Date,hashrate14sma
2010/10/27,18667920715
2010/10/28,19368403857
2010/10/29,20173935743
2010/10/30,20952978656
2010/10/31,21952621602
2010/11/01,22610432618
2010/11/02,23385430618
2010/11/03,24212063827
2010/11/04,24664525874
2010/11/05,25734747712
2010/11/06,26740950043
2010/11/07,28000061883
2010/11/08,29183552461
2010/11/09,30813921720
2010/11/10,32163913743
2010/11/11,34179364704
2010/11/12,35489034722
2010/11/13,36789148969
2010/11/14,38325415385
2010/11/15,39970711361
2010/11/16,41126099876
2010/11/17,42775033885
2010/11/18,45186019239
2010/11/19,47790000376
2010/11/20,48506075015
2010/11/21,49152522330
2010/11/22,50103480679
2010/11/23,50411631341
2010/11/24,51325125798
2010/11/25,51581900964
2010/11/26,53337743727
2010/11/27,54906927467
2010/11/28,55112997751
2010/11/29,56248904852
2010/11/30,58647615896
2010/12/01,60134088563
2010/12/02,61188498994
2010/12/03,61739475601
2010/12/04,64842170718
2010/12/05,68220064691
2010/12/06,71402075164
2010/12/07,74341572273
2010/12/08,77207286198
2010/12/09,80590192138
2010/12/10,83213886790
2010/12/11,85585948639
2010/12/12,89154603791
2010/12/13,91439360380
2010/12/14,92700022025
2010/12/15,95333329734
2010/12/16,97840079263
2010/12/17,100009489673
2010/12/18,100899697412
2010/12/19,101619702463
2010/12/20,102451229418
2010/12/21,103846412752
2010/12/22,106142372812
2010/12/23,106319736602
2010/12/24,106524424767
2010/12/25,107532454099
2010/12/26,107605600023
2010/12/27,108610149654
2010/12/28,110817564127
2010/12/29,111664437003
2010/12/30,111932709904
2010/12/31,112864197159
2011/01/01,114776899721
2011/01/02,116618806733
2011/01/03,118594094439
2011/01/04,119019194914
2011/01/05,118365163252
2011/01/06,119964596368
2011/01/07,120788010676
2011/01/08,122927049242
2011/01/09,124233650074
2011/01/10,126145560016
2011/01/11,126606413137
2011/01/12,127665286528
2011/01/13,129565836700
2011/01/14,131365852752
2011/01/15,133226569113
2011/01/16,135152323438
2011/01/17,136811973701
2011/01/18,138927023854
2011/01/19,140872945140
2011/01/20,143112480467
2011/01/21,147050147444
2011/01/22,147283507821
2011/01/23,149626539037
2011/01/24,151143075276
2011/01/25,152507655472
2011/01/26,154718415975
2011/01/27,156994475113
2011/01/28,159039128220
2011/01/29,160199607839
2011/01/30,161811854795
2011/01/31,162353327370
2011/02/01,165721491102
2011/02/02,167838466651
2011/02/03,168762128273
2011/02/04,170251505413
2011/02/05,174750650811
2011/02/06,177277246542
2011/02/07,180594654977
2011/02/08,186669638090
2011/02/09,191210154156
2011/02/10,195955492454
2011/02/11,200832488494
2011/02/12,206842944826
2011/02/13,212235347869
2011/02/14,218562627267
2011/02/15,223844347687
2011/02/16,231809018990
2011/02/17,242324198444
2011/02/18,254833025145
2011/02/19,263593695660
2011/02/20,273539196391
2011/02/21,283786341901
2011/02/22,293744528235
2011/02/23,306224279352
2011/02/24,318046664278
2011/02/25,329450521878
2011/02/26,343664349594
2011/02/27,370411545813
2011/02/28,387396915641
2011/03/01,396251044097
2011/03/02,406383606098
2011/03/03,417281663222
2011/03/04,430669360290
2011/03/05,455449219757
2011/03/06,486890322106
2011/03/07,511958882886
2011/03/08,524072270862
2011/03/09,532703573139
2011/03/10,539743706945
2011/03/11,544627878389
2011/03/12,547799324261
2011/03/13,538360311856
2011/03/14,533530562488
2011/03/15,534686780253
2011/03/16,540197499462
2011/03/17,541702998593
2011/03/18,539777354677
2011/03/19,522218856269
2011/03/20,500836477474
2011/03/21,490127718626
2011/03/22,487955288843
2011/03/23,487790137711
2011/03/24,495320862214
2011/03/25,499383202051
2011/03/26,501676121032
2011/03/27,502675559700
2011/03/28,509781738242
2011/03/29,521136049838
2011/03/30,522979817138
2011/03/31,533575697479
2011/04/01,541058965465
2011/04/02,554396374394
2011/04/03,562900047386
2011/04/04,568198778775
2011/04/05,578460535043
2011/04/06,589373263113
2011/04/07,589845782345
2011/04/08,597370725768
2011/04/09,607497432578
2011/04/10,619193279117
2011/04/11,628942689911
2011/04/12,636971177754
2011/04/13,654589409036
2011/04/14,659292899064
2011/04/15,656851737782
2011/04/16,659018717388
2011/04/17,666832284658
2011/04/18,673380207076
2011/04/19,673397046401
2011/04/20,674633384148
2011/04/21,681401516918
2011/04/22,689637364749
2011/04/23,698005229605
2011/04/24,705331400047
2011/04/25,715088033723
2011/04/26,732029603707
2011/04/27,739210996131
2011/04/28,742262710019
2011/04/29,762517144492
2011/04/30,789376040842
2011/05/01,810806155424
2011/05/02,834507832649
2011/05/03,864338149459
2011/05/04,890591187292
2011/05/05,921633962777
2011/05/06,951283318014
2011/05/07,980576097504
2011/05/08,1006647191594
2011/05/09,1047137766547
2011/05/10,1100598065393
2011/05/11,1142165366770
2011/05/12,1187481997088
2011/05/13,1229893843650
2011/05/14,1286686274100
2011/05/15,1344694611563
2011/05/16,1398820923795
2011/05/17,1463856292516
2011/05/18,1546633928443
2011/05/19,1648584448190
2011/05/20,1746299374647
2011/05/21,1845722547591
2011/05/22,1979211658616
2011/05/23,2107434608609
2011/05/24,2240587722472
2011/05/25,2399080235015
2011/05/26,2608364683224
2011/05/27,2855322708778
2011/05/28,2980060373479
2011/05/29,3104056402640
2011/05/30,3227882918591
2011/05/31,3324005663429
2011/06/01,3424381297663
2011/06/02,3539222111468
2011/06/03,3666663216199
2011/06/04,3806741666701
2011/06/05,3919626441953
2011/06/06,4103217595073
2011/06/07,4221650757125
2011/06/08,4322892518720
2011/06/09,4434094300313
2011/06/10,4530014569697
2011/06/11,4734872790061
2011/06/12,4972748993440
2011/06/13,5186398953244
2011/06/14,5423319334741
2011/06/15,5837271643668
2011/06/16,6242982215022
2011/06/17,6512446403935
2011/06/18,6779857403702
2011/06/19,7116891635722
2011/06/20,7424022609019
2011/06/21,7797697297004
2011/06/22,8251324250238
2011/06/23,8590766344449
2011/06/24,9086267029164
2011/06/25,9422163903361
2011/06/26,9674203166188
2011/06/27,9976312821249
2011/06/28,10270466707063
2011/06/29,10432433322788
2011/06/30,10608319461110
2011/07/01,10945496057738
2011/07/02,11207743726792
2011/07/03,11361805768195
2011/07/04,11446116056295
2011/07/05,11471563087224
2011/07/06,11415370203195
2011/07/07,11458152940130
2011/07/08,11301918572483
2011/07/09,11398511247787
2011/07/10,11459761449084
2011/07/11,11529864318189
2011/07/12,11568214247002
2011/07/13,11670795756378
2011/07/14,11703416085649
2011/07/15,11661192500644
2011/07/16,11732460623013
2011/07/17,11792434903587
2011/07/18,11903417666516
2011/07/19,12070352453317
2011/07/20,12148063051624
2011/07/21,12266268113265
2011/07/22,12377095494557
2011/07/23,12382027177315
2011/07/24,12538488824169
2011/07/25,12688839289308
2011/07/26,12878115586598
2011/07/27,13039939477357
2011/07/28,13136047794718
2011/07/29,13218057968130
2011/07/30,13210902568965
2011/07/31,13337288975066
2011/08/01,13557115751137
2011/08/02,13660442420943
2011/08/03,13860897333346
2011/08/04,13904715032541
2011/08/05,13897570303425
2011/08/06,13886681641644
2011/08/07,13767503969623
2011/08/08,13650950525288
2011/08/09,13580733090458
2011/08/10,13551730835016
2011/08/11,13473446020575
2011/08/12,13408431047371
2011/08/13,13408402099845
2011/08/14,13230993287282
2011/08/15,13030239229595
2011/08/16,12838481053668
2011/08/17,12696484986105
2011/08/18,12682995285245
2011/08/19,12676430247538
2011/08/20,12692898386993
2011/08/21,12808877033254
2011/08/22,13054985776222
2011/08/23,13201952252384
2011/08/24,13050010424312
2011/08/25,12971685368359
2011/08/26,13024066975399
2011/08/27,12940275281691
2011/08/28,12870386197799
2011/08/29,12751056402797
2011/08/30,12827885969520
2011/08/31,12903276299134
2011/09/01,12821054839768
2011/09/02,12865854058988
2011/09/03,12898248174713
2011/09/04,12792978856611
2011/09/05,12595670440368
2011/09/06,12472143291379
2011/09/07,12506153343367
2011/09/08,12468965899325
2011/09/09,12405250756574
2011/09/10,12499379076156
2011/09/11,12605724329893
2011/09/12,12583100036742
2011/09/13,12535812275910
2011/09/14,12473496867651
2011/09/15,12515126692814
2011/09/16,12430098004639
2011/09/17,12264937671703
2011/09/18,12391120971179
2011/09/19,12351280575547
2011/09/20,12207721691843
2011/09/21,12173088222756
2011/09/22,12281730257450
2011/09/23,12292292446555
2011/09/24,12151269322467
2011/09/25,12153976280217
2011/09/26,12180210185505
2011/09/27,12160146482613
2011/09/28,12079107924270
2011/09/29,11990321630920
2011/09/30,11920008059175
2011/10/01,11898361292714
2011/10/02,11741775156697
2011/10/03,11662028975350
2011/10/04,11654800236513
2011/10/05,11493126710745
2011/10/06,11422034810572
2011/10/07,11299741359991
2011/10/08,11311807891790
2011/10/09,11163299704788
2011/10/10,11090988656465
2011/10/11,10896712518974
2011/10/12,10745315132546
2011/10/13,10499710891840
2011/10/14,10380018241913
2011/10/15,10376475255257
2011/10/16,10213393534133
2011/10/17,10024675056141
2011/10/18,9856869827731
2011/10/19,9764959556385
2011/10/20,9533474976507
2011/10/21,9437173034003
2011/10/22,9193070473042
2011/10/23,9008954322556
2011/10/24,8854245374567
2011/10/25,8869373275653
2011/10/26,8826954514174
2011/10/27,8837238184078
2011/10/28,8714282939050
2011/10/29,8575236885012
2011/10/30,8450575395083
2011/10/31,8392682783008
2011/11/01,8353178683698
2011/11/02,8332546005364
2011/11/03,8316076119089
2011/11/04,8218131628996
2011/11/05,8316576850459
2011/11/06,8411594184500
2011/11/07,8387651413408
2011/11/08,8303203540152
2011/11/09,8347866135997
2011/11/10,8427556274805
2011/11/11,8442367122757
2011/11/12,8397169339286
2011/11/13,8484056138132
2011/11/14,8535086636148
2011/11/15,8612766660390
2011/11/16,8584079294535
2011/11/17,8569598238854
2011/11/18,8563359745334
2011/11/19,8497804676752
2011/11/20,8378047638465
2011/11/21,8402529540438
2011/11/22,8371662946121
2011/11/23,8271951477368
2011/11/24,8118902276872
2011/11/25,8096462548746
2011/11/26,8066981330044
2011/11/27,7953987557296
2011/11/28,7859958616024
2011/11/29,7744753100432
2011/11/30,7686323401849
2011/12/01,7779485401467
2011/12/02,7887621336835
2011/12/03,7848812587121
2011/12/04,7901739356836
2011/12/05,7905811486216
2011/12/06,7971221029151
2011/12/07,7990851529622
2011/12/08,8047914818467
2011/12/09,8110583240778
2011/12/10,8194438466318
2011/12/11,8235977693443
2011/12/12,8289106712854
2011/12/13,8256963491549
2011/12/14,8294342985183
2011/12/15,8151918618042
2011/12/16,7971943731017
2011/12/17,7966747984364
2011/12/18,8022219050500
2011/12/19,8035925933487
2011/12/20,8003707859773
2011/12/21,8007114152435
2011/12/22,8018493634314
2011/12/23,8051426014379
2011/12/24,8010096252914
2011/12/25,8101790753890
2011/12/26,8283056836545
2011/12/27,8446569845678
2011/12/28,8464673382619
2011/12/29,8548013419721
2011/12/30,8575818459603
2011/12/31,8668515441956
2012/01/01,8666973179682
2012/01/02,8680413865002
2012/01/03,8746107290722
2012/01/04,8798910106117
2012/01/05,8798240163673
2012/01/06,8869536248133
2012/01/07,9027772874282
2012/01/08,9093121445259
2012/01/09,9072120469432
2012/01/10,9061806350158
2012/01/11,9106101365853
2012/01/12,9217949253070
2012/01/13,9300431987881
2012/01/14,9326245773005
2012/01/15,9381937830037
2012/01/16,9440886054419
2012/01/17,9516184111313
2012/01/18,9512061797589
2012/01/19,9531219902128
2012/01/20,9462570431878
2012/01/21,9466666053882
2012/01/22,9450758551944
2012/01/23,9461491904758
2012/01/24,9454999205628
2012/01/25,9503932027526
2012/01/26,9390991016385
2012/01/27,9444002966518
2012/01/28,9466987263248
2012/01/29,9519322151360
2012/01/30,9630409280779
2012/01/31,9659930509083
2012/02/01,9677150512305
2012/02/02,9762901903213
2012/02/03,9929372612799
2012/02/04,9926825791297
2012/02/05,9963602301013
2012/02/06,9946495499227
2012/02/07,9974015568451
2012/02/08,9949301320134
2012/02/09,10013126375758
2012/02/10,10086429986010
2012/02/11,10084405115724
2012/02/12,10133967398479
2012/02/13,10094052039717
2012/02/14,9972340290964
2012/02/15,9957895696137
2012/02/16,9965430665247
2012/02/17,9860415750736
2012/02/18,9927873214136
2012/02/19,10030847687764
2012/02/20,10061025300692
2012/02/21,9993041123623
2012/02/22,10043709528927
2012/02/23,10156277023842
2012/02/24,10142694532399
2012/02/25,10276188177398
2012/02/26,10283283150042
2012/02/27,10282833182886
2012/02/28,10391592597274
2012/02/29,10601023453110
2012/03/01,10686361731706
2012/03/02,10753864458598
2012/03/03,10564184989624
2012/03/04,10413834359053
2012/03/05,10397062362987
2012/03/06,10546096407114
2012/03/07,10581757941016
2012/03/08,10624628986939
2012/03/09,10752995142415
2012/03/10,10867877243769
2012/03/11,10825427182318
2012/03/12,10913123551877
2012/03/13,11012849190717
2012/03/14,10940152319483
2012/03/15,10830433553556
2012/03/16,10819854760454
2012/03/17,11076034952919
2012/03/18,11276176871776
2012/03/19,11377548837291
2012/03/20,11400476275615
2012/03/21,11502597456050
2012/03/22,11501405821982
2012/03/23,11371567735158
2012/03/24,11290085040340
2012/03/25,11483927875971
2012/03/26,11466294625724
2012/03/27,11421327227125
2012/03/28,11449787805874
2012/03/29,11612680888048
2012/03/30,11718738822337
2012/03/31,11792333332220
2012/04/01,11777944411729
2012/04/02,11720300948628
2012/04/03,11654498142852
2012/04/04,11592193123700
2012/04/05,11457511428191
2012/04/06,11456169437723
2012/04/07,11375283635953
2012/04/08,11244379399026
2012/04/09,11308026057707
2012/04/10,11324550237498
2012/04/11,11366063572412
2012/04/12,11336161751891
2012/04/13,11201448424361
2012/04/14,10985306057575
2012/04/15,10801923287146
2012/04/16,10752169495230
2012/04/17,10800317352825
2012/04/18,10718467735087
2012/04/19,10826781233388
2012/04/20,11017175859857
2012/04/21,11083065090723
2012/04/22,11113360610146
2012/04/23,11066499262361
2012/04/24,10973321279729
2012/04/25,10868059600874
2012/04/26,10858369518894
2012/04/27,10885761717133
2012/04/28,10972247795923
2012/04/29,11162526718135
2012/04/30,11360473697768
2012/05/01,11524383338024
2012/05/02,11668945310768
2012/05/03,11688803797165
2012/05/04,11654800235489
2012/05/05,11664329387077
2012/05/06,11736917926661
2012/05/07,11803092787960
2012/05/08,12051307682389
2012/05/09,12261509251421
2012/05/10,12404268185315
2012/05/11,12411397111732
2012/05/12,12483912286554
2012/05/13,12437449375987
2012/05/14,12366795663333
2012/05/15,12263783985266
2012/05/16,12116829004863
2012/05/17,12028709671765
2012/05/18,11994502494863
2012/05/19,12031855478379
2012/05/20,12000309699585
2012/05/21,11948541890980
2012/05/22,11700985282763
2012/05/23,11484166658229
2012/05/24,11331592681449
2012/05/25,11268342157102
2012/05/26,11136449098324
2012/05/27,11191311251604
2012/05/28,11164181260451
2012/05/29,11079810767441
2012/05/30,11072520921696
2012/05/31,11142473137493
2012/06/01,11085920429901
2012/06/02,11095819831209
2012/06/03,11133932308607
2012/06/04,11151944039685
2012/06/05,11217509672611
2012/06/06,11366418855315
2012/06/07,11372844554816
2012/06/08,11497435687605
2012/06/09,11651841170414
2012/06/10,11695403742074
2012/06/11,11795735408081
2012/06/12,11820886542306
2012/06/13,12009419403042
2012/06/14,12018569764086
2012/06/15,12148225105127
2012/06/16,12127482087262
2012/06/17,12136155409655
2012/06/18,12156187830389
2012/06/19,12406623260946
2012/06/20,12286755005799
2012/06/21,12333683062970
2012/06/22,12331371301293
2012/06/23,12410010897313
2012/06/24,12425777085542
2012/06/25,12393798870209
2012/06/26,12519048083235
2012/06/27,12588206956719
2012/06/28,12643523862139
2012/06/29,12602430730293
2012/06/30,12581116959288
2012/07/01,12509663005734
2012/07/02,12549721720347
2012/07/03,12424282200445
2012/07/04,12626255828415
2012/07/05,12700389627012
2012/07/06,12823642588182
2012/07/07,12851447224572
2012/07/08,12923401894897
2012/07/09,13036438154308
2012/07/10,13070300925345
2012/07/11,13000296460648
2012/07/12,12993639745836
2012/07/13,13097330757283
2012/07/14,13251291446012
2012/07/15,13362326325205
2012/07/16,13343325536728
2012/07/17,13462943271072
2012/07/18,13538403075521
2012/07/19,13626259760979
2012/07/20,13625605163943
2012/07/21,13568938818709
2012/07/22,13531802201743
2012/07/23,13505141563419
2012/07/24,13585050716093
2012/07/25,13738448449553
2012/07/26,13997452638050
2012/07/27,14121615266540
2012/07/28,14277650017393
2012/07/29,14291479958944
2012/07/30,14667272150509
2012/07/31,14682031816496
2012/08/01,14591457844719
2012/08/02,14690598005105
2012/08/03,14980034757988
2012/08/04,15159315236906
2012/08/05,15268979809851
2012/08/06,15317316518908
2012/08/07,15369958449615
2012/08/08,15481023963696
2012/08/09,15557880791516
2012/08/10,15647977642669
2012/08/11,15687383836610
2012/08/12,15946159707172
2012/08/13,15878071279736
2012/08/14,16078887496751
2012/08/15,16388310723337
2012/08/16,16552324070030
2012/08/17,16466980031704
2012/08/18,16446382978855
2012/08/19,16582063076655
2012/08/20,17015960884776
2012/08/21,17373532301919
2012/08/22,17385760301635
2012/08/23,17453476809341
2012/08/24,17544020201556
2012/08/25,17530478594023
2012/08/26,17719142098436
2012/08/27,17876270249086
2012/08/28,17891951480084
2012/08/29,18031041185997
2012/08/30,18168203313749
2012/08/31,18297395611623
2012/09/01,18554672975264
2012/09/02,18667775933142
2012/09/03,18680635343098
2012/09/04,18464106874555
2012/09/05,18818452437609
2012/09/06,19135790914771
2012/09/07,19485830938219
2012/09/08,19784563881636
2012/09/09,19766735179619
2012/09/10,19855016001464
2012/09/11,20083598588095
2012/09/12,20028959246749
2012/09/13,20010048682787
2012/09/14,20253893973001
2012/09/15,20269132288329
2012/09/16,20391210342468
2012/09/17,20505500474716
2012/09/18,20951934486706
2012/09/19,20911563746653
2012/09/20,20761811075454
2012/09/21,20773225529921
2012/09/22,21044861996885
2012/09/23,21182074983087
2012/09/24,21279764446568
2012/09/25,21361094392008
2012/09/26,21392285857182
2012/09/27,21480361568744
2012/09/28,21672055814033
2012/09/29,21914786677444
2012/09/30,22107566765574
2012/10/01,22013491342213
2012/10/02,21769148146354
2012/10/03,21814679270531
2012/10/04,21805874114430
2012/10/05,21640536196274
2012/10/06,21400707244917
2012/10/07,21388993349014
2012/10/08,21508432964315
2012/10/09,21582340193321
2012/10/10,21809930129771
2012/10/11,21941869600929
2012/10/12,21841201125575
2012/10/13,21782998046748
2012/10/14,21646112127750
2012/10/15,21784803127892
2012/10/16,22066104455627
2012/10/17,22158609028025
2012/10/18,22330317845310
2012/10/19,22570152341206
2012/10/20,22600758268429
2012/10/21,22852243594921
2012/10/22,22862383517449
2012/10/23,22844546427846
2012/10/24,22841116427669
2012/10/25,22824672701691
2012/10/26,22900434733296
2012/10/27,23290209979931
2012/10/28,23543830504986
2012/10/29,23723425666206
2012/10/30,23800911109591
2012/10/31,23837574761527
2012/11/01,23845393936930
2012/11/02,23809957609680
2012/11/03,23953763719616
2012/11/04,24021776286024
2012/11/05,24136335671385
2012/11/06,24192462610079
2012/11/07,24302487764555
2012/11/08,24621376291697
2012/11/09,24692243349404
2012/11/10,24565640921407
2012/11/11,24476549110947
2012/11/12,24354423794710
2012/11/13,24159059727181
2012/11/14,24244111334393
2012/11/15,24306024428989
2012/11/16,24283868691311
2012/11/17,24330684344744
2012/11/18,24332946137453
2012/11/19,24108272954654
2012/11/20,24235240204771
2012/11/21,24283121619075
2012/11/22,24230629164528
2012/11/23,24214813439483
2012/11/24,24304367394604
2012/11/25,24412632854390
2012/11/26,24622691599760
2012/11/27,24886483209929
2012/11/28,25106013350115
2012/11/29,25509413042212
2012/11/30,25546512715323
2012/12/01,25638903222295
2012/12/02,25668225587965
2012/12/03,25892834785702
2012/12/04,25637908964838
2012/12/05,25292045506955
2012/12/06,25053200133221
2012/12/07,24904754923581
2012/12/08,24694253477230
2012/12/09,24509310416085
2012/12/10,24241301372558
2012/12/11,24083791766669
2012/12/12,23820607913773
2012/12/13,23306643227743
2012/12/14,23022984017315
2012/12/15,22486039268354
2012/12/16,22014118001304
2012/12/17,21639926557194
2012/12/18,21613933872531
2012/12/19,21846114723525
2012/12/20,21638736691979
2012/12/21,21516678179272
2012/12/22,21394473783759
2012/12/23,21608844291095
2012/12/24,21469583172411
2012/12/25,21331882700324
2012/12/26,21126449998753
2012/12/27,21260872287633
2012/12/28,21600951890028
2012/12/29,21919011032303
2012/12/30,22110228114112
2012/12/31,22496310985684
2013/01/01,22691952046087
2013/01/02,22661260048364
2013/01/03,22954093407299
2013/01/04,23112361040587
2013/01/05,23134213054765
2013/01/06,22803036981298
2013/01/07,22932832846044
2013/01/08,23147273978036
2013/01/09,23154889553223
2013/01/10,23102769351025
2013/01/11,22876273101482
2013/01/12,22614646270113
2013/01/13,22476130038018
2013/01/14,22327869613743
2013/01/15,22175475825723
2013/01/16,21963425240606
2013/01/17,21766615309545
2013/01/18,21502297837514
2013/01/19,21471422609370
2013/01/20,21536308708553
2013/01/21,21544019092278
2013/01/22,21329333407681
2013/01/23,21358231391140
2013/01/24,21224095737091
2013/01/25,21238083078720
2013/01/26,21376361894111
2013/01/27,21539515780179
2013/01/28,21476615426225
2013/01/29,21490982958042
2013/01/30,21695434561356
2013/01/31,22042377289248
2013/02/01,22478534508319
2013/02/02,22605457560084
2013/02/03,22749019864123
2013/02/04,23019070532095
2013/02/05,23364175424322
2013/02/06,23628093830160
2013/02/07,23830872006076
2013/02/08,24056976120075
2013/02/09,24258037087802
2013/02/10,24438254559919
2013/02/11,24760833288618
2013/02/12,24851938162482
2013/02/13,25003951895221
2013/02/14,25078510535014
2013/02/15,25231571869499
2013/02/16,25680703435984
2013/02/17,26204477906318
2013/02/18,26614610735052
2013/02/19,26779564091705
2013/02/20,27201520118366
2013/02/21,27946789952971
2013/02/22,28324403402000
2013/02/23,28830660618740
2013/02/24,29160364340818
2013/02/25,29596830771427
2013/02/26,30128009883091
2013/02/27,30807314966232
2013/02/28,31198015172738
2013/03/01,31488897396728
2013/03/02,31631007819536
2013/03/03,31768814114273
2013/03/04,32142991512533
2013/03/05,32533353981345
2013/03/06,32718522210360
2013/03/07,32564925143764
2013/03/08,32909599309708
2013/03/09,33262219088510
2013/03/10,33920655778104
2013/03/11,34325453046115
2013/03/12,34176936803464
2013/03/13,34138177562407
2013/03/14,34660903876323
2013/03/15,35462445499038
2013/03/16,36087749643351
2013/03/17,37074212210255
2013/03/18,37798663625832
2013/03/19,38594542784401
2013/03/20,39375809596805
2013/03/21,40827144473558
2013/03/22,42250029363936
2013/03/23,43442849421678
2013/03/24,44955575922953
2013/03/25,45908011966608
2013/03/26,47422536397756
2013/03/27,48272857961726
2013/03/28,49260167118757
2013/03/29,50447309139496
2013/03/30,51671675665327
2013/03/31,52228532971316
2013/04/01,53495262808157
2013/04/02,54665535479792
2013/04/03,55777688549531
2013/04/04,55963936181944
2013/04/05,55757270220747
2013/04/06,56432105022907
2013/04/07,56606848019815
2013/04/08,57409957956603
2013/04/09,58472556627847
2013/04/10,60223121319068
2013/04/11,61109257991306
2013/04/12,61439083798710
2013/04/13,61782278732706
2013/04/14,62288221277125
2013/04/15,62037669432380
2013/04/16,62481173667108
2013/04/17,63008477266074
2013/04/18,64214099833488
2013/04/19,64792910018212
2013/04/20,65002587737525
2013/04/21,65993360293655
2013/04/22,66648016392660
2013/04/23,67207534188856
2013/04/24,67494166971824
2013/04/25,67885327715151
2013/04/26,68990539268645
2013/04/27,69707207298615
2013/04/28,70386210842675
2013/04/29,71602098450136
2013/04/30,72405789042717
2013/05/01,72932865659431
2013/05/02,72822187049743
2013/05/03,73587553441276
2013/05/04,74293663312670
2013/05/05,74209910055952
2013/05/06,75247381083955
2013/05/07,76050129836720
2013/05/08,76854408172135
2013/05/09,77685452523142
2013/05/10,78003453871857
2013/05/11,79046494621402
2013/05/12,80499344011718
2013/05/13,81679905487222
2013/05/14,82507068681195
2013/05/15,82985816973211
2013/05/16,83737478882136
2013/05/17,84848172899082
2013/05/18,85343434680562
2013/05/19,86408144222400
2013/05/20,85821974375499
2013/05/21,85397065967846
2013/05/22,85608774954678
2013/05/23,86139761226729
2013/05/24,86973330633257
2013/05/25,87507494816943
2013/05/26,88084439685390
2013/05/27,88743857470036
2013/05/28,89133350194528
2013/05/29,90483361286891
2013/05/30,92072076487907
2013/05/31,93787337039100
2013/06/01,96254529866058
2013/06/02,98892163930204
2013/06/03,1.0214548994754E+14
2013/06/04,1.055061614541E+14
2013/06/05,1.0911971980811E+14
2013/06/06,1.1283103533117E+14
2013/06/07,1.149680212014E+14
2013/06/08,1.1759699208873E+14
2013/06/09,1.2017430828879E+14
2013/06/10,1.2239476619799E+14
2013/06/11,1.248943100859E+14
2013/06/12,1.284436121827E+14
2013/06/13,1.3212774326483E+14
2013/06/14,1.3405479392391E+14
2013/06/15,1.3559388792517E+14
2013/06/16,1.3700047263175E+14
2013/06/17,1.3943918846577E+14
2013/06/18,1.4078436547976E+14
2013/06/19,1.3954438295313E+14
2013/06/20,1.3960242090474E+14
2013/06/21,1.4149924577966E+14
2013/06/22,1.4415769174088E+14
2013/06/23,1.4649350363941E+14
2013/06/24,1.4727953915650E+14
2013/06/25,1.4853473010047E+14
2013/06/26,1.4980317539123E+14
2013/06/27,1.4970131744756E+14
2013/06/28,1.5176142855074E+14
2013/06/29,1.5375320720368E+14
2013/06/30,1.557931711147E+14
2013/07/01,1.5634817174829E+14
2013/07/02,1.5794896282726E+14
2013/07/03,1.6203345989556E+14
2013/07/04,1.6513083048965E+14
2013/07/05,1.6763722851268E+14
