Date,sentinusd3rsiUSD
2014/01/04,46.306
2014/01/05,72.824
2014/01/06,79.148
2014/01/07,59.474
2014/01/08,35.123
2014/01/09,23.782
2014/01/10,24.745
2014/01/11,17.067
2014/01/12,16.896
2014/01/13,41.583
2014/01/14,74.409
2014/01/15,50.26
2014/01/16,48.523
2014/01/17,22.654
2014/01/18,19.665
2014/01/19,61.747
2014/01/20,79.093
2014/01/21,51.927
2014/01/22,36.519
2014/01/23,43.065
2014/01/24,69.983
2014/01/25,36.839
2014/01/26,32.827
2014/01/27,76.308
2014/01/28,46.977
2014/01/29,38.117
2014/01/30,45.242
2014/01/31,34.086
2014/02/01,44.018
2014/02/02,52.341
2014/02/03,44.495
2014/02/04,80.986
2014/02/05,64.412
2014/02/06,54.895
2014/02/07,70.06
2014/02/08,30.022
2014/02/09,24.023
2014/02/10,60.398
2014/02/11,48.54
2014/02/12,36.498
2014/02/13,33.674
2014/02/14,44.268
2014/02/15,78.335
2014/02/16,40.533
2014/02/17,31.257
2014/02/18,29.037
2014/02/19,24.587
2014/02/20,48.724
2014/02/21,36.759
2014/02/22,22.07
2014/02/23,36.582
2014/02/24,76.49
2014/02/25,86.539
2014/02/26,51.179
2014/02/27,39.085
2014/02/28,37.212
2014/03/01,66.713
2014/03/02,34.322
2014/03/03,74.062
2014/03/04,76.196
2014/03/05,40.28
2014/03/06,37.936
2014/03/07,89.429
2014/03/08,55.262
2014/03/09,39.772
2014/03/10,56.261
2014/03/11,40.641
2014/03/12,44.542
2014/03/13,33.998
2014/03/14,28.774
2014/03/15,27.047
2014/03/16,18.978
2014/03/17,39.549
2014/03/18,90.417
2014/03/19,46.976
2014/03/20,38.453
2014/03/21,36.603
2014/03/22,32.103
2014/03/23,29.742
2014/03/24,51.253
2014/03/25,42.622
2014/03/26,42.989
2014/03/27,64.315
2014/03/28,61.539
2014/03/29,25.824
2014/03/30,45.66
2014/03/31,56.63
2014/04/01,52.446
2014/04/02,60.342
2014/04/03,41.875
2014/04/04,29.351
2014/04/05,45.317
2014/04/06,20.508
2014/04/07,33.025
2014/04/08,27.569
2014/04/09,60.93
2014/04/10,77.579
2014/04/11,66.982
2014/04/12,25.999
2014/04/13,25.565
2014/04/14,62.463
2014/04/15,71.301
2014/04/16,84.287
2014/04/17,82.027
2014/04/18,65.234
2014/04/19,22.605
2014/04/20,20.961
2014/04/21,65.54
2014/04/22,75.761
2014/04/23,44.914
2014/04/24,27.636
2014/04/25,42.408
2014/04/26,26.529
2014/04/27,24.07
2014/04/28,57.719
2014/04/29,57.147
2014/04/30,42.411
2014/05/01,40.436
2014/05/02,75.641
2014/05/03,51.641
2014/05/04,33.63
2014/05/05,62.237
2014/05/06,67.774
2014/05/07,80.202
2014/05/08,93.746
2014/05/09,84.2
2014/05/10,33.124
2014/05/11,24.591
2014/05/12,33.97
2014/05/13,49.046
2014/05/14,52.604
2014/05/15,63.843
2014/05/16,41.115
2014/05/17,25.35
2014/05/18,14.125
2014/05/19,51.415
2014/05/20,87.083
2014/05/21,47.456
2014/05/22,51.038
2014/05/23,70.992
2014/05/24,51.508
2014/05/25,49.75
2014/05/26,42.521
2014/05/27,63.502
2014/05/28,49.638
2014/05/29,30.9
2014/05/30,62.407
2014/05/31,36.302
2014/06/01,53.266
2014/06/02,69.778
2014/06/03,61.926
2014/06/04,73.364
2014/06/05,59.665
2014/06/06,73.242
2014/06/07,24.871
2014/06/08,45.352
2014/06/09,23.303
2014/06/10,44.552
2014/06/11,39.005
2014/06/12,75.063
2014/06/13,45.857
2014/06/14,33.265
2014/06/15,31.978
2014/06/16,58.992
2014/06/17,39.285
2014/06/18,46.531
2014/06/19,63.319
2014/06/20,43.864
2014/06/21,34.894
2014/06/22,48.508
2014/06/23,55.03
2014/06/24,80.397
2014/06/25,36.206
2014/06/26,38.105
2014/06/27,36.646
2014/06/28,22.597
2014/06/29,21.981
2014/06/30,76.398
2014/07/01,86.181
2014/07/02,87.414
2014/07/03,40.196
2014/07/04,25.065
2014/07/05,33.564
2014/07/06,28.271
2014/07/07,47.851
2014/07/08,33.985
2014/07/09,51.9
2014/07/10,60.521
2014/07/11,40.469
2014/07/12,51.836
2014/07/13,57.238
2014/07/14,64.346
2014/07/15,81.115
2014/07/16,69.669
2014/07/17,30.764
2014/07/18,46.99
2014/07/19,16.174
2014/07/20,16.517
2014/07/21,56.287
2014/07/22,41.96
2014/07/23,49.995
2014/07/24,76.203
2014/07/25,60.928
2014/07/26,27.631
2014/07/27,21.452
2014/07/28,64.48
2014/07/29,64.582
2014/07/30,44.403
2014/07/31,39.632
2014/08/01,59.295
2014/08/02,37.235
2014/08/03,54.423
2014/08/04,41.025
2014/08/05,78.794
2014/08/06,41.74
2014/08/07,44.581
2014/08/08,32.709
2014/08/09,40.522
2014/08/10,41.742
2014/08/11,80.295
2014/08/12,89.28
2014/08/13,79.662
2014/08/14,70.74
2014/08/15,69.714
2014/08/16,32.321
2014/08/17,15.006
2014/08/18,73
2014/08/19,41.125
2014/08/20,38.275
2014/08/21,64.085
2014/08/22,95.107
2014/08/23,40.117
2014/08/24,37.11
2014/08/25,49.463
2014/08/26,65.454
2014/08/27,56.629
2014/08/28,36.496
2014/08/29,33.637
2014/08/30,30.932
2014/08/31,29.143
2014/09/01,43.744
2014/09/02,34.518
2014/09/03,28.551
2014/09/04,26.582
2014/09/05,29.414
2014/09/06,16.83
2014/09/07,23.759
2014/09/08,64.351
2014/09/09,61.49
2014/09/10,48.934
2014/09/11,32.669
2014/09/12,43.812
2014/09/13,19.557
2014/09/14,41.028
2014/09/15,59.028
2014/09/16,56.332
2014/09/17,68.02
2014/09/18,88.619
2014/09/19,87.689
2014/09/20,89.937
2014/09/21,94.754
2014/09/22,24.918
2014/09/23,41.491
2014/09/24,38.882
2014/09/25,30.524
2014/09/26,29.184
2014/09/27,15.542
2014/09/28,27.112
2014/09/29,75.419
2014/09/30,63.035
2014/10/01,56.581
2014/10/02,38.736
2014/10/03,64.935
2014/10/04,57.171
2014/10/05,83.64
2014/10/06,92.077
2014/10/07,49.348
2014/10/08,58.824
2014/10/09,50.803
2014/10/10,61.439
2014/10/11,24.764
2014/10/12,18
2014/10/13,60.481
2014/10/14,55.784
2014/10/15,45.497
2014/10/16,41.544
2014/10/17,34.263
2014/10/18,16.734
2014/10/19,12.019
2014/10/20,65.418
2014/10/21,48.258
2014/10/22,66.109
2014/10/23,64.358
2014/10/24,36.976
2014/10/25,32.408
2014/10/26,19.216
2014/10/27,56.993
2014/10/28,48.025
2014/10/29,66.613
2014/10/30,46.818
2014/10/31,59.292
2014/11/01,28.567
2014/11/02,21.885
2014/11/03,53.666
2014/11/04,78.812
2014/11/05,79.959
2014/11/06,45.082
2014/11/07,58.618
2014/11/08,26.765
2014/11/09,34.811
2014/11/10,70.483
2014/11/11,50.425
2014/11/12,76.457
2014/11/13,91.489
2014/11/14,43.574
2014/11/15,38.178
2014/11/16,37.375
2014/11/17,47.304
2014/11/18,58.178
2014/11/19,38.753
2014/11/20,58.389
2014/11/21,73.492
2014/11/22,33.485
2014/11/23,26.031
2014/11/24,48.397
2014/11/25,63.876
2014/11/26,49.594
2014/11/27,39.109
2014/11/28,76.625
2014/11/29,46.222
2014/11/30,47.654
2014/12/01,61.239
2014/12/02,75.22
2014/12/03,56.978
2014/12/04,48.403
2014/12/05,42.057
2014/12/06,16.672
2014/12/07,32.225
2014/12/08,82.366
2014/12/09,46.332
2014/12/10,45.595
2014/12/11,35.143
2014/12/12,30.38
2014/12/13,30.175
2014/12/14,24.301
2014/12/15,59.224
2014/12/16,65.758
2014/12/17,74.546
2014/12/18,76.275
2014/12/19,33.634
2014/12/20,22.11
2014/12/21,14.995
2014/12/22,63.958
2014/12/23,71.67
2014/12/24,38.083
2014/12/25,33.954
2014/12/26,28.393
2014/12/27,34.111
2014/12/28,48.376
2014/12/29,66.006
2014/12/30,82.657
2014/12/31,66.09
2015/01/01,19.859
2015/01/02,51.995
2015/01/03,58.935
2015/01/04,69.378
2015/01/05,72.646
2015/01/06,75.783
2015/01/07,85.593
2015/01/08,92.238
2015/01/09,43.82
2015/01/10,28.987
2015/01/11,57.045
2015/01/12,38.507
2015/01/13,72.199
2015/01/14,77.847
2015/01/15,85.324
2015/01/16,37.53
2015/01/17,24.366
2015/01/18,21.846
2015/01/19,25.757
2015/01/20,57.536
2015/01/21,58.233
2015/01/22,46.325
2015/01/23,29.217
2015/01/24,19.467
2015/01/25,47.313
2015/01/26,89.525
2015/01/27,45.446
2015/01/28,34.385
2015/01/29,40.171
2015/01/30,37.323
2015/01/31,32.892
2015/02/01,31.591
2015/02/02,47.717
2015/02/03,77.795
2015/02/04,62.326
2015/02/05,58.047
2015/02/06,28.678
2015/02/07,19.9
2015/02/08,19.478
2015/02/09,50.099
2015/02/10,45.19
2015/02/11,53.085
2015/02/12,31.976
2015/02/13,74.228
2015/02/14,40.786
2015/02/15,48.919
2015/02/16,38.118
2015/02/17,52.733
2015/02/18,62.592
2015/02/19,34.807
2015/02/20,56.883
2015/02/21,33.125
2015/02/22,22.299
2015/02/23,63.42
2015/02/24,53.026
2015/02/25,63.444
2015/02/26,84.566
2015/02/27,92.565
2015/02/28,34.757
2015/03/01,61.808
2015/03/02,76.855
2015/03/03,45.423
2015/03/04,38.851
2015/03/05,46.418
2015/03/06,35.711
2015/03/07,50.54
2015/03/08,84.914
2015/03/09,44.132
2015/03/10,45.859
2015/03/11,37.351
2015/03/12,39.305
2015/03/13,38.436
2015/03/14,30.851
2015/03/15,18.258
2015/03/16,58.65
2015/03/17,43.452
2015/03/18,78.074
2015/03/19,46.744
2015/03/20,37.214
2015/03/21,29.602
2015/03/22,24.911
2015/03/23,57.639
2015/03/24,60.787
2015/03/25,62.353
2015/03/26,57.887
2015/03/27,60.081
2015/03/28,18.66
2015/03/29,15.207
2015/03/30,56.942
2015/03/31,56.132
2015/04/01,76.004
2015/04/02,39.978
2015/04/03,38.635
2015/04/04,19.419
2015/04/05,18.335
2015/04/06,61.554
2015/04/07,66.319
2015/04/08,77.136
2015/04/09,58.627
2015/04/10,66.256
2015/04/11,25.065
2015/04/12,17.821
2015/04/13,63.947
2015/04/14,65.641
2015/04/15,44.154
2015/04/16,72.653
2015/04/17,68.529
2015/04/18,31.277
2015/04/19,53.849
2015/04/20,70.152
2015/04/21,66.035
2015/04/22,74.332
2015/04/23,40.977
2015/04/24,60.474
2015/04/25,32.681
2015/04/26,48.274
2015/04/27,64.121
2015/04/28,66.205
2015/04/29,62.577
2015/04/30,46.908
2015/05/01,58.724
2015/05/02,16.77
2015/05/03,15.193
2015/05/04,69.275
2015/05/05,64.46
2015/05/06,58.473
2015/05/07,69.94
2015/05/08,39.356
2015/05/09,23.663
2015/05/10,36.432
2015/05/11,65.886
2015/05/12,48.619
2015/05/13,60.067
2015/05/14,42.483
2015/05/15,27.384
2015/05/16,14.868
2015/05/17,10.056
2015/05/18,58.954
2015/05/19,74.35
2015/05/20,58.233
2015/05/21,40.615
2015/05/22,68.421
2015/05/23,41.367
2015/05/24,27.288
2015/05/25,46.9
2015/05/26,56.344
2015/05/27,70.506
2015/05/28,50.307
2015/05/29,61.036
2015/05/30,37.146
2015/05/31,33.214
2015/06/01,72.795
2015/06/02,58.93
2015/06/03,65.418
2015/06/04,48.724
2015/06/05,62.28
2015/06/06,24.454
2015/06/07,19.656
2015/06/08,49.148
2015/06/09,70.446
2015/06/10,67.594
2015/06/11,63.607
2015/06/12,75.532
2015/06/13,26.67
2015/06/14,56.934
2015/06/15,77.65
2015/06/16,86.742
2015/06/17,89.702
2015/06/18,46.085
2015/06/19,61.839
2015/06/20,27.968
2015/06/21,22.898
2015/06/22,46.894
2015/06/23,50.249
2015/06/24,48.36
2015/06/25,27.762
2015/06/26,73.017
2015/06/27,53.973
2015/06/28,30.365
2015/06/29,60.873
2015/06/30,73.855
2015/07/01,47.083
2015/07/02,50.945
2015/07/03,45.384
2015/07/04,26.515
2015/07/05,51.092
2015/07/06,73.46
2015/07/07,49.281
2015/07/08,52.49
2015/07/09,59.727
2015/07/10,85.611
2015/07/11,43.666
2015/07/12,48.668
2015/07/13,53.447
2015/07/14,43.285
2015/07/15,35.14
2015/07/16,59.284
2015/07/17,30.125
2015/07/18,17.282
2015/07/19,12.892
2015/07/20,48.648
2015/07/21,53.105
2015/07/22,46.07
2015/07/23,50.958
2015/07/24,75.065
2015/07/25,27.011
2015/07/26,19.588
2015/07/27,59.339
2015/07/28,72.129
2015/07/29,56.862
2015/07/30,49.615
2015/07/31,43.554
2015/08/01,23.395
2015/08/02,15.873
2015/08/03,57.792
2015/08/04,69.905
2015/08/05,77.15
2015/08/06,59.817
2015/08/07,51.199
2015/08/08,58.825
2015/08/09,71.373
2015/08/10,55.398
2015/08/11,42.396
2015/08/12,75.518
2015/08/13,77.554
2015/08/14,71.542
2015/08/15,19.895
2015/08/16,24.832
2015/08/17,75.222
2015/08/18,86.254
2015/08/19,52.09
2015/08/20,41.077
2015/08/21,35.448
2015/08/22,24.935
2015/08/23,15.03
2015/08/24,73.999
2015/08/25,71.695
2015/08/26,41.897
2015/08/27,40.333
2015/08/28,53.269
2015/08/29,20.219
2015/08/30,16.094
2015/08/31,52.599
2015/09/01,60.553
2015/09/02,58.926
2015/09/03,40.547
2015/09/04,33.13
2015/09/05,20.123
2015/09/06,38.169
2015/09/07,47.654
2015/09/08,81.305
2015/09/09,62.935
2015/09/10,68.608
2015/09/11,42.224
2015/09/12,17.796
2015/09/13,25.131
2015/09/14,65.019
2015/09/15,65.747
2015/09/16,68.814
2015/09/17,48.645
2015/09/18,50.583
2015/09/19,27.334
2015/09/20,14.185
2015/09/21,73.794
2015/09/22,73.917
2015/09/23,44.671
2015/09/24,40.925
2015/09/25,63.132
2015/09/26,31.12
2015/09/27,19.226
2015/09/28,67.082
2015/09/29,73.848
2015/09/30,50.855
2015/10/01,62.973
2015/10/02,70.487
2015/10/03,28.574
2015/10/04,24.781
2015/10/05,58.833
2015/10/06,72.532
2015/10/07,56.725
2015/10/08,77.304
2015/10/09,39.906
2015/10/10,36.607
2015/10/11,28.266
2015/10/12,56.877
2015/10/13,70.393
2015/10/14,72.055
2015/10/15,83.039
2015/10/16,74.288
2015/10/17,42.524
2015/10/18,19.819
2015/10/19,50.209
2015/10/20,57.325
2015/10/21,42.824
2015/10/22,59.725
2015/10/23,45.69
2015/10/24,41.796
2015/10/25,61.706
2015/10/26,73.978
2015/10/27,88.598
2015/10/28,90.89
2015/10/29,97.033
2015/10/30,98.07
2015/10/31,42.992
2015/11/01,36.56
2015/11/02,73.702
2015/11/03,89.729
2015/11/04,98.608
2015/11/05,43.297
2015/11/06,39.799
2015/11/07,37.376
2015/11/08,35.81
2015/11/09,49.253
2015/11/10,46.751
2015/11/11,47.146
2015/11/12,39.524
2015/11/13,38.35
2015/11/14,50.333
2015/11/15,23.102
2015/11/16,43.145
2015/11/17,27.009
2015/11/18,24.523
2015/11/19,40.517
2015/11/20,48.398
2015/11/21,21.768
2015/11/22,15.405
2015/11/23,29.742
2015/11/24,38.008
2015/11/25,68.931
2015/11/26,80.535
2015/11/27,83.625
2015/11/28,59.392
2015/11/29,27.217
2015/11/30,73.293
2015/12/01,72.935
2015/12/02,73.13
2015/12/03,37.893
2015/12/04,66.553
2015/12/05,91.344
2015/12/06,93.914
2015/12/07,41.679
2015/12/08,39.514
2015/12/09,60.34
2015/12/10,44.726
2015/12/11,61.038
2015/12/12,48.188
2015/12/13,78.702
2015/12/14,67.12
2015/12/15,55.939
2015/12/16,59.663
2015/12/17,47.528
2015/12/18,42.872
2015/12/19,29.834
2015/12/20,40.977
2015/12/21,82.787
2015/12/22,60.895
2015/12/23,46.464
2015/12/24,62.305
2015/12/25,30.382
2015/12/26,13.242
2015/12/27,7.016
2015/12/28,27.237
2015/12/29,23.968
2015/12/30,19.669
2015/12/31,17.819
2016/01/01,14.879
2016/01/02,12.08
2016/01/03,18.962
2016/01/04,43.088
2016/01/05,69.856
2016/01/06,62.02
2016/01/07,80.284
2016/01/08,41.697
2016/01/09,25.095
2016/01/10,49.946
2016/01/11,66.677
2016/01/12,49.433
2016/01/13,56.368
2016/01/14,41.31
2016/01/15,69.979
2016/01/16,45.462
2016/01/17,96.672
2016/01/18,83.923
2016/01/19,74.072
2016/01/20,32.509
2016/01/21,46.986
2016/01/22,64.138
2016/01/23,93.758
2016/01/24,98.046
2016/01/25,41.719
2016/01/26,37.193
2016/01/27,41.91
2016/01/28,33.454
2016/01/29,35.7
2016/01/30,29.861
2016/01/31,26.812
2016/02/01,44.123
2016/02/02,38.447
2016/02/03,29.731
2016/02/04,37.664
2016/02/05,49.661
2016/02/06,44.079
2016/02/07,42.584
2016/02/08,36.532
2016/02/09,29.076
2016/02/10,45.943
2016/02/11,47.158
2016/02/12,49.251
2016/02/13,50.145
2016/02/14,69.235
2016/02/15,91.795
2016/02/16,92.63
2016/02/17,93.764
2016/02/18,87.024
2016/02/19,96.155
2016/02/20,59.345
2016/02/21,64.175
2016/02/22,73.139
2016/02/23,36.143
2016/02/24,26.683
2016/02/25,16.092
2016/02/26,24.553
2016/02/27,10.396
2016/02/28,87.677
2016/02/29,90.779
2016/03/01,92.513
2016/03/02,36.288
2016/03/03,26.289
2016/03/04,57.103
2016/03/05,84.545
2016/03/06,34.798
2016/03/07,37.688
2016/03/08,36.032
2016/03/09,35.272
2016/03/10,38.058
2016/03/11,38.364
2016/03/12,32.728
2016/03/13,30.564
2016/03/14,48.773
2016/03/15,67.078
2016/03/16,95.658
2016/03/17,56.624
2016/03/18,42.772
2016/03/19,31.142
2016/03/20,29.671
2016/03/21,31.163
2016/03/22,34.999
2016/03/23,32.269
2016/03/24,41.214
2016/03/25,36.992
2016/03/26,24.36
2016/03/27,40.634
2016/03/28,50.5
2016/03/29,44.344
2016/03/30,42.864
2016/03/31,50.182
2016/04/01,63.898
2016/04/02,31.107
2016/04/03,20.683
2016/04/04,59.119
2016/04/05,59.542
2016/04/06,67.067
2016/04/07,83.108
2016/04/08,49.37
2016/04/09,35.6
2016/04/10,23.871
2016/04/11,43.999
2016/04/12,81.964
2016/04/13,83.983
2016/04/14,47.691
2016/04/15,61.154
2016/04/16,78.04
2016/04/17,44.282
2016/04/18,41.702
2016/04/19,57.741
2016/04/20,66.585
2016/04/21,83.938
2016/04/22,60.433
2016/04/23,30.839
2016/04/24,23.119
2016/04/25,64.637
2016/04/26,73.864
2016/04/27,50.367
2016/04/28,54.061
2016/04/29,36.674
2016/04/30,20.747
2016/05/01,19.928
2016/05/02,62.376
2016/05/03,50.688
2016/05/04,49.566
2016/05/05,42.143
2016/05/06,57.748
2016/05/07,25.867
2016/05/08,14.037
2016/05/09,49.082
2016/05/10,65.666
2016/05/11,79.911
2016/05/12,57.134
2016/05/13,70.199
2016/05/14,30.497
2016/05/15,43.475
2016/05/16,70.518
2016/05/17,64.279
2016/05/18,40.488
2016/05/19,49.255
2016/05/20,21.972
2016/05/21,14.217
2016/05/22,12.892
2016/05/23,53.963
2016/05/24,67.514
2016/05/25,87.329
2016/05/26,90.045
2016/05/27,94.85
2016/05/28,75.121
2016/05/29,33.851
2016/05/30,25.978
2016/05/31,47.08
2016/06/01,34.193
2016/06/02,42.86
2016/06/03,28.465
2016/06/04,19.443
2016/06/05,44.167
2016/06/06,56.835
2016/06/07,66.377
2016/06/08,57.664
2016/06/09,64.445
2016/06/10,80.068
2016/06/11,38.513
2016/06/12,82.96
2016/06/13,83.509
2016/06/14,52.073
2016/06/15,46.846
2016/06/16,74.102
2016/06/17,72.588
2016/06/18,39.86
2016/06/19,27.087
2016/06/20,62.352
2016/06/21,64.355
2016/06/22,46.686
2016/06/23,61.279
2016/06/24,60.293
2016/06/25,17.25
2016/06/26,11.548
2016/06/27,37.298
2016/06/28,29.675
2016/06/29,25.553
2016/06/30,48.706
2016/07/01,59.252
2016/07/02,47.693
2016/07/03,27.048
2016/07/04,73.714
2016/07/05,49.259
2016/07/06,41.264
2016/07/07,75.112
2016/07/08,43.155
2016/07/09,33.137
2016/07/10,24.397
2016/07/11,51.347
2016/07/12,58.838
2016/07/13,47.347
2016/07/14,34.901
2016/07/15,79.938
2016/07/16,40.36
2016/07/17,51.187
2016/07/18,45.193
2016/07/19,48.808
2016/07/20,50.612
2016/07/21,40.153
2016/07/22,52.626
2016/07/23,20.796
2016/07/24,50.505
2016/07/25,36.022
2016/07/26,69.333
2016/07/27,74.354
2016/07/28,57.22
2016/07/29,40.9
2016/07/30,15.112
2016/07/31,44.471
2016/08/01,41.237
2016/08/02,82.578
2016/08/03,43.038
2016/08/04,59.59
2016/08/05,45.374
2016/08/06,30.204
2016/08/07,34.271
2016/08/08,39.682
2016/08/09,63.793
2016/08/10,62.352
2016/08/11,43.943
2016/08/12,51.516
2016/08/13,25.709
2016/08/14,23.279
2016/08/15,66.317
2016/08/16,78.872
2016/08/17,46.599
2016/08/18,62.388
2016/08/19,47.551
2016/08/20,55.166
2016/08/21,22.993
2016/08/22,60.783
2016/08/23,64.958
2016/08/24,67.599
2016/08/25,57.097
2016/08/26,56.904
2016/08/27,18.51
2016/08/28,13.684
2016/08/29,47.13
2016/08/30,47.127
2016/08/31,57.753
2016/09/01,46.301
2016/09/02,29.479
2016/09/03,23.138
2016/09/04,10.001
2016/09/05,67.215
2016/09/06,56.579
2016/09/07,54.386
2016/09/08,59.706
2016/09/09,74.338
2016/09/10,30.707
2016/09/11,28.587
2016/09/12,60.881
2016/09/13,67.829
2016/09/14,49.856
2016/09/15,30.534
2016/09/16,70.637
2016/09/17,30.836
2016/09/18,34.869
2016/09/19,55.528
2016/09/20,76.859
2016/09/21,53.338
2016/09/22,69.716
2016/09/23,52.594
2016/09/24,30.198
2016/09/25,50.794
2016/09/26,75.365
2016/09/27,40.989
2016/09/28,69.026
2016/09/29,43.368
2016/09/30,61.62
2016/10/01,38.333
2016/10/02,32.627
2016/10/03,58.51
2016/10/04,52.58
2016/10/05,61.782
2016/10/06,68.097
2016/10/07,66.765
2016/10/08,75.111
2016/10/09,89.955
2016/10/10,59.636
2016/10/11,70.573
2016/10/12,70.376
2016/10/13,16.08
2016/10/14,48.32
2016/10/15,76.476
2016/10/16,48.712
2016/10/17,35.389
2016/10/18,53.08
2016/10/19,40.457
2016/10/20,56.579
2016/10/21,74.839
2016/10/22,30.259
2016/10/23,46.079
2016/10/24,73.343
2016/10/25,59.255
2016/10/26,40.7
2016/10/27,65.559
2016/10/28,33.957
2016/10/29,34.798
2016/10/30,32.9
2016/10/31,47.65
2016/11/01,52.046
2016/11/02,90.488
2016/11/03,94.693
2016/11/04,68.891
2016/11/05,69.642
2016/11/06,55.853
2016/11/07,34.174
2016/11/08,22.046
2016/11/09,15.629
2016/11/10,10.255
2016/11/11,8.297
2016/11/12,6.618
2016/11/13,12.916
2016/11/14,36.289
2016/11/15,53.674
2016/11/16,64.033
2016/11/17,42.503
2016/11/18,36.255
2016/11/19,23.348
2016/11/20,25.173
2016/11/21,63.55
2016/11/22,68.686
2016/11/23,73.757
2016/11/24,84.061
2016/11/25,37.358
2016/11/26,22.277
2016/11/27,15.462
2016/11/28,55.174
2016/11/29,57.185
2016/11/30,55.07
2016/12/01,65.224
2016/12/02,86.444
2016/12/03,33.216
2016/12/04,26.88
2016/12/05,67.059
2016/12/06,62.587
2016/12/07,52.325
2016/12/08,43.453
2016/12/09,49.976
2016/12/10,25.798
2016/12/11,19.262
2016/12/12,65.984
2016/12/13,65.325
2016/12/14,74.771
2016/12/15,88.076
2016/12/16,67.242
2016/12/17,28.35
2016/12/18,30.359
2016/12/19,53.093
2016/12/20,65.51
2016/12/21,90.929
2016/12/22,54.123
2016/12/23,64.769
2016/12/24,32.569
2016/12/25,25.737
2016/12/26,44.846
2016/12/27,54.636
2016/12/28,61.454
2016/12/29,62.34
2016/12/30,76.662
2016/12/31,30.132
2017/01/01,24.815
2017/01/02,57.891
2017/01/03,74.949
2017/01/04,82.454
2017/01/05,89.638
2017/01/06,48.153
2017/01/07,30.345
2017/01/08,21.225
2017/01/09,49.372
2017/01/10,51.751
2017/01/11,85.435
2017/01/12,48.631
2017/01/13,40.248
2017/01/14,26.582
2017/01/15,29.635
2017/01/16,46.582
2017/01/17,58.698
2017/01/18,46.206
2017/01/19,40.717
2017/01/20,40.835
2017/01/21,23.326
2017/01/22,19.219
2017/01/23,57.941
2017/01/24,72.59
2017/01/25,73.751
2017/01/26,34.488
2017/01/27,28.525
2017/01/28,17.445
2017/01/29,25.065
2017/01/30,60.597
2017/01/31,77.731
2017/02/01,84.334
2017/02/02,68.891
2017/02/03,91.7
2017/02/04,41.881
2017/02/05,37.287
2017/02/06,49.983
2017/02/07,61.026
2017/02/08,57.992
2017/02/09,68.549
2017/02/10,32.609
2017/02/11,18.852
2017/02/12,14.329
2017/02/13,53.984
2017/02/14,63.638
2017/02/15,52.371
2017/02/16,52.535
2017/02/17,76.617
2017/02/18,34.571
2017/02/19,53.235
2017/02/20,50.03
2017/02/21,59.687
2017/02/22,74.422
2017/02/23,85.113
2017/02/24,85.202
2017/02/25,25.571
2017/02/26,18.893
2017/02/27,60.91
2017/02/28,66.192
2017/03/01,72.058
2017/03/02,88.793
2017/03/03,75.18
2017/03/04,35.598
2017/03/05,25.598
2017/03/06,61.295
2017/03/07,61.166
2017/03/08,49.442
2017/03/09,37.544
2017/03/10,58.13
2017/03/11,34.462
2017/03/12,19.933
2017/03/13,65.288
2017/03/14,76.353
2017/03/15,52.73
2017/03/16,79.684
2017/03/17,57.514
2017/03/18,34.911
2017/03/19,26.959
2017/03/20,41.468
2017/03/21,57.467
2017/03/22,64.572
2017/03/23,47.576
2017/03/24,83.567
2017/03/25,58.172
2017/03/26,26.698
2017/03/27,42.266
2017/03/28,44.755
2017/03/29,36.602
2017/03/30,42.735
2017/03/31,67.679
2017/04/01,34.407
2017/04/02,34.052
2017/04/03,62.904
2017/04/04,61.252
2017/04/05,53.373
2017/04/06,50.417
2017/04/07,39.445
2017/04/08,12.184
2017/04/09,21.029
2017/04/10,66.716
2017/04/11,71.267
2017/04/12,75.306
2017/04/13,55.247
2017/04/14,72.829
2017/04/15,28.834
2017/04/16,23.922
2017/04/17,62.751
2017/04/18,75.511
2017/04/19,45.289
2017/04/20,58.109
2017/04/21,47.2
2017/04/22,27.782
2017/04/23,26.084
2017/04/24,64.394
2017/04/25,88.638
2017/04/26,53.497
2017/04/27,62.468
2017/04/28,46.602
2017/04/29,32.946
2017/04/30,25.392
2017/05/01,55.251
2017/05/02,64.575
2017/05/03,65.64
2017/05/04,85.784
2017/05/05,82.733
2017/05/06,36.37
2017/05/07,35.92
2017/05/08,74.011
2017/05/09,78.244
2017/05/10,81.11
2017/05/11,54.31
2017/05/12,40.923
2017/05/13,17.857
2017/05/14,14.356
2017/05/15,68.319
2017/05/16,54.101
2017/05/17,79.716
2017/05/18,48.303
2017/05/19,53.491
2017/05/20,44.616
2017/05/21,30.254
2017/05/22,72.626
2017/05/23,73.804
2017/05/24,84.672
2017/05/25,92.06
2017/05/26,48.587
2017/05/27,26.665
2017/05/28,32.599
2017/05/29,51.472
2017/05/30,66.919
2017/05/31,73.968
2017/06/01,84.628
2017/06/02,50.742
2017/06/03,63.034
2017/06/04,34.545
2017/06/05,64.018
2017/06/06,49.685
2017/06/07,56.77
2017/06/08,42.615
2017/06/09,56.326
2017/06/10,36.108
2017/06/11,30.822
2017/06/12,69.897
2017/06/13,76.859
2017/06/14,68.815
2017/06/15,34.979
2017/06/16,53.218
2017/06/17,21.328
2017/06/18,19.265
2017/06/19,63.014
2017/06/20,70.3
2017/06/21,71.639
2017/06/22,43.026
2017/06/23,29.084
2017/06/24,20.777
2017/06/25,17.516
2017/06/26,70.219
2017/06/27,45.903
