Date,transactionvalue30momUSD
2017/02/18,-3089
2017/02/19,-1826
2017/02/20,488.173
2017/02/21,2467
2017/02/22,4147
2017/02/23,5319
2017/02/24,912.313
2017/02/25,-1732
2017/02/26,-1324
2017/02/27,3162
2017/02/28,1936
2017/03/01,4025
2017/03/02,4837
2017/03/03,11418
2017/03/04,2461
2017/03/05,-2067
2017/03/06,907.958
2017/03/07,1751
2017/03/08,2734
2017/03/09,15558
2017/03/10,4054
2017/03/11,-2538
2017/03/12,-2361
2017/03/13,3988
2017/03/14,6768
2017/03/15,4216
2017/03/16,6230
2017/03/17,6115
2017/03/18,-481.87
2017/03/19,15781
2017/03/20,7740
2017/03/21,17530
2017/03/22,11778
2017/03/23,1745
2017/03/24,3251
2017/03/25,1238
2017/03/26,1194
2017/03/27,5704
2017/03/28,3361
2017/03/29,-1201
2017/03/30,625.696
2017/03/31,5065
2017/04/01,1808
2017/04/02,809.577
2017/04/03,6844
2017/04/04,5517
2017/04/05,-291.523
2017/04/06,179.076
2017/04/07,13563
2017/04/08,29449
2017/04/09,-3146
2017/04/10,2364
2017/04/11,1488
2017/04/12,-341.105
2017/04/13,374.239
2017/04/14,-655.711
2017/04/15,-5289
2017/04/16,-1363
2017/04/17,1561
2017/04/18,-14073
2017/04/19,-3823
2017/04/20,-13216
2017/04/21,-8692
2017/04/22,-490.525
2017/04/23,-5301
2017/04/24,-1969
2017/04/25,4897
2017/04/26,-702.884
2017/04/27,3381
2017/04/28,4055
2017/04/29,383.341
2017/04/30,-5996
2017/05/01,-274.058
2017/05/02,-7052
2017/05/03,-3353
2017/05/04,1319
2017/05/05,8259
2017/05/06,3240
2017/05/07,-12929
2017/05/08,-34516
2017/05/09,8579
2017/05/10,12183
2017/05/11,10614
2017/05/12,7996
2017/05/13,4415
2017/05/14,3199
2017/05/15,9214
2017/05/16,9806
2017/05/17,10902
2017/05/18,10760
2017/05/19,9192
2017/05/20,5569
2017/05/21,5609
2017/05/22,13655
2017/05/23,16635
2017/05/24,14249
2017/05/25,13234
2017/05/26,10604
2017/05/27,4825
2017/05/28,8853
2017/05/29,9177
2017/05/30,16262
2017/05/31,11320
2017/06/01,14112
2017/06/02,13025
2017/06/03,14102
2017/06/04,16473
2017/06/05,17727
2017/06/06,13361
2017/06/07,4662
2017/06/08,5381
2017/06/09,4449
2017/06/10,8736
2017/06/11,12823
2017/06/12,14517
2017/06/13,18726
2017/06/14,13866
2017/06/15,4385
2017/06/16,8568
2017/06/17,5107
2017/06/18,10013
2017/06/19,13657
2017/06/20,15521
2017/06/21,13605
2017/06/22,7733
2017/06/23,-174.99
2017/06/24,438.938
2017/06/25,6541
2017/06/26,19528
2017/06/27,6270
2017/06/28,8142
2017/06/29,10269
2017/06/30,9675
2017/07/01,517.636
2017/07/02,-3778
2017/07/03,1681
2017/07/04,-9760
2017/07/05,-1928
2017/07/06,1326
2017/07/07,3940
2017/07/08,9191
2017/07/09,6104
2017/07/10,4558
2017/07/11,-4365
2017/07/12,-6144
2017/07/13,-6776
2017/07/14,-4160
2017/07/15,-6565
2017/07/16,-11935
2017/07/17,-2035
2017/07/18,-4642
2017/07/19,-6627
2017/07/20,-3801
2017/07/21,-12609
2017/07/22,-10228
2017/07/23,-644.664
2017/07/24,1022
2017/07/25,52397
2017/07/26,2976
2017/07/27,2515
2017/07/28,21168
2017/07/29,18275
2017/07/30,96908
2017/07/31,9808
2017/08/01,33402
2017/08/02,8466
2017/08/03,4438
2017/08/04,733.186
2017/08/05,262.647
2017/08/06,2937
2017/08/07,606.694
2017/08/08,1560
2017/08/09,-457.244
2017/08/10,11841
2017/08/11,16015
2017/08/12,10833
2017/08/13,8435
2017/08/14,27896
2017/08/15,16637
2017/08/16,21205
2017/08/17,11873
2017/08/18,13409
2017/08/19,9830
2017/08/20,11901
2017/08/21,20454
2017/08/22,12618
2017/08/23,3745
2017/08/24,-44947
2017/08/25,-9235
2017/08/26,-1533
2017/08/27,-25318
2017/08/28,-20199
2017/08/29,-98584
2017/08/30,-7693
2017/08/31,-25856
2017/09/01,-6085
2017/09/02,3714
2017/09/03,5588
2017/09/04,13821
2017/09/05,71724
2017/09/06,10301
2017/09/07,6642
2017/09/08,3547
2017/09/09,-629.655
2017/09/10,-4495
2017/09/11,9980
2017/09/12,6098
2017/09/13,-3718
2017/09/14,7478
2017/09/15,-3402
2017/09/16,1668
2017/09/17,-3971
2017/09/18,6320
2017/09/19,-7654
2017/09/20,-10091
2017/09/21,-8162
2017/09/22,-1083
2017/09/23,-9916
2017/09/24,-7354
2017/09/25,6977
2017/09/26,9857
2017/09/27,829.179
2017/09/28,3889
2017/09/29,4347
2017/09/30,3694
2017/10/01,-0.373
2017/10/02,-914.886
2017/10/03,-8692
2017/10/04,-12682
2017/10/05,-74240
2017/10/06,-20291
2017/10/07,-20270
2017/10/08,-10910
2017/10/09,3464
2017/10/10,-4403
2017/10/11,-15839
2017/10/12,-5964
2017/10/13,-6313
2017/10/14,-14169
2017/10/15,-15215
2017/10/16,-1915
2017/10/17,15329
2017/10/18,-7104
2017/10/19,3235
2017/10/20,3123
2017/10/21,1546
2017/10/22,640.891
2017/10/23,31605
2017/10/24,22916
2017/10/25,674.123
2017/10/26,5363
2017/10/27,15067
2017/10/28,3329
2017/10/29,-2822
2017/10/30,2706
2017/10/31,12057
2017/11/01,11448
2017/11/02,19685
2017/11/03,52969
2017/11/04,116402
2017/11/05,159100
2017/11/06,54571
2017/11/07,50611
2017/11/08,64371
2017/11/09,16451
2017/11/10,30517
2017/11/11,21460
2017/11/12,32434
2017/11/13,60347
2017/11/14,67418
2017/11/15,40518
2017/11/16,44191
2017/11/17,62367
2017/11/18,46991
2017/11/19,125280
2017/11/20,71537
2017/11/21,49478
2017/11/22,36570
2017/11/23,33831
2017/11/24,37110
2017/11/25,36341
2017/11/26,7136
2017/11/27,23073
2017/11/28,48459
2017/11/29,49657
2017/11/30,27543
2017/12/01,15623
2017/12/02,27492
2017/12/03,-19914
2017/12/04,-68007
2017/12/05,-93373
2017/12/06,26267
2017/12/07,65895
2017/12/08,1065
2017/12/09,62509
2017/12/10,25019
2017/12/11,64715
2017/12/12,81070
2017/12/13,39114
2017/12/14,5371
2017/12/15,43925
2017/12/16,26762
2017/12/17,20574
2017/12/18,66447
2017/12/19,-64978
2017/12/20,-287.573
2017/12/21,6893
2017/12/22,-22193
2017/12/23,7986
2017/12/24,-1633
2017/12/25,36425
2017/12/26,78209
2017/12/27,57195
2017/12/28,19507
2017/12/29,9454
2017/12/30,16341
2017/12/31,18081
2018/01/01,22068
2018/01/02,43627
2018/01/03,32455
2018/01/04,8771
2018/01/05,34609
2018/01/06,-1238
2018/01/07,19644
2018/01/08,2798
2018/01/09,9020
2018/01/10,-31558
2018/01/11,-73538
2018/01/12,-45888
2018/01/13,-25355
2018/01/14,-44604
2018/01/15,-42338
2018/01/16,-1649
2018/01/17,-59680
2018/01/18,-15460
2018/01/19,-8978
2018/01/20,-10961
2018/01/21,-8517
2018/01/22,-17507
2018/01/23,-8798
2018/01/24,-42785
2018/01/25,-69141
2018/01/26,-33078
2018/01/27,-17667
2018/01/28,76362
2018/01/29,8567
2018/01/30,31961
2018/01/31,-5362
2018/02/01,-20649
2018/02/02,-52739
2018/02/03,-53445
2018/02/04,-86001
2018/02/05,-73521
2018/02/06,-71555
2018/02/07,-69797
2018/02/08,-37945
2018/02/09,-35814
2018/02/10,-2680
2018/02/11,-4755
2018/02/12,3861
2018/02/13,-12359
2018/02/14,-4468
2018/02/15,-46165
2018/02/16,-24991
2018/02/17,10289
2018/02/18,18012
2018/02/19,28022
2018/02/20,12219
2018/02/21,419.56
2018/02/22,23102
2018/02/23,-11775
2018/02/24,-17182
2018/02/25,-45326
2018/02/26,-34499
2018/02/27,-126207
2018/02/28,-17561
2018/03/01,-47200
2018/03/02,-33775
2018/03/03,-32306
2018/03/04,-10328
2018/03/05,9232
2018/03/06,985.266
2018/03/07,-20488
2018/03/08,-3359
2018/03/09,11323
2018/03/10,-18782
2018/03/11,-6315
2018/03/12,-22382
2018/03/13,-3325
2018/03/14,-29825
2018/03/15,14563
2018/03/16,-25151
2018/03/17,57052
2018/03/18,16808
2018/03/19,-32659
2018/03/20,-61323
2018/03/21,-61100
2018/03/22,-21297
2018/03/23,-23493
2018/03/24,-39866
2018/03/25,-3253
2018/03/26,25482
2018/03/27,5519
2018/03/28,7129
2018/03/29,-12321
2018/03/30,-29941
2018/03/31,-17854
2018/04/01,-12572
2018/04/02,10005
2018/04/03,4718
2018/04/04,2667
2018/04/05,-11504
2018/04/06,3083
2018/04/07,-17151
2018/04/08,-17319
2018/04/09,10350
2018/04/10,-12691
2018/04/11,-13122
2018/04/12,-371.212
2018/04/13,-1826
2018/04/14,-42456
2018/04/15,-11087
2018/04/16,-71200
2018/04/17,-28258
2018/04/18,-13268
2018/04/19,1474
2018/04/20,19106
2018/04/21,-10894
2018/04/22,-6151
2018/04/23,-1117
2018/04/24,13381
2018/04/25,11970
2018/04/26,-2003
2018/04/27,14975
2018/04/28,50142
2018/04/29,36122
2018/04/30,10154
2018/05/01,3719
2018/05/02,-14347
2018/05/03,7091
2018/05/04,4754
2018/05/05,12652
2018/05/06,13094
2018/05/07,29631
2018/05/08,7911
2018/05/09,-47.087
2018/05/10,19167
2018/05/11,15407
2018/05/12,-28039
2018/05/13,-1101
2018/05/14,17913
2018/05/15,7436
2018/05/16,-10460
2018/05/17,-2341
2018/05/18,-1841
2018/05/19,-15044
2018/05/20,-23461
2018/05/21,-6624
2018/05/22,-2837
2018/05/23,-5488
2018/05/24,-21250
2018/05/25,-49104
2018/05/26,-15002
2018/05/27,-26239
2018/05/28,-32732
2018/05/29,-37983
2018/05/30,-6250
2018/05/31,3260
2018/06/01,-2131
2018/06/02,-14532
2018/06/03,-14981
2018/06/04,3520
2018/06/05,-18098
2018/06/06,-20847
2018/06/07,-208.627
2018/06/08,7672
2018/06/09,-14498
2018/06/10,2398
2018/06/11,7098
2018/06/12,-366.121
2018/06/13,5034
2018/06/14,14314
2018/06/15,9338
2018/06/16,-11861
2018/06/17,-12929
2018/06/18,-451.264
2018/06/19,13061
2018/06/20,4044
2018/06/21,-6101
2018/06/22,20615
2018/06/23,10205
2018/06/24,-2049
2018/06/25,11464
2018/06/26,-12843
2018/06/27,-18296
2018/06/28,-15943
2018/06/29,-13961
2018/06/30,-23396
2018/07/01,-9063
2018/07/02,-8666
2018/07/03,-11667
2018/07/04,-26664
2018/07/05,-9282
2018/07/06,-10382
2018/07/07,-21060
2018/07/08,-22421
2018/07/09,-4833
2018/07/10,-20428
2018/07/11,-26923
2018/07/12,-19279
2018/07/13,-30625
2018/07/14,-31058
2018/07/15,-25750
2018/07/16,4823
2018/07/17,1130
2018/07/18,-53.551
2018/07/19,-19994
2018/07/20,-8908
2018/07/21,-5977
2018/07/22,-32405
2018/07/23,-21364
2018/07/24,2421
2018/07/25,-7064
2018/07/26,3109
2018/07/27,1817
2018/07/28,-1173
2018/07/29,-254.674
2018/07/30,4825
2018/07/31,-6660
2018/08/01,-3973
2018/08/02,-1325
2018/08/03,3277
2018/08/04,2433
2018/08/05,9964
2018/08/06,16666
2018/08/07,1606
2018/08/08,2197
2018/08/09,-3230
2018/08/10,939.912
2018/08/11,543.335
2018/08/12,-3486
2018/08/13,104.294
2018/08/14,-719.877
2018/08/15,-10926
2018/08/16,-6377
2018/08/17,-11444
2018/08/18,-9198
2018/08/19,-7178
2018/08/20,307.272
2018/08/21,4688
2018/08/22,-6571
2018/08/23,-10866
2018/08/24,-10543
2018/08/25,-8540
2018/08/26,-14170
2018/08/27,724.658
2018/08/28,23635
2018/08/29,-4021
2018/08/30,-2793
2018/08/31,17078
2018/09/01,-1708
2018/09/02,403.772
2018/09/03,-6437
2018/09/04,-12031
2018/09/05,-12454
2018/09/06,-1676
2018/09/07,-6000
2018/09/08,-9748
2018/09/09,-3585
2018/09/10,-1192
2018/09/11,1329
2018/09/12,-2714
2018/09/13,2184
2018/09/14,-5150
2018/09/15,-2631
2018/09/16,1039
2018/09/17,6276
2018/09/18,3634
2018/09/19,-2139
2018/09/20,-7650
2018/09/21,2980
2018/09/22,-3687
2018/09/23,-5005
2018/09/24,-575.405
2018/09/25,14889
2018/09/26,-942.042
2018/09/27,-32000
2018/09/28,1532
2018/09/29,-2989
2018/09/30,-25206
2018/10/01,-6984
2018/10/02,1641
2018/10/03,-8979
2018/10/04,-6729
2018/10/05,-8029
2018/10/06,-13643
2018/10/07,-15433
2018/10/08,-243.466
2018/10/09,-2913
2018/10/10,3401
2018/10/11,901.69
2018/10/12,5262
2018/10/13,-9873
2018/10/14,-213.339
2018/10/15,9541
2018/10/16,-3587
2018/10/17,-6130
2018/10/18,-921.888
2018/10/19,977.246
2018/10/20,-3683
2018/10/21,-12178
2018/10/22,165.648
2018/10/23,8522
2018/10/24,3759
2018/10/25,-9011
2018/10/26,-7172
2018/10/27,-7775
2018/10/28,-12905
2018/10/29,-3426
2018/10/30,-1331
2018/10/31,-1946
2018/11/01,-12772
2018/11/02,6601
2018/11/03,-7562
2018/11/04,-2880
2018/11/05,295.028
2018/11/06,5105
2018/11/07,-2598
2018/11/08,-2608
2018/11/09,-8556
2018/11/10,-10439
2018/11/11,-14749
2018/11/12,-2488
2018/11/13,-1527
2018/11/14,-7492
2018/11/15,15097
2018/11/16,22.76
2018/11/17,-11153
2018/11/18,-11037
2018/11/19,1869
2018/11/20,17263
2018/11/21,819.484
2018/11/22,-8778
2018/11/23,-7602
2018/11/24,-10191
2018/11/25,-4011
2018/11/26,3758
2018/11/27,2242
2018/11/28,2789
2018/11/29,1345
2018/11/30,10176
2018/12/01,435.1
2018/12/02,-9365
2018/12/03,9482
2018/12/04,15781
2018/12/05,6901
2018/12/06,1868
2018/12/07,-163.961
2018/12/08,-4696
2018/12/09,-8207
2018/12/10,-226.663
2018/12/11,2824
2018/12/12,-3825
2018/12/13,-5600
2018/12/14,-10426
2018/12/15,-26325
2018/12/16,-10361
2018/12/17,-739.658
2018/12/18,4794
2018/12/19,-1898
2018/12/20,-15626
2018/12/21,-4837
2018/12/22,-4773
2018/12/23,-5611
2018/12/24,1298
2018/12/25,-1673
2018/12/26,-4529
2018/12/27,-1869
2018/12/28,-6655
2018/12/29,-3605
2018/12/30,-20604
2018/12/31,-8866
2019/01/01,-9628
2019/01/02,-10728
2019/01/03,-20257
2019/01/04,-12865
2019/01/05,-10842
2019/01/06,-8918
2019/01/07,213.294
2019/01/08,284.706
2019/01/09,-2771
2019/01/10,-3324
2019/01/11,-393.46
2019/01/12,-4409
2019/01/13,-4177
2019/01/14,341.663
2019/01/15,4476
2019/01/16,-1872
2019/01/17,-7848
2019/01/18,-8697
2019/01/19,-10044
2019/01/20,-10090
2019/01/21,4972
2019/01/22,1546
2019/01/23,-2485
2019/01/24,1689
2019/01/25,6520
2019/01/26,-3849
2019/01/27,-5847
2019/01/28,1768
2019/01/29,6460
2019/01/30,11694
2019/01/31,12555
2019/02/01,14554
2019/02/02,3912
2019/02/03,-5214
2019/02/04,10475
2019/02/05,16443
2019/02/06,21697
2019/02/07,13743
2019/02/08,18530
2019/02/09,6252
2019/02/10,-6743
2019/02/11,14898
2019/02/12,32552
2019/02/13,28155
2019/02/14,11116
2019/02/15,14272
2019/02/16,-2714
2019/02/17,-3044
2019/02/18,4784
2019/02/19,11785
2019/02/20,-328.437
2019/02/21,244.37
2019/02/22,1147
2019/02/23,-5019
2019/02/24,-9797
2019/02/25,5292
2019/02/26,8460
2019/02/27,-2894
2019/02/28,-423.493
2019/03/01,-9306
2019/03/02,-4633
2019/03/03,-12945
2019/03/04,5504
2019/03/05,20763
2019/03/06,-1697
2019/03/07,-8828
2019/03/08,-17757
2019/03/09,-11823
2019/03/10,-18302
2019/03/11,-4948
2019/03/12,12618
2019/03/13,-9808
2019/03/14,-23935
2019/03/15,-20575
2019/03/16,-14927
2019/03/17,-14007
2019/03/18,16540
2019/03/19,11718
2019/03/20,4250
2019/03/21,-429.725
2019/03/22,6269
2019/03/23,-2244
2019/03/24,-4360
2019/03/25,5498
2019/03/26,1298
2019/03/27,-3633
2019/03/28,-3134
2019/03/29,-1021
2019/03/30,-6036
2019/03/31,-4999
2019/04/01,2888
2019/04/02,24061
2019/04/03,-3693
2019/04/04,-10792
2019/04/05,-5936
2019/04/06,-7206
2019/04/07,-5750
2019/04/08,7491
2019/04/09,17510
2019/04/10,6011
2019/04/11,3859
2019/04/12,4641
2019/04/13,-3286
2019/04/14,-2814
2019/04/15,7874
2019/04/16,13398
2019/04/17,-718.269
2019/04/18,5530
2019/04/19,12371
2019/04/20,-1759
2019/04/21,-12691
2019/04/22,14138
2019/04/23,28949
2019/04/24,9889
2019/04/25,10680
2019/04/26,6979
2019/04/27,-4465
2019/04/28,-2755
2019/04/29,6490
2019/04/30,18588
2019/05/01,-5413
2019/05/02,-27855
2019/05/03,640.268
2019/05/04,-3622
2019/05/05,-618.912
2019/05/06,6611
2019/05/07,15552
2019/05/08,-1632
2019/05/09,-8531
2019/05/10,5699
2019/05/11,839.404
2019/05/12,-9.007
2019/05/13,16764
2019/05/14,20742
2019/05/15,26428
2019/05/16,5120
2019/05/17,3853
2019/05/18,-7834
2019/05/19,-9368
2019/05/20,7339
2019/05/21,11477
2019/05/22,-2850
2019/05/23,-16007
2019/05/24,1686
2019/05/25,-5153
2019/05/26,-2188
2019/05/27,16225
2019/05/28,17735
2019/05/29,13917
2019/05/30,-395.337
2019/05/31,43117
2019/06/01,19009
2019/06/02,16065
2019/06/03,34871
2019/06/04,23230
2019/06/05,24261
2019/06/06,14826
2019/06/07,13704
2019/06/08,3923
2019/06/09,-3123
2019/06/10,7348
2019/06/11,30147
2019/06/12,200.575
2019/06/13,-8453
2019/06/14,-18321
2019/06/15,-3780
2019/06/16,14142
2019/06/17,60953
2019/06/18,46240
2019/06/19,12892
2019/06/20,73772
2019/06/21,26206
2019/06/22,35015
2019/06/23,-841.057
2019/06/24,27944
2019/06/25,42862
2019/06/26,32538
2019/06/27,25195
2019/06/28,11730
2019/06/29,17830
2019/06/30,9545
2019/07/01,35922
2019/07/02,5677
2019/07/03,-615.786
2019/07/04,3171
2019/07/05,4244
2019/07/06,-19590
2019/07/07,-7098
2019/07/08,57547
2019/07/09,59947
2019/07/10,60030
2019/07/11,55023
2019/07/12,46308
2019/07/13,31511
2019/07/14,26967
2019/07/15,27887
2019/07/16,28475
2019/07/17,-21937
2019/07/18,92941
2019/07/19,7668
2019/07/20,-66613
2019/07/21,-9811
2019/07/22,138420
2019/07/23,9611
2019/07/24,2976
2019/07/25,-2239
2019/07/26,-29084
2019/07/27,-33920
2019/07/28,-25413
2019/07/29,29372
2019/07/30,-5597
2019/07/31,-23994
2019/08/01,-10425
2019/08/02,-25117
2019/08/03,-21461
2019/08/04,-25371
2019/08/05,47208
2019/08/06,27997
2019/08/07,-55523
2019/08/08,-32745
2019/08/09,-45463
2019/08/10,-38689
2019/08/11,-54057
2019/08/12,-16412
2019/08/13,-17360
2019/08/14,-13060
2019/08/15,-27778
2019/08/16,-24679
2019/08/17,-102165
2019/08/18,-9862
2019/08/19,-1431
2019/08/20,274944
2019/08/21,614459
2019/08/22,327697
2019/08/23,-29206
2019/08/24,-43928
2019/08/25,-9471
2019/08/26,12901
2019/08/27,11326
2019/08/28,-48979
2019/08/29,-36739
2019/08/30,-19830
2019/08/31,-8281
2019/09/01,5668
2019/09/02,9918
2019/09/03,8858
2019/09/04,-30903
2019/09/05,-16598
2019/09/06,7218
2019/09/07,-29870
2019/09/08,-21335
2019/09/09,-38053
2019/09/10,12543
2019/09/11,-9118
2019/09/12,-13367
2019/09/13,-18250
2019/09/14,-21194
2019/09/15,-12538
2019/09/16,-27980
2019/09/17,-1823
2019/09/18,-3711
2019/09/19,-292847
2019/09/20,-785940
2019/09/21,-344001
2019/09/22,33201
2019/09/23,36012
2019/09/24,14421
2019/09/25,6339
2019/09/26,-1859
2019/09/27,-1845
2019/09/28,-7010
2019/09/29,-5773
2019/09/30,6809
2019/10/01,-400.162
2019/10/02,-6796
2019/10/03,-9102
2019/10/04,-21851
2019/10/05,-24849
2019/10/06,-18894
2019/10/07,-3729
2019/10/08,-4617
2019/10/09,-4700
2019/10/10,-16750
2019/10/11,-15252
2019/10/12,-12056
2019/10/13,-10841
2019/10/14,1247
2019/10/15,-587.615
2019/10/16,-4456
2019/10/17,-9526
2019/10/18,-296.575
2019/10/19,267.427
2019/10/20,-5353
2019/10/21,-694.071
2019/10/22,-26287
2019/10/23,-21523
2019/10/24,-10453
2019/10/25,-7772
2019/10/26,4396
2019/10/27,655.849
2019/10/28,41959
2019/10/29,28598
2019/10/30,30654
2019/10/31,15579
2019/11/01,14978
2019/11/02,7213
2019/11/03,8512
2019/11/04,15919
2019/11/05,17193
2019/11/06,24805
2019/11/07,18440
2019/11/08,14749
2019/11/09,10172
2019/11/10,2171
2019/11/11,8357
2019/11/12,17081
2019/11/13,14280
2019/11/14,12161
2019/11/15,8924
2019/11/16,-3745
2019/11/17,-3510
2019/11/18,14775
2019/11/19,3192
2019/11/20,-653.522
2019/11/21,12116
2019/11/22,7735
2019/11/23,-632.486
2019/11/24,-10098
2019/11/25,2251
2019/11/26,1063
2019/11/27,-36223
2019/11/28,-27125
2019/11/29,-35202
2019/11/30,-23557
2019/12/01,-18145
2019/12/02,-7503
2019/12/03,-7382
2019/12/04,22186
2019/12/05,-11451
2019/12/06,12055
2019/12/07,-13927
2019/12/08,-18822
2019/12/09,-1797
2019/12/10,5968
2019/12/11,8605
2019/12/12,-10346
2019/12/13,-20527
2019/12/14,-12413
2019/12/15,-16269
2019/12/16,-4263
2019/12/17,17663
2019/12/18,-11744
2019/12/19,-1397
2019/12/20,1429
2019/12/21,-23864
2019/12/22,-17695
2019/12/23,-477.133
2019/12/24,-3703
2019/12/25,-15121
2019/12/26,-8922
2019/12/27,-3652
2019/12/28,-1741
2019/12/29,-9200
2019/12/30,1744
2019/12/31,-219.563
2020/01/01,-7331
2020/01/02,-1818
2020/01/03,-27198
2020/01/04,-4234
2020/01/05,-39257
2020/01/06,2500
2020/01/07,-1608
2020/01/08,-4994
2020/01/09,3480
2020/01/10,-8389
2020/01/11,-3703
2020/01/12,-1767
2020/01/13,1340
2020/01/14,13402
2020/01/15,25638
2020/01/16,-14490
2020/01/17,5352
2020/01/18,-6891
2020/01/19,-2106
2020/01/20,11381
2020/01/21,-1270
2020/01/22,285.581
2020/01/23,3734
2020/01/24,798.415
2020/01/25,-2978
2020/01/26,-869.131
2020/01/27,30343
2020/01/28,12957
2020/01/29,2014
2020/01/30,23099
2020/01/31,20934
2020/02/01,8527
2020/02/02,-991.482
2020/02/03,28253
2020/02/04,12061
2020/02/05,-6163
2020/02/06,30130
2020/02/07,25155
2020/02/08,-5624
2020/02/09,-3581
2020/02/10,19213
2020/02/11,13399
2020/02/12,13710
2020/02/13,1347
2020/02/14,-9265
2020/02/15,3664
2020/02/16,2116
2020/02/17,21375
2020/02/18,11648
2020/02/19,14329
2020/02/20,13319
2020/02/21,-91.595
2020/02/22,-3686
2020/02/23,4497
2020/02/24,9878
2020/02/25,6173
2020/02/26,-23077
2020/02/27,-1873
2020/02/28,-542.43
2020/02/29,-23034
2020/03/01,-18071
2020/03/02,-4263
2020/03/03,-1974
2020/03/04,-20311
2020/03/05,-4692
2020/03/06,3837
2020/03/07,-30621
2020/03/08,-31093
2020/03/09,3579
2020/03/10,7787
2020/03/11,11457
2020/03/12,17177
2020/03/13,11839
2020/03/14,-10312
2020/03/15,-12438
2020/03/16,2377
2020/03/17,-4789
2020/03/18,-11306
2020/03/19,-3178
2020/03/20,-11596
2020/03/21,-14026
2020/03/22,4.537
2020/03/23,5955
2020/03/24,10233
2020/03/25,3163
2020/03/26,-4921
2020/03/27,1155
2020/03/28,-7824
2020/03/29,-6969
2020/03/30,4879
2020/03/31,7697
2020/04/01,1768
2020/04/02,2369
2020/04/03,-1001
2020/04/04,834.708
2020/04/05,-9880
2020/04/06,9830
2020/04/07,9983
2020/04/08,-8463
2020/04/09,2080
2020/04/10,-19976
2020/04/11,-28190
2020/04/12,-29808
2020/04/13,1036
2020/04/14,-2818
2020/04/15,-10503
2020/04/16,-4207
2020/04/17,-2191
2020/04/18,-13062
2020/04/19,-14255
2020/04/20,1375
2020/04/21,-5766
2020/04/22,-2803
2020/04/23,-12852
2020/04/24,2428
2020/04/25,-3504
2020/04/26,-9635
2020/04/27,7377
2020/04/28,4035
2020/04/29,21514
2020/04/30,32455
2020/05/01,4938
2020/05/02,-5730
2020/05/03,-676.765
2020/05/04,1673
2020/05/05,13881
2020/05/06,323.943
2020/05/07,8952
2020/05/08,21330
2020/05/09,8426
2020/05/10,-1941
2020/05/11,16355
2020/05/12,15658
2020/05/13,10807
2020/05/14,22629
2020/05/15,11592
2020/05/16,-4997
2020/05/17,355.746
2020/05/18,22688
2020/05/19,25923
2020/05/20,18492
2020/05/21,12713
2020/05/22,10651
2020/05/23,-1383
2020/05/24,-4328
2020/05/25,20091
2020/05/26,12897
2020/05/27,8517
2020/05/28,5058
2020/05/29,-9158
2020/05/30,-36263
2020/05/31,126.004
2020/06/01,21968
2020/06/02,27758
2020/06/03,9801
2020/06/04,5666
2020/06/05,3846
2020/06/06,-19518
2020/06/07,-23367
2020/06/08,-6265
2020/06/09,1744
2020/06/10,2879
2020/06/11,-1553
2020/06/12,-9271
2020/06/13,-20737
2020/06/14,-14402
2020/06/15,13119
2020/06/16,13901
2020/06/17,-11233
2020/06/18,-15344
2020/06/19,1744
2020/06/20,-12694
2020/06/21,-15180
2020/06/22,11278
2020/06/23,11378
2020/06/24,3253
2020/06/25,6663
2020/06/26,25.543
2020/06/27,-6886
2020/06/28,-11851
2020/06/29,9879
2020/06/30,5786
2020/07/01,-12789
2020/07/02,-23014
2020/07/03,-7600
2020/07/04,-13759
2020/07/05,-11727
2020/07/06,14740
2020/07/07,9405
2020/07/08,-809.856
2020/07/09,-926.302
2020/07/10,-10141
2020/07/11,-10528
2020/07/12,-2264
2020/07/13,17142
2020/07/14,7025
2020/07/15,-7362
2020/07/16,-11679
2020/07/17,-69.11
2020/07/18,-6569
2020/07/19,-17637
2020/07/20,9187
2020/07/21,9413
2020/07/22,-5715
2020/07/23,-7862
2020/07/24,-12970
2020/07/25,-9301
2020/07/26,-10104
2020/07/27,20337
2020/07/28,15901
2020/07/29,6851
2020/07/30,1584
2020/07/31,5659
2020/08/01,5845
2020/08/02,4486
2020/08/03,16756
2020/08/04,14024
2020/08/05,7381
2020/08/06,12713
2020/08/07,7336
2020/08/08,7980
2020/08/09,4490
2020/08/10,20952
2020/08/11,12357
2020/08/12,-4449
2020/08/13,8818
2020/08/14,21872
2020/08/15,28122
2020/08/16,49187
2020/08/17,101409
2020/08/18,51442
2020/08/19,39661
2020/08/20,38710
2020/08/21,31342
2020/08/22,21493
2020/08/23,28429
2020/08/24,40566
2020/08/25,37150
2020/08/26,29037
2020/08/27,30343
2020/08/28,34027
2020/08/29,33675
2020/08/30,43852
2020/08/31,70346
2020/09/01,52410
2020/09/02,46041
2020/09/03,63566
2020/09/04,53506
2020/09/05,37322
2020/09/06,52417
2020/09/07,59473
2020/09/08,52176
2020/09/09,63706
2020/09/10,69793
2020/09/11,72387
2020/09/12,57489
2020/09/13,60597
2020/09/14,27816
2020/09/15,16936
2020/09/16,-23865
2020/09/17,56541
2020/09/18,60630
2020/09/19,41102
2020/09/20,43630
2020/09/21,73809
2020/09/22,37897
2020/09/23,12697
2020/09/24,18329
2020/09/25,17300
2020/09/26,22985
2020/09/27,15433
2020/09/28,15646
2020/09/29,4208
2020/09/30,-31058
2020/10/01,-13806
2020/10/02,6280
2020/10/03,-23684
