Date,mining_profitability14trx
2010/10/24,-0.203
2010/10/25,-0.306
2010/10/26,-0.343
2010/10/27,-0.326
2010/10/28,-0.224
2010/10/29,-0.079
2010/10/30,0.126
2010/10/31,0.204
2010/11/01,0.236
2010/11/02,0.233
2010/11/03,0.21
2010/11/04,0.206
2010/11/05,0.24
2010/11/06,0.407
2010/11/07,0.727
2010/11/08,1.023
2010/11/09,1.112
2010/11/10,1.054
2010/11/11,0.892
2010/11/12,0.673
2010/11/13,0.503
2010/11/14,0.349
2010/11/15,0.178
2010/11/16,0.007
2010/11/17,-0.162
2010/11/18,-0.337
2010/11/19,-0.573
2010/11/20,-0.809
2010/11/21,-1.023
2010/11/22,-1.207
2010/11/23,-1.38
2010/11/24,-1.517
2010/11/25,-1.613
2010/11/26,-1.698
2010/11/27,-1.776
2010/11/28,-1.834
2010/11/29,-1.877
2010/11/30,-1.951
2010/12/01,-2.044
2010/12/02,-2.14
2010/12/03,-2.224
2010/12/04,-2.296
2010/12/05,-2.373
2010/12/06,-2.446
2010/12/07,-2.507
2010/12/08,-2.545
2010/12/09,-2.592
2010/12/10,-2.685
2010/12/11,-2.782
2010/12/12,-2.886
2010/12/13,-2.996
2010/12/14,-3.073
2010/12/15,-3.119
2010/12/16,-3.156
2010/12/17,-3.18
2010/12/18,-3.182
2010/12/19,-3.154
2010/12/20,-3.122
2010/12/21,-3.062
2010/12/22,-3.026
2010/12/23,-2.99
2010/12/24,-2.951
2010/12/25,-2.897
2010/12/26,-2.842
2010/12/27,-2.766
2010/12/28,-2.681
2010/12/29,-2.579
2010/12/30,-2.447
2010/12/31,-2.303
2011/01/01,-2.141
2011/01/02,-1.98
2011/01/03,-1.856
2011/01/04,-1.75
2011/01/05,-1.644
2011/01/06,-1.565
2011/01/07,-1.454
2011/01/08,-1.35
2011/01/09,-1.232
2011/01/10,-1.126
2011/01/11,-1.004
2011/01/12,-0.892
2011/01/13,-0.779
2011/01/14,-0.649
2011/01/15,-0.535
2011/01/16,-0.419
2011/01/17,-0.317
2011/01/18,-0.288
2011/01/19,-0.283
2011/01/20,-0.261
2011/01/21,-0.234
2011/01/22,-0.159
2011/01/23,-0.062
2011/01/24,0.066
2011/01/25,0.16
2011/01/26,0.238
2011/01/27,0.261
2011/01/28,0.257
2011/01/29,0.252
2011/01/30,0.234
2011/01/31,0.27
2011/02/01,0.347
2011/02/02,0.511
2011/02/03,0.732
2011/02/04,1.033
2011/02/05,1.357
2011/02/06,1.711
2011/02/07,2.082
2011/02/08,2.303
2011/02/09,2.506
2011/02/10,2.655
2011/02/11,2.748
2011/02/12,2.805
2011/02/13,2.826
2011/02/14,2.811
2011/02/15,2.796
2011/02/16,2.755
2011/02/17,2.656
2011/02/18,2.435
2011/02/19,2.102
2011/02/20,1.756
2011/02/21,1.388
2011/02/22,1.034
2011/02/23,0.724
2011/02/24,0.438
2011/02/25,0.191
2011/02/26,-0.001
2011/02/27,-0.23
2011/02/28,-0.507
2011/03/01,-0.792
2011/03/02,-1.044
2011/03/03,-1.264
2011/03/04,-1.453
2011/03/05,-1.609
2011/03/06,-1.754
2011/03/07,-1.907
2011/03/08,-2.043
2011/03/09,-2.177
2011/03/10,-2.331
2011/03/11,-2.47
2011/03/12,-2.587
2011/03/13,-2.701
2011/03/14,-2.797
2011/03/15,-2.869
2011/03/16,-2.925
2011/03/17,-2.96
2011/03/18,-3.001
2011/03/19,-3.035
2011/03/20,-3.051
2011/03/21,-3.058
2011/03/22,-3.068
2011/03/23,-3.034
2011/03/24,-2.989
2011/03/25,-2.883
2011/03/26,-2.772
2011/03/27,-2.655
2011/03/28,-2.513
2011/03/29,-2.376
2011/03/30,-2.242
2011/03/31,-2.098
2011/04/01,-1.976
2011/04/02,-1.859
2011/04/03,-1.746
2011/04/04,-1.654
2011/04/05,-1.579
2011/04/06,-1.554
2011/04/07,-1.548
2011/04/08,-1.535
2011/04/09,-1.538
2011/04/10,-1.533
2011/04/11,-1.524
2011/04/12,-1.5
2011/04/13,-1.44
2011/04/14,-1.355
2011/04/15,-1.25
2011/04/16,-1.086
2011/04/17,-0.881
2011/04/18,-0.696
2011/04/19,-0.49
2011/04/20,-0.317
2011/04/21,-0.171
2011/04/22,0.018
2011/04/23,0.259
2011/04/24,0.538
2011/04/25,0.853
2011/04/26,1.142
2011/04/27,1.418
2011/04/28,1.729
2011/04/29,2.161
2011/04/30,2.642
2011/05/01,3.095
2011/05/02,3.489
2011/05/03,3.808
2011/05/04,4.069
2011/05/05,4.26
2011/05/06,4.367
2011/05/07,4.396
2011/05/08,4.419
2011/05/09,4.382
2011/05/10,4.199
2011/05/11,4.066
2011/05/12,3.941
2011/05/13,3.987
2011/05/14,4.107
2011/05/15,4.146
2011/05/16,4.209
2011/05/17,4.241
2011/05/18,4.196
2011/05/19,3.88
2011/05/20,3.463
2011/05/21,2.992
2011/05/22,2.526
2011/05/23,2.12
2011/05/24,1.763
2011/05/25,1.469
2011/05/26,1.196
2011/05/27,0.836
2011/05/28,0.466
2011/05/29,0.128
2011/05/30,-0.194
2011/05/31,-0.484
2011/06/01,-0.71
2011/06/02,-0.889
2011/06/03,-0.983
2011/06/04,-0.923
2011/06/05,-0.762
2011/06/06,-0.575
2011/06/07,-0.387
2011/06/08,-0.094
2011/06/09,0.308
2011/06/10,0.688
2011/06/11,0.957
2011/06/12,1.062
2011/06/13,1.093
2011/06/14,1.096
2011/06/15,1.021
2011/06/16,0.808
2011/06/17,0.535
2011/06/18,0.24
2011/06/19,-0.047
2011/06/20,-0.323
2011/06/21,-0.573
2011/06/22,-0.806
2011/06/23,-1.016
2011/06/24,-1.243
2011/06/25,-1.494
2011/06/26,-1.74
2011/06/27,-1.967
2011/06/28,-2.176
2011/06/29,-2.363
2011/06/30,-2.524
2011/07/01,-2.678
2011/07/02,-2.818
2011/07/03,-2.938
2011/07/04,-3.038
2011/07/05,-3.141
2011/07/06,-3.225
2011/07/07,-3.307
2011/07/08,-3.356
2011/07/09,-3.403
2011/07/10,-3.44
2011/07/11,-3.454
2011/07/12,-3.459
2011/07/13,-3.436
2011/07/14,-3.419
2011/07/15,-3.385
2011/07/16,-3.348
2011/07/17,-3.291
2011/07/18,-3.224
2011/07/19,-3.17
2011/07/20,-3.102
2011/07/21,-3.033
2011/07/22,-2.958
2011/07/23,-2.882
2011/07/24,-2.793
2011/07/25,-2.697
2011/07/26,-2.586
2011/07/27,-2.483
2011/07/28,-2.392
2011/07/29,-2.293
2011/07/30,-2.195
2011/07/31,-2.089
2011/08/01,-2.01
2011/08/02,-1.956
2011/08/03,-1.938
2011/08/04,-1.966
2011/08/05,-2
2011/08/06,-2.076
2011/08/07,-2.181
2011/08/08,-2.286
2011/08/09,-2.369
2011/08/10,-2.429
2011/08/11,-2.466
2011/08/12,-2.485
2011/08/13,-2.49
2011/08/14,-2.45
2011/08/15,-2.391
2011/08/16,-2.274
2011/08/17,-2.144
2011/08/18,-2.008
2011/08/19,-1.866
2011/08/20,-1.689
2011/08/21,-1.496
2011/08/22,-1.325
2011/08/23,-1.187
2011/08/24,-1.073
2011/08/25,-0.973
2011/08/26,-0.916
2011/08/27,-0.911
2011/08/28,-0.922
2011/08/29,-0.918
2011/08/30,-0.919
2011/08/31,-0.929
2011/09/01,-0.961
2011/09/02,-0.977
2011/09/03,-0.993
2011/09/04,-1.008
2011/09/05,-1.018
2011/09/06,-1.047
2011/09/07,-1.109
2011/09/08,-1.175
2011/09/09,-1.251
2011/09/10,-1.376
2011/09/11,-1.518
2011/09/12,-1.625
2011/09/13,-1.711
2011/09/14,-1.784
2011/09/15,-1.845
2011/09/16,-1.93
2011/09/17,-1.999
2011/09/18,-2.057
2011/09/19,-2.11
2011/09/20,-2.11
2011/09/21,-2.083
2011/09/22,-2.044
2011/09/23,-2.006
2011/09/24,-1.953
2011/09/25,-1.897
2011/09/26,-1.84
2011/09/27,-1.799
2011/09/28,-1.746
2011/09/29,-1.712
2011/09/30,-1.678
2011/10/01,-1.599
2011/10/02,-1.542
2011/10/03,-1.46
2011/10/04,-1.411
2011/10/05,-1.326
2011/10/06,-1.271
2011/10/07,-1.214
2011/10/08,-1.204
2011/10/09,-1.199
2011/10/10,-1.205
2011/10/11,-1.247
2011/10/12,-1.27
2011/10/13,-1.282
2011/10/14,-1.24
2011/10/15,-1.202
2011/10/16,-1.175
2011/10/17,-1.177
2011/10/18,-1.23
2011/10/19,-1.313
2011/10/20,-1.424
2011/10/21,-1.544
2011/10/22,-1.643
2011/10/23,-1.685
2011/10/24,-1.689
2011/10/25,-1.697
2011/10/26,-1.704
2011/10/27,-1.71
2011/10/28,-1.674
2011/10/29,-1.602
2011/10/30,-1.477
2011/10/31,-1.297
2011/11/01,-1.069
2011/11/02,-0.833
2011/11/03,-0.637
2011/11/04,-0.424
2011/11/05,-0.255
2011/11/06,-0.123
2011/11/07,-0.015
2011/11/08,0.094
2011/11/09,0.181
2011/11/10,0.214
2011/11/11,0.221
2011/11/12,0.258
2011/11/13,0.282
2011/11/14,0.267
2011/11/15,0.208
2011/11/16,0.113
2011/11/17,0.011
2011/11/18,-0.112
2011/11/19,-0.267
2011/11/20,-0.373
2011/11/21,-0.5
2011/11/22,-0.59
2011/11/23,-0.665
2011/11/24,-0.729
2011/11/25,-0.74
2011/11/26,-0.744
2011/11/27,-0.741
2011/11/28,-0.708
2011/11/29,-0.64
2011/11/30,-0.485
2011/12/01,-0.288
2011/12/02,-0.125
2011/12/03,0.065
2011/12/04,0.21
2011/12/05,0.348
2011/12/06,0.49
2011/12/07,0.583
2011/12/08,0.701
2011/12/09,0.784
2011/12/10,0.822
2011/12/11,0.899
2011/12/12,0.934
2011/12/13,0.966
2011/12/14,0.995
2011/12/15,0.958
2011/12/16,0.918
2011/12/17,0.916
2011/12/18,0.887
2011/12/19,0.889
2011/12/20,0.893
2011/12/21,0.937
2011/12/22,1.01
2011/12/23,1.064
2011/12/24,1.132
2011/12/25,1.237
2011/12/26,1.313
2011/12/27,1.324
2011/12/28,1.35
2011/12/29,1.342
2011/12/30,1.376
2011/12/31,1.405
2012/01/01,1.476
2012/01/02,1.576
2012/01/03,1.663
2012/01/04,1.725
2012/01/05,1.873
2012/01/06,2.083
2012/01/07,2.312
2012/01/08,2.502
2012/01/09,2.624
2012/01/10,2.638
2012/01/11,2.635
2012/01/12,2.586
2012/01/13,2.523
2012/01/14,2.438
2012/01/15,2.323
2012/01/16,2.263
2012/01/17,2.135
2012/01/18,1.932
2012/01/19,1.773
2012/01/20,1.637
2012/01/21,1.501
2012/01/22,1.333
2012/01/23,1.196
2012/01/24,1.055
2012/01/25,0.906
2012/01/26,0.753
2012/01/27,0.587
2012/01/28,0.421
2012/01/29,0.29
2012/01/30,0.165
2012/01/31,0.031
2012/02/01,-0.078
2012/02/02,-0.13
2012/02/03,-0.179
2012/02/04,-0.214
2012/02/05,-0.261
2012/02/06,-0.314
2012/02/07,-0.373
2012/02/08,-0.414
2012/02/09,-0.439
2012/02/10,-0.47
2012/02/11,-0.474
2012/02/12,-0.482
2012/02/13,-0.52
2012/02/14,-0.564
2012/02/15,-0.635
2012/02/16,-0.729
2012/02/17,-0.812
2012/02/18,-0.892
2012/02/19,-0.983
2012/02/20,-1.078
2012/02/21,-1.155
2012/02/22,-1.203
2012/02/23,-1.221
2012/02/24,-1.202
2012/02/25,-1.168
2012/02/26,-1.134
2012/02/27,-1.083
2012/02/28,-1.014
2012/02/29,-0.941
2012/03/01,-0.879
2012/03/02,-0.846
2012/03/03,-0.83
2012/03/04,-0.806
2012/03/05,-0.77
2012/03/06,-0.749
2012/03/07,-0.708
2012/03/08,-0.675
2012/03/09,-0.633
2012/03/10,-0.612
2012/03/11,-0.599
2012/03/12,-0.57
2012/03/13,-0.534
2012/03/14,-0.502
2012/03/15,-0.461
2012/03/16,-0.382
2012/03/17,-0.299
2012/03/18,-0.235
2012/03/19,-0.211
2012/03/20,-0.19
2012/03/21,-0.19
2012/03/22,-0.199
2012/03/23,-0.229
2012/03/24,-0.226
2012/03/25,-0.258
2012/03/26,-0.295
2012/03/27,-0.316
2012/03/28,-0.334
2012/03/29,-0.364
2012/03/30,-0.383
2012/03/31,-0.393
2012/04/01,-0.417
2012/04/02,-0.465
2012/04/03,-0.483
2012/04/04,-0.495
2012/04/05,-0.507
2012/04/06,-0.485
2012/04/07,-0.475
2012/04/08,-0.452
2012/04/09,-0.442
2012/04/10,-0.425
2012/04/11,-0.419
2012/04/12,-0.424
2012/04/13,-0.418
2012/04/14,-0.377
2012/04/15,-0.36
2012/04/16,-0.293
2012/04/17,-0.24
2012/04/18,-0.185
2012/04/19,-0.108
2012/04/20,-0.047
2012/04/21,0.025
2012/04/22,0.073
2012/04/23,0.087
2012/04/24,0.113
2012/04/25,0.12
2012/04/26,0.154
2012/04/27,0.183
2012/04/28,0.212
2012/04/29,0.256
2012/04/30,0.291
2012/05/01,0.302
2012/05/02,0.29
2012/05/03,0.287
2012/05/04,0.284
2012/05/05,0.296
2012/05/06,0.295
2012/05/07,0.294
2012/05/08,0.281
2012/05/09,0.249
2012/05/10,0.158
2012/05/11,0.1
2012/05/12,0.007
2012/05/13,-0.072
2012/05/14,-0.145
2012/05/15,-0.22
2012/05/16,-0.273
2012/05/17,-0.324
2012/05/18,-0.345
2012/05/19,-0.351
2012/05/20,-0.361
2012/05/21,-0.386
2012/05/22,-0.407
2012/05/23,-0.399
2012/05/24,-0.391
2012/05/25,-0.358
2012/05/26,-0.294
2012/05/27,-0.223
2012/05/28,-0.161
2012/05/29,-0.117
2012/05/30,-0.061
2012/05/31,-0.019
2012/06/01,0.051
2012/06/02,0.116
2012/06/03,0.155
2012/06/04,0.193
2012/06/05,0.239
2012/06/06,0.273
2012/06/07,0.309
2012/06/08,0.346
2012/06/09,0.4
2012/06/10,0.443
2012/06/11,0.435
2012/06/12,0.47
2012/06/13,0.489
2012/06/14,0.537
2012/06/15,0.589
2012/06/16,0.657
2012/06/17,0.722
2012/06/18,0.807
2012/06/19,0.812
2012/06/20,0.847
2012/06/21,0.862
2012/06/22,0.873
2012/06/23,0.865
2012/06/24,0.795
2012/06/25,0.738
2012/06/26,0.679
2012/06/27,0.632
2012/06/28,0.578
2012/06/29,0.541
2012/06/30,0.496
2012/07/01,0.466
2012/07/02,0.44
2012/07/03,0.431
2012/07/04,0.394
2012/07/05,0.354
2012/07/06,0.328
2012/07/07,0.311
2012/07/08,0.28
2012/07/09,0.263
2012/07/10,0.258
2012/07/11,0.246
2012/07/12,0.277
2012/07/13,0.336
2012/07/14,0.391
2012/07/15,0.417
2012/07/16,0.473
2012/07/17,0.563
2012/07/18,0.645
2012/07/19,0.693
2012/07/20,0.754
2012/07/21,0.793
2012/07/22,0.834
2012/07/23,0.837
2012/07/24,0.841
2012/07/25,0.837
2012/07/26,0.827
2012/07/27,0.838
2012/07/28,0.803
2012/07/29,0.805
2012/07/30,0.772
2012/07/31,0.7
2012/08/01,0.64
2012/08/02,0.628
2012/08/03,0.632
2012/08/04,0.657
2012/08/05,0.672
2012/08/06,0.692
2012/08/07,0.751
2012/08/08,0.811
2012/08/09,0.861
2012/08/10,0.887
2012/08/11,0.917
2012/08/12,0.922
2012/08/13,0.921
2012/08/14,0.906
2012/08/15,0.908
2012/08/16,0.912
2012/08/17,0.897
2012/08/18,0.877
2012/08/19,0.831
2012/08/20,0.704
2012/08/21,0.554
2012/08/22,0.411
2012/08/23,0.274
2012/08/24,0.135
2012/08/25,0.004
2012/08/26,-0.096
2012/08/27,-0.205
2012/08/28,-0.288
2012/08/29,-0.349
2012/08/30,-0.411
2012/08/31,-0.473
2012/09/01,-0.53
2012/09/02,-0.568
2012/09/03,-0.616
2012/09/04,-0.629
2012/09/05,-0.629
2012/09/06,-0.63
2012/09/07,-0.637
2012/09/08,-0.659
2012/09/09,-0.658
2012/09/10,-0.661
2012/09/11,-0.673
2012/09/12,-0.654
2012/09/13,-0.653
2012/09/14,-0.63
2012/09/15,-0.598
2012/09/16,-0.544
2012/09/17,-0.486
2012/09/18,-0.434
2012/09/19,-0.395
2012/09/20,-0.341
2012/09/21,-0.284
2012/09/22,-0.262
2012/09/23,-0.233
2012/09/24,-0.212
2012/09/25,-0.221
2012/09/26,-0.217
2012/09/27,-0.181
2012/09/28,-0.163
2012/09/29,-0.134
2012/09/30,-0.115
2012/10/01,-0.124
2012/10/02,-0.109
2012/10/03,-0.115
2012/10/04,-0.119
2012/10/05,-0.123
2012/10/06,-0.106
2012/10/07,-0.132
2012/10/08,-0.135
2012/10/09,-0.17
2012/10/10,-0.205
2012/10/11,-0.25
2012/10/12,-0.283
2012/10/13,-0.307
2012/10/14,-0.349
2012/10/15,-0.357
2012/10/16,-0.367
2012/10/17,-0.386
2012/10/18,-0.385
2012/10/19,-0.415
2012/10/20,-0.41
2012/10/21,-0.409
2012/10/22,-0.405
2012/10/23,-0.43
2012/10/24,-0.423
2012/10/25,-0.425
2012/10/26,-0.428
2012/10/27,-0.457
2012/10/28,-0.486
2012/10/29,-0.524
2012/10/30,-0.579
2012/10/31,-0.622
2012/11/01,-0.662
2012/11/02,-0.7
2012/11/03,-0.733
2012/11/04,-0.759
2012/11/05,-0.767
2012/11/06,-0.783
2012/11/07,-0.772
2012/11/08,-0.766
2012/11/09,-0.749
2012/11/10,-0.744
2012/11/11,-0.724
2012/11/12,-0.716
2012/11/13,-0.687
2012/11/14,-0.662
2012/11/15,-0.638
2012/11/16,-0.589
2012/11/17,-0.538
2012/11/18,-0.492
2012/11/19,-0.413
2012/11/20,-0.348
2012/11/21,-0.279
2012/11/22,-0.227
2012/11/23,-0.132
2012/11/24,-0.061
2012/11/25,0.002
2012/11/26,0.057
2012/11/27,0.097
2012/11/28,0.099
2012/11/29,-0.02
2012/11/30,-0.218
2012/12/01,-0.433
2012/12/02,-0.673
2012/12/03,-0.91
2012/12/04,-1.146
2012/12/05,-1.343
2012/12/06,-1.507
2012/12/07,-1.645
2012/12/08,-1.76
2012/12/09,-1.855
2012/12/10,-1.916
2012/12/11,-1.949
2012/12/12,-1.975
2012/12/13,-1.976
2012/12/14,-1.975
2012/12/15,-1.941
2012/12/16,-1.906
2012/12/17,-1.838
2012/12/18,-1.775
2012/12/19,-1.701
2012/12/20,-1.64
2012/12/21,-1.563
2012/12/22,-1.454
2012/12/23,-1.394
2012/12/24,-1.318
2012/12/25,-1.251
2012/12/26,-1.135
2012/12/27,-1.014
2012/12/28,-0.881
2012/12/29,-0.761
2012/12/30,-0.618
2012/12/31,-0.508
2013/01/01,-0.408
2013/01/02,-0.32
2013/01/03,-0.239
2013/01/04,-0.168
2013/01/05,-0.126
2013/01/06,-0.08
2013/01/07,-0.017
2013/01/08,-0.016
2013/01/09,-0.022
2013/01/10,-0.016
2013/01/11,-0.036
2013/01/12,-0.038
2013/01/13,-0.026
2013/01/14,0.004
2013/01/15,-0.006
2013/01/16,0.009
2013/01/17,-0.003
2013/01/18,0.021
2013/01/19,0.092
2013/01/20,0.148
2013/01/21,0.189
2013/01/22,0.271
2013/01/23,0.344
2013/01/24,0.475
2013/01/25,0.588
2013/01/26,0.739
2013/01/27,0.867
2013/01/28,0.973
2013/01/29,1.096
2013/01/30,1.21
2013/01/31,1.357
2013/02/01,1.441
2013/02/02,1.502
2013/02/03,1.607
2013/02/04,1.649
2013/02/05,1.649
2013/02/06,1.599
2013/02/07,1.557
2013/02/08,1.517
2013/02/09,1.481
2013/02/10,1.469
2013/02/11,1.449
2013/02/12,1.425
2013/02/13,1.45
2013/02/14,1.444
2013/02/15,1.483
2013/02/16,1.525
2013/02/17,1.552
2013/02/18,1.507
2013/02/19,1.455
2013/02/20,1.448
2013/02/21,1.409
2013/02/22,1.38
2013/02/23,1.333
2013/02/24,1.266
2013/02/25,1.236
2013/02/26,1.188
2013/02/27,1.149
2013/02/28,1.107
2013/03/01,1.062
2013/03/02,0.991
2013/03/03,0.921
2013/03/04,0.854
2013/03/05,0.772
2013/03/06,0.742
2013/03/07,0.766
2013/03/08,0.808
2013/03/09,0.88
2013/03/10,0.969
2013/03/11,1.035
2013/03/12,1.103
2013/03/13,1.154
2013/03/14,1.182
2013/03/15,1.164
2013/03/16,1.13
2013/03/17,1.096
2013/03/18,1.044
2013/03/19,0.993
2013/03/20,1.053
2013/03/21,1.167
2013/03/22,1.32
2013/03/23,1.465
2013/03/24,1.512
2013/03/25,1.476
2013/03/26,1.418
2013/03/27,1.362
2013/03/28,1.389
2013/03/29,1.414
2013/03/30,1.439
2013/03/31,1.475
2013/04/01,1.522
2013/04/02,1.605
2013/04/03,1.738
2013/04/04,1.884
2013/04/05,2.074
2013/04/06,2.225
2013/04/07,2.354
2013/04/08,2.483
2013/04/09,2.722
2013/04/10,2.957
2013/04/11,2.959
2013/04/12,2.789
2013/04/13,2.527
2013/04/14,2.193
2013/04/15,1.833
2013/04/16,1.442
2013/04/17,1.053
2013/04/18,0.677
2013/04/19,0.369
2013/04/20,0.141
2013/04/21,-0.036
2013/04/22,-0.188
2013/04/23,-0.286
2013/04/24,-0.329
2013/04/25,-0.299
2013/04/26,-0.263
2013/04/27,-0.252
2013/04/28,-0.212
2013/04/29,-0.173
2013/04/30,-0.163
2013/05/01,-0.175
2013/05/02,-0.233
2013/05/03,-0.329
2013/05/04,-0.423
2013/05/05,-0.492
2013/05/06,-0.566
2013/05/07,-0.637
2013/05/08,-0.708
2013/05/09,-0.771
2013/05/10,-0.814
2013/05/11,-0.835
2013/05/12,-0.864
2013/05/13,-0.896
2013/05/14,-0.945
2013/05/15,-1.005
2013/05/16,-1.054
2013/05/17,-1.083
2013/05/18,-1.094
2013/05/19,-1.103
2013/05/20,-1.116
2013/05/21,-1.093
2013/05/22,-1.061
2013/05/23,-1
2013/05/24,-0.926
2013/05/25,-0.846
2013/05/26,-0.774
2013/05/27,-0.703
2013/05/28,-0.645
2013/05/29,-0.591
2013/05/30,-0.532
2013/05/31,-0.492
2013/06/01,-0.431
2013/06/02,-0.4
2013/06/03,-0.376
2013/06/04,-0.359
2013/06/05,-0.395
2013/06/06,-0.473
2013/06/07,-0.577
2013/06/08,-0.689
2013/06/09,-0.831
2013/06/10,-0.975
2013/06/11,-1.1
2013/06/12,-1.205
2013/06/13,-1.311
2013/06/14,-1.403
2013/06/15,-1.491
2013/06/16,-1.571
2013/06/17,-1.681
2013/06/18,-1.794
2013/06/19,-1.882
2013/06/20,-1.95
2013/06/21,-1.997
2013/06/22,-2.035
2013/06/23,-2.075
2013/06/24,-2.111
2013/06/25,-2.137
2013/06/26,-2.153
2013/06/27,-2.154
2013/06/28,-2.157
2013/06/29,-2.163
2013/06/30,-2.189
2013/07/01,-2.22
2013/07/02,-2.257
2013/07/03,-2.284
2013/07/04,-2.323
2013/07/05,-2.36
2013/07/06,-2.406
2013/07/07,-2.458
2013/07/08,-2.494
2013/07/09,-2.524
2013/07/10,-2.526
2013/07/11,-2.539
2013/07/12,-2.557
2013/07/13,-2.544
2013/07/14,-2.513
2013/07/15,-2.47
2013/07/16,-2.417
2013/07/17,-2.334
2013/07/18,-2.264
2013/07/19,-2.192
2013/07/20,-2.118
2013/07/21,-2.033
2013/07/22,-1.981
2013/07/23,-1.961
2013/07/24,-1.927
2013/07/25,-1.903
2013/07/26,-1.874
2013/07/27,-1.828
2013/07/28,-1.795
2013/07/29,-1.736
2013/07/30,-1.658
2013/07/31,-1.576
2013/08/01,-1.503
2013/08/02,-1.413
2013/08/03,-1.358
2013/08/04,-1.316
2013/08/05,-1.291
2013/08/06,-1.266
2013/08/07,-1.247
2013/08/08,-1.22
2013/08/09,-1.215
2013/08/10,-1.2
2013/08/11,-1.187
2013/08/12,-1.178
2013/08/13,-1.187
2013/08/14,-1.232
2013/08/15,-1.292
2013/08/16,-1.364
2013/08/17,-1.431
2013/08/18,-1.492
2013/08/19,-1.551
2013/08/20,-1.588
2013/08/21,-1.609
2013/08/22,-1.595
2013/08/23,-1.584
2013/08/24,-1.583
2013/08/25,-1.608
2013/08/26,-1.634
2013/08/27,-1.657
2013/08/28,-1.653
2013/08/29,-1.647
2013/08/30,-1.623
2013/08/31,-1.574
2013/09/01,-1.524
2013/09/02,-1.468
2013/09/03,-1.403
2013/09/04,-1.395
2013/09/05,-1.411
2013/09/06,-1.45
2013/09/07,-1.519
2013/09/08,-1.582
2013/09/09,-1.621
2013/09/10,-1.657
2013/09/11,-1.673
2013/09/12,-1.676
2013/09/13,-1.67
2013/09/14,-1.649
2013/09/15,-1.675
2013/09/16,-1.73
2013/09/17,-1.766
2013/09/18,-1.791
2013/09/19,-1.818
2013/09/20,-1.84
2013/09/21,-1.863
2013/09/22,-1.88
2013/09/23,-1.893
2013/09/24,-1.896
2013/09/25,-1.909
2013/09/26,-1.963
2013/09/27,-2.018
2013/09/28,-2.066
2013/09/29,-2.117
2013/09/30,-2.161
2013/10/01,-2.193
2013/10/02,-2.217
2013/10/03,-2.248
2013/10/04,-2.275
2013/10/05,-2.268
2013/10/06,-2.283
2013/10/07,-2.312
2013/10/08,-2.342
2013/10/09,-2.369
2013/10/10,-2.381
2013/10/11,-2.386
2013/10/12,-2.367
2013/10/13,-2.343
2013/10/14,-2.299
2013/10/15,-2.235
2013/10/16,-2.201
2013/10/17,-2.201
2013/10/18,-2.195
2013/10/19,-2.18
2013/10/20,-2.164
2013/10/21,-2.129
2013/10/22,-2.056
2013/10/23,-1.951
2013/10/24,-1.832
2013/10/25,-1.718
2013/10/26,-1.685
2013/10/27,-1.681
2013/10/28,-1.699
2013/10/29,-1.72
2013/10/30,-1.726
2013/10/31,-1.723
2013/11/01,-1.706
2013/11/02,-1.695
2013/11/03,-1.677
