Date,activeaddresses14wma
2015/04/04,219902
2015/04/05,223736
2015/04/06,222975
2015/04/07,223958
2015/04/08,224891
2015/04/09,223622
2015/04/10,224444
2015/04/11,226762
2015/04/12,226353
2015/04/13,227488
2015/04/14,226890
2015/04/15,223010
2015/04/16,219589
2015/04/17,217147
2015/04/18,218046
2015/04/19,221469
2015/04/20,220685
2015/04/21,220339
2015/04/22,222012
2015/04/23,222425
2015/04/24,223206
2015/04/25,225738
2015/04/26,228061
2015/04/27,226592
2015/04/28,227276
2015/04/29,227272
2015/04/30,225730
2015/05/01,221236
2015/05/02,224034
2015/05/03,223706
2015/05/04,223538
2015/05/05,224100
2015/05/06,225549
2015/05/07,225666
2015/05/08,230134
2015/05/09,227526
2015/05/10,230216
2015/05/11,230749
2015/05/12,231802
2015/05/13,230229
2015/05/14,227654
2015/05/15,226187
2015/05/16,227780
2015/05/17,228557
2015/05/18,226991
2015/05/19,226489
2015/05/20,226355
2015/05/21,223973
2015/05/22,223176
2015/05/23,219652
2015/05/24,225131
2015/05/25,224411
2015/05/26,225837
2015/05/27,226160
2015/05/28,226133
2015/05/29,230941
2015/05/30,238736
2015/05/31,243279
2015/06/01,248110
2015/06/02,252456
2015/06/03,253836
2015/06/04,252892
2015/06/05,251782
2015/06/06,250609
2015/06/07,248794
2015/06/08,245536
2015/06/09,244024
2015/06/10,251913
2015/06/11,250573
2015/06/12,251450
2015/06/13,250498
2015/06/14,252277
2015/06/15,256763
2015/06/16,256412
2015/06/17,261552
2015/06/18,259781
2015/06/19,258964
2015/06/20,257056
2015/06/21,257351
2015/06/22,251108
2015/06/23,253005
2015/06/24,249130
2015/06/25,242545
2015/06/26,243403
2015/06/27,246592
2015/06/28,245356
2015/06/29,244884
2015/06/30,249400
2015/07/01,251900
2015/07/02,255756
2015/07/03,258082
2015/07/04,258110
2015/07/05,260740
2015/07/06,265330
2015/07/07,268629
2015/07/08,272179
2015/07/09,274773
2015/07/10,277441
2015/07/11,279459
2015/07/12,280955
2015/07/13,278086
2015/07/14,275208
2015/07/15,269395
2015/07/16,265505
2015/07/17,259222
2015/07/18,254344
2015/07/19,254090
2015/07/20,251993
2015/07/21,248650
2015/07/22,214205
2015/07/23,182488
2015/07/24,153471
2015/07/25,127213
2015/07/26,103691
2015/07/27,82876
2015/07/28,99004
2015/07/29,116642
2015/07/30,130716
2015/07/31,148017
2015/08/01,164334
2015/08/02,179396
2015/08/03,192817
2015/08/04,207897
2015/08/05,225482
2015/08/06,237377
2015/08/07,245604
2015/08/08,251782
2015/08/09,254173
2015/08/10,256001
2015/08/11,253061
2015/08/12,251670
2015/08/13,249411
2015/08/14,247009
2015/08/15,245006
2015/08/16,244590
2015/08/17,244232
2015/08/18,246739
2015/08/19,248148
2015/08/20,247083
2015/08/21,246722
2015/08/22,249697
2015/08/23,251214
2015/08/24,254670
2015/08/25,255241
2015/08/26,255847
2015/08/27,254786
2015/08/28,256724
2015/08/29,249276
2015/08/30,249955
2015/08/31,251756
2015/09/01,254772
2015/09/02,255331
2015/09/03,257070
2015/09/04,252611
2015/09/05,257118
2015/09/06,258216
2015/09/07,242785
2015/09/08,248972
2015/09/09,215643
2015/09/10,213670
2015/09/11,218578
2015/09/12,221665
2015/09/13,228905
2015/09/14,233175
2015/09/15,239132
2015/09/16,241154
2015/09/17,245162
2015/09/18,252097
2015/09/19,252567
2015/09/20,259805
2015/09/21,266175
2015/09/22,275602
2015/09/23,275936
2015/09/24,273619
2015/09/25,272140
2015/09/26,273198
2015/09/27,273658
2015/09/28,272603
2015/09/29,277100
2015/09/30,279394
2015/10/01,276518
2015/10/02,275682
2015/10/03,269687
2015/10/04,270401
2015/10/05,268740
2015/10/06,270090
2015/10/07,270591
2015/10/08,271863
2015/10/09,265885
2015/10/10,269676
2015/10/11,269272
2015/10/12,270748
2015/10/13,270374
2015/10/14,270976
2015/10/15,279239
2015/10/16,281989
2015/10/17,290058
2015/10/18,292194
2015/10/19,296041
2015/10/20,304792
2015/10/21,308169
2015/10/22,310431
2015/10/23,312746
2015/10/24,317855
2015/10/25,321540
2015/10/26,325988
2015/10/27,325999
2015/10/28,323994
2015/10/29,326923
2015/10/30,329401
2015/10/31,329419
2015/11/01,330325
2015/11/02,332036
2015/11/03,339894
2015/11/04,352974
2015/11/05,358298
2015/11/06,362375
2015/11/07,357393
2015/11/08,357139
2015/11/09,359297
2015/11/10,357250
2015/11/11,355860
2015/11/12,352683
2015/11/13,347211
2015/11/14,347598
2015/11/15,350630
2015/11/16,347246
2015/11/17,342320
2015/11/18,343884
2015/11/19,339657
2015/11/20,337036
2015/11/21,337582
2015/11/22,337953
2015/11/23,333287
2015/11/24,334541
2015/11/25,333599
2015/11/26,335624
2015/11/27,331507
2015/11/28,334720
2015/11/29,327272
2015/11/30,341747
2015/12/01,346045
2015/12/02,351479
2015/12/03,348997
2015/12/04,347067
2015/12/05,356077
2015/12/06,360316
2015/12/07,364752
2015/12/08,370077
2015/12/09,378775
2015/12/10,386228
2015/12/11,387363
2015/12/12,400351
2015/12/13,404510
2015/12/14,415533
2015/12/15,419087
2015/12/16,420668
2015/12/17,422508
2015/12/18,422344
2015/12/19,426859
2015/12/20,419707
2015/12/21,423479
2015/12/22,422986
2015/12/23,421745
2015/12/24,419854
2015/12/25,408939
2015/12/26,402291
2015/12/27,395689
2015/12/28,390061
2015/12/29,385938
2015/12/30,382760
2015/12/31,374185
2016/01/01,357691
2016/01/02,357869
2016/01/03,351185
2016/01/04,349902
2016/01/05,350955
2016/01/06,348566
2016/01/07,349294
2016/01/08,350588
2016/01/09,356933
2016/01/10,359560
2016/01/11,364388
2016/01/12,368631
2016/01/13,367077
2016/01/14,368134
2016/01/15,368668
2016/01/16,377763
2016/01/17,389313
2016/01/18,394055
2016/01/19,391604
2016/01/20,416648
2016/01/21,421533
2016/01/22,424398
2016/01/23,427358
2016/01/24,426332
2016/01/25,430245
2016/01/26,436807
2016/01/27,438097
2016/01/28,442840
2016/01/29,445104
2016/01/30,444163
2016/01/31,437760
2016/02/01,451351
2016/02/02,471724
2016/02/03,470830
2016/02/04,464217
2016/02/05,460997
2016/02/06,457711
2016/02/07,458551
2016/02/08,452192
2016/02/09,453651
2016/02/10,449119
2016/02/11,444538
2016/02/12,438452
2016/02/13,432202
2016/02/14,429474
2016/02/15,428823
2016/02/16,424067
2016/02/17,431031
2016/02/18,429668
2016/02/19,430500
2016/02/20,432438
2016/02/21,435568
2016/02/22,436602
2016/02/23,440274
2016/02/24,437304
2016/02/25,443061
2016/02/26,441497
2016/02/27,438618
2016/02/28,437683
2016/02/29,444672
2016/03/01,449371
2016/03/02,456193
2016/03/03,460953
2016/03/04,462804
2016/03/05,464639
2016/03/06,450850
2016/03/07,439908
2016/03/08,436108
2016/03/09,438224
2016/03/10,430314
2016/03/11,423339
2016/03/12,410792
2016/03/13,402353
2016/03/14,399163
2016/03/15,396532
2016/03/16,393087
2016/03/17,396302
2016/03/18,394649
2016/03/19,389611
2016/03/20,385491
2016/03/21,384762
2016/03/22,388020
2016/03/23,381365
2016/03/24,381554
2016/03/25,378555
2016/03/26,383707
2016/03/27,378712
2016/03/28,388640
2016/03/29,407343
2016/03/30,412542
2016/03/31,408984
2016/04/01,410062
2016/04/02,412705
2016/04/03,412479
2016/04/04,414106
2016/04/05,414594
2016/04/06,416065
2016/04/07,412769
2016/04/08,407593
2016/04/09,403047
2016/04/10,394732
2016/04/11,396313
2016/04/12,404201
2016/04/13,407928
2016/04/14,410243
2016/04/15,406495
2016/04/16,402773
2016/04/17,402744
2016/04/18,405924
2016/04/19,407603
2016/04/20,408658
2016/04/21,410257
2016/04/22,408362
2016/04/23,407382
2016/04/24,406608
2016/04/25,410903
2016/04/26,415340
2016/04/27,417028
2016/04/28,417972
2016/04/29,425049
2016/04/30,420439
2016/05/01,414838
2016/05/02,415808
2016/05/03,416666
2016/05/04,416210
2016/05/05,413660
2016/05/06,410658
2016/05/07,404924
2016/05/08,397595
2016/05/09,398470
2016/05/10,400912
2016/05/11,401437
2016/05/12,402565
2016/05/13,401122
2016/05/14,401436
2016/05/15,398572
2016/05/16,404720
2016/05/17,409115
2016/05/18,416569
2016/05/19,415735
2016/05/20,414375
2016/05/21,415367
2016/05/22,413009
2016/05/23,416229
2016/05/24,422536
2016/05/25,426901
2016/05/26,425995
2016/05/27,430786
2016/05/28,432281
2016/05/29,424471
2016/05/30,433263
2016/05/31,434020
2016/06/01,436796
2016/06/02,438122
2016/06/03,439572
2016/06/04,436304
2016/06/05,432981
2016/06/06,434292
2016/06/07,435056
2016/06/08,434673
2016/06/09,438744
2016/06/10,441155
2016/06/11,438040
2016/06/12,439016
2016/06/13,446981
2016/06/14,451211
2016/06/15,458185
2016/06/16,465540
2016/06/17,473058
2016/06/18,478155
2016/06/19,475504
2016/06/20,475909
2016/06/21,482634
2016/06/22,481073
2016/06/23,483862
2016/06/24,482847
2016/06/25,484533
2016/06/26,480432
2016/06/27,469714
2016/06/28,463552
2016/06/29,454942
2016/06/30,451429
2016/07/01,449538
2016/07/02,442693
2016/07/03,433416
2016/07/04,432350
2016/07/05,429550
2016/07/06,422970
2016/07/07,416997
2016/07/08,413027
2016/07/09,409468
2016/07/10,400488
2016/07/11,403201
2016/07/12,400745
2016/07/13,394748
2016/07/14,393914
2016/07/15,392661
2016/07/16,394389
2016/07/17,390900
2016/07/18,394720
2016/07/19,394747
2016/07/20,395302
2016/07/21,397937
2016/07/22,399492
2016/07/23,399446
2016/07/24,396467
2016/07/25,402517
2016/07/26,408880
2016/07/27,412223
2016/07/28,414400
2016/07/29,375061
2016/07/30,364124
2016/07/31,369424
2016/08/01,377784
2016/08/02,389044
2016/08/03,396536
2016/08/04,402149
2016/08/05,405050
2016/08/06,403622
2016/08/07,402736
2016/08/08,412211
2016/08/09,416242
2016/08/10,428132
2016/08/11,436065
2016/08/12,440249
2016/08/13,437724
2016/08/14,432037
2016/08/15,435562
2016/08/16,443192
2016/08/17,447028
2016/08/18,445708
2016/08/19,443926
2016/08/20,445786
2016/08/21,438020
2016/08/22,440185
2016/08/23,441410
2016/08/24,444308
2016/08/25,438788
2016/08/26,435583
2016/08/27,432098
2016/08/28,421176
2016/08/29,423180
2016/08/30,428285
2016/08/31,430483
2016/09/01,430029
2016/09/02,430544
2016/09/03,427418
2016/09/04,421147
2016/09/05,426350
2016/09/06,430879
2016/09/07,437365
2016/09/08,437863
2016/09/09,437548
2016/09/10,433841
2016/09/11,429448
2016/09/12,432778
2016/09/13,437829
2016/09/14,437379
2016/09/15,436518
2016/09/16,435687
2016/09/17,438605
2016/09/18,428302
2016/09/19,426836
2016/09/20,431585
2016/09/21,435058
2016/09/22,435000
2016/09/23,433619
2016/09/24,432623
2016/09/25,428098
2016/09/26,434270
2016/09/27,441548
2016/09/28,445076
2016/09/29,448090
2016/09/30,456002
2016/10/01,455928
2016/10/02,450556
2016/10/03,466537
2016/10/04,475101
2016/10/05,481318
2016/10/06,490596
2016/10/07,494839
2016/10/08,495854
2016/10/09,490868
2016/10/10,483431
2016/10/11,489872
2016/10/12,486840
2016/10/13,481764
2016/10/14,478813
2016/10/15,469573
2016/10/16,459155
2016/10/17,458243
2016/10/18,458417
2016/10/19,452410
2016/10/20,463245
2016/10/21,469980
2016/10/22,467590
2016/10/23,460417
2016/10/24,469890
2016/10/25,482542
2016/10/26,494711
2016/10/27,516897
2016/10/28,518106
2016/10/29,513722
2016/10/30,502013
2016/10/31,504432
2016/11/01,509706
2016/11/02,510397
2016/11/03,510823
2016/11/04,506275
2016/11/05,502632
2016/11/06,496847
2016/11/07,499504
2016/11/08,509086
2016/11/09,513341
2016/11/10,515178
2016/11/11,514826
2016/11/12,515232
2016/11/13,510237
2016/11/14,516933
2016/11/15,524240
2016/11/16,528505
2016/11/17,532630
2016/11/18,536237
2016/11/19,535832
2016/11/20,534032
2016/11/21,535857
2016/11/22,533151
2016/11/23,538653
2016/11/24,551237
2016/11/25,558094
2016/11/26,562567
2016/11/27,556872
2016/11/28,565554
2016/11/29,566954
2016/11/30,564998
2016/12/01,562868
2016/12/02,572433
2016/12/03,578941
2016/12/04,579709
2016/12/05,583736
2016/12/06,596173
2016/12/07,603400
2016/12/08,601260
2016/12/09,594423
2016/12/10,581290
2016/12/11,569948
2016/12/12,563700
2016/12/13,562557
2016/12/14,557570
2016/12/15,552483
2016/12/16,550682
2016/12/17,542837
2016/12/18,530585
2016/12/19,532974
2016/12/20,537297
2016/12/21,547662
2016/12/22,556260
2016/12/23,558671
2016/12/24,550255
2016/12/25,532605
2016/12/26,532286
2016/12/27,537211
2016/12/28,539519
2016/12/29,544032
2016/12/30,548253
2016/12/31,545235
2017/01/01,528958
2017/01/02,536746
2017/01/03,536822
2017/01/04,542486
2017/01/05,543798
2017/01/06,557220
2017/01/07,561903
2017/01/08,557859
2017/01/09,552325
2017/01/10,557170
2017/01/11,553282
2017/01/12,549755
2017/01/13,545073
2017/01/14,537450
2017/01/15,528624
2017/01/16,524279
2017/01/17,525834
2017/01/18,530473
2017/01/19,541374
2017/01/20,547112
2017/01/21,548697
2017/01/22,542845
2017/01/23,544506
2017/01/24,552890
2017/01/25,562642
2017/01/26,573254
2017/01/27,579986
2017/01/28,579190
2017/01/29,579194
2017/01/30,575551
2017/01/31,574869
2017/02/01,588077
2017/02/02,588147
2017/02/03,591640
2017/02/04,592970
2017/02/05,591142
2017/02/06,586667
2017/02/07,591760
2017/02/08,592025
2017/02/09,598759
2017/02/10,596340
2017/02/11,590486
2017/02/12,575428
2017/02/13,572046
2017/02/14,573081
2017/02/15,570284
2017/02/16,567478
2017/02/17,571438
2017/02/18,576265
2017/02/19,568251
2017/02/20,567798
2017/02/21,569709
2017/02/22,567855
2017/02/23,571918
2017/02/24,585572
2017/02/25,590686
2017/02/26,592748
2017/02/27,588984
2017/02/28,591581
2017/03/01,592225
2017/03/02,595216
2017/03/03,601865
2017/03/04,593193
2017/03/05,596397
2017/03/06,592142
2017/03/07,599738
2017/03/08,603444
2017/03/09,605962
2017/03/10,611781
2017/03/11,611715
2017/03/12,598841
2017/03/13,596753
2017/03/14,606027
2017/03/15,608205
2017/03/16,582073
2017/03/17,591404
2017/03/18,598615
2017/03/19,600717
2017/03/20,553803
2017/03/21,558748
2017/03/22,571869
2017/03/23,574103
2017/03/24,582868
2017/03/25,580139
2017/03/26,574434
2017/03/27,565823
2017/03/28,581223
2017/03/29,584626
2017/03/30,594061
2017/03/31,590733
2017/04/01,593821
2017/04/02,596562
2017/04/03,608731
2017/04/04,606042
2017/04/05,614376
2017/04/06,618328
2017/04/07,623098
2017/04/08,616408
2017/04/09,613697
2017/04/10,611803
2017/04/11,619492
2017/04/12,619003
2017/04/13,610077
2017/04/14,613608
2017/04/15,613659
2017/04/16,601855
2017/04/17,591504
2017/04/18,551868
2017/04/19,474221
2017/04/20,402941
2017/04/21,337709
2017/04/22,358216
2017/04/23,372452
2017/04/24,384741
2017/04/25,408498
2017/04/26,438134
2017/04/27,457921
2017/04/28,476826
2017/04/29,513480
2017/04/30,534430
2017/05/01,551446
2017/05/02,582015
2017/05/03,596732
2017/05/04,627756
2017/05/05,626481
2017/05/06,649167
2017/05/07,655320
2017/05/08,671538
2017/05/09,674129
2017/05/10,669117
2017/05/11,664010
2017/05/12,664948
2017/05/13,670077
2017/05/14,688596
2017/05/15,692078
2017/05/16,673285
2017/05/17,675245
2017/05/18,673202
2017/05/19,675985
2017/05/20,682233
2017/05/21,685217
2017/05/22,683890
2017/05/23,697922
2017/05/24,700475
2017/05/25,703978
2017/05/26,706323
2017/05/27,711602
2017/05/28,714080
2017/05/29,659210
2017/05/30,668632
2017/05/31,673971
2017/06/01,678410
2017/06/02,675288
2017/06/03,690606
2017/06/04,682418
2017/06/05,676288
2017/06/06,679313
2017/06/07,691690
2017/06/08,695636
2017/06/09,689386
2017/06/10,681757
2017/06/11,665954
2017/06/12,661374
2017/06/13,659403
2017/06/14,653133
2017/06/15,657316
2017/06/16,654670
2017/06/17,644322
2017/06/18,629743
2017/06/19,625359
2017/06/20,625945
2017/06/21,622676
2017/06/22,620043
2017/06/23,618248
2017/06/24,610644
2017/06/25,589319
2017/06/26,586493
2017/06/27,583716
2017/06/28,587981
2017/06/29,577210
2017/06/30,579950
2017/07/01,575859
2017/07/02,567946
2017/07/03,566498
2017/07/04,569468
2017/07/05,565372
2017/07/06,560991
2017/07/07,573820
2017/07/08,570271
2017/07/09,555774
2017/07/10,567492
2017/07/11,583075
2017/07/12,590043
2017/07/13,590114
2017/07/14,586585
2017/07/15,584803
2017/07/16,577893
2017/07/17,579291
2017/07/18,591196
2017/07/19,597088
2017/07/20,594284
2017/07/21,597597
2017/07/22,593620
2017/07/23,575056
2017/07/24,576031
2017/07/25,574234
2017/07/26,571130
2017/07/27,571728
2017/07/28,572718
2017/07/29,571416
2017/07/30,556769
2017/07/31,561106
2017/08/01,539326
2017/08/02,533951
2017/08/03,524560
2017/08/04,532261
2017/08/05,538378
2017/08/06,527766
2017/08/07,535807
2017/08/08,558098
2017/08/09,566199
2017/08/10,575180
2017/08/11,586688
2017/08/12,588955
2017/08/13,594058
2017/08/14,594132
2017/08/15,615818
2017/08/16,612834
2017/08/17,633723
2017/08/18,632164
2017/08/19,632663
2017/08/20,616407
2017/08/21,600465
2017/08/22,571136
2017/08/23,588529
2017/08/24,573925
2017/08/25,563429
2017/08/26,553922
2017/08/27,563893
2017/08/28,562288
2017/08/29,570741
2017/08/30,586831
2017/08/31,597389
2017/09/01,607907
2017/09/02,613070
2017/09/03,602639
2017/09/04,612665
2017/09/05,622878
2017/09/06,634679
2017/09/07,640140
2017/09/08,650595
2017/09/09,637045
2017/09/10,616927
2017/09/11,617153
2017/09/12,617598
2017/09/13,617449
2017/09/14,614829
2017/09/15,626893
2017/09/16,620660
2017/09/17,601113
2017/09/18,592963
2017/09/19,544381
2017/09/20,537838
2017/09/21,543633
2017/09/22,540892
2017/09/23,530536
2017/09/24,518685
2017/09/25,520846
2017/09/26,531853
2017/09/27,536276
2017/09/28,552412
2017/09/29,568383
2017/09/30,566128
2017/10/01,564689
2017/10/02,588141
2017/10/03,604359
2017/10/04,595528
2017/10/05,591737
2017/10/06,607807
2017/10/07,605736
2017/10/08,600588
2017/10/09,606515
2017/10/10,617329
2017/10/11,624003
2017/10/12,631848
2017/10/13,640568
2017/10/14,653606
2017/10/15,667047
2017/10/16,676651
2017/10/17,689058
2017/10/18,695810
2017/10/19,710632
2017/10/20,718246
2017/10/21,720127
2017/10/22,733054
2017/10/23,738140
2017/10/24,752056
2017/10/25,761480
2017/10/26,752478
2017/10/27,732545
2017/10/28,634384
2017/10/29,543076
2017/10/30,458785
2017/10/31,381379
2017/11/01,311061
2017/11/02,247475
2017/11/03,191328
2017/11/04,142258
2017/11/05,99886
2017/11/06,65090
2017/11/07,141184
2017/11/08,213047
2017/11/09,295882
2017/11/10,360288
2017/11/11,402985
2017/11/12,426915
2017/11/13,491004
2017/11/14,542986
2017/11/15,578116
2017/11/16,519460
2017/11/17,573038
2017/11/18,602647
2017/11/19,636209
2017/11/20,666602
2017/11/21,690020
2017/11/22,699497
2017/11/23,721039
2017/11/24,736728
2017/11/25,757633
2017/11/26,769313
2017/11/27,791515
2017/11/28,807396
2017/11/29,839763
2017/11/30,861586
2017/12/01,878045
2017/12/02,873081
2017/12/03,872244
2017/12/04,890439
2017/12/05,904366
2017/12/06,930555
2017/12/07,926943
2017/12/08,935537
2017/12/09,944956
2017/12/10,949921
2017/12/11,955417
2017/12/12,959395
2017/12/13,978092
2017/12/14,1001454
2017/12/15,1010101
2017/12/16,1006419
2017/12/17,1009713
2017/12/18,1010437
2017/12/19,991056
2017/12/20,981303
2017/12/21,964652
2017/12/22,961916
2017/12/23,949820
2017/12/24,943560
2017/12/25,915287
2017/12/26,888487
2017/12/27,886150
2017/12/28,878021
2017/12/29,884957
2017/12/30,881291
2017/12/31,874782
2018/01/01,869094
2018/01/02,883590
2018/01/03,893047
2018/01/04,917926
2018/01/05,924742
2018/01/06,943856
2018/01/07,955044
2018/01/08,969344
2018/01/09,976082
2018/01/10,981181
2018/01/11,997358
2018/01/12,999129
2018/01/13,980647
2018/01/14,959738
2018/01/15,939196
2018/01/16,927073
2018/01/17,926984
2018/01/18,923492
2018/01/19,911607
2018/01/20,898992
2018/01/21,890623
2018/01/22,876123
2018/01/23,860275
2018/01/24,854872
2018/01/25,837849
2018/01/26,820335
2018/01/27,812563
2018/01/28,787070
2018/01/29,764839
2018/01/30,751331
2018/01/31,722408
2018/02/01,716661
2018/02/02,717757
2018/02/03,700751
2018/02/04,682480
2018/02/05,691017
2018/02/06,709459
2018/02/07,706710
2018/02/08,699619
2018/02/09,698559
2018/02/10,684988
2018/02/11,691466
2018/02/12,703902
2018/02/13,708254
2018/02/14,723870
2018/02/15,713834
2018/02/16,704248
2018/02/17,701611
2018/02/18,691841
2018/02/19,689279
2018/02/20,677172
2018/02/21,668017
2018/02/22,662089
2018/02/23,657644
2018/02/24,651519
2018/02/25,620450
2018/02/26,601988
2018/02/27,596387
2018/02/28,603479
2018/03/01,613445
2018/03/02,610081
2018/03/03,628226
2018/03/04,631938
2018/03/05,636877
2018/03/06,647988
2018/03/07,666853
2018/03/08,683056
2018/03/09,691134
2018/03/10,688688
2018/03/11,692594
2018/03/12,701151
2018/03/13,694733
2018/03/14,664836
2018/03/15,640549
2018/03/16,617445
2018/03/17,579066
2018/03/18,553875
2018/03/19,536703
2018/03/20,517232
2018/03/21,501951
2018/03/22,490330
2018/03/23,485423
2018/03/24,470303
2018/03/25,448909
2018/03/26,447741
2018/03/27,452901
2018/03/28,452549
2018/03/29,453513
2018/03/30,457192
2018/03/31,447417
2018/04/01,435010
2018/04/02,429602
2018/04/03,436410
2018/04/04,439787
2018/04/05,440704
2018/04/06,455038
2018/04/07,449639
2018/04/08,434415
2018/04/09,433921
2018/04/10,436461
2018/04/11,437897
2018/04/12,446846
2018/04/13,458838
2018/04/14,454302
2018/04/15,456397
2018/04/16,464780
2018/04/17,472134
2018/04/18,474731
2018/04/19,481155
2018/04/20,492598
2018/04/21,497888
2018/04/22,491108
2018/04/23,498812
2018/04/24,518825
2018/04/25,527868
2018/04/26,533749
2018/04/27,539503
2018/04/28,533618
2018/04/29,521917
2018/04/30,522715
2018/05/01,523552
2018/05/02,525992
2018/05/03,527894
2018/05/04,535640
2018/05/05,534875
2018/05/06,523012
2018/05/07,521646
2018/05/08,525488
2018/05/09,523543
2018/05/10,522992
2018/05/11,517600
2018/05/12,516585
2018/05/13,495024
2018/05/14,497636
2018/05/15,499525
2018/05/16,499830
2018/05/17,501109
2018/05/18,514047
2018/05/19,502634
2018/05/20,487065
2018/05/21,487859
2018/05/22,485366
2018/05/23,491641
2018/05/24,490051
2018/05/25,493663
2018/05/26,481089
2018/05/27,465018
2018/05/28,464863
2018/05/29,465141
2018/05/30,468666
2018/05/31,473594
2018/06/01,490895
2018/06/02,484066
2018/06/03,479632
2018/06/04,493670
2018/06/05,501395
2018/06/06,503784
2018/06/07,509051
2018/06/08,515985
2018/06/09,503824
2018/06/10,492801
2018/06/11,489221
2018/06/12,489721
2018/06/13,488158
2018/06/14,485924
2018/06/15,492208
2018/06/16,475783
2018/06/17,459488
2018/06/18,456663
2018/06/19,457165
2018/06/20,454481
2018/06/21,455472
2018/06/22,460844
2018/06/23,453123
2018/06/24,443891
2018/06/25,448612
2018/06/26,455118
2018/06/27,458375
2018/06/28,457922
2018/06/29,463300
2018/06/30,467657
2018/07/01,460013
2018/07/02,470275
2018/07/03,483191
2018/07/04,490942
2018/07/05,487217
2018/07/06,498967
2018/07/07,487370
2018/07/08,475625
2018/07/09,480948
2018/07/10,491155
2018/07/11,492545
2018/07/12,508573
2018/07/13,532401
2018/07/14,538947
2018/07/15,524382
2018/07/16,519555
2018/07/17,524418
2018/07/18,541416
2018/07/19,543742
2018/07/20,542194
2018/07/21,527477
2018/07/22,508390
2018/07/23,516149
2018/07/24,522431
2018/07/25,537340
2018/07/26,533087
2018/07/27,542208
2018/07/28,533158
2018/07/29,517105
2018/07/30,517468
2018/07/31,520592
2018/08/01,527133
2018/08/02,529017
2018/08/03,537626
2018/08/04,528364
2018/08/05,510939
2018/08/06,509381
2018/08/07,517998
2018/08/08,518872
2018/08/09,519101
2018/08/10,524637
2018/08/11,515861
2018/08/12,500640
2018/08/13,497589
2018/08/14,500865
2018/08/15,496250
2018/08/16,502145
2018/08/17,512917
2018/08/18,506943
2018/08/19,494148
2018/08/20,496800
2018/08/21,500638
2018/08/22,510316
2018/08/23,509973
2018/08/24,519833
2018/08/25,516410
2018/08/26,506268
2018/08/27,517853
2018/08/28,528729
2018/08/29,537742
2018/08/30,539324
2018/08/31,547492
2018/09/01,545472
2018/09/02,533535
2018/09/03,532294
2018/09/04,534599
2018/09/05,535107
2018/09/06,541986
2018/09/07,552361
2018/09/08,545306
2018/09/09,532322
2018/09/10,531106
2018/09/11,532384
2018/09/12,532093
2018/09/13,533229
2018/09/14,532495
2018/09/15,528930
2018/09/16,514517
2018/09/17,519036
2018/09/18,524365
2018/09/19,525823
2018/09/20,527531
2018/09/21,540037
2018/09/22,537183
2018/09/23,527370
2018/09/24,529282
2018/09/25,535312
2018/09/26,536708
2018/09/27,538768
2018/09/28,548911
2018/09/29,543705
2018/09/30,535305
2018/10/01,543580
2018/10/02,547448
2018/10/03,552901
2018/10/04,554160
2018/10/05,555953
2018/10/06,551919
2018/10/07,549238
2018/10/08,550623
2018/10/09,550924
2018/10/10,551717
2018/10/11,559288
2018/10/12,564917
2018/10/13,559298
2018/10/14,545300
2018/10/15,553884
2018/10/16,560209
2018/10/17,561034
2018/10/18,565135
2018/10/19,573274
2018/10/20,567036
2018/10/21,555993
2018/10/22,556868
2018/10/23,563041
2018/10/24,560637
2018/10/25,563624
2018/10/26,568190
2018/10/27,558381
2018/10/28,548629
2018/10/29,552410
2018/10/30,557720
2018/10/31,565383
2018/11/01,570489
2018/11/02,578404
2018/11/03,577780
2018/11/04,573671
2018/11/05,578966
2018/11/06,577272
2018/11/07,582665
2018/11/08,587500
2018/11/09,593610
2018/11/10,584740
2018/11/11,576977
2018/11/12,577869
2018/11/13,575172
2018/11/14,572345
2018/11/15,578031
2018/11/16,584017
2018/11/17,574705
2018/11/18,558598
2018/11/19,557650
2018/11/20,569176
2018/11/21,565445
2018/11/22,568959
2018/11/23,567953
2018/11/24,558860
2018/11/25,546411
2018/11/26,542045
2018/11/27,541844
2018/11/28,536981
2018/11/29,533276
2018/11/30,526944
2018/12/01,525325
2018/12/02,509490
2018/12/03,505290
2018/12/04,512451
2018/12/05,514250
2018/12/06,520912
2018/12/07,530112
2018/12/08,525238
2018/12/09,513710
2018/12/10,513172
2018/12/11,517944
2018/12/12,522031
2018/12/13,526411
2018/12/14,538866
2018/12/15,539753
2018/12/16,530759
2018/12/17,539831
2018/12/18,539022
2018/12/19,548505
2018/12/20,551257
2018/12/21,557334
2018/12/22,548545
2018/12/23,537405
2018/12/24,534886
2018/12/25,518911
2018/12/26,511604
2018/12/27,513691
2018/12/28,517994
2018/12/29,512233
2018/12/30,504276
2018/12/31,497758
2019/01/01,477833
2019/01/02,478656
2019/01/03,481849
2019/01/04,485567
2019/01/05,482206
2019/01/06,475625
2019/01/07,479131
2019/01/08,485705
2019/01/09,492754
2019/01/10,503426
2019/01/11,510620
2019/01/12,504570
2019/01/13,494072
2019/01/14,497444
2019/01/15,505541
2019/01/16,515812
2019/01/17,516512
2019/01/18,522505
2019/01/19,514908
2019/01/20,506161
2019/01/21,507559
2019/01/22,508393
2019/01/23,519103
2019/01/24,525782
2019/01/25,526788
2019/01/26,526526
2019/01/27,514674
2019/01/28,517517
2019/01/29,519095
2019/01/30,520076
