Date,confirmationtime7var
2011/09/16,0.831
2011/09/17,0.828
2011/09/18,0.926
2011/09/19,1.037
2011/09/20,1.031
2011/09/21,1.031
2011/09/22,0.897
2011/09/23,0.496
2011/09/24,0.574
2011/09/25,0.327
2011/09/26,0.233
2011/09/27,0.244
2011/09/28,0.257
2011/09/29,0.249
2011/09/30,0.381
2011/10/01,0.448
2011/10/02,0.589
2011/10/03,0.718
2011/10/04,1.218
2011/10/05,1.169
2011/10/06,1.149
2011/10/07,1.105
2011/10/08,1.122
2011/10/09,1.049
2011/10/10,0.831
2011/10/11,2.789
2011/10/12,2.238
2011/10/13,3.005
2011/10/14,3.051
2011/10/15,3.449
2011/10/16,3.298
2011/10/17,3.221
2011/10/18,1.772
2011/10/19,1.952
2011/10/20,0.637
2011/10/21,0.41
2011/10/22,1.178
2011/10/23,1.286
2011/10/24,1.45
2011/10/25,1.626
2011/10/26,1.29
2011/10/27,1.753
2011/10/28,1.724
2011/10/29,1.242
2011/10/30,1.194
2011/10/31,1.339
2011/11/01,2.286
2011/11/02,3.426
2011/11/03,2.441
2011/11/04,1.905
2011/11/05,1.483
2011/11/06,0.537
2011/11/07,0.518
2011/11/08,0.508
2011/11/09,0.622
2011/11/10,0.301
2011/11/11,0.874
2011/11/12,0.857
2011/11/13,0.857
2011/11/14,0.791
2011/11/15,1.029
2011/11/16,0.864
2011/11/17,0.864
2011/11/18,0.402
2011/11/19,0.715
2011/11/20,0.709
2011/11/21,1.097
2011/11/22,0.538
2011/11/23,0.534
2011/11/24,0.871
2011/11/25,0.893
2011/11/26,0.945
2011/11/27,0.889
2011/11/28,0.834
2011/11/29,0.786
2011/11/30,1.613
2011/12/01,2.4
2011/12/02,2.453
2011/12/03,2.108
2011/12/04,1.128
2011/12/05,0.747
2011/12/06,0.687
2011/12/07,0.851
2011/12/08,0.574
2011/12/09,0.568
2011/12/10,0.596
2011/12/11,0.43
2011/12/12,0.834
2011/12/13,0.648
2011/12/14,0.68
2011/12/15,1.343
2011/12/16,1.54
2011/12/17,1.661
2011/12/18,1.491
2011/12/19,1.844
2011/12/20,1.832
2011/12/21,1.758
2011/12/22,0.929
2011/12/23,0.236
2011/12/24,0.226
2011/12/25,0.538
2011/12/26,0.798
2011/12/27,0.593
2011/12/28,0.582
2011/12/29,0.72
2011/12/30,0.72
2011/12/31,0.685
2012/01/01,0.481
2012/01/02,0.153
2012/01/03,0.203
2012/01/04,0.183
2012/01/05,0.096
2012/01/06,0.189
2012/01/07,0.454
2012/01/08,0.443
2012/01/09,0.402
2012/01/10,0.613
2012/01/11,0.579
2012/01/12,0.501
2012/01/13,0.635
2012/01/14,0.307
2012/01/15,0.307
2012/01/16,0.49
2012/01/17,0.448
2012/01/18,0.827
2012/01/19,0.799
2012/01/20,0.764
2012/01/21,0.878
2012/01/22,0.932
2012/01/23,0.841
2012/01/24,0.84
2012/01/25,0.517
2012/01/26,0.593
2012/01/27,0.617
2012/01/28,0.445
2012/01/29,0.566
2012/01/30,0.601
2012/01/31,0.521
2012/02/01,0.574
2012/02/02,0.488
2012/02/03,0.39
2012/02/04,0.318
2012/02/05,0.365
2012/02/06,0.207
2012/02/07,0.311
2012/02/08,0.281
2012/02/09,0.218
2012/02/10,0.169
2012/02/11,0.091
2012/02/12,0.196
2012/02/13,0.238
2012/02/14,0.228
2012/02/15,0.294
2012/02/16,0.3
2012/02/17,0.343
2012/02/18,0.663
2012/02/19,0.663
2012/02/20,0.629
2012/02/21,0.817
2012/02/22,0.781
2012/02/23,0.794
2012/02/24,0.8
2012/02/25,0.718
2012/02/26,0.69
2012/02/27,0.613
2012/02/28,0.135
2012/02/29,0.288
2012/03/01,0.297
2012/03/02,0.605
2012/03/03,1.938
2012/03/04,1.972
2012/03/05,1.907
2012/03/06,1.723
2012/03/07,1.095
2012/03/08,1.188
2012/03/09,1.572
2012/03/10,0.538
2012/03/11,0.61
2012/03/12,0.678
2012/03/13,0.478
2012/03/14,0.698
2012/03/15,1.478
2012/03/16,1.286
2012/03/17,1.377
2012/03/18,1.286
2012/03/19,1.169
2012/03/20,1.169
2012/03/21,1.111
2012/03/22,0.203
2012/03/23,0.841
2012/03/24,1.074
2012/03/25,1.059
2012/03/26,0.991
2012/03/27,0.976
2012/03/28,0.973
2012/03/29,1.026
2012/03/30,0.453
2012/03/31,0.237
2012/04/01,0.298
2012/04/02,1.337
2012/04/03,1.336
2012/04/04,1.295
2012/04/05,1.795
2012/04/06,1.55
2012/04/07,0.683
2012/04/08,0.873
2012/04/09,0.682
2012/04/10,0.773
2012/04/11,0.787
2012/04/12,0.403
2012/04/13,0.627
2012/04/14,0.56
2012/04/15,1.488
2012/04/16,1.579
2012/04/17,1.391
2012/04/18,1.276
2012/04/19,1.748
2012/04/20,1.86
2012/04/21,2.033
2012/04/22,0.477
2012/04/23,0.516
2012/04/24,0.484
2012/04/25,0.569
2012/04/26,0.54
2012/04/27,0.469
2012/04/28,0.438
2012/04/29,1.068
2012/04/30,1.401
2012/05/01,1.412
2012/05/02,0.786
2012/05/03,0.781
2012/05/04,0.357
2012/05/05,0.287
2012/05/06,0.216
2012/05/07,0.145
2012/05/08,0.188
2012/05/09,0.088
2012/05/10,0.846
2012/05/11,0.991
2012/05/12,1.45
2012/05/13,1.412
2012/05/14,1.17
2012/05/15,0.695
2012/05/16,0.368
2012/05/17,0.664
2012/05/18,0.705
2012/05/19,0.914
2012/05/20,0.894
2012/05/21,0.892
2012/05/22,1.188
2012/05/23,1.103
2012/05/24,0.857
2012/05/25,0.764
2012/05/26,0.58
2012/05/27,1.149
2012/05/28,1.228
2012/05/29,0.871
2012/05/30,0.864
2012/05/31,0.766
2012/06/01,0.575
2012/06/02,0.766
2012/06/03,0.678
2012/06/04,0.763
2012/06/05,0.425
2012/06/06,0.18
2012/06/07,0.161
2012/06/08,0.215
2012/06/09,0.362
2012/06/10,0.459
2012/06/11,0.535
2012/06/12,0.541
2012/06/13,0.54
2012/06/14,0.432
2012/06/15,0.32
2012/06/16,0.217
2012/06/17,0.199
2012/06/18,0.164
2012/06/19,0.232
2012/06/20,0.29
2012/06/21,0.535
2012/06/22,0.643
2012/06/23,0.712
2012/06/24,0.853
2012/06/25,0.496
2012/06/26,0.505
2012/06/27,0.663
2012/06/28,0.646
2012/06/29,0.582
2012/06/30,0.569
2012/07/01,0.421
2012/07/02,0.403
2012/07/03,0.505
2012/07/04,0.361
2012/07/05,0.308
2012/07/06,0.347
2012/07/07,0.233
2012/07/08,0.155
2012/07/09,0.183
2012/07/10,0.182
2012/07/11,0.427
2012/07/12,0.39
2012/07/13,0.437
2012/07/14,0.391
2012/07/15,0.481
2012/07/16,0.397
2012/07/17,0.602
2012/07/18,0.336
2012/07/19,0.574
2012/07/20,0.521
2012/07/21,0.496
2012/07/22,0.461
2012/07/23,0.508
2012/07/24,0.334
2012/07/25,0.384
2012/07/26,0.369
2012/07/27,0.551
2012/07/28,0.393
2012/07/29,0.401
2012/07/30,0.19
2012/07/31,0.902
2012/08/01,1.279
2012/08/02,1.241
2012/08/03,1.05
2012/08/04,1.052
2012/08/05,1.07
2012/08/06,0.758
2012/08/07,0.633
2012/08/08,0.465
2012/08/09,0.513
2012/08/10,0.493
2012/08/11,0.558
2012/08/12,0.332
2012/08/13,0.066
2012/08/14,0.08
2012/08/15,0.083
2012/08/16,0.076
2012/08/17,0.333
2012/08/18,0.281
2012/08/19,0.525
2012/08/20,0.619
2012/08/21,0.676
2012/08/22,0.67
2012/08/23,0.656
2012/08/24,0.412
2012/08/25,0.695
2012/08/26,0.658
2012/08/27,0.667
2012/08/28,0.542
2012/08/29,0.623
2012/08/30,0.571
2012/08/31,0.666
2012/09/01,0.519
2012/09/02,0.335
2012/09/03,0.278
2012/09/04,0.269
2012/09/05,0.414
2012/09/06,0.463
2012/09/07,0.194
2012/09/08,0.366
2012/09/09,0.366
2012/09/10,0.417
2012/09/11,0.511
2012/09/12,0.319
2012/09/13,0.549
2012/09/14,0.464
2012/09/15,0.47
2012/09/16,0.492
2012/09/17,0.644
2012/09/18,0.703
2012/09/19,0.793
2012/09/20,0.374
2012/09/21,0.428
2012/09/22,0.321
2012/09/23,0.318
2012/09/24,0.278
2012/09/25,0.352
2012/09/26,0.368
2012/09/27,0.403
2012/09/28,0.297
2012/09/29,0.395
2012/09/30,0.4
2012/10/01,0.715
2012/10/02,0.64
2012/10/03,0.79
2012/10/04,0.906
2012/10/05,0.834
2012/10/06,0.577
2012/10/07,0.495
2012/10/08,1.186
2012/10/09,1.171
2012/10/10,1.131
2012/10/11,1.017
2012/10/12,0.956
2012/10/13,0.912
2012/10/14,0.832
2012/10/15,0.636
2012/10/16,0.673
2012/10/17,0.681
2012/10/18,0.674
2012/10/19,0.789
2012/10/20,0.854
2012/10/21,0.469
2012/10/22,0.356
2012/10/23,0.639
2012/10/24,0.693
2012/10/25,0.688
2012/10/26,0.616
2012/10/27,0.791
2012/10/28,0.828
2012/10/29,0.829
2012/10/30,0.429
2012/10/31,0.51
2012/11/01,0.635
2012/11/02,0.623
2012/11/03,0.346
2012/11/04,0.222
2012/11/05,0.247
2012/11/06,0.334
2012/11/07,0.394
2012/11/08,0.316
2012/11/09,0.282
2012/11/10,0.298
2012/11/11,0.278
2012/11/12,0.377
2012/11/13,0.312
2012/11/14,0.236
2012/11/15,0.2
2012/11/16,0.136
2012/11/17,0.127
2012/11/18,0.119
2012/11/19,0.063
2012/11/20,0.071
2012/11/21,0.112
2012/11/22,0.051
2012/11/23,0.184
2012/11/24,0.134
2012/11/25,0.134
2012/11/26,0.145
2012/11/27,0.141
2012/11/28,0.303
2012/11/29,0.275
2012/11/30,0.901
2012/12/01,1.008
2012/12/02,1.039
2012/12/03,1.037
2012/12/04,2.403
2012/12/05,2.261
2012/12/06,1.728
2012/12/07,1.664
2012/12/08,0.996
2012/12/09,0.882
2012/12/10,0.786
2012/12/11,0.417
2012/12/12,0.268
2012/12/13,0.274
2012/12/14,1.287
2012/12/15,1.399
2012/12/16,1.719
2012/12/17,1.481
2012/12/18,1.033
2012/12/19,1.361
2012/12/20,1.61
2012/12/21,1.287
2012/12/22,1.89
2012/12/23,1.532
2012/12/24,1.513
2012/12/25,1.521
2012/12/26,1.852
2012/12/27,1.153
2012/12/28,1.447
2012/12/29,1.37
2012/12/30,1.139
2012/12/31,0.943
2013/01/01,0.207
2013/01/02,0.212
2013/01/03,0.215
2013/01/04,0.172
2013/01/05,0.227
2013/01/06,0.221
2013/01/07,0.303
2013/01/08,0.518
2013/01/09,0.764
2013/01/10,0.617
2013/01/11,1.178
2013/01/12,1.407
2013/01/13,1.33
2013/01/14,1.001
2013/01/15,1.142
2013/01/16,1.14
2013/01/17,1.309
2013/01/18,1.227
2013/01/19,1.658
2013/01/20,1.652
2013/01/21,1.088
2013/01/22,1.205
2013/01/23,1.223
2013/01/24,0.926
2013/01/25,0.629
2013/01/26,0.665
2013/01/27,0.632
2013/01/28,0.533
2013/01/29,0.62
2013/01/30,0.2
2013/01/31,0.743
2013/02/01,0.557
2013/02/02,0.563
2013/02/03,0.794
2013/02/04,0.678
2013/02/05,0.666
2013/02/06,0.777
2013/02/07,0.485
2013/02/08,0.441
2013/02/09,0.563
2013/02/10,0.26
2013/02/11,0.228
2013/02/12,0.237
2013/02/13,0.382
2013/02/14,0.384
2013/02/15,0.606
2013/02/16,0.736
2013/02/17,0.905
2013/02/18,0.894
2013/02/19,0.467
2013/02/20,0.593
2013/02/21,0.352
2013/02/22,0.362
2013/02/23,0.335
2013/02/24,0.321
2013/02/25,0.565
2013/02/26,0.502
2013/02/27,0.502
2013/02/28,0.512
2013/03/01,0.678
2013/03/02,0.944
2013/03/03,0.904
2013/03/04,0.593
2013/03/05,0.914
2013/03/06,0.536
2013/03/07,0.478
2013/03/08,0.481
2013/03/09,0.439
2013/03/10,0.605
2013/03/11,0.498
2013/03/12,0.631
2013/03/13,0.624
2013/03/14,0.736
2013/03/15,0.76
2013/03/16,0.791
2013/03/17,1.15
2013/03/18,1.263
2013/03/19,0.445
2013/03/20,0.406
2013/03/21,0.548
2013/03/22,0.601
2013/03/23,0.475
2013/03/24,0.508
2013/03/25,1.525
2013/03/26,1.962
2013/03/27,3.113
2013/03/28,2.719
2013/03/29,1.992
2013/03/30,1.344
2013/03/31,1.101
2013/04/01,1.291
2013/04/02,1.212
2013/04/03,0.146
2013/04/04,0.333
2013/04/05,0.419
2013/04/06,0.44
2013/04/07,0.452
2013/04/08,0.24
2013/04/09,0.193
2013/04/10,0.368
2013/04/11,0.321
2013/04/12,0.299
2013/04/13,0.288
2013/04/14,0.381
2013/04/15,0.316
2013/04/16,0.321
2013/04/17,0.163
2013/04/18,0.315
2013/04/19,0.613
2013/04/20,0.58
2013/04/21,0.691
2013/04/22,0.695
2013/04/23,0.597
2013/04/24,0.522
2013/04/25,0.546
2013/04/26,0.203
2013/04/27,0.305
2013/04/28,0.313
2013/04/29,0.273
2013/04/30,0.399
2013/05/01,0.468
2013/05/02,0.809
2013/05/03,0.864
2013/05/04,0.873
2013/05/05,0.699
2013/05/06,0.579
2013/05/07,0.693
2013/05/08,0.742
2013/05/09,0.396
2013/05/10,0.037
2013/05/11,0.081
2013/05/12,0.076
2013/05/13,0.077
2013/05/14,0.177
2013/05/15,0.514
2013/05/16,0.624
2013/05/17,0.574
2013/05/18,0.406
2013/05/19,0.331
2013/05/20,0.471
2013/05/21,0.454
2013/05/22,0.451
2013/05/23,0.674
2013/05/24,0.755
2013/05/25,0.785
2013/05/26,0.805
2013/05/27,0.208
2013/05/28,0.136
2013/05/29,0.089
2013/05/30,0.117
2013/05/31,0.132
2013/06/01,0.494
2013/06/02,0.539
2013/06/03,0.72
2013/06/04,0.526
2013/06/05,0.362
2013/06/06,0.346
2013/06/07,0.586
2013/06/08,0.521
2013/06/09,0.719
2013/06/10,0.51
2013/06/11,0.22
2013/06/12,0.382
2013/06/13,0.402
2013/06/14,0.297
2013/06/15,0.307
2013/06/16,0.147
2013/06/17,0.666
2013/06/18,1.224
2013/06/19,1.364
2013/06/20,1.125
2013/06/21,0.972
2013/06/22,1.013
2013/06/23,0.729
2013/06/24,0.69
2013/06/25,0.537
2013/06/26,0.255
2013/06/27,0.214
2013/06/28,0.216
2013/06/29,0.177
2013/06/30,0.225
2013/07/01,0.159
2013/07/02,0.19
2013/07/03,0.289
2013/07/04,0.285
2013/07/05,0.421
2013/07/06,0.543
2013/07/07,0.483
2013/07/08,0.424
2013/07/09,0.135
2013/07/10,0.163
2013/07/11,0.068
2013/07/12,0.389
2013/07/13,0.544
2013/07/14,0.515
2013/07/15,0.437
2013/07/16,0.37
2013/07/17,0.242
2013/07/18,0.225
2013/07/19,0.17
2013/07/20,0.193
2013/07/21,0.363
2013/07/22,0.355
2013/07/23,0.828
2013/07/24,0.796
2013/07/25,0.984
2013/07/26,0.966
2013/07/27,0.907
2013/07/28,0.516
2013/07/29,0.62
2013/07/30,0.59
2013/07/31,0.63
2013/08/01,0.228
2013/08/02,0.165
2013/08/03,0.209
2013/08/04,0.149
2013/08/05,0.148
2013/08/06,0.118
2013/08/07,0.109
2013/08/08,0.176
2013/08/09,0.184
2013/08/10,0.146
2013/08/11,0.15
2013/08/12,0.165
2013/08/13,0.212
2013/08/14,0.432
2013/08/15,0.577
2013/08/16,0.711
2013/08/17,0.608
2013/08/18,0.44
2013/08/19,0.195
2013/08/20,0.224
2013/08/21,0.224
2013/08/22,0.314
2013/08/23,0.163
2013/08/24,0.184
2013/08/25,0.696
2013/08/26,0.786
2013/08/27,0.819
2013/08/28,0.749
2013/08/29,0.47
2013/08/30,0.565
2013/08/31,0.939
2013/09/01,0.72
2013/09/02,0.568
2013/09/03,0.325
2013/09/04,0.599
2013/09/05,0.669
2013/09/06,0.683
2013/09/07,1.232
2013/09/08,1.053
2013/09/09,0.894
2013/09/10,0.866
2013/09/11,0.963
2013/09/12,1.189
2013/09/13,1.282
2013/09/14,0.633
2013/09/15,0.18
2013/09/16,0.752
2013/09/17,0.79
2013/09/18,0.915
2013/09/19,0.757
2013/09/20,0.725
2013/09/21,0.47
2013/09/22,0.588
2013/09/23,0.348
2013/09/24,0.377
2013/09/25,0.093
2013/09/26,0.459
2013/09/27,0.518
2013/09/28,0.572
2013/09/29,0.625
2013/09/30,0.601
2013/10/01,0.381
2013/10/02,0.235
2013/10/03,0.261
2013/10/04,0.26
2013/10/05,0.492
2013/10/06,0.412
2013/10/07,0.563
2013/10/08,0.744
2013/10/09,0.723
2013/10/10,0.676
2013/10/11,0.683
2013/10/12,0.624
2013/10/13,0.9
2013/10/14,0.977
2013/10/15,0.822
2013/10/16,0.586
2013/10/17,1.007
2013/10/18,0.939
2013/10/19,0.953
2013/10/20,0.968
2013/10/21,0.774
2013/10/22,0.646
2013/10/23,0.68
2013/10/24,0.244
2013/10/25,0.172
2013/10/26,0.4
2013/10/27,0.594
2013/10/28,0.822
2013/10/29,0.963
2013/10/30,0.81
2013/10/31,0.779
2013/11/01,0.511
2013/11/02,0.552
2013/11/03,0.527
2013/11/04,0.455
2013/11/05,0.198
2013/11/06,0.472
2013/11/07,1.046
2013/11/08,1.652
2013/11/09,1.422
2013/11/10,1.151
2013/11/11,1.012
2013/11/12,1.426
2013/11/13,1.442
2013/11/14,1.332
2013/11/15,0.587
2013/11/16,0.299
2013/11/17,0.269
2013/11/18,0.478
2013/11/19,0.392
2013/11/20,0.411
2013/11/21,0.524
2013/11/22,0.532
2013/11/23,0.318
2013/11/24,0.167
2013/11/25,0.17
2013/11/26,0.179
2013/11/27,0.199
2013/11/28,0.095
2013/11/29,0.096
2013/11/30,0.103
2013/12/01,0.214
2013/12/02,0.302
2013/12/03,0.336
2013/12/04,0.345
2013/12/05,0.36
2013/12/06,0.53
2013/12/07,0.554
2013/12/08,0.554
2013/12/09,0.343
2013/12/10,0.31
2013/12/11,0.38
2013/12/12,0.466
2013/12/13,0.333
2013/12/14,0.355
2013/12/15,0.287
2013/12/16,0.399
2013/12/17,0.476
2013/12/18,0.408
2013/12/19,0.364
2013/12/20,0.32
2013/12/21,0.631
2013/12/22,0.711
2013/12/23,0.736
2013/12/24,0.693
2013/12/25,0.66
2013/12/26,0.11
2013/12/27,0.148
2013/12/28,0.294
2013/12/29,0.295
2013/12/30,0.299
2013/12/31,0.361
2014/01/01,0.544
2014/01/02,1.336
2014/01/03,1.255
2014/01/04,1.455
2014/01/05,1.681
2014/01/06,1.776
