Date,mediantransactionvalue14smaUSD
2010/10/24,24.906
2010/10/25,30.469
2010/10/26,37.096
2010/10/27,44.002
2010/10/28,44.139
2010/10/29,40.351
2010/10/30,33.227
2010/10/31,32.255
2010/11/01,31.223
2010/11/02,34.719
2010/11/03,35.055
2010/11/04,36.988
2010/11/05,37.287
2010/11/06,38.297
2010/11/07,39.643
2010/11/08,35.921
2010/11/09,29.847
2010/11/10,24.196
2010/11/11,18.772
2010/11/12,20.096
2010/11/13,19.758
2010/11/14,19.424
2010/11/15,19.869
2010/11/16,16.97
2010/11/17,17.613
2010/11/18,15.317
2010/11/19,14.937
2010/11/20,13.773
2010/11/21,12.327
2010/11/22,11.102
2010/11/23,11.299
2010/11/24,9.692
2010/11/25,8.347
2010/11/26,6.464
2010/11/27,5.632
2010/11/28,5.414
2010/11/29,5.139
2010/11/30,4.418
2010/12/01,3.365
2010/12/02,3.631
2010/12/03,3.833
2010/12/04,3.977
2010/12/05,4.073
2010/12/06,3.059
2010/12/07,2.159
2010/12/08,2.24
2010/12/09,2.691
2010/12/10,2.962
2010/12/11,3.126
2010/12/12,3.008
2010/12/13,3.556
2010/12/14,6.032
2010/12/15,10.07
2010/12/16,12.853
2010/12/17,13.524
2010/12/18,15.129
2010/12/19,15.273
2010/12/20,15.6
2010/12/21,16.348
2010/12/22,17.03
2010/12/23,17.463
2010/12/24,17.926
2010/12/25,22.148
2010/12/26,24.815
2010/12/27,24.951
2010/12/28,22.926
2010/12/29,19.625
2010/12/30,17.631
2010/12/31,17.672
2011/01/01,16.924
2011/01/02,17.741
2011/01/03,17.367
2011/01/04,16.489
2011/01/05,15.734
2011/01/06,14.947
2011/01/07,14.421
2011/01/08,9.93
2011/01/09,7.192
2011/01/10,6.297
2011/01/11,5.823
2011/01/12,4.828
2011/01/13,3.945
2011/01/14,3.073
2011/01/15,3.252
2011/01/16,2.997
2011/01/17,4.137
2011/01/18,4.438
2011/01/19,5.034
2011/01/20,5.358
2011/01/21,5.28
2011/01/22,5.284
2011/01/23,6.185
2011/01/24,6.468
2011/01/25,7.393
2011/01/26,8.471
2011/01/27,9.368
2011/01/28,9.955
2011/01/29,9.292
2011/01/30,16.228
2011/01/31,16.858
2011/02/01,18.625
2011/02/02,20.17
2011/02/03,21.772
2011/02/04,23.926
2011/02/05,26.694
2011/02/06,28.614
2011/02/07,31.215
2011/02/08,33.024
2011/02/09,35.07
2011/02/10,37.582
2011/02/11,42.793
2011/02/12,45.967
2011/02/13,41.299
2011/02/14,41.459
2011/02/15,40.947
2011/02/16,40.021
2011/02/17,39.598
2011/02/18,38.359
2011/02/19,38.398
2011/02/20,38.434
2011/02/21,38.352
2011/02/22,38.383
2011/02/23,38.021
2011/02/24,37.301
2011/02/25,34.483
2011/02/26,34.131
2011/02/27,32.536
2011/02/28,31.857
2011/03/01,31.171
2011/03/02,30.575
2011/03/03,29.94
2011/03/04,29.644
2011/03/05,29.311
2011/03/06,29.016
2011/03/07,27.844
2011/03/08,26.329
2011/03/09,26.166
2011/03/10,24.373
2011/03/11,22.399
2011/03/12,19.101
2011/03/13,17.675
2011/03/14,16.422
2011/03/15,15.656
2011/03/16,15.028
2011/03/17,14.062
2011/03/18,13.658
2011/03/19,11.145
2011/03/20,8.985
2011/03/21,7.33
2011/03/22,8.181
2011/03/23,6.913
2011/03/24,7.123
2011/03/25,8.297
2011/03/26,9.298
2011/03/27,9.832
2011/03/28,10.851
2011/03/29,11.199
2011/03/30,12.181
2011/03/31,13.375
2011/04/01,14.096
2011/04/02,15.019
2011/04/03,15.627
2011/04/04,17.514
2011/04/05,16.575
2011/04/06,16.106
2011/04/07,15.744
2011/04/08,14.595
2011/04/09,14.612
2011/04/10,14.664
2011/04/11,14.505
2011/04/12,15.28
2011/04/13,15.278
2011/04/14,14.804
2011/04/15,15.221
2011/04/16,16.27
2011/04/17,16.126
2011/04/18,14.534
2011/04/19,15.458
2011/04/20,16.491
2011/04/21,17.118
2011/04/22,17.486
2011/04/23,18.406
2011/04/24,19
2011/04/25,20.076
2011/04/26,21.847
2011/04/27,23.444
2011/04/28,24.499
2011/04/29,26.62
2011/04/30,27.372
2011/05/01,28.788
2011/05/02,32.012
2011/05/03,34.747
2011/05/04,39.641
2011/05/05,42.886
2011/05/06,46.01
2011/05/07,47.836
2011/05/08,49.297
2011/05/09,51.184
2011/05/10,54.3
2011/05/11,59.132
2011/05/12,61.968
2011/05/13,63.838
2011/05/14,67.265
2011/05/15,72.472
2011/05/16,77
2011/05/17,80.503
2011/05/18,79.52
2011/05/19,80.032
2011/05/20,86.108
2011/05/21,95.635
2011/05/22,102.114
2011/05/23,105.64
2011/05/24,109.757
2011/05/25,112.347
2011/05/26,118.332
2011/05/27,123.254
2011/05/28,127.901
2011/05/29,131.473
2011/05/30,135.061
2011/05/31,136.99
2011/06/01,142.939
2011/06/02,148.826
2011/06/03,154.051
2011/06/04,162.275
2011/06/05,180.335
2011/06/06,195.646
2011/06/07,215.51
2011/06/08,237.431
2011/06/09,265.247
2011/06/10,292.515
2011/06/11,323.8
2011/06/12,339.254
2011/06/13,359.897
2011/06/14,387.404
2011/06/15,406.833
2011/06/16,432.133
2011/06/17,439.372
2011/06/18,432.454
2011/06/19,429.765
2011/06/20,432.538
2011/06/21,421.576
2011/06/22,413.031
2011/06/23,394.053
2011/06/24,381.622
2011/06/25,355.928
2011/06/26,346.115
2011/06/27,326.131
2011/06/28,303.571
2011/06/29,291.476
2011/06/30,273.798
2011/07/01,261.026
2011/07/02,266.695
2011/07/03,256.429
2011/07/04,246.741
2011/07/05,242.685
2011/07/06,231.114
2011/07/07,224.917
2011/07/08,211.871
2011/07/09,209.796
2011/07/10,207.094
2011/07/11,205.402
2011/07/12,202.306
2011/07/13,196.464
2011/07/14,190.819
2011/07/15,196.315
2011/07/16,186.564
2011/07/17,183.741
2011/07/18,184.447
2011/07/19,183.874
2011/07/20,185.855
2011/07/21,186.133
2011/07/22,188.546
2011/07/23,189.033
2011/07/24,189.614
2011/07/25,193.648
2011/07/26,196.521
2011/07/27,203.871
2011/07/28,214.835
2011/07/29,214.141
2011/07/30,222.895
2011/07/31,226.406
2011/08/01,225.77
2011/08/02,223.568
2011/08/03,225.015
2011/08/04,219.213
2011/08/05,214.828
2011/08/06,208.415
2011/08/07,202.456
2011/08/08,197.82
2011/08/09,191.768
2011/08/10,181.072
2011/08/11,166.075
2011/08/12,160.066
2011/08/13,147.765
2011/08/14,141.599
2011/08/15,131.284
2011/08/16,124.228
2011/08/17,117.25
2011/08/18,119.463
2011/08/19,117.876
2011/08/20,119.692
2011/08/21,119.303
2011/08/22,120.952
2011/08/23,122.842
2011/08/24,123.065
2011/08/25,124.186
2011/08/26,125.599
2011/08/27,129.167
2011/08/28,130.137
2011/08/29,131.083
2011/08/30,134.098
2011/08/31,136.82
2011/09/01,137.23
2011/09/02,138.59
2011/09/03,139.768
2011/09/04,137.962
2011/09/05,136.759
2011/09/06,138.713
2011/09/07,136.101
2011/09/08,133.471
2011/09/09,131.147
2011/09/10,126.599
2011/09/11,122.532
2011/09/12,122.936
2011/09/13,122.28
2011/09/14,120.019
2011/09/15,117.153
2011/09/16,113.973
2011/09/17,109.878
2011/09/18,110.449
2011/09/19,104.912
2011/09/20,94.904
2011/09/21,91.565
2011/09/22,89.872
2011/09/23,90.255
2011/09/24,92.436
2011/09/25,92.401
2011/09/26,91.345
2011/09/27,90.717
2011/09/28,87.19
2011/09/29,86.723
2011/09/30,86.733
2011/10/01,86.239
2011/10/02,86.462
2011/10/03,86.755
2011/10/04,91.679
2011/10/05,95.376
2011/10/06,96.413
2011/10/07,95.782
2011/10/08,93.897
2011/10/09,94.32
2011/10/10,93.473
2011/10/11,90.624
2011/10/12,90.709
2011/10/13,88.336
2011/10/14,87.326
2011/10/15,86.042
2011/10/16,84.125
2011/10/17,83.277
2011/10/18,79.004
2011/10/19,74.064
2011/10/20,70.319
2011/10/21,65.996
2011/10/22,64.145
2011/10/23,62.391
2011/10/24,61.898
2011/10/25,61.501
2011/10/26,59.666
2011/10/27,58.93
2011/10/28,57.473
2011/10/29,56.753
2011/10/30,55.115
2011/10/31,54.122
2011/11/01,54.906
2011/11/02,56.528
2011/11/03,57.367
2011/11/04,58.094
2011/11/05,57.851
2011/11/06,57.756
2011/11/07,57.561
2011/11/08,58.209
2011/11/09,58.41
2011/11/10,57.76
2011/11/11,57.537
2011/11/12,57.396
2011/11/13,56.731
2011/11/14,57.097
2011/11/15,56.176
2011/11/16,55.204
2011/11/17,55.957
2011/11/18,54.669
2011/11/19,53.636
2011/11/20,52.551
2011/11/21,51.779
2011/11/22,50.738
2011/11/23,49.857
2011/11/24,49.599
2011/11/25,48.785
2011/11/26,47.969
2011/11/27,48.049
2011/11/28,47.215
2011/11/29,46.2
2011/11/30,45.856
2011/12/01,44.47
2011/12/02,45.122
2011/12/03,45.523
2011/12/04,45.285
2011/12/05,44.214
2011/12/06,42.462
2011/12/07,43.238
2011/12/08,44.078
2011/12/09,44.946
2011/12/10,46.449
2011/12/11,47.766
2011/12/12,49.431
2011/12/13,51.092
2011/12/14,52.656
2011/12/15,53.756
2011/12/16,54.687
2011/12/17,55.146
2011/12/18,55.819
2011/12/19,57.921
2011/12/20,61.662
2011/12/21,62.884
2011/12/22,63.78
2011/12/23,63.002
2011/12/24,61.385
2011/12/25,60.979
2011/12/26,60.755
2011/12/27,60.757
2011/12/28,61.234
2011/12/29,61.186
2011/12/30,61.33
2011/12/31,62.17
2012/01/01,64.099
2012/01/02,64.203
2012/01/03,63.773
2012/01/04,64.689
2012/01/05,66.37
2012/01/06,71.248
2012/01/07,74.927
2012/01/08,77.895
2012/01/09,80.307
2012/01/10,81.259
2012/01/11,81.171
2012/01/12,81.78
2012/01/13,82.151
2012/01/14,82.36
2012/01/15,81.498
2012/01/16,81.78
2012/01/17,82.391
2012/01/18,83.371
2012/01/19,83.457
2012/01/20,81.327
2012/01/21,80.689
2012/01/22,80.748
2012/01/23,80.617
2012/01/24,81.197
2012/01/25,81.082
2012/01/26,81.352
2012/01/27,81.216
2012/01/28,81.138
2012/01/29,80.852
2012/01/30,82.988
2012/01/31,83.781
2012/02/01,83.1
2012/02/02,81.727
2012/02/03,82.6
2012/02/04,81.307
2012/02/05,79.316
2012/02/06,77.859
2012/02/07,76.986
2012/02/08,77.011
2012/02/09,75.728
2012/02/10,73.61
2012/02/11,72.042
2012/02/12,71.789
2012/02/13,68.705
2012/02/14,65.429
2012/02/15,61.186
2012/02/16,57.657
2012/02/17,55.895
2012/02/18,55.185
2012/02/19,53.862
2012/02/20,52.276
2012/02/21,52.164
2012/02/22,52.013
2012/02/23,51.533
2012/02/24,53.775
2012/02/25,56.052
2012/02/26,57.282
2012/02/27,58.198
2012/02/28,60.616
2012/02/29,63.949
2012/03/01,67.792
2012/03/02,67.538
2012/03/03,67.677
2012/03/04,68.722
2012/03/05,69.615
2012/03/06,69.73
2012/03/07,69.991
2012/03/08,71.613
2012/03/09,71.83
2012/03/10,70.939
2012/03/11,70.123
2012/03/12,71.105
2012/03/13,70.67
2012/03/14,71.882
2012/03/15,71.714
2012/03/16,72.502
2012/03/17,71.434
2012/03/18,71.055
2012/03/19,71.501
2012/03/20,71.928
2012/03/21,72.277
2012/03/22,72.555
2012/03/23,71.747
2012/03/24,72.25
2012/03/25,72.05
2012/03/26,70.601
2012/03/27,70.157
2012/03/28,68.786
2012/03/29,68.9
2012/03/30,69.669
2012/03/31,71.817
2012/04/01,72.663
2012/04/02,72.195
2012/04/03,72.026
2012/04/04,71.435
2012/04/05,70.851
2012/04/06,71.798
2012/04/07,70.898
2012/04/08,70.73
2012/04/09,71.314
2012/04/10,69.531
2012/04/11,69.139
2012/04/12,69.17
2012/04/13,68.939
2012/04/14,67.197
2012/04/15,65.348
2012/04/16,66.089
2012/04/17,67.789
2012/04/18,67.994
2012/04/19,68.684
2012/04/20,70.807
2012/04/21,71.707
2012/04/22,71.723
2012/04/23,71.008
2012/04/24,73.659
2012/04/25,72.535
2012/04/26,69.812
2012/04/27,68.087
2012/04/28,67.427
2012/04/29,66.163
2012/04/30,63.339
2012/05/01,58.405
2012/05/02,55.568
2012/05/03,51.028
2012/05/04,44.12
2012/05/05,39.537
2012/05/06,36.437
2012/05/07,32.887
2012/05/08,28.157
2012/05/09,25.647
2012/05/10,24.023
2012/05/11,19.737
2012/05/12,16.574
2012/05/13,14.916
2012/05/14,13.031
2012/05/15,11.812
2012/05/16,9.984
2012/05/17,9.329
2012/05/18,8.815
2012/05/19,8.239
2012/05/20,7.467
2012/05/21,6.961
2012/05/22,6.643
2012/05/23,6.126
2012/05/24,5.4
2012/05/25,5.341
2012/05/26,5.199
2012/05/27,5.007
2012/05/28,4.823
2012/05/29,4.818
2012/05/30,4.734
2012/05/31,5.065
2012/06/01,5.222
2012/06/02,6.099
2012/06/03,6.093
2012/06/04,6.028
2012/06/05,5.864
2012/06/06,6.85
2012/06/07,6.961
2012/06/08,6.989
2012/06/09,6.971
2012/06/10,6.794
2012/06/11,6.712
2012/06/12,6.601
2012/06/13,6.367
2012/06/14,5.711
2012/06/15,5.501
2012/06/16,4.712
2012/06/17,4.628
2012/06/18,4.731
2012/06/19,4.853
2012/06/20,3.82
2012/06/21,3.725
2012/06/22,3.741
2012/06/23,3.895
2012/06/24,4.085
2012/06/25,4.207
2012/06/26,4.159
2012/06/27,4.485
2012/06/28,4.93
2012/06/29,5.285
2012/06/30,5.485
2012/07/01,5.744
2012/07/02,6.095
2012/07/03,7.119
2012/07/04,7.952
2012/07/05,8.215
2012/07/06,8.47
2012/07/07,8.697
2012/07/08,8.896
2012/07/09,9.655
2012/07/10,9.929
2012/07/11,9.945
2012/07/12,10.49
2012/07/13,11.043
2012/07/14,12.269
2012/07/15,12.731
2012/07/16,13.276
2012/07/17,12.697
2012/07/18,12.228
2012/07/19,12.358
2012/07/20,12.313
2012/07/21,12.278
2012/07/22,12.288
2012/07/23,12.256
2012/07/24,12.447
2012/07/25,13.148
2012/07/26,12.971
2012/07/27,13.928
2012/07/28,13.284
2012/07/29,13.556
2012/07/30,13.809
2012/07/31,14.828
2012/08/01,15.763
2012/08/02,16.463
2012/08/03,20.478
2012/08/04,22.823
2012/08/05,24.525
2012/08/06,25.104
2012/08/07,27.62
2012/08/08,27.64
2012/08/09,28.269
2012/08/10,28.298
2012/08/11,28.48
2012/08/12,28.218
2012/08/13,27.442
2012/08/14,27.007
2012/08/15,26.3
2012/08/16,28.011
2012/08/17,26.956
2012/08/18,26.868
2012/08/19,26.437
2012/08/20,27.38
2012/08/21,27.092
2012/08/22,29.233
2012/08/23,32.523
2012/08/24,33.591
2012/08/25,34.219
2012/08/26,35.564
2012/08/27,36.819
2012/08/28,36.693
2012/08/29,37.331
2012/08/30,35.101
2012/08/31,32.648
2012/09/01,30.592
2012/09/02,30.179
2012/09/03,28.334
2012/09/04,26.202
2012/09/05,23.744
2012/09/06,19.872
2012/09/07,18.48
2012/09/08,19.713
2012/09/09,20.547
2012/09/10,19.521
2012/09/11,18.909
2012/09/12,18.173
2012/09/13,17.958
2012/09/14,17.645
2012/09/15,17.581
2012/09/16,16.814
2012/09/17,17.13
2012/09/18,17.391
2012/09/19,18.208
2012/09/20,19.044
2012/09/21,18.262
2012/09/22,16.517
2012/09/23,14.257
2012/09/24,14.263
2012/09/25,15.745
2012/09/26,15.844
2012/09/27,16.269
2012/09/28,16.332
2012/09/29,16.817
2012/09/30,17.406
2012/10/01,17.389
2012/10/02,18.017
2012/10/03,18.626
2012/10/04,18.315
2012/10/05,18.237
2012/10/06,17.45
2012/10/07,17.35
2012/10/08,17.122
2012/10/09,15.849
2012/10/10,15.805
2012/10/11,15.569
2012/10/12,15.816
2012/10/13,15.418
2012/10/14,15.119
2012/10/15,15.392
2012/10/16,14.395
2012/10/17,13.628
2012/10/18,13.857
2012/10/19,14.545
2012/10/20,14.979
2012/10/21,14.758
2012/10/22,14.767
2012/10/23,14.803
2012/10/24,15.363
2012/10/25,16.411
2012/10/26,18.894
2012/10/27,22.193
2012/10/28,23.589
2012/10/29,23.882
2012/10/30,24.092
2012/10/31,24.058
2012/11/01,24.386
2012/11/02,23.908
2012/11/03,24.41
2012/11/04,25.009
2012/11/05,25.209
2012/11/06,25.181
2012/11/07,24.727
2012/11/08,24.303
2012/11/09,22.744
2012/11/10,19.368
2012/11/11,18.493
2012/11/12,17.931
2012/11/13,17.766
2012/11/14,16.97
2012/11/15,15.765
2012/11/16,15.533
2012/11/17,14.989
2012/11/18,14.749
2012/11/19,14.721
2012/11/20,14.764
2012/11/21,14.496
2012/11/22,13.913
2012/11/23,12.663
2012/11/24,13.405
2012/11/25,12.807
2012/11/26,12.683
2012/11/27,13.816
2012/11/28,14.295
2012/11/29,14.248
2012/11/30,14.463
2012/12/01,14.468
2012/12/02,15.078
2012/12/03,16.408
2012/12/04,16.897
2012/12/05,17.638
2012/12/06,19.789
2012/12/07,20.357
2012/12/08,20.089
2012/12/09,20.156
2012/12/10,20.632
2012/12/11,19.989
2012/12/12,20.256
2012/12/13,20.689
2012/12/14,20.658
2012/12/15,20.752
2012/12/16,19.95
2012/12/17,18.683
2012/12/18,18.24
2012/12/19,17.755
2012/12/20,15.636
2012/12/21,15.151
2012/12/22,14.721
2012/12/23,14.535
2012/12/24,14.952
2012/12/25,14.873
2012/12/26,14.289
2012/12/27,13.826
2012/12/28,13.602
2012/12/29,13.411
2012/12/30,13.344
2012/12/31,13.447
2013/01/01,13.537
2013/01/02,13.612
2013/01/03,14.051
2013/01/04,13.982
2013/01/05,14.159
2013/01/06,14.648
2013/01/07,13.979
2013/01/08,14.033
2013/01/09,14.55
2013/01/10,14.731
2013/01/11,14.879
2013/01/12,15
2013/01/13,15.048
2013/01/14,14.8
2013/01/15,14.868
2013/01/16,14.881
2013/01/17,14.638
2013/01/18,15.245
2013/01/19,15.202
2013/01/20,15.351
2013/01/21,15.742
2013/01/22,16.796
2013/01/23,17.435
2013/01/24,18.344
2013/01/25,18.953
2013/01/26,19.301
2013/01/27,19.839
2013/01/28,20.794
2013/01/29,21.484
2013/01/30,22.872
2013/01/31,23.112
2013/02/01,22.846
2013/02/02,23.322
2013/02/03,23.052
2013/02/04,22.957
2013/02/05,22.784
2013/02/06,23.064
2013/02/07,22.446
2013/02/08,22.402
2013/02/09,22.69
2013/02/10,22.785
2013/02/11,22.61
2013/02/12,22.457
2013/02/13,21.297
2013/02/14,21.693
2013/02/15,22.044
2013/02/16,21.881
2013/02/17,22.055
2013/02/18,22.128
2013/02/19,21.277
2013/02/20,20.217
2013/02/21,20.34
2013/02/22,20.107
2013/02/23,19.805
2013/02/24,19.542
2013/02/25,19.053
2013/02/26,18.742
2013/02/27,18.746
2013/02/28,18.329
2013/03/01,18.256
2013/03/02,18.167
2013/03/03,17.895
2013/03/04,17.713
2013/03/05,18.406
2013/03/06,19.002
2013/03/07,19.494
2013/03/08,20.162
2013/03/09,20.664
2013/03/10,21.15
2013/03/11,21.977
2013/03/12,23.052
2013/03/13,23.969
2013/03/14,24.621
2013/03/15,25.059
2013/03/16,26.984
2013/03/17,28.778
2013/03/18,31.409
2013/03/19,33.73
2013/03/20,35.935
2013/03/21,37.642
2013/03/22,39.455
2013/03/23,40.603
2013/03/24,41.906
2013/03/25,43.486
2013/03/26,45.939
2013/03/27,48.224
2013/03/28,50.465
2013/03/29,53.214
2013/03/30,53.435
2013/03/31,54.249
2013/04/01,54.928
2013/04/02,57.343
2013/04/03,60.546
2013/04/04,65.817
2013/04/05,70.974
2013/04/06,74.44
2013/04/07,76.177
2013/04/08,82.073
2013/04/09,91.009
2013/04/10,110.751
2013/04/11,114.694
2013/04/12,117.118
2013/04/13,118.852
2013/04/14,118.671
2013/04/15,118.976
2013/04/16,116.109
2013/04/17,113.81
2013/04/18,111.57
2013/04/19,109.185
2013/04/20,107.246
2013/04/21,107.912
2013/04/22,104.684
2013/04/23,96.045
2013/04/24,77.376
2013/04/25,75.672
2013/04/26,75.149
2013/04/27,76.223
2013/04/28,77.941
2013/04/29,79.513
2013/04/30,81.002
2013/05/01,82.271
2013/05/02,80.785
2013/05/03,79.313
2013/05/04,78.13
2013/05/05,77.112
2013/05/06,75.604
2013/05/07,75.447
2013/05/08,75.324
2013/05/09,73.09
2013/05/10,70.853
2013/05/11,68.026
2013/05/12,66.621
2013/05/13,64.858
2013/05/14,63.516
2013/05/15,61.639
2013/05/16,61.365
2013/05/17,61.156
2013/05/18,63.555
2013/05/19,63.388
2013/05/20,64.208
2013/05/21,65.552
2013/05/22,66.695
2013/05/23,68.843
2013/05/24,71.684
2013/05/25,73.766
2013/05/26,76.01
2013/05/27,76.49
2013/05/28,78.884
2013/05/29,81.603
2013/05/30,83.334
2013/05/31,85.956
2013/06/01,85.422
2013/06/02,86.935
2013/06/03,87.762
2013/06/04,88.368
2013/06/05,87.654
2013/06/06,86.849
2013/06/07,86.776
2013/06/08,86.96
2013/06/09,86.058
2013/06/10,86.547
2013/06/11,85.942
2013/06/12,85.083
2013/06/13,86.175
2013/06/14,85.59
2013/06/15,86.917
2013/06/16,85.379
2013/06/17,83.828
2013/06/18,82.775
2013/06/19,82.294
2013/06/20,81.291
2013/06/21,81.203
2013/06/22,80.85
2013/06/23,80.41
2013/06/24,80.402
2013/06/25,80.072
2013/06/26,79.788
2013/06/27,77.945
2013/06/28,76.686
2013/06/29,75.585
2013/06/30,76.133
2013/07/01,78.952
2013/07/02,80.132
2013/07/03,83.965
2013/07/04,85.398
2013/07/05,83.709
2013/07/06,82.272
2013/07/07,81.62
2013/07/08,81.201
2013/07/09,82.317
2013/07/10,84.097
2013/07/11,88.835
2013/07/12,90.428
2013/07/13,91.436
2013/07/14,91.065
2013/07/15,89.236
2013/07/16,89.465
2013/07/17,86.659
2013/07/18,87.654
2013/07/19,88.367
2013/07/20,88.218
2013/07/21,88.706
2013/07/22,89.052
2013/07/23,88.657
2013/07/24,87.089
2013/07/25,82.703
2013/07/26,81.978
2013/07/27,79.459
2013/07/28,78.898
2013/07/29,79.735
2013/07/30,79.32
2013/07/31,78.711
2013/08/01,77.047
2013/08/02,76.292
2013/08/03,76.141
2013/08/04,74.773
2013/08/05,74.58
2013/08/06,72.041
2013/08/07,69.326
2013/08/08,65.868
2013/08/09,63.011
2013/08/10,62.444
2013/08/11,62.236
2013/08/12,59.618
2013/08/13,57.144
2013/08/14,57.091
2013/08/15,55.395
2013/08/16,52.097
2013/08/17,50.001
2013/08/18,48.679
2013/08/19,45.165
2013/08/20,44.22
2013/08/21,44.656
2013/08/22,45.142
2013/08/23,45.075
2013/08/24,44.282
2013/08/25,43.925
2013/08/26,43.902
2013/08/27,44.728
2013/08/28,42.439
2013/08/29,41.587
2013/08/30,44.044
2013/08/31,47.746
2013/09/01,48.934
2013/09/02,50.705
2013/09/03,52.564
2013/09/04,53.635
2013/09/05,52.648
2013/09/06,51.861
2013/09/07,51.294
2013/09/08,49.821
2013/09/09,47.628
2013/09/10,44.956
2013/09/11,46.442
2013/09/12,48.326
2013/09/13,50.652
2013/09/14,48.681
2013/09/15,46.99
2013/09/16,46.903
2013/09/17,44.323
2013/09/18,42.099
2013/09/19,43.442
2013/09/20,44.951
2013/09/21,45.878
2013/09/22,46.579
2013/09/23,48.613
2013/09/24,50.44
2013/09/25,50.472
2013/09/26,50.055
2013/09/27,50.523
2013/09/28,53.474
2013/09/29,57.941
2013/09/30,63.104
2013/10/01,67.347
2013/10/02,71.049
2013/10/03,71.981
2013/10/04,72.193
2013/10/05,72.668
2013/10/06,73.417
2013/10/07,74.86
2013/10/08,74.599
2013/10/09,74.251
2013/10/10,73.729
2013/10/11,70.885
2013/10/12,67.708
2013/10/13,65.215
2013/10/14,60.148
2013/10/15,59.34
2013/10/16,60.249
2013/10/17,61.237
2013/10/18,60.801
2013/10/19,63.686
2013/10/20,64.863
2013/10/21,65.706
2013/10/22,69.764
2013/10/23,74.772
2013/10/24,78.088
2013/10/25,78.883
2013/10/26,79.514
2013/10/27,80.038
2013/10/28,81.778
2013/10/29,82.652
2013/10/30,83.869
2013/10/31,82.695
2013/11/01,89.466
2013/11/02,90.54
2013/11/03,94.877
2013/11/04,102.966
2013/11/05,111.297
2013/11/06,117.182
2013/11/07,129.716
2013/11/08,146.638
2013/11/09,167.771
2013/11/10,173.026
2013/11/11,174.738
2013/11/12,180.607
2013/11/13,184.033
2013/11/14,194.081
2013/11/15,198.257
2013/11/16,211.724
2013/11/17,220.722
2013/11/18,245.684
2013/11/19,272.149
2013/11/20,285.874
2013/11/21,291.914
2013/11/22,296.799
2013/11/23,298.936
2013/11/24,305.912
2013/11/25,314.417
2013/11/26,333.496
2013/11/27,370.43
2013/11/28,407.776
2013/11/29,441.086
2013/11/30,458.932
2013/12/01,477.988
2013/12/02,473.541
2013/12/03,460.975
2013/12/04,465.261
2013/12/05,484.4
2013/12/06,490.174
2013/12/07,500.456
2013/12/08,506.107
2013/12/09,513.158
2013/12/10,504.585
2013/12/11,476.353
2013/12/12,443.558
2013/12/13,415.254
2013/12/14,396.009
2013/12/15,375.542
2013/12/16,363.101
2013/12/17,354
2013/12/18,345.262
2013/12/19,319.985
2013/12/20,305.101
2013/12/21,279.508
2013/12/22,268.011
2013/12/23,256.027
2013/12/24,245.959
2013/12/25,243.394
2013/12/26,240.579
2013/12/27,234.465
2013/12/28,225.838
2013/12/29,218.973
2013/12/30,211.153
2013/12/31,202.799
2014/01/01,189.176
2014/01/02,186.231
2014/01/03,187.862
2014/01/04,192.938
2014/01/05,201.938
2014/01/06,212.681
2014/01/07,217.283
2014/01/08,214.298
