Date,mining_profitability14ema
2010/11/02,67956
2010/11/03,67344
2010/11/04,67978
2010/11/05,69521
2010/11/06,74929
2010/11/07,82595
2010/11/08,85419
2010/11/09,81314
2010/11/10,77460
2010/11/11,73635
2010/11/12,70353
2010/11/13,70510
2010/11/14,69770
2010/11/15,67748
2010/11/16,66157
2010/11/17,64495
2010/11/18,62490
2010/11/19,58142
2010/11/20,55536
2010/11/21,53755
2010/11/22,52406
2010/11/23,50554
2010/11/24,49738
2010/11/25,49339
2010/11/26,48164
2010/11/27,46912
2010/11/28,46165
2010/11/29,45380
2010/11/30,43164
2010/12/01,41165
2010/12/02,39537
2010/12/03,38390
2010/12/04,37367
2010/12/05,35889
2010/12/06,34662
2010/12/07,33714
2010/12/08,33156
2010/12/09,31846
2010/12/10,29500
2010/12/11,28107
2010/12/12,26628
2010/12/13,25188
2010/12/14,24696
2010/12/15,24283
2010/12/16,23525
2010/12/17,22919
2010/12/18,22540
2010/12/19,22433
2010/12/20,21919
2010/12/21,21896
2010/12/22,20999
2010/12/23,20508
2010/12/24,20069
2010/12/25,19854
2010/12/26,19500
2010/12/27,19447
2010/12/28,19297
2010/12/29,19306
2010/12/30,19571
2010/12/31,19663
2011/01/01,19899
2011/01/02,19933
2011/01/03,19510
2011/01/04,19278
2011/01/05,19238
2011/01/06,18888
2011/01/07,19217
2011/01/08,19157
2011/01/09,19370
2011/01/10,19313
2011/01/11,19577
2011/01/12,19599
2011/01/13,19758
2011/01/14,20106
2011/01/15,20149
2011/01/16,20385
2011/01/17,20454
2011/01/18,19836
2011/01/19,19595
2011/01/20,19740
2011/01/21,19812
2011/01/22,20381
2011/01/23,20811
2011/01/24,21412
2011/01/25,21414
2011/01/26,21528
2011/01/27,21179
2011/01/28,20987
2011/01/29,21025
2011/01/30,20915
2011/01/31,21520
2011/02/01,22167
2011/02/02,23470
2011/02/03,24745
2011/02/04,26535
2011/02/05,28010
2011/02/06,29780
2011/02/07,31674
2011/02/08,31740
2011/02/09,33036
2011/02/10,33906
2011/02/11,34637
2011/02/12,35450
2011/02/13,36181
2011/02/14,36752
2011/02/15,37727
2011/02/16,38325
2011/02/17,38261
2011/02/18,36849
2011/02/19,34824
2011/02/20,33733
2011/02/21,32313
2011/02/22,31227
2011/02/23,30677
2011/02/24,29865
2011/02/25,29395
2011/02/26,29294
2011/02/27,27779
2011/02/28,25849
2011/03/01,24367
2011/03/02,23542
2011/03/03,22844
2011/03/04,22193
2011/03/05,21710
2011/03/06,20951
2011/03/07,19919
2011/03/08,19271
2011/03/09,18440
2011/03/10,17284
2011/03/11,16613
2011/03/12,16094
2011/03/13,15357
2011/03/14,14877
2011/03/15,14505
2011/03/16,14115
2011/03/17,13830
2011/03/18,13244
2011/03/19,12842
2011/03/20,12578
2011/03/21,12264
2011/03/22,11839
2011/03/23,11921
2011/03/24,11741
2011/03/25,12092
2011/03/26,11999
2011/03/27,11941
2011/03/28,12075
2011/03/29,11989
2011/03/30,11936
2011/03/31,11993
2011/04/01,11826
2011/04/02,11757
2011/04/03,11722
2011/04/04,11543
2011/04/05,11380
2011/04/06,10947
2011/04/07,10678
2011/04/08,10571
2011/04/09,10313
2011/04/10,10211
2011/04/11,10087
2011/04/12,10052
2011/04/13,10191
2011/04/14,10300
2011/04/15,10429
2011/04/16,10843
2011/04/17,11240
2011/04/18,11326
2011/04/19,11656
2011/04/20,11710
2011/04/21,11766
2011/04/22,12253
2011/04/23,12876
2011/04/24,13547
2011/04/25,14300
2011/04/26,14785
2011/04/27,15368
2011/04/28,16309
2011/04/29,17975
2011/04/30,19530
2011/05/01,20815
2011/05/02,21986
2011/05/03,23069
2011/05/04,24251
2011/05/05,25305
2011/05/06,26175
2011/05/07,26917
2011/05/08,28131
2011/05/09,28860
2011/05/10,28538
2011/05/11,29658
2011/05/12,30510
2011/05/13,33227
2011/05/14,35589
2011/05/15,36502
2011/05/16,38490
2011/05/17,39937
2011/05/18,40703
2011/05/19,38273
2011/05/20,36767
2011/05/21,35249
2011/05/22,34134
2011/05/23,33763
2011/05/24,33381
2011/05/25,33354
2011/05/26,32812
2011/05/27,30381
2011/05/28,28774
2011/05/29,27763
2011/05/30,26569
2011/05/31,25665
2011/06/01,25416
2011/06/02,25093
2011/06/03,25642
2011/06/04,27655
2011/06/05,29367
2011/06/06,30240
2011/06/07,30832
2011/06/08,33235
2011/06/09,36249
2011/06/10,37697
2011/06/11,37723
2011/06/12,36465
2011/06/13,36065
2011/06/14,36110
2011/06/15,35133
2011/06/16,32677
2011/06/17,30834
2011/06/18,29335
2011/06/19,28173
2011/06/20,27065
2011/06/21,26212
2011/06/22,25295
2011/06/23,24486
2011/06/24,23076
2011/06/25,21459
2011/06/26,20224
2011/06/27,19271
2011/06/28,18375
2011/06/29,17586
2011/06/30,16947
2011/07/01,16107
2011/07/02,15411
2011/07/03,14838
2011/07/04,14343
2011/07/05,13586
2011/07/06,13137
2011/07/07,12535
2011/07/08,12317
2011/07/09,11817
2011/07/10,11430
2011/07/11,11206
2011/07/12,10887
2011/07/13,10795
2011/07/14,10408
2011/07/15,10252
2011/07/16,9998
2011/07/17,9905
2011/07/18,9768
2011/07/19,9454
2011/07/20,9361
2011/07/21,9189
2011/07/22,9059
2011/07/23,8913
2011/07/24,8864
2011/07/25,8797
2011/07/26,8798
2011/07/27,8675
2011/07/28,8520
2011/07/29,8489
2011/07/30,8423
2011/07/31,8415
2011/08/01,8212
2011/08/02,8005
2011/08/03,7704
2011/08/04,7316
2011/08/05,7109
2011/08/06,6697
2011/08/07,6319
2011/08/08,6060
2011/08/09,5920
2011/08/10,5806
2011/08/11,5718
2011/08/12,5620
2011/08/13,5531
2011/08/14,5590
2011/08/15,5569
2011/08/16,5741
2011/08/17,5765
2011/08/18,5784
2011/08/19,5806
2011/08/20,5959
2011/08/21,6070
2011/08/22,6060
2011/08/23,6004
2011/08/24,5962
2011/08/25,5941
2011/08/26,5812
2011/08/27,5621
2011/08/28,5515
2011/08/29,5511
2011/08/30,5444
2011/08/31,5363
2011/09/01,5229
2011/09/02,5208
2011/09/03,5144
2011/09/04,5082
2011/09/05,5039
2011/09/06,4915
2011/09/07,4738
2011/09/08,4624
2011/09/09,4490
2011/09/10,4226
2011/09/11,4029
2011/09/12,3974
2011/09/13,3901
2011/09/14,3818
2011/09/15,3736
2011/09/16,3563
2011/09/17,3485
2011/09/18,3404
2011/09/19,3316
2011/09/20,3353
2011/09/21,3351
2011/09/22,3327
2011/09/23,3274
2011/09/24,3267
2011/09/25,3236
2011/09/26,3204
2011/09/27,3139
2011/09/28,3129
2011/09/29,3059
2011/09/30,3022
2011/10/01,3084
2011/10/02,3025
2011/10/03,3055
2011/10/04,2981
2011/10/05,3033
2011/10/06,2972
2011/10/07,2963
2011/10/08,2862
2011/10/09,2822
2011/10/10,2769
2011/10/11,2667
2011/10/12,2652
2011/10/13,2628
2011/10/14,2685
2011/10/15,2662
2011/10/16,2625
2011/10/17,2556
2011/10/18,2440
2011/10/19,2338
2011/10/20,2229
2011/10/21,2144
2011/10/22,2099
2011/10/23,2120
2011/10/24,2129
2011/10/25,2085
2011/10/26,2049
2011/10/27,2013
2011/10/28,2037
2011/10/29,2066
2011/10/30,2129
2011/10/31,2212
2011/11/01,2304
2011/11/02,2362
2011/11/03,2362
2011/11/04,2431
2011/11/05,2430
2011/11/06,2429
2011/11/07,2438
2011/11/08,2474
2011/11/09,2483
2011/11/10,2446
2011/11/11,2427
2011/11/12,2474
2011/11/13,2477
2011/11/14,2440
2011/11/15,2381
2011/11/16,2320
2011/11/17,2280
2011/11/18,2218
2011/11/19,2132
2011/11/20,2142
2011/11/21,2071
2011/11/22,2068
2011/11/23,2048
2011/11/24,2025
2011/11/25,2059
2011/11/26,2050
2011/11/27,2041
2011/11/28,2066
2011/11/29,2105
2011/11/30,2221
2011/12/01,2309
2011/12/02,2319
2011/12/03,2399
2011/12/04,2403
2011/12/05,2445
2011/12/06,2502
2011/12/07,2498
2011/12/08,2575
2011/12/09,2587
2011/12/10,2577
2011/12/11,2661
2011/12/12,2657
2011/12/13,2690
2011/12/14,2723
2011/12/15,2673
2011/12/16,2680
2011/12/17,2742
2011/12/18,2730
2011/12/19,2786
2011/12/20,2814
2011/12/21,2898
2011/12/22,2983
2011/12/23,3013
2011/12/24,3086
2011/12/25,3202
2011/12/26,3241
2011/12/27,3216
2011/12/28,3285
2011/12/29,3288
2011/12/30,3395
2011/12/31,3448
2012/01/01,3578
2012/01/02,3709
2012/01/03,3792
2012/01/04,3852
2012/01/05,4095
2012/01/06,4354
2012/01/07,4582
2012/01/08,4734
2012/01/09,4825
2012/01/10,4813
2012/01/11,4913
2012/01/12,4948
2012/01/13,5017
2012/01/14,5058
2012/01/15,5062
2012/01/16,5231
2012/01/17,5156
2012/01/18,5005
2012/01/19,5073
2012/01/20,5111
2012/01/21,5103
2012/01/22,5008
2012/01/23,5037
2012/01/24,4992
2012/01/25,4928
2012/01/26,4859
2012/01/27,4756
2012/01/28,4671
2012/01/29,4668
2012/01/30,4611
2012/01/31,4508
2012/02/01,4489
2012/02/02,4564
2012/02/03,4531
2012/02/04,4531
2012/02/05,4464
2012/02/06,4406
2012/02/07,4343
2012/02/08,4337
2012/02/09,4333
2012/02/10,4284
2012/02/11,4314
2012/02/12,4280
2012/02/13,4179
2012/02/14,4118
2012/02/15,3997
2012/02/16,3872
2012/02/17,3814
2012/02/18,3743
2012/02/19,3634
2012/02/20,3537
2012/02/21,3489
2012/02/22,3474
2012/02/23,3479
2012/02/24,3512
2012/02/25,3515
2012/02/26,3490
2012/02/27,3508
2012/02/28,3537
2012/02/29,3545
2012/03/01,3525
2012/03/02,3464
2012/03/03,3413
2012/03/04,3411
2012/03/05,3418
2012/03/06,3382
2012/03/07,3406
2012/03/08,3387
2012/03/09,3399
2012/03/10,3354
2012/03/11,3328
2012/03/12,3347
2012/03/13,3355
2012/03/14,3347
2012/03/15,3363
2012/03/16,3441
2012/03/17,3475
2012/03/18,3466
2012/03/19,3410
2012/03/20,3409
2012/03/21,3372
2012/03/22,3347
2012/03/23,3296
2012/03/24,3339
2012/03/25,3264
2012/03/26,3231
2012/03/27,3234
2012/03/28,3222
2012/03/29,3179
2012/03/30,3174
2012/03/31,3171
2012/04/01,3127
2012/04/02,3057
2012/04/03,3078
2012/04/04,3066
2012/04/05,3046
2012/04/06,3087
2012/04/07,3060
2012/04/08,3075
2012/04/09,3045
2012/04/10,3051
2012/04/11,3025
2012/04/12,2994
2012/04/13,2999
2012/04/14,3052
2012/04/15,3016
2012/04/16,3101
2012/04/17,3096
2012/04/18,3114
2012/04/19,3170
2012/04/20,3172
2012/04/21,3217
2012/04/22,3208
2012/04/23,3171
2012/04/24,3200
2012/04/25,3182
2012/04/26,3236
2012/04/27,3249
2012/04/28,3266
2012/04/29,3313
2012/04/30,3326
2012/05/01,3308
2012/05/02,3281
2012/05/03,3302
2012/05/04,3310
2012/05/05,3346
2012/05/06,3337
2012/05/07,3346
2012/05/08,3334
2012/05/09,3303
2012/05/10,3189
2012/05/11,3212
2012/05/12,3125
2012/05/13,3108
2012/05/14,3081
2012/05/15,3040
2012/05/16,3040
2012/05/17,3012
2012/05/18,3033
2012/05/19,3041
2012/05/20,3021
2012/05/21,2979
2012/05/22,2964
2012/05/23,2992
2012/05/24,2985
2012/05/25,3021
2012/05/26,3079
2012/05/27,3109
2012/05/28,3116
2012/05/29,3108
2012/05/30,3143
2012/05/31,3140
2012/06/01,3208
2012/06/02,3230
2012/06/03,3218
2012/06/04,3236
2012/06/05,3276
2012/06/06,3281
2012/06/07,3310
2012/06/08,3336
2012/06/09,3396
2012/06/10,3415
2012/06/11,3358
2012/06/12,3446
2012/06/13,3450
2012/06/14,3527
2012/06/15,3577
2012/06/16,3651
2012/06/17,3702
2012/06/18,3796
2012/06/19,3719
2012/06/20,3808
2012/06/21,3821
2012/06/22,3853
2012/06/23,3855
2012/06/24,3765
2012/06/25,3783
2012/06/26,3777
2012/06/27,3797
2012/06/28,3783
2012/06/29,3810
2012/06/30,3795
2012/07/01,3821
2012/07/02,3833
2012/07/03,3868
2012/07/04,3825
2012/07/05,3813
2012/07/06,3835
2012/07/07,3852
2012/07/08,3826
2012/07/09,3849
2012/07/10,3876
2012/07/11,3868
2012/07/12,3963
2012/07/13,4048
2012/07/14,4087
2012/07/15,4070
2012/07/16,4165
2012/07/17,4290
2012/07/18,4346
2012/07/19,4348
2012/07/20,4432
2012/07/21,4454
2012/07/22,4515
2012/07/23,4492
2012/07/24,4533
2012/07/25,4555
2012/07/26,4577
2012/07/27,4656
2012/07/28,4595
2012/07/29,4699
2012/07/30,4654
2012/07/31,4575
2012/08/01,4591
2012/08/02,4700
2012/08/03,4760
2012/08/04,4845
2012/08/05,4868
2012/08/06,4925
2012/08/07,5069
2012/08/08,5148
2012/08/09,5204
2012/08/10,5221
2012/08/11,5293
2012/08/12,5300
2012/08/13,5336
2012/08/14,5346
2012/08/15,5429
2012/08/16,5487
2012/08/17,5485
2012/08/18,5511
2012/08/19,5472
2012/08/20,5257
2012/08/21,5131
2012/08/22,5070
2012/08/23,5005
2012/08/24,4910
2012/08/25,4842
2012/08/26,4834
2012/08/27,4733
2012/08/28,4722
2012/08/29,4712
2012/08/30,4652
2012/08/31,4587
2012/09/01,4540
2012/09/02,4528
2012/09/03,4452
2012/09/04,4487
2012/09/05,4488
2012/09/06,4457
2012/09/07,4410
2012/09/08,4338
2012/09/09,4357
2012/09/10,4319
2012/09/11,4262
2012/09/12,4311
2012/09/13,4246
2012/09/14,4274
2012/09/15,4286
2012/09/16,4338
2012/09/17,4358
2012/09/18,4356
2012/09/19,4335
2012/09/20,4381
2012/09/21,4407
2012/09/22,4342
2012/09/23,4361
2012/09/24,4348
2012/09/25,4277
2012/09/26,4294
2012/09/27,4368
2012/09/28,4337
2012/09/29,4368
2012/09/30,4355
2012/10/01,4292
2012/10/02,4341
2012/10/03,4293
2012/10/04,4290
2012/10/05,4281
2012/10/06,4327
2012/10/07,4226
2012/10/08,4261
2012/10/09,4177
2012/10/10,4148
2012/10/11,4093
2012/10/12,4085
2012/10/13,4077
2012/10/14,4006
2012/10/15,4050
2012/10/16,4025
2012/10/17,3983
2012/10/18,4005
2012/10/19,3916
2012/10/20,3966
2012/10/21,3942
2012/10/22,3934
2012/10/23,3853
2012/10/24,3897
2012/10/25,3863
2012/10/26,3843
2012/10/27,3765
2012/10/28,3733
2012/10/29,3678
2012/10/30,3600
2012/10/31,3575
2012/11/01,3539
2012/11/02,3496
2012/11/03,3464
2012/11/04,3437
2012/11/05,3435
2012/11/06,3389
2012/11/07,3411
2012/11/08,3379
2012/11/09,3381
2012/11/10,3337
2012/11/11,3348
2012/11/12,3308
2012/11/13,3331
2012/11/14,3314
2012/11/15,3302
2012/11/16,3343
2012/11/17,3350
2012/11/18,3345
2012/11/19,3418
2012/11/20,3413
2012/11/21,3439
2012/11/22,3430
2012/11/23,3530
2012/11/24,3524
2012/11/25,3541
2012/11/26,3556
2012/11/27,3554
2012/11/28,3505
2012/11/29,3274
2012/11/30,3060
2012/12/01,2927
2012/12/02,2765
2012/12/03,2641
2012/12/04,2513
2012/12/05,2453
2012/12/06,2398
2012/12/07,2341
2012/12/08,2289
2012/12/09,2237
2012/12/10,2220
2012/12/11,2201
2012/12/12,2158
2012/12/13,2146
2012/12/14,2108
2012/12/15,2118
2012/12/16,2090
2012/12/17,2110
2012/12/18,2088
2012/12/19,2086
2012/12/20,2056
2012/12/21,2064
2012/12/22,2099
2012/12/23,2036
2012/12/24,2048
2012/12/25,2032
2012/12/26,2090
2012/12/27,2107
2012/12/28,2138
2012/12/29,2142
2012/12/30,2191
2012/12/31,2179
2013/01/01,2188
2013/01/02,2194
2013/01/03,2205
2013/01/04,2212
2013/01/05,2194
2013/01/06,2209
2013/01/07,2242
2013/01/08,2185
2013/01/09,2175
2013/01/10,2189
2013/01/11,2157
2013/01/12,2174
2013/01/13,2189
2013/01/14,2213
2013/01/15,2175
2013/01/16,2201
2013/01/17,2174
2013/01/18,2214
2013/01/19,2279
2013/01/20,2285
2013/01/21,2288
2013/01/22,2354
2013/01/23,2376
2013/01/24,2479
2013/01/25,2510
2013/01/26,2609
2013/01/27,2649
2013/01/28,2686
2013/01/29,2769
2013/01/30,2830
2013/01/31,2949
2013/02/01,2957
2013/02/02,2998
2013/02/03,3128
2013/02/04,3128
2013/02/05,3137
2013/02/06,3117
2013/02/07,3160
2013/02/08,3193
2013/02/09,3232
2013/02/10,3301
2013/02/11,3332
2013/02/12,3366
2013/02/13,3482
2013/02/14,3494
2013/02/15,3615
2013/02/16,3692
2013/02/17,3742
2013/02/18,3687
2013/02/19,3710
2013/02/20,3819
2013/02/21,3813
2013/02/22,3865
2013/02/23,3872
2013/02/24,3862
2013/02/25,3947
2013/02/26,3946
2013/02/27,3985
2013/02/28,4005
2013/03/01,4020
2013/03/02,3988
2013/03/03,3991
2013/03/04,3994
2013/03/05,3963
2013/03/06,4056
2013/03/07,4184
2013/03/08,4267
2013/03/09,4388
2013/03/10,4505
2013/03/11,4549
2013/03/12,4639
2013/03/13,4692
2013/03/14,4726
2013/03/15,4693
2013/03/16,4701
2013/03/17,4733
2013/03/18,4720
2013/03/19,4739
2013/03/20,5022
2013/03/21,5244
2013/03/22,5472
2013/03/23,5630
2013/03/24,5562
2013/03/25,5465
2013/03/26,5464
2013/03/27,5506
2013/03/28,5763
2013/03/29,5857
2013/03/30,5957
2013/03/31,6092
2013/04/01,6242
2013/04/02,6475
2013/04/03,6792
2013/04/04,7057
2013/04/05,7443
2013/04/06,7640
2013/04/07,7876
2013/04/08,8176
2013/04/09,8866
2013/04/10,9325
2013/04/11,9027
2013/04/12,8671
2013/04/13,8395
2013/04/14,8046
2013/04/15,7755
2013/04/16,7379
2013/04/17,7063
2013/04/18,6772
2013/04/19,6695
2013/04/20,6721
2013/04/21,6707
2013/04/22,6621
2013/04/23,6679
2013/04/24,6784
2013/04/25,7018
2013/04/26,7049
2013/04/27,6966
2013/04/28,7074
2013/04/29,7099
2013/04/30,7005
2013/05/01,6916
2013/05/02,6708
2013/05/03,6486
2013/05/04,6376
2013/05/05,6360
2013/05/06,6240
2013/05/07,6150
2013/05/08,6044
2013/05/09,5964
2013/05/10,5938
2013/05/11,5937
2013/05/12,5838
2013/05/13,5750
2013/05/14,5606
2013/05/15,5470
2013/05/16,5405
2013/05/17,5382
2013/05/18,5359
2013/05/19,5302
2013/05/20,5221
2013/05/21,5276
2013/05/22,5267
2013/05/23,5336
2013/05/24,5370
2013/05/25,5401
2013/05/26,5389
2013/05/27,5397
2013/05/28,5375
2013/05/29,5370
2013/05/30,5396
2013/05/31,5353
2013/06/01,5421
2013/06/02,5352
2013/06/03,5333
2013/06/04,5307
2013/06/05,5136
2013/06/06,4962
2013/06/07,4798
2013/06/08,4670
2013/06/09,4465
2013/06/10,4317
2013/06/11,4233
2013/06/12,4159
2013/06/13,4037
2013/06/14,3952
2013/06/15,3848
2013/06/16,3759
2013/06/17,3568
2013/06/18,3432
2013/06/19,3370
2013/06/20,3307
2013/06/21,3262
2013/06/22,3191
2013/06/23,3100
2013/06/24,3026
2013/06/25,2967
2013/06/26,2913
2013/06/27,2877
2013/06/28,2810
2013/06/29,2741
2013/06/30,2639
2013/07/01,2558
2013/07/02,2474
2013/07/03,2425
2013/07/04,2334
2013/07/05,2267
2013/07/06,2184
2013/07/07,2102
2013/07/08,2060
2013/07/09,2006
2013/07/10,1991
2013/07/11,1923
2013/07/12,1860
2013/07/13,1856
2013/07/14,1839
2013/07/15,1820
2013/07/16,1803
2013/07/17,1817
2013/07/18,1780
2013/07/19,1762
2013/07/20,1746
2013/07/21,1744
2013/07/22,1690
2013/07/23,1632
2013/07/24,1621
2013/07/25,1587
2013/07/26,1569
2013/07/27,1566
2013/07/28,1534
2013/07/29,1543
2013/07/30,1550
2013/07/31,1547
2013/08/01,1533
2013/08/02,1543
2013/08/03,1507
2013/08/04,1486
2013/08/05,1459
2013/08/06,1446
2013/08/07,1427
2013/08/08,1422
2013/08/09,1389
2013/08/10,1383
2013/08/11,1367
2013/08/12,1350
2013/08/13,1321
2013/08/14,1271
2013/08/15,1233
2013/08/16,1196
2013/08/17,1169
2013/08/18,1145
2013/08/19,1118
2013/08/20,1108
2013/08/21,1097
2013/08/22,1103
2013/08/23,1084
2013/08/24,1062
2013/08/25,1026
2013/08/26,1005
2013/08/27,986.654
2013/08/28,985.115
2013/08/29,971.448
2013/08/30,968.036
2013/08/31,973.263
2013/09/01,966.03
2013/09/02,962.346
2013/09/03,962.221
2013/09/04,921.724
2013/09/05,895.286
2013/09/06,866.236
2013/09/07,829.849
2013/09/08,811.349
2013/09/09,804.322
2013/09/10,788.51
2013/09/11,781.573
2013/09/12,774.011
2013/09/13,765.667
2013/09/14,761.651
2013/09/15,726.968
2013/09/16,696.13
2013/09/17,687.525
2013/09/18,677.157
2013/09/19,661.024
2013/09/20,648.628
2013/09/21,633.859
2013/09/22,622.512
2013/09/23,611.015
2013/09/24,602.429
2013/09/25,586.44
2013/09/26,556.298
2013/09/27,539.925
2013/09/28,526.575
2013/09/29,510.4
2013/09/30,497.912
2013/10/01,488.129
2013/10/02,477.908
2013/10/03,462.72
2013/10/04,451.478
2013/10/05,451.13
2013/10/06,434.047
2013/10/07,417.978
2013/10/08,406.024
2013/10/09,395.333
2013/10/10,388.951
2013/10/11,381.025
2013/10/12,379.008
2013/10/13,372.725
2013/10/14,371.162
2013/10/15,370.852
2013/10/16,358.302
2013/10/17,343.097
2013/10/18,336.921
2013/10/19,332.386
2013/10/20,326.123
2013/10/21,324.655
2013/10/22,328.819
2013/10/23,333.38
2013/10/24,335.569
2013/10/25,334.197
2013/10/26,315.943
2013/10/27,305.745
2013/10/28,296.173
2013/10/29,289.428
2013/10/30,286.863
2013/10/31,283.252
2013/11/01,281.409
2013/11/02,276.298
2013/11/03,273.433
2013/11/04,273.389
2013/11/05,273.788
2013/11/06,270.701
2013/11/07,268.132
2013/11/08,271.359
2013/11/09,283.409
2013/11/10,286.768
2013/11/11,289.749
2013/11/12,297.322
2013/11/13,300.537
2013/11/14,316.501
2013/11/15,328.828
2013/11/16,340.526
2013/11/17,349.66
2013/11/18,359.486
2013/11/19,381.358
2013/11/20,385.199
2013/11/21,398.167
2013/11/22,424.67
2013/11/23,448.985
2013/11/24,467.072
2013/11/25,484.024
2013/11/26,499.584
2013/11/27,539.878
2013/11/28,572.974
2013/11/29,594.238
2013/11/30,624.996
2013/12/01,628.482
2013/12/02,623.139
2013/12/03,644.752
2013/12/04,649.813
2013/12/05,657.239
2013/12/06,664.84
2013/12/07,642.761
2013/12/08,630.283
2013/12/09,618.71
2013/12/10,615.495
2013/12/11,598.31
2013/12/12,579.977
2013/12/13,568.813
2013/12/14,561.893
2013/12/15,543.639
2013/12/16,533.384
2013/12/17,512.427
2013/12/18,484.061
2013/12/19,466.383
2013/12/20,446.184
2013/12/21,424.917
2013/12/22,405.803
2013/12/23,389.033
2013/12/24,374.95
2013/12/25,361.866
2013/12/26,357.518
2013/12/27,353.458
2013/12/28,343.855
2013/12/29,342.421
2013/12/30,339.066
2013/12/31,337.812
2014/01/01,339.302
2014/01/02,323.82
2014/01/03,321.333
2014/01/04,314.885
2014/01/05,320.76
2014/01/06,323.235
2014/01/07,321.34
2014/01/08,319.785
2014/01/09,321.271
2014/01/10,315.324
2014/01/11,317.14
2014/01/12,319.538
2014/01/13,304.273
2014/01/14,295.526
2014/01/15,291.31
2014/01/16,283.391
2014/01/17,273.043
2014/01/18,270.7
2014/01/19,265.244
2014/01/20,266.169
2014/01/21,259.785
2014/01/22,259.25
2014/01/23,254.32
2014/01/24,248.642
2014/01/25,240.792
2014/01/26,233.862
2014/01/27,231.054
2014/01/28,222.369
2014/01/29,217.134
2014/01/30,216.143
2014/01/31,212.825
2014/02/01,209.611
2014/02/02,207.646
2014/02/03,203.257
2014/02/04,201.367
2014/02/05,196.258
2014/02/06,192.566
2014/02/07,184.057
2014/02/08,178.32
2014/02/09,169.088
2014/02/10,165.028
2014/02/11,159.624
2014/02/12,155.891
2014/02/13,149.562
2014/02/14,144.301
2014/02/15,140.416
2014/02/16,137.791
2014/02/17,131.482
2014/02/18,127.921
2014/02/19,125.026
2014/02/20,120.985
2014/02/21,115.696
2014/02/22,114.254
2014/02/23,111.469
2014/02/24,109.476
2014/02/25,104.545
2014/02/26,103.844
2014/02/27,102.459
2014/02/28,99.73
2014/03/01,95.349
2014/03/02,92.019
2014/03/03,90.687
2014/03/04,90.929
2014/03/05,90.222
2014/03/06,91.047
2014/03/07,89.743
2014/03/08,88.49
2014/03/09,88.537
2014/03/10,86.664
2014/03/11,86.586
2014/03/12,87.069
2014/03/13,84.759
2014/03/14,82.701
2014/03/15,81.967
2014/03/16,81.808
2014/03/17,79.928
2014/03/18,78.607
2014/03/19,78.516
2014/03/20,77.824
2014/03/21,77.224
2014/03/22,75.234
2014/03/23,74.822
2014/03/24,73.621
2014/03/25,70.898
2014/03/26,69.277
2014/03/27,67.901
2014/03/28,65.228
2014/03/29,63.423
2014/03/30,60.532
2014/03/31,59.267
2014/04/01,57.385
2014/04/02,56.761
2014/04/03,54.831
2014/04/04,53.389
2014/04/05,51.155
2014/04/06,49.485
2014/04/07,47.843
2014/04/08,46.114
2014/04/09,45.122
2014/04/10,43.362
2014/04/11,42.488
2014/04/12,41.423
2014/04/13,40.452
2014/04/14,40.122
2014/04/15,39.925
2014/04/16,39.962
2014/04/17,40.061
2014/04/18,39.495
2014/04/19,38.821
2014/04/20,38.786
