Date,transactions7roc
2011/11/25,6.255
2011/11/26,0.674
2011/11/27,-0.703
2011/11/28,24.742
2011/11/29,17.286
2011/11/30,22.529
2011/12/01,25.79
2011/12/02,15.343
2011/12/03,18.286
2011/12/04,6.105
2011/12/05,4.756
2011/12/06,24.395
2011/12/07,-10.426
2011/12/08,-8.331
2011/12/09,-11.844
2011/12/10,1.004
2011/12/11,-2.667
2011/12/12,-22.109
2011/12/13,-32.445
2011/12/14,-7.637
2011/12/15,-16.231
2011/12/16,-7.26
2011/12/17,-12.486
2011/12/18,-12.155
2011/12/19,20.063
2011/12/20,16.818
2011/12/21,-2.004
2011/12/22,20.536
2011/12/23,9.79
2011/12/24,-6.814
2011/12/25,13.904
2011/12/26,-3.887
2011/12/27,-17.773
2011/12/28,-10.741
2011/12/29,-11.154
2011/12/30,-11.39
2011/12/31,10.481
2012/01/01,-5.164
2012/01/02,-3.752
2012/01/03,10.817
2012/01/04,15.212
2012/01/05,34.943
2012/01/06,31.86
2012/01/07,14.741
2012/01/08,28.733
2012/01/09,13.101
2012/01/10,16.423
2012/01/11,25.152
2012/01/12,-4.469
2012/01/13,3.615
2012/01/14,16.361
2012/01/15,-1.09
2012/01/16,14.307
2012/01/17,0.903
2012/01/18,-6.685
2012/01/19,3.226
2012/01/20,-1.074
2012/01/21,-6.835
2012/01/22,-15.94
2012/01/23,-12.781
2012/01/24,8.097
2012/01/25,19.85
2012/01/26,-4.325
2012/01/27,-6.616
2012/01/28,-7.046
2012/01/29,20.621
2012/01/30,0.86
2012/01/31,-4.966
2012/02/01,-18.584
2012/02/02,8.437
2012/02/03,11.233
2012/02/04,22.81
2012/02/05,5.959
2012/02/06,0.15
2012/02/07,1.476
2012/02/08,8.143
2012/02/09,4.825
2012/02/10,20.691
2012/02/11,6.342
2012/02/12,3.619
2012/02/13,31.135
2012/02/14,36.015
2012/02/15,33.784
2012/02/16,27.999
2012/02/17,-20.341
2012/02/18,-15.726
2012/02/19,-15.6
2012/02/20,-21.082
2012/02/21,-32.724
2012/02/22,-23.558
2012/02/23,-16.502
2012/02/24,2.339
2012/02/25,-3.215
2012/02/26,-2.224
2012/02/27,6.162
2012/02/28,4.355
2012/02/29,-7.036
2012/03/01,-15.138
2012/03/02,10.765
2012/03/03,-17.375
2012/03/04,13.807
2012/03/05,3.844
2012/03/06,-5.088
2012/03/07,-0.902
2012/03/08,-2.688
2012/03/09,-15.67
2012/03/10,2.582
2012/03/11,-21.15
2012/03/12,-12.57
2012/03/13,16.113
2012/03/14,4.274
2012/03/15,-4.907
2012/03/16,7.073
2012/03/17,28.838
2012/03/18,15.524
2012/03/19,8.937
2012/03/20,-7.754
2012/03/21,1.243
2012/03/22,4.316
2012/03/23,-11.088
2012/03/24,-7.68
2012/03/25,2.994
2012/03/26,-0.63
2012/03/27,-2.457
2012/03/28,3.61
2012/03/29,14.746
2012/03/30,10.68
2012/03/31,-2.73
2012/04/01,-10.471
2012/04/02,-1.732
2012/04/03,16.836
2012/04/04,-1.171
2012/04/05,-6.317
2012/04/06,-1.663
2012/04/07,-1.179
2012/04/08,6.346
2012/04/09,1.809
2012/04/10,9.4
2012/04/11,10.148
2012/04/12,18.116
2012/04/13,5.409
2012/04/14,32.549
2012/04/15,26.002
2012/04/16,30.227
2012/04/17,-7.824
2012/04/18,9.499
2012/04/19,-5.145
2012/04/20,17.534
2012/04/21,-10.662
2012/04/22,-14.455
2012/04/23,-17.302
2012/04/24,-1.93
2012/04/25,-12.071
2012/04/26,28.426
2012/04/27,-13.172
2012/04/28,3.235
2012/04/29,21.5
2012/04/30,32.501
2012/05/01,33.449
2012/05/02,32.275
2012/05/03,39.23
2012/05/04,97.408
2012/05/05,76.371
2012/05/06,45.51
2012/05/07,95.766
2012/05/08,74.766
2012/05/09,73.779
2012/05/10,-15.832
2012/05/11,35.739
2012/05/12,41.828
2012/05/13,32.869
2012/05/14,56.055
2012/05/15,26.005
2012/05/16,5.141
2012/05/17,44.332
2012/05/18,28.639
2012/05/19,93.73
2012/05/20,114.578
2012/05/21,11.585
2012/05/22,5.7
2012/05/23,52.041
2012/05/24,57.346
2012/05/25,18.664
2012/05/26,-34.372
2012/05/27,-16.072
2012/05/28,-5.502
2012/05/29,27.07
2012/05/30,-6.787
2012/05/31,-21.119
2012/06/01,-6.791
2012/06/02,-45.369
2012/06/03,27.237
2012/06/04,53.913
2012/06/05,48.929
2012/06/06,-37.978
2012/06/07,58.39
2012/06/08,-11.744
2012/06/09,160.119
2012/06/10,21.248
2012/06/11,-29.251
2012/06/12,-59.095
2012/06/13,258.87
2012/06/14,86.856
2012/06/15,130.792
2012/06/16,31.166
2012/06/17,7.866
2012/06/18,20.083
2012/06/19,98.015
2012/06/20,-43.329
2012/06/21,-56.871
2012/06/22,-57.271
2012/06/23,-48.664
2012/06/24,-49.112
2012/06/25,-26.576
2012/06/26,-15.996
2012/06/27,-4.327
2012/06/28,-0.98
2012/06/29,-2.971
2012/06/30,1.567
2012/07/01,-14.047
2012/07/02,-12.479
2012/07/03,-25.191
2012/07/04,-25.065
2012/07/05,-18.518
2012/07/06,4.531
2012/07/07,13.177
2012/07/08,7.902
2012/07/09,-0.116
2012/07/10,55.196
2012/07/11,35.205
2012/07/12,12.345
2012/07/13,2.66
2012/07/14,-11.093
2012/07/15,26.925
2012/07/16,25.086
2012/07/17,0.283
2012/07/18,4.233
2012/07/19,27.934
2012/07/20,50.232
2012/07/21,52.267
2012/07/22,32.437
2012/07/23,4.252
2012/07/24,-19.472
2012/07/25,-16.237
2012/07/26,-1.172
2012/07/27,-26.385
2012/07/28,1.814
2012/07/29,-1.118
2012/07/30,5.105
2012/07/31,46.685
2012/08/01,11.915
2012/08/02,8.213
2012/08/03,2.376
2012/08/04,-17.741
2012/08/05,-3.418
2012/08/06,3.042
2012/08/07,-28.852
2012/08/08,31.568
2012/08/09,-9.907
2012/08/10,2.176
2012/08/11,14.268
2012/08/12,4.022
2012/08/13,38.151
2012/08/14,16.679
2012/08/15,31.998
2012/08/16,55.593
2012/08/17,43.223
2012/08/18,12.253
2012/08/19,6.648
2012/08/20,-26.788
2012/08/21,22.979
2012/08/22,-28.567
2012/08/23,-31.669
2012/08/24,-20.509
2012/08/25,-10.024
2012/08/26,-20.202
2012/08/27,-7.605
2012/08/28,-29.722
2012/08/29,-9.749
2012/08/30,6.657
2012/08/31,26.012
2012/09/01,21.957
2012/09/02,13.916
2012/09/03,15.569
2012/09/04,34.042
2012/09/05,20.311
2012/09/06,26.241
2012/09/07,-17.708
2012/09/08,-23.601
2012/09/09,-6.34
2012/09/10,-12.077
2012/09/11,-4.305
2012/09/12,-31.776
2012/09/13,-32.202
2012/09/14,7.927
2012/09/15,-12.647
2012/09/16,-9.746
2012/09/17,-27.489
2012/09/18,-14.249
2012/09/19,14.849
2012/09/20,7.735
2012/09/21,-16.07
2012/09/22,-19.359
2012/09/23,-1.462
2012/09/24,19.602
2012/09/25,-26.386
2012/09/26,0.57
2012/09/27,-9.457
2012/09/28,8.059
2012/09/29,8.999
2012/09/30,-26.335
2012/10/01,-15.294
2012/10/02,36.168
2012/10/03,-17.776
2012/10/04,15.249
2012/10/05,11.116
2012/10/06,36.488
2012/10/07,68.711
2012/10/08,54.631
2012/10/09,7.87
2012/10/10,17.113
2012/10/11,-15.201
2012/10/12,-21.225
2012/10/13,1.307
2012/10/14,-21.138
2012/10/15,-18.941
2012/10/16,-2.634
2012/10/17,1.911
2012/10/18,2.011
2012/10/19,-11.652
2012/10/20,-8.069
2012/10/21,49.053
2012/10/22,39.469
2012/10/23,-7.205
2012/10/24,1.14
2012/10/25,-4.431
2012/10/26,-13.704
2012/10/27,-46.711
2012/10/28,-56.238
2012/10/29,-50.364
2012/10/30,-4.066
2012/10/31,-13.802
2012/11/01,-12.489
2012/11/02,32.557
2012/11/03,47.187
2012/11/04,35.665
2012/11/05,50.052
2012/11/06,4.075
2012/11/07,31.553
2012/11/08,37.275
2012/11/09,-13.319
2012/11/10,13.523
2012/11/11,-3.06
2012/11/12,-25.771
2012/11/13,-15.259
2012/11/14,-18.074
2012/11/15,16.14
2012/11/16,57.173
2012/11/17,20.148
2012/11/18,45.207
2012/11/19,54.714
2012/11/20,36.012
2012/11/21,30.768
2012/11/22,-17.914
2012/11/23,-18.109
2012/11/24,-8.738
2012/11/25,7.649
2012/11/26,-2.817
2012/11/27,-25.134
2012/11/28,-4.703
2012/11/29,21.137
2012/11/30,-7.926
2012/12/01,12.71
2012/12/02,-44.075
2012/12/03,-39.811
2012/12/04,17.319
2012/12/05,-9.336
2012/12/06,-0.62
2012/12/07,8.042
2012/12/08,-0.867
2012/12/09,56.052
2012/12/10,67.711
2012/12/11,13.618
2012/12/12,8.875
2012/12/13,14.471
2012/12/14,21.527
2012/12/15,-2.382
2012/12/16,10.748
2012/12/17,13.382
2012/12/18,35.627
2012/12/19,21.901
2012/12/20,-15.496
2012/12/21,14.254
2012/12/22,58.47
2012/12/23,3.537
2012/12/24,-12.045
2012/12/25,-42.401
2012/12/26,-18.356
2012/12/27,21.82
2012/12/28,5.583
2012/12/29,-25.71
2012/12/30,23.665
2012/12/31,-16.879
2013/01/01,10.884
2013/01/02,7.817
2013/01/03,-3.401
2013/01/04,3.196
2013/01/05,3.922
2013/01/06,-27.385
2013/01/07,34.154
2013/01/08,21.293
2013/01/09,9.623
2013/01/10,24.308
2013/01/11,8.663
2013/01/12,15.445
2013/01/13,49.959
2013/01/14,10.675
2013/01/15,16.653
2013/01/16,24.241
2013/01/17,-8.404
2013/01/18,-6.867
2013/01/19,22.98
2013/01/20,-16.36
2013/01/21,-9.22
2013/01/22,-2.88
2013/01/23,-12.984
2013/01/24,-4.009
2013/01/25,-1.314
2013/01/26,-6.794
2013/01/27,33.998
2013/01/28,29.085
2013/01/29,18.201
2013/01/30,-11.785
2013/01/31,11.668
2013/02/01,22.452
2013/02/02,4.026
2013/02/03,10.343
2013/02/04,5.397
2013/02/05,3.314
2013/02/06,3.27
2013/02/07,18.746
2013/02/08,2.591
2013/02/09,6.067
2013/02/10,-7.701
2013/02/11,4.73
2013/02/12,9.688
2013/02/13,38.93
2013/02/14,-16.872
2013/02/15,-8.725
2013/02/16,-11.046
2013/02/17,-12.144
2013/02/18,-12.574
2013/02/19,-6.937
2013/02/20,1.079
2013/02/21,9.774
2013/02/22,11.778
2013/02/23,12.641
2013/02/24,15.291
2013/02/25,33.312
2013/02/26,16.394
2013/02/27,2.017
2013/02/28,12.761
2013/03/01,3.842
2013/03/02,-3.538
2013/03/03,-4.754
2013/03/04,-4.594
2013/03/05,-10.341
2013/03/06,3.043
2013/03/07,5.977
2013/03/08,-13.491
2013/03/09,-0.544
2013/03/10,35.661
2013/03/11,-7.422
2013/03/12,-14.772
2013/03/13,-9.699
2013/03/14,-13.091
2013/03/15,12.401
2013/03/16,-38.581
2013/03/17,-52.296
2013/03/18,-26.774
2013/03/19,-4.987
2013/03/20,-18.517
2013/03/21,-4.395
2013/03/22,-3.592
2013/03/23,54.936
2013/03/24,45.553
2013/03/25,12.828
2013/03/26,6.47
2013/03/27,15.22
2013/03/28,9.865
2013/03/29,2.866
2013/03/30,12.004
2013/03/31,-14.33
2013/04/01,7.621
2013/04/02,29.002
2013/04/03,20.141
2013/04/04,9.756
2013/04/05,-1.401
2013/04/06,-12.653
2013/04/07,44.64
2013/04/08,17.03
2013/04/09,5.877
2013/04/10,-0.119
2013/04/11,2.261
2013/04/12,-4.407
2013/04/13,3.482
2013/04/14,-12.716
2013/04/15,-11.691
2013/04/16,1.205
2013/04/17,-11.234
2013/04/18,-31.889
2013/04/19,1.494
2013/04/20,-9.751
2013/04/21,-20.373
2013/04/22,-13.419
2013/04/23,-9.034
2013/04/24,14.727
2013/04/25,34.227
2013/04/26,-7.237
2013/04/27,-8.154
2013/04/28,-5.326
2013/04/29,9.696
2013/04/30,-22.846
2013/05/01,-14.932
2013/05/02,-11.378
2013/05/03,-6.93
2013/05/04,13.297
2013/05/05,20.299
2013/05/06,3.046
2013/05/07,19.214
2013/05/08,-8.884
2013/05/09,20.463
2013/05/10,32.051
2013/05/11,46.142
2013/05/12,30.086
2013/05/13,14.387
2013/05/14,17.234
2013/05/15,27.362
2013/05/16,-8.407
2013/05/17,-13.497
2013/05/18,-28.891
2013/05/19,-26.963
2013/05/20,-19.946
2013/05/21,-18.887
2013/05/22,-19.047
2013/05/23,-2.287
2013/05/24,-5.699
2013/05/25,-1.827
2013/05/26,-14.906
2013/05/27,7.989
2013/05/28,5.802
2013/05/29,5.9
2013/05/30,-3.972
2013/05/31,-1.921
2013/06/01,5.836
2013/06/02,22.656
2013/06/03,5.856
2013/06/04,0.873
2013/06/05,2.703
2013/06/06,-4.874
2013/06/07,-3.958
2013/06/08,-11.204
2013/06/09,-10.927
2013/06/10,-19.466
2013/06/11,-13.806
2013/06/12,-18.93
2013/06/13,-21.026
2013/06/14,-3.911
2013/06/15,-25.78
2013/06/16,-3.455
2013/06/17,2.168
2013/06/18,-7.287
2013/06/19,2.606
2013/06/20,21.75
2013/06/21,-6.267
2013/06/22,24.584
2013/06/23,-10.376
2013/06/24,-3.719
2013/06/25,-3.063
2013/06/26,-3.075
2013/06/27,-12.223
2013/06/28,5.386
2013/06/29,-18.105
2013/06/30,-19.67
2013/07/01,-11.62
2013/07/02,-11.187
2013/07/03,-22.234
2013/07/04,-23.572
2013/07/05,-25.377
2013/07/06,-8.772
2013/07/07,-2.045
2013/07/08,1.196
2013/07/09,2.912
2013/07/10,10.456
2013/07/11,23.153
2013/07/12,30.542
2013/07/13,13.946
2013/07/14,15.217
2013/07/15,-7.219
2013/07/16,-3.491
2013/07/17,3.627
2013/07/18,-5.203
2013/07/19,-23.943
2013/07/20,-11.364
2013/07/21,1.427
2013/07/22,8.811
2013/07/23,-2.389
2013/07/24,4.308
2013/07/25,3.353
2013/07/26,1.697
2013/07/27,9.533
2013/07/28,5.324
2013/07/29,4.571
2013/07/30,9.519
2013/07/31,16.9
2013/08/01,19.684
2013/08/02,38.378
2013/08/03,24.148
2013/08/04,15.169
2013/08/05,22.044
2013/08/06,29.194
2013/08/07,16.39
2013/08/08,13.977
2013/08/09,-3.935
2013/08/10,12.965
2013/08/11,-10.665
2013/08/12,-1.574
2013/08/13,-2.366
2013/08/14,-10.324
2013/08/15,0.246
2013/08/16,43.443
2013/08/17,9.461
2013/08/18,47.105
2013/08/19,42.24
2013/08/20,19.171
2013/08/21,17.174
2013/08/22,14.902
2013/08/23,-22.483
2013/08/24,-8.379
2013/08/25,-21.186
2013/08/26,-21.381
2013/08/27,-1.618
2013/08/28,7.017
2013/08/29,-11.702
2013/08/30,13.453
2013/08/31,-8.429
2013/09/01,4.698
2013/09/02,-8.719
2013/09/03,-16.203
2013/09/04,-18.202
2013/09/05,2.973
2013/09/06,-2.777
2013/09/07,9.602
2013/09/08,-0.177
2013/09/09,12.58
2013/09/10,2.161
2013/09/11,-7.206
2013/09/12,-13.978
2013/09/13,-26.432
2013/09/14,-16.364
2013/09/15,15.544
2013/09/16,-9.991
2013/09/17,27.612
2013/09/18,23.212
2013/09/19,14.472
2013/09/20,31.737
2013/09/21,20.689
2013/09/22,-5.218
2013/09/23,25.878
2013/09/24,-7.929
2013/09/25,-10.009
2013/09/26,-3.76
2013/09/27,-20.499
2013/09/28,-18.937
2013/09/29,-19.11
2013/09/30,-27.834
2013/10/01,-8.65
2013/10/02,13.675
2013/10/03,3.431
2013/10/04,10.736
2013/10/05,6.738
2013/10/06,4.05
2013/10/07,-5.537
2013/10/08,-21.083
2013/10/09,-18.259
2013/10/10,-4.534
2013/10/11,-0.044
2013/10/12,8.838
2013/10/13,19.711
2013/10/14,28.859
2013/10/15,23.562
2013/10/16,0.242
2013/10/17,-17.575
2013/10/18,14.945
2013/10/19,11.831
2013/10/20,-3.649
2013/10/21,5.311
2013/10/22,16.623
2013/10/23,8.845
2013/10/24,35.792
2013/10/25,-3.755
2013/10/26,-13.656
2013/10/27,-11.595
2013/10/28,-15.457
2013/10/29,-23.198
2013/10/30,-12.419
2013/10/31,-8.592
2013/11/01,-21.093
2013/11/02,-18.051
2013/11/03,-17.827
2013/11/04,-10.998
2013/11/05,3.321
2013/11/06,13.666
2013/11/07,4.176
2013/11/08,30.835
2013/11/09,41.245
2013/11/10,60.445
2013/11/11,26.231
2013/11/12,12.996
2013/11/13,17.972
2013/11/14,14.636
2013/11/15,2.808
2013/11/16,-14.667
2013/11/17,-10.86
