Date,sentinusd30emaUSD
2014/01/27,516496856
2014/01/28,512843182
2014/01/29,502451222
2014/01/30,495937419
2014/01/31,483764988
2014/02/01,475293727
2014/02/02,469621749
2014/02/03,462534319
2014/02/04,471108618
2014/02/05,475162417
2014/02/06,476714347
2014/02/07,483286631
2014/02/08,475894305
2014/02/09,465034083
2014/02/10,466962747
2014/02/11,464654699
2014/02/12,457888687
2014/02/13,450521011
2014/02/14,445329144
2014/02/15,451631864
2014/02/16,446176827
2014/02/17,436420217
2014/02/18,426256338
2014/02/19,414987600
2014/02/20,408051372
2014/02/21,399118175
2014/02/22,386344342
2014/02/23,376080864
2014/02/24,376727172
2014/02/25,385435470
2014/02/26,384849012
2014/02/27,379891287
2014/02/28,374627615
2014/03/01,377422127
2014/03/02,369700815
2014/03/03,384220933
2014/03/04,399951401
2014/03/05,399149784
2014/03/06,397044271
2014/03/07,470746057
2014/03/08,502099057
2014/03/09,505880142
2014/03/10,532324694
2014/03/11,535624316
2014/03/12,542332154
2014/03/13,537214593
2014/03/14,526602742
2014/03/15,515061862
2014/03/16,496644757
2014/03/17,485210747
2014/03/18,555287431
2014/03/19,561665417
2014/03/20,549430492
2014/03/21,534606063
2014/03/22,514172608
2014/03/23,492230878
2014/03/24,483010003
2014/03/25,469399432
2014/03/26,456793802
2014/03/27,452914109
2014/03/28,448648594
2014/03/29,431069364
2014/03/30,420322440
2014/03/31,413861780
2014/04/01,406871413
2014/04/02,402032632
2014/04/03,394494788
2014/04/04,384644351
2014/04/05,377251018
2014/04/06,363834306
2014/04/07,352762548
2014/04/08,341165502
2014/04/09,334587859
2014/04/10,333025231
2014/04/11,330427238
2014/04/12,319255464
2014/04/13,308642619
2014/04/14,305062045
2014/04/15,304341412
2014/04/16,309819358
2014/04/17,314694110
2014/04/18,317655966
2014/04/19,310611062
2014/04/20,303235440
2014/04/21,305649098
2014/04/22,312548966
2014/04/23,311837783
2014/04/24,303836951
2014/04/25,299613000
2014/04/26,289287427
2014/04/27,278469091
2014/04/28,274984646
2014/04/29,271625126
2014/04/30,266146751
2014/05/01,260726833
2014/05/02,261758769
2014/05/03,259525239
2014/05/04,253836213
2014/05/05,253726555
2014/05/06,255009029
2014/05/07,260162369
2014/05/08,279785609
2014/05/09,296507403
2014/05/10,295641381
2014/05/11,288535221
2014/05/12,284201893
2014/05/13,283818253
2014/05/14,284264095
2014/05/15,287068761
2014/05/16,285981921
2014/05/17,280643688
2014/05/18,269679390
2014/05/19,266321839
2014/05/20,292428695
2014/05/21,294672918
2014/05/22,299149688
2014/05/23,319328521
2014/05/24,328310713
2014/05/25,335863769
2014/05/26,340109182
2014/05/27,351519286
2014/05/28,358398862
2014/05/29,357807903
2014/05/30,367655257
2014/05/31,365932594
2014/06/01,370647079
2014/06/02,383708917
2014/06/03,393858242
2014/06/04,408618468
2014/06/05,419743364
2014/06/06,435011306
2014/06/07,430570887
2014/06/08,433500286
2014/06/09,419850733
2014/06/10,415694814
2014/06/11,408859339
2014/06/12,425284626
2014/06/13,424260362
2014/06/14,412672282
2014/06/15,400793094
2014/06/16,401470573
2014/06/17,392175411
2014/06/18,386165290
2014/06/19,387407738
2014/06/20,382104824
2014/06/21,373538346
2014/06/22,368632614
2014/06/23,365480454
2014/06/24,372319643
2014/06/25,364598536
2014/06/26,357900760
2014/06/27,351166788
2014/06/28,339796328
2014/06/29,328912090
2014/06/30,332664799
2014/07/01,345605025
2014/07/02,359196105
2014/07/03,358869791
2014/07/04,348849130
2014/07/05,341676222
2014/07/06,332543624
2014/07/07,327845131
2014/07/08,319618350
2014/07/09,315205291
2014/07/10,312838252
2014/07/11,307377926
2014/07/12,303811382
2014/07/13,301154740
2014/07/14,299475084
2014/07/15,300772869
2014/07/16,301318809
2014/07/17,297837588
2014/07/18,296039743
2014/07/19,286451599
2014/07/20,277515031
2014/07/21,274049962
2014/07/22,268469614
2014/07/23,264233600
2014/07/24,265491108
2014/07/25,265002740
2014/07/26,257874008
2014/07/27,248860910
2014/07/28,248895491
2014/07/29,248957513
2014/07/30,245884893
2014/07/31,242206499
2014/08/01,241175346
2014/08/02,237288293
2014/08/03,235626897
2014/08/04,232502551
2014/08/05,237152620
2014/08/06,234504535
2014/08/07,232535878
2014/08/08,228170605
2014/08/09,224916864
2014/08/10,221972814
2014/08/11,225563960
2014/08/12,234281819
2014/08/13,241491340
2014/08/14,247497509
2014/08/15,253051529
2014/08/16,254808095
2014/08/17,251519255
2014/08/18,261626192
2014/08/19,261097380
2014/08/20,259467773
2014/08/21,265789826
2014/08/22,351010067
2014/08/23,346829650
2014/08/24,335079779
2014/08/25,341130783
2014/08/26,373565329
2014/08/27,395116826
2014/08/28,391299106
2014/08/29,383905163
2014/08/30,374144294
2014/08/31,363565606
2014/09/01,357999609
2014/09/02,349048554
2014/09/03,338201134
2014/09/04,327347051
2014/09/05,317467302
2014/09/06,304683352
2014/09/07,293225755
2014/09/08,287077378
2014/09/09,281059464
2014/09/10,274405344
2014/09/11,266515410
2014/09/12,259796796
2014/09/13,250202791
2014/09/14,242678497
2014/09/15,237231548
2014/09/16,231969642
2014/09/17,227934928
2014/09/18,228162461
2014/09/19,228331382
2014/09/20,229112783
2014/09/21,231933729
2014/09/22,226415275
2014/09/23,223342858
2014/09/24,220045177
2014/09/25,215730586
2014/09/26,211519255
2014/09/27,205245495
2014/09/28,199904927
2014/09/29,199962304
2014/09/30,199017376
2014/10/01,197670903
2014/10/02,195023962
2014/10/03,194738784
2014/10/04,194008147
2014/10/05,197509084
2014/10/06,205591132
2014/10/07,207771279
2014/10/08,211589613
2014/10/09,214160826
2014/10/10,217915721
2014/10/11,215264878
2014/10/12,210198148
2014/10/13,212245091
2014/10/14,213424605
2014/10/15,213100782
2014/10/16,212306829
2014/10/17,210763572
2014/10/18,206130072
2014/10/19,200164654
2014/10/20,200542036
2014/10/21,198568003
2014/10/22,199836277
2014/10/23,200858994
2014/10/24,198763209
2014/10/25,196128365
2014/10/26,191165855
2014/10/27,190116596
2014/10/28,188178558
2014/10/29,188621860
2014/10/30,187258269
2014/10/31,187205115
2014/11/01,183418294
2014/11/02,178407836
2014/11/03,176590387
2014/11/04,180471179
2014/11/05,184493980
2014/11/06,184518962
2014/11/07,186411191
2014/11/08,182165386
2014/11/09,179104467
2014/11/10,182921431
2014/11/11,183254717
2014/11/12,191952190
2014/11/13,218891096
2014/11/14,222503697
2014/11/15,221998685
2014/11/16,221077410
2014/11/17,222898453
2014/11/18,227535211
2014/11/19,227122798
2014/11/20,231212659
2014/11/21,240341340
2014/11/22,237244412
2014/11/23,230266202
2014/11/24,229035192
2014/11/25,232887902
2014/11/26,233289170
2014/11/27,231104157
2014/11/28,242017960
2014/11/29,243005242
2014/11/30,244352881
2014/12/01,249333266
2014/12/02,259383356
2014/12/03,265594879
2014/12/04,269852009
2014/12/05,272796052
2014/12/06,267510072
2014/12/07,264603021
2014/12/08,282580018
2014/12/09,284892571
2014/12/10,286698499
2014/12/11,283934452
2014/12/12,279318171
2014/12/13,274931985
2014/12/14,269208384
2014/12/15,268606813
2014/12/16,269354794
2014/12/17,271936956
2014/12/18,274708790
2014/12/19,272867602
2014/12/20,268389333
2014/12/21,261655518
2014/12/22,262517109
2014/12/23,265579354
2014/12/24,262244232
2014/12/25,258051961
2014/12/26,252838577
2014/12/27,248417748
2014/12/28,245334718
2014/12/29,244131554
2014/12/30,246156539
2014/12/31,246975991
2015/01/01,239419789
2015/01/02,237660897
2015/01/03,237507389
2015/01/04,239710079
2015/01/05,242505448
2015/01/06,245715157
2015/01/07,251071322
2015/01/08,259398017
2015/01/09,261891580
2015/01/10,260782302
2015/01/11,264172488
2015/01/12,263747322
2015/01/13,272291526
2015/01/14,283058427
2015/01/15,297768353
2015/01/16,299863738
2015/01/17,294322710
2015/01/18,287494892
2015/01/19,281666057
2015/01/20,281780684
2015/01/21,282032680
2015/01/22,280757639
2015/01/23,276680870
2015/01/24,270259272
2015/01/25,267005231
2015/01/26,285352042
2015/01/27,285251202
2015/01/28,277637082
2015/01/29,272506331
2015/01/30,266557194
2015/01/31,259536396
2015/02/01,252631762
2015/02/02,247922636
2015/02/03,250221433
2015/02/04,250443765
2015/02/05,250175222
2015/02/06,245185022
2015/02/07,237762258
2015/02/08,230688412
2015/02/09,226578292
2015/02/10,222255927
2015/02/11,218759083
2015/02/12,213817485
2015/02/13,213785848
2015/02/14,209715825
2015/02/15,206860278
2015/02/16,202879789
2015/02/17,200378413
2015/02/18,198947745
2015/02/19,195289358
2015/02/20,193650918
2015/02/21,189599299
2015/02/22,183856997
2015/02/23,182961264
2015/02/24,181018079
2015/02/25,180481577
2015/02/26,185250606
2015/02/27,196255095
2015/02/28,192551311
2015/03/01,199670509
2015/03/02,217393696
2015/03/03,221018757
2015/03/04,220838311
2015/03/05,222993601
2015/03/06,221255386
2015/03/07,222882854
2015/03/08,245830359
2015/03/09,248304962
2015/03/10,251461075
2015/03/11,250282625
2015/03/12,249658065
2015/03/13,248842839
2015/03/14,246367895
2015/03/15,240063087
2015/03/16,240529984
2015/03/17,237963299
2015/03/18,247763566
2015/03/19,248026937
2015/03/20,244485040
2015/03/21,237985951
2015/03/22,229950903
2015/03/23,228788896
2015/03/24,228482171
2015/03/25,228486437
2015/03/26,228115457
2015/03/27,227960185
2015/03/28,222365743
2015/03/29,215935688
2015/03/30,214098702
2015/03/31,212298558
2015/04/01,213784115
2015/04/02,210970298
2015/04/03,208132548
2015/04/04,201442015
2015/04/05,194863302
2015/04/06,193002771
2015/04/07,192027491
2015/04/08,193062521
2015/04/09,192754596
2015/04/10,193268094
2015/04/11,188985868
2015/04/12,182903832
2015/04/13,183340848
2015/04/14,184108458
2015/04/15,182349406
2015/04/16,185961327
2015/04/17,188926875
2015/04/18,185919143
2015/04/19,186573534
2015/04/20,191030764
2015/04/21,194747987
2015/04/22,199886600
2015/04/23,201003344
2015/04/24,204752492
2015/04/25,203618204
2015/04/26,204586739
2015/04/27,208073027
2015/04/28,211680584
2015/04/29,214824991
2015/04/30,216830285
2015/05/01,219419789
2015/05/02,216494590
2015/05/03,213240048
2015/05/04,216659244
2015/05/05,219353096
2015/05/06,221377411
2015/05/07,224628424
2015/05/08,225123188
2015/05/09,223011341
2015/05/10,221900415
2015/05/11,223836609
2015/05/12,224127480
2015/05/13,225508349
2015/05/14,225426967
2015/05/15,223626548
2015/05/16,219219801
2015/05/17,213196886
2015/05/18,212225800
2015/05/19,214749676
2015/05/20,215422281
2015/05/21,213799045
2015/05/22,216650911
2015/05/23,215249340
2015/05/24,210397953
2015/05/25,208420714
2015/05/26,207940431
2015/05/27,209955994
2015/05/28,209807698
2015/05/29,210972104
2015/05/30,209473569
2015/05/31,207549772
2015/06/01,210531803
2015/06/02,212055863
2015/06/03,214312741
2015/06/04,215222358
2015/06/05,217201467
2015/06/06,214652161
2015/06/07,211088301
2015/06/08,210077827
2015/06/09,212173573
2015/06/10,213929868
2015/06/11,215362031
2015/06/12,217863023
2015/06/13,215874253
2015/06/14,217148416
2015/06/15,223033605
2015/06/16,233000108
2015/06/17,244424301
2015/06/18,249173408
2015/06/19,256977318
2015/06/20,254990465
2015/06/21,250628890
2015/06/22,250707940
2015/06/23,251382523
2015/06/24,251765952
2015/06/25,248866274
2015/06/26,254707408
2015/06/27,256959826
2015/06/28,252684063
2015/06/29,256269804
2015/06/30,265355306
2015/07/01,267306585
2015/07/02,270080106
2015/07/03,271613386
2015/07/04,268435412
2015/07/05,269179046
2015/07/06,276118237
2015/07/07,278144278
2015/07/08,280650687
2015/07/09,284152089
2015/07/10,296534524
2015/07/11,299044218
2015/07/12,302595058
2015/07/13,306844178
2015/07/14,309260108
2015/07/15,310253212
2015/07/16,313843998
2015/07/17,312588887
2015/07/18,306767048
2015/07/19,298845750
2015/07/20,295958185
2015/07/21,293954985
2015/07/22,291262238
2015/07/23,289153894
2015/07/24,290102294
2015/07/25,283942464
2015/07/26,275398810
2015/07/27,274002225
2015/07/28,276777565
2015/07/29,277050981
2015/07/30,276238225
2015/07/31,274699957
2015/08/01,269603222
2015/08/02,262338661
2015/08/03,260684037
2015/08/04,261904976
2015/08/05,265086115
2015/08/06,266425670
2015/08/07,266861476
2015/08/08,267969650
2015/08/09,270316125
2015/08/10,271684983
2015/08/11,272210728
2015/08/12,275603057
2015/08/13,279081560
2015/08/14,282130167
2015/08/15,280394519
2015/08/16,279049115
2015/08/17,283911533
2015/08/18,293345259
2015/08/19,297372756
2015/08/20,298975548
2015/08/21,299390972
2015/08/22,297555968
2015/08/23,292545325
2015/08/24,300395278
2015/08/25,307351908
2015/08/26,307965886
2015/08/27,308173592
2015/08/28,310180137
2015/08/29,302947917
2015/08/30,293673205
2015/08/31,291310547
2015/09/01,291051221
2015/09/02,290594517
2015/09/03,287760610
2015/09/04,283957824
2015/09/05,277687375
2015/09/06,273166083
2015/09/07,269655421
2015/09/08,271995241
2015/09/09,272481717
2015/09/10,273844504
2015/09/11,272648863
2015/09/12,265651202
2015/09/13,259768766
2015/09/14,259920284
2015/09/15,260212448
2015/09/16,260959562
2015/09/17,260195938
2015/09/18,259612032
2015/09/19,257105514
2015/09/20,252125153
2015/09/21,255774343
2015/09/22,259225820
2015/09/23,258957792
2015/09/24,258167740
2015/09/25,260011252
2015/09/26,257024321
2015/09/27,250398146
2015/09/28,253917173
2015/09/29,260037832
2015/09/30,261615248
2015/10/01,265997912
2015/10/02,272098962
2015/10/03,268163601
2015/10/04,262827500
2015/10/05,264709845
2015/10/06,271519445
2015/10/07,275071199
2015/10/08,286211360
2015/10/09,286362130
2015/10/10,285227474
2015/10/11,281130588
2015/10/12,283190350
2015/10/13,289613592
2015/10/14,296190981
2015/10/15,306718296
2015/10/16,315692520
2015/10/17,319957900
2015/10/18,316571032
2015/10/19,319024563
2015/10/20,322968818
2015/10/21,324053879
2015/10/22,327949612
2015/10/23,329598397
2015/10/24,330613253
2015/10/25,333707854
2015/10/26,338574476
2015/10/27,348386777
2015/10/28,359135888
2015/10/29,379971383
2015/10/30,405188546
2015/10/31,414785372
2015/11/01,420840701
2015/11/02,444896963
2015/11/03,500082128
2015/11/04,779685473
2015/11/05,816646844
2015/11/06,827763665
2015/11/07,825610464
2015/11/08,817584773
2015/11/09,835411851
2015/11/10,847771988
2015/11/11,859758402
2015/11/12,863634517
2015/11/13,866334839
2015/11/14,873876067
2015/11/15,860655966
2015/11/16,857096362
2015/11/17,840307308
2015/11/18,822169283
2015/11/19,809938113
2015/11/20,800771686
2015/11/21,778187798
2015/11/22,750049919
2015/11/23,726990154
2015/11/24,707129512
2015/11/25,698202193
2015/11/26,697541285
2015/11/27,699512864
2015/11/28,696918878
2015/11/29,682421449
2015/11/30,694486189
2015/12/01,705640308
2015/12/02,716205656
2015/12/03,714799924
2015/12/04,726868918
2015/12/05,793540939
2015/12/06,876940773
2015/12/07,895770713
2015/12/08,909499572
2015/12/09,948538548
2015/12/10,967351518
2015/12/11,1004051121
2015/12/12,1026876608
2015/12/13,1100429636
2015/12/14,1159040898
2015/12/15,1204638764
2015/12/16,1250705525
2015/12/17,1286930732
2015/12/18,1318373165
2015/12/19,1340514303
2015/12/20,1364237064
2015/12/21,1417120037
2015/12/22,1456207073
2015/12/23,1484642047
2015/12/24,1520854618
2015/12/25,1531975467
2015/12/26,1504055545
2015/12/27,1437747733
2015/12/28,1391553787
2015/12/29,1341718430
2015/12/30,1287059459
2015/12/31,1232824603
2016/01/01,1177744093
2016/01/02,1122151063
2016/01/03,1071368702
2016/01/04,1028282146
2016/01/05,996763361
2016/01/06,965704200
2016/01/07,945313929
2016/01/08,915122373
2016/01/09,876678198
2016/01/10,849194242
2016/01/11,832039176
2016/01/12,810038173
2016/01/13,791895387
2016/01/14,770601962
2016/01/15,760980973
2016/01/16,744400717
2016/01/17,950856214
2016/01/18,1120051636
2016/01/19,1262236259
2016/01/20,1278375877
2016/01/21,1331391746
2016/01/22,1437350738
2016/01/23,2087560787
2016/01/24,3672300758
2016/01/25,3875496138
2016/01/26,3884931085
2016/01/27,3983891751
2016/01/28,3874205871
2016/01/29,3794938709
2016/01/30,3630624797
2016/01/31,3435122745
2016/02/01,3336766611
2016/02/02,3209583266
2016/02/03,3037162652
2016/02/04,2895867455
2016/02/05,2791833305
2016/02/06,2682164622
2016/02/07,2577000925
2016/02/08,2470250134
2016/02/09,2360315755
2016/02/10,2267737991
2016/02/11,2181794390
2016/02/12,2102205024
2016/02/13,2027994517
2016/02/14,1964307520
2016/02/15,1932186416
2016/02/16,1904964340
2016/02/17,1882870482
2016/02/18,1861071373
2016/02/19,1865579424
2016/02/20,1855163716
2016/02/21,1848855733
2016/02/22,1849388540
2016/02/23,1832340492
2016/02/24,1808193212
2016/02/25,1771860476
2016/02/26,1740460610
2016/02/27,1687778455
2016/02/28,1807502118
2016/02/29,1963443924
2016/03/01,2136277258
2016/03/02,2149901833
2016/03/03,2100868951
2016/03/04,2162364475
2016/03/05,2523888504
2016/03/06,2409194951
2016/03/07,2325698437
2016/03/08,2231132588
2016/03/09,2137294021
2016/03/10,2057153922
2016/03/11,1982772344
2016/03/12,1899526562
2016/03/13,1817260717
2016/03/14,1756036382
2016/03/15,1720999577
2016/03/16,1961313242
2016/03/17,2041549414
2016/03/18,2040115929
2016/03/19,1960926741
2016/03/20,1877386270
2016/03/21,1802128676
2016/03/22,1737095875
2016/03/23,1670825717
2016/03/24,1615896908
2016/03/25,1560440431
2016/03/26,1494823884
2016/03/27,1440793016
2016/03/28,1394788772
2016/03/29,1349223824
2016/03/30,1306121049
2016/03/31,1267200286
2016/04/01,1233561079
2016/04/02,1195019982
2016/04/03,1154335399
2016/04/04,1124936077
2016/04/05,1097558074
2016/04/06,1073780338
2016/04/07,1057778624
2016/04/08,1036971025
2016/04/09,1013797156
2016/04/10,987763150
2016/04/11,966576360
2016/04/12,963569130
2016/04/13,962839963
2016/04/14,952712846
2016/04/15,948288986
2016/04/16,954208789
2016/04/17,947986900
2016/04/18,941045354
2016/04/19,939421034
2016/04/20,941024565
2016/04/21,953272197
2016/04/22,959363365
2016/04/23,952801726
2016/04/24,941089741
2016/04/25,947559779
2016/04/26,961207025
2016/04/27,964921222
2016/04/28,969921454
2016/04/29,968120305
2016/04/30,956126408
2016/05/01,944255699
2016/05/02,945543361
2016/05/03,943154143
2016/05/04,940629868
2016/05/05,936733145
2016/05/06,935611989
2016/05/07,926873492
2016/05/08,910873245
2016/05/09,903756669
2016/05/10,903300863
2016/05/11,911875691
2016/05/12,914131337
2016/05/13,922153948
2016/05/14,912822491
2016/05/15,908649775
2016/05/16,919668846
2016/05/17,927958769
2016/05/18,926777522
2016/05/19,928453141
2016/05/20,914394585
2016/05/21,890983572
2016/05/22,867092387
2016/05/23,857451493
2016/05/24,855927923
2016/05/25,881050084
2016/05/26,912468378
2016/05/27,964835269
2016/05/28,1005489774
2016/05/29,1010956637
2016/05/30,1004094157
2016/05/31,1011363555
2016/06/01,1006098475
2016/06/02,1005630183
2016/06/03,993783230
2016/06/04,972191152
2016/06/05,961780478
2016/06/06,958281023
2016/06/07,960210850
2016/06/08,959645210
2016/06/09,961412557
2016/06/10,970558285
2016/06/11,966848830
2016/06/12,1004474693
2016/06/13,1040933942
2016/06/14,1059279736
2016/06/15,1073327717
2016/06/16,1108238226
2016/06/17,1140306053
2016/06/18,1154489584
2016/06/19,1156730858
2016/06/20,1180316964
2016/06/21,1204045832
2016/06/22,1218350556
2016/06/23,1238955476
2016/06/24,1257943341
2016/06/25,1245961171
2016/06/26,1221037973
2016/06/27,1209082361
2016/06/28,1191215208
2016/06/29,1170984899
2016/06/30,1159677068
2016/07/01,1153324871
2016/07/02,1144061334
2016/07/03,1126732373
2016/07/04,1134207480
2016/07/05,1128944914
2016/07/06,1119250808
2016/07/07,1136836036
2016/07/08,1130453078
2016/07/09,1113665486
2016/07/10,1086832840
2016/07/11,1077312120
2016/07/12,1073708312
2016/07/13,1064764404
2016/07/14,1049613574
2016/07/15,1074061770
2016/07/16,1060436554
2016/07/17,1058590966
2016/07/18,1051554756
2016/07/19,1047107395
2016/07/20,1043734794
2016/07/21,1036696479
2016/07/22,1033410618
2016/07/23,1014189051
2016/07/24,1006891048
2016/07/25,992429504
2016/07/26,998179631
2016/07/27,1008391458
2016/07/28,1012052107
2016/07/29,1008674524
2016/07/30,978383455
2016/07/31,965214153
2016/08/01,950601327
2016/08/02,986808413
2016/08/03,977256398
2016/08/04,993084194
2016/08/05,990090605
2016/08/06,962306041
2016/08/07,939396379
2016/08/08,921129064
2016/08/09,921101254
2016/08/10,920417886
2016/08/11,911648044
2016/08/12,906311431
2016/08/13,887114416
2016/08/14,867182119
2016/08/15,866319949
2016/08/16,878073126
2016/08/17,873510746
2016/08/18,879882820
2016/08/19,878358275
2016/08/20,880496229
2016/08/21,859595640
2016/08/22,865269045
2016/08/23,874659605
2016/08/24,885527923
2016/08/25,892304445
2016/08/26,898594412
2016/08/27,884291040
2016/08/28,863874614
2016/08/29,856154940
2016/08/30,848932213
2016/08/31,845458660
2016/09/01,839515521
2016/09/02,828787900
2016/09/03,816153287
2016/09/04,793754194
2016/09/05,794479999
2016/09/06,790884967
2016/09/07,786795644
2016/09/08,784619153
2016/09/09,787957102
2016/09/10,777061353
2016/09/11,765687536
2016/09/12,764460700
2016/09/13,766310070
2016/09/14,763984872
2016/09/15,755353131
2016/09/16,762447073
2016/09/17,746473624
2016/09/18,733187213
2016/09/19,729555322
2016/09/20,743202505
2016/09/21,745522003
2016/09/22,760000713
2016/09/23,765934496
2016/09/24,756163212
2016/09/25,757063265
2016/09/26,780532341
2016/09/27,777152711
2016/09/28,807507269
2016/09/29,808079374
2016/09/30,832346944
2016/10/01,825226254
2016/10/02,809364259
2016/10/03,820231415
2016/10/04,825367212
2016/10/05,838138730
2016/10/06,855504872
2016/10/07,871314420
2016/10/08,891088942
2016/10/09,929142972
2016/10/10,953628570
2016/10/11,984704908
2016/10/12,1013719802
2016/10/13,995487712
2016/10/14,1002891977
2016/10/15,1060624020
2016/10/16,1079198092
2016/10/17,1072076587
2016/10/18,1087928091
2016/10/19,1085653382
2016/10/20,1101327502
2016/10/21,1147800015
2016/10/22,1116978955
2016/10/23,1112543123
2016/10/24,1181721022
2016/10/25,1223449978
2016/10/26,1226115915
2016/10/27,1284500415
2016/10/28,1256399339
2016/10/29,1231586339
2016/10/30,1203919124
2016/10/31,1193383758
2016/11/01,1187795136
2016/11/02,1319476241
2016/11/03,1532854648
2016/11/04,1681519805
2016/11/05,1823675452
2016/11/06,1935635832
2016/11/07,1995468278
2016/11/08,2009012237
2016/11/09,1988954208
2016/11/10,1930915229
2016/11/11,1858648648
2016/11/12,1775118685
2016/11/13,1700771076
2016/11/14,1644975932
2016/11/15,1605602505
2016/11/16,1577791701
2016/11/17,1538149780
2016/11/18,1496409700
2016/11/19,1445689051
2016/11/20,1398773976
2016/11/21,1370602783
2016/11/22,1347600250
2016/11/23,1329145116
2016/11/24,1320033523
2016/11/25,1294204059
2016/11/26,1255983043
2016/11/27,1209995690
2016/11/28,1186729545
2016/11/29,1166281235
2016/11/30,1146400731
2016/12/01,1131758324
2016/12/02,1136324152
2016/12/03,1108618565
2016/12/04,1074539710
2016/12/05,1077446867
2016/12/06,1077150885
2016/12/07,1070961468
2016/12/08,1060262829
2016/12/09,1052770967
2016/12/10,1032132560
2016/12/11,1006452318
2016/12/12,1005463639
2016/12/13,1004271187
2016/12/14,1009845475
2016/12/15,1033331351
2016/12/16,1048145787
2016/12/17,1034336410
2016/12/18,1022337881
2016/12/19,1021715134
2016/12/20,1028927149
2016/12/21,1090685038
2016/12/22,1114618880
2016/12/23,1153849200
2016/12/24,1142714221
2016/12/25,1115269272
2016/12/26,1108343936
2016/12/27,1112348458
2016/12/28,1123058874
2016/12/29,1133805767
2016/12/30,1156794779
2016/12/31,1143282882
2017/01/01,1122402721
2017/01/02,1127325227
2017/01/03,1157165852
2017/01/04,1202846564
2017/01/05,1272985175
2017/01/06,1300153905
2017/01/07,1293072286
2017/01/08,1261271947
2017/01/09,1262568736
2017/01/10,1266638019
2017/01/11,1364151484
2017/01/12,1387651360
2017/01/13,1387806606
2017/01/14,1344549283
2017/01/15,1307780586
2017/01/16,1292189357
2017/01/17,1292874473
2017/01/18,1281380996
2017/01/19,1265504943
2017/01/20,1250710535
2017/01/21,1222451303
2017/01/22,1191224558
2017/01/23,1178712795
2017/01/24,1179421694
2017/01/25,1181136211
2017/01/26,1163909170
2017/01/27,1142863471
2017/01/28,1111102792
2017/01/29,1083498309
2017/01/30,1071397726
2017/01/31,1074923350
2017/02/01,1087814657
2017/02/02,1095039306
2017/02/03,1150167478
2017/02/04,1149420917
2017/02/05,1140814412
2017/02/06,1144964500
2017/02/07,1160233176
2017/02/08,1172718122
2017/02/09,1192493374
2017/02/10,1187323178
2017/02/11,1160522462
2017/02/12,1124496022
2017/02/13,1117027766
2017/02/14,1120072626
2017/02/15,1116063126
2017/02/16,1112401373
2017/02/17,1126767851
2017/02/18,1111774464
2017/02/19,1111533303
2017/02/20,1109244319
2017/02/21,1112577148
2017/02/22,1126574578
2017/02/23,1153919442
2017/02/24,1179636791
2017/02/25,1168147546
2017/02/26,1145430638
2017/02/27,1157020352
2017/02/28,1174464756
2017/03/01,1197622508
2017/03/02,1258526108
2017/03/03,1307591463
2017/03/04,1315251241
2017/03/05,1303501328
2017/03/06,1333910672
2017/03/07,1362236833
2017/03/08,1379622614
2017/03/09,1385841719
2017/03/10,1405341085
2017/03/11,1404577065
2017/03/12,1381179186
2017/03/13,1406155681
2017/03/14,1455329400
2017/03/15,1477149113
2017/03/16,1566692075
2017/03/17,1619302020
2017/03/18,1620183197
2017/03/19,1596825150
2017/03/20,1592518862
2017/03/21,1610640946
2017/03/22,1638427526
2017/03/23,1648974725
2017/03/24,1744531136
2017/03/25,1797598510
2017/03/26,1753299423
2017/03/27,1743071062
2017/03/28,1737915859
2017/03/29,1717889288
2017/03/30,1705113915
2017/03/31,1724857177
2017/04/01,1696419560
2017/04/02,1669153622
2017/04/03,1676972549
2017/04/04,1682917876
2017/04/05,1683346829
2017/04/06,1682188554
2017/04/07,1675882780
2017/04/08,1634192039
2017/04/09,1599057936
2017/04/10,1601322946
2017/04/11,1609855446
2017/04/12,1622950207
2017/04/13,1626394621
2017/04/14,1643878028
2017/04/15,1623308851
2017/04/16,1595699598
2017/04/17,1604005980
2017/04/18,1635006676
2017/04/19,1633837575
2017/04/20,1648122950
2017/04/21,1651374012
2017/04/22,1629315793
2017/04/23,1606032284
2017/04/24,1615325382
2017/04/25,1709307744
2017/04/26,1742373635
2017/04/27,1795353653
2017/04/28,1818975990
2017/04/29,1812852969
2017/04/30,1788022597
2017/05/01,1801852292
2017/05/02,1831038633
2017/05/03,1859953046
2017/05/04,1937631309
2017/05/05,2008174875
2017/05/06,2023434793
2017/05/07,2036953341
2017/05/08,2109311785
2017/05/09,2190032829
2017/05/10,2273637051
2017/05/11,2331640844
2017/05/12,2372564461
2017/05/13,2364254907
2017/05/14,2343041522
2017/05/15,2401038915
2017/05/16,2433648539
2017/05/17,2551715312
2017/05/18,2594141652
2017/05/19,2646667319
2017/05/20,2678841255
2017/05/21,2676583342
2017/05/22,2778199332
2017/05/23,2878375400
2017/05/24,3028312458
2017/05/25,3252638526
2017/05/26,3358456679
2017/05/27,3336706072
2017/05/28,3332064815
2017/05/29,3378051622
2017/05/30,3477023139
2017/05/31,3601343102
2017/06/01,3786482512
2017/06/02,3884831286
2017/06/03,4018272249
2017/06/04,4051809988
2017/06/05,4193490692
2017/06/06,4278918541
2017/06/07,4381824216
2017/06/08,4441934984
2017/06/09,4528516538
2017/06/10,4562097481
2017/06/11,4578408750
2017/06/12,4682941520
2017/06/13,4812431237
