Date,activeaddresses30wma
2010/10/28,880.551
2010/10/29,881.028
2010/10/30,870.065
2010/10/31,853.443
2010/11/01,839.026
2010/11/02,816.034
2010/11/03,800.987
2010/11/04,788.615
2010/11/05,791.161
2010/11/06,777.981
2010/11/07,770.974
2010/11/08,821.071
2010/11/09,809.854
2010/11/10,798.776
2010/11/11,784.43
2010/11/12,760.826
2010/11/13,746.168
2010/11/14,752.402
2010/11/15,983.432
2010/11/16,1140
2010/11/17,1118
2010/11/18,1094
2010/11/19,1072
2010/11/20,1060
2010/11/21,1048
2010/11/22,1026
2010/11/23,1008
2010/11/24,1010
2010/11/25,1008
2010/11/26,1024
2010/11/27,1016
2010/11/28,1001
2010/11/29,998.196
2010/11/30,988.602
2010/12/01,998.654
2010/12/02,988.443
2010/12/03,981.923
2010/12/04,964.935
2010/12/05,945.492
2010/12/06,928.867
2010/12/07,938.267
2010/12/08,931.275
2010/12/09,921.333
2010/12/10,898.151
2010/12/11,903
2010/12/12,914.841
2010/12/13,956.191
2010/12/14,960.409
2010/12/15,960.763
2010/12/16,959.465
2010/12/17,953.49
2010/12/18,951.256
2010/12/19,963.374
2010/12/20,998.596
2010/12/21,1008
2010/12/22,1025
2010/12/23,1028
2010/12/24,1020
2010/12/25,1027
2010/12/26,1030
2010/12/27,1040
2010/12/28,1043
2010/12/29,1042
2010/12/30,1048
2010/12/31,1041
2011/01/01,1046
2011/01/02,1048
2011/01/03,1073
2011/01/04,1075
2011/01/05,1107
2011/01/06,1112
2011/01/07,1123
2011/01/08,1148
2011/01/09,1165
2011/01/10,1184
2011/01/11,1210
2011/01/12,1217
2011/01/13,1252
2011/01/14,1280
2011/01/15,1296
2011/01/16,1317
2011/01/17,1325
2011/01/18,1336
2011/01/19,1355
2011/01/20,1368
2011/01/21,1413
2011/01/22,1472
2011/01/23,1510
2011/01/24,1555
2011/01/25,1558
2011/01/26,1569
2011/01/27,1583
2011/01/28,1599
2011/01/29,1638
2011/01/30,1747
2011/01/31,1788
2011/02/01,1807
2011/02/02,1797
2011/02/03,1772
2011/02/04,1762
2011/02/05,1754
2011/02/06,1736
2011/02/07,1718
2011/02/08,1702
2011/02/09,1729
2011/02/10,1848
2011/02/11,2013
2011/02/12,2105
2011/02/13,2192
2011/02/14,2330
2011/02/15,2417
2011/02/16,2473
2011/02/17,2557
2011/02/18,2645
2011/02/19,2682
2011/02/20,2734
2011/02/21,2791
2011/02/22,2878
2011/02/23,2961
2011/02/24,3033
2011/02/25,3083
2011/02/26,3140
2011/02/27,3197
2011/02/28,3210
2011/03/01,3360
2011/03/02,3412
2011/03/03,3536
2011/03/04,3549
2011/03/05,3580
2011/03/06,3587
2011/03/07,3596
2011/03/08,3630
2011/03/09,3628
2011/03/10,3591
2011/03/11,3560
2011/03/12,3538
2011/03/13,3496
2011/03/14,3456
2011/03/15,3444
2011/03/16,3423
2011/03/17,3407
2011/03/18,3384
2011/03/19,3365
2011/03/20,3430
2011/03/21,3506
2011/03/22,3527
2011/03/23,3740
2011/03/24,3785
2011/03/25,3816
2011/03/26,3888
2011/03/27,3954
2011/03/28,4053
2011/03/29,4105
2011/03/30,4090
2011/03/31,4106
2011/04/01,4068
2011/04/02,4032
2011/04/03,4020
2011/04/04,4072
2011/04/05,4102
2011/04/06,4100
2011/04/07,4070
2011/04/08,4055
2011/04/09,4037
2011/04/10,4010
2011/04/11,4019
2011/04/12,4042
2011/04/13,4085
2011/04/14,4208
2011/04/15,4207
2011/04/16,4283
2011/04/17,4289
2011/04/18,4369
2011/04/19,4496
2011/04/20,4557
2011/04/21,4529
2011/04/22,4515
2011/04/23,4550
2011/04/24,4566
2011/04/25,4608
2011/04/26,4719
2011/04/27,4913
2011/04/28,5021
2011/04/29,5160
2011/04/30,5383
2011/05/01,5554
2011/05/02,5619
2011/05/03,5683
2011/05/04,5762
2011/05/05,5884
2011/05/06,5984
2011/05/07,6105
2011/05/08,6161
2011/05/09,6287
2011/05/10,6378
2011/05/11,6457
2011/05/12,6538
2011/05/13,6756
2011/05/14,6933
2011/05/15,7061
2011/05/16,7404
2011/05/17,7650
2011/05/18,8040
2011/05/19,8354
2011/05/20,8630
2011/05/21,8840
2011/05/22,9038
2011/05/23,9304
2011/05/24,9625
2011/05/25,10017
2011/05/26,10382
2011/05/27,10493
2011/05/28,10651
2011/05/29,10768
2011/05/30,10976
2011/05/31,11257
2011/06/01,11521
2011/06/02,11866
2011/06/03,12339
2011/06/04,12891
2011/06/05,13316
2011/06/06,13917
2011/06/07,14360
2011/06/08,15315
2011/06/09,16160
2011/06/10,16827
2011/06/11,17433
2011/06/12,18212
2011/06/13,18876
2011/06/14,19760
2011/06/15,20453
2011/06/16,21198
2011/06/17,21723
2011/06/18,22222
2011/06/19,22798
2011/06/20,23223
2011/06/21,23553
2011/06/22,23966
2011/06/23,24194
2011/06/24,24451
2011/06/25,24519
2011/06/26,24629
2011/06/27,25136
2011/06/28,25349
2011/06/29,25410
2011/06/30,25390
2011/07/01,25785
2011/07/02,26276
2011/07/03,26087
2011/07/04,25972
2011/07/05,25832
2011/07/06,25914
2011/07/07,25726
2011/07/08,25639
2011/07/09,25437
2011/07/10,25626
2011/07/11,25621
2011/07/12,25431
2011/07/13,25516
2011/07/14,25705
2011/07/15,25612
2011/07/16,25501
2011/07/17,25440
2011/07/18,25589
2011/07/19,25542
2011/07/20,25565
2011/07/21,25559
2011/07/22,25489
2011/07/23,25259
2011/07/24,25120
2011/07/25,25226
2011/07/26,25120
2011/07/27,24992
2011/07/28,25034
2011/07/29,24839
2011/07/30,24490
2011/07/31,24431
2011/08/01,24361
2011/08/02,24177
2011/08/03,23781
2011/08/04,23432
2011/08/05,23257
2011/08/06,23010
2011/08/07,22759
2011/08/08,22812
2011/08/09,22799
2011/08/10,22542
2011/08/11,22206
2011/08/12,21805
2011/08/13,21559
2011/08/14,21484
2011/08/15,21267
2011/08/16,21175
2011/08/17,21050
2011/08/18,20961
2011/08/19,20982
2011/08/20,20939
2011/08/21,21013
2011/08/22,21246
2011/08/23,21311
2011/08/24,21340
2011/08/25,21443
2011/08/26,21446
2011/08/27,21409
2011/08/28,21229
2011/08/29,21085
2011/08/30,20854
2011/08/31,20605
2011/09/01,20368
2011/09/02,20084
2011/09/03,19699
2011/09/04,19522
2011/09/05,19400
2011/09/06,19316
2011/09/07,19109
2011/09/08,18852
2011/09/09,18794
2011/09/10,18565
2011/09/11,18309
2011/09/12,18134
2011/09/13,17851
2011/09/14,17578
2011/09/15,17357
2011/09/16,17089
2011/09/17,16742
2011/09/18,16490
2011/09/19,16366
2011/09/20,16629
2011/09/21,16638
2011/09/22,16637
2011/09/23,16805
2011/09/24,16942
2011/09/25,17074
2011/09/26,17116
2011/09/27,17225
2011/09/28,17014
2011/09/29,16753
2011/09/30,16545
2011/10/01,16315
2011/10/02,16018
2011/10/03,15860
2011/10/04,15701
2011/10/05,15540
2011/10/06,15439
2011/10/07,15304
2011/10/08,15094
2011/10/09,14877
2011/10/10,14743
2011/10/11,14638
2011/10/12,14528
2011/10/13,14301
2011/10/14,14267
2011/10/15,14144
2011/10/16,13950
2011/10/17,13900
2011/10/18,13731
2011/10/19,13582
2011/10/20,13347
2011/10/21,13196
2011/10/22,13061
2011/10/23,13009
2011/10/24,13020
2011/10/25,12987
2011/10/26,12926
2011/10/27,12811
2011/10/28,12793
2011/10/29,12788
2011/10/30,12688
2011/10/31,12632
2011/11/01,12627
2011/11/02,12642
2011/11/03,12659
2011/11/04,12851
2011/11/05,12889
2011/11/06,12802
2011/11/07,12792
2011/11/08,12852
2011/11/09,12948
2011/11/10,13043
2011/11/11,12994
2011/11/12,12952
2011/11/13,12930
2011/11/14,12988
2011/11/15,13074
2011/11/16,13090
2011/11/17,13046
2011/11/18,13017
2011/11/19,12838
2011/11/20,12747
2011/11/21,12576
2011/11/22,12495
2011/11/23,12418
2011/11/24,12311
2011/11/25,12256
2011/11/26,12113
2011/11/27,12002
2011/11/28,12016
2011/11/29,12144
2011/11/30,12334
2011/12/01,12425
2011/12/02,12469
2011/12/03,12482
2011/12/04,12432
2011/12/05,12468
2011/12/06,12645
2011/12/07,12663
2011/12/08,12755
2011/12/09,12699
2011/12/10,12659
2011/12/11,12637
2011/12/12,12565
2011/12/13,12535
2011/12/14,12505
2011/12/15,12353
2011/12/16,12250
2011/12/17,12125
2011/12/18,11982
2011/12/19,12028
2011/12/20,12132
2011/12/21,12113
2011/12/22,12101
2011/12/23,12092
2011/12/24,11963
2011/12/25,11934
2011/12/26,11930
2011/12/27,11894
2011/12/28,11795
2011/12/29,11734
2011/12/30,11628
2011/12/31,11556
2012/01/01,11526
2012/01/02,11530
2012/01/03,11616
2012/01/04,11655
2012/01/05,11884
2012/01/06,12082
2012/01/07,12180
2012/01/08,12360
2012/01/09,12544
2012/01/10,12803
2012/01/11,13111
2012/01/12,13207
2012/01/13,13338
2012/01/14,13468
2012/01/15,13523
2012/01/16,13657
2012/01/17,13743
2012/01/18,13849
2012/01/19,13974
2012/01/20,14037
2012/01/21,14053
2012/01/22,13928
2012/01/23,13922
2012/01/24,14020
2012/01/25,14218
2012/01/26,14268
2012/01/27,14312
2012/01/28,14259
2012/01/29,14289
2012/01/30,14253
2012/01/31,14348
2012/02/01,14393
2012/02/02,14503
2012/02/03,14637
2012/02/04,14749
2012/02/05,14762
2012/02/06,14713
2012/02/07,14715
2012/02/08,14710
2012/02/09,14739
2012/02/10,14851
2012/02/11,14894
2012/02/12,14863
2012/02/13,14967
2012/02/14,15206
2012/02/15,15393
2012/02/16,15632
2012/02/17,15575
2012/02/18,15537
2012/02/19,15419
2012/02/20,15371
2012/02/21,15348
2012/02/22,15420
2012/02/23,15568
2012/02/24,15642
2012/02/25,15629
2012/02/26,15496
2012/02/27,15468
2012/02/28,15527
2012/02/29,15525
2012/03/01,15564
2012/03/02,15696
2012/03/03,15499
2012/03/04,15463
2012/03/05,15506
2012/03/06,15495
2012/03/07,15478
2012/03/08,15489
2012/03/09,15505
2012/03/10,15330
2012/03/11,15144
2012/03/12,15077
2012/03/13,15170
2012/03/14,15217
2012/03/15,15197
2012/03/16,15255
2012/03/17,15306
2012/03/18,15220
2012/03/19,15241
2012/03/20,15289
2012/03/21,15346
2012/03/22,15367
2012/03/23,15292
2012/03/24,15201
2012/03/25,15144
2012/03/26,15184
2012/03/27,15205
2012/03/28,15269
2012/03/29,15380
2012/03/30,15361
2012/03/31,15280
2012/04/01,15119
2012/04/02,15107
2012/04/03,15343
2012/04/04,15433
2012/04/05,15503
2012/04/06,15567
2012/04/07,15496
2012/04/08,15406
2012/04/09,15402
2012/04/10,15537
2012/04/11,15727
2012/04/12,15933
2012/04/13,15938
2012/04/14,16045
2012/04/15,16076
2012/04/16,16292
2012/04/17,16465
2012/04/18,16681
2012/04/19,16786
2012/04/20,16988
2012/04/21,16988
2012/04/22,16883
2012/04/23,16908
2012/04/24,16965
2012/04/25,17024
2012/04/26,17190
2012/04/27,17221
2012/04/28,17171
2012/04/29,17124
2012/04/30,17276
2012/05/01,17477
2012/05/02,17673
2012/05/03,17965
2012/05/04,18303
2012/05/05,18456
2012/05/06,18743
2012/05/07,19240
2012/05/08,19591
2012/05/09,19989
2012/05/10,20082
2012/05/11,20537
2012/05/12,20757
2012/05/13,20837
2012/05/14,21661
2012/05/15,22115
2012/05/16,22440
2012/05/17,22560
2012/05/18,22903
2012/05/19,23582
2012/05/20,24099
2012/05/21,24646
2012/05/22,24980
2012/05/23,25421
2012/05/24,25736
2012/05/25,26159
2012/05/26,26266
2012/05/27,26402
2012/05/28,26731
2012/05/29,27332
2012/05/30,27525
2012/05/31,27688
2012/06/01,27876
2012/06/02,27496
2012/06/03,27753
2012/06/04,28715
2012/06/05,29591
2012/06/06,29343
2012/06/07,29822
2012/06/08,29817
2012/06/09,30016
2012/06/10,30338
2012/06/11,30566
2012/06/12,30183
2012/06/13,31295
2012/06/14,32563
2012/06/15,33747
2012/06/16,34252
2012/06/17,34721
2012/06/18,35049
2012/06/19,35232
2012/06/20,35190
2012/06/21,34979
2012/06/22,34732
2012/06/23,34552
2012/06/24,34254
2012/06/25,34313
2012/06/26,34485
2012/06/27,34835
2012/06/28,34755
2012/06/29,34702
2012/06/30,34563
2012/07/01,34402
2012/07/02,34550
2012/07/03,34542
2012/07/04,34328
2012/07/05,33895
2012/07/06,33582
2012/07/07,33360
2012/07/08,32953
2012/07/09,32829
2012/07/10,33009
2012/07/11,33074
2012/07/12,33061
2012/07/13,32840
2012/07/14,32557
2012/07/15,32348
2012/07/16,32593
2012/07/17,33068
2012/07/18,33154
2012/07/19,33379
2012/07/20,33589
2012/07/21,33756
2012/07/22,34128
2012/07/23,34679
2012/07/24,34970
2012/07/25,34798
2012/07/26,34584
2012/07/27,34476
2012/07/28,34790
2012/07/29,34921
2012/07/30,35060
2012/07/31,36646
2012/08/01,37010
2012/08/02,37455
2012/08/03,37512
2012/08/04,37529
2012/08/05,37654
2012/08/06,38052
2012/08/07,38221
2012/08/08,39190
2012/08/09,39370
2012/08/10,39429
2012/08/11,39467
2012/08/12,39539
2012/08/13,40209
2012/08/14,40470
2012/08/15,41190
2012/08/16,42610
2012/08/17,43664
2012/08/18,44338
2012/08/19,45400
2012/08/20,45723
2012/08/21,46471
2012/08/22,46871
2012/08/23,46883
2012/08/24,46966
2012/08/25,46477
2012/08/26,45852
2012/08/27,45464
2012/08/28,45170
2012/08/29,44834
2012/08/30,44151
2012/08/31,44508
2012/09/01,44561
2012/09/02,43959
2012/09/03,43235
2012/09/04,43360
2012/09/05,43176
2012/09/06,43336
2012/09/07,43303
2012/09/08,42616
2012/09/09,42361
2012/09/10,41921
2012/09/11,41991
2012/09/12,41337
2012/09/13,40769
2012/09/14,40425
2012/09/15,39574
2012/09/16,38891
2012/09/17,38359
2012/09/18,38235
2012/09/19,38418
2012/09/20,38893
2012/09/21,38863
2012/09/22,38089
2012/09/23,37435
2012/09/24,37126
2012/09/25,37458
2012/09/26,38094
2012/09/27,38310
2012/09/28,39034
2012/09/29,38988
2012/09/30,38689
2012/10/01,38635
2012/10/02,39576
2012/10/03,40280
2012/10/04,41057
2012/10/05,41353
2012/10/06,41282
2012/10/07,41515
2012/10/08,42023
2012/10/09,42801
2012/10/10,43234
2012/10/11,43252
2012/10/12,43496
2012/10/13,43383
2012/10/14,43206
2012/10/15,43526
2012/10/16,43602
2012/10/17,43767
2012/10/18,44309
2012/10/19,44447
2012/10/20,44452
2012/10/21,44181
2012/10/22,44084
2012/10/23,43955
2012/10/24,43824
2012/10/25,43527
2012/10/26,43125
2012/10/27,42225
2012/10/28,41216
2012/10/29,40774
2012/10/30,40259
2012/10/31,39596
2012/11/01,38918
2012/11/02,38376
2012/11/03,37844
2012/11/04,37220
2012/11/05,37073
2012/11/06,37158
2012/11/07,37401
2012/11/08,37276
2012/11/09,37121
2012/11/10,36860
2012/11/11,36319
2012/11/12,35898
2012/11/13,35568
2012/11/14,35578
2012/11/15,36157
2012/11/16,36857
2012/11/17,37848
2012/11/18,38192
2012/11/19,38506
2012/11/20,38909
2012/11/21,39325
2012/11/22,39558
2012/11/23,39393
2012/11/24,39365
2012/11/25,39288
2012/11/26,39542
2012/11/27,39591
2012/11/28,39959
2012/11/29,40186
2012/11/30,40085
2012/12/01,39820
2012/12/02,39101
2012/12/03,38545
2012/12/04,38786
2012/12/05,39135
2012/12/06,39246
2012/12/07,39349
2012/12/08,39291
2012/12/09,39270
2012/12/10,39053
2012/12/11,38904
2012/12/12,39107
2012/12/13,39509
2012/12/14,39591
2012/12/15,39209
2012/12/16,38926
2012/12/17,39008
2012/12/18,39577
2012/12/19,39852
2012/12/20,39852
2012/12/21,40287
2012/12/22,41298
2012/12/23,41299
2012/12/24,41295
2012/12/25,40657
2012/12/26,40536
2012/12/27,40323
2012/12/28,40491
2012/12/29,40506
2012/12/30,40899
2012/12/31,40561
2013/01/01,40423
2013/01/02,40603
2013/01/03,41282
2013/01/04,41688
2013/01/05,42481
2013/01/06,42523
2013/01/07,43327
2013/01/08,44224
2013/01/09,45094
2013/01/10,46243
2013/01/11,47333
2013/01/12,47717
2013/01/13,48399
2013/01/14,48329
2013/01/15,49098
2013/01/16,49870
2013/01/17,50638
2013/01/18,51261
2013/01/19,51360
2013/01/20,51226
2013/01/21,51083
2013/01/22,51447
2013/01/23,51385
2013/01/24,52169
2013/01/25,52169
2013/01/26,52473
2013/01/27,52411
2013/01/28,52637
2013/01/29,52919
2013/01/30,52464
2013/01/31,52201
2013/02/01,52986
2013/02/02,53220
2013/02/03,53502
2013/02/04,53753
2013/02/05,54162
2013/02/06,54127
2013/02/07,54394
2013/02/08,54777
2013/02/09,54904
2013/02/10,55120
2013/02/11,55002
2013/02/12,54853
2013/02/13,54796
2013/02/14,54611
2013/02/15,54354
2013/02/16,53918
2013/02/17,53409
2013/02/18,53032
2013/02/19,52799
2013/02/20,52648
2013/02/21,52477
2013/02/22,52550
2013/02/23,52418
2013/02/24,52349
2013/02/25,52571
2013/02/26,52929
2013/02/27,53024
2013/02/28,53425
2013/03/01,54027
2013/03/02,53697
2013/03/03,53159
2013/03/04,53143
2013/03/05,53383
2013/03/06,54381
2013/03/07,55174
2013/03/08,55323
2013/03/09,55306
2013/03/10,55483
2013/03/11,55444
2013/03/12,55811
2013/03/13,56387
2013/03/14,56815
2013/03/15,57378
2013/03/16,57106
2013/03/17,56902
2013/03/18,57140
2013/03/19,57991
2013/03/20,58411
2013/03/21,59242
2013/03/22,60367
2013/03/23,60925
2013/03/24,61579
2013/03/25,62018
2013/03/26,62866
2013/03/27,63653
2013/03/28,65805
2013/03/29,67159
2013/03/30,68115
2013/03/31,68142
2013/04/01,68908
2013/04/02,70657
2013/04/03,73293
2013/04/04,75926
2013/04/05,77877
2013/04/06,78668
2013/04/07,79682
2013/04/08,82359
2013/04/09,84790
2013/04/10,88482
2013/04/11,91432
2013/04/12,92845
2013/04/13,92875
2013/04/14,92119
2013/04/15,93208
2013/04/16,94198
2013/04/17,95400
2013/04/18,95009
2013/04/19,96066
2013/04/20,95065
2013/04/21,93754
2013/04/22,93864
2013/04/23,94015
2013/04/24,94717
2013/04/25,94583
2013/04/26,94115
2013/04/27,93106
2013/04/28,94700
2013/04/29,94213
2013/04/30,93058
2013/05/01,92308
2013/05/02,91435
2013/05/03,90641
2013/05/04,89069
2013/05/05,87720
2013/05/06,87273
2013/05/07,88365
2013/05/08,88978
2013/05/09,88293
2013/05/10,87828
2013/05/11,87247
2013/05/12,86031
2013/05/13,85738
2013/05/14,85504
2013/05/15,85311
2013/05/16,85112
2013/05/17,84580
2013/05/18,83455
2013/05/19,82093
2013/05/20,81299
2013/05/21,81213
2013/05/22,80599
2013/05/23,80568
2013/05/24,80667
2013/05/25,79815
2013/05/26,79010
2013/05/27,78521
2013/05/28,78184
2013/05/29,78218
2013/05/30,78114
2013/05/31,77831
2013/06/01,77070
2013/06/02,76211
2013/06/03,76295
2013/06/04,76278
2013/06/05,76249
2013/06/06,75887
2013/06/07,75633
2013/06/08,74441
2013/06/09,73193
2013/06/10,72285
2013/06/11,71785
2013/06/12,71108
2013/06/13,70638
2013/06/14,70814
2013/06/15,69592
2013/06/16,68111
2013/06/17,67218
2013/06/18,66779
2013/06/19,66702
2013/06/20,66534
2013/06/21,66491
2013/06/22,65782
2013/06/23,64705
2013/06/24,64525
2013/06/25,64131
2013/06/26,63988
2013/06/27,63608
2013/06/28,63750
2013/06/29,63426
2013/06/30,62462
2013/07/01,62725
2013/07/02,62694
2013/07/03,62788
2013/07/04,62579
2013/07/05,62384
2013/07/06,61972
2013/07/07,61101
2013/07/08,61199
2013/07/09,61605
2013/07/10,61785
2013/07/11,62505
2013/07/12,63539
2013/07/13,63552
2013/07/14,62623
2013/07/15,62651
2013/07/16,62912
2013/07/17,62928
2013/07/18,62942
2013/07/19,62672
2013/07/20,62014
2013/07/21,61306
2013/07/22,61230
2013/07/23,61407
2013/07/24,61661
2013/07/25,61948
2013/07/26,61994
2013/07/27,61342
2013/07/28,60529
2013/07/29,60937
2013/07/30,61486
2013/07/31,62705
2013/08/01,66053
2013/08/02,66741
2013/08/03,66490
2013/08/04,66225
2013/08/05,66794
2013/08/06,67222
2013/08/07,67867
2013/08/08,68273
2013/08/09,68170
2013/08/10,67723
2013/08/11,66973
2013/08/12,69454
2013/08/13,70015
2013/08/14,70727
2013/08/15,71247
2013/08/16,72182
2013/08/17,71713
2013/08/18,70999
2013/08/19,71643
2013/08/20,72314
2013/08/21,73106
2013/08/22,73927
2013/08/23,74578
2013/08/24,74066
2013/08/25,73830
2013/08/26,74044
2013/08/27,75448
2013/08/28,76035
2013/08/29,76006
2013/08/30,76917
2013/08/31,77716
2013/09/01,76560
2013/09/02,75817
2013/09/03,75668
2013/09/04,75803
2013/09/05,75513
2013/09/06,75410
2013/09/07,74622
2013/09/08,73462
2013/09/09,73449
2013/09/10,73189
2013/09/11,73153
2013/09/12,73330
2013/09/13,72828
2013/09/14,71544
2013/09/15,70354
2013/09/16,70190
2013/09/17,70219
2013/09/18,70605
2013/09/19,70992
2013/09/20,71250
2013/09/21,70827
2013/09/22,70263
2013/09/23,70831
2013/09/24,71227
2013/09/25,71608
2013/09/26,71963
2013/09/27,72349
2013/09/28,72156
2013/09/29,72129
2013/09/30,72731
2013/10/01,73952
2013/10/02,76132
2013/10/03,77221
2013/10/04,77470
2013/10/05,76935
2013/10/06,76112
2013/10/07,76314
2013/10/08,76465
2013/10/09,76784
2013/10/10,77159
2013/10/11,77462
2013/10/12,76927
2013/10/13,77747
2013/10/14,78188
2013/10/15,78769
2013/10/16,79779
2013/10/17,79976
2013/10/18,80450
2013/10/19,81330
2013/10/20,80954
2013/10/21,82062
2013/10/22,83953
2013/10/23,85647
2013/10/24,87546
2013/10/25,88667
2013/10/26,87981
2013/10/27,86747
2013/10/28,86914
2013/10/29,86970
2013/10/30,87673
2013/10/31,88405
2013/11/01,88485
2013/11/02,88013
2013/11/03,87920
2013/11/04,88927
2013/11/05,90965
2013/11/06,93764
2013/11/07,96387
2013/11/08,98909
2013/11/09,101261
2013/11/10,102683
2013/11/11,103974
2013/11/12,105170
2013/11/13,106729
2013/11/14,108874
2013/11/15,110050
2013/11/16,110128
2013/11/17,110406
2013/11/18,114313
2013/11/19,120842
2013/11/20,124358
2013/11/21,129226
2013/11/22,132417
2013/11/23,134547
2013/11/24,134902
2013/11/25,136390
2013/11/26,140083
2013/11/27,144806
2013/11/28,149465
2013/11/29,153073
2013/11/30,154822
2013/12/01,156580
2013/12/02,158923
2013/12/03,160801
2013/12/04,163138
2013/12/05,165279
2013/12/06,166334
2013/12/07,166112
2013/12/08,163501
2013/12/09,163615
2013/12/10,163563
2013/12/11,163325
2013/12/12,161582
2013/12/13,160788
2013/12/14,160080
2013/12/15,158902
2013/12/16,160024
2013/12/17,159772
2013/12/18,160856
2013/12/19,160388
2013/12/20,159758
2013/12/21,157467
2013/12/22,155092
2013/12/23,154638
2013/12/24,152765
2013/12/25,150860
2013/12/26,148495
2013/12/27,146493
2013/12/28,143972
2013/12/29,142497
2013/12/30,142662
2013/12/31,140690
2014/01/01,137405
2014/01/02,136907
2014/01/03,136832
2014/01/04,135136
2014/01/05,134849
2014/01/06,137390
2014/01/07,137523
2014/01/08,137913
2014/01/09,137462
2014/01/10,136625
2014/01/11,136010
2014/01/12,134556
2014/01/13,135434
2014/01/14,134972
2014/01/15,134623
2014/01/16,134339
2014/01/17,133907
2014/01/18,132119
2014/01/19,130592
2014/01/20,133691
2014/01/21,135426
2014/01/22,136649
2014/01/23,137699
2014/01/24,138210
2014/01/25,137685
2014/01/26,137060
2014/01/27,139338
2014/01/28,140705
2014/01/29,140916
2014/01/30,141830
2014/01/31,142498
2014/02/01,142147
2014/02/02,141833
2014/02/03,143924
2014/02/04,145679
2014/02/05,146569
2014/02/06,147931
2014/02/07,149382
2014/02/08,149682
2014/02/09,148720
2014/02/10,150481
2014/02/11,151084
2014/02/12,155492
2014/02/13,156468
2014/02/14,158230
2014/02/15,158168
2014/02/16,156595
2014/02/17,158427
2014/02/18,158668
2014/02/19,160053
2014/02/20,161665
2014/02/21,163081
2014/02/22,162975
2014/02/23,163303
2014/02/24,166958
2014/02/25,170040
2014/02/26,172441
2014/02/27,173709
2014/02/28,175671
2014/03/01,176562
2014/03/02,175952
2014/03/03,180343
2014/03/04,184198
2014/03/05,185887
2014/03/06,187101
2014/03/07,187309
2014/03/08,186842
2014/03/09,186502
2014/03/10,188372
2014/03/11,188993
2014/03/12,190304
2014/03/13,190913
2014/03/14,191347
2014/03/15,188901
2014/03/16,186083
2014/03/17,186501
2014/03/18,183834
2014/03/19,182568
2014/03/20,181437
2014/03/21,181774
2014/03/22,180783
2014/03/23,178515
2014/03/24,179103
2014/03/25,177943
2014/03/26,176932
2014/03/27,176908
2014/03/28,176932
2014/03/29,174584
2014/03/30,173689
2014/03/31,173079
2014/04/01,173099
2014/04/02,173088
2014/04/03,172473
2014/04/04,172612
2014/04/05,171240
2014/04/06,171880
2014/04/07,170928
2014/04/08,170413
2014/04/09,170802
2014/04/10,171494
2014/04/11,171339
2014/04/12,168849
2014/04/13,169098
2014/04/14,170073
2014/04/15,171987
2014/04/16,172873
2014/04/17,172005
2014/04/18,170571
2014/04/19,168635
2014/04/20,168247
2014/04/21,166500
2014/04/22,167475
2014/04/23,166639
2014/04/24,166631
2014/04/25,167499
2014/04/26,165329
2014/04/27,165627
2014/04/28,165665
2014/04/29,165800
2014/04/30,165691
2014/05/01,164854
