Date,activeaddresses3sma
2010/12/07,857
2010/12/08,926.333
2010/12/09,960
2010/12/10,791.333
2010/12/11,847
2010/12/12,966.667
2010/12/13,1313
2010/12/14,1336
2010/12/15,1299
2010/12/16,1057
2010/12/17,943.333
2010/12/18,867.667
2010/12/19,914
2010/12/20,1136
2010/12/21,1213
2010/12/22,1253
2010/12/23,1106
2010/12/24,1026
2010/12/25,981.667
2010/12/26,985
2010/12/27,1081
2010/12/28,1066
2010/12/29,1053
2010/12/30,1037
2010/12/31,993
2011/01/01,1022
2011/01/02,1009
2011/01/03,1175
2011/01/04,1176
2011/01/05,1339
2011/01/06,1260
2011/01/07,1318
2011/01/08,1296
2011/01/09,1370
2011/01/10,1431
2011/01/11,1457
2011/01/12,1417
2011/01/13,1504
2011/01/14,1522
2011/01/15,1575
2011/01/16,1522
2011/01/17,1435
2011/01/18,1433
2011/01/19,1436
2011/01/20,1471
2011/01/21,1656
2011/01/22,1873
2011/01/23,2032
2011/01/24,2062
2011/01/25,1812
2011/01/26,1696
2011/01/27,1561
2011/01/28,1643
2011/01/29,1807
2011/01/30,2322
2011/01/31,2501
2011/02/01,2448
2011/02/02,1878
2011/02/03,1557
2011/02/04,1422
2011/02/05,1433
2011/02/06,1476
2011/02/07,1439
2011/02/08,1406
2011/02/09,1638
2011/02/10,2355
2011/02/11,3316
2011/02/12,3720
2011/02/13,3625
2011/02/14,3561
2011/02/15,3598
2011/02/16,3503
2011/02/17,3295
2011/02/18,3361
2011/02/19,3331
2011/02/20,3226
2011/02/21,3120
2011/02/22,3416
2011/02/23,3623
2011/02/24,3752
2011/02/25,3630
2011/02/26,3558
2011/02/27,3543
2011/02/28,3414
2011/03/01,3952
2011/03/02,3983
2011/03/03,4605
2011/03/04,3968
2011/03/05,3928
2011/03/06,3402
2011/03/07,3445
2011/03/08,3531
2011/03/09,3553
2011/03/10,3388
2011/03/11,3115
2011/03/12,3064
2011/03/13,3058
2011/03/14,3008
2011/03/15,3031
2011/03/16,3122
2011/03/17,3230
2011/03/18,3162
2011/03/19,3165
2011/03/20,3573
2011/03/21,4092
2011/03/22,4321
2011/03/23,5126
2011/03/24,5038
2011/03/25,5141
2011/03/26,4462
2011/03/27,4590
2011/03/28,4979
2011/03/29,4920
2011/03/30,4550
2011/03/31,4158
2011/04/01,3700
2011/04/02,3581
2011/04/03,3403
2011/04/04,3850
2011/04/05,4184
2011/04/06,4265
2011/04/07,3865
2011/04/08,3646
2011/04/09,3562
2011/04/10,3592
2011/04/11,3729
2011/04/12,3968
2011/04/13,4354
2011/04/14,4989
2011/04/15,4928
2011/04/16,5161
2011/04/17,4622
2011/04/18,5086
2011/04/19,5412
2011/04/20,5758
2011/04/21,5261
2011/04/22,4561
2011/04/23,4410
2011/04/24,4614
2011/04/25,4889
2011/04/26,5293
2011/04/27,6237
2011/04/28,6619
2011/04/29,6819
2011/04/30,7042
2011/05/01,7465
2011/05/02,7211
2011/05/03,6509
2011/05/04,6136
2011/05/05,6506
2011/05/06,6773
2011/05/07,7075
2011/05/08,6843
2011/05/09,7081
2011/05/10,7043
2011/05/11,7272
2011/05/12,7160
2011/05/13,7922
2011/05/14,8552
2011/05/15,8914
2011/05/16,9688
2011/05/17,10195
2011/05/18,11736
2011/05/19,11811
2011/05/20,12179
2011/05/21,11457
2011/05/22,11069
2011/05/23,11233
2011/05/24,12037
2011/05/25,13280
2011/05/26,14074
2011/05/27,13284
2011/05/28,12310
2011/05/29,11216
2011/05/30,11862
2011/05/31,12664
2011/06/01,13592
2011/06/02,14515
2011/06/03,15772
2011/06/04,17584
2011/06/05,18365
2011/06/06,19414
2011/06/07,19262
2011/06/08,22411
2011/06/09,24183
2011/06/10,25909
2011/06/11,24731
2011/06/12,24976
2011/06/13,25531
2011/06/14,27534
2011/06/15,27709
2011/06/16,28729
2011/06/17,27487
2011/06/18,27012
2011/06/19,26645
2011/06/20,26614
2011/06/21,26241
2011/06/22,25907
2011/06/23,25376
2011/06/24,25448
2011/06/25,24070
2011/06/26,23793
2011/06/27,25435
2011/06/28,26619
2011/06/29,26883
2011/06/30,24657
2011/07/01,26002
2011/07/02,28634
2011/07/03,28230
2011/07/04,26011
2011/07/05,23034
2011/07/06,24592
2011/07/07,24386
2011/07/08,24829
2011/07/09,23443
2011/07/10,25365
2011/07/11,25773
2011/07/12,25867
2011/07/13,25356
2011/07/14,26354
2011/07/15,26817
2011/07/16,25776
2011/07/17,24387
2011/07/18,25536
2011/07/19,25819
2011/07/20,26223
2011/07/21,25407
2011/07/22,25258
2011/07/23,23932
2011/07/24,23196
2011/07/25,24031
2011/07/26,24669
2011/07/27,24753
2011/07/28,24400
2011/07/29,23867
2011/07/30,22627
2011/07/31,22039
2011/08/01,22551
2011/08/02,23199
2011/08/03,21290
2011/08/04,19693
2011/08/05,19629
2011/08/06,20236
2011/08/07,20600
2011/08/08,21640
2011/08/09,22785
2011/08/10,22669
2011/08/11,20556
2011/08/12,18375
2011/08/13,18200
2011/08/14,19272
2011/08/15,19970
2011/08/16,20573
2011/08/17,20192
2011/08/18,20677
2011/08/19,21090
2011/08/20,21340
2011/08/21,22043
2011/08/22,23033
2011/08/23,23560
2011/08/24,23342
2011/08/25,22645
2011/08/26,22259
2011/08/27,21835
2011/08/28,20290
2011/08/29,19408
2011/08/30,18300
2011/08/31,17818
2011/09/01,17182
2011/09/02,16704
2011/09/03,15849
2011/09/04,16033
2011/09/05,16748
2011/09/06,18185
2011/09/07,17948
2011/09/08,17134
2011/09/09,17077
2011/09/10,16782
2011/09/11,16655
2011/09/12,15999
2011/09/13,15643
2011/09/14,15433
2011/09/15,15040
2011/09/16,14937
2011/09/17,14381
2011/09/18,14015
2011/09/19,14515
2011/09/20,17445
2011/09/21,18636
2011/09/22,19129
2011/09/23,18489
2011/09/24,18989
2011/09/25,19555
2011/09/26,18811
2011/09/27,18564
2011/09/28,16735
2011/09/29,15080
2011/09/30,13338
2011/10/01,13088
2011/10/02,12769
2011/10/03,12895
2011/10/04,13162
2011/10/05,13767
2011/10/06,13965
2011/10/07,13947
2011/10/08,13562
2011/10/09,12840
2011/10/10,12707
2011/10/11,13113
2011/10/12,13549
2011/10/13,12986
2011/10/14,13266
2011/10/15,13124
2011/10/16,13232
2011/10/17,13095
2011/10/18,12814
2011/10/19,13005
2011/10/20,11996
2011/10/21,11908
2011/10/22,11759
2011/10/23,12459
2011/10/24,13093
2011/10/25,13426
2011/10/26,13169
2011/10/27,12337
2011/10/28,12204
2011/10/29,12346
2011/10/30,12327
2011/10/31,12099
2011/11/01,12064
2011/11/02,12636
2011/11/03,13000
2011/11/04,14015
2011/11/05,14141
2011/11/06,13617
2011/11/07,12559
2011/11/08,12640
2011/11/09,13573
2011/11/10,14147
2011/11/11,13623
2011/11/12,12911
2011/11/13,12303
2011/11/14,12820
2011/11/15,13475
2011/11/16,13681
2011/11/17,13173
2011/11/18,12591
2011/11/19,11570
2011/11/20,11311
2011/11/21,10556
2011/11/22,11022
2011/11/23,11049
2011/11/24,11312
2011/11/25,11376
2011/11/26,10972
2011/11/27,10907
2011/11/28,11220
2011/11/29,12583
2011/11/30,14144
2011/12/01,14613
2011/12/02,14264
2011/12/03,13405
2011/12/04,12686
2011/12/05,12603
2011/12/06,13398
2011/12/07,13744
2011/12/08,14071
2011/12/09,12916
2011/12/10,12595
2011/12/11,11954
2011/12/12,11814
2011/12/13,11826
2011/12/14,11772
2011/12/15,11327
2011/12/16,10877
2011/12/17,10291
2011/12/18,10240
2011/12/19,10936
2011/12/20,12095
2011/12/21,12765
2011/12/22,12536
2011/12/23,12008
2011/12/24,11463
2011/12/25,11386
2011/12/26,11409
2011/12/27,11907
2011/12/28,11576
2011/12/29,11291
2011/12/30,10891
2011/12/31,10918
2012/01/01,10959
2012/01/02,11416
2012/01/03,12165
2012/01/04,12507
2012/01/05,13663
2012/01/06,14254
2012/01/07,14572
2012/01/08,14334
2012/01/09,14310
2012/01/10,15200
2012/01/11,15972
2012/01/12,15653
2012/01/13,15122
2012/01/14,14314
2012/01/15,14203
2012/01/16,14329
2012/01/17,14234
2012/01/18,14631
2012/01/19,14704
2012/01/20,14676
2012/01/21,14271
2012/01/22,13041
2012/01/23,12715
2012/01/24,13185
2012/01/25,14912
2012/01/26,15320
2012/01/27,15153
2012/01/28,13977
2012/01/29,13960
2012/01/30,13650
2012/01/31,14508
2012/02/01,14702
2012/02/02,15568
2012/02/03,15877
2012/02/04,16340
2012/02/05,15924
2012/02/06,15038
2012/02/07,14486
2012/02/08,14399
2012/02/09,14807
2012/02/10,15357
2012/02/11,15588
2012/02/12,15274
2012/02/13,15239
2012/02/14,16278
2012/02/15,17474
2012/02/16,18278
2012/02/17,16883
2012/02/18,15795
2012/02/19,13989
2012/02/20,14013
2012/02/21,14086
2012/02/22,15100
2012/02/23,16190
2012/02/24,16790
2012/02/25,16412
2012/02/26,15001
2012/02/27,14466
2012/02/28,14855
2012/02/29,15560
2012/03/01,15971
2012/03/02,16401
2012/03/03,15450
2012/03/04,15057
2012/03/05,14567
2012/03/06,15470
2012/03/07,15554
2012/03/08,15407
2012/03/09,15572
2012/03/10,14797
2012/03/11,13777
2012/03/12,13299
2012/03/13,14610
2012/03/14,15790
2012/03/15,16051
2012/03/16,15859
2012/03/17,15826
2012/03/18,15406
2012/03/19,15163
2012/03/20,15129
2012/03/21,15905
2012/03/22,15970
2012/03/23,15396
2012/03/24,14639
2012/03/25,14185
2012/03/26,14692
2012/03/27,15218
2012/03/28,15848
2012/03/29,16264
2012/03/30,16101
2012/03/31,15368
2012/04/01,13945
2012/04/02,13898
2012/04/03,15484
2012/04/04,16793
2012/04/05,17293
2012/04/06,16469
2012/04/07,15665
2012/04/08,14842
2012/04/09,14471
2012/04/10,15521
2012/04/11,17032
2012/04/12,18237
2012/04/13,17689
2012/04/14,17322
2012/04/15,16459
2012/04/16,17569
2012/04/17,17965
2012/04/18,19009
2012/04/19,18567
2012/04/20,18833
2012/04/21,17814
2012/04/22,16786
2012/04/23,15916
2012/04/24,16254
2012/04/25,17173
2012/04/26,17984
2012/04/27,17942
2012/04/28,17447
2012/04/29,16387
2012/04/30,17020
2012/05/01,18374
2012/05/02,19777
2012/05/03,20696
2012/05/04,21579
2012/05/05,21518
2012/05/06,21631
2012/05/07,22622
2012/05/08,23879
2012/05/09,24754
2012/05/10,23009
2012/05/11,23793
2012/05/12,23101
2012/05/13,23197
2012/05/14,25289
2012/05/15,26760
2012/05/16,28373
2012/05/17,25091
2012/05/18,24757
2012/05/19,26778
2012/05/20,29102
2012/05/21,30500
2012/05/22,29137
2012/05/23,29162
2012/05/24,28400
2012/05/25,29265
2012/05/26,27943
2012/05/27,27352
2012/05/28,27180
2012/05/29,30052
2012/05/30,30803
2012/05/31,30409
2012/06/01,28673
2012/06/02,26012
2012/06/03,26673
2012/06/04,30844
2012/06/05,37644
2012/06/06,35567
2012/06/07,33504
2012/06/08,29271
2012/06/09,31730
2012/06/10,31213
2012/06/11,32660
2012/06/12,29978
2012/06/13,34278
2012/06/14,39958
2012/06/15,48489
2012/06/16,46027
2012/06/17,42597
2012/06/18,38769
2012/06/19,37502
2012/06/20,35139
2012/06/21,32509
2012/06/22,30403
2012/06/23,29733
2012/06/24,29330
2012/06/25,30913
2012/06/26,32826
2012/06/27,36358
2012/06/28,35942
2012/06/29,34981
2012/06/30,32591
2012/07/01,32248
2012/07/02,33406
2012/07/03,34329
2012/07/04,34307
2012/07/05,31419
2012/07/06,29636
2012/07/07,29404
2012/07/08,29401
2012/07/09,30378
2012/07/10,32409
2012/07/11,34889
2012/07/12,35539
2012/07/13,33649
2012/07/14,31831
2012/07/15,30548
2012/07/16,32361
2012/07/17,35817
2012/07/18,37118
2012/07/19,36954
2012/07/20,35571
2012/07/21,36001
2012/07/22,36883
2012/07/23,38857
2012/07/24,39803
2012/07/25,37337
2012/07/26,33605
2012/07/27,31564
2012/07/28,33921
2012/07/29,35633
2012/07/30,36931
2012/07/31,43648
2012/08/01,45229
2012/08/02,47208
2012/08/03,39737
2012/08/04,38124
2012/08/05,36695
2012/08/06,38691
2012/08/07,39786
2012/08/08,44493
2012/08/09,43837
2012/08/10,43650
2012/08/11,39133
2012/08/12,38694
2012/08/13,42021
2012/08/14,43509
2012/08/15,47290
2012/08/16,51662
2012/08/17,56291
2012/08/18,56692
2012/08/19,55498
2012/08/20,52382
2012/08/21,53311
2012/08/22,50443
2012/08/23,49221
2012/08/24,46099
2012/08/25,41795
2012/08/26,38780
2012/08/27,36586
2012/08/28,37687
2012/08/29,39244
2012/08/30,37797
2012/08/31,40966
2012/09/01,42835
2012/09/02,43109
2012/09/03,37633
2012/09/04,37986
2012/09/05,40191
2012/09/06,44808
2012/09/07,44163
2012/09/08,41548
2012/09/09,39331
2012/09/10,37082
2012/09/11,40930
2012/09/12,38938
2012/09/13,38178
2012/09/14,35856
2012/09/15,34459
2012/09/16,33291
2012/09/17,31553
2012/09/18,34472
2012/09/19,38242
2012/09/20,42979
2012/09/21,43118
2012/09/22,37929
2012/09/23,31717
2012/09/24,29797
2012/09/25,35116
2012/09/26,41659
2012/09/27,44540
2012/09/28,46792
2012/09/29,43519
2012/09/30,41048
2012/10/01,37031
2012/10/02,41940
2012/10/03,47082
2012/10/04,51692
2012/10/05,48812
2012/10/06,45099
2012/10/07,42297
2012/10/08,43333
2012/10/09,47772
2012/10/10,49091
2012/10/11,46955
2012/10/12,44401
2012/10/13,41760
2012/10/14,40877
2012/10/15,41435
2012/10/16,42644
2012/10/17,44722
2012/10/18,46311
2012/10/19,47022
2012/10/20,46489
2012/10/21,42406
2012/10/22,41170
2012/10/23,40579
2012/10/24,41598
2012/10/25,40962
2012/10/26,39747
2012/10/27,35710
2012/10/28,31734
2012/10/29,31029
2012/10/30,32600
2012/10/31,34109
2012/11/01,32789
2012/11/02,32350
2012/11/03,32531
2012/11/04,32174
2012/11/05,33654
2012/11/06,36464
2012/11/07,40745
2012/11/08,40775
2012/11/09,39302
2012/11/10,36377
2012/11/11,33873
2012/11/12,32147
2012/11/13,31466
2012/11/14,34001
2012/11/15,38917
2012/11/16,44121
2012/11/17,49170
2012/11/18,48048
2012/11/19,46085
2012/11/20,43033
2012/11/21,43429
2012/11/22,43086
2012/11/23,40236
2012/11/24,37895
2012/11/25,36193
2012/11/26,38237
2012/11/27,38724
2012/11/28,41250
2012/11/29,41457
2012/11/30,40973
2012/12/01,37933
2012/12/02,33213
2012/12/03,30891
2012/12/04,33452
2012/12/05,39015
2012/12/06,42641
2012/12/07,42135
2012/12/08,40078
2012/12/09,39369
2012/12/10,37716
2012/12/11,37292
2012/12/12,38564
2012/12/13,41977
2012/12/14,43521
2012/12/15,40815
2012/12/16,37339
2012/12/17,37113
2012/12/18,41626
2012/12/19,44297
2012/12/20,43813
2012/12/21,43142
2012/12/22,46937
2012/12/23,47066
2012/12/24,45032
2012/12/25,36747
2012/12/26,36139
2012/12/27,34987
2012/12/28,39027
2012/12/29,39657
2012/12/30,42727
2012/12/31,40171
2013/01/01,39454
2013/01/02,38562
2013/01/03,44073
2013/01/04,47238
2013/01/05,50675
2013/01/06,47656
2013/01/07,49895
2013/01/08,50763
2013/01/09,55413
2013/01/10,57789
2013/01/11,59467
2013/01/12,57658
2013/01/13,55764
2013/01/14,50184
2013/01/15,52481
2013/01/16,53454
2013/01/17,58323
2013/01/18,58132
2013/01/19,55110
2013/01/20,50833
2013/01/21,47127
2013/01/22,48502
2013/01/23,48922
2013/01/24,53843
2013/01/25,52534
2013/01/26,54968
2013/01/27,51261
2013/01/28,52840
2013/01/29,53163
2013/01/30,51482
2013/01/31,49332
2013/02/01,52263
2013/02/02,56278
2013/02/03,59498
2013/02/04,57152
2013/02/05,58271
2013/02/06,56989
2013/02/07,57301
2013/02/08,57390
2013/02/09,58287
2013/02/10,58046
2013/02/11,55407
2013/02/12,53911
2013/02/13,52436
2013/02/14,52165
2013/02/15,51593
2013/02/16,49576
2013/02/17,47610
2013/02/18,46641
2013/02/19,47404
2013/02/20,49140
2013/02/21,50272
2013/02/22,51912
2013/02/23,52109
2013/02/24,52581
2013/02/25,53351
2013/02/26,55829
2013/02/27,56829
2013/02/28,57888
2013/03/01,59309
2013/03/02,57368
2013/03/03,52786
2013/03/04,49609
2013/03/05,52331
2013/03/06,60028
2013/03/07,64304
2013/03/08,64038
2013/03/09,59028
2013/03/10,55904
2013/03/11,54881
2013/03/12,56754
2013/03/13,58770
2013/03/14,61300
2013/03/15,62552
2013/03/16,58510
2013/03/17,55453
2013/03/18,53909
2013/03/19,59851
2013/03/20,63486
2013/03/21,67106
2013/03/22,69182
2013/03/23,70562
2013/03/24,70329
2013/03/25,67396
2013/03/26,69405
2013/03/27,70648
2013/03/28,80078
2013/03/29,83498
2013/03/30,85262
2013/03/31,75194
2013/04/01,72688
2013/04/02,77297
2013/04/03,91591
2013/04/04,102636
2013/04/05,105355
2013/04/06,97337
2013/04/07,90072
2013/04/08,94692
2013/04/09,104355
2013/04/10,119807
2013/04/11,123380
2013/04/12,120342
2013/04/13,103470
2013/04/14,85732
2013/04/15,84827
2013/04/16,90670
2013/04/17,101956
2013/04/18,95911
2013/04/19,97461
2013/04/20,87210
2013/04/21,83130
2013/04/22,78698
2013/04/23,84923
2013/04/24,95811
2013/04/25,95495
2013/04/26,93171
2013/04/27,85078
2013/04/28,94175
2013/04/29,94428
2013/04/30,93981
2013/05/01,82499
2013/05/02,80833
2013/05/03,82813
2013/05/04,78273
2013/05/05,75000
2013/05/06,75784
2013/05/07,88826
2013/05/08,98923
2013/05/09,97833
2013/05/10,89573
2013/05/11,82400
2013/05/12,78289
2013/05/13,77774
2013/05/14,78709
2013/05/15,83759
2013/05/16,84215
2013/05/17,82458
2013/05/18,76995
2013/05/19,70350
2013/05/20,68091
2013/05/21,72825
2013/05/22,76350
2013/05/23,80214
2013/05/24,81010
2013/05/25,79284
2013/05/26,74748
2013/05/27,71092
2013/05/28,73293
2013/05/29,76926
2013/05/30,78338
2013/05/31,78088
2013/06/01,73838
2013/06/02,69704
2013/06/03,71163
2013/06/04,74771
2013/06/05,79051
2013/06/06,76855
2013/06/07,75234
2013/06/08,68431
2013/06/09,62875
2013/06/10,58607
2013/06/11,61391
2013/06/12,63778
2013/06/13,65571
2013/06/14,68622
2013/06/15,65304
2013/06/16,59452
2013/06/17,53166
2013/06/18,56416
2013/06/19,63203
2013/06/20,66784
2013/06/21,68629
2013/06/22,65106
2013/06/23,59910
2013/06/24,58498
2013/06/25,59433
2013/06/26,63746
2013/06/27,62467
2013/06/28,64878
2013/06/29,63539
2013/06/30,60029
2013/07/01,60050
2013/07/02,61109
2013/07/03,66286
2013/07/04,63683
2013/07/05,62467
2013/07/06,59304
2013/07/07,55297
2013/07/08,56142
2013/07/09,59959
2013/07/10,65296
2013/07/11,68734
2013/07/12,72222
2013/07/13,71641
2013/07/14,63323
2013/07/15,57948
2013/07/16,58983
2013/07/17,63851
2013/07/18,64135
2013/07/19,61648
2013/07/20,58112
2013/07/21,54094
2013/07/22,54613
2013/07/23,58580
2013/07/24,63502
2013/07/25,65542
2013/07/26,65071
2013/07/27,60438
2013/07/28,54685
2013/07/29,56214
2013/07/30,62175
2013/07/31,72748
2013/08/01,88358
2013/08/02,89988
2013/08/03,83182
2013/08/04,65165
2013/08/05,64636
2013/08/06,68323
2013/08/07,73461
2013/08/08,73196
2013/08/09,70892
2013/08/10,65437
2013/08/11,59357
2013/08/12,72277
2013/08/13,77507
2013/08/14,85534
2013/08/15,76322
2013/08/16,78830
2013/08/17,73229
2013/08/18,67159
2013/08/19,65837
2013/08/20,71981
2013/08/21,80357
2013/08/22,82136
2013/08/23,82817
2013/08/24,76721
2013/08/25,71631
2013/08/26,69592
2013/08/27,79800
2013/08/28,84886
2013/08/29,84590
2013/08/30,82790
2013/08/31,84219
2013/09/01,78258
2013/09/02,69317
2013/09/03,63963
2013/09/04,70589
2013/09/05,73134
2013/09/06,73524
2013/09/07,68762
2013/09/08,64116
2013/09/09,64358
2013/09/10,67050
2013/09/11,73113
2013/09/12,74125
2013/09/13,72759
2013/09/14,65885
2013/09/15,58475
2013/09/16,59543
2013/09/17,65874
2013/09/18,73971
2013/09/19,77087
2013/09/20,78439
2013/09/21,74197
2013/09/22,69018
2013/09/23,70164
2013/09/24,74175
2013/09/25,79145
2013/09/26,78359
2013/09/27,78258
2013/09/28,75068
2013/09/29,72778
2013/09/30,73564
2013/10/01,80518
2013/10/02,91993
2013/10/03,95265
2013/10/04,91284
2013/10/05,77952
2013/10/06,68231
2013/10/07,67814
2013/10/08,71326
2013/10/09,77463
2013/10/10,78797
2013/10/11,79970
2013/10/12,75791
2013/10/13,78143
2013/10/14,79038
2013/10/15,85241
2013/10/16,87113
2013/10/17,86770
2013/10/18,86915
2013/10/19,86675
2013/10/20,84033
2013/10/21,87499
2013/10/22,93167
2013/10/23,104666
2013/10/24,109898
2013/10/25,107111
2013/10/26,95750
2013/10/27,80143
2013/10/28,75276
2013/10/29,79117
2013/10/30,89334
2013/10/31,92781
2013/11/01,93312
2013/11/02,87288
2013/11/03,82754
2013/11/04,87260
2013/11/05,100543
2013/11/06,116564
2013/11/07,126537
2013/11/08,130875
2013/11/09,130347
2013/11/10,125857
2013/11/11,121030
2013/11/12,116561
2013/11/13,118553
2013/11/14,124280
2013/11/15,125480
2013/11/16,119110
2013/11/17,110541
2013/11/18,125438
2013/11/19,160060
2013/11/20,179320
2013/11/21,187351
2013/11/22,173240
2013/11/23,168369
2013/11/24,146996
2013/11/25,139527
2013/11/26,149064
2013/11/27,173929
2013/11/28,193603
2013/11/29,196975
2013/11/30,185202
2013/12/01,173292
2013/12/02,169427
2013/12/03,172830
2013/12/04,178822
2013/12/05,180826
2013/12/06,179254
2013/12/07,168126
2013/12/08,144956
2013/12/09,140564
2013/12/10,141780
2013/12/11,154576
2013/12/12,146098
2013/12/13,143251
2013/12/14,141645
2013/12/15,145142
2013/12/16,155697
2013/12/17,159270
2013/12/18,172580
2013/12/19,165939
2013/12/20,164184
2013/12/21,146240
2013/12/22,135019
2013/12/23,134653
2013/12/24,135690
2013/12/25,137740
2013/12/26,127807
2013/12/27,126433
2013/12/28,121663
2013/12/29,123866
2013/12/30,132626
2013/12/31,133710
2014/01/01,123041
2014/01/02,118065
2014/01/03,126043
2014/01/04,132491
2014/01/05,131974
2014/01/06,143909
2014/01/07,152557
2014/01/08,156307
2014/01/09,141374
2014/01/10,136346
2014/01/11,130542
2014/01/12,124846
2014/01/13,133094
2014/01/14,133601
2014/01/15,138923
2014/01/16,132360
2014/01/17,131619
2014/01/18,122819
2014/01/19,114957
2014/01/20,131558
2014/01/21,149272
2014/01/22,163960
2014/01/23,154351
2014/01/24,148647
2014/01/25,139979
2014/01/26,131730
2014/01/27,141033
2014/01/28,151453
2014/01/29,156692
2014/01/30,150451
2014/01/31,147397
2014/02/01,145307
2014/02/02,139871
2014/02/03,147682
2014/02/04,159067
2014/02/05,166192
2014/02/06,163173
2014/02/07,161951
2014/02/08,159092
2014/02/09,147675
2014/02/10,149657
2014/02/11,151858
2014/02/12,180501
2014/02/13,178027
2014/02/14,185494
2014/02/15,163954
2014/02/16,151837
2014/02/17,152871
2014/02/18,155439
2014/02/19,172070
2014/02/20,172288
2014/02/21,179122
2014/02/22,171928
2014/02/23,165877
2014/02/24,178020
2014/02/25,195760
2014/02/26,208604
2014/02/27,198524
2014/02/28,194304
2014/03/01,187759
2014/03/02,179299
2014/03/03,192914
2014/03/04,209813
2014/03/05,224022
2014/03/06,210151
2014/03/07,193012
2014/03/08,182767
2014/03/09,175394
2014/03/10,184425
2014/03/11,190894
2014/03/12,200862
2014/03/13,196058
2014/03/14,196565
2014/03/15,177687
2014/03/16,159968
2014/03/17,159033
2014/03/18,157727
2014/03/19,165942
2014/03/20,158374
2014/03/21,174000
2014/03/22,175481
2014/03/23,169714
2014/03/24,170696
2014/03/25,169781
2014/03/26,176406
2014/03/27,173189
2014/03/28,178559
2014/03/29,170650
2014/03/30,165218
2014/03/31,160971
2014/04/01,172310
2014/04/02,176644
2014/04/03,176076
2014/04/04,175571
2014/04/05,166923
2014/04/06,171970
2014/04/07,165631
2014/04/08,169488
2014/04/09,167991
2014/04/10,175934
2014/04/11,177297
2014/04/12,161634
2014/04/13,158204
2014/04/14,162761
2014/04/15,185018
2014/04/16,189140
2014/04/17,180627
2014/04/18,164093
2014/04/19,149451
2014/04/20,151630
2014/04/21,149268
2014/04/22,163432
2014/04/23,160912
2014/04/24,169568
2014/04/25,169011
2014/04/26,161868
2014/04/27,163073
2014/04/28,158269
2014/04/29,169765
2014/04/30,167816
2014/05/01,163522
2014/05/02,154840
2014/05/03,138504
2014/05/04,139178
2014/05/05,140642
2014/05/06,157745
2014/05/07,159462
