Date,mediantransactionvalue30momUSD
2010/10/25,84.119
2010/10/26,96.65
2010/10/27,101.471
2010/10/28,92.413
2010/10/29,2.802
2010/10/30,17.594
2010/10/31,11.121
2010/11/01,0.847
2010/11/02,47.671
2010/11/03,-7.741
2010/11/04,17.335
2010/11/05,2.205
2010/11/06,3.585
2010/11/07,7.668
2010/11/08,19.901
2010/11/09,2.226
2010/11/10,16.216
2010/11/11,14.799
2010/11/12,22.85
2010/11/13,-78.85
2010/11/14,-55.068
2010/11/15,-111.341
2010/11/16,-13.217
2010/11/17,3.277
2010/11/18,-3.925
2010/11/19,-4.972
2010/11/20,-5.102
2010/11/21,-1.117
2010/11/22,12.742
2010/11/23,13.22
2010/11/24,-84.169
2010/11/25,-96.804
2010/11/26,-100.202
2010/11/27,-92.425
2010/11/28,-5.082
2010/11/29,-15.456
2010/11/30,-9.699
2010/12/01,2.979
2010/12/02,-49.141
2010/12/03,-6.842
2010/12/04,-30.155
2010/12/05,-3.959
2010/12/06,-15.598
2010/12/07,-18.228
2010/12/08,-30.926
2010/12/09,-5.46
2010/12/10,-17.285
2010/12/11,-14.193
2010/12/12,-25.258
2010/12/13,-3.075
2010/12/14,29.643
2010/12/15,53.291
2010/12/16,30.405
2010/12/17,-6.457
2010/12/18,24.47
2010/12/19,3.365
2010/12/20,5.279
2010/12/21,12.497
2010/12/22,-4.229
2010/12/23,-2.164
2010/12/24,11.7
2010/12/25,63.735
2010/12/26,38.46
2010/12/27,10.472
2010/12/28,4.336
2010/12/29,10.934
2010/12/30,12.584
2010/12/31,8.849
2011/01/01,10.278
2011/01/02,11.978
2011/01/03,-1.963
2011/01/04,-1.155
2011/01/05,-0.586
2011/01/06,-0.589
2011/01/07,3.196
2011/01/08,-5.442
2011/01/09,-3.677
2011/01/10,-4.347
2011/01/11,-0.655
2011/01/12,-10.658
2011/01/13,-34.44
2011/01/14,-59.898
2011/01/15,-26.174
2011/01/16,-0.986
2011/01/17,-8.474
2011/01/18,1.044
2011/01/19,3.18
2011/01/20,-6.533
2011/01/21,-7.439
2011/01/22,-11.446
2011/01/23,2.453
2011/01/24,-59.49
2011/01/25,-25.055
2011/01/26,2.538
2011/01/27,6.472
2011/01/28,-5.457
2011/01/29,-7.551
2011/01/30,95.542
2011/01/31,10.815
2011/02/01,14.338
2011/02/02,30.05
2011/02/03,28.193
2011/02/04,33.279
2011/02/05,38.321
2011/02/06,36.71
2011/02/07,39.794
2011/02/08,38.609
2011/02/09,43.706
2011/02/10,48.274
2011/02/11,81.433
2011/02/12,49.244
2011/02/13,42.396
2011/02/14,10.552
2011/02/15,10.738
2011/02/16,1.126
2011/02/17,18.054
2011/02/18,7.585
2011/02/19,34.343
2011/02/20,38.306
2011/02/21,38.58
2011/02/22,26.424
2011/02/23,34.686
2011/02/24,25.246
2011/02/25,26.887
2011/02/26,31.754
2011/02/27,11.852
2011/02/28,10.329
2011/03/01,-95.967
2011/03/02,-16.032
2011/03/03,-15.575
2011/03/04,-18.201
2011/03/05,7.259
2011/03/06,4.03
2011/03/07,-16.587
2011/03/08,-21.668
2011/03/09,-4.015
2011/03/10,-25.183
2011/03/11,-29.393
2011/03/12,-49.589
2011/03/13,-81.062
2011/03/14,-51.653
2011/03/15,-41.338
2011/03/16,-27.057
2011/03/17,-21.922
2011/03/18,-10.905
2011/03/19,-21.992
2011/03/20,-8.871
2011/03/21,-40.302
2011/03/22,-10.258
2011/03/23,-20.613
2011/03/24,-22.674
2011/03/25,-7.897
2011/03/26,-25.496
2011/03/27,-34.129
2011/03/28,-32.464
2011/03/29,-14.145
2011/03/30,-3.792
2011/03/31,4.401
2011/04/01,7.525
2011/04/02,-0.186
2011/04/03,3.797
2011/04/04,-9.221
2011/04/05,-19.281
2011/04/06,-10.774
2011/04/07,-6.531
2011/04/08,-21.69
2011/04/09,-0.163
2011/04/10,-5.765
2011/04/11,11.492
2011/04/12,16.662
2011/04/13,13.725
2011/04/14,8.481
2011/04/15,22.149
2011/04/16,28.025
2011/04/17,7.442
2011/04/18,3.668
2011/04/19,23.907
2011/04/20,26.847
2011/04/21,-9.667
2011/04/22,1.222
2011/04/23,9.768
2011/04/24,-13.877
2011/04/25,12.543
2011/04/26,33.967
2011/04/27,21.829
2011/04/28,18.376
2011/04/29,38.091
2011/04/30,21.832
2011/05/01,17.175
2011/05/02,35.902
2011/05/03,53.676
2011/05/04,68.942
2011/05/05,48.896
2011/05/06,51.539
2011/05/07,40.401
2011/05/08,22.648
2011/05/09,38.734
2011/05/10,76.864
2011/05/11,91.694
2011/05/12,47.235
2011/05/13,64.301
2011/05/14,76.453
2011/05/15,84.23
2011/05/16,84.599
2011/05/17,104.74
2011/05/18,77.471
2011/05/19,43.13
2011/05/20,122.139
2011/05/21,164.997
2011/05/22,108.205
2011/05/23,75.226
2011/05/24,126.184
2011/05/25,112.88
2011/05/26,106.242
2011/05/27,110.842
2011/05/28,126.75
2011/05/29,104.545
2011/05/30,124.304
2011/05/31,111.921
2011/06/01,115.602
2011/06/02,87.258
2011/06/03,126.773
2011/06/04,234.721
2011/06/05,317.303
2011/06/06,264.004
2011/06/07,383.837
2011/06/08,393.355
2011/06/09,452.043
2011/06/10,424.954
2011/06/11,525.021
2011/06/12,294.727
2011/06/13,365.325
2011/06/14,424.123
2011/06/15,324.226
2011/06/16,392.412
2011/06/17,241.885
2011/06/18,130.692
2011/06/19,194.589
2011/06/20,169.463
2011/06/21,139.65
2011/06/22,224.359
2011/06/23,128.719
2011/06/24,214.661
2011/06/25,81.511
2011/06/26,88.437
2011/06/27,20.491
2011/06/28,58.275
2011/06/29,104.655
2011/06/30,117.919
2011/07/01,-20.193
2011/07/02,127.636
2011/07/03,-22.292
2011/07/04,-81.303
2011/07/05,-169.975
2011/07/06,-151.984
2011/07/07,-236.141
2011/07/08,-274.88
2011/07/09,-336.971
2011/07/10,-331.133
2011/07/11,-441.185
2011/07/12,-201.435
2011/07/13,-266.126
2011/07/14,-346.2
2011/07/15,-215.269
2011/07/16,-363.065
2011/07/17,-163.171
2011/07/18,25.441
2011/07/19,-140.357
2011/07/20,-163.072
2011/07/21,-78.774
2011/07/22,-121.469
2011/07/23,-64.474
2011/07/24,-148.96
2011/07/25,-24.993
2011/07/26,-23.814
2011/07/27,116.534
2011/07/28,123.14
2011/07/29,-55.646
2011/07/30,6.98
2011/07/31,64.786
2011/08/01,-62.836
2011/08/02,-27.449
2011/08/03,-7.192
2011/08/04,-103.208
2011/08/05,-20.877
2011/08/06,-67.482
2011/08/07,-49.755
2011/08/08,-60.839
2011/08/09,-70.721
2011/08/10,-9.52
2011/08/11,-43.465
2011/08/12,-57.993
2011/08/13,-86.205
2011/08/14,-98.486
2011/08/15,-70.731
2011/08/16,-86.716
2011/08/17,-114.765
2011/08/18,-64.198
2011/08/19,-70.831
2011/08/20,-45.95
2011/08/21,-88.982
2011/08/22,-44.56
2011/08/23,-52.405
2011/08/24,-62.867
2011/08/25,-68.004
2011/08/26,-141.106
2011/08/27,-189.748
2011/08/28,-75.199
2011/08/29,-180.032
2011/08/30,-93.664
2011/08/31,-67.745
2011/09/01,-27.642
2011/09/02,-72.049
2011/09/03,51.774
2011/09/04,-52.873
2011/09/05,28.376
2011/09/06,58.375
2011/09/07,-34.528
2011/09/08,-20.105
2011/09/09,-23.889
2011/09/10,-43.468
2011/09/11,-48.007
2011/09/12,-2.173
2011/09/13,-16.505
2011/09/14,44.996
2011/09/15,31.035
2011/09/16,-18.882
2011/09/17,-36.541
2011/09/18,-22.671
2011/09/19,-74.555
2011/09/20,-76.299
2011/09/21,-104.362
2011/09/22,-70.25
2011/09/23,-21.667
2011/09/24,-28.614
2011/09/25,-68.285
2011/09/26,-66.918
2011/09/27,-38.868
2011/09/28,-17.628
2011/09/29,-17.717
2011/09/30,-56.841
2011/10/01,-49.194
2011/10/02,-38.588
2011/10/03,-86.958
2011/10/04,17.93
2011/10/05,-35.777
2011/10/06,-83.078
2011/10/07,6.069
2011/10/08,-18.174
2011/10/09,-29.838
2011/10/10,-15.106
2011/10/11,-21.815
2011/10/12,-22.084
2011/10/13,-41.772
2011/10/14,-39.32
2011/10/15,-27.056
2011/10/16,-20.9
2011/10/17,-41.492
2011/10/18,-49.88
2011/10/19,-27.433
2011/10/20,4.618
2011/10/21,-7.714
2011/10/22,-20.399
2011/10/23,-59.733
2011/10/24,-52.553
2011/10/25,-26.875
2011/10/26,-32.992
2011/10/27,-43.287
2011/10/28,-10.344
2011/10/29,-30.591
2011/10/30,-43.982
2011/10/31,-48.476
2011/11/01,-42.024
2011/11/02,-8.823
2011/11/03,-52.574
2011/11/04,-49.283
2011/11/05,-38.33
2011/11/06,-52.23
2011/11/07,-28.894
2011/11/08,-23.717
2011/11/09,-18.321
2011/11/10,-12.511
2011/11/11,-14.651
2011/11/12,0.656
2011/11/13,-39.153
2011/11/14,-25.371
2011/11/15,-28.081
2011/11/16,-10.563
2011/11/17,17.787
2011/11/18,1.848
2011/11/19,-0.368
2011/11/20,-6.894
2011/11/21,-13.78
2011/11/22,-13.747
2011/11/23,-23.745
2011/11/24,-10.575
2011/11/25,-0.342
2011/11/26,-0.468
2011/11/27,-17.637
2011/11/28,-26.967
2011/11/29,-19.359
2011/11/30,-1.474
2011/12/01,-12.59
2011/12/02,-11.734
2011/12/03,-6.499
2011/12/04,-20.417
2011/12/05,-25.354
2011/12/06,-36.952
2011/12/07,-10.161
2011/12/08,-7.883
2011/12/09,8.992
2011/12/10,29.683
2011/12/11,3.913
2011/12/12,-1.668
2011/12/13,13.202
2011/12/14,15.292
2011/12/15,15.706
2011/12/16,14.904
2011/12/17,-10.61
2011/12/18,7.04
2011/12/19,18.541
2011/12/20,30.605
2011/12/21,17.751
2011/12/22,19.244
2011/12/23,10.418
2011/12/24,10.671
2011/12/25,9.613
2011/12/26,6.624
2011/12/27,12.107
2011/12/28,33.654
2011/12/29,29.24
2011/12/30,21.735
2011/12/31,20.552
2012/01/01,24.915
2012/01/02,14.381
2012/01/03,27.929
2012/01/04,45.557
2012/01/05,67.315
2012/01/06,67.842
2012/01/07,50.428
2012/01/08,39.01
2012/01/09,19.356
2012/01/10,6.993
2012/01/11,9.104
2012/01/12,14.511
2012/01/13,5.038
2012/01/14,8.074
2012/01/15,-0.178
2012/01/16,11.896
2012/01/17,27.062
2012/01/18,29.835
2012/01/19,16.153
2012/01/20,20.926
2012/01/21,28.933
2012/01/22,50.739
2012/01/23,40.156
2012/01/24,20.809
2012/01/25,10.627
2012/01/26,18.268
2012/01/27,-3.561
2012/01/28,7.66
2012/01/29,-6.193
2012/01/30,30.033
2012/01/31,11.163
2012/02/01,18.848
2012/02/02,2.946
2012/02/03,20.334
2012/02/04,-12.718
2012/02/05,-45.407
2012/02/06,-31.762
2012/02/07,-32.956
2012/02/08,-22.806
2012/02/09,-13.011
2012/02/10,-31.977
2012/02/11,-22.819
2012/02/12,-14.935
2012/02/13,-16.067
2012/02/14,-22.639
2012/02/15,-44.492
2012/02/16,-55.029
2012/02/17,-18.035
2012/02/18,-23.868
2012/02/19,-34.12
2012/02/20,-45.017
2012/02/21,-35.351
2012/02/22,-23.091
2012/02/23,-27.858
2012/02/24,1.017
2012/02/25,5.28
2012/02/26,4.2
2012/02/27,-2.155
2012/02/28,15.208
2012/02/29,-27.722
2012/03/01,-12.335
2012/03/02,-12.05
2012/03/03,-2.703
2012/03/04,-31.712
2012/03/05,-14.412
2012/03/06,-5.878
2012/03/07,0.96
2012/03/08,7.077
2012/03/09,3.713
2012/03/10,10.767
2012/03/11,22.422
2012/03/12,33.547
2012/03/13,12.661
2012/03/14,32.425
2012/03/15,31.179
2012/03/16,58.377
2012/03/17,31.755
2012/03/18,-12.358
2012/03/19,1.776
2012/03/20,18.63
2012/03/21,28.037
2012/03/22,12.537
2012/03/23,-5.485
2012/03/24,24.532
2012/03/25,-11.752
2012/03/26,-18.625
2012/03/27,-10.782
2012/03/28,0.413
2012/03/29,-1.077
2012/03/30,22.479
2012/03/31,8.027
2012/04/01,3.035
2012/04/02,-6.718
2012/04/03,1.629
2012/04/04,7.27
2012/04/05,2.75
2012/04/06,4.12
2012/04/07,-10.774
2012/04/08,-17.147
2012/04/09,2.016
2012/04/10,-24.308
2012/04/11,-18.82
2012/04/12,5.442
2012/04/13,2.271
2012/04/14,-14.003
2012/04/15,-33.885
2012/04/16,18.61
2012/04/17,30.74
2012/04/18,3.888
2012/04/19,6.424
2012/04/20,28.963
2012/04/21,-2.059
2012/04/22,-5.604
2012/04/23,-15.042
2012/04/24,15.592
2012/04/25,-14.266
2012/04/26,-26.457
2012/04/27,-2.684
2012/04/28,-24.845
2012/04/29,-62.35
2012/04/30,-50.987
2012/05/01,-50.18
2012/05/02,-29.276
2012/05/03,-54.781
2012/05/04,-59.466
2012/05/05,-58.046
2012/05/06,-62.259
2012/05/07,-52.155
2012/05/08,-48.279
2012/05/09,-57.563
2012/05/10,-24.239
2012/05/11,-57.212
2012/05/12,-69.552
2012/05/13,-82.326
2012/05/14,-52.991
2012/05/15,-41.357
2012/05/16,-65.242
2012/05/17,-87.758
2012/05/18,-69.518
2012/05/19,-75.776
2012/05/20,-102.783
2012/05/21,-71.856
2012/05/22,-52.953
2012/05/23,-54.794
2012/05/24,-71.501
2012/05/25,-42.309
2012/05/26,-33.42
2012/05/27,-60.858
2012/05/28,-46.33
2012/05/29,-23.724
2012/05/30,-26.897
2012/05/31,-14.04
2012/06/01,-27.602
2012/06/02,0.07
2012/06/03,-6.164
2012/06/04,-8.601
2012/06/05,-11.86
2012/06/06,8.719
2012/06/07,-3.727
2012/06/08,-6.79
2012/06/09,-10.932
2012/06/10,-3.322
2012/06/11,-3.189
2012/06/12,-2.073
2012/06/13,-3.791
2012/06/14,-6.16
2012/06/15,-4.942
2012/06/16,-1.805
2012/06/17,-0.149
2012/06/18,0.913
2012/06/19,0.657
2012/06/20,1.346
2012/06/21,-0.613
2012/06/22,0.682
2012/06/23,1.38
2012/06/24,0.159
2012/06/25,0.508
2012/06/26,-0.061
2012/06/27,3.353
2012/06/28,0.14
2012/06/29,1.213
2012/06/30,-3.654
2012/07/01,1.281
2012/07/02,-6.443
2012/07/03,15.071
2012/07/04,13.915
2012/07/05,5.369
2012/07/06,-9.556
2012/07/07,3.021
2012/07/08,2.551
2012/07/09,11.381
2012/07/10,6.244
2012/07/11,4.725
2012/07/12,9.33
2012/07/13,12.229
2012/07/14,22.695
2012/07/15,10.689
2012/07/16,12.235
2012/07/17,8.133
2012/07/18,5.912
2012/07/19,5.469
2012/07/20,4.279
2012/07/21,3.873
2012/07/22,2.457
2012/07/23,8.783
2012/07/24,6.262
2012/07/25,12.838
2012/07/26,7.514
2012/07/27,21.071
2012/07/28,7.44
2012/07/29,9.525
2012/07/30,12.981
2012/07/31,18.771
2012/08/01,14.088
2012/08/02,0.935
2012/08/03,48.822
2012/08/04,33.033
2012/08/05,22.706
2012/08/06,13.711
2012/08/07,38.698
2012/08/08,2.493
2012/08/09,12.494
2012/08/10,21.237
2012/08/11,2.357
2012/08/12,-1.866
2012/08/13,-15.054
2012/08/14,6.21
2012/08/15,-3.44
2012/08/16,32.996
2012/08/17,40.616
2012/08/18,29.989
2012/08/19,17.295
2012/08/20,27.402
2012/08/21,34.531
2012/08/22,32.906
2012/08/23,55.882
2012/08/24,26.376
2012/08/25,13.631
2012/08/26,3.562
2012/08/27,11.529
2012/08/28,0.643
2012/08/29,1.957
2012/08/30,-12.494
2012/08/31,-6.817
2012/09/01,-8.595
2012/09/02,-44.699
2012/09/03,-31.258
2012/09/04,-19.144
2012/09/05,-9.618
2012/09/06,-33.539
2012/09/07,6.606
2012/09/08,22.076
2012/09/09,14.837
2012/09/10,-5.372
2012/09/11,-4.276
2012/09/12,2.518
2012/09/13,-9.406
2012/09/14,-1.3
2012/09/15,-33.44
2012/09/16,-40.677
2012/09/17,-25.598
2012/09/18,-9.45
2012/09/19,-11.387
2012/09/20,-17.804
2012/09/21,-34.317
2012/09/22,-48.406
2012/09/23,-31.758
2012/09/24,-14.082
2012/09/25,-2.358
2012/09/26,-13.66
2012/09/27,-1.702
2012/09/28,-9.352
2012/09/29,4.571
2012/09/30,1.907
2012/10/01,2.96
2012/10/02,5.133
2012/10/03,22.958
2012/10/04,7.695
2012/10/05,-1.005
2012/10/06,-5.224
2012/10/07,-13.665
2012/10/08,-34.526
2012/10/09,-31.861
2012/10/10,0.085
2012/10/11,3.571
2012/10/12,4.415
2012/10/13,1.994
2012/10/14,2.098
2012/10/15,7.684
2012/10/16,1.916
2012/10/17,7.789
2012/10/18,7.245
2012/10/19,-2.807
2012/10/20,-10.852
2012/10/21,-5.796
2012/10/22,-9.98
2012/10/23,0.271
2012/10/24,7.851
2012/10/25,-2.503
2012/10/26,37.79
2012/10/27,42.235
2012/10/28,20.762
2012/10/29,4.987
2012/10/30,-3.379
2012/10/31,7.53
2012/11/01,3.051
2012/11/02,-18.023
2012/11/03,0.526
2012/11/04,3.685
2012/11/05,3.849
2012/11/06,1.268
2012/11/07,4.693
2012/11/08,9.391
2012/11/09,16.57
2012/11/10,-1.728
2012/11/11,5.047
2012/11/12,2.703
2012/11/13,-1.505
2012/11/14,-7.434
2012/11/15,0.134
2012/11/16,-10.521
2012/11/17,-10.294
2012/11/18,-9.314
2012/11/19,-2.617
2012/11/20,4.946
2012/11/21,0.829
2012/11/22,0.736
2012/11/23,-8.785
2012/11/24,-6.006
2012/11/25,-38.085
2012/11/26,-45.216
2012/11/27,-5.193
2012/11/28,-4.825
2012/11/29,-3.476
2012/11/30,-7.023
2012/12/01,-14.821
2012/12/02,5.917
2012/12/03,8.979
2012/12/04,3.411
2012/12/05,8.394
2012/12/06,31.245
2012/12/07,5.51
2012/12/08,-3.821
2012/12/09,-15.323
2012/12/10,8.723
2012/12/11,-1.944
2012/12/12,6.776
2012/12/13,4.895
2012/12/14,3.687
2012/12/15,3.375
2012/12/16,-2.076
2012/12/17,-1.146
2012/12/18,0.579
2012/12/19,1.993
2012/12/20,0.984
2012/12/21,2.462
2012/12/22,-1.682
2012/12/23,-0.406
2012/12/24,4.158
2012/12/25,5.317
2012/12/26,0.346
2012/12/27,-17.452
2012/12/28,-6.155
2012/12/29,1.354
2012/12/30,-6.021
2012/12/31,0.225
2013/01/01,-6.705
2013/01/02,-15.57
2013/01/03,0.276
2013/01/04,-8.868
2013/01/05,-29.315
2013/01/06,-1.515
2013/01/07,-1.448
2013/01/08,5.137
2013/01/09,0.907
2013/01/10,-5.917
2013/01/11,-7.812
2013/01/12,-3.01
2013/01/13,-4.925
2013/01/14,-4.568
2013/01/15,5.487
2013/01/16,2.347
2013/01/17,3.076
2013/01/18,6.416
2013/01/19,-0.249
2013/01/20,7.362
2013/01/21,10.045
2013/01/22,22.488
2013/01/23,4.032
2013/01/24,7.908
2013/01/25,8.879
2013/01/26,8.346
2013/01/27,5.755
2013/01/28,11.476
2013/01/29,16.079
2013/01/30,20.344
2013/01/31,5.181
2013/02/01,1.64
2013/02/02,0.273
2013/02/03,4.535
2013/02/04,6.233
2013/02/05,13.228
2013/02/06,17.305
2013/02/07,-1.5
2013/02/08,1.026
2013/02/09,9.85
2013/02/10,5.005
2013/02/11,7.333
2013/02/12,13.277
2013/02/13,7.569
2013/02/14,9.773
2013/02/15,6.374
2013/02/16,1.386
2013/02/17,-1.522
2013/02/18,7.866
2013/02/19,-0.772
2013/02/20,-3.018
2013/02/21,-14.529
2013/02/22,-11.185
2013/02/23,-7.105
2013/02/24,-7.193
2013/02/25,-4.391
2013/02/26,1.38
2013/02/27,-5.736
2013/02/28,-5.726
2013/03/01,-14.078
2013/03/02,-3.232
2013/03/03,-1.598
2013/03/04,-1.348
2013/03/05,12.714
2013/03/06,6.651
2013/03/07,-5.212
2013/03/08,-5.748
2013/03/09,8.568
2013/03/10,0.226
2013/03/11,3.155
2013/03/12,15.098
2013/03/13,9.56
2013/03/14,5.535
2013/03/15,8.301
2013/03/16,18.165
2013/03/17,18.607
2013/03/18,37.765
2013/03/19,42.782
2013/03/20,36.488
2013/03/21,30.599
2013/03/22,34.487
2013/03/23,22.908
2013/03/24,21.724
2013/03/25,29.522
2013/03/26,53.111
2013/03/27,48.398
2013/03/28,41.269
2013/03/29,46.723
2013/03/30,27.109
2013/03/31,31.016
2013/04/01,48.52
2013/04/02,80.399
2013/04/03,83.877
2013/04/04,94.68
2013/04/05,98.354
2013/04/06,64.531
2013/04/07,36.702
2013/04/08,105.037
2013/04/09,171.42
2013/04/10,313.198
2013/04/11,81.42
2013/04/12,67.814
2013/04/13,42.262
2013/04/14,22.353
2013/04/15,25.837
2013/04/16,15.149
2013/04/17,14.856
2013/04/18,30.819
2013/04/19,34.1
2013/04/20,13.493
2013/04/21,20.64
2013/04/22,43.778
2013/04/23,32.234
2013/04/24,29.706
2013/04/25,23.216
2013/04/26,28.517
2013/04/27,25.916
2013/04/28,7.921
2013/04/29,44.742
2013/04/30,24.602
2013/05/01,23.113
2013/05/02,-23.803
2013/05/03,-31.342
2013/05/04,-76.857
2013/05/05,-65.806
2013/05/06,-25.858
2013/05/07,5.714
2013/05/08,-54.559
2013/05/09,-133.169
2013/05/10,-279.176
2013/05/11,-68.862
2013/05/12,-45.691
2013/05/13,-4.217
2013/05/14,8.344
2013/05/15,-7.432
2013/05/16,12.5
2013/05/17,-2.076
2013/05/18,-11.922
2013/05/19,-34.751
2013/05/20,12.76
2013/05/21,15.215
2013/05/22,6.63
2013/05/23,17.844
2013/05/24,21.964
2013/05/25,-15.842
2013/05/26,-6.964
2013/05/27,-12.533
2013/05/28,17.816
2013/05/29,8.626
2013/05/30,15.881
2013/05/31,16.867
2013/06/01,1.417
2013/06/02,7.029
2013/06/03,40.904
2013/06/04,37.94
2013/06/05,17.749
2013/06/06,8.763
2013/06/07,22.675
2013/06/08,18.009
2013/06/09,11.716
2013/06/10,33.899
2013/06/11,29.023
2013/06/12,21.273
2013/06/13,49.961
2013/06/14,34.955
2013/06/15,23.829
2013/06/16,-11.585
2013/06/17,-14.375
2013/06/18,25.522
2013/06/19,-0.455
2013/06/20,-24.111
2013/06/21,5.446
2013/06/22,-17
2013/06/23,-34.214
2013/06/24,4.628
2013/06/25,-7.011
2013/06/26,10.585
2013/06/27,-9.372
2013/06/28,-20.731
2013/06/29,-15.817
2013/06/30,-40.609
2013/07/01,32.548
2013/07/02,20.869
2013/07/03,41.633
2013/07/04,-12.539
2013/07/05,-8.2
2013/07/06,-25.84
2013/07/07,-42.332
2013/07/08,-3.811
2013/07/09,21.24
2013/07/10,28.663
2013/07/11,65.421
2013/07/12,13.603
2013/07/13,-16.981
2013/07/14,-37.624
2013/07/15,-11.635
2013/07/16,45.607
2013/07/17,24.063
2013/07/18,16.144
2013/07/19,8.502
2013/07/20,-13.88
2013/07/21,-34.269
2013/07/22,5.981
2013/07/23,21.867
2013/07/24,6.826
2013/07/25,8.63
2013/07/26,7.429
2013/07/27,-26.438
2013/07/28,-27.865
2013/07/29,15.505
2013/07/30,32.126
2013/07/31,-23.921
2013/08/01,-23.684
2013/08/02,-55.74
2013/08/03,-36.037
2013/08/04,-29.776
2013/08/05,23.389
2013/08/06,-4.553
2013/08/07,-25.322
2013/08/08,-55.391
2013/08/09,-57.499
2013/08/10,-100.708
2013/08/11,-53.069
2013/08/12,-35.269
2013/08/13,2.691
2013/08/14,0.942
2013/08/15,-50.626
2013/08/16,-62.643
2013/08/17,-79.318
2013/08/18,-58.247
2013/08/19,-23.724
2013/08/20,-24.619
2013/08/21,-24.071
2013/08/22,-43.059
2013/08/23,-36.48
2013/08/24,-50.398
2013/08/25,-47.932
2013/08/26,-0.321
2013/08/27,22.122
2013/08/28,-42.823
2013/08/29,-56.751
2013/08/30,-19.72
2013/08/31,-4.194
2013/09/01,-31.037
2013/09/02,3.174
2013/09/03,20.555
2013/09/04,-6.363
2013/09/05,-21.327
2013/09/06,-9.494
2013/09/07,-9.929
2013/09/08,-28.553
2013/09/09,-23.087
2013/09/10,-12.383
2013/09/11,14.644
2013/09/12,4.259
2013/09/13,13.59
2013/09/14,-8.052
2013/09/15,-8.538
2013/09/16,31.318
2013/09/17,2.919
2013/09/18,11.705
2013/09/19,10.71
2013/09/20,5.538
2013/09/21,-3.758
2013/09/22,-17.809
2013/09/23,16.493
2013/09/24,18.196
2013/09/25,15.416
2013/09/26,-13.146
2013/09/27,52.174
2013/09/28,45.197
2013/09/29,19.605
2013/09/30,51.777
2013/10/01,45.689
2013/10/02,38.737
2013/10/03,-2.263
2013/10/04,-6.502
2013/10/05,16.714
2013/10/06,3.703
2013/10/07,44.622
2013/10/08,35.161
2013/10/09,41.256
2013/10/10,16.959
2013/10/11,-8.461
2013/10/12,-25.642
2013/10/13,-47.866
2013/10/14,8.433
2013/10/15,58.056
2013/10/16,52.662
2013/10/17,47.709
2013/10/18,18.521
2013/10/19,38.314
2013/10/20,-0.96
2013/10/21,43.441
2013/10/22,82.173
2013/10/23,82.879
2013/10/24,37.811
2013/10/25,2.221
2013/10/26,-10.97
2013/10/27,-47.081
2013/10/28,-8.517
2013/10/29,7.745
2013/10/30,-2.582
2013/10/31,-28.125
2013/11/01,61.48
2013/11/02,40.305
2013/11/03,56.795
2013/11/04,150.033
2013/11/05,188.318
2013/11/06,145.076
2013/11/07,216.939
2013/11/08,244.002
2013/11/09,292.197
2013/11/10,66.31
2013/11/11,59.926
2013/11/12,124.804
2013/11/13,116.326
2013/11/14,123.859
2013/11/15,107.224
2013/11/16,215.002
2013/11/17,188.886
2013/11/18,459.095
2013/11/19,542.356
2013/11/20,325.423
2013/11/21,244.681
