Date,activeaddresses90roc
2013/12/08,54.789
2013/12/09,121.109
2013/12/10,106.958
2013/12/11,98.528
2013/12/12,96.515
2013/12/13,170.113
2013/12/14,170.263
2013/12/15,102.532
2013/12/16,143.229
2013/12/17,100.807
2013/12/18,129.075
2013/12/19,104.595
2013/12/20,131.378
2013/12/21,100.381
2013/12/22,54.068
2013/12/23,94.466
2013/12/24,66.279
2013/12/25,66.584
2013/12/26,57.06
2013/12/27,83.388
2013/12/28,62.566
2013/12/29,60.672
2013/12/30,70.05
2013/12/31,12.712
2014/01/01,7.743
2014/01/02,76.962
2014/01/03,117.694
2014/01/04,90.816
2014/01/05,77.827
2014/01/06,134.568
2014/01/07,79.261
2014/01/08,82.958
2014/01/09,68.079
2014/01/10,90.294
2014/01/11,48.365
2014/01/12,41.887
2014/01/13,77.835
2014/01/14,41.063
2014/01/15,63.28
2014/01/16,54.044
2014/01/17,39.759
2014/01/18,44.978
2014/01/19,12.971
2014/01/20,63.525
2014/01/21,47.877
2014/01/22,36.455
2014/01/23,48.55
2014/01/24,92.899
2014/01/25,94.482
2014/01/26,45.015
2014/01/27,99.549
2014/01/28,64.932
2014/01/29,45.761
2014/01/30,74.39
2014/01/31,91.439
2014/02/01,62.033
2014/02/02,34.733
2014/02/03,46.541
2014/02/04,28.76
2014/02/05,20.219
2014/02/06,25.026
2014/02/07,27.508
2014/02/08,26.728
2014/02/09,11.139
2014/02/10,47.3
2014/02/11,25.939
2014/02/12,61.227
2014/02/13,36.695
2014/02/14,70.666
2014/02/15,39.716
2014/02/16,-22.469
2014/02/17,-13.163
2014/02/18,-4.404
2014/02/19,-5.937
2014/02/20,9.454
2014/02/21,18.442
2014/02/22,25.13
2014/02/23,13.91
2014/02/24,19.857
2014/02/25,4.995
2014/02/26,-0.294
2014/02/27,-2.486
2014/02/28,19.895
2014/03/01,9.32
2014/03/02,-10.391
2014/03/03,36.32
2014/03/04,26.168
2014/03/05,9.842
2014/03/06,15.556
2014/03/07,20.004
2014/03/08,49.669
2014/03/09,11.144
2014/03/10,34.704
2014/03/11,24.787
2014/03/12,55.61
2014/03/13,32.716
2014/03/14,29.872
2014/03/15,3.98
2014/03/16,-20.856
2014/03/17,19.341
2014/03/18,-21.089
2014/03/19,4.762
2014/03/20,8.649
2014/03/21,49.044
2014/03/22,36.763
2014/03/23,-1.917
2014/03/24,47.748
2014/03/25,28.197
2014/03/26,38.116
2014/03/27,44.927
2014/03/28,57.92
2014/03/29,12.701
2014/03/30,9.309
2014/03/31,42.921
2014/04/01,84.766
2014/04/02,30.593
2014/04/03,17.827
2014/04/04,52.816
2014/04/05,13.033
2014/04/06,2.709
2014/04/07,11.662
2014/04/08,12.256
2014/04/09,33.668
2014/04/10,43.572
2014/04/11,30.43
2014/04/12,13.033
2014/04/13,13.471
2014/04/14,39.312
2014/04/15,49.67
2014/04/16,39.663
2014/04/17,21.96
2014/04/18,40.205
2014/04/19,29.58
2014/04/20,-8.296
2014/04/21,-10.875
2014/04/22,20.034
2014/04/23,4.259
2014/04/24,18.027
2014/04/25,43.298
2014/04/26,7.741
2014/04/27,0.83
2014/04/28,5.885
2014/04/29,20.164
2014/04/30,9.414
2014/05/01,3.751
2014/05/02,6.454
2014/05/03,-13.585
2014/05/04,-9.169
2014/05/05,-12.441
2014/05/06,7.347
2014/05/07,-0.985
2014/05/08,0.771
2014/05/09,10.104
2014/05/10,4.962
2014/05/11,-3.47
2014/05/12,-0.067
2014/05/13,-30.502
2014/05/14,-1.9
2014/05/15,-0.154
2014/05/16,3.332
2014/05/17,16.255
2014/05/18,-1.492
2014/05/19,17.301
2014/05/20,7.625
2014/05/21,-12.755
2014/05/22,-8.709
2014/05/23,13.142
2014/05/24,-23.19
2014/05/25,-12.88
2014/05/26,-18.218
2014/05/27,-11.037
2014/05/28,-0.286
2014/05/29,-12.554
2014/05/30,-16.128
2014/05/31,-8.074
2014/06/01,-19.405
2014/06/02,-24.541
2014/06/03,-7.222
2014/06/04,-12.364
2014/06/05,1.589
2014/06/06,1.775
2014/06/07,-19.121
2014/06/08,-16.59
2014/06/09,-12.793
2014/06/10,-11.983
2014/06/11,-9.752
2014/06/12,-8.761
2014/06/13,18.395
2014/06/14,6.526
2014/06/15,-6.792
2014/06/16,24.456
2014/06/17,12.227
2014/06/18,0.867
2014/06/19,-16.227
2014/06/20,-8.337
2014/06/21,3.001
2014/06/22,-4.448
2014/06/23,-1.971
2014/06/24,3.888
2014/06/25,-4.101
2014/06/26,-12.879
2014/06/27,15.402
2014/06/28,-13.799
2014/06/29,2.1
2014/06/30,1.844
2014/07/01,3.759
2014/07/02,8.117
2014/07/03,-9.308
2014/07/04,-5.618
2014/07/05,-29.809
2014/07/06,15.776
2014/07/07,12.573
2014/07/08,19.606
2014/07/09,1.048
2014/07/10,0.999
2014/07/11,29.035
2014/07/12,-10.734
2014/07/13,2.898
2014/07/14,-18.246
2014/07/15,-14.694
2014/07/16,-6.687
2014/07/17,4.32
2014/07/18,6.992
2014/07/19,-19.303
2014/07/20,18.589
2014/07/21,-20.98
2014/07/22,-10.062
2014/07/23,-7.209
2014/07/24,-15.798
2014/07/25,16.393
2014/07/26,-27.165
2014/07/27,1.475
2014/07/28,-10.282
2014/07/29,-12.543
2014/07/30,2.457
2014/07/31,8.208
2014/08/01,30.77
2014/08/02,-18.28
2014/08/03,6.135
2014/08/04,-10.803
2014/08/05,10.35
2014/08/06,9.125
2014/08/07,-2.053
2014/08/08,13.252
2014/08/09,-20.15
2014/08/10,14.289
2014/08/11,13.841
2014/08/12,9.544
2014/08/13,-1.671
2014/08/14,13.915
2014/08/15,10.181
2014/08/16,-10.068
2014/08/17,-0.997
2014/08/18,-9.097
2014/08/19,4.849
2014/08/20,0.582
2014/08/21,-1.756
2014/08/22,29.26
2014/08/23,-27.771
2014/08/24,11.335
2014/08/25,-11.628
2014/08/26,-8.131
2014/08/27,-1.865
2014/08/28,11.628
2014/08/29,-1.207
2014/08/30,-21.14
2014/08/31,1.44
2014/09/01,-9.465
2014/09/02,-4.765
2014/09/03,-16.453
2014/09/04,-11.927
2014/09/05,15.348
2014/09/06,-20.296
2014/09/07,31.649
2014/09/08,-4.99
2014/09/09,-2.758
2014/09/10,18.983
2014/09/11,-10.98
2014/09/12,-2.514
2014/09/13,-23.642
2014/09/14,18.175
2014/09/15,-9.643
2014/09/16,19.076
2014/09/17,7.137
2014/09/18,10.51
2014/09/19,-2.142
2014/09/20,-18.857
2014/09/21,4.911
2014/09/22,1.194
2014/09/23,-1.269
2014/09/24,2.629
2014/09/25,5.78
2014/09/26,9.388
2014/09/27,-12.835
2014/09/28,18.368
2014/09/29,-12.677
2014/09/30,7.07
2014/10/01,17.111
2014/10/02,10.479
2014/10/03,19.67
2014/10/04,-19.22
2014/10/05,21.252
2014/10/06,-24.139
2014/10/07,-3.747
2014/10/08,-0.525
2014/10/09,-3.776
2014/10/10,10.712
2014/10/11,-22.073
2014/10/12,35.404
2014/10/13,15.835
2014/10/14,29.676
2014/10/15,19.168
2014/10/16,4.196
2014/10/17,23.229
2014/10/18,-9.527
2014/10/19,47.568
2014/10/20,23.881
2014/10/21,18.455
2014/10/22,14.089
2014/10/23,9.931
2014/10/24,33.058
2014/10/25,9.995
2014/10/26,25.41
2014/10/27,33.402
2014/10/28,9.082
2014/10/29,12.461
2014/10/30,17.116
2014/10/31,37.827
2014/11/01,-3.545
2014/11/02,62.436
2014/11/03,-0.119
2014/11/04,0.301
2014/11/05,7.967
2014/11/06,27.557
2014/11/07,43.054
2014/11/08,-15.921
2014/11/09,25.772
2014/11/10,7.509
2014/11/11,0.824
2014/11/12,11.673
2014/11/13,13.533
2014/11/14,24.642
2014/11/15,-14.251
2014/11/16,31.167
2014/11/17,11.922
2014/11/18,11.452
2014/11/19,2.315
2014/11/20,16.628
2014/11/21,32.025
2014/11/22,-16.651
2014/11/23,42.741
2014/11/24,6.478
2014/11/25,9.912
2014/11/26,2.963
2014/11/27,28.428
2014/11/28,23.165
2014/11/29,-7.376
2014/11/30,49.914
2014/12/01,17.012
2014/12/02,40.072
2014/12/03,31.997
2014/12/04,16.029
2014/12/05,44.02
2014/12/06,-22.901
2014/12/07,41.076
2014/12/08,25.431
2014/12/09,-6.741
2014/12/10,27.85
2014/12/11,28.132
2014/12/12,30.931
2014/12/13,-23.28
2014/12/14,48.507
2014/12/15,9.901
2014/12/16,28.745
2014/12/17,21.369
2014/12/18,40.793
2014/12/19,21.843
2014/12/20,34.14
2014/12/21,18.881
2014/12/22,27.029
2014/12/23,31.315
2014/12/24,-4.043
2014/12/25,-5.476
2014/12/26,7.912
2014/12/27,-12.15
2014/12/28,49.889
2014/12/29,-13.685
2014/12/30,-3.738
2014/12/31,-1.466
2015/01/01,-25.499
2015/01/02,23.917
2015/01/03,-4.316
2015/01/04,28.799
2015/01/05,16.946
2015/01/06,6.412
2015/01/07,8.19
2015/01/08,16.322
2015/01/09,42.16
2015/01/10,11.376
2015/01/11,22.337
2015/01/12,-2.837
2015/01/13,21.462
2015/01/14,43.083
2015/01/15,43.192
2015/01/16,39.024
2015/01/17,17.286
2015/01/18,28.699
2015/01/19,18.131
2015/01/20,13.535
2015/01/21,17.775
2015/01/22,20.077
2015/01/23,0.388
2015/01/24,-4.003
2015/01/25,48.899
2015/01/26,35.109
2015/01/27,25.959
2015/01/28,-1.797
2015/01/29,6.086
2015/01/30,10.398
2015/01/31,3.292
2015/02/01,25.226
2015/02/02,4.097
2015/02/03,20.557
2015/02/04,2.593
2015/02/05,-0.32
2015/02/06,26.243
2015/02/07,-21.056
2015/02/08,40.008
2015/02/09,13.126
2015/02/10,2.889
2015/02/11,6.479
2015/02/12,3.638
2015/02/13,66.622
2015/02/14,4.582
2015/02/15,72.993
2015/02/16,26.932
2015/02/17,34.867
2015/02/18,15.076
2015/02/19,3.252
2015/02/20,35.576
2015/02/21,9.646
2015/02/22,29.657
2015/02/23,17.248
2015/02/24,15.797
2015/02/25,6.184
2015/02/26,4.998
2015/02/27,29.047
2015/02/28,1.01
2015/03/01,26.576
2015/03/02,15.154
2015/03/03,12.277
2015/03/04,13.059
2015/03/05,9.203
2015/03/06,18.251
2015/03/07,-7.735
2015/03/08,12.568
2015/03/09,13.844
2015/03/10,7.874
2015/03/11,13.806
2015/03/12,23.824
2015/03/13,32.104
2015/03/14,-8.606
2015/03/15,2.163
2015/03/16,6.205
2015/03/17,-4.175
2015/03/18,-1.906
2015/03/19,28.157
2015/03/20,-9.572
2015/03/21,2.032
2015/03/22,4.805
2015/03/23,4.987
2015/03/24,9.813
2015/03/25,25.399
2015/03/26,18.776
2015/03/27,8.178
2015/03/28,-14.877
2015/03/29,51.538
2015/03/30,24.817
2015/03/31,42.189
2015/04/01,99.737
2015/04/02,21.344
2015/04/03,-3.167
2015/04/04,7.877
2015/04/05,17.97
2015/04/06,16.982
2015/04/07,26.197
2015/04/08,14.085
2015/04/09,1.87
2015/04/10,-6.34
2015/04/11,8.516
2015/04/12,21.218
2015/04/13,3.789
2015/04/14,-1.526
2015/04/15,-15.842
2015/04/16,-6.774
2015/04/17,-18.99
2015/04/18,1.497
2015/04/19,13.085
2015/04/20,8.705
2015/04/21,7.552
2015/04/22,16.979
2015/04/23,19.929
2015/04/24,24.768
2015/04/25,-16.183
2015/04/26,2.856
2015/04/27,-3.381
2015/04/28,29.188
2015/04/29,18.976
2015/04/30,27.275
2015/05/01,-23.809
2015/05/02,10.076
2015/05/03,17.719
2015/05/04,7.24
2015/05/05,14.06
2015/05/06,25.551
2015/05/07,20.782
2015/05/08,53.582
2015/05/09,-21.353
2015/05/10,23.929
2015/05/11,13.124
2015/05/12,19.071
2015/05/13,4.769
2015/05/14,-20.644
2015/05/15,-9.244
2015/05/16,-24.853
2015/05/17,1.013
2015/05/18,-9.013
2015/05/19,3.787
2015/05/20,23.414
2015/05/21,-2.313
2015/05/22,-10.844
2015/05/23,-15.427
2015/05/24,21.689
2015/05/25,8.084
2015/05/26,18.768
2015/05/27,15.994
2015/05/28,5.502
2015/05/29,1.828
2015/05/30,18.788
2015/05/31,7.47
2015/06/01,18.946
2015/06/02,27.52
2015/06/03,15.792
2015/06/04,18.331
2015/06/05,6.941
2015/06/06,-1.028
2015/06/07,6.306
2015/06/08,4.304
2015/06/09,10.892
2015/06/10,40.25
2015/06/11,14.109
2015/06/12,14.854
2015/06/13,9.993
2015/06/14,13.753
2015/06/15,42.709
2015/06/16,20.124
2015/06/17,24.102
2015/06/18,15.528
2015/06/19,14.828
2015/06/20,4.226
2015/06/21,14.075
2015/06/22,12.024
2015/06/23,44.782
2015/06/24,17.967
2015/06/25,-1.229
2015/06/26,23.24
2015/06/27,7.098
2015/06/28,6.473
2015/06/29,9.459
2015/06/30,22.254
2015/07/01,19.683
2015/07/02,32.076
2015/07/03,18.394
2015/07/04,2.525
2015/07/05,28.24
2015/07/06,28.337
2015/07/07,25.238
2015/07/08,34.62
2015/07/09,23.316
2015/07/10,19.337
2015/07/11,27.762
2015/07/12,21.387
2015/07/13,14.829
2015/07/14,29.589
2015/07/15,16.821
2015/07/16,19.476
2015/07/17,-2.347
2015/07/18,-6.914
2015/07/19,22.002
2015/07/20,13.445
2015/07/21,1.092
2015/07/22,-100
2015/07/23,-100
2015/07/24,-100
2015/07/25,-100
2015/07/26,-100
2015/07/27,-100
2015/07/28,16.214
2015/07/29,26.936
2015/07/30,28.394
2015/07/31,10.21
2015/08/01,19.376
2015/08/02,16.594
2015/08/03,8.078
2015/08/04,9.948
2015/08/05,23.72
2015/08/06,-0.605
2015/08/07,19.27
2015/08/08,2.136
2015/08/09,4.589
2015/08/10,7.818
2015/08/11,9.206
2015/08/12,18.185
2015/08/13,10.021
2015/08/14,-1.952
2015/08/15,0.975
2015/08/16,13.244
2015/08/17,9.183
2015/08/18,17.379
2015/08/19,23.466
2015/08/20,8.412
2015/08/21,23.135
2015/08/22,1.384
2015/08/23,17.823
2015/08/24,16.87
2015/08/25,12.25
2015/08/26,13.89
2015/08/27,-6.898
2015/08/28,-7.24
2015/08/29,-25.513
2015/08/30,-5.241
2015/08/31,-1.927
2015/09/01,9.637
2015/09/02,9.39
2015/09/03,12.808
2015/09/04,-6.231
2015/09/05,22.45
2015/09/06,18.712
2015/09/07,-40.312
2015/09/08,-4.299
2015/09/09,-100
2015/09/10,-16.967
2015/09/11,7.729
2015/09/12,-4.588
2015/09/13,0.936
2015/09/14,7.15
2015/09/15,-3.108
2015/09/16,4.545
2015/09/17,7.203
2015/09/18,19.579
2015/09/19,-5.231
2015/09/20,38.863
2015/09/21,6.246
2015/09/22,39.748
2015/09/23,24.919
2015/09/24,-1.572
2015/09/25,-4.522
2015/09/26,15.534
2015/09/27,12.572
2015/09/28,-5.625
2015/09/29,14.391
2015/09/30,5.519
2015/10/01,-4.385
2015/10/02,7.422
2015/10/03,-15.274
2015/10/04,-2.76
2015/10/05,-7.918
2015/10/06,-1.598
2015/10/07,-3.74
2015/10/08,-3.369
2015/10/09,-20.771
2015/10/10,4.974
2015/10/11,5.396
2015/10/12,10.452
2015/10/13,16.367
2015/10/14,12.625
2015/10/15,48.131
2015/10/16,27.729
2015/10/17,27.449
2015/10/18,19.978
2015/10/19,32.118
2015/10/20,0
2015/10/21,0
2015/10/22,0
2015/10/23,0
2015/10/24,0
2015/10/25,0
2015/10/26,33.517
2015/10/27,17.172
2015/10/28,23.801
2015/10/29,27.109
2015/10/30,28.11
2015/10/31,25.676
2015/11/01,34.474
2015/11/02,31.348
2015/11/03,38.942
2015/11/04,67.327
2015/11/05,53.33
2015/11/06,50.096
2015/11/07,30.237
2015/11/08,36.725
2015/11/09,54.95
2015/11/10,36.437
2015/11/11,43.809
2015/11/12,40.278
2015/11/13,32.312
2015/11/14,44.073
2015/11/15,53.277
2015/11/16,24.199
2015/11/17,23.173
2015/11/18,51.713
2015/11/19,29.408
2015/11/20,20.24
2015/11/21,32.444
2015/11/22,25.08
2015/11/23,20.034
2015/11/24,34.976
2015/11/25,35.035
2015/11/26,31.433
2015/11/27,54.093
2015/11/28,40.347
2015/11/29,5.578
2015/11/30,58.57
2015/12/01,42.882
2015/12/02,42.71
2015/12/03,45.142
2015/12/04,13.707
2015/12/05,55.254
2015/12/06,169.396
2015/12/07,30.74
2015/12/08,0
2015/12/09,95.943
2015/12/10,58.492
2015/12/11,50.353
2015/12/12,64.777
2015/12/13,55.43
2015/12/14,70.139
2015/12/15,68.732
2015/12/16,55.52
2015/12/17,45.176
2015/12/18,67.873
2015/12/19,54.513
2015/12/20,27.477
2015/12/21,39.467
2015/12/22,65.04
2015/12/23,64.607
2015/12/24,56.923
2015/12/25,21.941
2015/12/26,33.614
2015/12/27,37.049
2015/12/28,19.662
2015/12/29,26.841
2015/12/30,45.892
2015/12/31,21.995
2016/01/01,14.638
2016/01/02,35.392
2016/01/03,23.395
2016/01/04,27.587
2016/01/05,35.984
2016/01/06,22.075
2016/01/07,58.148
2016/01/08,20.821
2016/01/09,49.022
2016/01/10,32.753
2016/01/11,45.431
2016/01/12,41.997
2016/01/13,5.05
2016/01/14,23.957
2016/01/15,8.157
2016/01/16,45.436
2016/01/17,45.998
2016/01/18,17.525
2016/01/19,14.815
2016/01/20,82.513
2016/01/21,38.187
2016/01/22,24.364
2016/01/23,28.766
2016/01/24,16.861
2016/01/25,39.813
2016/01/26,52.89
2016/01/27,25.611
2016/01/28,35.834
2016/01/29,38.575
2016/01/30,30.779
2016/01/31,15.568
2016/02/01,38.617
2016/02/02,39.056
2016/02/03,19.902
2016/02/04,7.796
2016/02/05,37.072
2016/02/06,23.824
2016/02/07,25.832
2016/02/08,22.234
2016/02/09,36.444
2016/02/10,27.324
2016/02/11,34.334
2016/02/12,14.437
2016/02/13,6.592
2016/02/14,28.262
2016/02/15,38.74
2016/02/16,11.699
2016/02/17,52.309
2016/02/18,29.985
2016/02/19,27.527
2016/02/20,29.807
2016/02/21,49.305
2016/02/22,27.312
2016/02/23,40.065
2016/02/24,17.21
2016/02/25,55.488
2016/02/26,17.832
2016/02/27,48.198
2016/02/28,-1.53
2016/02/29,32.991
2016/03/01,25.175
2016/03/02,54.157
2016/03/03,47.628
2016/03/04,13.801
2016/03/05,23.614
2016/03/06,-7.795
2016/03/07,-7.094
2016/03/08,-2.014
2016/03/09,8.307
2016/03/10,1.447
2016/03/11,-18.57
2016/03/12,-17.905
2016/03/13,-23.078
2016/03/14,-5.239
2016/03/15,-3.274
2016/03/16,-7.042
2016/03/17,5.117
2016/03/18,-13.39
2016/03/19,-1.795
2016/03/20,-19.805
2016/03/21,-8.406
2016/03/22,-0.057
2016/03/23,-16.871
2016/03/24,12.448
2016/03/25,-2.923
2016/03/26,15.276
2016/03/27,-5.08
2016/03/28,23.927
2016/03/29,41.576
2016/03/30,32.26
2016/03/31,41.574
2016/04/01,6.845
2016/04/02,29.566
2016/04/03,11.271
2016/04/04,12.434
2016/04/05,20.255
2016/04/06,16.167
2016/04/07,7.562
2016/04/08,-6.449
2016/04/09,1.538
2016/04/10,-10.879
2016/04/11,8.829
2016/04/12,34.975
2016/04/13,18.669
2016/04/14,16.151
2016/04/15,-12.611
2016/04/16,-17.247
2016/04/17,-2.986
2016/04/18,16.946
2016/04/19,-27.072
2016/04/20,-5.502
2016/04/21,-2.492
2016/04/22,-9.322
2016/04/23,-1.119
2016/04/24,-9.195
2016/04/25,-4.814
2016/04/26,3.255
2016/04/27,-8.624
2016/04/28,-7.673
2016/04/29,6.558
2016/04/30,-3.082
2016/05/01,-30.493
2016/05/02,-29.528
2016/05/03,-7.799
2016/05/04,1.437
2016/05/05,-7.717
2016/05/06,-8.77
2016/05/07,-19.309
2016/05/08,-12.892
2016/05/09,-10.905
2016/05/10,0.887
2016/05/11,-2.616
2016/05/12,1.691
2016/05/13,-2.04
2016/05/14,-5.65
2016/05/15,-14.497
2016/05/16,10.154
2016/05/17,-9.211
2016/05/18,9.68
2016/05/19,-8.149
2016/05/20,-10.775
2016/05/21,-8.788
2016/05/22,-10.458
2016/05/23,-5.069
2016/05/24,12.55
2016/05/25,-5.267
2016/05/26,-2.514
2016/05/27,9.777
2016/05/28,1.126
2016/05/29,-24.891
2016/05/30,3.194
2016/05/31,-12.594
2016/06/01,-6.917
2016/06/02,-5.961
2016/06/03,-5.595
2016/06/04,16.136
2016/06/05,11.485
2016/06/06,7.144
2016/06/07,-3.261
2016/06/08,12.162
2016/06/09,20.304
2016/06/10,33.389
2016/06/11,12.834
2016/06/12,10.315
2016/06/13,25.351
2016/06/14,22.055
2016/06/15,15.54
2016/06/16,29.075
2016/06/17,41.797
2016/06/18,38.434
2016/06/19,15.601
2016/06/20,13.055
2016/06/21,52.17
2016/06/22,20.325
2016/06/23,38.029
2016/06/24,12.233
2016/06/25,41.105
2016/06/26,-1.177
2016/06/27,-23.502
2016/06/28,-1.112
2016/06/29,9.623
2016/06/30,9.202
2016/07/01,7.719
2016/07/02,2.041
2016/07/03,-7.96
2016/07/04,7.362
2016/07/05,1.955
2016/07/06,0.894
2016/07/07,4.492
2016/07/08,4.879
2016/07/09,13.631
2016/07/10,-17.527
2016/07/11,-8.264
2016/07/12,-9.28
2016/07/13,-13.907
2016/07/14,4.966
2016/07/15,3.754
2016/07/16,1.875
2016/07/17,-13.048
2016/07/18,2.108
2016/07/19,-4.011
2016/07/20,-4.427
2016/07/21,5.578
2016/07/22,1.812
2016/07/23,-1.771
2016/07/24,-15.994
2016/07/25,-0.933
2016/07/26,5.006
2016/07/27,2.046
2016/07/28,-8.91
2016/07/29,-70.387
2016/07/30,-18.42
2016/07/31,-0.518
2016/08/01,6.028
2016/08/02,14.114
2016/08/03,12.855
2016/08/04,11.545
2016/08/05,12.667
2016/08/06,8.227
2016/08/07,-6.113
2016/08/08,10.284
2016/08/09,5.064
2016/08/10,18.18
2016/08/11,17.652
2016/08/12,8.989
2016/08/13,8.294
2016/08/14,-11.772
2016/08/15,5.961
2016/08/16,7.367
2016/08/17,16.42
2016/08/18,8.097
2016/08/19,2.437
2016/08/20,15.239
2016/08/21,-11.865
2016/08/22,-0.536
2016/08/23,0.381
2016/08/24,12.675
2016/08/25,-12.054
2016/08/26,-5.009
2016/08/27,11.299
2016/08/28,-27.979
2016/08/29,3.042
2016/08/30,4.535
2016/08/31,1.953
2016/09/01,-3.688
2016/09/02,5.56
2016/09/03,-0.764
2016/09/04,-14.788
2016/09/05,5.234
2016/09/06,6.599
2016/09/07,2.524
2016/09/08,-5.18
2016/09/09,3.369
2016/09/10,-8.926
2016/09/11,-20.535
2016/09/12,-3.067
2016/09/13,-4.865
2016/09/14,-14.201
2016/09/15,-16.006
2016/09/16,-13.673
2016/09/17,2.693
2016/09/18,-23.241
2016/09/19,-17.994
2016/09/20,1.557
2016/09/21,-7.363
2016/09/22,-8.072
2016/09/23,-14.076
2016/09/24,-6.351
2016/09/25,-1.198
2016/09/26,11.175
2016/09/27,19.352
2016/09/28,4.614
2016/09/29,2.434
2016/09/30,22.389
2016/10/01,15.93
2016/10/02,-8.302
2016/10/03,33.238
2016/10/04,33.527
2016/10/05,30.16
2016/10/06,34.354
2016/10/07,27.374
2016/10/08,39.446
2016/10/09,3.918
2016/10/10,9.879
2016/10/11,46.505
2016/10/12,16.404
2016/10/13,14.379
2016/10/14,12.966
2016/10/15,11.425
2016/10/16,-5.317
2016/10/17,19.766
2016/10/18,19.589
2016/10/19,2.911
2016/10/20,34.152
2016/10/21,30.432
2016/10/22,20.015
2016/10/23,-7.547
2016/10/24,19.174
2016/10/25,31.69
2016/10/26,32.645
2016/10/27,467.433
2016/10/28,63.057
2016/10/29,9.391
2016/10/30,-8.622
2016/10/31,9.455
2016/11/01,20.492
2016/11/02,16.576
2016/11/03,22.726
2016/11/04,22.526
2016/11/05,22.417
2016/11/06,-1.129
2016/11/07,23.42
2016/11/08,19.437
2016/11/09,17.658
2016/11/10,20.036
2016/11/11,21.924
2016/11/12,28.414
2016/11/13,1.666
2016/11/14,13.756
2016/11/15,21.981
2016/11/16,27.761
2016/11/17,29.38
2016/11/18,21.162
2016/11/19,35.943
2016/11/20,12.467
2016/11/21,21.246
2016/11/22,10.549
2016/11/23,42.492
2016/11/24,51.321
2016/11/25,44.018
2016/11/26,63.443
2016/11/27,13.368
2016/11/28,31.472
2016/11/29,27.069
2016/11/30,27.494
2016/12/01,25.036
2016/12/02,54.645
2016/12/03,61.06
2016/12/04,23.556
2016/12/05,30.997
2016/12/06,40.86
2016/12/07,48.788
2016/12/08,34.928
2016/12/09,33.508
2016/12/10,22.607
2016/12/11,7.823
2016/12/12,12.579
2016/12/13,30.721
2016/12/14,25.195
2016/12/15,24.794
2016/12/16,22.483
2016/12/17,41.022
2016/12/18,9.975
2016/12/19,21.5
2016/12/20,26.507
2016/12/21,43.617
2016/12/22,43.478
2016/12/23,32.188
2016/12/24,20.52
2016/12/25,-14.197
2016/12/26,9.429
2016/12/27,24.358
2016/12/28,20.713
2016/12/29,14.876
2016/12/30,29.16
2016/12/31,28.962
2017/01/01,-25.455
2017/01/02,14.96
2017/01/03,7.14
2017/01/04,9.187
2017/01/05,8.787
2017/01/06,30.714
2017/01/07,29.108
2017/01/08,20
2017/01/09,-3.4
2017/01/10,27.239
2017/01/11,17.189
2017/01/12,13.491
2017/01/13,24.22
2017/01/14,21.08
2017/01/15,0.462
2017/01/16,8.028
2017/01/17,29.607
2017/01/18,5.334
2017/01/19,20.44
2017/01/20,31.138
2017/01/21,35.058
2017/01/22,-6.809
2017/01/23,-2.21
2017/01/24,7.491
2017/01/25,-4.488
2017/01/26,25.486
2017/01/27,31.461
2017/01/28,35.839
2017/01/29,9.889
2017/01/30,1.049
2017/01/31,11.752
2017/02/01,31.406
2017/02/02,23.104
2017/02/03,26.934
2017/02/04,27.543
2017/02/05,7.477
2017/02/06,-4.563
2017/02/07,15.428
2017/02/08,13.126
2017/02/09,28.137
2017/02/10,13.334
2017/02/11,16.358
2017/02/12,-15.118
2017/02/13,-2.04
2017/02/14,7.856
2017/02/15,2.581
2017/02/16,1.368
2017/02/17,15.457
2017/02/18,18.292
2017/02/19,-5.702
2017/02/20,10.548
2017/02/21,2.851
2017/02/22,-11.142
2017/02/23,1.274
2017/02/24,15.139
2017/02/25,19.934
2017/02/26,-4.435
2017/02/27,-2.189
2017/02/28,11.092
2017/03/01,8.895
2017/03/02,-3.087
2017/03/03,4.736
2017/03/04,-8.091
2017/03/05,1.319
2017/03/06,-16.123
2017/03/07,1.258
2017/03/08,8.403
2017/03/09,15.453
2017/03/10,32.904
2017/03/11,21.88
2017/03/12,-4.762
2017/03/13,3.079
2017/03/14,24.938
2017/03/15,16.158
2017/03/16,-26.494
2017/03/17,30.362
2017/03/18,38.574
2017/03/19,8.498
2017/03/20,-56.899
2017/03/21,-0.505
2017/03/22,11.667
2017/03/23,6.588
2017/03/24,34.035
2017/03/25,35.738
2017/03/26,-0.454
2017/03/27,-10.766
2017/03/28,23.751
2017/03/29,4.442
2017/03/30,11.93
2017/03/31,8.17
2017/04/01,43.038
2017/04/02,-0.122
2017/04/03,22.804
2017/04/04,0.594
2017/04/05,21.713
2017/04/06,-0.151
2017/04/07,11.811
2017/04/08,7.863
2017/04/09,14.428
2017/04/10,1.329
2017/04/11,28.59
2017/04/12,16.629
2017/04/13,7.25
2017/04/14,30.887
2017/04/15,29.661
2017/04/16,3.051
2017/04/17,-2.998
2017/04/18,-46.876
2017/04/19,-100
2017/04/20,-100
2017/04/21,-100
2017/04/22,20.564
2017/04/23,0.513
2017/04/24,-11.158
2017/04/25,0.502
2017/04/26,4.821
2017/04/27,-3.077
2017/04/28,4.904
2017/04/29,25.709
2017/04/30,10.167
2017/05/01,1.152
2017/05/02,0.841
2017/05/03,0.852
2017/05/04,24.105
2017/05/05,-4.613
