Date,transactions90rsi
2011/07/12,52.232
2011/07/13,52.988
2011/07/14,52.625
2011/07/15,52.007
2011/07/16,52.681
2011/07/17,52.252
2011/07/18,52.708
2011/07/19,52.888
2011/07/20,52.606
2011/07/21,52.008
2011/07/22,52.65
2011/07/23,51.334
2011/07/24,51.94
2011/07/25,52.899
2011/07/26,51.967
2011/07/27,51.662
2011/07/28,51.772
2011/07/29,51.105
2011/07/30,50.225
2011/07/31,51.662
2011/08/01,51.742
2011/08/02,52.219
2011/08/03,51.34
2011/08/04,51.793
2011/08/05,51.024
2011/08/06,50.621
2011/08/07,50.519
2011/08/08,50.945
2011/08/09,52.416
2011/08/10,51.698
2011/08/11,51.121
2011/08/12,50.785
2011/08/13,50.964
2011/08/14,51.019
2011/08/15,51.72
2011/08/16,52.654
2011/08/17,51.119
2011/08/18,50.872
2011/08/19,51.033
2011/08/20,50.68
2011/08/21,51.041
2011/08/22,51.148
2011/08/23,50.725
2011/08/24,50.812
2011/08/25,50.708
2011/08/26,50.843
2011/08/27,49.993
2011/08/28,49.375
2011/08/29,51.346
2011/08/30,51.104
2011/08/31,50.683
2011/09/01,50.632
2011/09/02,50.465
2011/09/03,49.585
2011/09/04,50.658
2011/09/05,50.463
2011/09/06,51.092
2011/09/07,50.502
2011/09/08,50.03
2011/09/09,50.709
2011/09/10,49.621
2011/09/11,49.986
2011/09/12,50.085
2011/09/13,50.032
2011/09/14,49.77
2011/09/15,49.987
2011/09/16,49.799
2011/09/17,49.17
2011/09/18,49.595
2011/09/19,50.174
2011/09/20,51.371
2011/09/21,50.98
2011/09/22,49.712
2011/09/23,49.878
2011/09/24,49.396
2011/09/25,49.385
2011/09/26,49.319
2011/09/27,49.709
2011/09/28,49.628
2011/09/29,49.288
2011/09/30,49.528
2011/10/01,49.097
2011/10/02,48.83
2011/10/03,50.093
2011/10/04,49.519
2011/10/05,49.459
2011/10/06,49.596
2011/10/07,49.383
2011/10/08,49.166
2011/10/09,49.208
2011/10/10,49.593
2011/10/11,49.663
2011/10/12,49.656
2011/10/13,48.817
2011/10/14,49.804
2011/10/15,49.337
2011/10/16,48.824
2011/10/17,49.553
2011/10/18,48.747
2011/10/19,48.979
2011/10/20,48.574
2011/10/21,49.08
2011/10/22,49.019
2011/10/23,49.465
2011/10/24,49.747
2011/10/25,49.106
2011/10/26,49.16
2011/10/27,48.639
2011/10/28,49.051
2011/10/29,49.493
2011/10/30,48.932
2011/10/31,49.105
2011/11/01,49.65
2011/11/02,49.848
2011/11/03,50.123
2011/11/04,50.374
2011/11/05,49.791
2011/11/06,48.954
2011/11/07,49.411
2011/11/08,49.871
2011/11/09,50.292
2011/11/10,50.399
2011/11/11,49.045
2011/11/12,49.055
2011/11/13,49.295
2011/11/14,49.816
2011/11/15,49.986
2011/11/16,49.959
2011/11/17,48.903
2011/11/18,49.118
2011/11/19,48.701
2011/11/20,49.084
2011/11/21,48.765
2011/11/22,49.468
2011/11/23,49.581
2011/11/24,49.032
2011/11/25,49.484
2011/11/26,48.779
2011/11/27,49.1
2011/11/28,49.962
2011/11/29,50.431
2011/11/30,50.844
2011/12/01,50.313
2011/12/02,50.315
2011/12/03,49.616
2011/12/04,49.385
2011/12/05,50.228
2011/12/06,51.915
2011/12/07,50.116
2011/12/08,49.788
2011/12/09,49.58
2011/12/10,49.672
2011/12/11,49.258
2011/12/12,48.896
2011/12/13,49.438
2011/12/14,49.703
2011/12/15,48.919
2011/12/16,49.23
2011/12/17,49.031
2011/12/18,48.682
2011/12/19,49.897
2011/12/20,50.369
2011/12/21,49.641
2011/12/22,49.924
2011/12/23,49.753
2011/12/24,48.74
2011/12/25,49.348
2011/12/26,49.703
2011/12/27,49.308
2011/12/28,49.089
2011/12/29,49.325
2011/12/30,49.159
2011/12/31,49.24
2012/01/01,49.099
2012/01/02,49.534
2012/01/03,49.908
2012/01/04,49.874
2012/01/05,51.191
2012/01/06,50.792
2012/01/07,50
2012/01/08,50.539
2012/01/09,50.23
2012/01/10,50.84
2012/01/11,51.302
2012/01/12,50.824
2012/01/13,50.996
2012/01/14,50.942
2012/01/15,50.417
2012/01/16,51.077
2012/01/17,50.854
2012/01/18,50.77
2012/01/19,51.019
2012/01/20,50.889
2012/01/21,50.405
2012/01/22,49.296
2012/01/23,50.108
2012/01/24,51.382
2012/01/25,52.087
2012/01/26,50.618
2012/01/27,50.337
2012/01/28,49.882
2012/01/29,50.402
2012/01/30,50.106
2012/01/31,50.939
2012/02/01,50.494
2012/02/02,51.165
2012/02/03,51.042
2012/02/04,51.238
2012/02/05,50.747
2012/02/06,50.052
2012/02/07,50.988
2012/02/08,50.992
2012/02/09,51.48
2012/02/10,52.484
2012/02/11,51.61
2012/02/12,50.896
2012/02/13,51.902
2012/02/14,53.373
2012/02/15,53.21
2012/02/16,53.4
2012/02/17,50.464
2012/02/18,50.181
2012/02/19,49.636
2012/02/20,50.038
2012/02/21,50.131
2012/02/22,50.877
2012/02/23,51.676
2012/02/24,50.584
2012/02/25,49.944
2012/02/26,49.479
2012/02/27,50.383
2012/02/28,50.367
2012/02/29,50.342
2012/03/01,50.463
2012/03/02,51.313
2012/03/03,48.884
2012/03/04,50.233
2012/03/05,50.596
2012/03/06,50.011
2012/03/07,50.252
2012/03/08,50.252
2012/03/09,50.107
2012/03/10,49.005
2012/03/11,48.893
2012/03/12,49.777
2012/03/13,50.996
2012/03/14,50.527
2012/03/15,49.947
2012/03/16,50.544
2012/03/17,50.469
2012/03/18,49.661
2012/03/19,50.274
2012/03/20,50.434
2012/03/21,50.598
2012/03/22,50.186
2012/03/23,49.79
2012/03/24,49.951
2012/03/25,49.815
2012/03/26,50.233
2012/03/27,50.275
2012/03/28,50.861
2012/03/29,51.151
2012/03/30,50.417
2012/03/31,49.748
2012/04/01,49.141
2012/04/02,50.1
2012/04/03,51.34
2012/04/04,50.728
2012/04/05,50.631
2012/04/06,50.277
2012/04/07,49.658
2012/04/08,49.47
2012/04/09,50.191
2012/04/10,52.005
2012/04/11,51.387
2012/04/12,51.815
2012/04/13,50.56
2012/04/14,51.485
2012/04/15,50.866
2012/04/16,51.955
2012/04/17,51.208
2012/04/18,51.929
2012/04/19,51.235
2012/04/20,51.594
2012/04/21,50.543
2012/04/22,49.756
2012/04/23,50.463
2012/04/24,50.974
2012/04/25,50.886
2012/04/26,53.131
2012/04/27,50.455
2012/04/28,50.643
2012/04/29,50.883
2012/04/30,52.32
2012/05/01,52.984
2012/05/02,52.79
2012/05/03,55.916
2012/05/04,55.983
2012/05/05,54.96
2012/05/06,53.317
2012/05/07,58.177
2012/05/08,57.72
2012/05/09,57.323
2012/05/10,53.019
2012/05/11,57.355
2012/05/12,56.829
2012/05/13,54.312
2012/05/14,60.928
2012/05/15,57.173
2012/05/16,54.851
2012/05/17,54.24
2012/05/18,57.41
2012/05/19,61.344
2012/05/20,59.347
2012/05/21,59.4
2012/05/22,55.589
2012/05/23,56.944
2012/05/24,56.573
2012/05/25,57.383
2012/05/26,54.918
2012/05/27,55.968
2012/05/28,57.077
2012/05/29,57.054
2012/05/30,55.307
2012/05/31,53.52
2012/06/01,55.443
2012/06/02,50.456
2012/06/03,56.255
2012/06/04,59.124
2012/06/05,58.63
2012/06/06,50.838
2012/06/07,54.55
2012/06/08,52.395
2012/06/09,54.189
2012/06/10,55.612
2012/06/11,53.814
2012/06/12,50.899
2012/06/13,57.217
2012/06/14,57.946
2012/06/15,56.625
2012/06/16,54.511
2012/06/17,54.601
2012/06/18,53.752
2012/06/19,53.221
2012/06/20,52.587
2012/06/21,51.672
2012/06/22,51.142
2012/06/23,50.93
2012/06/24,50.95
2012/06/25,51.944
2012/06/26,52.181
2012/06/27,52.279
2012/06/28,51.542
2012/06/29,50.929
2012/06/30,50.888
2012/07/01,50.327
2012/07/02,51.277
2012/07/03,50.859
2012/07/04,50.942
2012/07/05,50.685
2012/07/06,51.057
2012/07/07,51.334
2012/07/08,50.512
2012/07/09,51.223
2012/07/10,52.804
2012/07/11,52.15
2012/07/12,50.983
2012/07/13,51.021
2012/07/14,50.727
2012/07/15,51.302
2012/07/16,52.096
2012/07/17,52.686
2012/07/18,52.242
2012/07/19,51.98
2012/07/20,52.875
2012/07/21,52.497
2012/07/22,52.537
2012/07/23,52.164
2012/07/24,51.416
2012/07/25,51.239
2012/07/26,51.784
2012/07/27,51.173
2012/07/28,52.464
2012/07/29,52.333
2012/07/30,52.316
2012/07/31,53.438
2012/08/01,51.557
2012/08/02,51.969
2012/08/03,51.067
2012/08/04,51.262
2012/08/05,51.933
2012/08/06,52.261
2012/08/07,51.288
2012/08/08,52.898
2012/08/09,51.239
2012/08/10,50.994
2012/08/11,51.709
2012/08/12,51.934
2012/08/13,53.984
2012/08/14,51.733
2012/08/15,54.213
2012/08/16,53.242
2012/08/17,52.377
2012/08/18,51.885
2012/08/19,51.85
2012/08/20,51.689
2012/08/21,52.575
2012/08/22,51.913
2012/08/23,51.042
2012/08/24,51.107
2012/08/25,51.269
2012/08/26,50.697
2012/08/27,51.199
2012/08/28,50.727
2012/08/29,51.332
2012/08/30,51.291
2012/08/31,52.217
2012/09/01,52.234
2012/09/02,51.171
2012/09/03,51.814
2012/09/04,52.048
2012/09/05,52.208
2012/09/06,52.437
2012/09/07,51.052
2012/09/08,50.719
2012/09/09,50.758
2012/09/10,51.069
2012/09/11,51.719
2012/09/12,50.231
2012/09/13,50.366
2012/09/14,51.361
2012/09/15,50.089
2012/09/16,50.251
2012/09/17,49.687
2012/09/18,50.861
2012/09/19,50.78
2012/09/20,50.642
2012/09/21,50.504
2012/09/22,49.317
2012/09/23,50.169
2012/09/24,50.337
2012/09/25,49.628
2012/09/26,50.784
2012/09/27,50.205
2012/09/28,50.818
2012/09/29,49.592
2012/09/30,49.14
2012/10/01,49.712
2012/10/02,50.825
2012/10/03,49.973
2012/10/04,50.774
2012/10/05,51.272
2012/10/06,50.757
2012/10/07,51.036
2012/10/08,51.492
2012/10/09,51.11
2012/10/10,50.52
2012/10/11,50.033
2012/10/12,50.17
2012/10/13,50.773
2012/10/14,49.987
2012/10/15,50.473
2012/10/16,50.955
2012/10/17,50.575
2012/10/18,50.077
2012/10/19,49.677
2012/10/20,50.381
2012/10/21,51.779
2012/10/22,52.085
2012/10/23,50.539
2012/10/24,50.557
2012/10/25,49.851
2012/10/26,49.168
2012/10/27,48.428
2012/10/28,48.659
2012/10/29,49.15
2012/10/30,50.404
2012/10/31,50.001
2012/11/01,49.452
2012/11/02,50.172
2012/11/03,49.493
2012/11/04,49.546
2012/11/05,50.602
2012/11/06,50.579
2012/11/07,51.172
2012/11/08,50.614
2012/11/09,49.636
2012/11/10,49.901
2012/11/11,49.425
2012/11/12,49.474
2012/11/13,49.916
2012/11/14,50.294
2012/11/15,51.328
2012/11/16,51.571
2012/11/17,50.611
2012/11/18,50.825
2012/11/19,51.198
2012/11/20,51.188
2012/11/21,51.486
2012/11/22,50.337
2012/11/23,50.532
2012/11/24,50.166
2012/11/25,51.127
2012/11/26,51.007
2012/11/27,49.854
2012/11/28,51.152
2012/11/29,51.175
2012/11/30,50.122
2012/12/01,50.619
2012/12/02,48.901
2012/12/03,49.044
2012/12/04,50.474
2012/12/05,50.654
2012/12/06,51.098
2012/12/07,50.423
2012/12/08,50.558
2012/12/09,50.408
2012/12/10,50.959
2012/12/11,51.033
2012/12/12,51.029
2012/12/13,51.799
2012/12/14,51.308
2012/12/15,50.383
2012/12/16,50.803
2012/12/17,51.54
2012/12/18,52.677
2012/12/19,51.966
2012/12/20,50.761
2012/12/21,51.868
2012/12/22,52.696
2012/12/23,50.772
2012/12/24,50.69
2012/12/25,49.748
2012/12/26,50.731
2012/12/27,51.612
2012/12/28,52.011
2012/12/29,50.861
2012/12/30,51.741
2012/12/31,49.844
2013/01/01,50.064
2013/01/02,50.962
2013/01/03,51.299
2013/01/04,52.03
2013/01/05,50.926
2013/01/06,50.139
2013/01/07,50.983
2013/01/08,50.787
2013/01/09,51.317
2013/01/10,52.375
2013/01/11,52.402
2013/01/12,51.533
2013/01/13,51.961
2013/01/14,51.363
2013/01/15,51.42
2013/01/16,52.401
2013/01/17,51.724
2013/01/18,51.842
2013/01/19,52.634
2013/01/20,50.848
2013/01/21,50.738
2013/01/22,51.116
2013/01/23,51.452
2013/01/24,51.393
2013/01/25,51.659
2013/01/26,52.1
2013/01/27,52.449
2013/01/28,52.043
2013/01/29,51.982
2013/01/30,50.683
2013/01/31,51.887
2013/02/01,52.763
2013/02/02,52.156
2013/02/03,52.898
2013/02/04,52.145
2013/02/05,51.952
2013/02/06,50.655
2013/02/07,52.711
2013/02/08,52.674
2013/02/09,52.296
2013/02/10,52.138
2013/02/11,52.265
2013/02/12,52.374
2013/02/13,52.43
2013/02/14,51.437
2013/02/15,51.967
2013/02/16,51.456
2013/02/17,51.239
2013/02/18,51.327
2013/02/19,51.806
2013/02/20,52.399
2013/02/21,51.924
2013/02/22,52.636
2013/02/23,52.103
2013/02/24,52.014
2013/02/25,53.139
2013/02/26,52.678
2013/02/27,52.363
2013/02/28,52.602
2013/03/01,52.776
2013/03/02,51.68
2013/03/03,51.508
2013/03/04,52.611
2013/03/05,51.724
2013/03/06,52.392
2013/03/07,52.843
2013/03/08,51.501
2013/03/09,51.462
2013/03/10,53.484
2013/03/11,51.751
2013/03/12,50.523
2013/03/13,51.408
2013/03/14,51.554
2013/03/15,52.058
2013/03/16,48.937
2013/03/17,49.058
2013/03/18,49.932
2013/03/19,50.212
2013/03/20,50.225
2013/03/21,51.204
2013/03/22,51.722
2013/03/23,50.887
2013/03/24,50.719
2013/03/25,50.47
2013/03/26,50.476
2013/03/27,50.923
2013/03/28,51.741
2013/03/29,51.875
2013/03/30,51.528
2013/03/31,49.855
2013/04/01,50.786
2013/04/02,51.871
2013/04/03,51.939
2013/04/04,52.243
2013/04/05,51.63
2013/04/06,50.58
2013/04/07,51.793
2013/04/08,51.593
2013/04/09,52.127
2013/04/10,51.786
2013/04/11,52.249
2013/04/12,51.188
2013/04/13,50.636
2013/04/14,50.84
2013/04/15,50.734
2013/04/16,52.098
2013/04/17,50.909
2013/04/18,49.865
2013/04/19,51.166
2013/04/20,50.023
2013/04/21,49.614
2013/04/22,49.916
2013/04/23,51.341
2013/04/24,51.665
2013/04/25,51.411
2013/04/26,50.667
2013/04/27,49.586
2013/04/28,49.339
2013/04/29,50.321
2013/04/30,49.911
2013/05/01,50.668
2013/05/02,50.68
2013/05/03,50.275
2013/05/04,50.157
2013/05/05,50.164
2013/05/06,50.469
2013/05/07,50.812
2013/05/08,50.16
2013/05/09,51.784
2013/05/10,51.891
2013/05/11,52.424
2013/05/12,51.588
2013/05/13,51.129
2013/05/14,51.668
2013/05/15,51.429
2013/05/16,51.114
2013/05/17,50.859
2013/05/18,50.185
2013/05/19,49.733
2013/05/20,49.84
2013/05/21,50.367
2013/05/22,50.163
2013/05/23,50.964
2013/05/24,50.502
2013/05/25,50.07
2013/05/26,48.984
2013/05/27,50.227
2013/05/28,50.665
2013/05/29,50.456
2013/05/30,50.696
2013/05/31,50.373
2013/06/01,50.366
2013/06/02,49.906
2013/06/03,50.526
2013/06/04,50.709
2013/06/05,50.597
2013/06/06,50.389
2013/06/07,50.125
2013/06/08,49.693
2013/06/09,49.292
2013/06/10,49.349
2013/06/11,49.866
2013/06/12,49.452
2013/06/13,49.157
2013/06/14,49.938
2013/06/15,48.394
2013/06/16,49.184
2013/06/17,49.515
2013/06/18,49.523
2013/06/19,49.636
2013/06/20,50.242
2013/06/21,49.635
2013/06/22,49.367
2013/06/23,48.706
2013/06/24,49.355
2013/06/25,49.398
2013/06/26,49.509
2013/06/27,49.567
2013/06/28,49.959
2013/06/29,48.509
2013/06/30,47.906
2013/07/01,48.848
2013/07/02,48.908
2013/07/03,48.454
2013/07/04,48.43
2013/07/05,48.632
2013/07/06,48.225
2013/07/07,47.891
2013/07/08,48.988
2013/07/09,49.13
2013/07/10,48.948
2013/07/11,49.446
2013/07/12,50.012
2013/07/13,48.837
2013/07/14,48.495
2013/07/15,48.713
2013/07/16,49.027
2013/07/17,49.173
2013/07/18,49.239
2013/07/19,48.725
2013/07/20,48.369
2013/07/21,48.584
2013/07/22,49.144
2013/07/23,48.964
2013/07/24,49.446
2013/07/25,49.468
2013/07/26,48.845
2013/07/27,48.785
2013/07/28,48.839
2013/07/29,49.411
2013/07/30,49.449
2013/07/31,50.381
2013/08/01,50.555
2013/08/02,50.65
2013/08/03,49.894
2013/08/04,49.539
2013/08/05,50.558
2013/08/06,50.978
2013/08/07,51.379
2013/08/08,51.428
2013/08/09,50.343
2013/08/10,50.598
2013/08/11,48.929
2013/08/12,50.4
2013/08/13,50.751
2013/08/14,50.575
2013/08/15,51.36
2013/08/16,52.881
2013/08/17,51.067
2013/08/18,51.048
2013/08/19,52.744
2013/08/20,51.761
2013/08/21,51.437
2013/08/22,52.138
2013/08/23,50.766
2013/08/24,50.376
2013/08/25,49.539
2013/08/26,50.849
2013/08/27,51.515
2013/08/28,51.792
2013/08/29,51.125
2013/08/30,51.518
2013/08/31,49.812
2013/09/01,49.712
2013/09/02,50.233
2013/09/03,50.335
2013/09/04,50.429
2013/09/05,51.288
2013/09/06,51.301
2013/09/07,50.283
2013/09/08,49.66
2013/09/09,50.904
2013/09/10,50.41
2013/09/11,49.953
2013/09/12,50.297
2013/09/13,49.465
2013/09/14,49.323
2013/09/15,50.459
2013/09/16,50.262
2013/09/17,51.992
2013/09/18,51.164
2013/09/19,51.079
2013/09/20,50.986
2013/09/21,50.26
2013/09/22,50.081
2013/09/23,51.641
2013/09/24,51.333
2013/09/25,50.44
2013/09/26,50.767
2013/09/27,49.607
2013/09/28,49.144
2013/09/29,48.995
2013/09/30,49.656
2013/10/01,50.734
2013/10/02,51.24
2013/10/03,50.972
2013/10/04,50.142
2013/10/05,49.444
2013/10/06,49.169
2013/10/07,49.358
2013/10/08,49.422
2013/10/09,50.034
2013/10/10,50.706
2013/10/11,50.161
2013/10/12,49.888
2013/10/13,50.09
2013/10/14,50.764
2013/10/15,50.58
2013/10/16,50.023
2013/10/17,49.587
2013/10/18,50.996
2013/10/19,50.506
2013/10/20,49.857
2013/10/21,51.052
2013/10/22,51.535
2013/10/23,50.463
2013/10/24,51.341
2013/10/25,50.666
2013/10/26,49.635
2013/10/27,49.211
2013/10/28,50.002
2013/10/29,49.879
2013/10/30,49.717
2013/10/31,50.751
2013/11/01,49.398
2013/11/02,48.763
2013/11/03,48.435
2013/11/04,49.456
2013/11/05,50.093
2013/11/06,50.447
2013/11/07,51.017
2013/11/08,50.878
2013/11/09,50.448
2013/11/10,50.689
2013/11/11,50.673
2013/11/12,50.768
2013/11/13,51.465
2013/11/14,51.937
2013/11/15,50.997
2013/11/16,49.525
2013/11/17,49.966
2013/11/18,52.751
2013/11/19,54.044
2013/11/20,52.437
2013/11/21,51.856
2013/11/22,52.333
2013/11/23,51.885
2013/11/24,50.721
2013/11/25,51.745
2013/11/26,52.799
2013/11/27,53.864
2013/11/28,54.156
2013/11/29,53.267
2013/11/30,51.816
2013/12/01,51.524
2013/12/02,51.834
2013/12/03,52.018
2013/12/04,52.197
2013/12/05,52.526
2013/12/06,51.427
2013/12/07,51.007
2013/12/08,49.127
2013/12/09,50.598
2013/12/10,50.951
2013/12/11,50.924
2013/12/12,50.089
2013/12/13,50.26
2013/12/14,49.704
2013/12/15,49.546
2013/12/16,51.093
2013/12/17,50.941
2013/12/18,52.149
2013/12/19,51.109
2013/12/20,50.642
2013/12/21,49.838
2013/12/22,49.555
2013/12/23,49.679
2013/12/24,49.824
2013/12/25,49.785
2013/12/26,49.405
2013/12/27,49.535
2013/12/28,49.11
2013/12/29,49.422
2013/12/30,49.827
2013/12/31,49.197
2014/01/01,48.665
2014/01/02,49.78
2014/01/03,50.353
2014/01/04,49.53
2014/01/05,50.137
2014/01/06,50.929
2014/01/07,50.515
