Date,top100cap90mom
2013/11/19,1.046
2013/11/20,1.029
2013/11/21,1.104
2013/11/22,1.847
2013/11/23,1.513
2013/11/24,1.538
2013/11/25,1.537
2013/11/26,1.446
2013/11/27,1.524
2013/11/28,1.603
2013/11/29,1.461
2013/11/30,1.437
2013/12/01,1.496
2013/12/02,1.461
2013/12/03,1.413
2013/12/04,1.525
2013/12/05,1.475
2013/12/06,1.631
2013/12/07,1.637
2013/12/08,1.75
2013/12/09,1.756
2013/12/10,2.03
2013/12/11,2.241
2013/12/12,2.313
2013/12/13,2.39
2013/12/14,2.338
2013/12/15,2.386
2013/12/16,2.378
2013/12/17,2.405
2013/12/18,2.283
2013/12/19,2.271
2013/12/20,2.26
2013/12/21,2.343
2013/12/22,2.264
2013/12/23,2.285
2013/12/24,2.358
2013/12/25,1.941
2013/12/26,1.903
2013/12/27,1.895
2013/12/28,1.849
2013/12/29,1.828
2013/12/30,1.848
2013/12/31,1.626
2014/01/01,1.192
2014/01/02,1.224
2014/01/03,1.225
2014/01/04,1.321
2014/01/05,1.274
2014/01/06,1.319
2014/01/07,1.368
2014/01/08,1.306
2014/01/09,1.215
2014/01/10,1.195
2014/01/11,1.18
2014/01/12,1.201
2014/01/13,1.201
2014/01/14,1.212
2014/01/15,1.319
2014/01/16,1.303
2014/01/17,1.346
2014/01/18,1.358
2014/01/19,1.469
2014/01/20,1.548
2014/01/21,1.556
2014/01/22,1.589
2014/01/23,0.528
2014/01/24,0.696
2014/01/25,0.677
2014/01/26,0.723
2014/01/27,0.776
2014/01/28,0.745
2014/01/29,0.71
2014/01/30,0.682
2014/01/31,0.699
2014/02/01,0.738
2014/02/02,0.277
2014/02/03,0.2
2014/02/04,0.357
2014/02/05,-0.226
2014/02/06,-0.236
2014/02/07,-0.251
2014/02/08,-0.266
2014/02/09,-0.235
2014/02/10,-0.295
2014/02/11,-0.216
2014/02/12,-0.21
2014/02/13,-0.158
2014/02/14,-0.166
2014/02/15,-0.218
2014/02/16,-0.189
2014/02/17,-0.196
2014/02/18,-0.06
2014/02/19,-0.031
2014/02/20,-0.719
2014/02/21,-0.398
2014/02/22,-0.362
2014/02/23,-0.305
2014/02/24,-0.363
2014/02/25,-0.596
2014/02/26,-0.575
2014/02/27,-0.447
2014/02/28,-0.403
2014/03/01,-0.432
2014/03/02,-0.382
2014/03/03,-0.445
2014/03/04,-0.33
2014/03/05,-0.217
2014/03/06,-0.323
2014/03/07,-1.592
2014/03/08,-1.526
2014/03/09,-1.702
2014/03/10,-2.575
2014/03/11,-2.75
2014/03/12,-2.761
2014/03/13,-2.818
2014/03/14,-2.732
2014/03/15,-2.728
2014/03/16,-2.717
2014/03/17,-2.717
2014/03/18,-2.73
2014/03/19,-2.775
2014/03/20,-2.739
2014/03/21,-2.64
2014/03/22,-2.604
2014/03/23,-2.574
2014/03/24,-2.615
2014/03/25,-2.311
2014/03/26,-2.29
2014/03/27,-2.221
2014/03/28,-2.071
2014/03/29,-2.046
2014/03/30,-2.111
2014/03/31,-2.016
2014/04/01,-1.756
2014/04/02,-1.704
2014/04/03,-1.772
2014/04/04,-1.906
2014/04/05,-1.878
2014/04/06,-1.873
2014/04/07,-1.872
2014/04/08,-1.852
2014/04/09,-1.868
2014/04/10,-1.909
2014/04/11,-1.931
2014/04/12,-1.91
2014/04/13,-1.909
2014/04/14,-1.854
2014/04/15,-1.968
2014/04/16,-2.026
2014/04/17,-2.153
2014/04/18,-2.186
2014/04/19,-2.19
2014/04/20,-2.195
2014/04/21,-2.206
2014/04/22,-2.237
2014/04/23,-2.036
2014/04/24,-2.223
2014/04/25,-2.233
2014/04/26,-2.264
2014/04/27,-2.312
2014/04/28,-2.283
2014/04/29,-2.347
2014/04/30,-2.358
2014/05/01,-2.331
2014/05/02,-2.485
2014/05/03,-2.501
2014/05/04,-2.488
2014/05/05,-2.68
2014/05/06,-2.114
2014/05/07,-2.113
2014/05/08,-2.051
2014/05/09,-2.068
2014/05/10,-2.061
2014/05/11,-1.981
2014/05/12,-2.008
2014/05/13,-2.036
2014/05/14,-2.047
2014/05/15,-2.047
2014/05/16,-2.003
2014/05/17,-2.038
2014/05/18,-2.082
2014/05/19,-2.207
2014/05/20,-2.172
2014/05/21,-2.217
2014/05/22,-2.215
2014/05/23,-2.261
2014/05/24,-1.596
2014/05/25,-1.476
2014/05/26,-1.166
2014/05/27,-1.249
2014/05/28,-1.206
2014/05/29,-1.167
2014/05/30,-1.186
2014/05/31,-1.18
2014/06/01,-1.123
2014/06/02,-1.237
2014/06/03,-1.271
2014/06/04,-1.253
2014/06/05,0.032
2014/06/06,-0.069
2014/06/07,0.106
2014/06/08,0.745
2014/06/09,0.746
2014/06/10,0.749
2014/06/11,0.784
2014/06/12,0.783
2014/06/13,0.797
2014/06/14,0.824
2014/06/15,0.82
2014/06/16,0.811
2014/06/17,0.861
2014/06/18,0.864
2014/06/19,0.856
2014/06/20,0.876
2014/06/21,0.875
2014/06/22,0.871
2014/06/23,0.798
2014/06/24,0.443
2014/06/25,0.394
2014/06/26,0.24
2014/06/27,0.225
2014/06/28,0.231
2014/06/29,0.152
2014/06/30,0.149
2014/07/01,0.196
2014/07/02,0.247
2014/07/03,0.211
2014/07/04,0.249
2014/07/05,0.2
2014/07/06,0.198
2014/07/07,0.104
2014/07/08,0.097
2014/07/09,0.123
2014/07/10,0.144
2014/07/11,0.136
2014/07/12,0.166
2014/07/13,0.158
2014/07/14,0.215
2014/07/15,0.19
2014/07/16,0.253
2014/07/17,0.259
2014/07/18,0.24
2014/07/19,0.247
2014/07/20,0.247
2014/07/21,0.199
2014/07/22,0.051
2014/07/23,0.016
2014/07/24,0.044
2014/07/25,0.052
2014/07/26,0.059
2014/07/27,0.022
2014/07/28,0.111
2014/07/29,0.13
2014/07/30,0.1
2014/07/31,0.167
2014/08/01,0.25
2014/08/02,0.269
2014/08/03,0.255
2014/08/04,0.257
2014/08/05,0.307
2014/08/06,0.304
2014/08/07,0.311
2014/08/08,0.305
2014/08/09,0.309
2014/08/10,0.307
2014/08/11,0.313
2014/08/12,0.312
2014/08/13,0.315
2014/08/14,0.339
2014/08/15,0.354
2014/08/16,0.381
2014/08/17,0.388
2014/08/18,0.411
2014/08/19,0.437
2014/08/20,0.435
2014/08/21,0.563
2014/08/22,-0.138
2014/08/23,-0.096
2014/08/24,-0.1
2014/08/25,-0.092
2014/08/26,-0.07
2014/08/27,-0.06
2014/08/28,0.062
2014/08/29,0.057
2014/08/30,0.146
2014/08/31,0.146
2014/09/01,0.072
2014/09/02,0.042
2014/09/03,0.022
2014/09/04,0.1
2014/09/05,0.065
2014/09/06,0.074
2014/09/07,0.066
2014/09/08,0.035
2014/09/09,-0.013
2014/09/10,-0.055
2014/09/11,-0.059
2014/09/12,-0.089
2014/09/13,-0.09
2014/09/14,-0.083
2014/09/15,-0.083
2014/09/16,-0.095
2014/09/17,-0.137
2014/09/18,-0.11
2014/09/19,-0.145
2014/09/20,-0.037
2014/09/21,0.143
2014/09/22,0.479
2014/09/23,0.396
2014/09/24,0.415
2014/09/25,0.432
2014/09/26,0.451
2014/09/27,0.458
2014/09/28,0.461
2014/09/29,0.377
2014/09/30,0.352
2014/10/01,0.479
2014/10/02,0.493
2014/10/03,0.428
2014/10/04,0.449
2014/10/05,0.661
2014/10/06,0.811
2014/10/07,0.845
2014/10/08,0.846
2014/10/09,0.834
2014/10/10,0.82
2014/10/11,0.901
2014/10/12,0.893
2014/10/13,0.804
2014/10/14,0.771
2014/10/15,0.858
2014/10/16,0.817
2014/10/17,0.809
2014/10/18,0.785
2014/10/19,0.921
2014/10/20,0.875
2014/10/21,0.893
2014/10/22,0.949
2014/10/23,0.943
2014/10/24,0.908
2014/10/25,0.882
2014/10/26,0.816
2014/10/27,0.815
2014/10/28,0.851
2014/10/29,0.805
2014/10/30,0.699
2014/10/31,0.728
2014/11/01,0.681
2014/11/02,0.682
2014/11/03,0.618
2014/11/04,0.61
2014/11/05,0.713
2014/11/06,0.768
2014/11/07,0.71
2014/11/08,0.77
2014/11/09,0.8
2014/11/10,0.806
2014/11/11,0.767
2014/11/12,0.737
2014/11/13,0.707
2014/11/14,0.776
2014/11/15,0.658
2014/11/16,0.856
2014/11/17,0.825
2014/11/18,0.799
2014/11/19,0.713
2014/11/20,0.762
2014/11/21,0.698
2014/11/22,0.671
2014/11/23,0.655
2014/11/24,0.631
2014/11/25,0.632
2014/11/26,0.601
2014/11/27,0.59
2014/11/28,0.791
2014/11/29,0.828
2014/11/30,0.874
2014/12/01,1.043
2014/12/02,1.121
2014/12/03,1.152
2014/12/04,1.196
2014/12/05,1.569
2014/12/06,1.903
2014/12/07,1.925
2014/12/08,1.866
2014/12/09,1.864
2014/12/10,1.838
2014/12/11,1.796
2014/12/12,1.797
2014/12/13,1.742
2014/12/14,1.737
2014/12/15,1.724
2014/12/16,1.758
2014/12/17,1.712
2014/12/18,1.703
2014/12/19,1.525
2014/12/20,1.502
2014/12/21,1.488
2014/12/22,1.029
2014/12/23,0.987
2014/12/24,1.322
2014/12/25,1.324
2014/12/26,1.336
2014/12/27,1.36
2014/12/28,1.334
2014/12/29,1.269
2014/12/30,1.294
2014/12/31,1.249
2015/01/01,1.35
2015/01/02,1.283
2015/01/03,1.141
2015/01/04,1.038
2015/01/05,1.021
2015/01/06,1.025
2015/01/07,0.946
2015/01/08,0.847
2015/01/09,0.717
2015/01/10,0.653
2015/01/11,0.771
2015/01/12,0.8
2015/01/13,0.824
2015/01/14,0.885
2015/01/15,0.857
2015/01/16,0.892
2015/01/17,0.836
2015/01/18,0.844
2015/01/19,0.837
2015/01/20,0.773
2015/01/21,1.195
2015/01/22,1.259
2015/01/23,1.265
2015/01/24,1.288
2015/01/25,1.287
2015/01/26,1.01
2015/01/27,1.095
2015/01/28,1.067
2015/01/29,0.949
2015/01/30,1.017
2015/01/31,0.95
2015/02/01,0.919
2015/02/02,0.879
2015/02/03,0.776
2015/02/04,0.719
2015/02/05,0.785
2015/02/06,0.723
2015/02/07,0.676
2015/02/08,0.687
2015/02/09,0.672
2015/02/10,0.659
2015/02/11,0.684
2015/02/12,0.564
2015/02/13,0.691
2015/02/14,0.516
2015/02/15,0.55
2015/02/16,0.559
2015/02/17,0.541
2015/02/18,0.543
2015/02/19,0.56
2015/02/20,0.521
2015/02/21,0.507
2015/02/22,0.503
2015/02/23,0.505
2015/02/24,0.42
2015/02/25,0.45
2015/02/26,0.146
2015/02/27,0.126
2015/02/28,0.113
2015/03/01,-0.076
2015/03/02,-0.099
2015/03/03,-0.175
2015/03/04,-0.078
2015/03/05,-0.555
2015/03/06,-0.824
2015/03/07,-0.983
2015/03/08,-1.54
2015/03/09,-1.569
2015/03/10,-1.574
2015/03/11,-1.491
2015/03/12,-1.566
2015/03/13,-1.503
2015/03/14,-1.503
2015/03/15,-1.496
2015/03/16,-1.485
2015/03/17,-1.48
2015/03/18,-1.464
2015/03/19,-1.398
2015/03/20,-1.369
2015/03/21,-1.391
2015/03/22,-0.844
2015/03/23,-0.753
2015/03/24,-1.167
2015/03/25,-1.149
2015/03/26,-1.145
2015/03/27,-1.136
2015/03/28,-1.15
2015/03/29,-1.014
2015/03/30,-1.136
2015/03/31,-1.111
2015/04/01,-1.174
2015/04/02,-1.155
2015/04/03,-1.088
2015/04/04,-1.122
2015/04/05,-1.119
2015/04/06,-1.117
2015/04/07,-0.989
2015/04/08,-0.822
2015/04/09,-0.839
2015/04/10,-0.782
2015/04/11,-0.816
2015/04/12,-0.804
2015/04/13,-0.859
2015/04/14,-0.822
2015/04/15,-0.706
2015/04/16,-0.713
2015/04/17,-0.697
2015/04/18,-0.696
2015/04/19,-0.705
2015/04/20,-0.69
2015/04/21,-1.102
2015/04/22,-1.104
2015/04/23,-1.077
2015/04/24,-1.017
2015/04/25,-1.021
2015/04/26,-0.775
2015/04/27,-0.78
2015/04/28,-0.685
2015/04/29,-0.652
2015/04/30,-0.664
2015/05/01,-0.594
2015/05/02,-0.543
2015/05/03,-0.497
2015/05/04,-0.482
2015/05/05,-0.494
2015/05/06,-0.515
2015/05/07,-0.521
2015/05/08,-0.46
2015/05/09,-0.435
2015/05/10,-0.397
2015/05/11,-0.356
2015/05/12,-0.363
2015/05/13,-0.32
2015/05/14,-0.274
2015/05/15,-0.301
2015/05/16,-0.35
2015/05/17,-0.343
2015/05/18,-0.318
2015/05/19,-0.342
2015/05/20,-0.32
2015/05/21,-0.255
2015/05/22,-0.183
2015/05/23,-0.231
2015/05/24,-0.25
2015/05/25,-0.238
2015/05/26,-0.255
2015/05/27,-0.263
2015/05/28,-0.278
2015/05/29,-0.272
2015/05/30,-0.27
2015/05/31,-0.307
2015/06/01,-0.238
2015/06/02,-0.383
2015/06/03,-0.324
2015/06/04,-0.399
2015/06/05,-0.269
2015/06/06,0.338
2015/06/07,0.409
2015/06/08,0.48
2015/06/09,0.456
2015/06/10,0.55
2015/06/11,0.558
2015/06/12,0.564
2015/06/13,0.577
2015/06/14,0.566
2015/06/15,0.553
2015/06/16,0.603
2015/06/17,0.611
2015/06/18,0.57
2015/06/19,0.762
2015/06/20,0.793
2015/06/21,0.728
2015/06/22,0.768
2015/06/23,0.747
2015/06/24,0.742
2015/06/25,0.692
2015/06/26,0.705
2015/06/27,0.674
2015/06/28,0.771
2015/06/29,0.717
2015/06/30,0.732
2015/07/01,0.774
2015/07/02,0.797
2015/07/03,0.746
2015/07/04,0.752
2015/07/05,0.741
2015/07/06,0.76
2015/07/07,0.704
2015/07/08,0.761
2015/07/09,0.712
2015/07/10,0.756
2015/07/11,0.723
2015/07/12,0.648
2015/07/13,0.654
2015/07/14,0.554
2015/07/15,0.558
2015/07/16,0.631
2015/07/17,0.67
2015/07/18,0.663
2015/07/19,0.64
2015/07/20,0.639
2015/07/21,0.606
2015/07/22,-20.308
2015/07/23,-20.333
2015/07/24,-20.342
2015/07/25,0.57
2015/07/26,0.532
2015/07/27,0.526
2015/07/28,0.572
2015/07/29,0.562
2015/07/30,0.518
2015/07/31,0.529
2015/08/01,0.495
2015/08/02,0.485
2015/08/03,0.516
2015/08/04,0.401
2015/08/05,0.363
2015/08/06,0.229
2015/08/07,0.193
2015/08/08,0.076
2015/08/09,0.4
2015/08/10,0.646
2015/08/11,0.621
2015/08/12,0.548
2015/08/13,0.522
2015/08/14,0.496
2015/08/15,0.466
2015/08/16,0.409
2015/08/17,0.407
2015/08/18,0.316
2015/08/19,0.306
2015/08/20,0.224
2015/08/21,0.212
2015/08/22,0.176
2015/08/23,0.162
2015/08/24,0.142
2015/08/25,0.196
2015/08/26,0.177
2015/08/27,0.205
2015/08/28,0.139
2015/08/29,0.101
2015/08/30,0.064
2015/08/31,0.155
2015/09/01,0.188
2015/09/02,0.204
2015/09/03,0.225
2015/09/04,0.214
2015/09/05,0.206
2015/09/06,0.14
2015/09/07,0.084
2015/09/08,0.07
2015/09/09,0.042
2015/09/10,-0.011
2015/09/11,-0.019
2015/09/12,-0.022
2015/09/13,-0.011
2015/09/14,-0.059
2015/09/15,-0.127
2015/09/16,-0.129
2015/09/17,-0.307
2015/09/18,-0.345
2015/09/19,-0.379
2015/09/20,-0.337
2015/09/21,-0.321
2015/09/22,-0.329
2015/09/23,-0.391
2015/09/24,-0.444
2015/09/25,-0.472
2015/09/26,-0.495
2015/09/27,-0.448
2015/09/28,-0.444
2015/09/29,-0.424
2015/09/30,-0.39
2015/10/01,-0.343
2015/10/02,-0.42
2015/10/03,-0.551
2015/10/04,-0.612
2015/10/05,-0.63
2015/10/06,-0.623
2015/10/07,-0.611
2015/10/08,-0.586
2015/10/09,-0.579
2015/10/10,-0.539
2015/10/11,-0.587
2015/10/12,-0.62
2015/10/13,-0.63
2015/10/14,-0.714
2015/10/15,-0.727
2015/10/16,-0.688
2015/10/17,-0.657
2015/10/18,-0.687
2015/10/19,-0.737
2015/10/20,20.199
2015/10/21,20.197
2015/10/22,20.083
2015/10/23,-0.831
2015/10/24,-0.877
2015/10/25,-0.925
2015/10/26,-0.9
2015/10/27,-0.898
2015/10/28,-0.981
2015/10/29,-0.992
2015/10/30,-1.085
2015/10/31,-1.103
2015/11/01,-1.145
2015/11/02,-0.96
2015/11/03,-0.818
2015/11/04,-0.658
2015/11/05,-0.617
2015/11/06,-0.459
2015/11/07,-0.868
2015/11/08,-1.17
2015/11/09,-1.27
2015/11/10,-1.362
2015/11/11,-1.352
2015/11/12,-1.41
2015/11/13,-1.368
2015/11/14,-1.356
2015/11/15,-1.354
2015/11/16,-1.014
2015/11/17,-1.112
2015/11/18,-1.018
2015/11/19,-0.95
2015/11/20,-0.891
2015/11/21,-0.891
2015/11/22,-0.898
2015/11/23,-0.94
2015/11/24,-0.917
2015/11/25,-0.934
2015/11/26,-0.733
2015/11/27,-1.089
2015/11/28,-1.287
2015/11/29,-1.382
2015/11/30,-1.342
2015/12/01,-0.733
2015/12/02,-0.688
2015/12/03,-0.735
2015/12/04,-0.733
2015/12/05,-0.779
2015/12/06,-0.758
2015/12/07,-0.737
2015/12/08,-0.758
2015/12/09,-0.585
2015/12/10,-0.579
2015/12/11,-0.559
2015/12/12,-0.582
2015/12/13,-0.603
2015/12/14,-0.636
2015/12/15,-0.558
2015/12/16,-0.575
2015/12/17,-0.7
2015/12/18,-0.658
2015/12/19,-0.782
2015/12/20,-0.818
2015/12/21,-0.948
2015/12/22,-0.911
2015/12/23,-0.874
2015/12/24,-0.864
2015/12/25,-0.904
2015/12/26,-0.854
2015/12/27,-0.888
2015/12/28,-0.9
2015/12/29,-0.964
2015/12/30,-0.97
2015/12/31,-0.864
2016/01/01,-0.697
2016/01/02,-0.694
2016/01/03,-0.702
2016/01/04,-0.666
2016/01/05,-0.643
2016/01/06,-0.807
2016/01/07,-0.801
2016/01/08,-0.866
2016/01/09,-0.865
2016/01/10,-0.78
2016/01/11,-0.874
2016/01/12,-0.76
2016/01/13,-0.785
2016/01/14,-0.808
2016/01/15,-0.786
2016/01/16,-0.731
2016/01/17,-0.709
2016/01/18,-0.74
2016/01/19,-0.742
2016/01/20,-0.621
2016/01/21,-0.58
2016/01/22,-0.564
2016/01/23,-0.681
2016/01/24,-0.697
2016/01/25,-0.762
2016/01/26,-0.636
2016/01/27,-0.592
2016/01/28,-0.512
2016/01/29,-0.484
2016/01/30,-0.41
2016/01/31,-0.471
2016/02/01,-0.574
2016/02/02,-0.64
2016/02/03,-0.726
2016/02/04,-0.681
2016/02/05,-0.522
2016/02/06,-0.498
2016/02/07,-0.39
2016/02/08,-0.3
2016/02/09,-0.221
2016/02/10,-0.201
2016/02/11,-0.171
2016/02/12,-0.116
2016/02/13,-0.125
2016/02/14,-0.386
2016/02/15,-0.27
2016/02/16,-0.361
2016/02/17,-0.409
2016/02/18,-0.385
2016/02/19,-0.388
2016/02/20,-0.34
2016/02/21,-0.342
2016/02/22,-0.328
2016/02/23,-0.323
2016/02/24,-0.485
2016/02/25,-0.098
2016/02/26,0.123
2016/02/27,0.161
2016/02/28,0.113
2016/02/29,-0.564
2016/03/01,-0.987
2016/03/02,-0.638
2016/03/03,-0.583
2016/03/04,-0.258
2016/03/05,-0.025
2016/03/06,0.008
2016/03/07,-0.255
2016/03/08,-0.414
2016/03/09,-0.405
2016/03/10,-0.534
2016/03/11,-0.512
2016/03/12,-0.458
2016/03/13,-0.292
2016/03/14,-0.335
2016/03/15,-0.319
2016/03/16,-0.198
2016/03/17,-0.269
2016/03/18,-0.271
2016/03/19,-0.265
2016/03/20,-0.13
2016/03/21,-0.184
2016/03/22,-0.214
2016/03/23,-0.091
2016/03/24,0.317
2016/03/25,0.257
2016/03/26,0.521
2016/03/27,0.384
2016/03/28,0.48
2016/03/29,0.189
2016/03/30,0.158
2016/03/31,0.115
2016/04/01,0.053
2016/04/02,0.069
2016/04/03,-0.009
2016/04/04,-0.097
2016/04/05,0.008
2016/04/06,0.001
2016/04/07,0.05
2016/04/08,0.021
2016/04/09,-0.007
2016/04/10,0.104
2016/04/11,-0.026
2016/04/12,-0.063
2016/04/13,-0.022
2016/04/14,-0.141
2016/04/15,-0.225
2016/04/16,-0.353
2016/04/17,-0.351
2016/04/18,-0.376
2016/04/19,-0.354
2016/04/20,-0.38
2016/04/21,-0.396
2016/04/22,-0.32
2016/04/23,-0.344
2016/04/24,-0.309
2016/04/25,-0.444
2016/04/26,-0.476
2016/04/27,-0.486
2016/04/28,-0.559
2016/04/29,-0.62
2016/04/30,-0.617
2016/05/01,-0.664
2016/05/02,-0.712
2016/05/03,-0.68
2016/05/04,-0.223
2016/05/05,-0.478
2016/05/06,-0.622
2016/05/07,-0.872
2016/05/08,-0.862
2016/05/09,-0.873
2016/05/10,-0.837
2016/05/11,-0.969
2016/05/12,-0.998
2016/05/13,-0.996
2016/05/14,-1.044
2016/05/15,-1.038
2016/05/16,-1.013
2016/05/17,-1.04
2016/05/18,-1.071
2016/05/19,-1.11
2016/05/20,-1.11
2016/05/21,-1.065
2016/05/22,-1.073
2016/05/23,-1.026
2016/05/24,-0.942
2016/05/25,-0.788
2016/05/26,-0.724
2016/05/27,-0.471
2016/05/28,-0.35
2016/05/29,-0.091
2016/05/30,0.567
2016/05/31,0.425
2016/06/01,0.387
2016/06/02,-0.117
2016/06/03,-0.27
2016/06/04,-0.367
2016/06/05,-0.126
2016/06/06,-0.154
2016/06/07,-0.172
2016/06/08,-0.183
2016/06/09,-0.191
2016/06/10,-0.091
2016/06/11,-0.182
2016/06/12,-0.284
2016/06/13,-0.335
2016/06/14,-0.258
2016/06/15,-0.254
2016/06/16,-0.242
2016/06/17,-0.304
2016/06/18,-0.33
2016/06/19,-0.306
2016/06/20,-0.223
2016/06/21,-0.249
2016/06/22,-0.387
2016/06/23,-0.489
2016/06/24,-0.719
2016/06/25,-0.652
2016/06/26,-0.736
2016/06/27,-0.533
2016/06/28,-0.551
2016/06/29,-0.467
2016/06/30,-0.476
2016/07/01,-0.48
2016/07/02,-0.471
2016/07/03,-0.385
2016/07/04,-0.417
2016/07/05,-0.38
2016/07/06,-0.346
2016/07/07,-0.28
2016/07/08,-0.12
2016/07/09,-0.175
2016/07/10,-0.143
2016/07/11,-0.115
2016/07/12,-0.161
2016/07/13,-0.017
2016/07/14,0.083
2016/07/15,0.248
2016/07/16,0.199
2016/07/17,0.145
2016/07/18,0.126
2016/07/19,0.052
2016/07/20,0.164
2016/07/21,0.224
2016/07/22,0.282
2016/07/23,0.308
2016/07/24,0.498
2016/07/25,0.447
2016/07/26,0.488
2016/07/27,0.519
2016/07/28,0.472
2016/07/29,0.466
2016/07/30,0.533
2016/07/31,0.484
2016/08/01,0.431
2016/08/02,-0.08
2016/08/03,-0.026
2016/08/04,0.118
2016/08/05,0.309
2016/08/06,0.266
2016/08/07,0.566
2016/08/08,0.627
2016/08/09,0.682
2016/08/10,0.516
2016/08/11,0.264
2016/08/12,0.265
2016/08/13,0.257
2016/08/14,0.246
2016/08/15,0.299
2016/08/16,0.29
2016/08/17,0.328
2016/08/18,0.278
2016/08/19,0.223
2016/08/20,0.073
2016/08/21,-0.001
2016/08/22,-0.047
2016/08/23,-0.231
2016/08/24,-0.21
2016/08/25,-0.474
2016/08/26,-0.572
2016/08/27,-0.764
2016/08/28,-1.072
2016/08/29,-1.197
2016/08/30,-1.307
2016/08/31,-1.259
2016/09/01,-1.193
2016/09/02,-1.116
2016/09/03,-1.055
2016/09/04,-0.934
2016/09/05,-0.931
2016/09/06,-0.775
2016/09/07,-0.715
2016/09/08,-0.812
2016/09/09,-0.816
2016/09/10,-0.732
2016/09/11,-0.66
2016/09/12,-0.69
2016/09/13,-0.676
2016/09/14,-0.594
2016/09/15,-0.538
2016/09/16,-0.505
2016/09/17,-0.453
2016/09/18,-0.497
2016/09/19,-0.555
2016/09/20,-0.763
2016/09/21,-0.657
2016/09/22,-0.644
2016/09/23,-0.601
2016/09/24,-0.603
2016/09/25,-0.533
2016/09/26,-0.525
2016/09/27,-0.596
2016/09/28,-0.517
2016/09/29,-0.378
2016/09/30,-0.352
2016/10/01,-0.358
2016/10/02,-0.331
2016/10/03,-0.327
2016/10/04,-0.356
2016/10/05,-0.38
2016/10/06,-0.585
2016/10/07,-0.545
2016/10/08,-0.544
2016/10/09,-0.544
2016/10/10,-0.57
2016/10/11,-0.601
2016/10/12,-0.68
2016/10/13,-0.701
2016/10/14,-0.667
2016/10/15,-0.65
2016/10/16,-0.666
2016/10/17,-0.598
2016/10/18,-0.593
2016/10/19,-0.63
2016/10/20,-0.705
2016/10/21,-0.728
2016/10/22,-0.82
2016/10/23,-0.767
2016/10/24,-0.759
2016/10/25,-0.775
2016/10/26,-0.682
2016/10/27,-0.498
2016/10/28,-0.524
2016/10/29,-0.431
2016/10/30,-0.388
2016/10/31,-0.458
2016/11/01,-0.358
2016/11/02,-0.295
2016/11/03,-0.194
2016/11/04,-0.142
2016/11/05,-0.502
2016/11/06,-0.508
2016/11/07,-0.485
2016/11/08,-0.233
2016/11/09,0.025
2016/11/10,0.056
2016/11/11,0.038
2016/11/12,0.036
2016/11/13,0.052
2016/11/14,0.029
2016/11/15,0.017
2016/11/16,0.051
2016/11/17,0.098
2016/11/18,0.22
2016/11/19,0.225
2016/11/20,0.172
2016/11/21,0.126
2016/11/22,-0.036
2016/11/23,0.106
2016/11/24,0.002
2016/11/25,0.007
2016/11/26,0.064
2016/11/27,0.072
2016/11/28,0.166
2016/11/29,0.405
2016/11/30,0.272
2016/12/01,0.203
2016/12/02,0.158
2016/12/03,0.068
2016/12/04,0.064
2016/12/05,0.011
2016/12/06,-0.032
2016/12/07,-0.039
2016/12/08,-0.028
2016/12/09,-0.03
2016/12/10,-0.054
2016/12/11,-0.106
2016/12/12,-0.089
2016/12/13,-0.072
2016/12/14,-0.053
2016/12/15,-0.053
2016/12/16,-0.068
2016/12/17,-0.061
2016/12/18,-0.128
2016/12/19,-0.146
2016/12/20,-0.18
2016/12/21,-0.232
2016/12/22,-0.202
2016/12/23,-0.241
2016/12/24,-0.214
2016/12/25,-0.075
2016/12/26,-0.049
2016/12/27,-0.048
2016/12/28,-0.172
2016/12/29,-0.174
2016/12/30,-0.24
2016/12/31,-0.162
2017/01/01,-0.175
2017/01/02,-0.121
2017/01/03,-0.076
2017/01/04,-0.03
2017/01/05,-0.004
2017/01/06,-0.168
2017/01/07,-0.129
2017/01/08,-0.076
2017/01/09,-0.149
2017/01/10,-0.113
2017/01/11,-0.142
2017/01/12,-0.124
2017/01/13,-0.035
2017/01/14,-0.108
2017/01/15,-0.171
2017/01/16,-0.241
2017/01/17,-0.219
2017/01/18,-0.265
2017/01/19,-0.238
2017/01/20,-0.217
2017/01/21,-0.226
2017/01/22,-0.226
2017/01/23,-0.17
2017/01/24,-0.278
2017/01/25,-0.483
2017/01/26,-0.465
2017/01/27,-0.45
2017/01/28,-0.442
2017/01/29,-0.399
2017/01/30,-0.409
2017/01/31,-0.446
2017/02/01,-0.435
2017/02/02,-0.443
2017/02/03,-0.489
2017/02/04,-0.495
2017/02/05,-0.492
2017/02/06,-0.628
2017/02/07,-0.645
2017/02/08,-0.694
2017/02/09,-0.688
2017/02/10,-0.678
2017/02/11,-0.643
2017/02/12,-0.615
2017/02/13,-0.657
2017/02/14,-0.666
2017/02/15,-0.726
2017/02/16,-0.675
2017/02/17,-0.671
2017/02/18,-0.617
2017/02/19,-0.573
2017/02/20,-0.523
2017/02/21,-0.66
2017/02/22,-0.559
2017/02/23,-0.539
2017/02/24,-0.639
2017/02/25,-0.636
2017/02/26,-0.63
2017/02/27,-0.625
2017/02/28,-0.62
2017/03/01,-0.602
2017/03/02,-0.502
2017/03/03,-0.434
2017/03/04,-0.343
2017/03/05,-0.318
2017/03/06,-0.329
2017/03/07,-0.317
2017/03/08,-0.295
2017/03/09,-0.28
2017/03/10,-0.237
