Date,fee_to_reward3rsiUSD
2010/10/22,39.996
2010/10/23,76.089
2010/10/24,39.999
2010/10/25,39.999
2010/10/26,39.999
2010/10/27,39.999
2010/10/28,39.999
2010/10/29,39.999
2010/10/30,39.999
2010/10/31,39.999
2010/11/01,39.999
2010/11/02,39.999
2010/11/03,39.999
2010/11/04,39.999
2010/11/05,39.999
2010/11/06,39.999
2010/11/07,39.999
2010/11/08,99.981
2010/11/09,40
2010/11/10,40
2010/11/11,40
2010/11/12,40
2010/11/13,40
2010/11/14,40
2010/11/15,83.521
2010/11/16,40
2010/11/17,40
2010/11/18,40
2010/11/19,56.544
2010/11/20,94.003
2010/11/21,79.115
2010/11/22,66.103
2010/11/23,55.901
2010/11/24,22.466
2010/11/25,18.492
2010/11/26,46.665
2010/11/27,31.632
2010/11/28,30.3
2010/11/29,36.058
2010/11/30,33.314
2010/12/01,42.487
2010/12/02,50.842
2010/12/03,34.672
2010/12/04,34.754
2010/12/05,49.248
2010/12/06,58.068
2010/12/07,71.583
2010/12/08,42.65
2010/12/09,42.705
2010/12/10,77.453
2010/12/11,83.604
2010/12/12,88.437
2010/12/13,97.494
2010/12/14,35.525
2010/12/15,38.129
2010/12/16,49.33
2010/12/17,73.473
2010/12/18,39.383
2010/12/19,47.088
2010/12/20,37.7
2010/12/21,48.619
2010/12/22,67.054
2010/12/23,38.604
2010/12/24,44.803
2010/12/25,38.026
2010/12/26,55.776
2010/12/27,44.162
2010/12/28,54.485
2010/12/29,73.778
2010/12/30,42.667
2010/12/31,23.814
2011/01/01,51.219
2011/01/02,53.563
2011/01/03,94.603
2011/01/04,38.506
2011/01/05,42.698
2011/01/06,43.462
2011/01/07,38.63
2011/01/08,34.218
2011/01/09,57.609
2011/01/10,44.004
2011/01/11,38.4
2011/01/12,76.386
2011/01/13,38.414
2011/01/14,44.243
2011/01/15,53.73
2011/01/16,47.678
2011/01/17,64.001
2011/01/18,36.937
2011/01/19,38.879
2011/01/20,59.153
2011/01/21,38.846
2011/01/22,85.773
2011/01/23,66.776
2011/01/24,44.384
2011/01/25,37.071
2011/01/26,32.203
2011/01/27,82.605
2011/01/28,37.499
2011/01/29,59.225
2011/01/30,90.161
2011/01/31,45.111
2011/02/01,46.975
2011/02/02,33.258
2011/02/03,37.984
2011/02/04,35.869
2011/02/05,39.074
2011/02/06,36.741
2011/02/07,54.029
2011/02/08,43.397
2011/02/09,31.267
2011/02/10,78.431
2011/02/11,52.749
2011/02/12,63.211
2011/02/13,36.584
2011/02/14,84.625
2011/02/15,39.381
2011/02/16,44.539
2011/02/17,37.922
2011/02/18,48.934
2011/02/19,54.197
2011/02/20,38.003
2011/02/21,48.741
2011/02/22,39.78
2011/02/23,46.169
2011/02/24,35.648
2011/02/25,56.127
2011/02/26,61.187
2011/02/27,84.002
2011/02/28,59.996
2011/03/01,52.832
2011/03/02,37.37
2011/03/03,96.91
2011/03/04,40.656
2011/03/05,48.45
2011/03/06,62.335
2011/03/07,71.778
2011/03/08,53.369
2011/03/09,52.211
2011/03/10,50.496
2011/03/11,87.488
2011/03/12,35.459
2011/03/13,40.523
2011/03/14,42
2011/03/15,43.07
2011/03/16,36.106
2011/03/17,28.15
2011/03/18,37.2
2011/03/19,33.666
2011/03/20,70.751
2011/03/21,94.62
2011/03/22,97.293
2011/03/23,98.281
2011/03/24,42.904
2011/03/25,31.574
2011/03/26,33.067
2011/03/27,47.973
2011/03/28,31.925
2011/03/29,27.872
2011/03/30,41.47
2011/03/31,31.555
2011/04/01,32.106
2011/04/02,23.928
2011/04/03,57.548
2011/04/04,71.916
2011/04/05,54.985
2011/04/06,69.041
2011/04/07,33.448
2011/04/08,48.408
2011/04/09,55.126
2011/04/10,66.757
2011/04/11,46.741
2011/04/12,55.723
2011/04/13,27.012
2011/04/14,90.259
2011/04/15,38.307
2011/04/16,40.588
2011/04/17,34.768
2011/04/18,46.557
2011/04/19,61.828
2011/04/20,72.586
2011/04/21,39.543
2011/04/22,49.58
2011/04/23,50.051
2011/04/24,67.061
2011/04/25,73.017
2011/04/26,33.217
2011/04/27,65.744
2011/04/28,51.058
2011/04/29,45.679
2011/04/30,70.236
2011/05/01,77.958
2011/05/02,28.836
2011/05/03,29.227
2011/05/04,45.362
2011/05/05,62.769
2011/05/06,45.717
2011/05/07,38.162
2011/05/08,49.113
2011/05/09,72.548
2011/05/10,66.742
2011/05/11,54.952
2011/05/12,56.878
2011/05/13,85.117
2011/05/14,88.858
2011/05/15,93.384
2011/05/16,56.618
2011/05/17,40.779
2011/05/18,71.265
2011/05/19,87.828
2011/05/20,58.505
2011/05/21,73.411
2011/05/22,43.565
2011/05/23,32.241
2011/05/24,46.434
2011/05/25,41.832
2011/05/26,50.283
2011/05/27,70.736
2011/05/28,79.037
2011/05/29,44.02
2011/05/30,82.941
2011/05/31,86.481
2011/06/01,77.123
2011/06/02,67.455
2011/06/03,73.916
2011/06/04,85.658
2011/06/05,34.811
2011/06/06,51.818
2011/06/07,80.403
2011/06/08,91.689
2011/06/09,58.821
2011/06/10,46.076
2011/06/11,31.738
2011/06/12,60.538
2011/06/13,44.136
2011/06/14,36.54
2011/06/15,35.103
2011/06/16,64.144
2011/06/17,52.671
2011/06/18,33.487
2011/06/19,20.036
2011/06/20,12.166
2011/06/21,9.267
2011/06/22,8.697
2011/06/23,6.993
2011/06/24,41.512
2011/06/25,86.06
2011/06/26,87.034
2011/06/27,70.794
2011/06/28,40.93
2011/06/29,35.683
2011/06/30,22.466
2011/07/01,42.807
2011/07/02,27.871
2011/07/03,23.898
2011/07/04,46.948
2011/07/05,78.073
2011/07/06,49.392
2011/07/07,48.009
2011/07/08,26.896
2011/07/09,37.647
2011/07/10,44.771
2011/07/11,51.473
2011/07/12,42.464
2011/07/13,23.005
2011/07/14,57.552
2011/07/15,69.054
2011/07/16,27.363
2011/07/17,28.523
2011/07/18,40.837
2011/07/19,76.933
2011/07/20,36.85
2011/07/21,28.974
2011/07/22,61.318
2011/07/23,33.565
2011/07/24,42.803
2011/07/25,55.324
2011/07/26,30.673
2011/07/27,39.966
2011/07/28,37.059
2011/07/29,30.483
2011/07/30,23.475
2011/07/31,28.491
2011/08/01,56.703
2011/08/02,61.09
2011/08/03,72.649
2011/08/04,85.209
2011/08/05,37.356
2011/08/06,93.591
2011/08/07,40.866
2011/08/08,43.03
2011/08/09,51.725
2011/08/10,47.112
2011/08/11,36.958
2011/08/12,33.779
2011/08/13,42.648
2011/08/14,67.585
2011/08/15,63.017
2011/08/16,48.882
2011/08/17,27.887
2011/08/18,21.399
2011/08/19,55.152
2011/08/20,30.025
2011/08/21,29.936
2011/08/22,49.967
2011/08/23,50.514
2011/08/24,79.118
2011/08/25,41.756
2011/08/26,29.136
2011/08/27,47.026
2011/08/28,43.081
2011/08/29,42.484
2011/08/30,82.885
2011/08/31,40.018
2011/09/01,47.344
2011/09/02,48.284
2011/09/03,25.365
2011/09/04,74.479
2011/09/05,47.236
2011/09/06,44.654
2011/09/07,62.365
2011/09/08,37.079
2011/09/09,53.481
2011/09/10,42.118
2011/09/11,42.745
2011/09/12,42.041
2011/09/13,23.11
2011/09/14,19.197
2011/09/15,68.978
2011/09/16,55.789
2011/09/17,48.025
2011/09/18,36.891
2011/09/19,68.062
2011/09/20,68.369
2011/09/21,33.976
2011/09/22,20.636
2011/09/23,42.168
2011/09/24,75.337
2011/09/25,34.834
2011/09/26,32.321
2011/09/27,56.028
2011/09/28,46.252
2011/09/29,40.956
2011/09/30,48.66
2011/10/01,36.385
2011/10/02,40.638
2011/10/03,89.824
2011/10/04,44.405
2011/10/05,39.113
2011/10/06,72.425
2011/10/07,41.761
2011/10/08,39.171
2011/10/09,34.631
2011/10/10,43.079
2011/10/11,76.214
2011/10/12,49.835
2011/10/13,55.492
2011/10/14,32.22
2011/10/15,33.826
2011/10/16,39.283
2011/10/17,63.175
2011/10/18,35.793
2011/10/19,37.035
2011/10/20,80.309
2011/10/21,37.833
2011/10/22,46.863
2011/10/23,47.194
2011/10/24,44.17
2011/10/25,30.835
2011/10/26,49.699
2011/10/27,51.392
2011/10/28,61.005
2011/10/29,68.652
2011/10/30,57.939
2011/10/31,26.153
2011/11/01,67.763
2011/11/02,32.675
2011/11/03,39.795
2011/11/04,34.167
2011/11/05,53.241
2011/11/06,25.936
2011/11/07,61.259
2011/11/08,65.358
2011/11/09,37.584
2011/11/10,50.832
2011/11/11,31.756
2011/11/12,31.15
2011/11/13,48.4
2011/11/14,44.708
2011/11/15,32.665
2011/11/16,80.294
2011/11/17,45.917
2011/11/18,61.762
2011/11/19,62.521
2011/11/20,70.987
2011/11/21,42.865
2011/11/22,32.028
2011/11/23,62.564
2011/11/24,83.124
2011/11/25,62.886
2011/11/26,34.326
2011/11/27,30.928
2011/11/28,41.317
2011/11/29,72.337
2011/11/30,37.466
2011/12/01,46.795
2011/12/02,68.276
2011/12/03,63.998
2011/12/04,28.502
2011/12/05,24.527
2011/12/06,53.773
2011/12/07,65.087
2011/12/08,28.504
2011/12/09,44.235
2011/12/10,42.572
2011/12/11,99.677
2011/12/12,94.276
2011/12/13,31.231
2011/12/14,31.104
2011/12/15,34.39
2011/12/16,31.976
2011/12/17,32.187
2011/12/18,31.913
2011/12/19,33.42
2011/12/20,41.062
2011/12/21,35.755
2011/12/22,33.497
2011/12/23,30.925
2011/12/24,28.726
2011/12/25,31.925
2011/12/26,36.816
2011/12/27,45.145
2011/12/28,44.025
2011/12/29,75.404
2011/12/30,48.035
2011/12/31,57.385
2012/01/01,44.406
2012/01/02,78.545
2012/01/03,64.72
2012/01/04,94.292
2012/01/05,43.692
2012/01/06,43.305
2012/01/07,33.714
2012/01/08,32.396
2012/01/09,56.959
2012/01/10,49.669
2012/01/11,54.781
2012/01/12,96.901
2012/01/13,44.092
2012/01/14,47.477
2012/01/15,50.769
2012/01/16,75.956
2012/01/17,36.919
2012/01/18,45.518
2012/01/19,65.188
2012/01/20,60.966
2012/01/21,29.19
2012/01/22,28.133
2012/01/23,31.914
2012/01/24,53.421
2012/01/25,44.038
2012/01/26,52.943
2012/01/27,83.108
2012/01/28,41.957
2012/01/29,94.273
2012/01/30,42.195
2012/01/31,38.708
2012/02/01,38.157
2012/02/02,41.594
2012/02/03,39.166
2012/02/04,41.21
2012/02/05,37.116
2012/02/06,37
2012/02/07,45.986
2012/02/08,40.04
2012/02/09,51.388
2012/02/10,37.335
2012/02/11,34.581
2012/02/12,33.204
2012/02/13,56.505
2012/02/14,88.539
2012/02/15,44.301
2012/02/16,57.429
2012/02/17,35.194
2012/02/18,33.526
2012/02/19,32
2012/02/20,47.993
2012/02/21,44.385
2012/02/22,37.086
2012/02/23,55.798
2012/02/24,54.312
2012/02/25,30.227
2012/02/26,44.015
2012/02/27,72.652
2012/02/28,42.661
2012/02/29,34.307
2012/03/01,73.653
2012/03/02,52.99
2012/03/03,36.657
2012/03/04,58.607
2012/03/05,59.474
2012/03/06,58.2
2012/03/07,32.861
2012/03/08,32.934
2012/03/09,28.57
2012/03/10,44.503
2012/03/11,24.566
2012/03/12,33.75
2012/03/13,92.96
2012/03/14,48.349
2012/03/15,41.215
2012/03/16,66.942
2012/03/17,35.918
2012/03/18,35.424
2012/03/19,48.744
2012/03/20,49.816
2012/03/21,34.825
2012/03/22,35.046
2012/03/23,66.277
2012/03/24,91.301
2012/03/25,48.902
2012/03/26,35.124
2012/03/27,40.341
2012/03/28,48.203
2012/03/29,45.999
2012/03/30,39.827
2012/03/31,35.453
2012/04/01,36.982
2012/04/02,71.022
2012/04/03,75.513
2012/04/04,60.973
2012/04/05,77.963
2012/04/06,45.361
2012/04/07,27.024
2012/04/08,21.676
2012/04/09,24.316
2012/04/10,82.609
2012/04/11,52.743
2012/04/12,71.046
2012/04/13,40.225
2012/04/14,58.079
2012/04/15,41.431
2012/04/16,53.117
2012/04/17,69.743
2012/04/18,62.702
2012/04/19,35.886
2012/04/20,59.814
2012/04/21,32.102
2012/04/22,39.931
2012/04/23,33.351
2012/04/24,70.137
2012/04/25,57.887
2012/04/26,87.473
2012/04/27,47.685
2012/04/28,41.961
2012/04/29,24.627
2012/04/30,35.17
2012/05/01,53.193
2012/05/02,62.625
2012/05/03,82.768
2012/05/04,67.783
2012/05/05,40.098
2012/05/06,37.322
2012/05/07,76.311
2012/05/08,61.257
2012/05/09,73.915
2012/05/10,47.711
2012/05/11,66.309
2012/05/12,65.158
2012/05/13,62.684
2012/05/14,95.637
2012/05/15,64.047
2012/05/16,40.803
2012/05/17,38.073
2012/05/18,51.002
2012/05/19,82.138
2012/05/20,48.699
2012/05/21,52.989
2012/05/22,34.405
2012/05/23,54.051
2012/05/24,58.462
2012/05/25,60.999
2012/05/26,28
2012/05/27,28.779
2012/05/28,56.876
2012/05/29,53.75
2012/05/30,64.348
2012/05/31,21.925
2012/06/01,40.828
2012/06/02,17.462
2012/06/03,60.702
2012/06/04,75.04
2012/06/05,78.83
2012/06/06,31.11
2012/06/07,55.717
2012/06/08,44.691
2012/06/09,50.924
2012/06/10,59.469
2012/06/11,45.908
2012/06/12,24.272
2012/06/13,76.293
2012/06/14,74.267
2012/06/15,56.77
2012/06/16,42.852
2012/06/17,36.775
2012/06/18,35.665
2012/06/19,48.48
2012/06/20,31.577
2012/06/21,76.789
2012/06/22,38.698
2012/06/23,27.967
2012/06/24,30.385
2012/06/25,27.557
2012/06/26,46.411
2012/06/27,37.366
2012/06/28,42.717
2012/06/29,19.185
2012/06/30,49.404
2012/07/01,26.569
2012/07/02,62.819
2012/07/03,38.99
2012/07/04,46.853
2012/07/05,46.309
2012/07/06,63.004
2012/07/07,92.568
2012/07/08,37.955
2012/07/09,44.008
2012/07/10,60.25
2012/07/11,53.834
2012/07/12,36.073
2012/07/13,35.466
2012/07/14,41.094
2012/07/15,62.641
2012/07/16,71.051
2012/07/17,46.76
2012/07/18,74.665
2012/07/19,57.088
2012/07/20,84.383
2012/07/21,41.675
2012/07/22,35.561
2012/07/23,51.411
2012/07/24,33.351
2012/07/25,31.839
2012/07/26,42.361
2012/07/27,35.54
2012/07/28,64.78
2012/07/29,45.695
2012/07/30,47.992
2012/07/31,77.682
2012/08/01,63.518
2012/08/02,38.864
2012/08/03,63.139
2012/08/04,33.787
2012/08/05,69.213
2012/08/06,65.165
2012/08/07,34.384
2012/08/08,79.856
2012/08/09,37.883
2012/08/10,62.921
2012/08/11,40.174
2012/08/12,39.466
2012/08/13,51.135
2012/08/14,44.196
2012/08/15,63.352
2012/08/16,55.617
2012/08/17,67.716
2012/08/18,32.783
2012/08/19,32.592
2012/08/20,53.025
2012/08/21,44.429
2012/08/22,47.843
2012/08/23,33.795
2012/08/24,38.797
2012/08/25,73.561
2012/08/26,34.268
2012/08/27,69.473
2012/08/28,52.986
2012/08/29,42.477
2012/08/30,63.967
2012/08/31,73.394
2012/09/01,74.039
2012/09/02,44.532
2012/09/03,63.569
2012/09/04,45.97
2012/09/05,23.749
2012/09/06,27.884
2012/09/07,16.887
2012/09/08,50.249
2012/09/09,40.067
2012/09/10,58.628
2012/09/11,80.451
2012/09/12,36.258
2012/09/13,46.723
2012/09/14,34.74
2012/09/15,26.23
2012/09/16,22.352
2012/09/17,20.402
2012/09/18,66.088
2012/09/19,74.441
2012/09/20,43.856
2012/09/21,72.081
2012/09/22,35.293
2012/09/23,45.148
2012/09/24,70.898
2012/09/25,38.905
2012/09/26,53.054
2012/09/27,38.455
2012/09/28,84.116
2012/09/29,38.703
2012/09/30,37.34
2012/10/01,48.67
2012/10/02,63.51
2012/10/03,46.286
2012/10/04,90.927
2012/10/05,42.251
2012/10/06,39.86
2012/10/07,45.18
2012/10/08,40.521
2012/10/09,44.662
2012/10/10,41.031
2012/10/11,42.8
2012/10/12,35.839
2012/10/13,38.626
2012/10/14,35.129
2012/10/15,31.591
2012/10/16,62.159
2012/10/17,94.81
2012/10/18,37.667
2012/10/19,38.946
2012/10/20,38.501
2012/10/21,49.584
2012/10/22,51.742
2012/10/23,52.184
2012/10/24,36.494
2012/10/25,29.788
2012/10/26,26.935
2012/10/27,13.647
2012/10/28,20.877
2012/10/29,57.787
2012/10/30,80.454
2012/10/31,73.899
2012/11/01,59.802
2012/11/02,80.011
2012/11/03,38.077
2012/11/04,36.14
2012/11/05,61.865
2012/11/06,74.235
2012/11/07,69.624
2012/11/08,45.657
2012/11/09,24.874
2012/11/10,46.921
2012/11/11,28.945
2012/11/12,45.632
2012/11/13,56.273
2012/11/14,67.959
2012/11/15,89.371
2012/11/16,76.127
2012/11/17,45.696
2012/11/18,48.47
2012/11/19,53.865
2012/11/20,53.785
2012/11/21,69.534
2012/11/22,21.041
2012/11/23,35.999
2012/11/24,24.287
2012/11/25,69.443
2012/11/26,45.872
2012/11/27,92.117
2012/11/28,50.511
2012/11/29,56.611
2012/11/30,57.077
2012/12/01,46.326
2012/12/02,27.66
2012/12/03,40.259
2012/12/04,78.814
2012/12/05,64.87
2012/12/06,66.218
2012/12/07,43.384
2012/12/08,42.405
2012/12/09,48.585
2012/12/10,67.563
2012/12/11,70.094
2012/12/12,71.514
2012/12/13,95.962
2012/12/14,67.056
2012/12/15,33.338
2012/12/16,49.931
2012/12/17,48.716
2012/12/18,73.866
2012/12/19,42.196
2012/12/20,59.215
2012/12/21,58.699
2012/12/22,43.287
2012/12/23,37.82
2012/12/24,19.823
2012/12/25,14.323
2012/12/26,16.967
2012/12/27,61.621
2012/12/28,48.633
2012/12/29,37.986
2012/12/30,42.865
2012/12/31,14.959
2013/01/01,18.167
2013/01/02,64.677
2013/01/03,74.222
2013/01/04,80.696
2013/01/05,51.079
2013/01/06,63.637
2013/01/07,40.813
2013/01/08,62.966
2013/01/09,68.067
2013/01/10,98.387
2013/01/11,44.34
2013/01/12,41.118
2013/01/13,40.694
2013/01/14,34.284
2013/01/15,44.331
2013/01/16,51.761
2013/01/17,57.771
2013/01/18,47.579
2013/01/19,72.211
2013/01/20,34.378
2013/01/21,29.971
2013/01/22,32.673
2013/01/23,68.565
2013/01/24,47.008
2013/01/25,53.297
2013/01/26,55.232
2013/01/27,59.786
2013/01/28,43.061
2013/01/29,58.861
2013/01/30,21.485
2013/01/31,35.557
2013/02/01,73.881
2013/02/02,87.23
2013/02/03,39.194
2013/02/04,38.538
2013/02/05,33.996
2013/02/06,26.918
2013/02/07,61.475
2013/02/08,64.381
2013/02/09,58.02
2013/02/10,38.955
2013/02/11,55.403
2013/02/12,72.938
2013/02/13,56.664
2013/02/14,34.017
2013/02/15,55.462
2013/02/16,31.297
2013/02/17,25.031
2013/02/18,49.089
2013/02/19,56.967
2013/02/20,34.433
2013/02/21,59.183
2013/02/22,69.6
2013/02/23,51.104
2013/02/24,46.186
2013/02/25,73.861
2013/02/26,80.295
2013/02/27,33.783
2013/02/28,68.989
2013/03/01,83.378
2013/03/02,47.226
2013/03/03,31.296
2013/03/04,42.838
2013/03/05,62.475
2013/03/06,94.045
2013/03/07,42.163
2013/03/08,37.696
2013/03/09,38.896
2013/03/10,42.927
2013/03/11,38.526
2013/03/12,68.454
2013/03/13,42.547
2013/03/14,36.962
2013/03/15,54.843
2013/03/16,27.338
2013/03/17,24.693
2013/03/18,39.541
2013/03/19,63.372
2013/03/20,36.764
2013/03/21,50.515
2013/03/22,63.822
2013/03/23,47.691
2013/03/24,39.885
2013/03/25,67.093
2013/03/26,63.463
2013/03/27,86.049
2013/03/28,49.838
2013/03/29,53.344
2013/03/30,59.542
2013/03/31,31.014
2013/04/01,22.288
2013/04/02,60.03
2013/04/03,71.432
2013/04/04,81.948
2013/04/05,45.267
2013/04/06,27.751
2013/04/07,49.301
2013/04/08,42.852
2013/04/09,38.281
2013/04/10,59.026
2013/04/11,72.483
2013/04/12,45.296
2013/04/13,26.804
2013/04/14,58.768
2013/04/15,74.678
2013/04/16,39.591
2013/04/17,66.603
2013/04/18,39.477
2013/04/19,55.959
2013/04/20,40.853
2013/04/21,28.254
2013/04/22,51.429
2013/04/23,61.152
2013/04/24,64.823
2013/04/25,52.932
2013/04/26,27.185
2013/04/27,38.257
2013/04/28,23.165
2013/04/29,51.131
2013/04/30,62.705
2013/05/01,48.521
2013/05/02,75.799
2013/05/03,54.375
2013/05/04,41.383
2013/05/05,27.023
2013/05/06,58.797
2013/05/07,46.149
2013/05/08,58.362
2013/05/09,76.677
2013/05/10,63.174
2013/05/11,47.571
2013/05/12,46.471
2013/05/13,46.186
2013/05/14,70.815
2013/05/15,85.853
2013/05/16,93.801
2013/05/17,35.969
2013/05/18,25.488
2013/05/19,38.167
2013/05/20,50.073
2013/05/21,40.34
2013/05/22,46.736
2013/05/23,49.904
2013/05/24,28.734
2013/05/25,29.416
2013/05/26,8.923
2013/05/27,53.23
2013/05/28,70.631
2013/05/29,54.606
2013/05/30,38.305
2013/05/31,35.57
2013/06/01,18.879
2013/06/02,48.402
2013/06/03,61.106
2013/06/04,48.452
2013/06/05,74.454
2013/06/06,36.547
2013/06/07,43.245
2013/06/08,49.299
2013/06/09,35.5
2013/06/10,24.818
2013/06/11,63.378
2013/06/12,38.752
2013/06/13,44.713
2013/06/14,35.465
2013/06/15,29.978
2013/06/16,20.331
2013/06/17,72.234
2013/06/18,76.45
2013/06/19,78.117
2013/06/20,95.25
2013/06/21,41.411
2013/06/22,53.463
2013/06/23,33.422
2013/06/24,48.736
2013/06/25,38.774
2013/06/26,44.812
2013/06/27,31.348
2013/06/28,64.795
2013/06/29,32.061
2013/06/30,45.636
2013/07/01,36.832
2013/07/02,61.036
2013/07/03,38.691
2013/07/04,35.754
2013/07/05,51.339
2013/07/06,44.08
2013/07/07,23.776
2013/07/08,58.116
2013/07/09,63.862
2013/07/10,38.995
2013/07/11,65.166
2013/07/12,63.19
2013/07/13,69.299
2013/07/14,28.888
2013/07/15,30.981
2013/07/16,70.036
2013/07/17,51.281
2013/07/18,68.621
2013/07/19,31.406
2013/07/20,31.475
2013/07/21,31.431
2013/07/22,69.699
2013/07/23,45.888
2013/07/24,69.779
2013/07/25,71.677
2013/07/26,29.985
2013/07/27,51.316
2013/07/28,39.333
2013/07/29,52.733
2013/07/30,61.661
2013/07/31,80.205
2013/08/01,55.092
2013/08/02,32.089
2013/08/03,34.488
2013/08/04,49.153
2013/08/05,33.464
2013/08/06,69.703
2013/08/07,44.561
2013/08/08,68.502
2013/08/09,60.455
2013/08/10,29.777
2013/08/11,36.231
2013/08/12,25.302
2013/08/13,52.856
2013/08/14,78.848
2013/08/15,88.807
2013/08/16,55.438
2013/08/17,31.216
2013/08/18,52.158
2013/08/19,60.219
2013/08/20,36.803
2013/08/21,33.528
2013/08/22,41.209
2013/08/23,38.352
2013/08/24,28.774
2013/08/25,61.721
2013/08/26,76.652
2013/08/27,67.811
2013/08/28,98.473
2013/08/29,38.736
2013/08/30,41.732
2013/08/31,38.774
2013/09/01,37.312
2013/09/02,48.762
2013/09/03,42.346
2013/09/04,43.273
2013/09/05,47.438
2013/09/06,47.054
2013/09/07,41.919
2013/09/08,40.629
2013/09/09,30.858
2013/09/10,22.422
2013/09/11,14.851
2013/09/12,50.58
2013/09/13,27.474
2013/09/14,23.457
2013/09/15,67.029
2013/09/16,87.451
2013/09/17,98.942
2013/09/18,49.769
2013/09/19,44.179
2013/09/20,32.6
2013/09/21,33.102
2013/09/22,32.437
2013/09/23,41.05
2013/09/24,35.95
2013/09/25,37.625
2013/09/26,43.692
2013/09/27,83.876
2013/09/28,39.095
2013/09/29,39.811
2013/09/30,41.118
2013/10/01,54.166
2013/10/02,54.054
2013/10/03,43.5
2013/10/04,28.189
2013/10/05,23.276
2013/10/06,21.82
2013/10/07,72.804
2013/10/08,35.309
2013/10/09,56.234
2013/10/10,53.006
2013/10/11,37.359
2013/10/12,52.271
2013/10/13,45.771
2013/10/14,40.701
2013/10/15,57.013
2013/10/16,85.133
2013/10/17,78.842
2013/10/18,58.874
2013/10/19,33.773
2013/10/20,25.26
2013/10/21,55.634
2013/10/22,48.636
2013/10/23,72.059
2013/10/24,81.747
2013/10/25,61.208
2013/10/26,41.617
2013/10/27,83.995
2013/10/28,37.738
2013/10/29,48.663
2013/10/30,33.659
2013/10/31,31.255
2013/11/01,45.924
2013/11/02,28.189
2013/11/03,65.457
2013/11/04,75.708
2013/11/05,76.818
2013/11/06,97.211
2013/11/07,96.9
2013/11/08,74.757
2013/11/09,29.495
2013/11/10,23.684
2013/11/11,34.966
2013/11/12,19.865
2013/11/13,25.392
2013/11/14,24.318
2013/11/15,21.496
2013/11/16,17.309
2013/11/17,29.595
2013/11/18,64.795
2013/11/19,70.561
2013/11/20,47.755
2013/11/21,58.678
2013/11/22,37.38
2013/11/23,32.364
2013/11/24,24.377
2013/11/25,35.441
2013/11/26,69.512
2013/11/27,76.492
2013/11/28,68.302
2013/11/29,45.149
2013/11/30,22.943
2013/12/01,16.81
2013/12/02,54.069
2013/12/03,34.332
2013/12/04,51.379
2013/12/05,59.891
2013/12/06,30.231
2013/12/07,75.459
2013/12/08,32.759
2013/12/09,45.959
2013/12/10,44.043
2013/12/11,51.769
2013/12/12,41.339
2013/12/13,40.647
2013/12/14,25.206
2013/12/15,29.249
2013/12/16,50.642
2013/12/17,45.539
2013/12/18,71.017
2013/12/19,40.029
2013/12/20,62.007
2013/12/21,43.612
2013/12/22,33.602
2013/12/23,40.165
2013/12/24,41.785
2013/12/25,56.412
2013/12/26,49.36
2013/12/27,27.39
2013/12/28,63.239
2013/12/29,77.039
2013/12/30,35.232
2013/12/31,26.04
2014/01/01,15.554
2014/01/02,75.65
2014/01/03,57.292
2014/01/04,58.45
2014/01/05,40.04
2014/01/06,83.944
2014/01/07,44.162
2014/01/08,38.528
