Date,hashrate90roc
2011/08/31,225.721
2011/09/01,181.573
2011/09/02,186.107
2011/09/03,185.153
2011/09/04,108.353
2011/09/05,148.618
2011/09/06,160.869
2011/09/07,127.146
2011/09/08,81.802
2011/09/09,91.061
2011/09/10,88.99
2011/09/11,85.297
2011/09/12,66.095
2011/09/13,30.432
2011/09/14,29.292
2011/09/15,57.434
2011/09/16,42.589
2011/09/17,15.785
2011/09/18,36.648
2011/09/19,18.438
2011/09/20,-1.392
2011/09/21,20.96
2011/09/22,-2.121
2011/09/23,11.722
2011/09/24,5.968
2011/09/25,12.817
2011/09/26,5.981
2011/09/27,2.726
2011/09/28,-5.745
2011/09/29,-10.295
2011/09/30,-9.395
2011/10/01,-8.638
2011/10/02,2.707
2011/10/03,4.162
2011/10/04,4.935
2011/10/05,-5.668
2011/10/06,8.268
2011/10/07,-14.081
2011/10/08,-0.597
2011/10/09,-14.319
2011/10/10,-8.008
2011/10/11,-29.237
2011/10/12,-25.695
2011/10/13,-34.1
2011/10/14,-29.298
2011/10/15,-15.274
2011/10/16,-27.682
2011/10/17,-34.551
2011/10/18,-24.775
2011/10/19,-27.785
2011/10/20,-30.848
2011/10/21,-25.288
2011/10/22,-42.168
2011/10/23,-45.958
2011/10/24,-40.999
2011/10/25,-38.277
2011/10/26,-36.976
2011/10/27,-38.684
2011/10/28,-42.131
2011/10/29,-39.755
2011/10/30,-52.748
2011/10/31,-46.621
2011/11/01,-43.077
2011/11/02,-33.21
2011/11/03,-32.142
2011/11/04,-35.422
2011/11/05,-22.294
2011/11/06,-27.849
2011/11/07,-39.111
2011/11/08,-44.495
2011/11/09,-26.877
2011/11/10,-25.245
2011/11/11,-40.516
2011/11/12,-32.306
2011/11/13,-33.222
2011/11/14,-28.537
2011/11/15,-25.421
2011/11/16,-35.282
2011/11/17,-33.275
2011/11/18,-37.291
2011/11/19,-38.542
2011/11/20,-54.429
2011/11/21,-45.167
2011/11/22,-38.673
2011/11/23,-31.855
2011/11/24,-45.649
2011/11/25,-37.234
2011/11/26,-29.954
2011/11/27,-37.326
2011/11/28,-44.637
2011/11/29,-43.037
2011/11/30,-35.883
2011/12/01,-26.469
2011/12/02,-27.899
2011/12/03,-35.507
2011/12/04,-38.925
2011/12/05,-37.608
2011/12/06,-33.995
2011/12/07,-26.339
2011/12/08,-35.209
2011/12/09,-36.848
2011/12/10,-28.87
2011/12/11,-30.263
2011/12/12,-35.602
2011/12/13,-42.669
2011/12/14,-34.708
2011/12/15,-35.929
2011/12/16,-35.808
2011/12/17,-44.35
2011/12/18,-29.871
2011/12/19,-24.801
2011/12/20,-35.014
2011/12/21,-34.632
2011/12/22,-34.699
2011/12/23,-21.367
2011/12/24,-33.859
2011/12/25,-21.258
2011/12/26,-12.961
2011/12/27,-17.365
2011/12/28,-25.438
2011/12/29,-19.348
2011/12/30,-30.235
2011/12/31,-22.483
2012/01/01,-23.088
2012/01/02,-22.439
2012/01/03,-12.43
2012/01/04,-22.991
2012/01/05,-24.368
2012/01/06,-13.641
2012/01/07,1.829
2012/01/08,-4.795
2012/01/09,9.363
2012/01/10,-0.443
2012/01/11,14.11
2012/01/12,12.486
2012/01/13,-18.828
2012/01/14,0.604
2012/01/15,9.674
2012/01/16,7.513
2012/01/17,11.025
2012/01/18,5.035
2012/01/19,-10.643
2012/01/20,11.929
2012/01/21,37.671
2012/01/22,17.546
2012/01/23,8.506
2012/01/24,5.176
2012/01/25,20.465
2012/01/26,17.257
2012/01/27,8.559
2012/01/28,28.358
2012/01/29,30.54
2012/01/30,33.458
2012/01/31,19.172
2012/02/01,10.741
2012/02/02,19.633
2012/02/03,20.53
2012/02/04,16.487
2012/02/05,29.053
2012/02/06,21.051
2012/02/07,2.318
2012/02/08,2.313
2012/02/09,25.759
2012/02/10,30.392
2012/02/11,10.09
2012/02/12,27.726
2012/02/13,12.012
2012/02/14,4.937
2012/02/15,11.011
2012/02/16,22.283
2012/02/17,16.114
2012/02/18,57.086
2012/02/19,41.18
2012/02/20,33.043
2012/02/21,8.177
2012/02/22,42.795
2012/02/23,52.626
2012/02/24,35.073
2012/02/25,60.796
2012/02/26,52.563
2012/02/27,35.211
2012/02/28,35.503
2012/02/29,26.519
2012/03/01,15.327
2012/03/02,36.579
2012/03/03,8.601
2012/03/04,14.843
2012/03/05,16.532
2012/03/06,29.457
2012/03/07,34.742
2012/03/08,43.63
2012/03/09,37.529
2012/03/10,69.537
2012/03/11,30.714
2012/03/12,60.328
2012/03/13,43.768
2012/03/14,46.384
2012/03/15,35.124
2012/03/16,35.94
2012/03/17,40.298
2012/03/18,45.252
2012/03/19,39.824
2012/03/20,32.523
2012/03/21,49.695
2012/03/22,35.804
2012/03/23,24.801
2012/03/24,32.621
2012/03/25,24.941
2012/03/26,19.524
2012/03/27,32.165
2012/03/28,31.406
2012/03/29,59.13
2012/03/30,32.81
2012/03/31,52.584
2012/04/01,39.781
2012/04/02,17.244
2012/04/03,11.85
2012/04/04,39.121
2012/04/05,2.297
2012/04/06,-2.369
2012/04/07,8.928
2012/04/08,10.514
2012/04/09,30.773
2012/04/10,25.762
2012/04/11,17.083
2012/04/12,32.472
2012/04/13,7.333
2012/04/14,7.796
2012/04/15,0.626
2012/04/16,-1.475
2012/04/17,19.933
2012/04/18,21.004
2012/04/19,30.989
2012/04/20,22.961
2012/04/21,20.966
2012/04/22,13.018
2012/04/23,25.037
2012/04/24,3.821
2012/04/25,21.41
2012/04/26,20.318
2012/04/27,7.73
2012/04/28,11.945
2012/04/29,10.563
2012/04/30,20.543
2012/05/01,41.319
2012/05/02,26.963
2012/05/03,5.86
2012/05/04,18.751
2012/05/05,16.164
2012/05/06,25.8
2012/05/07,29.598
2012/05/08,44.071
2012/05/09,40.722
2012/05/10,27.783
2012/05/11,9.091
2012/05/12,14.145
2012/05/13,10.253
2012/05/14,32.332
2012/05/15,28.717
2012/05/16,4.351
2012/05/17,9.231
2012/05/18,4.476
2012/05/19,6.265
2012/05/20,16.524
2012/05/21,35.38
2012/05/22,0.225
2012/05/23,-6.194
2012/05/24,8.931
2012/05/25,-16.451
2012/05/26,-3.772
2012/05/27,17.638
2012/05/28,9.645
2012/05/29,-12.209
2012/05/30,-8.039
2012/05/31,8.728
2012/06/01,27.65
2012/06/02,31.192
2012/06/03,24.394
2012/06/04,11.746
2012/06/05,4.115
2012/06/06,6.705
2012/06/07,-6.845
2012/06/08,-13.384
2012/06/09,22.654
2012/06/10,10.519
2012/06/11,8.589
2012/06/12,-0.977
2012/06/13,35.3
2012/06/14,11.516
2012/06/15,4.894
2012/06/16,-0.973
2012/06/17,10.313
2012/06/18,11.047
2012/06/19,20.701
2012/06/20,-7.389
2012/06/21,16.609
2012/06/22,-5.364
2012/06/23,5.594
2012/06/24,14.821
2012/06/25,10.673
2012/06/26,10.852
2012/06/27,17.095
2012/06/28,4.081
2012/06/29,-7.678
2012/06/30,-1.789
2012/07/01,9.3
2012/07/02,26.448
2012/07/03,14.472
2012/07/04,38.835
2012/07/05,27.205
2012/07/06,20.574
2012/07/07,26.302
2012/07/08,14.693
2012/07/09,22.154
2012/07/10,9.442
2012/07/11,12.725
2012/07/12,22.839
2012/07/13,34.163
2012/07/14,47.12
2012/07/15,32.068
2012/07/16,16.242
2012/07/17,43.906
2012/07/18,29.644
2012/07/19,10.148
2012/07/20,10.995
2012/07/21,14.893
2012/07/22,16.68
2012/07/23,34.06
2012/07/24,35.221
2012/07/25,33.496
2012/07/26,53.318
2012/07/27,35.165
2012/07/28,32.932
2012/07/29,5.286
2012/07/30,35.813
2012/07/31,21.672
2012/08/01,15.712
2012/08/02,25.834
2012/08/03,43.968
2012/08/04,25.492
2012/08/05,20.275
2012/08/06,5.046
2012/08/07,11.272
2012/08/08,24.982
2012/08/09,62.149
2012/08/10,34.269
2012/08/11,45.168
2012/08/12,44.306
2012/08/13,44.325
2012/08/14,74.228
2012/08/15,70.797
2012/08/16,50.583
2012/08/17,28.214
2012/08/18,27.667
2012/08/19,43.542
2012/08/20,99.753
2012/08/21,91.09
2012/08/22,50.953
2012/08/23,87.07
2012/08/24,69.867
2012/08/25,34.599
2012/08/26,71.864
2012/08/27,81.058
2012/08/28,78.197
2012/08/29,73.198
2012/08/30,79.083
2012/08/31,41.26
2012/09/01,50.56
2012/09/02,53.584
2012/09/03,84.957
2012/09/04,35.363
2012/09/05,94.705
2012/09/06,97.501
2012/09/07,79.55
2012/09/08,60.548
2012/09/09,51.339
2012/09/10,86.507
2012/09/11,66.313
2012/09/12,64.664
2012/09/13,51.481
2012/09/14,72.575
2012/09/15,50.797
2012/09/16,63.858
2012/09/17,51.688
2012/09/18,113.471
2012/09/19,78.921
2012/09/20,79.478
2012/09/21,66.373
2012/09/22,86.724
2012/09/23,72.077
2012/09/24,71.566
2012/09/25,62.85
2012/09/26,57.867
2012/09/27,68.787
2012/09/28,99.426
2012/09/29,92.105
2012/09/30,77.545
2012/10/01,62.107
2012/10/02,44.631
2012/10/03,69.336
2012/10/04,54.713
2012/10/05,45.478
2012/10/06,49.785
2012/10/07,51.62
2012/10/08,78.067
2012/10/09,83.666
2012/10/10,85.091
2012/10/11,64.357
2012/10/12,58.853
2012/10/13,63.808
2012/10/14,66.209
2012/10/15,56.813
2012/10/16,60.924
2012/10/17,63.69
2012/10/18,73.322
2012/10/19,79.188
2012/10/20,58.622
2012/10/21,81.363
2012/10/22,65.155
2012/10/23,55.3
2012/10/24,42.499
2012/10/25,44.246
2012/10/26,44.029
2012/10/27,101.526
2012/10/28,37.354
2012/10/29,71.605
2012/10/30,84.03
2012/10/31,52.226
2012/11/01,32.763
2012/11/02,47.77
2012/11/03,55.845
2012/11/04,79.455
2012/11/05,67.721
2012/11/06,45.331
2012/11/07,42.541
2012/11/08,60.168
2012/11/09,45.204
2012/11/10,48.925
2012/11/11,37.717
2012/11/12,34.518
2012/11/13,24.073
2012/11/14,39.159
2012/11/15,48.238
2012/11/16,48.513
2012/11/17,42.363
2012/11/18,26.41
2012/11/19,10.218
2012/11/20,54.589
2012/11/21,38.735
2012/11/22,44.702
2012/11/23,45.528
2012/11/24,35.453
2012/11/25,29.852
2012/11/26,49.348
2012/11/27,30.521
2012/11/28,41.211
2012/11/29,65.036
2012/11/30,23.368
2012/12/01,37.22
2012/12/02,27.295
2012/12/03,48.28
2012/12/04,2.253
2012/12/05,-10.536
2012/12/06,-1.105
2012/12/07,6.27
2012/12/08,22.17
2012/12/09,9.375
2012/12/10,8.796
2012/12/11,24.183
2012/12/12,24.05
2012/12/13,4.156
2012/12/14,1.564
2012/12/15,-11.15
2012/12/16,-11.516
2012/12/17,-14.006
2012/12/18,3.277
2012/12/19,14.79
2012/12/20,-14.45
2012/12/21,-17.104
2012/12/22,3.351
2012/12/23,16.264
2012/12/24,-5.581
2012/12/25,11.501
2012/12/26,2.586
2012/12/27,0.312
2012/12/28,7.304
2012/12/29,-2.25
2012/12/30,6.821
2012/12/31,28.004
2013/01/01,12.934
2013/01/02,13.358
2013/01/03,15.028
2013/01/04,6.429
2013/01/05,5.573
2013/01/06,-11.713
2013/01/07,-1.961
2013/01/08,9.072
2013/01/09,-5.407
2013/01/10,3.373
2013/01/11,-3.133
2013/01/12,-10.703
2013/01/13,-10.707
2013/01/14,-1.89
2013/01/15,-2.81
2013/01/16,-11.924
2013/01/17,-12.565
2013/01/18,-12.751
2013/01/19,-11.078
2013/01/20,-8.403
2013/01/21,-0.425
2013/01/22,-3.987
2013/01/23,-2.596
2013/01/24,-9.333
2013/01/25,-21.668
2013/01/26,-15.697
2013/01/27,-10.554
2013/01/28,-9.703
2013/01/29,-4.085
2013/01/30,0.298
2013/01/31,9.962
2013/02/01,5.614
2013/02/02,-7.483
2013/02/03,-6.263
2013/02/04,12.2
2013/02/05,9.892
2013/02/06,-5.053
2013/02/07,-1.385
2013/02/08,-3.942
2013/02/09,0.773
2013/02/10,6.545
2013/02/11,21.826
2013/02/12,-3.542
2013/02/13,5.655
2013/02/14,15.938
2013/02/15,11.574
2013/02/16,16.679
2013/02/17,40.212
2013/02/18,26.882
2013/02/19,16.227
2013/02/20,20.477
2013/02/21,42.669
2013/02/22,11.21
2013/02/23,23.021
2013/02/24,12.109
2013/02/25,28.06
2013/02/26,12.651
2013/02/27,17.813
2013/02/28,36.479
2013/03/01,21.831
2013/03/02,22.42
2013/03/03,30.398
2013/03/04,71.364
2013/03/05,71.736
2013/03/06,49.866
2013/03/07,46.355
2013/03/08,44.978
2013/03/09,59.277
2013/03/10,70.76
2013/03/11,63.97
2013/03/12,21.306
2013/03/13,53.962
2013/03/14,101.058
2013/03/15,134.328
2013/03/16,107.886
2013/03/17,133.463
2013/03/18,121.224
2013/03/19,95.666
2013/03/20,127.769
2013/03/21,158.257
2013/03/22,145.499
2013/03/23,106.198
2013/03/24,187.8
2013/03/25,139.925
2013/03/26,138.571
2013/03/27,91.757
2013/03/28,118.414
2013/03/29,161.736
2013/03/30,159.603
2013/03/31,114.499
2013/04/01,169.207
2013/04/02,171.197
2013/04/03,154.039
2013/04/04,144.48
2013/04/05,129.366
2013/04/06,197.729
2013/04/07,175.569
2013/04/08,156.271
2013/04/09,207.663
2013/04/10,203.899
2013/04/11,209.109
2013/04/12,236.868
2013/04/13,207.729
2013/04/14,163.886
2013/04/15,179.279
2013/04/16,243.088
2013/04/17,222.623
2013/04/18,281.596
2013/04/19,170.411
2013/04/20,198.795
2013/04/21,234.933
2013/04/22,233.954
2013/04/23,238.211
2013/04/24,249.696
2013/04/25,231.753
2013/04/26,279.818
2013/04/27,220.947
2013/04/28,216.518
2013/04/29,252.767
2013/04/30,249.394
2013/05/01,190.519
2013/05/02,182.249
2013/05/03,195.103
2013/05/04,215.177
2013/05/05,183.009
2013/05/06,227.888
2013/05/07,233.231
2013/05/08,255.233
2013/05/09,236.345
2013/05/10,253.443
2013/05/11,246.708
2013/05/12,238.915
2013/05/13,303.574
2013/05/14,266.088
2013/05/15,204.177
2013/05/16,198.728
2013/05/17,185.157
2013/05/18,163.02
2013/05/19,178.859
2013/05/20,173.205
2013/05/21,150.992
2013/05/22,156.382
2013/05/23,201.811
2013/05/24,209.921
2013/05/25,218.164
2013/05/26,200.755
2013/05/27,236.781
2013/05/28,180.573
2013/05/29,211.172
2013/05/30,230.995
2013/05/31,242.092
2013/06/01,252.456
2013/06/02,238.177
2013/06/03,262.413
2013/06/04,271.075
2013/06/05,329.827
2013/06/06,309.303
2013/06/07,250.889
2013/06/08,237.294
2013/06/09,249.86
2013/06/10,367.978
2013/06/11,288.627
2013/06/12,279.047
2013/06/13,264.999
2013/06/14,234.845
2013/06/15,194.436
2013/06/16,207.598
2013/06/17,248.689
2013/06/18,222.407
2013/06/19,131.033
2013/06/20,161.754
2013/06/21,189.719
2013/06/22,180.519
2013/06/23,223.088
2013/06/24,192.359
2013/06/25,225.843
2013/06/26,214.286
2013/06/27,159.89
2013/06/28,185.704
2013/06/29,203.474
2013/06/30,167.919
2013/07/01,168.879
2013/07/02,176.301
2013/07/03,223.59
2013/07/04,260.058
2013/07/05,202.202
2013/07/06,201.532
2013/07/07,226.849
2013/07/08,205.819
2013/07/09,190.972
2013/07/10,198.724
2013/07/11,277.771
2013/07/12,261.799
2013/07/13,209.226
2013/07/14,255.175
2013/07/15,218.638
2013/07/16,224.702
2013/07/17,199.733
2013/07/18,279.991
2013/07/19,238.497
2013/07/20,211.259
2013/07/21,234.13
2013/07/22,258.614
2013/07/23,224.204
2013/07/24,213.052
2013/07/25,200.373
2013/07/26,247.189
2013/07/27,266.019
2013/07/28,256.266
2013/07/29,221.762
2013/07/30,285.917
2013/07/31,326.773
2013/08/01,320.854
2013/08/02,283.387
2013/08/03,325.262
2013/08/04,262.459
2013/08/05,320.2
2013/08/06,297.947
2013/08/07,322.905
2013/08/08,327.551
2013/08/09,349.275
2013/08/10,301.769
2013/08/11,317.288
2013/08/12,354.511
2013/08/13,372.69
2013/08/14,432.466
2013/08/15,390.329
2013/08/16,426.762
2013/08/17,414.809
2013/08/18,510.399
2013/08/19,492.267
2013/08/20,425.985
2013/08/21,459.009
2013/08/22,437.491
2013/08/23,469.591
2013/08/24,432.411
2013/08/25,393.907
2013/08/26,447.862
2013/08/27,444.632
2013/08/28,438.786
2013/08/29,465.708
2013/08/30,456.94
2013/08/31,433.959
2013/09/01,505.227
2013/09/02,479.233
2013/09/03,355.969
2013/09/04,428.258
2013/09/05,483.984
2013/09/06,500.149
2013/09/07,421.579
2013/09/08,390.715
2013/09/09,503.855
2013/09/10,458.657
2013/09/11,435.784
2013/09/12,566.068
2013/09/13,548.702
2013/09/14,527.352
2013/09/15,608.314
2013/09/16,574.353
2013/09/17,672.486
2013/09/18,506.066
2013/09/19,602.889
2013/09/20,533.453
2013/09/21,535.562
2013/09/22,669.268
2013/09/23,703.363
2013/09/24,603.834
2013/09/25,754.293
2013/09/26,735.85
2013/09/27,672.865
2013/09/28,610.501
2013/09/29,682.468
2013/09/30,627.095
2013/10/01,665.962
2013/10/02,607.36
2013/10/03,699.534
2013/10/04,640.063
2013/10/05,606.196
2013/10/06,762.282
2013/10/07,639.292
2013/10/08,660.723
2013/10/09,606.254
2013/10/10,654.386
2013/10/11,816.426
2013/10/12,729.356
2013/10/13,879.044
2013/10/14,930.917
2013/10/15,1004
2013/10/16,1045
2013/10/17,990.918
2013/10/18,882.977
2013/10/19,1077
2013/10/20,954.33
2013/10/21,1055
2013/10/22,1299
2013/10/23,1135
2013/10/24,1037
2013/10/25,1086
2013/10/26,1328
2013/10/27,1224
2013/10/28,1123
2013/10/29,952.991
2013/10/30,1094
2013/10/31,1297
2013/11/01,1099
2013/11/02,1221
2013/11/03,987.872
2013/11/04,1034
2013/11/05,948.908
2013/11/06,1070
2013/11/07,933.09
2013/11/08,859.115
2013/11/09,772.41
2013/11/10,889.348
2013/11/11,1146
2013/11/12,1035
2013/11/13,1047
2013/11/14,920.89
2013/11/15,802.441
2013/11/16,915.209
2013/11/17,1016
2013/11/18,997.739
2013/11/19,822.579
2013/11/20,871.453
2013/11/21,767.058
2013/11/22,822.423
2013/11/23,904.252
2013/11/24,860.218
2013/11/25,864.624
2013/11/26,852.521
2013/11/27,676.655
2013/11/28,735.315
2013/11/29,758.31
2013/11/30,649.025
2013/12/01,848.253
2013/12/02,883.327
2013/12/03,736.949
2013/12/04,792.254
2013/12/05,658.551
2013/12/06,846.374
2013/12/07,963.695
2013/12/08,723.004
2013/12/09,728.727
2013/12/10,794.78
2013/12/11,727.067
2013/12/12,748.228
2013/12/13,730.326
2013/12/14,630.845
2013/12/15,796.381
2013/12/16,789.856
2013/12/17,949.193
2013/12/18,766.251
2013/12/19,827.372
2013/12/20,779.606
2013/12/21,665.73
2013/12/22,698.477
2013/12/23,741.264
2013/12/24,664.596
2013/12/25,608.958
2013/12/26,682.548
2013/12/27,751.692
2013/12/28,658.222
2013/12/29,662.573
2013/12/30,659.022
2013/12/31,701.921
2014/01/01,659.436
2014/01/02,739.823
2014/01/03,618.336
2014/01/04,529.948
2014/01/05,683.463
2014/01/06,785.791
2014/01/07,673.62
2014/01/08,672.02
2014/01/09,662.733
2014/01/10,685.107
2014/01/11,577.776
2014/01/12,510.901
