Date,transactionfees7trxUSD
2010/10/20,-6.374
2010/10/21,-7.989
2010/10/22,-9.43
2010/10/23,-9.054
2010/10/24,-9.333
2010/10/25,-9.958
2010/10/26,-10.736
2010/10/27,-11.558
2010/10/28,-12.366
2010/10/29,-13.13
2010/10/30,-13.839
2010/10/31,-14.49
2010/11/01,-15.084
2010/11/02,-15.627
2010/11/03,-16.121
2010/11/04,-16.571
2010/11/05,-16.983
2010/11/06,-17.36
2010/11/07,-17.705
2010/11/08,1133
2010/11/09,115.468
2010/11/10,48.271
2010/11/11,24.393
2010/11/12,12.215
2010/11/13,4.842
2010/11/14,-0.098
2010/11/15,-3.085
2010/11/16,-5.548
2010/11/17,-7.575
2010/11/18,-9.255
2010/11/19,-10.6
2010/11/20,-10.919
2010/11/21,-10.529
2010/11/22,20.593
2010/11/23,44.253
2010/11/24,32.565
2010/11/25,19.765
2010/11/26,11.88
2010/11/27,5.902
2010/11/28,1.261
2010/11/29,-1.971
2010/11/30,-4.547
2010/12/01,-6.391
2010/12/02,-7.398
2010/12/03,-8.391
2010/12/04,-9.283
2010/12/05,-9.748
2010/12/06,-9.678
2010/12/07,-9.045
2010/12/08,-8.451
2010/12/09,-7.948
2010/12/10,-6.652
2010/12/11,-4.822
2010/12/12,-2.867
2010/12/13,0.944
2010/12/14,1.567
2010/12/15,1.065
2010/12/16,1.156
2010/12/17,4.947
2010/12/18,5.25
2010/12/19,4.839
2010/12/20,2.812
2010/12/21,1.517
2010/12/22,1.245
2010/12/23,0.299
2010/12/24,-0.524
2010/12/25,-1.518
2010/12/26,-1.962
2010/12/27,-2.108
2010/12/28,-2.017
2010/12/29,-0.442
2010/12/30,0.373
2010/12/31,-0.457
2011/01/01,-0.906
2011/01/02,-0.837
2011/01/03,3.393
2011/01/04,3.212
2011/01/05,1.604
2011/01/06,0.208
2011/01/07,-1.508
2011/01/08,-3.483
2011/01/09,-4.399
2011/01/10,-5.287
2011/01/11,-6.265
2011/01/12,-4.745
2011/01/13,-4.68
2011/01/14,-4.875
2011/01/15,-4.132
2011/01/16,-3.175
2011/01/17,-0.554
2011/01/18,-0.198
2011/01/19,-0.807
2011/01/20,-0.43
2011/01/21,-0.996
2011/01/22,3.36
2011/01/23,9.336
2011/01/24,10.915
2011/01/25,9.842
2011/01/26,7.51
2011/01/27,12.927
2011/01/28,10.953
2011/01/29,9.926
2011/01/30,15.981
2011/01/31,17.545
2011/02/01,20.3
2011/02/02,15.105
2011/02/03,10.71
2011/02/04,6.782
2011/02/05,4.42
2011/02/06,2.423
2011/02/07,2.863
2011/02/08,2.771
2011/02/09,1.17
2011/02/10,2.302
2011/02/11,2.479
2011/02/12,3.694
2011/02/13,2.996
2011/02/14,10.993
2011/02/15,10.614
2011/02/16,8.557
2011/02/17,4.995
2011/02/18,2.573
2011/02/19,1.185
2011/02/20,-0.666
2011/02/21,-2.046
2011/02/22,-3.431
2011/02/23,-4.344
2011/02/24,-5.32
2011/02/25,-5.547
2011/02/26,-4.754
2011/02/27,-2.411
2011/02/28,-0.811
2011/03/01,-0.677
2011/03/02,-0.878
2011/03/03,10.844
2011/03/04,13.198
2011/03/05,15.557
2011/03/06,22.5
2011/03/07,27.56
2011/03/08,23.833
2011/03/09,19.057
2011/03/10,14.236
2011/03/11,13.613
2011/03/12,9.67
2011/03/13,5.767
2011/03/14,2.582
2011/03/15,0.079
2011/03/16,-1.918
2011/03/17,-3.637
2011/03/18,-4.858
2011/03/19,-5.95
2011/03/20,-6.613
2011/03/21,-5.939
2011/03/22,-0.175
2011/03/23,6.304
2011/03/24,11.251
2011/03/25,12.338
2011/03/26,10.019
2011/03/27,8.202
2011/03/28,5.784
2011/03/29,3.349
2011/03/30,2.191
2011/03/31,1.284
2011/04/01,0.822
2011/04/02,0.123
2011/04/03,0.046
2011/04/04,0.156
2011/04/05,0.304
2011/04/06,0.618
2011/04/07,0.368
2011/04/08,0.327
2011/04/09,0.408
2011/04/10,0.961
2011/04/11,1.054
2011/04/12,1.061
2011/04/13,0.723
2011/04/14,3.113
2011/04/15,3.03
2011/04/16,2.395
2011/04/17,1.045
2011/04/18,-0.243
2011/04/19,-0.84
2011/04/20,-0.285
2011/04/21,0.155
2011/04/22,1.515
2011/04/23,3.135
2011/04/24,5.628
2011/04/25,7.975
2011/04/26,7.402
2011/04/27,6.56
2011/04/28,6.148
2011/04/29,6.311
2011/04/30,7.504
2011/05/01,9.476
2011/05/02,8.91
2011/05/03,7.689
2011/05/04,7.294
2011/05/05,7.536
2011/05/06,7.251
2011/05/07,6.105
2011/05/08,5.883
2011/05/09,6.473
2011/05/10,7.144
2011/05/11,8.015
2011/05/12,8.029
2011/05/13,9.167
2011/05/14,10.934
2011/05/15,12.429
2011/05/16,12.558
2011/05/17,11.581
2011/05/18,10.324
2011/05/19,8.825
2011/05/20,7.31
2011/05/21,6.208
2011/05/22,5.123
2011/05/23,4.052
2011/05/24,3.487
2011/05/25,3.157
2011/05/26,2.86
2011/05/27,2.457
2011/05/28,1.961
2011/05/29,1.547
2011/05/30,1.594
2011/05/31,1.69
2011/06/01,2.081
2011/06/02,2.459
2011/06/03,3.028
2011/06/04,4.796
2011/06/05,5.86
2011/06/06,6.499
2011/06/07,7.408
2011/06/08,9.49
2011/06/09,11.243
2011/06/10,11.424
2011/06/11,9.766
2011/06/12,7.63
2011/06/13,5.754
2011/06/14,3.88
2011/06/15,2.606
2011/06/16,1.299
2011/06/17,0.149
2011/06/18,-0.883
2011/06/19,-1.749
2011/06/20,-2.623
2011/06/21,-3.346
2011/06/22,-4.034
2011/06/23,-4.665
2011/06/24,-5.114
2011/06/25,-4.89
2011/06/26,-4.229
2011/06/27,-3.566
2011/06/28,-3.171
2011/06/29,-2.818
2011/06/30,-2.63
2011/07/01,-2.618
2011/07/02,-2.629
2011/07/03,-2.775
2011/07/04,-2.943
2011/07/05,-2.907
2011/07/06,-3.006
2011/07/07,-3.118
2011/07/08,-3.179
2011/07/09,-3.114
2011/07/10,-3.063
2011/07/11,-3.057
2011/07/12,-2.948
2011/07/13,-2.73
2011/07/14,-2.533
2011/07/15,-1.921
2011/07/16,-1.858
2011/07/17,-1.892
2011/07/18,-1.959
2011/07/19,-1.824
2011/07/20,-1.963
2011/07/21,-2.275
2011/07/22,-2.219
2011/07/23,-2.418
2011/07/24,-2.466
2011/07/25,-2.357
2011/07/26,-2.525
2011/07/27,-2.58
2011/07/28,-2.768
2011/07/29,-2.927
2011/07/30,-3.074
2011/07/31,-3.268
2011/08/01,-3.325
2011/08/02,-3.445
2011/08/03,-3.474
2011/08/04,-3.615
2011/08/05,-3.803
2011/08/06,-1.797
2011/08/07,-1.401
2011/08/08,-1.612
2011/08/09,-1.743
2011/08/10,-1.609
2011/08/11,-1.79
2011/08/12,-2.201
2011/08/13,-2.502
2011/08/14,-2.015
2011/08/15,-1.422
2011/08/16,-1.025
2011/08/17,-1
2011/08/18,-1.237
2011/08/19,-1.171
2011/08/20,-1.335
2011/08/21,-1.597
2011/08/22,-1.522
2011/08/23,-1.325
2011/08/24,-0.74
2011/08/25,-0.696
2011/08/26,-1.304
2011/08/27,-1.948
2011/08/28,-2.424
2011/08/29,-2.921
2011/08/30,-2.499
2011/08/31,-2.369
2011/09/01,-2.451
2011/09/02,-2.27
2011/09/03,-2.437
2011/09/04,-1.671
2011/09/05,-1.162
2011/09/06,-1.202
2011/09/07,-1.079
2011/09/08,-1.483
2011/09/09,-1.835
2011/09/10,-2.414
2011/09/11,-3.035
2011/09/12,-3.423
2011/09/13,-3.864
2011/09/14,-4.307
2011/09/15,-4.094
2011/09/16,-4.04
2011/09/17,-3.852
2011/09/18,-3.591
2011/09/19,-3.218
2011/09/20,-2.824
2011/09/21,-2.641
2011/09/22,-2.706
2011/09/23,-2.773
2011/09/24,-1.909
2011/09/25,-1.771
2011/09/26,-2.128
2011/09/27,-2.271
2011/09/28,-2.344
2011/09/29,-2.567
2011/09/30,-2.754
2011/10/01,-2.708
2011/10/02,-2.636
2011/10/03,-1.037
2011/10/04,-0.481
2011/10/05,-0.375
2011/10/06,0.804
2011/10/07,0.966
2011/10/08,0.322
2011/10/09,-0.699
2011/10/10,-1.667
2011/10/11,-1.994
2011/10/12,-2.118
2011/10/13,-1.99
2011/10/14,-2.239
2011/10/15,-2.545
2011/10/16,-2.803
2011/10/17,-3.028
2011/10/18,-3.552
2011/10/19,-4.118
2011/10/20,-3.839
2011/10/21,-4.052
2011/10/22,-4.27
2011/10/23,-4.334
2011/10/24,-4.312
2011/10/25,-4.381
2011/10/26,-4.292
2011/10/27,-4.057
2011/10/28,-3.597
2011/10/29,-2.859
2011/10/30,-1.913
2011/10/31,-1.205
2011/11/01,-0.088
2011/11/02,0.26
2011/11/03,-0.009
2011/11/04,-0.474
2011/11/05,-0.666
2011/11/06,-1.074
2011/11/07,-1.103
2011/11/08,-0.77
2011/11/09,-0.79
2011/11/10,-0.994
2011/11/11,-1.462
2011/11/12,-1.738
2011/11/13,-1.761
2011/11/14,-1.986
2011/11/15,-2.374
2011/11/16,-2.343
2011/11/17,-2.221
2011/11/18,-2.029
2011/11/19,-1.809
2011/11/20,-1.281
2011/11/21,-1.072
2011/11/22,-1.085
2011/11/23,-0.95
2011/11/24,-0.298
2011/11/25,0.525
2011/11/26,0.785
2011/11/27,0.515
2011/11/28,0.106
2011/11/29,0.242
2011/11/30,0.287
2011/12/01,0.931
2011/12/02,1.796
2011/12/03,2.767
2011/12/04,2.585
2011/12/05,1.839
2011/12/06,1.159
2011/12/07,0.9
2011/12/08,0.39
2011/12/09,0.032
2011/12/10,-0.276
2011/12/11,120.467
2011/12/12,116.455
2011/12/13,56.345
2011/12/14,29.8
2011/12/15,16.268
2011/12/16,7.952
2011/12/17,2.469
2011/12/18,-1.386
2011/12/19,-4.193
2011/12/20,-6.208
2011/12/21,-7.721
2011/12/22,-8.919
2011/12/23,-9.899
2011/12/24,-10.67
2011/12/25,-11.21
2011/12/26,-11.533
2011/12/27,-11.674
2011/12/28,-11.597
2011/12/29,-11.184
2011/12/30,-10.636
2011/12/31,-9.802
2012/01/01,-8.747
2012/01/02,-7.006
2012/01/03,-5.192
2012/01/04,-0.605
2012/01/05,1.779
2012/01/06,3.209
2012/01/07,3.386
2012/01/08,2.625
2012/01/09,2.539
2012/01/10,1.947
2012/01/11,1.435
2012/01/12,11.971
2012/01/13,13.932
2012/01/14,12.835
2012/01/15,11.28
2012/01/16,14.072
2012/01/17,11.433
2012/01/18,8.113
2012/01/19,7.233
2012/01/20,6.971
2012/01/21,4.586
2012/01/22,1.76
2012/01/23,-0.618
2012/01/24,-2.144
2012/01/25,-3.41
2012/01/26,-4.185
2012/01/27,-3.167
2012/01/28,-2.732
2012/01/29,21.021
2012/01/30,24.188
2012/01/31,17.681
2012/02/01,10.783
2012/02/02,5.69
2012/02/03,1.737
2012/02/04,-1.194
2012/02/05,-3.594
2012/02/06,-5.499
2012/02/07,-6.9
2012/02/08,-8.003
2012/02/09,-8.72
2012/02/10,-9.379
2012/02/11,-9.931
2012/02/12,-10.339
2012/02/13,-10.545
2012/02/14,-9.987
2012/02/15,-9.655
2012/02/16,-9.165
2012/02/17,-8.95
2012/02/18,-8.884
2012/02/19,-8.93
2012/02/20,-8.775
2012/02/21,-8.593
2012/02/22,-8.426
2012/02/23,-7.945
2012/02/24,-7.174
2012/02/25,-6.523
2012/02/26,-5.776
2012/02/27,-4.456
2012/02/28,-3.526
2012/02/29,-3.024
2012/03/01,-1.659
2012/03/02,-1.015
2012/03/03,-1.073
2012/03/04,-0.82
2012/03/05,-0.362
2012/03/06,0.195
2012/03/07,0.317
2012/03/08,0.241
2012/03/09,0.137
2012/03/10,0.456
2012/03/11,0.275
2012/03/12,0.056
2012/03/13,2.155
2012/03/14,2.977
2012/03/15,2.648
2012/03/16,3.563
2012/03/17,2.928
2012/03/18,1.813
2012/03/19,0.816
2012/03/20,0.093
2012/03/21,-0.832
2012/03/22,-1.654
2012/03/23,-1.976
2012/03/24,1.33
2012/03/25,3.112
2012/03/26,2.708
2012/03/27,1.742
2012/03/28,0.796
2012/03/29,-0.177
2012/03/30,-0.907
2012/03/31,-1.238
2012/04/01,-1.427
2012/04/02,-1.588
2012/04/03,-1.654
2012/04/04,-1.582
2012/04/05,-1.434
2012/04/06,-1.193
2012/04/07,-1.19
2012/04/08,-1.191
2012/04/09,-1.321
2012/04/10,-0.939
2012/04/11,-0.71
2012/04/12,-0.365
2012/04/13,-0.407
2012/04/14,-0.195
2012/04/15,-0.49
2012/04/16,-0.501
2012/04/17,0.005
2012/04/18,0.357
2012/04/19,0.655
2012/04/20,1.226
2012/04/21,1.37
2012/04/22,1.456
2012/04/23,1.053
2012/04/24,1.047
2012/04/25,0.939
2012/04/26,1.881
2012/04/27,2.455
2012/04/28,2.637
2012/04/29,1.754
2012/04/30,0.618
2012/05/01,-0.223
2012/05/02,-0.731
2012/05/03,-0.779
2012/05/04,-0.745
2012/05/05,-0.949
2012/05/06,-1.102
2012/05/07,-1.041
2012/05/08,-0.961
2012/05/09,-0.624
2012/05/10,-0.389
2012/05/11,-0.466
2012/05/12,-0.748
2012/05/13,-0.635
2012/05/14,0.028
2012/05/15,0.709
2012/05/16,0.859
2012/05/17,0.701
2012/05/18,0.451
2012/05/19,0.617
2012/05/20,0.361
2012/05/21,-0.071
2012/05/22,-0.666
2012/05/23,-0.908
2012/05/24,-0.874
2012/05/25,-0.854
2012/05/26,-0.824
2012/05/27,-0.79
2012/05/28,-0.774
2012/05/29,-0.938
2012/05/30,-0.764
2012/05/31,-0.773
2012/06/01,-0.804
2012/06/02,-0.929
2012/06/03,-1.046
2012/06/04,-0.999
2012/06/05,-0.708
2012/06/06,-0.231
2012/06/07,0.111
2012/06/08,0.485
2012/06/09,0.789
2012/06/10,0.805
2012/06/11,0.536
2012/06/12,0.368
2012/06/13,0.438
2012/06/14,0.507
2012/06/15,0.595
2012/06/16,0.807
2012/06/17,0.887
2012/06/18,1.173
2012/06/19,1.485
2012/06/20,1.7
2012/06/21,3.24
2012/06/22,4.093
2012/06/23,4.164
2012/06/24,3.473
2012/06/25,2.346
2012/06/26,1.32
2012/06/27,0.483
2012/06/28,-0.13
2012/06/29,-0.733
2012/06/30,-0.997
2012/07/01,-1.337
2012/07/02,-1.091
2012/07/03,-1.069
2012/07/04,-1.093
2012/07/05,-1.066
2012/07/06,-0.74
2012/07/07,2.219
2012/07/08,2.883
2012/07/09,2.668
2012/07/10,2.28
2012/07/11,1.694
2012/07/12,1.022
2012/07/13,0.526
2012/07/14,0.367
2012/07/15,0.355
2012/07/16,0.538
2012/07/17,0.587
2012/07/18,1.314
2012/07/19,1.715
2012/07/20,2.828
2012/07/21,2.772
2012/07/22,2.063
2012/07/23,1.521
2012/07/24,0.881
2012/07/25,0.288
2012/07/26,-0.071
2012/07/27,-0.164
2012/07/28,-0.257
2012/07/29,-0.469
2012/07/30,-0.56
2012/07/31,-0.722
2012/08/01,-0.438
2012/08/02,-0.055
2012/08/03,1.38
2012/08/04,1.975
2012/08/05,2.714
2012/08/06,3.101
2012/08/07,3.049
2012/08/08,4.714
2012/08/09,4.541
2012/08/10,6.326
2012/08/11,5.728
2012/08/12,4.133
2012/08/13,2.519
2012/08/14,1.348
2012/08/15,0.688
2012/08/16,0.323
2012/08/17,0.394
2012/08/18,-0.099
2012/08/19,-0.742
2012/08/20,-1.117
2012/08/21,-1.539
2012/08/22,-1.872
2012/08/23,-1.987
2012/08/24,-2.029
2012/08/25,-1.714
2012/08/26,-1.288
2012/08/27,-0.425
2012/08/28,0.467
2012/08/29,0.886
2012/08/30,1.352
2012/08/31,1.432
2012/09/01,1.499
2012/09/02,1.622
2012/09/03,1.71
2012/09/04,1.457
2012/09/05,0.9
2012/09/06,0.26
2012/09/07,-0.318
2012/09/08,-0.53
2012/09/09,-0.579
2012/09/10,-0.503
2012/09/11,-0.156
2012/09/12,0.105
2012/09/13,0.162
2012/09/14,-0.115
2012/09/15,-0.512
2012/09/16,-0.937
2012/09/17,-1.103
2012/09/18,-0.885
2012/09/19,-0.52
2012/09/20,-0.365
2012/09/21,0.683
2012/09/22,1.203
2012/09/23,1.278
2012/09/24,1.901
2012/09/25,1.705
2012/09/26,1.218
2012/09/27,0.609
2012/09/28,2.963
2012/09/29,3.204
2012/09/30,2.426
2012/10/01,1.612
2012/10/02,1.481
2012/10/03,1.133
2012/10/04,7.946
2012/10/05,8.821
2012/10/06,7.08
2012/10/07,4.846
2012/10/08,2.702
2012/10/09,0.933
2012/10/10,-0.384
2012/10/11,-1.228
2012/10/12,-1.897
2012/10/13,-2.509
2012/10/14,-3.021
2012/10/15,-3.279
2012/10/16,-3.301
2012/10/17,-0.832
2012/10/18,-0.132
2012/10/19,-0.304
2012/10/20,-0.882
2012/10/21,-1.515
2012/10/22,-2.111
2012/10/23,-2.458
2012/10/24,-2.613
2012/10/25,-2.749
2012/10/26,-2.526
2012/10/27,-2.28
2012/10/28,-2.104
2012/10/29,-1.748
2012/10/30,-1.4
2012/10/31,-0.927
2012/11/01,-0.422
2012/11/02,0.119
2012/11/03,0.302
2012/11/04,0.361
2012/11/05,0.353
2012/11/06,0.323
2012/11/07,0.295
2012/11/08,0.223
2012/11/09,0.122
2012/11/10,0.065
2012/11/11,-0.068
2012/11/12,-0.194
2012/11/13,-0.267
2012/11/14,-0.278
2012/11/15,-0.097
2012/11/16,0.132
2012/11/17,0.337
2012/11/18,0.508
2012/11/19,0.545
2012/11/20,0.522
2012/11/21,0.525
2012/11/22,0.408
2012/11/23,0.539
2012/11/24,0.551
2012/11/25,0.663
2012/11/26,0.635
2012/11/27,5.26
2012/11/28,6.877
2012/11/29,6.124
2012/11/30,4.564
2012/12/01,3.013
2012/12/02,1.604
2012/12/03,0.636
2012/12/04,0.07
2012/12/05,-0.317
2012/12/06,-0.521
2012/12/07,-0.743
2012/12/08,-0.886
2012/12/09,-1.001
2012/12/10,-0.906
2012/12/11,-0.694
2012/12/12,-0.58
2012/12/13,0.023
2012/12/14,0.277
2012/12/15,0.194
2012/12/16,0.023
2012/12/17,-0.125
2012/12/18,-0.251
2012/12/19,-0.365
2012/12/20,-0.274
2012/12/21,-0.184
2012/12/22,-0.175
2012/12/23,-0.095
2012/12/24,-0.146
2012/12/25,-0.176
2012/12/26,-0.21
2012/12/27,-0.149
2012/12/28,-0.152
2012/12/29,-0.195
2012/12/30,-0.272
2012/12/31,-0.265
2013/01/01,-0.253
2013/01/02,-0.232
2013/01/03,-0.059
2013/01/04,-0.034
2013/01/05,-0.081
2013/01/06,0.345
2013/01/07,0.592
2013/01/08,0.642
2013/01/09,0.46
2013/01/10,4.407
2013/01/11,5.116
2013/01/12,4.345
2013/01/13,3.097
2013/01/14,1.842
2013/01/15,0.703
2013/01/16,-0.167
2013/01/17,-0.706
2013/01/18,-1.017
2013/01/19,-0.507
2013/01/20,-0.314
2013/01/21,-0.359
2013/01/22,-0.37
2013/01/23,0.071
2013/01/24,0.627
2013/01/25,0.915
2013/01/26,1.187
2013/01/27,1.288
2013/01/28,1.252
2013/01/29,1.506
2013/01/30,1.611
2013/01/31,1.852
2013/02/01,2.017
2013/02/02,3.084
2013/02/03,3.177
2013/02/04,2.769
2013/02/05,2.14
2013/02/06,1.458
2013/02/07,0.968
2013/02/08,0.708
2013/02/09,0.574
2013/02/10,0.58
2013/02/11,0.765
2013/02/12,0.968
2013/02/13,1.406
2013/02/14,1.698
2013/02/15,2.343
2013/02/16,2.882
2013/02/17,3.12
2013/02/18,3.028
2013/02/19,2.756
2013/02/20,2.461
2013/02/21,2.37
2013/02/22,2.19
2013/02/23,1.903
2013/02/24,1.487
2013/02/25,1.472
2013/02/26,1.428
2013/02/27,1.392
2013/02/28,1.571
2013/03/01,2.085
2013/03/02,2.303
2013/03/03,2.101
2013/03/04,1.854
2013/03/05,1.856
2013/03/06,5.69
2013/03/07,6.563
2013/03/08,5.925
2013/03/09,5.046
2013/03/10,3.987
2013/03/11,3.043
2013/03/12,3.24
2013/03/13,2.878
2013/03/14,2.296
2013/03/15,1.931
2013/03/16,1.503
2013/03/17,1.053
2013/03/18,0.68
2013/03/19,1.045
2013/03/20,1.209
2013/03/21,1.686
2013/03/22,2.731
2013/03/23,3.374
2013/03/24,3.249
2013/03/25,3.174
2013/03/26,3.185
2013/03/27,3.884
2013/03/28,4.509
2013/03/29,4.823
2013/03/30,5.13
2013/03/31,5.198
2013/04/01,4.663
2013/04/02,4.561
2013/04/03,5.18
2013/04/04,5.965
2013/04/05,6.048
2013/04/06,5.354
2013/04/07,4.788
2013/04/08,4.311
2013/04/09,4.22
2013/04/10,4.785
2013/04/11,4.215
2013/04/12,3.012
2013/04/13,1.537
2013/04/14,0.379
2013/04/15,-0.062
2013/04/16,-0.995
2013/04/17,-1.23
2013/04/18,-1.473
2013/04/19,-1.483
2013/04/20,-1.213
2013/04/21,-1.203
2013/04/22,-0.891
2013/04/23,-0.356
2013/04/24,0.346
2013/04/25,1.085
2013/04/26,1.124
2013/04/27,1.053
2013/04/28,0.726
2013/04/29,0.603
2013/04/30,0.775
2013/05/01,0.49
2013/05/02,0.244
2013/05/03,-0.158
2013/05/04,-0.495
2013/05/05,-0.935
2013/05/06,-0.911
2013/05/07,-0.988
2013/05/08,-0.755
2013/05/09,-0.502
2013/05/10,-0.305
2013/05/11,-0.311
2013/05/12,-0.366
2013/05/13,-0.261
2013/05/14,-0.311
2013/05/15,-0.343
2013/05/16,0.208
2013/05/17,0.439
2013/05/18,0.204
2013/05/19,0.204
2013/05/20,0.136
2013/05/21,0.029
2013/05/22,0.112
2013/05/23,0.262
2013/05/24,0.361
2013/05/25,0.553
2013/05/26,0.474
2013/05/27,0.574
2013/05/28,0.746
2013/05/29,0.895
2013/05/30,0.781
2013/05/31,0.561
2013/06/01,0.204
2013/06/02,0.201
2013/06/03,0.42
2013/06/04,0.488
2013/06/05,0.686
2013/06/06,0.366
2013/06/07,-0.177
2013/06/08,-0.456
2013/06/09,-0.854
2013/06/10,-1.322
2013/06/11,-1.414
2013/06/12,-1.337
2013/06/13,-1.161
2013/06/14,-1.353
2013/06/15,-1.388
2013/06/16,-1.629
2013/06/17,-1.786
2013/06/18,-1.794
2013/06/19,-1.735
2013/06/20,-0.683
2013/06/21,-0.066
2013/06/22,0.8
2013/06/23,0.907
2013/06/24,0.674
2013/06/25,0.107
2013/06/26,-0.301
2013/06/27,-0.939
2013/06/28,-1.159
2013/06/29,-1.648
2013/06/30,-1.747
2013/07/01,-2.183
2013/07/02,-2.303
2013/07/03,-2.415
2013/07/04,-2.715
2013/07/05,-2.803
2013/07/06,-2.846
2013/07/07,-3.163
2013/07/08,-3.153
2013/07/09,-2.934
2013/07/10,-2.842
2013/07/11,-2.442
2013/07/12,-2.202
2013/07/13,-1.471
2013/07/14,-1.085
2013/07/15,-0.984
2013/07/16,-0.328
2013/07/17,0.269
2013/07/18,0.859
2013/07/19,0.585
2013/07/20,0.214
2013/07/21,-0.121
2013/07/22,-0.126
2013/07/23,-0.51
2013/07/24,-0.376
2013/07/25,-0.106
2013/07/26,-0.341
2013/07/27,-0.042
2013/07/28,-0.075
2013/07/29,0.004
2013/07/30,0.535
2013/07/31,1.46
2013/08/01,1.789
2013/08/02,1.349
2013/08/03,0.686
2013/08/04,0.364
2013/08/05,-0.177
2013/08/06,-0.208
2013/08/07,-0.506
2013/08/08,-0.211
2013/08/09,0.344
2013/08/10,0.217
2013/08/11,0.432
2013/08/12,-0.002
2013/08/13,-0.507
2013/08/14,-0.278
2013/08/15,0.778
2013/08/16,1.015
2013/08/17,0.528
2013/08/18,0.493
2013/08/19,0.362
2013/08/20,-0.069
2013/08/21,-0.532
2013/08/22,-0.785
2013/08/23,-0.835
2013/08/24,-0.974
2013/08/25,-0.726
2013/08/26,-0.201
2013/08/27,0.191
2013/08/28,9.746
2013/08/29,10.747
2013/08/30,8.953
2013/08/31,6.516
2013/09/01,4.046
2013/09/02,2.753
2013/09/03,1.405
2013/09/04,0.031
2013/09/05,-1.133
2013/09/06,-2.036
2013/09/07,-2.833
2013/09/08,-3.272
2013/09/09,-3.512
2013/09/10,-3.677
2013/09/11,-3.779
2013/09/12,-3.495
2013/09/13,-3.286
2013/09/14,-3.108
2013/09/15,-2.804
2013/09/16,-1.697
2013/09/17,9.661
2013/09/18,14.701
2013/09/19,14.704
2013/09/20,10.792
2013/09/21,6.734
2013/09/22,3.382
2013/09/23,0.917
2013/09/24,-1.046
2013/09/25,-2.419
2013/09/26,-3.5
2013/09/27,-2.211
2013/09/28,-1.835
2013/09/29,-1.887
2013/09/30,-2.246
2013/10/01,-2.425
2013/10/02,-2.642
2013/10/03,-2.909
2013/10/04,-3.303
2013/10/05,-3.473
2013/10/06,-3.637
2013/10/07,-3.235
2013/10/08,-3.32
2013/10/09,-3.082
2013/10/10,-2.801
2013/10/11,-2.759
2013/10/12,-2.268
2013/10/13,-1.694
2013/10/14,-1.169
2013/10/15,-0.331
2013/10/16,1.227
2013/10/17,2.396
2013/10/18,2.808
2013/10/19,2.962
2013/10/20,2.73
2013/10/21,2.57
2013/10/22,2.655
2013/10/23,3.541
2013/10/24,4.291
2013/10/25,4.779
2013/10/26,4.596
2013/10/27,5.756
2013/10/28,5.226
2013/10/29,4.367
2013/10/30,3.301
2013/10/31,2.054
2013/11/01,1.567
2013/11/02,1.026
2013/11/03,1.878
2013/11/04,3.252
2013/11/05,4.115
2013/11/06,9.442
2013/11/07,13.714
2013/11/08,15.281
2013/11/09,13.425
2013/11/10,10.069
2013/11/11,7.584
2013/11/12,4.519
2013/11/13,1.784
2013/11/14,-0.414
