Date,mining_profitability7std
2010/11/01,27159
2010/11/02,28450
2010/11/03,29387
2010/11/04,27078
2010/11/05,25907
2010/11/06,34979
2010/11/07,50694
2010/11/08,49479
2010/11/09,52126
2010/11/10,55534
2010/11/11,61094
2010/11/12,65671
2010/11/13,60492
2010/11/14,36387
2010/11/15,15800
2010/11/16,15738
2010/11/17,15562
2010/11/18,15364
2010/11/19,24295
2010/11/20,21728
2010/11/21,18047
2010/11/22,16757
2010/11/23,14441
2010/11/24,11393
2010/11/25,10349
2010/11/26,5705
2010/11/27,5646
2010/11/28,5673
2010/11/29,5604
2010/11/30,10556
2010/12/01,12678
2010/12/02,11565
2010/12/03,11000
2010/12/04,10380
2010/12/05,8430
2010/12/06,3320
2010/12/07,3401
2010/12/08,3465
2010/12/09,5065
2010/12/10,10165
2010/12/11,10009
2010/12/12,10773
2010/12/13,11034
2010/12/14,9689
2010/12/15,6245
2010/12/16,5121
2010/12/17,3939
2010/12/18,4020
2010/12/19,3990
2010/12/20,2696
2010/12/21,2773
2010/12/22,4190
2010/12/23,4399
2010/12/24,4592
2010/12/25,4482
2010/12/26,3729
2010/12/27,3798
2010/12/28,2366
2010/12/29,1692
2010/12/30,2620
2010/12/31,2493
2011/01/01,2868
2011/01/02,2118
2011/01/03,3094
2011/01/04,3248
2011/01/05,3274
2011/01/06,3459
2011/01/07,3784
2011/01/08,3227
2011/01/09,3410
2011/01/10,3012
2011/01/11,3176
2011/01/12,3145
2011/01/13,1997
2011/01/14,2408
2011/01/15,2023
2011/01/16,2223
2011/01/17,1646
2011/01/18,3995
2011/01/19,4296
2011/01/20,4287
2011/01/21,3860
2011/01/22,4935
2011/01/23,5383
2011/01/24,6375
2011/01/25,4700
2011/01/26,3469
2011/01/27,4160
2011/01/28,4323
2011/01/29,4063
2011/01/30,3889
2011/01/31,3965
2011/02/01,5318
2011/02/02,8760
2011/02/03,10087
2011/02/04,12176
2011/02/05,12332
2011/02/06,11148
2011/02/07,11133
2011/02/08,8735
2011/02/09,8180
2011/02/10,6994
2011/02/11,6946
2011/02/12,6840
2011/02/13,6800
2011/02/14,5939
2011/02/15,2888
2011/02/16,3010
2011/02/17,3666
2011/02/18,9983
2011/02/19,15587
2011/02/20,16403
2011/02/21,17200
2011/02/22,14587
2011/02/23,9854
2011/02/24,4137
2011/02/25,3729
2011/02/26,3566
2011/02/27,6434
2011/02/28,10230
2011/03/01,11717
2011/03/02,11056
2011/03/03,10606
2011/03/04,9090
2011/03/05,3867
2011/03/06,3834
2011/03/07,3879
2011/03/08,3791
2011/03/09,4353
2011/03/10,5691
2011/03/11,5268
2011/03/12,3726
2011/03/13,3256
2011/03/14,3200
2011/03/15,2178
2011/03/16,1903
2011/03/17,1247
2011/03/18,2038
2011/03/19,1887
2011/03/20,1851
2011/03/21,1866
2011/03/22,1968
2011/03/23,2312
2011/03/24,2029
2011/03/25,3254
2011/03/26,3175
2011/03/27,3160
2011/03/28,3166
2011/03/29,2347
2011/03/30,2351
2011/03/31,2050
2011/04/01,1336
2011/04/02,1349
2011/04/03,1354
2011/04/04,1177
2011/04/05,1365
2011/04/06,2460
2011/04/07,2284
2011/04/08,2244
2011/04/09,2175
2011/04/10,1594
2011/04/11,1382
2011/04/12,1192
2011/04/13,1483
2011/04/14,1650
2011/04/15,1908
2011/04/16,2690
2011/04/17,3176
2011/04/18,2664
2011/04/19,2445
2011/04/20,2249
2011/04/21,1945
2011/04/22,2390
2011/04/23,3535
2011/04/24,4598
2011/04/25,5206
2011/04/26,5307
2011/04/27,4622
2011/04/28,4063
2011/04/29,7639
2011/04/30,9377
2011/05/01,9768
2011/05/02,9703
2011/05/03,8062
2011/05/04,5538
2011/05/05,2453
2011/05/06,2382
2011/05/07,2333
2011/05/08,3826
2011/05/09,3447
2011/05/10,5331
2011/05/11,6368
2011/05/12,6757
2011/05/13,13893
2011/05/14,16768
2011/05/15,16784
2011/05/16,17740
2011/05/17,12659
2011/05/18,10625
2011/05/19,19183
2011/05/20,21907
2011/05/21,22781
2011/05/22,23510
2011/05/23,19592
2011/05/24,14047
2011/05/25,7006
2011/05/26,5246
2011/05/27,11554
2011/05/28,13183
2011/05/29,13647
2011/05/30,13420
2011/05/31,12241
2011/06/01,8654
2011/06/02,5780
2011/06/03,6983
2011/06/04,14156
2011/06/05,17146
2011/06/06,16065
2011/06/07,13630
2011/06/08,15582
2011/06/09,16681
2011/06/10,14059
2011/06/11,14498
2011/06/12,17823
2011/06/13,18317
2011/06/14,18021
2011/06/15,18564
2011/06/16,17553
2011/06/17,15255
2011/06/18,14248
2011/06/19,14555
2011/06/20,13024
2011/06/21,7036
2011/06/22,2494
2011/06/23,1287
2011/06/24,4312
2011/06/25,7046
2011/06/26,7565
2011/06/27,7376
2011/06/28,6315
2011/06/29,4978
2011/06/30,1672
2011/07/01,1723
2011/07/02,1748
2011/07/03,1869
2011/07/04,1675
2011/07/05,2496
2011/07/06,2280
2011/07/07,2032
2011/07/08,2072
2011/07/09,2270
2011/07/10,2107
2011/07/11,1709
2011/07/12,1675
2011/07/13,1668
2011/07/14,1920
2011/07/15,1409
2011/07/16,1461
2011/07/17,1469
2011/07/18,1364
2011/07/19,1745
2011/07/20,1299
2011/07/21,1251
2011/07/22,1141
2011/07/23,1186
2011/07/24,942.649
2011/07/25,807.473
2011/07/26,606.668
2011/07/27,616.944
2011/07/28,807.395
2011/07/29,810.674
2011/07/30,806.531
2011/07/31,771.649
2011/08/01,1155
2011/08/02,1233
2011/08/03,1787
2011/08/04,2511
2011/08/05,2369
2011/08/06,2650
2011/08/07,2229
2011/08/08,1937
2011/08/09,1422
2011/08/10,1226
2011/08/11,1266
2011/08/12,1001
2011/08/13,878.213
2011/08/14,867.197
2011/08/15,677.269
2011/08/16,1295
2011/08/17,1274
2011/08/18,1226
2011/08/19,1070
2011/08/20,1023
2011/08/21,1103
2011/08/22,919.293
2011/08/23,923.931
2011/08/24,973.234
2011/08/25,989.355
2011/08/26,1278
2011/08/27,1417
2011/08/28,1114
2011/08/29,989.134
2011/08/30,946.961
2011/08/31,864.238
2011/09/01,718.309
2011/09/02,730.856
2011/09/03,636.175
2011/09/04,655.026
2011/09/05,433.377
2011/09/06,585.422
2011/09/07,916.072
2011/09/08,1006
2011/09/09,967.704
2011/09/10,1414
2011/09/11,1435
2011/09/12,1091
2011/09/13,945.798
2011/09/14,924.577
2011/09/15,792.107
2011/09/16,864.58
2011/09/17,756.747
2011/09/18,728.602
2011/09/19,633.704
2011/09/20,705.328
2011/09/21,720.128
2011/09/22,715.068
2011/09/23,546.125
2011/09/24,544.866
2011/09/25,512.799
2011/09/26,422.598
2011/09/27,384.577
2011/09/28,310.502
2011/09/29,396.362
2011/09/30,410.472
2011/10/01,540.542
2011/10/02,575.262
2011/10/03,625.276
2011/10/04,683.165
2011/10/05,753.104
2011/10/06,759.592
2011/10/07,750.129
2011/10/08,773.166
2011/10/09,783.597
2011/10/10,700.933
2011/10/11,834.88
2011/10/12,535.064
2011/10/13,527.112
2011/10/14,605.845
2011/10/15,567.523
2011/10/16,572.164
2011/10/17,632.985
2011/10/18,781.007
2011/10/19,909.834
2011/10/20,1025
2011/10/21,752.733
2011/10/22,577.409
2011/10/23,507.722
2011/10/24,538.482
2011/10/25,528.169
2011/10/26,513.396
2011/10/27,445.799
2011/10/28,412.347
2011/10/29,425.422
2011/10/30,539.745
2011/10/31,717.467
2011/11/01,807.959
2011/11/02,734.614
2011/11/03,504.169
2011/11/04,469.019
2011/11/05,399.071
2011/11/06,426.354
2011/11/07,426.258
2011/11/08,366.397
2011/11/09,341.694
2011/11/10,403.742
2011/11/11,302.834
2011/11/12,381.728
2011/11/13,377.41
2011/11/14,434.333
2011/11/15,483.5
2011/11/16,542.541
2011/11/17,568.741
2011/11/18,640.063
2011/11/19,539.326
2011/11/20,411.681
2011/11/21,425.166
2011/11/22,434.355
2011/11/23,434.464
2011/11/24,418.998
2011/11/25,503.505
2011/11/26,410.441
2011/11/27,371.452
2011/11/28,280.169
2011/11/29,354.972
2011/11/30,681.699
2011/12/01,735.045
2011/12/02,729.751
2011/12/03,722.082
2011/12/04,581.627
2011/12/05,499.742
2011/12/06,444.757
2011/12/07,432.817
2011/12/08,502.538
2011/12/09,439.395
2011/12/10,432.649
2011/12/11,510.198
2011/12/12,520.199
2011/12/13,523.62
2011/12/14,464.09
2011/12/15,535.087
2011/12/16,531.457
2011/12/17,555.144
2011/12/18,478.778
2011/12/19,530.308
2011/12/20,541.519
2011/12/21,684.274
2011/12/22,614.566
2011/12/23,538.68
2011/12/24,606.115
2011/12/25,593.066
2011/12/26,553.842
2011/12/27,527.732
2011/12/28,559.658
2011/12/29,576.014
2011/12/30,667.217
2011/12/31,679.775
2012/01/01,859.421
2012/01/02,1023
2012/01/03,827.375
2012/01/04,798.67
2012/01/05,1102
2012/01/06,1509
2012/01/07,1549
2012/01/08,1515
2012/01/09,1413
2012/01/10,1267
2012/01/11,832.889
2012/01/12,879.586
2012/01/13,777.459
2012/01/14,591.277
2012/01/15,520.906
2012/01/16,921.378
2012/01/17,948.239
2012/01/18,1314
2012/01/19,1338
2012/01/20,1328
2012/01/21,1326
2012/01/22,1429
2012/01/23,1013
2012/01/24,1009
2012/01/25,804.359
2012/01/26,743.722
2012/01/27,737.147
2012/01/28,717.515
2012/01/29,719.337
2012/01/30,457.093
2012/01/31,517.289
2012/02/01,485.24
2012/02/02,746.862
2012/02/03,719.195
2012/02/04,695.565
2012/02/05,717.562
2012/02/06,748.297
2012/02/07,717.248
2012/02/08,716.391
2012/02/09,396.543
2012/02/10,417.263
2012/02/11,405.887
2012/02/12,400.674
2012/02/13,603.239
2012/02/14,649.296
2012/02/15,834.801
2012/02/16,935.7
2012/02/17,930.397
2012/02/18,628.029
2012/02/19,507.903
2012/02/20,540.568
2012/02/21,354.269
2012/02/22,390.54
2012/02/23,444.251
2012/02/24,554.477
2012/02/25,583.857
2012/02/26,493.195
2012/02/27,350.058
2012/02/28,291.448
2012/02/29,257.848
2012/03/01,286.303
2012/03/02,411.37
2012/03/03,483.073
2012/03/04,479.156
2012/03/05,450.587
2012/03/06,384.049
2012/03/07,369.745
2012/03/08,362.231
2012/03/09,335.139
2012/03/10,344.785
2012/03/11,362.581
2012/03/12,363.393
2012/03/13,342
2012/03/14,291.246
2012/03/15,310.013
2012/03/16,531.26
2012/03/17,484.255
2012/03/18,411.61
2012/03/19,533.202
2012/03/20,533.789
2012/03/21,573.256
2012/03/22,599.481
2012/03/23,469.117
2012/03/24,429.176
2012/03/25,516.832
2012/03/26,521.021
2012/03/27,491.916
2012/03/28,491.922
2012/03/29,515.09
2012/03/30,503.944
2012/03/31,307.341
2012/04/01,275.604
2012/04/02,425.267
2012/04/03,412.533
2012/04/04,396.364
2012/04/05,395.341
2012/04/06,467.932
2012/04/07,459.467
2012/04/08,463.163
2012/04/09,356.88
2012/04/10,335.84
2012/04/11,359.533
2012/04/12,388.437
2012/04/13,264.943
2012/04/14,395.74
2012/04/15,409.521
2012/04/16,611.169
2012/04/17,611.335
2012/04/18,588.175
2012/04/19,567.759
2012/04/20,545.403
2012/04/21,566.289
2012/04/22,420.452
2012/04/23,408.867
2012/04/24,396.586
2012/04/25,422.656
2012/04/26,444.389
2012/04/27,442.793
2012/04/28,412.694
2012/04/29,466.651
2012/04/30,335.921
2012/05/01,365.359
2012/05/02,347.857
2012/05/03,309.568
2012/05/04,309.111
2012/05/05,346.823
2012/05/06,294.174
2012/05/07,293.32
2012/05/08,278.755
2012/05/09,282.59
2012/05/10,675.893
2012/05/11,675.521
2012/05/12,724.954
2012/05/13,702.212
2012/05/14,627.511
2012/05/15,580.821
2012/05/16,568.603
2012/05/17,458.963
2012/05/18,364.581
2012/05/19,262.695
2012/05/20,268.019
2012/05/21,321.312
2012/05/22,302.741
2012/05/23,341.596
2012/05/24,326.077
2012/05/25,359.224
2012/05/26,485.316
2012/05/27,498.189
2012/05/28,380.02
2012/05/29,310.485
2012/05/30,334.67
2012/05/31,265.365
2012/06/01,389.813
2012/06/02,375.358
2012/06/03,388.903
2012/06/04,381.327
2012/06/05,356.712
2012/06/06,357.978
2012/06/07,308.973
2012/06/08,255.443
2012/06/09,373.541
2012/06/10,280.146
2012/06/11,456.187
2012/06/12,606.296
2012/06/13,585.724
2012/06/14,672.823
2012/06/15,691.798
2012/06/16,762.979
2012/06/17,771.936
2012/06/18,521.739
2012/06/19,754.782
2012/06/20,741.159
2012/06/21,745.205
2012/06/22,741.851
2012/06/23,741.945
2012/06/24,924.826
2012/06/25,812.863
2012/06/26,673.736
2012/06/27,530.147
2012/06/28,526.978
2012/06/29,505.68
2012/06/30,497.987
2012/07/01,245.785
2012/07/02,248.041
2012/07/03,280.125
2012/07/04,371.691
2012/07/05,361.415
2012/07/06,359.793
2012/07/07,344.341
2012/07/08,365.058
2012/07/09,378.738
2012/07/10,363.717
2012/07/11,272.985
2012/07/12,529.728
2012/07/13,672.466
2012/07/14,681.344
2012/07/15,584.751
2012/07/16,682.237
2012/07/17,840.002
2012/07/18,665.106
2012/07/19,682.818
2012/07/20,746.205
2012/07/21,715.304
2012/07/22,463.416
2012/07/23,553.735
2012/07/24,463.532
2012/07/25,463.33
2012/07/26,389.242
2012/07/27,475.595
2012/07/28,611.259
2012/07/29,770.183
2012/07/30,764.195
2012/07/31,905.905
2012/08/01,905.701
2012/08/02,1053
2012/08/03,1048
2012/08/04,1024
2012/08/05,962.503
2012/08/06,900.579
2012/08/07,750.812
2012/08/08,611.623
2012/08/09,620.37
2012/08/10,582.25
2012/08/11,612.846
2012/08/12,489.28
2012/08/13,436.305
2012/08/14,305.112
2012/08/15,435.575
2012/08/16,482.095
2012/08/17,445.428
2012/08/18,434.363
2012/08/19,482.572
2012/08/20,1315
2012/08/21,1498
2012/08/22,1385
2012/08/23,1216
2012/08/24,1137
2012/08/25,777.337
2012/08/26,569.208
2012/08/27,455.474
2012/08/28,461.113
2012/08/29,455.781
2012/08/30,473.96
2012/08/31,504.272
2012/09/01,522.289
2012/09/02,427.028
2012/09/03,476.674
2012/09/04,501.681
2012/09/05,459.38
2012/09/06,459.643
2012/09/07,474.456
2012/09/08,569.058
2012/09/09,574.636
2012/09/10,542.442
2012/09/11,472.211
2012/09/12,532.208
2012/09/13,583.389
2012/09/14,627.121
2012/09/15,583.576
2012/09/16,640.217
2012/09/17,632.495
2012/09/18,520.906
2012/09/19,498.215
2012/09/20,326.347
2012/09/21,336.921
2012/09/22,517.016
2012/09/23,478.543
2012/09/24,476.775
2012/09/25,607.481
2012/09/26,609.546
2012/09/27,676.348
2012/09/28,655.151
2012/09/29,615.371
2012/09/30,608.844
2012/10/01,687.507
2012/10/02,615.217
2012/10/03,679.389
2012/10/04,534.551
2012/10/05,526.502
2012/10/06,545.182
2012/10/07,737.317
2012/10/08,722.474
2012/10/09,756.013
2012/10/10,758.371
2012/10/11,784.44
2012/10/12,769.6
2012/10/13,584.68
2012/10/14,590.268
2012/10/15,504.961
2012/10/16,458.257
2012/10/17,481.753
2012/10/18,491.818
2012/10/19,642.766
2012/10/20,706.933
2012/10/21,659.183
2012/10/22,569.473
2012/10/23,682.439
2012/10/24,732.146
2012/10/25,699.409
2012/10/26,608.416
2012/10/27,592.235
2012/10/28,594.908
2012/10/29,597.854
2012/10/30,667.882
2012/10/31,405.7
2012/11/01,369.095
2012/11/02,255.855
2012/11/03,255.652
2012/11/04,182.268
2012/11/05,211.219
2012/11/06,216.026
2012/11/07,280.821
2012/11/08,295.118
2012/11/09,298.449
2012/11/10,349.336
2012/11/11,361.448
2012/11/12,382.487
2012/11/13,386.909
2012/11/14,327.763
2012/11/15,322.235
2012/11/16,397.416
2012/11/17,349.101
2012/11/18,343.86
2012/11/19,444.407
2012/11/20,445.145
2012/11/21,417.048
2012/11/22,374.104
2012/11/23,602.885
2012/11/24,589.706
2012/11/25,540.394
2012/11/26,506.337
2012/11/27,476.519
2012/11/28,574.725
2012/11/29,1398
2012/11/30,1635
2012/12/01,1694
2012/12/02,1676
2012/12/03,1433
2012/12/04,1009
2012/12/05,314.288
2012/12/06,342.8
2012/12/07,306.342
2012/12/08,284.377
2012/12/09,242.761
2012/12/10,265.456
2012/12/11,143.374
2012/12/12,167.012
2012/12/13,173.94
2012/12/14,199.113
2012/12/15,244.074
2012/12/16,242.576
2012/12/17,286.373
2012/12/18,288.88
2012/12/19,267.762
2012/12/20,294.878
2012/12/21,273.064
2012/12/22,328.381
2012/12/23,445.411
2012/12/24,419.944
2012/12/25,422.018
2012/12/26,533.985
2012/12/27,513.132
2012/12/28,536.08
2012/12/29,515.856
2012/12/30,380.886
2012/12/31,385.721
2013/01/01,284.739
2013/01/02,246.119
2013/01/03,244.237
2013/01/04,237.287
2013/01/05,264.003
2013/01/06,167.712
2013/01/07,206.512
2013/01/08,374.27
2013/01/09,378.648
2013/01/10,378.983
2013/01/11,406.62
2013/01/12,412.828
2013/01/13,408.844
2013/01/14,380.366
2013/01/15,331.842
2013/01/16,354.236
2013/01/17,378.127
2013/01/18,383.055
2013/01/19,501.017
2013/01/20,501.01
2013/01/21,498.529
2013/01/22,491.877
2013/01/23,494.321
2013/01/24,549.837
2013/01/25,542.435
2013/01/26,692.785
2013/01/27,617.704
2013/01/28,464.759
2013/01/29,534.85
2013/01/30,411.407
2013/01/31,617.4
2013/02/01,523.577
2013/02/02,524.273
2013/02/03,693.462
2013/02/04,636.525
2013/02/05,648.306
2013/02/06,697.156
2013/02/07,630.595
2013/02/08,592.559
2013/02/09,596.325
2013/02/10,475.403
2013/02/11,455.954
2013/02/12,437.91
2013/02/13,530.428
2013/02/14,509.639
2013/02/15,680.839
2013/02/16,678.34
2013/02/17,675.035
2013/02/18,753.973
2013/02/19,709.869
2013/02/20,800.721
2013/02/21,751.509
2013/02/22,705.953
2013/02/23,687.435
2013/02/24,688.234
2013/02/25,600.692
2013/02/26,586.059
2013/02/27,492.418
2013/02/28,438.938
2013/03/01,432.076
2013/03/02,472.079
2013/03/03,423.369
2013/03/04,276.797
2013/03/05,332.916
2013/03/06,552.953
2013/03/07,870.983
2013/03/08,963.712
2013/03/09,1031
2013/03/10,1070
2013/03/11,926.875
2013/03/12,441.173
2013/03/13,342.468
2013/03/14,350.634
2013/03/15,510.284
2013/03/16,511.612
2013/03/17,434.607
2013/03/18,468.821
2013/03/19,361.716
2013/03/20,1498
2013/03/21,1865
2013/03/22,2031
2013/03/23,1974
2013/03/24,1924
2013/03/25,1849
2013/03/26,1680
2013/03/27,1558
2013/03/28,1831
2013/03/29,1717
2013/03/30,1707
2013/03/31,1680
2013/04/01,1354
2013/04/02,1331
2013/04/03,1543
2013/04/04,1837
2013/04/05,2233
2013/04/06,1945
2013/04/07,1662
2013/04/08,1370
2013/04/09,2978
2013/04/10,3244
2013/04/11,3879
2013/04/12,4717
2013/04/13,5181
2013/04/14,5738
2013/04/15,5947
2013/04/16,4520
2013/04/17,1482
2013/04/18,1304
2013/04/19,1257
2013/04/20,1397
2013/04/21,1555
2013/04/22,1568
2013/04/23,1604
2013/04/24,1569
2013/04/25,1562
2013/04/26,1431
2013/04/27,1508
2013/04/28,1530
2013/04/29,1205
2013/04/30,1387
2013/05/01,1527
2013/05/02,1489
2013/05/03,1783
2013/05/04,1849
2013/05/05,1387
2013/05/06,1004
2013/05/07,876.99
2013/05/08,699.08
2013/05/09,688.871
2013/05/10,566.948
2013/05/11,600.658
2013/05/12,459.183
2013/05/13,521.772
2013/05/14,766.921
2013/05/15,940.081
2013/05/16,942.449
2013/05/17,819.789
2013/05/18,504.901
2013/05/19,481.05
2013/05/20,480.611
2013/05/21,655.867
2013/05/22,547.352
2013/05/23,693.948
2013/05/24,734.727
2013/05/25,761.009
2013/05/26,685.425
2013/05/27,368.733
2013/05/28,401.305
2013/05/29,364.843
2013/05/30,281.269
2013/05/31,351.534
2013/06/01,475.704
2013/06/02,593.582
2013/06/03,593.444
2013/06/04,603.701
2013/06/05,1072
2013/06/06,1313
2013/06/07,1510
2013/06/08,1237
2013/06/09,1419
2013/06/10,1186
2013/06/11,569.64
2013/06/12,487.401
2013/06/13,509.43
2013/06/14,483.565
2013/06/15,420.866
2013/06/16,405.807
2013/06/17,847.626
2013/06/18,879.822
2013/06/19,730.578
2013/06/20,699.245
2013/06/21,588.374
2013/06/22,535.095
2013/06/23,465.659
2013/06/24,384.136
2013/06/25,373.384
2013/06/26,340.136
2013/06/27,292.707
2013/06/28,206.975
2013/06/29,230.911
2013/06/30,435.013
2013/07/01,497.985
2013/07/02,532.806
2013/07/03,477.715
2013/07/04,399.592
2013/07/05,334.969
2013/07/06,304.226
2013/07/07,367.369
2013/07/08,330.887
2013/07/09,326.355
2013/07/10,210.925
2013/07/11,271.082
2013/07/12,292.501
2013/07/13,321.293
2013/07/14,313.769
2013/07/15,304.367
2013/07/16,303.891
2013/07/17,307.802
2013/07/18,288.634
2013/07/19,218.825
2013/07/20,203.645
2013/07/21,203.673
2013/07/22,321.787
2013/07/23,414.008
2013/07/24,319.869
2013/07/25,340.055
2013/07/26,321.04
2013/07/27,298.742
2013/07/28,212.835
2013/07/29,243.333
2013/07/30,208.166
2013/07/31,204.991
2013/08/01,183.702
2013/08/02,193.91
2013/08/03,257.997
2013/08/04,249.808
2013/08/05,264.345
2013/08/06,234.727
2013/08/07,221.267
2013/08/08,215.468
2013/08/09,131.935
2013/08/10,130.91
2013/08/11,130.846
2013/08/12,139.239
2013/08/13,166.592
2013/08/14,272.379
2013/08/15,268.142
2013/08/16,301.194
2013/08/17,251.524
2013/08/18,199.395
2013/08/19,119.904
2013/08/20,62.73
2013/08/21,63.17
2013/08/22,121.506
2013/08/23,118.199
2013/08/24,135.994
2013/08/25,202.067
2013/08/26,216.795
2013/08/27,215.18
2013/08/28,206.37
2013/08/29,118.698
2013/08/30,112.065
2013/08/31,138.017
2013/09/01,102.336
2013/09/02,89.78
2013/09/03,74.181
2013/09/04,210.866
2013/09/05,245.715
2013/09/06,274.224
2013/09/07,283.487
2013/09/08,264.625
2013/09/09,216.7
2013/09/10,95.9
2013/09/11,99.503
2013/09/12,99.738
2013/09/13,99.077
2013/09/14,48.474
2013/09/15,162.264
2013/09/16,201.517
2013/09/17,200.496
2013/09/18,187.809
2013/09/19,175.882
2013/09/20,154.015
2013/09/21,94.639
2013/09/22,83.921
2013/09/23,68.415
2013/09/24,47.058
2013/09/25,50.651
2013/09/26,132.681
2013/09/27,133.32
2013/09/28,131.814
2013/09/29,126.096
2013/09/30,110.326
2013/10/01,68.501
2013/10/02,48.503
2013/10/03,46.267
2013/10/04,48.736
2013/10/05,52.617
2013/10/06,79.056
2013/10/07,94.537
2013/10/08,92.92
2013/10/09,88.623
2013/10/10,88.372
2013/10/11,86.698
2013/10/12,32.559
2013/10/13,31.521
2013/10/14,30.858
2013/10/15,33.911
2013/10/16,59.419
2013/10/17,88.822
2013/10/18,90.896
2013/10/19,83.407
2013/10/20,83.344
2013/10/21,71.046
2013/10/22,63.951
2013/10/23,75.926
2013/10/24,58.352
2013/10/25,53.962
2013/10/26,106.905
2013/10/27,117.975
2013/10/28,127.868
2013/10/29,120.946
2013/10/30,99.778
2013/10/31,72.783
2013/11/01,47.079
2013/11/02,27.233
2013/11/03,25.365
2013/11/04,22.466
2013/11/05,21.958
2013/11/06,22.959
2013/11/07,23.941
2013/11/08,32.881
2013/11/09,72.53
2013/11/10,71.593
2013/11/11,71.822
2013/11/12,79.029
2013/11/13,66.863
2013/11/14,80.914
2013/11/15,85.06
2013/11/16,95.939
2013/11/17,89.758
2013/11/18,75.623
2013/11/19,108.646
2013/11/20,76.873
2013/11/21,84.221
2013/11/22,133.847
2013/11/23,157.866
2013/11/24,152.086
2013/11/25,137.436
2013/11/26,141.828
2013/11/27,175.999
2013/11/28,179.691
2013/11/29,180.41
2013/11/30,198.614
2013/12/01,180.43
2013/12/02,182.647
2013/12/03,162.677
2013/12/04,157.625
2013/12/05,148.102
2013/12/06,147.072
2013/12/07,172.793
2013/12/08,189.976
2013/12/09,200.138
2013/12/10,161.868
2013/12/11,171.312
2013/12/12,157.764
2013/12/13,84.739
2013/12/14,83.325
2013/12/15,102.542
2013/12/16,99.411
2013/12/17,87.973
2013/12/18,139.386
2013/12/19,148.314
2013/12/20,148.569
2013/12/21,124.207
2013/12/22,121.925
2013/12/23,69.384
2013/12/24,48.183
2013/12/25,50.768
2013/12/26,37.69
2013/12/27,42.361
2013/12/28,43.1
2013/12/29,49.118
2013/12/30,46.63
2013/12/31,44.496
2014/01/01,38.789
2014/01/02,79.727
2014/01/03,78.3
2014/01/04,79.995
2014/01/05,87.04
2014/01/06,89.707
2014/01/07,88.432
2014/01/08,82.134
2014/01/09,51.495
2014/01/10,58.886
2014/01/11,48.803
2014/01/12,40.647
2014/01/13,85.392
2014/01/14,94.539
2014/01/15,94.328
2014/01/16,90.82
2014/01/17,100.283
2014/01/18,82.369
2014/01/19,41.582
2014/01/20,42.384
2014/01/21,45.714
2014/01/22,43.549
2014/01/23,44.879
2014/01/24,42.645
2014/01/25,51.145
2014/01/26,58.133
2014/01/27,41.811
2014/01/28,53.359
2014/01/29,36.883
2014/01/30,32.637
2014/01/31,29.468
2014/02/01,29.515
2014/02/02,29.508
2014/02/03,26.278
2014/02/04,19.949
2014/02/05,27.531
2014/02/06,23.146
2014/02/07,41.835
2014/02/08,44.52
2014/02/09,52.242
2014/02/10,49.904
2014/02/11,39.041
2014/02/12,33.874
2014/02/13,24.173
2014/02/14,26.385
2014/02/15,22.38
2014/02/16,20.655
2014/02/17,24.684
2014/02/18,23.936
2014/02/19,17.549
2014/02/20,19.825
