Date,top100cap30sma
2012/02/14,23.526
2012/02/15,23.521
2012/02/16,23.507
2012/02/17,23.49
2012/02/18,23.46
2012/02/19,23.43
2012/02/20,23.399
2012/02/21,23.369
2012/02/22,23.339
2012/02/23,23.309
2012/02/24,23.275
2012/02/25,23.26
2012/02/26,23.244
2012/02/27,23.228
2012/02/28,23.214
2012/02/29,23.195
2012/03/01,23.176
2012/03/02,23.159
2012/03/03,23.136
2012/03/04,23.113
2012/03/05,23.086
2012/03/06,23.059
2012/03/07,23.035
2012/03/08,23.01
2012/03/09,22.985
2012/03/10,22.96
2012/03/11,22.936
2012/03/12,22.913
2012/03/13,22.889
2012/03/14,22.859
2012/03/15,22.815
2012/03/16,22.809
2012/03/17,22.81
2012/03/18,22.814
2012/03/19,22.821
2012/03/20,22.828
2012/03/21,22.835
2012/03/22,22.836
2012/03/23,22.841
2012/03/24,22.845
2012/03/25,22.865
2012/03/26,22.867
2012/03/27,22.867
2012/03/28,22.872
2012/03/29,22.873
2012/03/30,22.876
2012/03/31,22.878
2012/04/01,22.878
2012/04/02,22.887
2012/04/03,22.893
2012/04/04,22.908
2012/04/05,22.926
2012/04/06,22.954
2012/04/07,22.982
2012/04/08,23.011
2012/04/09,23.025
2012/04/10,23.038
2012/04/11,23.054
2012/04/12,23.073
2012/04/13,23.085
2012/04/14,23.093
2012/04/15,23.104
2012/04/16,23.126
2012/04/17,23.156
2012/04/18,23.187
2012/04/19,23.22
2012/04/20,23.261
2012/04/21,23.305
2012/04/22,23.35
2012/04/23,23.396
2012/04/24,23.428
2012/04/25,23.455
2012/04/26,23.488
2012/04/27,23.517
2012/04/28,23.545
2012/04/29,23.569
2012/04/30,23.593
2012/05/01,23.617
2012/05/02,23.637
2012/05/03,23.66
2012/05/04,23.673
2012/05/05,23.685
2012/05/06,23.706
2012/05/07,23.729
2012/05/08,23.751
2012/05/09,23.792
2012/05/10,23.836
2012/05/11,23.891
2012/05/12,23.941
2012/05/13,23.996
2012/05/14,24.051
2012/05/15,24.106
2012/05/16,24.156
2012/05/17,24.206
2012/05/18,24.256
2012/05/19,24.302
2012/05/20,24.342
2012/05/21,24.384
2012/05/22,24.43
2012/05/23,24.478
2012/05/24,24.53
2012/05/25,24.587
2012/05/26,24.641
2012/05/27,24.694
2012/05/28,24.748
2012/05/29,24.809
2012/05/30,24.872
2012/05/31,24.925
2012/06/01,24.963
2012/06/02,24.999
2012/06/03,25.04
2012/06/04,25.074
2012/06/05,25.088
2012/06/06,25.099
2012/06/07,25.112
2012/06/08,25.121
2012/06/09,25.139
2012/06/10,25.143
2012/06/11,25.146
2012/06/12,25.148
2012/06/13,25.159
2012/06/14,25.164
2012/06/15,25.161
2012/06/16,25.152
2012/06/17,25.138
2012/06/18,25.128
2012/06/19,25.118
2012/06/20,25.106
2012/06/21,25.088
2012/06/22,25.066
2012/06/23,25.04
2012/06/24,25.018
2012/06/25,24.989
2012/06/26,24.958
2012/06/27,24.931
2012/06/28,24.91
2012/06/29,24.885
2012/06/30,24.87
2012/07/01,24.874
2012/07/02,24.874
2012/07/03,24.873
2012/07/04,24.882
2012/07/05,24.891
2012/07/06,24.9
2012/07/07,24.909
2012/07/08,24.919
2012/07/09,24.914
2012/07/10,24.912
2012/07/11,24.916
2012/07/12,24.934
2012/07/13,24.94
2012/07/14,24.946
2012/07/15,24.956
2012/07/16,24.959
2012/07/17,24.963
2012/07/18,24.963
2012/07/19,24.959
2012/07/20,24.956
2012/07/21,24.951
2012/07/22,24.945
2012/07/23,24.941
2012/07/24,24.929
2012/07/25,24.927
2012/07/26,24.93
2012/07/27,24.929
2012/07/28,24.92
2012/07/29,24.916
2012/07/30,24.91
2012/07/31,24.901
2012/08/01,24.9
2012/08/02,24.893
2012/08/03,24.881
2012/08/04,24.869
2012/08/05,24.856
2012/08/06,24.845
2012/08/07,24.834
2012/08/08,24.822
2012/08/09,24.807
2012/08/10,24.791
2012/08/11,24.758
2012/08/12,24.729
2012/08/13,24.698
2012/08/14,24.668
2012/08/15,24.645
2012/08/16,24.628
2012/08/17,24.608
2012/08/18,24.591
2012/08/19,24.558
2012/08/20,24.513
2012/08/21,24.462
2012/08/22,24.403
2012/08/23,24.345
2012/08/24,24.278
2012/08/25,24.204
2012/08/26,24.132
2012/08/27,24.054
2012/08/28,23.971
2012/08/29,23.885
2012/08/30,23.789
2012/08/31,23.69
2012/09/01,23.59
2012/09/02,23.486
2012/09/03,23.382
2012/09/04,23.276
2012/09/05,23.162
2012/09/06,23.042
2012/09/07,22.92
2012/09/08,22.8
2012/09/09,22.678
2012/09/10,22.555
2012/09/11,22.424
2012/09/12,22.291
2012/09/13,22.149
2012/09/14,22
2012/09/15,21.845
2012/09/16,21.687
2012/09/17,21.526
2012/09/18,21.379
2012/09/19,21.235
2012/09/20,21.096
2012/09/21,20.977
2012/09/22,20.855
2012/09/23,20.735
2012/09/24,20.62
2012/09/25,20.501
2012/09/26,20.389
2012/09/27,20.278
2012/09/28,20.173
2012/09/29,20.078
2012/09/30,19.984
2012/10/01,19.895
2012/10/02,19.811
2012/10/03,19.727
2012/10/04,19.647
2012/10/05,19.575
2012/10/06,19.507
2012/10/07,19.444
2012/10/08,19.378
2012/10/09,19.314
2012/10/10,19.257
2012/10/11,19.21
2012/10/12,19.168
2012/10/13,19.13
2012/10/14,19.099
2012/10/15,19.073
2012/10/16,19.056
2012/10/17,19.043
2012/10/18,19.031
2012/10/19,19.029
2012/10/20,19.03
2012/10/21,19.028
2012/10/22,19.04
2012/10/23,19.054
2012/10/24,19.069
2012/10/25,19.084
2012/10/26,19.1
2012/10/27,19.115
2012/10/28,19.13
2012/10/29,19.143
2012/10/30,19.168
2012/10/31,19.189
2012/11/01,19.209
2012/11/02,19.227
2012/11/03,19.245
2012/11/04,19.264
2012/11/05,19.281
2012/11/06,19.301
2012/11/07,19.323
2012/11/08,19.343
2012/11/09,19.359
2012/11/10,19.375
2012/11/11,19.393
2012/11/12,19.411
2012/11/13,19.428
2012/11/14,19.444
2012/11/15,19.458
2012/11/16,19.474
2012/11/17,19.496
2012/11/18,19.517
2012/11/19,19.54
2012/11/20,19.554
2012/11/21,19.563
2012/11/22,19.576
2012/11/23,19.588
2012/11/24,19.6
2012/11/25,19.61
2012/11/26,19.612
2012/11/27,19.628
2012/11/28,19.648
2012/11/29,19.656
2012/11/30,19.67
2012/12/01,19.685
2012/12/02,19.702
2012/12/03,19.719
2012/12/04,19.733
2012/12/05,19.746
2012/12/06,19.758
2012/12/07,19.773
2012/12/08,19.79
2012/12/09,19.803
2012/12/10,19.817
2012/12/11,19.829
2012/12/12,19.841
2012/12/13,19.848
2012/12/14,19.852
2012/12/15,19.856
2012/12/16,19.855
2012/12/17,19.851
2012/12/18,19.843
2012/12/19,19.838
2012/12/20,19.83
2012/12/21,19.814
2012/12/22,19.797
2012/12/23,19.78
2012/12/24,19.764
2012/12/25,19.748
2012/12/26,19.744
2012/12/27,19.728
2012/12/28,19.709
2012/12/29,19.692
2012/12/30,19.675
2012/12/31,19.657
2013/01/01,19.64
2013/01/02,19.622
2013/01/03,19.609
2013/01/04,19.594
2013/01/05,19.58
2013/01/06,19.568
2013/01/07,19.556
2013/01/08,19.54
2013/01/09,19.522
2013/01/10,19.505
2013/01/11,19.49
2013/01/12,19.481
2013/01/13,19.471
2013/01/14,19.46
2013/01/15,19.449
2013/01/16,19.437
2013/01/17,19.429
2013/01/18,19.417
2013/01/19,19.407
2013/01/20,19.401
2013/01/21,19.394
2013/01/22,19.388
2013/01/23,19.385
2013/01/24,19.379
2013/01/25,19.372
2013/01/26,19.37
2013/01/27,19.367
2013/01/28,19.363
2013/01/29,19.359
2013/01/30,19.358
2013/01/31,19.355
2013/02/01,19.351
2013/02/02,19.344
2013/02/03,19.339
2013/02/04,19.334
2013/02/05,19.327
2013/02/06,19.319
2013/02/07,19.319
2013/02/08,19.319
2013/02/09,19.318
2013/02/10,19.317
2013/02/11,19.316
2013/02/12,19.321
2013/02/13,19.328
2013/02/14,19.334
2013/02/15,19.34
2013/02/16,19.346
2013/02/17,19.346
2013/02/18,19.346
2013/02/19,19.345
2013/02/20,19.351
2013/02/21,19.355
2013/02/22,19.36
2013/02/23,19.366
2013/02/24,19.368
2013/02/25,19.363
2013/02/26,19.359
2013/02/27,19.354
2013/02/28,19.349
2013/03/01,19.341
2013/03/02,19.335
2013/03/03,19.331
2013/03/04,19.33
2013/03/05,19.328
2013/03/06,19.328
2013/03/07,19.327
2013/03/08,19.331
2013/03/09,19.335
2013/03/10,19.337
2013/03/11,19.341
2013/03/12,19.344
2013/03/13,19.349
2013/03/14,19.351
2013/03/15,19.35
2013/03/16,19.349
2013/03/17,19.35
2013/03/18,19.349
2013/03/19,19.354
2013/03/20,19.361
2013/03/21,19.367
2013/03/22,19.368
2013/03/23,19.367
2013/03/24,19.367
2013/03/25,19.369
2013/03/26,19.381
2013/03/27,19.396
2013/03/28,19.411
2013/03/29,19.432
2013/03/30,19.456
2013/03/31,19.476
2013/04/01,19.499
2013/04/02,19.522
2013/04/03,19.542
2013/04/04,19.564
2013/04/05,19.578
2013/04/06,19.593
2013/04/07,19.602
2013/04/08,19.608
2013/04/09,19.618
2013/04/10,19.628
2013/04/11,19.653
2013/04/12,19.675
2013/04/13,19.696
2013/04/14,19.721
2013/04/15,19.754
2013/04/16,19.791
2013/04/17,19.825
2013/04/18,19.862
2013/04/19,19.895
2013/04/20,19.934
2013/04/21,19.973
2013/04/22,20.012
2013/04/23,20.05
2013/04/24,20.079
2013/04/25,20.105
2013/04/26,20.13
2013/04/27,20.145
2013/04/28,20.156
2013/04/29,20.159
2013/04/30,20.168
2013/05/01,20.174
2013/05/02,20.18
2013/05/03,20.188
2013/05/04,20.196
2013/05/05,20.207
2013/05/06,20.216
2013/05/07,20.227
2013/05/08,20.241
2013/05/09,20.255
2013/05/10,20.265
2013/05/11,20.26
2013/05/12,20.256
2013/05/13,20.251
2013/05/14,20.247
2013/05/15,20.236
2013/05/16,20.223
2013/05/17,20.214
2013/05/18,20.204
2013/05/19,20.193
2013/05/20,20.178
2013/05/21,20.164
2013/05/22,20.151
2013/05/23,20.137
2013/05/24,20.132
2013/05/25,20.116
2013/05/26,20.098
2013/05/27,20.092
2013/05/28,20.085
2013/05/29,20.081
2013/05/30,20.076
2013/05/31,20.067
2013/06/01,20.056
2013/06/02,20.044
2013/06/03,20.031
2013/06/04,20.018
2013/06/05,20.01
2013/06/06,20.001
2013/06/07,19.99
2013/06/08,19.981
2013/06/09,19.976
2013/06/10,19.972
2013/06/11,19.968
2013/06/12,19.967
2013/06/13,19.965
2013/06/14,19.964
2013/06/15,19.959
2013/06/16,19.956
2013/06/17,19.954
2013/06/18,19.952
2013/06/19,19.951
2013/06/20,19.951
2013/06/21,19.949
2013/06/22,19.947
2013/06/23,19.945
2013/06/24,19.951
2013/06/25,19.955
2013/06/26,19.957
2013/06/27,19.961
2013/06/28,19.967
2013/06/29,19.973
2013/06/30,19.982
2013/07/01,19.993
2013/07/02,20.006
2013/07/03,20.021
2013/07/04,20.04
2013/07/05,20.059
2013/07/06,20.083
2013/07/07,20.107
2013/07/08,20.131
2013/07/09,20.154
2013/07/10,20.176
2013/07/11,20.2
2013/07/12,20.218
2013/07/13,20.233
2013/07/14,20.245
2013/07/15,20.255
2013/07/16,20.264
2013/07/17,20.274
2013/07/18,20.295
2013/07/19,20.31
2013/07/20,20.325
2013/07/21,20.34
2013/07/22,20.356
2013/07/23,20.37
2013/07/24,20.384
2013/07/25,20.4
2013/07/26,20.414
2013/07/27,20.428
2013/07/28,20.441
2013/07/29,20.456
2013/07/30,20.472
2013/07/31,20.489
2013/08/01,20.503
2013/08/02,20.517
2013/08/03,20.525
2013/08/04,20.531
2013/08/05,20.53
2013/08/06,20.531
2013/08/07,20.531
2013/08/08,20.532
2013/08/09,20.532
2013/08/10,20.529
2013/08/11,20.534
2013/08/12,20.549
2013/08/13,20.569
2013/08/14,20.587
2013/08/15,20.604
2013/08/16,20.616
2013/08/17,20.613
2013/08/18,20.613
2013/08/19,20.615
2013/08/20,20.612
2013/08/21,20.607
2013/08/22,20.604
2013/08/23,20.595
2013/08/24,20.586
2013/08/25,20.579
2013/08/26,20.569
2013/08/27,20.558
2013/08/28,20.545
2013/08/29,20.525
2013/08/30,20.501
2013/08/31,20.479
2013/09/01,20.454
2013/09/02,20.431
2013/09/03,20.408
2013/09/04,20.389
2013/09/05,20.365
2013/09/06,20.339
2013/09/07,20.312
2013/09/08,20.286
2013/09/09,20.257
2013/09/10,20.225
2013/09/11,20.183
2013/09/12,20.138
2013/09/13,20.093
2013/09/14,20.051
2013/09/15,20.011
2013/09/16,19.974
2013/09/17,19.937
2013/09/18,19.899
2013/09/19,19.87
2013/09/20,19.842
2013/09/21,19.814
2013/09/22,19.785
2013/09/23,19.758
2013/09/24,19.729
2013/09/25,19.7
2013/09/26,19.674
2013/09/27,19.648
2013/09/28,19.628
2013/09/29,19.609
2013/09/30,19.59
2013/10/01,19.575
2013/10/02,19.568
2013/10/03,19.567
2013/10/04,19.563
2013/10/05,19.564
2013/10/06,19.564
2013/10/07,19.565
2013/10/08,19.565
2013/10/09,19.569
2013/10/10,19.572
2013/10/11,19.581
2013/10/12,19.591
2013/10/13,19.602
2013/10/14,19.613
2013/10/15,19.624
2013/10/16,19.635
2013/10/17,19.646
2013/10/18,19.66
2013/10/19,19.672
2013/10/20,19.683
2013/10/21,19.69
2013/10/22,19.701
2013/10/23,19.71
2013/10/24,19.718
2013/10/25,19.763
2013/10/26,19.809
2013/10/27,19.853
2013/10/28,19.897
2013/10/29,19.939
2013/10/30,19.982
2013/10/31,20.025
2013/11/01,20.063
2013/11/02,20.093
2013/11/03,20.126
2013/11/04,20.174
2013/11/05,20.226
2013/11/06,20.28
2013/11/07,20.334
2013/11/08,20.39
2013/11/09,20.446
2013/11/10,20.499
2013/11/11,20.551
2013/11/12,20.602
2013/11/13,20.652
2013/11/14,20.702
2013/11/15,20.754
2013/11/16,20.806
2013/11/17,20.856
2013/11/18,20.906
2013/11/19,20.957
2013/11/20,21.012
2013/11/21,21.067
2013/11/22,21.147
2013/11/23,21.217
2013/11/24,21.253
2013/11/25,21.285
2013/11/26,21.314
2013/11/27,21.342
2013/11/28,21.373
2013/11/29,21.396
2013/11/30,21.416
2013/12/01,21.436
2013/12/02,21.455
2013/12/03,21.473
2013/12/04,21.474
2013/12/05,21.472
2013/12/06,21.472
2013/12/07,21.472
2013/12/08,21.47
2013/12/09,21.469
2013/12/10,21.476
2013/12/11,21.489
2013/12/12,21.504
2013/12/13,21.523
2013/12/14,21.539
2013/12/15,21.556
2013/12/16,21.572
2013/12/17,21.587
2013/12/18,21.603
2013/12/19,21.616
2013/12/20,21.629
2013/12/21,21.641
2013/12/22,21.628
2013/12/23,21.625
2013/12/24,21.623
2013/12/25,21.611
2013/12/26,21.6
2013/12/27,21.592
2013/12/28,21.581
2013/12/29,21.575
2013/12/30,21.574
2013/12/31,21.57
2014/01/01,21.561
2014/01/02,21.551
2014/01/03,21.542
2014/01/04,21.537
2014/01/05,21.525
2014/01/06,21.515
