Date,hashrate90var
2011/01/01,1.4514994516399E+21
2011/01/02,1.4782470300543E+21
2011/01/03,1.5125352273214E+21
2011/01/04,1.5175902462356E+21
2011/01/05,1.5231599969827E+21
2011/01/06,1.5345670709741E+21
2011/01/07,1.5320424052846E+21
2011/01/08,1.5621809457915E+21
2011/01/09,1.5642848268224E+21
2011/01/10,1.5795045249278E+21
2011/01/11,1.5815791514775E+21
2011/01/12,1.5881538792737E+21
2011/01/13,1.6023532589259E+21
2011/01/14,1.616399504092E+21
2011/01/15,1.6414333426152E+21
2011/01/16,1.6687016944305E+21
2011/01/17,1.6948983819658E+21
2011/01/18,1.6989131486199E+21
2011/01/19,1.7059823455822E+21
2011/01/20,1.717506845432E+21
2011/01/21,1.7530018289763E+21
2011/01/22,1.7404887414887E+21
2011/01/23,1.7476427190073E+21
2011/01/24,1.7534890943755E+21
2011/01/25,1.742765742775E+21
2011/01/26,1.7486690950785E+21
2011/01/27,1.7664582145874E+21
2011/01/28,1.7770964947414E+21
2011/01/29,1.7835697094542E+21
2011/01/30,1.7943212998935E+21
2011/01/31,1.7813299663597E+21
2011/02/01,1.8142516154758E+21
2011/02/02,1.8091322247575E+21
2011/02/03,1.7949135082779E+21
2011/02/04,1.8145839197063E+21
2011/02/05,1.8655873664504E+21
2011/02/06,1.8842549077568E+21
2011/02/07,1.9317444521425E+21
2011/02/08,2.0365126370765E+21
2011/02/09,2.1305564783813E+21
2011/02/10,2.2323626287761E+21
2011/02/11,2.3258629161279E+21
2011/02/12,2.4532351306114E+21
2011/02/13,2.5708673432587E+21
2011/02/14,2.6698968745958E+21
2011/02/15,2.8122401546112E+21
2011/02/16,3.0237868816658E+21
2011/02/17,3.3428257663521E+21
2011/02/18,3.8291334288435E+21
2011/02/19,4.1243263702407E+21
2011/02/20,4.4225632229776E+21
2011/02/21,4.7660073835765E+21
2011/02/22,5.2169524125086E+21
2011/02/23,5.7944720727357E+21
2011/02/24,6.3815058644792E+21
2011/02/25,6.9046958534919E+21
2011/02/26,7.657889249474E+21
2011/02/27,9.8362022378453E+21
2011/02/28,1.0823456981727E+22
2011/03/01,1.1180479190487E+22
2011/03/02,1.1709592316352E+22
2011/03/03,1.2438596978516E+22
2011/03/04,1.3760210007783E+22
2011/03/05,1.6167762785004E+22
2011/03/06,1.9593658962344E+22
2011/03/07,2.2047025816886E+22
2011/03/08,2.3040399044179E+22
2011/03/09,2.3872555927425E+22
2011/03/10,2.4539231798353E+22
2011/03/11,2.4948872161152E+22
2011/03/12,2.5483171976921E+22
2011/03/13,2.5958974598872E+22
2011/03/14,2.6052083028614E+22
2011/03/15,2.6107301018943E+22
2011/03/16,2.6590880315228E+22
2011/03/17,2.6934571931071E+22
2011/03/18,2.7418713314198E+22
2011/03/19,2.7420492358026E+22
2011/03/20,2.7583215512367E+22
2011/03/21,2.8122033550092E+22
2011/03/22,2.8471792146043E+22
2011/03/23,2.8741373952113E+22
2011/03/24,2.9513493285238E+22
2011/03/25,2.9738406940844E+22
2011/03/26,2.990126033571E+22
2011/03/27,2.9958545264152E+22
2011/03/28,3.0102161479858E+22
2011/03/29,3.0407939819264E+22
2011/03/30,3.0465979573336E+22
2011/03/31,3.1115440040129E+22
2011/04/01,3.1685803891978E+22
2011/04/02,3.2114349036254E+22
2011/04/03,3.2365946835276E+22
2011/04/04,3.2656874083685E+22
2011/04/05,3.3103566523303E+22
2011/04/06,3.3643839964397E+22
2011/04/07,3.3698594923978E+22
2011/04/08,3.3902145569682E+22
2011/04/09,3.4179830630004E+22
2011/04/10,3.4486624445083E+22
2011/04/11,3.4606945244456E+22
2011/04/12,3.4797459142684E+22
2011/04/13,3.5679636020968E+22
2011/04/14,3.5926504182999E+22
2011/04/15,3.5571609283867E+22
2011/04/16,3.5423040745121E+22
2011/04/17,3.55326619182E+22
2011/04/18,3.5578982609826E+22
2011/04/19,3.5215610530956E+22
2011/04/20,3.5045818277268E+22
2011/04/21,3.500950117378E+22
2011/04/22,3.4932887369876E+22
2011/04/23,3.5116613560559E+22
2011/04/24,3.5143119843739E+22
2011/04/25,3.5160504845152E+22
2011/04/26,3.6180091963768E+22
2011/04/27,3.6782325706629E+22
2011/04/28,3.6333017497344E+22
2011/04/29,3.6686428004963E+22
2011/04/30,3.8383755493944E+22
2011/05/01,3.956648503206E+22
2011/05/02,4.128753840112E+22
2011/05/03,4.2997188730757E+22
2011/05/04,4.4297350332607E+22
2011/05/05,4.6629541692012E+22
2011/05/06,4.9054506196692E+22
2011/05/07,5.1569330742167E+22
2011/05/08,5.3251140225441E+22
2011/05/09,5.8168836861667E+22
2011/05/10,6.867622834845E+22
2011/05/11,7.4594269742308E+22
2011/05/12,7.8800181982496E+22
2011/05/13,8.4383366987147E+22
2011/05/14,9.7000012228777E+22
2011/05/15,1.0888493104001E+23
2011/05/16,1.2007885283385E+23
2011/05/17,1.3553014906976E+23
2011/05/18,1.5757648195503E+23
2011/05/19,1.9195346501366E+23
2011/05/20,2.2303159224133E+23
2011/05/21,2.5513506311955E+23
2011/05/22,3.0438128893862E+23
2011/05/23,3.5947901256386E+23
2011/05/24,4.3289635473951E+23
2011/05/25,5.1277623433508E+23
2011/05/26,6.3199495111683E+23
2011/05/27,7.9748562823479E+23
2011/05/28,8.6438802993878E+23
2011/05/29,9.2660048974069E+23
2011/05/30,9.8428837568009E+23
2011/05/31,1.0298225631902E+24
2011/06/01,1.0886890560162E+24
2011/06/02,1.179202317401E+24
2011/06/03,1.2769750780652E+24
2011/06/04,1.3888443456442E+24
2011/06/05,1.4990917278364E+24
2011/06/06,1.6969291197952E+24
2011/06/07,1.840048408372E+24
2011/06/08,1.9701567298219E+24
2011/06/09,2.1606429581763E+24
2011/06/10,2.3845074000068E+24
2011/06/11,2.6162893252088E+24
2011/06/12,2.885304915432E+24
2011/06/13,3.105893751656E+24
2011/06/14,3.3326625453504E+24
2011/06/15,3.9192473207664E+24
2011/06/16,4.5610048513513E+24
2011/06/17,4.9120682259475E+24
2011/06/18,5.2771748671801E+24
2011/06/19,5.7746229606393E+24
2011/06/20,6.3660086665995E+24
2011/06/21,7.0010983567518E+24
2011/06/22,7.8033805462399E+24
2011/06/23,8.4224127041983E+24
2011/06/24,9.5303559995826E+24
2011/06/25,1.0180540035547E+25
2011/06/26,1.0681952856223E+25
2011/06/27,1.1218194548499E+25
2011/06/28,1.1727606743931E+25
2011/06/29,1.2374807019061E+25
2011/06/30,1.3108720797376E+25
2011/07/01,1.3901299382168E+25
2011/07/02,1.4497788194753E+25
2011/07/03,1.4980563661815E+25
2011/07/04,1.5396541499126E+25
2011/07/05,1.5722172193197E+25
2011/07/06,1.6001826900256E+25
2011/07/07,1.6337095094954E+25
2011/07/08,1.6620273153092E+25
2011/07/09,1.7103649893173E+25
2011/07/10,1.7362623415522E+25
2011/07/11,1.766368695423E+25
2011/07/12,1.7882486794556E+25
2011/07/13,1.8346592030216E+25
2011/07/14,1.8704103632265E+25
2011/07/15,1.894340901601E+25
2011/07/16,1.9269741586463E+25
2011/07/17,1.9461378348106E+25
2011/07/18,1.9679996012918E+25
2011/07/19,1.9919652845075E+25
2011/07/20,1.9935868483655E+25
2011/07/21,2.0075382658901E+25
2011/07/22,2.0142393431622E+25
2011/07/23,2.0171216116739E+25
2011/07/24,2.0293460643617E+25
2011/07/25,2.0450399431005E+25
2011/07/26,2.057724297522E+25
2011/07/27,2.0881527340768E+25
2011/07/28,2.0945214409281E+25
2011/07/29,2.0880518376331E+25
2011/07/30,2.0713645573582E+25
2011/07/31,2.0672494822278E+25
2011/08/01,2.0869565950136E+25
2011/08/02,2.0808092917838E+25
2011/08/03,2.0714826896754E+25
2011/08/04,2.044583837574E+25
2011/08/05,2.004428388643E+25
2011/08/06,1.9596150795603E+25
2011/08/07,1.910794163038E+25
2011/08/08,1.8671678612384E+25
2011/08/09,1.8234947573899E+25
2011/08/10,1.7969050768452E+25
2011/08/11,1.746875911867E+25
2011/08/12,1.6951603331294E+25
2011/08/13,1.6434053422869E+25
2011/08/14,1.5811348137912E+25
2011/08/15,1.5278905281763E+25
2011/08/16,1.4689861151449E+25
2011/08/17,1.4172225154807E+25
2011/08/18,1.3669078442402E+25
2011/08/19,1.309318801403E+25
2011/08/20,1.2576307259346E+25
2011/08/21,1.2106103627989E+25
2011/08/22,1.1868996734674E+25
2011/08/23,1.1553601189966E+25
2011/08/24,1.1149050372427E+25
2011/08/25,1.0780862300105E+25
2011/08/26,1.0242810143424E+25
2011/08/27,9.632867280062E+24
2011/08/28,9.0039635680352E+24
2011/08/29,8.3233301389622E+24
2011/08/30,7.7079505967202E+24
2011/08/31,7.1920500922329E+24
2011/09/01,6.6303790220867E+24
2011/09/02,6.1098371008319E+24
2011/09/03,5.5805482072674E+24
2011/09/04,5.1818317778E+24
2011/09/05,4.7091204744475E+24
2011/09/06,4.218535577601E+24
2011/09/07,3.8244899639184E+24
2011/09/08,3.4591267684924E+24
2011/09/09,3.1019278445971E+24
2011/09/10,2.7982685578406E+24
2011/09/11,2.4363297210224E+24
2011/09/12,2.0995033712336E+24
2011/09/13,2.0051409209482E+24
2011/09/14,1.9370417182216E+24
2011/09/15,1.7306099191003E+24
2011/09/16,1.5425183092796E+24
2011/09/17,1.462877445576E+24
2011/09/18,1.4103408501742E+24
2011/09/19,1.3607089604017E+24
2011/09/20,1.3648993233891E+24
2011/09/21,1.323907135554E+24
2011/09/22,1.3207901577924E+24
2011/09/23,1.2978863704322E+24
2011/09/24,1.2720662264492E+24
2011/09/25,1.2367590115702E+24
2011/09/26,1.2149484916984E+24
2011/09/27,1.2094912103756E+24
2011/09/28,1.2196489904903E+24
2011/09/29,1.2330344990518E+24
2011/09/30,1.2627523126879E+24
2011/10/01,1.2981651118529E+24
2011/10/02,1.2899806898235E+24
2011/10/03,1.2742298676863E+24
2011/10/04,1.2548140608166E+24
2011/10/05,1.2785872871056E+24
2011/10/06,1.2562424763867E+24
2011/10/07,1.2941909833525E+24
2011/10/08,1.2961897987574E+24
2011/10/09,1.3582412292469E+24
2011/10/10,1.3923615798289E+24
2011/10/11,1.5045129317465E+24
2011/10/12,1.6024802178482E+24
2011/10/13,1.8160289372764E+24
2011/10/14,1.9285311903351E+24
2011/10/15,1.9702456968592E+24
2011/10/16,2.0752220066002E+24
2011/10/17,2.2204418392666E+24
2011/10/18,2.3468462600634E+24
2011/10/19,2.4363098403497E+24
2011/10/20,2.5684000641062E+24
2011/10/21,2.6502947882303E+24
2011/10/22,2.8346578720747E+24
2011/10/23,3.0256768827348E+24
2011/10/24,3.1343727477314E+24
2011/10/25,3.0609536273326E+24
2011/10/26,3.0965859031733E+24
2011/10/27,3.209732676226E+24
2011/10/28,3.3967916179261E+24
2011/10/29,3.4424489247768E+24
2011/10/30,3.4244726086156E+24
2011/10/31,3.472354732652E+24
2011/11/01,3.4708537772483E+24
2011/11/02,3.4809318579703E+24
2011/11/03,3.5548733254347E+24
2011/11/04,3.6571420561156E+24
2011/11/05,3.7004907003219E+24
2011/11/06,3.7511419728544E+24
2011/11/07,3.8303603486858E+24
2011/11/08,3.7446040482698E+24
2011/11/09,3.7240132005223E+24
2011/11/10,3.73072391844E+24
2011/11/11,3.8090407616637E+24
2011/11/12,3.9058388304094E+24
2011/11/13,3.9030208656644E+24
2011/11/14,3.9492752920696E+24
2011/11/15,3.9341598554119E+24
2011/11/16,3.9091369952162E+24
2011/11/17,3.9401547788008E+24
2011/11/18,3.9752331239296E+24
2011/11/19,3.9445234039733E+24
2011/11/20,3.771484103546E+24
2011/11/21,3.5852654790122E+24
2011/11/22,3.5812546410935E+24
2011/11/23,3.6025692005333E+24
2011/11/24,3.6097493857187E+24
2011/11/25,3.6737419472165E+24
2011/11/26,3.7520493457821E+24
2011/11/27,3.8321757458998E+24
2011/11/28,3.828980743617E+24
2011/11/29,3.7349323812835E+24
2011/11/30,3.7295087539245E+24
2011/12/01,3.620643180222E+24
2011/12/02,3.5042494146969E+24
2011/12/03,3.5011386026991E+24
2011/12/04,3.428341798859E+24
2011/12/05,3.3040168301968E+24
2011/12/06,3.158959824273E+24
2011/12/07,3.1371921617204E+24
2011/12/08,3.0807219082805E+24
2011/12/09,2.9618522855146E+24
2011/12/10,2.891400107462E+24
2011/12/11,2.8941227750831E+24
2011/12/12,2.8227471295379E+24
2011/12/13,2.7358319157594E+24
2011/12/14,2.6115784551932E+24
2011/12/15,2.5652287589078E+24
2011/12/16,2.5922655659726E+24
2011/12/17,2.3818123618826E+24
2011/12/18,2.263627843797E+24
2011/12/19,2.2094483134887E+24
2011/12/20,2.0473983226784E+24
2011/12/21,1.8715056570319E+24
2011/12/22,1.7366506198469E+24
2011/12/23,1.6837048547758E+24
2011/12/24,1.5669495498035E+24
2011/12/25,1.4899486825222E+24
2011/12/26,1.4041345324923E+24
2011/12/27,1.3198471380233E+24
2011/12/28,1.2336455168059E+24
2011/12/29,1.1815107450214E+24
2011/12/30,1.1640143676771E+24
2011/12/31,1.0714981025619E+24
2012/01/01,9.9400315315721E+23
2012/01/02,9.1709504208689E+23
2012/01/03,8.7633541015029E+23
2012/01/04,7.5087903207815E+23
2012/01/05,6.9606156389615E+23
2012/01/06,6.2887328013995E+23
2012/01/07,6.3583460271694E+23
2012/01/08,6.1698404998545E+23
2012/01/09,6.4155875721544E+23
2012/01/10,6.4060361936241E+23
2012/01/11,6.4457743386362E+23
2012/01/12,6.7667954097084E+23
2012/01/13,6.3413710002738E+23
2012/01/14,6.3512817486948E+23
2012/01/15,6.4497101930262E+23
2012/01/16,6.5528443611591E+23
2012/01/17,6.8557233352454E+23
2012/01/18,6.8974107616253E+23
2012/01/19,6.8091668839506E+23
2012/01/20,6.7599203133787E+23
2012/01/21,7.0015129481409E+23
2012/01/22,7.1378768851414E+23
2012/01/23,7.3821434263664E+23
2012/01/24,7.4419371610626E+23
2012/01/25,7.6175546523748E+23
2012/01/26,7.4767519544817E+23
2012/01/27,7.5175223172916E+23
2012/01/28,7.4899870601231E+23
2012/01/29,7.6629271821911E+23
2012/01/30,8.2870175374131E+23
2012/01/31,8.7434604123798E+23
2012/02/01,8.7888377010007E+23
2012/02/02,8.8189902221732E+23
2012/02/03,9.3916486486895E+23
2012/02/04,9.6466360592378E+23
2012/02/05,9.7864571642011E+23
2012/02/06,9.9417064956819E+23
2012/02/07,9.9826826290154E+23
2012/02/08,1.0011937752875E+24
2012/02/09,9.9316367076705E+23
2012/02/10,1.0035492179674E+24
2012/02/11,1.0090086721724E+24
2012/02/12,1.0499600919901E+24
2012/02/13,1.075927887839E+24
2012/02/14,1.0751073737744E+24
2012/02/15,1.0711848372257E+24
2012/02/16,1.0664092417778E+24
2012/02/17,1.065261384411E+24
2012/02/18,1.0831006632806E+24
2012/02/19,1.1524197424257E+24
2012/02/20,1.1603030945219E+24
2012/02/21,1.1513719916665E+24
2012/02/22,1.1248552732814E+24
2012/02/23,1.1366616401362E+24
2012/02/24,1.1119131286378E+24
2012/02/25,1.1197284760195E+24
2012/02/26,1.1034459481749E+24
2012/02/27,1.0938712661608E+24
2012/02/28,1.0851204279365E+24
2012/02/29,1.1693975580954E+24
2012/03/01,1.1949719308824E+24
2012/03/02,1.1773419871156E+24
2012/03/03,1.1593743209718E+24
2012/03/04,1.1455012945054E+24
2012/03/05,1.1485040682997E+24
2012/03/06,1.1589022463849E+24
2012/03/07,1.1505526116187E+24
2012/03/08,1.1890782357062E+24
2012/03/09,1.2367383508008E+24
2012/03/10,1.3286758896522E+24
2012/03/11,1.3005009977244E+24
2012/03/12,1.2835787197888E+24
2012/03/13,1.3158660371989E+24
2012/03/14,1.2815211517589E+24
2012/03/15,1.1912460406923E+24
2012/03/16,1.1402984707559E+24
2012/03/17,1.1812867625241E+24
2012/03/18,1.2240162532265E+24
2012/03/19,1.2286362217567E+24
2012/03/20,1.2192816497125E+24
2012/03/21,1.2303946683695E+24
2012/03/22,1.2418961671172E+24
2012/03/23,1.1948072676877E+24
2012/03/24,1.2165986878326E+24
2012/03/25,1.3096939217054E+24
2012/03/26,1.3248826377847E+24
2012/03/27,1.3093565753803E+24
2012/03/28,1.3024702083598E+24
2012/03/29,1.225781043907E+24
2012/03/30,1.2310868221524E+24
2012/03/31,1.2868634213133E+24
2012/04/01,1.2876209504216E+24
2012/04/02,1.2750686811296E+24
2012/04/03,1.2581809802278E+24
2012/04/04,1.2048081578314E+24
2012/04/05,1.2013736232231E+24
2012/04/06,1.2032933696252E+24
2012/04/07,1.2005318987644E+24
2012/04/08,1.2052164663499E+24
2012/04/09,1.2307146271634E+24
2012/04/10,1.2215069077995E+24
2012/04/11,1.2458115918092E+24
2012/04/12,1.1996484420701E+24
2012/04/13,1.1847419618839E+24
2012/04/14,1.1710323152293E+24
2012/04/15,1.1695900659262E+24
2012/04/16,1.1708642128018E+24
2012/04/17,1.1471607741063E+24
2012/04/18,1.0928467083198E+24
2012/04/19,1.0558644541441E+24
2012/04/20,1.0968014381053E+24
2012/04/21,1.0950758193305E+24
2012/04/22,1.1019089315003E+24
2012/04/23,1.0897715379172E+24
2012/04/24,1.0836999559991E+24
2012/04/25,1.0365475940354E+24
2012/04/26,1.008387130114E+24
2012/04/27,9.9431330817963E+23
2012/04/28,9.9182505289234E+23
2012/04/29,1.0122196307611E+24
2012/04/30,1.0594849332079E+24
2012/05/01,1.0944729570924E+24
2012/05/02,1.0905960353812E+24
2012/05/03,1.0963875903822E+24
2012/05/04,1.1071539745565E+24
2012/05/05,1.1078566545809E+24
2012/05/06,1.1278287933157E+24
2012/05/07,1.1368958076862E+24
2012/05/08,1.1867457903235E+24
2012/05/09,1.225426532505E+24
2012/05/10,1.2557325054234E+24
2012/05/11,1.232930159147E+24
2012/05/12,1.2465037113361E+24
2012/05/13,1.2421015554908E+24
2012/05/14,1.1933769146869E+24
2012/05/15,1.1476176806927E+24
2012/05/16,1.1345913845994E+24
2012/05/17,1.1093560940921E+24
2012/05/18,1.1110849303834E+24
2012/05/19,1.1221819043228E+24
2012/05/20,1.1233356742469E+24
2012/05/21,1.0541770118628E+24
2012/05/22,1.0536015880049E+24
2012/05/23,1.0615797862678E+24
2012/05/24,1.0440600206236E+24
2012/05/25,1.0798944741146E+24
2012/05/26,1.0855677540747E+24
2012/05/27,1.0880290974921E+24
2012/05/28,1.0810134131414E+24
2012/05/29,1.081123999215E+24
2012/05/30,1.0988412867567E+24
2012/05/31,1.0910241533527E+24
2012/06/01,1.0048440097082E+24
2012/06/02,9.7897316599779E+23
2012/06/03,9.828081641364E+23
2012/06/04,9.846572525595E+23
2012/06/05,9.7962360715842E+23
2012/06/06,9.922383208892E+23
2012/06/07,9.9298497352224E+23
2012/06/08,9.6490723664019E+23
2012/06/09,9.6760050092602E+23
2012/06/10,9.9098668418177E+23
2012/06/11,1.0130814304185E+24
2012/06/12,1.0142021587228E+24
2012/06/13,9.7609666037954E+23
2012/06/14,9.6075457973562E+23
2012/06/15,9.7243880085155E+23
2012/06/16,9.7053325699783E+23
2012/06/17,9.8963945697847E+23
2012/06/18,9.9646243427669E+23
2012/06/19,1.0986378960991E+24
2012/06/20,1.1036896418337E+24
2012/06/21,1.0756635596883E+24
2012/06/22,1.0759389092834E+24
2012/06/23,1.1052581616652E+24
2012/06/24,1.1314773655875E+24
2012/06/25,1.1389875378978E+24
2012/06/26,1.1514987100801E+24
2012/06/27,1.1932833555727E+24
2012/06/28,1.1976226884084E+24
2012/06/29,1.1756549836951E+24
2012/06/30,1.1740199732996E+24
2012/07/01,1.166979651415E+24
2012/07/02,1.1631591528267E+24
2012/07/03,1.1768644893078E+24
2012/07/04,1.181498946768E+24
2012/07/05,1.1551424528323E+24
2012/07/06,1.1584835117823E+24
2012/07/07,1.2140377233243E+24
2012/07/08,1.2702550812505E+24
2012/07/09,1.3230281637874E+24
2012/07/10,1.3410978740079E+24
2012/07/11,1.3406045542791E+24
2012/07/12,1.2973627422696E+24
2012/07/13,1.2886264886518E+24
2012/07/14,1.2664370170811E+24
2012/07/15,1.2462856764122E+24
2012/07/16,1.2360026355231E+24
2012/07/17,1.2588232943847E+24
2012/07/18,1.3277049755299E+24
2012/07/19,1.3590726126118E+24
2012/07/20,1.3626114623209E+24
2012/07/21,1.3731523404489E+24
2012/07/22,1.3914527224685E+24
2012/07/23,1.3682022168106E+24
2012/07/24,1.3788022080144E+24
2012/07/25,1.4245633252794E+24
2012/07/26,1.5084530209431E+24
2012/07/27,1.5860339217045E+24
2012/07/28,1.7395171169123E+24
2012/07/29,1.7506779628993E+24
2012/07/30,2.071895847019E+24
2012/07/31,2.1227105130682E+24
2012/08/01,2.1211269056992E+24
2012/08/02,2.1975638267048E+24
2012/08/03,2.3968294236285E+24
2012/08/04,2.5053416127227E+24
2012/08/05,2.5689207032088E+24
2012/08/06,2.5881961356099E+24
2012/08/07,2.638116268812E+24
2012/08/08,2.7724494692673E+24
2012/08/09,2.8861698018196E+24
2012/08/10,3.029535973409E+24
2012/08/11,3.1651411237632E+24
2012/08/12,3.344014852868E+24
2012/08/13,3.4938936256419E+24
2012/08/14,3.6031079769483E+24
2012/08/15,3.7450816139849E+24
2012/08/16,3.9171834084686E+24
2012/08/17,3.9704417824735E+24
2012/08/18,4.0047608029909E+24
2012/08/19,4.1197756527663E+24
2012/08/20,4.5252615890201E+24
2012/08/21,4.8624136112254E+24
2012/08/22,4.8549083124888E+24
2012/08/23,4.8303254190125E+24
2012/08/24,4.8716281806112E+24
2012/08/25,4.9157535231818E+24
2012/08/26,5.2202955420011E+24
2012/08/27,5.3656543818697E+24
2012/08/28,5.305546940302E+24
2012/08/29,5.5399504300122E+24
2012/08/30,5.6905794540891E+24
2012/08/31,5.7535969760629E+24
2012/09/01,5.9524202479237E+24
2012/09/02,6.0616304554537E+24
2012/09/03,6.3078897258549E+24
2012/09/04,6.3059018538572E+24
2012/09/05,6.6154379813534E+24
2012/09/06,7.0534645652564E+24
2012/09/07,7.6322238958934E+24
2012/09/08,7.9150229828516E+24
2012/09/09,8.0595518554482E+24
2012/09/10,8.1246483017483E+24
2012/09/11,8.3709749770145E+24
2012/09/12,8.319591773531E+24
2012/09/13,8.367024607068E+24
2012/09/14,8.5379612701528E+24
2012/09/15,8.5800997077296E+24
2012/09/16,8.6641083767081E+24
2012/09/17,9.0772459391362E+24
2012/09/18,9.3418954326602E+24
