Date,size7sma
2010/11/14,479.71
2010/11/15,1614
2010/11/16,3101
2010/11/17,3095
2010/11/18,3218
2010/11/19,5234
2010/11/20,7892
2010/11/21,10160
2010/11/22,8995
2010/11/23,7537
2010/11/24,8251
2010/11/25,9414
2010/11/26,7605
2010/11/27,4990
2010/11/28,2744
2010/11/29,2753
2010/11/30,2738
2010/12/01,2076
2010/12/02,815.854
2010/12/03,640.407
2010/12/04,616.73
2010/12/05,584.432
2010/12/06,557.427
2010/12/07,572.77
2010/12/08,537.624
2010/12/09,531.1
2010/12/10,533.776
2010/12/11,588.537
2010/12/12,669.238
2010/12/13,847.9
2010/12/14,888.108
2010/12/15,930.308
2010/12/16,963.793
2010/12/17,1004
2010/12/18,991.04
2010/12/19,988.108
2010/12/20,978.847
2010/12/21,964.365
2010/12/22,1009
2010/12/23,1042
2010/12/24,1044
2010/12/25,1062
2010/12/26,1078
2010/12/27,994.522
2010/12/28,1020
2010/12/29,985.024
2010/12/30,975.623
2010/12/31,968.538
2011/01/01,984.771
2011/01/02,967.289
2011/01/03,1164
2011/01/04,1259
2011/01/05,1470
2011/01/06,1540
2011/01/07,1643
2011/01/08,1810
2011/01/09,1970
2011/01/10,1943
2011/01/11,2018
2011/01/12,1941
2011/01/13,2010
2011/01/14,2062
2011/01/15,2011
2011/01/16,1946
2011/01/17,1810
2011/01/18,1744
2011/01/19,1712
2011/01/20,1626
2011/01/21,1646
2011/01/22,1823
2011/01/23,1898
2011/01/24,2037
2011/01/25,2010
2011/01/26,2009
2011/01/27,2073
2011/01/28,2060
2011/01/29,2040
2011/01/30,2642
2011/01/31,2745
2011/02/01,2877
2011/02/02,2907
2011/02/03,2858
2011/02/04,2776
2011/02/05,2569
2011/02/06,1902
2011/02/07,1657
2011/02/08,1512
2011/02/09,1519
2011/02/10,1826
2011/02/11,2158
2011/02/12,2371
2011/02/13,2512
2011/02/14,2862
2011/02/15,3062
2011/02/16,3155
2011/02/17,3046
2011/02/18,2970
2011/02/19,2974
2011/02/20,2993
2011/02/21,2866
2011/02/22,2902
2011/02/23,2940
2011/02/24,2980
2011/02/25,2908
2011/02/26,2786
2011/02/27,2796
2011/02/28,2920
2011/03/01,3429
2011/03/02,3567
2011/03/03,3831
2011/03/04,3879
2011/03/05,3994
2011/03/06,3910
2011/03/07,3805
2011/03/08,3474
2011/03/09,3493
2011/03/10,3476
2011/03/11,3716
2011/03/12,4157
2011/03/13,4791
2011/03/14,5446
2011/03/15,5986
2011/03/16,6417
2011/03/17,6668
2011/03/18,6867
2011/03/19,7148
2011/03/20,7638
2011/03/21,8087
2011/03/22,7770
2011/03/23,8089
2011/03/24,7873
2011/03/25,7603
2011/03/26,7612
2011/03/27,7103
2011/03/28,6479
2011/03/29,6427
2011/03/30,5701
2011/03/31,5523
2011/04/01,5408
2011/04/02,4750
2011/04/03,4304
2011/04/04,4054
2011/04/05,3807
2011/04/06,3861
2011/04/07,3885
2011/04/08,3975
2011/04/09,4043
2011/04/10,4090
2011/04/11,4108
2011/04/12,4350
2011/04/13,4397
2011/04/14,4713
2011/04/15,5135
2011/04/16,5441
2011/04/17,5547
2011/04/18,5928
2011/04/19,6302
2011/04/20,6911
2011/04/21,6676
2011/04/22,6294
2011/04/23,6198
2011/04/24,6368
2011/04/25,6165
2011/04/26,5919
2011/04/27,6141
2011/04/28,6552
2011/04/29,6884
2011/04/30,7470
2011/05/01,7983
2011/05/02,7955
2011/05/03,7897
2011/05/04,7228
2011/05/05,7102
2011/05/06,7016
2011/05/07,6559
2011/05/08,5985
2011/05/09,6038
2011/05/10,6305
2011/05/11,6470
2011/05/12,6723
2011/05/13,7189
2011/05/14,7373
2011/05/15,7714
2011/05/16,7979
2011/05/17,7897
2011/05/18,8049
2011/05/19,8497
2011/05/20,8505
2011/05/21,8693
2011/05/22,8751
2011/05/23,8774
2011/05/24,8811
2011/05/25,8863
2011/05/26,8587
2011/05/27,8851
2011/05/28,9388
2011/05/29,9750
2011/05/30,10632
2011/05/31,11987
2011/06/01,12847
2011/06/02,13773
2011/06/03,15023
2011/06/04,15593
2011/06/05,16318
2011/06/06,16883
2011/06/07,17447
2011/06/08,19746
2011/06/09,20807
2011/06/10,20962
2011/06/11,21070
2011/06/12,22061
2011/06/13,22549
2011/06/14,22765
2011/06/15,21159
2011/06/16,22106
2011/06/17,22863
2011/06/18,23832
2011/06/19,23747
2011/06/20,23287
2011/06/21,22320
2011/06/22,21941
2011/06/23,20038
2011/06/24,19107
2011/06/25,19641
2011/06/26,20602
2011/06/27,22591
2011/06/28,24329
2011/06/29,25378
2011/06/30,25991
2011/07/01,26929
2011/07/02,26056
2011/07/03,24894
2011/07/04,23668
2011/07/05,23794
2011/07/06,24660
2011/07/07,25803
2011/07/08,25156
2011/07/09,25286
2011/07/10,26421
2011/07/11,26905
2011/07/12,26310
2011/07/13,24832
2011/07/14,24429
2011/07/15,24203
2011/07/16,24314
2011/07/17,23297
2011/07/18,23265
2011/07/19,23917
2011/07/20,24788
2011/07/21,24497
2011/07/22,25204
2011/07/23,25041
2011/07/24,25058
2011/07/25,24954
2011/07/26,23845
2011/07/27,23128
2011/07/28,23091
2011/07/29,22149
2011/07/30,21388
2011/07/31,21109
2011/08/01,20580
2011/08/02,21092
2011/08/03,21273
2011/08/04,21711
2011/08/05,22217
2011/08/06,23494
2011/08/07,23881
2011/08/08,24542
2011/08/09,24979
2011/08/10,25105
2011/08/11,24467
2011/08/12,24471
2011/08/13,24195
2011/08/14,24708
2011/08/15,25071
2011/08/16,24994
2011/08/17,25357
2011/08/18,25264
2011/08/19,25940
2011/08/20,25423
2011/08/21,24606
2011/08/22,23337
2011/08/23,22338
2011/08/24,22056
2011/08/25,22273
2011/08/26,21691
2011/08/27,22325
2011/08/28,22459
2011/08/29,23029
2011/08/30,23191
2011/08/31,22543
2011/09/01,22587
2011/09/02,21930
2011/09/03,20813
2011/09/04,23517
2011/09/05,22801
2011/09/06,22999
2011/09/07,23461
2011/09/08,23192
2011/09/09,24204
2011/09/10,24877
2011/09/11,22490
2011/09/12,22975
2011/09/13,22380
2011/09/14,21764
2011/09/15,21238
2011/09/16,20763
2011/09/17,20089
2011/09/18,18986
2011/09/19,19135
2011/09/20,20437
2011/09/21,21527
2011/09/22,21493
2011/09/23,21205
2011/09/24,21736
2011/09/25,22212
2011/09/26,21319
2011/09/27,20144
2011/09/28,18887
2011/09/29,18896
2011/09/30,18851
2011/10/01,18187
2011/10/02,17937
2011/10/03,17939
2011/10/04,18332
2011/10/05,18348
2011/10/06,18669
2011/10/07,18397
2011/10/08,18826
2011/10/09,18953
2011/10/10,19190
2011/10/11,20100
2011/10/12,20758
2011/10/13,20991
2011/10/14,21140
2011/10/15,20885
2011/10/16,20867
2011/10/17,21307
2011/10/18,19695
2011/10/19,18980
2011/10/20,18172
2011/10/21,17782
2011/10/22,18446
2011/10/23,18868
2011/10/24,18366
2011/10/25,18256
2011/10/26,18607
2011/10/27,19027
2011/10/28,19766
2011/10/29,19717
2011/10/30,19358
2011/10/31,18875
2011/11/01,18654
2011/11/02,18122
2011/11/03,18145
2011/11/04,17795
2011/11/05,17141
2011/11/06,16397
2011/11/07,16705
2011/11/08,17075
2011/11/09,17317
2011/11/10,17378
2011/11/11,17377
2011/11/12,17122
2011/11/13,17333
2011/11/14,17383
2011/11/15,17151
2011/11/16,17500
2011/11/17,16981
2011/11/18,16652
2011/11/19,16852
2011/11/20,17155
2011/11/21,16892
2011/11/22,16958
2011/11/23,16607
2011/11/24,17170
2011/11/25,17208
2011/11/26,17290
2011/11/27,17459
2011/11/28,17969
2011/11/29,18674
2011/11/30,19168
2011/12/01,18620
2011/12/02,18855
2011/12/03,18717
2011/12/04,18547
2011/12/05,18029
2011/12/06,17747
2011/12/07,17613
2011/12/08,17695
2011/12/09,17343
2011/12/10,17361
2011/12/11,17460
2011/12/12,17813
2011/12/13,17647
2011/12/14,17105
2011/12/15,17160
2011/12/16,17701
2011/12/17,17422
2011/12/18,16837
2011/12/19,16598
2011/12/20,17502
2011/12/21,17594
2011/12/22,17605
2011/12/23,17143
2011/12/24,16976
2011/12/25,16893
2011/12/26,16383
2011/12/27,15120
2011/12/28,14839
2011/12/29,14766
2011/12/30,14525
2011/12/31,14937
2012/01/01,15534
2012/01/02,16303
2012/01/03,16600
2012/01/04,17313
2012/01/05,18438
2012/01/06,19409
2012/01/07,19474
2012/01/08,19953
2012/01/09,20134
2012/01/10,21771
2012/01/11,22938
2012/01/12,22298
2012/01/13,22300
2012/01/14,22767
2012/01/15,22833
2012/01/16,22735
2012/01/17,21293
2012/01/18,20907
2012/01/19,21055
2012/01/20,20929
2012/01/21,20692
2012/01/22,20083
2012/01/23,19444
2012/01/24,20090
2012/01/25,20122
2012/01/26,20244
2012/01/27,20317
2012/01/28,20434
2012/01/29,20629
2012/01/30,20710
2012/01/31,20400
2012/02/01,19803
2012/02/02,19746
2012/02/03,19659
2012/02/04,19940
2012/02/05,20409
2012/02/06,20831
2012/02/07,20862
2012/02/08,20902
2012/02/09,21119
2012/02/10,22085
2012/02/11,22379
2012/02/12,22143
2012/02/13,23235
2012/02/14,24628
2012/02/15,25899
2012/02/16,27232
2012/02/17,25986
2012/02/18,25010
2012/02/19,24565
2012/02/20,23525
2012/02/21,22249
2012/02/22,20756
2012/02/23,19330
2012/02/24,19824
2012/02/25,20086
2012/02/26,20302
2012/02/27,20367
2012/02/28,19850
2012/02/29,19487
2012/03/01,19504
2012/03/02,20328
2012/03/03,20624
2012/03/04,21127
2012/03/05,21816
2012/03/06,22394
2012/03/07,22707
2012/03/08,22315
2012/03/09,20983
2012/03/10,20710
2012/03/11,20407
2012/03/12,19479
2012/03/13,19682
2012/03/14,20666
2012/03/15,21400
2012/03/16,21614
2012/03/17,21587
2012/03/18,21154
2012/03/19,21617
2012/03/20,20790
2012/03/21,19861
2012/03/22,19027
2012/03/23,19199
2012/03/24,18723
2012/03/25,18964
2012/03/26,18958
2012/03/27,19032
2012/03/28,19412
2012/03/29,20070
2012/03/30,19922
2012/03/31,20117
2012/04/01,20183
2012/04/02,20948
2012/04/03,22055
2012/04/04,22226
2012/04/05,23093
2012/04/06,23815
2012/04/07,24527
2012/04/08,24441
2012/04/09,23546
2012/04/10,23268
2012/04/11,23674
2012/04/12,23612
2012/04/13,23738
2012/04/14,24340
2012/04/15,26010
2012/04/16,27043
2012/04/17,27571
2012/04/18,28523
2012/04/19,27688
2012/04/20,27962
2012/04/21,27510
2012/04/22,26305
2012/04/23,25940
2012/04/24,25370
2012/04/25,24564
2012/04/26,25102
2012/04/27,24647
2012/04/28,24608
2012/04/29,24291
2012/04/30,24079
2012/05/01,24527
2012/05/02,25125
2012/05/03,26775
2012/05/04,28783
2012/05/05,30528
2012/05/06,32777
2012/05/07,36243
2012/05/08,38535
2012/05/09,40860
2012/05/10,41263
2012/05/11,44195
2012/05/12,48152
2012/05/13,49759
2012/05/14,55747
2012/05/15,60479
2012/05/16,63749
2012/05/17,67489
2012/05/18,69783
2012/05/19,75892
2012/05/20,83520
2012/05/21,86481
2012/05/22,88393
2012/05/23,91702
2012/05/24,95501
2012/05/25,99604
2012/05/26,94807
2012/05/27,91014
2012/05/28,88593
2012/05/29,90712
2012/05/30,89892
2012/05/31,86230
2012/06/01,82680
2012/06/02,77709
2012/06/03,81018
2012/06/04,86289
2012/06/05,89518
2012/06/06,83761
2012/06/07,88848
2012/06/08,88682
2012/06/09,95647
2012/06/10,96611
2012/06/11,92386
2012/06/12,82489
2012/06/13,98674
2012/06/14,109371
2012/06/15,120210
2012/06/16,125975
2012/06/17,127600
2012/06/18,127482
2012/06/19,135196
2012/06/20,127214
2012/06/21,114827
2012/06/22,104315
2012/06/23,95584
2012/06/24,90474
2012/06/25,88084
2012/06/26,84608
2012/06/27,81401
2012/06/28,80369
2012/06/29,78222
2012/06/30,79353
2012/07/01,76262
2012/07/02,74190
2012/07/03,70177
2012/07/04,68003
2012/07/05,65481
2012/07/06,65841
2012/07/07,64684
2012/07/08,65053
2012/07/09,64853
2012/07/10,70751
2012/07/11,75842
2012/07/12,76345
2012/07/13,76722
2012/07/14,76362
2012/07/15,79575
2012/07/16,83459
2012/07/17,81976
2012/07/18,81162
2012/07/19,86300
2012/07/20,92071
2012/07/21,98346
2012/07/22,99782
2012/07/23,100259
2012/07/24,98152
2012/07/25,94459
2012/07/26,90427
2012/07/27,83529
2012/07/28,81920
2012/07/29,81436
2012/07/30,80267
2012/07/31,88949
2012/08/01,92846
2012/08/02,93994
2012/08/03,95436
2012/08/04,93634
2012/08/05,95060
2012/08/06,96876
2012/08/07,87427
2012/08/08,87484
2012/08/09,86040
2012/08/10,86152
2012/08/11,85643
2012/08/12,84226
2012/08/13,87839
2012/08/14,91222
2012/08/15,97615
2012/08/16,104885
2012/08/17,112358
2012/08/18,115597
2012/08/19,117268
2012/08/20,112143
2012/08/21,112728
2012/08/22,106479
2012/08/23,99222
2012/08/24,93727
2012/08/25,93467
2012/08/26,88914
2012/08/27,89410
2012/08/28,87208
2012/08/29,84559
2012/08/30,86619
2012/08/31,91014
2012/09/01,91763
2012/09/02,94375
2012/09/03,95604
2012/09/04,100245
2012/09/05,102730
2012/09/06,104540
2012/09/07,99546
2012/09/08,97840
2012/09/09,97068
2012/09/10,95847
2012/09/11,95176
2012/09/12,92163
2012/09/13,91577
2012/09/14,93931
2012/09/15,92392
2012/09/16,92399
2012/09/17,88026
2012/09/18,84314
2012/09/19,87388
2012/09/20,85248
2012/09/21,82610
2012/09/22,81341
2012/09/23,81286
2012/09/24,84302
2012/09/25,82238
2012/09/26,82752
2012/09/27,81696
2012/09/28,83391
2012/09/29,82683
2012/09/30,80217
2012/10/01,81560
2012/10/02,86340
2012/10/03,86159
2012/10/04,92155
2012/10/05,95557
2012/10/06,100145
2012/10/07,109656
2012/10/08,109931
2012/10/09,111457
2012/10/10,110518
2012/10/11,106458
2012/10/12,102545
2012/10/13,103011
2012/10/14,99025
2012/10/15,97487
2012/10/16,95990
2012/10/17,98332
2012/10/18,98460
2012/10/19,99056
2012/10/20,97604
2012/10/21,99406
2012/10/22,104232
2012/10/23,106614
2012/10/24,104198
2012/10/25,104286
2012/10/26,100265
2012/10/27,93616
2012/10/28,84767
2012/10/29,77960
2012/10/30,74504
2012/10/31,74155
2012/11/01,72469
2012/11/02,76322
2012/11/03,80436
2012/11/04,83449
2012/11/05,86901
2012/11/06,88577
2012/11/07,90571
2012/11/08,93136
2012/11/09,90930
2012/11/10,92902
2012/11/11,92520
2012/11/12,90661
2012/11/13,87603
2012/11/14,85726
2012/11/15,88818
2012/11/16,95458
2012/11/17,99793
2012/11/18,104735
2012/11/19,109079
2012/11/20,112655
2012/11/21,116711
2012/11/22,113714
2012/11/23,110346
2012/11/24,106242
2012/11/25,108026
2012/11/26,107167
2012/11/27,103832
2012/11/28,100675
2012/11/29,101429
2012/11/30,102350
2012/12/01,102537
2012/12/02,95358
2012/12/03,89997
2012/12/04,96881
2012/12/05,101924
2012/12/06,105620
2012/12/07,106331
2012/12/08,108324
2012/12/09,115274
2012/12/10,122282
2012/12/11,119556
2012/12/12,119007
2012/12/13,121886
2012/12/14,129972
2012/12/15,132619
2012/12/16,136393
2012/12/17,138162
2012/12/18,147419
2012/12/19,148266
2012/12/20,148871
2012/12/21,146765
2012/12/22,148948
2012/12/23,147657
2012/12/24,148181
2012/12/25,136470
2012/12/26,133712
2012/12/27,130314
2012/12/28,126487
2012/12/29,124428
2012/12/30,121700
2012/12/31,114988
2013/01/01,113282
2013/01/02,112784
2013/01/03,109465
2013/01/04,111637
2013/01/05,110668
2013/01/06,108609
2013/01/07,111028
2013/01/08,119638
2013/01/09,124532
2013/01/10,132483
2013/01/11,138964
2013/01/12,145372
2013/01/13,154195
2013/01/14,157296
2013/01/15,158581
2013/01/16,163210
2013/01/17,168395
2013/01/18,168113
2013/01/19,167619
2013/01/20,164507
2013/01/21,166277
2013/01/22,164347
2013/01/23,163427
2013/01/24,156400
2013/01/25,153392
2013/01/26,152314
2013/01/27,155391
2013/01/28,159511
2013/01/29,161298
2013/01/30,154594
2013/01/31,150836
2013/02/01,152964
2013/02/02,153897
2013/02/03,152054
2013/02/04,149928
2013/02/05,147689
2013/02/06,147962
2013/02/07,155568
2013/02/08,155749
2013/02/09,158702
2013/02/10,159377
2013/02/11,161002
2013/02/12,168264
2013/02/13,172415
2013/02/14,169572
2013/02/15,164650
2013/02/16,156876
2013/02/17,152886
2013/02/18,149901
2013/02/19,145327
2013/02/20,144042
2013/02/21,141812
2013/02/22,144829
2013/02/23,150287
2013/02/24,155055
2013/02/25,155882
2013/02/26,157917
2013/02/27,157404
2013/02/28,161886
2013/03/01,166109
2013/03/02,168576
2013/03/03,168246
2013/03/04,170383
2013/03/05,173213
2013/03/06,180179
2013/03/07,184214
2013/03/08,179199
2013/03/09,175839
2013/03/10,179878
2013/03/11,180704
2013/03/12,178620
2013/03/13,174762
2013/03/14,168209
2013/03/15,169801
2013/03/16,161818
2013/03/17,146895
2013/03/18,137907
2013/03/19,131128
2013/03/20,122060
2013/03/21,117926
2013/03/22,111937
2013/03/23,115399
2013/03/24,122405
2013/03/25,131123
2013/03/26,135255
2013/03/27,147634
2013/03/28,154524
2013/03/29,161263
2013/03/30,170200
2013/03/31,172756
2013/04/01,168568
2013/04/02,170577
2013/04/03,169651
2013/04/04,176267
2013/04/05,178017
2013/04/06,173848
2013/04/07,182074
2013/04/08,190055
2013/04/09,190581
2013/04/10,188329
2013/04/11,187604
2013/04/12,183848
2013/04/13,181937
2013/04/14,177617
2013/04/15,172869
2013/04/16,173164
2013/04/17,172501
2013/04/18,162205
2013/04/19,169035
2013/04/20,170781
2013/04/21,163336
2013/04/22,161216
2013/04/23,160254
2013/04/24,166790
2013/04/25,171250
2013/04/26,163535
2013/04/27,162068
2013/04/28,161909
2013/04/29,161971
2013/04/30,162965
2013/05/01,157356
2013/05/02,160387
2013/05/03,163930
2013/05/04,165465
2013/05/05,169840
2013/05/06,172071
2013/05/07,170578
2013/05/08,168609
2013/05/09,167494
2013/05/10,168661
2013/05/11,173328
2013/05/12,177546
2013/05/13,178348
2013/05/14,182758
2013/05/15,191530
2013/05/16,193246
2013/05/17,190870
2013/05/18,187572
2013/05/19,181771
2013/05/20,183511
2013/05/21,179524
2013/05/22,171082
2013/05/23,165530
2013/05/24,163387
2013/05/25,160740
2013/05/26,159572
2013/05/27,154945
2013/05/28,154314
2013/05/29,154482
2013/05/30,153631
2013/05/31,151967
2013/06/01,148517
2013/06/02,146795
2013/06/03,143638
2013/06/04,137953
2013/06/05,136202
2013/06/06,134375
2013/06/07,135445
2013/06/08,135168
2013/06/09,136983
2013/06/10,135876
2013/06/11,134934
2013/06/12,128999
2013/06/13,123940
2013/06/14,120488
2013/06/15,116731
2013/06/16,112796
2013/06/17,116295
2013/06/18,120060
2013/06/19,127781
2013/06/20,134967
2013/06/21,135176
2013/06/22,138185
2013/06/23,138233
2013/06/24,137125
2013/06/25,134050
2013/06/26,128399
2013/06/27,123980
2013/06/28,124445
2013/06/29,122746
2013/06/30,120722
2013/07/01,117564
2013/07/02,116043
2013/07/03,111087
2013/07/04,106777
2013/07/05,100332
2013/07/06,97268
2013/07/07,94908
2013/07/08,92219
2013/07/09,90216
2013/07/10,91210
2013/07/11,93776
2013/07/12,102595
2013/07/13,107053
2013/07/14,110090
2013/07/15,111582
2013/07/16,112670
2013/07/17,113794
2013/07/18,114057
2013/07/19,106189
2013/07/20,101548
2013/07/21,99497
2013/07/22,100204
2013/07/23,102104
2013/07/24,105548
2013/07/25,108856
2013/07/26,110105
2013/07/27,111779
2013/07/28,114777
2013/07/29,114903
2013/07/30,111443
2013/07/31,111457
2013/08/01,110777
2013/08/02,112780
2013/08/03,117154
2013/08/04,118489
2013/08/05,120057
2013/08/06,123754
2013/08/07,125207
2013/08/08,123916
2013/08/09,122837
2013/08/10,121016
2013/08/11,116381
2013/08/12,118148
2013/08/13,119987
2013/08/14,121452
2013/08/15,126695
2013/08/16,136749
2013/08/17,139195
2013/08/18,146294
2013/08/19,152552
2013/08/20,154362
2013/08/21,153304
2013/08/22,148962
2013/08/23,141899
2013/08/24,142104
2013/08/25,143865
2013/08/26,139991
2013/08/27,143508
2013/08/28,146622
2013/08/29,146669
2013/08/30,147508
2013/08/31,142783
2013/09/01,135947
2013/09/02,129563
2013/09/03,123103
2013/09/04,121259
2013/09/05,122614
2013/09/06,123763
2013/09/07,132139
2013/09/08,137328
2013/09/09,139818
2013/09/10,139058
2013/09/11,133373
2013/09/12,129341
2013/09/13,122759
2013/09/14,113231
2013/09/15,114434
2013/09/16,119865
2013/09/17,125597
2013/09/18,133723
2013/09/19,136937
2013/09/20,141246
2013/09/21,146160
2013/09/22,142290
2013/09/23,138964
2013/09/24,134158
2013/09/25,127504
2013/09/26,130933
2013/09/27,129842
2013/09/28,128285
2013/09/29,128600
2013/09/30,127925
2013/10/01,129007
2013/10/02,135357
2013/10/03,133130
2013/10/04,134085
2013/10/05,131626
2013/10/06,131332
2013/10/07,133047
2013/10/08,131307
2013/10/09,127170
2013/10/10,126087
2013/10/11,125735
2013/10/12,127328
2013/10/13,128114
2013/10/14,123515
2013/10/15,119714
2013/10/16,117502
2013/10/17,116892
2013/10/18,119107
2013/10/19,122321
2013/10/20,122791
2013/10/21,126569
2013/10/22,131385
2013/10/23,133856
2013/10/24,137506
2013/10/25,135222
2013/10/26,134779
2013/10/27,134053
2013/10/28,133453
2013/10/29,135043
2013/10/30,133588
2013/10/31,130210
2013/11/01,127226
2013/11/02,124193
2013/11/03,122397
2013/11/04,120178
2013/11/05,121755
2013/11/06,130402
2013/11/07,142418
2013/11/08,160058
2013/11/09,173481
2013/11/10,183488
2013/11/11,187859
2013/11/12,185695
2013/11/13,185685
2013/11/14,180571
2013/11/15,172841
2013/11/16,161101
2013/11/17,156268
2013/11/18,171195
2013/11/19,195617
2013/11/20,202495
2013/11/21,215407
2013/11/22,222737
2013/11/23,235879
2013/11/24,242050
2013/11/25,232774
2013/11/26,224042
2013/11/27,228584
2013/11/28,224955
2013/11/29,228247
2013/11/30,226943
2013/12/01,227700
2013/12/02,233524
2013/12/03,224101
2013/12/04,219510
2013/12/05,218026
2013/12/06,206445
2013/12/07,201369
2013/12/08,191626
2013/12/09,183274
2013/12/10,184180
2013/12/11,178896
2013/12/12,169229
2013/12/13,170410
2013/12/14,170768
2013/12/15,178118
2013/12/16,179141
2013/12/17,175877
2013/12/18,177041
2013/12/19,173878
2013/12/20,174730
2013/12/21,175676
2013/12/22,174259
2013/12/23,172653
2013/12/24,172423
2013/12/25,168458
2013/12/26,171005
2013/12/27,165731
2013/12/28,166282
2013/12/29,168093
2013/12/30,169042
2013/12/31,165788
2014/01/01,155624
2014/01/02,162309
2014/01/03,169502
2014/01/04,170536
2014/01/05,169307
2014/01/06,173298
2014/01/07,177869
2014/01/08,185401
2014/01/09,175227
2014/01/10,168097
2014/01/11,161718
2014/01/12,156041
2014/01/13,150810
2014/01/14,150529
2014/01/15,151147
2014/01/16,153675
2014/01/17,159847
2014/01/18,160448
2014/01/19,162758
2014/01/20,165306
2014/01/21,171798
2014/01/22,173169
2014/01/23,176877
2014/01/24,174162
2014/01/25,177258
2014/01/26,182324
2014/01/27,182766
2014/01/28,182170
2014/01/29,185128
2014/01/30,183566
2014/01/31,183083
2014/02/01,180995
2014/02/02,178208
2014/02/03,177270
2014/02/04,178029
2014/02/05,182088
2014/02/06,187155
2014/02/07,198241
2014/02/08,203276
2014/02/09,210700
2014/02/10,214956
2014/02/11,211841
2014/02/12,216121
2014/02/13,217222
2014/02/14,214305
2014/02/15,213344
2014/02/16,204060
2014/02/17,204935
2014/02/18,208685
2014/02/19,202240
2014/02/20,203494
2014/02/21,207889
2014/02/22,208580
2014/02/23,217863
2014/02/24,219177
2014/02/25,227186
2014/02/26,231077
2014/02/27,228413
2014/02/28,225716
2014/03/01,236612
2014/03/02,240721
2014/03/03,255928
2014/03/04,266743
2014/03/05,273950
2014/03/06,279267
2014/03/07,281039
2014/03/08,273875
2014/03/09,268234
2014/03/10,260487
2014/03/11,245353
2014/03/12,239080
2014/03/13,240758
2014/03/14,248874
2014/03/15,245303
2014/03/16,240692
2014/03/17,231172
2014/03/18,220326
2014/03/19,217943
2014/03/20,212205
2014/03/21,201972
2014/03/22,210106
2014/03/23,206881
2014/03/24,207704
2014/03/25,217852
2014/03/26,220833
2014/03/27,224005
2014/03/28,221982
2014/03/29,211975
2014/03/30,224480
2014/03/31,223362
2014/04/01,219289
2014/04/02,212504
2014/04/03,203410
2014/04/04,200266
2014/04/05,202991
2014/04/06,200134
2014/04/07,205023
2014/04/08,215689
2014/04/09,222486
2014/04/10,233802
2014/04/11,237470
2014/04/12,234326
2014/04/13,227168
2014/04/14,223229
2014/04/15,215935
2014/04/16,219826
2014/04/17,215440
2014/04/18,212844
2014/04/19,216168
2014/04/20,217204
2014/04/21,213571
2014/04/22,220214
2014/04/23,216067
2014/04/24,224084
2014/04/25,227101
2014/04/26,225205
2014/04/27,226835
2014/04/28,233732
2014/04/29,225032
2014/04/30,229075
2014/05/01,216524
