Date,top100cap7sma
2011/02/17,32.879
2011/02/18,32.827
2011/02/19,32.78
2011/02/20,32.751
2011/02/21,32.723
2011/02/22,32.671
2011/02/23,32.623
2011/02/24,32.573
2011/02/25,32.53
2011/02/26,32.489
2011/02/27,32.504
2011/02/28,32.497
2011/03/01,32.54
2011/03/02,32.228
2011/03/03,31.91
2011/03/04,31.582
2011/03/05,31.261
2011/03/06,30.872
2011/03/07,30.511
2011/03/08,30.113
2011/03/09,30.07
2011/03/10,30.021
2011/03/11,29.965
2011/03/12,29.885
2011/03/13,29.795
2011/03/14,29.723
2011/03/15,29.648
2011/03/16,29.588
2011/03/17,29.558
2011/03/18,29.561
2011/03/19,29.577
2011/03/20,29.597
2011/03/21,29.612
2011/03/22,29.619
2011/03/23,29.625
2011/03/24,29.61
2011/03/25,29.581
2011/03/26,29.557
2011/03/27,29.522
2011/03/28,29.473
2011/03/29,29.439
2011/03/30,29.381
2011/03/31,29.324
2011/04/01,29.27
2011/04/02,29.186
2011/04/03,29.113
2011/04/04,29.033
2011/04/05,28.952
2011/04/06,28.887
2011/04/07,28.832
2011/04/08,28.777
2011/04/09,28.729
2011/04/10,28.684
2011/04/11,28.651
2011/04/12,28.606
2011/04/13,28.555
2011/04/14,28.571
2011/04/15,28.585
2011/04/16,28.612
2011/04/17,28.601
2011/04/18,28.574
2011/04/19,28.745
2011/04/20,28.91
2011/04/21,28.966
2011/04/22,29.021
2011/04/23,29.034
2011/04/24,29.071
2011/04/25,29.121
2011/04/26,28.985
2011/04/27,28.86
2011/04/28,28.754
2011/04/29,28.604
2011/04/30,28.671
2011/05/01,28.753
2011/05/02,28.83
2011/05/03,28.926
2011/05/04,29.046
2011/05/05,29.184
2011/05/06,29.334
2011/05/07,29.319
2011/05/08,29.286
2011/05/09,29.255
2011/05/10,29.208
2011/05/11,29.183
2011/05/12,29.187
2011/05/13,29.276
2011/05/14,29.366
2011/05/15,29.531
2011/05/16,29.713
2011/05/17,29.89
2011/05/18,30.039
2011/05/19,30.15
2011/05/20,30.193
2011/05/21,30.353
2011/05/22,30.449
2011/05/23,30.487
2011/05/24,30.519
2011/05/25,30.522
2011/05/26,30.533
2011/05/27,30.582
2011/05/28,30.509
2011/05/29,30.451
2011/05/30,30.444
2011/05/31,30.444
2011/06/01,30.456
2011/06/02,30.49
2011/06/03,30.518
2011/06/04,30.539
2011/06/05,30.562
2011/06/06,30.542
2011/06/07,30.504
2011/06/08,30.361
2011/06/09,30.192
2011/06/10,29.975
2011/06/11,29.79
2011/06/12,29.881
2011/06/13,30.034
2011/06/14,30.105
2011/06/15,30.258
2011/06/16,30.39
2011/06/17,30.525
2011/06/18,30.625
2011/06/19,30.545
2011/06/20,30.434
2011/06/21,30.417
2011/06/22,30.411
2011/06/23,30.531
2011/06/24,30.664
2011/06/25,30.771
2011/06/26,30.751
2011/06/27,30.781
2011/06/28,30.781
2011/06/29,30.75
2011/06/30,30.594
2011/07/01,30.466
2011/07/02,30.37
2011/07/03,30.285
2011/07/04,30.152
2011/07/05,30.068
2011/07/06,30.022
2011/07/07,30.005
2011/07/08,29.971
2011/07/09,29.938
2011/07/10,29.903
2011/07/11,29.872
2011/07/12,29.825
2011/07/13,29.772
2011/07/14,29.718
2011/07/15,29.666
2011/07/16,29.617
2011/07/17,29.575
2011/07/18,29.571
2011/07/19,29.564
2011/07/20,29.557
2011/07/21,29.547
2011/07/22,29.531
2011/07/23,29.517
2011/07/24,29.504
2011/07/25,29.447
2011/07/26,29.394
2011/07/27,29.335
2011/07/28,29.264
2011/07/29,29.201
2011/07/30,29.136
2011/07/31,29.055
2011/08/01,28.962
2011/08/02,28.874
2011/08/03,28.794
2011/08/04,28.759
2011/08/05,28.714
2011/08/06,28.73
2011/08/07,28.779
2011/08/08,28.893
2011/08/09,28.997
2011/08/10,29.1
2011/08/11,29.174
2011/08/12,29.257
2011/08/13,29.277
2011/08/14,29.267
2011/08/15,29.216
2011/08/16,29.169
2011/08/17,29.182
2011/08/18,29.195
2011/08/19,29.208
2011/08/20,29.228
2011/08/21,29.257
2011/08/22,29.285
2011/08/23,29.317
2011/08/24,29.305
2011/08/25,29.203
2011/08/26,29.104
2011/08/27,29.07
2011/08/28,29.037
2011/08/29,28.996
2011/08/30,28.955
2011/08/31,28.901
2011/09/01,28.947
2011/09/02,28.989
2011/09/03,28.961
2011/09/04,28.938
2011/09/05,28.92
2011/09/06,28.901
2011/09/07,28.947
2011/09/08,28.984
2011/09/09,29.038
2011/09/10,29.1
2011/09/11,29.302
2011/09/12,29.534
2011/09/13,29.765
2011/09/14,29.928
2011/09/15,30.086
2011/09/16,30.233
2011/09/17,30.376
2011/09/18,30.378
2011/09/19,30.345
2011/09/20,30.308
2011/09/21,30.347
2011/09/22,30.382
2011/09/23,30.406
2011/09/24,30.436
2011/09/25,30.452
2011/09/26,30.47
2011/09/27,30.494
2011/09/28,30.446
2011/09/29,30.405
2011/09/30,30.373
2011/10/01,30.335
2011/10/02,30.308
2011/10/03,30.284
2011/10/04,30.26
2011/10/05,30.234
2011/10/06,30.206
2011/10/07,30.196
2011/10/08,30.185
2011/10/09,30.175
2011/10/10,30.164
2011/10/11,30.153
2011/10/12,30.14
2011/10/13,30.136
2011/10/14,30.112
2011/10/15,30.087
2011/10/16,30.062
2011/10/17,30.027
2011/10/18,29.982
2011/10/19,29.946
2011/10/20,29.895
2011/10/21,29.861
2011/10/22,29.814
2011/10/23,29.771
2011/10/24,29.739
2011/10/25,29.714
2011/10/26,29.687
2011/10/27,29.666
2011/10/28,29.632
2011/10/29,29.657
2011/10/30,29.679
2011/10/31,29.697
2011/11/01,29.715
2011/11/02,29.729
2011/11/03,29.767
2011/11/04,29.801
2011/11/05,29.788
2011/11/06,29.773
2011/11/07,29.764
2011/11/08,29.739
2011/11/09,29.707
2011/11/10,29.656
2011/11/11,29.607
2011/11/12,29.563
2011/11/13,29.521
2011/11/14,29.473
2011/11/15,29.444
2011/11/16,29.432
2011/11/17,29.41
2011/11/18,29.367
2011/11/19,29.34
2011/11/20,29.298
2011/11/21,29.255
2011/11/22,29.212
2011/11/23,29.155
2011/11/24,29.112
2011/11/25,29.085
2011/11/26,29.041
2011/11/27,29.011
2011/11/28,29.053
2011/11/29,29.101
2011/11/30,29.128
2011/12/01,29.151
2011/12/02,29.171
2011/12/03,29.183
2011/12/04,29.194
2011/12/05,29.129
2011/12/06,29.045
2011/12/07,28.975
2011/12/08,28.624
2011/12/09,27.832
2011/12/10,27.037
2011/12/11,26.214
2011/12/12,25.375
2011/12/13,24.553
2011/12/14,23.741
2011/12/15,23.208
2011/12/16,23.124
2011/12/17,23.05
2011/12/18,23.007
2011/12/19,22.985
2011/12/20,23.022
2011/12/21,23.056
2011/12/22,23.087
2011/12/23,23.118
2011/12/24,23.15
2011/12/25,23.181
2011/12/26,23.214
2011/12/27,23.184
2011/12/28,23.156
2011/12/29,23.131
2011/12/30,23.106
2011/12/31,23.081
2012/01/01,23.058
2012/01/02,23.033
2012/01/03,23.013
2012/01/04,22.992
2012/01/05,22.982
2012/01/06,22.961
2012/01/07,22.94
2012/01/08,22.917
2012/01/09,22.953
2012/01/10,22.987
2012/01/11,23.022
2012/01/12,23.046
2012/01/13,23.089
2012/01/14,23.146
2012/01/15,23.201
2012/01/16,23.197
2012/01/17,23.196
2012/01/18,23.205
2012/01/19,23.257
2012/01/20,23.299
2012/01/21,23.335
2012/01/22,23.379
2012/01/23,23.422
2012/01/24,23.462
2012/01/25,23.507
2012/01/26,23.506
2012/01/27,23.509
2012/01/28,23.508
2012/01/29,23.512
2012/01/30,23.523
2012/01/31,23.539
2012/02/01,23.539
2012/02/02,23.552
2012/02/03,23.56
2012/02/04,23.58
2012/02/05,23.589
2012/02/06,23.593
2012/02/07,23.591
2012/02/08,23.591
2012/02/09,23.584
2012/02/10,23.581
2012/02/11,23.548
2012/02/12,23.516
2012/02/13,23.522
2012/02/14,23.61
2012/02/15,23.535
2012/02/16,23.426
2012/02/17,23.307
2012/02/18,23.192
2012/02/19,23.078
2012/02/20,22.924
2012/02/21,22.703
2012/02/22,22.643
2012/02/23,22.612
2012/02/24,22.587
2012/02/25,22.649
2012/02/26,22.713
2012/02/27,22.778
2012/02/28,22.848
2012/02/29,22.904
2012/03/01,22.969
2012/03/02,23.043
2012/03/03,23.022
2012/03/04,22.996
2012/03/05,22.97
2012/03/06,22.927
2012/03/07,22.907
2012/03/08,22.879
2012/03/09,22.844
2012/03/10,22.83
2012/03/11,22.821
2012/03/12,22.805
2012/03/13,22.784
2012/03/14,22.77
2012/03/15,22.774
2012/03/16,22.78
2012/03/17,22.783
2012/03/18,22.786
2012/03/19,22.798
2012/03/20,22.816
2012/03/21,22.82
2012/03/22,22.794
2012/03/23,22.779
2012/03/24,22.763
2012/03/25,22.804
2012/03/26,22.847
2012/03/27,22.881
2012/03/28,22.937
2012/03/29,23.004
2012/03/30,23.055
2012/03/31,23.107
2012/04/01,23.099
2012/04/02,23.108
2012/04/03,23.106
2012/04/04,23.123
2012/04/05,23.155
2012/04/06,23.24
2012/04/07,23.327
2012/04/08,23.413
2012/04/09,23.42
2012/04/10,23.443
2012/04/11,23.433
2012/04/12,23.415
2012/04/13,23.332
2012/04/14,23.249
2012/04/15,23.18
2012/04/16,23.219
2012/04/17,23.294
2012/04/18,23.366
2012/04/19,23.447
2012/04/20,23.575
2012/04/21,23.703
2012/04/22,23.834
2012/04/23,23.919
2012/04/24,23.968
2012/04/25,23.999
2012/04/26,24.031
2012/04/27,24.033
2012/04/28,24.034
2012/04/29,23.993
2012/04/30,23.952
2012/05/01,23.912
2012/05/02,23.886
2012/05/03,23.842
2012/05/04,23.791
2012/05/05,23.753
2012/05/06,23.825
2012/05/07,23.91
2012/05/08,23.987
2012/05/09,24.087
2012/05/10,24.198
2012/05/11,24.369
2012/05/12,24.515
2012/05/13,24.578
2012/05/14,24.629
2012/05/15,24.701
2012/05/16,24.778
2012/05/17,24.879
2012/05/18,24.932
2012/05/19,24.994
2012/05/20,25.058
2012/05/21,25.128
2012/05/22,25.219
2012/05/23,25.3
2012/05/24,25.356
2012/05/25,25.415
2012/05/26,25.48
2012/05/27,25.539
2012/05/28,25.594
2012/05/29,25.617
2012/05/30,25.637
2012/05/31,25.607
2012/06/01,25.495
2012/06/02,25.38
2012/06/03,25.273
2012/06/04,25.151
2012/06/05,25.021
2012/06/06,24.886
2012/06/07,24.788
2012/06/08,24.764
2012/06/09,24.798
2012/06/10,24.814
2012/06/11,24.825
2012/06/12,24.837
2012/06/13,24.885
2012/06/14,24.924
2012/06/15,24.952
2012/06/16,24.933
2012/06/17,24.909
2012/06/18,24.915
2012/06/19,24.928
2012/06/20,24.901
2012/06/21,24.891
2012/06/22,24.89
2012/06/23,24.878
2012/06/24,24.902
2012/06/25,24.885
2012/06/26,24.852
2012/06/27,24.842
2012/06/28,24.857
2012/06/29,24.863
2012/06/30,24.875
2012/07/01,24.878
2012/07/02,24.885
2012/07/03,24.912
2012/07/04,24.943
2012/07/05,24.94
2012/07/06,24.951
2012/07/07,24.958
2012/07/08,24.957
2012/07/09,24.972
2012/07/10,24.978
2012/07/11,24.97
2012/07/12,25.022
2012/07/13,25.055
2012/07/14,25.082
2012/07/15,25.113
2012/07/16,25.125
2012/07/17,25.126
2012/07/18,25.118
2012/07/19,25.036
2012/07/20,24.971
2012/07/21,24.911
2012/07/22,24.842
2012/07/23,24.8
2012/07/24,24.759
2012/07/25,24.73
2012/07/26,24.729
2012/07/27,24.725
2012/07/28,24.723
2012/07/29,24.736
2012/07/30,24.743
2012/07/31,24.756
2012/08/01,24.769
2012/08/02,24.752
2012/08/03,24.736
2012/08/04,24.723
2012/08/05,24.695
2012/08/06,24.678
2012/08/07,24.669
2012/08/08,24.64
2012/08/09,24.61
2012/08/10,24.585
2012/08/11,24.547
2012/08/12,24.511
2012/08/13,24.451
2012/08/14,24.403
2012/08/15,24.367
2012/08/16,24.356
2012/08/17,24.334
2012/08/18,24.32
2012/08/19,24.24
2012/08/20,24.12
2012/08/21,23.961
2012/08/22,23.761
2012/08/23,23.549
2012/08/24,23.316
2012/08/25,23.072
2012/08/26,22.899
2012/08/27,22.755
2012/08/28,22.631
2012/08/29,22.522
2012/08/30,22.373
2012/08/31,22.249
2012/09/01,22.118
2012/09/02,21.965
2012/09/03,21.842
2012/09/04,21.717
2012/09/05,21.58
2012/09/06,21.468
2012/09/07,21.341
2012/09/08,21.226
2012/09/09,21.124
2012/09/10,21.004
2012/09/11,20.856
2012/09/12,20.718
2012/09/13,20.573
2012/09/14,20.421
2012/09/15,20.262
2012/09/16,20.086
2012/09/17,19.909
2012/09/18,19.762
2012/09/19,19.597
2012/09/20,19.449
2012/09/21,19.378
2012/09/22,19.305
2012/09/23,19.238
2012/09/24,19.189
2012/09/25,19.138
2012/09/26,19.128
2012/09/27,19.126
2012/09/28,19.074
2012/09/29,19.045
2012/09/30,19.029
2012/10/01,19.012
2012/10/02,19.009
2012/10/03,19.006
2012/10/04,19.01
2012/10/05,19.02
2012/10/06,19.022
2012/10/07,19.025
2012/10/08,19.009
2012/10/09,18.992
2012/10/10,18.99
2012/10/11,18.985
2012/10/12,18.971
2012/10/13,18.956
2012/10/14,18.944
2012/10/15,18.954
2012/10/16,18.98
2012/10/17,18.99
2012/10/18,18.992
2012/10/19,19.003
2012/10/20,19.019
2012/10/21,19.072
2012/10/22,19.167
2012/10/23,19.233
2012/10/24,19.302
2012/10/25,19.365
2012/10/26,19.431
2012/10/27,19.493
2012/10/28,19.511
2012/10/29,19.483
2012/10/30,19.515
2012/10/31,19.525
2012/11/01,19.547
2012/11/02,19.55
2012/11/03,19.567
2012/11/04,19.593
2012/11/05,19.617
2012/11/06,19.596
2012/11/07,19.583
2012/11/08,19.564
2012/11/09,19.557
2012/11/10,19.54
2012/11/11,19.526
2012/11/12,19.51
2012/11/13,19.487
2012/11/14,19.474
2012/11/15,19.473
2012/11/16,19.483
2012/11/17,19.513
2012/11/18,19.536
2012/11/19,19.572
2012/11/20,19.614
2012/11/21,19.677
2012/11/22,19.739
2012/11/23,19.789
2012/11/24,19.81
2012/11/25,19.83
2012/11/26,19.804
2012/11/27,19.828
2012/11/28,19.847
2012/11/29,19.858
2012/11/30,19.879
2012/12/01,19.912
2012/12/02,19.943
2012/12/03,20.028
2012/12/04,20.043
2012/12/05,20.039
2012/12/06,20.035
2012/12/07,20.024
2012/12/08,20.012
2012/12/09,19.99
2012/12/10,19.958
2012/12/11,19.936
2012/12/12,19.915
2012/12/13,19.87
2012/12/14,19.812
2012/12/15,19.756
2012/12/16,19.706
2012/12/17,19.659
2012/12/18,19.6
2012/12/19,19.558
2012/12/20,19.537
2012/12/21,19.513
2012/12/22,19.487
2012/12/23,19.467
2012/12/24,19.436
2012/12/25,19.421
2012/12/26,19.402
2012/12/27,19.39
2012/12/28,19.398
2012/12/29,19.411
2012/12/30,19.429
2012/12/31,19.451
2013/01/01,19.479
2013/01/02,19.505
2013/01/03,19.534
2013/01/04,19.547
2013/01/05,19.554
2013/01/06,19.564
2013/01/07,19.581
2013/01/08,19.561
2013/01/09,19.53
2013/01/10,19.492
2013/01/11,19.469
2013/01/12,19.445
2013/01/13,19.399
2013/01/14,19.344
2013/01/15,19.319
2013/01/16,19.295
2013/01/17,19.272
2013/01/18,19.246
2013/01/19,19.221
2013/01/20,19.212
2013/01/21,19.204
2013/01/22,19.204
2013/01/23,19.211
2013/01/24,19.206
2013/01/25,19.207
2013/01/26,19.229
2013/01/27,19.251
2013/01/28,19.278
2013/01/29,19.304
2013/01/30,19.336
2013/01/31,19.378
2013/02/01,19.415
2013/02/02,19.423
2013/02/03,19.428
2013/02/04,19.43
2013/02/05,19.431
2013/02/06,19.415
2013/02/07,19.407
2013/02/08,19.394
2013/02/09,19.383
2013/02/10,19.374
2013/02/11,19.369
2013/02/12,19.373
2013/02/13,19.381
2013/02/14,19.384
2013/02/15,19.385
2013/02/16,19.393
2013/02/17,19.371
2013/02/18,19.347
2013/02/19,19.314
2013/02/20,19.302
2013/02/21,19.291
2013/02/22,19.295
2013/02/23,19.291
2013/02/24,19.299
2013/02/25,19.304
2013/02/26,19.31
2013/02/27,19.294
2013/02/28,19.28
2013/03/01,19.255
2013/03/02,19.242
2013/03/03,19.257
2013/03/04,19.282
2013/03/05,19.294
2013/03/06,19.316
2013/03/07,19.336
2013/03/08,19.375
2013/03/09,19.41
2013/03/10,19.42
2013/03/11,19.427
2013/03/12,19.445
2013/03/13,19.458
2013/03/14,19.473
2013/03/15,19.459
2013/03/16,19.443
2013/03/17,19.44
2013/03/18,19.428
2013/03/19,19.411
2013/03/20,19.401
2013/03/21,19.385
2013/03/22,19.378
2013/03/23,19.37
2013/03/24,19.368
2013/03/25,19.381
2013/03/26,19.417
2013/03/27,19.454
2013/03/28,19.5
2013/03/29,19.572
2013/03/30,19.659
2013/03/31,19.725
2013/04/01,19.799
2013/04/02,19.861
2013/04/03,19.906
2013/04/04,19.947
2013/04/05,19.943
2013/04/06,19.925
2013/04/07,19.914
2013/04/08,19.875
2013/04/09,19.83
2013/04/10,19.798
2013/04/11,19.827
2013/04/12,19.87
2013/04/13,19.914
2013/04/14,19.968
2013/04/15,20.068
2013/04/16,20.182
2013/04/17,20.272
2013/04/18,20.306
2013/04/19,20.347
2013/04/20,20.405
2013/04/21,20.458
2013/04/22,20.478
2013/04/23,20.478
2013/04/24,20.467
2013/04/25,20.46
2013/04/26,20.46
2013/04/27,20.405
2013/04/28,20.357
2013/04/29,20.291
2013/04/30,20.23
2013/05/01,20.207
2013/05/02,20.184
2013/05/03,20.156
2013/05/04,20.162
2013/05/05,20.16
2013/05/06,20.166
2013/05/07,20.167
2013/05/08,20.163
2013/05/09,20.152
2013/05/10,20.128
2013/05/11,20.103
2013/05/12,20.08
2013/05/13,20.066
2013/05/14,20.055
2013/05/15,20.044
2013/05/16,20.044
2013/05/17,20.051
2013/05/18,20.063
2013/05/19,20.076
2013/05/20,20.092
2013/05/21,20.101
2013/05/22,20.113
2013/05/23,20.109
2013/05/24,20.113
2013/05/25,20.083
2013/05/26,20.056
2013/05/27,20.037
2013/05/28,20.021
2013/05/29,19.992
2013/05/30,19.968
2013/05/31,19.93
2013/06/01,19.927
2013/06/02,19.924
2013/06/03,19.898
2013/06/04,19.871
2013/06/05,19.863
2013/06/06,19.844
2013/06/07,19.835
2013/06/08,19.831
2013/06/09,19.836
2013/06/10,19.852
2013/06/11,19.866
2013/06/12,19.881
2013/06/13,19.903
2013/06/14,19.929
2013/06/15,19.95
2013/06/16,19.967
2013/06/17,19.987
2013/06/18,20.01
2013/06/19,20.024
2013/06/20,20.038
2013/06/21,20.05
2013/06/22,20.057
2013/06/23,20.063
2013/06/24,20.069
2013/06/25,20.067
2013/06/26,20.064
2013/06/27,20.065
2013/06/28,20.068
2013/06/29,20.082
2013/06/30,20.092
2013/07/01,20.11
2013/07/02,20.142
2013/07/03,20.172
2013/07/04,20.209
2013/07/05,20.256
2013/07/06,20.313
2013/07/07,20.368
2013/07/08,20.423
2013/07/09,20.473
2013/07/10,20.517
2013/07/11,20.553
2013/07/12,20.564
2013/07/13,20.545
2013/07/14,20.52
2013/07/15,20.482
2013/07/16,20.437
2013/07/17,20.404
2013/07/18,20.414
2013/07/19,20.421
2013/07/20,20.435
2013/07/21,20.459
2013/07/22,20.49
2013/07/23,20.518
2013/07/24,20.54
2013/07/25,20.518
2013/07/26,20.507
2013/07/27,20.503
2013/07/28,20.5
2013/07/29,20.507
2013/07/30,20.528
2013/07/31,20.562
2013/08/01,20.585
2013/08/02,20.614
2013/08/03,20.628
2013/08/04,20.641
2013/08/05,20.632
2013/08/06,20.622
2013/08/07,20.601
2013/08/08,20.594
2013/08/09,20.581
2013/08/10,20.57
2013/08/11,20.576
2013/08/12,20.625
2013/08/13,20.682
2013/08/14,20.722
2013/08/15,20.747
2013/08/16,20.765
2013/08/17,20.772
2013/08/18,20.761
2013/08/19,20.718
2013/08/20,20.645
2013/08/21,20.574
2013/08/22,20.517
2013/08/23,20.45
2013/08/24,20.403
2013/08/25,20.359
2013/08/26,20.308
2013/08/27,20.269
2013/08/28,20.241
2013/08/29,20.19
2013/08/30,20.158
2013/08/31,20.125
2013/09/01,20.08
2013/09/02,20.036
2013/09/03,19.997
2013/09/04,19.964
2013/09/05,19.936
2013/09/06,19.908
2013/09/07,19.88
2013/09/08,19.861
2013/09/09,19.826
2013/09/10,19.793
2013/09/11,19.745
2013/09/12,19.708
2013/09/13,19.668
2013/09/14,19.63
2013/09/15,19.588
2013/09/16,19.559
2013/09/17,19.528
2013/09/18,19.5
2013/09/19,19.497
2013/09/20,19.497
2013/09/21,19.499
2013/09/22,19.48
2013/09/23,19.476
2013/09/24,19.466
2013/09/25,19.456
2013/09/26,19.431
2013/09/27,19.412
2013/09/28,19.392
2013/09/29,19.402
2013/09/30,19.406
2013/10/01,19.422
2013/10/02,19.468
2013/10/03,19.538
2013/10/04,19.6
2013/10/05,19.665
2013/10/06,19.718
2013/10/07,19.77
2013/10/08,19.818
2013/10/09,19.831
2013/10/10,19.817
2013/10/11,19.819
2013/10/12,19.821
2013/10/13,19.83
2013/10/14,19.835
2013/10/15,19.838
2013/10/16,19.841
2013/10/17,19.842
2013/10/18,19.842
2013/10/19,19.845
2013/10/20,19.843
2013/10/21,19.832
2013/10/22,19.811
2013/10/23,19.797
2013/10/24,19.779
2013/10/25,19.897
2013/10/26,20.017
2013/10/27,20.14
2013/10/28,20.275
2013/10/29,20.422
2013/10/30,20.574
2013/10/31,20.735
2013/11/01,20.751
2013/11/02,20.757
2013/11/03,20.77
2013/11/04,20.854
2013/11/05,20.949
2013/11/06,21.046
2013/11/07,21.143
2013/11/08,21.235
2013/11/09,21.329
2013/11/10,21.419
2013/11/11,21.436
2013/11/12,21.441
2013/11/13,21.429
2013/11/14,21.416
2013/11/15,21.398
2013/11/16,21.385
2013/11/17,21.372
2013/11/18,21.364
2013/11/19,21.367
2013/11/20,21.376
2013/11/21,21.375
2013/11/22,21.482
2013/11/23,21.541
2013/11/24,21.596
2013/11/25,21.642
2013/11/26,21.672
2013/11/27,21.691
2013/11/28,21.731
2013/11/29,21.642
2013/11/30,21.587
2013/12/01,21.536
2013/12/02,21.487
2013/12/03,21.449
2013/12/04,21.421
2013/12/05,21.375
2013/12/06,21.371
2013/12/07,21.381
2013/12/08,21.382
2013/12/09,21.391
2013/12/10,21.431
2013/12/11,21.497
2013/12/12,21.576
2013/12/13,21.647
2013/12/14,21.705
2013/12/15,21.767
2013/12/16,21.825
2013/12/17,21.851
2013/12/18,21.853
2013/12/19,21.847
2013/12/20,21.83
2013/12/21,21.813
2013/12/22,21.791
2013/12/23,21.768
2013/12/24,21.751
2013/12/25,21.677
2013/12/26,21.605
2013/12/27,21.533
2013/12/28,21.472
2013/12/29,21.415
2013/12/30,21.368
2013/12/31,21.31
2014/01/01,21.272
2014/01/02,21.237
2014/01/03,21.206
2014/01/04,21.184
2014/01/05,21.157
2014/01/06,21.129
