Date,sentinusd3varUSD
2010/10/26,33584948
2010/10/27,51177335
2010/10/28,14921217
2010/10/29,71605091
2010/10/30,91871100
2010/10/31,3805662
2010/11/01,3340065
2010/11/02,3782097
2010/11/03,2664914
2010/11/04,108445695
2010/11/05,119478266
2010/11/06,178484831
2010/11/07,189935698
2010/11/08,2608535867
2010/11/09,3445383436
2010/11/10,4010894908
2010/11/11,2544061
2010/11/12,4241608
2010/11/13,926344
2010/11/14,940136
2010/11/15,837958621
2010/11/16,688268729
2010/11/17,619225620
2010/11/18,28640250
2010/11/19,108268
2010/11/20,200731971
2010/11/21,154646439
2010/11/22,229945780
2010/11/23,134042014
2010/11/24,1820778
2010/11/25,1889513
2010/11/26,36683450
2010/11/27,55964954
2010/11/28,74409695
2010/11/29,916810
2010/11/30,7027961
2010/12/01,3281086
2010/12/02,1297872
2010/12/03,10663529
2010/12/04,14176117
2010/12/05,20467812
2010/12/06,45163419
2010/12/07,51859640
2010/12/08,35247812
2010/12/09,24921980
2010/12/10,2246984
2010/12/11,24406189
2010/12/12,23541857
2010/12/13,153728414
2010/12/14,142856828
2010/12/15,31043709
2010/12/16,10360165
2010/12/17,23753738
2010/12/18,5786500
2010/12/19,12139077
2010/12/20,2359408
2010/12/21,3218887
2010/12/22,4865785
2010/12/23,15959845
2010/12/24,5844539
2010/12/25,35753288
2010/12/26,30708561
2010/12/27,16678832
2010/12/28,8137145
2010/12/29,44313535
2010/12/30,48362286
2010/12/31,38938237
2011/01/01,1250444
2011/01/02,2699699
2011/01/03,5910402
2011/01/04,11097422
2011/01/05,10572301
2011/01/06,4174159
2011/01/07,10668107
2011/01/08,16283375
2011/01/09,7407679
2011/01/10,34310581
2011/01/11,81169109
2011/01/12,37731106
2011/01/13,67747171
2011/01/14,61978821
2011/01/15,41356270
2011/01/16,11367587
2011/01/17,2921005
2011/01/18,30838427
2011/01/19,48912167
2011/01/20,58479392
2011/01/21,8475978
2011/01/22,21882221
2011/01/23,19562147
2011/01/24,7497260
2011/01/25,27609972
2011/01/26,8391585
2011/01/27,36461161965
2011/01/28,36709704800
2011/01/29,36475103603
2011/01/30,5397614958
2011/01/31,3807646235
2011/02/01,2075158761
2011/02/02,61957953
2011/02/03,234083560
2011/02/04,319858253
2011/02/05,75003554
2011/02/06,157960908
2011/02/07,1182501768
2011/02/08,1201103263
2011/02/09,1189617856
2011/02/10,4509264871
2011/02/11,3083927868
2011/02/12,2572605354
2011/02/13,4160937052
2011/02/14,174134675
2011/02/15,288720984
2011/02/16,899959733
2011/02/17,243482118
2011/02/18,437133393
2011/02/19,661165493
2011/02/20,1066291735
2011/02/21,259043204
2011/02/22,2234998083
2011/02/23,3277394408
2011/02/24,2263600406
2011/02/25,4520051247
2011/02/26,636017894
2011/02/27,76003607
2011/02/28,758576783
2011/03/01,135064234274
2011/03/02,790860058547
2011/03/03,725596383652
2011/03/04,910019251496
2011/03/05,4158151763
2011/03/06,4297126114
2011/03/07,761975834
2011/03/08,69345209
2011/03/09,364366991
2011/03/10,3438566082
2011/03/11,1807293536
2011/03/12,4463798516
2011/03/13,1029906388
2011/03/14,431327388
2011/03/15,1335371941
2011/03/16,1066416782
2011/03/17,151134430
2011/03/18,18329746
2011/03/19,488219394
2011/03/20,457959450
2011/03/21,90772398
2011/03/22,587858733
2011/03/23,1540152608
2011/03/24,603394191
2011/03/25,306988239
2011/03/26,672879939
2011/03/27,4719122126
2011/03/28,5888911171
2011/03/29,179685318
2011/03/30,82154637
2011/03/31,69333432
2011/04/01,403289071
2011/04/02,394143165
2011/04/03,32028558
2011/04/04,308375570
2011/04/05,285061120
2011/04/06,279006550
2011/04/07,80278314
2011/04/08,173679670
2011/04/09,89298764
2011/04/10,323535938
2011/04/11,365479876
2011/04/12,535878149
2011/04/13,1445985409
2011/04/14,347835588
2011/04/15,591514177
2011/04/16,11896849223
2011/04/17,319444173888
2011/04/18,303681688224
2011/04/19,1459668868301
2011/04/20,4810725981516
2011/04/21,4174548200297
2011/04/22,5918782782729
2011/04/23,17352012237
2011/04/24,1147669378
2011/04/25,1911976152
2011/04/26,4124444761
2011/04/27,14950190687
2011/04/28,5216457089
2011/04/29,570491076468
2011/04/30,471761903562
2011/05/01,349184673688
2011/05/02,162589670185
2011/05/03,10202312213
2011/05/04,57824593799
2011/05/05,34166846194
2011/05/06,39783514731
2011/05/07,29482535746
2011/05/08,283667148727
2011/05/09,384487626019
2011/05/10,791169786306
2011/05/11,864269753386
2011/05/12,591908293401
2011/05/13,1061186438683
2011/05/14,29748754812801
2011/05/15,26871240027700
2011/05/16,29662814972936
2011/05/17,58042134106
2011/05/18,111610598405
2011/05/19,32370442263
2011/05/20,176633368175
2011/05/21,1228241201643
2011/05/22,2037174769406
2011/05/23,1070430639125
2011/05/24,1751253568300
2011/05/25,63310185520
2011/05/26,146707183022
2011/05/27,435443054617
2011/05/28,1245439357662
2011/05/29,1466327801825
2011/05/30,33083037813
2011/05/31,9304553522
2011/06/01,5143046740
2011/06/02,270201906399
2011/06/03,4852051066181
2011/06/04,3852758342755
2011/06/05,964109990406
2011/06/06,7986426483826
2011/06/07,4079278218064
2011/06/08,17239100532622
2011/06/09,26375476951742
2011/06/10,1760919059285
2011/06/11,5888802673260
2011/06/12,6418579798004
2011/06/13,6480059574594
2011/06/14,7771069661182
2011/06/15,672658052094234
2011/06/16,2848637491622378
2011/06/17,3031514647670615
2011/06/18,4160821237597263
2011/06/19,6.8259889931879E+14
2011/06/20,716030237432036
2011/06/21,5.2527733451671E+14
2011/06/22,252793857229521
2011/06/23,2.2145137077492E+14
2011/06/24,7.047665925124E+14
2011/06/25,4109479534520236
2011/06/26,2583834842980314
2011/06/27,4129495829218633
2011/06/28,1198589540729228
2011/06/29,1.3487516619838E+15
2011/06/30,1500077781260593
2011/07/01,1.5748035849108E+14
2011/07/02,21881822112474
2011/07/03,12475879462772
2011/07/04,20586729035551
2011/07/05,37821610140142
2011/07/06,39575409976297
2011/07/07,984883735484
2011/07/08,2091554512458
2011/07/09,1.3040952973175E+14
2011/07/10,1.8217418601914E+14
2011/07/11,77499203579726
2011/07/12,94804593656240
2011/07/13,5801234418245
2011/07/14,23693703382841
2011/07/15,58938487980818
2011/07/16,57772810860775
2011/07/17,19105492432000
2011/07/18,2.3742957718309E+14
2011/07/19,2.5086363026349E+14
2011/07/20,2.5191737316292E+14
2011/07/21,1.5259913784184E+14
2011/07/22,34534619376310
2011/07/23,30443101089179
2011/07/24,39335486474792
2011/07/25,33201782858754
2011/07/26,28023891839082
2011/07/27,2274743013891
2011/07/28,1.9219092701917E+14
2011/07/29,253132626672294
2011/07/30,3.5242905160693E+14
2011/07/31,4321226676920
2011/08/01,2368868862963
2011/08/02,1586429919989
2011/08/03,1436987967340
2011/08/04,558033504867
2011/08/05,595337324841
2011/08/06,824448972879
2011/08/07,1115656511196
2011/08/08,6217408665080
2011/08/09,66877373350113
2011/08/10,35414014366466
2011/08/11,50996807105484
2011/08/12,12585063135624
2011/08/13,602306096967
2011/08/14,578025971468
2011/08/15,497953679601
2011/08/16,196713195690
2011/08/17,32213002723
2011/08/18,115319026785
2011/08/19,1291729737862
2011/08/20,2231652305330
2011/08/21,2843518124545
2011/08/22,34290903207
2011/08/23,823110738550
2011/08/24,1576125436702
2011/08/25,861371041334
2011/08/26,2231141834569
2011/08/27,85082045530646
2011/08/28,94769393564020
2011/08/29,96241613830027
2011/08/30,55971837871
2011/08/31,3567284819
2011/09/01,64810446958
2011/09/02,58991399651
2011/09/03,108111946549
2011/09/04,34391820183004
2011/09/05,46819613561720
2011/09/06,11672822216040
2011/09/07,60138397006746
2011/09/08,82768180996923
2011/09/09,847752147637
2011/09/10,336544232691
2011/09/11,3029190677638
2011/09/12,2826060604135
2011/09/13,1829632023923
2011/09/14,784280003150
2011/09/15,54634044796
2011/09/16,590049083400
2011/09/17,597197029830
2011/09/18,629869740995
2011/09/19,15894078269
2011/09/20,52026122531
2011/09/21,47821297336
2011/09/22,60416273792
2011/09/23,63727358350
2011/09/24,66740780763
2011/09/25,62931049100
2011/09/26,16391485739
2011/09/27,78708151999
2011/09/28,71113564865
2011/09/29,45780928864
2011/09/30,13156177160
2011/10/01,86526154171
2011/10/02,84509818881
2011/10/03,50083049190
2011/10/04,45611575111
2011/10/05,1619815172
2011/10/06,60389875092
2011/10/07,121797212635
2011/10/08,321980554658
2011/10/09,59127572508
2011/10/10,2480966566
2011/10/11,1898158329
2011/10/12,311411037
2011/10/13,1199551328
2011/10/14,6445226087
2011/10/15,25219181042
2011/10/16,49117103016
2011/10/17,60840395789
2011/10/18,75916262038
2011/10/19,110550896297
2011/10/20,4965606461
2011/10/21,106304738875
2011/10/22,160453368517
2011/10/23,24979594886
2011/10/24,100392005895
2011/10/25,126655282877
2011/10/26,6015485345
2011/10/27,38015042485
2011/10/28,15608212008
2011/10/29,1025434741
2011/10/30,116821470899
2011/10/31,100964406972
2011/11/01,163818267952
2011/11/02,42433181170
2011/11/03,60362844871
2011/11/04,4815818537
2011/11/05,23786983235
2011/11/06,56467322131
2011/11/07,7121588511
2011/11/08,1555781432979
2011/11/09,1273867590985
2011/11/10,1020454349551
2011/11/11,862268406663
2011/11/12,9726234981
2011/11/13,4032140806
2011/11/14,5650287065
2011/11/15,5568573054
2011/11/16,3725412197736
2011/11/17,8456171413859
2011/11/18,5963992322567
2011/11/19,1696470310651
2011/11/20,10237164928834
2011/11/21,5788773021472
2011/11/22,4920100659472
2011/11/23,4616745304989
2011/11/24,4800245593602
2011/11/25,204518528856
2011/11/26,286201019106
2011/11/27,545111066850
2011/11/28,7816761872554
2011/11/29,7626114517803
2011/11/30,15895780626818
2011/12/01,26370479153012
2011/12/02,29585974388666
2011/12/03,18844096867549
2011/12/04,13637326169040
2011/12/05,845800574645
2011/12/06,31987999785898
2011/12/07,24984561263433
2011/12/08,7483103105702
2011/12/09,20992174161274
2011/12/10,19197489724927
2011/12/11,1948352774455
2011/12/12,174044925741
2011/12/13,465184646848
2011/12/14,339360166030
2011/12/15,20014356477
2011/12/16,32834376269
2011/12/17,30194252042
2011/12/18,51967744517
2011/12/19,56976869888
2011/12/20,140107224168
2011/12/21,71073705965
2011/12/22,52122775252
2011/12/23,233889178786
2011/12/24,70558008366
2011/12/25,4519235408
2011/12/26,578514274364
2011/12/27,545253508891
2011/12/28,605413553287
2011/12/29,424339591660
2011/12/30,206246957943
2011/12/31,199000723658
2012/01/01,52732114528
2012/01/02,43257589374
2012/01/03,28052183581
2012/01/04,122910330647
2012/01/05,1472687829851
2012/01/06,779712636370
2012/01/07,1059485005168
2012/01/08,600820645066
2012/01/09,122289343004
2012/01/10,40077101406
2012/01/11,28777952938
2012/01/12,7019830365
2012/01/13,18195698561
2012/01/14,27682161424
2012/01/15,80849149713
2012/01/16,148730123535
2012/01/17,151757955109
2012/01/18,80493120224
2012/01/19,28165091771
2012/01/20,6358979299
2012/01/21,76108248349
2012/01/22,81131912480
2012/01/23,5786381657
2012/01/24,105215206720
2012/01/25,105394369908
2012/01/26,4541328480
2012/01/27,43387784486
2012/01/28,145973753772
2012/01/29,59185093516
2012/01/30,38929480643
2012/01/31,3516939992
2012/02/01,122689094355
2012/02/02,84395070680
2012/02/03,15858958144
2012/02/04,3189665180
2012/02/05,4942937414
2012/02/06,14321389030
2012/02/07,12975899763
2012/02/08,3490021502
2012/02/09,13727846020
2012/02/10,25660125464
2012/02/11,210484232604
2012/02/12,132512946953
2012/02/13,114530273997
2012/02/14,4705833154713
2012/02/15,3632928565835
2012/02/16,158052820516
2012/02/17,1234667275371
2012/02/18,2643294609193
2012/02/19,1073420365184
2012/02/20,332612567972
2012/02/21,13127670737
2012/02/22,575282059208
2012/02/23,580664541292
2012/02/24,56301525629
2012/02/25,287253944380
2012/02/26,287365266273
2012/02/27,23506376724
2012/02/28,9984208263
2012/02/29,9148754596
2012/03/01,593299903572
2012/03/02,511705809366
2012/03/03,349029177831
2012/03/04,311100712825
2012/03/05,404781803624
2012/03/06,436983449197
2012/03/07,1586770320
2012/03/08,129649208849
2012/03/09,182104733253
2012/03/10,170820374273
2012/03/11,198287690480
2012/03/12,173627517579
2012/03/13,128889209772
2012/03/14,37462054135
2012/03/15,52725331722
2012/03/16,46058833130
2012/03/17,8930665632
2012/03/18,96851198587
2012/03/19,44928365153
2012/03/20,35392272718
2012/03/21,5724657873
2012/03/22,305338703630
2012/03/23,584860848435
2012/03/24,87324497779
2012/03/25,1047434746591
2012/03/26,640286409475
2012/03/27,118716797475
2012/03/28,132280442660
2012/03/29,1735944449527
2012/03/30,990921276699
2012/03/31,401042322916
2012/04/01,538251077482
2012/04/02,263780226151
2012/04/03,205708383566
2012/04/04,76329243783
2012/04/05,151612434366
2012/04/06,497249794887
2012/04/07,1451168651037
2012/04/08,3318119421191
2012/04/09,6909871789076
2012/04/10,2574379259524
2012/04/11,2976758641969
2012/04/12,1910142221940
2012/04/13,1756200553571
2012/04/14,783820370779
2012/04/15,838037526966
2012/04/16,1573383259476
2012/04/17,989296940050
2012/04/18,1524837508978
2012/04/19,821653124558
2012/04/20,25505366897049
2012/04/21,23493648606508
2012/04/22,19208190573090
2012/04/23,1081095767285
2012/04/24,270794589086
2012/04/25,389009505581
2012/04/26,5861016967040
2012/04/27,3064467125560
2012/04/28,4278807570330
2012/04/29,1807039710131
2012/04/30,136095518403
2012/05/01,60145255196
2012/05/02,787715092
2012/05/03,122076130708
2012/05/04,84770378464
2012/05/05,37188763133
2012/05/06,1514916897250
2012/05/07,10202706539064
2012/05/08,44596609560887
2012/05/09,15215784351852
2012/05/10,31750263919804
2012/05/11,6162930593018
2012/05/12,18970157840416
2012/05/13,15550335826763
2012/05/14,11769055369982
2012/05/15,22160326941033
2012/05/16,10099874121295
2012/05/17,412063004892
2012/05/18,13774700887711
2012/05/19,22092117695527
2012/05/20,3051853016484
2012/05/21,30351805629887
2012/05/22,21639472106130
2012/05/23,26232266563208
2012/05/24,40882830094829
2012/05/25,7527262048717
2012/05/26,60889677604291
2012/05/27,39698117910400
2012/05/28,43711642020327
2012/05/29,7139662576445
2012/05/30,5145455898167
2012/05/31,26758440766007
2012/06/01,27650817811787
2012/06/02,34922606302089
2012/06/03,7861618269355
2012/06/04,48190210071072
2012/06/05,52338392026695
2012/06/06,25317933173688
2012/06/07,32277556436982
2012/06/08,52883502940888
2012/06/09,99931534947609
2012/06/10,87597956920386
2012/06/11,21156851416275
2012/06/12,2191218106143
2012/06/13,1365303526689
2012/06/14,45861023233315
2012/06/15,35285213168753
2012/06/16,8743340005099
2012/06/17,48250106877350
2012/06/18,44066930078920
2012/06/19,8082183170378
2012/06/20,3454070760008
2012/06/21,7583177549085
2012/06/22,10948699834416
2012/06/23,27449897640540
2012/06/24,9376439888676
2012/06/25,13366282540386
2012/06/26,221185520637
2012/06/27,699664606272
2012/06/28,27742039812292
2012/06/29,17180354527996
2012/06/30,31575237488581
2012/07/01,12878951645566
2012/07/02,444702654305
2012/07/03,532516632930
2012/07/04,8979914707826
2012/07/05,5007416964585
2012/07/06,5648363387447
2012/07/07,63614283501418
2012/07/08,94692919700209
2012/07/09,83062073958691
2012/07/10,20055214730021
2012/07/11,10238932926485
2012/07/12,9160544719397
2012/07/13,20351296270509
2012/07/14,16317935331155
2012/07/15,16024478005313
2012/07/16,13502099034082
2012/07/17,22459565080465
2012/07/18,9710716306446
2012/07/19,21493156047872
2012/07/20,2786677783456
2012/07/21,17252148912815
2012/07/22,8853579402179
2012/07/23,6283513841625
2012/07/24,2789447510474
2012/07/25,15212464933004
2012/07/26,21520996502154
2012/07/27,26576966159055
2012/07/28,4293310115240
2012/07/29,15488098161336
2012/07/30,9201579709159
2012/07/31,75186769068862
2012/08/01,62485218519476
2012/08/02,16376579134077
2012/08/03,6192193118982
2012/08/04,1562835886395
2012/08/05,8455451601158
2012/08/06,8829654755110
2012/08/07,617989510
2012/08/08,2413385906637
2012/08/09,5302954078951
2012/08/10,1615793139444
2012/08/11,1498062432317
2012/08/12,181994488865
2012/08/13,3364623259711
2012/08/14,3000453104325
2012/08/15,3420527652309
2012/08/16,13871560968566
2012/08/17,23458362840775
2012/08/18,14106342205275
2012/08/19,193732887275551
2012/08/20,633865170181905
2012/08/21,2.0862907740157E+14
2012/08/22,180439871731229
2012/08/23,101358432609644
2012/08/24,331277111790638
2012/08/25,778053650463427
2012/08/26,1.2310327559492E+15
2012/08/27,183665762770139
2012/08/28,293880706344520
2012/08/29,1781337173901698
2012/08/30,1248160960108792
2012/08/31,735996443833760
2012/09/01,260072731820272
2012/09/02,215725824752543
2012/09/03,4.0818169081912E+14
2012/09/04,1.5297691024296E+14
2012/09/05,605154825824129
2012/09/06,5794338744492356
2012/09/07,3691644354764908
2012/09/08,4563883677852736
2012/09/09,4686001106981204
2012/09/10,5016097749010492
2012/09/11,6888322652382864
2012/09/12,2072331850746380
2012/09/13,3233868974518544
2012/09/14,2993485031524744
2012/09/15,5391889032780348
2012/09/16,2783916397030432
2012/09/17,1395132598317904
2012/09/18,20163178150412
2012/09/19,12009867198785896
2012/09/20,10190759695233488
2012/09/21,6223242827724880
2012/09/22,3829543669651240
2012/09/23,8602036542357504
2012/09/24,1613370128201670
2012/09/25,1260534040114131
2012/09/26,1317190459848235
2012/09/27,4054394503073
2012/09/28,40669681359054
2012/09/29,53187688996194
2012/09/30,50782459167892
2012/10/01,2591379038676
2012/10/02,9568027016412
2012/10/03,13160753052179
2012/10/04,19168704240038
2012/10/05,71012864343665
2012/10/06,55643455699933
2012/10/07,25447307829329
2012/10/08,3324097247505
2012/10/09,6161612092737
2012/10/10,17457191011569
2012/10/11,5860679947121
2012/10/12,82674751200379
2012/10/13,64702100595316
2012/10/14,54651352432260
2012/10/15,89691204446142
2012/10/16,89817403809775
2012/10/17,1.5778783821004E+14
2012/10/18,11823965205308
2012/10/19,14264779163980
2012/10/20,15925713120891
2012/10/21,4280911349609
2012/10/22,5152265538192
2012/10/23,2557466569605
2012/10/24,10659664773121
2012/10/25,32080381313305
2012/10/26,20667881263538
2012/10/27,7606240958288
2012/10/28,10524979469047
2012/10/29,10738784772360
2012/10/30,2.6070511466169E+14
2012/10/31,2.334024978255E+14
2012/11/01,49200077301892
2012/11/02,1.7667982214551E+14
2012/11/03,61914970777012
2012/11/04,39851673082767
2012/11/05,3811630350534
2012/11/06,3592832722460
2012/11/07,4439722719632
2012/11/08,7375055467619
2012/11/09,18465836759752
2012/11/10,15727512231979
2012/11/11,5245333720628
2012/11/12,137664565505
2012/11/13,3999565732685
2012/11/14,12801987124484
2012/11/15,72901441551889
2012/11/16,1.3073672305094E+14
2012/11/17,32510194236839
2012/11/18,55085664688401
2012/11/19,37673984973839
2012/11/20,11770525127804
2012/11/21,9540333347239
2012/11/22,10769987667198
2012/11/23,6980295225258
2012/11/24,2262925249228
2012/11/25,4637741905765
2012/11/26,4448830786410
2012/11/27,9545502992519
2012/11/28,13014150281415
2012/11/29,10519025543532
2012/11/30,26669929038921
2012/12/01,8351067798688
2012/12/02,4272708903441
2012/12/03,32199807216855
2012/12/04,63325615123487
2012/12/05,45434133003212
2012/12/06,19316736045961
2012/12/07,39973320875014
2012/12/08,1.4285507118158E+14
2012/12/09,33485528717720
2012/12/10,6013052743196
2012/12/11,10077563067435
2012/12/12,2.2087851657587E+14
2012/12/13,1.9036469734634E+14
2012/12/14,27823427984913
2012/12/15,1.508045476233E+14
2012/12/16,61023930234689
2012/12/17,432829183521
2012/12/18,12120693735763
2012/12/19,43968319224814
2012/12/20,69125214374955
2012/12/21,18140709834968
2012/12/22,16984526861385
2012/12/23,19221725551110
2012/12/24,7543052020601
2012/12/25,5705099462866
2012/12/26,7153327845268
2012/12/27,1159397061981
2012/12/28,5440749989075
2012/12/29,2314214010848
2012/12/30,2433895612140
2012/12/31,5740426588053
2013/01/01,14302185578521
2013/01/02,11608699940364
2013/01/03,4227422563968
2013/01/04,12763428068981
2013/01/05,12933134840217
2013/01/06,48828867618718
2013/01/07,30177227399896
2013/01/08,33719559090881
2013/01/09,14061438347923
2013/01/10,17800882153161
2013/01/11,4861324237548
2013/01/12,6207443675883
2013/01/13,7268103591414
2013/01/14,2091042642798
2013/01/15,48386439781069
2013/01/16,47811701980790
2013/01/17,4297578520865
2013/01/18,8044823647677
2013/01/19,2503609407019
2013/01/20,10092633320426
2013/01/21,6161963535839
2013/01/22,6708027717095
2013/01/23,90340268629358
2013/01/24,57927049973727
2013/01/25,49846648425627
2013/01/26,1766473764642
2013/01/27,1907073006243
2013/01/28,6940439924441
2013/01/29,60364520092815
2013/01/30,35986916496737
2013/01/31,30595088781492
2013/02/01,5194158276749
2013/02/02,19739307496901
2013/02/03,24472070553071
2013/02/04,7138162208333
2013/02/05,31727338450493
2013/02/06,12912682778775
2013/02/07,2356792205496
2013/02/08,21669681824262
2013/02/09,21866868934708
2013/02/10,39465381245013
2013/02/11,9533536440653
2013/02/12,1218196249190
2013/02/13,2714259080012
2013/02/14,18793720332186
2013/02/15,17359632126396
2013/02/16,2518910018942
2013/02/17,5359878489326
2013/02/18,4285886153773
2013/02/19,12267319334386
2013/02/20,5669192458119
2013/02/21,8663288048771
2013/02/22,42717882402791
2013/02/23,44341679200282
2013/02/24,46485902084116
2013/02/25,77330253401347
2013/02/26,23925444321093
2013/02/27,24787417180586
2013/02/28,4260215101578
2013/03/01,3631610581895
2013/03/02,2033292719597
2013/03/03,94858222286639
2013/03/04,74211046658457
2013/03/05,3.5015266252916E+14
2013/03/06,459570795441673
2013/03/07,95331044570213
2013/03/08,199865934440696
2013/03/09,48736711855629
2013/03/10,22870254843456
2013/03/11,25714197906533
2013/03/12,70535517968033
2013/03/13,85611560462217
2013/03/14,68214334111636
2013/03/15,6942241560349932
2013/03/16,5975509664809842
2013/03/17,6421581005996334
2013/03/18,3044787354171540
2013/03/19,3059369413798942
2013/03/20,1179105063124222
2013/03/21,99573441137692
2013/03/22,177914643705564
2013/03/23,312324195643556
2013/03/24,148980279434492
2013/03/25,258210877420460
2013/03/26,545748868976591
2013/03/27,2067146822720000
2013/03/28,1310140858588640
2013/03/29,1222940582227348
2013/03/30,234593686647412
2013/03/31,219956986419156
2013/04/01,108895819104772
2013/04/02,3633055319328504
2013/04/03,3584288340399376
2013/04/04,182085683810432
2013/04/05,142056304793440
2013/04/06,1067509178602920
2013/04/07,1757753093183916
2013/04/08,1167550239656588
2013/04/09,6524437807237360
2013/04/10,8263308650815200
2013/04/11,9641296595530384
2013/04/12,16344224787145776
2013/04/13,1468213563344792
2013/04/14,1004632077730530
2013/04/15,244640975185839
2013/04/16,722567636151189
2013/04/17,508996918736716
2013/04/18,39940152060094792
2013/04/19,34587305355572896
2013/04/20,36725771902304976
2013/04/21,1662087345541150
2013/04/22,1100593711460748
2013/04/23,1273769175940992
2013/04/24,890396504886288
2013/04/25,597085002163144
2013/04/26,1599147282749264
2013/04/27,2551553845695732
2013/04/28,1213505707635976
2013/04/29,388037090478635
2013/04/30,386681513592038
2013/05/01,210834075710802
2013/05/02,150638937065973
2013/05/03,241306845317337
2013/05/04,379584533853353
2013/05/05,1.3541048883082E+14
2013/05/06,303153914469276
2013/05/07,252290206192904
2013/05/08,42251913695846
2013/05/09,187077150341644
2013/05/10,63766779968032
2013/05/11,45885738631733
2013/05/12,113106006829831
2013/05/13,90682016648495
2013/05/14,111397085959396
2013/05/15,15081307161226
2013/05/16,13320055076946
2013/05/17,23511921132177
2013/05/18,21365645277334
2013/05/19,180439782769105
2013/05/20,91044048458137
2013/05/21,111705235937680
2013/05/22,76293943411760
2013/05/23,9522819056903
2013/05/24,29866133241179
2013/05/25,27011371294175
2013/05/26,337479945346146
2013/05/27,249114579942428
2013/05/28,229940240378490
2013/05/29,14470877277715
2013/05/30,23697519309831
2013/05/31,26388967209883
2013/06/01,81021171209511
2013/06/02,1.4200217947621E+14
2013/06/03,2.4851786219052E+14
2013/06/04,2.3010466876924E+14
2013/06/05,33263359649362
2013/06/06,29369587678098
2013/06/07,27667267481862
2013/06/08,3.388584770704E+14
2013/06/09,1.9943437537913E+14
2013/06/10,141715460870412
2013/06/11,65316281320829
2013/06/12,19393106506025
2013/06/13,4196085801580
2013/06/14,37331908156249
2013/06/15,174968737247265
2013/06/16,178221084418495
2013/06/17,44952170719937
2013/06/18,36147862734823
2013/06/19,8935696512419
2013/06/20,40062517598594
2013/06/21,42479556840762
2013/06/22,191419925377294
2013/06/23,2.4673255189839E+14
2013/06/24,1.052806642981E+14
2013/06/25,215388579014637
2013/06/26,20935503301515
2013/06/27,45678322521151
2013/06/28,11455606304254
2013/06/29,32522343803218
2013/06/30,87000599304427
2013/07/01,229697049696862
2013/07/02,218382763832036
2013/07/03,24478129976757
2013/07/04,10200935658705
2013/07/05,3402796870844
2013/07/06,1.1249498718028E+14
2013/07/07,131302571573499
2013/07/08,52242831721717
2013/07/09,2.2345813292029E+14
2013/07/10,89328017559877
2013/07/11,2440614779213
2013/07/12,4961784549038
2013/07/13,18832020724335
2013/07/14,238158037860904
2013/07/15,119124021288528
2013/07/16,1.8705226218122E+14
2013/07/17,148233321315884
2013/07/18,11442868615510
2013/07/19,92192184702206
2013/07/20,299800752799021
2013/07/21,1.4676763988366E+14
2013/07/22,231959949279813
2013/07/23,285547911403344
2013/07/24,8249104208131
2013/07/25,20282061652806
2013/07/26,9937722225665
2013/07/27,1.6903664694339E+14
2013/07/28,1.1810683219892E+14
2013/07/29,1.1950608623631E+14
2013/07/30,253479157441059
2013/07/31,100841271080134
2013/08/01,143624833797009
2013/08/02,166343199425502
2013/08/03,362625638380554
2013/08/04,2.1935515983966E+14
2013/08/05,1.538413183285E+14
