Date,transactions3var
2010/11/29,228.667
2010/11/30,257.556
2010/12/01,1275
2010/12/02,920.889
2010/12/03,2808
2010/12/04,1428
2010/12/05,8
2010/12/06,233.556
2010/12/07,3585
2010/12/08,2025
2010/12/09,880.667
2010/12/10,592.667
2010/12/11,4013
2010/12/12,10236
2010/12/13,3044
2010/12/14,190.889
2010/12/15,589.556
2010/12/16,2713
2010/12/17,3788
2010/12/18,667.556
2010/12/19,849.556
2010/12/20,39434
2010/12/21,31583
2010/12/22,21443
2010/12/23,2734
2010/12/24,3403
2010/12/25,1715
2010/12/26,1195
2010/12/27,2023
2010/12/28,2942
2010/12/29,4256
2010/12/30,3460
2010/12/31,973.556
2011/01/01,1234
2011/01/02,1587
2011/01/03,65020
2011/01/04,61020
2011/01/05,16993
2011/01/06,60662
2011/01/07,60602
2011/01/08,85364
2011/01/09,28017
2011/01/10,7110
2011/01/11,2956
2011/01/12,7072
2011/01/13,6384
2011/01/14,1588
2011/01/15,16746
2011/01/16,20384
2011/01/17,4256
2011/01/18,2094
2011/01/19,1736
2011/01/20,984.667
2011/01/21,13795
2011/01/22,44900
2011/01/23,21834
2011/01/24,20444
2011/01/25,26499
2011/01/26,28945
2011/01/27,3545
2011/01/28,9878
2011/01/29,42529
2011/01/30,435649
2011/01/31,337249
2011/02/01,458868
2011/02/02,43047
2011/02/03,8067
2011/02/04,3281
2011/02/05,3243
2011/02/06,2053
2011/02/07,1043
2011/02/08,542.889
2011/02/09,27476
2011/02/10,239702
2011/02/11,227774
2011/02/12,36186
2011/02/13,56744
2011/02/14,5766
2011/02/15,23438
2011/02/16,6434
2011/02/17,5134
2011/02/18,6305
2011/02/19,62791
2011/02/20,32273
2011/02/21,25367
2011/02/22,11605
2011/02/23,11605
2011/02/24,2449
2011/02/25,5849
2011/02/26,8983
2011/02/27,20354
2011/02/28,37785
2011/03/01,177260
2011/03/02,189650
2011/03/03,237273
2011/03/04,330198
2011/03/05,348351
2011/03/06,34.667
2011/03/07,566.222
2011/03/08,59692
2011/03/09,69596
2011/03/10,93686
2011/03/11,6971
2011/03/12,307698
2011/03/13,209192
2011/03/14,14942
2011/03/15,7822
2011/03/16,44867
2011/03/17,39925
2011/03/18,179587
2011/03/19,183451
2011/03/20,474989
2011/03/21,1200749
2011/03/22,2145774
2011/03/23,2201180
2011/03/24,1226521
2011/03/25,1387996
2011/03/26,368718
2011/03/27,321423
2011/03/28,128193
2011/03/29,32749
2011/03/30,256429
2011/03/31,159487
2011/04/01,40703
2011/04/02,40890
2011/04/03,9855
2011/04/04,60330
2011/04/05,42274
2011/04/06,28705
2011/04/07,26034
2011/04/08,5874
2011/04/09,869.556
2011/04/10,168
2011/04/11,9436
2011/04/12,19921
2011/04/13,27193
2011/04/14,112928
2011/04/15,120765
2011/04/16,140147
2011/04/17,6338
2011/04/18,165128
2011/04/19,315004
2011/04/20,77473
2011/04/21,478821
2011/04/22,217542
2011/04/23,23044
2011/04/24,9324
2011/04/25,16988
2011/04/26,238147
2011/04/27,668931
2011/04/28,419196
2011/04/29,408113
2011/04/30,345938
2011/05/01,150755
2011/05/02,327286
2011/05/03,205403
2011/05/04,14534
2011/05/05,76300
2011/05/06,73562
2011/05/07,63813
2011/05/08,167076
2011/05/09,166940
2011/05/10,59623
2011/05/11,27014
2011/05/12,15643
2011/05/13,160649
2011/05/14,166872
2011/05/15,64484
2011/05/16,77388
2011/05/17,83042
2011/05/18,289878
2011/05/19,211358
2011/05/20,129335
2011/05/21,10995
2011/05/22,35265
2011/05/23,86340
2011/05/24,53643
2011/05/25,44638
2011/05/26,209739
2011/05/27,673206
2011/05/28,806309
2011/05/29,13731
2011/05/30,62106
2011/05/31,300067
2011/06/01,232465
2011/06/02,179183
2011/06/03,620606
2011/06/04,498426
2011/06/05,20371
2011/06/06,222255
2011/06/07,198572
2011/06/08,1433494
2011/06/09,1964518
2011/06/10,141166
2011/06/11,299861
2011/06/12,438730
2011/06/13,443452
2011/06/14,1408736
2011/06/15,1398238
2011/06/16,486539
2011/06/17,406244
2011/06/18,402830
2011/06/19,10950
2011/06/20,24542
2011/06/21,630108
2011/06/22,634699
2011/06/23,551773
2011/06/24,194795
2011/06/25,223278
2011/06/26,241670
2011/06/27,806593
2011/06/28,513086
2011/06/29,516386
2011/06/30,213407
2011/07/01,164272
2011/07/02,1131000
2011/07/03,1306825
2011/07/04,462217
2011/07/05,254224
2011/07/06,398905
2011/07/07,459222
2011/07/08,687841
2011/07/09,302436
2011/07/10,83822
2011/07/11,1317670
2011/07/12,1120880
2011/07/13,935790
2011/07/14,166364
2011/07/15,231795
2011/07/16,149222
2011/07/17,130991
2011/07/18,69342
2011/07/19,123126
2011/07/20,19208
2011/07/21,185275
2011/07/22,133036
2011/07/23,411761
2011/07/24,411341
2011/07/25,714061
2011/07/26,321450
2011/07/27,406001
2011/07/28,23609
2011/07/29,125591
2011/07/30,610495
2011/07/31,586673
2011/08/01,821073
2011/08/02,106450
2011/08/03,197342
2011/08/04,196191
2011/08/05,156108
2011/08/06,369443
2011/08/07,75438
2011/08/08,54573
2011/08/09,1140633
2011/08/10,630019
2011/08/11,435697
2011/08/12,225000
2011/08/13,30207
2011/08/14,16980
2011/08/15,199921
2011/08/16,779410
2011/08/17,624733
2011/08/18,963684
2011/08/19,17198
2011/08/20,32878
2011/08/21,46304
2011/08/22,67422
2011/08/23,49125
2011/08/24,50830
2011/08/25,3190
2011/08/26,5115
2011/08/27,205682
2011/08/28,544620
2011/08/29,1077793
2011/08/30,1225369
2011/08/31,114556
2011/09/01,68496
2011/09/02,12986
2011/09/03,322684
2011/09/04,339884
2011/09/05,342336
2011/09/06,111080
2011/09/07,129365
2011/09/08,287527
2011/09/09,127171
2011/09/10,315825
2011/09/11,320225
2011/09/12,62652
2011/09/13,2565
2011/09/14,28789
2011/09/15,19723
2011/09/16,13664
2011/09/17,182321
2011/09/18,102179
2011/09/19,244412
2011/09/20,823775
2011/09/21,381075
2011/09/22,740833
2011/09/23,470942
2011/09/24,61166
2011/09/25,80835
2011/09/26,1715
2011/09/27,40829
2011/09/28,39689
2011/09/29,47606
2011/09/30,28756
2011/10/01,43808
2011/10/02,116653
2011/10/03,394329
2011/10/04,356842
2011/10/05,114287
2011/10/06,4175
2011/10/07,10508
2011/10/08,41835
2011/10/09,12073
2011/10/10,45870
2011/10/11,49686
2011/10/12,1228
2011/10/13,198881
2011/10/14,231671
2011/10/15,196258
2011/10/16,205524
2011/10/17,114335
2011/10/18,166907
2011/10/19,150497
2011/10/20,35841
2011/10/21,58413
2011/10/22,60076
2011/10/23,45694
2011/10/24,106021
2011/10/25,84529
2011/10/26,103619
2011/10/27,67539
2011/10/28,60483
2011/10/29,136870
2011/10/30,68737
2011/10/31,66305
2011/11/01,104385
2011/11/02,110408
2011/11/03,42198
2011/11/04,51560
2011/11/05,62585
2011/11/06,380888
2011/11/07,132785
2011/11/08,152007
2011/11/09,142073
2011/11/10,57351
2011/11/11,418913
2011/11/12,448737
2011/11/13,14017
2011/11/14,106300
2011/11/15,91414
2011/11/16,5963
2011/11/17,272453
2011/11/18,223382
2011/11/19,31538
2011/11/20,37478
2011/11/21,28518
2011/11/22,81518
2011/11/23,128968
2011/11/24,58241
2011/11/25,58241
2011/11/26,87823
2011/11/27,86600
2011/11/28,244800
2011/11/29,302523
2011/11/30,132773
2011/12/01,51380
2011/12/02,61018
2011/12/03,106415
2011/12/04,153898
2011/12/05,122422
2011/12/06,1135361
2011/12/07,696534
2011/12/08,891020
2011/12/09,52405
2011/12/10,7751
2011/12/11,33278
2011/12/12,106545
2011/12/13,50847
2011/12/14,111907
2011/12/15,111014
2011/12/16,108835
2011/12/17,16344
2011/12/18,53178
2011/12/19,251978
2011/12/20,495368
2011/12/21,92213
2011/12/22,91098
2011/12/23,13542
2011/12/24,279908
2011/12/25,177413
2011/12/26,154123
2011/12/27,31603
2011/12/28,65601
2011/12/29,11261
2011/12/30,9307
2011/12/31,4544
2012/01/01,3188
2012/01/02,29166
2012/01/03,97967
2012/01/04,25709
2012/01/05,346838
2012/01/06,281554
2012/01/07,219251
2012/01/08,98859
2012/01/09,45309
2012/01/10,57624
2012/01/11,180632
2012/01/12,44506
2012/01/13,33714
2012/01/14,4835
2012/01/15,57990
2012/01/16,71811
2012/01/17,67953
2012/01/18,13977
2012/01/19,9413
2012/01/20,9048
2012/01/21,55964
2012/01/22,367175
2012/01/23,183248
2012/01/24,638920
2012/01/25,605683
2012/01/26,305114
2012/01/27,501666
2012/01/28,82054
2012/01/29,48196
2012/01/30,40886
2012/01/31,108220
2012/02/01,105137
2012/02/02,71004
2012/02/03,78830
2012/02/04,5971
2012/02/05,33739
2012/02/06,200108
2012/02/07,139382
2012/02/08,174840
2012/02/09,48260
2012/02/10,359627
2012/02/11,178638
2012/02/12,349454
2012/02/13,167135
2012/02/14,1038861
2012/02/15,453003
2012/02/16,6958
2012/02/17,1596542
2012/02/18,1899490
2012/02/19,117585
2012/02/20,53060
2012/02/21,45416
2012/02/22,140100
2012/02/23,404306
2012/02/24,207108
2012/02/25,495771
2012/02/26,206956
2012/02/27,138067
2012/02/28,180844
2012/02/29,284.667
2012/03/01,2672
2012/03/02,186827
2012/03/03,1019841
2012/03/04,995624
2012/03/05,571822
2012/03/06,61971
2012/03/07,61191
2012/03/08,13889
2012/03/09,4802
2012/03/10,324936
2012/03/11,315347
2012/03/12,154595
2012/03/13,775324
2012/03/14,269802
2012/03/15,192304
2012/03/16,81974
2012/03/17,75976
2012/03/18,167235
2012/03/19,124404
2012/03/20,117350
2012/03/21,18482
2012/03/22,28758
2012/03/23,109902
2012/03/24,26863
2012/03/25,5005
2012/03/26,29533
2012/03/27,42151
2012/03/28,80294
2012/03/29,129986
2012/03/30,83264
2012/03/31,306149
2012/04/01,261813
2012/04/02,149665
2012/04/03,801217
2012/04/04,260556
2012/04/05,94672
2012/04/06,36264
2012/04/07,157472
2012/04/08,116216
2012/04/09,89270
2012/04/10,1161564
2012/04/11,593315
2012/04/12,65411
2012/04/13,265260
2012/04/14,285172
2012/04/15,161110
2012/04/16,225830
2012/04/17,232273
2012/04/18,131331
2012/04/19,123731
2012/04/20,83573
2012/04/21,201113
2012/04/22,615982
2012/04/23,141111
2012/04/24,287411
2012/04/25,58533
2012/04/26,1354972
2012/04/27,1641617
2012/04/28,1720805
2012/04/29,40217
2012/04/30,749907
2012/05/01,1074713
2012/05/02,115928
2012/05/03,3408182
2012/05/04,3669848
2012/05/05,251100
2012/05/06,1481740
2012/05/07,9022980
2012/05/08,10395743
2012/05/09,166273
2012/05/10,7149875
2012/05/11,9511514
2012/05/12,10681739
2012/05/13,3572960
2012/05/14,33169013
2012/05/15,30994984
2012/05/16,17733438
2012/05/17,5160305
2012/05/18,10943553
2012/05/19,57290661
2012/05/20,20388583
2012/05/21,3306506
2012/05/22,14350995
2012/05/23,10973302
2012/05/24,2867335
2012/05/25,1001491
2012/05/26,5539490
2012/05/27,5510665
2012/05/28,7285050
2012/05/29,2614945
2012/05/30,4050381
2012/05/31,12956865
2012/06/01,6620252
2012/06/02,34239302
2012/06/03,75495506
2012/06/04,187064838
2012/06/05,30063994
2012/06/06,190091983
2012/06/07,136824811
2012/06/08,49865561
2012/06/09,18878024
2012/06/10,47150723
2012/06/11,13978891
2012/06/12,86229593
2012/06/13,253272742
2012/06/14,380254924
2012/06/15,8674729
2012/06/16,59259085
2012/06/17,28900810
2012/06/18,4643207
2012/06/19,10654474
2012/06/20,7717598
2012/06/21,14180154
2012/06/22,12817474
2012/06/23,3592662
2012/06/24,337043
2012/06/25,8988454
2012/06/26,11469684
2012/06/27,817668
2012/06/28,3645801
2012/06/29,10641223
2012/06/30,3179327
2012/07/01,2692704
2012/07/02,5764701
2012/07/03,5768733
2012/07/04,1152395
2012/07/05,396482
2012/07/06,885542
2012/07/07,2618721
2012/07/08,3957931
2012/07/09,4662722
2012/07/10,35775150
2012/07/11,16850044
2012/07/12,19908188
2012/07/13,10415522
2012/07/14,612402
2012/07/15,2134986
2012/07/16,12451270
2012/07/17,13060395
2012/07/18,2514315
2012/07/19,2904216
2012/07/20,5901775
2012/07/21,5605206
2012/07/22,960570
2012/07/23,918771
2012/07/24,7304302
2012/07/25,5449954
2012/07/26,1986247
2012/07/27,2675607
2012/07/28,10988138
2012/07/29,13340356
2012/07/30,147041
2012/07/31,11232241
2012/08/01,20688658
2012/08/02,21865828
2012/08/03,4911683
2012/08/04,5395972
2012/08/05,5607608
2012/08/06,7102044
2012/08/07,5787614
2012/08/08,18660842
2012/08/09,24037862
2012/08/10,27322644
2012/08/11,3914102
2012/08/12,7112456
2012/08/13,50298038
2012/08/14,45438598
2012/08/15,62615231
2012/08/16,58429703
2012/08/17,25587010
2012/08/18,14800002
2012/08/19,2772578
2012/08/20,344323
2012/08/21,8273356
2012/08/22,7552538
2012/08/23,18819747
2012/08/24,7585354
2012/08/25,479873
2012/08/26,2757964
2012/08/27,3204022
2012/08/28,2645057
2012/08/29,3422124
2012/08/30,3958401
2012/08/31,9644821
2012/09/01,10243603
2012/09/02,11282440
2012/09/03,8864488
2012/09/04,7242528
2012/09/05,1393452
2012/09/06,1345046
2012/09/07,16411435
2012/09/08,25127341
2012/09/09,1038578
2012/09/10,1204242
2012/09/11,7975729
2012/09/12,17182623
2012/09/13,20897074
2012/09/14,12778674
2012/09/15,14602590
2012/09/16,15444579
2012/09/17,2790817
2012/09/18,11702884
2012/09/19,14611424
2012/09/20,395808
2012/09/21,609294
2012/09/22,17348208
2012/09/23,12278763
2012/09/24,9865675
2012/09/25,4542581
2012/09/26,11475214
2012/09/27,11302744
2012/09/28,4043213
2012/09/29,12865846
2012/09/30,26068580
2012/10/01,3143198
2012/10/02,25811088
2012/10/03,12038724
2012/10/04,8203403
2012/10/05,15946590
2012/10/06,3099402
2012/10/07,2315171
2012/10/08,5171993
2012/10/09,2189344
2012/10/10,8190325
2012/10/11,10068663
2012/10/12,2208895
2012/10/13,5495025
2012/10/14,5877942
2012/10/15,5443284
2012/10/16,8380383
2012/10/17,2292468
2012/10/18,6610353
2012/10/19,6966575
2012/10/20,4304460
2012/10/21,41377891
2012/10/22,30548504
2012/10/23,22828587
2012/10/24,27041067
2012/10/25,5808956
2012/10/26,17579209
2012/10/27,19158013
2012/10/28,5565963
2012/10/29,4710376
2012/10/30,29145058
2012/10/31,14893673
2012/11/01,8478084
2012/11/02,5222168
2012/11/03,6065784
2012/11/04,5354897
2012/11/05,14512423
2012/11/06,13492075
2012/11/07,4278902
2012/11/08,4074081
2012/11/09,21916278
2012/11/10,9393195
2012/11/11,2116029
2012/11/12,2553962
2012/11/13,2593118
2012/11/14,5985429
2012/11/15,19651991
2012/11/16,17096982
2012/11/17,8524022
2012/11/18,8710288
2012/11/19,3275275
2012/11/20,1686174
2012/11/21,1047148
2012/11/22,11874244
2012/11/23,12653894
2012/11/24,1144622
2012/11/25,8398228
2012/11/26,9795734
2012/11/27,16868676
2012/11/28,18015744
2012/11/29,20855718
2012/11/30,12630301
2012/12/01,9690763
2012/12/02,29238979
2012/12/03,34008713
2012/12/04,28340910
2012/12/05,29302979
2012/12/06,4039292
2012/12/07,4362950
2012/12/08,4673400
2012/12/09,251544
2012/12/10,3072378
2012/12/11,4400009
2012/12/12,65542
2012/12/13,7381903
2012/12/14,5640785
2012/12/15,17682565
2012/12/16,7400510
2012/12/17,12817310
2012/12/18,34769814
2012/12/19,12951794
2012/12/20,32845776
2012/12/21,16911873
2012/12/22,39178263
2012/12/23,35066796
2012/12/24,48792530
2012/12/25,13169709
2012/12/26,12824198
2012/12/27,37580968
2012/12/28,19231405
2012/12/29,13719572
2012/12/30,15189906
2012/12/31,39429272
2013/01/01,47028158
2013/01/02,16461731
2013/01/03,19288042
2013/01/04,14622616
2013/01/05,14161861
2013/01/06,40648207
2013/01/07,10673647
2013/01/08,9614318
2013/01/09,3574778
2013/01/10,33466643
2013/01/11,19863001
2013/01/12,10783682
2013/01/13,8371994
2013/01/14,4389158
2013/01/15,4858742
2013/01/16,17430604
2013/01/17,12643693
2013/01/18,5719814
2013/01/19,12718175
2013/01/20,36417151
2013/01/21,51764344
2013/01/22,1928302
2013/01/23,6502843
2013/01/24,1660128
2013/01/25,987593
2013/01/26,6423045
2013/01/27,7941572
2013/01/28,2196942
2013/01/29,2720075
2013/01/30,25591408
2013/01/31,24160038
2013/02/01,55388274
2013/02/02,10360704
2013/02/03,7967726
2013/02/04,9153130
2013/02/05,11095571
2013/02/06,30518745
2013/02/07,58624390
2013/02/08,76215841
2013/02/09,2465013
2013/02/10,3544704
2013/02/11,346069
2013/02/12,757871
2013/02/13,379315
2013/02/14,13871382
2013/02/15,11134116
2013/02/16,4451750
2013/02/17,6369314
2013/02/18,542103
2013/02/19,4657993
2013/02/20,14606511
2013/02/21,4827406
2013/02/22,6637474
2013/02/23,6826476
2013/02/24,4861076
2013/02/25,20458438
2013/02/26,16815172
2013/02/27,6447371
2013/02/28,1211470
2013/03/01,2210382
2013/03/02,14392782
2013/03/03,19928818
2013/03/04,17825738
2013/03/05,16484416
2013/03/06,9670830
2013/03/07,16466840
2013/03/08,20317118
2013/03/09,27264029
2013/03/10,73012484
2013/03/11,62183051
2013/03/12,107568313
2013/03/13,21090944
2013/03/14,17761110
2013/03/15,6768921
2013/03/16,156653683
2013/03/17,174788758
2013/03/18,17107173
2013/03/19,21124910
2013/03/20,1630498
2013/03/21,19407062
2013/03/22,35047905
2013/03/23,10083583
2013/03/24,16206250
2013/03/25,2498768
2013/03/26,1142181
2013/03/27,3914090
2013/03/28,24291475
2013/03/29,15838980
2013/03/30,1576753
2013/03/31,63813123
2013/04/01,38831985
2013/04/02,62113871
2013/04/03,26276601
2013/04/04,2506053
2013/04/05,5093768
2013/04/06,39371402
2013/04/07,26416614
2013/04/08,26954499
2013/04/09,4780518
2013/04/10,4692809
2013/04/11,3615795
2013/04/12,15799898
2013/04/13,38143489
2013/04/14,4533835
2013/04/15,645505
2013/04/16,36474275
2013/04/17,33746302
2013/04/18,74428590
2013/04/19,30641110
2013/04/20,32862733
2013/04/21,42069189
2013/04/22,2999278
2013/04/23,58065893
2013/04/24,59767934
2013/04/25,2020183
2013/04/26,17200502
2013/04/27,55744981
2013/04/28,33760880
2013/04/29,17647200
2013/04/30,16476512
2013/05/01,9967073
2013/05/02,13472140
2013/05/03,3488040
2013/05/04,4944842
2013/05/05,289758
2013/05/06,2053718
2013/05/07,6834944
2013/05/08,6613811
2013/05/09,45258733
2013/05/10,63561325
2013/05/11,8363447
2013/05/12,11081147
2013/05/13,26300057
2013/05/14,5661700
2013/05/15,5074033
2013/05/16,4722204
2013/05/17,4987289
2013/05/18,14250084
2013/05/19,20068940
2013/05/20,3535363
2013/05/21,7177413
2013/05/22,4411313
2013/05/23,10921421
2013/05/24,10144562
2013/05/25,12045598
2013/05/26,38186195
2013/05/27,28681528
2013/05/28,47858004
2013/05/29,3129489
2013/05/30,1082072
2013/05/31,1725294
2013/06/01,2153701
2013/06/02,4276751
2013/06/03,6258782
2013/06/04,10745555
2013/06/05,514869
2013/06/06,1495995
2013/06/07,3166807
2013/06/08,7004600
2013/06/09,9924106
2013/06/10,2716705
2013/06/11,5410121
2013/06/12,4082153
2013/06/13,7054803
2013/06/14,8272331
2013/06/15,34275385
2013/06/16,34268203
2013/06/17,18092411
2013/06/18,2077083
2013/06/19,249553
2013/06/20,8106193
2013/06/21,6683384
2013/06/22,11035748
2013/06/23,12823950
2013/06/24,7791013
2013/06/25,7868449
2013/06/26,327628
2013/06/27,381950
2013/06/28,3045894
2013/06/29,30307151
2013/06/30,60622413
2013/07/01,11621227
2013/07/02,15853303
2013/07/03,3403617
2013/07/04,4040867
2013/07/05,586955
2013/07/06,2242566
2013/07/07,7462838
2013/07/08,14895002
2013/07/09,21900991
2013/07/10,465795
2013/07/11,3020408
2013/07/12,13711642
2013/07/13,17677708
2013/07/14,32594398
2013/07/15,1572853
2013/07/16,3362042
2013/07/17,2604841
2013/07/18,554425
2013/07/19,3870265
2013/07/20,9458608
2013/07/21,1582203
2013/07/22,7051348
2013/07/23,3587882
2013/07/24,2590888
2013/07/25,3564633
2013/07/26,5749311
2013/07/27,6579062
2013/07/28,48062
2013/07/29,4962762
2013/07/30,4822268
2013/07/31,12679068
2013/08/01,14883615
2013/08/02,796124
2013/08/03,6897446
2013/08/04,13214148
2013/08/05,11114245
2013/08/06,22921384
2013/08/07,7278493
2013/08/08,2655193
2013/08/09,14806753
2013/08/10,12663558
2013/08/11,34126708
2013/08/12,35320356
2013/08/13,40392260
2013/08/14,1387517
2013/08/15,7713329
2013/08/16,65474093
2013/08/17,42708411
2013/08/18,47837882
2013/08/19,49058414
2013/08/20,37259487
2013/08/21,21064802
2013/08/22,6573966
2013/08/23,22462603
2013/08/24,41075009
2013/08/25,19969298
2013/08/26,23061806
2013/08/27,54049970
2013/08/28,13143561
2013/08/29,5565620
2013/08/30,5653780
2013/08/31,41572325
2013/09/01,53998325
2013/09/02,4096740
2013/09/03,5995496
2013/09/04,519484
2013/09/05,14910929
2013/09/06,13494447
2013/09/07,17156343
2013/09/08,35027031
2013/09/09,20825468
2013/09/10,21148895
2013/09/11,11942028
2013/09/12,3015631
2013/09/13,9362131
2013/09/14,14860091
2013/09/15,20353163
2013/09/16,19608347
2013/09/17,51460685
2013/09/18,42871047
2013/09/19,13431690
2013/09/20,422683
2013/09/21,10696627
2013/09/22,12239660
2013/09/23,41615343
2013/09/24,39088641
2013/09/25,20914252
2013/09/26,10980793
2013/09/27,20026507
2013/09/28,39606467
2013/09/29,5956550
2013/09/30,6532232
2013/10/01,43415682
2013/10/02,37911445
2013/10/03,3822576
2013/10/04,18195542
2013/10/05,33163659
2013/10/06,14615499
2013/10/07,1156430
2013/10/08,952334
2013/10/09,7566270
2013/10/10,22802883
2013/10/11,7091413
2013/10/12,9461790
2013/10/13,1098508
2013/10/14,11537873
2013/10/15,6690661
2013/10/16,7839377
2013/10/17,13151871
2013/10/18,28517548
2013/10/19,28052460
2013/10/20,17633425
2013/10/21,20272301
2013/10/22,42793830
2013/10/23,15732964
2013/10/24,18391315
2013/10/25,12460468
2013/10/26,42567450
2013/10/27,33144803
2013/10/28,9195022
2013/10/29,10613082
2013/10/30,1202481
2013/10/31,18222925
2013/11/01,29779328
2013/11/02,62546576
2013/11/03,15238500
2013/11/04,15816256
2013/11/05,41586398
2013/11/06,15492489
2013/11/07,13654803
2013/11/08,5607206
2013/11/09,5158058
2013/11/10,2730122
2013/11/11,1115241
2013/11/12,150763
2013/11/13,11145113
2013/11/14,20861486
2013/11/15,12009025
2013/11/16,84054735
2013/11/17,33241550
2013/11/18,200446165
2013/11/19,299237545
2013/11/20,47806348
2013/11/21,79170963
2013/11/22,6573895
2013/11/23,5099424
2013/11/24,46051094
2013/11/25,28493164
2013/11/26,84633123
2013/11/27,93931046
2013/11/28,44379793
2013/11/29,13228775
2013/11/30,95866103
2013/12/01,61559155
2013/12/02,2395933
2013/12/03,5188537
2013/12/04,2723233
2013/12/05,5468568
2013/12/06,21834748
2013/12/07,43144486
2013/12/08,114909998
2013/12/09,76375082
2013/12/10,75912268
2013/12/11,3284943
2013/12/12,18943818
2013/12/13,15321987
2013/12/14,6462084
2013/12/15,11219201
2013/12/16,58716908
2013/12/17,58972230
2013/12/18,37729190
2013/12/19,35868154
2013/12/20,46934836
2013/12/21,34093644
2013/12/22,26575028
2013/12/23,1711926
2013/12/24,1471161
2013/12/25,457089
2013/12/26,4303756
2013/12/27,3004257
2013/12/28,3763063
2013/12/29,3788873
2013/12/30,9632495
2013/12/31,7832428
2014/01/01,26408351
2014/01/02,23094442
2014/01/03,55459116
2014/01/04,13889731
2014/01/05,14209148
2014/01/06,39071966
2014/01/07,12625364
2014/01/08,6336385
2014/01/09,2596481
2014/01/10,9127711
2014/01/11,4039178
2014/01/12,4928216
2014/01/13,4730513
2014/01/14,7954246
2014/01/15,11037024
2014/01/16,4704028
2014/01/17,4020195
2014/01/18,9736725
2014/01/19,21156449
2014/01/20,40780115
2014/01/21,102256558
2014/01/22,16228962
2014/01/23,14673056
2014/01/24,1015278
2014/01/25,26145454
2014/01/26,31198630
2014/01/27,25148474
2014/01/28,29586561
2014/01/29,6748161
2014/01/30,6998551
2014/01/31,199124
2014/02/01,7280913
2014/02/02,10637216
2014/02/03,4382188
2014/02/04,52844339
2014/02/05,28112598
2014/02/06,1345183
2014/02/07,1775762
2014/02/08,6364554
2014/02/09,32737638
2014/02/10,19881633
2014/02/11,24236781
2014/02/12,5427316
2014/02/13,5929808
2014/02/14,27393804
2014/02/15,28360533
2014/02/16,54364033
2014/02/17,3494255
2014/02/18,10503393
2014/02/19,14243173
2014/02/20,6205969
2014/02/21,503965
2014/02/22,30449460
2014/02/23,22726424
2014/02/24,46447968
2014/02/25,69794965
2014/02/26,9808741
2014/02/27,15440065
2014/02/28,1557175
2014/03/01,11356068
2014/03/02,30890596
