Date,size3wma
2015/01/06,324361
2015/01/07,336202
2015/01/08,361935
2015/01/09,390489
2015/01/10,399695
2015/01/11,367102
2015/01/12,371634
2015/01/13,421769
2015/01/14,432790
2015/01/15,430381
2015/01/16,407991
2015/01/17,397298
2015/01/18,356382
2015/01/19,373425
2015/01/20,412756
2015/01/21,394197
2015/01/22,391262
2015/01/23,386323
2015/01/24,382312
2015/01/25,417895
2015/01/26,460232
2015/01/27,432344
2015/01/28,346873
2015/01/29,296416
2015/01/30,296012
2015/01/31,308653
2015/02/01,307224
2015/02/02,306760
2015/02/03,354835
2015/02/04,341547
2015/02/05,319996
2015/02/06,281580
2015/02/07,279041
2015/02/08,341712
2015/02/09,366085
2015/02/10,388553
2015/02/11,367383
2015/02/12,392793
2015/02/13,448960
2015/02/14,445240
2015/02/15,456559
2015/02/16,433015
2015/02/17,439218
2015/02/18,398167
2015/02/19,352514
2015/02/20,356678
2015/02/21,380845
2015/02/22,375650
2015/02/23,387955
2015/02/24,412021
2015/02/25,390481
2015/02/26,373141
2015/02/27,368367
2015/02/28,406847
2015/03/01,407255
2015/03/02,409453
2015/03/03,405058
2015/03/04,404309
2015/03/05,439993
2015/03/06,421675
2015/03/07,403711
2015/03/08,370319
2015/03/09,404911
2015/03/10,407560
2015/03/11,411448
2015/03/12,433362
2015/03/13,408425
2015/03/14,398421
2015/03/15,368663
2015/03/16,397597
2015/03/17,407528
2015/03/18,397635
2015/03/19,422942
2015/03/20,420226
2015/03/21,385502
2015/03/22,378650
2015/03/23,395727
2015/03/24,350114
2015/03/25,323152
2015/03/26,336922
2015/03/27,325242
2015/03/28,332573
2015/03/29,340429
2015/03/30,382210
2015/03/31,397406
2015/04/01,437321
2015/04/02,406705
2015/04/03,405462
2015/04/04,367738
2015/04/05,370556
2015/04/06,417043
2015/04/07,416223
2015/04/08,440596
2015/04/09,439310
2015/04/10,411049
2015/04/11,394352
2015/04/12,378879
2015/04/13,396097
2015/04/14,398012
2015/04/15,425244
2015/04/16,398022
2015/04/17,407747
2015/04/18,385720
2015/04/19,376949
2015/04/20,380025
2015/04/21,382570
2015/04/22,388986
2015/04/23,423432
2015/04/24,464737
2015/04/25,405011
2015/04/26,381063
2015/04/27,399164
2015/04/28,401565
2015/04/29,448882
2015/04/30,448515
2015/05/01,397894
2015/05/02,371570
2015/05/03,353064
2015/05/04,395988
2015/05/05,396365
2015/05/06,383116
2015/05/07,395753
2015/05/08,400633
2015/05/09,393976
2015/05/10,404807
2015/05/11,400973
2015/05/12,402818
2015/05/13,377353
2015/05/14,355090
2015/05/15,357218
2015/05/16,374308
2015/05/17,347183
2015/05/18,356332
2015/05/19,402153
2015/05/20,407751
2015/05/21,372264
2015/05/22,382510
2015/05/23,409828
2015/05/24,412583
2015/05/25,418027
2015/05/26,417876
2015/05/27,429536
2015/05/28,442192
2015/05/29,434999
2015/05/30,456186
2015/05/31,420170
2015/06/01,472041
2015/06/02,474652
2015/06/03,480639
2015/06/04,451658
2015/06/05,433715
2015/06/06,356399
2015/06/07,344140
2015/06/08,352680
2015/06/09,393171
2015/06/10,447076
2015/06/11,462945
2015/06/12,474333
2015/06/13,423759
2015/06/14,408338
2015/06/15,454577
2015/06/16,525617
2015/06/17,532283
2015/06/18,508168
2015/06/19,504551
2015/06/20,472719
2015/06/21,462559
2015/06/22,521186
2015/06/23,533783
2015/06/24,464780
2015/06/25,394791
2015/06/26,392227
2015/06/27,441385
2015/06/28,437568
2015/06/29,461954
2015/06/30,530295
2015/07/01,597817
2015/07/02,549614
2015/07/03,479773
2015/07/04,416871
2015/07/05,422099
2015/07/06,465884
2015/07/07,627380
2015/07/08,709457
2015/07/09,746170
2015/07/10,693243
2015/07/11,712096
2015/07/12,744583
2015/07/13,742248
2015/07/14,726707
2015/07/15,689641
2015/07/16,689868
2015/07/17,681807
2015/07/18,669341
2015/07/19,650860
2015/07/20,541846
2015/07/21,520647
2015/07/22,483123
2015/07/23,444209
2015/07/24,399035
2015/07/25,369596
2015/07/26,397754
2015/07/27,469678
2015/07/28,536815
2015/07/29,700203
2015/07/30,764287
2015/07/31,777037
2015/08/01,746388
2015/08/02,583306
2015/08/03,491772
2015/08/04,621728
2015/08/05,742089
2015/08/06,792419
2015/08/07,644234
2015/08/08,472050
2015/08/09,384031
2015/08/10,406373
2015/08/11,416686
2015/08/12,463392
2015/08/13,458079
2015/08/14,448486
2015/08/15,414121
2015/08/16,391930
2015/08/17,404042
2015/08/18,444488
2015/08/19,437819
2015/08/20,421677
2015/08/21,387826
2015/08/22,378960
2015/08/23,391394
2015/08/24,431515
2015/08/25,465936
2015/08/26,431741
2015/08/27,428470
2015/08/28,416742
2015/08/29,386208
2015/08/30,371821
2015/08/31,409604
2015/09/01,439286
2015/09/02,604093
2015/09/03,574472
2015/09/04,468499
2015/09/05,425065
2015/09/06,414294
2015/09/07,450549
2015/09/08,573804
2015/09/09,674452
2015/09/10,707401
2015/09/11,703230
2015/09/12,680116
2015/09/13,648671
2015/09/14,689367
2015/09/15,700238
2015/09/16,694201
2015/09/17,694131
2015/09/18,626021
2015/09/19,537675
2015/09/20,488749
2015/09/21,539065
2015/09/22,523738
2015/09/23,492307
2015/09/24,478083
2015/09/25,453537
2015/09/26,443008
2015/09/27,438327
2015/09/28,477583
2015/09/29,477537
2015/09/30,497647
2015/10/01,477345
2015/10/02,502025
2015/10/03,448512
2015/10/04,405193
2015/10/05,401239
2015/10/06,474444
2015/10/07,594592
2015/10/08,648304
2015/10/09,631270
2015/10/10,624289
2015/10/11,580558
2015/10/12,573297
2015/10/13,559411
2015/10/14,543896
2015/10/15,536870
2015/10/16,555951
2015/10/17,582144
2015/10/18,562509
2015/10/19,532704
2015/10/20,603550
2015/10/21,597436
2015/10/22,576607
2015/10/23,554216
2015/10/24,538964
2015/10/25,531285
2015/10/26,501947
2015/10/27,520239
2015/10/28,558088
2015/10/29,584447
2015/10/30,554725
2015/10/31,541183
2015/11/01,537239
2015/11/02,583524
2015/11/03,640652
2015/11/04,724153
2015/11/05,740215
2015/11/06,702959
2015/11/07,608998
2015/11/08,562311
2015/11/09,583694
2015/11/10,602492
2015/11/11,568373
2015/11/12,538211
2015/11/13,508864
2015/11/14,522696
2015/11/15,511936
2015/11/16,517077
2015/11/17,535603
2015/11/18,571898
2015/11/19,597256
2015/11/20,555608
2015/11/21,504440
2015/11/22,459011
2015/11/23,481645
2015/11/24,506201
2015/11/25,539521
2015/11/26,541736
2015/11/27,596763
2015/11/28,581534
2015/11/29,518675
2015/11/30,579214
2015/12/01,583209
2015/12/02,629020
2015/12/03,634684
2015/12/04,618009
2015/12/05,590428
2015/12/06,586622
2015/12/07,637835
2015/12/08,636899
2015/12/09,664156
2015/12/10,598112
2015/12/11,610575
2015/12/12,645628
2015/12/13,680267
2015/12/14,659372
2015/12/15,635406
2015/12/16,650198
2015/12/17,667224
2015/12/18,644101
2015/12/19,643266
2015/12/20,619679
2015/12/21,692079
2015/12/22,730334
2015/12/23,721068
2015/12/24,718675
2015/12/25,621738
2015/12/26,569022
2015/12/27,492556
2015/12/28,567550
2015/12/29,603711
2015/12/30,593334
2015/12/31,565570
2016/01/01,523932
2016/01/02,546741
2016/01/03,552728
2016/01/04,559912
2016/01/05,598906
2016/01/06,637862
2016/01/07,680032
2016/01/08,637044
2016/01/09,631252
2016/01/10,571292
2016/01/11,608693
2016/01/12,609240
2016/01/13,649798
2016/01/14,685805
2016/01/15,744917
2016/01/16,754451
2016/01/17,756493
2016/01/18,708340
2016/01/19,734350
2016/01/20,799829
2016/01/21,836355
2016/01/22,754594
2016/01/23,646320
2016/01/24,610270
2016/01/25,661207
2016/01/26,714271
2016/01/27,739410
2016/01/28,770253
2016/01/29,733108
2016/01/30,645535
2016/01/31,580868
2016/02/01,667839
2016/02/02,753275
2016/02/03,720257
2016/02/04,678067
2016/02/05,650217
2016/02/06,626728
2016/02/07,658859
2016/02/08,743365
2016/02/09,737712
2016/02/10,737695
2016/02/11,681737
2016/02/12,643634
2016/02/13,626769
2016/02/14,624969
2016/02/15,694529
2016/02/16,738443
2016/02/17,767471
2016/02/18,710091
2016/02/19,729434
2016/02/20,732990
2016/02/21,796574
2016/02/22,853920
2016/02/23,881886
2016/02/24,903103
2016/02/25,852683
2016/02/26,801904
2016/02/27,725116
2016/02/28,740373
2016/02/29,827739
2016/03/01,886296
2016/03/02,903953
2016/03/03,911266
2016/03/04,850194
2016/03/05,805598
2016/03/06,705453
2016/03/07,693712
2016/03/08,681023
2016/03/09,716826
2016/03/10,699847
2016/03/11,656761
2016/03/12,604547
2016/03/13,612636
2016/03/14,671357
2016/03/15,680417
2016/03/16,676793
2016/03/17,706958
2016/03/18,730117
2016/03/19,690956
2016/03/20,666899
2016/03/21,703973
2016/03/22,718484
2016/03/23,701043
2016/03/24,680916
2016/03/25,649097
2016/03/26,632923
2016/03/27,627080
2016/03/28,651218
2016/03/29,747896
2016/03/30,765609
2016/03/31,811557
2016/04/01,790679
2016/04/02,796354
2016/04/03,757801
2016/04/04,710255
2016/04/05,715161
2016/04/06,711976
2016/04/07,738131
2016/04/08,729432
2016/04/09,683275
2016/04/10,607998
2016/04/11,675713
2016/04/12,766964
2016/04/13,760605
2016/04/14,732088
2016/04/15,752175
2016/04/16,720521
2016/04/17,686570
2016/04/18,750951
2016/04/19,763942
2016/04/20,737940
2016/04/21,723099
2016/04/22,747458
2016/04/23,707517
2016/04/24,711310
2016/04/25,788950
2016/04/26,819342
2016/04/27,854396
2016/04/28,875968
2016/04/29,851391
2016/04/30,799221
2016/05/01,700767
2016/05/02,710291
2016/05/03,743680
2016/05/04,738033
2016/05/05,717568
2016/05/06,695545
2016/05/07,669229
2016/05/08,618817
2016/05/09,619511
2016/05/10,672479
2016/05/11,755102
2016/05/12,782071
2016/05/13,776765
2016/05/14,790319
2016/05/15,786662
2016/05/16,847922
2016/05/17,865754
2016/05/18,877221
2016/05/19,913558
2016/05/20,854862
2016/05/21,865366
2016/05/22,729084
2016/05/23,672796
2016/05/24,740921
2016/05/25,826221
2016/05/26,841997
2016/05/27,892565
2016/05/28,884390
2016/05/29,785766
2016/05/30,816375
2016/05/31,844021
2016/06/01,857203
2016/06/02,837610
2016/06/03,831694
2016/06/04,835521
2016/06/05,724475
2016/06/06,696480
2016/06/07,738742
2016/06/08,786481
2016/06/09,761575
2016/06/10,785157
2016/06/11,742299
2016/06/12,784090
2016/06/13,850421
2016/06/14,921059
2016/06/15,929493
2016/06/16,943686
2016/06/17,937387
2016/06/18,903650
2016/06/19,805839
2016/06/20,775721
2016/06/21,837988
2016/06/22,907758
2016/06/23,927515
2016/06/24,935461
2016/06/25,863741
2016/06/26,802345
2016/06/27,774698
2016/06/28,766041
2016/06/29,765076
2016/06/30,780198
2016/07/01,767856
2016/07/02,730028
2016/07/03,663739
2016/07/04,690266
2016/07/05,743381
2016/07/06,784965
2016/07/07,808043
2016/07/08,796598
2016/07/09,725809
2016/07/10,642149
2016/07/11,701507
2016/07/12,749895
2016/07/13,800752
2016/07/14,801781
2016/07/15,797842
2016/07/16,740635
2016/07/17,715791
2016/07/18,760664
2016/07/19,821570
2016/07/20,822755
2016/07/21,814280
2016/07/22,834800
2016/07/23,835943
2016/07/24,815125
2016/07/25,856482
2016/07/26,896697
2016/07/27,920159
2016/07/28,898642
2016/07/29,856482
2016/07/30,854995
2016/07/31,824319
2016/08/01,816892
2016/08/02,833411
2016/08/03,817588
2016/08/04,797196
2016/08/05,742530
2016/08/06,673345
2016/08/07,707334
2016/08/08,778855
2016/08/09,847987
2016/08/10,850614
2016/08/11,855117
2016/08/12,828482
2016/08/13,744312
2016/08/14,675711
2016/08/15,728906
2016/08/16,836503
2016/08/17,916471
2016/08/18,869293
2016/08/19,819905
2016/08/20,753685
2016/08/21,677189
2016/08/22,716335
2016/08/23,778514
2016/08/24,785199
2016/08/25,824203
2016/08/26,837523
2016/08/27,769515
2016/08/28,673884
2016/08/29,721705
2016/08/30,762593
2016/08/31,813186
2016/09/01,833326
2016/09/02,785449
2016/09/03,768646
2016/09/04,667351
2016/09/05,761509
2016/09/06,823384
2016/09/07,840283
2016/09/08,821240
2016/09/09,812692
2016/09/10,729915
2016/09/11,646816
2016/09/12,650338
2016/09/13,719248
2016/09/14,757449
2016/09/15,761287
2016/09/16,765591
2016/09/17,760815
2016/09/18,719637
2016/09/19,769271
2016/09/20,782644
2016/09/21,755652
2016/09/22,748768
2016/09/23,775300
2016/09/24,713378
2016/09/25,631543
2016/09/26,681618
2016/09/27,734133
2016/09/28,774289
2016/09/29,804467
2016/09/30,829586
2016/10/01,775478
2016/10/02,736835
2016/10/03,790251
2016/10/04,819827
2016/10/05,813112
2016/10/06,813911
2016/10/07,840950
2016/10/08,807603
2016/10/09,739373
2016/10/10,783419
2016/10/11,861311
2016/10/12,882957
2016/10/13,897967
2016/10/14,877369
2016/10/15,828981
2016/10/16,783032
2016/10/17,847995
2016/10/18,857215
2016/10/19,839180
2016/10/20,898075
2016/10/21,855838
2016/10/22,823454
2016/10/23,792558
2016/10/24,839527
2016/10/25,899394
2016/10/26,949487
2016/10/27,970851
2016/10/28,896449
2016/10/29,821546
2016/10/30,706885
2016/10/31,743051
2016/11/01,803172
2016/11/02,872620
2016/11/03,860302
2016/11/04,906127
2016/11/05,853616
2016/11/06,788814
2016/11/07,818948
2016/11/08,850421
2016/11/09,882358
2016/11/10,843830
2016/11/11,794136
2016/11/12,740812
2016/11/13,749220
2016/11/14,771231
2016/11/15,819432
2016/11/16,812100
2016/11/17,855301
2016/11/18,897471
2016/11/19,886885
2016/11/20,890760
2016/11/21,904078
2016/11/22,937242
2016/11/23,948832
2016/11/24,952614
2016/11/25,947059
2016/11/26,945296
2016/11/27,882799
2016/11/28,885807
2016/11/29,892960
2016/11/30,909618
2016/12/01,904784
2016/12/02,940079
2016/12/03,915789
2016/12/04,884799
2016/12/05,873738
2016/12/06,918360
2016/12/07,910049
2016/12/08,880197
2016/12/09,895837
2016/12/10,900962
2016/12/11,796485
2016/12/12,780685
2016/12/13,790046
2016/12/14,856701
2016/12/15,913990
2016/12/16,951972
2016/12/17,889877
2016/12/18,864073
2016/12/19,880616
2016/12/20,933601
2016/12/21,957822
2016/12/22,942887
2016/12/23,911185
2016/12/24,876664
2016/12/25,756942
2016/12/26,786372
2016/12/27,831545
2016/12/28,869014
2016/12/29,905716
2016/12/30,893984
2016/12/31,849177
2017/01/01,762444
2017/01/02,839188
2017/01/03,884586
2017/01/04,952619
2017/01/05,971799
2017/01/06,984492
2017/01/07,985683
2017/01/08,898264
2017/01/09,896099
2017/01/10,922515
2017/01/11,935166
2017/01/12,868382
2017/01/13,841223
2017/01/14,785076
2017/01/15,726121
2017/01/16,728568
2017/01/17,815661
2017/01/18,873308
2017/01/19,865089
2017/01/20,788150
2017/01/21,726281
2017/01/22,688606
2017/01/23,794627
2017/01/24,902067
2017/01/25,969837
2017/01/26,988042
2017/01/27,914443
2017/01/28,883399
2017/01/29,863265
2017/01/30,911214
2017/01/31,941809
2017/02/01,960096
2017/02/02,937583
2017/02/03,950360
2017/02/04,951928
2017/02/05,958078
2017/02/06,967525
2017/02/07,958815
2017/02/08,958909
2017/02/09,955922
2017/02/10,962555
2017/02/11,963601
2017/02/12,918625
2017/02/13,906578
2017/02/14,891181
2017/02/15,916616
2017/02/16,947709
2017/02/17,965785
2017/02/18,966256
2017/02/19,947530
2017/02/20,946206
2017/02/21,947008
2017/02/22,963608
2017/02/23,964271
2017/02/24,968604
2017/02/25,966928
2017/02/26,944766
2017/02/27,940797
2017/02/28,952709
2017/03/01,969760
2017/03/02,965478
2017/03/03,974290
2017/03/04,980568
2017/03/05,984417
2017/03/06,974768
2017/03/07,973076
2017/03/08,975507
2017/03/09,984769
2017/03/10,989665
2017/03/11,994612
2017/03/12,977819
2017/03/13,977665
2017/03/14,968790
2017/03/15,976537
2017/03/16,982450
2017/03/17,991109
2017/03/18,967500
2017/03/19,924385
2017/03/20,941970
2017/03/21,964891
2017/03/22,981198
2017/03/23,973495
2017/03/24,920265
2017/03/25,920707
2017/03/26,795612
2017/03/27,831978
2017/03/28,905541
2017/03/29,965222
2017/03/30,969863
2017/03/31,963226
2017/04/01,964096
2017/04/02,894527
2017/04/03,875011
2017/04/04,918989
2017/04/05,955681
2017/04/06,974053
2017/04/07,975768
2017/04/08,975951
2017/04/09,950389
2017/04/10,929592
2017/04/11,941432
2017/04/12,965072
2017/04/13,974402
2017/04/14,985560
2017/04/15,989634
2017/04/16,960045
2017/04/17,939734
2017/04/18,942519
2017/04/19,965668
2017/04/20,974240
2017/04/21,976586
2017/04/22,974078
2017/04/23,960733
2017/04/24,959511
2017/04/25,961891
2017/04/26,968363
2017/04/27,968679
2017/04/28,982769
2017/04/29,979197
2017/04/30,975833
2017/05/01,974520
2017/05/02,977825
2017/05/03,987212
2017/05/04,980577
2017/05/05,970104
2017/05/06,964640
2017/05/07,964187
2017/05/08,966423
2017/05/09,977331
2017/05/10,970619
2017/05/11,965225
2017/05/12,957649
2017/05/13,955863
2017/05/14,964920
2017/05/15,969483
2017/05/16,972982
2017/05/17,977297
2017/05/18,976843
2017/05/19,974064
2017/05/20,969712
2017/05/21,979380
2017/05/22,974641
2017/05/23,976587
2017/05/24,972553
2017/05/25,974985
2017/05/26,966688
2017/05/27,978052
2017/05/28,979191
2017/05/29,980105
2017/05/30,979183
2017/05/31,978116
2017/06/01,977790
2017/06/02,979610
2017/06/03,980731
2017/06/04,981779
2017/06/05,973094
2017/06/06,980142
2017/06/07,986732
2017/06/08,980539
2017/06/09,975312
2017/06/10,969294
2017/06/11,957063
2017/06/12,959949
2017/06/13,968602
2017/06/14,971577
2017/06/15,983074
2017/06/16,984474
2017/06/17,986192
2017/06/18,960652
2017/06/19,969572
2017/06/20,967515
2017/06/21,977645
2017/06/22,984798
2017/06/23,969059
2017/06/24,956560
2017/06/25,938539
2017/06/26,961077
2017/06/27,978587
2017/06/28,980731
2017/06/29,972523
2017/06/30,962451
2017/07/01,921194
2017/07/02,843339
2017/07/03,814785
2017/07/04,850286
2017/07/05,889659
2017/07/06,930754
2017/07/07,938805
2017/07/08,901102
2017/07/09,817201
2017/07/10,766268
2017/07/11,818793
2017/07/12,861845
2017/07/13,869791
2017/07/14,882061
2017/07/15,930036
2017/07/16,895083
2017/07/17,915149
2017/07/18,934772
2017/07/19,946924
2017/07/20,937650
2017/07/21,954544
2017/07/22,943209
2017/07/23,812931
2017/07/24,829205
2017/07/25,879078
2017/07/26,944075
2017/07/27,939876
2017/07/28,927441
2017/07/29,895574
2017/07/30,848631
2017/07/31,878758
2017/08/01,806527
2017/08/02,835176
2017/08/03,847921
2017/08/04,897956
2017/08/05,893391
2017/08/06,840903
2017/08/07,880783
2017/08/08,935179
2017/08/09,960699
2017/08/10,971821
2017/08/11,969624
2017/08/12,975812
2017/08/13,979411
2017/08/14,968641
2017/08/15,969760
2017/08/16,967515
2017/08/17,974012
2017/08/18,967259
2017/08/19,966254
2017/08/20,962791
2017/08/21,969719
2017/08/22,984742
2017/08/23,988645
2017/08/24,964274
2017/08/25,941149
2017/08/26,964559
2017/08/27,981906
2017/08/28,986052
2017/08/29,989658
2017/08/30,985865
2017/08/31,982228
2017/09/01,974057
2017/09/02,888863
2017/09/03,810549
2017/09/04,849468
2017/09/05,813982
2017/09/06,855649
2017/09/07,827253
2017/09/08,870056
2017/09/09,795804
2017/09/10,778804
2017/09/11,787451
2017/09/12,751228
2017/09/13,719704
2017/09/14,742336
2017/09/15,792213
2017/09/16,750481
2017/09/17,651674
2017/09/18,750494
2017/09/19,857282
2017/09/20,919944
2017/09/21,836375
2017/09/22,793065
2017/09/23,686090
2017/09/24,649166
2017/09/25,756729
2017/09/26,866928
2017/09/27,866647
2017/09/28,835232
2017/09/29,805369
2017/09/30,777056
2017/10/01,822491
2017/10/02,895794
2017/10/03,884900
2017/10/04,835272
2017/10/05,887381
2017/10/06,890238
2017/10/07,850221
2017/10/08,771970
2017/10/09,805943
2017/10/10,860126
2017/10/11,921068
2017/10/12,924531
2017/10/13,938937
2017/10/14,943693
2017/10/15,890374
2017/10/16,856439
2017/10/17,869641
2017/10/18,901289
2017/10/19,910129
2017/10/20,905518
2017/10/21,916666
2017/10/22,925726
2017/10/23,917230
2017/10/24,941144
2017/10/25,934564
2017/10/26,817406
2017/10/27,867544
2017/10/28,914421
2017/10/29,954343
2017/10/30,959604
2017/10/31,968578
2017/11/01,969571
2017/11/02,961519
2017/11/03,958376
2017/11/04,956815
2017/11/05,958106
2017/11/06,958567
2017/11/07,953216
2017/11/08,952639
2017/11/09,950255
2017/11/10,954182
2017/11/11,955402
2017/11/12,959017
2017/11/13,960417
2017/11/14,954617
2017/11/15,956845
2017/11/16,951075
2017/11/17,955063
2017/11/18,963399
2017/11/19,966921
2017/11/20,956933
2017/11/21,957328
2017/11/22,962245
2017/11/23,963830
2017/11/24,960268
2017/11/25,962710
2017/11/26,960764
2017/11/27,959707
2017/11/28,961017
2017/11/29,964238
2017/11/30,970245
2017/12/01,972396
2017/12/02,967506
2017/12/03,967753
2017/12/04,971112
2017/12/05,968188
2017/12/06,965423
2017/12/07,955604
2017/12/08,958250
2017/12/09,965591
2017/12/10,970268
2017/12/11,970648
2017/12/12,969433
2017/12/13,973929
2017/12/14,972324
2017/12/15,971422
2017/12/16,970567
2017/12/17,970211
2017/12/18,969414
2017/12/19,968533
2017/12/20,970868
2017/12/21,962982
2017/12/22,968815
2017/12/23,973512
2017/12/24,976881
2017/12/25,973815
2017/12/26,972114
2017/12/27,964692
2017/12/28,966236
2017/12/29,969846
2017/12/30,965302
2017/12/31,962059
2018/01/01,963035
2018/01/02,966351
2018/01/03,971746
2018/01/04,974539
2018/01/05,975332
2018/01/06,973349
2018/01/07,973071
2018/01/08,964164
2018/01/09,966394
2018/01/10,968169
2018/01/11,964040
2018/01/12,970592
2018/01/13,959950
2018/01/14,965219
2018/01/15,966231
2018/01/16,966945
2018/01/17,963318
2018/01/18,963684
2018/01/19,964645
2018/01/20,956268
2018/01/21,950788
2018/01/22,959270
2018/01/23,968201
2018/01/24,969559
2018/01/25,961091
2018/01/26,959110
2018/01/27,948948
2018/01/28,941316
2018/01/29,931309
2018/01/30,914982
2018/01/31,926939
2018/02/01,944416
2018/02/02,947630
2018/02/03,931849
2018/02/04,907325
2018/02/05,898969
2018/02/06,928584
2018/02/07,942999
2018/02/08,947719
2018/02/09,951135
2018/02/10,950280
2018/02/11,948767
2018/02/12,944373
2018/02/13,944817
2018/02/14,942611
2018/02/15,944021
2018/02/16,920433
2018/02/17,912985
2018/02/18,912294
2018/02/19,926583
2018/02/20,923931
2018/02/21,914750
2018/02/22,875178
2018/02/23,891862
2018/02/24,930207
2018/02/25,805797
2018/02/26,835630
2018/02/27,871389
2018/02/28,917382
2018/03/01,917294
2018/03/02,832623
2018/03/03,850487
2018/03/04,877356
2018/03/05,903140
2018/03/06,912508
2018/03/07,911217
2018/03/08,911917
2018/03/09,907094
2018/03/10,904280
2018/03/11,910100
2018/03/12,873248
2018/03/13,831309
2018/03/14,727267
2018/03/15,678093
2018/03/16,619440
2018/03/17,521558
2018/03/18,541985
2018/03/19,554756
2018/03/20,624633
2018/03/21,606070
2018/03/22,646533
2018/03/23,666575
2018/03/24,584367
2018/03/25,509748
2018/03/26,538793
2018/03/27,592087
2018/03/28,610726
2018/03/29,587590
2018/03/30,550784
2018/03/31,546564
2018/04/01,460154
2018/04/02,455158
2018/04/03,503618
2018/04/04,564193
2018/04/05,561764
2018/04/06,628113
2018/04/07,556211
2018/04/08,452955
2018/04/09,507587
2018/04/10,557883
2018/04/11,564060
2018/04/12,618894
2018/04/13,617917
2018/04/14,658369
2018/04/15,691281
2018/04/16,727498
2018/04/17,676830
2018/04/18,607537
2018/04/19,548264
2018/04/20,603633
2018/04/21,626672
2018/04/22,550288
2018/04/23,571957
2018/04/24,687035
2018/04/25,815934
2018/04/26,796430
2018/04/27,798470
2018/04/28,749477
2018/04/29,633362
2018/04/30,600298
2018/05/01,570765
2018/05/02,639013
2018/05/03,693188
2018/05/04,772522
2018/05/05,702291
2018/05/06,656336
2018/05/07,673975
2018/05/08,737356
2018/05/09,691337
2018/05/10,645967
2018/05/11,728433
2018/05/12,643220
2018/05/13,549328
2018/05/14,606885
2018/05/15,640933
2018/05/16,585357
2018/05/17,633590
2018/05/18,671351
2018/05/19,591099
2018/05/20,504101
2018/05/21,546238
2018/05/22,568842
2018/05/23,599043
2018/05/24,595893
2018/05/25,553173
2018/05/26,466286
2018/05/27,400430
2018/05/28,479004
2018/05/29,593026
2018/05/30,580131
2018/05/31,561394
2018/06/01,564674
2018/06/02,540255
2018/06/03,602135
2018/06/04,774594
2018/06/05,785779
2018/06/06,822765
2018/06/07,875259
2018/06/08,831909
2018/06/09,664390
2018/06/10,594169
2018/06/11,605116
2018/06/12,751874
2018/06/13,774775
2018/06/14,686585
2018/06/15,649497
2018/06/16,508221
2018/06/17,436833
2018/06/18,450959
2018/06/19,615365
2018/06/20,806861
2018/06/21,684910
2018/06/22,635043
2018/06/23,511090
2018/06/24,444873
2018/06/25,597846
2018/06/26,793868
2018/06/27,905410
2018/06/28,744812
2018/06/29,636533
2018/06/30,711149
2018/07/01,672353
2018/07/02,749380
2018/07/03,841518
2018/07/04,839826
2018/07/05,734711
2018/07/06,619935
2018/07/07,508712
2018/07/08,477828
2018/07/09,687445
2018/07/10,790949
2018/07/11,842353
2018/07/12,849329
2018/07/13,863203
2018/07/14,880592
2018/07/15,759942
2018/07/16,731739
2018/07/17,713663
2018/07/18,809403
2018/07/19,715198
2018/07/20,671860
2018/07/21,600526
2018/07/22,478803
2018/07/23,569273
2018/07/24,671479
2018/07/25,770520
2018/07/26,704058
2018/07/27,711850
2018/07/28,647850
2018/07/29,529960
2018/07/30,601562
2018/07/31,694656
2018/08/01,787409
2018/08/02,722034
2018/08/03,678642
2018/08/04,553743
2018/08/05,495317
2018/08/06,642853
2018/08/07,761463
2018/08/08,730436
2018/08/09,673848
2018/08/10,644903
2018/08/11,571108
2018/08/12,510286
2018/08/13,608792
2018/08/14,725918
2018/08/15,698573
2018/08/16,638822
2018/08/17,626475
2018/08/18,549660
2018/08/19,506431
2018/08/20,553769
2018/08/21,589865
2018/08/22,602499
2018/08/23,589907
2018/08/24,608660
2018/08/25,605285
2018/08/26,529234
2018/08/27,532095
2018/08/28,616828
2018/08/29,687236
2018/08/30,671556
2018/08/31,646309
2018/09/01,621009
2018/09/02,564776
2018/09/03,605995
2018/09/04,683805
2018/09/05,741130
2018/09/06,725937
2018/09/07,709688
2018/09/08,627433
2018/09/09,546465
2018/09/10,611226
2018/09/11,697757
2018/09/12,647858
2018/09/13,631998
2018/09/14,692559
2018/09/15,667305
2018/09/16,576523
2018/09/17,616445
2018/09/18,664137
2018/09/19,657713
2018/09/20,633237
2018/09/21,697021
2018/09/22,640562
2018/09/23,565631
2018/09/24,567673
2018/09/25,580010
2018/09/26,637176
2018/09/27,655620
2018/09/28,659385
2018/09/29,593179
2018/09/30,527725
2018/10/01,566116
2018/10/02,684848
2018/10/03,687479
2018/10/04,648661
2018/10/05,665498
2018/10/06,685897
2018/10/07,642223
2018/10/08,674724
2018/10/09,712710
2018/10/10,717921
2018/10/11,708243
2018/10/12,750946
2018/10/13,698087
2018/10/14,696460
2018/10/15,703356
2018/10/16,756555
2018/10/17,789840
2018/10/18,779738
2018/10/19,774515
2018/10/20,718842
2018/10/21,679363
2018/10/22,682061
2018/10/23,699262
2018/10/24,790270
2018/10/25,801791
2018/10/26,796286
2018/10/27,737326
2018/10/28,690042
2018/10/29,712835
2018/10/30,729640
2018/10/31,728323
2018/11/01,730866
2018/11/02,783293
2018/11/03,732919
2018/11/04,751579
