Date,confirmationtime3ema
2011/09/01,10.518
2011/09/02,9.875
2011/09/03,9.903
2011/09/04,10.325
2011/09/05,9.778
2011/09/06,9.657
2011/09/07,10.123
2011/09/08,10.643
2011/09/09,9.997
2011/09/10,10.412
2011/09/11,10.966
2011/09/12,10.897
2011/09/13,10.519
2011/09/14,10.191
2011/09/15,9.711
2011/09/16,10.906
2011/09/17,10.826
2011/09/18,9.97
2011/09/19,10.654
2011/09/20,10.47
2011/09/21,10.167
2011/09/22,9.948
2011/09/23,10.388
2011/09/24,10.775
2011/09/25,10.643
2011/09/26,10.695
2011/09/27,10.761
2011/09/28,10.278
2011/09/29,10.899
2011/09/30,11.351
2011/10/01,10.711
2011/10/02,11.306
2011/10/03,10.618
2011/10/04,11.738
2011/10/05,10.834
2011/10/06,11.042
2011/10/07,10.738
2011/10/08,11.42
2011/10/09,11.379
2011/10/10,11.543
2011/10/11,13.514
2011/10/12,12.757
2011/10/13,13.801
2011/10/14,12.08
2011/10/15,11.413
2011/10/16,11.757
2011/10/17,11.98
2011/10/18,11.99
2011/10/19,11.409
2011/10/20,11.965
2011/10/21,11.933
2011/10/22,13.313
2011/10/23,13.323
2011/10/24,12.331
2011/10/25,11.747
2011/10/26,12.027
2011/10/27,13.214
2011/10/28,13.464
2011/10/29,13.104
2011/10/30,13.038
2011/10/31,12.015
2011/11/01,10.808
2011/11/02,10.079
2011/11/03,10.8
2011/11/04,10.298
2011/11/05,10.08
2011/11/06,10.04
2011/11/07,10.475
2011/11/08,10.07
2011/11/09,9.507
2011/11/10,9.86
2011/11/11,10.98
2011/11/12,10.525
2011/11/13,10.263
2011/11/14,10.166
2011/11/15,9.447
2011/11/16,10.057
2011/11/17,10.208
2011/11/18,10.518
2011/11/19,11.112
2011/11/20,10.591
2011/11/21,11.397
2011/11/22,10.842
2011/11/23,10.794
2011/11/24,11.769
2011/11/25,11.218
2011/11/26,11.609
2011/11/27,12.12
2011/11/28,11.729
2011/11/29,11.082
2011/11/30,9.985
2011/12/01,8.949
2011/12/02,9.406
2011/12/03,9.44
2011/12/04,10.014
2011/12/05,9.564
2011/12/06,8.993
2011/12/07,9.714
2011/12/08,9.247
2011/12/09,9.521
2011/12/10,9.761
2011/12/11,9.617
2011/12/12,10.478
2011/12/13,10.693
2011/12/14,10.053
2011/12/15,11.455
2011/12/16,11.829
2011/12/17,10.715
2011/12/18,10.357
2011/12/19,9.707
2011/12/20,10.227
2011/12/21,9.946
2011/12/22,9.838
2011/12/23,9.989
2011/12/24,9.96
2011/12/25,9.118
2011/12/26,8.627
2011/12/27,9.279
2011/12/28,9.285
2011/12/29,9.86
2011/12/30,10
2011/12/31,9.768
2012/01/01,9.59
2012/01/02,9.563
2012/01/03,9.31
2012/01/04,9.487
2012/01/05,9.642
2012/01/06,9.031
2012/01/07,8.429
2012/01/08,8.632
2012/01/09,8.706
2012/01/10,9.459
2012/01/11,9.436
2012/01/12,9.363
2012/01/13,9.824
2012/01/14,9.712
2012/01/15,10.036
2012/01/16,9.132
2012/01/17,9.152
2012/01/18,10.201
2012/01/19,9.901
2012/01/20,9.916
2012/01/21,9.348
2012/01/22,9.968
2012/01/23,9.219
2012/01/24,9.79
2012/01/25,9.76
2012/01/26,10.097
2012/01/27,10.155
2012/01/28,10.043
2012/01/29,9.333
2012/01/30,8.852
2012/01/31,9.226
2012/02/01,9.72
2012/02/02,9.388
2012/02/03,9.251
2012/02/04,9.211
2012/02/05,9.676
2012/02/06,9.77
2012/02/07,10.14
2012/02/08,10.036
2012/02/09,9.983
2012/02/10,10.209
2012/02/11,9.905
2012/02/12,9.509
2012/02/13,10.01
2012/02/14,10.222
2012/02/15,10.484
2012/02/16,10.46
2012/02/17,9.967
2012/02/18,9.194
2012/02/19,9.154
2012/02/20,9.72
2012/02/21,10.441
2012/02/22,9.749
2012/02/23,9.212
2012/02/24,9.438
2012/02/25,9.083
2012/02/26,9.341
2012/02/27,9.346
2012/02/28,9.173
2012/02/29,8.609
2012/03/01,9.073
2012/03/02,9.909
2012/03/03,11.326
2012/03/04,10.919
2012/03/05,10.425
2012/03/06,10.468
2012/03/07,9.909
2012/03/08,9.57
2012/03/09,9.071
2012/03/10,8.899
2012/03/11,9.823
2012/03/12,9.249
2012/03/13,9.124
2012/03/14,9.818
2012/03/15,10.859
2012/03/16,10.135
2012/03/17,9.303
2012/03/18,9.152
2012/03/19,9.611
2012/03/20,9.305
2012/03/21,9.21
2012/03/22,9.162
2012/03/23,10.295
2012/03/24,9.061
2012/03/25,9.116
2012/03/26,9.326
2012/03/27,9.279
2012/03/28,9.439
2012/03/29,9.826
2012/03/30,9.588
2012/03/31,9.029
2012/04/01,9.585
2012/04/02,10.999
2012/04/03,10.913
2012/04/04,10.712
2012/04/05,11.51
2012/04/06,11.049
2012/04/07,11.106
2012/04/08,10.353
2012/04/09,10.108
2012/04/10,9.952
2012/04/11,10.082
2012/04/12,10.71
2012/04/13,11.209
2012/04/14,10.784
2012/04/15,12.121
2012/04/16,10.861
2012/04/17,10.764
2012/04/18,10.92
2012/04/19,10.046
2012/04/20,9.698
2012/04/21,9.525
2012/04/22,9.905
2012/04/23,10.286
2012/04/24,10.36
2012/04/25,10.849
2012/04/26,10.07
2012/04/27,10.368
2012/04/28,9.921
2012/04/29,8.983
2012/04/30,8.514
2012/05/01,8.492
2012/05/02,9.046
2012/05/03,9.109
2012/05/04,9.027
2012/05/05,8.825
2012/05/06,8.803
2012/05/07,8.637
2012/05/08,8.409
2012/05/09,8.542
2012/05/10,9.852
2012/05/11,9.961
2012/05/12,10.606
2012/05/13,10.446
2012/05/14,10.403
2012/05/15,10.74
2012/05/16,11.32
2012/05/17,11.867
2012/05/18,10.899
2012/05/19,10.282
2012/05/20,10.358
2012/05/21,10.893
2012/05/22,11.708
2012/05/23,11.392
2012/05/24,11.456
2012/05/25,11.678
2012/05/26,10.91
2012/05/27,9.983
2012/05/28,10.062
2012/05/29,10.745
2012/05/30,10.869
2012/05/31,10.652
2012/06/01,10.063
2012/06/02,9.531
2012/06/03,9.472
2012/06/04,9.381
2012/06/05,9.588
2012/06/06,9.5
2012/06/07,9.93
2012/06/08,10.071
2012/06/09,9.246
2012/06/10,8.96
2012/06/11,9.623
2012/06/12,9.427
2012/06/13,9.513
2012/06/14,9.372
2012/06/15,9.214
2012/06/16,9.223
2012/06/17,9.002
2012/06/18,8.615
2012/06/19,9.205
2012/06/20,9.568
2012/06/21,10.078
2012/06/22,10.257
2012/06/23,9.519
2012/06/24,10.255
2012/06/25,9.803
2012/06/26,9.734
2012/06/27,9.284
2012/06/28,9.897
2012/06/29,9.88
2012/06/30,10.395
2012/07/01,10.268
2012/07/02,9.871
2012/07/03,9.435
2012/07/04,9.518
2012/07/05,9.759
2012/07/06,9.525
2012/07/07,9.1
2012/07/08,9.256
2012/07/09,9.045
2012/07/10,9.323
2012/07/11,10.034
2012/07/12,9.817
2012/07/13,9.326
2012/07/14,9.135
2012/07/15,9.71
2012/07/16,9.655
2012/07/17,9.014
2012/07/18,9.152
2012/07/19,9.909
2012/07/20,9.82
2012/07/21,10.016
2012/07/22,9.653
2012/07/23,9.933
2012/07/24,9.439
2012/07/25,9.219
2012/07/26,8.87
2012/07/27,8.48
2012/07/28,8.946
2012/07/29,8.81
2012/07/30,8.496
2012/07/31,9.786
2012/08/01,10.266
2012/08/02,9.497
2012/08/03,9.193
2012/08/04,9.212
2012/08/05,9.786
2012/08/06,10.036
2012/08/07,9.408
2012/08/08,9.041
2012/08/09,8.756
2012/08/10,8.993
2012/08/11,8.782
2012/08/12,8.92
2012/08/13,8.96
2012/08/14,9.066
2012/08/15,8.844
2012/08/16,9.097
2012/08/17,9.766
2012/08/18,9.651
2012/08/19,8.782
2012/08/20,8.529
2012/08/21,8.426
2012/08/22,8.829
2012/08/23,8.778
2012/08/24,9.254
2012/08/25,9.844
2012/08/26,8.944
2012/08/27,9.438
2012/08/28,9.487
2012/08/29,9.029
2012/08/30,9.19
2012/08/31,9.738
2012/09/01,9.341
2012/09/02,9.061
2012/09/03,9.116
2012/09/04,9.264
2012/09/05,8.632
2012/09/06,8.527
2012/09/07,8.549
2012/09/08,9.24
2012/09/09,9.148
2012/09/10,9.374
2012/09/11,9.653
2012/09/12,9.471
2012/09/13,10.274
2012/09/14,9.582
2012/09/15,9.791
2012/09/16,9.367
2012/09/17,8.969
2012/09/18,8.796
2012/09/19,9.504
2012/09/20,9.489
2012/09/21,9.005
2012/09/22,9.088
2012/09/23,9.101
2012/09/24,9.256
2012/09/25,9.808
2012/09/26,10.047
2012/09/27,9.496
2012/09/28,9.305
2012/09/29,8.938
2012/09/30,8.997
2012/10/01,9.995
2012/10/02,9.929
2012/10/03,10.378
2012/10/04,10.685
2012/10/05,10.637
2012/10/06,9.964
2012/10/07,10.742
2012/10/08,9.416
2012/10/09,9.778
2012/10/10,9.721
2012/10/11,10.078
2012/10/12,9.871
2012/10/13,9.8
2012/10/14,10.57
2012/10/15,9.545
2012/10/16,9.418
2012/10/17,9.779
2012/10/18,9.476
2012/10/19,10.071
2012/10/20,9.593
2012/10/21,9.268
2012/10/22,9.22
2012/10/23,10.149
2012/10/24,9.519
2012/10/25,9.794
2012/10/26,9.261
2012/10/27,8.745
2012/10/28,8.71
2012/10/29,8.912
2012/10/30,9.491
2012/10/31,9.745
2012/11/01,10.128
2012/11/02,10.099
2012/11/03,9.981
2012/11/04,9.577
2012/11/05,9.288
2012/11/06,9.977
2012/11/07,9.575
2012/11/08,9.463
2012/11/09,9.468
2012/11/10,9.734
2012/11/11,9.765
2012/11/12,10.337
2012/11/13,10.311
2012/11/14,10.191
2012/11/15,10.389
2012/11/16,10.16
2012/11/17,10.223
2012/11/18,10.043
2012/11/19,9.953
2012/11/20,9.874
2012/11/21,9.674
2012/11/22,9.837
2012/11/23,9.336
2012/11/24,9.436
2012/11/25,9.65
2012/11/26,9.411
2012/11/27,9.57
2012/11/28,8.971
2012/11/29,8.823
2012/11/30,10.171
2012/12/01,9.397
2012/12/02,9.734
2012/12/03,9.765
2012/12/04,11.311
2012/12/05,11.557
2012/12/06,11.034
2012/12/07,11.098
2012/12/08,10.767
2012/12/09,11.098
2012/12/10,10.584
2012/12/11,10.292
2012/12/12,10.684
2012/12/13,10.838
2012/12/14,12.212
2012/12/15,12.313
2012/12/16,12.643
2012/12/17,11.695
2012/12/18,11.607
2012/12/19,10.874
2012/12/20,12.229
2012/12/21,11.829
2012/12/22,10.62
2012/12/23,11.212
2012/12/24,11.06
2012/12/25,11.337
2012/12/26,10.344
2012/12/27,9.787
2012/12/28,9.154
2012/12/29,9.577
2012/12/30,9.126
2012/12/31,9.12
2013/01/01,9.004
2013/01/02,9.208
2013/01/03,9.048
2013/01/04,9.23
2013/01/05,9.721
2013/01/06,9.826
2013/01/07,9.199
2013/01/08,10.013
2013/01/09,10.545
2013/01/10,10.17
2013/01/11,11.239
2013/01/12,11.521
2013/01/13,11.174
2013/01/14,10.173
2013/01/15,11.037
2013/01/16,11.015
2013/01/17,11.994
2013/01/18,11.947
2013/01/19,10.649
2013/01/20,10.863
2013/01/21,10.886
2013/01/22,10.443
2013/01/23,10.936
2013/01/24,10.083
2013/01/25,10.297
2013/01/26,9.764
2013/01/27,9.65
2013/01/28,9.723
2013/01/29,9.418
2013/01/30,9.415
2013/01/31,8.438
2013/02/01,9.117
2013/02/02,9.264
2013/02/03,8.503
2013/02/04,8.642
2013/02/05,8.632
2013/02/06,9.248
2013/02/07,9.299
2013/02/08,9.418
2013/02/09,9.744
2013/02/10,9.344
2013/02/11,9.2
2013/02/12,9.78
2013/02/13,9.101
2013/02/14,9.318
2013/02/15,8.682
2013/02/16,8.15
2013/02/17,7.905
2013/02/18,8.425
2013/02/19,8.741
2013/02/20,8.101
2013/02/21,8.141
2013/02/22,8.306
2013/02/23,8.543
2013/02/24,8.887
2013/02/25,7.973
2013/02/26,8.324
2013/02/27,7.892
2013/02/28,8.232
2013/03/01,8.853
2013/03/02,9.392
2013/03/03,9.168
2013/03/04,8.606
2013/03/05,9.483
2013/03/06,9.387
2013/03/07,9.193
2013/03/08,9.097
2013/03/09,8.809
2013/03/10,8.339
2013/03/11,8.56
2013/03/12,9.613
2013/03/13,9.393
2013/03/14,8.719
2013/03/15,8.545
2013/03/16,8.387
2013/03/17,7.638
2013/03/18,7.609
2013/03/19,8.04
2013/03/20,7.432
2013/03/21,7.019
2013/03/22,6.654
2013/03/23,6.645
2013/03/24,7.132
2013/03/25,8.566
2013/03/26,9.051
2013/03/27,10.022
2013/03/28,8.945
2013/03/29,8.611
2013/03/30,8.467
2013/03/31,8.494
2013/04/01,7.883
2013/04/02,7.92
2013/04/03,8.074
2013/04/04,8.712
2013/04/05,8.913
2013/04/06,8.874
2013/04/07,8.827
2013/04/08,9.059
2013/04/09,8.62
2013/04/10,8.08
2013/04/11,8.54
2013/04/12,8.432
2013/04/13,8.527
2013/04/14,8.97
2013/04/15,8.875
2013/04/16,8.505
2013/04/17,8.463
2013/04/18,9.13
2013/04/19,9.82
2013/04/20,9.585
2013/04/21,8.884
2013/04/22,9.148
2013/04/23,8.86
2013/04/24,8.874
2013/04/25,8.623
2013/04/26,8.522
2013/04/27,9.159
2013/04/28,8.647
2013/04/29,8.462
2013/04/30,9.063
2013/05/01,9.3
2013/05/02,10.023
2013/05/03,10.267
2013/05/04,9.662
2013/05/05,9.195
2013/05/06,8.935
2013/05/07,8.753
2013/05/08,8.74
2013/05/09,8.76
2013/05/10,8.566
2013/05/11,8.239
2013/05/12,8.405
2013/05/13,8.341
2013/05/14,8.846
2013/05/15,9.529
2013/05/16,9.629
2013/05/17,9.287
2013/05/18,9.476
2013/05/19,9.353
2013/05/20,10.258
2013/05/21,9.897
2013/05/22,9.564
2013/05/23,8.92
2013/05/24,8.72
2013/05/25,8.724
2013/05/26,8.779
2013/05/27,8.48
2013/05/28,8.797
2013/05/29,8.684
2013/05/30,8.364
2013/05/31,8.297
2013/06/01,7.529
2013/06/02,7.382
2013/06/03,7.071
2013/06/04,6.916
2013/06/05,7.371
2013/06/06,7.663
2013/06/07,8.304
2013/06/08,8.13
2013/06/09,8.593
2013/06/10,8.435
2013/06/11,8.217
2013/06/12,7.655
2013/06/13,7.699
2013/06/14,7.849
2013/06/15,8.087
2013/06/16,7.935
2013/06/17,8.933
2013/06/18,9.609
2013/06/19,10.099
2013/06/20,9.725
2013/06/21,9.148
2013/06/22,8.665
2013/06/23,8.696
2013/06/24,9.148
2013/06/25,9.16
2013/06/26,8.718
2013/06/27,8.67
2013/06/28,8.596
2013/06/29,8.558
2013/06/30,8.985
2013/07/01,9.078
2013/07/02,9.245
2013/07/03,8.536
2013/07/04,8.631
2013/07/05,8.187
2013/07/06,7.944
2013/07/07,7.843
2013/07/08,7.671
2013/07/09,7.728
2013/07/10,7.556
2013/07/11,7.916
2013/07/12,8.633
2013/07/13,8.903
2013/07/14,8.637
2013/07/15,8.709
2013/07/16,8.745
2013/07/17,8.285
2013/07/18,8.615
2013/07/19,8.518
2013/07/20,8.13
2013/07/21,7.683
2013/07/22,8.205
2013/07/23,9.209
2013/07/24,9.133
2013/07/25,9.498
2013/07/26,9.139
2013/07/27,8.547
2013/07/28,8.559
2013/07/29,8.325
2013/07/30,7.817
2013/07/31,7.698
2013/08/01,7.917
2013/08/02,7.708
2013/08/03,8.089
2013/08/04,8.067
2013/08/05,7.843
2013/08/06,7.711
2013/08/07,7.726
2013/08/08,7.375
2013/08/09,7.38
2013/08/10,7.119
2013/08/11,6.893
2013/08/12,6.78
2013/08/13,7.324
2013/08/14,7.948
2013/08/15,8.209
2013/08/16,8.39
2013/08/17,7.985
2013/08/18,7.704
2013/08/19,7.92
2013/08/20,7.749
2013/08/21,7.548
2013/08/22,7.107
2013/08/23,7.227
2013/08/24,7.548
2013/08/25,8.542
2013/08/26,8.608
2013/08/27,8.565
2013/08/28,8.327
2013/08/29,7.973
2013/08/30,7.499
2013/08/31,6.978
2013/09/01,6.747
2013/09/02,6.722
2013/09/03,7.072
2013/09/04,7.953
2013/09/05,7.999
2013/09/06,7.891
2013/09/07,8.911
2013/09/08,9.042
2013/09/09,8.068
2013/09/10,7.803
2013/09/11,7.502
2013/09/12,7.131
2013/09/13,7.095
2013/09/14,6.85
2013/09/15,7.403
2013/09/16,8.377
2013/09/17,8.211
2013/09/18,8.469
2013/09/19,8.024
2013/09/20,7.612
2013/09/21,7.616
2013/09/22,7.355
2013/09/23,7.106
2013/09/24,6.949
2013/09/25,6.97
2013/09/26,7.929
2013/09/27,8.01
2013/09/28,8.073
2013/09/29,8.272
2013/09/30,8.553
2013/10/01,8.127
2013/10/02,7.833
2013/10/03,7.535
2013/10/04,7.767
2013/10/05,7.171
2013/10/06,7.478
2013/10/07,8.354
2013/10/08,8.649
2013/10/09,8.347
2013/10/10,7.923
2013/10/11,7.854
2013/10/12,7.291
2013/10/13,6.904
2013/10/14,6.332
2013/10/15,5.935
2013/10/16,6.396
2013/10/17,7.509
2013/10/18,7.505
2013/10/19,6.981
2013/10/20,7.109
2013/10/21,6.967
2013/10/22,6.422
2013/10/23,6.469
2013/10/24,6.583
2013/10/25,6.355
2013/10/26,7.134
2013/10/27,7.589
2013/10/28,7.909
2013/10/29,8.454
2013/10/30,7.92
2013/10/31,7.372
2013/11/01,7.148
2013/11/02,7.138
2013/11/03,7.319
2013/11/04,7.352
2013/11/05,7.814
2013/11/06,8.324
2013/11/07,9.162
2013/11/08,9.954
2013/11/09,9.842
2013/11/10,9.131
2013/11/11,8.416
2013/11/12,7.79
2013/11/13,8.181
2013/11/14,8.025
2013/11/15,8.35
2013/11/16,7.886
2013/11/17,7.814
2013/11/18,8.522
2013/11/19,8.733
2013/11/20,8.757
2013/11/21,9.178
2013/11/22,8.775
2013/11/23,8.623
2013/11/24,8.597
2013/11/25,8.46
2013/11/26,8.759
2013/11/27,8.541
2013/11/28,8.248
2013/11/29,8.286
2013/11/30,8.234
2013/12/01,7.809
2013/12/02,8.433
2013/12/03,7.816
2013/12/04,8.119
2013/12/05,8.295
2013/12/06,7.609
2013/12/07,7.497
2013/12/08,7.441
2013/12/09,7.811
2013/12/10,7.656
2013/12/11,8.191
2013/12/12,8.513
2013/12/13,8.394
2013/12/14,7.834
2013/12/15,7.985
2013/12/16,7.574
2013/12/17,7.334
2013/12/18,7.285
2013/12/19,6.828
2013/12/20,7.459
2013/12/21,8.202
2013/12/22,8.361
2013/12/23,8.391
2013/12/24,8.456
2013/12/25,8.672
2013/12/26,8.336
2013/12/27,8.081
2013/12/28,8.841
2013/12/29,8.706
2013/12/30,8.515
2013/12/31,8.17
2014/01/01,7.597
2014/01/02,9.172
2014/01/03,9.058
2014/01/04,9.635
2014/01/05,8.548
2014/01/06,8.145
