Date,mining_profitability7sma
2010/11/01,74927
2010/11/02,73795
2010/11/03,72404
2010/11/04,70348
2010/11/05,69691
2010/11/06,71871
2010/11/07,83342
2010/11/08,89110
2010/11/09,87990
2010/11/10,86425
2010/11/11,83092
2010/11/12,78731
2010/11/13,73224
2010/11/14,63586
2010/11/15,56561
2010/11/16,56731
2010/11/17,56913
2010/11/18,57011
2010/11/19,54276
2010/11/20,49573
2010/11/21,46318
2010/11/22,44751
2010/11/23,42279
2010/11/24,40957
2010/11/25,40570
2010/11/26,42091
2010/11/27,42116
2010/11/28,41991
2010/11/29,41512
2010/11/30,40118
2010/12/01,37795
2010/12/02,35253
2010/12/03,33883
2010/12/04,32731
2010/12/05,30586
2010/12/06,28644
2010/12/07,28472
2010/12/08,28665
2010/12/09,27862
2010/12/10,25478
2010/12/11,23812
2010/12/12,22488
2010/12/13,20937
2010/12/14,20071
2010/12/15,18939
2010/12/16,18263
2010/12/17,18939
2010/12/18,19085
2010/12/19,19760
2010/12/20,20152
2010/12/21,20188
2010/12/22,19270
2010/12/23,19086
2010/12/24,18834
2010/12/25,18603
2010/12/26,17954
2010/12/27,18030
2010/12/28,17540
2010/12/29,18139
2010/12/30,18708
2010/12/31,19143
2011/01/01,19568
2011/01/02,19991
2011/01/03,19655
2011/01/04,19577
2011/01/05,19521
2011/01/06,18852
2011/01/07,19009
2011/01/08,18629
2011/01/09,18714
2011/01/10,19027
2011/01/11,19529
2011/01/12,19639
2011/01/13,20235
2011/01/14,20380
2011/01/15,20617
2011/01/16,20784
2011/01/17,21063
2011/01/18,20282
2011/01/19,20036
2011/01/20,20022
2011/01/21,19723
2011/01/22,20244
2011/01/23,20485
2011/01/24,21116
2011/01/25,21918
2011/01/26,22523
2011/01/27,22270
2011/01/28,22192
2011/01/29,21791
2011/01/30,21306
2011/01/31,21324
2011/02/01,22030
2011/02/02,23412
2011/02/03,25430
2011/02/04,28063
2011/02/05,30395
2011/02/06,33407
2011/02/07,36055
2011/02/08,36882
2011/02/09,38242
2011/02/10,39176
2011/02/11,39349
2011/02/12,39797
2011/02/13,39747
2011/02/14,39244
2011/02/15,40944
2011/02/16,41052
2011/02/17,40806
2011/02/18,39132
2011/02/19,36407
2011/02/20,34366
2011/02/21,31883
2011/02/22,29040
2011/02/23,26882
2011/02/24,24987
2011/02/25,24797
2011/02/26,25794
2011/02/27,24550
2011/02/28,23153
2011/03/01,21805
2011/03/02,20531
2011/03/03,19634
2011/03/04,18437
2011/03/05,16999
2011/03/06,16724
2011/03/07,16712
2011/03/08,16758
2011/03/09,16024
2011/03/10,14804
2011/03/11,13988
2011/03/12,13152
2011/03/13,12374
2011/03/14,12166
2011/03/15,11742
2011/03/16,11533
2011/03/17,11849
2011/03/18,11446
2011/03/19,11090
2011/03/20,11133
2011/03/21,10913
2011/03/22,10483
2011/03/23,10608
2011/03/24,10407
2011/03/25,11113
2011/03/26,11279
2011/03/27,11379
2011/03/28,11769
2011/03/29,12104
2011/03/30,11981
2011/03/31,12237
2011/04/01,11718
2011/04/02,11706
2011/04/03,11697
2011/04/04,11329
2011/04/05,11171
2011/04/06,10678
2011/04/07,10187
2011/04/08,10064
2011/04/09,9682
2011/04/10,9403
2011/04/11,9247
2011/04/12,9176
2011/04/13,9599
2011/04/14,9895
2011/04/15,10094
2011/04/16,10794
2011/04/17,11405
2011/04/18,11776
2011/04/19,12345
2011/04/20,12482
2011/04/21,12642
2011/04/22,13236
2011/04/23,13720
2011/04/24,14304
2011/04/25,15349
2011/04/26,15939
2011/04/27,16953
2011/04/28,18424
2011/04/29,20336
2011/04/30,22151
2011/05/01,23761
2011/05/02,25246
2011/05/03,26986
2011/05/04,28811
2011/05/05,30201
2011/05/06,30632
2011/05/07,30933
2011/05/08,31913
2011/05/09,32484
2011/05/10,31961
2011/05/11,32676
2011/05/12,33231
2011/05/13,35954
2011/05/14,38698
2011/05/15,39613
2011/05/16,42159
2011/05/17,45430
2011/05/18,46678
2011/05/19,44740
2011/05/20,41325
2011/05/21,37673
2011/05/22,35452
2011/05/23,32586
2011/05/24,29951
2011/05/25,28165
2011/05/26,29138
2011/05/27,27366
2011/05/28,26359
2011/05/29,25545
2011/05/30,23753
2011/05/31,22167
2011/06/01,20826
2011/06/02,19927
2011/06/03,22017
2011/06/04,25218
2011/06/05,27975
2011/06/06,30421
2011/06/07,32547
2011/06/08,36127
2011/06/09,40819
2011/06/10,43376
2011/06/11,42969
2011/06/12,41227
2011/06/13,40875
2011/06/14,41122
2011/06/15,38254
2011/06/16,32665
2011/06/17,28628
2011/06/18,26013
2011/06/19,24918
2011/06/20,22975
2011/06/21,20728
2011/06/22,19377
2011/06/23,19737
2011/06/24,19031
2011/06/25,17797
2011/06/26,16592
2011/06/27,15623
2011/06/28,14463
2011/06/29,13482
2011/06/30,12562
2011/07/01,12096
2011/07/02,12087
2011/07/03,11932
2011/07/04,11654
2011/07/05,11098
2011/07/06,10778
2011/07/07,10183
2011/07/08,10218
2011/07/09,9888
2011/07/10,9574
2011/07/11,9377
2011/07/12,9399
2011/07/13,9395
2011/07/14,9291
2011/07/15,9054
2011/07/16,9022
2011/07/17,9076
2011/07/18,8953
2011/07/19,8752
2011/07/20,8546
2011/07/21,8572
2011/07/22,8425
2011/07/23,8371
2011/07/24,8263
2011/07/25,8189
2011/07/26,8388
2011/07/27,8262
2011/07/28,8182
2011/07/29,8194
2011/07/30,8197
2011/07/31,8172
2011/08/01,7962
2011/08/02,7654
2011/08/03,7352
2011/08/04,6963
2011/08/05,6601
2011/08/06,6034
2011/08/07,5391
2011/08/08,5031
2011/08/09,4797
2011/08/10,4699
2011/08/11,4748
2011/08/12,4637
2011/08/13,4771
2011/08/14,5072
2011/08/15,5224
2011/08/16,5487
2011/08/17,5609
2011/08/18,5718
2011/08/19,5857
2011/08/20,6142
2011/08/21,6260
2011/08/22,6340
2011/08/23,6166
2011/08/24,6132
2011/08/25,6117
2011/08/26,5978
2011/08/27,5610
2011/08/28,5330
2011/08/29,5256
2011/08/30,5167
2011/08/31,5045
2011/09/01,4839
2011/09/02,4852
2011/09/03,4902
2011/09/04,4880
2011/09/05,4777
2011/09/06,4648
2011/09/07,4470
2011/09/08,4402
2011/09/09,4196
2011/09/10,3878
2011/09/11,3602
2011/09/12,3440
2011/09/13,3342
2011/09/14,3297
2011/09/15,3201
2011/09/16,3031
2011/09/17,3099
2011/09/18,3117
2011/09/19,2992
2011/09/20,3015
2011/09/21,3025
2011/09/22,3019
2011/09/23,3091
2011/09/24,3125
2011/09/25,3148
2011/09/26,3184
2011/09/27,3058
2011/09/28,3019
2011/09/29,2938
2011/09/30,2917
2011/10/01,2954
2011/10/02,2898
2011/10/03,2935
2011/10/04,2904
2011/10/05,2948
2011/10/06,2944
2011/10/07,2961
2011/10/08,2779
2011/10/09,2767
2011/10/10,2649
2011/10/11,2578
2011/10/12,2462
2011/10/13,2447
2011/10/14,2468
2011/10/15,2512
2011/10/16,2487
2011/10/17,2441
2011/10/18,2396
2011/10/19,2271
2011/10/20,2135
2011/10/21,1925
2011/10/22,1824
2011/10/23,1806
2011/10/24,1818
2011/10/25,1834
2011/10/26,1854
2011/10/27,1890
2011/10/28,1977
2011/10/29,2040
2011/10/30,2081
2011/10/31,2161
2011/11/01,2319
2011/11/02,2451
2011/11/03,2535
2011/11/04,2632
2011/11/05,2657
2011/11/06,2640
2011/11/07,2604
2011/11/08,2576
2011/11/09,2548
2011/11/10,2525
2011/11/11,2443
2011/11/12,2494
2011/11/13,2504
2011/11/14,2462
2011/11/15,2361
2011/11/16,2271
2011/11/17,2246
2011/11/18,2176
2011/11/19,2004
2011/11/20,1962
2011/11/21,1878
2011/11/22,1885
2011/11/23,1885
2011/11/24,1864
2011/11/25,1930
2011/11/26,1990
2011/11/27,1958
2011/11/28,2047
2011/11/29,2091
2011/11/30,2241
2011/12/01,2385
2011/12/02,2401
2011/12/03,2533
2011/12/04,2597
2011/12/05,2667
2011/12/06,2740
2011/12/07,2668
2011/12/08,2696
2011/12/09,2735
2011/12/10,2678
2011/12/11,2789
2011/12/12,2777
2011/12/13,2781
2011/12/14,2847
2011/12/15,2743
2011/12/16,2753
2011/12/17,2842
2011/12/18,2764
2011/12/19,2837
2011/12/20,2851
2011/12/21,2923
2011/12/22,3093
2011/12/23,3162
2011/12/24,3221
2011/12/25,3407
2011/12/26,3456
2011/12/27,3465
2011/12/28,3507
2011/12/29,3473
2011/12/30,3599
2011/12/31,3632
2012/01/01,3699
2012/01/02,3852
2012/01/03,4034
2012/01/04,4106
2012/01/05,4445
2012/01/06,4723
2012/01/07,5048
2012/01/08,5234
2012/01/09,5356
2012/01/10,5414
2012/01/11,5602
2012/01/12,5531
2012/01/13,5449
2012/01/14,5343
2012/01/15,5252
2012/01/16,5382
2012/01/17,5373
2012/01/18,5153
2012/01/19,5201
2012/01/20,5187
2012/01/21,5147
2012/01/22,5048
2012/01/23,4890
2012/01/24,4894
2012/01/25,4965
2012/01/26,4807
2012/01/27,4625
2012/01/28,4493
2012/01/29,4529
2012/01/30,4389
2012/01/31,4266
2012/02/01,4244
2012/02/02,4336
2012/02/03,4369
2012/02/04,4427
2012/02/05,4339
2012/02/06,4309
2012/02/07,4322
2012/02/08,4312
2012/02/09,4207
2012/02/10,4156
2012/02/11,4153
2012/02/12,4157
2012/02/13,4084
2012/02/14,4054
2012/02/15,3899
2012/02/16,3720
2012/02/17,3645
2012/02/18,3470
2012/02/19,3307
2012/02/20,3221
2012/02/21,3142
2012/02/22,3166
2012/02/23,3231
2012/02/24,3273
2012/02/25,3309
2012/02/26,3366
2012/02/27,3468
2012/02/28,3547
2012/02/29,3578
2012/03/01,3561
2012/03/02,3467
2012/03/03,3403
2012/03/04,3413
2012/03/05,3390
2012/03/06,3307
2012/03/07,3302
2012/03/08,3283
2012/03/09,3342
2012/03/10,3338
2012/03/11,3305
2012/03/12,3305
2012/03/13,3343
2012/03/14,3305
2012/03/15,3334
2012/03/16,3402
2012/03/17,3492
2012/03/18,3528
2012/03/19,3467
2012/03/20,3466
2012/03/21,3443
2012/03/22,3403
2012/03/23,3262
2012/03/24,3251
2012/03/25,3161
2012/03/26,3157
2012/03/27,3136
2012/03/28,3136
2012/03/29,3096
2012/03/30,3121
2012/03/31,3054
2012/04/01,3063
2012/04/02,3004
2012/04/03,2999
2012/04/04,2978
2012/04/05,2979
2012/04/06,3010
2012/04/07,2972
2012/04/08,3019
2012/04/09,3054
2012/04/10,3037
2012/04/11,3017
2012/04/12,3000
2012/04/13,2954
2012/04/14,3027
2012/04/15,2971
2012/04/16,3085
2012/04/17,3081
2012/04/18,3136
2012/04/19,3241
2012/04/20,3264
2012/04/21,3280
2012/04/22,3332
2012/04/23,3229
2012/04/24,3276
2012/04/25,3252
2012/04/26,3260
2012/04/27,3280
2012/04/28,3261
2012/04/29,3329
2012/04/30,3397
2012/05/01,3369
2012/05/02,3375
2012/05/03,3353
2012/05/04,3358
2012/05/05,3387
2012/05/06,3339
2012/05/07,3338
2012/05/08,3347
2012/05/09,3345
2012/05/10,3205
2012/05/11,3204
2012/05/12,3059
2012/05/13,3018
2012/05/14,2946
2012/05/15,2878
2012/05/16,2869
2012/05/17,2924
2012/05/18,2897
2012/05/19,2972
2012/05/20,2958
2012/05/21,2929
2012/05/22,2942
2012/05/23,2962
2012/05/24,2977
2012/05/25,2990
2012/05/26,3041
2012/05/27,3100
2012/05/28,3165
2012/05/29,3193
2012/05/30,3221
2012/05/31,3246
2012/06/01,3303
2012/06/02,3291
2012/06/03,3267
2012/06/04,3295
2012/06/05,3364
2012/06/06,3355
2012/06/07,3409
2012/06/08,3388
2012/06/09,3447
2012/06/10,3505
2012/06/11,3452
2012/06/12,3521
2012/06/13,3543
2012/06/14,3619
2012/06/15,3676
2012/06/16,3727
2012/06/17,3796
2012/06/18,4000
2012/06/19,3885
2012/06/20,4016
2012/06/21,3998
2012/06/22,4020
2012/06/23,3982
2012/06/24,3861
2012/06/25,3788
2012/06/26,3862
2012/06/27,3797
2012/06/28,3766
2012/06/29,3755
2012/06/30,3732
2012/07/01,3847
2012/07/02,3849
2012/07/03,3900
2012/07/04,3845
2012/07/05,3852
2012/07/06,3851
2012/07/07,3887
2012/07/08,3841
2012/07/09,3853
2012/07/10,3847
2012/07/11,3885
2012/07/12,4006
2012/07/13,4096
2012/07/14,4150
2012/07/15,4193
2012/07/16,4304
2012/07/17,4455
2012/07/18,4583
2012/07/19,4551
2012/07/20,4604
2012/07/21,4641
2012/07/22,4777
2012/07/23,4715
2012/07/24,4670
2012/07/25,4670
2012/07/26,4721
2012/07/27,4749
2012/07/28,4692
2012/07/29,4758
2012/07/30,4761
2012/07/31,4655
2012/08/01,4654
2012/08/02,4753
2012/08/03,4749
2012/08/04,4921
2012/08/05,4870
2012/08/06,5003
2012/08/07,5281
2012/08/08,5419
2012/08/09,5442
2012/08/10,5468
2012/08/11,5520
2012/08/12,5567
2012/08/13,5606
2012/08/14,5522
2012/08/15,5566
2012/08/16,5608
2012/08/17,5627
2012/08/18,5615
2012/08/19,5598
2012/08/20,5353
2012/08/21,5197
2012/08/22,5011
2012/08/23,4828
2012/08/24,4660
2012/08/25,4478
2012/08/26,4415
2012/08/27,4446
2012/08/28,4493
2012/08/29,4490
2012/08/30,4444
2012/08/31,4426
2012/09/01,4402
2012/09/02,4355
2012/09/03,4338
2012/09/04,4347
2012/09/05,4325
2012/09/06,4325
2012/09/07,4315
2012/09/08,4263
2012/09/09,4267
2012/09/10,4285
2012/09/11,4167
2012/09/12,4187
2012/09/13,4124
2012/09/14,4175
2012/09/15,4246
2012/09/16,4274
2012/09/17,4332
2012/09/18,4398
2012/09/19,4335
2012/09/20,4458
2012/09/21,4475
2012/09/22,4411
2012/09/23,4385
2012/09/24,4352
2012/09/25,4276
2012/09/26,4307
2012/09/27,4331
2012/09/28,4267
2012/09/29,4361
2012/09/30,4330
2012/10/01,4275
2012/10/02,4396
2012/10/03,4335
2012/10/04,4253
2012/10/05,4266
2012/10/06,4273
2012/10/07,4172
2012/10/08,4260
2012/10/09,4113
2012/10/10,4109
2012/10/11,4033
2012/10/12,4006
2012/10/13,3920
2012/10/14,3917
2012/10/15,3894
2012/10/16,3929
2012/10/17,3893
2012/10/18,3951
2012/10/19,3853
2012/10/20,3891
2012/10/21,3924
2012/10/22,3861
2012/10/23,3782
2012/10/24,3850
2012/10/25,3778
2012/10/26,3832
2012/10/27,3685
2012/10/28,3647
2012/10/29,3566
2012/10/30,3534
2012/10/31,3424
2012/11/01,3375
2012/11/02,3304
2012/11/03,3304
2012/11/04,3267
2012/11/05,3282
2012/11/06,3280
2012/11/07,3301
2012/11/08,3282
2012/11/09,3308
2012/11/10,3278
2012/11/11,3300
2012/11/12,3247
2012/11/13,3303
2012/11/14,3253
2012/11/15,3260
2012/11/16,3290
2012/11/17,3340
2012/11/18,3326
2012/11/19,3445
2012/11/20,3432
2012/11/21,3489
2012/11/22,3510
2012/11/23,3592
2012/11/24,3604
2012/11/25,3652
2012/11/26,3619
2012/11/27,3641
2012/11/28,3581
2012/11/29,3353
2012/11/30,2994
2012/12/01,2791
2012/12/02,2513
2012/12/03,2254
2012/12/04,1989
2012/12/05,1828
2012/12/06,1865
2012/12/07,1909
2012/12/08,1893
2012/12/09,1920
2012/12/10,1959
2012/12/11,2016
2012/12/12,1989
2012/12/13,1994
2012/12/14,1978
2012/12/15,2011
2012/12/16,2012
2012/12/17,2031
2012/12/18,2012
2012/12/19,2041
2012/12/20,2010
2012/12/21,2047
2012/12/22,2067
2012/12/23,2027
2012/12/24,2010
2012/12/25,2007
2012/12/26,2064
2012/12/27,2116
2012/12/28,2148
2012/12/29,2124
2012/12/30,2251
2012/12/31,2247
2013/01/01,2293
2013/01/02,2259
2013/01/03,2267
2013/01/04,2256
2013/01/05,2243
2013/01/06,2215
2013/01/07,2264
2013/01/08,2204
2013/01/09,2186
2013/01/10,2186
2013/01/11,2142
2013/01/12,2172
2013/01/13,2169
2013/01/14,2157
2013/01/15,2172
2013/01/16,2210
2013/01/17,2169
2013/01/18,2245
2013/01/19,2305
2013/01/20,2309
2013/01/21,2300
2013/01/22,2423
2013/01/23,2444
2013/01/24,2609
2013/01/25,2642
2013/01/26,2720
2013/01/27,2804
2013/01/28,2893
2013/01/29,2968
2013/01/30,3069
2013/01/31,3151
2013/02/01,3194
2013/02/02,3196
2013/02/03,3348
2013/02/04,3377
2013/02/05,3360
2013/02/06,3325
2013/02/07,3285
2013/02/08,3342
2013/02/09,3374
2013/02/10,3342
2013/02/11,3400
2013/02/12,3456
2013/02/13,3634
2013/02/14,3653
2013/02/15,3795
2013/02/16,3896
2013/02/17,3941
2013/02/18,3912
2013/02/19,3951
2013/02/20,3993
2013/02/21,4022
2013/02/22,3994
2013/02/23,3954
2013/02/24,3916
2013/02/25,4082
2013/02/26,4094
2013/02/27,4053
2013/02/28,4104
2013/03/01,4091
2013/03/02,4072
2013/03/03,4102
2013/03/04,4034
2013/03/05,4008
2013/03/06,4068
2013/03/07,4195
2013/03/08,4293
2013/03/09,4492
2013/03/10,4672
2013/03/11,4788
2013/03/12,4998
2013/03/13,5052
2013/03/14,5041
2013/03/15,4995
2013/03/16,4934
2013/03/17,4887
2013/03/18,4860
2013/03/19,4807
2013/03/20,5068
2013/03/21,5317
2013/03/22,5671
2013/03/23,5942
2013/03/24,5969
2013/03/25,5997
2013/03/26,6082
2013/03/27,5927
2013/03/28,6034
2013/03/29,5964
2013/03/30,5957
2013/03/31,6221
2013/04/01,6562
2013/04/02,6924
2013/04/03,7363
2013/04/04,7555
2013/04/05,8052
2013/04/06,8384
2013/04/07,8732
2013/04/08,9147
2013/04/09,9913
2013/04/10,10406
2013/04/11,10166
2013/04/12,9653
2013/04/13,9320
2013/04/14,8801
2013/04/15,8193
2013/04/16,6991
2013/04/17,5948
2013/04/18,5631
2013/04/19,5608
2013/04/20,5650
2013/04/21,5770
2013/04/22,5798
2013/04/23,6100
2013/04/24,6452
2013/04/25,6975
2013/04/26,7125
2013/04/27,7060
2013/04/28,7225
2013/04/29,7397
2013/04/30,7302
2013/05/01,7141
2013/05/02,6686
2013/05/03,6371
2013/05/04,6261
2013/05/05,6045
2013/05/06,5787
2013/05/07,5669
2013/05/08,5528
2013/05/09,5541
2013/05/10,5644
2013/05/11,5683
2013/05/12,5531
2013/05/13,5491
2013/05/14,5363
2013/05/15,5253
2013/05/16,5188
2013/05/17,5111
2013/05/18,5008
2013/05/19,4970
2013/05/20,4901
2013/05/21,5038
2013/05/22,5127
2013/05/23,5242
2013/05/24,5293
2013/05/25,5350
2013/05/26,5404
2013/05/27,5512
2013/05/28,5454
2013/05/29,5473
2013/05/30,5442
2013/05/31,5368
2013/06/01,5405
2013/06/02,5346
2013/06/03,5312
2013/06/04,5299
2013/06/05,5111
2013/06/06,4863
2013/06/07,4672
2013/06/08,4382
2013/06/09,4129
2013/06/10,3864
2013/06/11,3657
2013/06/12,3608
2013/06/13,3523
2013/06/14,3476
2013/06/15,3382
2013/06/16,3388
2013/06/17,3241
2013/06/18,3078
2013/06/19,2977
2013/06/20,2928
2013/06/21,2866
2013/06/22,2803
2013/06/23,2707
2013/06/24,2737
2013/06/25,2743
2013/06/26,2685
2013/06/27,2649
2013/06/28,2564
2013/06/29,2501
2013/06/30,2424
2013/07/01,2352
2013/07/02,2258
2013/07/03,2193
2013/07/04,2065
2013/07/05,1987
2013/07/06,1894
2013/07/07,1837
2013/07/08,1801
2013/07/09,1762
2013/07/10,1731
2013/07/11,1694
2013/07/12,1640
2013/07/13,1667
2013/07/14,1689
2013/07/15,1677
2013/07/16,1683
2013/07/17,1684
2013/07/18,1692
2013/07/19,1720
2013/07/20,1693
2013/07/21,1693
2013/07/22,1642
2013/07/23,1579
2013/07/24,1529
2013/07/25,1503
2013/07/26,1476
2013/07/27,1462
2013/07/28,1405
2013/07/29,1442
2013/07/30,1491
2013/07/31,1488
2013/08/01,1499
2013/08/02,1522
2013/08/03,1482
2013/08/04,1486
2013/08/05,1440
2013/08/06,1407
2013/08/07,1374
2013/08/08,1367
2013/08/09,1305
2013/08/10,1315
2013/08/11,1303
2013/08/12,1296
2013/08/13,1263
2013/08/14,1212
2013/08/15,1156
2013/08/16,1124
2013/08/17,1074
2013/08/18,1034
2013/08/19,992.645
2013/08/20,979.532
2013/08/21,990.875
2013/08/22,1012
2013/08/23,1014
2013/08/24,1003
2013/08/25,975.485
2013/08/26,963.615
2013/08/27,939.444
2013/08/28,932.243
2013/08/29,895.558
2013/08/30,892.499
2013/08/31,905.148
2013/09/01,923.344
2013/09/02,934.111
2013/09/03,947.092
2013/09/04,901.861
2013/09/05,879.122
2013/09/06,840.772
2013/09/07,781.644
2013/09/08,749.084
2013/09/09,723.404
2013/09/10,684.021
2013/09/11,695.163
2013/09/12,695.366
2013/09/13,700.226
2013/09/14,720.542
2013/09/15,693.461
2013/09/16,655.894
2013/09/17,648.161
2013/09/18,630.058
2013/09/19,605.958
2013/09/20,585.476
2013/09/21,557.235
2013/09/22,563.981
2013/09/23,569.782
2013/09/24,557.642
2013/09/25,539.463
2013/09/26,511.494
2013/09/27,492.273
2013/09/28,478.263
2013/09/29,457.765
2013/09/30,440.687
2013/10/01,423.247
2013/10/02,413.098
2013/10/03,413.616
2013/10/04,405.745
2013/10/05,407.041
2013/10/06,395.289
2013/10/07,380.545
2013/10/08,366.8
2013/10/09,354.568
2013/10/10,352.207
2013/10/11,345.221
2013/10/12,333.368
2013/10/13,334.636
2013/10/14,341.418
2013/10/15,347.206
2013/10/16,340.19
2013/10/17,325.445
2013/10/18,320.77
2013/10/19,311.771
2013/10/20,305.133
2013/10/21,298.577
2013/10/22,296.727
2013/10/23,309.055
2013/10/24,324.132
2013/10/25,328.203
2013/10/26,313.115
2013/10/27,306.55
2013/10/28,294.956
2013/10/29,279.199
2013/10/30,265.937
2013/10/31,253.078
2013/11/01,245.098
2013/11/02,251.639
2013/11/03,253.833
2013/11/04,259.426
2013/11/05,263.825
2013/11/06,261.031
2013/11/07,259.838
2013/11/08,263.111
2013/11/09,280.062
2013/11/10,287.746
2013/11/11,292.892
2013/11/12,302.916
2013/11/13,313.03
2013/11/14,337.149
2013/11/15,353.81
2013/11/16,361.642
2013/11/17,375.989
2013/11/18,392.307
2013/11/19,417.59
2013/11/20,430.265
2013/11/21,439.15
2013/11/22,466.005
2013/11/23,493.215
2013/11/24,518.302
2013/11/25,542.709
2013/11/26,553.739
2013/11/27,609.685
2013/11/28,653.347
2013/11/29,672.707
2013/11/30,703.834
2013/12/01,713.334
2013/12/02,712.506
2013/12/03,738.864
2013/12/04,721.853
2013/12/05,710.055
2013/12/06,707.454
2013/12/07,660.929
2013/12/08,646.362
2013/12/09,639.944
2013/12/10,612.71
2013/12/11,584.696
2013/12/12,549.738
2013/12/13,518.597
2013/12/14,521.119
2013/12/15,503.379
2013/12/16,492.413
2013/12/17,461.215
2013/12/18,434.51
2013/12/19,418.892
2013/12/20,392.983
2013/12/21,360.094
2013/12/22,339.603
2013/12/23,312.933
2013/12/24,299.676
2013/12/25,296.41
2013/12/26,293.235
2013/12/27,294.975
2013/12/28,294.225
2013/12/29,301.588
2013/12/30,306.907
2013/12/31,313.514
2014/01/01,323.824
2014/01/02,308.671
2014/01/03,305.543
2014/01/04,304.334
2014/01/05,308.026
2014/01/06,311.178
2014/01/07,308.23
2014/01/08,302.614
2014/01/09,318.005
2014/01/10,313.934
2014/01/11,321.93
2014/01/12,318.528
2014/01/13,299.345
2014/01/14,289.295
2014/01/15,282.756
2014/01/16,268.612
2014/01/17,258.485
2014/01/18,247.99
2014/01/19,232.94
2014/01/20,242.53
2014/01/21,239.617
2014/01/22,238.456
2014/01/23,237.078
2014/01/24,237.928
2014/01/25,228.542
2014/01/26,222.691
2014/01/27,214.208
2014/01/28,206.727
2014/01/29,196.346
2014/01/30,194.549
2014/01/31,191.625
2014/02/01,191.475
2014/02/02,192.34
2014/02/03,186.901
2014/02/04,190.21
2014/02/05,187.344
2014/02/06,181.469
2014/02/07,172.538
2014/02/08,165.726
2014/02/09,153.47
2014/02/10,148.314
2014/02/11,139.087
2014/02/12,134.599
2014/02/13,126.006
2014/02/14,123.343
2014/02/15,119.648
2014/02/16,121.312
2014/02/17,114.431
2014/02/18,111.614
2014/02/19,107.982
2014/02/20,106.025
2014/02/21,101.912
2014/02/22,100.443
2014/02/23,96.534
2014/02/24,97.399
2014/02/25,92.787
2014/02/26,91.798
2014/02/27,91.618
2014/02/28,91.715
2014/03/01,86.284
2014/03/02,82.999
2014/03/03,80.929
2014/03/04,83.787
2014/03/05,81.836
2014/03/06,82.257
2014/03/07,82.154
2014/03/08,84.079
2014/03/09,86.718
2014/03/10,85.641
2014/03/11,84.722
2014/03/12,85.378
2014/03/13,81.569
2014/03/14,79.862
2014/03/15,79.412
2014/03/16,78.259
2014/03/17,77.291
2014/03/18,74.997
2014/03/19,73.241
2014/03/20,73.753
2014/03/21,74.325
2014/03/22,72.196
2014/03/23,70.964
2014/03/24,70.693
2014/03/25,68.29
2014/03/26,65.55
2014/03/27,63.497
2014/03/28,59.859
2014/03/29,58.343
2014/03/30,53.998
2014/03/31,51.889
2014/04/01,50.74
2014/04/02,49.878
2014/04/03,47.496
2014/04/04,46.948
2014/04/05,44.797
2014/04/06,44.353
2014/04/07,42.371
2014/04/08,40.902
2014/04/09,38.898
2014/04/10,37.417
2014/04/11,36.388
2014/04/12,36.083
2014/04/13,35.441
2014/04/14,35.556
2014/04/15,36.096
2014/04/16,36.313
2014/04/17,37.569
2014/04/18,37.427
2014/04/19,37.418
