Date,confirmationtime90rsi
2010/12/19,49.807
2010/12/20,50.428
2010/12/21,49.585
2010/12/22,50.451
2010/12/23,50.854
2010/12/24,50.751
2010/12/25,50.161
2010/12/26,50.84
2010/12/27,50.201
2010/12/28,50.122
2010/12/29,50.228
2010/12/30,50.121
2010/12/31,50.311
2011/01/01,49.824
2011/01/02,49.967
2011/01/03,50.492
2011/01/04,51.002
2011/01/05,50.54
2011/01/06,50.989
2011/01/07,50.223
2011/01/08,50.059
2011/01/09,50.252
2011/01/10,50.281
2011/01/11,50
2011/01/12,50.137
2011/01/13,49.61
2011/01/14,49.774
2011/01/15,50.445
2011/01/16,49.948
2011/01/17,49.771
2011/01/18,51.009
2011/01/19,50.073
2011/01/20,49.649
2011/01/21,49.943
2011/01/22,50.191
2011/01/23,50.049
2011/01/24,49.597
2011/01/25,50.472
2011/01/26,49.788
2011/01/27,50.341
2011/01/28,50.404
2011/01/29,50.308
2011/01/30,50.469
2011/01/31,50.034
2011/02/01,50.211
2011/02/02,50.402
2011/02/03,50.335
2011/02/04,49.418
2011/02/05,49.783
2011/02/06,49.836
2011/02/07,49.229
2011/02/08,50.101
2011/02/09,49.478
2011/02/10,49.621
2011/02/11,49.621
2011/02/12,49.387
2011/02/13,49.343
2011/02/14,49.389
2011/02/15,48.82
2011/02/16,48.705
2011/02/17,48.722
2011/02/18,49.078
2011/02/19,50.422
2011/02/20,49.398
2011/02/21,49.491
2011/02/22,49.127
2011/02/23,48.583
2011/02/24,49.235
2011/02/25,48.897
2011/02/26,48.185
2011/02/27,48.623
2011/02/28,50.888
2011/03/01,51.747
2011/03/02,50.239
2011/03/03,49.754
2011/03/04,49.046
2011/03/05,48.299
2011/03/06,48.333
2011/03/07,49.274
2011/03/08,49.789
2011/03/09,50.544
2011/03/10,52.802
2011/03/11,51.629
2011/03/12,51.177
2011/03/13,52.256
2011/03/14,52.545
2011/03/15,52.545
2011/03/16,51.238
2011/03/17,51.025
2011/03/18,51.984
2011/03/19,52.259
2011/03/20,51.115
2011/03/21,50.68
2011/03/22,51.937
2011/03/23,50.334
2011/03/24,50.493
2011/03/25,49.877
2011/03/26,50.987
2011/03/27,50.791
2011/03/28,49.99
2011/03/29,50.129
2011/03/30,50.341
2011/03/31,49.241
2011/04/01,49.787
2011/04/02,49.691
2011/04/03,49.815
2011/04/04,49.739
2011/04/05,49.377
2011/04/06,50.634
2011/04/07,50.669
2011/04/08,50.052
2011/04/09,50.356
2011/04/10,49.856
2011/04/11,50.138
2011/04/12,50.138
2011/04/13,49.355
2011/04/14,50.233
2011/04/15,51.096
2011/04/16,49.849
2011/04/17,49.674
2011/04/18,50.612
2011/04/19,50.404
2011/04/20,50.755
2011/04/21,50.641
2011/04/22,49.748
2011/04/23,49.854
2011/04/24,50.141
2011/04/25,49.372
2011/04/26,49.309
2011/04/27,49.584
2011/04/28,50.1
2011/04/29,49.217
2011/04/30,49.456
2011/05/01,49.699
2011/05/02,49.285
2011/05/03,49.307
2011/05/04,49.286
2011/05/05,48.866
2011/05/06,48.884
2011/05/07,48.959
2011/05/08,48.869
2011/05/09,48.546
2011/05/10,49.672
2011/05/11,49.477
2011/05/12,50.069
2011/05/13,49.14
2011/05/14,48.554
2011/05/15,48.919
2011/05/16,48.501
2011/05/17,48.369
2011/05/18,48.016
2011/05/19,50.101
2011/05/20,49.012
2011/05/21,49.012
2011/05/22,48.533
2011/05/23,48.145
2011/05/24,48.02
2011/05/25,47.947
2011/05/26,48.057
2011/05/27,50.342
2011/05/28,50.731
2011/05/29,49.965
2011/05/30,50.752
2011/05/31,50.896
2011/06/01,49.75
2011/06/02,49.703
2011/06/03,49.439
2011/06/04,49.03
2011/06/05,49.33
2011/06/06,48.893
2011/06/07,50.266
2011/06/08,49.86
2011/06/09,49.102
2011/06/10,49.085
2011/06/11,48.652
2011/06/12,48.938
2011/06/13,49.038
2011/06/14,48.733
2011/06/15,48.338
2011/06/16,50.077
2011/06/17,49.923
2011/06/18,49.663
2011/06/19,49.154
2011/06/20,48.973
2011/06/21,48.697
2011/06/22,48.605
2011/06/23,48.898
2011/06/24,49.321
2011/06/25,51.398
2011/06/26,51.145
2011/06/27,50.439
2011/06/28,50.727
2011/06/29,50.339
2011/06/30,49.827
2011/07/01,50.308
2011/07/02,50.429
2011/07/03,50.556
2011/07/04,50.394
2011/07/05,51.554
2011/07/06,50.798
2011/07/07,51.891
2011/07/08,50.481
2011/07/09,51.037
2011/07/10,51.535
2011/07/11,50.71
2011/07/12,51.323
2011/07/13,49.719
2011/07/14,51.14
2011/07/15,50.488
2011/07/16,50.65
2011/07/17,50.238
2011/07/18,50.238
2011/07/19,51.205
2011/07/20,50.919
2011/07/21,50.805
2011/07/22,50.842
2011/07/23,51.034
2011/07/24,50.309
2011/07/25,50.34
2011/07/26,50.007
2011/07/27,50.064
2011/07/28,50.685
2011/07/29,50.367
2011/07/30,50.792
2011/07/31,50.014
2011/08/01,50.322
2011/08/02,50.706
2011/08/03,50.593
2011/08/04,51.806
2011/08/05,51.246
2011/08/06,52.152
2011/08/07,51.911
2011/08/08,51.373
2011/08/09,50.912
2011/08/10,50.665
2011/08/11,51.301
2011/08/12,51.594
2011/08/13,51.645
2011/08/14,51.535
2011/08/15,51.693
2011/08/16,50.792
2011/08/17,51.29
2011/08/18,50.903
2011/08/19,51.526
2011/08/20,50.534
2011/08/21,50.229
2011/08/22,49.921
2011/08/23,50.415
2011/08/24,51.334
2011/08/25,51.281
2011/08/26,50.707
2011/08/27,51.961
2011/08/28,52.334
2011/08/29,51.035
2011/08/30,50.668
2011/08/31,50.301
2011/09/01,51.463
2011/09/02,50.238
2011/09/03,50.668
2011/09/04,51.165
2011/09/05,50.214
2011/09/06,50.402
2011/09/07,51.046
2011/09/08,51.394
2011/09/09,50.253
2011/09/10,51.147
2011/09/11,51.56
2011/09/12,51.123
2011/09/13,50.693
2011/09/14,50.518
2011/09/15,50.122
2011/09/16,51.855
2011/09/17,51.009
2011/09/18,50.015
2011/09/19,51.323
2011/09/20,50.688
2011/09/21,50.435
2011/09/22,50.355
2011/09/23,51.003
2011/09/24,51.201
2011/09/25,50.799
2011/09/26,50.94
2011/09/27,50.988
2011/09/28,50.345
2011/09/29,51.382
2011/09/30,51.55
2011/10/01,50.47
2011/10/02,51.554
2011/10/03,50.355
2011/10/04,52.031
2011/10/05,50.313
2011/10/06,51.05
2011/10/07,50.581
2011/10/08,51.501
2011/10/09,51.062
2011/10/10,51.265
2011/10/11,53.278
2011/10/12,51.301
2011/10/13,52.749
2011/10/14,50.362
2011/10/15,50.557
2011/10/16,51.236
2011/10/17,51.287
2011/10/18,51.179
2011/10/19,50.56
2011/10/20,51.419
2011/10/21,51.09
2011/10/22,52.473
2011/10/23,51.752
2011/10/24,50.719
2011/10/25,50.629
2011/10/26,51.2
2011/10/27,52.221
2011/10/28,51.861
2011/10/29,51.355
2011/10/30,51.468
2011/10/31,50.443
2011/11/01,49.739
2011/11/02,49.614
2011/11/03,50.707
2011/11/04,49.838
2011/11/05,49.872
2011/11/06,49.942
2011/11/07,50.404
2011/11/08,49.767
2011/11/09,49.402
2011/11/10,50.055
2011/11/11,51.006
2011/11/12,49.971
2011/11/13,49.936
2011/11/14,49.971
2011/11/15,49.288
2011/11/16,50.281
2011/11/17,50.124
2011/11/18,50.363
2011/11/19,50.811
2011/11/20,49.962
2011/11/21,51.04
2011/11/22,50.06
2011/11/23,50.292
2011/11/24,51.283
2011/11/25,50.23
2011/11/26,50.885
2011/11/27,51.193
2011/11/28,50.537
2011/11/29,50.084
2011/11/30,49.318
2011/12/01,48.842
2011/12/02,49.821
2011/12/03,49.63
2011/12/04,50.185
2011/12/05,49.456
2011/12/06,49.116
2011/12/07,50.122
2011/12/08,49.312
2011/12/09,49.815
2011/12/10,49.916
2011/12/11,49.656
2011/12/12,50.581
2011/12/13,50.365
2011/12/14,49.62
2011/12/15,51.297
2011/12/16,50.971
2011/12/17,49.701
2011/12/18,49.895
2011/12/19,49.44
2011/12/20,50.261
2011/12/21,49.738
2011/12/22,49.77
2011/12/23,49.972
2011/12/24,49.869
2011/12/25,49.058
2011/12/26,48.99
2011/12/27,49.892
2011/12/28,49.576
2011/12/29,50.147
2011/12/30,50
2011/12/31,49.697
2012/01/01,49.634
2012/01/02,49.698
2012/01/03,49.453
2012/01/04,49.771
2012/01/05,49.84
2012/01/06,49.126
2012/01/07,48.82
2012/01/08,49.36
2012/01/09,49.332
2012/01/10,50.097
2012/01/11,49.673
2012/01/12,49.609
2012/01/13,50.144
2012/01/14,49.776
2012/01/15,50.186
2012/01/16,49.049
2012/01/17,49.561
2012/01/18,50.664
2012/01/19,49.79
2012/01/20,49.965
2012/01/21,49.359
2012/01/22,50.316
2012/01/23,49.215
2012/01/24,50.198
2012/01/25,49.872
2012/01/26,50.238
2012/01/27,50.121
2012/01/28,49.973
2012/01/29,49.287
2012/01/30,49.157
2012/01/31,49.816
2012/02/01,50.142
2012/02/02,49.528
2012/02/03,49.559
2012/02/04,49.59
2012/02/05,50.119
2012/02/06,49.967
2012/02/07,50.322
2012/02/08,50.001
2012/02/09,50.001
2012/02/10,50.283
2012/02/11,49.812
2012/02/12,49.539
2012/02/13,50.331
2012/02/14,50.287
2012/02/15,50.464
2012/02/16,50.283
2012/02/17,49.726
2012/02/18,49.124
2012/02/19,49.531
2012/02/20,50.212
2012/02/21,50.715
2012/02/22,49.5
2012/02/23,49.284
2012/02/24,49.858
2012/02/25,49.323
2012/02/26,49.83
2012/02/27,49.687
2012/02/28,49.484
2012/02/29,48.933
2012/03/01,49.815
2012/03/02,50.515
2012/03/03,51.642
2012/03/04,50.346
2012/03/05,50.017
2012/03/06,50.345
2012/03/07,49.684
2012/03/08,49.616
2012/03/09,49.241
2012/03/10,49.332
2012/03/11,50.503
2012/03/12,49.321
2012/03/13,49.508
2012/03/14,50.372
2012/03/15,51.148
2012/03/16,49.738
2012/03/17,49.219
2012/03/18,49.519
2012/03/19,50.12
2012/03/20,49.524
2012/03/21,49.588
2012/03/22,49.588
2012/03/23,50.894
2012/03/24,48.901
2012/03/25,49.646
2012/03/26,49.846
2012/03/27,49.679
2012/03/28,49.884
2012/03/29,50.226
2012/03/30,49.744
2012/03/31,49.255
2012/04/01,50.194
2012/04/02,51.43
2012/04/03,50.544
2012/04/04,50.37
2012/04/05,51.336
2012/04/06,50.386
2012/04/07,50.695
2012/04/08,49.843
2012/04/09,49.986
2012/04/10,49.949
2012/04/11,50.179
2012/04/12,50.797
2012/04/13,50.998
2012/04/14,50.239
2012/04/15,51.904
2012/04/16,49.805
2012/04/17,50.366
2012/04/18,50.581
2012/04/19,49.574
2012/04/20,49.669
2012/04/21,49.669
2012/04/22,50.172
2012/04/23,50.376
2012/04/24,50.249
2012/04/25,50.738
2012/04/26,49.621
2012/04/27,50.363
2012/04/28,49.721
2012/04/29,48.964
2012/04/30,48.964
2012/05/01,49.2
2012/05/02,49.821
2012/05/03,49.589
2012/05/04,49.465
2012/05/05,49.289
2012/05/06,49.378
2012/05/07,49.206
2012/05/08,49.044
2012/05/09,49.331
2012/05/10,50.746
2012/05/11,50.124
2012/05/12,50.783
2012/05/13,50.235
2012/05/14,50.276
2012/05/15,50.681
2012/05/16,51.142
2012/05/17,51.429
2012/05/18,49.995
2012/05/19,49.844
2012/05/20,50.283
2012/05/21,50.843
2012/05/22,51.452
2012/05/23,50.614
2012/05/24,50.862
2012/05/25,51.076
2012/05/26,50.059
2012/05/27,49.445
2012/05/28,50.064
2012/05/29,50.788
2012/05/30,50.537
2012/05/31,50.216
2012/06/01,49.667
2012/06/02,49.398
2012/06/03,49.638
2012/06/04,49.568
2012/06/05,49.866
2012/06/06,49.64
2012/06/07,50.202
2012/06/08,50.114
2012/06/09,49.058
2012/06/10,49.212
2012/06/11,50.174
2012/06/12,49.552
2012/06/13,49.773
2012/06/14,49.554
2012/06/15,49.45
2012/06/16,49.557
2012/06/17,49.285
2012/06/18,48.951
2012/06/19,49.924
2012/06/20,50.007
2012/06/21,50.411
2012/06/22,50.315
2012/06/23,49.291
2012/06/24,50.649
2012/06/25,49.651
2012/06/26,49.842
2012/06/27,49.341
2012/06/28,50.36
2012/06/29,49.967
2012/06/30,50.596
2012/07/01,50.128
2012/07/02,49.724
2012/07/03,49.438
2012/07/04,49.808
2012/07/05,50.054
2012/07/06,49.618
2012/07/07,49.241
2012/07/08,49.703
2012/07/09,49.347
2012/07/10,49.829
2012/07/11,50.542
2012/07/12,49.826
2012/07/13,49.354
2012/07/14,49.423
2012/07/15,50.267
2012/07/16,49.837
2012/07/17,49.078
2012/07/18,49.658
2012/07/19,50.512
2012/07/20,49.929
2012/07/21,50.229
2012/07/22,49.655
2012/07/23,50.23
2012/07/24,49.444
2012/07/25,49.48
2012/07/26,49.183
2012/07/27,48.916
2012/07/28,49.761
2012/07/29,49.301
2012/07/30,48.995
2012/07/31,50.811
2012/08/01,50.603
2012/08/02,49.355
2012/08/03,49.456
2012/08/04,49.67
2012/08/05,50.373
2012/08/06,50.327
2012/08/07,49.387
2012/08/08,49.321
2012/08/09,49.194
2012/08/10,49.683
2012/08/11,49.267
2012/08/12,49.581
2012/08/13,49.545
2012/08/14,49.658
2012/08/15,49.302
2012/08/16,49.784
2012/08/17,50.494
2012/08/18,49.903
2012/08/19,48.857
2012/08/20,49.099
2012/08/21,49.131
2012/08/22,49.736
2012/08/23,49.406
2012/08/24,50.073
2012/08/25,50.536
2012/08/26,48.977
2012/08/27,50.203
2012/08/28,49.949
2012/08/29,49.332
2012/08/30,49.838
2012/08/31,50.439
2012/09/01,49.578
2012/09/02,49.474
2012/09/03,49.729
2012/09/04,49.886
2012/09/05,48.976
2012/09/06,49.255
2012/09/07,49.355
2012/09/08,50.253
2012/09/09,49.68
2012/09/10,50.038
2012/09/11,50.256
2012/09/12,49.83
2012/09/13,51
2012/09/14,49.569
2012/09/15,50.285
2012/09/16,49.608
2012/09/17,49.371
2012/09/18,49.404
2012/09/19,50.438
2012/09/20,49.958
2012/09/21,49.346
2012/09/22,49.771
2012/09/23,49.734
2012/09/24,49.93
2012/09/25,50.552
2012/09/26,50.503
2012/09/27,49.612
2012/09/28,49.725
2012/09/29,49.366
2012/09/30,49.695
2012/10/01,50.979
2012/10/02,50.222
2012/10/03,50.852
2012/10/04,50.959
2012/10/05,50.685
2012/10/06,49.815
2012/10/07,51.268
2012/10/08,49.058
2012/10/09,50.352
2012/10/10,50.054
2012/10/11,50.533
2012/10/12,50.047
2012/10/13,50.088
2012/10/14,51.093
2012/10/15,49.335
2012/10/16,49.811
2012/10/17,50.334
2012/10/18,49.738
2012/10/19,50.65
2012/10/20,49.702
2012/10/21,49.599
2012/10/22,49.74
2012/10/23,50.9
2012/10/24,49.571
2012/10/25,50.28
2012/10/26,49.481
2012/10/27,49.187
2012/10/28,49.458
2012/10/29,49.726
2012/10/30,50.304
2012/10/31,50.261
2012/11/01,50.572
2012/11/02,50.298
2012/11/03,50.169
2012/11/04,49.738
2012/11/05,49.631
2012/11/06,50.673
2012/11/07,49.74
2012/11/08,49.851
2012/11/09,49.929
2012/11/10,50.261
2012/11/11,50.131
2012/11/12,50.835
2012/11/13,50.432
2012/11/14,50.292
2012/11/15,50.624
2012/11/16,50.194
2012/11/17,50.424
2012/11/18,50.145
2012/11/19,50.145
2012/11/20,50.1
2012/11/21,49.883
2012/11/22,50.239
2012/11/23,49.452
2012/11/24,49.93
2012/11/25,50.151
2012/11/26,49.681
2012/11/27,50.063
2012/11/28,49.143
2012/11/29,49.353
2012/11/30,51.264
2012/12/01,49.347
2012/12/02,50.286
2012/12/03,50.108
2012/12/04,52.026
2012/12/05,51.339
2012/12/06,50.512
2012/12/07,50.915
2012/12/08,50.451
2012/12/09,51.067
2012/12/10,50.204
2012/12/11,50.16
2012/12/12,50.833
2012/12/13,50.778
2012/12/14,52.36
2012/12/15,51.602
2012/12/16,51.938
2012/12/17,50.527
2012/12/18,50.995
2012/12/19,50.14
2012/12/20,52.165
2012/12/21,50.857
2012/12/22,49.679
2012/12/23,51.039
2012/12/24,50.523
2012/12/25,50.918
2012/12/26,49.63
2012/12/27,49.563
2012/12/28,49.164
2012/12/29,50.011
2012/12/30,49.267
2012/12/31,49.519
2013/01/01,49.392
2013/01/02,49.695
2013/01/03,49.396
2013/01/04,49.702
2013/01/05,50.169
2013/01/06,50.004
2013/01/07,49.213
2013/01/08,50.525
2013/01/09,50.668
2013/01/10,49.921
2013/01/11,51.343
2013/01/12,51.049
2013/01/13,50.482
2013/01/14,49.54
2013/01/15,51.063
2013/01/16,50.549
2013/01/17,51.622
2013/01/18,51.016
2013/01/19,49.616
2013/01/20,50.545
2013/01/21,50.454
2013/01/22,49.958
2013/01/23,50.727
2013/01/24,49.543
2013/01/25,50.227
2013/01/26,49.548
2013/01/27,49.712
2013/01/28,49.852
2013/01/29,49.486
2013/01/30,49.649
2013/01/31,48.607
2013/02/01,49.88
2013/02/02,49.676
2013/02/03,48.795
2013/02/04,49.36
2013/02/05,49.276
2013/02/06,49.949
2013/02/07,49.674
2013/02/08,49.775
2013/02/09,50.068
2013/02/10,49.453
2013/02/11,49.516
2013/02/12,50.238
2013/02/13,49.18
2013/02/14,49.795
2013/02/15,48.993
2013/02/16,48.766
2013/02/17,48.789
2013/02/18,49.509
2013/02/19,49.572
2013/02/20,48.703
2013/02/21,49.111
2013/02/22,49.274
2013/02/23,49.45
2013/02/24,49.706
2013/02/25,48.506
2013/02/26,49.425
2013/02/27,48.764
2013/02/28,49.39
2013/03/01,49.893
2013/03/02,50.147
2013/03/03,49.599
2013/03/04,49.103
2013/03/05,50.392
2013/03/06,49.803
2013/03/07,49.644
2013/03/08,49.644
2013/03/09,49.377
2013/03/10,49.015
2013/03/11,49.539
2013/03/12,50.6
2013/03/13,49.761
2013/03/14,49.14
2013/03/15,49.326
2013/03/16,49.246
2013/03/17,48.507
2013/03/18,48.906
2013/03/19,49.419
2013/03/20,48.509
2013/03/21,48.39
2013/03/22,48.215
2013/03/23,48.421
2013/03/24,49.002
2013/03/25,50.37
2013/03/26,50.105
2013/03/27,50.924
2013/03/28,49.173
2013/03/29,49.402
2013/03/30,49.429
2013/03/31,49.542
2013/04/01,48.845
2013/04/02,49.24
2013/04/03,49.398
2013/04/04,50.044
2013/04/05,49.908
2013/04/06,49.747
2013/04/07,49.716
2013/04/08,50.017
2013/04/09,49.367
2013/04/10,48.993
2013/04/11,49.865
2013/04/12,49.469
2013/04/13,49.648
2013/04/14,50.118
2013/04/15,49.742
2013/04/16,49.36
2013/04/17,49.533
2013/04/18,50.363
2013/04/19,50.789
2013/04/20,50.084
2013/04/21,49.386
2013/04/22,50.126
2013/04/23,49.625
2013/04/24,49.816
2013/04/25,49.506
2013/04/26,49.537
2013/04/27,50.376
2013/04/28,49.373
2013/04/29,49.459
2013/04/30,50.304
2013/05/01,50.225
2013/05/02,50.955
2013/05/03,50.808
2013/05/04,49.912
2013/05/05,49.711
2013/05/06,49.679
2013/05/07,49.615
2013/05/08,49.714
2013/05/09,49.748
2013/05/10,49.488
2013/05/11,49.195
2013/05/12,49.627
2013/05/13,49.437
2013/05/14,50.14
2013/05/15,50.697
2013/05/16,50.378
2013/05/17,49.863
2013/05/18,50.334
2013/05/19,50.048
2013/05/20,51.296
2013/05/21,50.228
2013/05/22,50.029
2013/05/23,49.414
2013/05/24,49.575
2013/05/25,49.711
2013/05/26,49.782
2013/05/27,49.352
2013/05/28,49.977
2013/05/29,49.616
2013/05/30,49.267
2013/05/31,49.393
2013/06/01,48.425
2013/06/02,48.754
2013/06/03,48.441
2013/06/04,48.441
2013/06/05,49.188
2013/06/06,49.278
2013/06/07,49.964
2013/06/08,49.29
2013/06/09,50.049
2013/06/10,49.517
2013/06/11,49.33
2013/06/12,48.718
2013/06/13,49.174
2013/06/14,49.356
2013/06/15,49.584
2013/06/16,49.21
2013/06/17,50.704
2013/06/18,50.945
2013/06/19,51.152
2013/06/20,50.278
2013/06/21,49.737
2013/06/22,49.468
2013/06/23,49.852
2013/06/24,50.461
2013/06/25,50.159
2013/06/26,49.531
2013/06/27,49.777
2013/06/28,49.705
2013/06/29,49.705
2013/06/30,50.347
2013/07/01,50.173
2013/07/02,50.347
2013/07/03,49.199
2013/07/04,49.856
2013/07/05,49.153
2013/07/06,49.123
2013/07/07,49.154
2013/07/08,48.979
2013/07/09,49.194
2013/07/10,48.901
2013/07/11,49.578
2013/07/12,50.381
2013/07/13,50.246
2013/07/14,49.647
2013/07/15,49.955
2013/07/16,49.955
2013/07/17,49.235
2013/07/18,50.087
2013/07/19,49.692
2013/07/20,49.183
2013/07/21,48.807
2013/07/22,49.949
2013/07/23,51.05
2013/07/24,50.181
2013/07/25,50.772
2013/07/26,49.968
2013/07/27,49.365
2013/07/28,49.822
2013/07/29,49.469
2013/07/30,48.901
2013/07/31,49.105
2013/08/01,49.526
2013/08/02,49.058
2013/08/03,49.791
2013/08/04,49.475
2013/08/05,49.16
2013/08/06,49.13
2013/08/07,49.256
2013/08/08,48.717
2013/08/09,49
2013/08/10,48.602
2013/08/11,48.459
2013/08/12,48.459
2013/08/13,49.424
2013/08/14,49.978
2013/08/15,49.898
2013/08/16,49.979
2013/08/17,49.195
2013/08/18,49.072
2013/08/19,49.651
2013/08/20,49.209
2013/08/21,49.025
2013/08/22,48.488
2013/08/23,49.053
2013/08/24,49.482
2013/08/25,50.821
2013/08/26,50.127
2013/08/27,50.003
2013/08/28,49.657
2013/08/29,49.28
2013/08/30,48.807
2013/08/31,48.36
2013/09/01,48.409
2013/09/02,48.564
2013/09/03,49.178
2013/09/04,50.344
2013/09/05,49.699
2013/09/06,49.487
2013/09/07,51.219
2013/09/08,50.599
2013/09/09,48.957
2013/09/10,49.314
2013/09/11,49.05
2013/09/12,48.709
2013/09/13,48.953
2013/09/14,48.598
2013/09/15,49.696
2013/09/16,50.795
2013/09/17,49.766
2013/09/18,50.298
2013/09/19,49.408
2013/09/20,49.118
2013/09/21,49.449
2013/09/22,49.044
2013/09/23,48.861
2013/09/24,48.811
2013/09/25,48.973
2013/09/26,50.496
2013/09/27,49.863
2013/09/28,49.899
2013/09/29,50.167
2013/09/30,50.457
2013/10/01,49.546
2013/10/02,49.418
2013/10/03,49.176
2013/10/04,49.803
2013/10/05,48.671
2013/10/06,49.652
2013/10/07,50.792
2013/10/08,50.562
2013/10/09,49.849
2013/10/10,49.421
2013/10/11,49.649
2013/10/12,48.824
2013/10/13,48.659
2013/10/14,48.075
2013/10/15,47.905
2013/10/16,48.992
2013/10/17,50.394
2013/10/18,49.519
2013/10/19,48.724
2013/10/20,49.338
2013/10/21,49.025
2013/10/22,48.31
2013/10/23,48.818
2013/10/24,48.963
2013/10/25,48.528
2013/10/26,49.936
2013/10/27,50.038
2013/10/28,50.181
2013/10/29,50.78
2013/10/30,49.52
2013/10/31,49.093
2013/11/01,49.171
2013/11/02,49.335
2013/11/03,49.631
2013/11/04,49.54
2013/11/05,50.253
2013/11/06,50.695
2013/11/07,51.601
2013/11/08,52.171
2013/11/09,51.339
2013/11/10,50.295
2013/11/11,49.731
2013/11/12,49.316
2013/11/13,50.415
2013/11/14,49.869
2013/11/15,50.491
2013/11/16,49.526
2013/11/17,49.773
2013/11/18,50.909
2013/11/19,50.686
2013/11/20,50.558
2013/11/21,51.182
2013/11/22,50.222
2013/11/23,50.297
2013/11/24,50.376
2013/11/25,50.18
2013/11/26,50.753
2013/11/27,50.169
2013/11/28,49.878
2013/11/29,50.17
2013/11/30,50.057
2013/12/01,49.419
2013/12/02,50.749
2013/12/03,49.294
2013/12/04,50.243
2013/12/05,50.281
2013/12/06,49.091
2013/12/07,49.452
2013/12/08,49.452
2013/12/09,50.077
2013/12/10,49.547
2013/12/11,50.5
2013/12/12,50.582
2013/12/13,50.142
2013/12/14,49.363
2013/12/15,50.039
2013/12/16,49.289
2013/12/17,49.235
2013/12/18,49.349
2013/12/19,48.681
2013/12/20,50.041
2013/12/21,50.697
2013/12/22,50.366
2013/12/23,50.287
2013/12/24,50.365
2013/12/25,50.655
2013/12/26,49.943
2013/12/27,49.805
2013/12/28,51.2
2013/12/29,50.379
2013/12/30,50.183
2013/12/31,49.79
2014/01/01,49.162
2014/01/02,52.003
2014/01/03,50.618
2014/01/04,51.537
2014/01/05,49.516
2014/01/06,49.719
