Date,sentinusd30rsiUSD
2010/10/27,57.915
2010/10/28,57.671
2010/10/29,51.398
2010/10/30,49.926
2010/10/31,50.322
2010/11/01,48.922
2010/11/02,50.196
2010/11/03,49.85
2010/11/04,56.58
2010/11/05,49.377
2010/11/06,56.882
2010/11/07,55.552
2010/11/08,71.263
2010/11/09,49.309
2010/11/10,49.418
2010/11/11,48.971
2010/11/12,48.842
2010/11/13,49.151
2010/11/14,49.034
2010/11/15,56.417
2010/11/16,50.757
2010/11/17,49.464
2010/11/18,49.521
2010/11/19,49.556
2010/11/20,52.971
2010/11/21,51.767
2010/11/22,48.762
2010/11/23,49.144
2010/11/24,49.012
2010/11/25,49.422
2010/11/26,50.764
2010/11/27,48.531
2010/11/28,48.51
2010/11/29,48.79
2010/11/30,49.363
2010/12/01,49.221
2010/12/02,49.612
2010/12/03,48.511
2010/12/04,49.696
2010/12/05,48.192
2010/12/06,50.557
2010/12/07,50.254
2010/12/08,48.59
2010/12/09,48.889
2010/12/10,48.342
2010/12/11,50.198
2010/12/12,49.121
2010/12/13,53.433
2010/12/14,51.62
2010/12/15,51.569
2010/12/16,50.522
2010/12/17,49.698
2010/12/18,50.484
2010/12/19,51.053
2010/12/20,50.572
2010/12/21,51.294
2010/12/22,50.419
2010/12/23,49.571
2010/12/24,49.468
2010/12/25,51.798
2010/12/26,49.965
2010/12/27,50.741
2010/12/28,49.46
2010/12/29,52.378
2010/12/30,50.067
2010/12/31,49.837
2011/01/01,49.565
2011/01/02,49.09
2011/01/03,50.254
2011/01/04,48.735
2011/01/05,49.262
2011/01/06,48.272
2011/01/07,49.917
2011/01/08,50.162
2011/01/09,48.85
2011/01/10,51.824
2011/01/11,53.275
2011/01/12,50.097
2011/01/13,53.73
2011/01/14,52.176
2011/01/15,50.543
2011/01/16,51.136
2011/01/17,50.321
2011/01/18,52.895
2011/01/19,49.677
2011/01/20,49.601
2011/01/21,50.869
2011/01/22,51.868
2011/01/23,52.989
2011/01/24,51.72
2011/01/25,50.234
2011/01/26,51.175
2011/01/27,82.161
2011/01/28,49.248
2011/01/29,49.752
2011/01/30,56.531
2011/01/31,52.363
2011/02/01,51.508
2011/02/02,51.736
2011/02/03,50.117
2011/02/04,49.851
2011/02/05,50.82
2011/02/06,51.274
2011/02/07,54.355
2011/02/08,50.535
2011/02/09,53.425
2011/02/10,57.178
2011/02/11,58.409
2011/02/12,52.891
2011/02/13,51.712
2011/02/14,52.789
2011/02/15,51.066
2011/02/16,49.72
2011/02/17,51.092
2011/02/18,51.77
2011/02/19,53.533
2011/02/20,54.905
2011/02/21,54.758
2011/02/22,58.5
2011/02/23,59.606
2011/02/24,54.396
2011/02/25,52.428
2011/02/26,51.963
2011/02/27,52.786
2011/02/28,50.04
2011/03/01,69.903
2011/03/02,82.115
2011/03/03,50.052
2011/03/04,50.651
2011/03/05,49.103
2011/03/06,49.594
2011/03/07,49.769
2011/03/08,49.574
2011/03/09,50.083
2011/03/10,51.12
2011/03/11,50.149
2011/03/12,49.256
2011/03/13,49.765
2011/03/14,49.786
2011/03/15,48.835
2011/03/16,49.158
2011/03/17,49.179
2011/03/18,49.29
2011/03/19,48.612
2011/03/20,48.797
2011/03/21,48.953
2011/03/22,49.639
2011/03/23,50.409
2011/03/24,50.451
2011/03/25,51.015
2011/03/26,51.457
2011/03/27,48.855
2011/03/28,48.693
2011/03/29,48.328
2011/03/30,48.492
2011/03/31,48.702
2011/04/01,47.86
2011/04/02,48.118
2011/04/03,47.923
2011/04/04,48.776
2011/04/05,48.361
2011/04/06,47.959
2011/04/07,48.357
2011/04/08,48.682
2011/04/09,48.882
2011/04/10,47.944
2011/04/11,48.004
2011/04/12,49.199
2011/04/13,50.317
2011/04/14,49.879
2011/04/15,48.857
2011/04/16,54.742
2011/04/17,69.914
2011/04/18,49.473
2011/04/19,70.446
2011/04/20,78.135
2011/04/21,50.162
2011/04/22,49.068
2011/04/23,49.259
2011/04/24,48.948
2011/04/25,48.877
2011/04/26,49.475
2011/04/27,50.123
2011/04/28,49.483
2011/04/29,55.925
2011/04/30,53.084
2011/05/01,50.104
2011/05/02,49.527
2011/05/03,50.465
2011/05/04,51.759
2011/05/05,50.063
2011/05/06,51.662
2011/05/07,50.984
2011/05/08,55.336
2011/05/09,49.985
2011/05/10,56.617
2011/05/11,50.963
2011/05/12,51.625
2011/05/13,57.01
2011/05/14,72.81
2011/05/15,51.251
2011/05/16,51.128
2011/05/17,50.49
2011/05/18,49.99
2011/05/19,49.923
2011/05/20,51.246
2011/05/21,53.68
2011/05/22,55.933
2011/05/23,52.209
2011/05/24,51.363
2011/05/25,51.98
2011/05/26,52.649
2011/05/27,54.132
2011/05/28,50.093
2011/05/29,50.551
2011/05/30,50.695
2011/05/31,50.895
2011/06/01,50.939
2011/06/02,52.589
2011/06/03,58.004
2011/06/04,58.311
2011/06/05,60.617
2011/06/06,65.471
2011/06/07,59.888
2011/06/08,67.984
2011/06/09,69.004
2011/06/10,70.049
2011/06/11,72.411
2011/06/12,73.455
2011/06/13,65.532
2011/06/14,68.779
2011/06/15,83.472
2011/06/16,90.448
2011/06/17,51.613
2011/06/18,50.781
2011/06/19,58.79
2011/06/20,50.571
2011/06/21,54.539
2011/06/22,50.337
2011/06/23,50.929
2011/06/24,56.539
2011/06/25,64.464
2011/06/26,53.189
2011/06/27,50.178
2011/06/28,55.973
2011/06/29,50.991
2011/06/30,49.513
2011/07/01,49.038
2011/07/02,48.761
2011/07/03,48.449
2011/07/04,49.267
2011/07/05,48.237
2011/07/06,48.425
2011/07/07,48.348
2011/07/08,48.161
2011/07/09,50.241
2011/07/10,50.702
2011/07/11,48.987
2011/07/12,49.023
2011/07/13,49.451
2011/07/14,50.071
2011/07/15,48.432
2011/07/16,49.252
2011/07/17,48.39
2011/07/18,51.7
2011/07/19,51.084
2011/07/20,48.392
2011/07/21,49.383
2011/07/22,49.658
2011/07/23,48.467
2011/07/24,48.395
2011/07/25,49.655
2011/07/26,49.297
2011/07/27,49.419
2011/07/28,52.337
2011/07/29,48.598
2011/07/30,48.127
2011/07/31,48.505
2011/08/01,48.42
2011/08/02,48.196
2011/08/03,48.126
2011/08/04,47.998
2011/08/05,48.228
2011/08/06,47.997
2011/08/07,47.941
2011/08/08,48.676
2011/08/09,50.504
2011/08/10,49.115
2011/08/11,48.261
2011/08/12,48.063
2011/08/13,48.033
2011/08/14,48.289
2011/08/15,48.137
2011/08/16,48.187
2011/08/17,48.123
2011/08/18,48.264
2011/08/19,48.59
2011/08/20,47.982
2011/08/21,48.013
2011/08/22,48.066
2011/08/23,48.411
2011/08/24,48.669
2011/08/25,48.232
2011/08/26,47.966
2011/08/27,52.052
2011/08/28,47.988
2011/08/29,48.092
2011/08/30,48.085
2011/08/31,48.115
2011/09/01,48.214
2011/09/02,48.097
2011/09/03,48.049
2011/09/04,50.919
2011/09/05,51.656
2011/09/06,52.746
2011/09/07,48.561
2011/09/08,48.184
2011/09/09,48.106
2011/09/10,47.876
2011/09/11,48.896
2011/09/12,48.497
2011/09/13,48.094
2011/09/14,47.996
2011/09/15,47.954
2011/09/16,48.442
2011/09/17,48.014
2011/09/18,47.954
2011/09/19,48.047
2011/09/20,48.131
2011/09/21,48.223
2011/09/22,48.031
2011/09/23,48.094
2011/09/24,47.886
2011/09/25,48.004
2011/09/26,47.956
2011/09/27,48.218
2011/09/28,48.074
2011/09/29,48.022
2011/09/30,47.961
2011/10/01,48.273
2011/10/02,48.051
2011/10/03,48.257
2011/10/04,48.28
2011/10/05,48.233
2011/10/06,48.531
2011/10/07,48.105
2011/10/08,47.825
2011/10/09,47.856
2011/10/10,47.897
2011/10/11,47.92
2011/10/12,47.899
2011/10/13,47.87
2011/10/14,47.781
2011/10/15,48.052
2011/10/16,47.703
2011/10/17,48.092
2011/10/18,47.648
2011/10/19,47.555
2011/10/20,47.53
2011/10/21,48.122
2011/10/22,48.323
2011/10/23,48.453
2011/10/24,47.837
2011/10/25,47.803
2011/10/26,47.977
2011/10/27,48.266
2011/10/28,48.202
2011/10/29,48.273
2011/10/30,47.519
2011/10/31,48.114
2011/11/01,48.623
2011/11/02,48.172
2011/11/03,47.99
2011/11/04,48.131
2011/11/05,47.702
2011/11/06,47.458
2011/11/07,47.626
2011/11/08,50.982
2011/11/09,50.421
2011/11/10,48.032
2011/11/11,47.852
2011/11/12,47.732
2011/11/13,47.653
2011/11/14,47.921
2011/11/15,47.762
2011/11/16,53.575
2011/11/17,57.074
2011/11/18,60.281
2011/11/19,56.885
2011/11/20,50.279
2011/11/21,50.744
2011/11/22,55.39
2011/11/23,50.32
2011/11/24,50.282
2011/11/25,49.302
2011/11/26,50.636
2011/11/27,51.156
2011/11/28,56.597
2011/11/29,56.914
2011/11/30,63.258
2011/12/01,51.542
2011/12/02,58.342
2011/12/03,53.458
2011/12/04,52.075
2011/12/05,52.181
2011/12/06,58.852
2011/12/07,56.453
2011/12/08,54.368
2011/12/09,49.764
2011/12/10,48.344
2011/12/11,47.996
2011/12/12,47.786
2011/12/13,47.092
2011/12/14,47.077
2011/12/15,47.286
2011/12/16,47.367
2011/12/17,47.104
2011/12/18,47.026
2011/12/19,47.445
2011/12/20,47.718
2011/12/21,47.954
2011/12/22,47.539
2011/12/23,47.067
2011/12/24,47.203
2011/12/25,47.175
2011/12/26,48.642
2011/12/27,48.525
2011/12/28,47.172
2011/12/29,48.114
2011/12/30,47.297
2011/12/31,47.269
2012/01/01,47.781
2012/01/02,47.47
2012/01/03,47.42
2012/01/04,48.265
2012/01/05,50.515
2012/01/06,49.861
2012/01/07,47.963
2012/01/08,48.425
2012/01/09,48.931
2012/01/10,48.485
2012/01/11,48.62
2012/01/12,48.38
2012/01/13,48.796
2012/01/14,48.335
2012/01/15,47.932
2012/01/16,49.199
2012/01/17,48.829
2012/01/18,48.278
2012/01/19,48.556
2012/01/20,48.369
2012/01/21,47.64
2012/01/22,47.406
2012/01/23,47.673
2012/01/24,48.663
2012/01/25,48.938
2012/01/26,48.763
2012/01/27,48.123
2012/01/28,47.193
2012/01/29,48.082
2012/01/30,47.825
2012/01/31,47.966
2012/02/01,49.364
2012/02/02,48.85
2012/02/03,48.849
2012/02/04,48.606
2012/02/05,48.507
2012/02/06,48.024
2012/02/07,47.964
2012/02/08,47.719
2012/02/09,47.318
2012/02/10,48.322
2012/02/11,50.119
2012/02/12,48.141
2012/02/13,49.467
2012/02/14,58.482
2012/02/15,56.978
2012/02/16,58.689
2012/02/17,52.637
2012/02/18,50.236
2012/02/19,47.74
2012/02/20,48.262
2012/02/21,47.849
2012/02/22,51.221
2012/02/23,50.823
2012/02/24,50.072
2012/02/25,48.283
2012/02/26,47.558
2012/02/27,48.043
2012/02/28,47.988
2012/02/29,47.593
2012/03/01,51.379
2012/03/02,50.138
2012/03/03,48.3
2012/03/04,51.177
2012/03/05,48.385
2012/03/06,48.19
2012/03/07,48.321
2012/03/08,49.949
2012/03/09,50.564
2012/03/10,48.402
2012/03/11,48.589
2012/03/12,50.519
2012/03/13,50.063
2012/03/14,51.155
2012/03/15,49.956
2012/03/16,50.227
2012/03/17,49.654
2012/03/18,48.389
2012/03/19,49.235
2012/03/20,49.555
2012/03/21,49.718
2012/03/22,52.706
2012/03/23,54.464
2012/03/24,53.188
2012/03/25,48.19
2012/03/26,49.686
2012/03/27,50.281
2012/03/28,51.857
2012/03/29,57.28
2012/03/30,54.609
2012/03/31,53.338
2012/04/01,50.347
2012/04/02,51.367
2012/04/03,52.83
2012/04/04,51.667
2012/04/05,53.784
2012/04/06,49.712
2012/04/07,47.118
2012/04/08,55.66
2012/04/09,58.794
2012/04/10,51.305
2012/04/11,56.17
2012/04/12,54.399
2012/04/13,50.985
2012/04/14,52.103
2012/04/15,54.127
2012/04/16,56.293
2012/04/17,52.544
2012/04/18,51.911
2012/04/19,49.461
2012/04/20,62.101
2012/04/21,52.159
2012/04/22,50.638
2012/04/23,49.661
2012/04/24,49.475
2012/04/25,50.899
2012/04/26,54.904
2012/04/27,52.81
2012/04/28,49.861
2012/04/29,50.215
2012/04/30,50.725
2012/05/01,50.71
2012/05/02,50.777
2012/05/03,51.514
2012/05/04,51.023
2012/05/05,51.427
2012/05/06,48.336
2012/05/07,55.953
2012/05/08,62.365
2012/05/09,54.831
2012/05/10,50.147
2012/05/11,51.324
2012/05/12,56.785
2012/05/13,50.834
2012/05/14,53.27
2012/05/15,57.248
2012/05/16,56.297
2012/05/17,56.347
2012/05/18,51.226
2012/05/19,49.308
2012/05/20,51.608
2012/05/21,56.276
2012/05/22,56.894
2012/05/23,50.458
2012/05/24,48.712
2012/05/25,52
2012/05/26,57.135
2012/05/27,50.535
2012/05/28,50.788
2012/05/29,52.944
2012/05/30,51.198
2012/05/31,55.855
2012/06/01,52.056
2012/06/02,50.095
2012/06/03,49.556
2012/06/04,54.968
2012/06/05,54.935
2012/06/06,50.9
2012/06/07,55.101
2012/06/08,56.259
2012/06/09,48.668
2012/06/10,51.715
2012/06/11,51.314
2012/06/12,50.615
2012/06/13,50.497
2012/06/14,54.722
2012/06/15,52.418
2012/06/16,53.419
2012/06/17,48.623
2012/06/18,50.554
2012/06/19,49.943
2012/06/20,49.252
2012/06/21,48.035
2012/06/22,50.446
2012/06/23,51.752
2012/06/24,49.553
2012/06/25,49.377
2012/06/26,49.213
2012/06/27,49.838
2012/06/28,52.877
2012/06/29,50.883
2012/06/30,48.629
2012/07/01,48.543
2012/07/02,48.162
2012/07/03,48.74
2012/07/04,50.49
2012/07/05,49.997
2012/07/06,48.627
2012/07/07,54.437
2012/07/08,47.766
2012/07/09,50.353
2012/07/10,50.549
2012/07/11,48.552
2012/07/12,49.063
2012/07/13,51.51
2012/07/14,51.506
2012/07/15,49.013
2012/07/16,50.993
2012/07/17,52.307
2012/07/18,50.071
2012/07/19,49.05
2012/07/20,50.092
2012/07/21,51.969
2012/07/22,50.14
2012/07/23,51.206
2012/07/24,50.172
2012/07/25,48.387
2012/07/26,51.736
2012/07/27,51.464
2012/07/28,50.278
2012/07/29,48.574
2012/07/30,48.197
2012/07/31,53.74
2012/08/01,51.85
2012/08/02,50.807
2012/08/03,50.058
2012/08/04,49.993
2012/08/05,51.868
2012/08/06,51.885
2012/08/07,51.88
2012/08/08,50.776
2012/08/09,49.998
2012/08/10,50.986
2012/08/11,50.621
2012/08/12,50.819
2012/08/13,52.073
2012/08/14,50.666
2012/08/15,52.111
2012/08/16,53.845
2012/08/17,56.06
2012/08/18,52.676
2012/08/19,61.657
2012/08/20,67.262
2012/08/21,57.49
2012/08/22,61.394
2012/08/23,61.198
2012/08/24,67.001
2012/08/25,52.744
2012/08/26,50.874
2012/08/27,55.561
2012/08/28,56.412
2012/08/29,65.51
2012/08/30,60.128
2012/08/31,56.034
2012/09/01,55.248
2012/09/02,51.897
2012/09/03,49.446
2012/09/04,52.545
2012/09/05,55.556
2012/09/06,65.891
2012/09/07,61.937
2012/09/08,51.785
2012/09/09,48.965
2012/09/10,58.485
2012/09/11,59.327
2012/09/12,52.853
2012/09/13,58.755
2012/09/14,56.185
2012/09/15,50.022
2012/09/16,53.503
2012/09/17,53.037
2012/09/18,53.102
2012/09/19,61.271
2012/09/20,53.359
2012/09/21,57.047
2012/09/22,52.219
2012/09/23,49.507
2012/09/24,49.601
2012/09/25,47.278
2012/09/26,47.266
2012/09/27,47.141
2012/09/28,47.673
2012/09/29,47.158
2012/09/30,47.215
2012/10/01,47.307
2012/10/02,47.506
2012/10/03,47.181
2012/10/04,47.151
2012/10/05,47.935
2012/10/06,47.586
2012/10/07,47.455
2012/10/08,47.41
2012/10/09,47.208
2012/10/10,46.96
2012/10/11,47.194
2012/10/12,48.06
2012/10/13,48.107
2012/10/14,47.302
2012/10/15,46.979
2012/10/16,48.265
2012/10/17,48.659
2012/10/18,48.703
2012/10/19,48.227
2012/10/20,48.215
2012/10/21,47.958
2012/10/22,47.9
2012/10/23,48.16
2012/10/24,47.638
2012/10/25,47.252
2012/10/26,46.894
2012/10/27,47.382
2012/10/28,46.859
2012/10/29,46.934
2012/10/30,49.656
2012/10/31,49.426
2012/11/01,48.395
2012/11/02,46.919
2012/11/03,47.869
2012/11/04,48.197
2012/11/05,48.252
2012/11/06,47.887
2012/11/07,47.859
2012/11/08,47.36
2012/11/09,46.915
2012/11/10,46.476
2012/11/11,46.462
2012/11/12,46.557
2012/11/13,46.987
2012/11/14,47.566
2012/11/15,49.303
2012/11/16,50.743
2012/11/17,49.488
2012/11/18,48.714
2012/11/19,47.805
2012/11/20,48.075
2012/11/21,47.223
2012/11/22,48.059
2012/11/23,47.653
2012/11/24,47.706
2012/11/25,47.105
2012/11/26,47.698
2012/11/27,48.196
2012/11/28,48.979
2012/11/29,47.89
2012/11/30,47.223
2012/12/01,46.919
2012/12/02,47.737
2012/12/03,49.136
2012/12/04,50.822
2012/12/05,51.663
2012/12/06,52.479
2012/12/07,49.968
2012/12/08,47.795
2012/12/09,48.648
2012/12/10,47.832
2012/12/11,49.116
2012/12/12,53.345
2012/12/13,53.938
2012/12/14,51.809
2012/12/15,49.068
2012/12/16,49.323
2012/12/17,49.231
2012/12/18,50.505
2012/12/19,47.871
2012/12/20,47.471
2012/12/21,49.208
2012/12/22,48.54
2012/12/23,47.45
2012/12/24,47.849
2012/12/25,46.869
2012/12/26,46.916
2012/12/27,47.345
2012/12/28,48.052
2012/12/29,47.926
2012/12/30,47.36
2012/12/31,48.62
2013/01/01,49.32
2013/01/02,50.39
2013/01/03,49.755
2013/01/04,51.609
2013/01/05,51.004
2013/01/06,48.101
2013/01/07,49.202
2013/01/08,51.196
2013/01/09,49.963
2013/01/10,48.911
2013/01/11,48.962
2013/01/12,47.751
2013/01/13,47.614
2013/01/14,48.453
2013/01/15,51.547
2013/01/16,52.285
2013/01/17,51.021
2013/01/18,50.604
2013/01/19,50.039
2013/01/20,48.674
2013/01/21,48.726
2013/01/22,50.188
2013/01/23,54.405
2013/01/24,50.425
2013/01/25,50.561
2013/01/26,49.782
2013/01/27,50.501
2013/01/28,51.443
2013/01/29,54.934
2013/01/30,52.251
2013/01/31,51.451
2013/02/01,52.817
2013/02/02,49.978
2013/02/03,50.187
2013/02/04,51.518
2013/02/05,53.598
2013/02/06,53.008
2013/02/07,52.549
2013/02/08,55.163
2013/02/09,52.593
2013/02/10,50.911
2013/02/11,50.745
2013/02/12,50.202
2013/02/13,49.628
2013/02/14,52.375
2013/02/15,51.366
2013/02/16,51.445
2013/02/17,49.962
2013/02/18,50.819
2013/02/19,52.392
2013/02/20,51.033
2013/02/21,50.207
2013/02/22,54.43
2013/02/23,50.585
2013/02/24,54.557
2013/02/25,55.764
2013/02/26,52.399
2013/02/27,53.33
2013/02/28,53.567
2013/03/01,54.431
2013/03/02,53.999
2013/03/03,48.509
2013/03/04,49.542
2013/03/05,58.005
2013/03/06,60.367
2013/03/07,54.504
2013/03/08,52.353
2013/03/09,50.809
2013/03/10,53.09
2013/03/11,51.048
2013/03/12,54.868
2013/03/13,54.436
2013/03/14,51.057
2013/03/15,71.562
2013/03/16,54.863
2013/03/17,49.096
2013/03/18,58.718
2013/03/19,52.842
2013/03/20,53.39
2013/03/21,54.36
2013/03/22,51.99
2013/03/23,51.402
2013/03/24,49.939
2013/03/25,52.587
2013/03/26,53.639
2013/03/27,58.708
2013/03/28,54.65
2013/03/29,52.899
2013/03/30,54.94
2013/03/31,53.594
2013/04/01,53.374
2013/04/02,60.03
2013/04/03,59.682
2013/04/04,57.934
2013/04/05,57.979
2013/04/06,53.441
2013/04/07,51.62
2013/04/08,55.856
2013/04/09,60.765
2013/04/10,64.623
2013/04/11,52.734
2013/04/12,50.569
2013/04/13,49.047
2013/04/14,47.614
2013/04/15,48.272
2013/04/16,50.178
2013/04/17,50.225
2013/04/18,63.206
2013/04/19,51.483
2013/04/20,49.237
2013/04/21,49.159
2013/04/22,51.086
2013/04/23,51.279
2013/04/24,52.854
2013/04/25,52.177
2013/04/26,50.131
2013/04/27,48.675
2013/04/28,47.791
2013/04/29,49.191
2013/04/30,48.288
2013/05/01,49.187
2013/05/02,48.623
2013/05/03,48.059
2013/05/04,47.207
2013/05/05,47.732
2013/05/06,48.633
2013/05/07,49.02
2013/05/08,48.507
2013/05/09,47.895
2013/05/10,48.469
2013/05/11,48.012
2013/05/12,47.541
2013/05/13,48.468
2013/05/14,48.397
2013/05/15,48.118
2013/05/16,48.075
2013/05/17,48.553
2013/05/18,48.196
2013/05/19,47.195
2013/05/20,47.782
2013/05/21,48.444
2013/05/22,48.81
2013/05/23,48.687
2013/05/24,49.34
2013/05/25,49.074
2013/05/26,47.248
2013/05/27,48.885
2013/05/28,49.098
2013/05/29,49.396
2013/05/30,48.74
2013/05/31,48.883
2013/06/01,47.734
2013/06/02,47.269
2013/06/03,49.557
2013/06/04,48.74
2013/06/05,48.993
2013/06/06,49.571
2013/06/07,48.774
2013/06/08,46.825
2013/06/09,48.752
2013/06/10,47.513
2013/06/11,48.228
2013/06/12,48.052
2013/06/13,48.413
2013/06/14,49.122
2013/06/15,46.948
2013/06/16,47.601
2013/06/17,48.199
2013/06/18,48.735
2013/06/19,48.319
2013/06/20,49.547
2013/06/21,49.251
2013/06/22,47.128
2013/06/23,46.383
2013/06/24,48.519
2013/06/25,49.351
2013/06/26,48.579
2013/06/27,48
2013/06/28,48.656
2013/06/29,47.472
2013/06/30,46.74
2013/07/01,50.01
2013/07/02,48.951
2013/07/03,49.511
2013/07/04,49.616
2013/07/05,49.924
2013/07/06,47.685
2013/07/07,47.618
2013/07/08,49.213
2013/07/09,51.251
2013/07/10,51.085
2013/07/11,51.466
2013/07/12,51.616
2013/07/13,50.532
2013/07/14,47.725
2013/07/15,49.025
2013/07/16,51.272
2013/07/17,52.048
2013/07/18,51.291
2013/07/19,49.51
2013/07/20,46.81
2013/07/21,46.857
2013/07/22,50.439
2013/07/23,51.136
2013/07/24,50.526
2013/07/25,49.896
2013/07/26,49.685
2013/07/27,46.722
2013/07/28,48.263
2013/07/29,49.887
2013/07/30,52.605
2013/07/31,51.099
2013/08/01,54.177
2013/08/02,51.335
2013/08/03,49.016
2013/08/04,47.551
2013/08/05,50.779
2013/08/06,50.083
2013/08/07,50.502
2013/08/08,49.591
2013/08/09,48.53
2013/08/10,47.482
2013/08/11,46.656
2013/08/12,50.887
2013/08/13,55.219
2013/08/14,55.735
2013/08/15,50.334
2013/08/16,52.81
2013/08/17,51.72
2013/08/18,50.131
2013/08/19,52.733
2013/08/20,51.84
2013/08/21,55.104
2013/08/22,50.69
2013/08/23,50.735
2013/08/24,48.202
2013/08/25,48.155
2013/08/26,49.667
2013/08/27,51.82
2013/08/28,50.601
2013/08/29,50.014
2013/08/30,51.69
2013/08/31,50.163
2013/09/01,49.251
2013/09/02,50.24
2013/09/03,52.473
2013/09/04,51.932
2013/09/05,50.689
2013/09/06,49.751
2013/09/07,49.045
2013/09/08,46.485
2013/09/09,48.822
2013/09/10,49.036
2013/09/11,49.817
2013/09/12,50.139
2013/09/13,49.802
2013/09/14,48.371
2013/09/15,46.685
2013/09/16,50.368
2013/09/17,49.789
2013/09/18,51.283
2013/09/19,52.438
2013/09/20,50.874
2013/09/21,47.432
2013/09/22,47.812
2013/09/23,53.894
2013/09/24,53.14
2013/09/25,51.377
2013/09/26,50.689
2013/09/27,50.196
2013/09/28,48.4
2013/09/29,48.37
2013/09/30,52.072
2013/10/01,55.26
2013/10/02,54.814
2013/10/03,51.15
2013/10/04,50.621
2013/10/05,46.767
2013/10/06,46.624
2013/10/07,50.078
2013/10/08,49.964
2013/10/09,52.016
2013/10/10,50.303
2013/10/11,50.961
2013/10/12,49.66
2013/10/13,50.013
2013/10/14,52.923
2013/10/15,53.426
2013/10/16,55.208
2013/10/17,52.716
2013/10/18,54.435
2013/10/19,56.348
2013/10/20,51.957
2013/10/21,56.871
2013/10/22,59.629
2013/10/23,59.273
2013/10/24,57.419
2013/10/25,72.597
2013/10/26,49.868
2013/10/27,48.641
2013/10/28,49.908
2013/10/29,57.949
2013/10/30,50.358
2013/10/31,49.952
2013/11/01,49.568
2013/11/02,49.184
2013/11/03,49.205
2013/11/04,52.435
2013/11/05,53.721
2013/11/06,52.922
2013/11/07,56.111
2013/11/08,55.724
2013/11/09,55.013
2013/11/10,52.193
2013/11/11,51.759
2013/11/12,56.414
2013/11/13,58.77
2013/11/14,58.209
2013/11/15,71.318
2013/11/16,58.793
2013/11/17,55.99
2013/11/18,64.5
2013/11/19,67.227
2013/11/20,58.13
2013/11/21,63.163
2013/11/22,66.51
2013/11/23,58.679
2013/11/24,57.847
2013/11/25,57.681
2013/11/26,72.974
2013/11/27,69.598
2013/11/28,70.489
2013/11/29,64.094
2013/11/30,58.695
2013/12/01,53.844
2013/12/02,53.405
2013/12/03,52.352
2013/12/04,53.824
2013/12/05,54.427
2013/12/06,51.214
2013/12/07,55.612
2013/12/08,49.902
2013/12/09,50.714
2013/12/10,48.927
2013/12/11,50.353
2013/12/12,49.14
2013/12/13,49.208
2013/12/14,47.466
2013/12/15,46.481
2013/12/16,54.513
2013/12/17,50.988
2013/12/18,51.137
2013/12/19,49.558
2013/12/20,48.218
2013/12/21,48.149
2013/12/22,48.049
2013/12/23,47.292
2013/12/24,48.139
2013/12/25,48.134
2013/12/26,47.164
2013/12/27,47.193
2013/12/28,47.193
2013/12/29,48.53
2013/12/30,48.375
2013/12/31,46.54
2014/01/01,47.042
2014/01/02,48.061
2014/01/03,49.557
2014/01/04,48.094
2014/01/05,50.503
2014/01/06,51.458
2014/01/07,50.503
2014/01/08,48.763
2014/01/09,47.45
2014/01/10,47.488
2014/01/11,46.646
