Date,sentbyaddress7sma
2011/11/18,9664
2011/11/19,9407
2011/11/20,9197
2011/11/21,8785
2011/11/22,8435
2011/11/23,8158
2011/11/24,7971
2011/11/25,7823
2011/11/26,7811
2011/11/27,7811
2011/11/28,8081
2011/11/29,8400
2011/11/30,8710
2011/12/01,9030
2011/12/02,9226
2011/12/03,9431
2011/12/04,9528
2011/12/05,9548
2011/12/06,9706
2011/12/07,9543
2011/12/08,9393
2011/12/09,9239
2011/12/10,9235
2011/12/11,9186
2011/12/12,8968
2011/12/13,8471
2011/12/14,8401
2011/12/15,8177
2011/12/16,8035
2011/12/17,7856
2011/12/18,7753
2011/12/19,7952
2011/12/20,8181
2011/12/21,8147
2011/12/22,8384
2011/12/23,8553
2011/12/24,8526
2011/12/25,8667
2011/12/26,8594
2011/12/27,8393
2011/12/28,8291
2011/12/29,8202
2011/12/30,8040
2011/12/31,8086
2012/01/01,8011
2012/01/02,7948
2012/01/03,8037
2012/01/04,8189
2012/01/05,8554
2012/01/06,8920
2012/01/07,9144
2012/01/08,9427
2012/01/09,9601
2012/01/10,9811
2012/01/11,10111
2012/01/12,9976
2012/01/13,9992
2012/01/14,10183
2012/01/15,10135
2012/01/16,10299
2012/01/17,10299
2012/01/18,10221
2012/01/19,10305
2012/01/20,10285
2012/01/21,10154
2012/01/22,9953
2012/01/23,9806
2012/01/24,9859
2012/01/25,10091
2012/01/26,10045
2012/01/27,9992
2012/01/28,9958
2012/01/29,10207
2012/01/30,10231
2012/01/31,10275
2012/02/01,10068
2012/02/02,10263
2012/02/03,10488
2012/02/04,10751
2012/02/05,10861
2012/02/06,10865
2012/02/07,10810
2012/02/08,10849
2012/02/09,10820
2012/02/10,10888
2012/02/11,10846
2012/02/12,10820
2012/02/13,11121
2012/02/14,11537
2012/02/15,11872
2012/02/16,12170
2012/02/17,11912
2012/02/18,11838
2012/02/19,11679
2012/02/20,11425
2012/02/21,10943
2012/02/22,10692
2012/02/23,10555
2012/02/24,10715
2012/02/25,10686
2012/02/26,10714
2012/02/27,10802
2012/02/28,10967
2012/02/29,10923
2012/03/01,10744
2012/03/02,10880
2012/03/03,10677
2012/03/04,10910
2012/03/05,11032
2012/03/06,10950
2012/03/07,10947
2012/03/08,10977
2012/03/09,10821
2012/03/10,10886
2012/03/11,10601
2012/03/12,10437
2012/03/13,10618
2012/03/14,10647
2012/03/15,10495
2012/03/16,10484
2012/03/17,10775
2012/03/18,10847
2012/03/19,10881
2012/03/20,10765
2012/03/21,10801
2012/03/22,10921
2012/03/23,10755
2012/03/24,10592
2012/03/25,10606
2012/03/26,10614
2012/03/27,10565
2012/03/28,10576
2012/03/29,10692
2012/03/30,10831
2012/03/31,10826
2012/04/01,10717
2012/04/02,10658
2012/04/03,10872
2012/04/04,10856
2012/04/05,10712
2012/04/06,10709
2012/04/07,10670
2012/04/08,10784
2012/04/09,10813
2012/04/10,10830
2012/04/11,11046
2012/04/12,11349
2012/04/13,11393
2012/04/14,11767
2012/04/15,11987
2012/04/16,12414
2012/04/17,12434
2012/04/18,12523
2012/04/19,12430
2012/04/20,12784
2012/04/21,12653
2012/04/22,12538
2012/04/23,12282
2012/04/24,12242
2012/04/25,12084
2012/04/26,12305
2012/04/27,12059
2012/04/28,12043
2012/04/29,12189
2012/04/30,12554
2012/05/01,12873
2012/05/02,13169
2012/05/03,13536
2012/05/04,14221
2012/05/05,14764
2012/05/06,15133
2012/05/07,15827
2012/05/08,16390
2012/05/09,17051
2012/05/10,16853
2012/05/11,17332
2012/05/12,17720
2012/05/13,17972
2012/05/14,19044
2012/05/15,19465
2012/05/16,19464
2012/05/17,19764
2012/05/18,19878
2012/05/19,20993
2012/05/20,22099
2012/05/21,21732
2012/05/22,21695
2012/05/23,22217
2012/05/24,22898
2012/05/25,23253
2012/05/26,22398
2012/05/27,21967
2012/05/28,21816
2012/05/29,22379
2012/05/30,22240
2012/05/31,22167
2012/06/01,22037
2012/06/02,21365
2012/06/03,21994
2012/06/04,23322
2012/06/05,24477
2012/06/06,23912
2012/06/07,24521
2012/06/08,24307
2012/06/09,25581
2012/06/10,25879
2012/06/11,24800
2012/06/12,22441
2012/06/13,25180
2012/06/14,26995
2012/06/15,29250
2012/06/16,30281
2012/06/17,30873
2012/06/18,31656
2012/06/19,33095
2012/06/20,31244
2012/06/21,28906
2012/06/22,26789
2012/06/23,25435
2012/06/24,24008
2012/06/25,23324
2012/06/26,23460
2012/06/27,24218
2012/06/28,24620
2012/06/29,25085
2012/06/30,25448
2012/07/01,25585
2012/07/02,25914
2012/07/03,25586
2012/07/04,24678
2012/07/05,24089
2012/07/06,23594
2012/07/07,23662
2012/07/08,23422
2012/07/09,22928
2012/07/10,23484
2012/07/11,23998
2012/07/12,24703
2012/07/13,24897
2012/07/14,24627
2012/07/15,25013
2012/07/16,25684
2012/07/17,25984
2012/07/18,25916
2012/07/19,25974
2012/07/20,26812
2012/07/21,27573
2012/07/22,28685
2012/07/23,29122
2012/07/24,28511
2012/07/25,28203
2012/07/26,27862
2012/07/27,27308
2012/07/28,27561
2012/07/29,26906
2012/07/30,26306
2012/07/31,28691
2012/08/01,29614
2012/08/02,30718
2012/08/03,31113
2012/08/04,30637
2012/08/05,30949
2012/08/06,31691
2012/08/07,29844
2012/08/08,30870
2012/08/09,30501
2012/08/10,30680
2012/08/11,31004
2012/08/12,31218
2012/08/13,31885
2012/08/14,31958
2012/08/15,31673
2012/08/16,34072
2012/08/17,35941
2012/08/18,37272
2012/08/19,37687
2012/08/20,36893
2012/08/21,38056
2012/08/22,38172
2012/08/23,36379
2012/08/24,35119
2012/08/25,33615
2012/08/26,32607
2012/08/27,32178
2012/08/28,30694
2012/08/29,29848
2012/08/30,28971
2012/08/31,29547
2012/09/01,30574
2012/09/02,30742
2012/09/03,30298
2012/09/04,30623
2012/09/05,30970
2012/09/06,32242
2012/09/07,31406
2012/09/08,30145
2012/09/09,30564
2012/09/10,30939
2012/09/11,31352
2012/09/12,30437
2012/09/13,28997
2012/09/14,28651
2012/09/15,28256
2012/09/16,27324
2012/09/17,26693
2012/09/18,26107
2012/09/19,26721
2012/09/20,27821
2012/09/21,27405
2012/09/22,26932
2012/09/23,26620
2012/09/24,26695
2012/09/25,26903
2012/09/26,27348
2012/09/27,26782
2012/09/28,27857
2012/09/29,28636
2012/09/30,28717
2012/10/01,28752
2012/10/02,29284
2012/10/03,28680
2012/10/04,29221
2012/10/05,29062
2012/10/06,29496
2012/10/07,30619
2012/10/08,31947
2012/10/09,31768
2012/10/10,32079
2012/10/11,31436
2012/10/12,31006
2012/10/13,30872
2012/10/14,30365
2012/10/15,29970
2012/10/16,29222
2012/10/17,28993
2012/10/18,29376
2012/10/19,28987
2012/10/20,29232
2012/10/21,29487
2012/10/22,29274
2012/10/23,29087
2012/10/24,28870
2012/10/25,28220
2012/10/26,28134
2012/10/27,26912
2012/10/28,25749
2012/10/29,24454
2012/10/30,24215
2012/10/31,23596
2012/11/01,22917
2012/11/02,22567
2012/11/03,22830
2012/11/04,23036
2012/11/05,23618
2012/11/06,23844
2012/11/07,24657
2012/11/08,25173
2012/11/09,25409
2012/11/10,25354
2012/11/11,25319
2012/11/12,24886
2012/11/13,24358
2012/11/14,23872
2012/11/15,24928
2012/11/16,26194
2012/11/17,27510
2012/11/18,28948
2012/11/19,30199
2012/11/20,31335
2012/11/21,31902
2012/11/22,31357
2012/11/23,29796
2012/11/24,28907
2012/11/25,28012
2012/11/26,27693
2012/11/27,26993
2012/11/28,26899
2012/11/29,26721
2012/11/30,26984
2012/12/01,26803
2012/12/02,25936
2012/12/03,24847
2012/12/04,24878
2012/12/05,24793
2012/12/06,24908
2012/12/07,25359
2012/12/08,25947
2012/12/09,27079
2012/12/10,27539
2012/12/11,27554
2012/12/12,27546
2012/12/13,28086
2012/12/14,28364
2012/12/15,28061
2012/12/16,28038
2012/12/17,29071
2012/12/18,30452
2012/12/19,30790
2012/12/20,30054
2012/12/21,30447
2012/12/22,32663
2012/12/23,32763
2012/12/24,32067
2012/12/25,30003
2012/12/26,28699
2012/12/27,28431
2012/12/28,28167
2012/12/29,26093
2012/12/30,27154
2012/12/31,26984
2013/01/01,27522
2013/01/02,28822
2013/01/03,30603
2013/01/04,31148
2013/01/05,32745
2013/01/06,32078
2013/01/07,33703
2013/01/08,35133
2013/01/09,36080
2013/01/10,36673
2013/01/11,38161
2013/01/12,37723
2013/01/13,38974
2013/01/14,38264
2013/01/15,39149
2013/01/16,39885
2013/01/17,39646
2013/01/18,38990
2013/01/19,39038
2013/01/20,38200
2013/01/21,38136
2013/01/22,37243
2013/01/23,35964
2013/01/24,35562
2013/01/25,35022
2013/01/26,35541
2013/01/27,36394
2013/01/28,37288
2013/01/29,37616
2013/01/30,37249
2013/01/31,36828
2013/02/01,38208
2013/02/02,38391
2013/02/03,38627
2013/02/04,38878
2013/02/05,39831
2013/02/06,40790
2013/02/07,41839
2013/02/08,41241
2013/02/09,41049
2013/02/10,41235
2013/02/11,40934
2013/02/12,39975
2013/02/13,39854
2013/02/14,38943
2013/02/15,38038
2013/02/16,37151
2013/02/17,35968
2013/02/18,35743
2013/02/19,35489
2013/02/20,35303
2013/02/21,35648
2013/02/22,36287
2013/02/23,37174
2013/02/24,37995
2013/02/25,38721
2013/02/26,39540
2013/02/27,39826
2013/02/28,40176
2013/03/01,40756
2013/03/02,39949
2013/03/03,38791
2013/03/04,38236
2013/03/05,37946
2013/03/06,39084
2013/03/07,39641
2013/03/08,38924
2013/03/09,39174
2013/03/10,40367
2013/03/11,40194
2013/03/12,40043
2013/03/13,39725
2013/03/14,39283
2013/03/15,40125
2013/03/16,39906
2013/03/17,39146
2013/03/18,39880
2013/03/19,40904
2013/03/20,40657
2013/03/21,41153
2013/03/22,41886
2013/03/23,43248
2013/03/24,45411
2013/03/25,46054
2013/03/26,46375
2013/03/27,47524
2013/03/28,49132
2013/03/29,50096
2013/03/30,51348
2013/03/31,49936
2013/04/01,50442
2013/04/02,52389
2013/04/03,55028
2013/04/04,57239
2013/04/05,58933
2013/04/06,58981
2013/04/07,60695
2013/04/08,63264
2013/04/09,65031
2013/04/10,67117
2013/04/11,67769
2013/04/12,67220
2013/04/13,67616
2013/04/14,66678
2013/04/15,65564
2013/04/16,64490
2013/04/17,61291
2013/04/18,58174
2013/04/19,58440
2013/04/20,57652
2013/04/21,57803
2013/04/22,57092
2013/04/23,56561
2013/04/24,56844
2013/04/25,58011
2013/04/26,56736
2013/04/27,56290
2013/04/28,56193
2013/04/29,56251
2013/04/30,53524
2013/05/01,52201
2013/05/02,50724
2013/05/03,49405
2013/05/04,48743
2013/05/05,48548
2013/05/06,47920
2013/05/07,49867
2013/05/08,50095
2013/05/09,50743
2013/05/10,51739
2013/05/11,53524
2013/05/12,53865
2013/05/13,54177
2013/05/14,53887
2013/05/15,53943
2013/05/16,53700
2013/05/17,52917
2013/05/18,51568
2013/05/19,50913
2013/05/20,50120
2013/05/21,49962
2013/05/22,49054
2013/05/23,49369
2013/05/24,49998
2013/05/25,49806
2013/05/26,49632
2013/05/27,49523
2013/05/28,48927
2013/05/29,49537
2013/05/30,48750
2013/05/31,48205
2013/06/01,48456
2013/06/02,48568
2013/06/03,49166
2013/06/04,49390
2013/06/05,48657
2013/06/06,48480
2013/06/07,48498
2013/06/08,47621
2013/06/09,47022
2013/06/10,45891
2013/06/11,44924
2013/06/12,44135
2013/06/13,43508
2013/06/14,44144
2013/06/15,43926
2013/06/16,43486
2013/06/17,43333
2013/06/18,43258
2013/06/19,44017
2013/06/20,44130
2013/06/21,43174
2013/06/22,43552
2013/06/23,43599
2013/06/24,44113
2013/06/25,43939
2013/06/26,43441
2013/06/27,42931
2013/06/28,43027
2013/06/29,42877
2013/06/30,42867
2013/07/01,43367
2013/07/02,43557
2013/07/03,43769
2013/07/04,43571
2013/07/05,42549
2013/07/06,41981
2013/07/07,41486
2013/07/08,41059
2013/07/09,41438
2013/07/10,41412
2013/07/11,43250
2013/07/12,45766
2013/07/13,46895
2013/07/14,47057
2013/07/15,46536
2013/07/16,46632
2013/07/17,46521
2013/07/18,45116
2013/07/19,42726
2013/07/20,41310
2013/07/21,41857
2013/07/22,42103
2013/07/23,41774
2013/07/24,41868
2013/07/25,42166
2013/07/26,42339
2013/07/27,42752
2013/07/28,42597
2013/07/29,43299
2013/07/30,44119
2013/07/31,45975
2013/08/01,48205
2013/08/02,50174
2013/08/03,51340
2013/08/04,52210
2013/08/05,53200
2013/08/06,53590
2013/08/07,53077
2013/08/08,51780
2013/08/09,50248
2013/08/10,50460
2013/08/11,49995
2013/08/12,53593
2013/08/13,53191
2013/08/14,53138
2013/08/15,53236
2013/08/16,55207
2013/08/17,55096
2013/08/18,55521
2013/08/19,52789
2013/08/20,53673
2013/08/21,54111
2013/08/22,55214
2013/08/23,54029
2013/08/24,53913
2013/08/25,53806
2013/08/26,52566
2013/08/27,52850
2013/08/28,53131
2013/08/29,51916
2013/08/30,53360
2013/08/31,55424
2013/09/01,54750
2013/09/02,52895
2013/09/03,50722
2013/09/04,49092
2013/09/05,48229
2013/09/06,45806
2013/09/07,43196
2013/09/08,43080
2013/09/09,43790
2013/09/10,43579
2013/09/11,43550
2013/09/12,43867
2013/09/13,43688
2013/09/14,42878
2013/09/15,42735
2013/09/16,42864
2013/09/17,43602
2013/09/18,43890
2013/09/19,44233
2013/09/20,44784
2013/09/21,45714
2013/09/22,46201
2013/09/23,46956
2013/09/24,47357
2013/09/25,46889
2013/09/26,46703
2013/09/27,46744
2013/09/28,46846
2013/09/29,47426
2013/09/30,47469
2013/10/01,48308
2013/10/02,50050
2013/10/03,49808
2013/10/04,49311
2013/10/05,48609
2013/10/06,47886
2013/10/07,47120
2013/10/08,45838
2013/10/09,44556
2013/10/10,44867
2013/10/11,45333
2013/10/12,46007
2013/10/13,46865
2013/10/14,47560
2013/10/15,48311
2013/10/16,49110
2013/10/17,48673
2013/10/18,49142
2013/10/19,50800
2013/10/20,50693
2013/10/21,51139
2013/10/22,51754
2013/10/23,52239
2013/10/24,55224
2013/10/25,56557
2013/10/26,55262
2013/10/27,55162
2013/10/28,54963
2013/10/29,54351
2013/10/30,54211
2013/10/31,52763
2013/11/01,51764
2013/11/02,52407
2013/11/03,53706
2013/11/04,55458
2013/11/05,58739
2013/11/06,61159
2013/11/07,65153
2013/11/08,69147
2013/11/09,73437
2013/11/10,76315
2013/11/11,76224
2013/11/12,75678
2013/11/13,75927
2013/11/14,75800
2013/11/15,75151
2013/11/16,73286
2013/11/17,73047
2013/11/18,79817
2013/11/19,88488
2013/11/20,92615
2013/11/21,94364
2013/11/22,98083
2013/11/23,102982
2013/11/24,104346
2013/11/25,101736
2013/11/26,99692
2013/11/27,103617
2013/11/28,108490
2013/11/29,111046
2013/11/30,111183
2013/12/01,114726
2013/12/02,116517
2013/12/03,115492
2013/12/04,112989
2013/12/05,111377
2013/12/06,108758
2013/12/07,107886
2013/12/08,103005
2013/12/09,101352
2013/12/10,98822
2013/12/11,95655
2013/12/12,90122
2013/12/13,87992
2013/12/14,86395
2013/12/15,87880
2013/12/16,88831
2013/12/17,89655
2013/12/18,92808
2013/12/19,95177
2013/12/20,95075
2013/12/21,94283
2013/12/22,93314
2013/12/23,90098
2013/12/24,87813
2013/12/25,83420
2013/12/26,80442
2013/12/27,79250
2013/12/28,78100
2013/12/29,77437
2013/12/30,78514
2013/12/31,77090
2014/01/01,73616
2014/01/02,74539
2014/01/03,76195
2014/01/04,76758
2014/01/05,79307
2014/01/06,81246
2014/01/07,82880
2014/01/08,86105
2014/01/09,85986
2014/01/10,84201
2014/01/11,84898
2014/01/12,82744
2014/01/13,79693
2014/01/14,78696
2014/01/15,78607
2014/01/16,77434
2014/01/17,77283
2014/01/18,75647
2014/01/19,75535
2014/01/20,78173
2014/01/21,81728
2014/01/22,83485
2014/01/23,85179
2014/01/24,86785
2014/01/25,87972
2014/01/26,89410
2014/01/27,89079
2014/01/28,88494
2014/01/29,87397
2014/01/30,88413
2014/01/31,89454
2014/02/01,91330
2014/02/02,92156
2014/02/03,92603
2014/02/04,94272
2014/02/05,96079
2014/02/06,97806
2014/02/07,99809
2014/02/08,100812
2014/02/09,100051
2014/02/10,99883
2014/02/11,97792
2014/02/12,96334
2014/02/13,94999
2014/02/14,94523
2014/02/15,94728
2014/02/16,94404
2014/02/17,93580
2014/02/18,93885
2014/02/19,98109
2014/02/20,101950
2014/02/21,104430
2014/02/22,105220
2014/02/23,110322
2014/02/24,116936
2014/02/25,123906
2014/02/26,125950
2014/02/27,124973
2014/02/28,123391
2014/03/01,125864
2014/03/02,124180
2014/03/03,125754
2014/03/04,127141
2014/03/05,127468
2014/03/06,129334
2014/03/07,130893
2014/03/08,130728
2014/03/09,132421
2014/03/10,127737
2014/03/11,122340
2014/03/12,121557
2014/03/13,120826
2014/03/14,117947
2014/03/15,113414
2014/03/16,109275
2014/03/17,108228
2014/03/18,103378
2014/03/19,98741
2014/03/20,95086
2014/03/21,97668
2014/03/22,99346
2014/03/23,99953
2014/03/24,100247
2014/03/25,103837
2014/03/26,105830
2014/03/27,109874
2014/03/28,109619
2014/03/29,108463
2014/03/30,107887
2014/03/31,108639
2014/04/01,109919
2014/04/02,111031
2014/04/03,105631
2014/04/04,105770
2014/04/05,107329
2014/04/06,109924
2014/04/07,108838
2014/04/08,107856
2014/04/09,108185
2014/04/10,113045
2014/04/11,112561
2014/04/12,110584
2014/04/13,109508
2014/04/14,112497
2014/04/15,114051
2014/04/16,112895
2014/04/17,109795
2014/04/18,107325
2014/04/19,108086
2014/04/20,107213
2014/04/21,102345
2014/04/22,102690
2014/04/23,101192
2014/04/24,101341
2014/04/25,103668
2014/04/26,102829
2014/04/27,102323
2014/04/28,104831
2014/04/29,102719
2014/04/30,103531
