Date,sentbyaddress3sma
2014/05/03,88310
2014/05/04,79089
2014/05/05,80291
2014/05/06,93461
2014/05/07,105261
2014/05/08,110430
2014/05/09,108897
2014/05/10,102010
2014/05/11,91822
2014/05/12,89419
2014/05/13,91901
2014/05/14,100348
2014/05/15,107256
2014/05/16,106514
2014/05/17,99346
2014/05/18,89778
2014/05/19,94379
2014/05/20,108443
2014/05/21,112009
2014/05/22,112286
2014/05/23,109928
2014/05/24,102001
2014/05/25,100752
2014/05/26,98188
2014/05/27,112327
2014/05/28,120177
2014/05/29,121423
2014/05/30,114551
2014/05/31,103035
2014/06/01,99793
2014/06/02,105755
2014/06/03,117492
2014/06/04,121419
2014/06/05,123360
2014/06/06,117875
2014/06/07,109489
2014/06/08,99585
2014/06/09,97976
2014/06/10,104351
2014/06/11,111470
2014/06/12,113821
2014/06/13,113859
2014/06/14,107858
2014/06/15,99779
2014/06/16,101710
2014/06/17,110857
2014/06/18,118442
2014/06/19,112898
2014/06/20,106131
2014/06/21,101484
2014/06/22,100497
2014/06/23,100709
2014/06/24,106574
2014/06/25,113443
2014/06/26,114638
2014/06/27,113878
2014/06/28,104986
2014/06/29,98494
2014/06/30,100633
2014/07/01,111564
2014/07/02,122370
2014/07/03,117305
2014/07/04,104979
2014/07/05,91046
2014/07/06,87957
2014/07/07,97646
2014/07/08,116724
2014/07/09,125553
2014/07/10,126243
2014/07/11,119403
2014/07/12,109091
2014/07/13,103163
2014/07/14,100383
2014/07/15,110811
2014/07/16,114700
2014/07/17,117849
2014/07/18,114036
2014/07/19,110002
2014/07/20,105098
2014/07/21,102399
2014/07/22,106129
2014/07/23,111937
2014/07/24,115473
2014/07/25,117112
2014/07/26,107753
2014/07/27,101166
2014/07/28,100507
2014/07/29,107114
2014/07/30,117378
2014/07/31,117995
2014/08/01,119939
2014/08/02,109303
2014/08/03,99263
2014/08/04,94087
2014/08/05,108118
2014/08/06,125655
2014/08/07,131895
2014/08/08,127285
2014/08/09,115076
2014/08/10,110730
2014/08/11,115520
2014/08/12,128147
2014/08/13,138608
2014/08/14,137002
2014/08/15,131053
2014/08/16,123075
2014/08/17,113755
2014/08/18,116103
2014/08/19,121665
2014/08/20,131076
2014/08/21,131331
2014/08/22,128704
2014/08/23,118389
2014/08/24,111531
2014/08/25,110961
2014/08/26,121324
2014/08/27,126211
2014/08/28,125826
2014/08/29,118799
2014/08/30,110979
2014/08/31,104921
2014/09/01,107254
2014/09/02,114717
2014/09/03,119740
2014/09/04,122026
2014/09/05,120596
2014/09/06,115160
2014/09/07,111988
2014/09/08,114651
2014/09/09,127630
2014/09/10,130967
2014/09/11,127482
2014/09/12,120232
2014/09/13,112888
2014/09/14,114607
2014/09/15,118050
2014/09/16,133360
2014/09/17,137199
2014/09/18,138984
2014/09/19,128468
2014/09/20,119835
2014/09/21,109391
2014/09/22,114393
2014/09/23,123782
2014/09/24,133078
2014/09/25,134655
2014/09/26,131276
2014/09/27,124252
2014/09/28,120606
2014/09/29,121113
2014/09/30,131003
2014/10/01,135576
2014/10/02,139858
2014/10/03,135421
2014/10/04,128396
2014/10/05,131505
2014/10/06,134667
2014/10/07,145063
2014/10/08,143550
2014/10/09,145776
2014/10/10,144770
2014/10/11,136362
2014/10/12,136065
2014/10/13,138134
2014/10/14,149313
2014/10/15,154789
2014/10/16,151236
2014/10/17,146812
2014/10/18,135540
2014/10/19,135527
2014/10/20,137799
2014/10/21,148384
2014/10/22,150980
2014/10/23,151450
2014/10/24,146675
2014/10/25,143922
2014/10/26,138715
2014/10/27,145484
2014/10/28,149076
2014/10/29,156587
2014/10/30,154858
2014/10/31,152674
2014/11/01,141382
2014/11/02,141462
2014/11/03,143757
2014/11/04,153273
2014/11/05,151558
2014/11/06,152449
2014/11/07,149547
2014/11/08,137667
2014/11/09,135520
2014/11/10,137506
2014/11/11,147632
2014/11/12,153913
2014/11/13,157236
2014/11/14,160699
2014/11/15,146403
2014/11/16,141116
2014/11/17,138654
2014/11/18,147268
2014/11/19,148371
2014/11/20,148958
2014/11/21,145941
2014/11/22,139285
2014/11/23,134105
2014/11/24,133155
2014/11/25,140752
2014/11/26,143802
2014/11/27,146769
2014/11/28,145643
2014/11/29,139732
2014/11/30,141798
2014/12/01,142738
2014/12/02,159134
2014/12/03,161220
2014/12/04,164655
2014/12/05,156688
2014/12/06,145220
2014/12/07,139531
2014/12/08,142544
2014/12/09,151952
2014/12/10,157271
2014/12/11,152869
2014/12/12,151322
2014/12/13,142461
2014/12/14,146797
2014/12/15,151464
2014/12/16,169676
2014/12/17,175537
2014/12/18,175482
2014/12/19,163812
2014/12/20,158699
2014/12/21,150773
2014/12/22,158814
2014/12/23,160155
2014/12/24,157893
2014/12/25,136754
2014/12/26,123086
2014/12/27,122314
2014/12/28,133873
2014/12/29,136919
2014/12/30,141581
2014/12/31,134342
2015/01/01,120287
2015/01/02,117173
2015/01/03,123942
2015/01/04,140320
2015/01/05,148994
2015/01/06,151003
2015/01/07,152039
2015/01/08,152402
2015/01/09,155805
2015/01/10,162366
2015/01/11,156132
2015/01/12,153950
2015/01/13,158090
2015/01/14,168885
2015/01/15,181219
2015/01/16,178240
2015/01/17,179320
2015/01/18,165806
2015/01/19,164982
2015/01/20,158331
2015/01/21,161794
2015/01/22,158657
2015/01/23,154206
2015/01/24,144468
2015/01/25,151459
2015/01/26,160415
2015/01/27,174032
2015/01/28,156477
2015/01/29,146030
2015/01/30,131429
2015/01/31,145861
2015/02/01,147939
2015/02/02,155157
2015/02/03,154901
2015/02/04,159977
2015/02/05,159548
2015/02/06,154739
2015/02/07,144094
2015/02/08,150718
2015/02/09,151777
2015/02/10,161534
2015/02/11,158812
2015/02/12,159640
2015/02/13,176289
2015/02/14,177871
2015/02/15,190793
2015/02/16,178837
2015/02/17,184605
2015/02/18,174912
2015/02/19,166687
2015/02/20,159783
2015/02/21,162099
2015/02/22,162905
2015/02/23,165698
2015/02/24,162077
2015/02/25,165769
2015/02/26,163141
2015/02/27,163306
2015/02/28,167924
2015/03/01,167090
2015/03/02,171282
2015/03/03,173372
2015/03/04,175371
2015/03/05,174861
2015/03/06,166277
2015/03/07,164410
2015/03/08,154859
2015/03/09,158535
2015/03/10,162649
2015/03/11,169228
2015/03/12,166381
2015/03/13,162647
2015/03/14,161266
2015/03/15,156596
2015/03/16,159368
2015/03/17,156454
2015/03/18,158850
2015/03/19,154904
2015/03/20,156002
2015/03/21,155511
2015/03/22,153423
2015/03/23,155337
2015/03/24,154602
2015/03/25,155244
2015/03/26,151907
2015/03/27,155091
2015/03/28,152909
2015/03/29,152162
2015/03/30,156086
2015/03/31,168341
2015/04/01,180989
2015/04/02,181887
2015/04/03,173526
2015/04/04,163167
2015/04/05,154899
2015/04/06,156971
2015/04/07,163161
2015/04/08,172722
2015/04/09,174721
2015/04/10,175516
2015/04/11,173946
2015/04/12,166071
2015/04/13,166162
2015/04/14,165666
2015/04/15,168139
2015/04/16,160052
2015/04/17,154280
2015/04/18,156308
2015/04/19,153558
2015/04/20,157824
2015/04/21,161050
2015/04/22,171101
2015/04/23,173887
2015/04/24,172855
2015/04/25,171307
2015/04/26,165344
2015/04/27,168072
2015/04/28,167608
2015/04/29,174617
2015/04/30,173350
2015/05/01,166636
2015/05/02,164736
2015/05/03,154973
2015/05/04,159664
2015/05/05,162014
2015/05/06,175727
2015/05/07,180545
2015/05/08,187663
2015/05/09,174835
2015/05/10,164074
2015/05/11,157076
2015/05/12,170622
2015/05/13,178117
2015/05/14,172939
2015/05/15,167111
2015/05/16,165573
2015/05/17,158292
2015/05/18,156726
2015/05/19,160362
2015/05/20,171661
2015/05/21,172746
2015/05/22,169711
2015/05/23,158572
2015/05/24,157329
2015/05/25,158461
2015/05/26,169978
2015/05/27,174717
2015/05/28,176495
2015/05/29,178573
2015/05/30,185637
2015/05/31,185476
2015/06/01,194901
2015/06/02,199192
2015/06/03,209418
2015/06/04,202999
2015/06/05,193832
2015/06/06,182377
2015/06/07,167879
2015/06/08,159829
2015/06/09,167454
2015/06/10,189372
2015/06/11,202263
2015/06/12,202624
2015/06/13,189631
2015/06/14,184473
2015/06/15,192416
2015/06/16,198309
2015/06/17,212944
2015/06/18,205741
2015/06/19,206254
2015/06/20,188841
2015/06/21,177856
2015/06/22,171806
2015/06/23,184208
2015/06/24,191966
2015/06/25,184489
2015/06/26,183139
2015/06/27,185813
2015/06/28,190691
2015/06/29,187464
2015/06/30,196541
2015/07/01,209715
2015/07/02,219610
2015/07/03,214630
2015/07/04,204047
2015/07/05,193990
2015/07/06,207036
2015/07/07,228685
2015/07/08,244472
2015/07/09,237536
2015/07/10,232005
2015/07/11,222047
2015/07/12,214476
2015/07/13,204695
2015/07/14,196190
2015/07/15,189390
2015/07/16,181810
2015/07/17,172027
2015/07/18,160562
2015/07/19,157680
2015/07/20,169541
2015/07/21,189328
2015/07/22,201741
2015/07/23,196185
2015/07/24,187301
2015/07/25,171960
2015/07/26,169748
2015/07/27,172051
2015/07/28,184625
2015/07/29,202149
2015/07/30,203211
2015/07/31,207874
2015/08/01,198404
2015/08/02,190838
2015/08/03,184131
2015/08/04,188171
2015/08/05,202783
2015/08/06,207050
2015/08/07,198684
2015/08/08,186095
2015/08/09,170284
2015/08/10,171940
2015/08/11,174974
2015/08/12,188423
2015/08/13,188235
2015/08/14,188496
2015/08/15,180127
2015/08/16,171750
2015/08/17,173671
2015/08/18,184859
2015/08/19,196765
2015/08/20,195900
2015/08/21,194694
2015/08/22,195154
2015/08/23,189924
2015/08/24,191257
2015/08/25,190140
2015/08/26,196599
2015/08/27,192797
2015/08/28,193049
2015/08/29,188194
2015/08/30,181820
2015/08/31,180853
2015/09/01,189352
2015/09/02,201782
2015/09/03,204676
2015/09/04,194556
2015/09/05,190922
2015/09/06,181450
2015/09/07,189665
2015/09/08,191648
2015/09/09,198465
2015/09/10,194194
2015/09/11,192709
2015/09/12,185744
2015/09/13,186296
2015/09/14,188786
2015/09/15,203262
2015/09/16,209364
2015/09/17,211098
2015/09/18,208318
2015/09/19,200525
2015/09/20,191582
2015/09/21,191558
2015/09/22,205227
2015/09/23,211009
2015/09/24,208656
2015/09/25,202875
2015/09/26,197161
2015/09/27,191947
2015/09/28,192950
2015/09/29,206978
2015/09/30,216947
2015/10/01,216315
2015/10/02,211088
2015/10/03,197973
2015/10/04,188156
2015/10/05,178757
2015/10/06,186355
2015/10/07,196562
2015/10/08,208966
2015/10/09,200174
2015/10/10,198994
2015/10/11,181308
2015/10/12,187522
2015/10/13,184801
2015/10/14,199626
2015/10/15,221939
2015/10/16,234183
2015/10/17,243186
2015/10/18,225134
2015/10/19,225557
2015/10/20,228403
2015/10/21,241619
2015/10/22,244248
2015/10/23,240371
2015/10/24,241664
2015/10/25,237025
2015/10/26,230658
2015/10/27,229147
2015/10/28,233693
2015/10/29,242382
2015/10/30,247277
2015/10/31,251946
2015/11/01,253790
2015/11/02,255242
2015/11/03,273242
2015/11/04,303086
2015/11/05,313191
2015/11/06,306145
2015/11/07,276270
2015/11/08,252555
2015/11/09,243896
2015/11/10,246144
2015/11/11,258010
2015/11/12,256626
2015/11/13,254206
2015/11/14,254636
2015/11/15,252078
2015/11/16,254649
2015/11/17,250435
2015/11/18,254616
2015/11/19,252776
2015/11/20,254813
2015/11/21,251963
2015/11/22,245478
2015/11/23,239365
2015/11/24,243489
2015/11/25,249436
2015/11/26,259744
2015/11/27,254835
2015/11/28,266758
2015/11/29,244939
2015/11/30,267432
2015/12/01,270265
2015/12/02,305087
2015/12/03,281035
2015/12/04,269501
2015/12/05,275241
2015/12/06,288731
2015/12/07,302819
2015/12/08,304103
2015/12/09,322591
2015/12/10,335988
2015/12/11,331080
2015/12/12,333822
2015/12/13,320272
2015/12/14,328906
2015/12/15,325341
2015/12/16,334297
2015/12/17,327529
2015/12/18,318374
2015/12/19,325812
2015/12/20,323052
2015/12/21,330994
2015/12/22,324195
2015/12/23,324142
2015/12/24,311180
2015/12/25,284968
2015/12/26,277347
2015/12/27,257005
2015/12/28,263289
2015/12/29,260089
2015/12/30,272332
2015/12/31,260411
2016/01/01,236259
2016/01/02,231833
2016/01/03,235449
2016/01/04,261284
2016/01/05,271600
2016/01/06,277284
2016/01/07,282810
2016/01/08,279648
2016/01/09,294885
2016/01/10,286457
2016/01/11,291048
2016/01/12,290571
2016/01/13,296346
2016/01/14,295169
2016/01/15,288142
2016/01/16,302211
2016/01/17,322275
2016/01/18,335768
2016/01/19,320115
2016/01/20,321432
2016/01/21,329095
2016/01/22,345778
2016/01/23,334710
2016/01/24,326337
2016/01/25,331906
2016/01/26,347259
2016/01/27,359640
2016/01/28,362969
2016/01/29,357194
2016/01/30,343569
2016/01/31,320173
2016/02/01,316893
2016/02/02,341835
2016/02/03,347358
2016/02/04,338809
2016/02/05,320961
2016/02/06,327681
2016/02/07,331276
2016/02/08,326878
2016/02/09,335286
2016/02/10,341973
2016/02/11,343359
2016/02/12,332772
2016/02/13,317056
2016/02/14,309313
2016/02/15,315979
2016/02/16,322459
2016/02/17,340819
2016/02/18,339564
2016/02/19,345855
2016/02/20,336999
2016/02/21,334105
2016/02/22,345929
2016/02/23,359250
2016/02/24,360828
2016/02/25,351572
2016/02/26,334275
2016/02/27,323608
2016/02/28,319051
2016/02/29,341385
2016/03/01,375724
2016/03/02,398290
2016/03/03,380106
2016/03/04,346227
2016/03/05,321765
2016/03/06,292619
2016/03/07,279274
2016/03/08,268318
2016/03/09,276359
2016/03/10,281338
2016/03/11,273613
2016/03/12,262718
2016/03/13,251752
2016/03/14,255891
2016/03/15,271902
2016/03/16,292722
2016/03/17,300531
2016/03/18,302091
2016/03/19,288055
2016/03/20,275965
2016/03/21,271577
2016/03/22,283112
2016/03/23,284307
2016/03/24,282632
2016/03/25,268984
2016/03/26,257791
2016/03/27,247052
2016/03/28,254128
2016/03/29,270725
2016/03/30,284462
2016/03/31,284623
2016/04/01,287631
2016/04/02,282608
2016/04/03,279672
2016/04/04,280306
2016/04/05,288980
2016/04/06,299961
2016/04/07,297146
2016/04/08,293855
2016/04/09,282282
2016/04/10,274075
2016/04/11,277184
2016/04/12,293624
2016/04/13,306504
2016/04/14,309846
2016/04/15,299179
2016/04/16,283688
2016/04/17,276225
2016/04/18,280535
2016/04/19,296882
2016/04/20,301925
2016/04/21,303253
2016/04/22,296432
2016/04/23,285951
2016/04/24,274771
2016/04/25,280232
2016/04/26,304071
2016/04/27,318168
2016/04/28,315796
2016/04/29,310561
2016/04/30,301580
2016/05/01,288516
2016/05/02,276497
2016/05/03,277718
2016/05/04,287602
2016/05/05,287183
2016/05/06,286885
2016/05/07,276154
2016/05/08,266022
2016/05/09,269664
2016/05/10,285970
2016/05/11,298970
2016/05/12,294949
2016/05/13,290254
2016/05/14,282429
2016/05/15,272852
2016/05/16,278255
2016/05/17,287369
2016/05/18,302603
2016/05/19,295789
2016/05/20,288090
2016/05/21,273906
2016/05/22,262464
2016/05/23,271220
2016/05/24,288577
2016/05/25,308836
2016/05/26,305840
2016/05/27,303793
2016/05/28,293329
2016/05/29,280261
2016/05/30,277105
2016/05/31,280762
2016/06/01,298973
2016/06/02,298876
2016/06/03,302754
2016/06/04,287851
2016/06/05,276414
2016/06/06,278178
2016/06/07,296740
2016/06/08,312464
2016/06/09,319163
2016/06/10,318459
2016/06/11,311852
2016/06/12,300256
2016/06/13,308328
2016/06/14,321302
2016/06/15,341448
2016/06/16,347442
2016/06/17,354841
2016/06/18,343439
2016/06/19,324713
2016/06/20,321532
2016/06/21,329546
2016/06/22,337919
2016/06/23,337449
2016/06/24,334287
2016/06/25,325443
2016/06/26,304472
2016/06/27,288776
2016/06/28,290580
2016/06/29,296185
2016/06/30,302758
2016/07/01,294799
2016/07/02,284064
2016/07/03,263606
2016/07/04,266117
2016/07/05,274014
2016/07/06,285856
2016/07/07,283228
2016/07/08,278512
2016/07/09,267815
2016/07/10,251769
2016/07/11,256570
2016/07/12,269549
2016/07/13,285921
2016/07/14,284542
2016/07/15,282180
2016/07/16,271475
2016/07/17,255454
2016/07/18,256614
2016/07/19,267090
2016/07/20,285680
2016/07/21,283035
2016/07/22,284070
2016/07/23,272541
2016/07/24,262550
2016/07/25,269132
2016/07/26,286422
2016/07/27,303276
2016/07/28,301871
2016/07/29,294893
2016/07/30,281845
2016/07/31,266151
2016/08/01,270050
2016/08/02,291052
2016/08/03,310892
2016/08/04,311777
2016/08/05,304132
2016/08/06,287392
2016/08/07,270172
2016/08/08,271481
2016/08/09,286128
2016/08/10,309778
2016/08/11,318939
2016/08/12,319152
2016/08/13,304357
2016/08/14,284251
2016/08/15,273974
2016/08/16,294340
2016/08/17,311800
2016/08/18,326418
2016/08/19,320709
2016/08/20,309168
2016/08/21,289960
2016/08/22,287612
2016/08/23,296794
2016/08/24,312862
2016/08/25,310686
2016/08/26,306581
2016/08/27,292997
2016/08/28,273736
2016/08/29,271526
2016/08/30,294520
2016/08/31,315169
2016/09/01,321904
2016/09/02,310903
2016/09/03,299614
2016/09/04,280822
2016/09/05,283476
2016/09/06,298445
2016/09/07,321193
2016/09/08,321377
2016/09/09,316661
2016/09/10,300966
2016/09/11,285348
2016/09/12,283833
2016/09/13,298775
2016/09/14,314413
2016/09/15,319301
2016/09/16,307334
2016/09/17,305053
2016/09/18,289620
2016/09/19,295598
2016/09/20,302038
2016/09/21,319191
2016/09/22,319840
2016/09/23,314196
2016/09/24,303712
2016/09/25,295615
2016/09/26,304056
2016/09/27,322944
2016/09/28,342252
2016/09/29,348328
2016/09/30,352965
2016/10/01,343463
2016/10/02,320173
2016/10/03,325912
2016/10/04,348068
2016/10/05,379401
2016/10/06,385514
2016/10/07,384122
2016/10/08,377320
2016/10/09,344760
2016/10/10,322455
2016/10/11,324227
2016/10/12,335857
2016/10/13,341944
2016/10/14,335945
2016/10/15,329354
2016/10/16,317576
2016/10/17,316904
2016/10/18,332123
2016/10/19,329136
2016/10/20,344454
2016/10/21,349447
2016/10/22,359481
2016/10/23,323221
2016/10/24,306150
2016/10/25,314722
2016/10/26,327655
2016/10/27,362588
2016/10/28,365649
2016/10/29,365914
2016/10/30,316470
2016/10/31,314361
2016/11/01,322232
2016/11/02,350907
2016/11/03,360360
2016/11/04,360978
2016/11/05,351593
2016/11/06,332196
2016/11/07,343380
2016/11/08,363225
2016/11/09,381661
2016/11/10,380506
2016/11/11,364591
2016/11/12,353478
2016/11/13,332144
2016/11/14,341042
2016/11/15,359053
2016/11/16,381463
2016/11/17,384053
2016/11/18,381733
2016/11/19,373166
2016/11/20,359660
2016/11/21,363221
2016/11/22,377736
2016/11/23,392097
2016/11/24,407940
2016/11/25,414697
2016/11/26,414852
2016/11/27,379151
2016/11/28,378974
2016/11/29,383496
2016/11/30,408433
2016/12/01,382813
2016/12/02,403876
2016/12/03,402762
2016/12/04,404073
2016/12/05,384324
2016/12/06,397512
2016/12/07,427084
2016/12/08,423582
2016/12/09,401977
2016/12/10,376054
2016/12/11,354163
2016/12/12,354106
2016/12/13,369796
2016/12/14,391221
2016/12/15,393552
2016/12/16,388944
2016/12/17,373972
2016/12/18,353259
2016/12/19,355068
2016/12/20,372537
2016/12/21,406712
2016/12/22,415720
2016/12/23,417975
2016/12/24,384981
2016/12/25,334214
2016/12/26,311661
2016/12/27,336393
2016/12/28,384965
2016/12/29,408929
2016/12/30,406148
2016/12/31,384767
2017/01/01,334182
2017/01/02,334994
2017/01/03,352796
2017/01/04,409885
2017/01/05,407571
2017/01/06,420340
2017/01/07,403245
2017/01/08,387767
2017/01/09,363219
2017/01/10,372687
2017/01/11,385226
2017/01/12,388730
2017/01/13,374864
2017/01/14,359435
2017/01/15,338186
2017/01/16,338836
2017/01/17,358656
2017/01/18,384311
2017/01/19,397049
2017/01/20,400942
2017/01/21,393454
2017/01/22,366325
2017/01/23,341436
2017/01/24,350891
2017/01/25,378066
2017/01/26,405297
2017/01/27,396759
2017/01/28,380154
2017/01/29,355302
2017/01/30,350493
2017/01/31,373906
2017/02/01,418938
2017/02/02,421372
2017/02/03,429539
2017/02/04,404939
2017/02/05,416399
2017/02/06,379019
2017/02/07,393023
2017/02/08,395803
2017/02/09,433326
2017/02/10,420873
2017/02/11,406174
2017/02/12,364083
2017/02/13,361271
2017/02/14,380511
2017/02/15,404416
2017/02/16,402645
2017/02/17,406140
2017/02/18,405342
2017/02/19,394062
2017/02/20,383404
2017/02/21,383513
2017/02/22,396382
2017/02/23,411441
2017/02/24,435550
2017/02/25,446802
2017/02/26,417998
2017/02/27,392425
2017/02/28,393570
2017/03/01,414655
2017/03/02,433162
2017/03/03,440394
2017/03/04,426845
2017/03/05,408185
2017/03/06,396226
2017/03/07,420511
2017/03/08,428445
2017/03/09,429956
2017/03/10,422789
2017/03/11,418303
2017/03/12,385303
2017/03/13,374070
2017/03/14,385963
2017/03/15,415922
2017/03/16,438291
2017/03/17,431815
2017/03/18,422723
2017/03/19,395100
2017/03/20,387842
2017/03/21,399499
2017/03/22,421187
2017/03/23,429020
2017/03/24,429370
2017/03/25,406831
2017/03/26,384102
2017/03/27,363990
2017/03/28,383128
2017/03/29,406404
2017/03/30,422604
2017/03/31,410535
2017/04/01,402646
2017/04/02,391038
2017/04/03,401153
2017/04/04,402285
2017/04/05,430197
2017/04/06,432731
2017/04/07,444115
2017/04/08,412607
2017/04/09,388092
2017/04/10,385013
2017/04/11,416573
2017/04/12,440411
2017/04/13,420626
2017/04/14,412734
2017/04/15,402297
2017/04/16,390299
2017/04/17,369635
2017/04/18,382367
2017/04/19,422175
2017/04/20,430020
2017/04/21,443149
2017/04/22,429754
2017/04/23,421994
2017/04/24,381187
2017/04/25,403124
2017/04/26,438187
2017/04/27,466143
2017/04/28,462627
2017/04/29,465165
2017/04/30,451006
2017/05/01,436966
2017/05/02,433195
2017/05/03,444405
2017/05/04,477525
2017/05/05,457188
2017/05/06,483581
2017/05/07,457308
2017/05/08,493908
2017/05/09,486312
2017/05/10,494401
2017/05/11,468133
2017/05/12,463681
2017/05/13,469140
2017/05/14,492112
2017/05/15,494867
2017/05/16,454589
2017/05/17,443464
2017/05/18,432578
2017/05/19,479748
2017/05/20,486638
2017/05/21,487497
2017/05/22,477106
2017/05/23,485352
2017/05/24,493450
2017/05/25,503047
2017/05/26,490683
2017/05/27,492456
2017/05/28,468599
2017/05/29,455183
2017/05/30,457432
2017/05/31,470563
2017/06/01,476812
2017/06/02,449511
2017/06/03,443040
2017/06/04,418197
2017/06/05,430341
2017/06/06,439708
2017/06/07,477914
2017/06/08,481599
2017/06/09,469393
2017/06/10,431175
2017/06/11,394876
2017/06/12,389365
2017/06/13,417595
2017/06/14,447924
2017/06/15,454725
2017/06/16,432493
2017/06/17,406514
2017/06/18,365381
2017/06/19,367677
2017/06/20,398750
2017/06/21,434979
2017/06/22,432530
2017/06/23,409622
2017/06/24,385086
2017/06/25,345664
2017/06/26,352383
2017/06/27,378747
2017/06/28,426492
2017/06/29,416591
2017/06/30,409935
2017/07/01,376226
2017/07/02,351777
2017/07/03,343030
2017/07/04,370804
2017/07/05,391407
2017/07/06,381342
2017/07/07,379615
2017/07/08,368001
2017/07/09,341442
2017/07/10,330263
2017/07/11,361929
2017/07/12,398888
2017/07/13,397559
2017/07/14,377483
2017/07/15,362544
2017/07/16,342307
2017/07/17,344778
2017/07/18,376363
2017/07/19,407314
2017/07/20,409635
2017/07/21,403438
2017/07/22,380406
2017/07/23,345402
2017/07/24,328352
2017/07/25,348953
2017/07/26,378724
2017/07/27,370991
2017/07/28,363622
2017/07/29,347515
2017/07/30,331513
2017/07/31,322947
2017/08/01,290027
2017/08/02,294106
2017/08/03,287880
2017/08/04,333708
2017/08/05,348396
2017/08/06,340809
2017/08/07,354215
2017/08/08,384042
2017/08/09,416736
2017/08/10,425771
2017/08/11,428652
2017/08/12,425464
2017/08/13,415387
2017/08/14,402845
2017/08/15,431109
2017/08/16,440867
2017/08/17,460271
2017/08/18,444303
2017/08/19,433561
2017/08/20,382955
2017/08/21,362605
2017/08/22,339991
2017/08/23,391588
2017/08/24,378345
2017/08/25,392226
2017/08/26,355298
2017/08/27,366666
2017/08/28,374260
2017/08/29,405021
2017/08/30,426851
2017/08/31,450430
2017/09/01,449942
2017/09/02,439803
2017/09/03,396852
2017/09/04,391483
2017/09/05,412135
2017/09/06,454472
2017/09/07,444272
2017/09/08,442095
2017/09/09,405642
2017/09/10,373055
2017/09/11,354034
2017/09/12,377625
2017/09/13,410656
2017/09/14,417494
2017/09/15,439522
2017/09/16,421895
2017/09/17,388148
2017/09/18,349464
2017/09/19,373148
2017/09/20,389318
2017/09/21,402150
2017/09/22,387964
2017/09/23,370717
2017/09/24,332683
2017/09/25,329837
2017/09/26,359867
2017/09/27,399447
2017/09/28,411854
2017/09/29,414806
2017/09/30,393227
2017/10/01,359630
2017/10/02,372005
2017/10/03,405463
2017/10/04,426934
2017/10/05,416717
2017/10/06,420581
2017/10/07,415385
2017/10/08,397429
2017/10/09,395174
2017/10/10,428226
2017/10/11,454994
2017/10/12,454354
2017/10/13,463004
2017/10/14,453900
2017/10/15,441926
2017/10/16,436008
2017/10/17,459459
2017/10/18,479982
2017/10/19,492498
2017/10/20,484950
2017/10/21,470895
2017/10/22,431553
2017/10/23,417766
2017/10/24,456424
2017/10/25,488884
2017/10/26,498180
2017/10/27,449466
2017/10/28,409636
2017/10/29,420741
2017/10/30,443012
2017/10/31,469295
2017/11/01,474893
2017/11/02,483931
2017/11/03,483788
2017/11/04,450838
2017/11/05,405037
2017/11/06,389981
2017/11/07,411706
2017/11/08,437420
2017/11/09,462972
2017/11/10,446902
2017/11/11,406058
2017/11/12,352136
2017/11/13,369954
2017/11/14,405779
2017/11/15,462445
2017/11/16,460763
2017/11/17,475208
2017/11/18,450008
2017/11/19,424887
2017/11/20,437781
2017/11/21,473085
2017/11/22,496133
2017/11/23,501869
2017/11/24,491592
2017/11/25,495856
2017/11/26,484118
2017/11/27,511224
2017/11/28,536212
2017/11/29,577362
2017/11/30,576238
2017/12/01,581231
2017/12/02,527059
2017/12/03,503239
2017/12/04,507402
2017/12/05,554560
2017/12/06,603092
2017/12/07,593094
2017/12/08,579338
2017/12/09,541490
2017/12/10,504019
2017/12/11,495405
2017/12/12,504953
2017/12/13,562962
2017/12/14,633211
2017/12/15,646810
2017/12/16,613083
2017/12/17,549247
2017/12/18,543648
2017/12/19,570003
2017/12/20,585028
2017/12/21,584094
2017/12/22,589011
2017/12/23,552301
2017/12/24,491677
2017/12/25,402781
2017/12/26,369925
2017/12/27,405780
2017/12/28,458104
2017/12/29,526271
2017/12/30,554189
2017/12/31,530015
2018/01/01,455579
2018/01/02,436377
2018/01/03,488969
2018/01/04,588197
2018/01/05,600199
2018/01/06,589257
2018/01/07,570064
2018/01/08,576405
2018/01/09,599264
2018/01/10,597702
2018/01/11,590535
2018/01/12,551206
2018/01/13,502607
2018/01/14,442328
2018/01/15,425975
2018/01/16,453949
2018/01/17,512785
2018/01/18,540202
2018/01/19,498104
2018/01/20,434324
2018/01/21,368754
2018/01/22,365394
2018/01/23,363171
2018/01/24,377438
2018/01/25,363907
2018/01/26,358329
2018/01/27,327866
2018/01/28,317752
2018/01/29,320558
2018/01/30,345235
2018/01/31,350260
2018/02/01,367992
2018/02/02,378323
2018/02/03,364836
2018/02/04,319899
2018/02/05,300133
2018/02/06,333675
2018/02/07,353146
2018/02/08,329640
2018/02/09,298845
2018/02/10,285786
2018/02/11,280632
2018/02/12,276908
2018/02/13,275057
2018/02/14,294010
2018/02/15,301285
2018/02/16,303855
2018/02/17,293106
2018/02/18,274107
2018/02/19,275851
2018/02/20,287558
2018/02/21,302396
2018/02/22,313500
2018/02/23,311032
2018/02/24,292763
2018/02/25,265325
2018/02/26,265610
2018/02/27,290770
2018/02/28,306065
