Date,difficulty14sma
2011/10/31,1451595
2011/11/01,1432686
2011/11/02,1413776
2011/11/03,1394867
2011/11/04,1375957
2011/11/05,1357048
2011/11/06,1338138
2011/11/07,1319229
2011/11/08,1300319
2011/11/09,1281410
2011/11/10,1262500
2011/11/11,1243591
2011/11/12,1224681
2011/11/13,1205771
2011/11/14,1202931
2011/11/15,1202148
2011/11/16,1201364
2011/11/17,1200581
2011/11/18,1199798
2011/11/19,1199015
2011/11/20,1198232
2011/11/21,1197449
2011/11/22,1196665
2011/11/23,1195882
2011/11/24,1195099
2011/11/25,1194316
2011/11/26,1193533
2011/11/27,1192750
2011/11/28,1192498
2011/11/29,1189442
2011/11/30,1182172
2011/12/01,1174902
2011/12/02,1167632
2011/12/03,1160362
2011/12/04,1153091
2011/12/05,1145821
2011/12/06,1138551
2011/12/07,1131281
2011/12/08,1124011
2011/12/09,1116741
2011/12/10,1109471
2011/12/11,1102200
2011/12/12,1095690
2011/12/13,1096070
2011/12/14,1100664
2011/12/15,1105259
2011/12/16,1109853
2011/12/17,1114448
2011/12/18,1119042
2011/12/19,1123637
2011/12/20,1128231
2011/12/21,1132826
2011/12/22,1137420
2011/12/23,1142015
2011/12/24,1146609
2011/12/25,1151204
2011/12/26,1155121
2011/12/27,1155471
2011/12/28,1155820
2011/12/29,1156169
2011/12/30,1156519
2011/12/31,1156868
2012/01/01,1157217
2012/01/02,1157567
2012/01/03,1157916
2012/01/04,1158266
2012/01/05,1158615
2012/01/06,1158964
2012/01/07,1159314
2012/01/08,1161016
2012/01/09,1167770
2012/01/10,1174258
2012/01/11,1180746
2012/01/12,1187234
2012/01/13,1193721
2012/01/14,1200209
2012/01/15,1206697
2012/01/16,1213185
2012/01/17,1219672
2012/01/18,1226160
2012/01/19,1232648
2012/01/20,1239136
2012/01/21,1245623
2012/01/22,1254199
2012/01/23,1258268
2012/01/24,1262337
2012/01/25,1266407
2012/01/26,1270476
2012/01/27,1274545
2012/01/28,1278615
2012/01/29,1282684
2012/01/30,1286753
2012/01/31,1290823
2012/02/01,1294892
2012/02/02,1298961
2012/02/03,1303031
2012/02/04,1309849
2012/02/05,1315614
2012/02/06,1320751
2012/02/07,1325888
2012/02/08,1331025
2012/02/09,1336162
2012/02/10,1341299
2012/02/11,1346436
2012/02/12,1351573
2012/02/13,1356711
2012/02/14,1361848
2012/02/15,1366985
2012/02/16,1372122
2012/02/17,1377259
2012/02/18,1379509
2012/02/19,1379270
2012/02/20,1379031
2012/02/21,1378792
2012/02/22,1378553
2012/02/23,1378314
2012/02/24,1378075
2012/02/25,1377837
2012/02/26,1377598
2012/02/27,1377359
2012/02/28,1377120
2012/02/29,1376881
2012/03/01,1376642
2012/03/02,1381356
2012/03/03,1389875
2012/03/04,1398495
2012/03/05,1407115
2012/03/06,1415734
2012/03/07,1424354
2012/03/08,1432974
2012/03/09,1441594
2012/03/10,1450213
2012/03/11,1458833
2012/03/12,1467453
2012/03/13,1476073
2012/03/14,1484692
2012/03/15,1493312
2012/03/16,1497044
2012/03/17,1497138
2012/03/18,1497232
2012/03/19,1497326
2012/03/20,1497420
2012/03/21,1497514
2012/03/22,1497608
2012/03/23,1497702
2012/03/24,1497796
2012/03/25,1497890
2012/03/26,1497984
2012/03/27,1498078
2012/03/28,1498172
2012/03/29,1505088
2012/03/30,1514278
2012/03/31,1523439
2012/04/01,1532601
2012/04/02,1541762
2012/04/03,1550923
2012/04/04,1560085
2012/04/05,1569246
2012/04/06,1578408
2012/04/07,1587569
2012/04/08,1596730
2012/04/09,1605892
2012/04/10,1615053
2012/04/11,1624214
2012/04/12,1625623
2012/04/13,1622149
2012/04/14,1618675
2012/04/15,1615201
2012/04/16,1611726
2012/04/17,1608252
2012/04/18,1604778
2012/04/19,1601303
2012/04/20,1597829
2012/04/21,1594355
2012/04/22,1590881
2012/04/23,1587406
2012/04/24,1583932
2012/04/25,1580458
2012/04/26,1577913
2012/04/27,1574356
2012/04/28,1569404
2012/04/29,1564452
2012/04/30,1559500
2012/05/01,1554549
2012/05/02,1549597
2012/05/03,1544645
2012/05/04,1539694
2012/05/05,1534742
2012/05/06,1529790
2012/05/07,1524839
2012/05/08,1519887
2012/05/09,1521894
2012/05/10,1532987
2012/05/11,1547637
2012/05/12,1563681
2012/05/13,1579725
2012/05/14,1595769
2012/05/15,1611813
2012/05/16,1627857
2012/05/17,1643902
2012/05/18,1659946
2012/05/19,1675990
2012/05/20,1692034
2012/05/21,1708078
2012/05/22,1724122
2012/05/23,1733208
2012/05/24,1730771
2012/05/25,1720619
2012/05/26,1710466
2012/05/27,1700314
2012/05/28,1690162
2012/05/29,1680009
2012/05/30,1669857
2012/05/31,1659705
2012/06/01,1649552
2012/06/02,1639400
2012/06/03,1629248
2012/06/04,1619095
2012/06/05,1608943
2012/06/06,1598791
2012/06/07,1590945
2012/06/08,1590381
2012/06/09,1589817
2012/06/10,1589253
2012/06/11,1588689
2012/06/12,1588125
2012/06/13,1587561
2012/06/14,1586997
2012/06/15,1586432
2012/06/16,1585868
2012/06/17,1585304
2012/06/18,1584740
2012/06/19,1584176
2012/06/20,1586579
2012/06/21,1596387
2012/06/22,1606629
2012/06/23,1616871
2012/06/24,1627113
2012/06/25,1637355
2012/06/26,1647597
2012/06/27,1657839
2012/06/28,1668081
2012/06/29,1678323
2012/06/30,1688565
2012/07/01,1698807
2012/07/02,1709049
2012/07/03,1719291
2012/07/04,1727515
2012/07/05,1729292
2012/07/06,1731070
2012/07/07,1732848
2012/07/08,1734626
2012/07/09,1736403
2012/07/10,1738181
2012/07/11,1739959
2012/07/12,1741736
2012/07/13,1743514
2012/07/14,1745292
2012/07/15,1747070
2012/07/16,1748847
2012/07/17,1753727
2012/07/18,1762767
2012/07/19,1770977
2012/07/20,1779186
2012/07/21,1787396
2012/07/22,1795606
2012/07/23,1803816
2012/07/24,1812025
2012/07/25,1820235
2012/07/26,1828445
2012/07/27,1836655
2012/07/28,1844865
2012/07/29,1853074
2012/07/30,1867296
2012/07/31,1884566
2012/08/01,1896729
2012/08/02,1908892
2012/08/03,1921055
2012/08/04,1933218
2012/08/05,1945381
2012/08/06,1957544
2012/08/07,1969706
2012/08/08,1981869
2012/08/09,1994032
2012/08/10,2006195
2012/08/11,2018358
2012/08/12,2036062
2012/08/13,2053227
2012/08/14,2064241
2012/08/15,2075254
2012/08/16,2086268
2012/08/17,2097282
2012/08/18,2108296
2012/08/19,2119310
2012/08/20,2130324
2012/08/21,2141338
2012/08/22,2152352
2012/08/23,2163366
2012/08/24,2174380
2012/08/25,2201813
2012/08/26,2225126
2012/08/27,2242967
2012/08/28,2260809
2012/08/29,2278650
2012/08/30,2296491
2012/08/31,2314332
2012/09/01,2332173
2012/09/02,2350015
2012/09/03,2367856
2012/09/04,2385697
2012/09/05,2403538
2012/09/06,2424978
2012/09/07,2460920
2012/09/08,2480442
2012/09/09,2498543
2012/09/10,2516643
2012/09/11,2534743
2012/09/12,2552844
2012/09/13,2570944
2012/09/14,2589045
2012/09/15,2607145
2012/09/16,2625245
2012/09/17,2643346
2012/09/18,2661446
2012/09/19,2680667
2012/09/20,2707318
2012/09/21,2719467
2012/09/22,2731617
2012/09/23,2743766
2012/09/24,2755915
2012/09/25,2768065
2012/09/26,2780214
2012/09/27,2792364
2012/09/28,2804513
2012/09/29,2816663
2012/09/30,2828812
2012/10/01,2840962
2012/10/02,2853111
2012/10/03,2876519
2012/10/04,2890125
2012/10/05,2903732
2012/10/06,2917338
2012/10/07,2930944
2012/10/08,2944550
2012/10/09,2958156
2012/10/10,2971763
2012/10/11,2985369
2012/10/12,2998975
2012/10/13,3012581
2012/10/14,3026187
2012/10/15,3039794
2012/10/16,3053457
2012/10/17,3055948
2012/10/18,3057212
2012/10/19,3058476
2012/10/20,3059740
2012/10/21,3061004
2012/10/22,3062268
2012/10/23,3063532
2012/10/24,3064796
2012/10/25,3066059
2012/10/26,3067323
2012/10/27,3068587
2012/10/28,3069851
2012/10/29,3071115
2012/10/30,3088896
2012/10/31,3105470
2012/11/01,3122043
2012/11/02,3138617
2012/11/03,3155191
2012/11/04,3171765
2012/11/05,3188339
2012/11/06,3204913
2012/11/07,3221487
2012/11/08,3238061
2012/11/09,3254635
2012/11/10,3271209
2012/11/11,3287782
2012/11/12,3305576
2012/11/13,3310177
2012/11/14,3314778
2012/11/15,3319379
2012/11/16,3323979
2012/11/17,3328580
2012/11/18,3333181
2012/11/19,3337782
2012/11/20,3342382
2012/11/21,3346983
2012/11/22,3351584
2012/11/23,3356185
2012/11/24,3360786
2012/11/25,3365386
2012/11/26,3371161
2012/11/27,3376171
2012/11/28,3381181
2012/11/29,3386191
2012/11/30,3391201
2012/12/01,3396211
2012/12/02,3401221
2012/12/03,3406231
2012/12/04,3411242
2012/12/05,3416252
2012/12/06,3421262
2012/12/07,3426272
2012/12/08,3431282
2012/12/09,3436292
2012/12/10,3437742
2012/12/11,3432833
2012/12/12,3427924
2012/12/13,3423015
2012/12/14,3418105
2012/12/15,3413196
2012/12/16,3408287
2012/12/17,3403378
2012/12/18,3398469
2012/12/19,3393560
2012/12/20,3388651
2012/12/21,3383742
2012/12/22,3378833
2012/12/23,3373924
2012/12/24,3370182
2012/12/25,3370182
2012/12/26,3356777
2012/12/27,3328881
2012/12/28,3300985
2012/12/29,3273089
2012/12/30,3245193
2012/12/31,3217297
2013/01/01,3189401
2013/01/02,3161505
2013/01/03,3133609
2013/01/04,3105712
2013/01/05,3077816
2013/01/06,3049920
2013/01/07,3022024
2013/01/08,3003985
2013/01/09,3008773
2013/01/10,3028053
2013/01/11,3047332
2013/01/12,3066612
2013/01/13,3085891
2013/01/14,3105171
2013/01/15,3124450
2013/01/16,3143730
2013/01/17,3163009
2013/01/18,3182289
2013/01/19,3201568
2013/01/20,3220848
2013/01/21,3240127
2013/01/22,3249550
2013/01/23,3245093
2013/01/24,3225038
2013/01/25,3204982
2013/01/26,3184927
2013/01/27,3164872
2013/01/28,3144816
2013/01/29,3124761
2013/01/30,3104706
2013/01/31,3084650
2013/02/01,3064595
2013/02/02,3044540
2013/02/03,3024485
2013/02/04,3004429
2013/02/05,2994868
2013/02/06,3001176
2013/02/07,3023082
2013/02/08,3044989
2013/02/09,3066895
2013/02/10,3088801
2013/02/11,3110708
2013/02/12,3132614
2013/02/13,3154520
2013/02/14,3176427
2013/02/15,3198333
2013/02/16,3220240
2013/02/17,3242146
2013/02/18,3290044
2013/02/19,3328281
2013/02/20,3355106
2013/02/21,3381931
2013/02/22,3408755
2013/02/23,3435580
2013/02/24,3462405
2013/02/25,3489230
2013/02/26,3516055
2013/02/27,3542879
2013/02/28,3569704
2013/03/01,3610341
2013/03/02,3688370
2013/03/03,3766400
2013/03/04,3818437
2013/03/05,3869642
2013/03/06,3920846
2013/03/07,3972051
2013/03/08,4023256
2013/03/09,4074460
2013/03/10,4125665
2013/03/11,4176869
2013/03/12,4228074
2013/03/13,4279279
2013/03/14,4351734
2013/03/15,4423396
2013/03/16,4457666
2013/03/17,4491935
2013/03/18,4526204
2013/03/19,4560474
2013/03/20,4594743
2013/03/21,4629012
2013/03/22,4663282
2013/03/23,4697551
2013/03/24,4784207
2013/03/25,4950489
2013/03/26,5116771
2013/03/27,5283053
2013/03/28,5428084
2013/03/29,5560097
2013/03/30,5692110
2013/03/31,5824123
2013/04/01,5956136
2013/04/02,6088148
2013/04/03,6220161
2013/04/04,6352174
2013/04/05,6506275
2013/04/06,6708086
2013/04/07,6857511
2013/04/08,6927309
2013/04/09,6997107
2013/04/10,7066905
2013/04/11,7136703
2013/04/12,7206501
2013/04/13,7276299
2013/04/14,7346097
2013/04/15,7415895
2013/04/16,7485694
2013/04/17,7581583
2013/04/18,7744331
2013/04/19,7884991
2013/04/20,7977940
2013/04/21,8070890
2013/04/22,8163840
2013/04/23,8256789
2013/04/24,8349739
2013/04/25,8442689
2013/04/26,8535639
2013/04/27,8628588
2013/04/28,8721538
2013/04/29,8814488
2013/04/30,8970303
2013/05/01,9115876
2013/05/02,9194590
2013/05/03,9273304
2013/05/04,9352018
2013/05/05,9430732
2013/05/06,9509446
2013/05/07,9588160
2013/05/08,9666874
2013/05/09,9745588
2013/05/10,9824302
2013/05/11,9903016
2013/05/12,9997790
2013/05/13,10155859
2013/05/14,10251062
2013/05/15,10330417
2013/05/16,10409771
2013/05/17,10489126
2013/05/18,10568480
2013/05/19,10647835
2013/05/20,10727190
2013/05/21,10806544
2013/05/22,10885899
2013/05/23,10965253
2013/05/24,11044608
2013/05/25,11142784
2013/05/26,11275090
2013/05/27,11344101
2013/05/28,11413112
2013/05/29,11482123
2013/05/30,11551134
2013/05/31,11620145
2013/06/01,11689156
2013/06/02,11758167
2013/06/03,11827178
2013/06/04,11896189
2013/06/05,12059010
2013/06/06,12374608
2013/06/07,12690207
2013/06/08,12986984
2013/06/09,13233571
2013/06/10,13480158
2013/06/11,13726745
2013/06/12,13973333
2013/06/13,14219920
2013/06/14,14466507
2013/06/15,14713094
2013/06/16,14984188
2013/06/17,15497463
2013/06/18,16010737
2013/06/19,16430202
2013/06/20,16696889
2013/06/21,16963577
2013/06/22,17230264
2013/06/23,17496952
2013/06/24,17763639
2013/06/25,18030327
2013/06/26,18297015
2013/06/27,18563702
2013/06/28,18830390
2013/06/29,19156976
2013/06/30,19541734
2013/07/01,19684310
2013/07/02,19826887
2013/07/03,19969463
2013/07/04,20112040
2013/07/05,20254616
2013/07/06,20397193
2013/07/07,20539769
2013/07/08,20682346
2013/07/09,20824922
2013/07/10,20967499
2013/07/11,21450936
2013/07/12,21938338
2013/07/13,22365840
2013/07/14,22710665
2013/07/15,23055489
2013/07/16,23400314
2013/07/17,23745139
2013/07/18,24089964
2013/07/19,24434788
2013/07/20,24779613
2013/07/21,25124438
2013/07/22,25542035
2013/07/23,26250723
2013/07/24,26959411
2013/07/25,27327238
2013/07/26,27691101
2013/07/27,28054964
2013/07/28,28418828
2013/07/29,28782691
2013/07/30,29146554
2013/07/31,29510417
2013/08/01,29874281
2013/08/02,30238144
2013/08/03,30808252
2013/08/04,31610388
2013/08/05,32339750
2013/08/06,32778022
2013/08/07,33216294
2013/08/08,33654565
2013/08/09,34092837
2013/08/10,34531109
2013/08/11,34969381
2013/08/12,35407653
2013/08/13,36018750
2013/08/14,37415420
2013/08/15,38812090
2013/08/16,40208760
2013/08/17,41399184
2013/08/18,42357582
2013/08/19,43315980
2013/08/20,44274378
2013/08/21,45232777
2013/08/22,46191175
2013/08/23,47149573
2013/08/24,48487003
2013/08/25,50512524
2013/08/26,52538045
2013/08/27,54390741
2013/08/28,55457864
2013/08/29,56524986
2013/08/30,57592109
2013/08/31,58659232
2013/09/01,59726355
2013/09/02,60793478
2013/09/03,61860601
2013/09/04,64069487
2013/09/05,66649679
2013/09/06,69229870
2013/09/07,71431029
2013/09/08,72944097
2013/09/09,74457165
2013/09/10,75970234
2013/09/11,77483302
2013/09/12,78996371
2013/09/13,80509439
2013/09/14,82039346
2013/09/15,85387809
2013/09/16,88736273
2013/09/17,92084736
2013/09/18,94291437
2013/09/19,96126832
2013/09/20,97962227
2013/09/21,99797622
2013/09/22,101633017
2013/09/23,103468412
2013/09/24,105303807
2013/09/25,108080360
2013/09/26,112500801
2013/09/27,116921243
2013/09/28,121324846
2013/09/29,123909892
2013/09/30,126494939
2013/10/01,129079985
2013/10/02,131665032
2013/10/03,134250078
2013/10/04,136835125
2013/10/05,139420171
2013/10/06,143098787
2013/10/07,148573980
2013/10/08,154049173
2013/10/09,158583208
2013/10/10,161473354
2013/10/11,164363501
2013/10/12,167253647
2013/10/13,170143793
2013/10/14,173033940
2013/10/15,175924086
2013/10/16,181002294
2013/10/17,189496012
2013/10/18,197989730
2013/10/19,206483447
2013/10/20,213883596
2013/10/21,219487168
2013/10/22,225090739
2013/10/23,230694311
2013/10/24,236297882
2013/10/25,241901453
2013/10/26,255047731
2013/10/27,269451127
2013/10/28,283854523
2013/10/29,298257918
2013/10/30,310473253
2013/10/31,319273077
2013/11/01,328072901
2013/11/02,336872725
2013/11/03,345672549
2013/11/04,354472373
2013/11/05,364799303
2013/11/06,382170624
2013/11/07,399541944
2013/11/08,416913265
2013/11/09,426741879
2013/11/10,435313376
2013/11/11,443884872
2013/11/12,452456369
2013/11/13,461027865
2013/11/14,469599361
2013/11/15,478170858
2013/11/16,486742354
2013/11/17,497584656
2013/11/18,513195648
2013/11/19,527279535
2013/11/20,534319031
2013/11/21,541358527
2013/11/22,548398022
2013/11/23,555437518
2013/11/24,562477014
2013/11/25,569516510
2013/11/26,576556006
2013/11/27,583595502
2013/11/28,590634997
2013/11/29,599453489
2013/11/30,613487670
2013/12/01,625251047
2013/12/02,632245733
2013/12/03,639240419
2013/12/04,646235105
2013/12/05,653229791
2013/12/06,660224477
2013/12/07,667219163
2013/12/08,674213849
2013/12/09,681208535
2013/12/10,693062323
2013/12/11,714410050
2013/12/12,735757778
2013/12/13,755326510
2013/12/14,769679551
2013/12/15,784032593
2013/12/16,798385634
2013/12/17,812738675
2013/12/18,827091717
2013/12/19,841444758
2013/12/20,855797799
2013/12/21,881518099
2013/12/22,915340592
2013/12/23,949163086
2013/12/24,978126477
2013/12/25,997595930
2013/12/26,1017065382
2013/12/27,1036534834
2013/12/28,1056004287
2013/12/29,1075473739
2013/12/30,1094943191
2013/12/31,1114412644
2014/01/01,1133882096
2014/01/02,1169433580
2014/01/03,1205871475
2014/01/04,1230942113
2014/01/05,1247910555
2014/01/06,1264878998
2014/01/07,1281847441
2014/01/08,1298815884
2014/01/09,1315784327
2014/01/10,1332752770
2014/01/11,1349721213
2014/01/12,1366689655
2014/01/13,1405928305
2014/01/14,1449401430
2014/01/15,1492874556
2014/01/16,1520265650
2014/01/17,1546770332
2014/01/18,1573275015
2014/01/19,1599779697
2014/01/20,1626284380
2014/01/21,1652789062
2014/01/22,1679293745
2014/01/23,1705798427
2014/01/24,1743151699
2014/01/25,1798535018
2014/01/26,1853918338
2014/01/27,1887031451
2014/01/28,1915910088
