Date,size30ema
2011/08/09,23691
2011/08/10,23644
2011/08/11,23574
2011/08/12,23487
2011/08/13,23523
2011/08/14,23679
2011/08/15,24065
2011/08/16,24290
2011/08/17,24369
2011/08/18,24210
2011/08/19,24388
2011/08/20,24132
2011/08/21,23880
2011/08/22,23679
2011/08/23,23479
2011/08/24,23482
2011/08/25,23479
2011/08/26,23440
2011/08/27,23532
2011/08/28,23379
2011/08/29,23468
2011/08/30,23354
2011/08/31,23074
2011/09/01,23116
2011/09/02,22805
2011/09/03,22433
2011/09/04,23572
2011/09/05,23325
2011/09/06,23310
2011/09/07,23241
2011/09/08,23151
2011/09/09,23295
2011/09/10,23195
2011/09/11,23207
2011/09/12,23203
2011/09/13,22927
2011/09/14,22604
2011/09/15,22318
2011/09/16,22301
2011/09/17,21961
2011/09/18,21554
2011/09/19,21724
2011/09/20,22132
2011/09/21,22353
2011/09/22,22067
2011/09/23,21936
2011/09/24,21859
2011/09/25,21674
2011/09/26,21433
2011/09/27,21329
2011/09/28,21034
2011/09/29,20837
2011/09/30,20765
2011/10/01,20464
2011/10/02,20256
2011/10/03,20108
2011/10/04,20267
2011/10/05,20047
2011/10/06,20059
2011/10/07,19914
2011/10/08,19862
2011/10/09,19750
2011/10/10,19742
2011/10/11,20335
2011/10/12,20408
2011/10/13,20502
2011/10/14,20396
2011/10/15,20198
2011/10/16,20056
2011/10/17,20226
2011/10/18,20061
2011/10/19,19828
2011/10/20,19595
2011/10/21,19371
2011/10/22,19539
2011/10/23,19630
2011/10/24,19601
2011/10/25,19426
2011/10/26,19393
2011/10/27,19378
2011/10/28,19502
2011/10/29,19639
2011/10/30,19561
2011/10/31,19319
2011/11/01,19063
2011/11/02,18813
2011/11/03,18845
2011/11/04,18846
2011/11/05,18730
2011/11/06,18374
2011/11/07,18348
2011/11/08,18321
2011/11/09,18228
2011/11/10,18325
2011/11/11,18359
2011/11/12,18160
2011/11/13,17936
2011/11/14,17961
2011/11/15,17854
2011/11/16,17949
2011/11/17,17830
2011/11/18,17747
2011/11/19,17678
2011/11/20,17622
2011/11/21,17548
2011/11/22,17498
2011/11/23,17457
2011/11/24,17624
2011/11/25,17572
2011/11/26,17551
2011/11/27,17579
2011/11/28,17739
2011/11/29,17995
2011/11/30,18145
2011/12/01,18020
2011/12/02,18049
2011/12/03,17934
2011/12/04,17861
2011/12/05,17768
2011/12/06,17895
2011/12/07,17992
2011/12/08,17913
2011/12/09,17790
2011/12/10,17701
2011/12/11,17687
2011/12/12,17765
2011/12/13,17817
2011/12/14,17674
2011/12/15,17641
2011/12/16,17779
2011/12/17,17565
2011/12/18,17295
2011/12/19,17291
2011/12/20,17781
2011/12/21,17682
2011/12/22,17654
2011/12/23,17583
2011/12/24,17305
2011/12/25,17015
2011/12/26,16799
2011/12/27,16751
2011/12/28,16591
2011/12/29,16600
2011/12/30,16488
2011/12/31,16467
2012/01/01,16501
2012/01/02,16665
2012/01/03,16759
2012/01/04,16921
2012/01/05,17417
2012/01/06,17691
2012/01/07,17622
2012/01/08,17797
2012/01/09,17959
2012/01/10,18710
2012/01/11,19273
2012/01/12,19328
2012/01/13,19479
2012/01/14,19506
2012/01/15,19589
2012/01/16,19592
2012/01/17,19585
2012/01/18,19918
2012/01/19,19998
2012/01/20,20049
2012/01/21,19932
2012/01/22,19713
2012/01/23,19419
2012/01/24,19716
2012/01/25,20054
2012/01/26,20180
2012/01/27,20253
2012/01/28,20176
2012/01/29,20029
2012/01/30,19751
2012/01/31,19886
2012/02/01,19944
2012/02/02,20052
2012/02/03,20093
2012/02/04,20153
2012/02/05,20220
2012/02/06,20120
2012/02/07,20245
2012/02/08,20298
2012/02/09,20481
2012/02/10,20931
2012/02/11,21070
2012/02/12,20971
2012/02/13,21316
2012/02/14,21993
2012/02/15,22506
2012/02/16,23149
2012/02/17,22864
2012/02/18,22438
2012/02/19,22049
2012/02/20,21855
2012/02/21,21921
2012/02/22,21765
2012/02/23,21812
2012/02/24,21836
2012/02/25,21594
2012/02/26,21358
2012/02/27,21237
2012/02/28,21110
2012/02/29,20842
2012/03/01,20956
2012/03/02,21408
2012/03/03,21327
2012/03/04,21335
2012/03/05,21527
2012/03/06,21642
2012/03/07,21482
2012/03/08,21377
2012/03/09,21200
2012/03/10,21010
2012/03/11,20901
2012/03/12,20703
2012/03/13,20962
2012/03/14,21290
2012/03/15,21529
2012/03/16,21439
2012/03/17,21221
2012/03/18,20903
2012/03/19,20913
2012/03/20,20786
2012/03/21,20706
2012/03/22,20606
2012/03/23,20653
2012/03/24,20271
2012/03/25,20123
2012/03/26,20181
2012/03/27,20134
2012/03/28,20268
2012/03/29,20493
2012/03/30,20481
2012/03/31,20198
2012/04/01,20085
2012/04/02,20491
2012/04/03,20923
2012/04/04,21083
2012/04/05,21648
2012/04/06,21887
2012/04/07,21834
2012/04/08,21577
2012/04/09,21483
2012/04/10,21726
2012/04/11,22017
2012/04/12,22494
2012/04/13,22735
2012/04/14,22900
2012/04/15,23328
2012/04/16,23587
2012/04/17,23933
2012/04/18,24512
2012/04/19,24451
2012/04/20,24689
2012/04/21,24523
2012/04/22,24303
2012/04/23,24334
2012/04/24,24375
2012/04/25,24561
2012/04/26,24740
2012/04/27,24754
2012/04/28,24566
2012/04/29,24200
2012/04/30,24143
2012/05/01,24397
2012/05/02,24853
2012/05/03,25757
2012/05/04,26613
2012/05/05,27093
2012/05/06,27579
2012/05/07,28869
2012/05/08,29854
2012/05/09,31008
2012/05/10,31697
2012/05/11,33493
2012/05/12,35317
2012/05/13,35998
2012/05/14,39449
2012/05/15,41889
2012/05/16,43743
2012/05/17,45299
2012/05/18,47254
2012/05/19,50949
2012/05/20,54067
2012/05/21,57689
2012/05/22,59815
2012/05/23,62007
2012/05/24,64101
2012/05/25,66696
2012/05/26,66970
2012/05/27,67341
2012/05/28,69014
2012/05/29,71366
2012/05/30,72443
2012/05/31,72210
2012/06/01,72678
2012/06/02,70321
2012/06/03,71970
2012/06/04,75725
2012/06/05,79102
2012/06/06,77080
2012/06/07,78845
2012/06/08,78810
2012/06/09,79203
2012/06/10,80715
2012/06/11,81997
2012/06/12,80501
2012/06/13,85697
2012/06/14,91738
2012/06/15,95766
2012/06/16,97668
2012/06/17,98722
2012/06/18,98789
2012/06/19,99693
2012/06/20,100047
2012/06/21,99567
2012/06/22,98343
2012/06/23,96136
2012/06/24,94982
2012/06/25,94211
2012/06/26,93840
2012/06/27,93123
2012/06/28,92624
2012/06/29,90878
2012/06/30,89664
2012/07/01,87531
2012/07/02,86305
2012/07/03,84632
2012/07/04,83528
2012/07/05,82509
2012/07/06,81578
2012/07/07,80441
2012/07/08,79070
2012/07/09,78299
2012/07/10,79806
2012/07/11,81312
2012/07/12,80664
2012/07/13,80022
2012/07/14,78823
2012/07/15,79007
2012/07/16,79994
2012/07/17,80722
2012/07/18,81802
2012/07/19,83442
2012/07/20,85227
2012/07/21,86527
2012/07/22,86862
2012/07/23,87558
2012/07/24,86847
2012/07/25,85863
2012/07/26,85420
2012/07/27,83963
2012/07/28,84617
2012/07/29,84857
2012/07/30,85154
2012/07/31,88519
2012/08/01,89187
2012/08/02,89049
2012/08/03,88008
2012/08/04,87588
2012/08/05,88280
2012/08/06,89177
2012/08/07,88014
2012/08/08,88742
2012/08/09,87979
2012/08/10,87059
2012/08/11,86469
2012/08/12,86594
2012/08/13,89231
2012/08/14,89593
2012/08/15,93105
2012/08/16,95345
2012/08/17,97324
2012/08/18,97535
2012/08/19,97700
2012/08/20,97306
2012/08/21,97412
2012/08/22,97597
2012/08/23,96270
2012/08/24,95707
2012/08/25,95905
2012/08/26,94120
2012/08/27,94181
2012/08/28,93493
2012/08/29,92735
2012/08/30,92652
2012/08/31,94308
2012/09/01,94934
2012/09/02,94391
2012/09/03,94989
2012/09/04,96346
2012/09/05,96526
2012/09/06,97015
2012/09/07,96134
2012/09/08,95873
2012/09/09,94920
2012/09/10,94933
2012/09/11,95990
2012/09/12,94833
2012/09/13,95166
2012/09/14,95468
2012/09/15,94554
2012/09/16,93689
2012/09/17,91807
2012/09/18,91390
2012/09/19,91917
2012/09/20,91472
2012/09/21,90821
2012/09/22,89634
2012/09/23,89062
2012/09/24,88840
2012/09/25,87682
2012/09/26,88681
2012/09/27,87968
2012/09/28,88308
2012/09/29,86963
2012/09/30,85450
2012/10/01,86068
2012/10/02,87247
2012/10/03,88192
2012/10/04,90219
2012/10/05,91950
2012/10/06,92442
2012/10/07,94871
2012/10/08,95005
2012/10/09,96297
2012/10/10,96234
2012/10/11,95908
2012/10/12,95505
2012/10/13,95979
2012/10/14,96379
2012/10/15,95721
2012/10/16,96291
2012/10/17,97287
2012/10/18,96950
2012/10/19,96749
2012/10/20,96487
2012/10/21,97667
2012/10/22,99106
2012/10/23,100534
2012/10/24,100164
2012/10/25,99682
2012/10/26,97489
2012/10/27,94176
2012/10/28,91509
2012/10/29,90272
2012/10/30,90708
2012/10/31,90815
2012/11/01,90175
2012/11/02,90334
2012/11/03,89342
2012/11/04,88347
2012/11/05,88872
2012/11/06,90156
2012/11/07,91199
2012/11/08,91692
2012/11/09,90758
2012/11/10,90628
2012/11/11,89379
2012/11/12,88998
2012/11/13,88892
2012/11/14,89169
2012/11/15,91190
2012/11/16,93286
2012/11/17,94951
2012/11/18,95655
2012/11/19,96831
2012/11/20,97835
2012/11/21,99367
2012/11/22,99376
2012/11/23,99423
2012/11/24,98839
2012/11/25,100097
2012/11/26,100599
2012/11/27,99853
2012/11/28,99829
2012/11/29,100149
2012/11/30,100562
2012/12/01,99989
2012/12/02,97931
2012/12/03,96151
2012/12/04,98802
2012/12/05,101123
2012/12/06,103028
2012/12/07,103577
2012/12/08,103710
2012/12/09,104550
2012/12/10,105508
2012/12/11,106324
2012/12/12,107912
2012/12/13,110680
2012/12/14,114387
2012/12/15,115017
2012/12/16,116832
2012/12/17,117797
2012/12/18,122000
2012/12/19,122960
2012/12/20,125030
2012/12/21,126860
2012/12/22,127671
2012/12/23,128087
2012/12/24,128562
2012/12/25,126783
2012/12/26,126187
2012/12/27,126515
2012/12/28,126521
2012/12/29,126424
2012/12/30,125688
2012/12/31,123287
2013/01/01,121077
2013/01/02,120626
2013/01/03,119813
2013/01/04,121232
2013/01/05,121039
2013/01/06,119721
2013/01/07,118797
2013/01/08,120765
2013/01/09,122544
2013/01/10,125198
2013/01/11,129197
2013/01/12,131384
2013/01/13,133383
2013/01/14,132978
2013/01/15,134611
2013/01/16,137587
2013/01/17,141613
2013/01/18,144425
2013/01/19,145407
2013/01/20,145095
2013/01/21,144734
2013/01/22,144738
2013/01/23,146645
2013/01/24,146912
2013/01/25,148024
2013/01/26,148287
2013/01/27,149179
2013/01/28,150415
2013/01/29,150859
2013/01/30,149344
2013/01/31,147740
2013/02/01,149760
2013/02/02,150331
2013/02/03,150260
2013/02/04,150466
2013/02/05,149896
2013/02/06,148566
2013/02/07,150447
2013/02/08,152374
2013/02/09,154111
2013/02/10,154100
2013/02/11,154792
2013/02/12,157222
2013/02/13,157294
2013/02/14,157328
2013/02/15,156588
2013/02/16,154543
2013/02/17,152702
2013/02/18,152137
2013/02/19,152672
2013/02/20,152458
2013/02/21,151796
2013/02/22,152776
2013/02/23,153441
2013/02/24,153825
2013/02/25,153560
2013/02/26,154923
2013/02/27,154332
2013/02/28,155574
2013/03/01,158217
2013/03/02,159645
2013/03/03,159480
2013/03/04,159815
2013/03/05,162053
2013/03/06,164147
2013/03/07,166578
2013/03/08,166246
2013/03/09,165639
2013/03/10,166911
2013/03/11,167140
2013/03/12,167964
2013/03/13,167935
2013/03/14,167162
2013/03/15,167511
2013/03/16,163217
2013/03/17,157906
2013/03/18,154657
2013/03/19,153225
2013/03/20,150051
2013/03/21,148566
2013/03/22,147410
2013/03/23,145976
2013/03/24,144941
2013/03/25,146466
2013/03/26,147428
2013/03/27,150219
2013/03/28,151834
2013/03/29,153511
2013/03/30,155720
2013/03/31,155210
2013/04/01,154181
2013/04/02,155553
2013/04/03,157402
2013/04/04,161541
2013/04/05,163382
2013/04/06,163071
2013/04/07,165803
2013/04/08,167694
2013/04/09,168432
2013/04/10,168432
2013/04/11,171533
2013/04/12,171033
2013/04/13,169365
2013/04/14,169740
2013/04/15,169233
2013/04/16,170005
2013/04/17,169604
2013/04/18,167980
2013/04/19,170793
2013/04/20,169930
2013/04/21,166905
2013/04/22,165624
2013/04/23,166194
2013/04/24,168992
2013/04/25,169420
2013/04/26,168657
2013/04/27,167269
2013/04/28,164344
2013/04/29,163256
2013/04/30,164428
2013/05/01,164806
2013/05/02,166873
2013/05/03,167875
2013/05/04,167230
2013/05/05,166284
2013/05/06,166079
2013/05/07,166394
2013/05/08,165756
2013/05/09,167259
2013/05/10,168762
2013/05/11,170168
2013/05/12,170937
2013/05/13,170794
2013/05/14,172796
2013/05/15,175707
2013/05/16,177343
2013/05/17,177122
2013/05/18,176499
2013/05/19,174240
2013/05/20,174669
2013/05/21,174622
2013/05/22,173602
2013/05/23,172866
2013/05/24,171967
2013/05/25,170481
2013/05/26,168083
2013/05/27,166820
2013/05/28,166993
2013/05/29,166541
2013/05/30,165877
2013/05/31,164677
2013/06/01,162103
2013/06/02,159468
2013/06/03,157335
2013/06/04,155553
2013/06/05,155049
2013/06/06,154300
2013/06/07,154331
2013/06/08,152299
2013/06/09,151116
2013/06/10,149022
2013/06/11,147351
2013/06/12,144695
2013/06/13,142330
2013/06/14,141574
2013/06/15,138669
2013/06/16,136588
2013/06/17,137011
2013/06/18,137815
2013/06/19,139262
2013/06/20,140492
2013/06/21,139949
2013/06/22,138508
2013/06/23,136460
2013/06/24,136391
2013/06/25,135846
2013/06/26,134868
2013/06/27,134386
2013/06/28,134447
2013/06/29,132593
2013/06/30,130012
2013/07/01,128933
2013/07/02,128182
2013/07/03,125460
2013/07/04,123639
2013/07/05,121483
2013/07/06,119082
2013/07/07,116307
2013/07/08,114897
2013/07/09,114147
2013/07/10,112780
2013/07/11,112936
2013/07/12,115452
2013/07/13,115454
2013/07/14,114284
2013/07/15,113679
2013/07/16,113499
2013/07/17,112682
2013/07/18,112963
2013/07/19,111924
2013/07/20,110057
2013/07/21,108310
2013/07/22,108409
2013/07/23,109427
2013/07/24,110427
2013/07/25,112348
2013/07/26,111913
2013/07/27,110803
2013/07/28,110362
2013/07/29,110386
2013/07/30,109713
2013/07/31,110702
2013/08/01,112297
2013/08/02,112771
2013/08/03,113580
2013/08/04,113563
2013/08/05,114088
2013/08/06,114846
2013/08/07,116160
2013/08/08,116820
2013/08/09,116515
2013/08/10,116260
2013/08/11,113976
2013/08/12,115273
2013/08/13,116786
2013/08/14,118635
2013/08/15,121504
2013/08/16,125437
2013/08/17,125712
2013/08/18,126024
2013/08/19,129369
2013/08/20,130790
2013/08/21,131259
2013/08/22,131352
2013/08/23,131460
2013/08/24,131438
2013/08/25,132176
2013/08/26,133375
2013/08/27,136126
2013/08/28,137657
2013/08/29,137358
2013/08/30,137457
2013/08/31,134915
2013/09/01,132342
2013/09/02,130647
2013/09/03,130656
2013/09/04,131707
2013/09/05,132405
2013/09/06,133342
2013/09/07,134848
2013/09/08,134623
2013/09/09,133905
2013/09/10,133361
2013/09/11,131669
2013/09/12,130549
2013/09/13,128634
2013/09/14,126140
2013/09/15,127020
2013/09/16,129245
2013/09/17,131591
2013/09/18,133683
2013/09/19,133884
2013/09/20,133700
2013/09/21,133099
2013/09/22,131781
2013/09/23,132198
2013/09/24,132182
2013/09/25,131232
2013/09/26,133139
2013/09/27,132510
2013/09/28,131283
2013/09/29,130225
2013/09/30,130437
2013/10/01,131024
2013/10/02,133016
2013/10/03,133802
2013/10/04,133561
2013/10/05,131156
2013/10/06,129973
2013/10/07,130976
2013/10/08,130742
2013/10/09,130884
2013/10/10,131319
2013/10/11,131080
2013/10/12,129553
2013/10/13,128829
2013/10/14,127829
2013/10/15,126082
2013/10/16,125525
2013/10/17,126031
2013/10/18,127133
2013/10/19,127313
2013/10/20,126945
2013/10/21,127773
2013/10/22,128204
2013/10/23,128626
2013/10/24,130580
2013/10/25,130357
2013/10/26,130129
2013/10/27,129252
2013/10/28,129660
2013/10/29,130688
2013/10/30,130293
2013/10/31,130613
2013/11/01,129041
2013/11/02,127528
2013/11/03,126007
2013/11/04,125622
2013/11/05,127623
2013/11/06,131331
2013/11/07,137010
2013/11/08,142992
2013/11/09,146641
2013/11/10,148406
2013/11/11,148551
2013/11/12,148095
2013/11/13,150477
2013/11/14,152612
2013/11/15,154096
2013/11/16,151726
2013/11/17,150981
2013/11/18,157701
2013/11/19,167683
2013/11/20,171909
2013/11/21,178492
2013/11/22,181616
2013/11/23,183407
2013/11/24,183404
2013/11/25,183843
2013/11/26,188196
2013/11/27,193149
2013/11/28,196723
2013/11/29,200158
2013/11/30,200163
2013/12/01,199422
2013/12/02,201457
2013/12/03,200418
2013/12/04,202509
2013/12/05,204809
2013/12/06,202492
2013/12/07,200054
2013/12/08,194920
2013/12/09,193474
2013/12/10,193359
2013/12/11,193519
2013/12/12,192033
2013/12/13,191074
2013/12/14,189534
2013/12/15,188398
2013/12/16,187835
2013/12/17,186609
2013/12/18,187731
2013/12/19,185190
2013/12/20,185057
2013/12/21,184333
2013/12/22,182892
2013/12/23,181959
2013/12/24,181009
2013/12/25,180701
2013/12/26,179764
2013/12/27,177599
2013/12/28,177605
2013/12/29,177416
2013/12/30,177265
2013/12/31,175148
2014/01/01,170628
2014/01/02,173360
2014/01/03,174857
2014/01/04,175506
2014/01/05,174898
2014/01/06,176712
2014/01/07,176694
2014/01/08,175476
2014/01/09,173301
2014/01/10,171582
2014/01/11,169562
2014/01/12,166773
2014/01/13,166749
2014/01/14,167247
2014/01/15,166918
2014/01/16,166436
2014/01/17,167947
2014/01/18,166433
2014/01/19,164889
2014/01/20,166137
2014/01/21,169607
2014/01/22,169745
2014/01/23,170755
2014/01/24,170762
2014/01/25,170464
2014/01/26,170948
2014/01/27,172005
2014/01/28,174827
2014/01/29,175963
2014/01/30,175867
2014/01/31,175326
2014/02/01,173791
2014/02/02,172802
2014/02/03,173315
2014/02/04,176395
2014/02/05,179264
2014/02/06,181243
2014/02/07,185362
2014/02/08,185453
2014/02/09,187064
2014/02/10,188579
2014/02/11,189268
2014/02/12,193239
2014/02/13,194814
2014/02/14,196739
2014/02/15,195663
2014/02/16,192423
2014/02/17,193987
2014/02/18,196020
2014/02/19,196645
2014/02/20,198566
2014/02/21,202235
2014/02/22,201116
2014/02/23,201716
2014/02/24,203274
2014/02/25,208325
2014/02/26,209914
2014/02/27,209776
2014/02/28,211503
2014/03/01,214707
2014/03/02,216286
2014/03/03,223772
2014/03/04,232385
2014/03/05,235675
2014/03/06,236276
2014/03/07,237095
2014/03/08,235412
2014/03/09,233107
2014/03/10,236010
2014/03/11,236998
2014/03/12,237158
2014/03/13,238422
2014/03/14,242767
2014/03/15,239105
2014/03/16,234480
2014/03/17,232995
2014/03/18,229279
2014/03/19,228861
2014/03/20,228068
2014/03/21,228460
2014/03/22,229395
2014/03/23,223940
2014/03/24,223506
2014/03/25,224986
2014/03/26,226191
2014/03/27,227003
2014/03/28,226550
2014/03/29,223089
2014/03/30,223688
2014/03/31,222766
2014/04/01,222454
2014/04/02,220758
2014/04/03,217814
2014/04/04,216534
2014/04/05,214949
2014/04/06,214783
2014/04/07,216643
2014/04/08,221544
2014/04/09,222976
2014/04/10,224999
2014/04/11,224912
2014/04/12,221367
2014/04/13,217554
2014/04/14,217457
2014/04/15,219010
2014/04/16,222363
2014/04/17,222445
2014/04/18,221351
2014/04/19,219537
2014/04/20,216309
2014/04/21,214652
2014/04/22,219386
2014/04/23,220842
2014/04/24,224643
2014/04/25,224769
2014/04/26,221878
2014/04/27,219236
2014/04/28,220504
2014/04/29,220933
2014/04/30,224114
2014/05/01,222036
2014/05/02,221354
