Date,sentbyaddress7roc
2011/06/08,77.116
2011/06/09,73.081
2011/06/10,38.032
2011/06/11,25.184
2011/06/12,47.879
2011/06/13,20.979
2011/06/14,59.153
2011/06/15,11.087
2011/06/16,7.96
2011/06/17,4.313
2011/06/18,6.477
2011/06/19,-2.321
2011/06/20,-0.827
2011/06/21,-23.688
2011/06/22,-6.128
2011/06/23,-16.978
2011/06/24,-4.195
2011/06/25,-12.388
2011/06/26,-16.136
2011/06/27,9.856
2011/06/28,7.639
2011/06/29,-12.801
2011/06/30,-6.213
2011/07/01,-7.027
2011/07/02,-16.833
2011/07/03,-11.259
2011/07/04,-19.648
2011/07/05,-14.034
2011/07/06,4.195
2011/07/07,-10.291
2011/07/08,-12.099
2011/07/09,-4.005
2011/07/10,-6.399
2011/07/11,2.725
2011/07/12,-11.617
2011/07/13,-10.731
2011/07/14,3.958
2011/07/15,-7.633
2011/07/16,12.625
2011/07/17,1.38
2011/07/18,-10.243
2011/07/19,7.58
2011/07/20,-4.818
2011/07/21,-10.72
2011/07/22,10.126
2011/07/23,-12.743
2011/07/24,-0.609
2011/07/25,4.005
2011/07/26,-4.913
2011/07/27,-6.876
2011/07/28,3.561
2011/07/29,-14.034
2011/07/30,-16.375
2011/07/31,1.727
2011/08/01,-11.22
2011/08/02,4.665
2011/08/03,-7.016
2011/08/04,-4.991
2011/08/05,-1.996
2011/08/06,3.65
2011/08/07,-16.836
2011/08/08,-11.126
2011/08/09,2.301
2011/08/10,10.608
2011/08/11,-2.707
2011/08/12,-4.364
2011/08/13,15.556
2011/08/14,13.754
2011/08/15,11.868
2011/08/16,-0.241
2011/08/17,-10.895
2011/08/18,0.05
2011/08/19,4.633
2011/08/20,-5.094
2011/08/21,-3.468
2011/08/22,-3.335
2011/08/23,-18.267
2011/08/24,-1.866
2011/08/25,-6.852
2011/08/26,-2.602
2011/08/27,-9.726
2011/08/28,-22.613
2011/08/29,-4.095
2011/08/30,5.032
2011/08/31,0.909
2011/09/01,-0.302
2011/09/02,-3.651
2011/09/03,-4.146
2011/09/04,25.23
2011/09/05,-5.814
2011/09/06,4.337
2011/09/07,-3.273
2011/09/08,-7.068
2011/09/09,3.646
2011/09/10,0.409
2011/09/11,-9.087
2011/09/12,-4.087
2011/09/13,-20.228
2011/09/14,-12.805
2011/09/15,-1.06
2011/09/16,-15.643
2011/09/17,-10.627
2011/09/18,-6.583
2011/09/19,-2.862
2011/09/20,14.92
2011/09/21,13.403
2011/09/22,-8.894
2011/09/23,-0.027
2011/09/24,2.102
2011/09/25,-10.961
2011/09/26,-14.481
2011/09/27,-19.584
2011/09/28,-15.916
2011/09/29,-7.465
2011/09/30,-5.471
2011/10/01,-5.857
2011/10/02,-7.843
2011/10/03,8.584
2011/10/04,-4.934
2011/10/05,-1.223
2011/10/06,7.517
2011/10/07,0.663
2011/10/08,-1.64
2011/10/09,5.429
2011/10/10,-6.111
2011/10/11,4.875
2011/10/12,-1.209
2011/10/13,-16.44
2011/10/14,1.662
2011/10/15,5.968
2011/10/16,-7.646
2011/10/17,-0.116
2011/10/18,-16.513
2011/10/19,-12.272
2011/10/20,-6.751
2011/10/21,-13.707
2011/10/22,-9.591
2011/10/23,11.151
2011/10/24,0.889
2011/10/25,9.895
2011/10/26,1.287
2011/10/27,0.944
2011/10/28,-1.786
2011/10/29,7.39
2011/10/30,-12.617
2011/10/31,-11.384
2011/11/01,-0.113
2011/11/02,7.406
2011/11/03,18.18
2011/11/04,27.724
2011/11/05,4.027
2011/11/06,3.328
2011/11/07,1.6
2011/11/08,7.084
2011/11/09,10.924
2011/11/10,11.077
2011/11/11,-21.68
2011/11/12,-9.712
2011/11/13,3.771
2011/11/14,8.685
2011/11/15,1.86
2011/11/16,-8.854
2011/11/17,-19.845
2011/11/18,3.901
2011/11/19,-19.57
2011/11/20,-15.877
2011/11/21,-28.222
2011/11/22,-23.052
2011/11/23,-19.27
2011/11/24,-14.657
2011/11/25,-11.071
2011/11/26,-1.107
2011/11/27,-0.077
2011/11/28,25.825
2011/11/29,27.303
2011/11/30,26.621
2011/12/01,29.603
2011/12/02,16.419
2011/12/03,19.541
2011/12/04,8.736
2011/12/05,1.54
2011/12/06,10.608
2011/12/07,-11.055
2011/12/08,-10.688
2011/12/09,-11.054
2011/12/10,-0.308
2011/12/11,-4.059
2011/12/12,-16.348
2011/12/13,-30.189
2011/12/14,-5.353
2011/12/15,-17.877
2011/12/16,-11.466
2011/12/17,-14.405
2011/12/18,-8.892
2011/12/19,17.807
2011/12/20,19.973
2011/12/21,-2.776
2011/12/22,23.045
2011/12/23,15.437
2011/12/24,-2.542
2011/12/25,13.361
2011/12/26,-5.504
2011/12/27,-14.594
2011/12/28,-8.472
2011/12/29,-6.987
2011/12/30,-12.919
2011/12/31,4.42
2012/01/01,-6.234
2012/01/02,-5.045
2012/01/03,7.518
2012/01/04,13.825
2012/01/05,30.955
2012/01/06,33.316
2012/01/07,20.586
2012/01/08,25.28
2012/01/09,14.72
2012/01/10,16.548
2012/01/11,23.883
2012/01/12,-8.743
2012/01/13,1.103
2012/01/14,14.608
2012/01/15,-3.395
2012/01/16,12.021
2012/01/17,0.029
2012/01/18,-4.985
2012/01/19,5.9
2012/01/20,-1.352
2012/01/21,-8.694
2012/01/22,-14.795
2012/01/23,-9.688
2012/01/24,3.604
2012/01/25,15.72
2012/01/26,-3.111
2012/01/27,-3.641
2012/01/28,-2.448
2012/01/29,21.502
2012/01/30,1.758
2012/01/31,2.862
2012/02/01,-12.065
2012/02/02,13.428
2012/02/03,16.028
2012/02/04,19.639
2012/02/05,7.847
2012/02/06,0.276
2012/02/07,-3.5
2012/02/08,2.573
2012/02/09,-1.742
2012/02/10,4.167
2012/02/11,-2.615
2012/02/12,-1.715
2012/02/13,21.444
2012/02/14,27.464
2012/02/15,21.688
2012/02/16,18.502
2012/02/17,-15.195
2012/02/18,-4.711
2012/02/19,-10.712
2012/02/20,-14.929
2012/02/21,-24.909
2012/02/22,-13.396
2012/02/23,-7.174
2012/02/24,11.099
2012/02/25,-1.943
2012/02/26,2.116
2012/02/27,6.08
2012/02/28,11.409
2012/02/29,-2.758
2012/03/01,-10.098
2012/03/02,8.501
2012/03/03,-13.891
2012/03/04,17.091
2012/03/05,7.983
2012/03/06,-5.098
2012/03/07,-0.172
2012/03/08,1.892
2012/03/09,-8.977
2012/03/10,5.206
2012/03/11,-17.938
2012/03/12,-9.909
2012/03/13,11.824
2012/03/14,1.801
2012/03/15,-9.335
2012/03/16,-0.677
2012/03/17,22.047
2012/03/18,5.484
2012/03/19,2.257
2012/03/20,-6.735
2012/03/21,2.231
2012/03/22,8.161
2012/03/23,-10.539
2012/03/24,-10.168
2012/03/25,1.017
2012/03/26,0.571
2012/03/27,-3.062
2012/03/28,0.643
2012/03/29,7.267
2012/03/30,9.88
2012/03/31,-0.306
2012/04/01,-7.858
2012/04/02,-3.813
2012/04/03,13.777
2012/04/04,-0.959
2012/04/05,-8.431
2012/04/06,-0.176
2012/04/07,-2.734
2012/04/08,8.93
2012/04/09,1.953
2012/04/10,0.923
2012/04/11,13.188
2012/04/12,19.428
2012/04/13,2.826
2012/04/14,26.665
2012/04/15,15.761
2012/04/16,28.364
2012/04/17,1.115
2012/04/18,4.785
2012/04/19,-4.948
2012/04/20,22.323
2012/04/21,-7.366
2012/04/22,-7.152
2012/04/23,-13.224
2012/04/24,-2.253
2012/04/25,-8.119
2012/04/26,12.464
2012/04/27,-12.672
2012/04/28,-0.998
2012/04/29,9.76
2012/04/30,21.735
2012/05/01,18.087
2012/05/02,16.584
2012/05/03,18.395
2012/05/04,40.462
2012/05/05,33.354
2012/05/06,22.391
2012/05/07,33.953
2012/05/08,27.087
2012/05/09,31.752
2012/05/10,-8.345
2012/05/11,20.109
2012/05/12,17.884
2012/05/13,12.489
2012/05/14,39.193
2012/05/15,15.907
2012/05/16,-0.01
2012/05/17,13.846
2012/05/18,3.996
2012/05/19,43.516
2012/05/20,48.784
2012/05/21,-9.628
2012/05/22,-1.218
2012/05/23,19.037
2012/05/24,27.596
2012/05/25,11.978
2012/05/26,-23.264
2012/05/27,-12.773
2012/05/28,-4.391
2012/05/29,18.597
2012/05/30,-4.268
2012/05/31,-2.301
2012/06/01,-3.912
2012/06/02,-23.819
2012/06/03,21.368
2012/06/04,40.359
2012/06/05,32.181
2012/06/06,-18.064
2012/06/07,19.782
2012/06/08,-6.668
2012/06/09,59.287
2012/06/10,8.345
2012/06/11,-23.369
2012/06/12,-49.75
2012/06/13,107.01
2012/06/14,49.273
2012/06/15,75.584
2012/06/16,30.121
2012/06/17,15.32
2012/06/18,22.113
2012/06/19,60.392
2012/06/20,-34.937
2012/06/21,-42.531
2012/06/22,-40.407
2012/06/23,-30.404
2012/06/24,-31.974
2012/06/25,-15.818
2012/06/26,3.536
2012/06/27,22.004
2012/06/28,12.727
2012/06/29,14.873
2012/06/30,11.72
2012/07/01,4.523
2012/07/02,9.038
2012/07/03,-8.292
2012/07/04,-21.595
2012/07/05,-16.536
2012/07/06,-13.796
2012/07/07,1.968
2012/07/08,-7.556
2012/07/09,-12.469
2012/07/10,15.32
2012/07/11,15.613
2012/07/12,23.691
2012/07/13,6.285
2012/07/14,-7.638
2012/07/15,13.152
2012/07/16,19.314
2012/07/17,7.165
2012/07/18,-1.772
2012/07/19,1.589
2012/07/20,25.497
2012/07/21,23.325
2012/07/22,33.501
2012/07/23,10.557
2012/07/24,-13.62
2012/07/25,-8.217
2012/07/26,-9.14
2012/07/27,-13.429
2012/07/28,6.283
2012/07/29,-14.779
2012/07/30,-13.114
2012/07/31,61.569
2012/08/01,26.857
2012/08/02,32.518
2012/08/03,11.062
2012/08/04,-11.118
2012/08/05,8.26
2012/08/06,18.643
2012/08/07,-29.503
2012/08/08,23.52
2012/08/09,-8.207
2012/08/10,4.522
2012/08/11,8.512
2012/08/12,5.25
2012/08/13,14.122
2012/08/14,1.661
2012/08/15,-5.297
2012/08/16,58.095
2012/08/17,45.125
2012/08/18,32.279
2012/08/19,9.64
2012/08/20,-14.731
2012/08/21,25.919
2012/08/22,2.269
2012/08/23,-27.456
2012/08/24,-20.962
2012/08/25,-27.569
2012/08/26,-21.381
2012/08/27,-9.327
2012/08/28,-26.269
2012/08/29,-16.226
2012/08/30,-18.515
2012/08/31,12.119
2012/09/01,25.991
2012/09/02,4.538
2012/09/03,-10.673
2012/09/04,7.814
2012/09/05,7.941
2012/09/06,32.963
2012/09/07,-15.693
2012/09/08,-25.319
2012/09/09,10.794
2012/09/10,10.087
2012/09/11,9.201
2012/09/12,-19.413
2012/09/13,-28.066
2012/09/14,-7.698
2012/09/15,-10.631
2012/09/16,-21.704
2012/09/17,-15.383
2012/09/18,-11.965
2012/09/19,16.171
2012/09/20,29.799
2012/09/21,-10.042
2012/09/22,-14.24
2012/09/23,-9.274
2012/09/24,2.167
2012/09/25,4.818
2012/09/26,10.08
2012/09/27,-11.828
2012/09/28,28.817
2012/09/29,27.366
2012/09/30,2.636
2012/10/01,1.008
2012/10/02,11.748
2012/10/03,-12.416
2012/10/04,12.809
2012/10/05,-3.315
2012/10/06,11.95
2012/10/07,35.873
2012/10/08,37.133
2012/10/09,-3.549
2012/10/10,7.308
2012/10/11,-13.495
2012/10/12,-9.252
2012/10/13,-3.295
2012/10/14,-11.927
2012/10/15,-8.051
2012/10/16,-15.344
2012/10/17,-5.012
2012/10/18,9.289
2012/10/19,-9.209
2012/10/20,6.23
2012/10/21,6.809
2012/10/22,-4.718
2012/10/23,-4.529
2012/10/24,-5.013
2012/10/25,-14.433
2012/10/26,-2.228
2012/10/27,-29.299
2012/10/28,-29.051
2012/10/29,-30.13
2012/10/30,-6.071
2012/10/31,-14.996
2012/11/01,-17.62
2012/11/02,-9.352
2012/11/03,8.915
2012/11/04,7.255
2012/11/05,19.359
2012/11/06,6.104
2012/11/07,23.198
2012/11/08,16.278
2012/11/09,6.935
2012/11/10,-1.698
2012/11/11,-1.145
2012/11/12,-12.083
2012/11/13,-13.437
2012/11/14,-11.268
2012/11/15,28.606
2012/11/16,34.907
2012/11/17,41.664
2012/11/18,47.744
2012/11/19,39.688
2012/11/20,33.416
2012/11/21,14.806
2012/11/22,-11.49
2012/11/23,-31.893
2012/11/24,-19.855
2012/11/25,-20.13
2012/11/26,-7.249
2012/11/27,-15.42
2012/11/28,-2.138
2012/11/29,-4.236
2012/11/30,7.881
2012/12/01,-5.047
2012/12/02,-24.396
2012/12/03,-26.665
2012/12/04,0.797
2012/12/05,-1.965
2012/12/06,2.847
2012/12/07,12.537
2012/12/08,17.285
2012/12/09,42.155
2012/12/10,15.347
2012/12/11,0.399
2012/12/12,-0.193
2012/12/13,13.046
2012/12/14,6.862
2012/12/15,-7.58
2012/12/16,-0.617
2012/12/17,29.91
2012/12/18,35.568
2012/12/19,8.02
2012/12/20,-15.717
2012/12/21,9.084
2012/12/22,60.042
2012/12/23,2.635
2012/12/24,-15.526
2012/12/25,-39.194
2012/12/26,-28.681
2012/12/27,-6.796
2012/12/28,-5.596
2012/12/29,-35.103
2012/12/30,27.238
2012/12/31,-4.481
2013/01/01,16.812
2013/01/02,40.078
2013/01/03,48.453
2013/01/04,12.237
2013/01/05,41.636
2013/01/06,-13.457
2013/01/07,44.896
2013/01/08,38.225
2013/01/09,20.856
2013/01/10,10.87
2013/01/11,29.754
2013/01/12,-8.061
2013/01/13,29.166
2013/01/14,-13.525
2013/01/15,17.123
2013/01/16,13.402
2013/01/17,-3.962
2013/01/18,-10.114
2013/01/19,0.976
2013/01/20,-15.128
2013/01/21,-1.408
2013/01/22,-14.764
2013/01/23,-20.528
2013/01/24,-6.924
2013/01/25,-9.265
2013/01/26,10.305
2013/01/27,18.131
2013/01/28,19.994
2013/01/29,6.354
2013/01/30,-7.406
2013/01/31,-7.793
2013/02/01,26.096
2013/02/02,3.289
2013/02/03,4.252
2013/02/04,4.674
2013/02/05,17.364
2013/02/06,20.935
2013/02/07,21.031
2013/02/08,-8.972
2013/02/09,-3.338
2013/02/10,3.215
2013/02/11,-5.368
2013/02/12,-14.89
2013/02/13,-2.181
2013/02/14,-15.083
2013/02/15,-14.905
2013/02/16,-15.981
2013/02/17,-19.793
2013/02/18,-4.232
2013/02/19,-4.642
2013/02/20,-3.423
2013/02/21,6.721
2013/02/22,12.376
2013/02/23,19.005
2013/02/24,17.14
2013/02/25,14.259
2013/02/26,15.655
2013/02/27,5.465
2013/02/28,6.402
2013/03/01,9.984
2013/03/02,-14.531
2013/03/03,-20.631
2013/03/04,-9.533
2013/03/05,-4.797
2013/03/06,20.606
2013/03/07,9.574
2013/03/08,-11.228
2013/03/09,5.273
2013/03/10,26.766
2013/03/11,-3.282
2013/03/12,-2.624
2013/03/13,-4.786
2013/03/14,-6.925
2013/03/15,14.846
2013/03/16,-4.377
2013/03/17,-13.455
2013/03/18,14.42
2013/03/19,18.269
2013/03/20,-3.897
2013/03/21,8.362
2013/03/22,11.263
2013/03/23,28.508
2013/03/24,44.254
2013/03/25,11.033
2013/03/26,4.839
2013/03/27,18.864
2013/03/28,24.994
2013/03/29,13.314
2013/03/30,20.403
2013/03/31,-20.028
2013/04/01,7.825
2013/04/02,28.029
2013/04/03,36.424
2013/04/04,27.513
2013/04/05,20.629
2013/04/06,0.653
2013/04/07,30.39
2013/04/08,36.846
2013/04/09,19.854
2013/04/10,21.109
2013/04/11,6.365
2013/04/12,-5.543
2013/04/13,5.321
2013/04/14,-12.752
2013/04/15,-11.67
2013/04/16,-10.075
2013/04/17,-26.728
2013/04/18,-28.595
2013/04/19,2.853
2013/04/20,-10.062
2013/04/21,2.349
2013/04/22,-8.432
2013/04/23,-5.544
2013/04/24,3.232
2013/04/25,14.992
2013/04/26,-13.259
2013/04/27,-6.333
2013/04/28,-1.475
2013/04/29,0.753
2013/04/30,-30.111
2013/05/01,-14.613
2013/05/02,-16.497
2013/05/03,-15.808
2013/05/04,-10.039
2013/05/05,-3.003
2013/05/06,-8.08
2013/05/07,30.764
2013/05/08,2.946
2013/05/09,8.67
2013/05/10,14.172
2013/05/11,30.078
2013/05/12,5.433
2013/05/13,4.361
2013/05/14,-3.509
2013/05/15,0.704
2013/05/16,-2.988
2013/05/17,-9.762
2013/05/18,-17.473
2013/05/19,-9.892
2013/05/20,-10.627
2013/05/21,-1.982
2013/05/22,-11.338
2013/05/23,4.004
2013/05/24,8.683
2013/05/25,-2.999
2013/05/26,-2.918
2013/05/27,-1.639
2013/05/28,-7.619
2013/05/29,8.594
2013/05/30,-9.61
2013/05/31,-6.927
2013/06/01,4.06
2013/06/02,1.942
2013/06/03,9.118
2013/06/04,3.101
2013/06/05,-9.499
2013/06/06,-2.389
2013/06/07,0.234
2013/06/08,-13.629
2013/06/09,-10.153
2013/06/10,-15.797
2013/06/11,-12.975
2013/06/12,-11.304
2013/06/13,-8.66
2013/06/14,8.661
2013/06/15,-3.924
2013/06/16,-8.293
2013/06/17,-2.542
2013/06/18,-1.16
2013/06/19,12.264
2013/06/20,1.7
2013/06/21,-11.986
2013/06/22,7.079
2013/06/23,0.978
2013/06/24,8.754
2013/06/25,-2.713
2013/06/26,-7.175
2013/06/27,-7.579
2013/06/28,1.358
2013/06/29,-2.612
2013/06/30,-0.215
2013/07/01,7.839
2013/07/02,3.034
2013/07/03,3.287
2013/07/04,-3.185
2013/07/05,-14.375
2013/07/06,-10.194
2013/07/07,-10.106
2013/07/08,-6.207
2013/07/09,5.9
2013/07/10,-0.388
2013/07/11,30.583
2013/07/12,41.296
2013/07/13,22.593
2013/07/14,3.688
2013/07/15,-8.08
2013/07/16,1.423
2013/07/17,-1.676
2013/07/18,-17.906
2013/07/19,-27.763
2013/07/20,-23.117
2013/07/21,11.991
2013/07/22,4.144
2013/07/23,-4.771
2013/07/24,1.446
2013/07/25,4.614
2013/07/26,2.783
2013/07/27,8.781
2013/07/28,-3.031
2013/07/29,11.347
2013/07/30,12.468
2013/07/31,28.026
2013/08/01,33.081
2013/08/02,30.819
2013/08/03,22.735
2013/08/04,17.561
2013/08/05,14.37
2013/08/06,5.274
2013/08/07,-6.045
2013/08/08,-14.459
2013/08/09,-18.324
2013/08/10,3.361
2013/08/11,-7.966
2013/08/12,45.687
2013/08/13,-5.152
2013/08/14,-0.671
2013/08/15,1.273
2013/08/16,28.877
2013/08/17,-1.718
2013/08/18,7.926
2013/08/19,-23.813
2013/08/20,11.971
2013/08/21,5.537
2013/08/22,14.191
2013/08/23,-13.471
2013/08/24,-1.815
2013/08/25,-1.843
2013/08/26,-14.193
2013/08/27,3.442
2013/08/28,3.358
2013/08/29,-13.694
2013/08/30,18.971
2013/08/31,32.891
2013/09/01,-11.86
2013/09/02,-24.733
2013/09/03,-25.405
2013/09/04,-18.888
2013/09/05,-11.264
2013/09/06,-26.748
2013/09/07,-31.299
2013/09/08,-2.315
2013/09/09,12.566
2013/09/10,-3.3
2013/09/11,-0.418
2013/09/12,4.671
2013/09/13,-2.696
2013/09/14,-14.152
2013/09/15,-2.907
2013/09/16,2.028
2013/09/17,11.953
2013/09/18,4.133
2013/09/19,4.82
2013/09/20,8.547
2013/09/21,18.908
2013/09/22,10.24
2013/09/23,11.647
2013/09/24,5.812
2013/09/25,-6.444
2013/09/26,-2.498
2013/09/27,0.579
2013/09/28,1.747
2013/09/29,11.078
2013/09/30,0.59
2013/10/01,11.488
2013/10/02,25.634
2013/10/03,-3.325
2013/10/04,-7.049
2013/10/05,-11.796
2013/10/06,-12.431
2013/10/07,-10.518
2013/10/08,-15.739
2013/10/09,-15.022
2013/10/10,4.425
2013/10/11,7.11
2013/10/12,12.852
2013/10/13,16.836
2013/10/14,10.669
2013/10/15,10.945
2013/10/16,11.015
2013/10/17,-5.954
2013/10/18,6.685
2013/10/19,27.986
2013/10/20,-1.8
2013/10/21,6.188
2013/10/22,8.082
2013/10/23,6.024
2013/10/24,43.242
2013/10/25,17.798
2013/10/26,-17.083
2013/10/27,-1.703
2013/10/28,-2.607
2013/10/29,-7.432
2013/10/30,-1.64
2013/10/31,-14.645
2013/11/01,-11.329
2013/11/02,10.235
2013/11/03,22.603
2013/11/04,23.492
2013/11/05,43.058
2013/11/06,28.827
2013/11/07,47.328
2013/11/08,51.062
2013/11/09,61.923
2013/11/10,40.858
2013/11/11,-0.996
2013/11/12,-5.003
2013/11/13,2.295
2013/11/14,-1.02
2013/11/15,-5.494
