Date,transactions14ema
2010/12/03,1364
2010/12/04,1208
2010/12/05,1073
2010/12/06,959.427
2010/12/07,876.036
2010/12/08,797.232
2010/12/09,726.001
2010/12/10,659.334
2010/12/11,621.423
2010/12/12,601.5
2010/12/13,588.633
2010/12/14,574.415
2010/12/15,557.293
2010/12/16,530.721
2010/12/17,499.425
2010/12/18,477.901
2010/12/19,463.115
2010/12/20,504.433
2010/12/21,495.042
2010/12/22,495.969
2010/12/23,479.707
2010/12/24,466.813
2010/12/25,466.704
2010/12/26,463.01
2010/12/27,449.276
2010/12/28,454.972
2010/12/29,440.709
2010/12/30,438.481
2010/12/31,432.417
2011/01/01,438.495
2011/01/02,432.562
2011/01/03,504.487
2011/01/04,548.956
2011/01/05,629.895
2011/01/06,619.642
2011/01/07,651.157
2011/01/08,733.136
2011/01/09,776.718
2011/01/10,826.489
2011/01/11,874.957
2011/01/12,890.963
2011/01/13,915.901
2011/01/14,937.914
2011/01/15,920.192
2011/01/16,898.433
2011/01/17,865.175
2011/01/18,840.085
2011/01/19,827.807
2011/01/20,815.833
2011/01/21,839.322
2011/01/22,895.012
2011/01/23,897.144
2011/01/24,928.325
2011/01/25,902.282
2011/01/26,891.977
2011/01/27,863.847
2011/01/28,871.734
2011/01/29,913.636
2011/01/30,1117
2011/01/31,1131
2011/02/01,1093
2011/02/02,1046
2011/02/03,990.283
2011/02/04,959.578
2011/02/05,918.701
2011/02/06,893.808
2011/02/07,866.5
2011/02/08,841.367
2011/02/09,867.185
2011/02/10,997.96
2011/02/11,1154
2011/02/12,1229
2011/02/13,1282
2011/02/14,1352
2011/02/15,1438
2011/02/16,1494
2011/02/17,1564
2011/02/18,1602
2011/02/19,1578
2011/02/20,1599
2011/02/21,1623
2011/02/22,1671
2011/02/23,1718
2011/02/24,1742
2011/02/25,1755
2011/02/26,1744
2011/02/27,1782
2011/02/28,1753
2011/03/01,1866
2011/03/02,1863
2011/03/03,2017
2011/03/04,1983
2011/03/05,1954
2011/03/06,1928
2011/03/07,1900
2011/03/08,1947
2011/03/09,1910
2011/03/10,1863
2011/03/11,1848
2011/03/12,1977
2011/03/13,2059
2011/03/14,2122
2011/03/15,2205
2011/03/16,2317
2011/03/17,2438
2011/03/18,2413
2011/03/19,2501
2011/03/20,2693
2011/03/21,3095
2011/03/22,2965
2011/03/23,3158
2011/03/24,3005
2011/03/25,2848
2011/03/26,2894
2011/03/27,2818
2011/03/28,2811
2011/03/29,2776
2011/03/30,2620
2011/03/31,2523
2011/04/01,2374
2011/04/02,2269
2011/04/03,2184
2011/04/04,2177
2011/04/05,2143
2011/04/06,2086
2011/04/07,2012
2011/04/08,1957
2011/04/09,1907
2011/04/10,1862
2011/04/11,1851
2011/04/12,1859
2011/04/13,1902
2011/04/14,2011
2011/04/15,1994
2011/04/16,1992
2011/04/17,2003
2011/04/18,2121
2011/04/19,2298
2011/04/20,2368
2011/04/21,2288
2011/04/22,2239
2011/04/23,2226
2011/04/24,2210
2011/04/25,2236
2011/04/26,2372
2011/04/27,2642
2011/04/28,2673
2011/04/29,2761
2011/04/30,2964
2011/05/01,3071
2011/05/02,3048
2011/05/03,3007
2011/05/04,2953
2011/05/05,2992
2011/05/06,3003
2011/05/07,3092
2011/05/08,3037
2011/05/09,3069
2011/05/10,3056
2011/05/11,3035
2011/05/12,3056
2011/05/13,3163
2011/05/14,3297
2011/05/15,3331
2011/05/16,3434
2011/05/17,3537
2011/05/18,3771
2011/05/19,3867
2011/05/20,3961
2011/05/21,4066
2011/05/22,4194
2011/05/23,4363
2011/05/24,4523
2011/05/25,4714
2011/05/26,4975
2011/05/27,4936
2011/05/28,4926
2011/05/29,4879
2011/05/30,4919
2011/05/31,5052
2011/06/01,5225
2011/06/02,5455
2011/06/03,5826
2011/06/04,6194
2011/06/05,6486
2011/06/06,6884
2011/06/07,7144
2011/06/08,7742
2011/06/09,8303
2011/06/10,8669
2011/06/11,8933
2011/06/12,9369
2011/06/13,9589
2011/06/14,10165
2011/06/15,10453
2011/06/16,10735
2011/06/17,10785
2011/06/18,10863
2011/06/19,10914
2011/06/20,10924
2011/06/21,10728
2011/06/22,10799
2011/06/23,10716
2011/06/24,10715
2011/06/25,10559
2011/06/26,10463
2011/06/27,10612
2011/06/28,10605
2011/06/29,10502
2011/06/30,10361
2011/07/01,10370
2011/07/02,10034
2011/07/03,9789
2011/07/04,9742
2011/07/05,9620
2011/07/06,9719
2011/07/07,9629
2011/07/08,9461
2011/07/09,9226
2011/07/10,9097
2011/07/11,9266
2011/07/12,9098
2011/07/13,9085
2011/07/14,9017
2011/07/15,8859
2011/07/16,8841
2011/07/17,8756
2011/07/18,8763
2011/07/19,8800
2011/07/20,8789
2011/07/21,8685
2011/07/22,8706
2011/07/23,8514
2011/07/24,8453
2011/07/25,8568
2011/07/26,8518
2011/07/27,8425
2011/07/28,8364
2011/07/29,8202
2011/07/30,7916
2011/07/31,7917
2011/08/01,7932
2011/08/02,8030
2011/08/03,7970
2011/08/04,7997
2011/08/05,7894
2011/08/06,7736
2011/08/07,7583
2011/08/08,7522
2011/08/09,7729
2011/08/10,7790
2011/08/11,7746
2011/08/12,7651
2011/08/13,7600
2011/08/14,7565
2011/08/15,7656
2011/08/16,7901
2011/08/17,7859
2011/08/18,7781
2011/08/19,7741
2011/08/20,7647
2011/08/21,7629
2011/08/22,7631
2011/08/23,7563
2011/08/24,7519
2011/08/25,7464
2011/08/26,7439
2011/08/27,7279
2011/08/28,7038
2011/08/29,7160
2011/08/30,7227
2011/08/31,7215
2011/09/01,7196
2011/09/02,7153
2011/09/03,6970
2011/09/04,6990
2011/09/05,6976
2011/09/06,7070
2011/09/07,7054
2011/09/08,6963
2011/09/09,6997
2011/09/10,6846
2011/09/11,6775
2011/09/12,6731
2011/09/13,6684
2011/09/14,6600
2011/09/15,6562
2011/09/16,6499
2011/09/17,6342
2011/09/18,6273
2011/09/19,6307
2011/09/20,6533
2011/09/21,6667
2011/09/22,6577
2011/09/23,6526
2011/09/24,6403
2011/09/25,6294
2011/09/26,6188
2011/09/27,6159
2011/09/28,6121
2011/09/29,6033
2011/09/30,5994
2011/10/01,5893
2011/10/02,5762
2011/10/03,5844
2011/10/04,5824
2011/10/05,5798
2011/10/06,5796
2011/10/07,5761
2011/10/08,5698
2011/10/09,5649
2011/10/10,5663
2011/10/11,5686
2011/10/12,5705
2011/10/13,5596
2011/10/14,5646
2011/10/15,5620
2011/10/16,5519
2011/10/17,5538
2011/10/18,5432
2011/10/19,5374
2011/10/20,5262
2011/10/21,5238
2011/10/22,5209
2011/10/23,5248
2011/10/24,5322
2011/10/25,5292
2011/10/26,5274
2011/10/27,5181
2011/10/28,5159
2011/10/29,5202
2011/10/30,5157
2011/10/31,5143
2011/11/01,5208
2011/11/02,5292
2011/11/03,5403
2011/11/04,5535
2011/11/05,5568
2011/11/06,5478
2011/11/07,5462
2011/11/08,5513
2011/11/09,5617
2011/11/10,5721
2011/11/11,5621
2011/11/12,5536
2011/11/13,5496
2011/11/14,5532
2011/11/15,5586
2011/11/16,5630
2011/11/17,5522
2011/11/18,5457
2011/11/19,5343
2011/11/20,5295
2011/11/21,5209
2011/11/22,5228
2011/11/23,5259
2011/11/24,5212
2011/11/25,5231
2011/11/26,5151
2011/11/27,5124
2011/11/28,5214
2011/11/29,5356
2011/11/30,5534
2011/12/01,5619
2011/12/02,5693
2011/12/03,5664
2011/12/04,5609
2011/12/05,5672
2011/12/06,5956
2011/12/07,5962
2011/12/08,5921
2011/12/09,5857
2011/12/10,5814
2011/12/11,5720
2011/12/12,5589
2011/12/13,5547
2011/12/14,5546
2011/12/15,5438
2011/12/16,5386
2011/12/17,5313
2011/12/18,5203
2011/12/19,5268
2011/12/20,5387
2011/12/21,5392
2011/12/22,5435
2011/12/23,5449
2011/12/24,5324
2011/12/25,5296
2011/12/26,5318
2011/12/27,5285
2011/12/28,5226
2011/12/29,5206
2011/12/30,5166
2011/12/31,5142
2012/01/01,5103
2012/01/02,5124
2012/01/03,5189
2012/01/04,5241
2012/01/05,5456
2012/01/06,5591
2012/01/07,5609
2012/01/08,5693
2012/01/09,5727
2012/01/10,5835
2012/01/11,5988
2012/01/12,6062
2012/01/13,6148
2012/01/14,6216
2012/01/15,6210
2012/01/16,6289
2012/01/17,6329
2012/01/18,6355
2012/01/19,6408
2012/01/20,6438
2012/01/21,6407
2012/01/22,6244
2012/01/23,6202
2012/01/24,6326
2012/01/25,6524
2012/01/26,6516
2012/01/27,6473
2012/01/28,6379
2012/01/29,6363
2012/01/30,6312
2012/01/31,6374
2012/02/01,6372
2012/02/02,6456
2012/02/03,6514
2012/02/04,6590
2012/02/05,6595
2012/02/06,6515
2012/02/07,6563
2012/02/08,6605
2012/02/09,6703
2012/02/10,6919
2012/02/11,7000
2012/02/12,6983
2012/02/13,7099
2012/02/14,7399
2012/02/15,7640
2012/02/16,7874
2012/02/17,7708
2012/02/18,7526
2012/02/19,7296
2012/02/20,7150
2012/02/21,7035
2012/02/22,7035
2012/02/23,7144
2012/02/24,7095
2012/02/25,6968
2012/02/26,6795
2012/02/27,6767
2012/02/28,6740
2012/02/29,6713
2012/03/01,6706
2012/03/02,6813
2012/03/03,6581
2012/03/04,6564
2012/03/05,6600
2012/03/06,6551
2012/03/07,6542
2012/03/08,6534
2012/03/09,6507
2012/03/10,6333
2012/03/11,6168
2012/03/12,6142
2012/03/13,6288
2012/03/14,6350
2012/03/15,6325
2012/03/16,6386
2012/03/17,6429
2012/03/18,6356
2012/03/19,6376
2012/03/20,6416
2012/03/21,6473
2012/03/22,6467
2012/03/23,6409
2012/03/24,6380
2012/03/25,6336
2012/03/26,6354
2012/03/27,6375
2012/03/28,6470
2012/03/29,6591
2012/03/30,6602
2012/03/31,6525
2012/04/01,6377
2012/04/02,6375
2012/04/03,6539
2012/04/04,6601
2012/04/05,6642
2012/04/06,6632
2012/04/07,6541
2012/04/08,6438
2012/04/09,6442
2012/04/10,6693
2012/04/11,6829
2012/04/12,7007
2012/04/13,6995
2012/04/14,7114
2012/04/15,7134
2012/04/16,7307
2012/04/17,7355
2012/04/18,7501
2012/04/19,7533
2012/04/20,7613
2012/04/21,7538
2012/04/22,7361
2012/04/23,7309
2012/04/24,7337
2012/04/25,7350
2012/04/26,7695
2012/04/27,7611
2012/04/28,7566
2012/04/29,7564
2012/04/30,7787
2012/05/01,8087
2012/05/02,8319
2012/05/03,9056
2012/05/04,9707
2012/05/05,10123
2012/05/06,10238
2012/05/07,11283
2012/05/08,12118
2012/05/09,12779
2012/05/10,12629
2012/05/11,13468
2012/05/12,14098
2012/05/13,14165
2012/05/14,16038
2012/05/15,16847
2012/05/16,16995
2012/05/17,16971
2012/05/18,17953
2012/05/19,20260
2012/05/20,21735
2012/05/21,23034
2012/05/22,23078
2012/05/23,23641
2012/05/24,24018
2012/05/25,24666
2012/05/26,24462
2012/05/27,24705
2012/05/28,25377
2012/05/29,25952
2012/05/30,25885
2012/05/31,25217
2012/06/01,25444
2012/06/02,23737
2012/06/03,25032
2012/06/04,27798
2012/06/05,29988
2012/06/06,28094
2012/06/07,28756
2012/06/08,28090
2012/06/09,28728
2012/06/10,30305
2012/06/11,30583
2012/06/12,28917
2012/06/13,32614
2012/06/14,36503
2012/06/15,38946
2012/06/16,39504
2012/06/17,40069
2012/06/18,39913
2012/06/19,39366
2012/06/20,38398
2012/06/21,36831
2012/06/22,35044
2012/06/23,33323
2012/06/24,31848
2012/06/25,31409
2012/06/26,31233
2012/06/27,31164
2012/06/28,30526
2012/06/29,29487
2012/06/30,28554
2012/07/01,27298
2012/07/02,26991
2012/07/03,26393
2012/07/04,25942
2012/07/05,25350
2012/07/06,25138
2012/07/07,25179
2012/07/08,24575
2012/07/09,24627
2012/07/10,26001
2012/07/11,26683
2012/07/12,26346
2012/07/13,26085
2012/07/14,25624
2012/07/15,25701
2012/07/16,26438
2012/07/17,27584
2012/07/18,28230
2012/07/19,28586
2012/07/20,29661
2012/07/21,30300
2012/07/22,30887
2012/07/23,31110
2012/07/24,30723
2012/07/25,30249
2012/07/26,30287
2012/07/27,29846
2012/07/28,30543
2012/07/29,31047
2012/07/30,31470
2012/07/31,32791
2012/08/01,32472
2012/08/02,32549
2012/08/03,31891
2012/08/04,31486
2012/08/05,31707
2012/08/06,32181
2012/08/07,31815
2012/08/08,32907
2012/08/09,32489
2012/08/10,31920
2012/08/11,32060
2012/08/12,32382
2012/08/13,34559
2012/08/14,34531
2012/08/15,36967
2012/08/16,38215
2012/08/17,38508
2012/08/18,38309
2012/08/19,38103
2012/08/20,37778
2012/08/21,38373
2012/08/22,38286
2012/08/23,37401
2012/08/24,36698
2012/08/25,36245
2012/08/26,35325
2012/08/27,35008
2012/08/28,34299
2012/08/29,34264
2012/08/30,34197
2012/08/31,35035
2012/09/01,35779
2012/09/02,35465
2012/09/03,35814
2012/09/04,36344
2012/09/05,36959
2012/09/06,37714
2012/09/07,37127
2012/09/08,36314
2012/09/09,35646
2012/09/10,35358
2012/09/11,35721
2012/09/12,34683
2012/09/13,33912
2012/09/14,34184
2012/09/15,33240
2012/09/16,32575
2012/09/17,31469
2012/09/18,31627
2012/09/19,31689
2012/09/20,31614
2012/09/21,31423
2012/09/22,30147
2012/09/23,29840
2012/09/24,29733
2012/09/25,28973
2012/09/26,29413
2012/09/27,29250
2012/09/28,29698
2012/09/29,28915
2012/09/30,27794
2012/10/01,27367
2012/10/02,28083
2012/10/03,27877
2012/10/04,28491
2012/10/05,29523
2012/10/06,29923
2012/10/07,30546
2012/10/08,31545
2012/10/09,32046
2012/10/10,31917
2012/10/11,31334
2012/10/12,30962
2012/10/13,31226
2012/10/14,30701
2012/10/15,30718
2012/10/16,31206
2012/10/17,31268
2012/10/18,30846
2012/10/19,30095
2012/10/20,30120
2012/10/21,31527
2012/10/22,33057
2012/10/23,32903
2012/10/24,32786
2012/10/25,31996
2012/10/26,30631
2012/10/27,28699
2012/10/28,27245
2012/10/29,26458
2012/10/30,27011
2012/10/31,27091
2012/11/01,26612
2012/11/02,26910
2012/11/03,26489
2012/11/04,26177
2012/11/05,26957
2012/11/06,27609
2012/11/07,28771
2012/11/08,29236
2012/11/09,28672
2012/11/10,28445
2012/11/11,27773
2012/11/12,27239
2012/11/13,27206
2012/11/14,27547
2012/11/15,28869
2012/11/16,30260
2012/11/17,30545
2012/11/18,31005
2012/11/19,31774
2012/11/20,32432
2012/11/21,33297
2012/11/22,32958
2012/11/23,32855
2012/11/24,32416
2012/11/25,32973
2012/11/26,33342
2012/11/27,32561
2012/11/28,33164
2012/11/29,33710
2012/11/30,33166
2012/12/01,33187
2012/12/02,31491
2012/12/03,30160
2012/12/04,30438
2012/12/05,30863
2012/12/06,31684
2012/12/07,31729
2012/12/08,31903
2012/12/09,31907
2012/12/10,32463
2012/12/11,33019
2012/12/12,33498
2012/12/13,34682
2012/12/14,35246
2012/12/15,34846
2012/12/16,34915
2012/12/17,35714
2012/12/18,37577
2012/12/19,38517
2012/12/20,38157
2012/12/21,38996
2012/12/22,40611
2012/12/23,40078
2012/12/24,39532
2012/12/25,38077
2012/12/26,37857
2012/12/27,38627
2012/12/28,39735
2012/12/29,39499
2012/12/30,40270
2012/12/31,38888
2013/01/01,37934
2013/01/02,38114
2013/01/03,38651
2013/01/04,39956
2013/01/05,39889
2013/01/06,38955
2013/01/07,39110
2013/01/08,39028
2013/01/09,39565
2013/01/10,41276
2013/01/11,42790
2013/01/12,43158
2013/01/13,43978
2013/01/14,44034
2013/01/15,44150
2013/01/16,45396
2013/01/17,45742
2013/01/18,46179
2013/01/19,47490
2013/01/20,46657
2013/01/21,45811
2013/01/22,45517
2013/01/23,45655
2013/01/24,45710
2013/01/25,46065
2013/01/26,46884
2013/01/27,48001
2013/01/28,48539
2013/01/29,48940
2013/01/30,47890
2013/01/31,48363
2013/02/01,49813
2013/02/02,50413
2013/02/03,51821
2013/02/04,52224
2013/02/05,52361
2013/02/06,51034
2013/02/07,52374
2013/02/08,53494
2013/02/09,54042
2013/02/10,54341
2013/02/11,54753
2013/02/12,55241
2013/02/13,55731
2013/02/14,55071
2013/02/15,55124
2013/02/16,54607
2013/02/17,53919
2013/02/18,53425
2013/02/19,53549
2013/02/20,54350
2013/02/21,54535
2013/02/22,55531
2013/02/23,55823
2013/02/24,55981
2013/02/25,57442
2013/02/26,58219
2013/02/27,58558
2013/02/28,59130
2013/03/01,59831
2013/03/02,59277
2013/03/03,58613
2013/03/04,59314
2013/03/05,58969
2013/03/06,59454
2013/03/07,60408
2013/03/08,59780
2013/03/09,59193
2013/03/10,61122
2013/03/11,60856
2013/03/12,59188
2013/03/13,58834
2013/03/14,58708
2013/03/15,59228
2013/03/16,55866
2013/03/17,53102
2013/03/18,51794
2013/03/19,51014
2013/03/20,50354
2013/03/21,51019
2013/03/22,52264
2013/03/23,52322
2013/03/24,52165
2013/03/25,51723
2013/03/26,51348
2013/03/27,51578
2013/03/28,52809
2013/03/29,54045
2013/03/30,54709
2013/03/31,53257
2013/04/01,53166
2013/04/02,54489
2013/04/03,55726
2013/04/04,57195
2013/04/05,57731
2013/04/06,56907
2013/04/07,57770
2013/04/08,58271
2013/04/09,59408
2013/04/10,59979
2013/04/11,61081
2013/04/12,60740
2013/04/13,59754
2013/04/14,59163
2013/04/15,58519
2013/04/16,59731
2013/04/17,59305
2013/04/18,57595
2013/04/19,57835
2013/04/20,56543
2013/04/21,54877
2013/04/22,53832
2013/04/23,54855
2013/04/24,56189
2013/04/25,57016
2013/04/26,56760
2013/04/27,55088
2013/04/28,53303
2013/04/29,53076
2013/04/30,52326
2013/05/01,52706
2013/05/02,53051
2013/05/03,52815
2013/05/04,52453
2013/05/05,52148
2013/05/06,52285
2013/05/07,52856
2013/05/08,52512
2013/05/09,54391
2013/05/10,56167
2013/05/11,58441
2013/05/12,59350
2013/05/13,59547
2013/05/14,60449
2013/05/15,60927
2013/05/16,60938
2013/05/17,60622
2013/05/18,59481
2013/05/19,57906
2013/05/20,56677
2013/05/21,56292
2013/05/22,55698
2013/05/23,56220
2013/05/24,56088
2013/05/25,55425
2013/05/26,53443
2013/05/27,53328
2013/05/28,53806
2013/05/29,53951
2013/05/30,54390
2013/05/31,54361
2013/06/01,54326
2013/06/02,53716
2013/06/03,53975
2013/06/04,54433
2013/06/05,54692
2013/06/06,54661
2013/06/07,54309
2013/06/08,53473
2013/06/09,52252
2013/06/10,51262
2013/06/11,51024
2013/06/12,50315
2013/06/13,49341
2013/06/14,49427
2013/06/15,47591
2013/06/16,46950
2013/06/17,46796
2013/06/18,46673
2013/06/19,46703
2013/06/20,47457
2013/06/21,47378
2013/06/22,46983
2013/06/23,45831
2013/06/24,45599
2013/06/25,45449
2013/06/26,45450
2013/06/27,45518
2013/06/28,46033
2013/06/29,44746
2013/06/30,42886
2013/07/01,42364
2013/07/02,41982
2013/07/03,41097
2013/07/04,40301
2013/07/05,39841
2013/07/06,38954
2013/07/07,37783
2013/07/08,38003
2013/07/09,38356
2013/07/10,38447
2013/07/11,39089
2013/07/12,40291
2013/07/13,39961
2013/07/14,39268
2013/07/15,38911
2013/07/16,38953
2013/07/17,39154
2013/07/18,39401
2013/07/19,39026
2013/07/20,38291
2013/07/21,37887
2013/07/22,38144
2013/07/23,38163
2013/07/24,38702
2013/07/25,39193
2013/07/26,38928
2013/07/27,38633
2013/07/28,38433
2013/07/29,38860
2013/07/30,39270
2013/07/31,40612
2013/08/01,41960
2013/08/02,43231
2013/08/03,43544
2013/08/04,43440
2013/08/05,44423
2013/08/06,45724
2013/08/07,47283
2013/08/08,48688
2013/08/09,48791
2013/08/10,49150
2013/08/11,47691
2013/08/12,48001
2013/08/13,48653
2013/08/14,49032
2013/08/15,50222
2013/08/16,52986
2013/08/17,53435
2013/08/18,53804
2013/08/19,56115
2013/08/20,57038
2013/08/21,57478
2013/08/22,58694
2013/08/23,58201
2013/08/24,57325
2013/08/25,55588
2013/08/26,55633
2013/08/27,56485
2013/08/28,57563
2013/08/29,57728
2013/08/30,58351
2013/08/31,56875
2013/09/01,55475
2013/09/02,54885
2013/09/03,54496
2013/09/04,54272
2013/09/05,55109
2013/09/06,55850
2013/09/07,55313
2013/09/08,54111
2013/09/09,54559
2013/09/10,54363
2013/09/11,53650
2013/09/12,53441
2013/09/13,52266
2013/09/14,51077
2013/09/15,51398
2013/09/16,51443
2013/09/17,53617
2013/09/18,54520
2013/09/19,55201
2013/09/20,55680
2013/09/21,55230
2013/09/22,54626
2013/09/23,56025
2013/09/24,56872
2013/09/25,56535
2013/09/26,56648
2013/09/27,55327
2013/09/28,53604
2013/09/29,51925
2013/09/30,51267
2013/10/01,52030
2013/10/02,53329
2013/10/03,54132
2013/10/04,53816
2013/10/05,52675
2013/10/06,51341
2013/10/07,50414
2013/10/08,49689
2013/10/09,49796
2013/10/10,50711
2013/10/11,50848
2013/10/12,50636
2013/10/13,50696
2013/10/14,51563
2013/10/15,52097
2013/10/16,51900
2013/10/17,51207
2013/10/18,52308
2013/10/19,52679
2013/10/20,52218
2013/10/21,53287
2013/10/22,54823
2013/10/23,54859
2013/10/24,56000
2013/10/25,56165
2013/10/26,55018
2013/10/27,53484
2013/10/28,53143
2013/10/29,52694
2013/10/30,52101
2013/10/31,52884
2013/11/01,51854
2013/11/02,50138
2013/11/03,48220
2013/11/04,47834
2013/11/05,48313
2013/11/06,49184
2013/11/07,50678
2013/11/08,51800
2013/11/09,52234
2013/11/10,52918
2013/11/11,53491
2013/11/12,54107
2013/11/13,55519
2013/11/14,57348
2013/11/15,57801
2013/11/16,56358
2013/11/17,55662
2013/11/18,58757
2013/11/19,63289
2013/11/20,65170
2013/11/21,66037
2013/11/22,67468
2013/11/23,68123
2013/11/24,67132
2013/11/25,67730
2013/11/26,69796
2013/11/27,73204
2013/11/28,76609
2013/11/29,78383
2013/11/30,77934
2013/12/01,77135
2013/12/02,76905
2013/12/03,76980
2013/12/04,77310
2013/12/05,78084
2013/12/06,77258
2013/12/07,75959
2013/12/08,72136
2013/12/09,70977
2013/12/10,70505
2013/12/11,70056
2013/12/12,68456
2013/12/13,67321
2013/12/14,65526
2013/12/15,63740
2013/12/16,64465
2013/12/17,64875
2013/12/18,67066
2013/12/19,67464
2013/12/20,67123
2013/12/21,65630
2013/12/22,63909
2013/12/23,62601
2013/12/24,61680
2013/12/25,60825
2013/12/26,59528
2013/12/27,58589
2013/12/28,57159
2013/12/29,56359
2013/12/30,56236
2013/12/31,55226
2014/01/01,53578
2014/01/02,53719
2014/01/03,54666
2014/01/04,54299
2014/01/05,54855
2014/01/06,56497
2014/01/07,57329
2014/01/08,57851
2014/01/09,57981
2014/01/10,57447
2014/01/11,57207
2014/01/12,56290
2014/01/13,55890
2014/01/14,56067
2014/01/15,56782
2014/01/16,56747
2014/01/17,57030
2014/01/18,56279
2014/01/19,55154
2014/01/20,56174
2014/01/21,58339
2014/01/22,59313
2014/01/23,59858
2014/01/24,60598
2014/01/25,59678
2014/01/26,58845
2014/01/27,59559
2014/01/28,60366
2014/01/29,60254
2014/01/30,60303
2014/01/31,60274
2014/02/01,59524
2014/02/02,58561
2014/02/03,58408
2014/02/04,59904
2014/02/05,60898
2014/02/06,62109
2014/02/07,63209
2014/02/08,63425
2014/02/09,62494
2014/02/10,63054
2014/02/11,63589
2014/02/12,63370
2014/02/13,63875
2014/02/14,65318
2014/02/15,64837
2014/02/16,63837
2014/02/17,63418
2014/02/18,63662
2014/02/19,64499
2014/02/20,65362
2014/02/21,65878
2014/02/22,64894
2014/02/23,64229
2014/02/24,65479
2014/02/25,67405
2014/02/26,68150
2014/02/27,68486
2014/02/28,68702
2014/03/01,67976
2014/03/02,66445
2014/03/03,68402
2014/03/04,70541
2014/03/05,70767
2014/03/06,70712
2014/03/07,70908
2014/03/08,70043
2014/03/09,68968
2014/03/10,69204
2014/03/11,70115
2014/03/12,70920
2014/03/13,71150
2014/03/14,71061
2014/03/15,69605
2014/03/16,68213
2014/03/17,67949
2014/03/18,66089
2014/03/19,67096
2014/03/20,67593
2014/03/21,68301
2014/03/22,68062
2014/03/23,66666
2014/03/24,67217
2014/03/25,67818
2014/03/26,67863
2014/03/27,68354
2014/03/28,68161
2014/03/29,66152
2014/03/30,64894
2014/03/31,64889
2014/04/01,64766
2014/04/02,65026
2014/04/03,65265
2014/04/04,65296
2014/04/05,64007
2014/04/06,62120
2014/04/07,62592
2014/04/08,63274
2014/04/09,63503
2014/04/10,64086
2014/04/11,64283
2014/04/12,62055
2014/04/13,60579
2014/04/14,61838
2014/04/15,63277
2014/04/16,63965
2014/04/17,64106
2014/04/18,63136
2014/04/19,61832
2014/04/20,60103
2014/04/21,59815
2014/04/22,62224
2014/04/23,63766
2014/04/24,64937
2014/04/25,65941
