Date,transactionvalue7trxUSD
2018/11/25,-0.695
2018/11/26,-0.928
2018/11/27,-1.122
2018/11/28,-0.926
2018/11/29,-0.702
2018/11/30,0.308
2018/12/01,0.766
2018/12/02,0.677
2018/12/03,0.849
2018/12/04,1.69
2018/12/05,2.121
2018/12/06,1.97
2018/12/07,1.403
2018/12/08,0.352
2018/12/09,-0.919
2018/12/10,-1.847
2018/12/11,-2.329
2018/12/12,-2.689
2018/12/13,-2.907
2018/12/14,-3.071
2018/12/15,-3.461
2018/12/16,-3.69
2018/12/17,-3.655
2018/12/18,-3.035
2018/12/19,-2.091
2018/12/20,-1.183
2018/12/21,-0.406
2018/12/22,-0.364
2018/12/23,-0.642
2018/12/24,-0.587
2018/12/25,-0.524
2018/12/26,-0.485
2018/12/27,-0.4
2018/12/28,-0.346
2018/12/29,-0.171
2018/12/30,-0.637
2018/12/31,-1.055
2019/01/01,-1.753
2019/01/02,-1.921
2019/01/03,-1.961
2019/01/04,-1.84
2019/01/05,-1.867
2019/01/06,-2
2019/01/07,-1.738
2019/01/08,-1.602
2019/01/09,-1.463
2019/01/10,-1.125
2019/01/11,-0.651
2019/01/12,-0.651
2019/01/13,-0.931
2019/01/14,-1.192
2019/01/15,-0.594
2019/01/16,-0.322
2019/01/17,-0.391
2019/01/18,-0.587
2019/01/19,-1.09
2019/01/20,-1.637
2019/01/21,-0.906
2019/01/22,-0.152
2019/01/23,0.532
2019/01/24,1.427
2019/01/25,2.813
2019/01/26,2.825
2019/01/27,1.955
2019/01/28,1.948
2019/01/29,2.002
2019/01/30,2.92
2019/01/31,3.614
2019/02/01,4.79
2019/02/02,4.515
2019/02/03,2.846
2019/02/04,2.24
2019/02/05,2.6
2019/02/06,4.016
2019/02/07,4.517
2019/02/08,4.918
2019/02/09,4.228
2019/02/10,2.253
2019/02/11,1.459
2019/02/12,2.481
2019/02/13,3.705
2019/02/14,3.926
2019/02/15,3.526
2019/02/16,1.718
2019/02/17,-0.357
2019/02/18,-1.892
2019/02/19,-2.536
2019/02/20,-2.866
2019/02/21,-3.177
2019/02/22,-3.32
2019/02/23,-3.581
2019/02/24,-3.846
2019/02/25,-3.625
2019/02/26,-3.09
2019/02/27,-2.632
2019/02/28,-2.199
2019/03/01,-1.914
2019/03/02,-1.546
2019/03/03,-1.267
2019/03/04,-0.46
2019/03/05,1.104
2019/03/06,1.863
2019/03/07,1.955
2019/03/08,1.718
2019/03/09,0.96
2019/03/10,-0.001
2019/03/11,-0.662
2019/03/12,-0.634
2019/03/13,-0.717
2019/03/14,-0.573
2019/03/15,-0.373
2019/03/16,-0.623
2019/03/17,-1.1
2019/03/18,-0.47
2019/03/19,0.083
2019/03/20,0.335
2019/03/21,0.628
2019/03/22,1.226
2019/03/23,0.799
2019/03/24,-0.067
2019/03/25,-0.404
2019/03/26,-0.86
2019/03/27,-1.258
2019/03/28,-1.446
2019/03/29,-1.52
2019/03/30,-1.942
2019/03/31,-2.458
2019/04/01,-1.965
2019/04/02,0.98
2019/04/03,2.32
2019/04/04,2.653
2019/04/05,2.099
2019/04/06,0.982
2019/04/07,-0.068
2019/04/08,-0.137
2019/04/09,1.031
2019/04/10,1.696
2019/04/11,2.28
2019/04/12,2.336
2019/04/13,1.696
2019/04/14,0.88
2019/04/15,0.589
2019/04/16,0.932
2019/04/17,1.311
2019/04/18,1.704
2019/04/19,2.395
2019/04/20,2.106
2019/04/21,0.906
2019/04/22,0.7
2019/04/23,1.961
2019/04/24,2.617
2019/04/25,2.595
2019/04/26,2.032
2019/04/27,0.624
2019/04/28,-0.806
2019/04/29,-1.72
2019/04/30,-1.437
2019/05/01,-1.654
2019/05/02,-2.212
2019/05/03,-2.306
2019/05/04,-2.491
2019/05/05,-2.743
2019/05/06,-2.629
2019/05/07,-1.487
2019/05/08,-0.717
2019/05/09,-0.064
2019/05/10,0.891
2019/05/11,1.645
2019/05/12,1.761
2019/05/13,2.509
2019/05/14,3.635
2019/05/15,5.454
2019/05/16,5.775
2019/05/17,5.149
2019/05/18,3.536
2019/05/19,2.03
2019/05/20,1.083
2019/05/21,0.307
2019/05/22,-0.218
2019/05/23,-0.514
2019/05/24,-0.352
2019/05/25,-0.649
2019/05/26,-1.114
2019/05/27,-1.064
2019/05/28,-0.594
2019/05/29,0.052
2019/05/30,0.519
2019/05/31,2.653
2019/06/01,3.376
2019/06/02,3.576
2019/06/03,4.277
2019/06/04,4.227
2019/06/05,4.097
2019/06/06,3.918
2019/06/07,3.207
2019/06/08,2.005
2019/06/09,0.721
2019/06/10,-0.01
2019/06/11,0.419
2019/06/12,0.424
2019/06/13,0.04
2019/06/14,-0.378
2019/06/15,-0.84
2019/06/16,-0.563
2019/06/17,1.67
2019/06/18,3.77
2019/06/19,4.034
2019/06/20,5.906
2019/06/21,5.917
2019/06/22,5.501
2019/06/23,3.811
2019/06/24,2.561
2019/06/25,2.13
2019/06/26,1.975
2019/06/27,1.778
2019/06/28,1.171
2019/06/29,0.599
2019/06/30,0.77
2019/07/01,1.202
2019/07/02,0.852
2019/07/03,0.469
2019/07/04,-0.139
2019/07/05,-0.559
2019/07/06,-1.523
2019/07/07,-2.489
2019/07/08,-1.533
2019/07/09,0.217
2019/07/10,2.298
2019/07/11,4.461
2019/07/12,5.263
2019/07/13,4.72
2019/07/14,3.636
2019/07/15,2.468
2019/07/16,1.823
2019/07/17,1.101
2019/07/18,3.005
2019/07/19,2.781
2019/07/20,1.351
2019/07/21,-0.087
2019/07/22,2.312
2019/07/23,2.188
2019/07/24,1.309
2019/07/25,0.463
2019/07/26,-0.872
2019/07/27,-2.418
2019/07/28,-3.944
2019/07/29,-3.919
2019/07/30,-3.439
2019/07/31,-3.215
2019/08/01,-3.432
2019/08/02,-3.98
2019/08/03,-4.737
2019/08/04,-5.415
2019/08/05,-4.412
2019/08/06,-3.13
2019/08/07,-2.734
2019/08/08,-1.972
2019/08/09,-1.255
2019/08/10,0.058
2019/08/11,-0.091
2019/08/12,-0.188
2019/08/13,-0.386
2019/08/14,-0.481
2019/08/15,-0.486
2019/08/16,-0.845
2019/08/17,-0.342
2019/08/18,-0.32
2019/08/19,-0.796
2019/08/20,9.205
2019/08/21,36.932
2019/08/22,39.026
2019/08/23,26.145
2019/08/24,15.494
2019/08/25,8.097
2019/08/26,3.063
2019/08/27,-0.56
2019/08/28,-3.246
2019/08/29,-5.284
2019/08/30,-6.853
2019/08/31,-8.065
2019/09/01,-8.879
2019/09/02,-9.4
2019/09/03,-9.654
2019/09/04,-9.502
2019/09/05,-9.094
2019/09/06,-8.565
2019/09/07,-8.281
2019/09/08,-7.987
2019/09/09,-7.562
2019/09/10,-6.773
2019/09/11,-5.905
2019/09/12,-5.325
2019/09/13,-4.979
2019/09/14,-4.836
2019/09/15,-4.87
2019/09/16,-4.469
2019/09/17,-3.616
2019/09/18,-3.079
2019/09/19,-2.848
2019/09/20,-2.541
2019/09/21,-2.439
2019/09/22,-0.672
2019/09/23,1.447
2019/09/24,2.417
2019/09/25,2.953
2019/09/26,2.445
2019/09/27,1.5
2019/09/28,0.177
2019/09/29,-1.116
2019/09/30,-1.636
2019/10/01,-1.73
2019/10/02,-1.975
2019/10/03,-2.284
2019/10/04,-2.713
2019/10/05,-3.393
2019/10/06,-3.907
2019/10/07,-4.148
2019/10/08,-3.958
2019/10/09,-3.335
2019/10/10,-2.79
2019/10/11,-2.445
2019/10/12,-2.566
2019/10/13,-2.898
2019/10/14,-2.525
2019/10/15,-2.16
2019/10/16,-1.29
2019/10/17,-0.324
2019/10/18,0.487
2019/10/19,0.94
2019/10/20,1.038
2019/10/21,0.979
2019/10/22,1.341
2019/10/23,1.95
2019/10/24,2.135
2019/10/25,2.645
2019/10/26,3.01
2019/10/27,2.806
2019/10/28,4.674
2019/10/29,5.916
2019/10/30,7.315
2019/10/31,7.362
2019/11/01,6.344
2019/11/02,4.628
2019/11/03,2.852
2019/11/04,1.431
2019/11/05,0.543
2019/11/06,0.411
2019/11/07,0.485
2019/11/08,0.595
2019/11/09,0.32
2019/11/10,-0.509
2019/11/11,-1.392
2019/11/12,-1.795
2019/11/13,-1.59
2019/11/14,-1.413
2019/11/15,-1.087
2019/11/16,-1.347
2019/11/17,-1.83
2019/11/18,-1.516
2019/11/19,-1.514
2019/11/20,-1.815
2019/11/21,-1.197
2019/11/22,-0.352
2019/11/23,-0.241
2019/11/24,-0.549
2019/11/25,-0.419
2019/11/26,-0.47
2019/11/27,-0.743
2019/11/28,-1.306
2019/11/29,-1.599
2019/11/30,-1.902
2019/12/01,-2.289
2019/12/02,-2.528
2019/12/03,-2.73
2019/12/04,-0.908
2019/12/05,-0.224
2019/12/06,1.87
2019/12/07,2.388
2019/12/08,1.801
2019/12/09,1.361
2019/12/10,0.91
2019/12/11,0.729
2019/12/12,0.065
2019/12/13,-0.874
2019/12/14,-1.689
2019/12/15,-2.342
2019/12/16,-2.872
2019/12/17,-1.938
2019/12/18,-1.225
2019/12/19,-0.87
2019/12/20,-0.762
2019/12/21,-1.159
2019/12/22,-1.449
2019/12/23,-1.383
2019/12/24,-1.476
2019/12/25,-1.659
2019/12/26,-1.872
2019/12/27,-1.882
2019/12/28,-1.964
2019/12/29,-2.182
2019/12/30,-1.848
2019/12/31,-1.622
2020/01/01,-1.858
2020/01/02,-1.934
2020/01/03,-1.377
2020/01/04,-1.11
2020/01/05,-1.18
2020/01/06,-0.282
2020/01/07,0.099
2020/01/08,0.632
2020/01/09,1.658
2020/01/10,2.01
2020/01/11,1.503
2020/01/12,0.625
2020/01/13,0.106
2020/01/14,0.728
2020/01/15,2.581
2020/01/16,3.112
2020/01/17,3.465
2020/01/18,2.553
2020/01/19,1.57
2020/01/20,1.198
2020/01/21,0.523
2020/01/22,0.184
2020/01/23,-0.066
2020/01/24,-0.487
2020/01/25,-1.199
2020/01/26,-1.621
2020/01/27,0.132
2020/01/28,1.223
2020/01/29,1.58
2020/01/30,2.658
2020/01/31,3.276
2020/02/01,2.992
2020/02/02,2.185
2020/02/03,2.659
2020/02/04,2.403
2020/02/05,1.578
2020/02/06,2.145
2020/02/07,3.13
2020/02/08,2.71
2020/02/09,1.474
2020/02/10,0.964
2020/02/11,0.449
2020/02/12,0.268
2020/02/13,0.216
2020/02/14,0.256
2020/02/15,0.04
2020/02/16,0.017
2020/02/17,0.298
2020/02/18,0.372
2020/02/19,0.841
2020/02/20,0.902
2020/02/21,0.376
2020/02/22,-0.56
2020/02/23,-1.306
2020/02/24,-1.798
2020/02/25,-2.055
2020/02/26,-2.181
2020/02/27,-2.105
2020/02/28,-2.031
2020/02/29,-2.267
2020/03/01,-2.723
2020/03/02,-2.883
2020/03/03,-2.891
2020/03/04,-2.514
2020/03/05,-2.147
2020/03/06,-1.588
2020/03/07,-1.509
2020/03/08,-1.65
2020/03/09,-1.154
2020/03/10,-0.553
2020/03/11,1.409
2020/03/12,3.473
2020/03/13,5.051
2020/03/14,4.546
2020/03/15,3.225
2020/03/16,2.329
2020/03/17,1.602
2020/03/18,0.916
2020/03/19,0.476
2020/03/20,0.287
2020/03/21,-0.437
2020/03/22,-0.943
2020/03/23,-1.224
2020/03/24,-0.859
2020/03/25,-0.59
2020/03/26,-0.812
2020/03/27,-0.895
2020/03/28,-1.302
2020/03/29,-1.851
2020/03/30,-2.012
2020/03/31,-1.928
2020/04/01,-1.752
2020/04/02,-1.538
2020/04/03,-1.241
2020/04/04,-0.996
2020/04/05,-1.274
2020/04/06,-0.936
2020/04/07,-0.363
2020/04/08,-0.323
2020/04/09,0.077
2020/04/10,0.451
2020/04/11,0.102
2020/04/12,-0.615
2020/04/13,-0.83
2020/04/14,-1.15
2020/04/15,-1.354
2020/04/16,-1.147
2020/04/17,-0.781
2020/04/18,-0.989
2020/04/19,-1.374
2020/04/20,-1.51
2020/04/21,-1.582
2020/04/22,-1.304
2020/04/23,-0.99
2020/04/24,0.026
2020/04/25,0.158
2020/04/26,-0.167
2020/04/27,0.133
2020/04/28,0.294
2020/04/29,2.165
2020/04/30,5.191
2020/05/01,5.813
2020/05/02,4.569
2020/05/03,3.249
2020/05/04,2.172
2020/05/05,1.633
2020/05/06,1.264
2020/05/07,1.514
2020/05/08,2.186
2020/05/09,2.618
2020/05/10,2.149
2020/05/11,1.859
2020/05/12,1.521
2020/05/13,1.365
2020/05/14,1.624
2020/05/15,1.482
2020/05/16,0.565
2020/05/17,-0.263
2020/05/18,-0.228
2020/05/19,0.355
2020/05/20,0.87
2020/05/21,0.909
2020/05/22,0.818
2020/05/23,0.021
2020/05/24,-0.633
2020/05/25,-0.573
2020/05/26,-0.603
2020/05/27,-0.38
2020/05/28,-0.48
2020/05/29,-0.232
2020/05/30,-0.667
2020/05/31,-0.898
2020/06/01,-0.424
2020/06/02,0.91
2020/06/03,1.513
2020/06/04,1.718
2020/06/05,1.524
2020/06/06,0.458
2020/06/07,-0.778
2020/06/08,-1.274
2020/06/09,-1.567
2020/06/10,-1.213
2020/06/11,-0.955
2020/06/12,-0.996
2020/06/13,-1.407
2020/06/14,-2.075
2020/06/15,-1.92
2020/06/16,-1.057
2020/06/17,-0.609
2020/06/18,-0.429
2020/06/19,0.35
2020/06/20,0.058
2020/06/21,-0.679
2020/06/22,-0.75
2020/06/23,-0.148
2020/06/24,0.822
2020/06/25,1.513
2020/06/26,1.875
2020/06/27,1.193
2020/06/28,0.421
2020/06/29,0.045
2020/06/30,0.115
2020/07/01,-0.039
2020/07/02,-0.168
2020/07/03,-0.325
2020/07/04,-0.756
2020/07/05,-1.309
2020/07/06,-1.182
2020/07/07,-1.031
2020/07/08,-0.725
2020/07/09,-0.622
2020/07/10,-0.575
2020/07/11,-0.969
2020/07/12,-1.267
2020/07/13,-0.62
2020/07/14,-0.432
2020/07/15,-0.405
2020/07/16,-0.346
2020/07/17,-0.255
2020/07/18,-0.574
2020/07/19,-0.888
2020/07/20,-0.813
2020/07/21,-0.596
2020/07/22,-0.464
2020/07/23,-0.116
2020/07/24,0.142
2020/07/25,0.266
2020/07/26,0.192
2020/07/27,0.995
2020/07/28,1.995
2020/07/29,2.666
2020/07/30,2.964
2020/07/31,2.811
2020/08/01,2.569
2020/08/02,2.155
2020/08/03,2.069
2020/08/04,1.873
2020/08/05,1.889
2020/08/06,1.967
2020/08/07,1.891
2020/08/08,1.564
2020/08/09,1.037
2020/08/10,0.925
2020/08/11,0.76
2020/08/12,0.48
2020/08/13,0.187
2020/08/14,0.567
2020/08/15,1.514
2020/08/16,3.445
2020/08/17,7.228
2020/08/18,8.579
2020/08/19,8.275
2020/08/20,7.251
2020/08/21,5.761
2020/08/22,4.145
2020/08/23,2.858
2020/08/24,2.182
2020/08/25,1.669
2020/08/26,1.476
2020/08/27,1.445
2020/08/28,1.474
2020/08/29,1.46
2020/08/30,1.578
2020/08/31,2.411
2020/09/01,2.822
2020/09/02,2.945
2020/09/03,3.185
2020/09/04,3.244
2020/09/05,2.814
2020/09/06,2.491
2020/09/07,2.291
2020/09/08,1.929
2020/09/09,1.941
2020/09/10,2.085
2020/09/11,2.219
2020/09/12,2.005
2020/09/13,1.97
2020/09/14,1.532
2020/09/15,1.169
2020/09/16,0.955
2020/09/17,1.379
2020/09/18,1.925
2020/09/19,2.034
2020/09/20,1.803
2020/09/21,1.841
2020/09/22,1.456
2020/09/23,0.729
2020/09/24,-0.024
2020/09/25,-0.577
2020/09/26,-0.852
2020/09/27,-1.066
2020/09/28,-1.226
2020/09/29,-1.397
2020/09/30,-1.641
2020/10/01,-1.915
2020/10/02,-1.797
2020/10/03,-1.777
2020/10/04,-1.773
2020/10/05,-1.755
2020/10/06,-1.725
2020/10/07,-1.906
2020/10/08,-2.036
2020/10/09,-1.65
2020/10/10,-1.417
2020/10/11,-0.799
2020/10/12,-0.398
2020/10/13,-0.16
2020/10/14,0.141
2020/10/15,0.44
2020/10/16,0.574
2020/10/17,0.95
2020/10/18,1.445
2020/10/19,2.356
2020/10/20,3.599
2020/10/21,4.669
2020/10/22,5.359
2020/10/23,4.894
2020/10/24,3.538
2020/10/25,2.203
2020/10/26,1.935
2020/10/27,1.883
2020/10/28,1.951
2020/10/29,1.744
2020/10/30,1.437
2020/10/31,0.663
2020/11/01,0.115
2020/11/02,0.402
2020/11/03,0.666
2020/11/04,0.289
2020/11/05,0.444
2020/11/06,0.749
2020/11/07,0.396
2020/11/08,-0.149
2020/11/09,-0.592
2020/11/10,-0.813
2020/11/11,-1.013
2020/11/12,-1.217
2020/11/13,-1.519
2020/11/14,-1.445
2020/11/15,-1.338
2020/11/16,0.049
2020/11/17,1.184
2020/11/18,1.93
2020/11/19,2.228
2020/11/20,2.158
2020/11/21,1.723
2020/11/22,1.387
2020/11/23,1.242
2020/11/24,1.096
2020/11/25,0.753
2020/11/26,0.451
2020/11/27,-0.1
2020/11/28,-0.934
2020/11/29,-1.627
2020/11/30,-1.146
2020/12/01,-0.951
2020/12/02,-1.027
2020/12/03,-1.359
2020/12/04,-1.348
2020/12/05,-1.324
2020/12/06,-1.333
2020/12/07,-1.329
2020/12/08,-1.392
2020/12/09,-1.185
2020/12/10,-0.829
2020/12/11,-0.898
2020/12/12,-1.056
2020/12/13,-0.832
2020/12/14,-0.286
2020/12/15,0.379
2020/12/16,1.6
2020/12/17,2.951
2020/12/18,3.53
2020/12/19,3.139
2020/12/20,2.369
2020/12/21,2.067
2020/12/22,1.897
2020/12/23,1.702
2020/12/24,2.034
2020/12/25,2.215
2020/12/26,2.546
2020/12/27,3.222
2020/12/28,3.301
2020/12/29,2.786
2020/12/30,2.078
2020/12/31,1.568
2021/01/01,1.386
2021/01/02,1.759
2021/01/03,2.08
2021/01/04,1.877
2021/01/05,1.824
2021/01/06,1.673
2021/01/07,2.159
2021/01/08,2.926
2021/01/09,3.265
2021/01/10,3.089
2021/01/11,2.976
2021/01/12,2.678
2021/01/13,2.04
2021/01/14,1.548
2021/01/15,0.943
2021/01/16,0.477
2021/01/17,0.017
2021/01/18,-0.236
2021/01/19,-0.111
2021/01/20,0.07
2021/01/21,0.414
2021/01/22,0.37
2021/01/23,-0.019
2021/01/24,-0.339
2021/01/25,-0.159
2021/01/26,-0.433
2021/01/27,-0.631
2021/01/28,-0.603
2021/01/29,-0.153
2021/01/30,0.092
2021/01/31,0.326
2021/02/01,0.5
2021/02/02,0.31
2021/02/03,0.235
2021/02/04,0.24
2021/02/05,0.142
2021/02/06,0.399
2021/02/07,0.901
2021/02/08,1.399
2021/02/09,2.956
2021/02/10,3.518
2021/02/11,3.987
2021/02/12,3.823
2021/02/13,2.866
2021/02/14,2.322
2021/02/15,2.31
2021/02/16,2.746
2021/02/17,2.757
2021/02/18,2.702
2021/02/19,2.616
2021/02/20,2.576
2021/02/21,2.457
2021/02/22,2.317
2021/02/23,2.12
2021/02/24,1.518
2021/02/25,1.113
2021/02/26,0.652
2021/02/27,-0.081
2021/02/28,-0.545
2021/03/01,-0.833
2021/03/02,-1.136
2021/03/03,-1.332
2021/03/04,-1.551
2021/03/05,-1.691
2021/03/06,-1.796
2021/03/07,-1.091
2021/03/08,-0.458
2021/03/09,0.102
2021/03/10,0.149
2021/03/11,0.229
2021/03/12,-0.081
2021/03/13,-0.478
2021/03/14,-0.832
2021/03/15,-1.106
2021/03/16,-1.31
2021/03/17,-1.314
2021/03/18,-1.459
2021/03/19,-1.645
2021/03/20,-1.746
2021/03/21,-1.582
2021/03/22,-1.425
2021/03/23,-0.884
2021/03/24,-0.354
2021/03/25,-0.002
2021/03/26,0.12
2021/03/27,-0.037
2021/03/28,-0.457
2021/03/29,-0.365
2021/03/30,-0.235
2021/03/31,-0.293
2021/04/01,-0.314
2021/04/02,-0.25
2021/04/03,-0.081
2021/04/04,0.052
2021/04/05,0.625
2021/04/06,1.554
2021/04/07,1.866
2021/04/08,1.878
2021/04/09,1.611
2021/04/10,1.376
2021/04/11,1.249
2021/04/12,1.288
2021/04/13,1.559
2021/04/14,1.881
2021/04/15,1.791
2021/04/16,2.495
2021/04/17,2.558
2021/04/18,2.208
2021/04/19,1.762
2021/04/20,1.437
2021/04/21,1.657
2021/04/22,1.825
2021/04/23,1.644
2021/04/24,0.928
2021/04/25,0.365
2021/04/26,0.527
2021/04/27,0.721
2021/04/28,0.789
2021/04/29,0.957
2021/04/30,1.116
2021/05/01,0.881
2021/05/02,0.541
2021/05/03,0.506
2021/05/04,0.528
2021/05/05,0.205
2021/05/06,-0.209
2021/05/07,-0.489
2021/05/08,-0.921
2021/05/09,-1.503
2021/05/10,-1.992
2021/05/11,-2.575
2021/05/12,-2.782
2021/05/13,-2.044
2021/05/14,-1.021
2021/05/15,-0.134
2021/05/16,0.518
2021/05/17,1.221
2021/05/18,1.426
2021/05/19,1.705
2021/05/20,2.142
2021/05/21,2.015
2021/05/22,1.723
2021/05/23,1.414
2021/05/24,1.162
2021/05/25,0.802
2021/05/26,0.463
2021/05/27,0.106
2021/05/28,0.295
2021/05/29,0.19
2021/05/30,-0.608
2021/05/31,-1.707
2021/06/01,-2.563
2021/06/02,-3.433
2021/06/03,-4.126
2021/06/04,-4.726
2021/06/05,-5.262
2021/06/06,-4.677
2021/06/07,-3.612
2021/06/08,-2.35
2021/06/09,-1.786
2021/06/10,-1.675
2021/06/11,-1.514
2021/06/12,-1.842
2021/06/13,-1.923
2021/06/14,-1.775
2021/06/15,-1.582
2021/06/16,-1.264
2021/06/17,-0.894
2021/06/18,-0.519
2021/06/19,-0.523
2021/06/20,-0.288
2021/06/21,0.115
2021/06/22,0.732
2021/06/23,0.996
2021/06/24,1.079
2021/06/25,1.65
2021/06/26,1.941
2021/06/27,2.27
2021/06/28,1.994
2021/06/29,1.37
2021/06/30,0.455
2021/07/01,-0.187
2021/07/02,-0.251
2021/07/03,-0.735
2021/07/04,-0.52
2021/07/05,-0.643
2021/07/06,-1
2021/07/07,-1.35
2021/07/08,-0.103
2021/07/09,1.861
2021/07/10,2.745
2021/07/11,3.222
2021/07/12,2.71
2021/07/13,1.658
2021/07/14,0.499
2021/07/15,-0.239
2021/07/16,-0.706
2021/07/17,-0.652
2021/07/18,-0.856
2021/07/19,-1.043
2021/07/20,-1.246
2021/07/21,-1.342
2021/07/22,-1.335
2021/07/23,-1.299
2021/07/24,-1.177
2021/07/25,-0.835
2021/07/26,-0.155
2021/07/27,5.001
2021/07/28,8.134
2021/07/29,8.147
2021/07/30,6.378
2021/07/31,4.882
2021/08/01,5.073
2021/08/02,4.504
2021/08/03,3.459
2021/08/04,2.356
2021/08/05,1.055
2021/08/06,-0.045
2021/08/07,-0.649
2021/08/08,-0.88
2021/08/09,-1.146
2021/08/10,-1.449
2021/08/11,-1.423
2021/08/12,-1.455
2021/08/13,-1.662
2021/08/14,-1.504
2021/08/15,-0.986
2021/08/16,-0.472
2021/08/17,0.021
2021/08/18,0.704
2021/08/19,1.186
2021/08/20,1.253
2021/08/21,1.667
2021/08/22,1.81
2021/08/23,2.248
2021/08/24,6.153
2021/08/25,7.633
2021/08/26,7.968
2021/08/27,7.221
2021/08/28,6.279
2021/08/29,5.714
2021/08/30,4.863
2021/08/31,3.752
2021/09/01,2.756
2021/09/02,1.968
2021/09/03,0.946
2021/09/04,0.159
2021/09/05,-0.588
2021/09/06,-0.868
2021/09/07,-0.885
2021/09/08,-1.046
2021/09/09,-1.047
2021/09/10,1.57
2021/09/11,3.446
2021/09/12,4.339
2021/09/13,6.025
2021/09/14,7.781
2021/09/15,6.634
2021/09/16,4.769
2021/09/17,2.695
2021/09/18,0.906
2021/09/19,-0.581
2021/09/20,-1.212
2021/09/21,0.272
2021/09/22,0.543
2021/09/23,0.15
2021/09/24,-0.551
2021/09/25,-0.655
2021/09/26,-1.098
2021/09/27,-1.505
2021/09/28,-2.081
2021/09/29,-2.43
2021/09/30,-2.675
2021/10/01,-2.645
2021/10/02,-2.731
2021/10/03,-2.459
2021/10/04,-2.259
2021/10/05,-1.854
2021/10/06,-1.01
2021/10/07,-0.522
2021/10/08,-0.207
2021/10/09,-0.151
2021/10/10,-0.169
2021/10/11,0.096
2021/10/12,0.116
2021/10/13,-0.165
2021/10/14,-0.674
2021/10/15,-0.758
2021/10/16,-0.854
2021/10/17,-0.412
2021/10/18,0.115
2021/10/19,3.458
2021/10/20,4.837
2021/10/21,4.643
2021/10/22,3.607
2021/10/23,2.347
2021/10/24,1.299
2021/10/25,0.338
2021/10/26,-0.394
2021/10/27,-1.179
2021/10/28,-1.851
2021/10/29,-2.326
2021/10/30,-2.343
2021/10/31,-2.178
2021/11/01,-2.052
2021/11/02,-1.813
2021/11/03,-1.531
2021/11/04,-0.926
2021/11/05,-0.189
2021/11/06,0.877
2021/11/07,1.534
2021/11/08,2.665
2021/11/09,3.029
2021/11/10,3.019
2021/11/11,2.503
2021/11/12,1.955
2021/11/13,1.408
2021/11/14,0.9
2021/11/15,0.666
2021/11/16,3.054
2021/11/17,4.012
2021/11/18,3.866
2021/11/19,2.989
2021/11/20,1.803
2021/11/21,0.857
2021/11/22,0.054
2021/11/23,-0.587
2021/11/24,-0.987
2021/11/25,-1.016
2021/11/26,-1.019
2021/11/27,-1.445
2021/11/28,-1.734
2021/11/29,-1.944
2021/11/30,-2.006
2021/12/01,-2.097
2021/12/02,-2.259
2021/12/03,-2.434
2021/12/04,-2.267
2021/12/05,-2.253
2021/12/06,-1.798
2021/12/07,-1.197
2021/12/08,-0.798
2021/12/09,-1.051
2021/12/10,-1.553
2021/12/11,-2.047
2021/12/12,-2.51
2021/12/13,-2.857
