Date,sentinusd7smaUSD
2010/11/01,20196
2010/11/02,18250
2010/11/03,14942
2010/11/04,14952
2010/11/05,14088
2010/11/06,18366
2010/11/07,21767
2010/11/08,41605
2010/11/09,41633
2010/11/10,41940
2010/11/11,38485
2010/11/12,38271
2010/11/13,33910
2010/11/14,30121
2010/11/15,19353
2010/11/16,21266
2010/11/17,21392
2010/11/18,22126
2010/11/19,23052
2010/11/20,27914
2010/11/21,31485
2010/11/22,22501
2010/11/23,20558
2010/11/24,20110
2010/11/25,20063
2010/11/26,21527
2010/11/27,16116
2010/11/28,12101
2010/11/29,12105
2010/11/30,12253
2010/12/01,12411
2010/12/02,12491
2010/12/03,9893
2010/12/04,11051
2010/12/05,10719
2010/12/06,12401
2010/12/07,13178
2010/12/08,12474
2010/12/09,11654
2010/12/10,11435
2010/12/11,11750
2010/12/12,12584
2010/12/13,15257
2010/12/14,16562
2010/12/15,19453
2010/12/16,21114
2010/12/17,22548
2010/12/18,23000
2010/12/19,24957
2010/12/20,22352
2010/12/21,22029
2010/12/22,21043
2010/12/23,20320
2010/12/24,20265
2010/12/25,21356
2010/12/26,20515
2010/12/27,20692
2010/12/28,19264
2010/12/29,20866
2010/12/30,21362
2010/12/31,21759
2011/01/01,20095
2011/01/02,19497
2011/01/03,19133
2011/01/04,18641
2011/01/05,16198
2011/01/06,14835
2011/01/07,14783
2011/01/08,15109
2011/01/09,14898
2011/01/10,15884
2011/01/11,19042
2011/01/12,19681
2011/01/13,23770
2011/01/14,25647
2011/01/15,26187
2011/01/16,28061
2011/01/17,27319
2011/01/18,27416
2011/01/19,27372
2011/01/20,24538
2011/01/21,23695
2011/01/22,24744
2011/01/23,26177
2011/01/24,27345
2011/01/25,25619
2011/01/26,26830
2011/01/27,85637
2011/01/28,84962
2011/01/29,84980
2011/01/30,105697
2011/01/31,114976
2011/02/01,122585
2011/02/02,130293
2011/02/03,75497
2011/02/04,78457
2011/02/05,82935
2011/02/06,67259
2011/02/07,73527
2011/02/08,71292
2011/02/09,77848
2011/02/10,103197
2011/02/11,134273
2011/02/12,145187
2011/02/13,150713
2011/02/14,150548
2011/02/15,155740
2011/02/16,146734
2011/02/17,128693
2011/02/18,108132
2011/02/19,111115
2011/02/20,123204
2011/02/21,130867
2011/02/22,158891
2011/02/23,196233
2011/02/24,212608
2011/02/25,219883
2011/02/26,219234
2011/02/27,216549
2011/02/28,204869
2011/03/01,294437
2011/03/02,571599
2011/03/03,571536
2011/03/04,587000
2011/03/05,581673
2011/03/06,580201
2011/03/07,590570
2011/03/08,482514
2011/03/09,188839
2011/03/10,202061
2011/03/11,194306
2011/03/12,197737
2011/03/13,200433
2011/03/14,200972
2011/03/15,192950
2011/03/16,181901
2011/03/17,157582
2011/03/18,146591
2011/03/19,139609
2011/03/20,128284
2011/03/21,118219
2011/03/22,125827
2011/03/23,137076
2011/03/24,148478
2011/03/25,163820
2011/03/26,190310
2011/03/27,192465
2011/03/28,191689
2011/03/29,181277
2011/03/30,164913
2011/03/31,149781
2011/04/01,122811
2011/04/02,93772
2011/04/03,85750
2011/04/04,85065
2011/04/05,84541
2011/04/06,79873
2011/04/07,76147
2011/04/08,81197
2011/04/09,85599
2011/04/10,85531
2011/04/11,79904
2011/04/12,84105
2011/04/13,97626
2011/04/14,106098
2011/04/15,106723
2011/04/16,141693
2011/04/17,333323
2011/04/18,345064
2011/04/19,771214
2011/04/20,1535894
2011/04/21,1588251
2011/04/22,1603393
2011/04/23,1590124
2011/04/24,1414391
2011/04/25,1415607
2011/04/26,1016207
2011/04/27,293956
2011/04/28,264904
2011/04/29,517802
2011/04/30,666604
2011/05/01,717458
2011/05/02,748921
2011/05/03,794715
2011/05/04,867167
2011/05/05,900073
2011/05/06,753746
2011/05/07,680374
2011/05/08,888764
2011/05/09,918620
2011/05/10,1219937
2011/05/11,1224626
2011/05/12,1323301
2011/05/13,1656746
2011/05/14,3500029
2011/05/15,3527256
2011/05/16,3742095
2011/05/17,3584818
2011/05/18,3624467
2011/05/19,3624647
2011/05/20,3460913
2011/05/21,2062293
2011/05/22,2556153
2011/05/23,2710647
2011/05/24,2846670
2011/05/25,3098060
2011/05/26,3425623
2011/05/27,3778560
2011/05/28,3492493
2011/05/29,3004534
2011/05/30,2883115
2011/05/31,2865221
2011/06/01,2787007
2011/06/02,2794675
2011/06/03,3222529
2011/06/04,4074228
2011/06/05,5157374
2011/06/06,6909107
2011/06/07,8142228
2011/06/08,10802453
2011/06/09,13532848
2011/06/10,15925836
2011/06/11,18869399
2011/06/12,21817562
2011/06/13,23209983
2011/06/14,25915223
2011/06/15,34610472
2011/06/16,54212123
2011/06/17,54390571
2011/06/18,53275237
2011/06/19,60124786
2011/06/20,59883966
2011/06/21,63635622
2011/06/22,55135602
2011/06/23,36234257
2011/06/24,44172244
2011/06/25,67250924
2011/06/26,65862615
2011/06/27,67058939
2011/06/28,75539457
2011/06/29,79032391
2011/06/30,78612469
2011/07/01,69508180
2011/07/02,45383265
2011/07/03,36829667
2011/07/04,35233976
2011/07/05,19492385
2011/07/06,13914596
2011/07/07,11373723
2011/07/08,9515197
2011/07/09,11865195
2011/07/10,15678678
2011/07/11,14932531
2011/07/12,16302295
2011/07/13,18024171
2011/07/14,20887970
2011/07/15,21440133
2011/07/16,19639820
2011/07/17,15649990
2011/07/18,19842961
2011/07/19,23029558
2011/07/20,21251691
2011/07/21,20009095
2011/07/22,21847420
2011/07/23,20574358
2011/07/24,20564406
2011/07/25,17151068
2011/07/26,14166603
2011/07/27,15616528
2011/07/28,19649318
2011/07/29,17954796
2011/07/30,17400399
2011/07/31,17471674
2011/08/01,15624228
2011/08/02,13986500
2011/08/03,12087644
2011/08/04,5909181
2011/08/05,5303535
2011/08/06,5118290
2011/08/07,4352749
2011/08/08,4493205
2011/08/09,6930890
2011/08/10,7934897
2011/08/11,8154129
2011/08/12,7888129
2011/08/13,7872391
2011/08/14,8167035
2011/08/15,7524197
2011/08/16,4936690
2011/08/17,3815713
2011/08/18,3763168
2011/08/19,4197527
2011/08/20,4141099
2011/08/21,3864144
2011/08/22,3778327
2011/08/23,3900234
2011/08/24,4267380
2011/08/25,4192018
2011/08/26,3653799
2011/08/27,6525294
2011/08/28,6363220
2011/08/29,6235448
2011/08/30,5849397
2011/08/31,5298758
2011/09/01,5136827
2011/09/02,5088566
2011/09/03,2121519
2011/09/04,3956743
2011/09/05,6195655
2011/09/06,9150123
2011/09/07,9461141
2011/09/08,9456649
2011/09/09,9481813
2011/09/10,9393508
2011/09/11,8097180
2011/09/12,6085363
2011/09/13,3127697
2011/09/14,2737057
2011/09/15,2573543
2011/09/16,2703863
2011/09/17,2755886
2011/09/18,2192071
2011/09/19,1908438
2011/09/20,1897697
2011/09/21,1982602
2011/09/22,2004950
2011/09/23,1808884
2011/09/24,1748543
2011/09/25,1763865
2011/09/26,1717297
2011/09/27,1726640
2011/09/28,1643210
2011/09/29,1626852
2011/09/30,1564057
2011/10/01,1686892
2011/10/02,1692067
2011/10/03,1777493
2011/10/04,1776757
2011/10/05,1815271
2011/10/06,1953137
2011/10/07,1992491
2011/10/08,1856735
2011/10/09,1801732
2011/10/10,1695335
2011/10/11,1587519
2011/10/12,1488490
2011/10/13,1302160
2011/10/14,1215399
2011/10/15,1260831
2011/10/16,1223640
2011/10/17,1251426
2011/10/18,1183628
2011/10/19,1102554
2011/10/20,1023510
2011/10/21,1065778
2011/10/22,1086639
2011/10/23,1203701
2011/10/24,1141251
2011/10/25,1163290
2011/10/26,1229727
2011/10/27,1342703
2011/10/28,1344851
2011/10/29,1323153
2011/10/30,1172047
2011/10/31,1202484
2011/11/01,1303429
2011/11/02,1318820
2011/11/03,1268745
2011/11/04,1244855
2011/11/05,1158542
2011/11/06,1151005
2011/11/07,1084640
2011/11/08,1322226
2011/11/09,1557619
2011/11/10,1546267
2011/11/11,1497674
2011/11/12,1488353
2011/11/13,1499764
2011/11/14,1519174
2011/11/15,1153540
2011/11/16,1442714
2011/11/17,2422085
2011/11/18,3857000
2011/11/19,4969534
2011/11/20,5333603
2011/11/21,5731313
2011/11/22,6785789
2011/11/23,6586079
2011/11/24,5961322
2011/11/25,4767475
2011/11/26,4089560
2011/11/27,4239072
2011/11/28,5139000
2011/11/29,5450042
2011/11/30,7603984
2011/12/01,7999958
2011/12/02,10032601
2011/12/03,10939538
2011/12/04,11486166
2011/12/05,11246891
2011/12/06,12657864
2011/12/07,12385992
2011/12/08,13421744
2011/12/09,11851748
2011/12/10,10857180
2011/12/11,10061679
2011/12/12,9188666
2011/12/13,6439148
2011/12/14,4187164
2011/12/15,2435415
2011/12/16,1803799
2011/12/17,1483388
2011/12/18,1236817
2011/12/19,1123109
2011/12/20,1234657
2011/12/21,1392487
2011/12/22,1425879
2011/12/23,1353236
2011/12/24,1361939
2011/12/25,1382811
2011/12/26,1557236
2011/12/27,1661572
2011/12/28,1497889
2011/12/29,1555926
2011/12/30,1570350
2011/12/31,1558002
2012/01/01,1622188
2012/01/02,1406795
2012/01/03,1203572
2012/01/04,1335508
2012/01/05,1625971
2012/01/06,1961752
2012/01/07,2043191
2012/01/08,2111884
2012/01/09,2290672
2012/01/10,2419268
2012/01/11,2454168
2012/01/12,2159377
2012/01/13,1998898
2012/01/14,2043719
2012/01/15,1983647
2012/01/16,1993041
2012/01/17,2019929
2012/01/18,1972123
2012/01/19,1980804
2012/01/20,1923819
2012/01/21,1847796
2012/01/22,1794729
2012/01/23,1631911
2012/01/24,1593795
2012/01/25,1637591
2012/01/26,1639083
2012/01/27,1605327
2012/01/28,1565331
2012/01/29,1615731
2012/01/30,1622268
2012/01/31,1554333
2012/02/01,1563834
2012/02/02,1550312
2012/02/03,1590905
2012/02/04,1693164
2012/02/05,1721209
2012/02/06,1737628
2012/02/07,1739888
2012/02/08,1625874
2012/02/09,1524942
2012/02/10,1480055
2012/02/11,1554576
2012/02/12,1519054
2012/02/13,1590977
2012/02/14,2283486
2012/02/15,2903398
2012/02/16,3685615
2012/02/17,4028199
2012/02/18,4096495
2012/02/19,4091204
2012/02/20,4048229
2012/02/21,3357380
2012/02/22,2998600
2012/02/23,2473998
2012/02/24,2279834
2012/02/25,2128502
2012/02/26,2114322
2012/02/27,2094784
2012/02/28,2102621
2012/02/29,1839723
2012/03/01,1851069
2012/03/02,1834284
2012/03/03,1822721
2012/03/04,2057001
2012/03/05,2066200
2012/03/06,2065431
2012/03/07,2099958
2012/03/08,1993447
2012/03/09,2008232
2012/03/10,2006565
2012/03/11,1823883
2012/03/12,1954366
2012/03/13,2070513
2012/03/14,2245652
2012/03/15,2244574
2012/03/16,2219632
2012/03/17,2301970
2012/03/18,2299442
2012/03/19,2223138
2012/03/20,2192332
2012/03/21,2102765
2012/03/22,2247714
2012/03/23,2478969
2012/03/24,2679400
2012/03/25,2679927
2012/03/26,2717722
2012/03/27,2771620
2012/03/28,2906483
2012/03/29,3225237
2012/03/30,3296064
2012/03/31,3358864
2012/04/01,3517422
2012/04/02,3656567
2012/04/03,3855885
2012/04/04,3897851
2012/04/05,3729222
2012/04/06,3459870
2012/04/07,3089309
2012/04/08,3514050
2012/04/09,4155852
2012/04/10,4142590
2012/04/11,4670012
2012/04/12,4912185
2012/04/13,5094838
2012/04/14,5560578
2012/04/15,5614071
2012/04/16,5619374
2012/04/17,5845732
2012/04/18,5538823
2012/04/19,5141380
2012/04/20,6685855
2012/04/21,6915095
2012/04/22,6720107
2012/04/23,6149528
2012/04/24,5892471
2012/04/25,5896732
2012/04/26,6752728
2012/04/27,5684861
2012/04/28,5390950
2012/04/29,5368784
2012/04/30,5564501
2012/05/01,5784990
2012/05/02,5813828
2012/05/03,5331356
2012/05/04,5073916
2012/05/05,5300718
2012/05/06,5077789
2012/05/07,5882810
2012/05/08,7922283
2012/05/09,8827938
2012/05/10,8792243
2012/05/11,9049219
2012/05/12,10443096
2012/05/13,11033435
2012/05/14,11097490
2012/05/15,10976885
2012/05/16,11779848
2012/05/17,13436682
2012/05/18,13732186
2012/05/19,12369702
2012/05/20,12781890
2012/05/21,13923507
2012/05/22,14205167
2012/05/23,13050266
2012/05/24,11380220
2012/05/25,11801275
2012/05/26,14424478
2012/05/27,14426895
2012/05/28,13211190
2012/05/29,12569714
2012/05/30,12992087
2012/05/31,15689818
2012/06/01,16116686
2012/06/02,14080272
2012/06/03,13886389
2012/06/04,15802365
2012/06/05,16944760
2012/06/06,17141766
2012/06/07,17435394
2012/06/08,19599455
2012/06/09,19222722
2012/06/10,20528040
2012/06/11,19447336
2012/06/12,18054117
2012/06/13,18126114
2012/06/14,18406473
2012/06/15,17092866
2012/06/16,19559488
2012/06/17,18234596
2012/06/18,18070422
2012/06/19,17923883
2012/06/20,17487623
2012/06/21,14364809
2012/06/22,13434041
2012/06/23,12645822
2012/06/24,13108533
2012/06/25,12512107
2012/06/26,12143936
2012/06/27,12402642
2012/06/28,14704788
2012/06/29,14952068
2012/06/30,13480271
2012/07/01,13029612
2012/07/02,12486864
2012/07/03,12269800
2012/07/04,12528110
2012/07/05,11139120
2012/07/06,10057048
2012/07/07,12698975
2012/07/08,12209564
2012/07/09,13202461
2012/07/10,14048657
2012/07/11,13119963
2012/07/12,12652532
2012/07/13,14000882
2012/07/14,12689543
2012/07/15,13338617
2012/07/16,13661467
2012/07/17,14554731
2012/07/18,15384263
2012/07/19,15455808
2012/07/20,14805338
2012/07/21,15086236
2012/07/22,15707853
2012/07/23,15874728
2012/07/24,14883044
2012/07/25,14110894
2012/07/26,15469622
2012/07/27,16197167
2012/07/28,15441364
2012/07/29,14742091
2012/07/30,13338086
2012/07/31,15135359
2012/08/01,16899289
2012/08/02,16536406
2012/08/03,15939087
2012/08/04,15864886
2012/08/05,17501771
2012/08/06,19328785
2012/08/07,18439738
2012/08/08,17974680
2012/08/09,17681877
2012/08/10,18173760
2012/08/11,18547499
2012/08/12,18106032
2012/08/13,18167071
2012/08/14,17692372
2012/08/15,18267942
2012/08/16,19895934
2012/08/17,22070211
2012/08/18,23139944
2012/08/19,28831346
2012/08/20,38112260
2012/08/21,43321632
2012/08/22,51052414
2012/08/23,57958248
2012/08/24,69462901
2012/08/25,72494364
2012/08/26,69198388
2012/08/27,66472796
2012/08/28,69281164
2012/08/29,81290526
2012/08/30,88304047
2012/08/31,85366549
2012/09/01,91270056
2012/09/02,94856769
2012/09/03,90660678
2012/09/04,89700986
2012/09/05,80884015
2012/09/06,97689218
2012/09/07,113431497
2012/09/08,112860956
2012/09/09,110391632
2012/09/10,134813045
2012/09/11,157624788
2012/09/12,161097773
2012/09/13,162925291
2012/09/14,163532749
2012/09/15,163181692
2012/09/16,180648477
2012/09/17,172878543
2012/09/18,162779041
2012/09/19,200671852
2012/09/20,192451759
2012/09/21,208407799
2012/09/22,222731936
2012/09/23,212695747
2012/09/24,204549865
2012/09/25,185213354
2012/09/26,132718813
2012/09/27,106882361
2012/09/28,65692256
2012/09/29,42030558
2012/09/30,30970472
2012/10/01,19818171
2012/10/02,20354714
2012/10/03,19684560
2012/10/04,19477934
2012/10/05,19724839
2012/10/06,20986818
2012/10/07,21569503
2012/10/08,21659875
2012/10/09,20365892
2012/10/10,19541762
2012/10/11,19482552
2012/10/12,19186485
2012/10/13,20261376
2012/10/14,19496347
2012/10/15,17967768
2012/10/16,20321918
2012/10/17,24455415
2012/10/18,28047341
2012/10/19,28071933
2012/10/20,27942552
2012/10/21,29501313
2012/10/22,31843723
2012/10/23,31504885
2012/10/24,29040497
2012/10/25,25635847
2012/10/26,22667826
2012/10/27,20624592
2012/10/28,18141997
2012/10/29,15921295
2012/10/30,17990510
2012/10/31,20778214
2012/11/01,22515862
2012/11/02,22269169
2012/11/03,22709601
2012/11/04,24744003
2012/11/05,26737187
2012/11/06,23289910
2012/11/07,20218618
2012/11/08,18231166
2012/11/09,18281811
2012/11/10,16065880
2012/11/11,13286444
2012/11/12,10539956
2012/11/13,8943121
2012/11/14,8105438
2012/11/15,10223111
2012/11/16,14885032
2012/11/17,18641761
2012/11/18,21434366
2012/11/19,22945272
2012/11/20,24232914
2012/11/21,23756357
2012/11/22,22046984
2012/11/23,18016325
2012/11/24,15630563
2012/11/25,13551038
2012/11/26,13221754
2012/11/27,13069155
2012/11/28,14731875
2012/11/29,14361228
2012/11/30,13791029
2012/12/01,12857514
2012/12/02,13323692
2012/12/03,14441855
2012/12/04,16607867
2012/12/05,18791416
2012/12/06,22841513
2012/12/07,25393712
2012/12/08,26250539
2012/12/09,27126082
2012/12/10,26012813
2012/12/11,24447765
2012/12/12,25964091
2012/12/13,27301463
2012/12/14,29010547
2012/12/15,30249096
2012/12/16,30975527
2012/12/17,32366861
2012/12/18,33766205
2012/12/19,28984632
2012/12/20,23262715
2012/12/21,20781048
2012/12/22,20195617
2012/12/23,18439930
2012/12/24,17076918
2012/12/25,13792976
2012/12/26,12862845
2012/12/27,12602130
2012/12/28,11409370
2012/12/29,10698468
2012/12/30,10512267
2012/12/31,10853663
2013/01/01,12489919
2013/01/02,14807492
2013/01/03,16398864
2013/01/04,18718713
2013/01/05,20750949
2013/01/06,21301035
2013/01/07,21712627
2013/01/08,22958798
2013/01/09,22697339
2013/01/10,22171044
2013/01/11,20447061
2013/01/12,18334944
2013/01/13,18036960
2013/01/14,17514020
2013/01/15,17518980
2013/01/16,18771335
2013/01/17,19990555
2013/01/18,20941624
2013/01/19,22347683
2013/01/20,23074578
2013/01/21,23353660
2013/01/22,22573701
2013/01/23,23754353
2013/01/24,23473646
2013/01/25,23508332
2013/01/26,23422019
2013/01/27,24499062
2013/01/28,26070195
2013/01/29,28920578
2013/01/30,27939056
2013/01/31,28699974
2013/02/01,30178203
2013/02/02,30538330
2013/02/03,30618278
2013/02/04,30921358
2013/02/05,30382609
2013/02/06,30956312
2013/02/07,31732914
2013/02/08,33225738
2013/02/09,34976167
2013/02/10,35720185
2013/02/11,35632033
2013/02/12,34053683
2013/02/13,32483701
2013/02/14,32582428
2013/02/15,30668623
2013/02/16,30092326
2013/02/17,29683719
2013/02/18,29784405
2013/02/19,30952836
2013/02/20,31783428
2013/02/21,30790230
2013/02/22,32442871
2013/02/23,32195468
2013/02/24,34893368
2013/02/25,37899142
2013/02/26,38413309
2013/02/27,40105537
2013/02/28,42322593
2013/03/01,42890402
2013/03/02,45111266
2013/03/03,42264932
2013/03/04,39242507
2013/03/05,43299550
2013/03/06,48657024
2013/03/07,50464601
2013/03/08,50380402
2013/03/09,49463531
2013/03/10,53045128
2013/03/11,54692666
2013/03/12,53903538
2013/03/13,50979771
2013/03/14,49122718
2013/03/15,75001792
2013/03/16,83421593
2013/03/17,81184105
2013/03/18,99621859
2013/03/19,104150180
2013/03/20,110211638
2013/03/21,120822333
2013/03/22,100426958
2013/03/23,97346737
2013/03/24,100305698
2013/03/25,89590418
2013/03/26,92178331
2013/03/27,105985868
2013/03/28,109408006
2013/03/29,113706073
2013/03/30,124364599
2013/03/31,135085414
2013/04/01,139714681
2013/04/02,160510202
2013/04/03,168111305
2013/04/04,180219729
2013/04/05,196246808
2013/04/06,197131177
2013/04/07,196574161
2013/04/08,208307450
2013/04/09,217869610
2013/04/10,243641626
2013/04/11,238783534
2013/04/12,226081351
2013/04/13,217704574
2013/04/14,208218748
2013/04/15,189209704
2013/04/16,160626486
2013/04/17,116730961
2013/04/18,167620459
2013/04/19,175175600
2013/04/20,176235242
2013/04/21,182318176
2013/04/22,196365850
2013/04/23,204697534
2013/04/24,221342166
2013/04/25,174214805
2013/04/26,168003933
2013/04/27,166451871
2013/04/28,160727805
2013/04/29,151489327
2013/04/30,136667457
2013/05/01,117601854
2013/05/02,99098949
2013/05/03,88022053
2013/05/04,80356074
2013/05/05,79516104
2013/05/06,75728204
2013/05/07,78103049
2013/05/08,74046873
2013/05/09,70133726
2013/05/10,71136437
2013/05/11,74356667
2013/05/12,73477085
2013/05/13,72122653
2013/05/14,68886780
2013/05/15,66824512
2013/05/16,67194513
2013/05/17,66895503
2013/05/18,67247310
2013/05/19,66134616
2013/05/20,63445062
2013/05/21,62971852
2013/05/22,64582766
2013/05/23,65979732
2013/05/24,67645494
2013/05/25,69764784
2013/05/26,70064012
2013/05/27,72906249
2013/05/28,74358751
2013/05/29,75513566
2013/05/30,75335703
2013/05/31,73694632
2013/06/01,69913263
2013/06/02,70123741
2013/06/03,71297165
2013/06/04,69948410
2013/06/05,68404848
2013/06/06,69842761
2013/06/07,69149536
2013/06/08,66873150
2013/06/09,69825891
2013/06/10,64699397
2013/06/11,63019717
2013/06/12,60383317
2013/06/13,57182145
2013/06/14,57152777
2013/06/15,57073041
2013/06/16,54159652
2013/06/17,55188765
2013/06/18,55719778
2013/06/19,55843139
2013/06/20,57438011
2013/06/21,57111061
2013/06/22,57402402
2013/06/23,55059134
2013/06/24,55164209
2013/06/25,55702576
2013/06/26,55684272
2013/06/27,52472088
2013/06/28,50839142
2013/06/29,51110830
2013/06/30,51547744
2013/07/01,53506194
2013/07/02,52313220
2013/07/03,53347547
2013/07/04,55549735
2013/07/05,57168317
2013/07/06,57362145
2013/07/07,58692277
2013/07/08,57177193
2013/07/09,60366762
2013/07/10,62446729
2013/07/11,64909875
2013/07/12,67123025
2013/07/13,71348153
2013/07/14,71865571
2013/07/15,71834122
2013/07/16,71860706
2013/07/17,73196700
2013/07/18,73023750
2013/07/19,70335095
2013/07/20,65354165
2013/07/21,64242291
2013/07/22,66025241
2013/07/23,65715993
2013/07/24,63550659
2013/07/25,61552969
2013/07/26,61597928
2013/07/27,61540641
2013/07/28,63261002
2013/07/29,62383953
2013/07/30,64080102
2013/07/31,64710333
2013/08/01,70321082
2013/08/02,72637108
2013/08/03,75654257
2013/08/04,74790250
2013/08/05,76275290
2013/08/06,73300751
2013/08/07,72737242
2013/08/08,66792890
2013/08/09,63006042
2013/08/10,60922956
2013/08/11,59778479
2013/08/12,59595465
2013/08/13,66608357
2013/08/14,73853104
2013/08/15,75108925
2013/08/16,81526744
2013/08/17,87804848
2013/08/18,92907978
2013/08/19,96663272
2013/08/20,92908523
2013/08/21,93591253
2013/08/22,94958710
2013/08/23,92635519
2013/08/24,87860662
2013/08/25,85291932
2013/08/26,81016662
2013/08/27,81328270
2013/08/28,74594039
2013/08/29,73487428
2013/08/30,74833682
2013/08/31,77953554
2013/09/01,79806793
2013/09/02,80833644
2013/09/03,81841253
2013/09/04,83917296
2013/09/05,85161080
2013/09/06,82581750
2013/09/07,81241373
2013/09/08,77579707
2013/09/09,75597767
2013/09/10,70596817
2013/09/11,67374218
2013/09/12,66279654
2013/09/13,66053466
2013/09/14,64972142
2013/09/15,65330873
2013/09/16,67168285
2013/09/17,67973524
2013/09/18,69664771
2013/09/19,72448718
2013/09/20,73763247
2013/09/21,72441154
2013/09/22,73807838
2013/09/23,78796404
2013/09/24,83564767
2013/09/25,84123392
2013/09/26,82262512
2013/09/27,81659161
2013/09/28,83157582
2013/09/29,84151810
2013/09/30,81723321
2013/10/01,84847927
2013/10/02,89717091
2013/10/03,90836046
2013/10/04,91894373
2013/10/05,89900156
2013/10/06,87734326
2013/10/07,85407509
2013/10/08,78335728
2013/10/09,74663318
2013/10/10,73352316
2013/10/11,73647524
2013/10/12,77634089
2013/10/13,82293209
2013/10/14,86272347
2013/10/15,91115310
2013/10/16,95642185
2013/10/17,99427520
2013/10/18,104761249
2013/10/19,114679417
2013/10/20,118577340
2013/10/21,126396262
2013/10/22,138580218
2013/10/23,147763257
2013/10/24,157573858
2013/10/25,206147230
2013/10/26,200920047
2013/10/27,197284719
2013/10/28,189734252
2013/10/29,206654794
2013/10/30,197220700
2013/10/31,188582917
2013/11/01,137238106
2013/11/02,135370600
2013/11/03,137543654
2013/11/04,147796398
2013/11/05,133584573
2013/11/06,143446140
2013/11/07,167862044
2013/11/08,192485596
2013/11/09,216252448
2013/11/10,230434374
2013/11/11,231091371
2013/11/12,245345425
2013/11/13,273029276
2013/11/14,285927189
2013/11/15,385386763
2013/11/16,431181978
2013/11/17,471061507
2013/11/18,587430842
2013/11/19,716315481
2013/11/20,773087996
2013/11/21,891649181
2013/11/22,973115040
2013/11/23,1042160953
2013/11/24,1118554821
2013/11/25,1118375405
2013/11/26,1389126189
2013/11/27,1682100823
2013/11/28,1939874161
2013/11/29,2068067634
2013/11/30,2184906315
2013/12/01,2227339903
2013/12/02,2263439044
2013/12/03,1978500909
2013/12/04,1762314408
2013/12/05,1533614341
2013/12/06,1329500412
2013/12/07,1297326297
2013/12/08,1234536810
2013/12/09,1197195256
2013/12/10,1140558296
2013/12/11,1084487007
2013/12/12,990441505
2013/12/13,954602325
2013/12/14,789894215
2013/12/15,717052428
2013/12/16,801316789
2013/12/17,846026612
2013/12/18,864158885
2013/12/19,872120663
2013/12/20,847444617
2013/12/21,857865259
2013/12/22,887257955
2013/12/23,725257750
2013/12/24,657832785
2013/12/25,586763203
2013/12/26,531499684
2013/12/27,508010394
2013/12/28,486126327
2013/12/29,489904748
2013/12/30,507578041
2013/12/31,474260509
2014/01/01,449308177
2014/01/02,461149044
2014/01/03,497303587
2014/01/04,508072694
2014/01/05,535872695
2014/01/06,583091090
2014/01/07,648804703
2014/01/08,677090106
2014/01/09,666041522
2014/01/10,630747188
2014/01/11,606622902
2014/01/12,541756380
2014/01/13,469022960
2014/01/14,436978317
2014/01/15,419850144
2014/01/16,424321697
2014/01/17,405109362
2014/01/18,395713459
2014/01/19,411017333
2014/01/20,443388421
2014/01/21,430949416
2014/01/22,416540828
2014/01/23,407371167
2014/01/24,445580446
2014/01/25,457357277
2014/01/26,439442002
2014/01/27,455341832
2014/01/28,452745094
2014/01/29,450927360
2014/01/30,452021944
2014/01/31,415362719
