Date,top100cap90rsi
2011/02/27,63.693
2011/02/28,62.291
2011/03/01,63.035
2011/03/02,50.492
2011/03/03,50.066
2011/03/04,49.586
2011/03/05,49.711
2011/03/06,49.791
2011/03/07,49.649
2011/03/08,49.455
2011/03/09,49.281
2011/03/10,48.681
2011/03/11,47.987
2011/03/12,47.486
2011/03/13,47.262
2011/03/14,47.641
2011/03/15,47.404
2011/03/16,47.647
2011/03/17,47.953
2011/03/18,48.179
2011/03/19,48.055
2011/03/20,47.907
2011/03/21,48.147
2011/03/22,47.667
2011/03/23,47.893
2011/03/24,47.581
2011/03/25,47.356
2011/03/26,47.39
2011/03/27,46.901
2011/03/28,46.727
2011/03/29,46.661
2011/03/30,46.178
2011/03/31,45.888
2011/04/01,45.738
2011/04/02,44.904
2011/04/03,44.727
2011/04/04,44.379
2011/04/05,44.258
2011/04/06,44.273
2011/04/07,44.268
2011/04/08,44.12
2011/04/09,43.517
2011/04/10,43.382
2011/04/11,43.424
2011/04/12,42.919
2011/04/13,42.761
2011/04/14,45.316
2011/04/15,45.107
2011/04/16,44.89
2011/04/17,43.623
2011/04/18,43.198
2011/04/19,49.337
2011/04/20,49.048
2011/04/21,47.795
2011/04/22,47.552
2011/04/23,46.178
2011/04/24,45.694
2011/04/25,45.643
2011/04/26,45.482
2011/04/27,45.522
2011/04/28,44.846
2011/04/29,43.486
2011/04/30,48.624
2011/05/01,48.545
2011/05/02,48.362
2011/05/03,48.754
2011/05/04,49.455
2011/05/05,49.268
2011/05/06,48.215
2011/05/07,48.273
2011/05/08,47.71
2011/05/09,47.576
2011/05/10,47.511
2011/05/11,48.89
2011/05/12,49.501
2011/05/13,50.823
2011/05/14,50.869
2011/05/15,52.35
2011/05/16,52.647
2011/05/17,52.419
2011/05/18,52.933
2011/05/19,52.431
2011/05/20,51.878
2011/05/21,54.851
2011/05/22,54.598
2011/05/23,53.253
2011/05/24,52.901
2011/05/25,52.625
2011/05/26,52.374
2011/05/27,52.845
2011/05/28,52.735
2011/05/29,52.9
2011/05/30,52.971
2011/05/31,52.826
2011/06/01,52.872
2011/06/02,53.215
2011/06/03,53.565
2011/06/04,53.216
2011/06/05,53.453
2011/06/06,52.239
2011/06/07,51.573
2011/06/08,48.739
2011/06/09,48.394
2011/06/10,47.513
2011/06/11,48.072
2011/06/12,54.959
2011/06/13,55.424
2011/06/14,52.801
2011/06/15,52.319
2011/06/16,51.501
2011/06/17,50.771
2011/06/18,50.442
2011/06/19,52.691
2011/06/20,52.473
2011/06/21,52.22
2011/06/22,52.009
2011/06/23,53.882
2011/06/24,53.463
2011/06/25,52.519
2011/06/26,52.03
2011/06/27,52.856
2011/06/28,51.937
2011/06/29,51.055
2011/06/30,50.322
2011/07/01,50.529
2011/07/02,50.331
2011/07/03,50.118
2011/07/04,49.945
2011/07/05,50.105
2011/07/06,50.053
2011/07/07,49.955
2011/07/08,49.791
2011/07/09,49.609
2011/07/10,49.327
2011/07/11,49.241
2011/07/12,49.059
2011/07/13,48.857
2011/07/14,48.738
2011/07/15,48.609
2011/07/16,48.482
2011/07/17,48.366
2011/07/18,49.218
2011/07/19,48.934
2011/07/20,48.745
2011/07/21,48.552
2011/07/22,48.272
2011/07/23,48.174
2011/07/24,48.081
2011/07/25,47.86
2011/07/26,47.673
2011/07/27,47.332
2011/07/28,46.827
2011/07/29,46.767
2011/07/30,46.594
2011/07/31,46.134
2011/08/01,45.603
2011/08/02,45.555
2011/08/03,45.411
2011/08/04,46.111
2011/08/05,45.801
2011/08/06,47.3
2011/08/07,47.705
2011/08/08,48.853
2011/08/09,48.533
2011/08/10,48.362
2011/08/11,48.256
2011/08/12,48.161
2011/08/13,47.893
2011/08/14,47.524
2011/08/15,47.537
2011/08/16,47.325
2011/08/17,48.837
2011/08/18,48.729
2011/08/19,48.631
2011/08/20,48.519
2011/08/21,48.394
2011/08/22,48.374
2011/08/23,48.251
2011/08/24,48.55
2011/08/25,46.038
2011/08/26,46.033
2011/08/27,47.797
2011/08/28,47.709
2011/08/29,47.47
2011/08/30,47.359
2011/08/31,47.293
2011/09/01,47.434
2011/09/02,47.313
2011/09/03,47.076
2011/09/04,47.117
2011/09/05,46.994
2011/09/06,46.874
2011/09/07,48.747
2011/09/08,48.653
2011/09/09,49.01
2011/09/10,49.008
2011/09/11,52.944
2011/09/12,53.609
2011/09/13,53.471
2011/09/14,53.255
2011/09/15,53.015
2011/09/16,53.03
2011/09/17,52.903
2011/09/18,52.911
2011/09/19,52.615
2011/09/20,52.327
2011/09/21,54.197
2011/09/22,53.861
2011/09/23,53.499
2011/09/24,53.556
2011/09/25,53.121
2011/09/26,52.9
2011/09/27,52.79
2011/09/28,52.706
2011/09/29,52.59
2011/09/30,52.475
2011/10/01,52.372
2011/10/02,52.261
2011/10/03,52.126
2011/10/04,52.022
2011/10/05,51.883
2011/10/06,51.679
2011/10/07,52.1
2011/10/08,52.003
2011/10/09,51.882
2011/10/10,51.73
2011/10/11,51.638
2011/10/12,51.395
2011/10/13,51.493
2011/10/14,51.253
2011/10/15,51.138
2011/10/16,51.028
2011/10/17,50.476
2011/10/18,50.072
2011/10/19,50.108
2011/10/20,49.72
2011/10/21,50.067
2011/10/22,49.489
2011/10/23,49.492
2011/10/24,49.36
2011/10/25,49.203
2011/10/26,49.14
2011/10/27,48.969
2011/10/28,48.876
2011/10/29,50.436
2011/10/30,50.319
2011/10/31,50.067
2011/11/01,49.865
2011/11/02,49.684
2011/11/03,50.373
2011/11/04,50.175
2011/11/05,49.943
2011/11/06,49.75
2011/11/07,49.727
2011/11/08,48.896
2011/11/09,48.471
2011/11/10,48.432
2011/11/11,48.305
2011/11/12,48.27
2011/11/13,48.117
2011/11/14,47.926
2011/11/15,47.75
2011/11/16,48.051
2011/11/17,47.589
2011/11/18,46.697
2011/11/19,47.269
2011/11/20,46.583
2011/11/21,46.38
2011/11/22,46.158
2011/11/23,45.942
2011/11/24,46.003
2011/11/25,45.763
2011/11/26,45.582
2011/11/27,45.423
2011/11/28,48.436
2011/11/29,48.39
2011/11/30,47.358
2011/12/01,47.284
2011/12/02,46.879
2011/12/03,46.446
2011/12/04,46.206
2011/12/05,45.906
2011/12/06,45.128
2011/12/07,44.673
2011/12/08,36.108
2011/12/09,27.565
2011/12/10,27.364
2011/12/11,26.878
2011/12/12,26.535
2011/12/13,26.496
2011/12/14,26.451
2011/12/15,26.414
2011/12/16,26.368
2011/12/17,26.319
2011/12/18,26.274
2011/12/19,26.221
2011/12/20,28.451
2011/12/21,28.374
2011/12/22,28.276
2011/12/23,28.229
2011/12/24,28.188
2011/12/25,28.12
2011/12/26,28.096
2011/12/27,27.978
2011/12/28,27.925
2011/12/29,27.87
2011/12/30,27.825
2011/12/31,27.77
2012/01/01,27.744
2012/01/02,27.672
2012/01/03,27.644
2012/01/04,27.579
2012/01/05,27.871
2012/01/06,27.658
2012/01/07,27.574
2012/01/08,27.528
2012/01/09,30.005
2012/01/10,29.942
2012/01/11,29.876
2012/01/12,29.798
2012/01/13,30.128
2012/01/14,30.508
2012/01/15,30.434
2012/01/16,30.326
2012/01/17,30.342
2012/01/18,30.619
2012/01/19,32.446
2012/01/20,32.374
2012/01/21,32.501
2012/01/22,32.681
2012/01/23,32.54
2012/01/24,32.494
2012/01/25,32.986
2012/01/26,32.843
2012/01/27,32.829
2012/01/28,32.839
2012/01/29,33.265
2012/01/30,33.269
2012/01/31,33.404
2012/02/01,33.291
2012/02/02,33.59
2012/02/03,33.47
2012/02/04,34.048
2012/02/05,33.986
2012/02/06,33.886
2012/02/07,33.775
2012/02/08,33.716
2012/02/09,33.681
2012/02/10,33.653
2012/02/11,33.195
2012/02/12,33.135
2012/02/13,34.931
2012/02/14,38.738
2012/02/15,34.406
2012/02/16,33.607
2012/02/17,33.356
2012/02/18,33.067
2012/02/19,33.024
2012/02/20,32.904
2012/02/21,33.383
2012/02/22,33.271
2012/02/23,33.153
2012/02/24,33.029
2012/02/25,36.394
2012/02/26,36.364
2012/02/27,36.281
2012/02/28,36.963
2012/02/29,36.473
2012/03/01,36.664
2012/03/02,36.829
2012/03/03,36.287
2012/03/04,36.137
2012/03/05,36.065
2012/03/06,36.015
2012/03/07,36.189
2012/03/08,36.092
2012/03/09,36.007
2012/03/10,35.985
2012/03/11,36.005
2012/03/12,35.71
2012/03/13,35.54
2012/03/14,36.045
2012/03/15,36.743
2012/03/16,36.724
2012/03/17,36.59
2012/03/18,36.638
2012/03/19,36.579
2012/03/20,36.585
2012/03/21,36.447
2012/03/22,36.019
2012/03/23,36.533
2012/03/24,36.356
2012/03/25,39.288
2012/03/26,39.26
2012/03/27,38.988
2012/03/28,39.804
2012/03/29,39.718
2012/03/30,39.493
2012/03/31,39.348
2012/04/01,39.332
2012/04/02,40.069
2012/04/03,39.474
2012/04/04,41.177
2012/04/05,41.729
2012/04/06,43.847
2012/04/07,43.761
2012/04/08,43.717
2012/04/09,41.551
2012/04/10,41.477
2012/04/11,41.608
2012/04/12,41.767
2012/04/13,41.149
2012/04/14,41.085
2012/04/15,41.7
2012/04/16,43.616
2012/04/17,45.067
2012/04/18,45.056
2012/04/19,45.581
2012/04/20,46.791
2012/04/21,46.69
2012/04/22,47.353
2012/04/23,47.219
2012/04/24,47.151
2012/04/25,46.462
2012/04/26,47.054
2012/04/27,46.988
2012/04/28,46.873
2012/04/29,45.91
2012/04/30,45.773
2012/05/01,45.765
2012/05/02,45.558
2012/05/03,45.447
2012/05/04,45.102
2012/05/05,45.541
2012/05/06,49.094
2012/05/07,49.444
2012/05/08,49.167
2012/05/09,49.794
2012/05/10,50.162
2012/05/11,52.073
2012/05/12,51.457
2012/05/13,51.519
2012/05/14,51.39
2012/05/15,51.915
2012/05/16,52.684
2012/05/17,53.881
2012/05/18,53.968
2012/05/19,53.685
2012/05/20,53.814
2012/05/21,53.925
2012/05/22,55.163
2012/05/23,55.524
2012/05/24,55.846
2012/05/25,56.014
2012/05/26,55.98
2012/05/27,55.868
2012/05/28,55.826
2012/05/29,55.929
2012/05/30,56.176
2012/05/31,54.338
2012/06/01,51.177
2012/06/02,50.975
2012/06/03,51.197
2012/06/04,50.6
2012/06/05,50.376
2012/06/06,50.434
2012/06/07,50.294
2012/06/08,50.189
2012/06/09,52.282
2012/06/10,51.743
2012/06/11,50.97
2012/06/12,50.796
2012/06/13,52.186
2012/06/14,51.689
2012/06/15,51.149
2012/06/16,51.42
2012/06/17,50.672
2012/06/18,51.116
2012/06/19,51.196
2012/06/20,51.052
2012/06/21,51.256
2012/06/22,51.083
2012/06/23,50.874
2012/06/24,51.581
2012/06/25,50.408
2012/06/26,49.82
2012/06/27,50.582
2012/06/28,51.751
2012/06/29,51.22
2012/06/30,51.281
2012/07/01,51.592
2012/07/02,50.618
2012/07/03,50.818
2012/07/04,51.694
2012/07/05,51.541
2012/07/06,51.601
2012/07/07,51.493
2012/07/08,51.499
2012/07/09,51.145
2012/07/10,50.999
2012/07/11,51.327
2012/07/12,53.565
2012/07/13,52.772
2012/07/14,52.43
2012/07/15,52.559
2012/07/16,51.462
2012/07/17,50.84
2012/07/18,50.793
2012/07/19,50.117
2012/07/20,50.087
2012/07/21,49.909
2012/07/22,49.698
2012/07/23,49.751
2012/07/24,49.145
2012/07/25,49.625
2012/07/26,50.082
2012/07/27,49.96
2012/07/28,49.842
2012/07/29,50.272
2012/07/30,50.04
2012/07/31,49.707
2012/08/01,50.185
2012/08/02,49.338
2012/08/03,49.268
2012/08/04,49.299
2012/08/05,49.069
2012/08/06,49.323
2012/08/07,49.308
2012/08/08,48.923
2012/08/09,48.07
2012/08/10,48.17
2012/08/11,47.624
2012/08/12,47.516
2012/08/13,46.712
2012/08/14,47.276
2012/08/15,47.454
2012/08/16,47.699
2012/08/17,47.304
2012/08/18,47.12
2012/08/19,44.281
2012/08/20,42.06
2012/08/21,41.1
2012/08/22,39.849
2012/08/23,39.615
2012/08/24,38.669
2012/08/25,38.142
2012/08/26,38.337
2012/08/27,37.411
2012/08/28,37.163
2012/08/29,36.509
2012/08/30,35.177
2012/08/31,35.043
2012/09/01,34.384
2012/09/02,33.893
2012/09/03,33.924
2012/09/04,33.647
2012/09/05,32.744
2012/09/06,32.219
2012/09/07,31.708
2012/09/08,31.423
2012/09/09,31.289
2012/09/10,30.87
2012/09/11,29.971
2012/09/12,29.398
2012/09/13,28.809
2012/09/14,28.217
2012/09/15,27.829
2012/09/16,27.359
2012/09/17,26.991
2012/09/18,26.834
2012/09/19,25.979
2012/09/20,25.824
2012/09/21,28.368
2012/09/22,27.965
2012/09/23,27.637
2012/09/24,27.618
2012/09/25,27.427
2012/09/26,27.378
2012/09/27,27.369
2012/09/28,27.326
2012/09/29,27.494
2012/09/30,27.424
2012/10/01,27.368
2012/10/02,27.64
2012/10/03,27.593
2012/10/04,27.943
2012/10/05,28.172
2012/10/06,28.067
2012/10/07,28.011
2012/10/08,27.539
2012/10/09,27.702
2012/10/10,28.505
2012/10/11,28.677
2012/10/12,28.536
2012/10/13,28.427
2012/10/14,28.464
2012/10/15,28.475
2012/10/16,29.607
2012/10/17,29.553
2012/10/18,29.445
2012/10/19,29.58
2012/10/20,29.611
2012/10/21,31.829
2012/10/22,34.228
2012/10/23,33.934
2012/10/24,33.988
2012/10/25,33.712
2012/10/26,33.994
2012/10/27,33.878
2012/10/28,33.693
2012/10/29,33.583
2012/10/30,36.349
2012/10/31,35.721
2012/11/01,35.804
2012/11/02,35.422
2012/11/03,35.932
2012/11/04,36.07
2012/11/05,35.877
2012/11/06,36.166
2012/11/07,35.79
2012/11/08,35.622
2012/11/09,35.617
2012/11/10,35.579
2012/11/11,35.909
2012/11/12,35.65
2012/11/13,35.585
2012/11/14,35.527
2012/11/15,35.931
2012/11/16,36.534
2012/11/17,37.616
2012/11/18,37.603
2012/11/19,37.835
2012/11/20,38.095
2012/11/21,39.207
2012/11/22,39.538
2012/11/23,39.465
2012/11/24,39.056
2012/11/25,39.037
2012/11/26,37.51
2012/11/27,40.563
2012/11/28,41.278
2012/11/29,41.248
2012/11/30,41.601
2012/12/01,41.677
2012/12/02,41.602
2012/12/03,42.206
2012/12/04,41.637
2012/12/05,41.415
2012/12/06,41.349
2012/12/07,41.392
2012/12/08,41.419
2012/12/09,40.901
2012/12/10,41.037
2012/12/11,40.832
2012/12/12,40.652
2012/12/13,39.633
2012/12/14,39.194
2012/12/15,39.274
2012/12/16,39.051
2012/12/17,39.339
2012/12/18,38.652
2012/12/19,39.47
2012/12/20,39.24
2012/12/21,38.689
2012/12/22,38.678
2012/12/23,38.69
2012/12/24,38.432
2012/12/25,38.368
2012/12/26,38.985
2012/12/27,39.061
2012/12/28,39.35
2012/12/29,39.682
2012/12/30,40.065
2012/12/31,39.927
2013/01/01,40.164
2013/01/02,40.716
2013/01/03,40.936
2013/01/04,40.432
2013/01/05,40.454
2013/01/06,41.014
2013/01/07,41.212
2013/01/08,39.776
2013/01/09,39.713
2013/01/10,39.498
2013/01/11,39.796
2013/01/12,39.762
2013/01/13,39.188
2013/01/14,38.898
2013/01/15,38.795
2013/01/16,38.786
2013/01/17,38.622
2013/01/18,38.678
2013/01/19,38.739
2013/01/20,38.882
2013/01/21,38.634
2013/01/22,39.034
2013/01/23,39.541
2013/01/24,38.823
2013/01/25,39.303
2013/01/26,40.775
2013/01/27,40.972
2013/01/28,40.956
2013/01/29,41.271
2013/01/30,42.128
2013/01/31,41.852
2013/02/01,41.992
2013/02/02,41.605
2013/02/03,41.571
2013/02/04,41.445
2013/02/05,41.636
2013/02/06,41.424
2013/02/07,41.605
2013/02/08,41.456
2013/02/09,41.109
2013/02/10,41.252
2013/02/11,41.425
2013/02/12,42.19
2013/02/13,42.244
2013/02/14,42.122
2013/02/15,41.836
2013/02/16,41.833
2013/02/17,40.361
2013/02/18,40.333
2013/02/19,40.478
2013/02/20,42.091
2013/02/21,42.086
2013/02/22,42.727
2013/02/23,42.36
2013/02/24,41.465
2013/02/25,41.248
2013/02/26,41.574
2013/02/27,41.477
2013/02/28,41.609
2013/03/01,41.495
2013/03/02,41.896
2013/03/03,42.776
2013/03/04,43.306
2013/03/05,42.772
2013/03/06,43.417
2013/03/07,43.41
2013/03/08,44.677
2013/03/09,44.785
2013/03/10,43.907
2013/03/11,44.221
2013/03/12,44.408
2013/03/13,44.638
2013/03/14,44.754
2013/03/15,44.024
2013/03/16,43.997
2013/03/17,43.888
2013/03/18,43.553
2013/03/19,43.434
2013/03/20,44.234
2013/03/21,43.963
2013/03/22,43.775
2013/03/23,43.628
2013/03/24,44.068
2013/03/25,44.795
2013/03/26,46.441
2013/03/27,47.29
2013/03/28,47.705
2013/03/29,49.287
2013/03/30,50.247
2013/03/31,49.158
2013/04/01,50.301
2013/04/02,50.893
2013/04/03,50.53
2013/04/04,50.559
2013/04/05,49.033
2013/04/06,49.037
2013/04/07,48.404
2013/04/08,47.679
2013/04/09,47.935
2013/04/10,48.425
2013/04/11,52.423
2013/04/12,51.908
2013/04/13,51.927
2013/04/14,52.024
2013/04/15,54.059
2013/04/16,55.142
2013/04/17,53.895
2013/04/18,54.205
2013/04/19,54.173
2013/04/20,55.163
2013/04/21,54.906
2013/04/22,54.886
2013/04/23,54.901
2013/04/24,52.874
2013/04/25,53.468
2013/04/26,53.777
2013/04/27,51.448
2013/04/28,51.59
2013/04/29,50.473
2013/04/30,50.739
2013/05/01,51.314
2013/05/02,51.809
2013/05/03,51.926
2013/05/04,51.689
2013/05/05,51.435
2013/05/06,50.727
2013/05/07,50.737
2013/05/08,50.991
2013/05/09,51.085
2013/05/10,50.409
2013/05/11,50.092
2013/05/12,49.918
2013/05/13,49.846
2013/05/14,50.033
2013/05/15,50.261
2013/05/16,51.142
2013/05/17,50.846
2013/05/18,50.866
2013/05/19,50.72
2013/05/20,50.832
2013/05/21,50.582
2013/05/22,51.037
2013/05/23,50.844
2013/05/24,51.139
2013/05/25,48.812
2013/05/26,48.874
2013/05/27,49.534
2013/05/28,49.545
2013/05/29,49.073
2013/05/30,49.26
2013/05/31,48.607
2013/06/01,48.638
2013/06/02,48.668
2013/06/03,47.845
2013/06/04,47.719
2013/06/05,48.597
2013/06/06,48.098
2013/06/07,48.088
2013/06/08,48.455
2013/06/09,49.1
2013/06/10,49.043
2013/06/11,48.769
2013/06/12,49.75
2013/06/13,49.696
2013/06/14,49.971
2013/06/15,50.032
2013/06/16,50.328
2013/06/17,50.442
2013/06/18,50.435
2013/06/19,50.797
2013/06/20,50.722
2013/06/21,50.861
2013/06/22,50.473
2013/06/23,50.818
2013/06/24,50.837
2013/06/25,50.254
2013/06/26,50.502
2013/06/27,50.842
2013/06/28,51.057
2013/06/29,51.519
2013/06/30,51.547
2013/07/01,52.242
2013/07/02,52.675
2013/07/03,52.792
2013/07/04,53.707
2013/07/05,54.558
2013/07/06,55.708
2013/07/07,55.605
2013/07/08,56.166
2013/07/09,56.251
2013/07/10,55.927
2013/07/11,56.117
2013/07/12,55.006
2013/07/13,53.903
2013/07/14,53.209
2013/07/15,52.763
2013/07/16,52.309
2013/07/17,53.016
2013/07/18,56.137
2013/07/19,54.806
2013/07/20,54.439
2013/07/21,54.532
2013/07/22,54.639
2013/07/23,53.942
2013/07/24,54.179
2013/07/25,54.207
2013/07/26,53.848
2013/07/27,54.03
2013/07/28,54.111
2013/07/29,55.027
2013/07/30,55.347
2013/07/31,56.496
2013/08/01,55.539
2013/08/02,55.638
2013/08/03,54.695
2013/08/04,54.606
2013/08/05,53.878
2013/08/06,54.178
2013/08/07,54.551
2013/08/08,54.797
2013/08/09,54.359
2013/08/10,53.555
2013/08/11,54.753
2013/08/12,56.983
2013/08/13,57.719
2013/08/14,56.836
2013/08/15,55.824
2013/08/16,54.906
2013/08/17,53.272
2013/08/18,53.218
2013/08/19,53.335
2013/08/20,51.911
2013/08/21,51.352
2013/08/22,51.403
2013/08/23,49.907
2013/08/24,49.815
2013/08/25,49.988
2013/08/26,49.624
2013/08/27,49.09
2013/08/28,49.357
2013/08/29,47.774
2013/08/30,47.738
2013/08/31,47.512
2013/09/01,46.902
2013/09/02,46.556
2013/09/03,46.469
2013/09/04,47.148
2013/09/05,45.987
2013/09/06,45.952
2013/09/07,45.704
2013/09/08,45.734
2013/09/09,44.3
2013/09/10,44.431
2013/09/11,43.982
2013/09/12,43.665
2013/09/13,43.367
2013/09/14,43.256
2013/09/15,43.045
2013/09/16,42.473
2013/09/17,42.469
2013/09/18,42.208
2013/09/19,43.826
2013/09/20,43.818
2013/09/21,43.762
2013/09/22,42.266
2013/09/23,42.716
2013/09/24,42.34
2013/09/25,42.057
2013/09/26,42.463
2013/09/27,42.896
2013/09/28,42.828
2013/09/29,43.372
2013/09/30,43.381
2013/10/01,43.789
2013/10/02,46.034
2013/10/03,48.211
2013/10/04,48.017
2013/10/05,48.173
2013/10/06,47.805
2013/10/07,47.709
2013/10/08,47.707
2013/10/09,47.221
2013/10/10,47.171
2013/10/11,48.286
2013/10/12,48.47
2013/10/13,48.605
2013/10/14,48.193
2013/10/15,48.035
2013/10/16,47.489
2013/10/17,47.332
2013/10/18,48.445
2013/10/19,48.795
2013/10/20,48.612
2013/10/21,47.456
2013/10/22,46.606
2013/10/23,46.582
2013/10/24,46.104
2013/10/25,56.357
2013/10/26,56.746
2013/10/27,56.75
2013/10/28,56.507
2013/10/29,56.494
2013/10/30,56.777
2013/10/31,56.931
2013/11/01,57.217
2013/11/02,56.987
2013/11/03,57.384
2013/11/04,60.984
2013/11/05,61.481
2013/11/06,61.814
2013/11/07,61.973
2013/11/08,61.968
2013/11/09,61.857
2013/11/10,62.002
2013/11/11,61.63
2013/11/12,61.408
2013/11/13,60.688
2013/11/14,60.778
2013/11/15,60.393
2013/11/16,60.561
2013/11/17,60.735
2013/11/18,60.751
2013/11/19,61.171
2013/11/20,61.026
2013/11/21,60.19
2013/11/22,65.218
2013/11/23,61.809
2013/11/24,61.697
2013/11/25,61.148
2013/11/26,60.477
2013/11/27,59.651
2013/11/28,60.157
2013/11/29,58.529
2013/11/30,57.703
2013/12/01,57.86
2013/12/02,57.438
2013/12/03,57.535
2013/12/04,57.452
2013/12/05,56.925
2013/12/06,57.86
2013/12/07,57.92
2013/12/08,57.527
2013/12/09,57.656
2013/12/10,59.235
2013/12/11,60.407
2013/12/12,60.656
2013/12/13,61.08
2013/12/14,60.328
2013/12/15,60.175
2013/12/16,60.095
2013/12/17,60.076
2013/12/18,60.147
2013/12/19,60.015
2013/12/20,59.838
2013/12/21,59.016
2013/12/22,58.589
2013/12/23,58.381
2013/12/24,58.68
2013/12/25,54.943
2013/12/26,54.914
2013/12/27,54.773
2013/12/28,54.76
2013/12/29,54.566
2013/12/30,54.976
2013/12/31,54.654
2014/01/01,52.449
2014/01/02,52.554
2014/01/03,52.676
2014/01/04,53.16
2014/01/05,52.648
2014/01/06,53.01
