Date,hashrate7wma
2011/02/21,335465702327
2011/02/22,348603289198
2011/02/23,365472058014
2011/02/24,378632017090
2011/02/25,387099860994
2011/02/26,406604545663
2011/02/27,466412438256
2011/02/28,481914674108
2011/03/01,467126489735
2011/03/02,460980297545
2011/03/03,464236125642
2011/03/04,486821401907
2011/03/05,534321909987
2011/03/06,597534614409
2011/03/07,637160726823
2011/03/08,630414187986
2011/03/09,613581901391
2011/03/10,588222345269
2011/03/11,552553767364
2011/03/12,526179253534
2011/03/13,506775550459
2011/03/14,479638668647
2011/03/15,458111406650
2011/03/16,465945476995
2011/03/17,470723588890
2011/03/18,485589465625
2011/03/19,474060491134
2011/03/20,475225103768
2011/03/21,496132477405
2011/03/22,503483856261
2011/03/23,509439286406
2011/03/24,536640946921
2011/03/25,538381626636
2011/03/26,540229405554
2011/03/27,534595105433
2011/03/28,531410307407
2011/03/29,539796126186
2011/03/30,537493001584
2011/03/31,561761854960
2011/04/01,583691752010
2011/04/02,598005827067
2011/04/03,602573168490
2011/04/04,611913858148
2011/04/05,625972863674
2011/04/06,641460599462
2011/04/07,637119354301
2011/04/08,637062293562
2011/04/09,646197666164
2011/04/10,654948299839
2011/04/11,657739823724
2011/04/12,663853394389
2011/04/13,693958757919
2011/04/14,702081753430
2011/04/15,680744027633
2011/04/16,672902025305
2011/04/17,679056209766
2011/04/18,687495125117
2011/04/19,679394309699
2011/04/20,680996293278
2011/04/21,690321525256
2011/04/22,708035622997
2011/04/23,730065709113
2011/04/24,744964683226
2011/04/25,762654867281
2011/04/26,807210019567
2011/04/27,833133977927
2011/04/28,819649166058
2011/04/29,838771364363
2011/04/30,888495609392
2011/05/01,923969789271
2011/05/02,962627197222
2011/05/03,999222591173
2011/05/04,1026555934292
2011/05/05,1068840784887
2011/05/06,1100641999577
2011/05/07,1130813727146
2011/05/08,1141361502246
2011/05/09,1202848180551
2011/05/10,1328199411849
2011/05/11,1381478967062
2011/05/12,1400815271566
2011/05/13,1435454915683
2011/05/14,1544647404468
2011/05/15,1630095677172
2011/05/16,1689171467950
2011/05/17,1777549073798
2011/05/18,1912975029102
2011/05/19,2109852417975
2011/05/20,2253104649714
2011/05/21,2373054717086
2011/05/22,2571296244028
2011/05/23,2764304723785
2011/05/24,3001385011193
2011/05/25,3221022645331
2011/05/26,3546631365280
2011/05/27,3965733981319
2011/05/28,3956996629492
2011/05/29,3909262091315
2011/05/30,3839308315911
2011/05/31,3703891373699
2011/06/01,3648923078345
2011/06/02,3735092784211
2011/06/03,3858960168387
2011/06/04,4063514558807
2011/06/05,4243512152519
2011/06/06,4671304648537
2011/06/07,4885233664887
2011/06/08,5010394917761
2011/06/09,5275954262755
2011/06/10,5583341727217
2011/06/11,5859932469914
2011/06/12,6180699081885
2011/06/13,6331958890049
2011/06/14,6484172603993
2011/06/15,7277203101075
2011/06/16,8026170244206
2011/06/17,8188718332225
2011/06/18,8337995304709
2011/06/19,8675120403669
2011/06/20,9105799985087
2011/06/21,9508778581496
2011/06/22,10034445189557
2011/06/23,10281025561004
2011/06/24,11148773357254
2011/06/25,11314092847029
2011/06/26,11195843629064
2011/06/27,11125831464710
2011/06/28,11031438672889
2011/06/29,11154967619977
2011/06/30,11428981710961
2011/07/01,11762871328846
2011/07/02,11900400628733
2011/07/03,11883952960886
2011/07/04,11765917249652
2011/07/05,11523058836789
2011/07/06,11251502160669
2011/07/07,11156353671185
2011/07/08,11052364441160
2011/07/09,11377547037127
2011/07/10,11378289763205
2011/07/11,11504659800272
2011/07/12,11502617628349
2011/07/13,11936856278366
2011/07/14,12197328745205
2011/07/15,12260804242812
2011/07/16,12468135006910
2011/07/17,12494622633461
2011/07/18,12598689865229
2011/07/19,12753326532004
2011/07/20,12502687846800
2011/07/21,12582623425439
2011/07/22,12585104016129
2011/07/23,12569596004791
2011/07/24,12793171217704
2011/07/25,13072740922467
2011/07/26,13340454979664
2011/07/27,13937195680696
2011/07/28,14088109045434
2011/07/29,14003730309257
2011/07/30,13765535939490
2011/07/31,13819938291571
2011/08/01,14293999164138
2011/08/02,14376140944318
2011/08/03,14435931035352
2011/08/04,14258749633181
2011/08/05,13851890053054
2011/08/06,13458515557834
2011/08/07,12927079382334
2011/08/08,12583604534647
2011/08/09,12558640182860
2011/08/10,13093727655089
2011/08/11,13125227418450
2011/08/12,13028930782039
2011/08/13,13035204723959
2011/08/14,12707816002968
2011/08/15,12747493014804
2011/08/16,12468836827086
2011/08/17,12402766700044
2011/08/18,12605994269317
2011/08/19,12571382424881
2011/08/20,12601646817671
2011/08/21,12833887760510
2011/08/22,13562851640226
2011/08/23,14039896681692
2011/08/24,13861452156311
2011/08/25,13442051504731
2011/08/26,13384745451405
2011/08/27,12923930101417
2011/08/28,12228241139453
2011/08/29,11819509286512
2011/08/30,11961721269036
2011/08/31,12346550437073
2011/09/01,12335369961155
2011/09/02,12532870648283
2011/09/03,12755620904316
2011/09/04,12640432787288
2011/09/05,12717520880750
2011/09/06,12839913881970
2011/09/07,12958375877616
2011/09/08,12607380649772
2011/09/09,12503116067039
2011/09/10,12602051486795
2011/09/11,12478005462190
2011/09/12,12083715846577
2011/09/13,12066705868000
2011/09/14,12201596614869
2011/09/15,12352448764878
2011/09/16,12229268646650
2011/09/17,11861534113373
2011/09/18,12305208246739
2011/09/19,12350156634845
2011/09/20,12086003273700
2011/09/21,12247293419573
2011/09/22,12426749635607
2011/09/23,12476150932423
2011/09/24,12150408196911
2011/09/25,12092670699049
2011/09/26,11908772097428
2011/09/27,11907074353748
2011/09/28,11782117751032
2011/09/29,11669208023560
2011/09/30,11445634717490
2011/10/01,11188278695289
2011/10/02,11210355367472
2011/10/03,11182292682623
2011/10/04,11151929340625
2011/10/05,11000035269360
2011/10/06,11223660441554
2011/10/07,11129178071510
2011/10/08,11155801546886
2011/10/09,10871562094978
2011/10/10,10723812550182
2011/10/11,10327668484726
2011/10/12,10051864888282
2011/10/13,9453246107438
2011/10/14,9271910485988
2011/10/15,9462015569531
2011/10/16,9380972536046
2011/10/17,9167348263552
2011/10/18,9082823422282
2011/10/19,9129164746926
2011/10/20,9032771677627
2011/10/21,9084350466485
2011/10/22,8728037582453
2011/10/23,8391093994953
2011/10/24,8304082737983
2011/10/25,8546101167116
2011/10/26,8615580181533
2011/10/27,8521956766460
2011/10/28,8258396183627
2011/10/29,8323285125513
2011/10/30,8114843671293
2011/10/31,7977784720273
2011/11/01,7985776827198
2011/11/02,8218001073648
2011/11/03,8311167656790
2011/11/04,8280521762819
2011/11/05,8516842808935
2011/11/06,8641789907855
2011/11/07,8490469557354
2011/11/08,8439436114889
2011/11/09,8690221786538
2011/11/10,8867853791976
2011/11/11,8600391099118
2011/11/12,8394970051976
2011/11/13,8450336149302
2011/11/14,8455652964523
2011/11/15,8661807544924
2011/11/16,8638844450765
2011/11/17,8563220759751
2011/11/18,8439719156438
2011/11/19,8386101151228
2011/11/20,8041580947410
2011/11/21,8028951503647
2011/11/22,7936163528930
2011/11/23,7958510917076
2011/11/24,7756534629364
2011/11/25,7635880869054
2011/11/26,7560724154748
2011/11/27,7436023720812
2011/11/28,7324269282164
2011/11/29,7398490020201
2011/11/30,7484477903847
2011/12/01,8027735249252
2011/12/02,8452417857433
2011/12/03,8367389834177
2011/12/04,8317197695825
2011/12/05,8344944805121
2011/12/06,8458163795578
2011/12/07,8435983971016
2011/12/08,8281465130373
2011/12/09,8245936139653
2011/12/10,8352791762764
2011/12/11,8200665684168
2011/12/12,8107743645155
2011/12/13,7877815495308
2011/12/14,7951760375473
2011/12/15,7844786708103
2011/12/16,7587555311909
2011/12/17,7553661930249
2011/12/18,7811463764348
2011/12/19,7994064285572
2011/12/20,8121110407714
2011/12/21,8237480423354
2011/12/22,8266404185663
2011/12/23,8412851017035
2011/12/24,8335311333336
2011/12/25,8482441873882
2011/12/26,8984165272467
2011/12/27,9202967203056
2011/12/28,9118843469562
2011/12/29,9074780316957
2011/12/30,8650106667646
2011/12/31,8678456501609
2012/01/01,8601650823228
2012/01/02,8548702530176
2012/01/03,8706997128110
2012/01/04,8858408275111
2012/01/05,8717868877116
2012/01/06,8988738632122
2012/01/07,9318168245680
2012/01/08,9514390068485
2012/01/09,9729535918887
2012/01/10,9716385129799
2012/01/11,9629444421520
2012/01/12,9823253244307
2012/01/13,9477414622135
2012/01/14,9380664834158
2012/01/15,9349544906029
2012/01/16,9358507205924
2012/01/17,9595962210496
2012/01/18,9505756378884
2012/01/19,9229290130907
2012/01/20,9103251415510
2012/01/21,9365946484084
2012/01/22,9436281909667
2012/01/23,9654584133965
2012/01/24,9608405972751
2012/01/25,9723322593957
2012/01/26,9525902762782
2012/01/27,9435720408949
2012/01/28,9428699392205
2012/01/29,9580590967785
2012/01/30,9944076420940
2012/01/31,10200397036564
2012/02/01,10067995564500
2012/02/02,10005049942313
2012/02/03,10275703267052
2012/02/04,10286799637229
2012/02/05,10255933582797
2012/02/06,10192221926015
2012/02/07,10084320897860
2012/02/08,9955695120276
2012/02/09,9845587579869
2012/02/10,9886855625644
2012/02/11,9794218876293
2012/02/12,10040788779302
2012/02/13,10179387928058
2012/02/14,9935939152802
2012/02/15,9753819237585
2012/02/16,9712948819282
2012/02/17,9639897798489
2012/02/18,10000102408204
2012/02/19,10407912962264
2012/02/20,10501382806087
2012/02/21,10172050527703
2012/02/22,10210413752353
2012/02/23,10451385527752
2012/02/24,10349691674183
2012/02/25,10583143291493
2012/02/26,10680388117125
2012/02/27,10691194649699
2012/02/28,10717499883704
2012/02/29,11069112227086
2012/03/01,11048268821777
2012/03/02,10946434991173
2012/03/03,10337176496380
2012/03/04,10074761437331
2012/03/05,10044253690415
2012/03/06,10179425976428
2012/03/07,10265352664815
2012/03/08,10666005856991
2012/03/09,11044459919970
2012/03/10,11680433550111
2012/03/11,11477257033592
2012/03/12,11589204447988
2012/03/13,11706518823488
2012/03/14,11570315725752
2012/03/15,10986259450465
2012/03/16,10744497560694
2012/03/17,10998439930509
2012/03/18,11332442732886
2012/03/19,11431362020544
2012/03/20,11414567697982
2012/03/21,11664104975442
2012/03/22,11779364880097
2012/03/23,11367899504981
2012/03/24,11442827215904
2012/03/25,11811075580384
2012/03/26,11757431116818
2012/03/27,11672986703005
2012/03/28,11625970155137
2012/03/29,11638444492546
2012/03/30,11712247839755
2012/03/31,12050185450569
2012/04/01,12082702885287
2012/04/02,11832861784214
2012/04/03,11458754479983
2012/04/04,11373638732546
2012/04/05,10946310044008
2012/04/06,10607732432185
2012/04/07,10530844529218
2012/04/08,10649452912588
2012/04/09,11085354260754
2012/04/10,11264881921672
2012/04/11,11528135998679
2012/04/12,11549018739911
2012/04/13,11212000278914
2012/04/14,10920800112655
2012/04/15,10506466640063
2012/04/16,10303715323223
2012/04/17,10376053801813
2012/04/18,10266580834632
2012/04/19,10542147308809
2012/04/20,11124641148880
2012/04/21,11370501836197
2012/04/22,11546265020972
2012/04/23,11662432990389
2012/04/24,11358672828529
2012/04/25,11167009066092
2012/04/26,11079180587502
2012/04/27,10822240677587
2012/04/28,10899448858456
2012/04/29,11206500261003
2012/04/30,11671980318886
2012/05/01,12171015320669
2012/05/02,12291978228944
2012/05/03,12236606550563
2012/05/04,12284870785633
2012/05/05,12179564244331
2012/05/06,12263346522072
2012/05/07,12323930901774
2012/05/08,12667613325319
2012/05/09,12948192882312
2012/05/10,13063738702024
2012/05/11,12474017840494
2012/05/12,12426730695118
2012/05/13,12161370460940
2012/05/14,12029296799873
2012/05/15,11885939490734
2012/05/16,11386321816160
2012/05/17,11094872595215
2012/05/18,11211190967903
2012/05/19,11445067177342
2012/05/20,11644467633393
2012/05/21,11742434521177
2012/05/22,11428795702141
2012/05/23,11231909424515
2012/05/24,11129777498812
2012/05/25,10667238297228
2012/05/26,10521405615008
2012/05/27,10895766107340
2012/05/28,11073236701226
2012/05/29,11026762981816
2012/05/30,10812218104796
2012/05/31,10971424507405
2012/06/01,10984368175500
2012/06/02,11344103153117
2012/06/03,11697211913618
2012/06/04,11886909331677
2012/06/05,11808868838266
2012/06/06,12064315247518
2012/06/07,11837724303257
2012/06/08,11696068357773
2012/06/09,11884897236531
2012/06/10,12133716060071
2012/06/11,12381611768250
2012/06/12,12101271334427
2012/06/13,12244903035137
2012/06/14,12114635427540
2012/06/15,12258510184642
2012/06/16,12220249890968
2012/06/17,12365894821423
2012/06/18,12405329878258
2012/06/19,13023587180642
2012/06/20,12566626337561
2012/06/21,12365615792021
2012/06/22,12058312031225
2012/06/23,12430806397970
2012/06/24,12593542475285
2012/06/25,12584703591855
2012/06/26,12623929883714
2012/06/27,12953405230474
2012/06/28,12866020816385
2012/06/29,12711149212443
2012/06/30,12462761005750
2012/07/01,12272764067781
2012/07/02,12410461665665
2012/07/03,12511719223322
2012/07/04,12809049019533
2012/07/05,12848482333233
2012/07/06,12944131054096
2012/07/07,13303335719259
2012/07/08,13582748010072
2012/07/09,13762666589998
2012/07/10,13677054363505
2012/07/11,13438504721375
2012/07/12,13140801489328
2012/07/13,13202223366039
2012/07/14,13355853485347
2012/07/15,13354556513834
2012/07/16,13206289136896
2012/07/17,13572765073544
2012/07/18,13937883012463
2012/07/19,14015761417831
2012/07/20,13792809041497
2012/07/21,13689544295012
2012/07/22,13680154740094
2012/07/23,13682023147616
2012/07/24,13795184942139
2012/07/25,14032473644607
2012/07/26,14541262385284
2012/07/27,14851657023174
2012/07/28,15303403719168
2012/07/29,14996155943743
2012/07/30,15783322358681
2012/07/31,15620391832740
2012/08/01,15120010320238
2012/08/02,15118374589375
2012/08/03,15561878164603
2012/08/04,15656885348604
2012/08/05,15590489189239
2012/08/06,15272786153008
2012/08/07,15245172520805
2012/08/08,15527227205997
2012/08/09,15860231784554
2012/08/10,16052324008275
2012/08/11,16308020940722
2012/08/12,16642454412410
2012/08/13,16852721382662
2012/08/14,17112270235862
2012/08/15,17340405492843
2012/08/16,17459173095586
2012/08/17,17106750897416
2012/08/18,16720167201925
2012/08/19,16749151813739
2012/08/20,17632139421191
2012/08/21,18287080946468
2012/08/22,17964611228081
2012/08/23,18035898794460
2012/08/24,18094316521278
2012/08/25,17764097742434
2012/08/26,18216805671984
2012/08/27,18408481658622
2012/08/28,18292760138158
2012/08/29,18748499776754
2012/08/30,19024694384448
2012/08/31,18767081976632
2012/09/01,18904281348848
2012/09/02,18817029122615
2012/09/03,19270707747560
2012/09/04,18765617085930
2012/09/05,19397279140998
2012/09/06,20185545751640
2012/09/07,20985309760014
2012/09/08,21106438619832
2012/09/09,20881800639137
2012/09/10,20832979878993
2012/09/11,20930107082553
2012/09/12,20384863169668
2012/09/13,19989617398926
2012/09/14,20148334622852
2012/09/15,19954836581322
2012/09/16,20052573341229
2012/09/17,20594029847619
2012/09/18,21326215991330
2012/09/19,21382412506906
2012/09/20,21205242518398
2012/09/21,21669075921074
2012/09/22,22481266636807
2012/09/23,22349009253539
2012/09/24,22246669295271
2012/09/25,22241319321943
2012/09/26,21600665584518
2012/09/27,21273323748977
2012/09/28,21743695584769
2012/09/29,21950340423122
2012/09/30,22287845151205
2012/10/01,22037291784587
2012/10/02,21547413294970
2012/10/03,21558941867993
2012/10/04,21139757126456
2012/10/05,20862151542745
2012/10/06,20850700737607
2012/10/07,20934484434942
2012/10/08,21609469838508
2012/10/09,22115324355650
2012/10/10,22364639372316
2012/10/11,22501460256206
2012/10/12,22551494685012
2012/10/13,22454096282818
2012/10/14,22121354893495
2012/10/15,22227660638005
2012/10/16,22584151713670
2012/10/17,22677564158937
2012/10/18,22685020828768
2012/10/19,23052611858503
2012/10/20,22783806190828
2012/10/21,23338908420047
2012/10/22,23446317818876
2012/10/23,23350952327626
2012/10/24,23199041357565
2012/10/25,22937055500709
2012/10/26,23005079611940
2012/10/27,24106753376927
2012/10/28,24316957969546
2012/10/29,24706053323292
2012/10/30,24903222376426
2012/10/31,24646775262595
2012/11/01,24183369879409
2012/11/02,23916573146148
2012/11/03,23696327425057
2012/11/04,24157696766863
2012/11/05,24427091123937
2012/11/06,24321714915527
2012/11/07,24359116235886
2012/11/08,24980783722514
2012/11/09,24908851358336
2012/11/10,25126273755472
2012/11/11,24718718410583
2012/11/12,24452988745038
2012/11/13,23857339500159
2012/11/14,23915274453021
2012/11/15,23697753116001
2012/11/16,23511087232222
2012/11/17,23658883627194
2012/11/18,24245647531811
2012/11/19,23800487235836
2012/11/20,24262571822864
2012/11/21,24429467854493
2012/11/22,24847906607862
2012/11/23,24758316838257
2012/11/24,25323705704231
2012/11/25,25308237943663
2012/11/26,25737870528446
2012/11/27,25808282596604
2012/11/28,26308951537540
2012/11/29,27091883257338
2012/11/30,26395674290606
2012/12/01,26200987822059
2012/12/02,26223112092676
2012/12/03,25936287621995
2012/12/04,24871060243026
2012/12/05,23451721294612
2012/12/06,22941185161492
2012/12/07,22560143612640
2012/12/08,22709656312257
2012/12/09,22519212710215
2012/12/10,22590271228592
2012/12/11,22935166382711
2012/12/12,23291750437598
2012/12/13,23011524552881
2012/12/14,22195786802388
2012/12/15,21062679165610
2012/12/16,20537186105991
2012/12/17,20188287788316
2012/12/18,20332773420709
2012/12/19,20960996397842
2012/12/20,20711883749438
2012/12/21,20737590673993
2012/12/22,21212540908335
2012/12/23,22318176824266
2012/12/24,22104458282353
2012/12/25,22052573476558
2012/12/26,21831168662051
2012/12/27,22381253150800
2012/12/28,22944726210862
2012/12/29,22882688716669
2012/12/30,22764186819109
2012/12/31,23515886640427
2013/01/01,23831752077596
2013/01/02,23672518389815
2013/01/03,23680917472880
2013/01/04,23413950554107
2013/01/05,23209678262793
2013/01/06,22548596910361
2013/01/07,22442759461464
2013/01/08,22923157687462
2013/01/09,22500746420136
2013/01/10,22621595448760
2013/01/11,22317993663559
2013/01/12,21458306229127
2013/01/13,21114780911561
2013/01/14,21511022719557
2013/01/15,21595991514808
2013/01/16,21180479855273
2013/01/17,21095776335934
2013/01/18,20571775285791
2013/01/19,20946427327959
2013/01/20,21084059153039
2013/01/21,21475118711911
2013/01/22,21596042302551
2013/01/23,21697845186350
2013/01/24,21651816350538
2013/01/25,21668430047267
2013/01/26,21424825846097
2013/01/27,21699869487401
2013/01/28,21874356520746
2013/01/29,22043313510381
2013/01/30,22262557687263
2013/01/31,23223552130438
2013/02/01,23816960570966
2013/02/02,24015617579514
2013/02/03,24041169635742
2013/02/04,24772654490546
2013/02/05,25330217651043
2013/02/06,25419138722138
2013/02/07,25116503867628
2013/02/08,25030234604941
2013/02/09,24701122984935
2013/02/10,24780638014790
2013/02/11,25239533250683
2013/02/12,24856475920582
2013/02/13,24863886792971
2013/02/14,25397907442890
2013/02/15,25903211289648
2013/02/16,27086530906181
2013/02/17,28233960434486
2013/02/18,29517798516662
2013/02/19,29725809702225
2013/02/20,30327763902023
2013/02/21,31534789357058
2013/02/22,31336027456993
2013/02/23,31232400329329
2013/02/24,30890899795079
2013/02/25,31399484320849
2013/02/26,31384443863387
2013/02/27,32095199631078
2013/02/28,32193773579834
2013/03/01,32091552600673
2013/03/02,32190011699670
2013/03/03,32419589659158
2013/03/04,33708823748515
2013/03/05,34010023204367
2013/03/06,34057394156590
2013/03/07,33771226256477
2013/03/08,34095368951701
2013/03/09,34515560093355
2013/03/10,35662982338194
2013/03/11,36512436470089
2013/03/12,34886358396558
2013/03/13,34639665409490
2013/03/14,35857953780927
2013/03/15,37513139114990
2013/03/16,38523739624417
2013/03/17,40793171290648
2013/03/18,43041207118450
2013/03/19,44391378339435
2013/03/20,44964380144604
2013/03/21,47139068295929
2013/03/22,49360187808856
2013/03/23,50561457220159
2013/03/24,53325872330297
2013/03/25,53568170758637
2013/03/26,53188254023734
2013/03/27,51503689703882
2013/03/28,51729035942470
2013/03/29,53322707026519
2013/03/30,54519950488573
2013/03/31,54623969603941
2013/04/01,57669081336507
2013/04/02,59321581487439
2013/04/03,60165619495677
2013/04/04,59239759066545
2013/04/05,57385663183689
2013/04/06,58293873861928
2013/04/07,59289674782452
2013/04/08,60153700465301
2013/04/09,61535531505530
2013/04/10,64074433030924
2013/04/11,65178541237577
2013/04/12,65353941742857
2013/04/13,64911460684914
2013/04/14,64111191850851
2013/04/15,63438685498154
2013/04/16,64329594732747
2013/04/17,65014886817735
2013/04/18,66916027401047
2013/04/19,65535346243637
2013/04/20,65500515829720
2013/04/21,68353866194288
2013/04/22,69656618715389
2013/04/23,70691588562166
2013/04/24,71870524567073
2013/04/25,72100850522496
2013/04/26,74308877524174
2013/04/27,74275919945907
2013/04/28,73499853735508
2013/04/29,74886528734418
2013/04/30,76113314014304
2013/05/01,76044246830862
2013/05/02,74838662936462
2013/05/03,73668334482122
2013/05/04,73806381531770
2013/05/05,74073367490797
2013/05/06,77095419003269
2013/05/07,79117368167814
2013/05/08,81289107949671
2013/05/09,82467317877266
2013/05/10,83356716862748
2013/05/11,84766451692597
2013/05/12,86698942693938
2013/05/13,89072865879230
2013/05/14,89978460136389
2013/05/15,88356542552765
2013/05/16,86716070939065
2013/05/17,86407158364539
2013/05/18,84856262135754
2013/05/19,85701261461633
2013/05/20,83717318404611
2013/05/21,82181053698232
2013/05/22,83648776290675
2013/05/23,85373959179716
2013/05/24,87979709915749
2013/05/25,90196440521412
2013/05/26,93066208494127
2013/05/27,96909946194184
2013/05/28,97717823439799
2013/05/29,98952802566101
2013/05/30,1.0043554098985E+14
2013/05/31,1.0316388271392E+14
2013/06/01,1.0684115817656E+14
2013/06/02,1.1254435920239E+14
2013/06/03,1.1654319508365E+14
2013/06/04,1.2006846441146E+14
2013/06/05,1.2599723561316E+14
2013/06/06,1.3139384357232E+14
2013/06/07,1.310995654325E+14
2013/06/08,1.3192735206266E+14
2013/06/09,1.3314649562428E+14
2013/06/10,1.3412076382724E+14
2013/06/11,1.3355240655530E+14
2013/06/12,1.375158687045E+14
2013/06/13,1.4223111972842E+14
2013/06/14,142055784792430
2013/06/15,141576502898212
2013/06/16,1.4320430247887E+14
2013/06/17,1.4732556160771E+14
2013/06/18,1.4703673935061E+14
2013/06/19,1.4068054401217E+14
2013/06/20,1.4072989941674E+14
2013/06/21,1.433371695192E+14
2013/06/22,1.4974729108573E+14
2013/06/23,1.5485987438436E+14
2013/06/24,1.5383875139333E+14
2013/06/25,1.5374338707992E+14
2013/06/26,1.5827122543642E+14
2013/06/27,1.5750057743843E+14
2013/06/28,1.5948618309215E+14
2013/06/29,1.6084703509768E+14
2013/06/30,1.6481695063552E+14
2013/07/01,1.6623087824429E+14
2013/07/02,1.670105084677E+14
2013/07/03,1.7024293650492E+14
2013/07/04,1.7501794673664E+14
