Date,sentbyaddress3trx
2011/07/23,-1.421
2011/07/24,-1.464
2011/07/25,0.531
2011/07/26,0.536
2011/07/27,-0.136
2011/07/28,-0.269
2011/07/29,-1.334
2011/07/30,-3.731
2011/07/31,-1.869
2011/08/01,-0.161
2011/08/02,1.702
2011/08/03,0.499
2011/08/04,0.005
2011/08/05,-0.899
2011/08/06,-2.675
2011/08/07,-3.013
2011/08/08,-1.951
2011/08/09,2
2011/08/10,3.007
2011/08/11,1.608
2011/08/12,-0.482
2011/08/13,-0.787
2011/08/14,-0.351
2011/08/15,0.562
2011/08/16,2.388
2011/08/17,0.687
2011/08/18,-0.276
2011/08/19,-1.043
2011/08/20,-1.663
2011/08/21,-1.306
2011/08/22,-0.278
2011/08/23,-0.476
2011/08/24,-0.668
2011/08/25,-0.935
2011/08/26,-0.84
2011/08/27,-1.903
2011/08/28,-3.603
2011/08/29,-1.144
2011/08/30,1.171
2011/08/31,1.593
2011/09/01,0.934
2011/09/02,0.072
2011/09/03,-1.698
2011/09/04,-0.711
2011/09/05,-0.092
2011/09/06,1.88
2011/09/07,1.214
2011/09/08,-0.453
2011/09/09,-0.324
2011/09/10,-1.704
2011/09/11,-1.807
2011/09/12,-1.144
2011/09/13,-1.267
2011/09/14,-1.589
2011/09/15,-0.95
2011/09/16,-1.273
2011/09/17,-2.398
2011/09/18,-1.692
2011/09/19,-0.022
2011/09/20,2.483
2011/09/21,2.88
2011/09/22,0.374
2011/09/23,-1.023
2011/09/24,-2.233
2011/09/25,-3.022
2011/09/26,-2.748
2011/09/27,-1.559
2011/09/28,-0.566
2011/09/29,-0.873
2011/09/30,-0.603
2011/10/01,-1.166
2011/10/02,-2.117
2011/10/03,-0.053
2011/10/04,0.283
2011/10/05,0.748
2011/10/06,1.092
2011/10/07,0.774
2011/10/08,-0.686
2011/10/09,-1.386
2011/10/10,-0.572
2011/10/11,0.445
2011/10/12,0.705
2011/10/13,-1.156
2011/10/14,-0.17
2011/10/15,0.043
2011/10/16,-1.47
2011/10/17,-0.452
2011/10/18,-1.406
2011/10/19,-1.602
2011/10/20,-2.456
2011/10/21,-1.624
2011/10/22,-0.838
2011/10/23,0.661
2011/10/24,2.179
2011/10/25,1.704
2011/10/26,0.418
2011/10/27,-1.46
2011/10/28,-1.573
2011/10/29,-0.158
2011/10/30,-0.818
2011/10/31,-0.473
2011/11/01,0.558
2011/11/02,1.406
2011/11/03,1.62
2011/11/04,3.454
2011/11/05,2.344
2011/11/06,-0.428
2011/11/07,-1.354
2011/11/08,-0.136
2011/11/09,1.579
2011/11/10,2.291
2011/11/11,-0.311
2011/11/12,-1.732
2011/11/13,-2.078
2011/11/14,-0.65
2011/11/15,0.921
2011/11/16,0.912
2011/11/17,-0.904
2011/11/18,-1.324
2011/11/19,-3.724
2011/11/20,-4.387
2011/11/21,-4.654
2011/11/22,-3.009
2011/11/23,-1.546
2011/11/24,-1.483
2011/11/25,-0.296
2011/11/26,-1.086
2011/11/27,-0.913
2011/11/28,1.716
2011/11/29,4.923
2011/11/30,5.583
2011/12/01,4.114
2011/12/02,2.48
2011/12/03,0.107
2011/12/04,-1.579
2011/12/05,-0.956
2011/12/06,2.688
2011/12/07,1.349
2011/12/08,-0.564
2011/12/09,-1.723
2011/12/10,-1.896
2011/12/11,-2.48
2011/12/12,-2.938
2011/12/13,-2.542
2011/12/14,-0.969
2011/12/15,-2.068
2011/12/16,-2.098
2011/12/17,-1.987
2011/12/18,-1.815
2011/12/19,1.464
2011/12/20,3.929
2011/12/21,2.577
2011/12/22,1.82
2011/12/23,1.209
2011/12/24,-1.45
2011/12/25,-1.297
2011/12/26,-0.183
2011/12/27,-0.2
2011/12/28,-1.086
2011/12/29,-0.721
2011/12/30,-1.151
2011/12/31,-1.453
2012/01/01,-1.037
2012/01/02,0.071
2012/01/03,1.607
2012/01/04,2.098
2012/01/05,4.987
2012/01/06,5.025
2012/01/07,2.545
2012/01/08,1.665
2012/01/09,0.755
2012/01/10,1.279
2012/01/11,2.283
2012/01/12,1.212
2012/01/13,0.911
2012/01/14,0.93
2012/01/15,-0.381
2012/01/16,0.248
2012/01/17,0.378
2012/01/18,0.368
2012/01/19,0.416
2012/01/20,0.117
2012/01/21,-0.839
2012/01/22,-3.143
2012/01/23,-2.285
2012/01/24,0.269
2012/01/25,3.392
2012/01/26,2.132
2012/01/27,0.416
2012/01/28,-1.121
2012/01/29,-1.171
2012/01/30,-0.935
2012/01/31,0.866
2012/02/01,1.261
2012/02/02,2.281
2012/02/03,2.467
2012/02/04,1.87
2012/02/05,0.565
2012/02/06,-1.151
2012/02/07,-1.008
2012/02/08,-0.352
2012/02/09,0.649
2012/02/10,1.825
2012/02/11,1.038
2012/02/12,-0.258
2012/02/13,0.747
2012/02/14,3.259
2012/02/15,3.746
2012/02/16,3.454
2012/02/17,-0.577
2012/02/18,-2.638
2012/02/19,-4.327
2012/02/20,-3.836
2012/02/21,-2.793
2012/02/22,-0.395
2012/02/23,2.261
2012/02/24,1.873
2012/02/25,-0.07
2012/02/26,-1.992
2012/02/27,-1.325
2012/02/28,0.19
2012/02/29,0.743
2012/03/01,0.897
2012/03/02,1.97
2012/03/03,-1.49
2012/03/04,-0.929
2012/03/05,0.533
2012/03/06,0.309
2012/03/07,0.307
2012/03/08,0.653
2012/03/09,0.45
2012/03/10,-1.853
2012/03/11,-3.207
2012/03/12,-1.875
2012/03/13,1.304
2012/03/14,2.019
2012/03/15,0.68
2012/03/16,0.503
2012/03/17,0.809
2012/03/18,-0.967
2012/03/19,-0.783
2012/03/20,0.254
2012/03/21,1.198
2012/03/22,1.08
2012/03/23,-0.739
2012/03/24,-1.447
2012/03/25,-1.954
2012/03/26,-0.75
2012/03/27,0.311
2012/03/28,1.637
2012/03/29,2.543
2012/03/30,1.263
2012/03/31,-0.584
2012/04/01,-2.795
2012/04/02,-2.089
2012/04/03,1.337
2012/04/04,2.143
2012/04/05,1.322
2012/04/06,0.384
2012/04/07,-1.25
2012/04/08,-2.079
2012/04/09,-1.255
2012/04/10,1.836
2012/04/11,3.971
2012/04/12,4.388
2012/04/13,1.636
2012/04/14,1.183
2012/04/15,-0.107
2012/04/16,1.496
2012/04/17,1.474
2012/04/18,2.086
2012/04/19,1.007
2012/04/20,1.287
2012/04/21,-0.587
2012/04/22,-2.719
2012/04/23,-2.318
2012/04/24,-0.894
2012/04/25,0.259
2012/04/26,2.305
2012/04/27,0.922
2012/04/28,-0.723
2012/04/29,-1.379
2012/04/30,1.425
2012/05/01,3.308
2012/05/02,3.629
2012/05/03,4.976
2012/05/04,5.068
2012/05/05,3.012
2012/05/06,0.503
2012/05/07,3.337
2012/05/08,4.304
2012/05/09,4.461
2012/05/10,0.849
2012/05/11,2.105
2012/05/12,1.513
2012/05/13,-0.637
2012/05/14,5.823
2012/05/15,5.384
2012/05/16,2.245
2012/05/17,-1.011
2012/05/18,-0.347
2012/05/19,3.637
2012/05/20,4.103
2012/05/21,3.625
2012/05/22,1.155
2012/05/23,0.519
2012/05/24,-0.098
2012/05/25,0.305
2012/05/26,-1.367
2012/05/27,-1.845
2012/05/28,-0.326
2012/05/29,1.939
2012/05/30,1.035
2012/05/31,-0.106
2012/06/01,-0.217
2012/06/02,-4.217
2012/06/03,-0.64
2012/06/04,6.637
2012/06/05,9.744
2012/06/06,1.33
2012/06/07,-0.008
2012/06/08,-2.328
2012/06/09,-1.841
2012/06/10,0.62
2012/06/11,0.837
2012/06/12,-3.566
2012/06/13,4.661
2012/06/14,10.137
2012/06/15,9.54
2012/06/16,4.927
2012/06/17,1.842
2012/06/18,-0.109
2012/06/19,-2.315
2012/06/20,-4.292
2012/06/21,-5.727
2012/06/22,-5.992
2012/06/23,-5.419
2012/06/24,-4.62
2012/06/25,-1.43
2012/06/26,1.933
2012/06/27,4.218
2012/06/28,2.279
2012/06/29,0.679
2012/06/30,-0.575
2012/07/01,-2.092
2012/07/02,0.103
2012/07/03,0.5
2012/07/04,-0.747
2012/07/05,-2.629
2012/07/06,-2.98
2012/07/07,-0.991
2012/07/08,-1.764
2012/07/09,-0.268
2012/07/10,3.541
2012/07/11,3.732
2012/07/12,2.412
2012/07/13,-0.06
2012/07/14,-1.501
2012/07/15,-1.741
2012/07/16,1.46
2012/07/17,4.485
2012/07/18,2.691
2012/07/19,0.933
2012/07/20,1.223
2012/07/21,1.122
2012/07/22,2.183
2012/07/23,3.007
2012/07/24,0.812
2012/07/25,-2.02
2012/07/26,-3.472
2012/07/27,-3.129
2012/07/28,-0.021
2012/07/29,0.288
2012/07/30,0.714
2012/07/31,8.256
2012/08/01,5.279
2012/08/02,2.558
2012/08/03,-0.526
2012/08/04,-2.52
2012/08/05,-2.325
2012/08/06,0.21
2012/08/07,0.859
2012/08/08,3.655
2012/08/09,1.174
2012/08/10,-0.731
2012/08/11,-1.599
2012/08/12,-1.221
2012/08/13,2.406
2012/08/14,1.697
2012/08/15,2.317
2012/08/16,6.3
2012/08/17,6.181
2012/08/18,3.461
2012/08/19,-0.229
2012/08/20,-2.435
2012/08/21,-0.64
2012/08/22,-0.144
2012/08/23,-1.196
2012/08/24,-1.745
2012/08/25,-3.734
2012/08/26,-5.214
2012/08/27,-4.188
2012/08/28,-2.79
2012/08/29,-1.077
2012/08/30,-1.523
2012/08/31,2.513
2012/09/01,3.653
2012/09/02,0.252
2012/09/03,-2.396
2012/09/04,-1.229
2012/09/05,0.687
2012/09/06,2.83
2012/09/07,1.698
2012/09/08,-1.577
2012/09/09,-1.717
2012/09/10,-1.744
2012/09/11,0.796
2012/09/12,-0.879
2012/09/13,-2.47
2012/09/14,-1.66
2012/09/15,-3.207
2012/09/16,-3.866
2012/09/17,-3.337
2012/09/18,0.349
2012/09/19,2.915
2012/09/20,4.793
2012/09/21,1.588
2012/09/22,-3.391
2012/09/23,-5.257
2012/09/24,-3.693
2012/09/25,1.491
2012/09/26,5.475
2012/09/27,4.232
2012/09/28,4.328
2012/09/29,0.399
2012/09/30,-3.491
2012/10/01,-3.829
2012/10/02,1.622
2012/10/03,2.361
2012/10/04,3.368
2012/10/05,3.051
2012/10/06,0.657
2012/10/07,-0.283
2012/10/08,1.323
2012/10/09,2.166
2012/10/10,1.333
2012/10/11,-0.662
2012/10/12,-1.469
2012/10/13,-2.366
2012/10/14,-3.095
2012/10/15,-0.854
2012/10/16,-0.332
2012/10/17,0.376
2012/10/18,1.194
2012/10/19,-0.541
2012/10/20,-0.638
2012/10/21,-0.911
2012/10/22,-0.072
2012/10/23,-0.573
2012/10/24,-0.379
2012/10/25,-0.96
2012/10/26,-1.58
2012/10/27,-4.189
2012/10/28,-5.789
2012/10/29,-5.393
2012/10/30,-1.743
2012/10/31,0.128
2012/11/01,-0.424
2012/11/02,-0.146
2012/11/03,-0.554
2012/11/04,-1.407
2012/11/05,0.316
2012/11/06,2.771
2012/11/07,5.076
2012/11/08,3.163
2012/11/09,1.181
2012/11/10,-1.523
2012/11/11,-3.329
2012/11/12,-3.315
2012/11/13,-1.768
2012/11/14,1.064
2012/11/15,5.862
2012/11/16,7.859
2012/11/17,5.84
2012/11/18,3.64
2012/11/19,1.971
2012/11/20,1.356
2012/11/21,0.605
2012/11/22,-0.409
2012/11/23,-3.37
2012/11/24,-4.091
2012/11/25,-3.83
2012/11/26,-1.429
2012/11/27,-0.503
2012/11/28,1.342
2012/11/29,1.287
2012/11/30,-0.492
2012/12/01,-2.142
2012/12/02,-5.078
2012/12/03,-5.306
2012/12/04,-1.315
2012/12/05,2.83
2012/12/06,4.126
2012/12/07,3.49
2012/12/08,2.33
2012/12/09,0.845
2012/12/10,-1.194
2012/12/11,-0.773
2012/12/12,0.923
2012/12/13,3.315
2012/12/14,2.946
2012/12/15,0.133
2012/12/16,-1.24
2012/12/17,0.51
2012/12/18,4.093
2012/12/19,3.278
2012/12/20,0.241
2012/12/21,0.66
2012/12/22,4.555
2012/12/23,0.66
2012/12/24,-2.464
2012/12/25,-5.36
2012/12/26,-6.28
2012/12/27,-4.536
2012/12/28,-0.128
2012/12/29,0.481
2012/12/30,3.853
2012/12/31,1.045
2013/01/01,-0.781
2013/01/02,1.003
2013/01/03,5.011
2013/01/04,5.013
2013/01/05,5.069
2013/01/06,1.338
2013/01/07,1.481
2013/01/08,1.598
2013/01/09,2.265
2013/01/10,3.731
2013/01/11,5.024
2013/01/12,1.452
2013/01/13,0.265
2013/01/14,-2.337
2013/01/15,-0.125
2013/01/16,2.044
2013/01/17,1.861
2013/01/18,1.295
2013/01/19,-0.916
2013/01/20,-2.875
2013/01/21,-4.079
2013/01/22,-2.563
2013/01/23,-1.579
2013/01/24,0.175
2013/01/25,0.838
2013/01/26,1.579
2013/01/27,1.725
2013/01/28,1.056
2013/01/29,0.78
2013/01/30,-1.509
2013/01/31,-1.804
2013/02/01,2.554
2013/02/02,2.72
2013/02/03,2.043
2013/02/04,0.97
2013/02/05,2.093
2013/02/06,0.667
2013/02/07,0.644
2013/02/08,0.797
2013/02/09,-0.312
2013/02/10,-0.081
2013/02/11,-1.192
2013/02/12,-1.432
2013/02/13,-1.403
2013/02/14,-1.842
2013/02/15,-1.821
2013/02/16,-2.689
2013/02/17,-2.656
2013/02/18,-1.484
2013/02/19,-0.209
2013/02/20,0.494
2013/02/21,1.279
2013/02/22,2.322
2013/02/23,1.932
2013/02/24,1.474
2013/02/25,1.517
2013/02/26,1.913
2013/02/27,0.731
2013/02/28,0.528
2013/03/01,1.718
2013/03/02,-1.299
2013/03/03,-3.819
2013/03/04,-2.879
2013/03/05,-0.407
2013/03/06,3.226
2013/03/07,3.982
2013/03/08,1.896
2013/03/09,-1.104
2013/03/10,-1.191
2013/03/11,-1.949
2013/03/12,-1.054
2013/03/13,1.419
2013/03/14,1.734
2013/03/15,2.657
2013/03/16,-0.898
2013/03/17,-2.864
2013/03/18,-1.314
2013/03/19,1.931
2013/03/20,2.278
2013/03/21,2.519
2013/03/22,3.99
2013/03/23,2.007
2013/03/24,2.235
2013/03/25,1.159
2013/03/26,1.26
2013/03/27,1.842
2013/03/28,3.413
2013/03/29,4.091
2013/03/30,2.313
2013/03/31,-2.052
2013/04/01,-2.089
2013/04/02,2.084
2013/04/03,6.065
2013/04/04,7.486
2013/04/05,6.154
2013/04/06,0.893
2013/04/07,-2.286
2013/04/08,-0.295
2013/04/09,3.054
2013/04/10,6.21
2013/04/11,5.235
2013/04/12,1.676
2013/04/13,-2.393
2013/04/14,-6.112
2013/04/15,-4.867
2013/04/16,-1.239
2013/04/17,-0.039
2013/04/18,-1.18
2013/04/19,0.748
2013/04/20,-1.719
2013/04/21,-4.042
2013/04/22,-3.093
2013/04/23,0.353
2013/04/24,2.365
2013/04/25,2.665
2013/04/26,1.337
2013/04/27,-2.244
2013/04/28,-4.321
2013/04/29,-2.737
2013/04/30,-3.396
2013/05/01,-1.335
2013/05/02,-0.159
2013/05/03,-0.438
2013/05/04,-2.577
2013/05/05,-3.051
2013/05/06,-1.151
2013/05/07,2.371
2013/05/08,3.364
2013/05/09,3.353
2013/05/10,2.602
2013/05/11,1.328
2013/05/12,-1.306
2013/05/13,-1.286
2013/05/14,0.094
2013/05/15,0.994
2013/05/16,1.028
2013/05/17,-0.237
2013/05/18,-2.407
2013/05/19,-4.069
2013/05/20,-3.244
2013/05/21,0.015
2013/05/22,0.689
2013/05/23,2.546
2013/05/24,2.651
2013/05/25,-0.714
2013/05/26,-3.395
2013/05/27,-3.019
2013/05/28,-0.818
2013/05/29,1.548
2013/05/30,1.954
2013/05/31,1.499
2013/06/01,-0.57
2013/06/02,-2.671
2013/06/03,-1.219
2013/06/04,0.709
2013/06/05,0.77
2013/06/06,0.919
2013/06/07,1.075
2013/06/08,-2.135
2013/06/09,-4.43
2013/06/10,-3.735
2013/06/11,-1.594
2013/06/12,-0.673
2013/06/13,0.537
2013/06/14,3.836
2013/06/15,0.007
2013/06/16,-3.61
2013/06/17,-3.132
2013/06/18,-0.833
2013/06/19,1.818
2013/06/20,2.417
2013/06/21,2.73
2013/06/22,-0.049
2013/06/23,-3.343
2013/06/24,-1.845
2013/06/25,-0.482
2013/06/26,0.688
2013/06/27,0.65
2013/06/28,2.234
2013/06/29,-0.179
2013/06/30,-3.157
2013/07/01,-0.394
2013/07/02,0.896
2013/07/03,1.705
2013/07/04,0.497
2013/07/05,-0.241
2013/07/06,-2.71
2013/07/07,-5.152
2013/07/08,-1.522
2013/07/09,2.215
2013/07/10,3.348
2013/07/11,5.624
2013/07/12,7.429
2013/07/13,2.46
2013/07/14,-3.655
2013/07/15,-4.135
2013/07/16,-1.297
2013/07/17,0.066
2013/07/18,0.37
2013/07/19,-0.104
2013/07/20,-3.375
2013/07/21,-4.295
2013/07/22,-1.742
2013/07/23,1.148
2013/07/24,2.555
2013/07/25,2.938
2013/07/26,1.891
2013/07/27,-1.527
2013/07/28,-3.719
2013/07/29,-0.315
2013/07/30,3.302
2013/07/31,6.758
2013/08/01,8.148
2013/08/02,6.181
2013/08/03,0.673
2013/08/04,-3.211
2013/08/05,-1.274
2013/08/06,0.521
2013/08/07,1.633
2013/08/08,1.376
2013/08/09,-0.498
2013/08/10,-2.118
2013/08/11,-4.628
2013/08/12,5.284
2013/08/13,3.768
2013/08/14,2.131
2013/08/15,0.828
2013/08/16,1.755
2013/08/17,-1.531
2013/08/18,-4.495
2013/08/19,-0.707
2013/08/20,1.493
2013/08/21,2.287
2013/08/22,3.032
2013/08/23,0.988
2013/08/24,-2.526
2013/08/25,-5.205
2013/08/26,-3.009
2013/08/27,1.063
2013/08/28,3.316
2013/08/29,2.067
2013/08/30,3.075
2013/08/31,2.249
2013/09/01,-3.775
2013/09/02,-6.204
2013/09/03,-5.225
2013/09/04,-2.467
2013/09/05,-0.829
2013/09/06,-0.353
2013/09/07,-1.916
2013/09/08,-4.356
2013/09/09,-2.44
2013/09/10,-0.888
2013/09/11,1.614
2013/09/12,3.019
2013/09/13,1.84
2013/09/14,-2.232
2013/09/15,-4.77
2013/09/16,-1.882
2013/09/17,1.543
2013/09/18,3.805
2013/09/19,4.566
2013/09/20,3.235
2013/09/21,-0.204
2013/09/22,-3.266
2013/09/23,-0.652
2013/09/24,1.675
2013/09/25,1.555
2013/09/26,1.897
2013/09/27,1.456
2013/09/28,-1.033
2013/09/29,-2.662
2013/09/30,-0.358
2013/10/01,3.026
2013/10/02,5.043
2013/10/03,2.432
2013/10/04,-0.425
2013/10/05,-4.075
2013/10/06,-6
2013/10/07,-3.548
2013/10/08,-0.449
2013/10/09,2.029
2013/10/10,3.032
2013/10/11,2.307
2013/10/12,-0.555
2013/10/13,-2.119
2013/10/14,-0.155
2013/10/15,2.092
2013/10/16,3.728
2013/10/17,1.838
2013/10/18,1.329
2013/10/19,1.227
2013/10/20,-1.9
2013/10/21,-0.511
2013/10/22,1.857
2013/10/23,3.396
2013/10/24,5.794
2013/10/25,4.414
2013/10/26,-1.041
2013/10/27,-4.94
2013/10/28,-3.664
2013/10/29,-1.529
2013/10/30,1.192
2013/10/31,2.514
2013/11/01,1.621
2013/11/02,-0.705
2013/11/03,-1.777
2013/11/04,1.585
2013/11/05,6.326
2013/11/06,7.485
2013/11/07,8.753
2013/11/08,7.1
2013/11/09,4.332
2013/11/10,0.856
2013/11/11,-1.96
2013/11/12,-1.663
