Date,hashrate3trx
2011/01/19,0.288
2011/01/20,0.699
2011/01/21,2.289
2011/01/22,0.672
2011/01/23,0.485
2011/01/24,0.536
2011/01/25,-0.197
2011/01/26,0.669
2011/01/27,1.871
2011/01/28,2.088
2011/01/29,1.305
2011/01/30,1.491
2011/01/31,0.64
2011/02/01,2.065
2011/02/02,1.415
2011/02/03,0.291
2011/02/04,1.312
2011/02/05,2.939
2011/02/06,2.398
2011/02/07,2.338
2011/02/08,3.972
2011/02/09,4.038
2011/02/10,4.004
2011/02/11,3.41
2011/02/12,3.129
2011/02/13,2.748
2011/02/14,2.265
2011/02/15,2.399
2011/02/16,3.173
2011/02/17,4.651
2011/02/18,7.132
2011/02/19,5.58
2011/02/20,3.783
2011/02/21,3.03
2011/02/22,3.36
2011/02/23,4.295
2011/02/24,4.251
2011/02/25,3.323
2011/02/26,3.959
2011/02/27,9.55
2011/02/28,6.885
2011/03/01,1.208
2011/03/02,-0.979
2011/03/03,-0.467
2011/03/04,2.55
2011/03/05,7.199
2011/03/06,10.654
2011/03/07,8.501
2011/03/08,2.571
2011/03/09,-1.263
2011/03/10,-3.27
2011/03/11,-4.515
2011/03/12,-4.063
2011/03/13,-3.081
2011/03/14,-3.808
2011/03/15,-4.445
2011/03/16,-1.766
2011/03/17,-0.068
2011/03/18,1.665
2011/03/19,-0.232
2011/03/20,-0.496
2011/03/21,1.617
2011/03/22,1.792
2011/03/23,1.649
2011/03/24,3.5
2011/03/25,2.072
2011/03/26,0.751
2011/03/27,-0.367
2011/03/28,-0.514
2011/03/29,0.601
2011/03/30,0.412
2011/03/31,2.612
2011/04/01,3.471
2011/04/02,2.904
2011/04/03,1.539
2011/04/04,1.243
2011/04/05,1.75
2011/04/06,2.24
2011/04/07,1
2011/04/08,0.343
2011/04/09,0.76
2011/04/10,1.106
2011/04/11,0.883
2011/04/12,0.947
2011/04/13,2.772
2011/04/14,2.113
2011/04/15,-0.671
2011/04/16,-1.342
2011/04/17,-0.278
2011/04/18,0.765
2011/04/19,0.107
2011/04/20,0.212
2011/04/21,0.676
2011/04/22,1.491
2011/04/23,2.419
2011/04/24,2.387
2011/04/25,2.312
2011/04/26,3.952
2011/04/27,3.743
2011/04/28,0.894
2011/04/29,1.182
2011/04/30,3.691
2011/05/01,4.268
2011/05/02,4.348
2011/05/03,4.088
2011/05/04,3.173
2011/05/05,3.319
2011/05/06,3.228
2011/05/07,3.108
2011/05/08,2.006
2011/05/09,3.601
2011/05/10,7.386
2011/05/11,6.063
2011/05/12,3.349
2011/05/13,2.364
2011/05/14,4.836
2011/05/15,5.596
2011/05/16,4.86
2011/05/17,5.07
2011/05/18,6.248
2011/05/19,8.378
2011/05/20,7.768
2011/05/21,6.399
2011/05/22,7.131
2011/05/23,7.34
2011/05/24,8.046
2011/05/25,7.814
2011/05/26,9.047
2011/05/27,10.618
2011/05/28,4.823
2011/05/29,0.875
2011/05/30,-1.022
2011/05/31,-2.312
2011/06/01,-1.658
2011/06/02,1.044
2011/06/03,2.951
2011/06/04,4.113
2011/06/05,4.114
2011/06/06,6.867
2011/06/07,5.77
2011/06/08,3.822
2011/06/09,4.307
2011/06/10,5.187
2011/06/11,5.243
2011/06/12,5.423
2011/06/13,3.983
2011/06/14,2.845
2011/06/15,7.457
2011/06/16,9.727
2011/06/17,5.86
2011/06/18,3.096
2011/06/19,3.06
2011/06/20,3.999
2011/06/21,4.536
2011/06/22,5.508
2011/06/23,4.104
2011/06/24,5.895
2011/06/25,3.693
2011/06/26,0.933
2011/06/27,-0.198
2011/06/28,-0.543
2011/06/29,0.496
2011/06/30,1.845
2011/07/01,2.824
2011/07/02,1.944
2011/07/03,0.528
2011/07/04,-0.57
2011/07/05,-1.48
2011/07/06,-1.872
2011/07/07,-1.174
2011/07/08,-0.742
2011/07/09,1.171
2011/07/10,0.789
2011/07/11,0.742
2011/07/12,0.188
2011/07/13,1.807
2011/07/14,2.248
2011/07/15,1.428
2011/07/16,1.468
2011/07/17,0.73
2011/07/18,0.645
2011/07/19,0.948
2011/07/20,-0.33
2011/07/21,-0.003
2011/07/22,0.066
2011/07/23,0.041
2011/07/24,0.905
2011/07/25,1.706
2011/07/26,1.964
2011/07/27,3.129
2011/07/28,2.185
2011/07/29,0.521
2011/07/30,-0.9
2011/07/31,-0.387
2011/08/01,1.772
2011/08/02,1.641
2011/08/03,1.087
2011/08/04,-0.3
2011/08/05,-1.941
2011/08/06,-2.666
2011/08/07,-3.187
2011/08/08,-2.676
2011/08/09,-1.219
2011/08/10,1.785
2011/08/11,1.315
2011/08/12,-0.05
2011/08/13,-0.446
2011/08/14,-1.685
2011/08/15,-0.835
2011/08/16,-1.159
2011/08/17,-0.65
2011/08/18,0.528
2011/08/19,0.222
2011/08/20,0.106
2011/08/21,0.827
2011/08/22,3.387
2011/08/23,3.731
2011/08/24,1.133
2011/08/25,-1.433
2011/08/26,-1.43
2011/08/27,-2.324
2011/08/28,-3.67
2011/08/29,-3.314
2011/08/30,-0.876
2011/08/31,1.467
2011/09/01,0.893
2011/09/02,1.02
2011/09/03,1.11
2011/09/04,-0.132
2011/09/05,0.052
2011/09/06,0.71
2011/09/07,1.037
2011/09/08,-0.845
2011/09/09,-1.101
2011/09/10,-0.189
2011/09/11,-0.454
2011/09/12,-1.737
2011/09/13,-1.064
2011/09/14,0.144
2011/09/15,0.778
2011/09/16,-0.005
2011/09/17,-1.633
2011/09/18,0.64
2011/09/19,0.786
2011/09/20,-0.579
2011/09/21,0.216
2011/09/22,0.946
2011/09/23,0.675
2011/09/24,-1.088
2011/09/25,-0.912
2011/09/26,-1.211
2011/09/27,-0.661
2011/09/28,-0.598
2011/09/29,-0.691
2011/09/30,-1.361
2011/10/01,-2.01
2011/10/02,-0.971
2011/10/03,-0.416
2011/10/04,-0.189
2011/10/05,-0.765
2011/10/06,0.455
2011/10/07,-0.119
2011/10/08,-0.09
2011/10/09,-1.267
2011/10/10,-1.487
2011/10/11,-2.579
2011/10/12,-2.729
2011/10/13,-4.124
2011/10/14,-3.201
2011/10/15,-0.352
2011/10/16,-0.169
2011/10/17,-1.26
2011/10/18,-1.487
2011/10/19,-0.692
2011/10/20,-0.886
2011/10/21,-0.064
2011/10/22,-1.715
2011/10/23,-3.103
2011/10/24,-2.377
2011/10/25,0.452
2011/10/26,1.206
2011/10/27,0.123
2011/10/28,-1.747
2011/10/29,-1.074
2011/10/30,-1.752
2011/10/31,-1.64
2011/11/01,-0.485
2011/11/02,1.424
2011/11/03,1.429
2011/11/04,0.327
2011/11/05,1.34
2011/11/06,1.398
2011/11/07,-0.214
2011/11/08,-0.578
2011/11/09,1.256
2011/11/10,1.945
2011/11/11,-0.499
2011/11/12,-1.755
2011/11/13,-0.799
2011/11/14,-0.241
2011/11/15,1.331
2011/11/16,0.931
2011/11/17,-0.117
2011/11/18,-1.2
2011/11/19,-1.148
2011/11/20,-2.479
2011/11/21,-1.397
2011/11/22,-0.891
2011/11/23,-0.216
2011/11/24,-1.335
2011/11/25,-1.712
2011/11/26,-1.451
2011/11/27,-1.57
2011/11/28,-1.413
2011/11/29,-0.132
2011/11/30,0.725
2011/12/01,3.979
2011/12/02,4.994
2011/12/03,1.819
2011/12/04,-0.11
2011/12/05,-0.288
2011/12/06,0.633
2011/12/07,0.555
2011/12/08,-0.335
2011/12/09,-0.472
2011/12/10,0.206
2011/12/11,-0.741
2011/12/12,-1.014
2011/12/13,-1.867
2011/12/14,-0.604
2011/12/15,-0.763
2011/12/16,-1.973
2011/12/17,-1.367
2011/12/18,1.029
2011/12/19,2.039
2011/12/20,1.858
2011/12/21,1.552
2011/12/22,0.682
2011/12/23,0.936
2011/12/24,0.102
2011/12/25,0.983
2011/12/26,3.685
2011/12/27,3.414
2011/12/28,1.051
2011/12/29,-0.223
2011/12/30,-2.686
2011/12/31,-1.542
2012/01/01,-0.697
2012/01/02,-0.158
2012/01/03,0.952
2012/01/04,1.337
2012/01/05,-0.268
2012/01/06,0.936
2012/01/07,2.562
2012/01/08,2.562
2012/01/09,2.375
2012/01/10,1.028
2012/01/11,-0.242
2012/01/12,0.617
2012/01/13,-1.157
2012/01/14,-1.175
2012/01/15,-0.65
2012/01/16,-0.113
2012/01/17,1.265
2012/01/18,0.316
2012/01/19,-1.462
2012/01/20,-1.872
2012/01/21,0.47
2012/01/22,1.095
2012/01/23,1.884
2012/01/24,0.797
2012/01/25,0.602
2012/01/26,-0.944
2012/01/27,-1.159
2012/01/28,-0.427
2012/01/29,0.83
2012/01/30,2.609
2012/01/31,2.748
2012/02/01,0.559
2012/02/02,-0.596
2012/02/03,0.833
2012/02/04,0.795
2012/02/05,0.404
2012/02/06,-0.036
2012/02/07,-0.647
2012/02/08,-1.175
2012/02/09,-1.175
2012/02/10,-0.195
2012/02/11,-0.373
2012/02/12,1.032
2012/02/13,1.36
2012/02/14,-0.605
2012/02/15,-1.62
2012/02/16,-1.183
2012/02/17,-0.776
2012/02/18,1.638
2012/02/19,3.384
2012/02/20,2.242
2012/02/21,-0.955
2012/02/22,-0.959
2012/02/23,0.735
2012/02/24,0.29
2012/02/25,1.475
2012/02/26,1.446
2012/02/27,0.574
2012/02/28,0.044
2012/02/29,1.633
2012/03/01,1.04
2012/03/02,-0.064
2012/03/03,-2.908
2012/03/04,-3.165
2012/03/05,-1.711
2012/03/06,0.266
2012/03/07,1.101
2012/03/08,2.516
2012/03/09,2.966
2012/03/10,4.069
2012/03/11,1.066
2012/03/12,0.534
2012/03/13,0.743
2012/03/14,-0.093
2012/03/15,-2.514
2012/03/16,-2.568
2012/03/17,0.043
2012/03/18,1.925
2012/03/19,1.744
2012/03/20,0.668
2012/03/21,0.996
2012/03/22,0.782
2012/03/23,-1.377
2012/03/24,-0.497
2012/03/25,1.651
2012/03/26,0.927
2012/03/27,-0.052
2012/03/28,-0.388
2012/03/29,-0.279
2012/03/30,0.108
2012/03/31,1.737
2012/04/01,1.348
2012/04/02,-0.569
2012/04/03,-2.261
2012/04/04,-1.78
2012/04/05,-2.55
2012/04/06,-2.712
2012/04/07,-1.504
2012/04/08,0.006
2012/04/09,2.131
2012/04/10,2.011
2012/04/11,2.002
2012/04/12,0.802
2012/04/13,-1.382
2012/04/14,-2.264
2012/04/15,-2.955
2012/04/16,-2.254
2012/04/17,-0.489
2012/04/18,-0.363
2012/04/19,1.053
2012/04/20,3.268
2012/04/21,2.839
2012/04/22,1.891
2012/04/23,1.196
2012/04/24,-0.855
2012/04/25,-1.576
2012/04/26,-1.059
2012/04/27,-1.318
2012/04/28,-0.248
2012/04/29,1.489
2012/04/30,3.027
2012/05/01,3.648
2012/05/02,2.183
2012/05/03,0.472
2012/05/04,0.054
2012/05/05,-0.366
2012/05/06,0.318
2012/05/07,0.726
2012/05/08,1.91
2012/05/09,2.134
2012/05/10,1.389
2012/05/11,-1.8
2012/05/12,-1.642
2012/05/13,-1.726
2012/05/14,-1.214
2012/05/15,-0.871
2012/05/16,-2.379
2012/05/17,-2.773
2012/05/18,-1.137
2012/05/19,0.842
2012/05/20,1.598
2012/05/21,1.263
2012/05/22,-0.957
2012/05/23,-1.934
2012/05/24,-1.58
2012/05/25,-2.564
2012/05/26,-1.868
2012/05/27,1.071
2012/05/28,1.78
2012/05/29,0.538
2012/05/30,-1.071
2012/05/31,-0.184
2012/06/01,0.017
2012/06/02,1.837
2012/06/03,2.958
2012/06/04,2.348
2012/06/05,0.499
2012/06/06,0.879
2012/06/07,-0.42
2012/06/08,-0.929
2012/06/09,0.491
2012/06/10,1.663
2012/06/11,2.003
2012/06/12,-0.24
2012/06/13,0.074
2012/06/14,-0.576
2012/06/15,0.253
2012/06/16,0.282
2012/06/17,0.846
2012/06/18,0.637
2012/06/19,2.62
2012/06/20,-0.243
2012/06/21,-1.444
2012/06/22,-2.095
2012/06/23,0.448
2012/06/24,1.456
2012/06/25,0.914
2012/06/26,0.55
2012/06/27,1.195
2012/06/28,0.226
2012/06/29,-0.651
2012/06/30,-1.248
2012/07/01,-1.403
2012/07/02,-0.123
2012/07/03,0.645
2012/07/04,1.689
2012/07/05,1.004
2012/07/06,0.609
2012/07/07,1.511
2012/07/08,1.911
2012/07/09,1.726
2012/07/10,0.509
2012/07/11,-0.802
2012/07/12,-1.746
2012/07/13,-0.696
2012/07/14,0.619
2012/07/15,0.625
2012/07/16,-0.264
2012/07/17,0.96
2012/07/18,1.88
2012/07/19,1.269
2012/07/20,-0.237
2012/07/21,-0.717
2012/07/22,-0.493
2012/07/23,-0.158
2012/07/24,0.583
2012/07/25,1.342
2012/07/26,2.512
2012/07/27,2.322
2012/07/28,2.538
2012/07/29,0.151
2012/07/30,2.296
2012/07/31,0.956
2012/08/01,-1.264
2012/08/02,-0.873
2012/08/03,1.175
2012/08/04,1.296
2012/08/05,0.391
2012/08/06,-0.855
2012/08/07,-0.903
2012/08/08,0.376
2012/08/09,1.628
2012/08/10,1.746
2012/08/11,1.591
2012/08/12,1.62
2012/08/13,1.288
2012/08/14,1.348
2012/08/15,1.426
2012/08/16,1.118
2012/08/17,-0.514
2012/08/18,-1.612
2012/08/19,-0.821
2012/08/20,2.461
2012/08/21,3.702
2012/08/22,1.023
2012/08/23,0.116
2012/08/24,-0.154
2012/08/25,-1.07
2012/08/26,0.809
2012/08/27,1.54
2012/08/28,0.585
2012/08/29,1.18
2012/08/30,1.339
2012/08/31,-0.073
2012/09/01,0.073
2012/09/02,-0.022
2012/09/03,1.228
2012/09/04,-0.542
2012/09/05,1.195
2012/09/06,2.89
2012/09/07,3.568
2012/09/08,2.057
2012/09/09,0.13
2012/09/10,-0.39
2012/09/11,-0.097
2012/09/12,-1.039
2012/09/13,-1.398
2012/09/14,-0.24
2012/09/15,-0.452
2012/09/16,-0.076
2012/09/17,1.368
2012/09/18,2.649
2012/09/19,1.452
2012/09/20,0.007
2012/09/21,0.847
2012/09/22,2.402
2012/09/23,1.17
2012/09/24,0.26
2012/09/25,-0.004
2012/09/26,-1.575
2012/09/27,-1.764
2012/09/28,0.407
2012/09/29,1.204
2012/09/30,1.417
2012/10/01,0.06
2012/10/02,-1.423
2012/10/03,-1.075
2012/10/04,-1.353
2012/10/05,-1.119
2012/10/06,-0.43
2012/10/07,0.123
2012/10/08,1.63
2012/10/09,2.081
2012/10/10,1.579
2012/10/11,0.856
2012/10/12,0.352
2012/10/13,-0.108
2012/10/14,-0.785
2012/10/15,-0.09
2012/10/16,0.959
2012/10/17,0.853
2012/10/18,0.376
2012/10/19,0.852
2012/10/20,-0.17
2012/10/21,0.935
2012/10/22,0.939
2012/10/23,0.31
2012/10/24,-0.304
2012/10/25,-0.827
2012/10/26,-0.296
2012/10/27,2.347
2012/10/28,2.101
2012/10/29,1.724
2012/10/30,1.036
2012/10/31,-0.249
2012/11/01,-1.301
2012/11/02,-1.218
2012/11/03,-0.777
2012/11/04,0.735
2012/11/05,1.21
2012/11/06,0.374
2012/11/07,-0.035
2012/11/08,1.074
2012/11/09,0.546
2012/11/10,0.668
2012/11/11,-0.387
2012/11/12,-0.902
2012/11/13,-1.771
2012/11/14,-0.825
2012/11/15,-0.547
2012/11/16,-0.594
2012/11/17,0.026
2012/11/18,1.242
2012/11/19,-0.221
2012/11/20,0.525
2012/11/21,0.738
2012/11/22,1.222
2012/11/23,0.47
2012/11/24,1.291
2012/11/25,0.737
2012/11/26,1.026
2012/11/27,0.747
2012/11/28,1.309
2012/11/29,2.248
2012/11/30,-0.125
2012/12/01,-0.768
2012/12/02,-0.466
2012/12/03,-0.634
2012/12/04,-2.292
2012/12/05,-4.059
2012/12/06,-3.293
2012/12/07,-2.37
2012/12/08,-0.556
2012/12/09,-0.317
2012/12/10,-0.096
2012/12/11,0.439
2012/12/12,0.845
2012/12/13,-0.153
2012/12/14,-2.011
2012/12/15,-3.744
2012/12/16,-3.341
2012/12/17,-2.252
2012/12/18,-0.367
2012/12/19,1.741
2012/12/20,0.388
2012/12/21,-0.284
2012/12/22,0.629
2012/12/23,3.055
2012/12/24,1.378
2012/12/25,0.364
2012/12/26,-0.483
2012/12/27,0.753
2012/12/28,1.898
2012/12/29,1.119
2012/12/30,0.267
2012/12/31,1.474
2013/01/01,1.522
2013/01/02,0.396
2013/01/03,0.137
2013/01/04,-0.494
2013/01/05,-0.808
2013/01/06,-1.808
2013/01/07,-1.116
2013/01/08,0.683
2013/01/09,-0.324
2013/01/10,-0.072
2013/01/11,-0.763
2013/01/12,-2.477
2013/01/13,-2.352
2013/01/14,-0.066
2013/01/15,0.708
2013/01/16,-0.564
2013/01/17,-0.729
2013/01/18,-1.794
2013/01/19,-0.309
2013/01/20,0.525
2013/01/21,1.496
2013/01/22,1.111
2013/01/23,0.534
2013/01/24,-0.04
2013/01/25,-0.157
2013/01/26,-0.526
2013/01/27,0.418
2013/01/28,0.854
2013/01/29,0.851
2013/01/30,0.857
2013/01/31,2.519
2013/02/01,2.718
2013/02/02,1.697
2013/02/03,0.714
2013/02/04,1.694
2013/02/05,2.128
2013/02/06,1.341
2013/02/07,0.046
2013/02/08,-0.36
2013/02/09,-0.92
2013/02/10,-0.31
2013/02/11,1.067
2013/02/12,0.039
2013/02/13,-0.195
2013/02/14,0.833
2013/02/15,1.532
2013/02/16,3.13
2013/02/17,3.93
2013/02/18,4.284
2013/02/19,2.245
2013/02/20,1.716
2013/02/21,2.805
2013/02/22,1.268
2013/02/23,0.376
2013/02/24,-0.391
2013/02/25,0.594
2013/02/26,0.424
2013/02/27,1.435
2013/02/28,1.095
2013/03/01,0.192
2013/03/02,0.035
2013/03/03,0.33
2013/03/04,2.307
2013/03/05,1.891
2013/03/06,0.956
2013/03/07,-0.206
2013/03/08,0.111
2013/03/09,0.769
2013/03/10,2.284
2013/03/11,2.691
2013/03/12,-1.007
2013/03/13,-1.558
2013/03/14,0.836
2013/03/15,3.284
2013/03/16,3.467
2013/03/17,4.742
2013/03/18,5.079
2013/03/19,3.704
2013/03/20,2.159
2013/03/21,3.387
2013/03/22,4.367
2013/03/23,3.553
2013/03/24,4.504
2013/03/25,2.496
2013/03/26,0.454
2013/03/27,-1.692
2013/03/28,-0.742
2013/03/29,1.594
2013/03/30,2.462
2013/03/31,1.537
2013/04/01,3.2
2013/04/02,3.023
2013/04/03,1.982
2013/04/04,0.067
2013/04/05,-1.729
2013/04/06,-0.285
2013/04/07,1.093
2013/04/08,1.752
2013/04/09,2.122
2013/04/10,3.03
2013/04/11,2.241
2013/04/12,0.948
2013/04/13,-0.014
2013/04/14,-0.701
2013/04/15,-0.86
2013/04/16,0.422
2013/04/17,1.111
2013/04/18,2.1
2013/04/19,0.01
2013/04/20,-0.474
2013/04/21,1.787
2013/04/22,2.224
2013/04/23,1.997
2013/04/24,1.777
2013/04/25,0.934
2013/04/26,1.691
2013/04/27,0.957
2013/04/28,-0.007
2013/04/29,0.823
2013/04/30,1.397
2013/05/01,0.75
2013/05/02,-0.541
2013/05/03,-1.2
2013/05/04,-0.639
2013/05/05,0.011
2013/05/06,2.314
2013/05/07,2.834
2013/05/08,2.694
2013/05/09,1.801
2013/05/10,1.146
2013/05/11,1.304
2013/05/12,1.899
2013/05/13,2.583
2013/05/14,1.9
2013/05/15,-0.124
2013/05/16,-1.363
2013/05/17,-1.018
2013/05/18,-1.176
2013/05/19,0.095
2013/05/20,-0.773
2013/05/21,-1.478
2013/05/22,-0.12
2013/05/23,1.146
2013/05/24,2.32
2013/05/25,2.519
2013/05/26,2.802
2013/05/27,3.28
2013/05/28,1.953
2013/05/29,1.42
2013/05/30,1.419
2013/05/31,2.161
2013/06/01,3.05
2013/06/02,4.404
2013/06/03,4.116
2013/06/04,3.333
2013/06/05,3.931
2013/06/06,4.153
2013/06/07,1.928
2013/06/08,0.993
2013/06/09,0.92
2013/06/10,0.89
2013/06/11,0.339
2013/06/12,1.747
2013/06/13,2.861
2013/06/14,1.364
2013/06/15,0.209
2013/06/16,0.469
2013/06/17,1.732
2013/06/18,0.988
2013/06/19,-1.665
2013/06/20,-1.194
2013/06/21,0.353
2013/06/22,2.739
2013/06/23,3.535
2013/06/24,1.456
2013/06/25,0.112
2013/06/26,1.074
2013/06/27,0.515
2013/06/28,0.991
2013/06/29,1.186
2013/06/30,1.872
2013/07/01,1.305
2013/07/02,0.731
2013/07/03,1.285
2013/07/04,2.097
2013/07/05,2.258
2013/07/06,2.117
2013/07/07,2.989
2013/07/08,2.568
2013/07/09,2.22
2013/07/10,1.284
2013/07/11,3.392
2013/07/12,3.458
2013/07/13,0.574
2013/07/14,0.514
2013/07/15,0.557
2013/07/16,0.686
2013/07/17,0.474
2013/07/18,0.93
2013/07/19,0.63
2013/07/20,1.404
2013/07/21,1.948
2013/07/22,2.991
2013/07/23,2.003
2013/07/24,0.132
2013/07/25,-0.163
2013/07/26,0.718
2013/07/27,1.58
2013/07/28,2.873
2013/07/29,1.823
2013/07/30,2.504
2013/07/31,3.252
2013/08/01,2.973
2013/08/02,1.825
2013/08/03,2.465
2013/08/04,2.417
2013/08/05,3.606
2013/08/06,3.243
2013/08/07,2.887
2013/08/08,2.577
2013/08/09,3.429
2013/08/10,2.55
2013/08/11,2.699
2013/08/12,3.013
2013/08/13,1.877
2013/08/14,2.415
2013/08/15,2.239
2013/08/16,1.998
2013/08/17,2.689
2013/08/18,3.242
2013/08/19,2.525
2013/08/20,1.757
2013/08/21,2.268
2013/08/22,2.535
2013/08/23,3.061
2013/08/24,2.631
2013/08/25,1.654
2013/08/26,1.158
2013/08/27,1.314
2013/08/28,1.509
2013/08/29,2.979
2013/08/30,3.946
2013/08/31,4.501
2013/09/01,5.617
2013/09/02,4.807
2013/09/03,1.813
2013/09/04,2.128
2013/09/05,1.984
2013/09/06,2.678
2013/09/07,1.275
2013/09/08,-0.514
2013/09/09,0.795
2013/09/10,2.529
2013/09/11,2.899
2013/09/12,3.886
2013/09/13,3.541
2013/09/14,3.184
2013/09/15,5.539
2013/09/16,3.967
2013/09/17,1.86
2013/09/18,-0.398
2013/09/19,1.123
2013/09/20,2.243
2013/09/21,2.416
2013/09/22,2.813
2013/09/23,3.45
2013/09/24,3.141
2013/09/25,3.925
2013/09/26,4.691
2013/09/27,3.234
2013/09/28,1.55
2013/09/29,1.052
2013/09/30,-0.082
2013/10/01,0.857
2013/10/02,0.972
2013/10/03,2.494
2013/10/04,2.153
2013/10/05,2.072
2013/10/06,4.102
2013/10/07,2.892
2013/10/08,1.471
2013/10/09,2.256
2013/10/10,2.731
2013/10/11,2.784
2013/10/12,3
2013/10/13,4.94
2013/10/14,6.307
2013/10/15,6.739
2013/10/16,7.201
2013/10/17,5.036
2013/10/18,2.825
2013/10/19,4.168
2013/10/20,4.098
2013/10/21,3.443
2013/10/22,4.282
2013/10/23,3.351
2013/10/24,2.006
2013/10/25,1.974
2013/10/26,5.888
2013/10/27,4.568
2013/10/28,3.425
2013/10/29,1.047
2013/10/30,1.031
2013/10/31,2.824
2013/11/01,2.951
2013/11/02,3.544
2013/11/03,2.306
2013/11/04,1.239
2013/11/05,0.006
2013/11/06,1
2013/11/07,1.252
2013/11/08,-0.596
2013/11/09,-1.86
2013/11/10,-0.235
2013/11/11,3.374
2013/11/12,5.125
2013/11/13,4.793
2013/11/14,2.413
2013/11/15,0.214
2013/11/16,1.049
2013/11/17,2.485
2013/11/18,2.727
2013/11/19,1.167
2013/11/20,0.866
2013/11/21,0.025
2013/11/22,0.045
2013/11/23,0.95
2013/11/24,1.052
2013/11/25,1.422
2013/11/26,1.493
2013/11/27,0.158
2013/11/28,0.684
2013/11/29,2.131
2013/11/30,2.189
2013/12/01,4.668
2013/12/02,3.953
2013/12/03,2.865
2013/12/04,2.403
2013/12/05,0.867
