Date,sentbyaddress14mom
2014/04/29,-12371
2014/04/30,-4805
2014/05/01,-1173
2014/05/02,-8028
2014/05/03,-22257
2014/05/04,-14953
2014/05/05,2315
2014/05/06,-15108
2014/05/07,5335
2014/05/08,8077
2014/05/09,-11109
2014/05/10,1213
2014/05/11,-4019
2014/05/12,-12843
2014/05/13,-14793
2014/05/14,-3014
2014/05/15,17908
2014/05/16,1114
2014/05/17,14085
2014/05/18,16869
2014/05/19,11310
2014/05/20,16765
2014/05/21,-7833
2014/05/22,-3365
2014/05/23,14289
2014/05/24,-10952
2014/05/25,23452
2014/05/26,13806
2014/05/27,24021
2014/05/28,21660
2014/05/29,-3178
2014/05/30,5627
2014/05/31,8619
2014/06/01,15799
2014/06/02,9710
2014/06/03,1640
2014/06/04,16882
2014/06/05,14702
2014/06/06,-7741
2014/06/07,15505
2014/06/08,-11265
2014/06/09,-4876
2014/06/10,-7789
2014/06/11,-13455
2014/06/12,-1564
2014/06/13,12943
2014/06/14,3091
2014/06/15,-16076
2014/06/16,851
2014/06/17,-4682
2014/06/18,-5101
2014/06/19,-21605
2014/06/20,-8528
2014/06/21,6117
2014/06/22,5147
2014/06/23,-3064
2014/06/24,4586
2014/06/25,4396
2014/06/26,-6531
2014/06/27,2192
2014/06/28,-4277
2014/06/29,-1771
2014/06/30,2817
2014/07/01,1076
2014/07/02,7891
2014/07/03,4256
2014/07/04,-15601
2014/07/05,-19970
2014/07/06,-2048
2014/07/07,12828
2014/07/08,19672
2014/07/09,3829
2014/07/10,11316
2014/07/11,1431
2014/07/12,-433
2014/07/13,13009
2014/07/14,-13327
2014/07/15,-1941
2014/07/16,-7743
2014/07/17,11314
2014/07/18,23599
2014/07/19,21957
2014/07/20,5867
2014/07/21,-13564
2014/07/22,-24090
2014/07/23,-3193
2014/07/24,-5028
2014/07/25,1347
2014/07/26,-334
2014/07/27,-7005
2014/07/28,7711
2014/07/29,-11796
2014/07/30,12120
2014/07/31,116
2014/08/01,5474
2014/08/02,-7689
2014/08/03,-15289
2014/08/04,-1959
2014/08/05,23216
2014/08/06,19898
2014/08/07,6153
2014/08/08,4468
2014/08/09,11349
2014/08/10,12877
2014/08/11,20815
2014/08/12,29405
2014/08/13,13470
2014/08/14,14144
2014/08/15,5726
2014/08/16,21446
2014/08/17,16302
2014/08/18,28299
2014/08/19,-3959
2014/08/20,-8078
2014/08/21,10344
2014/08/22,1993
2014/08/23,-2398
2014/08/24,2808
2014/08/25,-14088
2014/08/26,-9187
2014/08/27,-13916
2014/08/28,-10424
2014/08/29,-12420
2014/08/30,-13443
2014/08/31,-639
2014/09/01,-12464
2014/09/02,-7741
2014/09/03,-13802
2014/09/04,-6373
2014/09/05,-4149
2014/09/06,834
2014/09/07,4686
2014/09/08,5549
2014/09/09,8681
2014/09/10,38
2014/09/11,-3751
2014/09/12,8011
2014/09/13,1467
2014/09/14,19580
2014/09/15,11341
2014/09/16,25006
2014/09/17,16028
2014/09/18,9841
2014/09/19,-2255
2014/09/20,6440
2014/09/21,-11977
2014/09/22,4764
2014/09/23,-4331
2014/09/24,5900
2014/09/25,19951
2014/09/26,7281
2014/09/27,6859
2014/09/28,3859
2014/09/29,-1529
2014/09/30,-9401
2014/10/01,6062
2014/10/02,5962
2014/10/03,8837
2014/10/04,10884
2014/10/05,46621
2014/10/06,3317
2014/10/07,13906
2014/10/08,14194
2014/10/09,5263
2014/10/10,21025
2014/10/11,10043
2014/10/12,15309
2014/10/13,25712
2014/10/14,13910
2014/10/15,18018
2014/10/16,2206
2014/10/17,13948
2014/10/18,5277
2014/10/19,-7160
2014/10/20,11280
2014/10/21,5844
2014/10/22,5166
2014/10/23,6012
2014/10/24,-5464
2014/10/25,22133
2014/10/26,-8719
2014/10/27,8636
2014/10/28,-629
2014/10/29,-2615
2014/10/30,14110
2014/10/31,6091
2014/11/01,-2674
2014/11/02,14388
2014/11/03,6159
2014/11/04,-5880
2014/11/05,1453
2014/11/06,7422
2014/11/07,-257
2014/11/08,-25931
2014/11/09,16602
2014/11/10,-14606
2014/11/11,-6327
2014/11/12,12913
2014/11/13,548
2014/11/14,10613
2014/11/15,3901
2014/11/16,-15550
2014/11/17,-3660
2014/11/18,1193
2014/11/19,-7094
2014/11/20,-4571
2014/11/21,846
2014/11/22,8580
2014/11/23,-13670
2014/11/24,-7964
2014/11/25,995
2014/11/26,-23364
2014/11/27,-9032
2014/11/28,-12772
2014/11/29,1792
2014/11/30,13026
2014/12/01,-2565
2014/12/02,25139
2014/12/03,15974
2014/12/04,5978
2014/12/05,10288
2014/12/06,1538
2014/12/07,4450
2014/12/08,22181
2014/12/09,6968
2014/12/10,11257
2014/12/11,75
2014/12/12,5706
2014/12/13,2406
2014/12/14,6883
2014/12/15,16888
2014/12/16,7855
2014/12/17,18208
2014/12/18,6418
2014/12/19,-3252
2014/12/20,37270
2014/12/21,-292
2014/12/22,11831
2014/12/23,13069
2014/12/24,-23035
2014/12/25,-38381
2014/12/26,-23292
2014/12/27,1231
2014/12/28,-16710
2014/12/29,-28155
2014/12/30,-39421
2014/12/31,-56010
2015/01/01,-70154
2015/01/02,-13755
2015/01/03,-20362
2015/01/04,2759
2015/01/05,-11857
2015/01/06,-18356
2015/01/07,12652
2015/01/08,52649
2015/01/09,32857
2015/01/10,34651
2015/01/11,-732
2015/01/12,17174
2015/01/13,33086
2015/01/14,53369
2015/01/15,96342
2015/01/16,33490
2015/01/17,36303
2015/01/18,6664
2015/01/19,4997
2015/01/20,10321
2015/01/21,13948
2015/01/22,-5504
2015/01/23,-13241
2015/01/24,-34948
2015/01/25,34170
2015/01/26,20172
2015/01/27,-6518
2015/01/28,-50877
2015/01/29,-48174
2015/01/30,-41380
2015/01/31,-10822
2015/02/01,-1399
2015/02/02,-17253
2015/02/03,8363
2015/02/04,3439
2015/02/05,-9128
2015/02/06,7286
2015/02/07,718
2015/02/08,-10227
2015/02/09,-16406
2015/02/10,-10860
2015/02/11,34271
2015/02/12,17419
2015/02/13,82890
2015/02/14,-4279
2015/02/15,49952
2015/02/16,25365
2015/02/17,13795
2015/02/18,5643
2015/02/19,1979
2015/02/20,7510
2015/02/21,44527
2015/02/22,-15474
2015/02/23,12711
2015/02/24,4392
2015/02/25,3768
2015/02/26,2343
2015/02/27,-45060
2015/02/28,12875
2015/03/01,-38925
2015/03/02,3387
2015/03/03,1840
2015/03/04,-3848
2015/03/05,26528
2015/03/06,-3196
2015/03/07,-16399
2015/03/08,-4544
2015/03/09,-545
2015/03/10,6805
2015/03/11,4117
2015/03/12,-1200
2015/03/13,-4895
2015/03/14,-13878
2015/03/15,-12708
2015/03/16,-9158
2015/03/17,-28888
2015/03/18,-11519
2015/03/19,-19462
2015/03/20,154
2015/03/21,-7389
2015/03/22,2927
2015/03/23,-5134
2015/03/24,-21933
2015/03/25,-14885
2015/03/26,-6606
2015/03/27,-1177
2015/03/28,-17289
2015/03/29,5163
2015/03/30,2282
2015/03/31,28216
2015/04/01,35919
2015/04/02,16812
2015/04/03,-157
2015/04/04,6313
2015/04/05,-1728
2015/04/06,319
2015/04/07,27084
2015/04/08,25031
2015/04/09,16327
2015/04/10,19916
2015/04/11,26867
2015/04/12,-5055
2015/04/13,8414
2015/04/14,-11384
2015/04/15,-35580
2015/04/16,-18539
2015/04/17,-3621
2015/04/18,1582
2015/04/19,-1985
2015/04/20,2960
2015/04/21,-7307
2015/04/22,-516
2015/04/23,5323
2015/04/24,-12789
2015/04/25,-451
2015/04/26,11060
2015/04/27,-4877
2015/04/28,-357
2015/04/29,24670
2015/04/30,15579
2015/05/01,-3180
2015/05/02,12886
2015/05/03,-5461
2015/05/04,-1903
2015/05/05,10256
2015/05/06,5524
2015/05/07,4194
2015/05/08,34707
2015/05/09,-28317
2015/05/10,-10202
2015/05/11,5531
2015/05/12,13711
2015/05/13,-8743
2015/05/14,-6200
2015/05/15,16368
2015/05/16,-7657
2015/05/17,1248
2015/05/18,-2405
2015/05/19,-3799
2015/05/20,-5992
2015/05/21,-13606
2015/05/22,-34259
2015/05/23,-923
2015/05/24,14949
2015/05/25,-9871
2015/05/26,-7010
2015/05/27,6680
2015/05/28,10998
2015/05/29,16707
2015/05/30,32488
2015/05/31,32355
2015/06/01,49680
2015/06/02,34456
2015/06/03,29134
2015/06/04,27168
2015/06/05,16061
2015/06/06,28185
2015/06/07,-12597
2015/06/08,-11485
2015/06/09,16511
2015/06/10,38941
2015/06/11,21851
2015/06/12,11362
2015/06/13,-21233
2015/06/14,6864
2015/06/15,6915
2015/06/16,-16428
2015/06/17,20091
2015/06/18,4563
2015/06/19,12613
2015/06/20,2218
2015/06/21,15101
2015/06/22,18611
2015/06/23,16550
2015/06/24,-27380
2015/06/25,-42490
2015/06/26,11414
2015/06/27,19624
2015/06/28,-12386
2015/06/29,-22094
2015/06/30,29175
2015/07/01,-16769
2015/07/02,29201
2015/07/03,12695
2015/07/04,3721
2015/07/05,31984
2015/07/06,69987
2015/07/07,31461
2015/07/08,56069
2015/07/09,71610
2015/07/10,18921
2015/07/11,18169
2015/07/12,34265
2015/07/13,-742
2015/07/14,-34576
2015/07/15,-25655
2015/07/16,-53168
2015/07/17,-48987
2015/07/18,-28300
2015/07/19,-31643
2015/07/20,-52544
2015/07/21,-33884
2015/07/22,-41763
2015/07/23,-48405
2015/07/24,-43946
2015/07/25,-57909
2015/07/26,-32328
2015/07/27,-7694
2015/07/28,5326
2015/07/29,40645
2015/07/30,18230
2015/07/31,48668
2015/08/01,46629
2015/08/02,4179
2015/08/03,-7036
2015/08/04,-616
2015/08/05,10778
2015/08/06,22433
2015/08/07,939
2015/08/08,19034
2015/08/09,-18364
2015/08/10,-1004
2015/08/11,-9583
2015/08/12,-30592
2015/08/13,-4751
2015/08/14,-22791
2015/08/15,-27291
2015/08/16,-7182
2015/08/17,3091
2015/08/18,-5845
2015/08/19,-15302
2015/08/20,-12303
2015/08/21,15634
2015/08/22,23844
2015/08/23,19441
2015/08/24,14668
2015/08/25,11387
2015/08/26,-1527
2015/08/27,3824
2015/08/28,11361
2015/08/29,9018
2015/08/30,9830
2015/08/31,2698
2015/09/01,951
2015/09/02,11402
2015/09/03,13975
2015/09/04,-25790
2015/09/05,-881
2015/09/06,1250
2015/09/07,-5147
2015/09/08,8421
2015/09/09,2324
2015/09/10,-6554
2015/09/11,3209
2015/09/12,-4007
2015/09/13,14225
2015/09/14,13583
2015/09/15,13922
2015/09/16,-4757
2015/09/17,10101
2015/09/18,35943
2015/09/19,-17235
2015/09/20,11687
2015/09/21,11227
2015/09/22,17825
2015/09/23,8581
2015/09/24,16981
2015/09/25,4936
2015/09/26,12335
2015/09/27,-318
2015/09/28,475
2015/09/29,10993
2015/09/30,11280
2015/10/01,-6623
2015/10/02,3651
2015/10/03,-4682
2015/10/04,-9246
2015/10/05,-24473
2015/10/06,-22899
2015/10/07,4029
2015/10/08,19801
2015/10/09,-31931
2015/10/10,17630
2015/10/11,-17616
2015/10/12,-16298
2015/10/13,-32617
2015/10/14,-3049
2015/10/15,52539
2015/10/16,19796
2015/10/17,63302
2015/10/18,27835
2015/10/19,49263
2015/10/20,49048
2015/10/21,36860
2015/10/22,19937
2015/10/23,63793
2015/10/24,44279
2015/10/25,59080
2015/10/26,26049
2015/10/27,47908
2015/10/28,28244
2015/10/29,-14824
2015/10/30,25862
2015/10/31,15243
2015/11/01,44864
2015/11/02,28947
2015/11/03,60704
2015/11/04,94750
2015/11/05,51375
2015/11/06,51197
2015/11/07,1246
2015/11/08,-5852
2015/11/09,44318
2015/11/10,12526
2015/11/11,16108
2015/11/12,14097
2015/11/13,-9418
2015/11/14,3390
2015/11/15,890
2015/11/16,-6058
2015/11/17,-63251
2015/11/18,-76101
2015/11/19,-41894
2015/11/20,-36000
2015/11/21,4974
2015/11/22,9793
2015/11/23,-28360
2015/11/24,10602
2015/11/25,-7964
2015/11/26,6717
2015/11/27,3135
2015/11/28,26515
2015/11/29,-51066
2015/11/30,62898
2015/12/01,47658
2015/12/02,40857
2015/12/03,-3736
2015/12/04,6942
2015/12/05,66626
2015/12/06,56193
2015/12/07,67543
2015/12/08,58104
2015/12/09,93818
2015/12/10,76811
2015/12/11,58106
2015/12/12,66274
2015/12/13,101619
2015/12/14,16529
2015/12/15,47079
2015/12/16,24024
2015/12/17,68378
2015/12/18,54218
2015/12/19,29119
2015/12/20,19626
2015/12/21,35782
2015/12/22,4870
2015/12/23,-36000
2015/12/24,-43296
2015/12/25,-59041
2015/12/26,-67088
2015/12/27,-63671
2015/12/28,-66092
2015/12/29,-65992
2015/12/30,-53812
2015/12/31,-81549
2016/01/01,-110986
2016/01/02,-89404
2016/01/03,-62419
2016/01/04,-57308
2016/01/05,-38060
2016/01/06,-45204
2016/01/07,-1845
2016/01/08,31088
2016/01/09,23373
2016/01/10,33895
2016/01/11,26010
2016/01/12,31540
2016/01/13,14493
2016/01/14,58239
2016/01/15,82918
2016/01/16,69978
2016/01/17,107582
2016/01/18,45893
2016/01/19,-7930
2016/01/20,94480
2016/01/21,52304
2016/01/22,51607
2016/01/23,15564
2016/01/24,52467
2016/01/25,54543
2016/01/26,63053
2016/01/27,72285
2016/01/28,68062
2016/01/29,66810
2016/01/30,-10798
2016/01/31,-62319
2016/02/01,16492
2016/02/02,110987
2016/02/03,-49701
2016/02/04,-32144
2016/02/05,7393
2016/02/06,3664
2016/02/07,3762
2016/02/08,-22511
2016/02/09,-17168
2016/02/10,-13321
2016/02/11,-28339
2016/02/12,-31606
2016/02/13,-19593
2016/02/14,18619
2016/02/15,-1770
2016/02/16,-74977
2016/02/17,57131
2016/02/18,20113
2016/02/19,-2561
2016/02/20,10400
2016/02/21,646
2016/02/22,46109
2016/02/23,25136
2016/02/24,-14681
2016/02/25,14182
2016/02/26,5008
2016/02/27,464
2016/02/28,23742
2016/02/29,52013
2016/03/01,84040
2016/03/02,36358
2016/03/03,1226
2016/03/04,-36467
2016/03/05,-10461
2016/03/06,-77528
2016/03/07,-111978
2016/03/08,-83290
2016/03/09,-58139
2016/03/10,-69273
2016/03/11,-54575
2016/03/12,-58821
2016/03/13,-88500
2016/03/14,-109162
2016/03/15,-113803
2016/03/16,-93738
2016/03/17,-31184
2016/03/18,-7487
2016/03/19,-62458
2016/03/20,19982
2016/03/21,19386
2016/03/22,5013
2016/03/23,-554
2016/03/24,-577
2016/03/25,-12757
2016/03/26,-1446
2016/03/27,102
2016/03/28,-3943
2016/03/29,311
2016/03/30,-21148
2016/03/31,-26885
2016/04/01,4653
2016/04/02,5892
2016/04/03,577
2016/04/04,19717
2016/04/05,-2690
2016/04/06,29934
2016/04/07,16299
2016/04/08,28381
2016/04/09,28792
2016/04/10,23895
2016/04/11,16481
2016/04/12,28319
2016/04/13,21327
2016/04/14,26021
2016/04/15,-12703
2016/04/16,-10079
2016/04/17,12441
2016/04/18,-1674
2016/04/19,12941
2016/04/20,-5374
2016/04/21,10755
2016/04/22,2349
2016/04/23,-2098
2016/04/24,1839
2016/04/25,9403
2016/04/26,20100
2016/04/27,5489
2016/04/28,-7739
2016/04/29,36395
2016/04/30,25019
2016/05/01,-24543
2016/05/02,-12589
2016/05/03,-20362
2016/05/04,-10019
2016/05/05,-17830
2016/05/06,-790
2016/05/07,-10770
2016/05/08,-14688
2016/05/09,-6247
2016/05/10,-33369
2016/05/11,-17979
2016/05/12,-11191
2016/05/13,-31751
2016/05/14,-14511
2016/05/15,-728
2016/05/16,20513
2016/05/17,9169
2016/05/18,15322
2016/05/19,1326
2016/05/20,-13033
2016/05/21,4963
2016/05/22,-2605
2016/05/23,2311
2016/05/24,8115
2016/05/25,19173
2016/05/26,5384
2016/05/27,16059
2016/05/28,11257
2016/05/29,-5090
2016/05/30,-9618
2016/05/31,-5112
2016/06/01,3839
2016/06/02,10535
2016/06/03,29616
2016/06/04,1685
2016/06/05,10550
2016/06/06,8639
2016/06/07,5300
2016/06/08,-3055
2016/06/09,37724
2016/06/10,9329
2016/06/11,8518
2016/06/12,42138
2016/06/13,43013
2016/06/14,36467
2016/06/15,47945
2016/06/16,61286
2016/06/17,47031
2016/06/18,58446
2016/06/19,39421
2016/06/20,32195
2016/06/21,26802
2016/06/22,17368
2016/06/23,10687
2016/06/24,19429
2016/06/25,10657
2016/06/26,-17437
2016/06/27,-51877
2016/06/28,-22852
2016/06/29,-61060
2016/06/30,-50139
2016/07/01,-68928
2016/07/02,-59059
2016/07/03,-55334
2016/07/04,-51854
2016/07/05,-59408
2016/07/06,-44927
2016/07/07,-58326
2016/07/08,-64071
2016/07/09,-50487
2016/07/10,-43553
2016/07/11,-2577
2016/07/12,-16962
2016/07/13,-11252
2016/07/14,-26434
2016/07/15,-169
2016/07/16,-11163
2016/07/17,-13125
2016/07/18,-4220
2016/07/19,-3426
2016/07/20,7116
2016/07/21,-4269
2016/07/22,13827
2016/07/23,4619
2016/07/24,13899
2016/07/25,19167
2016/07/26,17553
2016/07/27,15345
2016/07/28,19088
2016/07/29,3706
2016/07/30,8316
2016/07/31,20069
2016/08/01,11922
2016/08/02,39894
2016/08/03,23822
2016/08/04,22509
2016/08/05,13856
2016/08/06,8189
2016/08/07,820
2016/08/08,-1961
2016/08/09,259
2016/08/10,21208
2016/08/11,29736
2016/08/12,21833
2016/08/13,15966
2016/08/14,16502
2016/08/15,-20695
2016/08/16,14059
2016/08/17,9358
2016/08/18,20507
2016/08/19,19866
2016/08/20,24954
2016/08/21,14545
2016/08/22,8893
2016/08/23,8561
2016/08/24,-8204
2016/08/25,-25116
2016/08/26,-4395
2016/08/27,-4567
2016/08/28,-22585
2016/08/29,19809
2016/08/30,3316
2016/08/31,-13018
2016/09/01,-3842
2016/09/02,-12559
2016/09/03,-12261
2016/09/04,-2595
2016/09/05,2448
2016/09/06,5099
2016/09/07,17446
2016/09/08,9528
2016/09/09,3266
2016/09/10,11113
2016/09/11,20459
2016/09/12,5348
2016/09/13,-13044
2016/09/14,5428
2016/09/15,-193
2016/09/16,-15943
2016/09/17,32453
2016/09/18,9884
2016/09/19,-5969
2016/09/20,6863
2016/09/21,-6898
2016/09/22,-4575
2016/09/23,4080
2016/09/24,8731
2016/09/25,17989
2016/09/26,33949
2016/09/27,20569
2016/09/28,29001
2016/09/29,37512
2016/09/30,70380
2016/10/01,7338
2016/10/02,13941
2016/10/03,69661
2016/10/04,54488
2016/10/05,56481
2016/10/06,86054
2016/10/07,67241
2016/10/08,67529
2016/10/09,12665
2016/10/10,-24998
2016/10/11,16183
2016/10/12,-10371
2016/10/13,-24963
2016/10/14,-15724
2016/10/15,-1641
2016/10/16,9574
2016/10/17,-34956
2016/10/18,-22452
2016/10/19,-93389
2016/10/20,-7341
2016/10/21,-3295
2016/10/22,-42879
2016/10/23,-18444
2016/10/24,12408
2016/10/25,-22479
2016/10/26,-14536
2016/10/27,98947
2016/10/28,4699
2016/10/29,6036
2016/10/30,-14052
2016/10/31,387
2016/11/01,-16009
2016/11/02,80936
2016/11/03,-17207
2016/11/04,-29135
2016/11/05,22677
2016/11/06,33383
2016/11/07,55632
2016/11/08,56494
2016/11/09,49893
2016/11/10,-52634
2016/11/11,-431
2016/11/12,15756
2016/11/13,31696
2016/11/14,32590
2016/11/15,46178
2016/11/16,12899
2016/11/17,12000
2016/11/18,37366
2016/11/19,15353
2016/11/20,29673
2016/11/21,14495
2016/11/22,-634
2016/11/23,17446
2016/11/24,65491
2016/11/25,67380
2016/11/26,51251
2016/11/27,22389
2016/11/28,40158
2016/11/29,10782
2016/11/30,29971
2016/12/01,-44472
2016/12/02,80930
2016/12/03,52331
2016/12/04,-21
2016/12/05,10999
2016/12/06,48349
2016/12/07,45615
2016/12/08,-47039
2016/12/09,-36736
2016/12/10,-32619
2016/12/11,-5609
2016/12/12,-36376
2016/12/13,886
2016/12/14,-16145
2016/12/15,47475
2016/12/16,-76127
2016/12/17,-57720
2016/12/18,-18595
2016/12/19,-11453
2016/12/20,-44877
2016/12/21,-4787
2016/12/22,26078
2016/12/23,26703
2016/12/24,-25999
2016/12/25,-60551
2016/12/26,-40785
2016/12/27,1127
2016/12/28,20890
2016/12/29,24116
2016/12/30,6607
2016/12/31,1664
2017/01/01,-65501
2017/01/02,3616
2017/01/03,2663
2017/01/04,3241
2017/01/05,-30351
2017/01/06,34206
2017/01/07,50935
2017/01/08,75518
2017/01/09,28220
2017/01/10,5143
2017/01/11,-32582
2017/01/12,-33159
2017/01/13,-28111
2017/01/14,-14727
2017/01/15,54850
2017/01/16,-28597
2017/01/17,-8674
2017/01/18,-39453
2017/01/19,16561
2017/01/20,-35303
2017/01/21,-10629
2017/01/22,-18394
2017/01/23,-36327
2017/01/24,-10668
2017/01/25,25516
2017/01/26,34852
2017/01/27,5317
2017/01/28,21989
2017/01/29,24041
2017/01/30,-11060
2017/01/31,32770
2017/02/01,82171
2017/02/02,-41971
2017/02/03,45590
2017/02/04,30836
2017/02/05,73796
2017/02/06,8117
2017/02/07,44484
2017/02/08,609
2017/02/09,38995
2017/02/10,32737
2017/02/11,6327
2017/02/12,-12722
2017/02/13,38731
2017/02/14,-6195
2017/02/15,-76102
2017/02/16,26114
2017/02/17,-20209
2017/02/18,-4696
2017/02/19,-42104
2017/02/20,59956
2017/02/21,-46383
2017/02/22,-11834
2017/02/23,-7439
2017/02/24,63306
2017/02/25,66018
2017/02/26,32422
2017/02/27,-4979
2017/02/28,11733
2017/03/01,23963
2017/03/02,55857
2017/03/03,22942
2017/03/04,-14291
2017/03/05,33717
2017/03/06,19039
2017/03/07,58239
2017/03/08,18911
2017/03/09,-21604
2017/03/10,-35590
2017/03/11,-28305
2017/03/12,-34190
2017/03/13,7429
2017/03/14,3940
2017/03/15,-7568
2017/03/16,19015
2017/03/17,-37182
2017/03/18,5802
2017/03/19,-7876
2017/03/20,-23078
2017/03/21,-32083
2017/03/22,33386
2017/03/23,-4110
2017/03/24,-9534
2017/03/25,-20771
2017/03/26,26701
2017/03/27,-36168
2017/03/28,963
2017/03/29,6653
2017/03/30,-54677
2017/03/31,-15818
2017/04/01,10262
2017/04/02,-6630
2017/04/03,36302
2017/04/04,-21312
2017/04/05,12041
2017/04/06,20404
2017/04/07,11791
2017/04/08,-14866
2017/04/09,15046
2017/04/10,62889
2017/04/11,22399
2017/04/12,16732
2017/04/13,-45066
2017/04/14,34933
2017/04/15,9087
2017/04/16,-46237
2017/04/17,-57403
2017/04/18,43884
2017/04/19,-10548
2017/04/20,-41471
2017/04/21,49120
2017/04/22,43791
2017/04/23,8796
2017/04/24,-64067
2017/04/25,14924
2017/04/26,42471
2017/04/27,79156
2017/04/28,28050
2017/04/29,81399
2017/04/30,72673
2017/05/01,47921
2017/05/02,31890
2017/05/03,-13122
2017/05/04,123749
2017/05/05,-68510
2017/05/06,106242
2017/05/07,68208
2017/05/08,163714
2017/05/09,17643
2017/05/10,-12716
2017/05/11,1044
2017/05/12,14834
2017/05/13,-3955
2017/05/14,112439
2017/05/15,65218
2017/05/16,-113475
2017/05/17,45436
2017/05/18,-66804
2017/05/19,89048
2017/05/20,-13073
2017/05/21,14593
2017/05/22,-51926
2017/05/23,34453
2017/05/24,14622
2017/05/25,55665
2017/05/26,10721
2017/05/27,3564
2017/05/28,-84824
2017/05/29,-37792
2017/05/30,131145
2017/05/31,-12057
2017/06/01,13615
2017/06/02,-92269
2017/06/03,-52139
2017/06/04,-63492
2017/06/05,-24664
2017/06/06,-48776
2017/06/07,26830
2017/06/08,-42396
2017/06/09,-48305
2017/06/10,-93144
2017/06/11,-79719
2017/06/12,-24592
2017/06/13,-15200
2017/06/14,-28124
2017/06/15,-22937
2017/06/16,6
2017/06/17,-86649
2017/06/18,-71804
2017/06/19,-29540
2017/06/20,-21531
2017/06/21,-77732
2017/06/22,-47945
2017/06/23,-53636
2017/06/24,-36684
2017/06/25,-57316
2017/06/26,-16944
2017/06/27,-42283
2017/06/28,-5071
2017/06/29,-67048
2017/06/30,4447
2017/07/01,-28262
2017/07/02,-16998
2017/07/03,-28680
2017/07/04,-38158
2017/07/05,-63878
2017/07/06,-51527
2017/07/07,25383
2017/07/08,-25111
2017/07/09,-12939
2017/07/10,-28311
2017/07/11,-9205
2017/07/12,-45296
2017/07/13,-2596
2017/07/14,-49465
2017/07/15,11016
2017/07/16,10038
2017/07/17,-15811
2017/07/18,22449
2017/07/19,41083
2017/07/20,21346
2017/07/21,9040
2017/07/22,6829
2017/07/23,-3989
2017/07/24,-8572
2017/07/25,-26365
2017/07/26,-25554
2017/07/27,-27784
2017/07/28,11756
2017/07/29,-29061
2017/07/30,-15076
2017/07/31,-21354
2017/08/01,-222578
2017/08/02,-95694
2017/08/03,-46994
2017/08/04,-66501
2017/08/05,17463
2017/08/06,35260
2017/08/07,24865
2017/08/08,45141
2017/08/09,44029
2017/08/10,75170
2017/08/11,75891
2017/08/12,82787
2017/08/13,92945
2017/08/14,63962
2017/08/15,266340
2017/08/16,109981
2017/08/17,140852
2017/08/18,80952
2017/08/19,33691
2017/08/20,11793
2017/08/21,-20315
2017/08/22,-123630
2017/08/23,68502
2017/08/24,-87150
2017/08/25,-90632
2017/08/26,-32717
2017/08/27,-22815
2017/08/28,-30225
2017/08/29,-25224
2017/08/30,13403
2017/08/31,-17702
2017/09/01,21215
2017/09/02,15214
2017/09/03,5264
2017/09/04,66156
2017/09/05,145011
2017/09/06,-22516
2017/09/07,75287
2017/09/08,96836
2017/09/09,-21089
2017/09/10,-56580
2017/09/11,16992
2017/09/12,-42601
2017/09/13,-22976
2017/09/14,-33229
2017/09/15,24947
2017/09/16,-45442
2017/09/17,-5617
2017/09/18,-74996
2017/09/19,-36348
2017/09/20,-84118
2017/09/21,-5900
2017/09/22,-72375
2017/09/23,-26501
2017/09/24,-22240
2017/09/25,-23850
2017/09/26,-7184
2017/09/27,-2595
2017/09/28,-7143
2017/09/29,-64411
2017/09/30,-14449
2017/10/01,-6694
2017/10/02,88765
2017/10/03,14875
2017/10/04,9209
2017/10/05,19615
2017/10/06,69027
2017/10/07,45362
2017/10/08,79848
2017/10/09,70802
2017/10/10,54426
2017/10/11,41414
2017/10/12,31662
2017/10/13,71517
2017/10/14,78839
2017/10/15,96532
2017/10/16,16638
2017/10/17,48816
2017/10/18,93689
2017/10/19,84839
2017/10/20,14580
2017/10/21,67111
2017/10/22,20683
2017/10/23,-20019
2017/10/24,83932
2017/10/25,37756
2017/10/26,9788
2017/10/27,-88157
2017/10/28,-54422
2017/10/29,79024
2017/10/30,-3590
2017/10/31,-45925
2017/11/01,34248
2017/11/02,-14023
2017/11/03,-23711
2017/11/04,-22437
2017/11/05,-33400
2017/11/06,-27518
2017/11/07,-73237
2017/11/08,-53636
2017/11/09,21250
2017/11/10,24695
2017/11/11,-56681
2017/11/12,-173831
2017/11/13,11338
2017/11/14,-28056
2017/11/15,-20626
2017/11/16,-20824
2017/11/17,15710
2017/11/18,2625
2017/11/19,41215
2017/11/20,99559
2017/11/21,43363
2017/11/22,33217
2017/11/23,40112
2017/11/24,60740
2017/11/25,168544
2017/11/26,166662
2017/11/27,88604
2017/11/28,136034
2017/11/29,120113
2017/11/30,90280
2017/12/01,107677
2017/12/02,33194
2017/12/03,94185
2017/12/04,81486
2017/12/05,68755
2017/12/06,170637
2017/12/07,34282
2017/12/08,58319
2017/12/09,44301
2017/12/10,-42916
2017/12/11,-48843
2017/12/12,-2017
2017/12/13,7660
2017/12/14,165274
2017/12/15,23803
2017/12/16,68995
2017/12/17,45225
2017/12/18,-5482
2017/12/19,6584
2017/12/20,-55296
2017/12/21,21712
2017/12/22,62602
2017/12/23,-51882
2017/12/24,-47746
2017/12/25,-178244
2017/12/26,-179094
2017/12/27,-114207
2017/12/28,-232018
2017/12/29,-15393
2017/12/30,70731
2017/12/31,-113034
2018/01/01,-221905
2018/01/02,-65938
