Date,mediantransactionvalue30varUSD
2014/02/02,742.066
2014/02/03,794.681
2014/02/04,689.751
2014/02/05,387.912
2014/02/06,335.939
2014/02/07,421.992
2014/02/08,455.385
2014/02/09,516.224
2014/02/10,528.922
2014/02/11,515.61
2014/02/12,569.181
2014/02/13,568.135
2014/02/14,569.062
2014/02/15,636.623
2014/02/16,736.757
2014/02/17,804.523
2014/02/18,887.955
2014/02/19,890.203
2014/02/20,890.643
2014/02/21,995.321
2014/02/22,993.076
2014/02/23,923.716
2014/02/24,933.165
2014/02/25,1086
2014/02/26,1080
2014/02/27,1048
2014/02/28,1035
2014/03/01,1036
2014/03/02,1011
2014/03/03,1070
2014/03/04,1129
2014/03/05,1119
2014/03/06,1141
2014/03/07,1188
2014/03/08,1182
2014/03/09,1014
2014/03/10,1022
2014/03/11,1040
2014/03/12,999.659
2014/03/13,1047
2014/03/14,1209
2014/03/15,1385
2014/03/16,1626
2014/03/17,1719
2014/03/18,1762
2014/03/19,1884
2014/03/20,1930
2014/03/21,2055
2014/03/22,2168
2014/03/23,2096
2014/03/24,2164
2014/03/25,2156
2014/03/26,2074
2014/03/27,1632
2014/03/28,1460
2014/03/29,1515
2014/03/30,1452
2014/03/31,1427
2014/04/01,1423
2014/04/02,1119
2014/04/03,776.495
2014/04/04,680.746
2014/04/05,670.611
2014/04/06,683.199
2014/04/07,522.607
2014/04/08,425.389
2014/04/09,344.836
2014/04/10,301.94
2014/04/11,232.272
2014/04/12,214.157
2014/04/13,253.608
2014/04/14,257.076
2014/04/15,250.689
2014/04/16,268.988
2014/04/17,261.904
2014/04/18,261.064
2014/04/19,269.279
2014/04/20,277.986
2014/04/21,289.259
2014/04/22,274.103
2014/04/23,326.666
2014/04/24,315.127
2014/04/25,330.094
2014/04/26,322.32
2014/04/27,353.59
2014/04/28,354.071
2014/04/29,362.018
2014/04/30,355.738
2014/05/01,311.649
2014/05/02,305.307
2014/05/03,332.596
2014/05/04,343.985
2014/05/05,351.869
2014/05/06,357.173
2014/05/07,357.065
2014/05/08,346.475
2014/05/09,342.69
2014/05/10,319.031
2014/05/11,325.167
2014/05/12,329.296
2014/05/13,325.319
2014/05/14,289.637
2014/05/15,237.149
2014/05/16,148.23
2014/05/17,128.159
2014/05/18,95.575
2014/05/19,102.527
2014/05/20,135.981
2014/05/21,180.134
2014/05/22,209.868
2014/05/23,269.251
2014/05/24,278.691
2014/05/25,302.716
2014/05/26,351.632
2014/05/27,398.906
2014/05/28,422.899
2014/05/29,447.503
2014/05/30,556.751
2014/05/31,590.399
2014/06/01,706.112
2014/06/02,766.126
2014/06/03,868.732
2014/06/04,950.021
2014/06/05,962.207
2014/06/06,971.7
2014/06/07,953.066
2014/06/08,939.78
2014/06/09,897.494
2014/06/10,803.94
2014/06/11,780.079
2014/06/12,754.05
2014/06/13,685.989
2014/06/14,599.082
2014/06/15,612.042
2014/06/16,538.333
2014/06/17,439.355
2014/06/18,408.805
2014/06/19,416.904
2014/06/20,416.729
2014/06/21,429.11
2014/06/22,466.587
2014/06/23,445.58
2014/06/24,438.02
2014/06/25,453.417
2014/06/26,465.103
2014/06/27,465.274
2014/06/28,501.718
2014/06/29,539.851
2014/06/30,540.501
2014/07/01,519.872
2014/07/02,497.386
2014/07/03,434.478
2014/07/04,399.85
2014/07/05,459.378
2014/07/06,515.499
2014/07/07,515.612
2014/07/08,519.396
2014/07/09,492.013
2014/07/10,466.881
2014/07/11,420.889
2014/07/12,364.748
2014/07/13,379.312
2014/07/14,379.404
2014/07/15,353.518
2014/07/16,352.809
2014/07/17,348.425
2014/07/18,344.077
2014/07/19,399.031
2014/07/20,421.79
2014/07/21,421.87
2014/07/22,423.997
2014/07/23,415.555
2014/07/24,434.523
2014/07/25,449.202
2014/07/26,467.921
2014/07/27,487.637
2014/07/28,489.145
2014/07/29,479.136
2014/07/30,476.453
2014/07/31,424.241
2014/08/01,399.321
2014/08/02,376.075
2014/08/03,394.446
2014/08/04,364.8
2014/08/05,339.358
2014/08/06,338.561
2014/08/07,331.131
2014/08/08,326.214
2014/08/09,347.999
2014/08/10,335.383
2014/08/11,333.36
2014/08/12,317.298
2014/08/13,314.269
2014/08/14,326.431
2014/08/15,328.795
2014/08/16,366.261
2014/08/17,365.86
2014/08/18,325.9
2014/08/19,305.041
2014/08/20,319.712
2014/08/21,330.864
2014/08/22,315.378
2014/08/23,290.038
2014/08/24,275.221
2014/08/25,261.651
2014/08/26,245.755
2014/08/27,254.667
2014/08/28,251.409
2014/08/29,244.036
2014/08/30,262.86
2014/08/31,260.609
2014/09/01,259.901
2014/09/02,233.834
2014/09/03,232.259
2014/09/04,231.638
2014/09/05,230.04
2014/09/06,240.088
2014/09/07,269.319
2014/09/08,245.002
2014/09/09,226.313
2014/09/10,225.415
2014/09/11,225.886
2014/09/12,233.502
2014/09/13,226.502
2014/09/14,244.555
2014/09/15,197.182
2014/09/16,199.87
2014/09/17,196.135
2014/09/18,212.999
2014/09/19,222.638
2014/09/20,213.044
2014/09/21,229.591
2014/09/22,229.046
2014/09/23,235.232
2014/09/24,232.155
2014/09/25,220.888
2014/09/26,207.21
2014/09/27,227.112
2014/09/28,254.99
2014/09/29,244.25
2014/09/30,249.09
2014/10/01,248.229
2014/10/02,248.268
2014/10/03,250.532
2014/10/04,250.236
2014/10/05,258.624
2014/10/06,251.961
2014/10/07,225.98
2014/10/08,225.957
2014/10/09,228.794
2014/10/10,225.031
2014/10/11,228.273
2014/10/12,238.083
2014/10/13,238.179
2014/10/14,231.33
2014/10/15,239.658
2014/10/16,235.913
2014/10/17,233.666
2014/10/18,215.897
2014/10/19,204.131
2014/10/20,203.722
2014/10/21,197.889
2014/10/22,192.094
2014/10/23,178.05
2014/10/24,182.141
2014/10/25,182.54
2014/10/26,231.567
2014/10/27,222.582
2014/10/28,200.343
2014/10/29,198.035
2014/10/30,204.189
2014/10/31,214.752
2014/11/01,224.065
2014/11/02,275.882
2014/11/03,290.298
2014/11/04,290.638
2014/11/05,288.673
2014/11/06,288.452
2014/11/07,283.48
2014/11/08,292.163
2014/11/09,317.941
2014/11/10,317.951
2014/11/11,314.487
2014/11/12,331.195
2014/11/13,361.796
2014/11/14,333.673
2014/11/15,326.977
2014/11/16,320.017
2014/11/17,331.033
2014/11/18,334.282
2014/11/19,344.083
2014/11/20,330.251
2014/11/21,332.498
2014/11/22,331.477
2014/11/23,353.725
2014/11/24,346.265
2014/11/25,347.329
2014/11/26,376.541
2014/11/27,388.154
2014/11/28,430.041
2014/11/29,432.637
2014/11/30,423.66
2014/12/01,434.843
2014/12/02,489.817
2014/12/03,477.825
2014/12/04,476.91
2014/12/05,482.516
2014/12/06,465.426
2014/12/07,453.23
2014/12/08,412.765
2014/12/09,344.889
2014/12/10,372.738
2014/12/11,363.031
2014/12/12,363.238
2014/12/13,344.081
2014/12/14,363.768
2014/12/15,343.4
2014/12/16,301.439
2014/12/17,300.369
2014/12/18,352.708
2014/12/19,409.718
2014/12/20,430.589
2014/12/21,451.215
2014/12/22,464.542
2014/12/23,366.588
2014/12/24,352.888
2014/12/25,360.779
2014/12/26,363.118
2014/12/27,359.481
2014/12/28,383.692
2014/12/29,386.074
2014/12/30,379.332
2014/12/31,380.433
2015/01/01,383.852
2015/01/02,387.502
2015/01/03,396.004
2015/01/04,399.163
2015/01/05,404.256
2015/01/06,392.778
2015/01/07,389.799
2015/01/08,384.777
2015/01/09,367.218
2015/01/10,365.899
2015/01/11,425.476
2015/01/12,493.962
2015/01/13,463.145
2015/01/14,466.179
2015/01/15,461.008
2015/01/16,461.046
2015/01/17,439.179
2015/01/18,419.776
2015/01/19,402.606
2015/01/20,412.414
2015/01/21,397.883
2015/01/22,373.928
2015/01/23,385.147
2015/01/24,418.988
2015/01/25,460.132
2015/01/26,440.598
2015/01/27,448.384
2015/01/28,453.631
2015/01/29,380.747
2015/01/30,347.052
2015/01/31,373.651
2015/02/01,353.28
2015/02/02,349.245
2015/02/03,346.088
2015/02/04,347.487
2015/02/05,344.105
2015/02/06,314.231
2015/02/07,337.026
2015/02/08,374.804
2015/02/09,374.786
2015/02/10,389.488
2015/02/11,400.718
2015/02/12,364.97
2015/02/13,361.477
2015/02/14,332.275
2015/02/15,297.581
2015/02/16,311.078
2015/02/17,315.542
2015/02/18,319.653
2015/02/19,323.265
2015/02/20,328.392
2015/02/21,319.251
2015/02/22,329.121
2015/02/23,334.279
2015/02/24,330.952
2015/02/25,287.832
2015/02/26,280.862
2015/02/27,274.471
2015/02/28,266.483
2015/03/01,226.383
2015/03/02,232.296
2015/03/03,248.988
2015/03/04,224.147
2015/03/05,165.568
2015/03/06,153.514
2015/03/07,151.909
2015/03/08,135.148
2015/03/09,136.73
2015/03/10,140.654
2015/03/11,137.456
2015/03/12,148.286
2015/03/13,149.523
2015/03/14,143.753
2015/03/15,150.8
2015/03/16,142.418
2015/03/17,141.161
2015/03/18,139.133
2015/03/19,140.995
2015/03/20,141.191
2015/03/21,145.383
2015/03/22,152.815
2015/03/23,149.302
2015/03/24,140.769
2015/03/25,137.546
2015/03/26,137.413
2015/03/27,137.396
2015/03/28,143.236
2015/03/29,154.455
2015/03/30,151.087
2015/03/31,145.014
2015/04/01,140.873
2015/04/02,124.051
2015/04/03,120.092
2015/04/04,126.475
2015/04/05,141.138
2015/04/06,134.805
2015/04/07,128.546
2015/04/08,126.18
2015/04/09,115.608
2015/04/10,113.855
2015/04/11,103.336
2015/04/12,101.004
2015/04/13,101.566
2015/04/14,97.607
2015/04/15,90.349
2015/04/16,84.265
2015/04/17,82.958
2015/04/18,84.598
2015/04/19,85.183
2015/04/20,89.016
2015/04/21,144.742
2015/04/22,195.555
2015/04/23,258.485
2015/04/24,299.183
2015/04/25,303.514
2015/04/26,306.027
2015/04/27,305.289
2015/04/28,293.207
2015/04/29,293.698
2015/04/30,298.971
2015/05/01,298.996
2015/05/02,308.186
2015/05/03,302.148
2015/05/04,282.501
2015/05/05,248.831
2015/05/06,243.021
2015/05/07,245.577
2015/05/08,243.652
2015/05/09,241.11
2015/05/10,235.419
2015/05/11,261.712
2015/05/12,277.769
2015/05/13,261.327
2015/05/14,253.551
2015/05/15,239.187
2015/05/16,255.809
2015/05/17,271.615
2015/05/18,248.547
2015/05/19,305.133
2015/05/20,335.446
2015/05/21,350.526
2015/05/22,355.94
2015/05/23,334.577
2015/05/24,344.123
2015/05/25,343.968
2015/05/26,343.761
2015/05/27,344.664
2015/05/28,344.829
2015/05/29,357.948
2015/05/30,423.038
2015/05/31,422.439
2015/06/01,436.475
2015/06/02,464.661
2015/06/03,462.871
2015/06/04,458.903
2015/06/05,481.293
2015/06/06,497.131
2015/06/07,497.314
2015/06/08,469.862
2015/06/09,508.425
2015/06/10,510.89
2015/06/11,510.317
2015/06/12,513.755
2015/06/13,508.082
2015/06/14,504.154
2015/06/15,462.451
2015/06/16,427.077
2015/06/17,466.459
2015/06/18,454.894
2015/06/19,443.888
2015/06/20,436.828
2015/06/21,448.388
2015/06/22,447.958
2015/06/23,410.723
2015/06/24,412.122
2015/06/25,420.258
2015/06/26,419.778
2015/06/27,435.849
2015/06/28,409.741
2015/06/29,327.732
2015/06/30,828.774
2015/07/01,818.48
2015/07/02,876.766
2015/07/03,877.128
2015/07/04,895.83
2015/07/05,1029
2015/07/06,1089
2015/07/07,1101
2015/07/08,1174
2015/07/09,1167
2015/07/10,1209
2015/07/11,1295
2015/07/12,1520
2015/07/13,1606
2015/07/14,1581
2015/07/15,1580
2015/07/16,1580
2015/07/17,1565
2015/07/18,1709
2015/07/19,1869
2015/07/20,1877
2015/07/21,1892
2015/07/22,1907
2015/07/23,1913
2015/07/24,1909
2015/07/25,1916
2015/07/26,1918
2015/07/27,1900
2015/07/28,1890
2015/07/29,1880
2015/07/30,1368
2015/07/31,1371
2015/08/01,1316
2015/08/02,1344
2015/08/03,1337
2015/08/04,1220
2015/08/05,1171
2015/08/06,1072
2015/08/07,908.573
2015/08/08,897.183
2015/08/09,892.294
2015/08/10,874.751
2015/08/11,746.356
2015/08/12,697.107
2015/08/13,688.494
2015/08/14,685.516
2015/08/15,684.69
2015/08/16,678.452
2015/08/17,576.884
2015/08/18,448.277
2015/08/19,442.36
2015/08/20,407.853
2015/08/21,387.289
2015/08/22,411.4
2015/08/23,431.839
2015/08/24,412.624
2015/08/25,408.972
2015/08/26,405.547
2015/08/27,401.897
2015/08/28,386.367
2015/08/29,395.807
2015/08/30,399.699
2015/08/31,367.961
2015/09/01,319.722
2015/09/02,470.612
2015/09/03,417.499
2015/09/04,376.454
2015/09/05,446.87
2015/09/06,462.85
2015/09/07,458.528
2015/09/08,457.584
2015/09/09,467.706
2015/09/10,456.272
2015/09/11,558.277
2015/09/12,634.653
2015/09/13,763.687
2015/09/14,834.209
2015/09/15,881.948
2015/09/16,914.97
2015/09/17,1041
2015/09/18,1044
2015/09/19,1010
2015/09/20,1003
2015/09/21,1008
2015/09/22,1043
2015/09/23,1056
2015/09/24,1089
2015/09/25,1126
2015/09/26,1117
2015/09/27,1100
2015/09/28,1173
2015/09/29,1268
2015/09/30,1312
2015/10/01,1404
2015/10/02,1223
2015/10/03,1217
2015/10/04,1215
2015/10/05,1203
2015/10/06,1265
2015/10/07,1299
2015/10/08,1303
2015/10/09,1291
2015/10/10,1299
2015/10/11,1211
2015/10/12,1167
2015/10/13,1028
2015/10/14,940.831
2015/10/15,907.576
2015/10/16,806.601
2015/10/17,510.008
2015/10/18,391.96
2015/10/19,355.944
2015/10/20,309.324
2015/10/21,297.553
2015/10/22,311.473
2015/10/23,313.882
2015/10/24,353.988
2015/10/25,356.172
2015/10/26,340.621
2015/10/27,325.358
2015/10/28,322.78
2015/10/29,308.041
2015/10/30,334.605
2015/10/31,320.432
2015/11/01,323.521
2015/11/02,312.525
2015/11/03,389.75
2015/11/04,697.179
2015/11/05,786.795
2015/11/06,801.886
2015/11/07,819.648
2015/11/08,822.221
2015/11/09,735.081
2015/11/10,705.231
2015/11/11,707.088
2015/11/12,700.681
2015/11/13,702.485
2015/11/14,711.719
2015/11/15,713.746
2015/11/16,690.944
2015/11/17,646.822
2015/11/18,647.459
2015/11/19,650.653
2015/11/20,659.536
2015/11/21,703.453
2015/11/22,723.909
2015/11/23,640.765
2015/11/24,620.363
2015/11/25,624.356
2015/11/26,652.068
2015/11/27,678.082
2015/11/28,740.379
2015/11/29,748.398
2015/11/30,753.686
2015/12/01,775.03
2015/12/02,796.832
2015/12/03,748.685
2015/12/04,504.226
2015/12/05,435.677
2015/12/06,606.503
2015/12/07,773.031
2015/12/08,847.202
2015/12/09,1352
2015/12/10,1978
2015/12/11,2553
2015/12/12,2636
2015/12/13,3044
2015/12/14,3134
2015/12/15,3184
2015/12/16,3282
2015/12/17,3409
2015/12/18,3564
2015/12/19,3452
2015/12/20,3395
2015/12/21,3310
2015/12/22,3154
2015/12/23,3189
2015/12/24,3330
2015/12/25,3623
2015/12/26,3795
2015/12/27,4118
2015/12/28,3806
2015/12/29,3658
2015/12/30,3850
2015/12/31,4043
2016/01/01,4265
2016/01/02,4534
2016/01/03,4684
2016/01/04,4875
2016/01/05,5071
2016/01/06,5230
2016/01/07,5365
2016/01/08,5331
2016/01/09,5352
2016/01/10,5234
2016/01/11,5305
2016/01/12,5084
2016/01/13,4982
2016/01/14,4903
2016/01/15,4799
2016/01/16,4695
2016/01/17,4443
2016/01/18,4498
2016/01/19,4232
2016/01/20,3758
2016/01/21,3275
2016/01/22,2636
2016/01/23,1595
2016/01/24,365.451
2016/01/25,365.802
2016/01/26,431.807
2016/01/27,488.716
2016/01/28,482.618
2016/01/29,485.888
2016/01/30,516.357
2016/01/31,524.35
2016/02/01,528.741
2016/02/02,509.25
2016/02/03,502.554
2016/02/04,531.564
2016/02/05,545.199
2016/02/06,574.828
2016/02/07,586.136
2016/02/08,630.57
2016/02/09,787.143
2016/02/10,971.009
2016/02/11,963.51
2016/02/12,961.192
2016/02/13,959.116
2016/02/14,961.094
2016/02/15,954.666
2016/02/16,941.216
2016/02/17,881.97
2016/02/18,889.156
2016/02/19,871.716
2016/02/20,927.259
2016/02/21,1031
2016/02/22,1058
2016/02/23,1073
2016/02/24,993.652
2016/02/25,993.528
2016/02/26,995.393
2016/02/27,1006
2016/02/28,1221
2016/02/29,2045
2016/03/01,2374
2016/03/02,2716
2016/03/03,2572
2016/03/04,2306
2016/03/05,3947
2016/03/06,4001
2016/03/07,4040
2016/03/08,4059
2016/03/09,4218
2016/03/10,4433
2016/03/11,4612
2016/03/12,4784
2016/03/13,4965
2016/03/14,5036
2016/03/15,5125
2016/03/16,5128
2016/03/17,5150
2016/03/18,5249
2016/03/19,5445
2016/03/20,5630
2016/03/21,5705
2016/03/22,5772
2016/03/23,5833
2016/03/24,5878
2016/03/25,5959
2016/03/26,6091
2016/03/27,6204
2016/03/28,6162
2016/03/29,5858
2016/03/30,4811
2016/03/31,4173
2016/04/01,3474
2016/04/02,3319
2016/04/03,3248
2016/04/04,362.426
2016/04/05,361.474
2016/04/06,354.651
2016/04/07,349.249
2016/04/08,353.716
2016/04/09,365.82
2016/04/10,375.909
2016/04/11,372.644
2016/04/12,360.686
2016/04/13,368.057
2016/04/14,371.064
2016/04/15,190.286
2016/04/16,157.506
2016/04/17,155.628
2016/04/18,151.016
2016/04/19,147.6
2016/04/20,153.987
2016/04/21,151.478
2016/04/22,155.891
2016/04/23,166.579
2016/04/24,183.065
2016/04/25,166.496
2016/04/26,149.475
2016/04/27,149.86
2016/04/28,153.585
2016/04/29,168.125
2016/04/30,190.52
2016/05/01,233.737
2016/05/02,232.43
2016/05/03,230.311
2016/05/04,243.302
2016/05/05,245.224
2016/05/06,243.787
2016/05/07,243.06
2016/05/08,239.748
2016/05/09,227.205
2016/05/10,220.751
2016/05/11,228.559
2016/05/12,248.545
2016/05/13,272.724
2016/05/14,273.047
2016/05/15,258.821
2016/05/16,310.945
2016/05/17,334.883
2016/05/18,337.439
2016/05/19,342.464
2016/05/20,341.804
2016/05/21,346.554
2016/05/22,354.292
2016/05/23,338.038
2016/05/24,312.511
2016/05/25,315.147
2016/05/26,320.097
2016/05/27,334.843
2016/05/28,327.771
2016/05/29,303.023
2016/05/30,259.96
2016/05/31,191.739
2016/06/01,194.762
2016/06/02,203.98
2016/06/03,202.16
2016/06/04,203.033
2016/06/05,202.325
2016/06/06,204.249
2016/06/07,196.935
2016/06/08,202.609
2016/06/09,223.299
2016/06/10,263.655
2016/06/11,273.057
2016/06/12,277.795
2016/06/13,331.091
2016/06/14,360.922
2016/06/15,365.369
2016/06/16,511.467
2016/06/17,588.842
2016/06/18,594.354
2016/06/19,588.937
2016/06/20,616.366
2016/06/21,665.499
2016/06/22,858.48
2016/06/23,833.799
2016/06/24,885.089
2016/06/25,869.048
2016/06/26,879.408
2016/06/27,860.103
2016/06/28,842.266
2016/06/29,807.359
2016/06/30,828.954
2016/07/01,768.224
2016/07/02,683.573
2016/07/03,638.738
2016/07/04,590.927
2016/07/05,521.073
2016/07/06,495.11
2016/07/07,465.793
2016/07/08,437.904
2016/07/09,477.098
2016/07/10,556.065
2016/07/11,561.489
2016/07/12,554.849
2016/07/13,563.617
2016/07/14,564.732
2016/07/15,605.24
2016/07/16,583.742
2016/07/17,592.521
2016/07/18,656.534
2016/07/19,727.698
2016/07/20,748.955
2016/07/21,813.04
2016/07/22,862.701
2016/07/23,878.488
2016/07/24,851.131
2016/07/25,851.547
2016/07/26,830.909
2016/07/27,881.889
2016/07/28,894.249
2016/07/29,1033
2016/07/30,1085
2016/07/31,1083
2016/08/01,1080
2016/08/02,1149
2016/08/03,1154
2016/08/04,1135
2016/08/05,1106
2016/08/06,1105
2016/08/07,1089
2016/08/08,956.131
2016/08/09,736.46
2016/08/10,775.594
2016/08/11,736.619
2016/08/12,729.685
2016/08/13,712.299
2016/08/14,719.218
2016/08/15,645.884
2016/08/16,546.511
2016/08/17,582.571
2016/08/18,577.117
2016/08/19,577.401
2016/08/20,641.27
2016/08/21,721.739
2016/08/22,751.877
2016/08/23,793.831
2016/08/24,864.055
2016/08/25,844.291
2016/08/26,797.876
2016/08/27,910.34
2016/08/28,879.832
2016/08/29,804.252
2016/08/30,790.712
2016/08/31,780.512
2016/09/01,543.746
2016/09/02,508.682
2016/09/03,549.375
2016/09/04,663.779
2016/09/05,664.673
2016/09/06,654.816
2016/09/07,667.212
2016/09/08,650.86
2016/09/09,652.439
2016/09/10,682.404
2016/09/11,657.45
2016/09/12,606.343
2016/09/13,590.712
2016/09/14,523.864
2016/09/15,486.627
2016/09/16,488.992
2016/09/17,506.141
2016/09/18,436.714
2016/09/19,454.153
2016/09/20,453.514
2016/09/21,457.146
2016/09/22,482.067
2016/09/23,503.571
2016/09/24,497.659
2016/09/25,504.163
2016/09/26,469.143
2016/09/27,439.527
2016/09/28,431.215
2016/09/29,430.373
2016/09/30,429.99
2016/10/01,468.52
2016/10/02,528.102
2016/10/03,544.121
2016/10/04,526.261
2016/10/05,560.94
2016/10/06,626.771
2016/10/07,658.684
2016/10/08,726.14
2016/10/09,732.051
2016/10/10,731.933
2016/10/11,726.519
2016/10/12,734.575
2016/10/13,692.334
2016/10/14,685.951
2016/10/15,692.998
2016/10/16,701.837
2016/10/17,716.292
2016/10/18,719.449
2016/10/19,660.941
2016/10/20,626.76
2016/10/21,576.066
2016/10/22,480.646
2016/10/23,393.217
2016/10/24,325.291
2016/10/25,334.269
2016/10/26,327.442
2016/10/27,320.382
2016/10/28,297.989
2016/10/29,283.541
2016/10/30,279.285
2016/10/31,286.136
2016/11/01,287.425
2016/11/02,290.648
2016/11/03,294.6
2016/11/04,289.654
2016/11/05,300.015
2016/11/06,318.419
2016/11/07,305.427
2016/11/08,326.306
2016/11/09,307.862
2016/11/10,301.419
2016/11/11,259.475
2016/11/12,252.824
2016/11/13,276.243
2016/11/14,275.564
2016/11/15,263.282
2016/11/16,268.681
2016/11/17,268.069
2016/11/18,262.015
2016/11/19,265.098
2016/11/20,287.041
2016/11/21,292.507
2016/11/22,290.768
2016/11/23,266.129
2016/11/24,245.049
2016/11/25,234.064
2016/11/26,240.08
2016/11/27,241.289
2016/11/28,238.302
2016/11/29,234.658
2016/11/30,196.863
2016/12/01,138.98
2016/12/02,113.719
2016/12/03,84.999
2016/12/04,67.528
2016/12/05,71.848
2016/12/06,72.274
2016/12/07,73.871
2016/12/08,77.435
2016/12/09,76.069
2016/12/10,76.512
2016/12/11,83.699
2016/12/12,87.285
2016/12/13,80.07
2016/12/14,78.676
2016/12/15,77.505
2016/12/16,78.102
2016/12/17,78.902
2016/12/18,79.114
2016/12/19,102.281
2016/12/20,102.851
2016/12/21,113.674
2016/12/22,131.926
2016/12/23,170.842
2016/12/24,169.189
2016/12/25,165.414
2016/12/26,204.09
2016/12/27,222.729
2016/12/28,277.836
2016/12/29,320.657
2016/12/30,337.98
2016/12/31,338.671
2017/01/01,340.064
2017/01/02,327.299
2017/01/03,313.418
2017/01/04,364.102
2017/01/05,519.355
2017/01/06,515.784
2017/01/07,512.022
2017/01/08,503.976
2017/01/09,508.271
2017/01/10,441.729
2017/01/11,449.34
2017/01/12,425.651
2017/01/13,391.758
2017/01/14,401.073
2017/01/15,440.801
2017/01/16,388.154
2017/01/17,370.091
2017/01/18,377.324
2017/01/19,371.278
2017/01/20,367.643
2017/01/21,388.932
2017/01/22,416.564
2017/01/23,412.106
2017/01/24,397.031
2017/01/25,400.004
2017/01/26,420.513
2017/01/27,408.481
2017/01/28,420.434
2017/01/29,464.293
2017/01/30,491.135
2017/01/31,495.169
2017/02/01,500.271
2017/02/02,544.153
2017/02/03,518.331
2017/02/04,382.538
2017/02/05,377.156
2017/02/06,748.703
2017/02/07,751.534
2017/02/08,778.398
2017/02/09,779.396
2017/02/10,772.038
2017/02/11,775.534
2017/02/12,778.686
2017/02/13,779.541
2017/02/14,737.93
2017/02/15,758.028
2017/02/16,838.342
2017/02/17,846.97
2017/02/18,856.663
2017/02/19,853.604
2017/02/20,883.51
2017/02/21,1001
2017/02/22,1130
2017/02/23,1139
2017/02/24,1118
2017/02/25,1114
2017/02/26,1101
2017/02/27,1106
2017/02/28,1062
2017/03/01,1215
2017/03/02,1397
2017/03/03,1488
2017/03/04,1530
2017/03/05,1544
2017/03/06,1748
2017/03/07,1674
2017/03/08,1555
2017/03/09,1524
2017/03/10,1548
2017/03/11,1572
2017/03/12,1573
2017/03/13,1497
2017/03/14,1378
2017/03/15,1414
2017/03/16,1461
2017/03/17,1640
2017/03/18,1641
2017/03/19,1725
2017/03/20,1588
2017/03/21,1487
2017/03/22,1499
2017/03/23,1481
2017/03/24,1492
2017/03/25,1489
2017/03/26,1500
2017/03/27,1335
2017/03/28,1192
2017/03/29,1216
2017/03/30,1207
2017/03/31,1187
2017/04/01,1183
2017/04/02,1164
2017/04/03,1161
2017/04/04,1090
2017/04/05,955.397
2017/04/06,952.624
2017/04/07,940.858
2017/04/08,987.472
2017/04/09,1163
2017/04/10,1058
2017/04/11,1008
2017/04/12,997.59
2017/04/13,1007
2017/04/14,1007
2017/04/15,1024
2017/04/16,860.844
2017/04/17,860.937
2017/04/18,818.441
2017/04/19,801.557
2017/04/20,817.047
2017/04/21,820.564
2017/04/22,824.926
2017/04/23,786.631
2017/04/24,913.544
2017/04/25,1008
2017/04/26,917.496
2017/04/27,1082
2017/04/28,1224
2017/04/29,1224
2017/04/30,1197
2017/05/01,1297
2017/05/02,1470
2017/05/03,1861
2017/05/04,2152
2017/05/05,3277
2017/05/06,3270
2017/05/07,3270
2017/05/08,3369
2017/05/09,3796
2017/05/10,4964
2017/05/11,5793
2017/05/12,6435
2017/05/13,6822
2017/05/14,6553
2017/05/15,6289
2017/05/16,6319
2017/05/17,7785
2017/05/18,8393
2017/05/19,9182
2017/05/20,8958
2017/05/21,8383
2017/05/22,8373
2017/05/23,8224
2017/05/24,8680
2017/05/25,9766
2017/05/26,9644
2017/05/27,9396
2017/05/28,9222
2017/05/29,8390
2017/05/30,7527
2017/05/31,7170
2017/06/01,6942
2017/06/02,6820
2017/06/03,6878
2017/06/04,7047
2017/06/05,6265
2017/06/06,5449
2017/06/07,5249
2017/06/08,5409
2017/06/09,5429
2017/06/10,5420
2017/06/11,5422
2017/06/12,6085
2017/06/13,5352
2017/06/14,5445
2017/06/15,5440
2017/06/16,5096
2017/06/17,5077
2017/06/18,4987
2017/06/19,4645
2017/06/20,4487
2017/06/21,4765
2017/06/22,4835
2017/06/23,4708
2017/06/24,4046
2017/06/25,3924
2017/06/26,3949
2017/06/27,3589
2017/06/28,3536
2017/06/29,4316
2017/06/30,4292
2017/07/01,4150
2017/07/02,4304
2017/07/03,3784
2017/07/04,3708
2017/07/05,3723
2017/07/06,3730
2017/07/07,3779
2017/07/08,3597
2017/07/09,3948
2017/07/10,3922
2017/07/11,3924
2017/07/12,3468
2017/07/13,3303
2017/07/14,3157
2017/07/15,3224
2017/07/16,3329
2017/07/17,3356
2017/07/18,3189
2017/07/19,3232
2017/07/20,3743
2017/07/21,3374
2017/07/22,3199
2017/07/23,3187
2017/07/24,3191
2017/07/25,3146
2017/07/26,2910
2017/07/27,2902
2017/07/28,3853
2017/07/29,2924
2017/07/30,4726
2017/07/31,5780
2017/08/01,6463
2017/08/02,6694
2017/08/03,6639
2017/08/04,6658
2017/08/05,6637
2017/08/06,6707
2017/08/07,6737
2017/08/08,6576
2017/08/09,6600
2017/08/10,6989
2017/08/11,7535
2017/08/12,7523
2017/08/13,7591
2017/08/14,10282
2017/08/15,10823
2017/08/16,11491
2017/08/17,11256
2017/08/18,10965
2017/08/19,10778
2017/08/20,10776
2017/08/21,12880
2017/08/22,18981
2017/08/23,19001
2017/08/24,24899
2017/08/25,24932
2017/08/26,24477
2017/08/27,25580
2017/08/28,25556
