Date,sentinusd7rocUSD
2010/10/20,76.53
2010/10/21,3.552
2010/10/22,-9.258
2010/10/23,-76.877
2010/10/24,5.593
2010/10/25,-25.449
2010/10/26,-1.831
2010/10/27,72.033
2010/10/28,76.363
2010/10/29,16.858
2010/10/30,145.41
2010/10/31,7.343
2010/11/01,-50.782
2010/11/02,-53.043
2010/11/03,-67.748
2010/11/04,0.201
2010/11/05,-37.973
2010/11/06,264.951
2010/11/07,189.798
2010/11/08,1694
2010/11/09,1.65
2010/11/10,19.505
2010/11/11,-71.957
2010/11/12,-15.199
2010/11/13,-73.996
2010/11/14,-72.962
2010/11/15,-51.259
2010/11/16,109.24
2010/11/17,6.725
2010/11/18,54.455
2010/11/19,77.412
2010/11/20,317.286
2010/11/21,254.311
2010/11/22,-87.727
2010/11/23,-53.016
2010/11/24,-22.33
2010/11/25,-2.253
2010/11/26,68.954
2010/11/27,-84.612
2010/11/28,-80.718
2010/11/29,0.334
2010/11/30,8.589
2010/12/01,10.147
2010/12/02,3.943
2010/12/03,-72.469
2010/12/04,117.731
2010/12/05,-34.581
2010/12/06,133.361
2010/12/07,41.561
2010/12/08,-40.99
2010/12/09,-38.816
2010/12/10,-22.119
2010/12/11,14.705
2010/12/12,132.837
2010/12/13,90.857
2010/12/14,49.283
2010/12/15,285.156
2010/12/16,128.434
2010/12/17,186.622
2010/12/18,18.392
2010/12/19,133.903
2010/12/20,-46.386
2010/12/21,-8.165
2010/12/22,-25.253
2010/12/23,-24.472
2010/12/24,-2.49
2010/12/25,37.493
2010/12/26,-24.623
2010/12/27,5.904
2010/12/28,-39.37
2010/12/29,54.886
2010/12/30,22.246
2010/12/31,18.488
2011/01/01,-41.603
2011/01/02,-23.232
2011/01/03,-11.414
2011/01/04,-22.369
2011/01/05,-54.023
2011/01/06,-49.987
2011/01/07,-2.056
2011/01/08,13.965
2011/01/09,-10.682
2011/01/10,34.9
2011/01/11,184.952
2011/01/12,30.731
2011/01/13,299.776
2011/01/14,75.262
2011/01/15,20.296
2011/01/16,106.119
2011/01/17,-19.469
2011/01/18,1.979
2011/01/19,-1.597
2011/01/20,-51.98
2011/01/21,-19.296
2011/01/22,32.753
2011/01/23,39.368
2011/01/24,38.049
2011/01/25,-34.769
2011/01/26,45.306
2011/01/27,2246
2011/01/28,-19.14
2011/01/29,0.417
2011/01/30,408.322
2011/01/31,219.035
2011/02/01,235.03
2011/02/02,198.373
2011/02/03,-89.208
2011/02/04,103.762
2011/02/05,104.881
2011/02/06,-60.781
2011/02/07,46.38
2011/02/08,-20.609
2011/02/09,56.548
2011/02/10,382.412
2011/02/11,534.741
2011/02/12,124.772
2011/02/13,54.635
2011/02/14,-0.836
2011/02/15,60.294
2011/02/16,-49.624
2011/02/17,-56.416
2011/02/18,-55.74
2011/02/19,15.171
2011/02/20,77.287
2011/02/21,39.058
2011/02/22,203.032
2011/02/23,408.414
2011/02/24,117.497
2011/02/25,44.558
2011/02/26,-2.865
2011/02/27,-9.685
2011/02/28,-42.811
2011/03/01,214.135
2011/03/02,596.252
2011/03/03,-0.209
2011/03/04,65.525
2011/03/05,-24.218
2011/03/06,-5.879
2011/03/07,66.457
2011/03/08,-82.237
2011/03/09,-90.739
2011/03/10,43.71
2011/03/11,-19.85
2011/03/12,20.581
2011/03/13,11.437
2011/03/14,2.077
2011/03/15,-34.371
2011/03/16,-36.867
2011/03/17,-55.942
2011/03/18,-35.103
2011/03/19,-34.739
2011/03/20,-43.111
2011/03/21,-37.966
2011/03/22,49.673
2011/03/23,59.449
2011/03/24,59.527
2011/03/25,75.506
2011/03/26,201.949
2011/03/27,14.42
2011/03/28,-4.719
2011/03/29,-45.412
2011/03/30,-54.237
2011/03/31,-49.524
2011/04/01,-75.627
2011/04/02,-73.321
2011/04/03,-46.916
2011/04/04,-4.371
2011/04/05,-4.188
2011/04/06,-33.802
2011/04/07,-24.164
2011/04/08,58.101
2011/04/09,41.657
2011/04/10,-0.745
2011/04/11,-37.556
2011/04/12,35.035
2011/04/13,147.936
2011/04/14,72.434
2011/04/15,4.552
2011/04/16,233.618
2011/04/17,2127
2011/04/18,125.472
2011/04/19,2632
2011/04/20,3374
2011/04/21,259.605
2011/04/22,105.388
2011/04/23,-26.57
2011/04/24,-87.586
2011/04/25,5.763
2011/04/26,-90.292
2011/04/27,-91.733
2011/04/28,-40.058
2011/04/29,856.994
2011/04/30,405.796
2011/05/01,204.175
2011/05/02,141.008
2011/05/03,106.642
2011/05/04,111.31
2011/05/05,75.695
2011/05/06,-51.814
2011/05/07,-39.56
2011/05/08,275.064
2011/05/09,55.519
2011/05/10,339.564
2011/05/11,3.409
2011/05/12,129.191
2011/05/13,245.036
2011/05/14,1644
2011/05/15,9.582
2011/05/16,256.885
2011/05/17,-40.322
2011/05/18,27.876
2011/05/19,0.103
2011/05/20,-34.872
2011/05/21,-71.527
2011/05/22,158.604
2011/05/23,51.762
2011/05/24,58.435
2011/05/25,138.218
2011/05/26,186.928
2011/05/27,115.418
2011/05/28,-51.38
2011/05/29,-60.598
2011/05/30,-26.805
2011/05/31,-4.852
2011/06/01,-18.052
2011/06/02,1.525
2011/06/03,64.952
2011/06/04,314.634
2011/06/05,341.386
2011/06/06,528.352
2011/06/07,351.412
2011/06/08,749.242
2011/06/09,534.884
2011/06/10,220.231
2011/06/11,262.258
2011/06/12,210.519
2011/06/13,66.838
2011/06/14,170.783
2011/06/15,288.373
2011/06/16,604.829
2011/06/17,5.128
2011/06/18,-27.431
2011/06/19,157.512
2011/06/20,-6.929
2011/06/21,87.466
2011/06/22,-72.584
2011/06/23,-82.746
2011/06/24,217.002
2011/06/25,782.163
2011/06/26,-12.398
2011/06/27,36.982
2011/06/28,105.467
2011/06/29,108.797
2011/06/30,-10.655
2011/07/01,-78.512
2011/07/02,-92.684
2011/07/03,-87.194
2011/07/04,-36.01
2011/07/05,-95.28
2011/07/06,-83.208
2011/07/07,-72.158
2011/07/08,-74.588
2011/07/09,123.399
2011/07/10,303.566
2011/07/11,-26.314
2011/07/12,175.645
2011/07/13,152.967
2011/07/14,292.113
2011/07/15,87.203
2011/07/16,-42.317
2011/07/17,-78.699
2011/07/18,200.682
2011/07/19,148.241
2011/07/20,-62.435
2011/07/21,-32.324
2011/07/22,155.087
2011/07/23,-51.875
2011/07/24,-0.922
2011/07/25,-54.332
2011/07/26,-55.929
2011/07/27,135.55
2011/07/28,155.013
2011/07/29,-56.042
2011/07/30,-46.943
2011/07/31,6.662
2011/08/01,-64.393
2011/08/02,-69.639
2011/08/03,-75.364
2011/08/04,-93.128
2011/08/05,-45.566
2011/08/06,-29.563
2011/08/07,-67.082
2011/08/08,13.749
2011/08/09,341.404
2011/08/10,161.745
2011/08/11,48.088
2011/08/12,-36.765
2011/08/13,-3.566
2011/08/14,78.433
2011/08/15,-55.321
2011/08/16,-82.099
2011/08/17,-68.994
2011/08/18,-7.783
2011/08/19,94.94
2011/08/20,-13.257
2011/08/21,-41.317
2011/08/22,-16.53
2011/08/23,21.607
2011/08/24,72.881
2011/08/25,-12.105
2011/08/26,-60.347
2011/08/27,777.755
2011/08/28,-41.203
2011/08/29,-29.484
2011/08/30,-56.267
2011/08/31,-63.226
2011/09/01,-29.591
2011/09/02,-13.647
2011/09/03,-91.556
2011/09/04,793.506
2011/09/05,732.674
2011/09/06,984.656
2011/09/07,97.111
2011/09/08,-1.166
2011/09/09,8.24
2011/09/10,-32.269
2011/09/11,-62.73
2011/09/12,-79.066
2011/09/13,-90.879
2011/09/14,-61.88
2011/09/15,-42.939
2011/09/16,39.425
2011/09/17,28.068
2011/09/18,-73.206
2011/09/19,-53.247
2011/09/20,-3.618
2011/09/21,35.281
2011/09/22,10.285
2011/09/23,-42.542
2011/09/24,-25.421
2011/09/25,7.425
2011/09/26,-18.699
2011/09/27,3.266
2011/09/28,-25.627
2011/09/29,-6.826
2011/09/30,-23.714
2011/10/01,69.388
2011/10/02,2.334
2011/10/03,42.191
2011/10/04,-0.249
2011/10/05,15.907
2011/10/06,61.746
2011/10/07,19.481
2011/10/08,-45.272
2011/10/09,-24.245
2011/10/10,-36.956
2011/10/11,-36.583
2011/10/12,-35.287
2011/10/13,-51.594
2011/10/14,-35.946
2011/10/15,27.684
2011/10/16,-21.64
2011/10/17,15.308
2011/10/18,-36.274
2011/10/19,-44.642
2011/10/20,-45.216
2011/10/21,27.339
2011/10/22,9.956
2011/10/23,86.928
2011/10/24,-29.839
2011/10/25,18.504
2011/10/26,66.083
2011/10/27,117.965
2011/10/28,1.091
2011/10/29,-9.418
2011/10/30,-60.027
2011/10/31,20.728
2011/11/01,71.519
2011/11/02,9.218
2011/11/03,-23.989
2011/11/04,-12.004
2011/11/05,-41.357
2011/11/06,-7.49
2011/11/07,-37.436
2011/11/08,98.14
2011/11/09,129.079
2011/11/10,-7.154
2011/11/11,-27.747
2011/11/12,-7.616
2011/11/13,12.259
2011/11/14,17.5
2011/11/15,-76.225
2011/11/16,69.221
2011/11/17,664.796
2011/11/18,1134
2011/11/19,983.951
2011/11/20,348.397
2011/11/21,305.18
2011/11/22,924.642
2011/11/23,-28.25
2011/11/24,-55.451
2011/11/25,-76.458
2011/11/26,-55.313
2011/11/27,31.908
2011/11/28,170.431
2011/11/29,26.619
2011/11/30,424.657
2011/12/01,78.89
2011/12/02,552.943
2011/12/03,165.594
2011/12/04,88.44
2011/12/05,-16.756
2011/12/06,95.364
2011/12/07,-10.216
2011/12/08,115.352
2011/12/09,-65.41
2011/12/10,-68.373
2011/12/11,-68.3
2011/12/12,-73.444
2011/12/13,-95.122
2011/12/14,-94.253
2011/12/15,-90.592
2011/12/16,-76.075
2011/12/17,-69.646
2011/12/18,-66.784
2011/12/19,-36.021
2011/12/20,79.103
2011/12/21,114.948
2011/12/22,18.356
2011/12/23,-36.571
2011/12/24,6.232
2011/12/25,17.019
2011/12/26,86.366
2011/12/27,41.311
2011/12/28,-55.46
2011/12/29,26.956
2011/12/30,11.449
2011/12/31,-8.324
2012/01/01,44.727
2012/01/02,-57.227
2012/01/03,-56.942
2012/01/04,100.368
2012/01/05,106.264
2012/01/06,239.133
2012/01/07,59.881
2012/01/08,33.074
2012/01/09,111.053
2012/01/10,83.681
2012/01/11,13.251
2012/01/12,-52.286
2012/01/13,-33.7
2012/01/14,20.613
2012/01/15,-21.735
2012/01/16,2.765
2012/01/17,9.525
2012/01/18,-16.027
2012/01/19,3.227
2012/01/20,-18.049
2012/01/21,-28.987
2012/01/22,-24.533
2012/01/23,-46.629
2012/01/24,-12.329
2012/01/25,17.485
2012/01/26,0.537
2012/01/27,-13.047
2012/01/28,-21.476
2012/01/29,30.873
2012/01/30,3.508
2012/01/31,-25.064
2012/02/01,3.229
2012/02/02,-4.843
2012/02/03,18.043
2012/02/04,69.924
2012/02/05,13.127
2012/02/06,8.511
2012/02/07,1.113
2012/02/08,-37.532
2012/02/09,-37.993
2012/02/10,-16.902
2012/02/11,29.988
2012/02/12,-14.697
2012/02/13,34.362
2012/02/14,337.204
2012/02/15,326.671
2012/02/16,474.844
2012/02/17,155.238
2012/02/18,21.143
2012/02/19,-2.567
2012/02/20,-15.28
2012/02/21,-76.943
2012/02/22,-44.311
2012/02/23,-55.399
2012/02/24,-34.471
2012/02/25,-38.672
2012/02/26,-7.059
2012/02/27,-8.2
2012/02/28,3.786
2012/02/29,-58.305
2012/03/01,2.687
2012/03/02,-4.548
2012/03/03,-4.818
2012/03/04,125.486
2012/03/05,4.206
2012/03/06,-0.358
2012/03/07,18.365
2012/03/08,-24.559
2012/03/09,4.196
2012/03/10,-0.73
2012/03/11,-43.395
2012/03/12,57.249
2012/03/13,54.25
2012/03/14,78.705
2012/03/15,-0.33
2012/03/16,-6.794
2012/03/17,36.311
2012/03/18,-1.061
2012/03/19,-21.29
2012/03/20,-9.328
2012/03/21,-22.523
2012/03/22,44.449
2012/03/23,67.587
2012/03/24,64.845
2012/03/25,0.223
2012/03/26,13.398
2012/03/27,18
2012/03/28,43.772
2012/03/29,67.668
2012/03/30,12.352
2012/03/31,12.325
2012/04/01,67.102
2012/04/02,43.497
2012/04/03,56.411
2012/04/04,9.474
2012/04/05,-21.351
2012/04/06,-41.809
2012/04/07,-64.747
2012/04/08,107.569
2012/04/09,139.814
2012/04/10,-2.4
2012/04/11,108.763
2012/04/12,38.986
2012/04/13,48.722
2012/04/14,230.834
2012/04/15,6.527
2012/04/16,0.482
2012/04/17,41.966
2012/04/18,-30.317
2012/04/19,-46.035
2012/04/20,277.014
2012/04/21,34.343
2012/04/22,-22.333
2012/04/23,-51.583
2012/04/24,-33.569
2012/04/25,0.604
2012/04/26,183.726
2012/04/27,-50.802
2012/04/28,-32.775
2012/04/29,-3.269
2012/04/30,36.544
2012/05/01,43.344
2012/05/02,4.063
2012/05/03,-36.498
2012/05/04,-24.894
2012/05/05,37.623
2012/05/06,-33.986
2012/05/07,110.083
2012/05/08,279.694
2012/05/09,122.628
2012/05/10,-4.252
2012/05/11,33.085
2012/05/12,168.011
2012/05/13,136.335
2012/05/14,4.169
2012/05/15,-4.356
2012/05/16,48.836
2012/05/17,206.141
2012/05/18,28.587
2012/05/19,-61.276
2012/05/20,40.279
2012/05/21,71.335
2012/05/22,10.636
2012/05/23,-47.194
2012/05/24,-67.872
2012/05/25,31.678
2012/05/26,304.66
2012/05/27,0.168
2012/05/28,-44.337
2012/05/29,-21.896
2012/05/30,32.685
2012/05/31,341.258
2012/06/01,24.389
2012/06/02,-58.447
2012/06/03,-13.483
2012/06/04,125.533
2012/06/05,49.925
2012/06/06,11.49
2012/06/07,8.418
2012/06/08,99.4
2012/06/09,-26.021
2012/06/10,104.923
2012/06/11,-31.395
2012/06/12,-40.611
2012/06/13,3.766
2012/06/14,7.413
2012/06/15,-30.259
2012/06/16,230.292
2012/06/17,-51.969
2012/06/18,-6.952
2012/06/19,-7.192
2012/06/20,-21.993
2012/06/21,-76.874
2012/06/22,-30.743
2012/06/23,-22.281
2012/06/24,37.788
2012/06/25,-27.143
2012/06/26,-19.471
2012/06/27,16.719
2012/06/28,245.058
2012/06/29,11.793
2012/06/30,-53.53
2012/07/01,-26.71
2012/07/02,-33.902
2012/07/03,-14.255
2012/07/04,14.302
2012/07/05,-42.849
2012/07/06,-46.162
2012/07/07,206.774
2012/07/08,-39.579
2012/07/09,93.829
2012/07/10,64.811
2012/07/11,-44.986
2012/07/12,-25.231
2012/07/13,106.841
2012/07/14,-33.456
2012/07/15,86.875
2012/07/16,15.74
2012/07/17,41.512
2012/07/18,73.042
2012/07/19,5.165
2012/07/20,-24.919
2012/07/21,10.769
2012/07/22,44.522
2012/07/23,7.029
2012/07/24,-32.567
2012/07/25,-39.291
2012/07/26,93.275
2012/07/27,37.122
2012/07/28,-26.16
2012/07/29,-34.655
2012/07/30,-55.258
2012/07/31,87.526
2012/08/01,147.847
2012/08/02,-12.889
2012/08/03,-22.226
2012/08/04,-3.478
2012/08/05,124.142
2012/08/06,160.714
2012/08/07,-23.088
2012/08/08,-15.727
2012/08/09,-11.939
2012/08/10,23.534
2012/08/11,18.15
2012/08/12,-14.937
2012/08/13,2.059
2012/08/14,-16.028
2012/08/15,23.097
2012/08/16,75.379
2012/08/17,84.209
2012/08/18,43.969
2012/08/19,226.391
2012/08/20,306.821
2012/08/21,209.469
2012/08/22,252.02
2012/08/23,182.321
2012/08/24,241.884
2012/08/25,86.548
2012/08/26,-40.169
2012/08/27,-22.149
2012/08/28,36.49
2012/08/29,111.215
2012/08/30,65.586
2012/08/31,-18.065
2012/09/01,90.349
2012/09/02,73.058
2012/09/03,-43.8
2012/09/04,-9.136
2012/09/05,-38.658
2012/09/06,94.907
2012/09/07,118.155
2012/09/08,-4.587
2012/09/09,-29.064
2012/09/10,453.584
2012/09/11,238.992
2012/09/12,24.824
2012/09/13,5.295
2012/09/14,2.09
2012/09/15,-2.958
2012/09/16,289.819
2012/09/17,-26.069
2012/09/18,-31.213
2012/09/19,216.981
2012/09/20,-22.62
2012/09/21,53.773
2012/09/22,124.385
2012/09/23,-42.719
2012/09/24,-36.967
2012/09/25,-86.877
2012/09/26,-94.83
2012/09/27,-91.88
2012/09/28,-90.271
2012/09/29,-91.57
2012/09/30,-82.186
2012/10/01,-80.292
2012/10/02,18.37
2012/10/03,-23.416
2012/10/04,-9.05
2012/10/05,5.562
2012/10/06,57.93
2012/10/07,24.306
2012/10/08,3.301
2012/10/09,-37.428
2012/10/10,-37.601
2012/10/11,-2.851
2012/10/12,-6.318
2012/10/13,31.243
2012/10/14,-25.672
2012/10/15,-54.056
2012/10/16,108.823
2012/10/17,302.23
2012/10/18,178.045
2012/10/19,0.56
2012/10/20,-2.865
2012/10/21,70.374
2012/10/22,180.298
2012/10/23,-7.501
2012/10/24,-44.798
2012/10/25,-60.696
2012/10/26,-67.233
2012/10/27,-46.586
2012/10/28,-65.787
2012/10/29,-60.982
2012/10/30,49.519
2012/10/31,91.798
2012/11/01,78.816
2012/11/02,-17.054
2012/11/03,18.8
2012/11/04,157.569
2012/11/05,140.277
2012/11/06,-55.176
2012/11/07,-52.731
2012/11/08,-50.413
2012/11/09,4.221
2012/11/10,-79.62
2012/11/11,-83.579
2012/11/12,-80.446
2012/11/13,-57.019
2012/11/14,-30.426
2012/11/15,108.327
2012/11/16,372.816
2012/11/17,662.316
2012/11/18,511.387
2012/11/19,226.323
2012/11/20,106.975
2012/11/21,-24.879
2012/11/22,-41.973
2012/11/23,-68.173
2012/11/24,-55.176
2012/11/25,-62.286
2012/11/26,-15.115
2012/11/27,-6.125
2012/11/28,115.551
2012/11/29,-15.684
2012/11/30,-30.302
2012/12/01,-48.165
2012/12/02,37.023
2012/12/03,60.467
2012/12/04,92.615
2012/12/05,70.399
2012/12/06,203.262
2012/12/07,194.598
2012/12/08,85.285
2012/12/09,50.746
2012/12/10,-37.517
2012/12/11,-34.742
2012/12/12,28.69
2012/12/13,22.132
2012/12/14,44.234
2012/12/15,66.535
2012/12/16,27.93
2012/12/17,75.041
2012/12/18,47.602
2012/12/19,-70.301
2012/12/20,-77.533
2012/12/21,-44.532
2012/12/22,-18.885
2012/12/23,-52.766
2012/12/24,-41.998
2012/12/25,-75.684
2012/12/26,-46.047
2012/12/27,-15.724
2012/12/28,-38.586
2012/12/29,-28.271
2012/12/30,-11.848
2012/12/31,18.136
2013/01/01,155.081
2013/01/02,212.653
2013/01/03,113.882
2013/01/04,122.201
2013/01/05,112.67
2013/01/06,39.705
2013/01/07,18.508
2013/01/08,46.303
2013/01/09,-7.673
2013/01/10,-17.609
2013/01/11,-40.87
2013/01/12,-55.061
2013/01/13,-15.396
2013/01/14,-19.843
2013/01/15,0.126
2013/01/16,39.808
2013/01/17,49.512
2013/01/18,38.131
2013/01/19,81.566
2013/01/20,44.39
2013/01/21,13.211
2013/01/22,-19.783
2013/01/23,26.843
2013/01/24,-7.624
2013/01/25,1.007
2013/01/26,-2.758
2013/01/27,45.552
2013/01/28,65.695
2013/01/29,90.13
2013/01/30,-17.593
2013/01/31,22.374
2013/02/01,42.478
2013/02/02,11.832
2013/02/03,2.323
2013/02/04,7.648
2013/02/05,-8.96
2013/02/06,12.479
2013/02/07,18.66
2013/02/08,30.108
2013/02/09,51.427
2013/02/10,21.128
2013/02/11,-2.067
2013/02/12,-28.833
2013/02/13,-30.36
2013/02/14,1.999
2013/02/15,-29.667
2013/02/16,-11.181
2013/02/17,-9.579
2013/02/18,2.41
2013/02/19,29.992
2013/02/20,23.065
2013/02/21,-19.717
2013/02/22,36.424
2013/02/23,-5.404
2013/02/24,69.951
2013/02/25,70.256
2013/02/26,10.153
2013/02/27,38.184
2013/02/28,54.823
2013/03/01,9.173
2013/03/02,51.285
2013/03/03,-43.424
2013/03/04,-41.494
2013/03/05,72.728
2013/03/06,87.484
2013/03/07,28.87
2013/03/08,-1.246
2013/03/09,-13.995
2013/03/10,96.581
2013/03/11,38.66
2013/03/12,-8.19
2013/03/13,-25.465
2013/03/14,-23.016
2013/03/15,387.788
2013/03/16,149.435
2013/03/17,-30.693
2013/03/18,312.018
2013/03/19,51.189
2013/03/20,70.831
2013/03/21,170.821
2013/03/22,-62.654
2013/03/23,-21.917
2013/03/24,58.564
2013/03/25,-44.011
2013/03/26,19.349
2013/03/27,94.448
2013/03/28,20.343
2013/03/29,35.354
2013/03/30,97.125
2013/03/31,133.818
2013/04/01,33.96
2013/04/02,130.277
2013/04/03,26.739
2013/04/04,59.811
2013/04/05,97.398
2013/04/06,4.088
2013/04/07,-2.974
2013/04/08,64.254
2013/04/09,26.014
2013/04/10,71.534
2013/04/11,-15.016
2013/04/12,-39.105
2013/04/13,-37.202
2013/04/14,-52.191
2013/04/15,-63.376
2013/04/16,-61.708
2013/04/17,-71.029
2013/04/18,185.088
2013/04/19,38.196
2013/04/20,7.494
2013/04/21,70.004
2013/04/22,127.878
2013/04/23,46.973
2013/04/24,92.965
2013/04/25,-60.123
2013/04/26,-22.721
2013/04/27,-10.211
2013/04/28,-38.748
2013/04/29,-36.905
2013/04/30,-56.857
2013/05/01,-55.184
2013/05/02,-59.196
2013/05/03,-52.436
2013/05/04,-56.17
2013/05/05,-9.283
2013/05/06,-23.983
2013/05/07,21.116
2013/05/08,-26.197
2013/05/09,-30.682
2013/05/10,9.98
2013/05/11,53.835
2013/05/12,-10.716
2013/05/13,-11.281
2013/05/14,-23.755
2013/05/15,-18.047
2013/05/16,4.185
2013/05/17,-2.706
2013/05/18,3.823
2013/05/19,-15.183
2013/05/20,-25.249
2013/05/21,-4.556
2013/05/22,17.202
2013/05/23,15.167
2013/05/24,15.494
2013/05/25,22.183
2013/05/26,4.814
2013/05/27,35.695
2013/05/28,14.653
2013/05/29,10.521
2013/05/30,-1.677
2013/05/31,-13.216
2013/06/01,-32.394
2013/06/02,3.231
2013/06/03,10.86
2013/06/04,-11.868
2013/06/05,-12.725
2013/06/06,13.786
2013/06/07,-6.433
2013/06/08,-28.845
2013/06/09,43.902
2013/06/10,-42.799
2013/06/11,-16.769
2013/06/12,-24.902
2013/06/13,-26.973
2013/06/14,-0.291
2013/06/15,-1.42
2013/06/16,-30.102
2013/06/17,15.02
2013/06/18,6.37
2013/06/19,1.552
2013/06/20,18.402
2013/06/21,-3.252
2013/06/22,5.263
2013/06/23,-34.638
2013/06/24,1.333
2013/06/25,6.071
2013/06/26,-0.227
2013/06/27,-31.303
2013/06/28,-16.789
2013/06/29,4.663
2013/06/30,9.881
2013/07/01,24.524
2013/07/02,-12.683
2013/07/03,12.84
2013/07/04,31.239
2013/07/05,19.999
2013/07/06,3.178
2013/07/07,27.376
2013/07/08,-15.236
2013/07/09,38.835
2013/07/10,22.882
2013/07/11,26.624
2013/07/12,22.788
2013/07/13,67.146
2013/07/14,8.36
2013/07/15,-0.373
2013/07/16,0.233
2013/07/17,11.961
2013/07/18,-1.476
2013/07/19,-22.546
2013/07/20,-47.358
2013/07/21,-16.58
2013/07/22,21.231
2013/07/23,-2.706
2013/07/24,-17.314
2013/07/25,-17.308
2013/07/26,0.487
2013/07/27,-1.035
2013/07/28,30.751
2013/07/29,-8.615
2013/07/30,15.253
2013/07/31,6.095
2013/08/01,58.788
2013/08/02,24.953
2013/08/03,55.064
2013/08/04,-11.812
2013/08/05,15.962
2013/08/06,-23.209
2013/08/07,-5.136
2013/08/08,-39.224
2013/08/09,-32.652
2013/08/10,-24.517
2013/08/11,-17.742
2013/08/12,-1.696
2013/08/13,71.258
2013/08/14,69.612
2013/08/15,13.635
2013/08/16,82.168
2013/08/17,97.891
2013/08/18,96.171
2013/08/19,35.408
2013/08/20,-22.277
2013/08/21,3.868
2013/08/22,13.065
2013/08/23,-16.328
2013/08/24,-37.623
2013/08/25,-24.677
2013/08/26,-29.77
2013/08/27,2.379
2013/08/28,-36.729
2013/08/29,-9.351
2013/08/30,11.308
2013/08/31,39.409
2013/09/01,23.636
2013/09/02,10.181
2013/09/03,7.513
2013/09/04,17.896
2013/09/05,11.595
2013/09/06,-19.464
2013/09/07,-12.145
2013/09/08,-37.773
2013/09/09,-17.835
2013/09/10,-34.683
2013/09/11,-23.563
2013/09/12,-9.144
2013/09/13,-2.119
2013/09/14,-11.152
2013/09/15,5.947
2013/09/16,20.124
2013/09/17,8.55
2013/09/18,16.178
2013/09/19,25.596
2013/09/20,12.584
2013/09/21,-15.347
2013/09/22,21.384
2013/09/23,45.483
2013/09/24,46.642
2013/09/25,4.6
2013/09/26,-13.623
2013/09/27,-5.13
2013/09/28,20.547
2013/09/29,12.816
2013/09/30,-15.219
2013/10/01,20.842
2013/10/02,38.328
2013/10/03,9.483
2013/10/04,9.486
2013/10/05,-22.684
2013/10/06,-24.747
2013/10/07,-17.2
2013/10/08,-39.036
2013/10/09,-20.898
2013/10/10,-10.148
2013/10/11,2.417
2013/10/12,58.653
2013/10/13,70.742
2013/10/14,35.524
2013/10/15,43.85
2013/10/16,32.566
2013/10/17,32.611
2013/10/18,42.633
2013/10/19,91.976
2013/10/20,34.663
2013/10/21,51.507
2013/10/22,76.69
2013/10/23,49.833
2013/10/24,63.735
2013/10/25,272.204
2013/10/26,-25.25
2013/10/27,-24.006
2013/10/28,-32.829
2013/10/29,60.277
2013/10/30,-34.168
2013/10/31,-34.272
2013/11/01,-77.306
2013/11/02,-12.068
2013/11/03,18.883
2013/11/04,66.366
2013/11/05,-31.588
2013/11/06,54.254
2013/11/07,147.39
2013/11/08,163.362
2013/11/09,174.667
2013/11/10,103.662
2013/11/11,2.556
2013/11/12,46.309
2013/11/13,98.737
2013/11/14,31.473
2013/11/15,250.55
2013/11/16,122.533
2013/11/17,143.128
2013/11/18,441.485
2013/11/19,286.193
