Date,confirmationtime7ema
2014/04/27,8.571
2014/04/28,8.797
2014/04/29,8.703
2014/04/30,9.155
2014/05/01,8.912
2014/05/02,8.92
2014/05/03,9.225
2014/05/04,9.303
2014/05/05,9.857
2014/05/06,9.249
2014/05/07,9.201
2014/05/08,9.056
2014/05/09,8.91
2014/05/10,8.693
2014/05/11,8.889
2014/05/12,8.862
2014/05/13,8.868
2014/05/14,9.051
2014/05/15,8.894
2014/05/16,8.67
2014/05/17,8.584
2014/05/18,8.531
2014/05/19,8.541
2014/05/20,8.44
2014/05/21,8.387
2014/05/22,8.383
2014/05/23,8.469
2014/05/24,8.69
2014/05/25,8.753
2014/05/26,8.843
2014/05/27,9.28
2014/05/28,9.09
2014/05/29,9.371
2014/05/30,9.184
2014/05/31,9.337
2014/06/01,9.06
2014/06/02,8.66
2014/06/03,8.518
2014/06/04,8.377
2014/06/05,8.651
2014/06/06,9.078
2014/06/07,9.131
2014/06/08,9.496
2014/06/09,9.429
2014/06/10,9.228
2014/06/11,9.387
2014/06/12,9.133
2014/06/13,9.058
2014/06/14,8.816
2014/06/15,8.507
2014/06/16,8.295
2014/06/17,8.178
2014/06/18,8.412
2014/06/19,8.465
2014/06/20,8.284
2014/06/21,8.148
2014/06/22,8.111
2014/06/23,8.129
2014/06/24,8.012
2014/06/25,7.934
2014/06/26,8.056
2014/06/27,7.869
2014/06/28,7.88
2014/06/29,8.203
2014/06/30,8.879
2014/07/01,9.366
2014/07/02,9.653
2014/07/03,9.829
2014/07/04,9.541
2014/07/05,9.524
2014/07/06,9.678
2014/07/07,9.659
2014/07/08,9.644
2014/07/09,9.402
2014/07/10,9.467
2014/07/11,9.408
2014/07/12,9.349
2014/07/13,9.262
2014/07/14,9.613
2014/07/15,9.474
2014/07/16,9.605
2014/07/17,9.297
2014/07/18,9.066
2014/07/19,8.833
2014/07/20,8.948
2014/07/21,9.033
2014/07/22,9.31
2014/07/23,9.448
2014/07/24,9.604
2014/07/25,9.411
2014/07/26,9.745
2014/07/27,9.662
2014/07/28,9.646
2014/07/29,9.651
2014/07/30,9.331
2014/07/31,9.336
2014/08/01,9.295
2014/08/02,9.18
2014/08/03,9.223
2014/08/04,9.729
2014/08/05,9.964
2014/08/06,9.668
2014/08/07,9.501
2014/08/08,9.404
2014/08/09,9.031
2014/08/10,8.807
2014/08/11,8.583
2014/08/12,8.507
2014/08/13,8.863
2014/08/14,8.647
2014/08/15,8.667
2014/08/16,8.779
2014/08/17,8.702
2014/08/18,8.344
2014/08/19,8.194
2014/08/20,8.276
2014/08/21,8.388
2014/08/22,8.584
2014/08/23,8.66
2014/08/24,8.961
2014/08/25,9.349
2014/08/26,9.092
2014/08/27,8.949
2014/08/28,8.793
2014/08/29,8.712
2014/08/30,8.512
2014/08/31,8.299
2014/09/01,8.871
2014/09/02,9.103
2014/09/03,8.957
2014/09/04,8.996
2014/09/05,9.23
2014/09/06,8.934
2014/09/07,9.023
2014/09/08,9.267
2014/09/09,9.416
2014/09/10,9.355
2014/09/11,9.134
2014/09/12,9.188
2014/09/13,8.88
2014/09/14,8.939
2014/09/15,8.982
2014/09/16,8.842
2014/09/17,8.567
2014/09/18,8.436
2014/09/19,8.433
2014/09/20,8.37
2014/09/21,8.473
2014/09/22,8.51
2014/09/23,8.783
2014/09/24,8.895
2014/09/25,8.764
2014/09/26,9.26
2014/09/27,9.631
2014/09/28,9.993
2014/09/29,10.122
2014/09/30,9.945
2014/10/01,9.781
2014/10/02,9.944
2014/10/03,9.924
2014/10/04,9.781
2014/10/05,9.466
2014/10/06,9.335
2014/10/07,9.688
2014/10/08,9.766
2014/10/09,9.757
2014/10/10,9.64
2014/10/11,9.73
2014/10/12,9.73
2014/10/13,9.62
2014/10/14,9.942
2014/10/15,9.841
2014/10/16,9.813
2014/10/17,9.895
2014/10/18,9.616
2014/10/19,9.919
2014/10/20,10.067
2014/10/21,9.903
2014/10/22,9.692
2014/10/23,9.653
2014/10/24,9.504
2014/10/25,9.45
2014/10/26,9.968
2014/10/27,9.74
2014/10/28,9.914
2014/10/29,9.758
2014/10/30,9.436
2014/10/31,8.992
2014/11/01,9.008
2014/11/02,9.079
2014/11/03,8.939
2014/11/04,8.927
2014/11/05,9.304
2014/11/06,9.315
2014/11/07,9.387
2014/11/08,9.393
2014/11/09,9.445
2014/11/10,9.532
2014/11/11,9.94
2014/11/12,9.904
2014/11/13,9.911
2014/11/14,9.771
2014/11/15,9.899
2014/11/16,9.825
2014/11/17,9.868
2014/11/18,9.739
2014/11/19,9.857
2014/11/20,10.002
2014/11/21,10.336
2014/11/22,10.09
2014/11/23,10.102
2014/11/24,10.026
2014/11/25,10.247
2014/11/26,10.313
2014/11/27,10.288
2014/11/28,10.148
2014/11/29,9.904
2014/11/30,9.678
2014/12/01,10.028
2014/12/02,9.921
2014/12/03,10.544
2014/12/04,10.374
2014/12/05,10.088
2014/12/06,10.194
2014/12/07,10.502
2014/12/08,10.085
2014/12/09,10.099
2014/12/10,10.092
2014/12/11,10.001
2014/12/12,10.054
2014/12/13,10.006
2014/12/14,10.058
2014/12/15,10.097
2014/12/16,10.09
2014/12/17,10.38
2014/12/18,10.576
2014/12/19,10.56
2014/12/20,10.606
2014/12/21,10.682
2014/12/22,10.207
2014/12/23,10.055
2014/12/24,9.894
2014/12/25,9.699
2014/12/26,9.643
2014/12/27,9.6
2014/12/28,9.331
2014/12/29,9.193
2014/12/30,9.217
2014/12/31,9.281
2015/01/01,9.143
2015/01/02,9.039
2015/01/03,9.001
2015/01/04,8.844
2015/01/05,8.941
2015/01/06,8.984
2015/01/07,9.309
2015/01/08,9.431
2015/01/09,9.645
2015/01/10,9.683
2015/01/11,9.584
2015/01/12,9.724
2015/01/13,10.127
2015/01/14,10.078
2015/01/15,9.943
2015/01/16,10.047
2015/01/17,10.144
2015/01/18,9.961
2015/01/19,9.971
2015/01/20,10.529
2015/01/21,10.313
2015/01/22,10.401
2015/01/23,10.704
2015/01/24,10.885
2015/01/25,11.044
2015/01/26,11.118
2015/01/27,10.754
2015/01/28,10.261
2015/01/29,9.891
2015/01/30,10.027
2015/01/31,9.689
2015/02/01,9.589
2015/02/02,9.456
2015/02/03,9.927
2015/02/04,9.709
2015/02/05,9.546
2015/02/06,9.193
2015/02/07,9.159
2015/02/08,9.597
2015/02/09,9.434
2015/02/10,9.575
2015/02/11,9.46
2015/02/12,10.12
2015/02/13,10.056
2015/02/14,9.792
2015/02/15,9.915
2015/02/16,9.729
2015/02/17,9.713
2015/02/18,9.441
2015/02/19,9.249
2015/02/20,9.215
2015/02/21,9.447
2015/02/22,9.469
2015/02/23,9.637
2015/02/24,10.018
2015/02/25,9.778
2015/02/26,9.734
2015/02/27,9.669
2015/02/28,9.787
2015/03/01,9.911
2015/03/02,9.712
2015/03/03,9.563
2015/03/04,9.743
2015/03/05,10.035
2015/03/06,9.958
2015/03/07,10.04
2015/03/08,9.838
2015/03/09,9.878
2015/03/10,9.777
2015/03/11,9.671
2015/03/12,10.001
2015/03/13,9.967
2015/03/14,10.223
2015/03/15,10.185
2015/03/16,10.228
2015/03/17,10.484
2015/03/18,10.216
2015/03/19,10.29
2015/03/20,10.384
2015/03/21,10.172
2015/03/22,10.164
2015/03/23,10.106
2015/03/24,9.66
2015/03/25,9.467
2015/03/26,9.533
2015/03/27,9.255
2015/03/28,9.374
2015/03/29,9.383
2015/03/30,9.573
2015/03/31,9.579
2015/04/01,9.912
2015/04/02,9.603
2015/04/03,9.668
2015/04/04,9.604
2015/04/05,9.635
2015/04/06,10.084
2015/04/07,9.931
2015/04/08,10.328
2015/04/09,10.453
2015/04/10,10.208
2015/04/11,10.228
2015/04/12,10.483
2015/04/13,10.17
2015/04/14,10.044
2015/04/15,10.484
2015/04/16,10.471
2015/04/17,10.711
2015/04/18,10.499
2015/04/19,10.357
2015/04/20,10.105
2015/04/21,9.932
2015/04/22,9.817
2015/04/23,10.132
2015/04/24,10.502
2015/04/25,10.085
2015/04/26,10.064
2015/04/27,10.176
2015/04/28,9.985
2015/04/29,10.323
2015/04/30,10.429
2015/05/01,10.254
2015/05/02,10.14
2015/05/03,10.158
2015/05/04,10.431
2015/05/05,10.161
2015/05/06,9.857
2015/05/07,9.946
2015/05/08,9.859
2015/05/09,10.185
2015/05/10,10.43
2015/05/11,10.101
2015/05/12,9.975
2015/05/13,9.704
2015/05/14,9.616
2015/05/15,9.661
2015/05/16,9.973
2015/05/17,9.585
2015/05/18,9.689
2015/05/19,10.036
2015/05/20,10.01
2015/05/21,9.83
2015/05/22,9.981
2015/05/23,10.7
2015/05/24,10.491
2015/05/25,10.421
2015/05/26,10.316
2015/05/27,10.346
2015/05/28,10.487
2015/05/29,10.203
2015/05/30,10.299
2015/05/31,10.157
2015/06/01,10.345
2015/06/02,10.159
2015/06/03,10.154
2015/06/04,10.169
2015/06/05,10.235
2015/06/06,9.699
2015/06/07,9.69
2015/06/08,9.561
2015/06/09,9.555
2015/06/10,9.296
2015/06/11,9.639
2015/06/12,9.764
2015/06/13,9.587
2015/06/14,9.623
2015/06/15,9.717
2015/06/16,10.339
2015/06/17,10.033
2015/06/18,9.832
2015/06/19,9.823
2015/06/20,10.054
2015/06/21,10.444
2015/06/22,10.186
2015/06/23,10.211
2015/06/24,9.966
2015/06/25,9.843
2015/06/26,9.72
2015/06/27,10.08
2015/06/28,10.114
2015/06/29,10.157
2015/06/30,10.1
2015/07/01,10.242
2015/07/02,10.019
2015/07/03,9.75
2015/07/04,9.681
2015/07/05,9.796
2015/07/06,9.336
2015/07/07,9.689
2015/07/08,9.502
2015/07/09,9.834
2015/07/10,9.713
2015/07/11,9.717
2015/07/12,9.954
2015/07/13,9.898
2015/07/14,9.924
2015/07/15,9.796
2015/07/16,10.033
2015/07/17,9.974
2015/07/18,9.897
2015/07/19,9.791
2015/07/20,9.651
2015/07/21,10.073
2015/07/22,9.892
2015/07/23,9.991
2015/07/24,9.623
2015/07/25,9.555
2015/07/26,9.666
2015/07/27,9.666
2015/07/28,9.896
2015/07/29,9.791
2015/07/30,10.05
2015/07/31,9.921
2015/08/01,9.764
2015/08/02,9.707
2015/08/03,9.573
2015/08/04,9.827
2015/08/05,10.077
2015/08/06,10.075
2015/08/07,10.184
2015/08/08,9.874
2015/08/09,9.941
2015/08/10,9.611
2015/08/11,9.431
2015/08/12,9.93
2015/08/13,9.897
2015/08/14,9.958
2015/08/15,10.096
2015/08/16,10.181
2015/08/17,10.084
2015/08/18,10.117
2015/08/19,9.895
2015/08/20,9.821
2015/08/21,9.548
2015/08/22,9.439
2015/08/23,9.766
2015/08/24,9.647
2015/08/25,9.902
2015/08/26,9.663
2015/08/27,9.875
2015/08/28,9.729
2015/08/29,9.546
2015/08/30,9.56
2015/08/31,9.463
2015/09/01,9.435
2015/09/02,9.326
2015/09/03,9.46
2015/09/04,9.403
2015/09/05,9.501
2015/09/06,9.626
2015/09/07,9.588
2015/09/08,9.838
2015/09/09,9.795
2015/09/10,9.451
2015/09/11,9.367
2015/09/12,9.692
2015/09/13,9.653
2015/09/14,9.608
2015/09/15,9.456
2015/09/16,9.627
2015/09/17,9.72
2015/09/18,9.739
2015/09/19,10.184
2015/09/20,10.451
2015/09/21,10.565
2015/09/22,10.217
2015/09/23,9.941
2015/09/24,10.027
2015/09/25,9.716
2015/09/26,9.736
2015/09/27,9.718
2015/09/28,9.806
2015/09/29,9.423
2015/09/30,9.5
2015/10/01,9.541
2015/10/02,9.765
2015/10/03,9.806
2015/10/04,9.708
2015/10/05,9.634
2015/10/06,9.76
2015/10/07,10.027
2015/10/08,10.092
2015/10/09,10.426
2015/10/10,10.069
2015/10/11,10.018
2015/10/12,10.049
2015/10/13,10.164
2015/10/14,9.992
2015/10/15,9.662
2015/10/16,9.747
2015/10/17,9.957
2015/10/18,9.951
2015/10/19,9.645
2015/10/20,10.046
2015/10/21,10.035
2015/10/22,9.958
2015/10/23,9.885
2015/10/24,9.896
2015/10/25,9.745
2015/10/26,9.504
2015/10/27,9.577
2015/10/28,9.773
2015/10/29,9.714
2015/10/30,9.39
2015/10/31,9.492
2015/11/01,9.472
2015/11/02,9.457
2015/11/03,9.415
2015/11/04,9.384
2015/11/05,9.504
2015/11/06,9.611
2015/11/07,9.576
2015/11/08,9.772
2015/11/09,9.745
2015/11/10,9.775
2015/11/11,9.474
2015/11/12,9.341
2015/11/13,9.256
2015/11/14,9.477
2015/11/15,9.358
2015/11/16,9.099
2015/11/17,9.241
2015/11/18,9.283
2015/11/19,9.61
2015/11/20,9.363
2015/11/21,9.091
2015/11/22,8.911
2015/11/23,8.892
2015/11/24,8.977
2015/11/25,9.165
2015/11/26,8.919
2015/11/27,9.396
2015/11/28,9.385
2015/11/29,9.455
2015/11/30,9.313
2015/12/01,9.141
2015/12/02,9.091
2015/12/03,9.354
2015/12/04,9.368
2015/12/05,9.083
2015/12/06,9.077
2015/12/07,9.256
2015/12/08,9
2015/12/09,8.892
2015/12/10,8.336
2015/12/11,8.502
2015/12/12,8.599
2015/12/13,8.984
2015/12/14,8.584
2015/12/15,8.405
2015/12/16,8.513
2015/12/17,8.707
2015/12/18,8.661
2015/12/19,8.788
2015/12/20,8.773
2015/12/21,8.996
2015/12/22,9.147
2015/12/23,9.153
2015/12/24,9.474
2015/12/25,9.327
2015/12/26,9.101
2015/12/27,8.582
2015/12/28,8.82
2015/12/29,8.879
2015/12/30,8.841
2015/12/31,9.166
2016/01/01,9.541
2016/01/02,9.639
2016/01/03,9.712
2016/01/04,9.273
2016/01/05,9.248
2016/01/06,9.489
2016/01/07,9.566
2016/01/08,9.255
2016/01/09,9.325
2016/01/10,9.051
2016/01/11,8.906
2016/01/12,8.797
2016/01/13,9.03
2016/01/14,9.48
2016/01/15,10.06
2016/01/16,10.081
2016/01/17,9.945
2016/01/18,9.539
2016/01/19,9.861
2016/01/20,9.764
2016/01/21,9.951
2016/01/22,9.509
2016/01/23,9.143
2016/01/24,8.962
2016/01/25,8.944
2016/01/26,8.958
2016/01/27,9.041
2016/01/28,9.247
2016/01/29,9.065
2016/01/30,8.724
2016/01/31,8.532
2016/02/01,8.635
2016/02/02,8.476
2016/02/03,8.368
2016/02/04,8.419
2016/02/05,8.229
2016/02/06,7.972
2016/02/07,8.024
2016/02/08,8.451
2016/02/09,8.384
2016/02/10,8.483
2016/02/11,8.237
2016/02/12,8.283
2016/02/13,8.52
2016/02/14,8.559
2016/02/15,8.787
2016/02/16,9.199
2016/02/17,9.222
2016/02/18,9.047
2016/02/19,9.268
2016/02/20,9.351
2016/02/21,9.826
2016/02/22,10.204
2016/02/23,10.3
2016/02/24,10.776
2016/02/25,10.404
2016/02/26,10.375
2016/02/27,10.23
2016/02/28,10.359
2016/02/29,10.476
2016/03/01,10.41
2016/03/02,10.101
2016/03/03,10.242
2016/03/04,10.004
2016/03/05,9.903
2016/03/06,9.86
2016/03/07,10.102
2016/03/08,9.914
2016/03/09,9.578
2016/03/10,9.506
2016/03/11,9.38
2016/03/12,9.535
2016/03/13,9.858
2016/03/14,9.762
2016/03/15,9.557
2016/03/16,9.536
2016/03/17,9.706
2016/03/18,9.926
2016/03/19,10.092
2016/03/20,10.035
2016/03/21,10.116
2016/03/22,10.019
2016/03/23,9.931
2016/03/24,9.897
2016/03/25,9.888
2016/03/26,9.769
2016/03/27,9.88
2016/03/28,9.528
2016/03/29,9.439
2016/03/30,9.528
2016/03/31,10.049
2016/04/01,9.89
2016/04/02,10.007
2016/04/03,10.041
2016/04/04,9.699
2016/04/05,9.597
2016/04/06,9.491
2016/04/07,9.708
2016/04/08,9.781
2016/04/09,9.558
2016/04/10,9.249
2016/04/11,9.29
2016/04/12,9.4
2016/04/13,9.245
2016/04/14,9.129
2016/04/15,9.437
2016/04/16,9.686
2016/04/17,9.543
2016/04/18,9.844
2016/04/19,9.783
2016/04/20,9.519
2016/04/21,9.523
2016/04/22,9.66
2016/04/23,9.745
2016/04/24,10.036
2016/04/25,10.362
2016/04/26,10.155
2016/04/27,10.407
2016/04/28,10.472
2016/04/29,10.133
2016/04/30,10.065
2016/05/01,9.871
2016/05/02,9.697
2016/05/03,9.657
2016/05/04,9.398
2016/05/05,9.371
2016/05/06,9.251
2016/05/07,9.338
2016/05/08,9.146
2016/05/09,8.965
2016/05/10,9.002
2016/05/11,9.458
2016/05/12,9.684
2016/05/13,9.631
2016/05/14,9.723
2016/05/15,9.882
2016/05/16,9.965
2016/05/17,10.027
2016/05/18,9.873
2016/05/19,10.405
2016/05/20,10.22
2016/05/21,10.218
2016/05/22,9.62
2016/05/23,9.215
2016/05/24,9.36
2016/05/25,9.629
2016/05/26,9.888
2016/05/27,10.006
2016/05/28,10.211
2016/05/29,10.108
2016/05/30,10.081
2016/05/31,10.395
2016/06/01,10.314
2016/06/02,10.344
2016/06/03,10.293
2016/06/04,10.745
2016/06/05,10.177
2016/06/06,9.75
2016/06/07,9.884
2016/06/08,9.913
2016/06/09,9.617
2016/06/10,9.712
2016/06/11,9.592
2016/06/12,9.66
2016/06/13,9.481
2016/06/14,9.838
2016/06/15,9.747
2016/06/16,9.726
2016/06/17,9.711
2016/06/18,9.562
2016/06/19,9.205
2016/06/20,9.099
2016/06/21,9.24
2016/06/22,9.721
2016/06/23,9.862
2016/06/24,10.187
2016/06/25,9.863
2016/06/26,9.863
2016/06/27,9.846
2016/06/28,9.817
2016/06/29,9.828
2016/06/30,9.771
2016/07/01,9.651
2016/07/02,9.654
2016/07/03,9.578
2016/07/04,9.568
2016/07/05,9.659
2016/07/06,9.815
2016/07/07,9.989
2016/07/08,9.975
2016/07/09,9.897
2016/07/10,9.731
2016/07/11,9.815
2016/07/12,9.879
2016/07/13,10.2
2016/07/14,10.203
2016/07/15,10.319
2016/07/16,10.032
2016/07/17,9.94
2016/07/18,9.888
2016/07/19,10.228
2016/07/20,10.071
2016/07/21,10.26
2016/07/22,10.486
2016/07/23,10.612
2016/07/24,10.863
2016/07/25,10.895
2016/07/26,10.962
2016/07/27,11.034
2016/07/28,10.923
2016/07/29,10.641
2016/07/30,11.006
2016/07/31,10.592
2016/08/01,10.297
2016/08/02,10.06
2016/08/03,9.714
2016/08/04,9.638
2016/08/05,9.359
2016/08/06,9.188
2016/08/07,9.323
2016/08/08,9.425
2016/08/09,9.972
2016/08/10,9.863
2016/08/11,9.797
2016/08/12,9.764
2016/08/13,9.532
2016/08/14,9.357
2016/08/15,9.484
2016/08/16,9.779
2016/08/17,10.261
2016/08/18,10.034
2016/08/19,9.863
2016/08/20,9.72
2016/08/21,9.498
2016/08/22,9.402
2016/08/23,9.501
2016/08/24,9.494
2016/08/25,9.89
2016/08/26,10.145
2016/08/27,10.108
2016/08/28,9.95
2016/08/29,9.878
2016/08/30,9.604
2016/08/31,9.89
2016/09/01,9.989
2016/09/02,9.844
2016/09/03,10.24
2016/09/04,9.691
2016/09/05,9.84
2016/09/06,10.027
2016/09/07,9.889
2016/09/08,9.917
2016/09/09,9.973
2016/09/10,9.802
2016/09/11,9.547
2016/09/12,9.369
2016/09/13,9.208
2016/09/14,9.214
2016/09/15,9.248
2016/09/16,9.526
2016/09/17,9.353
2016/09/18,9.498
2016/09/19,9.83
2016/09/20,9.757
2016/09/21,9.486
2016/09/22,9.668
2016/09/23,9.898
2016/09/24,9.592
2016/09/25,9.14
2016/09/26,9.208
2016/09/27,9.062
2016/09/28,9.229
2016/09/29,9.439
2016/09/30,9.614
2016/10/01,9.504
2016/10/02,9.681
2016/10/03,9.645
2016/10/04,9.512
2016/10/05,9.29
2016/10/06,9.203
2016/10/07,9.42
2016/10/08,9.195
2016/10/09,9.146
2016/10/10,9.763
2016/10/11,9.912
2016/10/12,9.934
2016/10/13,10.263
2016/10/14,10.344
2016/10/15,10.294
2016/10/16,10.489
2016/10/17,10.747
2016/10/18,10.383
2016/10/19,10.667
2016/10/20,10.687
2016/10/21,10.21
2016/10/22,10.074
2016/10/23,10.055
2016/10/24,10.059
2016/10/25,10.134
2016/10/26,10.209
2016/10/27,9.879
2016/10/28,9.778
2016/10/29,9.749
2016/10/30,9.455
2016/10/31,9.54
2016/11/01,9.655
2016/11/02,9.948
2016/11/03,9.784
2016/11/04,10.441
2016/11/05,10.28
2016/11/06,10.063
2016/11/07,10.013
2016/11/08,9.64
2016/11/09,9.679
2016/11/10,9.402
2016/11/11,9.26
2016/11/12,9.088
2016/11/13,9.351
2016/11/14,9.106
2016/11/15,9.137
2016/11/16,8.958
2016/11/17,8.983
2016/11/18,9.17
2016/11/19,9.412
2016/11/20,9.872
2016/11/21,9.994
2016/11/22,10.182
2016/11/23,10.085
2016/11/24,9.786
2016/11/25,9.708
2016/11/26,9.634
2016/11/27,9.726
2016/11/28,9.489
2016/11/29,9.533
2016/11/30,9.685
2016/12/01,9.73
2016/12/02,9.815
2016/12/03,9.454
2016/12/04,9.523
2016/12/05,9.511
2016/12/06,9.533
2016/12/07,9.219
2016/12/08,9.207
2016/12/09,9.572
2016/12/10,9.906
2016/12/11,9.355
2016/12/12,9.324
2016/12/13,9.015
2016/12/14,9.351
2016/12/15,9.848
2016/12/16,10.093
2016/12/17,10.07
2016/12/18,10.105
2016/12/19,9.963
2016/12/20,10.081
2016/12/21,9.825
2016/12/22,9.633
2016/12/23,9.593
2016/12/24,9.823
2016/12/25,9.549
2016/12/26,9.697
2016/12/27,9.58
2016/12/28,9.38
2016/12/29,9.435
2016/12/30,9.369
2016/12/31,9.459
2017/01/01,9.402
2017/01/02,9.316
2017/01/03,9.182
2017/01/04,9.239
2017/01/05,9.501
2017/01/06,9.362
2017/01/07,9.63
2017/01/08,9.378
2017/01/09,9.681
2017/01/10,9.511
2017/01/11,9.486
2017/01/12,9.207
2017/01/13,9.306
2017/01/14,9.072
2017/01/15,8.96
2017/01/16,8.85
2017/01/17,8.916
2017/01/18,9.087
2017/01/19,8.884
2017/01/20,8.568
2017/01/21,8.415
2017/01/22,8.38
2017/01/23,8.894
2017/01/24,9.086
2017/01/25,9.231
2017/01/26,9.246
2017/01/27,9.052
2017/01/28,9.157
2017/01/29,9.024
2017/01/30,9.268
2017/01/31,9.434
2017/02/01,8.95
2017/02/02,9.006
2017/02/03,9.17
2017/02/04,9.378
2017/02/05,9.297
2017/02/06,9.853
2017/02/07,9.774
2017/02/08,9.796
2017/02/09,9.477
2017/02/10,9.557
2017/02/11,9.758
2017/02/12,9.89
2017/02/13,9.626
2017/02/14,9.35
2017/02/15,9.602
2017/02/16,9.586
2017/02/17,9.573
2017/02/18,9.564
2017/02/19,9.86
2017/02/20,9.827
2017/02/21,9.979
2017/02/22,10.093
2017/02/23,9.97
2017/02/24,9.686
2017/02/25,9.42
2017/02/26,9.088
2017/02/27,9.316
2017/02/28,9.34
2017/03/01,9.505
2017/03/02,9.422
2017/03/03,9.45
2017/03/04,9.815
2017/03/05,9.81
2017/03/06,9.893
2017/03/07,9.773
2017/03/08,9.865
2017/03/09,9.831
2017/03/10,9.681
2017/03/11,9.677
2017/03/12,9.58
2017/03/13,9.668
2017/03/14,9.559
2017/03/15,9.704
2017/03/16,9.631
2017/03/17,9.561
2017/03/18,9.464
2017/03/19,9.28
2017/03/20,9.607
2017/03/21,9.74
2017/03/22,9.569
2017/03/23,9.609
2017/03/24,9.253
2017/03/25,9.646
2017/03/26,9.416
2017/03/27,9.79
2017/03/28,9.665
2017/03/29,9.857
2017/03/30,9.588
2017/03/31,9.858
2017/04/01,10.121
2017/04/02,9.869
2017/04/03,9.447
2017/04/04,9.965
2017/04/05,9.696
2017/04/06,9.721
2017/04/07,9.513
2017/04/08,9.763
2017/04/09,9.586
2017/04/10,9.639
2017/04/11,9.385
2017/04/12,9.574
2017/04/13,10.015
2017/04/14,10.101
2017/04/15,9.976
2017/04/16,9.948
2017/04/17,10.069
2017/04/18,10.018
2017/04/19,10.031
2017/04/20,10.132
2017/04/21,9.755
2017/04/22,9.799
2017/04/23,9.702
2017/04/24,10.18
2017/04/25,10.067
2017/04/26,9.903
2017/04/27,9.876
2017/04/28,10.054
2017/04/29,9.622
2017/04/30,9.6
2017/05/01,9.6
2017/05/02,9.479
2017/05/03,9.836
2017/05/04,9.52
2017/05/05,9.931
2017/05/06,9.591
2017/05/07,9.349
2017/05/08,9.012
2017/05/09,9.081
2017/05/10,9.243
2017/05/11,9.599
2017/05/12,9.537
2017/05/13,9.431
2017/05/14,9.269
2017/05/15,9.069
2017/05/16,9.529
2017/05/17,9.469
2017/05/18,9.637
2017/05/19,9.423
2017/05/20,9.249
2017/05/21,9.386
2017/05/22,9.505
2017/05/23,9.272
2017/05/24,9.291
2017/05/25,9.177
2017/05/26,9.236
2017/05/27,9.07
2017/05/28,8.984
2017/05/29,9.122
2017/05/30,8.853
2017/05/31,8.835
2017/06/01,8.744
2017/06/02,9.024
2017/06/03,8.643
2017/06/04,8.718
2017/06/05,8.734
2017/06/06,8.934
2017/06/07,8.883
2017/06/08,8.844
2017/06/09,9.017
2017/06/10,9.316
2017/06/11,9.453
2017/06/12,9.538
2017/06/13,9.707
2017/06/14,9.852
2017/06/15,9.757
2017/06/16,9.75
2017/06/17,9.796
2017/06/18,9.829
2017/06/19,9.756
2017/06/20,9.945
2017/06/21,10.03
2017/06/22,10.112
2017/06/23,9.834
2017/06/24,9.842
2017/06/25,10.332
2017/06/26,10.284
2017/06/27,10.461
2017/06/28,10.139
2017/06/29,10.604
2017/06/30,10.291
2017/07/01,9.913
2017/07/02,9.35
2017/07/03,9.13
2017/07/04,9.2
2017/07/05,9.316
2017/07/06,9.523
2017/07/07,9.574
2017/07/08,9.363
2017/07/09,9.631
2017/07/10,9.05
2017/07/11,6.788
2017/07/12,7.125
2017/07/13,7.637
2017/07/14,8.317
2017/07/15,9.073
2017/07/16,9.013
2017/07/17,9.192
2017/07/18,9.076
2017/07/19,9.223
2017/07/20,9.14
2017/07/21,9.192
2017/07/22,9.144
2017/07/23,8.951
2017/07/24,8.736
2017/07/25,8.984
2017/07/26,9.187
2017/07/27,9.228
2017/07/28,9.321
2017/07/29,9.284
2017/07/30,9.412
2017/07/31,9.542
2017/08/01,9.572
2017/08/02,9.548
2017/08/03,9.769
2017/08/04,9.338
2017/08/05,9.038
2017/08/06,9.35
2017/08/07,9.365
2017/08/08,9.219
2017/08/09,9.523
2017/08/10,9.829
2017/08/11,9.872
2017/08/12,10.07
2017/08/13,9.985
2017/08/14,10.258
2017/08/15,10.062
2017/08/16,10.316
2017/08/17,9.748
2017/08/18,9.727
2017/08/19,9.679
2017/08/20,10.029
2017/08/21,10.652
2017/08/22,12.034
2017/08/23,11.29
2017/08/24,12.032
2017/08/25,12.588
2017/08/26,12.87
2017/08/27,11.975
2017/08/28,11.772
2017/08/29,11.245
2017/08/30,10.577
2017/08/31,10.141
2017/09/01,9.675
2017/09/02,9.451
2017/09/03,9.426
2017/09/04,9.127
2017/09/05,8.672
2017/09/06,8.727
2017/09/07,8.59
2017/09/08,8.5
2017/09/09,8.505
2017/09/10,8.988
2017/09/11,8.81
2017/09/12,8.522
2017/09/13,8.286
2017/09/14,8.284
2017/09/15,8.213
2017/09/16,8.29
2017/09/17,8.263
2017/09/18,9.032
2017/09/19,9.081
2017/09/20,9.888
2017/09/21,9.461
2017/09/22,9.686
2017/09/23,9.433
2017/09/24,9.558
2017/09/25,10.048
2017/09/26,10.145
2017/09/27,10.058
2017/09/28,9.577
2017/09/29,9.313
2017/09/30,9.593
2017/10/01,9.964
2017/10/02,9.873
2017/10/03,9.372
2017/10/04,9.716
2017/10/05,10.167
2017/10/06,9.889
2017/10/07,9.695
2017/10/08,9.25
2017/10/09,9.173
2017/10/10,9.13
2017/10/11,9.437
2017/10/12,9.431
2017/10/13,9.72
2017/10/14,9.843
2017/10/15,9.229
2017/10/16,8.99
2017/10/17,8.938
2017/10/18,9.088
