Date,transactionvalue30varUSD
2010/10/27,302.263
2010/10/28,334.457
2010/10/29,310.359
2010/10/30,288.418
2010/10/31,262.836
2010/11/01,263.896
2010/11/02,248.554
2010/11/03,168.493
2010/11/04,302.653
2010/11/05,298.732
2010/11/06,444.117
2010/11/07,498.673
2010/11/08,2437
2010/11/09,2438
2010/11/10,2408
2010/11/11,2402
2010/11/12,2405
2010/11/13,2415
2010/11/14,2435
2010/11/15,2470
2010/11/16,2497
2010/11/17,2501
2010/11/18,2535
2010/11/19,2588
2010/11/20,2636
2010/11/21,2675
2010/11/22,2646
2010/11/23,2632
2010/11/24,2686
2010/11/25,2735
2010/11/26,2737
2010/11/27,2725
2010/11/28,2742
2010/11/29,2749
2010/11/30,2750
2010/12/01,2750
2010/12/02,2750
2010/12/03,2760
2010/12/04,2626
2010/12/05,2640
2010/12/06,2471
2010/12/07,2388
2010/12/08,133.764
2010/12/09,130.907
2010/12/10,126.201
2010/12/11,130.016
2010/12/12,127.484
2010/12/13,178.848
2010/12/14,194.038
2010/12/15,207.122
2010/12/16,210.993
2010/12/17,211.692
2010/12/18,215.224
2010/12/19,208.768
2010/12/20,194.136
2010/12/21,182.369
2010/12/22,182.685
2010/12/23,180.843
2010/12/24,160.056
2010/12/25,145.303
2010/12/26,141.564
2010/12/27,141.063
2010/12/28,134.239
2010/12/29,158.598
2010/12/30,158.112
2010/12/31,155.194
2011/01/01,157.355
2011/01/02,152.406
2011/01/03,159.718
2011/01/04,156.756
2011/01/05,166.024
2011/01/06,175.911
2011/01/07,172.262
2011/01/08,177.884
2011/01/09,183.156
2011/01/10,186.452
2011/01/11,180.481
2011/01/12,154.004
2011/01/13,147.906
2011/01/14,141.6
2011/01/15,138.019
2011/01/16,136.794
2011/01/17,130.449
2011/01/18,129.428
2011/01/19,130.183
2011/01/20,124.935
2011/01/21,124.744
2011/01/22,124.683
2011/01/23,126.259
2011/01/24,114.356
2011/01/25,113.084
2011/01/26,99.153
2011/01/27,7750
2011/01/28,7748
2011/01/29,7756
2011/01/30,7786
2011/01/31,7803
2011/02/01,7829
2011/02/02,7877
2011/02/03,7845
2011/02/04,7802
2011/02/05,7781
2011/02/06,7767
2011/02/07,8051
2011/02/08,7981
2011/02/09,7994
2011/02/10,8020
2011/02/11,8003
2011/02/12,7955
2011/02/13,7890
2011/02/14,7815
2011/02/15,7776
2011/02/16,7762
2011/02/17,7760
2011/02/18,7679
2011/02/19,7600
2011/02/20,7511
2011/02/21,7405
2011/02/22,7415
2011/02/23,7386
2011/02/24,7252
2011/02/25,7115
2011/02/26,1083
2011/02/27,958.415
2011/02/28,852.627
2011/03/01,2938
2011/03/02,37508
2011/03/03,37540
2011/03/04,37501
2011/03/05,37510
2011/03/06,37339
2011/03/07,37276
2011/03/08,37318
2011/03/09,37300
2011/03/10,37283
2011/03/11,37266
2011/03/12,37482
2011/03/13,37594
2011/03/14,37601
2011/03/15,37720
2011/03/16,37848
2011/03/17,37869
2011/03/18,37710
2011/03/19,37799
2011/03/20,37970
2011/03/21,38317
2011/03/22,38387
2011/03/23,38556
2011/03/24,38562
2011/03/25,38543
2011/03/26,38574
2011/03/27,38686
2011/03/28,38848
2011/03/29,39029
2011/03/30,39060
2011/03/31,37441
2011/04/01,1369
2011/04/02,1391
2011/04/03,1247
2011/04/04,1256
2011/04/05,1263
2011/04/06,1250
2011/04/07,1252
2011/04/08,1148
2011/04/09,605.583
2011/04/10,476.642
2011/04/11,485.811
2011/04/12,476.02
2011/04/13,471.891
2011/04/14,466.788
2011/04/15,464.317
2011/04/16,860.857
2011/04/17,11254
2011/04/18,11207
2011/04/19,31392
2011/04/20,131864
2011/04/21,131882
2011/04/22,131538
2011/04/23,131483
2011/04/24,131711
2011/04/25,131862
2011/04/26,131598
2011/04/27,131168
2011/04/28,130677
2011/04/29,134819
2011/04/30,134414
2011/05/01,133676
2011/05/02,133019
2011/05/03,132010
2011/05/04,131563
2011/05/05,130591
2011/05/06,129430
2011/05/07,128298
2011/05/08,133367
2011/05/09,132314
2011/05/10,141912
2011/05/11,139630
2011/05/12,137625
2011/05/13,143248
2011/05/14,384946
2011/05/15,380261
2011/05/16,377296
2011/05/17,376756
2011/05/18,372897
2011/05/19,368372
2011/05/20,298038
2011/05/21,302209
2011/05/22,312103
2011/05/23,308531
2011/05/24,303489
2011/05/25,297627
2011/05/26,292119
2011/05/27,292691
2011/05/28,287238
2011/05/29,287382
2011/05/30,285697
2011/05/31,280735
2011/06/01,275522
2011/06/02,271546
2011/06/03,273279
2011/06/04,269588
2011/06/05,274999
2011/06/06,291639
2011/06/07,301371
2011/06/08,328247
2011/06/09,367716
2011/06/10,419661
2011/06/11,509922
2011/06/12,583792
2011/06/13,479433
2011/06/14,518120
2011/06/15,1478778
2011/06/16,5581177
2011/06/17,5527877
2011/06/18,5459401
2011/06/19,6229510
2011/06/20,6183779
2011/06/21,6618105
2011/06/22,6533405
2011/06/23,6433968
2011/06/24,7168558
2011/06/25,15532466
2011/06/26,15815866
2011/06/27,15540760
2011/06/28,16975875
2011/06/29,16628949
2011/06/30,16282822
2011/07/01,16035003
2011/07/02,15809718
2011/07/03,15779594
2011/07/04,15579479
2011/07/05,15693451
2011/07/06,15839038
2011/07/07,15936323
2011/07/08,16174480
2011/07/09,16025788
2011/07/10,15907925
2011/07/11,16075796
2011/07/12,16151072
2011/07/13,16150198
2011/07/14,16057585
2011/07/15,16128866
2011/07/16,13623618
2011/07/17,13797739
2011/07/18,13759590
2011/07/19,13406185
2011/07/20,13565362
2011/07/21,13416190
2011/07/22,13384281
2011/07/23,13530999
2011/07/24,13101181
2011/07/25,4581794
2011/07/26,3931801
2011/07/27,3929593
2011/07/28,1902325
2011/07/29,1704557
2011/07/30,1753165
2011/07/31,1782554
2011/08/01,1819043
2011/08/02,1855541
2011/08/03,1914900
2011/08/04,1935556
2011/08/05,1940246
2011/08/06,1965192
2011/08/07,1977147
2011/08/08,1862343
2011/08/09,1669553
2011/08/10,1670149
2011/08/11,1706886
2011/08/12,1744531
2011/08/13,1711942
2011/08/14,1730471
2011/08/15,1759806
2011/08/16,1785464
2011/08/17,1396345
2011/08/18,1142334
2011/08/19,1142881
2011/08/20,1123742
2011/08/21,1086461
2011/08/22,1100077
2011/08/23,1103941
2011/08/24,1062434
2011/08/25,1033399
2011/08/26,985961
2011/08/27,437230
2011/08/28,436553
2011/08/29,444260
2011/08/30,449017
2011/08/31,453385
2011/09/01,456242
2011/09/02,460581
2011/09/03,461913
2011/09/04,517521
2011/09/05,619141
2011/09/06,756152
2011/09/07,756013
2011/09/08,679968
2011/09/09,675542
2011/09/10,684540
2011/09/11,681691
2011/09/12,678666
2011/09/13,684525
2011/09/14,688861
2011/09/15,693866
2011/09/16,692804
2011/09/17,698319
2011/09/18,705781
2011/09/19,708398
2011/09/20,711500
2011/09/21,713709
2011/09/22,719677
2011/09/23,724048
2011/09/24,730213
2011/09/25,731699
2011/09/26,443937
2011/09/27,443148
2011/09/28,442816
2011/09/29,442620
2011/09/30,443847
2011/10/01,443662
2011/10/02,443478
2011/10/03,443698
2011/10/04,372815
2011/10/05,230584
2011/10/06,17949
2011/10/07,15254
2011/10/08,15465
2011/10/09,15809
2011/10/10,15808
2011/10/11,6877
2011/10/12,4626
2011/10/13,4650
2011/10/14,5029
2011/10/15,4963
2011/10/16,3297
2011/10/17,3273
2011/10/18,3569
2011/10/19,4129
2011/10/20,4591
2011/10/21,4550
2011/10/22,4642
2011/10/23,4701
2011/10/24,4894
2011/10/25,5055
2011/10/26,5098
2011/10/27,4975
2011/10/28,4963
2011/10/29,4945
2011/10/30,5358
2011/10/31,4703
2011/11/01,4623
2011/11/02,4520
2011/11/03,4213
2011/11/04,3917
2011/11/05,2793
2011/11/06,2859
2011/11/07,3043
2011/11/08,6890
2011/11/09,8535
2011/11/10,8723
2011/11/11,8825
2011/11/12,9005
2011/11/13,9201
2011/11/14,9317
2011/11/15,9559
2011/11/16,21071
2011/11/17,79458
2011/11/18,185733
2011/11/19,254577
2011/11/20,255766
2011/11/21,259757
2011/11/22,295783
2011/11/23,293417
2011/11/24,291659
2011/11/25,288799
2011/11/26,290231
2011/11/27,291317
2011/11/28,329497
2011/11/29,354649
2011/11/30,487160
2011/12/01,482434
2011/12/02,588057
2011/12/03,602860
2011/12/04,597435
2011/12/05,580100
2011/12/06,631232
2011/12/07,689532
2011/12/08,722162
2011/12/09,703216
2011/12/10,678030
2011/12/11,657268
2011/12/12,636564
2011/12/13,631397
2011/12/14,625287
2011/12/15,613798
2011/12/16,638703
2011/12/17,668765
2011/12/18,670890
2011/12/19,678479
2011/12/20,692613
2011/12/21,705424
2011/12/22,718532
2011/12/23,737669
2011/12/24,753687
2011/12/25,764729
2011/12/26,771659
2011/12/27,778458
2011/12/28,777203
2011/12/29,768261
2011/12/30,660482
2011/12/31,669296
2012/01/01,548801
2012/01/02,509673
2012/01/03,487036
2012/01/04,468982
2012/01/05,333393
2012/01/06,160840
2012/01/07,33827
2012/01/08,16841
2012/01/09,15372
2012/01/10,14319
2012/01/11,13588
2012/01/12,13091
2012/01/13,12855
2012/01/14,12784
2012/01/15,12795
2012/01/16,12537
2012/01/17,12069
2012/01/18,11895
2012/01/19,11831
2012/01/20,11772
2012/01/21,11721
2012/01/22,10762
2012/01/23,10586
2012/01/24,10045
2012/01/25,9382
2012/01/26,8488
2012/01/27,8071
2012/01/28,8477
2012/01/29,8122
2012/01/30,7767
2012/01/31,7992
2012/02/01,7659
2012/02/02,7193
2012/02/03,7229
2012/02/04,5062
2012/02/05,2509
2012/02/06,2561
2012/02/07,2684
2012/02/08,2042
2012/02/09,2369
2012/02/10,2573
2012/02/11,2499
2012/02/12,2369
2012/02/13,2361
2012/02/14,7180
2012/02/15,10058
2012/02/16,15015
2012/02/17,17658
2012/02/18,18097
2012/02/19,18239
2012/02/20,18246
2012/02/21,18450
2012/02/22,18870
2012/02/23,18950
2012/02/24,19032
2012/02/25,19068
2012/02/26,19127
2012/02/27,18832
2012/02/28,18943
2012/02/29,19237
2012/03/01,19426
2012/03/02,19409
2012/03/03,19347
2012/03/04,19805
2012/03/05,19980
2012/03/06,20038
2012/03/07,20079
2012/03/08,19652
2012/03/09,19280
2012/03/10,18331
2012/03/11,17456
2012/03/12,17640
2012/03/13,17022
2012/03/14,16772
2012/03/15,13894
2012/03/16,11920
2012/03/17,8014
2012/03/18,5899
2012/03/19,5565
2012/03/20,5375
2012/03/21,5242
2012/03/22,5951
2012/03/23,8839
2012/03/24,10384
2012/03/25,10515
2012/03/26,10408
2012/03/27,10087
2012/03/28,9776
2012/03/29,13640
2012/03/30,15207
2012/03/31,17448
2012/04/01,17598
2012/04/02,17542
2012/04/03,17702
2012/04/04,16761
2012/04/05,16991
2012/04/06,15866
2012/04/07,16948
2012/04/08,26317
2012/04/09,41652
2012/04/10,41249
2012/04/11,46953
2012/04/12,47578
2012/04/13,47414
2012/04/14,46919
2012/04/15,48790
2012/04/16,51188
2012/04/17,49226
2012/04/18,46814
2012/04/19,45344
2012/04/20,88106
2012/04/21,89399
2012/04/22,89753
2012/04/23,90024
2012/04/24,86666
2012/04/25,83187
2012/04/26,81989
2012/04/27,82910
2012/04/28,83435
2012/04/29,83724
2012/04/30,84415
2012/05/01,84537
2012/05/02,84317
2012/05/03,85630
2012/05/04,87658
2012/05/05,89532
2012/05/06,92614
2012/05/07,86585
2012/05/08,89032
2012/05/09,81201
2012/05/10,80766
2012/05/11,81680
2012/05/12,82552
2012/05/13,83283
2012/05/14,85668
2012/05/15,85526
2012/05/16,86075
2012/05/17,90231
2012/05/18,92924
2012/05/19,99460
2012/05/20,57959
2012/05/21,55244
2012/05/22,56695
2012/05/23,59141
2012/05/24,63700
2012/05/25,64341
2012/05/26,67632
2012/05/27,62086
2012/05/28,63449
2012/05/29,63333
2012/05/30,63554
2012/05/31,75625
2012/06/01,75577
2012/06/02,76550
2012/06/03,78874
2012/06/04,78484
2012/06/05,75540
2012/06/06,77627
2012/06/07,70354
2012/06/08,85205
2012/06/09,89596
2012/06/10,88954
2012/06/11,87026
2012/06/12,87939
2012/06/13,90845
2012/06/14,89431
2012/06/15,85869
2012/06/16,78440
2012/06/17,81682
2012/06/18,77694
2012/06/19,77002
2012/06/20,78323
2012/06/21,77144
2012/06/22,76143
2012/06/23,75906
2012/06/24,75322
2012/06/25,67707
2012/06/26,68020
2012/06/27,67468
2012/06/28,70781
2012/06/29,71510
2012/06/30,59282
2012/07/01,59427
2012/07/02,58174
2012/07/03,56396
2012/07/04,56798
2012/07/05,57019
2012/07/06,53953
2012/07/07,61816
2012/07/08,43708
2012/07/09,41707
2012/07/10,41732
2012/07/11,43529
2012/07/12,40384
2012/07/13,41151
2012/07/14,44425
2012/07/15,44438
2012/07/16,44305
2012/07/17,41413
2012/07/18,41167
2012/07/19,41402
2012/07/20,41003
2012/07/21,38723
2012/07/22,38743
2012/07/23,34589
2012/07/24,34573
2012/07/25,35359
2012/07/26,35255
2012/07/27,35974
2012/07/28,32390
2012/07/29,32596
2012/07/30,34407
2012/07/31,35167
2012/08/01,35050
2012/08/02,34705
2012/08/03,34305
2012/08/04,34022
2012/08/05,33890
2012/08/06,23566
2012/08/07,22912
2012/08/08,22941
2012/08/09,22706
2012/08/10,20917
2012/08/11,20481
2012/08/12,18652
2012/08/13,16013
2012/08/14,15414
2012/08/15,15719
2012/08/16,15576
2012/08/17,18854
2012/08/18,18288
2012/08/19,50714
2012/08/20,159204
2012/08/21,170426
2012/08/22,227583
2012/08/23,313397
2012/08/24,548500
2012/08/25,554324
2012/08/26,555188
2012/08/27,585863
2012/08/28,639164
2012/08/29,1034753
2012/08/30,1218083
2012/08/31,1236365
2012/09/01,1231706
2012/09/02,1209764
2012/09/03,1187743
2012/09/04,1165267
2012/09/05,1161657
2012/09/06,1670712
2012/09/07,2216177
2012/09/08,2166433
2012/09/09,2120272
2012/09/10,2602828
2012/09/11,2943466
2012/09/12,2933769
2012/09/13,4037023
2012/09/14,4114657
2012/09/15,3920043
2012/09/16,3987301
2012/09/17,4062332
2012/09/18,4001415
2012/09/19,6288560
2012/09/20,6250782
2012/09/21,7475095
2012/09/22,7845439
2012/09/23,7854738
2012/09/24,7573016
2012/09/25,7643911
2012/09/26,7938665
2012/09/27,8306474
2012/09/28,8685449
2012/09/29,9102132
2012/09/30,9353435
2012/10/01,9590846
2012/10/02,9782662
2012/10/03,9869776
2012/10/04,10111524
2012/10/05,10342456
2012/10/06,10562170
2012/10/07,10690879
2012/10/08,10972010
2012/10/09,11131850
2012/10/10,11187360
2012/10/11,11184058
2012/10/12,11261358
2012/10/13,10231319
2012/10/14,10060225
2012/10/15,10220590
2012/10/16,9912384
2012/10/17,9393463
2012/10/18,9174652
2012/10/19,5745738
2012/10/20,5020538
2012/10/21,2215850
2012/10/22,494379
2012/10/23,286002
2012/10/24,70176
2012/10/25,70606
2012/10/26,72630
2012/10/27,74298
2012/10/28,74567
2012/10/29,76550
2012/10/30,92040
2012/10/31,109111
2012/11/01,114230
2012/11/02,120928
2012/11/03,117084
2012/11/04,117696
2012/11/05,117676
2012/11/06,117482
2012/11/07,117400
2012/11/08,117569
2012/11/09,116379
2012/11/10,127609
2012/11/11,136614
2012/11/12,145114
2012/11/13,149808
2012/11/14,146300
2012/11/15,145100
2012/11/16,140668
2012/11/17,126316
2012/11/18,116602
2012/11/19,114890
2012/11/20,116025
2012/11/21,121168
2012/11/22,118738
2012/11/23,120291
2012/11/24,121055
2012/11/25,124841
2012/11/26,120648
2012/11/27,120490
2012/11/28,120017
2012/11/29,97239
2012/11/30,69737
2012/12/01,57686
2012/12/02,56615
2012/12/03,60931
2012/12/04,61333
2012/12/05,70854
2012/12/06,83201
2012/12/07,86253
2012/12/08,86611
2012/12/09,85310
2012/12/10,81094
2012/12/11,75847
2012/12/12,87558
2012/12/13,96013
2012/12/14,98860
2012/12/15,98506
2012/12/16,93046
2012/12/17,90290
2012/12/18,90199
2012/12/19,91901
2012/12/20,94009
2012/12/21,90130
2012/12/22,92484
2012/12/23,94553
2012/12/24,95793
2012/12/25,95599
2012/12/26,99002
2012/12/27,103687
2012/12/28,106815
2012/12/29,107590
2012/12/30,109911
2012/12/31,105253
2013/01/01,105257
2013/01/02,100087
2013/01/03,94683
2013/01/04,85094
2013/01/05,73629
2013/01/06,70672
2013/01/07,70170
2013/01/08,71419
2013/01/09,70470
2013/01/10,71772
2013/01/11,51689
2013/01/12,34875
2013/01/13,26274
2013/01/14,24676
2013/01/15,24336
2013/01/16,24425
2013/01/17,23732
2013/01/18,23521
2013/01/19,23239
2013/01/20,23140
2013/01/21,22908
2013/01/22,22590
2013/01/23,28049
2013/01/24,27112
2013/01/25,24928
2013/01/26,22953
2013/01/27,21701
2013/01/28,20951
2013/01/29,21842
2013/01/30,37591
2013/01/31,37512
2013/02/01,37335
2013/02/02,37445
2013/02/03,37546
2013/02/04,37957
2013/02/05,38809
2013/02/06,42147
2013/02/07,41171
2013/02/08,42695
2013/02/09,41443
2013/02/10,39548
2013/02/11,36627
2013/02/12,32542
2013/02/13,30637
2013/02/14,31093
2013/02/15,31069
2013/02/16,30977
2013/02/17,30566
2013/02/18,29062
2013/02/19,28075
2013/02/20,26922
2013/02/21,26973
2013/02/22,25479
2013/02/23,25379
2013/02/24,26373
2013/02/25,25318
2013/02/26,23938
2013/02/27,23694
2013/02/28,22642
2013/03/01,13058
2013/03/02,14421
2013/03/03,14795
2013/03/04,14667
2013/03/05,23194
2013/03/06,40834
2013/03/07,43106
2013/03/08,43078
2013/03/09,42541
2013/03/10,42458
2013/03/11,42460
2013/03/12,53308
2013/03/13,55794
2013/03/14,53666
2013/03/15,321930
2013/03/16,458382
2013/03/17,454074
2013/03/18,739666
2013/03/19,765782
2013/03/20,801091
2013/03/21,833053
2013/03/22,820535
2013/03/23,805659
2013/03/24,793516
2013/03/25,795676
2013/03/26,836578
2013/03/27,1034625
2013/03/28,1039667
2013/03/29,1016120
2013/03/30,1015292
2013/03/31,1043978
2013/04/01,1030745
2013/04/02,1166540
2013/04/03,1276352
2013/04/04,1387167
2013/04/05,1503864
2013/04/06,1477977
2013/04/07,1397038
2013/04/08,1372963
2013/04/09,1634615
2013/04/10,2400528
2013/04/11,2336379
2013/04/12,2208171
2013/04/13,2053298
2013/04/14,2147692
2013/04/15,2215376
2013/04/16,2125679
2013/04/17,2113889
2013/04/18,4569337
2013/04/19,4532981
2013/04/20,4516867
2013/04/21,4437163
2013/04/22,4340840
2013/04/23,4168354
2013/04/24,4127242
2013/04/25,4094710
2013/04/26,4110287
2013/04/27,4132550
2013/04/28,4170812
2013/04/29,4177589
2013/04/30,4191734
2013/05/01,4164424
2013/05/02,4262482
2013/05/03,4365529
2013/05/04,4543531
2013/05/05,4638351
2013/05/06,4711940
2013/05/07,4750785
2013/05/08,4795609
2013/05/09,4630032
2013/05/10,3790217
2013/05/11,3831286
2013/05/12,3928190
2013/05/13,3936697
2013/05/14,3944341
2013/05/15,3978855
2013/05/16,4025963
2013/05/17,4054891
2013/05/18,1082138
2013/05/19,1082354
2013/05/20,1098878
2013/05/21,1105630
2013/05/22,984422
2013/05/23,944528
2013/05/24,704319
2013/05/25,587160
2013/05/26,551802
2013/05/27,540404
2013/05/28,540925
2013/05/29,216234
2013/05/30,164223
2013/05/31,85181
2013/06/01,85374
2013/06/02,89720
2013/06/03,85641
2013/06/04,85965
2013/06/05,81914
2013/06/06,76179
2013/06/07,71960
2013/06/08,78103
2013/06/09,78950
2013/06/10,77337
2013/06/11,70552
2013/06/12,57120
2013/06/13,56832
2013/06/14,55575
2013/06/15,57147
2013/06/16,57473
2013/06/17,56789
2013/06/18,51200
2013/06/19,50903
2013/06/20,51125
2013/06/21,50349
2013/06/22,55804
2013/06/23,61093
2013/06/24,54407
2013/06/25,54722
2013/06/26,52845
2013/06/27,52674
2013/06/28,44407
2013/06/29,44364
2013/06/30,42990
2013/07/01,52198
2013/07/02,50637
2013/07/03,55693
2013/07/04,65150
2013/07/05,82068
2013/07/06,80059
2013/07/07,79969
2013/07/08,72342
2013/07/09,84450
2013/07/10,95415
2013/07/11,103189
2013/07/12,105189
2013/07/13,113889
2013/07/14,113988
2013/07/15,110185
2013/07/16,118322
2013/07/17,134020
2013/07/18,140794
2013/07/19,138409
2013/07/20,143712
2013/07/21,151034
2013/07/22,139958
2013/07/23,130029
2013/07/24,126364
2013/07/25,125521
2013/07/26,121363
2013/07/27,124427
2013/07/28,118390
2013/07/29,112046
2013/07/30,107382
2013/07/31,107459
2013/08/01,109750
2013/08/02,110077
2013/08/03,114495
2013/08/04,124389
2013/08/05,120668
2013/08/06,123431
2013/08/07,126638
2013/08/08,132696
2013/08/09,136321
2013/08/10,150702
2013/08/11,162091
2013/08/12,156452
2013/08/13,171932
2013/08/14,195719
2013/08/15,189554
2013/08/16,172515
2013/08/17,164404
2013/08/18,163729
2013/08/19,159581
2013/08/20,153568
2013/08/21,162953
2013/08/22,151234
2013/08/23,148779
2013/08/24,153861
2013/08/25,151614
2013/08/26,146119
2013/08/27,146102
2013/08/28,146608
2013/08/29,561236
2013/08/30,561344
2013/08/31,564752
2013/09/01,574592
2013/09/02,575696
2013/09/03,575264
2013/09/04,579421
2013/09/05,574416
2013/09/06,575950
2013/09/07,569773
2013/09/08,577445
2013/09/09,557892
2013/09/10,542158
2013/09/11,542457
2013/09/12,534092
2013/09/13,517013
2013/09/14,512007
2013/09/15,532487
2013/09/16,532758
2013/09/17,538646
2013/09/18,536953
2013/09/19,535572
2013/09/20,530428
2013/09/21,541097
2013/09/22,550544
2013/09/23,540020
2013/09/24,534780
2013/09/25,530409
2013/09/26,530671
2013/09/27,525782
2013/09/28,130857
2013/09/29,130561
2013/09/30,128748
2013/10/01,134571
2013/10/02,140317
2013/10/03,128644
2013/10/04,122923
2013/10/05,130200
2013/10/06,134214
2013/10/07,134148
2013/10/08,122326
2013/10/09,125177
2013/10/10,123612
2013/10/11,121855
2013/10/12,121934
2013/10/13,121735
2013/10/14,126492
2013/10/15,114986
2013/10/16,147030
2013/10/17,151099
2013/10/18,157944
2013/10/19,186235
2013/10/20,186833
2013/10/21,190706
2013/10/22,229280
2013/10/23,325191
2013/10/24,351740
2013/10/25,1576730
2013/10/26,1557411
2013/10/27,1549029
2013/10/28,1526697
2013/10/29,2042350
2013/10/30,2041760
2013/10/31,2041962
2013/11/01,2036988
2013/11/02,2019153
2013/11/03,2005872
2013/11/04,2051034
2013/11/05,2098104
2013/11/06,2096980
2013/11/07,2275575
2013/11/08,2420703
2013/11/09,2474648
2013/11/10,2412080
2013/11/11,2314626
2013/11/12,2466321
2013/11/13,2755722
2013/11/14,2897933
2013/11/15,8598807
2013/11/16,11080958
2013/11/17,11825704
2013/11/18,14546677
2013/11/19,16786638
2013/11/20,17260618
2013/11/21,21682510
2013/11/22,27832486
2013/11/23,29394952
2013/11/24,32456237
2013/11/25,32707670
2013/11/26,61101577
2013/11/27,73697924
2013/11/28,88367648
2013/11/29,95068599
2013/11/30,97852478
2013/12/01,95113300
2013/12/02,91699588
2013/12/03,87594575
2013/12/04,84461833
2013/12/05,81300104
2013/12/06,76866774
2013/12/07,75903675
2013/12/08,71885955
2013/12/09,67350437
2013/12/10,62575162
2013/12/11,56658158
2013/12/12,52880151
2013/12/13,49555113
2013/12/14,47251515
2013/12/15,51230073
2013/12/16,51449738
2013/12/17,49535412
2013/12/18,49838293
2013/12/19,50777026
2013/12/20,51314135
2013/12/21,53370030
2013/12/22,54812718
2013/12/23,57616720
2013/12/24,59401033
2013/12/25,60784183
2013/12/26,46393922
2013/12/27,40570273
2013/12/28,31522457
2013/12/29,24946219
2013/12/30,19768949
2013/12/31,19811273
2014/01/01,19652203
2014/01/02,19804788
2014/01/03,19037296
2014/01/04,18035443
2014/01/05,17850385
2014/01/06,12177997
2014/01/07,10524649
2014/01/08,9668077
2014/01/09,9997034
2014/01/10,9846512
2014/01/11,10327345
2014/01/12,10550933
2014/01/13,10764757
2014/01/14,10398773
2014/01/15,4754105
2014/01/16,3738761
2014/01/17,3759422
2014/01/18,4125745
2014/01/19,4117289
2014/01/20,4106936
2014/01/21,4215455
2014/01/22,4519134
2014/01/23,4730581
2014/01/24,4679990
2014/01/25,4822018
2014/01/26,5074188
2014/01/27,5213857
2014/01/28,5063477
2014/01/29,5152942
2014/01/30,5228228
2014/01/31,5580471
2014/02/01,5641941
2014/02/02,5327640
2014/02/03,5335106
2014/02/04,4351352
2014/02/05,3327329
2014/02/06,2540802
2014/02/07,2353347
2014/02/08,2425044
2014/02/09,2482256
2014/02/10,2441370
2014/02/11,2440974
2014/02/12,2484749
2014/02/13,2225111
2014/02/14,2284090
2014/02/15,2521058
2014/02/16,2467606
2014/02/17,2511312
2014/02/18,2532112
2014/02/19,2540693
2014/02/20,2749363
2014/02/21,2992874
2014/02/22,3293757
2014/02/23,3328247
2014/02/24,3333072
2014/02/25,3331193
2014/02/26,2691598
2014/02/27,2764671
2014/02/28,2866695
2014/03/01,2879360
2014/03/02,2881408
2014/03/03,2969216
2014/03/04,3022161
2014/03/05,3017007
2014/03/06,2738069
2014/03/07,9846742
2014/03/08,12095929
2014/03/09,12161069
2014/03/10,13605993
2014/03/11,13595173
2014/03/12,13699546
2014/03/13,13712492
2014/03/14,13781144
2014/03/15,13769422
2014/03/16,14043846
2014/03/17,13796211
2014/03/18,30542301
2014/03/19,30378460
2014/03/20,30228351
2014/03/21,30035118
2014/03/22,30297923
2014/03/23,30545528
2014/03/24,30196119
2014/03/25,30115978
2014/03/26,30426093
2014/03/27,30523159
2014/03/28,30405675
