Date,transactions3trx
2010/10/23,1.11
2010/10/24,-1.644
2010/10/25,-7.054
2010/10/26,-7.472
2010/10/27,-3.3
2010/10/28,-3.305
2010/10/29,-4.476
2010/10/30,-7.726
2010/10/31,-11.314
2010/11/01,-10.427
2010/11/02,-11.738
2010/11/03,-9.044
2010/11/04,-6.896
2010/11/05,1.178
2010/11/06,2.382
2010/11/07,4.241
2010/11/08,6.68
2010/11/09,3.622
2010/11/10,1.299
2010/11/11,-1.052
2010/11/12,-5.884
2010/11/13,-8.155
2010/11/14,-5.424
2010/11/15,348.545
2010/11/16,190.757
2010/11/17,26.285
2010/11/18,-0.141
2010/11/19,29.667
2010/11/20,36.895
2010/11/21,28.653
2010/11/22,-0.826
2010/11/23,-15.408
2010/11/24,-14.478
2010/11/25,-6.553
2010/11/26,-11.157
2010/11/27,-18.441
2010/11/28,-23.504
2010/11/29,-26.643
2010/11/30,-28.049
2010/12/01,-27.133
2010/12/02,-25.143
2010/12/03,-23.498
2010/12/04,-21.426
2010/12/05,-18.375
2010/12/06,-13.553
2010/12/07,-3.796
2010/12/08,0.595
2010/12/09,0.766
2010/12/10,-1.518
2010/12/11,4.266
2010/12/12,11.761
2010/12/13,14.22
2010/12/14,11.344
2010/12/15,6.776
2010/12/16,1.028
2010/12/17,-3.848
2010/12/18,-4.681
2010/12/19,-3.138
2010/12/20,12
2010/12/21,7.537
2010/12/22,4.595
2010/12/23,-0.648
2010/12/24,-3.211
2010/12/25,-1.605
2010/12/26,-0.762
2010/12/27,-2.581
2010/12/28,0.243
2010/12/29,-1.928
2010/12/30,-1.224
2010/12/31,-1.263
2011/01/01,1.348
2011/01/02,0.274
2011/01/03,16.499
2011/01/04,17.779
2011/01/05,20.563
2011/01/06,6.566
2011/01/07,3.835
2011/01/08,9.697
2011/01/09,8.351
2011/01/10,7.064
2011/01/11,5.963
2011/01/12,2.264
2011/01/13,0.935
2011/01/14,0.461
2011/01/15,-2.946
2011/01/16,-5.366
2011/01/17,-7.408
2011/01/18,-7.457
2011/01/19,-5.379
2011/01/20,-3.438
2011/01/21,2.088
2011/01/22,9.171
2011/01/23,5.764
2011/01/24,5.465
2011/01/25,-0.351
2011/01/26,-2.576
2011/01/27,-4.962
2011/01/28,-2.373
2011/01/29,3.816
2011/01/30,24.053
2011/01/31,12.993
2011/02/01,0.986
2011/02/02,-6.044
2011/02/03,-10.057
2011/02/04,-9.736
2011/02/05,-9.262
2011/02/06,-6.977
2011/02/07,-5.276
2011/02/08,-4.042
2011/02/09,3.012
2011/02/10,20.031
2011/02/11,27.148
2011/02/12,17.574
2011/02/13,9.358
2011/02/14,6.21
2011/02/15,5.817
2011/02/16,4.009
2011/02/17,3.629
2011/02/18,1.898
2011/02/19,-2.174
2011/02/20,-2.123
2011/02/21,-1.061
2011/02/22,1.237
2011/02/23,2.603
2011/02/24,1.974
2011/02/25,0.734
2011/02/26,-1.101
2011/02/27,0.375
2011/02/28,-1.574
2011/03/01,4.203
2011/03/02,2.279
2011/03/03,7.739
2011/03/04,2.205
2011/03/05,-1.724
2011/03/06,-3.467
2011/03/07,-3.997
2011/03/08,-0.239
2011/03/09,-1.406
2011/03/10,-3.285
2011/03/11,-2.657
2011/03/12,5.661
2011/03/13,8.112
2011/03/14,6.859
2011/03/15,6.134
2011/03/16,6.585
2011/03/17,6.804
2011/03/18,1.29
2011/03/19,1.709
2011/03/20,6.283
2011/03/21,15.383
2011/03/22,3.04
2011/03/23,3.587
2011/03/24,-3.711
2011/03/25,-8.778
2011/03/26,-5.358
2011/03/27,-5.084
2011/03/28,-2.953
2011/03/29,-2.135
2011/03/30,-6.067
2011/03/31,-6.911
2011/04/01,-8.844
2011/04/02,-8.299
2011/04/03,-6.509
2011/04/04,-1.203
2011/04/05,0.821
2011/04/06,-0.168
2011/04/07,-2.283
2011/04/08,-2.776
2011/04/09,-2.674
2011/04/10,-2.275
2011/04/11,-0.182
2011/04/12,2.136
2011/04/13,4.93
2011/04/14,9.366
2011/04/15,4.445
2011/04/16,1.359
2011/04/17,0.457
2011/04/18,5.113
2011/04/19,10.342
2011/04/20,7.567
2011/04/21,-0.604
2011/04/22,-4.377
2011/04/23,-4.355
2011/04/24,-3.468
2011/04/25,-0.871
2011/04/26,5.607
2011/04/27,14.171
2011/04/28,7.972
2011/04/29,4.978
2011/04/30,7.088
2011/05/01,5.467
2011/05/02,0.439
2011/05/03,-3.007
2011/05/04,-4.828
2011/05/05,-2.602
2011/05/06,-1.212
2011/05/07,1.966
2011/05/08,-0.49
2011/05/09,0.047
2011/05/10,-0.553
2011/05/11,-1.208
2011/05/12,-0.215
2011/05/13,3.235
2011/05/14,5.952
2011/05/15,3.867
2011/05/16,3.863
2011/05/17,3.905
2011/05/18,6.993
2011/05/19,5.099
2011/05/20,3.277
2011/05/21,2.472
2011/05/22,2.669
2011/05/23,3.68
2011/05/24,4.008
2011/05/25,4.494
2011/05/26,5.831
2011/05/27,1.124
2011/05/28,-1.528
2011/05/29,-3.136
2011/05/30,-2.066
2011/05/31,0.873
2011/06/01,3.508
2011/06/02,5.578
2011/06/03,8.448
2011/06/04,9.105
2011/06/05,7.344
2011/06/06,7.137
2011/06/07,5.083
2011/06/08,7.547
2011/06/09,8.351
2011/06/10,6.029
2011/06/11,3.344
2011/06/12,3.48
2011/06/13,1.987
2011/06/14,4.12
2011/06/15,3.197
2011/06/16,2.252
2011/06/17,-0.006
2011/06/18,-1.018
2011/06/19,-1.382
2011/06/20,-1.594
2011/06/21,-3.153
2011/06/22,-1.802
2011/06/23,-1.704
2011/06/24,-1.012
2011/06/25,-1.803
2011/06/26,-1.856
2011/06/27,0.542
2011/06/28,0.758
2011/06/29,-0.375
2011/06/30,-1.525
2011/07/01,-0.743
2011/07/02,-3.162
2011/07/03,-4.076
2011/07/04,-2.294
2011/07/05,-1.516
2011/07/06,1.032
2011/07/07,0.599
2011/07/08,-0.982
2011/07/09,-2.711
2011/07/10,-2.563
2011/07/11,1.099
2011/07/12,-0.124
2011/07/13,0.089
2011/07/14,-0.249
2011/07/15,-1.505
2011/07/16,-0.814
2011/07/17,-0.851
2011/07/18,0.017
2011/07/19,0.914
2011/07/20,0.761
2011/07/21,-0.557
2011/07/22,-0.09
2011/07/23,-1.907
2011/07/24,-1.755
2011/07/25,0.706
2011/07/26,0.448
2011/07/27,-0.632
2011/07/28,-0.988
2011/07/29,-2.192
2011/07/30,-4.376
2011/07/31,-2.211
2011/08/01,-0.005
2011/08/02,2.153
2011/08/03,1.13
2011/08/04,1.072
2011/08/05,-0.502
2011/08/06,-2.229
2011/08/07,-3.106
2011/08/08,-2.187
2011/08/09,2.15
2011/08/10,2.896
2011/08/11,1.234
2011/08/12,-0.692
2011/08/13,-1.234
2011/08/14,-1.073
2011/08/15,0.752
2011/08/16,3.83
2011/08/17,1.821
2011/08/18,-0.44
2011/08/19,-1.221
2011/08/20,-1.999
2011/08/21,-1.41
2011/08/22,-0.524
2011/08/23,-0.841
2011/08/24,-0.869
2011/08/25,-0.955
2011/08/26,-0.604
2011/08/27,-2.069
2011/08/28,-4.167
2011/08/29,-0.417
2011/08/30,1.823
2011/08/31,1.521
2011/09/01,0.762
2011/09/02,-0.122
2011/09/03,-2.485
2011/09/04,-1.203
2011/09/05,-0.348
2011/09/06,1.529
2011/09/07,1.057
2011/09/08,-0.64
2011/09/09,-0.031
2011/09/10,-1.884
2011/09/11,-2.099
2011/09/12,-1.516
2011/09/13,-1.049
2011/09/14,-1.32
2011/09/15,-0.883
2011/09/16,-0.908
2011/09/17,-2.399
2011/09/18,-2.065
2011/09/19,0.05
2011/09/20,4.412
2011/09/21,5.121
2011/09/22,1.373
2011/09/23,-0.696
2011/09/24,-2.59
2011/09/25,-3.3
2011/09/26,-3.309
2011/09/27,-1.887
2011/09/28,-0.925
2011/09/29,-1.246
2011/09/30,-0.829
2011/10/01,-1.529
2011/10/02,-2.551
2011/10/03,0.46
2011/10/04,0.917
2011/10/05,0.542
2011/10/06,0.537
2011/10/07,-0.035
2011/10/08,-0.944
2011/10/09,-1.231
2011/10/10,-0.184
2011/10/11,0.716
2011/10/12,1.03
2011/10/13,-1.11
2011/10/14,0.065
2011/10/15,-0.113
2011/10/16,-1.668
2011/10/17,-0.621
2011/10/18,-1.785
2011/10/19,-1.872
2011/10/20,-2.657
2011/10/21,-1.513
2011/10/22,-0.647
2011/10/23,1.046
2011/10/24,2.604
2011/10/25,1.259
2011/10/26,0.248
2011/10/27,-1.621
2011/10/28,-1.449
2011/10/29,0.233
2011/10/30,-0.262
2011/10/31,-0.306
2011/11/01,1.183
2011/11/02,2.46
2011/11/03,3.398
2011/11/04,3.935
2011/11/05,2.237
2011/11/06,-1.035
2011/11/07,-1.724
2011/11/08,-0.485
2011/11/09,1.444
2011/11/10,2.527
2011/11/11,-0.462
2011/11/12,-2.358
2011/11/13,-2.405
2011/11/14,-0.692
2011/11/15,0.905
2011/11/16,1.493
2011/11/17,-0.972
2011/11/18,-1.99
2011/11/19,-3.101
2011/11/20,-2.458
2011/11/21,-2.387
2011/11/22,-0.417
2011/11/23,1.172
2011/11/24,0.367
2011/11/25,0.726
2011/11/26,-0.801
2011/11/27,-0.936
2011/11/28,1.41
2011/11/29,3.841
2011/11/30,5.419
2011/12/01,4.065
2011/12/02,2.58
2011/12/03,0.068
2011/12/04,-1.789
2011/12/05,-0.696
2011/12/06,4.04
2011/12/07,2.378
2011/12/08,-0.13
2011/12/09,-1.899
2011/12/10,-2.316
2011/12/11,-2.982
2011/12/12,-3.844
2011/12/13,-2.701
2011/12/14,-0.878
2011/12/15,-1.621
2011/12/16,-1.419
2011/12/17,-1.51
2011/12/18,-2.285
2011/12/19,0.482
2011/12/20,3.457
2011/12/21,2.616
2011/12/22,2.103
2011/12/23,1.223
2011/12/24,-1.741
2011/12/25,-1.935
2011/12/26,-0.617
2011/12/27,-0.615
2011/12/28,-1.237
2011/12/29,-0.934
2011/12/30,-0.948
2011/12/31,-0.691
2012/01/01,-0.784
2012/01/02,0.248
2012/01/03,1.76
2012/01/04,2.237
2012/01/05,5.077
2012/01/06,5.033
2012/01/07,2.352
2012/01/08,1.601
2012/01/09,0.631
2012/01/10,1.268
2012/01/11,2.53
2012/01/12,1.971
2012/01/13,1.56
2012/01/14,1.077
2012/01/15,-0.23
2012/01/16,0.242
2012/01/17,0.278
2012/01/18,0.062
2012/01/19,0.359
2012/01/20,0.303
2012/01/21,-0.626
2012/01/22,-3.056
2012/01/23,-2.747
2012/01/24,0.531
2012/01/25,3.87
2012/01/26,2.253
2012/01/27,0.136
2012/01/28,-1.806
2012/01/29,-1.632
2012/01/30,-1.613
2012/01/31,0.146
2012/02/01,0.415
2012/02/02,1.579
2012/02/03,1.825
2012/02/04,1.952
2012/02/05,0.902
2012/02/06,-1.057
2012/02/07,-0.379
2012/02/08,0.354
2012/02/09,1.551
2012/02/10,3.786
2012/02/11,3.005
2012/02/12,0.762
2012/02/13,1.089
2012/02/14,3.953
2012/02/15,4.774
2012/02/16,4.542
2012/02/17,-0.451
2012/02/18,-3.827
2012/02/19,-5.897
2012/02/20,-5.631
2012/02/21,-4.368
2012/02/22,-1.676
2012/02/23,1.65
2012/02/24,1.164
2012/02/25,-0.845
2012/02/26,-2.806
2012/02/27,-1.812
2012/02/28,-0.705
2012/02/29,-0.089
2012/03/01,0.398
2012/03/02,2.211
2012/03/03,-1.645
2012/03/04,-1.468
2012/03/05,0.056
2012/03/06,-0.182
2012/03/07,-0.016
2012/03/08,0.12
2012/03/09,-0.117
2012/03/10,-2.464
2012/03/11,-3.915
2012/03/12,-2.316
2012/03/13,1.912
2012/03/14,3.053
2012/03/15,1.593
2012/03/16,1.621
2012/03/17,1.446
2012/03/18,-0.449
2012/03/19,-0.331
2012/03/20,0.343
2012/03/21,1.03
2012/03/22,0.441
2012/03/23,-0.823
2012/03/24,-1.138
2012/03/25,-1.307
2012/03/26,-0.402
2012/03/27,0.329
2012/03/28,1.773
2012/03/29,2.881
2012/03/30,1.643
2012/03/31,-0.646
2012/04/01,-2.972
2012/04/02,-2.08
2012/04/03,1.534
2012/04/04,2.287
2012/04/05,1.811
2012/04/06,0.554
2012/04/07,-1.36
2012/04/08,-2.612
2012/04/09,-1.529
2012/04/10,3.154
2012/04/11,4.24
2012/04/12,4.532
2012/04/13,1.768
2012/04/14,1.549
2012/04/15,0.477
2012/04/16,1.737
2012/04/17,1.15
2012/04/18,1.768
2012/04/19,0.843
2012/04/20,0.717
2012/04/21,-1.05
2012/04/22,-3.354
2012/04/23,-3.044
2012/04/24,-1.226
2012/04/25,-0.09
2012/04/26,4.731
2012/04/27,1.947
2012/04/28,-0.121
2012/04/29,-0.618
2012/04/30,2.137
2012/05/01,4.86
2012/05/02,5.064
2012/05/03,9.962
2012/05/04,10.924
2012/05/05,7.831
2012/05/06,2.964
2012/05/07,7.701
2012/05/08,9.011
2012/05/09,7.364
2012/05/10,0.686
2012/05/11,2.975
2012/05/12,4.077
2012/05/13,1.049
2012/05/14,9.558
2012/05/15,8.494
2012/05/16,3.113
2012/05/17,-0.912
2012/05/18,2.096
2012/05/19,10.963
2012/05/20,11.112
2012/05/21,8.62
2012/05/22,2.23
2012/05/23,0.375
2012/05/24,-0.484
2012/05/25,0.367
2012/05/26,-1.66
2012/05/27,-1.411
2012/05/28,0.811
2012/05/29,2.033
2012/05/30,0.284
2012/05/31,-3.052
2012/06/01,-1.844
2012/06/02,-7.216
2012/06/03,0.166
2012/06/04,12.18
2012/06/05,14.59
2012/06/06,0.604
2012/06/07,-0.524
2012/06/08,-3.384
2012/06/09,-0.982
2012/06/10,4.312
2012/06/11,3.211
2012/06/12,-4.018
2012/06/13,7.443
2012/06/14,15.628
2012/06/15,13.09
2012/06/16,5.685
2012/06/17,1.437
2012/06/18,-1.808
2012/06/19,-4.013
2012/06/20,-5.706
2012/06/21,-7.658
2012/06/22,-9.18
2012/06/23,-9.681
2012/06/24,-8.899
2012/06/25,-4.6
2012/06/26,-0.392
2012/06/27,2.044
2012/06/28,0.743
2012/06/29,-2.075
2012/06/30,-3.602
2012/07/01,-5.454
2012/07/02,-3.029
2012/07/03,-2.024
2012/07/04,-1.199
2012/07/05,-1.467
2012/07/06,-0.345
2012/07/07,1.37
2012/07/08,-0.489
2012/07/09,0.54
2012/07/10,6.707
2012/07/11,7.069
2012/07/12,2.277
2012/07/13,-0.674
2012/07/14,-2.706
2012/07/15,-1.654
2012/07/16,1.945
2012/07/17,5.561
2012/07/18,5.181
2012/07/19,3.19
2012/07/20,4.05
2012/07/21,3.308
2012/07/22,2.434
2012/07/23,0.87
2012/07/24,-1.711
2012/07/25,-3.366
2012/07/26,-2.434
2012/07/27,-2.731
2012/07/28,0.612
2012/07/29,2.374
2012/07/30,2.652
2012/07/31,5.061
2012/08/01,1.554
2012/08/02,0.011
2012/08/03,-2.533
2012/08/04,-3.244
2012/08/05,-1.342
2012/08/06,1.005
2012/08/07,-0.195
2012/08/08,2.93
2012/08/09,0.638
2012/08/10,-1.781
2012/08/11,-1.014
2012/08/12,0.505
2012/08/13,6.802
2012/08/14,3.874
2012/08/15,7.492
2012/08/16,6.463
2012/08/17,2.801
2012/08/18,-0.556
2012/08/19,-2.223
2012/08/20,-2.969
2012/08/21,-0.837
2012/08/22,-0.682
2012/08/23,-2.717
2012/08/24,-3.614
2012/08/25,-3.143
2012/08/26,-3.73
2012/08/27,-2.468
2012/08/28,-2.47
2012/08/29,-0.691
2012/08/30,0.434
2012/08/31,3.438
2012/09/01,4.637
2012/09/02,1.758
2012/09/03,1.343
2012/09/04,1.837
2012/09/05,2.332
2012/09/06,2.806
2012/09/07,-0.348
2012/09/08,-3.039
2012/09/09,-3.986
2012/09/10,-3.071
2012/09/11,-0.315
2012/09/12,-2.268
2012/09/13,-3.294
2012/09/14,-0.669
2012/09/15,-2.126
2012/09/16,-2.731
2012/09/17,-4.222
2012/09/18,-1.192
2012/09/19,0.926
2012/09/20,1.317
2012/09/21,0.727
2012/09/22,-3.202
2012/09/23,-2.806
2012/09/24,-1.159
2012/09/25,-2.214
2012/09/26,0.863
2012/09/27,0.981
2012/09/28,2.513
2012/09/29,-0.745
2012/09/30,-4.308
2012/10/01,-3.974
2012/10/02,1.078
2012/10/03,1.174
2012/10/04,3.212
2012/10/05,5.644
2012/10/06,4.35
2012/10/07,3.619
2012/10/08,4.194
2012/10/09,2.974
2012/10/10,0.25
2012/10/11,-2.594
2012/10/12,-3.442
2012/10/13,-1.529
2012/10/14,-2.205
2012/10/15,-1.218
2012/10/16,1.116
2012/10/17,1.191
2012/10/18,-0.636
2012/10/19,-2.873
2012/10/20,-1.687
2012/10/21,3.989
2012/10/22,7.574
2012/10/23,3.504
2012/10/24,0.455
2012/10/25,-2.883
2012/10/26,-6.273
2012/10/27,-9.847
2012/10/28,-10.519
2012/10/29,-7.763
2012/10/30,0.247
2012/10/31,3.477
2012/11/01,1.721
2012/11/02,2.808
2012/11/03,0.745
2012/11/04,-0.526
2012/11/05,2.876
2012/11/06,4.586
2012/11/07,6.562
2012/11/08,4.716
2012/11/09,-0.145
2012/11/10,-2.058
2012/11/11,-3.959
2012/11/12,-4.404
2012/11/13,-2.488
2012/11/14,0.462
2012/11/15,5.608
2012/11/16,8.149
2012/11/17,4.847
2012/11/18,2.751
2012/11/19,2.574
2012/11/20,2.33
2012/11/21,2.692
2012/11/22,-0.306
2012/11/23,-1.649
2012/11/24,-2.888
2012/11/25,-0.608
2012/11/26,0.794
2012/11/27,-1.784
2012/11/28,0.206
2012/11/29,1.833
2012/11/30,-0.483
2012/12/01,-0.692
2012/12/02,-5.246
2012/12/03,-7.405
2012/12/04,-3.051
2012/12/05,1.3
2012/12/06,4.709
2012/12/07,3.386
2012/12/08,2.206
2012/12/09,0.935
2012/12/10,1.788
2012/12/11,2.427
2012/12/12,2.369
2012/12/13,4.041
2012/12/14,3.224
2012/12/15,-0.119
2012/12/16,-0.998
2012/12/17,0.866
2012/12/18,4.999
2012/12/19,4.774
2012/12/20,0.812
2012/12/21,1.021
2012/12/22,3.489
2012/12/23,0.186
2012/12/24,-2.309
2012/12/25,-5.455
2012/12/26,-4.287
2012/12/27,-0.148
2012/12/28,3.479
2012/12/29,1.744
2012/12/30,2.372
2012/12/31,-2.092
2013/01/01,-4.193
2013/01/02,-2.117
2013/01/03,0.782
2013/01/04,4.302
2013/01/05,2.519
2013/01/06,-1.278
2013/01/07,-1.027
2013/01/08,-0.778
2013/01/09,0.904
2013/01/10,4.753
2013/01/11,6.145
2013/01/12,3.56
2013/01/13,2.514
2013/01/14,0.529
2013/01/15,-0.49
2013/01/16,1.477
2013/01/17,1.156
2013/01/18,0.844
2013/01/19,2.397
2013/01/20,-0.702
2013/01/21,-2.963
2013/01/22,-2.864
2013/01/23,-1.363
2013/01/24,-0.362
2013/01/25,0.755
2013/01/26,2.27
2013/01/27,3.551
2013/01/28,2.792
2013/01/29,1.71
2013/01/30,-1.655
2013/01/31,-0.866
2013/02/01,2.151
2013/02/02,2.373
2013/02/03,3.442
2013/02/04,2.124
2013/02/05,0.587
2013/02/06,-2.739
2013/02/07,-0.038
2013/02/08,2.058
2013/02/09,1.982
2013/02/10,1.129
2013/02/11,0.735
2013/02/12,0.717
2013/02/13,0.773
2013/02/14,-1.06
2013/02/15,-1.069
2013/02/16,-1.649
2013/02/17,-2.234
2013/02/18,-2.106
2013/02/19,-0.715
2013/02/20,1.486
2013/02/21,1.568
2013/02/22,2.592
2013/02/23,1.874
2013/02/24,0.926
2013/02/25,2.49
2013/02/26,2.412
2013/02/27,1.338
2013/02/28,0.962
2013/03/01,1.047
2013/03/02,-0.745
2013/03/03,-2.071
2013/03/04,-0.48
2013/03/05,-0.713
2013/03/06,0.253
2013/03/07,1.694
2013/03/08,-0.023
2013/03/09,-1.318
2013/03/10,2.04
2013/03/11,1.005
2013/03/12,-2.336
2013/03/13,-2.402
2013/03/14,-1.434
2013/03/15,0.395
2013/03/16,-4.772
2013/03/17,-7.762
2013/03/18,-6.499
2013/03/19,-3.712
2013/03/20,-1.502
2013/03/21,2.289
2013/03/22,5.347
2013/03/23,3.884
2013/03/24,1.818
2013/03/25,-0.031
2013/03/26,-0.913
2013/03/27,-0.116
2013/03/28,2.403
2013/03/29,3.797
2013/03/30,3.075
2013/03/31,-1.305
2013/04/01,-1.823
2013/04/02,1.033
2013/04/03,2.898
2013/04/04,3.914
2013/04/05,2.56
2013/04/06,-0.687
2013/04/07,0.013
2013/04/08,0.465
2013/04/09,1.697
2013/04/10,1.526
2013/04/11,1.997
2013/04/12,0.109
2013/04/13,-2.139
2013/04/14,-2.716
2013/04/15,-2.693
2013/04/16,0.543
2013/04/17,0.169
2013/04/18,-2.622
2013/04/19,-1.294
2013/04/20,-2.374
2013/04/21,-3.915
2013/04/22,-3.686
2013/04/23,0.629
2013/04/24,4.078
2013/04/25,4.396
2013/04/26,1.946
2013/04/27,-2.152
2013/04/28,-4.798
2013/04/29,-3.246
2013/04/30,-2.432
2013/05/01,0.094
2013/05/02,1.609
2013/05/03,1.016
2013/05/04,0.061
2013/05/05,-0.451
2013/05/06,0.131
2013/05/07,1.367
2013/05/08,0.364
2013/05/09,3.449
2013/05/10,5.154
2013/05/11,6.224
2013/05/12,4.059
2013/05/13,1.301
2013/05/14,0.81
2013/05/15,0.282
2013/05/16,-0.605
2013/05/17,-1.5
2013/05/18,-3.072
2013/05/19,-4.554
2013/05/20,-4.652
2013/05/21,-2.857
2013/05/22,-1.741
2013/05/23,0.777
2013/05/24,1.082
2013/05/25,-0.134
2013/05/26,-3.348
2013/05/27,-2.08
2013/05/28,0.507
2013/05/29,1.41
2013/05/30,2.017
2013/05/31,1.282
2013/06/01,0.586
2013/06/02,-0.83
2013/06/03,-0.163
2013/06/04,0.864
2013/06/05,1.064
2013/06/06,0.485
2013/06/07,-0.508
2013/06/08,-1.909
2013/06/09,-3.335
2013/06/10,-3.608
2013/06/11,-2.028
2013/06/12,-1.66
2013/06/13,-2.138
2013/06/14,-0.402
2013/06/15,-2.991
2013/06/16,-2.641
2013/06/17,-0.897
2013/06/18,0.318
2013/06/19,1.1
2013/06/20,2.817
2013/06/21,1.854
2013/06/22,0.19
2013/06/23,-2.366
2013/06/24,-1.974
2013/06/25,-1.036
2013/06/26,-0.08
2013/06/27,0.554
2013/06/28,1.717
2013/06/29,-1.474
2013/06/30,-5.022
2013/07/01,-4.115
2013/07/02,-2.345
2013/07/03,-2.319
2013/07/04,-2.35
2013/07/05,-1.533
2013/07/06,-2.039
2013/07/07,-3.275
2013/07/08,-0.39
2013/07/09,2.121
2013/07/10,2.43
2013/07/11,3.422
2013/07/12,5.08
2013/07/13,1.946
2013/07/14,-1.243
2013/07/15,-2.17
2013/07/16,-1.278
2013/07/17,-0.024
2013/07/18,0.831
2013/07/19,-0.316
2013/07/20,-2.081
2013/07/21,-2.271
2013/07/22,-0.373
2013/07/23,0.404
2013/07/24,1.9
2013/07/25,2.514
2013/07/26,0.708
2013/07/27,-0.705
2013/07/28,-1.154
2013/07/29,0.334
2013/07/30,1.379
2013/07/31,4.005
2013/08/01,5.26
2013/08/02,5.13
2013/08/03,2.554
2013/08/04,-0.01
2013/08/05,0.88
2013/08/06,2.524
2013/08/07,3.899
2013/08/08,4.053
2013/08/09,1.409
2013/08/10,0.128
2013/08/11,-3.522
2013/08/12,-2.49
2013/08/13,-0.277
2013/08/14,0.678
2013/08/15,2.526
2013/08/16,6.354
2013/08/17,3.937
2013/08/18,1.615
2013/08/19,3.556
2013/08/20,2.742
2013/08/21,1.129
2013/08/22,1.378
2013/08/23,-0.782
2013/08/24,-2.75
2013/08/25,-4.979
2013/08/26,-3.196
2013/08/27,0.096
2013/08/28,2.517
2013/08/29,1.943
2013/08/30,1.839
2013/08/31,-1.598
2013/09/01,-3.77
2013/09/02,-3.327
2013/09/03,-2.129
2013/09/04,-0.944
2013/09/05,1.619
2013/09/06,2.85
2013/09/07,0.863
2013/09/08,-1.836
2013/09/09,-0.533
2013/09/10,-0.299
2013/09/11,-1.231
2013/09/12,-0.986
2013/09/13,-2.36
2013/09/14,-3.335
2013/09/15,-0.877
2013/09/16,0.521
2013/09/17,5.053
2013/09/18,4.969
2013/09/19,3.548
2013/09/20,2.08
2013/09/21,-0.307
2013/09/22,-1.924
2013/09/23,0.75
2013/09/24,1.936
2013/09/25,0.327
2013/09/26,-0.186
2013/09/27,-2.581
2013/09/28,-4.749
2013/09/29,-5.741
2013/09/30,-4.063
2013/10/01,0.286
2013/10/02,4.031
2013/10/03,4.502
2013/10/04,1.926
2013/10/05,-1.384
2013/10/06,-3.613
2013/10/07,-3.864
2013/10/08,-3.148
2013/10/09,-0.823
2013/10/10,2.315
2013/10/11,2.334
2013/10/12,1.04
2013/10/13,0.579
2013/10/14,1.891
2013/10/15,2.088
2013/10/16,0.596
2013/10/17,-1.336
2013/10/18,0.837
2013/10/19,1.285
2013/10/20,-0.255
2013/10/21,1.359
2013/10/22,3.417
2013/10/23,1.773
2013/10/24,2.174
2013/10/25,0.975
2013/10/26,-1.989
2013/10/27,-4.398
2013/10/28,-3.487
2013/10/29,-2.394
2013/10/30,-1.881
2013/10/31,0.927
2013/11/01,-0.64
2013/11/02,-3.421
2013/11/03,-5.516
2013/11/04,-3.45
2013/11/05,0.393
2013/11/06,3.456
2013/11/07,5.789
2013/11/08,5.554
2013/11/09,3.406
2013/11/10,2.29
2013/11/11,1.531
2013/11/12,1.204
2013/11/13,2.401
