Date,activeaddresses30std
2016/03/14,82861
2016/03/15,83602
2016/03/16,84780
2016/03/17,84365
2016/03/18,83340
2016/03/19,86742
2016/03/20,89783
2016/03/21,90340
2016/03/22,89377
2016/03/23,93245
2016/03/24,92300
2016/03/25,94247
2016/03/26,91208
2016/03/27,93566
2016/03/28,95384
2016/03/29,104510
2016/03/30,100675
2016/03/31,98132
2016/04/01,91883
2016/04/02,86952
2016/04/03,83335
2016/04/04,79406
2016/04/05,77959
2016/04/06,77432
2016/04/07,77302
2016/04/08,74632
2016/04/09,74774
2016/04/10,76617
2016/04/11,74659
2016/04/12,77895
2016/04/13,78709
2016/04/14,79017
2016/04/15,79300
2016/04/16,79061
2016/04/17,78969
2016/04/18,77928
2016/04/19,76231
2016/04/20,75856
2016/04/21,75865
2016/04/22,72118
2016/04/23,71632
2016/04/24,69354
2016/04/25,70390
2016/04/26,67567
2016/04/27,65641
2016/04/28,49739
2016/04/29,52709
2016/04/30,52011
2016/05/01,53454
2016/05/02,53601
2016/05/03,53668
2016/05/04,53613
2016/05/05,53822
2016/05/06,54084
2016/05/07,55221
2016/05/08,56860
2016/05/09,55980
2016/05/10,51625
2016/05/11,51444
2016/05/12,46932
2016/05/13,46436
2016/05/14,46205
2016/05/15,46203
2016/05/16,47017
2016/05/17,47868
2016/05/18,50725
2016/05/19,50841
2016/05/20,51085
2016/05/21,51082
2016/05/22,50987
2016/05/23,51695
2016/05/24,54602
2016/05/25,55105
2016/05/26,53767
2016/05/27,55855
2016/05/28,56401
2016/05/29,55625
2016/05/30,61695
2016/05/31,60301
2016/06/01,61472
2016/06/02,61930
2016/06/03,62483
2016/06/04,61991
2016/06/05,61224
2016/06/06,59031
2016/06/07,54091
2016/06/08,54002
2016/06/09,55697
2016/06/10,56146
2016/06/11,56100
2016/06/12,54675
2016/06/13,59026
2016/06/14,56944
2016/06/15,60765
2016/06/16,64937
2016/06/17,69079
2016/06/18,69705
2016/06/19,67276
2016/06/20,66547
2016/06/21,67479
2016/06/22,67247
2016/06/23,68825
2016/06/24,68969
2016/06/25,68141
2016/06/26,68170
2016/06/27,70533
2016/06/28,63198
2016/06/29,64467
2016/06/30,64224
2016/07/01,64240
2016/07/02,66335
2016/07/03,71156
2016/07/04,69493
2016/07/05,68328
2016/07/06,72124
2016/07/07,75553
2016/07/08,77729
2016/07/09,80008
2016/07/10,87651
2016/07/11,87118
2016/07/12,89241
2016/07/13,91265
2016/07/14,91523
2016/07/15,90097
2016/07/16,86611
2016/07/17,84021
2016/07/18,79901
2016/07/19,80154
2016/07/20,78651
2016/07/21,69595
2016/07/22,67575
2016/07/23,60610
2016/07/24,57938
2016/07/25,50790
2016/07/26,49946
2016/07/27,50523
2016/07/28,50051
2016/07/29,116411
2016/07/30,119452
2016/07/31,118018
2016/08/01,119606
2016/08/02,122821
2016/08/03,123171
2016/08/04,123605
2016/08/05,123868
2016/08/06,123899
2016/08/07,123914
2016/08/08,126683
2016/08/09,125804
2016/08/10,129307
2016/08/11,130994
2016/08/12,130493
2016/08/13,130443
2016/08/14,130400
2016/08/15,131787
2016/08/16,134229
2016/08/17,135497
2016/08/18,135362
2016/08/19,135189
2016/08/20,135763
2016/08/21,136229
2016/08/22,136727
2016/08/23,135998
2016/08/24,136706
2016/08/25,136695
2016/08/26,136716
2016/08/27,136778
2016/08/28,79711
2016/08/29,65416
2016/08/30,66496
2016/08/31,66511
2016/09/01,65351
2016/09/02,65177
2016/09/03,65898
2016/09/04,68444
2016/09/05,67364
2016/09/06,65943
2016/09/07,66451
2016/09/08,66430
2016/09/09,63720
2016/09/10,63821
2016/09/11,65014
2016/09/12,65233
2016/09/13,65035
2016/09/14,64361
2016/09/15,60660
2016/09/16,59383
2016/09/17,59989
2016/09/18,65393
2016/09/19,64876
2016/09/20,64215
2016/09/21,64201
2016/09/22,63783
2016/09/23,62562
2016/09/24,61691
2016/09/25,62463
2016/09/26,64419
2016/09/27,60710
2016/09/28,61245
2016/09/29,60587
2016/09/30,64529
2016/10/01,64394
2016/10/02,65597
2016/10/03,79228
2016/10/04,80377
2016/10/05,83015
2016/10/06,88385
2016/10/07,89967
2016/10/08,90353
2016/10/09,89873
2016/10/10,88304
2016/10/11,89452
2016/10/12,89452
2016/10/13,89470
2016/10/14,88833
2016/10/15,89709
2016/10/16,91438
2016/10/17,91539
2016/10/18,83598
2016/10/19,83587
2016/10/20,88460
2016/10/21,90060
2016/10/22,89360
2016/10/23,90387
2016/10/24,91439
2016/10/25,92670
2016/10/26,97300
2016/10/27,113362
2016/10/28,113109
2016/10/29,113123
2016/10/30,116472
2016/10/31,116033
2016/11/01,113375
2016/11/02,110005
2016/11/03,109700
2016/11/04,109572
2016/11/05,108192
2016/11/06,108231
2016/11/07,109531
2016/11/08,113843
2016/11/09,113216
2016/11/10,112981
2016/11/11,112416
2016/11/12,111084
2016/11/13,110851
2016/11/14,108565
2016/11/15,104476
2016/11/16,104631
2016/11/17,104697
2016/11/18,100152
2016/11/19,99647
2016/11/20,99646
2016/11/21,96868
2016/11/22,87730
2016/11/23,89414
2016/11/24,95822
2016/11/25,97861
2016/11/26,90314
2016/11/27,90012
2016/11/28,92573
2016/11/29,81417
2016/11/30,81043
2016/12/01,81057
2016/12/02,86694
2016/12/03,89587
2016/12/04,86191
2016/12/05,84287
2016/12/06,87935
2016/12/07,92196
2016/12/08,92065
2016/12/09,92232
2016/12/10,95163
2016/12/11,95647
2016/12/12,94090
2016/12/13,87491
2016/12/14,88154
2016/12/15,88820
2016/12/16,88668
2016/12/17,90832
2016/12/18,96994
2016/12/19,96135
2016/12/20,94950
2016/12/21,96902
2016/12/22,96019
2016/12/23,96054
2016/12/24,98448
2016/12/25,111962
2016/12/26,111922
2016/12/27,110707
2016/12/28,108352
2016/12/29,108445
2016/12/30,108536
2016/12/31,109172
2017/01/01,115778
2017/01/02,115011
2017/01/03,114614
2017/01/04,113548
2017/01/05,103918
2017/01/06,103005
2017/01/07,102901
2017/01/08,103333
2017/01/09,101966
2017/01/10,101639
2017/01/11,101811
2017/01/12,101844
2017/01/13,102426
2017/01/14,104428
2017/01/15,106989
2017/01/16,106797
2017/01/17,103340
2017/01/18,103531
2017/01/19,106391
2017/01/20,103884
2017/01/21,101387
2017/01/22,102470
2017/01/23,100206
2017/01/24,90073
2017/01/25,92976
2017/01/26,96578
2017/01/27,98403
2017/01/28,98124
2017/01/29,97920
2017/01/30,97274
2017/01/31,84382
2017/02/01,93088
2017/02/02,93220
2017/02/03,94261
2017/02/04,94650
2017/02/05,90951
2017/02/06,90844
2017/02/07,92320
2017/02/08,90764
2017/02/09,94241
2017/02/10,92748
2017/02/11,91673
2017/02/12,95728
2017/02/13,90671
2017/02/14,83205
2017/02/15,79862
2017/02/16,79623
2017/02/17,80137
2017/02/18,79595
2017/02/19,82712
2017/02/20,82241
2017/02/21,76247
2017/02/22,75888
2017/02/23,75752
2017/02/24,81083
2017/02/25,80111
2017/02/26,79766
2017/02/27,79698
2017/02/28,79831
2017/03/01,78557
2017/03/02,78824
2017/03/03,74579
2017/03/04,77292
2017/03/05,77527
2017/03/06,77818
2017/03/07,81454
2017/03/08,82026
2017/03/09,81642
2017/03/10,84564
2017/03/11,82510
2017/03/12,87385
2017/03/13,86145
2017/03/14,80728
2017/03/15,80148
2017/03/16,104202
2017/03/17,106910
2017/03/18,107776
2017/03/19,108012
2017/03/20,164319
2017/03/21,162767
2017/03/22,165654
2017/03/23,165667
2017/03/24,166244
2017/03/25,166729
2017/03/26,165695
2017/03/27,167659
2017/03/28,171680
2017/03/29,171309
2017/03/30,172316
2017/03/31,172588
2017/04/01,172527
2017/04/02,171531
2017/04/03,172390
2017/04/04,172263
2017/04/05,173979
2017/04/06,173384
2017/04/07,173896
2017/04/08,174145
2017/04/09,172947
2017/04/10,172905
2017/04/11,172468
2017/04/12,172459
2017/04/13,171227
2017/04/14,171682
2017/04/15,157459
2017/04/16,157962
2017/04/17,158407
2017/04/18,188916
2017/04/19,256965
2017/04/20,328942
2017/04/21,381054
2017/04/22,381032
2017/04/23,378808
2017/04/24,378657
2017/04/25,380010
2017/04/26,382625
2017/04/27,378938
2017/04/28,378579
2017/04/29,382036
2017/04/30,382641
2017/05/01,382067
2017/05/02,385017
2017/05/03,382400
2017/05/04,390022
2017/05/05,387228
2017/05/06,395955
2017/05/07,397154
2017/05/08,404655
2017/05/09,406861
2017/05/10,407255
2017/05/11,405408
2017/05/12,406825
2017/05/13,410274
2017/05/14,418555
2017/05/15,421100
2017/05/16,420965
2017/05/17,423073
2017/05/18,412548
2017/05/19,352723
2017/05/20,274068
2017/05/21,143483
2017/05/22,142039
2017/05/23,143512
2017/05/24,135926
2017/05/25,135490
2017/05/26,136182
2017/05/27,134068
2017/05/28,129831
2017/05/29,192458
2017/05/30,192189
2017/05/31,189309
2017/06/01,189820
2017/06/02,186792
2017/06/03,190015
2017/06/04,185832
2017/06/05,182977
2017/06/06,183155
2017/06/07,183992
2017/06/08,184229
2017/06/09,183440
2017/06/10,183129
2017/06/11,189300
2017/06/12,190369
2017/06/13,185200
2017/06/14,185684
2017/06/15,179399
2017/06/16,179676
2017/06/17,182369
2017/06/18,188189
2017/06/19,187843
2017/06/20,187442
2017/06/21,188218
2017/06/22,183803
2017/06/23,183766
2017/06/24,185052
2017/06/25,195765
2017/06/26,192955
2017/06/27,190912
2017/06/28,142180
2017/06/29,143919
2017/06/30,140350
2017/07/01,139021
2017/07/02,142893
2017/07/03,126950
2017/07/04,126847
2017/07/05,128681
2017/07/06,125762
2017/07/07,111065
2017/07/08,104317
2017/07/09,113836
2017/07/10,115651
2017/07/11,120085
2017/07/12,120290
2017/07/13,117123
2017/07/14,116785
2017/07/15,108958
2017/07/16,107856
2017/07/17,107831
2017/07/18,111747
2017/07/19,112425
2017/07/20,109784
2017/07/21,109865
2017/07/22,109546
2017/07/23,117935
2017/07/24,118196
2017/07/25,109625
2017/07/26,109871
2017/07/27,109835
2017/07/28,107952
2017/07/29,106002
2017/07/30,112531
2017/07/31,112872
2017/08/01,126242
2017/08/02,127849
2017/08/03,131520
2017/08/04,131781
2017/08/05,131418
2017/08/06,132392
2017/08/07,132887
2017/08/08,136509
2017/08/09,133982
2017/08/10,128362
2017/08/11,129363
2017/08/12,129376
2017/08/13,129767
2017/08/14,129748
2017/08/15,141001
2017/08/16,140958
2017/08/17,151258
2017/08/18,150477
2017/08/19,151189
2017/08/20,153349
2017/08/21,155514
2017/08/22,162602
2017/08/23,171248
2017/08/24,173947
2017/08/25,175204
2017/08/26,176553
2017/08/27,178989
2017/08/28,178976
2017/08/29,176241
2017/08/30,181012
2017/08/31,171463
2017/09/01,170638
2017/09/02,164945
2017/09/03,168566
2017/09/04,169857
2017/09/05,163499
2017/09/06,166966
2017/09/07,163764
2017/09/08,167129
2017/09/09,169320
2017/09/10,174241
2017/09/11,174217
2017/09/12,174510
2017/09/13,174249
2017/09/14,167926
2017/09/15,171756
2017/09/16,163240
2017/09/17,169581
2017/09/18,169947
2017/09/19,208687
2017/09/20,207409
2017/09/21,194865
2017/09/22,189596
2017/09/23,190693
2017/09/24,194286
2017/09/25,192470
2017/09/26,191533
2017/09/27,191461
2017/09/28,192195
2017/09/29,190141
2017/09/30,189280
2017/10/01,188257
2017/10/02,194232
2017/10/03,194736
2017/10/04,194540
2017/10/05,192070
2017/10/06,191849
2017/10/07,189918
2017/10/08,184262
2017/10/09,185676
2017/10/10,187061
2017/10/11,188652
2017/10/12,190915
2017/10/13,193776
2017/10/14,199522
2017/10/15,201856
2017/10/16,207193
2017/10/17,208631
2017/10/18,210940
2017/10/19,171732
2017/10/20,172695
2017/10/21,174177
2017/10/22,179474
2017/10/23,171983
2017/10/24,167055
2017/10/25,169424
2017/10/26,168454
2017/10/27,167273
2017/10/28,295444
2017/10/29,377733
2017/10/30,439797
2017/10/31,491695
2017/11/01,534235
2017/11/02,571073
2017/11/03,604526
2017/11/04,634211
2017/11/05,656684
2017/11/06,679245
2017/11/07,687406
2017/11/08,691310
2017/11/09,698042
2017/11/10,699102
2017/11/11,695874
2017/11/12,692065
2017/11/13,694466
2017/11/14,694173
2017/11/15,691461
2017/11/16,704493
2017/11/17,712630
2017/11/18,709356
2017/11/19,712948
2017/11/20,720702
2017/11/21,723944
2017/11/22,723466
2017/11/23,723995
2017/11/24,723300
2017/11/25,732053
2017/11/26,739997
2017/11/27,733374
2017/11/28,719341
2017/11/29,709433
2017/11/30,689237
2017/12/01,664305
2017/12/02,624596
2017/12/03,578408
2017/12/04,529715
2017/12/05,465399
2017/12/06,388125
2017/12/07,389373
2017/12/08,394154
2017/12/09,399922
2017/12/10,401892
2017/12/11,393078
2017/12/12,368628
2017/12/13,378030
2017/12/14,388140
2017/12/15,384718
2017/12/16,203993
2017/12/17,205480
2017/12/18,194604
2017/12/19,191116
2017/12/20,188172
2017/12/21,187496
2017/12/22,174469
2017/12/23,171294
2017/12/24,162466
2017/12/25,171742
2017/12/26,176583
2017/12/27,175949
2017/12/28,175428
2017/12/29,174649
2017/12/30,176232
2017/12/31,178946
2018/01/01,176199
2018/01/02,173728
2018/01/03,172748
2018/01/04,178898
2018/01/05,172362
2018/01/06,174513
2018/01/07,175297
2018/01/08,176986
2018/01/09,177460
2018/01/10,177776
2018/01/11,183642
2018/01/12,176662
2018/01/13,167079
2018/01/14,168606
2018/01/15,173495
2018/01/16,171330
2018/01/17,169047
2018/01/18,167400
2018/01/19,168914
2018/01/20,169420
2018/01/21,169850
2018/01/22,173908
2018/01/23,179928
2018/01/24,172632
2018/01/25,172967
2018/01/26,185601
2018/01/27,190677
2018/01/28,211074
2018/01/29,227735
2018/01/30,236156
2018/01/31,259337
2018/02/01,260930
2018/02/02,261005
2018/02/03,261538
2018/02/04,272517
2018/02/05,261169
2018/02/06,253319
2018/02/07,244728
2018/02/08,241197
2018/02/09,232581
2018/02/10,215302
2018/02/11,199903
2018/02/12,198131
2018/02/13,197236
2018/02/14,197334
2018/02/15,196215
2018/02/16,183613
2018/02/17,169457
2018/02/18,165561
2018/02/19,159008
2018/02/20,153122
2018/02/21,151518
2018/02/22,149954
2018/02/23,139678
2018/02/24,139267
2018/02/25,162942
2018/02/26,167643
2018/02/27,169370
2018/02/28,169419
2018/03/01,168995
2018/03/02,168027
2018/03/03,169650
2018/03/04,165785
2018/03/05,165076
2018/03/06,163760
2018/03/07,163251
2018/03/08,153013
2018/03/09,153544
2018/03/10,153805
2018/03/11,153714
2018/03/12,153542
2018/03/13,152132
2018/03/14,161776
2018/03/15,169235
2018/03/16,166526
2018/03/17,192590
2018/03/18,204153
2018/03/19,208703
2018/03/20,216422
2018/03/21,220126
2018/03/22,224879
2018/03/23,227284
2018/03/24,235884
2018/03/25,249702
2018/03/26,251456
2018/03/27,248304
2018/03/28,251294
2018/03/29,254109
2018/03/30,252261
2018/03/31,255377
2018/04/01,263586
2018/04/02,255507
2018/04/03,251717
2018/04/04,247084
2018/04/05,237880
2018/04/06,217668
2018/04/07,197359
2018/04/08,187434
2018/04/09,178111
2018/04/10,159224
2018/04/11,122286
2018/04/12,102634
2018/04/13,106602
2018/04/14,106254
2018/04/15,105277
2018/04/16,103886
2018/04/17,106342
2018/04/18,106335
2018/04/19,108390
2018/04/20,114008
2018/04/21,115337
2018/04/22,114909
2018/04/23,117311
2018/04/24,126027
2018/04/25,131034
2018/04/26,133950
2018/04/27,136832
2018/04/28,136660
2018/04/29,137631
2018/04/30,133245
2018/05/01,125531
2018/05/02,122712
2018/05/03,123840
2018/05/04,127548
2018/05/05,126443
2018/05/06,126980
2018/05/07,122191
2018/05/08,105535
2018/05/09,102114
2018/05/10,100134
2018/05/11,97923
2018/05/12,97884
2018/05/13,113599
2018/05/14,107390
2018/05/15,105621
2018/05/16,105629
2018/05/17,105631
2018/05/18,109351
2018/05/19,114862
2018/05/20,123539
2018/05/21,123579
2018/05/22,120158
2018/05/23,120019
2018/05/24,110814
2018/05/25,108324
2018/05/26,113519
2018/05/27,121711
2018/05/28,121572
2018/05/29,119683
2018/05/30,119161
2018/05/31,118724
2018/06/01,124199
2018/06/02,125696
2018/06/03,121915
2018/06/04,126177
2018/06/05,126380
2018/06/06,126021
2018/06/07,124178
2018/06/08,125408
2018/06/09,129053
2018/06/10,131947
2018/06/11,131848
2018/06/12,122618
2018/06/13,121729
2018/06/14,121019
2018/06/15,122320
2018/06/16,129167
2018/06/17,127960
2018/06/18,126583
2018/06/19,121808
2018/06/20,122042
2018/06/21,122067
2018/06/22,120443
2018/06/23,123678
2018/06/24,126557
2018/06/25,123727
2018/06/26,117103
2018/06/27,117095
2018/06/28,117448
2018/06/29,117206
2018/06/30,116440
2018/07/01,108916
2018/07/02,110356
2018/07/03,114393
2018/07/04,108945
2018/07/05,106140
2018/07/06,110541
2018/07/07,112118
2018/07/08,111706
2018/07/09,111213
2018/07/10,114009
2018/07/11,114362
2018/07/12,123933
2018/07/13,143487
2018/07/14,146228
2018/07/15,147155
2018/07/16,141017
2018/07/17,135620
2018/07/18,145373
2018/07/19,145929
2018/07/20,144770
2018/07/21,147736
2018/07/22,153527
2018/07/23,152263
2018/07/24,148335
2018/07/25,155836
2018/07/26,155801
2018/07/27,158523
2018/07/28,157979
2018/07/29,163172
2018/07/30,162734
2018/07/31,157196
2018/08/01,158251
2018/08/02,157642
2018/08/03,159229
2018/08/04,158871
2018/08/05,164456
2018/08/06,157794
2018/08/07,151796
2018/08/08,151764
2018/08/09,151399
2018/08/10,151341
2018/08/11,151225
2018/08/12,146653
2018/08/13,145907
2018/08/14,140822
2018/08/15,141096
2018/08/16,140958
2018/08/17,135603
2018/08/18,136771
2018/08/19,141829
2018/08/20,137530
2018/08/21,129060
2018/08/22,128376
2018/08/23,126484
2018/08/24,119451
2018/08/25,120076
2018/08/26,118426
2018/08/27,121523
2018/08/28,118664
2018/08/29,121377
2018/08/30,121121
2018/08/31,122132
2018/09/01,122001
2018/09/02,122308
2018/09/03,120475
2018/09/04,112783
2018/09/05,112978
2018/09/06,112682
2018/09/07,117798
2018/09/08,118448
2018/09/09,120838
2018/09/10,118035
2018/09/11,109142
2018/09/12,108293
2018/09/13,108361
2018/09/14,106506
2018/09/15,106831
2018/09/16,111780
2018/09/17,109809
2018/09/18,101338
2018/09/19,101331
2018/09/20,101387
2018/09/21,105187
2018/09/22,105028
2018/09/23,107702
2018/09/24,105979
2018/09/25,99755
2018/09/26,97476
2018/09/27,94893
2018/09/28,96653
2018/09/29,97513
2018/09/30,97525
2018/10/01,100778
2018/10/02,95968
2018/10/03,97398
2018/10/04,97513
2018/10/05,97863
2018/10/06,96819
2018/10/07,92283
2018/10/08,91163
2018/10/09,84749
2018/10/10,84904
2018/10/11,88203
2018/10/12,90273
2018/10/13,91018
2018/10/14,96854
2018/10/15,99445
2018/10/16,89666
2018/10/17,89726
2018/10/18,90422
2018/10/19,93375
2018/10/20,94362
2018/10/21,94803
2018/10/22,93491
2018/10/23,88073
2018/10/24,88025
2018/10/25,88385
2018/10/26,89186
2018/10/27,92796
2018/10/28,94265
2018/10/29,92886
2018/10/30,88932
2018/10/31,89893
2018/11/01,90946
2018/11/02,93219
2018/11/03,93206
2018/11/04,93704
2018/11/05,93555
2018/11/06,92389
2018/11/07,93753
2018/11/08,94889
2018/11/09,96635
2018/11/10,97947
2018/11/11,98682
2018/11/12,96979
2018/11/13,86555
2018/11/14,84953
2018/11/15,86052
2018/11/16,88024
2018/11/17,90814
2018/11/18,98049
2018/11/19,96287
2018/11/20,95385
2018/11/21,95878
2018/11/22,95442
2018/11/23,95044
2018/11/24,98929
2018/11/25,104880
2018/11/26,101977
2018/11/27,97678
2018/11/28,99186
2018/11/29,99712
2018/11/30,100756
2018/12/01,100511
2018/12/02,109734
2018/12/03,111205
2018/12/04,111668
2018/12/05,109416
2018/12/06,109587
2018/12/07,107966
2018/12/08,107418
2018/12/09,109970
2018/12/10,110012
2018/12/11,110053
2018/12/12,108229
2018/12/13,107829
2018/12/14,111071
2018/12/15,106530
2018/12/16,103988
2018/12/17,106911
2018/12/18,103165
2018/12/19,106021
2018/12/20,97108
2018/12/21,98960
2018/12/22,98355
2018/12/23,101011
2018/12/24,100361
2018/12/25,105093
2018/12/26,106408
2018/12/27,106195
2018/12/28,106980
2018/12/29,108109
2018/12/30,109935
2018/12/31,111422
2019/01/01,119333
2019/01/02,119196
2019/01/03,117112
2019/01/04,116955
2019/01/05,117061
2019/01/06,117148
2019/01/07,116776
2019/01/08,113430
2019/01/09,113893
2019/01/10,115097
2019/01/11,115194
2019/01/12,116736
2019/01/13,115509
2019/01/14,115005
2019/01/15,115175
2019/01/16,113271
2019/01/17,112854
2019/01/18,107931
2019/01/19,106982
2019/01/20,103601
2019/01/21,103803
2019/01/22,103051
2019/01/23,108211
2019/01/24,106704
2019/01/25,106417
2019/01/26,105532
2019/01/27,106923
2019/01/28,107581
2019/01/29,106929
2019/01/30,106450
2019/01/31,94113
2019/02/01,97810
2019/02/02,98032
2019/02/03,101200
2019/02/04,99085
2019/02/05,95176
2019/02/06,98912
2019/02/07,99827
2019/02/08,101377
2019/02/09,100644
2019/02/10,105780
2019/02/11,102611
2019/02/12,122297
2019/02/13,133203
2019/02/14,133146
2019/02/15,132639
2019/02/16,132457
2019/02/17,135069
2019/02/18,133900
2019/02/19,130313
2019/02/20,132218
2019/02/21,131994
2019/02/22,136987
2019/02/23,138645
2019/02/24,140826
2019/02/25,140223
2019/02/26,135868
2019/02/27,136053
2019/02/28,135984
2019/03/01,136451
2019/03/02,136529
2019/03/03,141183
2019/03/04,139819
2019/03/05,135066
2019/03/06,136763
2019/03/07,137873
2019/03/08,138446
2019/03/09,138819
2019/03/10,145634
2019/03/11,146594
2019/03/12,137749
2019/03/13,137679
2019/03/14,126433
2019/03/15,122595
2019/03/16,122219
2019/03/17,127272
2019/03/18,127376
2019/03/19,123792
2019/03/20,126207
2019/03/21,127031
2019/03/22,127516
2019/03/23,129493
2019/03/24,131647
2019/03/25,128051
2019/03/26,122216
2019/03/27,127393
2019/03/28,128837
2019/03/29,131712
2019/03/30,131943
2019/03/31,132605
2019/04/01,131626
2019/04/02,138097
2019/04/03,145500
2019/04/04,149582
2019/04/05,162862
2019/04/06,164349
2019/04/07,166106
2019/04/08,165418
2019/04/09,153206
2019/04/10,154613
2019/04/11,158427
2019/04/12,159812
2019/04/13,163760
2019/04/14,168879
2019/04/15,166777
2019/04/16,154004
2019/04/17,153470
2019/04/18,153293
2019/04/19,155363
2019/04/20,161141
2019/04/21,161215
2019/04/22,159343
2019/04/23,148239
2019/04/24,155130
2019/04/25,152884
2019/04/26,152397
2019/04/27,156187
2019/04/28,161974
2019/04/29,162108
2019/04/30,161402
2019/05/01,161797
2019/05/02,153590
2019/05/03,150881
2019/05/04,153172
2019/05/05,146542
2019/05/06,144660
2019/05/07,141523
2019/05/08,144710
2019/05/09,145343
2019/05/10,143904
2019/05/11,140091
2019/05/12,142812
2019/05/13,144841
2019/05/14,143068
2019/05/15,145742
2019/05/16,152008
2019/05/17,160019
2019/05/18,161414
2019/05/19,160970
2019/05/20,153152
2019/05/21,158163
2019/05/22,155009
2019/05/23,153635
2019/05/24,151055
2019/05/25,152773
2019/05/26,158454
2019/05/27,154489
2019/05/28,147580
2019/05/29,149334
2019/05/30,149682
2019/05/31,150407
2019/06/01,151862
2019/06/02,157542
2019/06/03,149480
2019/06/04,134924
2019/06/05,136603
2019/06/06,133569
2019/06/07,133637
2019/06/08,146094
2019/06/09,159865
2019/06/10,158590
2019/06/11,158578
2019/06/12,157434
2019/06/13,157606
2019/06/14,160264
2019/06/15,159627
2019/06/16,161994
2019/06/17,162086
2019/06/18,165784
2019/06/19,167916
2019/06/20,165373
2019/06/21,162765
2019/06/22,163185
2019/06/23,167074
2019/06/24,171250
2019/06/25,163898
2019/06/26,176640
2019/06/27,174623
2019/06/28,181135
2019/06/29,181899
2019/06/30,187422
2019/07/01,186318
2019/07/02,179156
2019/07/03,175505
2019/07/04,175609
2019/07/05,174379
2019/07/06,180649
2019/07/07,192375
2019/07/08,181523
2019/07/09,164471
2019/07/10,164605
2019/07/11,164823
2019/07/12,165663
2019/07/13,173717
2019/07/14,188018
2019/07/15,189152
2019/07/16,182881
2019/07/17,185115
2019/07/18,185055
2019/07/19,186582
2019/07/20,187230
2019/07/21,205059
2019/07/22,206358
2019/07/23,203707
2019/07/24,194399
2019/07/25,190585
2019/07/26,170021
2019/07/27,175000
2019/07/28,171777
2019/07/29,165641
2019/07/30,164334
2019/07/31,162945
2019/08/01,159795
2019/08/02,150759
2019/08/03,150938
2019/08/04,152218
2019/08/05,153990
2019/08/06,156804
2019/08/07,155999
2019/08/08,155725
2019/08/09,153936
2019/08/10,155032
2019/08/11,152709
2019/08/12,153324
2019/08/13,156686
2019/08/14,157151
2019/08/15,154662
2019/08/16,155144
2019/08/17,161574
2019/08/18,173199
2019/08/19,172576
2019/08/20,164638
2019/08/21,165371
2019/08/22,167621
2019/08/23,170160
2019/08/24,168915
2019/08/25,177027
2019/08/26,173137
2019/08/27,163726
2019/08/28,164043
2019/08/29,164430
2019/08/30,162591
2019/08/31,165129
2019/09/01,167449
2019/09/02,166251
2019/09/03,164532
2019/09/04,162314
2019/09/05,155777
2019/09/06,155060
2019/09/07,153280
2019/09/08,157527
2019/09/09,156931
2019/09/10,154498
2019/09/11,156762
2019/09/12,149385
2019/09/13,148982
2019/09/14,149515
2019/09/15,154124
2019/09/16,149131
2019/09/17,135437
2019/09/18,144413
2019/09/19,144418
2019/09/20,144142
2019/09/21,143213
2019/09/22,145093
2019/09/23,145096
2019/09/24,137364
2019/09/25,140986
2019/09/26,141050
2019/09/27,141815
2019/09/28,143703
2019/09/29,152425
2019/09/30,148725
2019/10/01,141854
2019/10/02,141901
2019/10/03,139650
2019/10/04,139675
2019/10/05,140757
2019/10/06,146131
2019/10/07,143786
2019/10/08,136635
2019/10/09,137866
2019/10/10,133352
2019/10/11,129838
2019/10/12,132924
2019/10/13,141131
2019/10/14,141633
2019/10/15,137227
2019/10/16,135886
2019/10/17,134852
2019/10/18,121385
2019/10/19,121457
2019/10/20,125485
2019/10/21,126385
2019/10/22,124020
2019/10/23,124714
2019/10/24,117052
2019/10/25,111065
2019/10/26,113716
2019/10/27,117786
2019/10/28,117308
2019/10/29,110850
2019/10/30,110621
2019/10/31,107712
2019/11/01,111109
2019/11/02,111616
2019/11/03,113087
2019/11/04,112752
2019/11/05,110862
2019/11/06,118125
2019/11/07,118571
2019/11/08,118380
2019/11/09,118248
2019/11/10,123328
2019/11/11,118871
2019/11/12,108820
2019/11/13,108758
2019/11/14,108693
2019/11/15,108708
2019/11/16,108559
2019/11/17,113661
2019/11/18,112530
2019/11/19,111755
2019/11/20,111766
2019/11/21,114959
2019/11/22,115830
2019/11/23,115965
2019/11/24,124910
2019/11/25,125959
2019/11/26,121321
2019/11/27,127663
2019/11/28,127551
2019/11/29,127706
2019/11/30,128481
2019/12/01,132012
2019/12/02,131170
2019/12/03,127755
2019/12/04,128559
2019/12/05,125258
2019/12/06,119615
2019/12/07,120110
2019/12/08,128147
2019/12/09,129582
2019/12/10,127962
2019/12/11,130811
2019/12/12,128964
2019/12/13,127695
2019/12/14,129814
2019/12/15,137626
2019/12/16,140729
2019/12/17,144323
2019/12/18,143870
2019/12/19,137847
2019/12/20,137725
2019/12/21,137530
2019/12/22,143523
2019/12/23,143500
2019/12/24,136446
2019/12/25,142546
2019/12/26,143923
2019/12/27,136525
2019/12/28,137333
2019/12/29,141089
2019/12/30,141734
2019/12/31,138328
2020/01/01,148387
2020/01/02,147382
2020/01/03,145578
2020/01/04,145625
2020/01/05,147461
2020/01/06,147476
2020/01/07,144435
2020/01/08,141621
2020/01/09,141364
2020/01/10,140096
