Date,transactions30mom
2014/04/30,-1361
2014/05/01,-4483
2014/05/02,-6896
2014/05/03,-12805
2014/05/04,-13879
2014/05/05,12014
2014/05/06,27175
2014/05/07,4007
2014/05/08,1063
2014/05/09,1131
2014/05/10,-11635
2014/05/11,-13125
2014/05/12,26675
2014/05/13,18214
2014/05/14,-368
2014/05/15,2095
2014/05/16,-3254
2014/05/17,-11683
2014/05/18,-7096
2014/05/19,10570
2014/05/20,22478
2014/05/21,10791
2014/05/22,-4717
2014/05/23,-1144
2014/05/24,-19825
2014/05/25,-15063
2014/05/26,14837
2014/05/27,15936
2014/05/28,7775
2014/05/29,335
2014/05/30,1459
2014/05/31,-7457
2014/06/01,-4773
2014/06/02,10226
2014/06/03,17899
2014/06/04,-2765
2014/06/05,-10241
2014/06/06,-7463
2014/06/07,-17715
2014/06/08,-17951
2014/06/09,3482
2014/06/10,10711
2014/06/11,-11573
2014/06/12,-4623
2014/06/13,-5082
2014/06/14,-21304
2014/06/15,-11455
2014/06/16,14736
2014/06/17,20153
2014/06/18,-196
2014/06/19,-9056
2014/06/20,-11535
2014/06/21,-22184
2014/06/22,-22721
2014/06/23,7322
2014/06/24,7290
2014/06/25,-2639
2014/06/26,-7127
2014/06/27,-9400
2014/06/28,-11011
2014/06/29,-16023
2014/06/30,18074
2014/07/01,14263
2014/07/02,2350
2014/07/03,-6807
2014/07/04,-5545
2014/07/05,-16991
2014/07/06,-10206
2014/07/07,13481
2014/07/08,21795
2014/07/09,8633
2014/07/10,1307
2014/07/11,-3760
2014/07/12,-11275
2014/07/13,-12319
2014/07/14,9208
2014/07/15,18431
2014/07/16,-2647
2014/07/17,-3832
2014/07/18,160
2014/07/19,-2911
2014/07/20,-5349
2014/07/21,13048
2014/07/22,16792
2014/07/23,6697
2014/07/24,1438
2014/07/25,-2875
2014/07/26,-5062
2014/07/27,-10931
2014/07/28,10384
2014/07/29,12521
2014/07/30,-4118
2014/07/31,297
2014/08/01,1167
2014/08/02,-7884
2014/08/03,-5861
2014/08/04,17917
2014/08/05,20691
2014/08/06,15702
2014/08/07,-214
2014/08/08,-213
2014/08/09,-4039
2014/08/10,-1185
2014/08/11,22096
2014/08/12,24551
2014/08/13,12967
2014/08/14,6745
2014/08/15,7601
2014/08/16,1755
2014/08/17,-3837
2014/08/18,13184
2014/08/19,22708
2014/08/20,9638
2014/08/21,6283
2014/08/22,104
2014/08/23,-8702
2014/08/24,-4786
2014/08/25,13558
2014/08/26,20649
2014/08/27,9818
2014/08/28,6997
2014/08/29,2463
2014/08/30,-8575
2014/08/31,-10191
2014/09/01,15421
2014/09/02,18295
2014/09/03,3980
2014/09/04,-2036
2014/09/05,-12345
2014/09/06,-6563
2014/09/07,-7942
2014/09/08,15205
2014/09/09,23930
2014/09/10,-2992
2014/09/11,-10952
2014/09/12,-7363
2014/09/13,-17837
2014/09/14,-5531
2014/09/15,10692
2014/09/16,27010
2014/09/17,7559
2014/09/18,2631
2014/09/19,-4407
2014/09/20,-9693
2014/09/21,-7205
2014/09/22,15469
2014/09/23,20584
2014/09/24,5061
2014/09/25,5864
2014/09/26,-1991
2014/09/27,-5451
2014/09/28,-6134
2014/09/29,16755
2014/09/30,20286
2014/10/01,8377
2014/10/02,186
2014/10/03,3249
2014/10/04,-4174
2014/10/05,-732
2014/10/06,14698
2014/10/07,18738
2014/10/08,3052
2014/10/09,975
2014/10/10,8502
2014/10/11,-980
2014/10/12,-4869
2014/10/13,16722
2014/10/14,13735
2014/10/15,-2402
2014/10/16,-11474
2014/10/17,-9422
2014/10/18,-10872
2014/10/19,-6144
2014/10/20,19257
2014/10/21,21862
2014/10/22,6928
2014/10/23,3354
2014/10/24,2929
2014/10/25,-5991
2014/10/26,-1784
2014/10/27,20814
2014/10/28,25532
2014/10/29,15725
2014/10/30,14599
2014/10/31,6891
2014/11/01,-2516
2014/11/02,2067
2014/11/03,23704
2014/11/04,20294
2014/11/05,11434
2014/11/06,15207
2014/11/07,5133
2014/11/08,-10077
2014/11/09,-8841
2014/11/10,23971
2014/11/11,22128
2014/11/12,17645
2014/11/13,11581
2014/11/14,10047
2014/11/15,-2487
2014/11/16,5162
2014/11/17,21897
2014/11/18,24248
2014/11/19,2567
2014/11/20,7752
2014/11/21,2224
2014/11/22,-5916
2014/11/23,-606
2014/11/24,13300
2014/11/25,15365
2014/11/26,1156
2014/11/27,-3301
2014/11/28,-7748
2014/11/29,-13511
2014/11/30,-662
2014/12/01,28061
2014/12/02,22254
2014/12/03,9050
2014/12/04,10747
2014/12/05,1422
2014/12/06,-13049
2014/12/07,-9141
2014/12/08,18019
2014/12/09,18016
2014/12/10,-192
2014/12/11,-1632
2014/12/12,-14276
2014/12/13,-16752
2014/12/14,-6591
2014/12/15,21216
2014/12/16,25062
2014/12/17,10106
2014/12/18,7708
2014/12/19,10138
2014/12/20,-2483
2014/12/21,-3221
2014/12/22,21776
2014/12/23,22178
2014/12/24,-3466
2014/12/25,-18242
2014/12/26,-8928
2014/12/27,-7879
2014/12/28,-10218
2014/12/29,4342
2014/12/30,41
2014/12/31,-20234
2015/01/01,-40090
2015/01/02,-20110
2015/01/03,-16137
2015/01/04,-5222
2015/01/05,14336
2015/01/06,12997
2015/01/07,-807
2015/01/08,16907
2015/01/09,13480
2015/01/10,20870
2015/01/11,9319
2015/01/12,22766
2015/01/13,22620
2015/01/14,10302
2015/01/15,19318
2015/01/16,6244
2015/01/17,-4717
2015/01/18,-12235
2015/01/19,11574
2015/01/20,19976
2015/01/21,463
2015/01/22,-5756
2015/01/23,9693
2015/01/24,15671
2015/01/25,10387
2015/01/26,31392
2015/01/27,23698
2015/01/28,1785
2015/01/29,5821
2015/01/30,3802
2015/01/31,26967
2015/02/01,-283
2015/02/02,3763
2015/02/03,6144
2015/02/04,-4774
2015/02/05,-1255
2015/02/06,-4248
2015/02/07,-21445
2015/02/08,-19588
2015/02/09,-130
2015/02/10,12356
2015/02/11,-1937
2015/02/12,-14874
2015/02/13,8894
2015/02/14,-21626
2015/02/15,-19433
2015/02/16,14114
2015/02/17,19806
2015/02/18,7211
2015/02/19,-4421
2015/02/20,1746
2015/02/21,-5878
2015/02/22,-7096
2015/02/23,17942
2015/02/24,18563
2015/02/25,-2819
2015/02/26,1423
2015/02/27,16254
2015/02/28,-1225
2015/03/01,7527
2015/03/02,18633
2015/03/03,31984
2015/03/04,12561
2015/03/05,9317
2015/03/06,3066
2015/03/07,4957
2015/03/08,1843
2015/03/09,19852
2015/03/10,22842
2015/03/11,-3986
2015/03/12,-5867
2015/03/13,-1000
2015/03/14,2072
2015/03/15,-28723
2015/03/16,6466
2015/03/17,14306
2015/03/18,-5021
2015/03/19,3321
2015/03/20,-2352
2015/03/21,-1701
2015/03/22,-8112
2015/03/23,18189
2015/03/24,7963
2015/03/25,-4397
2015/03/26,-3963
2015/03/27,-5915
2015/03/28,-13441
2015/03/29,-10959
2015/03/30,16723
2015/03/31,26373
2015/04/01,14432
2015/04/02,1081
2015/04/03,6011
2015/04/04,-11485
2015/04/05,1154
2015/04/06,15958
2015/04/07,21191
2015/04/08,5234
2015/04/09,11098
2015/04/10,12063
2015/04/11,2325
2015/04/12,-9019
2015/04/13,25871
2015/04/14,25210
2015/04/15,2405
2015/04/16,-525
2015/04/17,3175
2015/04/18,-8597
2015/04/19,-12211
2015/04/20,23907
2015/04/21,21905
2015/04/22,5852
2015/04/23,16954
2015/04/24,11676
2015/04/25,-2731
2015/04/26,-6465
2015/04/27,26412
2015/04/28,22677
2015/04/29,10920
2015/04/30,-2137
2015/05/01,-19799
2015/05/02,-16949
2015/05/03,-19939
2015/05/04,14374
2015/05/05,20319
2015/05/06,4249
2015/05/07,2422
2015/05/08,-1631
2015/05/09,-21900
2015/05/10,-23394
2015/05/11,11927
2015/05/12,23080
2015/05/13,-6555
2015/05/14,-8571
2015/05/15,-2471
2015/05/16,-8354
2015/05/17,-15638
2015/05/18,871
2015/05/19,16227
2015/05/20,-9849
2015/05/21,-14202
2015/05/22,-9094
2015/05/23,-23541
2015/05/24,-14754
2015/05/25,7643
2015/05/26,15385
2015/05/27,-5687
2015/05/28,-2192
2015/05/29,6765
2015/05/30,14841
2015/05/31,-776
2015/06/01,33609
2015/06/02,43596
2015/06/03,23586
2015/06/04,3011
2015/06/05,-1509
2015/06/06,-18466
2015/06/07,-25517
2015/06/08,13429
2015/06/09,32207
2015/06/10,19894
2015/06/11,10538
2015/06/12,18107
2015/06/13,4254
2015/06/14,-2125
2015/06/15,38691
2015/06/16,34432
2015/06/17,34530
2015/06/18,17557
2015/06/19,18332
2015/06/20,3731
2015/06/21,-6102
2015/06/22,33025
2015/06/23,31522
2015/06/24,6992
2015/06/25,3076
2015/06/26,8327
2015/06/27,-4973
2015/06/28,-24894
2015/06/29,-3625
2015/06/30,57088
2015/07/01,15413
2015/07/02,13942
2015/07/03,2100
2015/07/04,-13775
2015/07/05,4879
2015/07/06,81371
2015/07/07,107135
2015/07/08,93570
2015/07/09,69543
2015/07/10,61756
2015/07/11,65563
2015/07/12,81747
2015/07/13,53863
2015/07/14,19586
2015/07/15,-13828
2015/07/16,-7170
2015/07/17,-16205
2015/07/18,5773
2015/07/19,-4340
2015/07/20,23224
2015/07/21,37128
2015/07/22,11913
2015/07/23,-15940
2015/07/24,-3188
2015/07/25,-10926
2015/07/26,-23646
2015/07/27,9202
2015/07/28,19210
2015/07/29,19008
2015/07/30,-32917
2015/07/31,3375
2015/08/01,5327
2015/08/02,-26109
2015/08/03,15257
2015/08/04,17469
2015/08/05,-40264
2015/08/06,-55918
2015/08/07,-90378
2015/08/08,-89679
2015/08/09,-102474
2015/08/10,-69378
2015/08/11,-93971
2015/08/12,-41775
2015/08/13,-5114
2015/08/14,-4304
2015/08/15,-19446
2015/08/16,-27399
2015/08/17,-15644
2015/08/18,-1078
2015/08/19,-5107
2015/08/20,-15578
2015/08/21,-17478
2015/08/22,-3973
2015/08/23,-15354
2015/08/24,24823
2015/08/25,29206
2015/08/26,7614
2015/08/27,1728
2015/08/28,-22818
2015/08/29,-15478
2015/08/30,-49163
2015/08/31,-20223
2015/09/01,26807
2015/09/02,30219
2015/09/03,-3875
2015/09/04,-29808
2015/09/05,-10624
2015/09/06,-5059
2015/09/07,23964
2015/09/08,34851
2015/09/09,9634
2015/09/10,10201
2015/09/11,62072
2015/09/12,20245
2015/09/13,34784
2015/09/14,71756
2015/09/15,73479
2015/09/16,52225
2015/09/17,139478
2015/09/18,41362
2015/09/19,-3354
2015/09/20,-4597
2015/09/21,26040
2015/09/22,42232
2015/09/23,6029
2015/09/24,3389
2015/09/25,5311
2015/09/26,-4467
2015/09/27,-11630
2015/09/28,31098
2015/09/29,42301
2015/09/30,12597
2015/10/01,3922
2015/10/02,-10298
2015/10/03,-9114
2015/10/04,-439
2015/10/05,1324
2015/10/06,38219
2015/10/07,9483
2015/10/08,14965
2015/10/09,-11790
2015/10/10,2065
2015/10/11,-75440
2015/10/12,-3337
2015/10/13,-11156
2015/10/14,-24730
2015/10/15,-9510
2015/10/16,-23985
2015/10/17,-123360
2015/10/18,-41796
2015/10/19,29078
2015/10/20,37191
2015/10/21,18508
2015/10/22,10627
2015/10/23,12077
2015/10/24,14756
2015/10/25,3331
2015/10/26,761
2015/10/27,44993
2015/10/28,21609
2015/10/29,20421
2015/10/30,26824
2015/10/31,21075
2015/11/01,12727
2015/11/02,52533
2015/11/03,82829
2015/11/04,78648
2015/11/05,38295
2015/11/06,31950
2015/11/07,11137
2015/11/08,17893
2015/11/09,32842
2015/11/10,57412
2015/11/11,24493
2015/11/12,22945
2015/11/13,12834
2015/11/14,-2997
2015/11/15,67
2015/11/16,22368
2015/11/17,36978
2015/11/18,21312
2015/11/19,8126
2015/11/20,5552
2015/11/21,3607
2015/11/22,-13832
2015/11/23,5126
2015/11/24,20835
2015/11/25,35477
2015/11/26,10902
2015/11/27,66
2015/11/28,4611
2015/11/29,-36823
2015/11/30,27233
2015/12/01,25610
2015/12/02,11407
2015/12/03,-21575
2015/12/04,-30610
2015/12/05,3356
2015/12/06,12805
2015/12/07,41338
2015/12/08,62635
2015/12/09,60468
2015/12/10,50004
2015/12/11,51338
2015/12/12,46293
2015/12/13,35105
2015/12/14,80950
2015/12/15,80606
2015/12/16,62114
2015/12/17,59603
2015/12/18,48562
2015/12/19,59372
2015/12/20,38075
2015/12/21,78434
2015/12/22,93080
2015/12/23,75809
2015/12/24,57922
2015/12/25,28508
2015/12/26,14697
2015/12/27,-36
2015/12/28,7456
2015/12/29,54758
2015/12/30,-6204
2015/12/31,-22725
2016/01/01,-59405
2016/01/02,-15739
2016/01/03,-30970
2016/01/04,-4846
2016/01/05,2661
2016/01/06,-20734
2016/01/07,-4959
2016/01/08,-38921
2016/01/09,-32003
2016/01/10,-48957
2016/01/11,-12953
2016/01/12,4932
2016/01/13,-43299
2016/01/14,-40766
2016/01/15,-36737
2016/01/16,-24984
2016/01/17,-9701
2016/01/18,13
2016/01/19,-6957
2016/01/20,-20376
2016/01/21,39
2016/01/22,-7411
2016/01/23,-19869
2016/01/24,21033
2016/01/25,42796
2016/01/26,70297
2016/01/27,56544
2016/01/28,40420
2016/01/29,47943
2016/01/30,39387
2016/01/31,51907
2016/02/01,73344
2016/02/02,99079
2016/02/03,9872
2016/02/04,18279
2016/02/05,53351
2016/02/06,33869
2016/02/07,30780
2016/02/08,44790
2016/02/09,69922
2016/02/10,44337
2016/02/11,26038
2016/02/12,14373
2016/02/13,1470
2016/02/14,2402
2016/02/15,29039
2016/02/16,11825
2016/02/17,13348
2016/02/18,26085
2016/02/19,8372
2016/02/20,-7028
2016/02/21,-7018
2016/02/22,47348
2016/02/23,43358
2016/02/24,2821
2016/02/25,-14228
2016/02/26,-26027
2016/02/27,-42849
2016/02/28,9077
2016/02/29,70580
2016/03/01,101089
2016/03/02,47812
2016/03/03,-20025
2016/03/04,16285
2016/03/05,34349
2016/03/06,-63709
2016/03/07,-40834
2016/03/08,-11870
2016/03/09,-34387
2016/03/10,-42493
2016/03/11,-45707
2016/03/12,-52873
2016/03/13,-52686
2016/03/14,6670
2016/03/15,16343
2016/03/16,-8357
2016/03/17,-7624
2016/03/18,-21194
2016/03/19,-35468
2016/03/20,-39294
2016/03/21,-16711
2016/03/22,-1429
2016/03/23,-50910
2016/03/24,-54665
2016/03/25,-52646
2016/03/26,-57239
2016/03/27,-43370
2016/03/28,13880
2016/03/29,-36050
2016/03/30,-64306
2016/03/31,-70601
2016/04/01,-58280
2016/04/02,-38153
2016/04/03,-29043
2016/04/04,-26079
2016/04/05,54430
2016/04/06,36011
2016/04/07,18180
2016/04/08,23827
2016/04/09,7708
2016/04/10,-2875
2016/04/11,62018
2016/04/12,90388
2016/04/13,32153
2016/04/14,25499
2016/04/15,199
2016/04/16,-26312
2016/04/17,-13616
2016/04/18,42919
2016/04/19,48364
2016/04/20,17748
2016/04/21,7584
2016/04/22,24174
2016/04/23,-4875
2016/04/24,10860
2016/04/25,58541
2016/04/26,90468
2016/04/27,43396
2016/04/28,50570
2016/04/29,60845
2016/04/30,9214
2016/05/01,-20494
2016/05/02,40264
2016/05/03,57171
2016/05/04,24761
2016/05/05,13397
2016/05/06,13937
2016/05/07,-16412
2016/05/08,-25190
2016/05/09,29999
2016/05/10,58782
2016/05/11,4392
2016/05/12,-11788
2016/05/13,8652
2016/05/14,-16628
2016/05/15,-12007
2016/05/16,57802
2016/05/17,46215
2016/05/18,14669
2016/05/19,-7336
2016/05/20,-7368
2016/05/21,-21324
2016/05/22,-26669
2016/05/23,37502
2016/05/24,63347
2016/05/25,30266
2016/05/26,-30637
2016/05/27,-24149
2016/05/28,-54901
2016/05/29,-83131
2016/05/30,-4342
2016/05/31,23847
2016/06/01,10613
2016/06/02,-4497
2016/06/03,1003
2016/06/04,-32872
2016/06/05,-43438
2016/06/06,19089
2016/06/07,42019
2016/06/08,3511
2016/06/09,-9375
2016/06/10,-6056
2016/06/11,-15267
2016/06/12,-21429
2016/06/13,40057
2016/06/14,46665
2016/06/15,19382
2016/06/16,29236
2016/06/17,18673
2016/06/18,16134
2016/06/19,8874
2016/06/20,57850
2016/06/21,63851
2016/06/22,12938
2016/06/23,-5210
2016/06/24,-10207
2016/06/25,-13199
2016/06/26,-33955
2016/06/27,23961
2016/06/28,33864
2016/06/29,12742
2016/06/30,16688
2016/07/01,-28595
2016/07/02,-32235
2016/07/03,-57554
2016/07/04,17203
2016/07/05,25182
2016/07/06,-6450
2016/07/07,-15465
2016/07/08,-19233
2016/07/09,-50932
2016/07/10,-65771
2016/07/11,4943
2016/07/12,8326
2016/07/13,-34819
2016/07/14,-29143
2016/07/15,-43104
2016/07/16,-85686
2016/07/17,-82739
2016/07/18,-12472
2016/07/19,3897
2016/07/20,-21891
2016/07/21,-30542
2016/07/22,-14237
2016/07/23,-45495
2016/07/24,-53730
2016/07/25,32827
2016/07/26,56342
2016/07/27,18593
2016/07/28,22268
2016/07/29,7301
2016/07/30,-32445
2016/07/31,-13546
2016/08/01,26170
2016/08/02,73971
2016/08/03,27867
2016/08/04,16868
2016/08/05,13524
2016/08/06,-19908
2016/08/07,-18290
2016/08/08,49891
2016/08/09,68824
2016/08/10,26643
2016/08/11,35474
2016/08/12,16450
2016/08/13,-3148
2016/08/14,-15935
2016/08/15,20715
2016/08/16,83432
2016/08/17,15193
2016/08/18,17369
2016/08/19,18662
2016/08/20,-9404
2016/08/21,-36534
2016/08/22,32550
2016/08/23,55108
2016/08/24,-4606
2016/08/25,-3665
2016/08/26,-8840
2016/08/27,-43773
2016/08/28,-56930
2016/08/29,25768
2016/08/30,59738
2016/08/31,330
2016/09/01,-13618
2016/09/02,-15913
2016/09/03,-49604
2016/09/04,-45010
2016/09/05,32040
2016/09/06,39716
2016/09/07,15510
2016/09/08,-4414
2016/09/09,-24197
2016/09/10,-61200
2016/09/11,-52597
2016/09/12,-5920
2016/09/13,39710
2016/09/14,28894
2016/09/15,-20962
2016/09/16,-26891
2016/09/17,-24021
2016/09/18,-54483
2016/09/19,15338
2016/09/20,59423
2016/09/21,10835
2016/09/22,-7788
2016/09/23,-11927
2016/09/24,-25395
2016/09/25,-31178
2016/09/26,39662
2016/09/27,65831
2016/09/28,9714
2016/09/29,-9251
2016/09/30,25575
2016/10/01,-23553
2016/10/02,-33161
2016/10/03,76576
2016/10/04,81439
2016/10/05,39101
2016/10/06,42343
2016/10/07,15524
2016/10/08,23641
2016/10/09,-10004
2016/10/10,29707
2016/10/11,83199
2016/10/12,24810
2016/10/13,-10146
2016/10/14,7944
2016/10/15,-23028
2016/10/16,-13243
2016/10/17,21741
2016/10/18,59908
2016/10/19,-24449
2016/10/20,26082
2016/10/21,26141
2016/10/22,-14527
2016/10/23,-31617
2016/10/24,18353
2016/10/25,41434
2016/10/26,-7438
2016/10/27,86058
2016/10/28,15877
2016/10/29,-13047
2016/10/30,-42987
2016/10/31,27858
2016/11/01,53964
2016/11/02,9631
2016/11/03,7339
2016/11/04,-18717
2016/11/05,-36257
2016/11/06,-40548
2016/11/07,23632
2016/11/08,85503
2016/11/09,47076
2016/11/10,7780
2016/11/11,21160
2016/11/12,-857
2016/11/13,-20073
2016/11/14,60028
2016/11/15,82450
2016/11/16,52511
2016/11/17,25935
2016/11/18,76819
2016/11/19,-20628
2016/11/20,-21728
2016/11/21,69095
2016/11/22,94067
2016/11/23,49940
2016/11/24,91485
2016/11/25,92057
2016/11/26,-48771
2016/11/27,-13479
2016/11/28,68826
2016/11/29,81687
2016/11/30,50881
2016/12/01,-6970
2016/12/02,47050
2016/12/03,15973
2016/12/04,-2425
2016/12/05,39781
2016/12/06,93979
2016/12/07,36445
2016/12/08,-13337
2016/12/09,-1268
2016/12/10,-21097
2016/12/11,-24710
2016/12/12,39788
2016/12/13,72064
2016/12/14,15855
2016/12/15,2362
2016/12/16,-10390
2016/12/17,-39315
2016/12/18,-40129
2016/12/19,32360
2016/12/20,52872
2016/12/21,39864
2016/12/22,28984
2016/12/23,28068
2016/12/24,-87693
2016/12/25,-118036
2016/12/26,-32683
2016/12/27,59145
2016/12/28,6864
2016/12/29,14954
2016/12/30,-5851
2016/12/31,10589
2017/01/01,-134989
2017/01/02,2976
2017/01/03,55998
2017/01/04,50640
2017/01/05,-31251
2017/01/06,35664
2017/01/07,-632
2017/01/08,-8746
2017/01/09,19702
2017/01/10,93982
2017/01/11,34399
2017/01/12,3374
2017/01/13,-13592
2017/01/14,-40461
2017/01/15,-43396
2017/01/16,29485
2017/01/17,56891
2017/01/18,14972
2017/01/19,4096
2017/01/20,-27330
2017/01/21,-51104
2017/01/22,-68133
2017/01/23,-5291
2017/01/24,80829
2017/01/25,59806
2017/01/26,17210
2017/01/27,-42068
2017/01/28,-58212
2017/01/29,-45201
2017/01/30,-2861
2017/01/31,127192
2017/02/01,59576
2017/02/02,-42098
2017/02/03,-5075
2017/02/04,-3727
2017/02/05,-54302
2017/02/06,-52020
2017/02/07,65183
2017/02/08,38359
2017/02/09,22647
2017/02/10,-1263
2017/02/11,-32406
2017/02/12,-34993
2017/02/13,46030
2017/02/14,79083
2017/02/15,27176
2017/02/16,-9487
2017/02/17,22666
2017/02/18,-14439
2017/02/19,-46601
2017/02/20,19199
2017/02/21,42240
2017/02/22,46664
2017/02/23,47735
2017/02/24,39064
2017/02/25,12754
2017/02/26,1863
2017/02/27,38168
2017/02/28,83801
2017/03/01,68475
2017/03/02,21733
2017/03/03,-13209
2017/03/04,6246
2017/03/05,-42822
2017/03/06,2955
2017/03/07,35807
2017/03/08,67064
2017/03/09,-21633
2017/03/10,156
2017/03/11,-65843
2017/03/12,-80687
2017/03/13,10387
2017/03/14,72635
2017/03/15,4165
2017/03/16,11966
2017/03/17,-2605
2017/03/18,-19679
2017/03/19,-50445
2017/03/20,-9095
2017/03/21,36326
2017/03/22,33854
2017/03/23,8771
2017/03/24,7289
2017/03/25,-82921
2017/03/26,-124304
2017/03/27,-94195
2017/03/28,28821
2017/03/29,-618
2017/03/30,-36637
2017/03/31,-56471
2017/04/01,-73532
2017/04/02,-93114
2017/04/03,22317
2017/04/04,-24702
2017/04/05,28804
2017/04/06,-37431
2017/04/07,-1665
2017/04/08,-76662
2017/04/09,-70199
2017/04/10,-7295
2017/04/11,86771
2017/04/12,5017
2017/04/13,-81687
2017/04/14,-2223
2017/04/15,-56326
2017/04/16,-80359
2017/04/17,-18327
2017/04/18,33774
2017/04/19,33064
2017/04/20,-20136
2017/04/21,13753
2017/04/22,-19156
2017/04/23,-44459
2017/04/24,-20295
2017/04/25,105901
2017/04/26,102159
2017/04/27,3891
2017/04/28,21342
2017/04/29,52522
2017/04/30,22070
2017/05/01,38897
2017/05/02,88958
2017/05/03,7052
2017/05/04,98679
2017/05/05,-49329
2017/05/06,72536
2017/05/07,20543
2017/05/08,138094
2017/05/09,94597
2017/05/10,38006
2017/05/11,-13118
2017/05/12,39593
2017/05/13,100556
2017/05/14,78865
2017/05/15,58504
2017/05/16,22162
2017/05/17,72326
2017/05/18,-14183
2017/05/19,9377
2017/05/20,84863
2017/05/21,-4277
2017/05/22,59155
2017/05/23,122656
2017/05/24,115941
2017/05/25,24712
2017/05/26,-1131
2017/05/27,34009
2017/05/28,2843
2017/05/29,-19659
2017/05/30,66444
2017/05/31,26834
2017/06/01,-13464
2017/06/02,-23624
2017/06/03,-49441
2017/06/04,-1181
2017/06/05,-73088
2017/06/06,-18579
2017/06/07,-25361
2017/06/08,-25512
2017/06/09,-29210
2017/06/10,-39756
2017/06/11,-94798
2017/06/12,-60157
2017/06/13,-77299
2017/06/14,-41555
2017/06/15,56908
2017/06/16,-47583
2017/06/17,-52353
2017/06/18,-110124
2017/06/19,-83017
2017/06/20,-57984
2017/06/21,-47659
2017/06/22,-97996
2017/06/23,-78710
2017/06/24,-122970
2017/06/25,-152590
2017/06/26,-69982
2017/06/27,-48372
2017/06/28,-41833
2017/06/29,-116848
2017/06/30,-54264
2017/07/01,-97847
2017/07/02,-75042
2017/07/03,-52054
2017/07/04,-10553
2017/07/05,-52907
2017/07/06,-72301
2017/07/07,-96089
2017/07/08,-86542
2017/07/09,-94047
2017/07/10,-3327
2017/07/11,42840
2017/07/12,-11990
2017/07/13,-45897
2017/07/14,-59740
2017/07/15,-69029
2017/07/16,-66787
2017/07/17,-6242
2017/07/18,51196
2017/07/19,-16004
2017/07/20,-37889
2017/07/21,-11774
2017/07/22,-46348
2017/07/23,-78919
2017/07/24,12913
2017/07/25,63291
2017/07/26,-24058
2017/07/27,-34391
2017/07/28,-32597
2017/07/29,-19957
2017/07/30,-83208
2017/07/31,9175
2017/08/01,-64625
2017/08/02,-43905
2017/08/03,-42451
2017/08/04,-1246
2017/08/05,14630
2017/08/06,-43979
2017/08/07,28179
2017/08/08,87424
2017/08/09,9292
2017/08/10,-7755
2017/08/11,26896
2017/08/12,14648
2017/08/13,35398
2017/08/14,33508
2017/08/15,107848
2017/08/16,44569
2017/08/17,86730
2017/08/18,58482
2017/08/19,36644
2017/08/20,-57567
2017/08/21,13459
2017/08/22,15335
2017/08/23,75681
2017/08/24,-40184
2017/08/25,-29638
2017/08/26,1165
2017/08/27,14679
2017/08/28,12665
2017/08/29,96969
2017/08/30,40431
2017/08/31,148835
2017/09/01,74327
2017/09/02,23768
2017/09/03,-40478
2017/09/04,29511
2017/09/05,78264
2017/09/06,27214
2017/09/07,-19212
2017/09/08,18496
2017/09/09,-40110
2017/09/10,-90755
2017/09/11,-7068
2017/09/12,-7120
2017/09/13,7898
2017/09/14,-42956
2017/09/15,17163
2017/09/16,-119052
2017/09/17,-114594
2017/09/18,-48604
2017/09/19,72039
2017/09/20,-1051
2017/09/21,58887
2017/09/22,-88099
2017/09/23,-9
2017/09/24,-22936
2017/09/25,98
2017/09/26,1774
2017/09/27,34172
2017/09/28,-5168
2017/09/29,-17029
2017/09/30,-68021
2017/10/01,-79973
2017/10/02,58205
2017/10/03,86814
2017/10/04,-36413
2017/10/05,-4633
2017/10/06,7477
2017/10/07,-25130
2017/10/08,-41110
2017/10/09,79064
2017/10/10,109839
2017/10/11,39002
2017/10/12,36969
2017/10/13,46553
2017/10/14,25105
2017/10/15,-8621
2017/10/16,86463
2017/10/17,136767
2017/10/18,111351
2017/10/19,74046
2017/10/20,76624
2017/10/21,57023
2017/10/22,61473
2017/10/23,112230
2017/10/24,153575
2017/10/25,90584
2017/10/26,22257
2017/10/27,-30824
2017/10/28,-48565
2017/10/29,81366
2017/10/30,100080
2017/10/31,73438
2017/11/01,45485
2017/11/02,70237
2017/11/03,41424
2017/11/04,20873
2017/11/05,-31953
2017/11/06,39828
2017/11/07,97277
2017/11/08,4417
2017/11/09,38187
2017/11/10,-20695
2017/11/11,-98457
2017/11/12,-123797
2017/11/13,16160
2017/11/14,-11411
2017/11/15,7085
2017/11/16,-24030
2017/11/17,-22978
2017/11/18,-86069
2017/11/19,-47535
2017/11/20,23925
2017/11/21,81969
2017/11/22,-4040
2017/11/23,13343
2017/11/24,-11476
2017/11/25,50766
2017/11/26,102534
2017/11/27,151852
2017/11/28,30186
2017/11/29,85297
2017/11/30,107258
2017/12/01,72388
2017/12/02,-25993
2017/12/03,78752
2017/12/04,106514
2017/12/05,153944
2017/12/06,172503
2017/12/07,39285
2017/12/08,83734
2017/12/09,62097
2017/12/10,69631
2017/12/11,173873
2017/12/12,186935
2017/12/13,115234
2017/12/14,218592
2017/12/15,83871
2017/12/16,53807
2017/12/17,85275
2017/12/18,123319
2017/12/19,113787
2017/12/20,34112
2017/12/21,-35568
2017/12/22,68608
2017/12/23,-43978
2017/12/24,-26215
2017/12/25,-107742
2017/12/26,-82226
2017/12/27,-71600
2017/12/28,-60917
2017/12/29,-44258
2017/12/30,-39959
2017/12/31,-122466
2018/01/01,-84592
