Date,mining_profitability30ema
2014/04/24,44.123
2014/04/25,43.771
2014/04/26,42.909
2014/04/27,42.369
2014/04/28,41.467
2014/04/29,41.015
2014/04/30,39.914
2014/05/01,39.499
2014/05/02,38.64
2014/05/03,37.823
2014/05/04,37.174
2014/05/05,36.398
2014/05/06,36.127
2014/05/07,35.368
2014/05/08,34.945
2014/05/09,34.522
2014/05/10,34.186
2014/05/11,33.559
2014/05/12,33.211
2014/05/13,32.634
2014/05/14,32.1
2014/05/15,31.72
2014/05/16,31.366
2014/05/17,30.911
2014/05/18,30.625
2014/05/19,30.262
2014/05/20,29.971
2014/05/21,29.875
2014/05/22,29.789
2014/05/23,29.807
2014/05/24,29.533
2014/05/25,29.456
2014/05/26,29.311
2014/05/27,29.101
2014/05/28,29.099
2014/05/29,28.912
2014/05/30,29.024
2014/05/31,29.037
2014/06/01,29.209
2014/06/02,29.472
2014/06/03,29.504
2014/06/04,29.555
2014/06/05,29.568
2014/06/06,29.359
2014/06/07,29.363
2014/06/08,29.105
2014/06/09,29.182
2014/06/10,29.095
2014/06/11,28.96
2014/06/12,28.917
2014/06/13,28.67
2014/06/14,28.447
2014/06/15,28.211
2014/06/16,28.031
2014/06/17,27.843
2014/06/18,27.402
2014/06/19,27.179
2014/06/20,26.937
2014/06/21,26.61
2014/06/22,26.199
2014/06/23,26.018
2014/06/24,25.763
2014/06/25,25.456
2014/06/26,25.149
2014/06/27,25.039
2014/06/28,24.836
2014/06/29,24.32
2014/06/30,23.909
2014/07/01,23.614
2014/07/02,23.332
2014/07/03,23.081
2014/07/04,22.94
2014/07/05,22.595
2014/07/06,22.327
2014/07/07,22.136
2014/07/08,21.896
2014/07/09,21.722
2014/07/10,21.48
2014/07/11,21.28
2014/07/12,21.128
2014/07/13,20.966
2014/07/14,20.689
2014/07/15,20.658
2014/07/16,20.343
2014/07/17,20.299
2014/07/18,20.192
2014/07/19,20.077
2014/07/20,19.836
2014/07/21,19.762
2014/07/22,19.588
2014/07/23,19.507
2014/07/24,19.325
2014/07/25,19.268
2014/07/26,18.974
2014/07/27,18.791
2014/07/28,18.662
2014/07/29,18.452
2014/07/30,18.32
2014/07/31,18.083
2014/08/01,17.957
2014/08/02,17.836
2014/08/03,17.634
2014/08/04,17.431
2014/08/05,17.327
2014/08/06,17.339
2014/08/07,17.214
2014/08/08,17.087
2014/08/09,17.024
2014/08/10,16.876
2014/08/11,16.776
2014/08/12,16.566
2014/08/13,16.307
2014/08/14,16.223
2014/08/15,15.985
2014/08/16,15.728
2014/08/17,15.583
2014/08/18,15.443
2014/08/19,15.146
2014/08/20,14.843
2014/08/21,14.58
2014/08/22,14.303
2014/08/23,14.092
2014/08/24,13.809
2014/08/25,13.603
2014/08/26,13.496
2014/08/27,13.333
2014/08/28,13.153
2014/08/29,12.99
2014/08/30,12.877
2014/08/31,12.707
2014/09/01,12.363
2014/09/02,12.147
2014/09/03,11.966
2014/09/04,11.728
2014/09/05,11.521
2014/09/06,11.422
2014/09/07,11.207
2014/09/08,11.002
2014/09/09,10.864
2014/09/10,10.754
2014/09/11,10.673
2014/09/12,10.492
2014/09/13,10.408
2014/09/14,10.215
2014/09/15,10.094
2014/09/16,9.969
2014/09/17,9.829
2014/09/18,9.661
2014/09/19,9.471
2014/09/20,9.326
2014/09/21,9.134
2014/09/22,9.003
2014/09/23,8.836
2014/09/24,8.73
2014/09/25,8.621
2014/09/26,8.399
2014/09/27,8.245
2014/09/28,8.054
2014/09/29,7.895
2014/09/30,7.773
2014/10/01,7.625
2014/10/02,7.473
2014/10/03,7.351
2014/10/04,7.216
2014/10/05,7.044
2014/10/06,6.888
2014/10/07,6.71
2014/10/08,6.609
2014/10/09,6.559
2014/10/10,6.471
2014/10/11,6.361
2014/10/12,6.297
2014/10/13,6.254
2014/10/14,6.196
2014/10/15,6.171
2014/10/16,6.129
2014/10/17,6.088
2014/10/18,6.067
2014/10/19,6.003
2014/10/20,5.97
2014/10/21,5.981
2014/10/22,5.936
2014/10/23,5.891
2014/10/24,5.831
2014/10/25,5.78
2014/10/26,5.681
2014/10/27,5.673
2014/10/28,5.599
2014/10/29,5.574
2014/10/30,5.529
2014/10/31,5.49
2014/11/01,5.415
2014/11/02,5.342
2014/11/03,5.316
2014/11/04,5.257
2014/11/05,5.153
2014/11/06,5.136
2014/11/07,5.081
2014/11/08,5.044
2014/11/09,5.02
2014/11/10,4.977
2014/11/11,4.932
2014/11/12,4.961
2014/11/13,5.007
2014/11/14,5.014
2014/11/15,4.99
2014/11/16,4.994
2014/11/17,4.985
2014/11/18,4.983
2014/11/19,4.962
2014/11/20,4.939
2014/11/21,4.896
2014/11/22,4.88
2014/11/23,4.846
2014/11/24,4.841
2014/11/25,4.812
2014/11/26,4.805
2014/11/27,4.805
2014/11/28,4.788
2014/11/29,4.802
2014/11/30,4.8
2014/12/01,4.756
2014/12/02,4.783
2014/12/03,4.765
2014/12/04,4.776
2014/12/05,4.785
2014/12/06,4.752
2014/12/07,4.739
2014/12/08,4.777
2014/12/09,4.754
2014/12/10,4.701
2014/12/11,4.709
2014/12/12,4.673
2014/12/13,4.66
2014/12/14,4.645
2014/12/15,4.618
2014/12/16,4.609
2014/12/17,4.561
2014/12/18,4.515
2014/12/19,4.505
2014/12/20,4.466
2014/12/21,4.432
2014/12/22,4.473
2014/12/23,4.439
2014/12/24,4.425
2014/12/25,4.392
2014/12/26,4.384
2014/12/27,4.351
2014/12/28,4.346
2014/12/29,4.318
2014/12/30,4.297
2014/12/31,4.259
2015/01/01,4.246
2015/01/02,4.226
2015/01/03,4.192
2015/01/04,4.152
2015/01/05,4.09
2015/01/06,4.049
2015/01/07,3.997
2015/01/08,3.985
2015/01/09,3.938
2015/01/10,3.914
2015/01/11,3.892
2015/01/12,3.835
2015/01/13,3.769
2015/01/14,3.673
2015/01/15,3.599
2015/01/16,3.512
2015/01/17,3.436
2015/01/18,3.373
2015/01/19,3.298
2015/01/20,3.233
2015/01/21,3.206
2015/01/22,3.15
2015/01/23,3.111
2015/01/24,3.092
2015/01/25,3.072
2015/01/26,3.085
2015/01/27,3.099
2015/01/28,3.109
2015/01/29,3.091
2015/01/30,3.055
2015/01/31,3.06
2015/02/01,3.018
2015/02/02,3.014
2015/02/03,2.983
2015/02/04,2.979
2015/02/05,2.972
2015/02/06,2.961
2015/02/07,2.937
2015/02/08,2.912
2015/02/09,2.906
2015/02/10,2.868
2015/02/11,2.853
2015/02/12,2.805
2015/02/13,2.81
2015/02/14,2.813
2015/02/15,2.815
2015/02/16,2.806
2015/02/17,2.793
2015/02/18,2.8
2015/02/19,2.789
2015/02/20,2.78
2015/02/21,2.779
2015/02/22,2.78
2015/02/23,2.76
2015/02/24,2.742
2015/02/25,2.744
2015/02/26,2.728
2015/02/27,2.725
2015/02/28,2.72
2015/03/01,2.712
2015/03/02,2.739
2015/03/03,2.752
2015/03/04,2.751
2015/03/05,2.766
2015/03/06,2.78
2015/03/07,2.789
2015/03/08,2.806
2015/03/09,2.813
2015/03/10,2.848
2015/03/11,2.854
2015/03/12,2.86
2015/03/13,2.885
2015/03/14,2.882
2015/03/15,2.896
2015/03/16,2.905
2015/03/17,2.904
2015/03/18,2.921
2015/03/19,2.898
2015/03/20,2.888
2015/03/21,2.891
2015/03/22,2.893
2015/03/23,2.886
2015/03/24,2.887
2015/03/25,2.866
2015/03/26,2.85
2015/03/27,2.843
2015/03/28,2.825
2015/03/29,2.816
2015/03/30,2.805
2015/03/31,2.795
2015/04/01,2.775
2015/04/02,2.789
2015/04/03,2.774
2015/04/04,2.772
2015/04/05,2.762
2015/04/06,2.736
2015/04/07,2.737
2015/04/08,2.717
2015/04/09,2.696
2015/04/10,2.696
2015/04/11,2.67
2015/04/12,2.641
2015/04/13,2.649
2015/04/14,2.614
2015/04/15,2.581
2015/04/16,2.566
2015/04/17,2.544
2015/04/18,2.537
2015/04/19,2.522
2015/04/20,2.519
2015/04/21,2.502
2015/04/22,2.506
2015/04/23,2.491
2015/04/24,2.487
2015/04/25,2.502
2015/04/26,2.481
2015/04/27,2.471
2015/04/28,2.47
2015/04/29,2.454
2015/04/30,2.457
2015/05/01,2.464
2015/05/02,2.465
2015/05/03,2.467
2015/05/04,2.461
2015/05/05,2.475
2015/05/06,2.486
2015/05/07,2.47
2015/05/08,2.478
2015/05/09,2.477
2015/05/10,2.481
2015/05/11,2.501
2015/05/12,2.494
2015/05/13,2.507
2015/05/14,2.508
2015/05/15,2.498
2015/05/16,2.491
2015/05/17,2.504
2015/05/18,2.499
2015/05/19,2.482
2015/05/20,2.487
2015/05/21,2.484
2015/05/22,2.477
2015/05/23,2.451
2015/05/24,2.48
2015/05/25,2.469
2015/05/26,2.477
2015/05/27,2.472
2015/05/28,2.467
2015/05/29,2.469
2015/05/30,2.472
2015/05/31,2.473
2015/06/01,2.455
2015/06/02,2.462
2015/06/03,2.45
2015/06/04,2.447
2015/06/05,2.436
2015/06/06,2.455
2015/06/07,2.434
2015/06/08,2.443
2015/06/09,2.436
2015/06/10,2.447
2015/06/11,2.42
2015/06/12,2.429
2015/06/13,2.439
2015/06/14,2.427
2015/06/15,2.422
2015/06/16,2.409
2015/06/17,2.449
2015/06/18,2.453
2015/06/19,2.447
2015/06/20,2.442
2015/06/21,2.439
2015/06/22,2.459
2015/06/23,2.455
2015/06/24,2.459
2015/06/25,2.46
2015/06/26,2.459
2015/06/27,2.453
2015/06/28,2.459
2015/06/29,2.472
2015/06/30,2.486
2015/07/01,2.483
2015/07/02,2.512
2015/07/03,2.519
2015/07/04,2.528
2015/07/05,2.526
2015/07/06,2.563
2015/07/07,2.559
2015/07/08,2.585
2015/07/09,2.579
2015/07/10,2.614
2015/07/11,2.628
2015/07/12,2.646
2015/07/13,2.677
2015/07/14,2.685
2015/07/15,2.706
2015/07/16,2.699
2015/07/17,2.709
2015/07/18,2.705
2015/07/19,2.709
2015/07/20,2.719
2015/07/21,2.703
2015/07/22,2.721
2015/07/23,2.71
2015/07/24,2.732
2015/07/25,2.73
2015/07/26,2.734
2015/07/27,2.738
2015/07/28,2.73
2015/07/29,2.752
2015/07/30,2.743
2015/07/31,2.758
2015/08/01,2.75
2015/08/02,2.741
2015/08/03,2.754
2015/08/04,2.731
2015/08/05,2.748
2015/08/06,2.746
2015/08/07,2.731
2015/08/08,2.739
2015/08/09,2.724
2015/08/10,2.72
2015/08/11,2.698
2015/08/12,2.676
2015/08/13,2.674
2015/08/14,2.663
2015/08/15,2.655
2015/08/16,2.641
2015/08/17,2.642
2015/08/18,2.623
2015/08/19,2.601
2015/08/20,2.57
2015/08/21,2.564
2015/08/22,2.534
2015/08/23,2.499
2015/08/24,2.475
2015/08/25,2.431
2015/08/26,2.424
2015/08/27,2.391
2015/08/28,2.383
2015/08/29,2.365
2015/08/30,2.347
2015/08/31,2.331
2015/09/01,2.325
2015/09/02,2.314
2015/09/03,2.297
2015/09/04,2.284
2015/09/05,2.264
2015/09/06,2.249
2015/09/07,2.253
2015/09/08,2.239
2015/09/09,2.241
2015/09/10,2.238
2015/09/11,2.223
2015/09/12,2.206
2015/09/13,2.208
2015/09/14,2.19
2015/09/15,2.187
2015/09/16,2.164
2015/09/17,2.162
2015/09/18,2.152
2015/09/19,2.129
2015/09/20,2.124
2015/09/21,2.112
2015/09/22,2.108
2015/09/23,2.102
2015/09/24,2.088
2015/09/25,2.09
2015/09/26,2.073
2015/09/27,2.071
2015/09/28,2.073
2015/09/29,2.076
2015/09/30,2.062
2015/10/01,2.056
2015/10/02,2.058
2015/10/03,2.052
2015/10/04,2.047
2015/10/05,2.044
2015/10/06,2.038
2015/10/07,2.034
2015/10/08,2.036
2015/10/09,2.023
2015/10/10,2.047
2015/10/11,2.035
2015/10/12,2.035
2015/10/13,2.036
2015/10/14,2.043
2015/10/15,2.055
2015/10/16,2.05
2015/10/17,2.06
2015/10/18,2.075
2015/10/19,2.087
2015/10/20,2.083
2015/10/21,2.101
2015/10/22,2.102
2015/10/23,2.118
2015/10/24,2.13
2015/10/25,2.149
2015/10/26,2.174
2015/10/27,2.179
2015/10/28,2.196
2015/10/29,2.23
2015/10/30,2.267
2015/10/31,2.272
2015/11/01,2.293
2015/11/02,2.322
2015/11/03,2.369
2015/11/04,2.457
2015/11/05,2.505
2015/11/06,2.539
2015/11/07,2.574
2015/11/08,2.598
2015/11/09,2.643
2015/11/10,2.656
2015/11/11,2.651
2015/11/12,2.646
2015/11/13,2.64
2015/11/14,2.623
2015/11/15,2.63
2015/11/16,2.62
2015/11/17,2.596
2015/11/18,2.615
2015/11/19,2.594
2015/11/20,2.6
2015/11/21,2.597
2015/11/22,2.584
2015/11/23,2.574
2015/11/24,2.555
2015/11/25,2.527
2015/11/26,2.535
2015/11/27,2.508
2015/11/28,2.516
2015/11/29,2.508
2015/11/30,2.532
2015/12/01,2.52
2015/12/02,2.523
2015/12/03,2.512
2015/12/04,2.518
2015/12/05,2.54
2015/12/06,2.541
2015/12/07,2.53
2015/12/08,2.549
2015/12/09,2.549
2015/12/10,2.584
2015/12/11,2.567
2015/12/12,2.581
2015/12/13,2.578
2015/12/14,2.62
2015/12/15,2.633
2015/12/16,2.637
2015/12/17,2.653
2015/12/18,2.674
2015/12/19,2.662
2015/12/20,2.65
2015/12/21,2.621
2015/12/22,2.614
2015/12/23,2.596
2015/12/24,2.573
2015/12/25,2.592
2015/12/26,2.572
2015/12/27,2.562
2015/12/28,2.523
2015/12/29,2.513
2015/12/30,2.501
2015/12/31,2.472
2016/01/01,2.445
2016/01/02,2.432
2016/01/03,2.405
2016/01/04,2.399
2016/01/05,2.375
2016/01/06,2.354
2016/01/07,2.343
2016/01/08,2.342
2016/01/09,2.324
2016/01/10,2.323
2016/01/11,2.31
2016/01/12,2.3
2016/01/13,2.267
2016/01/14,2.244
2016/01/15,2.212
2016/01/16,2.181
2016/01/17,2.161
2016/01/18,2.131
2016/01/19,2.092
2016/01/20,2.074
2016/01/21,2.062
2016/01/22,2.055
2016/01/23,2.038
2016/01/24,2.022
2016/01/25,1.996
2016/01/26,1.976
2016/01/27,1.956
2016/01/28,1.931
2016/01/29,1.912
2016/01/30,1.899
2016/01/31,1.881
2016/02/01,1.852
2016/02/02,1.844
2016/02/03,1.829
2016/02/04,1.803
2016/02/05,1.8
2016/02/06,1.794
2016/02/07,1.761
2016/02/08,1.722
2016/02/09,1.704
2016/02/10,1.674
2016/02/11,1.66
2016/02/12,1.636
2016/02/13,1.618
2016/02/14,1.605
2016/02/15,1.59
2016/02/16,1.572
2016/02/17,1.574
2016/02/18,1.569
2016/02/19,1.551
2016/02/20,1.539
2016/02/21,1.523
2016/02/22,1.512
2016/02/23,1.5
2016/02/24,1.482
2016/02/25,1.483
2016/02/26,1.465
2016/02/27,1.465
2016/02/28,1.449
2016/02/29,1.44
2016/03/01,1.441
2016/03/02,1.44
2016/03/03,1.429
2016/03/04,1.423
2016/03/05,1.411
2016/03/06,1.405
2016/03/07,1.389
2016/03/08,1.399
2016/03/09,1.395
2016/03/10,1.389
2016/03/11,1.384
2016/03/12,1.378
2016/03/13,1.372
2016/03/14,1.375
2016/03/15,1.375
2016/03/16,1.367
2016/03/17,1.363
2016/03/18,1.355
2016/03/19,1.348
2016/03/20,1.344
2016/03/21,1.34
2016/03/22,1.337
2016/03/23,1.335
2016/03/24,1.329
2016/03/25,1.325
2016/03/26,1.323
2016/03/27,1.315
2016/03/28,1.327
2016/03/29,1.319
2016/03/30,1.312
2016/03/31,1.304
2016/04/01,1.311
2016/04/02,1.301
2016/04/03,1.302
2016/04/04,1.302
2016/04/05,1.3
2016/04/06,1.301
2016/04/07,1.296
2016/04/08,1.295
2016/04/09,1.297
2016/04/10,1.295
2016/04/11,1.292
2016/04/12,1.29
2016/04/13,1.292
2016/04/14,1.291
2016/04/15,1.279
2016/04/16,1.273
2016/04/17,1.274
2016/04/18,1.265
2016/04/19,1.265
2016/04/20,1.271
2016/04/21,1.265
2016/04/22,1.265
2016/04/23,1.263
2016/04/24,1.26
2016/04/25,1.262
2016/04/26,1.278
2016/04/27,1.272
2016/04/28,1.274
2016/04/29,1.281
2016/04/30,1.278
2016/05/01,1.279
2016/05/02,1.281
2016/05/03,1.277
2016/05/04,1.28
2016/05/05,1.278
2016/05/06,1.28
2016/05/07,1.28
2016/05/08,1.284
2016/05/09,1.283
2016/05/10,1.282
2016/05/11,1.27
2016/05/12,1.266
2016/05/13,1.263
2016/05/14,1.259
2016/05/15,1.251
2016/05/16,1.25
2016/05/17,1.242
2016/05/18,1.245
2016/05/19,1.235
2016/05/20,1.232
2016/05/21,1.23
2016/05/22,1.23
2016/05/23,1.222
2016/05/24,1.215
2016/05/25,1.211
2016/05/26,1.206
2016/05/27,1.21
2016/05/28,1.208
2016/05/29,1.215
2016/05/30,1.231
2016/05/31,1.23
2016/06/01,1.25
2016/06/02,1.251
2016/06/03,1.263
2016/06/04,1.264
2016/06/05,1.294
2016/06/06,1.307
2016/06/07,1.313
2016/06/08,1.322
2016/06/09,1.338
2016/06/10,1.344
2016/06/11,1.357
2016/06/12,1.372
2016/06/13,1.405
2016/06/14,1.415
2016/06/15,1.45
2016/06/16,1.476
2016/06/17,1.506
2016/06/18,1.546
2016/06/19,1.571
2016/06/20,1.59
2016/06/21,1.594
2016/06/22,1.586
2016/06/23,1.579
2016/06/24,1.58
2016/06/25,1.592
2016/06/26,1.586
2016/06/27,1.583
2016/06/28,1.583
2016/06/29,1.583
2016/06/30,1.582
2016/07/01,1.579
2016/07/02,1.588
2016/07/03,1.592
2016/07/04,1.593
2016/07/05,1.6
2016/07/06,1.595
2016/07/07,1.588
2016/07/08,1.587
2016/07/09,1.57
2016/07/10,1.519
2016/07/11,1.47
2016/07/12,1.426
2016/07/13,1.382
2016/07/14,1.347
2016/07/15,1.313
2016/07/16,1.281
2016/07/17,1.249
2016/07/18,1.22
2016/07/19,1.19
2016/07/20,1.168
2016/07/21,1.144
2016/07/22,1.12
2016/07/23,1.102
2016/07/24,1.08
2016/07/25,1.062
2016/07/26,1.045
2016/07/27,1.029
2016/07/28,1.017
2016/07/29,1.004
2016/07/30,0.985
2016/07/31,0.978
2016/08/01,0.966
2016/08/02,0.949
2016/08/03,0.936
2016/08/04,0.923
2016/08/05,0.912
2016/08/06,0.899
2016/08/07,0.889
2016/08/08,0.882
2016/08/09,0.867
2016/08/10,0.862
2016/08/11,0.861
2016/08/12,0.853
2016/08/13,0.847
2016/08/14,0.841
2016/08/15,0.829
2016/08/16,0.82
2016/08/17,0.81
2016/08/18,0.807
2016/08/19,0.801
2016/08/20,0.793
2016/08/21,0.787
2016/08/22,0.78
2016/08/23,0.773
2016/08/24,0.769
2016/08/25,0.759
2016/08/26,0.756
2016/08/27,0.755
2016/08/28,0.75
2016/08/29,0.742
2016/08/30,0.742
2016/08/31,0.735
2016/09/01,0.732
2016/09/02,0.728
2016/09/03,0.722
2016/09/04,0.728
2016/09/05,0.722
2016/09/06,0.721
2016/09/07,0.722
2016/09/08,0.721
2016/09/09,0.722
2016/09/10,0.724
2016/09/11,0.726
2016/09/12,0.721
2016/09/13,0.723
2016/09/14,0.719
2016/09/15,0.718
2016/09/16,0.712
2016/09/17,0.714
2016/09/18,0.712
2016/09/19,0.709
2016/09/20,0.71
2016/09/21,0.713
2016/09/22,0.705
2016/09/23,0.704
2016/09/24,0.711
2016/09/25,0.705
2016/09/26,0.699
2016/09/27,0.699
2016/09/28,0.693
2016/09/29,0.689
2016/09/30,0.689
2016/10/01,0.686
2016/10/02,0.68
2016/10/03,0.684
2016/10/04,0.682
2016/10/05,0.682
2016/10/06,0.68
2016/10/07,0.676
2016/10/08,0.676
2016/10/09,0.672
2016/10/10,0.663
2016/10/11,0.663
2016/10/12,0.664
2016/10/13,0.661
2016/10/14,0.659
2016/10/15,0.66
2016/10/16,0.657
2016/10/17,0.655
2016/10/18,0.657
2016/10/19,0.65
2016/10/20,0.654
2016/10/21,0.659
2016/10/22,0.653
2016/10/23,0.654
2016/10/24,0.654
2016/10/25,0.655
2016/10/26,0.659
2016/10/27,0.668
2016/10/28,0.669
2016/10/29,0.672
2016/10/30,0.679
2016/10/31,0.676
2016/11/01,0.68
2016/11/02,0.686
2016/11/03,0.691
2016/11/04,0.687
2016/11/05,0.694
2016/11/06,0.697
2016/11/07,0.698
2016/11/08,0.703
2016/11/09,0.706
2016/11/10,0.709
2016/11/11,0.709
2016/11/12,0.711
2016/11/13,0.707
2016/11/14,0.711
2016/11/15,0.711
2016/11/16,0.713
2016/11/17,0.713
2016/11/18,0.713
2016/11/19,0.711
2016/11/20,0.707
2016/11/21,0.709
2016/11/22,0.707
2016/11/23,0.707
2016/11/24,0.711
2016/11/25,0.709
2016/11/26,0.707
2016/11/27,0.703
2016/11/28,0.706
2016/11/29,0.703
2016/11/30,0.701
2016/12/01,0.699
2016/12/02,0.702
2016/12/03,0.706
2016/12/04,0.701
2016/12/05,0.701
2016/12/06,0.703
2016/12/07,0.706
2016/12/08,0.702
2016/12/09,0.7
2016/12/10,0.701
2016/12/11,0.707
2016/12/12,0.703
2016/12/13,0.706
2016/12/14,0.702
2016/12/15,0.698
2016/12/16,0.697
2016/12/17,0.7
2016/12/18,0.694
2016/12/19,0.694
2016/12/20,0.692
2016/12/21,0.695
2016/12/22,0.697
2016/12/23,0.701
2016/12/24,0.703
2016/12/25,0.708
2016/12/26,0.706
2016/12/27,0.714
2016/12/28,0.72
2016/12/29,0.725
2016/12/30,0.73
2016/12/31,0.729
2017/01/01,0.735
2017/01/02,0.747
2017/01/03,0.753
2017/01/04,0.764
2017/01/05,0.765
2017/01/06,0.771
2017/01/07,0.764
2017/01/08,0.769
2017/01/09,0.761
2017/01/10,0.767
2017/01/11,0.757
2017/01/12,0.75
2017/01/13,0.738
2017/01/14,0.736
2017/01/15,0.729
2017/01/16,0.723
2017/01/17,0.72
2017/01/18,0.716
2017/01/19,0.719
2017/01/20,0.72
2017/01/21,0.718
2017/01/22,0.716
2017/01/23,0.704
2017/01/24,0.702
2017/01/25,0.697
2017/01/26,0.691
2017/01/27,0.687
2017/01/28,0.681
2017/01/29,0.68
2017/01/30,0.674
2017/01/31,0.671
2017/02/01,0.674
2017/02/02,0.669
2017/02/03,0.676
2017/02/04,0.672
2017/02/05,0.673
2017/02/06,0.667
2017/02/07,0.674
2017/02/08,0.672
2017/02/09,0.674
2017/02/10,0.668
2017/02/11,0.665
2017/02/12,0.663
2017/02/13,0.663
2017/02/14,0.66
2017/02/15,0.657
2017/02/16,0.658
2017/02/17,0.66
2017/02/18,0.66
2017/02/19,0.655
2017/02/20,0.659
2017/02/21,0.659
2017/02/22,0.661
2017/02/23,0.669
2017/02/24,0.675
2017/02/25,0.679
2017/02/26,0.681
2017/02/27,0.68
2017/02/28,0.686
2017/03/01,0.69
2017/03/02,0.697
2017/03/03,0.708
2017/03/04,0.706
2017/03/05,0.713
2017/03/06,0.718
2017/03/07,0.724
2017/03/08,0.721
2017/03/09,0.722
2017/03/10,0.725
2017/03/11,0.725
2017/03/12,0.723
2017/03/13,0.722
2017/03/14,0.728
2017/03/15,0.729
2017/03/16,0.733
2017/03/17,0.728
2017/03/18,0.718
2017/03/19,0.714
2017/03/20,0.706
2017/03/21,0.702
2017/03/22,0.701
2017/03/23,0.695
2017/03/24,0.69
2017/03/25,0.676
2017/03/26,0.672
2017/03/27,0.662
2017/03/28,0.661
2017/03/29,0.657
2017/03/30,0.655
2017/03/31,0.648
2017/04/01,0.645
2017/04/02,0.644
2017/04/03,0.645
2017/04/04,0.639
2017/04/05,0.644
2017/04/06,0.644
2017/04/07,0.648
2017/04/08,0.643
2017/04/09,0.646
2017/04/10,0.647
2017/04/11,0.65
2017/04/12,0.65
2017/04/13,0.646
2017/04/14,0.65
2017/04/15,0.65
2017/04/16,0.648
2017/04/17,0.645
2017/04/18,0.648
2017/04/19,0.648
2017/04/20,0.649
2017/04/21,0.654
2017/04/22,0.653
2017/04/23,0.654
2017/04/24,0.648
2017/04/25,0.658
2017/04/26,0.661
2017/04/27,0.665
2017/04/28,0.668
2017/04/29,0.676
2017/04/30,0.675
2017/05/01,0.678
2017/05/02,0.687
2017/05/03,0.69
2017/05/04,0.707
2017/05/05,0.709
2017/05/06,0.721
2017/05/07,0.73
2017/05/08,0.743
2017/05/09,0.751
2017/05/10,0.761
2017/05/11,0.766
2017/05/12,0.782
2017/05/13,0.789
2017/05/14,0.798
2017/05/15,0.803
2017/05/16,0.804
2017/05/17,0.823
2017/05/18,0.831
2017/05/19,0.852
2017/05/20,0.864
2017/05/21,0.876
2017/05/22,0.895
2017/05/23,0.916
2017/05/24,0.936
2017/05/25,0.963
2017/05/26,0.978
2017/05/27,0.992
2017/05/28,0.995
2017/05/29,1.006
2017/05/30,1.022
2017/05/31,1.029
2017/06/01,1.047
2017/06/02,1.055
2017/06/03,1.079
2017/06/04,1.086
2017/06/05,1.093
2017/06/06,1.1
2017/06/07,1.124
2017/06/08,1.131
2017/06/09,1.141
2017/06/10,1.147
2017/06/11,1.158
2017/06/12,1.161
2017/06/13,1.17
2017/06/14,1.173
2017/06/15,1.168
2017/06/16,1.161
2017/06/17,1.157
2017/06/18,1.152
2017/06/19,1.15
2017/06/20,1.143
2017/06/21,1.15
2017/06/22,1.154
2017/06/23,1.152
2017/06/24,1.15
2017/06/25,1.133
2017/06/26,1.137
2017/06/27,1.127
2017/06/28,1.129
2017/06/29,1.117
2017/06/30,1.123
2017/07/01,1.113
2017/07/02,1.105
2017/07/03,1.097
2017/07/04,1.092
2017/07/05,1.083
2017/07/06,1.077
2017/07/07,1.078
2017/07/08,1.075
2017/07/09,1.061
2017/07/10,1.064
2017/07/11,1.05
2017/07/12,1.044
2017/07/13,1.031
2017/07/14,1.015
2017/07/15,1.002
2017/07/16,0.983
2017/07/17,0.964
2017/07/18,0.956
2017/07/19,0.943
2017/07/20,0.937
2017/07/21,0.937
2017/07/22,0.94
2017/07/23,0.939
2017/07/24,0.938
2017/07/25,0.932
2017/07/26,0.927
2017/07/27,0.922
2017/07/28,0.917
2017/07/29,0.913
2017/07/30,0.909
2017/07/31,0.907
2017/08/01,0.903
2017/08/02,0.901
2017/08/03,0.896
2017/08/04,0.901
2017/08/05,0.904
2017/08/06,0.904
2017/08/07,0.912
2017/08/08,0.922
2017/08/09,0.926
2017/08/10,0.933
2017/08/11,0.944
2017/08/12,0.959
2017/08/13,0.976
2017/08/14,0.992
2017/08/15,1.02
2017/08/16,1.04
2017/08/17,1.074
2017/08/18,1.085
2017/08/19,1.095
2017/08/20,1.098
2017/08/21,1.111
2017/08/22,1.119
2017/08/23,1.165
2017/08/24,1.164
2017/08/25,1.194
2017/08/26,1.228
2017/08/27,1.257
2017/08/28,1.261
2017/08/29,1.295
2017/08/30,1.314
2017/08/31,1.333
2017/09/01,1.352
2017/09/02,1.357
2017/09/03,1.364
2017/09/04,1.369
2017/09/05,1.378
2017/09/06,1.369
2017/09/07,1.374
2017/09/08,1.374
2017/09/09,1.364
2017/09/10,1.345
2017/09/11,1.35
2017/09/12,1.348
2017/09/13,1.335
2017/09/14,1.312
2017/09/15,1.292
2017/09/16,1.279
2017/09/17,1.265
2017/09/18,1.239
2017/09/19,1.231
2017/09/20,1.209
2017/09/21,1.199
2017/09/22,1.17
2017/09/23,1.159
2017/09/24,1.136
2017/09/25,1.121
2017/09/26,1.114
2017/09/27,1.106
2017/09/28,1.108
2017/09/29,1.102
2017/09/30,1.085
2017/10/01,1.086
2017/10/02,1.092
2017/10/03,1.091
2017/10/04,1.074
2017/10/05,1.074
2017/10/06,1.079
2017/10/07,1.079
2017/10/08,1.08
2017/10/09,1.079
2017/10/10,1.082
2017/10/11,1.086
2017/10/12,1.095
2017/10/13,1.122
2017/10/14,1.137
2017/10/15,1.158
