Date,price90wmaUSD
2014/01/20,762.763
2014/01/21,767.581
2014/01/22,772.003
2014/01/23,775.941
2014/01/24,779.063
2014/01/25,782.498
2014/01/26,786.471
2014/01/27,790.233
2014/01/28,792.495
2014/01/29,795.211
2014/01/30,797.489
2014/01/31,799.879
2014/02/01,802.425
2014/02/02,804.752
2014/02/03,806.515
2014/02/04,808.151
2014/02/05,809.926
2014/02/06,810.906
2014/02/07,810.171
2014/02/08,808.654
2014/02/09,806.589
2014/02/10,804.072
2014/02/11,801.515
2014/02/12,798.285
2014/02/13,793.699
2014/02/14,788.47
2014/02/15,784.096
2014/02/16,780.704
2014/02/17,777.209
2014/02/18,773.662
2014/02/19,769.954
2014/02/20,765.696
2014/02/21,760.741
2014/02/22,756.12
2014/02/23,752.413
2014/02/24,747.673
2014/02/25,741.437
2014/02/26,736.906
2014/02/27,732.626
2014/02/28,728.163
2014/03/01,723.653
2014/03/02,719.252
2014/03/03,715.898
2014/03/04,714.237
2014/03/05,712.321
2014/03/06,710.472
2014/03/07,708.263
2014/03/08,705.578
2014/03/09,703.093
2014/03/10,700.726
2014/03/11,698.333
2014/03/12,696.246
2014/03/13,694.252
2014/03/14,692.186
2014/03/15,690.142
2014/03/16,688.151
2014/03/17,686.05
2014/03/18,683.708
2014/03/19,681.356
2014/03/20,678.615
2014/03/21,675.588
2014/03/22,672.153
2014/03/23,668.759
2014/03/24,665.369
2014/03/25,662.318
2014/03/26,659.327
2014/03/27,655.573
2014/03/28,650.98
2014/03/29,646.371
2014/03/30,641.161
2014/03/31,635.75
2014/04/01,630.835
2014/04/02,625.773
2014/04/03,620.099
2014/04/04,614.719
2014/04/05,609.598
2014/04/06,604.746
2014/04/07,599.9
2014/04/08,595.109
2014/04/09,590.321
2014/04/10,584.764
2014/04/11,579.219
2014/04/12,574.278
2014/04/13,569.244
2014/04/14,564.973
2014/04/15,561.717
2014/04/16,559.204
2014/04/17,556.512
2014/04/18,553.455
2014/04/19,550.607
2014/04/20,548.072
2014/04/21,545.58
2014/04/22,543.018
2014/04/23,540.43
2014/04/24,537.947
2014/04/25,535.045
2014/04/26,532.05
2014/04/27,529.031
2014/04/28,525.782
2014/04/29,522.785
2014/04/30,519.901
2014/05/01,517.312
2014/05/02,514.703
2014/05/03,511.991
2014/05/04,509.266
2014/05/05,506.573
2014/05/06,503.877
2014/05/07,501.453
2014/05/08,499.24
2014/05/09,497.166
2014/05/10,495.278
2014/05/11,493.292
2014/05/12,491.261
2014/05/13,489.268
2014/05/14,487.415
2014/05/15,485.689
2014/05/16,483.964
2014/05/17,482.308
2014/05/18,480.676
2014/05/19,479.083
2014/05/20,477.98
2014/05/21,477.509
2014/05/22,477.435
2014/05/23,477.813
2014/05/24,477.988
2014/05/25,479.08
2014/05/26,480.621
2014/05/27,481.99
2014/05/28,483.329
2014/05/29,484.557
2014/05/30,486.364
2014/05/31,488.743
2014/06/01,491.656
2014/06/02,494.369
2014/06/03,497.72
2014/06/04,500.567
2014/06/05,503.633
2014/06/06,506.76
2014/06/07,509.804
2014/06/08,512.89
2014/06/09,515.866
2014/06/10,518.894
2014/06/11,521.737
2014/06/12,524.113
2014/06/13,525.935
2014/06/14,527.305
2014/06/15,528.476
2014/06/16,530.337
2014/06/17,532.223
2014/06/18,534.347
2014/06/19,536.369
2014/06/20,538.119
2014/06/21,539.829
2014/06/22,541.74
2014/06/23,543.435
2014/06/24,545.044
2014/06/25,546.283
2014/06/26,547.537
2014/06/27,549.082
2014/06/28,550.891
2014/06/29,552.621
2014/06/30,554.876
2014/07/01,557.739
2014/07/02,560.478
2014/07/03,563.121
2014/07/04,565.559
2014/07/05,567.802
2014/07/06,570.07
2014/07/07,572.16
2014/07/08,574.085
2014/07/09,575.975
2014/07/10,577.705
2014/07/11,579.506
2014/07/12,581.477
2014/07/13,583.342
2014/07/14,584.99
2014/07/15,586.589
2014/07/16,588.079
2014/07/17,589.555
2014/07/18,591.092
2014/07/19,592.691
2014/07/20,594.168
2014/07/21,595.542
2014/07/22,596.914
2014/07/23,598.216
2014/07/24,599.253
2014/07/25,600.081
2014/07/26,600.754
2014/07/27,601.425
2014/07/28,601.821
2014/07/29,602.161
2014/07/30,602.261
2014/07/31,602.33
2014/08/01,602.722
2014/08/02,603.064
2014/08/03,603.211
2014/08/04,603.379
2014/08/05,603.429
2014/08/06,603.414
2014/08/07,603.427
2014/08/08,603.554
2014/08/09,603.557
2014/08/10,603.56
2014/08/11,603.435
2014/08/12,602.929
2014/08/13,602.014
2014/08/14,600.368
2014/08/15,598.42
2014/08/16,596.365
2014/08/17,594.353
2014/08/18,591.71
2014/08/19,589.077
2014/08/20,586.76
2014/08/21,585.112
2014/08/22,583.283
2014/08/23,581.249
2014/08/24,579.245
2014/08/25,577.225
2014/08/26,575.329
2014/08/27,573.607
2014/08/28,571.785
2014/08/29,569.914
2014/08/30,567.984
2014/08/31,565.784
2014/09/01,563.413
2014/09/02,561.038
2014/09/03,558.664
2014/09/04,556.462
2014/09/05,554.375
2014/09/06,552.26
2014/09/07,550.193
2014/09/08,547.911
2014/09/09,545.592
2014/09/10,543.667
2014/09/11,541.627
2014/09/12,539.544
2014/09/13,537.554
2014/09/14,535.614
2014/09/15,533.664
2014/09/16,531.583
2014/09/17,529.29
2014/09/18,526.64
2014/09/19,523.311
2014/09/20,520.117
2014/09/21,516.774
2014/09/22,513.457
2014/09/23,510.345
2014/09/24,507.734
2014/09/25,504.777
2014/09/26,501.715
2014/09/27,498.633
2014/09/28,495.366
2014/09/29,491.859
2014/09/30,488.455
2014/10/01,485.227
2014/10/02,481.921
2014/10/03,478.45
2014/10/04,474.572
2014/10/05,470.103
2014/10/06,465.856
2014/10/07,461.81
2014/10/08,458.074
2014/10/09,454.964
2014/10/10,451.867
2014/10/11,448.773
2014/10/12,445.814
2014/10/13,443.274
2014/10/14,441.306
2014/10/15,439.209
2014/10/16,437.002
2014/10/17,434.702
2014/10/18,432.578
2014/10/19,430.593
2014/10/20,428.53
2014/10/21,426.563
2014/10/22,424.627
2014/10/23,422.404
2014/10/24,419.985
2014/10/25,417.478
2014/10/26,415.079
2014/10/27,412.771
2014/10/28,410.522
2014/10/29,408.151
2014/10/30,405.682
2014/10/31,403.351
2014/11/01,400.811
2014/11/02,398.23
2014/11/03,395.788
2014/11/04,393.365
2014/11/05,391.25
2014/11/06,389.311
2014/11/07,387.492
2014/11/08,385.692
2014/11/09,384.1
2014/11/10,382.914
2014/11/11,381.798
2014/11/12,381.347
2014/11/13,381.666
2014/11/14,381.316
2014/11/15,380.762
2014/11/16,380.183
2014/11/17,379.906
2014/11/18,379.296
2014/11/19,378.66
2014/11/20,377.777
2014/11/21,376.617
2014/11/22,375.603
2014/11/23,374.668
2014/11/24,374.129
2014/11/25,373.806
2014/11/26,373.263
2014/11/27,372.731
2014/11/28,372.203
2014/11/29,371.911
2014/11/30,371.628
2014/12/01,371.408
2014/12/02,371.25
2014/12/03,371.056
2014/12/04,370.789
2014/12/05,370.521
2014/12/06,370.323
2014/12/07,370.154
2014/12/08,369.874
2014/12/09,369.262
2014/12/10,368.606
2014/12/11,368.037
2014/12/12,367.475
2014/12/13,366.87
2014/12/14,366.312
2014/12/15,365.762
2014/12/16,364.978
2014/12/17,363.959
2014/12/18,362.738
2014/12/19,361.533
2014/12/20,360.624
2014/12/21,359.716
2014/12/22,358.918
2014/12/23,358.242
2014/12/24,357.511
2014/12/25,356.576
2014/12/26,355.753
2014/12/27,354.852
2014/12/28,353.897
2014/12/29,352.943
2014/12/30,351.941
2014/12/31,350.975
2015/01/01,350.087
2015/01/02,349.185
2015/01/03,348.054
2015/01/04,346.293
2015/01/05,344.484
2015/01/06,342.776
2015/01/07,341.328
2015/01/08,339.907
2015/01/09,338.421
2015/01/10,336.875
2015/01/11,335.194
2015/01/12,333.449
2015/01/13,331.085
2015/01/14,327.839
2015/01/15,324.823
2015/01/16,321.977
2015/01/17,318.929
2015/01/18,316.043
2015/01/19,313.33
2015/01/20,310.633
2015/01/21,308.065
2015/01/22,305.924
2015/01/23,303.756
2015/01/24,301.78
2015/01/25,300.082
2015/01/26,299.13
2015/01/27,297.755
2015/01/28,296.214
2015/01/29,294.245
2015/01/30,292.305
2015/01/31,290.288
2015/02/01,288.088
2015/02/02,286.097
2015/02/03,284.351
2015/02/04,282.376
2015/02/05,280.366
2015/02/06,278.332
2015/02/07,276.457
2015/02/08,274.592
2015/02/09,272.675
2015/02/10,270.732
2015/02/11,268.885
2015/02/12,267.061
2015/02/13,265.553
2015/02/14,264.4
2015/02/15,263.371
2015/02/16,262.032
2015/02/17,260.821
2015/02/18,259.662
2015/02/19,258.497
2015/02/20,257.473
2015/02/21,256.501
2015/02/22,255.494
2015/02/23,254.407
2015/02/24,253.399
2015/02/25,252.4
2015/02/26,251.411
2015/02/27,250.771
2015/02/28,250.214
2015/03/01,249.661
2015/03/02,249.38
2015/03/03,249.412
2015/03/04,249.548
2015/03/05,249.521
2015/03/06,249.571
2015/03/07,249.656
2015/03/08,249.808
2015/03/09,250.131
2015/03/10,250.732
2015/03/11,251.349
2015/03/12,251.988
2015/03/13,252.569
2015/03/14,252.995
2015/03/15,253.449
2015/03/16,254.071
2015/03/17,254.659
2015/03/18,254.922
2015/03/19,254.831
2015/03/20,254.834
2015/03/21,254.822
2015/03/22,254.879
2015/03/23,255.071
2015/03/24,255.037
2015/03/25,254.768
2015/03/26,254.612
2015/03/27,254.439
2015/03/28,254.369
2015/03/29,254.179
2015/03/30,254.006
2015/03/31,253.854
2015/04/01,253.67
2015/04/02,253.616
2015/04/03,253.696
2015/04/04,253.768
2015/04/05,253.896
2015/04/06,254.088
2015/04/07,254.182
2015/04/08,254.184
2015/04/09,254.089
2015/04/10,253.877
2015/04/11,253.632
2015/04/12,253.399
2015/04/13,253.092
2015/04/14,252.517
2015/04/15,251.954
2015/04/16,251.514
2015/04/17,251.018
2015/04/18,250.479
2015/04/19,249.97
2015/04/20,249.453
2015/04/21,248.981
2015/04/22,248.71
2015/04/23,248.419
2015/04/24,248.065
2015/04/25,247.643
2015/04/26,247.015
2015/04/27,246.45
2015/04/28,245.995
2015/04/29,245.537
2015/04/30,245.223
2015/05/01,244.986
2015/05/02,244.732
2015/05/03,244.586
2015/05/04,244.451
2015/05/05,244.215
2015/05/06,243.956
2015/05/07,243.64
2015/05/08,243.494
2015/05/09,243.402
2015/05/10,243.277
2015/05/11,243.15
2015/05/12,243.017
2015/05/13,242.895
2015/05/14,242.639
2015/05/15,242.401
2015/05/16,242.159
2015/05/17,241.917
2015/05/18,241.659
2015/05/19,241.333
2015/05/20,241.015
2015/05/21,240.737
2015/05/22,240.505
2015/05/23,240.34
2015/05/24,240.171
2015/05/25,239.975
2015/05/26,239.751
2015/05/27,239.529
2015/05/28,239.301
2015/05/29,239.07
2015/05/30,238.784
2015/05/31,238.46
2015/06/01,238.033
2015/06/02,237.55
2015/06/03,237.122
2015/06/04,236.691
2015/06/05,236.253
2015/06/06,235.838
2015/06/07,235.429
2015/06/08,235.06
2015/06/09,234.783
2015/06/10,234.517
2015/06/11,234.279
2015/06/12,234.072
2015/06/13,233.884
2015/06/14,233.77
2015/06/15,233.714
2015/06/16,233.808
2015/06/17,234.108
2015/06/18,234.353
2015/06/19,234.583
2015/06/20,234.718
2015/06/21,234.866
2015/06/22,235.069
2015/06/23,235.261
2015/06/24,235.414
2015/06/25,235.552
2015/06/26,235.696
2015/06/27,235.923
2015/06/28,236.224
2015/06/29,236.592
2015/06/30,237.173
2015/07/01,237.692
2015/07/02,238.154
2015/07/03,238.582
2015/07/04,239.046
2015/07/05,239.658
2015/07/06,240.431
2015/07/07,241.106
2015/07/08,241.796
2015/07/09,242.511
2015/07/10,243.466
2015/07/11,244.632
2015/07/12,246.068
2015/07/13,247.256
2015/07/14,248.348
2015/07/15,249.424
2015/07/16,250.308
2015/07/17,251.067
2015/07/18,251.818
2015/07/19,252.498
2015/07/20,253.195
2015/07/21,253.932
2015/07/22,254.615
2015/07/23,255.299
2015/07/24,256.096
2015/07/25,257.008
2015/07/26,257.952
2015/07/27,258.891
2015/07/28,259.875
2015/07/29,260.769
2015/07/30,261.582
2015/07/31,262.314
2015/08/01,262.953
2015/08/02,263.568
2015/08/03,264.222
2015/08/04,264.887
2015/08/05,265.518
2015/08/06,266.06
2015/08/07,266.571
2015/08/08,266.95
2015/08/09,267.12
2015/08/10,267.31
2015/08/11,267.515
2015/08/12,267.764
2015/08/13,267.925
2015/08/14,268.097
2015/08/15,268.259
2015/08/16,268.288
2015/08/17,268.288
2015/08/18,268.191
2015/08/19,267.606
2015/08/20,267.046
2015/08/21,266.5
2015/08/22,265.876
2015/08/23,265.242
2015/08/24,264.404
2015/08/25,263.433
2015/08/26,262.723
2015/08/27,262.024
2015/08/28,261.373
2015/08/29,260.776
2015/08/30,260.171
2015/08/31,259.546
2015/09/01,258.906
2015/09/02,258.263
2015/09/03,257.609
2015/09/04,256.987
2015/09/05,256.427
2015/09/06,256.036
2015/09/07,255.66
2015/09/08,255.344
2015/09/09,254.96
2015/09/10,254.531
2015/09/11,254.131
2015/09/12,253.689
2015/09/13,253.125
2015/09/14,252.509
2015/09/15,251.894
2015/09/16,251.252
2015/09/17,250.659
2015/09/18,250.122
2015/09/19,249.555
2015/09/20,248.977
2015/09/21,248.338
2015/09/22,247.718
2015/09/23,247.139
2015/09/24,246.604
2015/09/25,246.138
2015/09/26,245.648
2015/09/27,245.148
2015/09/28,244.733
2015/09/29,244.343
2015/09/30,243.935
2015/10/01,243.533
2015/10/02,243.153
2015/10/03,242.793
2015/10/04,242.448
2015/10/05,242.11
2015/10/06,241.876
2015/10/07,241.694
2015/10/08,241.485
2015/10/09,241.283
2015/10/10,241.113
2015/10/11,240.986
2015/10/12,240.888
2015/10/13,240.817
2015/10/14,240.843
2015/10/15,240.946
2015/10/16,241.173
2015/10/17,241.608
2015/10/18,241.992
2015/10/19,242.313
2015/10/20,242.713
2015/10/21,243.135
2015/10/22,243.643
2015/10/23,244.256
2015/10/24,244.942
2015/10/25,245.845
2015/10/26,246.636
2015/10/27,247.596
2015/10/28,248.76
2015/10/29,250.103
2015/10/30,251.773
2015/10/31,253.371
2015/11/01,254.837
2015/11/02,256.72
2015/11/03,259.654
2015/11/04,263.995
2015/11/05,267.245
2015/11/06,269.82
2015/11/07,272.622
2015/11/08,275.363
2015/11/09,277.916
2015/11/10,280.24
2015/11/11,281.442
2015/11/12,282.893
2015/11/13,284.46
2015/11/14,286.006
2015/11/15,287.416
2015/11/16,288.677
2015/11/17,290.193
2015/11/18,291.666
2015/11/19,293.053
2015/11/20,294.174
2015/11/21,295.383
2015/11/22,296.552
2015/11/23,297.669
2015/11/24,298.709
2015/11/25,299.765
2015/11/26,301.239
2015/11/27,302.981
2015/11/28,304.668
2015/11/29,306.449
2015/11/30,308.544
2015/12/01,310.403
2015/12/02,311.975
2015/12/03,313.654
2015/12/04,315.257
2015/12/05,317.154
2015/12/06,319.435
2015/12/07,321.682
2015/12/08,323.924
2015/12/09,326.617
2015/12/10,329.222
2015/12/11,332.147
2015/12/12,335.023
2015/12/13,337.933
2015/12/14,340.918
2015/12/15,344.188
2015/12/16,347.396
2015/12/17,350.519
2015/12/18,353.681
2015/12/19,356.858
2015/12/20,359.782
2015/12/21,362.295
2015/12/22,364.792
2015/12/23,367.278
2015/12/24,370.004
2015/12/25,372.686
2015/12/26,374.74
2015/12/27,376.502
2015/12/28,378.37
2015/12/29,380.214
2015/12/30,382.097
2015/12/31,383.856
2016/01/01,385.719
2016/01/02,387.556
2016/01/03,389.258
2016/01/04,390.97
2016/01/05,392.645
2016/01/06,394.221
2016/01/07,396.15
2016/01/08,398.181
2016/01/09,400.052
2016/01/10,401.752
2016/01/11,403.465
2016/01/12,405.093
2016/01/13,406.299
2016/01/14,407.504
2016/01/15,408.086
2016/01/16,407.919
2016/01/17,408.014
2016/01/18,408.048
2016/01/19,408.064
2016/01/20,408.26
2016/01/21,408.893
2016/01/22,409.04
2016/01/23,409.054
2016/01/24,409.209
2016/01/25,409.335
2016/01/26,409.367
2016/01/27,409.402
2016/01/28,409.187
2016/01/29,408.785
2016/01/30,408.419
2016/01/31,408.027
2016/02/01,407.526
2016/02/02,407.051
2016/02/03,406.548
2016/02/04,406.187
2016/02/05,406.034
2016/02/06,405.648
2016/02/07,405.268
2016/02/08,404.875
2016/02/09,404.427
2016/02/10,404.077
2016/02/11,403.743
2016/02/12,403.44
2016/02/13,403.276
2016/02/14,403.321
2016/02/15,403.448
2016/02/16,403.562
2016/02/17,403.879
2016/02/18,404.305
2016/02/19,404.706
2016/02/20,405.29
2016/02/21,406.035
2016/02/22,406.718
2016/02/23,407.163
2016/02/24,407.443
2016/02/25,407.75
2016/02/26,408.062
2016/02/27,408.533
2016/02/28,408.918
2016/02/29,409.457
2016/03/01,409.934
2016/03/02,410.323
2016/03/03,410.469
2016/03/04,410.562
2016/03/05,410.302
2016/03/06,410.049
2016/03/07,409.911
2016/03/08,409.833
2016/03/09,409.741
2016/03/10,409.69
2016/03/11,409.77
2016/03/12,409.717
2016/03/13,409.656
2016/03/14,409.63
2016/03/15,409.653
2016/03/16,409.678
2016/03/17,409.775
2016/03/18,409.768
2016/03/19,409.651
2016/03/20,409.606
2016/03/21,409.556
2016/03/22,409.635
2016/03/23,409.758
2016/03/24,409.864
2016/03/25,409.969
2016/03/26,410.097
2016/03/27,410.295
2016/03/28,410.583
2016/03/29,410.75
2016/03/30,410.808
2016/03/31,410.916
2016/04/01,411.032
2016/04/02,411.217
2016/04/03,411.402
2016/04/04,411.604
2016/04/05,411.861
2016/04/06,412.128
2016/04/07,412.373
2016/04/08,412.633
2016/04/09,412.826
2016/04/10,413.069
2016/04/11,413.344
2016/04/12,413.707
2016/04/13,414.068
2016/04/14,414.422
2016/04/15,414.843
2016/04/16,415.322
2016/04/17,415.748
2016/04/18,416.152
2016/04/19,416.575
2016/04/20,417.163
2016/04/21,417.891
2016/04/22,418.657
2016/04/23,419.417
2016/04/24,420.314
2016/04/25,421.301
2016/04/26,422.399
2016/04/27,423.384
2016/04/28,424.033
2016/04/29,424.775
2016/04/30,425.556
2016/05/01,426.278
2016/05/02,426.899
2016/05/03,427.505
2016/05/04,428.107
2016/05/05,428.685
2016/05/06,429.354
2016/05/07,430.149
2016/05/08,430.915
2016/05/09,431.673
2016/05/10,432.336
2016/05/11,432.934
2016/05/12,433.48
2016/05/13,434.08
2016/05/14,434.682
2016/05/15,435.291
2016/05/16,435.884
2016/05/17,436.412
2016/05/18,436.942
2016/05/19,437.366
2016/05/20,437.608
2016/05/21,437.859
2016/05/22,438.092
2016/05/23,438.332
2016/05/24,438.644
2016/05/25,439.016
2016/05/26,439.443
2016/05/27,440.331
2016/05/28,441.753
2016/05/29,443.719
2016/05/30,445.901
2016/05/31,448.108
2016/06/01,450.22
2016/06/02,452.357
2016/06/03,454.848
2016/06/04,457.725
2016/06/05,460.62
2016/06/06,463.622
2016/06/07,466.562
2016/06/08,469.35
2016/06/09,472.093
2016/06/10,474.771
2016/06/11,477.553
2016/06/12,481.589
2016/06/13,486.635
2016/06/14,491.592
2016/06/15,496.413
2016/06/16,502.319
2016/06/17,508.362
2016/06/18,514.397
2016/06/19,520.462
2016/06/20,526.32
2016/06/21,530.651
2016/06/22,534.215
2016/06/23,536.38
2016/06/24,539.9
2016/06/25,543.732
2016/06/26,546.872
2016/06/27,549.9
2016/06/28,553.086
2016/06/29,555.912
2016/06/30,559.066
2016/07/01,562.671
2016/07/02,566.423
2016/07/03,569.883
2016/07/04,573.174
2016/07/05,576.43
2016/07/06,579.646
2016/07/07,582.145
2016/07/08,584.673
2016/07/09,587.255
2016/07/10,589.685
2016/07/11,592.083
2016/07/12,594.588
2016/07/13,597.166
2016/07/14,599.602
2016/07/15,602.051
2016/07/16,604.485
2016/07/17,607.011
2016/07/18,609.646
2016/07/19,612.085
2016/07/20,614.434
2016/07/21,616.62
2016/07/22,618.687
2016/07/23,620.574
2016/07/24,622.47
2016/07/25,624.313
2016/07/26,626.017
2016/07/27,627.696
2016/07/28,629.365
2016/07/29,630.993
2016/07/30,632.572
2016/07/31,633.679
2016/08/01,634.396
2016/08/02,634.517
2016/08/03,633.655
2016/08/04,633.221
2016/08/05,632.762
2016/08/06,632.328
2016/08/07,632.172
2016/08/08,631.976
2016/08/09,631.683
2016/08/10,631.434
2016/08/11,631.208
2016/08/12,630.833
2016/08/13,630.422
2016/08/14,629.748
2016/08/15,628.885
2016/08/16,628.06
2016/08/17,627.261
2016/08/18,626.417
2016/08/19,625.557
2016/08/20,624.733
2016/08/21,623.947
2016/08/22,623.164
2016/08/23,622.382
2016/08/24,621.49
2016/08/25,620.456
2016/08/26,619.453
2016/08/27,618.341
2016/08/28,617.172
2016/08/29,616.053
2016/08/30,614.965
2016/08/31,613.816
2016/09/01,612.627
2016/09/02,611.434
2016/09/03,610.387
2016/09/04,609.875
2016/09/05,609.388
2016/09/06,608.921
2016/09/07,608.517
2016/09/08,608.351
2016/09/09,608.203
2016/09/10,608.073
2016/09/11,607.867
2016/09/12,607.39
2016/09/13,606.975
2016/09/14,606.606
2016/09/15,606.251
2016/09/16,605.899
2016/09/17,605.562
2016/09/18,605.272
2016/09/19,605.059
2016/09/20,604.836
2016/09/21,604.387
2016/09/22,603.934
2016/09/23,603.529
2016/09/24,603.228
2016/09/25,602.919
2016/09/26,602.663
2016/09/27,602.446
2016/09/28,602.211
2016/09/29,601.984
2016/09/30,601.779
2016/10/01,601.741
2016/10/02,601.699
2016/10/03,601.671
2016/10/04,601.627
2016/10/05,601.624
2016/10/06,601.64
2016/10/07,601.724
2016/10/08,601.893
2016/10/09,602.055
2016/10/10,602.217
2016/10/11,602.726
2016/10/12,603.366
2016/10/13,603.977
2016/10/14,604.61
2016/10/15,605.308
2016/10/16,606.026
2016/10/17,606.729
2016/10/18,607.402
2016/10/19,607.986
2016/10/20,608.497
2016/10/21,609.065
2016/10/22,609.864
2016/10/23,610.934
2016/10/24,611.936
2016/10/25,613.029
2016/10/26,614.35
2016/10/27,616.047
2016/10/28,617.804
2016/10/29,619.994
2016/10/30,622.155
2016/10/31,624.164
2016/11/01,626.616
2016/11/02,629.13
2016/11/03,631.591
2016/11/04,633.459
2016/11/05,635.382
2016/11/06,637.41
2016/11/07,639.302
2016/11/08,641.208
2016/11/09,643.493
2016/11/10,645.524
2016/11/11,647.528
2016/11/12,649.372
2016/11/13,650.91
2016/11/14,652.54
2016/11/15,654.319
2016/11/16,656.323
2016/11/17,658.75
2016/11/18,661.135
2016/11/19,663.593
2016/11/20,665.849
2016/11/21,667.937
2016/11/22,670.152
2016/11/23,672.34
2016/11/24,674.4
2016/11/25,676.344
2016/11/26,678.245
2016/11/27,680.059
2016/11/28,681.834
2016/11/29,683.566
2016/11/30,685.377
2016/12/01,687.364
2016/12/02,689.749
2016/12/03,692.019
2016/12/04,694.239
2016/12/05,696.221
2016/12/06,698.184
2016/12/07,700.218
2016/12/08,702.352
2016/12/09,704.491
2016/12/10,706.671
2016/12/11,708.712
2016/12/12,710.869
2016/12/13,713.057
2016/12/14,715.185
2016/12/15,717.271
2016/12/16,719.367
2016/12/17,721.589
2016/12/18,723.789
2016/12/19,725.984
2016/12/20,728.147
2016/12/21,730.726
2016/12/22,734.162
2016/12/23,738.467
2016/12/24,742.768
2016/12/25,746.426
2016/12/26,750.57
2016/12/27,754.954
2016/12/28,760.126
2016/12/29,765.551
2016/12/30,770.565
2016/12/31,775.536
2017/01/01,780.824
2017/01/02,786.877
2017/01/03,792.993
2017/01/04,800.275
2017/01/05,806.786
2017/01/06,810.625
2017/01/07,813.013
2017/01/08,816.294
2017/01/09,819.106
2017/01/10,822.039
2017/01/11,823.683
2017/01/12,823.913
2017/01/13,824.632
2017/01/14,825.759
2017/01/15,826.633
2017/01/16,827.678
2017/01/17,829.716
2017/01/18,831.911
2017/01/19,834.203
2017/01/20,836.478
2017/01/21,839.187
2017/01/22,841.965
2017/01/23,844.615
2017/01/24,846.939
2017/01/25,848.94
2017/01/26,851.105
2017/01/27,853.452
2017/01/28,855.795
2017/01/29,858.059
2017/01/30,860.272
2017/01/31,862.919
2017/02/01,866.205
2017/02/02,869.871
2017/02/03,873.902
2017/02/04,877.963
2017/02/05,882.01
2017/02/06,885.995
2017/02/07,890.359
2017/02/08,894.897
2017/02/09,898.703
2017/02/10,901.417
2017/02/11,904.724
2017/02/12,907.884
2017/02/13,910.855
2017/02/14,913.932
2017/02/15,917.019
2017/02/16,920.411
2017/02/17,924.176
2017/02/18,928.157
2017/02/19,931.912
2017/02/20,935.651
2017/02/21,940.247
2017/02/22,945.189
2017/02/23,950.596
2017/02/24,956.748
2017/02/25,962.469
2017/02/26,968.001
2017/02/27,973.911
2017/02/28,979.899
2017/03/01,986.061
2017/03/02,992.86
2017/03/03,1000
2017/03/04,1008
2017/03/05,1015
2017/03/06,1022
2017/03/07,1028
2017/03/08,1033
2017/03/09,1038
2017/03/10,1043
2017/03/11,1047
2017/03/12,1052
2017/03/13,1057
2017/03/14,1063
2017/03/15,1068
2017/03/16,1073
2017/03/17,1076
2017/03/18,1077
2017/03/19,1077
2017/03/20,1077
2017/03/21,1079
2017/03/22,1080
2017/03/23,1080
2017/03/24,1080
2017/03/25,1078
2017/03/26,1077
2017/03/27,1076
2017/03/28,1077
2017/03/29,1077
2017/03/30,1077
2017/03/31,1078
2017/04/01,1079
2017/04/02,1080
2017/04/03,1082
2017/04/04,1084
2017/04/05,1087
2017/04/06,1089
2017/04/07,1093
2017/04/08,1096
2017/04/09,1099
2017/04/10,1103
2017/04/11,1106
2017/04/12,1110
2017/04/13,1113
2017/04/14,1115
2017/04/15,1118
2017/04/16,1120
2017/04/17,1123
2017/04/18,1126
2017/04/19,1129
2017/04/20,1132
2017/04/21,1135
2017/04/22,1139
2017/04/23,1142
2017/04/24,1146
2017/04/25,1149
2017/04/26,1153
2017/04/27,1158
2017/04/28,1162
2017/04/29,1167
2017/04/30,1171
2017/05/01,1177
2017/05/02,1183
2017/05/03,1190
2017/05/04,1199
2017/05/05,1207
2017/05/06,1215
2017/05/07,1223
2017/05/08,1233
2017/05/09,1244
2017/05/10,1256
2017/05/11,1269
2017/05/12,1281
2017/05/13,1292
2017/05/14,1304
2017/05/15,1315
2017/05/16,1326
2017/05/17,1338
2017/05/18,1351
2017/05/19,1365
2017/05/20,1381
2017/05/21,1398
2017/05/22,1416
2017/05/23,1436
2017/05/24,1460
2017/05/25,1487
2017/05/26,1510
2017/05/27,1525
2017/05/28,1542
2017/05/29,1561
2017/05/30,1580
2017/05/31,1598
2017/06/01,1619
2017/06/02,1641
2017/06/03,1664
2017/06/04,1688
2017/06/05,1712
2017/06/06,1742
2017/06/07,1770
2017/06/08,1797
2017/06/09,1825
2017/06/10,1854
2017/06/11,1883
2017/06/12,1909
2017/06/13,1934
2017/06/14,1956
2017/06/15,1972
2017/06/16,1990
2017/06/17,2010
2017/06/18,2029
2017/06/19,2048
2017/06/20,2069
2017/06/21,2090
2017/06/22,2110
2017/06/23,2131
2017/06/24,2150
2017/06/25,2166
2017/06/26,2180
2017/06/27,2193
2017/06/28,2207
2017/06/29,2222
2017/06/30,2235
2017/07/01,2247
2017/07/02,2258
2017/07/03,2271
2017/07/04,2285
2017/07/05,2298
2017/07/06,2311
2017/07/07,2323
2017/07/08,2334
2017/07/09,2345
2017/07/10,2354
2017/07/11,2360
2017/07/12,2366
2017/07/13,2372
2017/07/14,2376
2017/07/15,2376
2017/07/16,2372
2017/07/17,2370
2017/07/18,2373
2017/07/19,2376
2017/07/20,2383
2017/07/21,2395
2017/07/22,2407
2017/07/23,2419
2017/07/24,2431
2017/07/25,2439
2017/07/26,2445
2017/07/27,2451
