Date,sentbyaddress3std
2014/03/24,17281
2014/03/25,20317
2014/03/26,2483
2014/03/27,15983
2014/03/28,12867
2014/03/29,32170
2014/03/30,31455
2014/03/31,26178
2014/04/01,31025
2014/04/02,4732
2014/04/03,27652
2014/04/04,28703
2014/04/05,25639
2014/04/06,18207
2014/04/07,4778
2014/04/08,8057
2014/04/09,12757
2014/04/10,10601
2014/04/11,5343
2014/04/12,31809
2014/04/13,25720
2014/04/14,35015
2014/04/15,29225
2014/04/16,11304
2014/04/17,16804
2014/04/18,12078
2014/04/19,8131
2014/04/20,9837
2014/04/21,4578
2014/04/22,32537
2014/04/23,26412
2014/04/24,20544
2014/04/25,12439
2014/04/26,24244
2014/04/27,28993
2014/04/28,23843
2014/04/29,24447
2014/04/30,1606
2014/05/01,8262
2014/05/02,13805
2014/05/03,25650
2014/05/04,19256
2014/05/05,22634
2014/05/06,30179
2014/05/07,12841
2014/05/08,2087
2014/05/09,4832
2014/05/10,19707
2014/05/11,20679
2014/05/12,14312
2014/05/13,15356
2014/05/14,8959
2014/05/15,19127
2014/05/16,20912
2014/05/17,29149
2014/05/18,7230
2014/05/19,19147
2014/05/20,29871
2014/05/21,22042
2014/05/22,21829
2014/05/23,15493
2014/05/24,35891
2014/05/25,35174
2014/05/26,29881
2014/05/27,12542
2014/05/28,12854
2014/05/29,10013
2014/05/30,23630
2014/05/31,19134
2014/06/01,10488
2014/06/02,19312
2014/06/03,18286
2014/06/04,10495
2014/06/05,8674
2014/06/06,8740
2014/06/07,24832
2014/06/08,18074
2014/06/09,13525
2014/06/10,16026
2014/06/11,5930
2014/06/12,2329
2014/06/13,2222
2014/06/14,15896
2014/06/15,18434
2014/06/16,23725
2014/06/17,29417
2014/06/18,9020
2014/06/19,18528
2014/06/20,10058
2014/06/21,3812
2014/06/22,4755
2014/06/23,5353
2014/06/24,15214
2014/06/25,12826
2014/06/26,9498
2014/06/27,9051
2014/06/28,18529
2014/06/29,22825
2014/06/30,28830
2014/07/01,32693
2014/07/02,4021
2014/07/03,16764
2014/07/04,26771
2014/07/05,22004
2014/07/06,14082
2014/07/07,31159
2014/07/08,32666
2014/07/09,16057
2014/07/10,14699
2014/07/11,5725
2014/07/12,24353
2014/07/13,19661
2014/07/14,12838
2014/07/15,18287
2014/07/16,12981
2014/07/17,8262
2014/07/18,4374
2014/07/19,13209
2014/07/20,9572
2014/07/21,2113
2014/07/22,8866
2014/07/23,13070
2014/07/24,6238
2014/07/25,4401
2014/07/26,22892
2014/07/27,22885
2014/07/28,21032
2014/07/29,17990
2014/07/30,11730
2014/07/31,11414
2014/08/01,7690
2014/08/02,22397
2014/08/03,26057
2014/08/04,12086
2014/08/05,40636
2014/08/06,33929
2014/08/07,16456
2014/08/08,17485
2014/08/09,17105
2014/08/10,15972
2014/08/11,29327
2014/08/12,29512
2014/08/13,3921
2014/08/14,8263
2014/08/15,12914
2014/08/16,13363
2014/08/17,16181
2014/08/18,21914
2014/08/19,25977
2014/08/20,1412
2014/08/21,691.343
2014/08/22,7073
2014/08/23,25815
2014/08/24,18958
2014/08/25,17504
2014/08/26,17519
2014/08/27,8113
2014/08/28,8941
2014/08/29,12045
2014/08/30,15836
2014/08/31,8112
2014/09/01,14685
2014/09/02,17772
2014/09/03,5826
2014/09/04,6070
2014/09/05,5677
2014/09/06,19813
2014/09/07,15389
2014/09/08,21331
2014/09/09,20755
2014/09/10,13472
2014/09/11,19331
2014/09/12,6812
2014/09/13,14129
2014/09/14,16769
2014/09/15,22063
2014/09/16,22599
2014/09/17,16962
2014/09/18,13981
2014/09/19,15777
2014/09/20,21874
2014/09/21,11900
2014/09/22,25669
2014/09/23,29576
2014/09/24,4359
2014/09/25,5419
2014/09/26,9121
2014/09/27,22380
2014/09/28,15291
2014/09/29,16042
2014/09/30,12014
2014/10/01,11530
2014/10/02,661.171
2014/10/03,13112
2014/10/04,17848
2014/10/05,26292
2014/10/06,25217
2014/10/07,13331
2014/10/08,11879
2014/10/09,6314
2014/10/10,3790
2014/10/11,23670
2014/10/12,23385
2014/10/13,27585
2014/10/14,11154
2014/10/15,4341
2014/10/16,12914
2014/10/17,15739
2014/10/18,16380
2014/10/19,16358
2014/10/20,19801
2014/10/21,11099
2014/10/22,7324
2014/10/23,6336
2014/10/24,7526
2014/10/25,6246
2014/10/26,8506
2014/10/27,24247
2014/10/28,24293
2014/10/29,7614
2014/10/30,3185
2014/10/31,9233
2014/11/01,29554
2014/11/02,29718
2014/11/03,31815
2014/11/04,5652
2014/11/05,2589
2014/11/06,4888
2014/11/07,12250
2014/11/08,32809
2014/11/09,28332
2014/11/10,30408
2014/11/11,2451
2014/11/12,20149
2014/11/13,17748
2014/11/14,10547
2014/11/15,29893
2014/11/16,25753
2014/11/17,20066
2014/11/18,8582
2014/11/19,5526
2014/11/20,6182
2014/11/21,7692
2014/11/22,22037
2014/11/23,14401
2014/11/24,12416
2014/11/25,9859
2014/11/26,6847
2014/11/27,2856
2014/11/28,3537
2014/11/29,18230
2014/11/30,22470
2014/12/01,22995
2014/12/02,24953
2014/12/03,24017
2014/12/04,16626
2014/12/05,6742
2014/12/06,27243
2014/12/07,21395
2014/12/08,28971
2014/12/09,17723
2014/12/10,5975
2014/12/11,6770
2014/12/12,6802
2014/12/13,18425
2014/12/14,26234
2014/12/15,31183
2014/12/16,20506
2014/12/17,17241
2014/12/18,17391
2014/12/19,24233
2014/12/20,13586
2014/12/21,19440
2014/12/22,28055
2014/12/23,29171
2014/12/24,35500
2014/12/25,47368
2014/12/26,19540
2014/12/27,18035
2014/12/28,15392
2014/12/29,11410
2014/12/30,8480
2014/12/31,17985
2015/01/01,41998
2015/01/02,35123
2015/01/03,43620
2015/01/04,7059
2015/01/05,17492
2015/01/06,15587
2015/01/07,13475
2015/01/08,14481
2015/01/09,14570
2015/01/10,4935
2015/01/11,18199
2015/01/12,17717
2015/01/13,28783
2015/01/14,22843
2015/01/15,12158
2015/01/16,17354
2015/01/17,17095
2015/01/18,24984
2015/01/19,24692
2015/01/20,14074
2015/01/21,6453
2015/01/22,2428
2015/01/23,11721
2015/01/24,21792
2015/01/25,39541
2015/01/26,42645
2015/01/27,5661
2015/01/28,44182
2015/01/29,38078
2015/01/30,14481
2015/01/31,34097
2015/02/01,33558
2015/02/02,18965
2015/02/03,18241
2015/02/04,15856
2015/02/05,17035
2015/02/06,12594
2015/02/07,18901
2015/02/08,30092
2015/02/09,30607
2015/02/10,9257
2015/02/11,3309
2015/02/12,1138
2015/02/13,48152
2015/02/14,46114
2015/02/15,38889
2015/02/16,28046
2015/02/17,19506
2015/02/18,10534
2015/02/19,26101
2015/02/20,15506
2015/02/21,21178
2015/02/22,19347
2015/02/23,19774
2015/02/24,14415
2015/02/25,5053
2015/02/26,2807
2015/02/27,3205
2015/02/28,13426
2015/03/01,15155
2015/03/02,17593
2015/03/03,21034
2015/03/04,15561
2015/03/05,15300
2015/03/06,15370
2015/03/07,16897
2015/03/08,10248
2015/03/09,17194
2015/03/10,21315
2015/03/11,3495
2015/03/12,9447
2015/03/13,6734
2015/03/14,2833
2015/03/15,14972
2015/03/16,19224
2015/03/17,18618
2015/03/18,13961
2015/03/19,2935
2015/03/20,3862
2015/03/21,5229
2015/03/22,6298
2015/03/23,11672
2015/03/24,12689
2015/03/25,11989
2015/03/26,3296
2015/03/27,5878
2015/03/28,10839
2015/03/29,10869
2015/03/30,21506
2015/03/31,25938
2015/04/01,15119
2015/04/02,12773
2015/04/03,25791
2015/04/04,14864
2015/04/05,8538
2015/04/06,12370
2015/04/07,22776
2015/04/08,12526
2015/04/09,6888
2015/04/10,8082
2015/04/11,7710
2015/04/12,28497
2015/04/13,28664
2015/04/14,28233
2015/04/15,21493
2015/04/16,16032
2015/04/17,1246
2015/04/18,4950
2015/04/19,10527
2015/04/20,16518
2015/04/21,20145
2015/04/22,8657
2015/04/23,6482
2015/04/24,9347
2015/04/25,7398
2015/04/26,12394
2015/04/27,15320
2015/04/28,14846
2015/04/29,5992
2015/04/30,7056
2015/05/01,23164
2015/05/02,19688
2015/05/03,26141
2015/05/04,26553
2015/05/05,31513
2015/05/06,15443
2015/05/07,2861
2015/05/08,19092
2015/05/09,46955
2015/05/10,52335
2015/05/11,32580
2015/05/12,33472
2015/05/13,12642
2015/05/14,17157
2015/05/15,4151
2015/05/16,2370
2015/05/17,22168
2015/05/18,19978
2015/05/19,27293
2015/05/20,12927
2015/05/21,9862
2015/05/22,9733
2015/05/23,21822
2015/05/24,20417
2015/05/25,22643
2015/05/26,12777
2015/05/27,6526
2015/05/28,1815
2015/05/29,7608
2015/05/30,18088
2015/05/31,18452
2015/06/01,30576
2015/06/02,34210
2015/06/03,5470
2015/06/04,14705
2015/06/05,18708
2015/06/06,17661
2015/06/07,27692
2015/06/08,17936
2015/06/09,38585
2015/06/10,46656
2015/06/11,18496
2015/06/12,17885
2015/06/13,19021
2015/06/14,15987
2015/06/15,38052
2015/06/16,31030
2015/06/17,27458
2015/06/18,28511
2015/06/19,27684
2015/06/20,21684
2015/06/21,25948
2015/06/22,10694
2015/06/23,38968
2015/06/24,27938
2015/06/25,45878
2015/06/26,42843
2015/06/27,44646
2015/06/28,31245
2015/06/29,25417
2015/06/30,43757
2015/07/01,21299
2015/07/02,15260
2015/07/03,17107
2015/07/04,40782
2015/07/05,25465
2015/07/06,59060
2015/07/07,45643
2015/07/08,4214
2015/07/09,15693
2015/07/10,16840
2015/07/11,11363
2015/07/12,17862
2015/07/13,14543
2015/07/14,12457
2015/07/15,10620
2015/07/16,12416
2015/07/17,19882
2015/07/18,20160
2015/07/19,13171
2015/07/20,37942
2015/07/21,36285
2015/07/22,11114
2015/07/23,26104
2015/07/24,21192
2015/07/25,22597
2015/07/26,21012
2015/07/27,26531
2015/07/28,19130
2015/07/29,31218
2015/07/30,29470
2015/07/31,26321
2015/08/01,13691
2015/08/02,32349
2015/08/03,22241
2015/08/04,31559
2015/08/05,21736
2015/08/06,10176
2015/08/07,24869
2015/08/08,21279
2015/08/09,25088
2015/08/10,28544
2015/08/11,31087
2015/08/12,7577
2015/08/13,7677
2015/08/14,7154
2015/08/15,16784
2015/08/16,19510
2015/08/17,24785
2015/08/18,33708
2015/08/19,9125
2015/08/20,11423
2015/08/21,9188
2015/08/22,9843
2015/08/23,24623
2015/08/24,26635
2015/08/25,25499
2015/08/26,8568
2015/08/27,4115
2015/08/28,4815
2015/08/29,16016
2015/08/30,21121
2015/08/31,18459
2015/09/01,26062
2015/09/02,12758
2015/09/03,6163
2015/09/04,31732
2015/09/05,26308
2015/09/06,23591
2015/09/07,22496
2015/09/08,25915
2015/09/09,8263
2015/09/10,16140
2015/09/11,12684
2015/09/12,21558
2015/09/13,21466
2015/09/14,27851
2015/09/15,25720
2015/09/16,10697
2015/09/17,10335
2015/09/18,6551
2015/09/19,27961
2015/09/20,24091
2015/09/21,24023
2015/09/22,30072
2015/09/23,16037
2015/09/24,18756
2015/09/25,2670
2015/09/26,16482
2015/09/27,17817
2015/09/28,20656
2015/09/29,34392
2015/09/30,16603
2015/10/01,18065
2015/10/02,8185
2015/10/03,31235
2015/10/04,33808
2015/10/05,7223
2015/10/06,18931
2015/10/07,19063
2015/10/08,18287
2015/10/09,40676
2015/10/10,40035
2015/10/11,31313
2015/10/12,29279
2015/10/13,23943
2015/10/14,18468
2015/10/15,53203
2015/10/16,37464
2015/10/17,22130
2015/10/18,30471
2015/10/19,30866
2015/10/20,36537
2015/10/21,12521
2015/10/22,5787
2015/10/23,6016
2015/10/24,9160
2015/10/25,16737
2015/10/26,25216
2015/10/27,21206
2015/10/28,23249
2015/10/29,2344
2015/10/30,14925
2015/10/31,12363
2015/11/01,7320
2015/11/02,10774
2015/11/03,51343
2015/11/04,62863
2015/11/05,38122
2015/11/06,45839
2015/11/07,39023
2015/11/08,54438
2015/11/09,33695
2015/11/10,35557
2015/11/11,5219
2015/11/12,1591
2015/11/13,8365
2015/11/14,8973
2015/11/15,8650
2015/11/16,7075
2015/11/17,8642
2015/11/18,13898
2015/11/19,14129
2015/11/20,10681
2015/11/21,2736
2015/11/22,20496
2015/11/23,20480
2015/11/24,32117
2015/11/25,26873
2015/11/26,15448
2015/11/27,13392
2015/11/28,27359
2015/11/29,70749
2015/11/30,101104
2015/12/01,103328
2015/12/02,21207
2015/12/03,49160
2015/12/04,48614
2015/12/05,64607
2015/12/06,50560
2015/12/07,27242
2015/12/08,30595
2015/12/09,34285
2015/12/10,16634
2015/12/11,30490
2015/12/12,35278
2015/12/13,43991
2015/12/14,42314
2015/12/15,35556
2015/12/16,10744
2015/12/17,20490
2015/12/18,12659
2015/12/19,33604
2015/12/20,37760
2015/12/21,35731
2015/12/22,25261
2015/12/23,25409
2015/12/24,26436
2015/12/25,49292
2015/12/26,39617
2015/12/27,39584
2015/12/28,39444
2015/12/29,33345
2015/12/30,4268
2015/12/31,37937
2016/01/01,58607
2016/01/02,47709
2016/01/03,49312
2016/01/04,28495
2016/01/05,39599
2016/01/06,24319
2016/01/07,30397
2016/01/08,28193
2016/01/09,20961
2016/01/10,30692
2016/01/11,30526
2016/01/12,29529
2016/01/13,14661
2016/01/14,15340
2016/01/15,5834
2016/01/16,39880
2016/01/17,56076
2016/01/18,23336
2016/01/19,56690
2016/01/20,59698
2016/01/21,65292
2016/01/22,18901
2016/01/23,20843
2016/01/24,9704
2016/01/25,25455
2016/01/26,37572
2016/01/27,15471
2016/01/28,8291
2016/01/29,8048
2016/01/30,34984
2016/01/31,50477
2016/02/01,42566
2016/02/02,85268
2016/02/03,72188
2016/02/04,78645
2016/02/05,28878
2016/02/06,20139
2016/02/07,13175
2016/02/08,789.92
2016/02/09,23162
2016/02/10,20987
2016/02/11,17151
2016/02/12,22084
2016/02/13,26302
2016/02/14,16539
2016/02/15,34548
2016/02/16,26200
2016/02/17,36151
2016/02/18,36452
2016/02/19,24866
2016/02/20,1566
2016/02/21,9461
2016/02/22,39741
2016/02/23,45052
2016/02/24,40598
2016/02/25,37350
2016/02/26,17260
2016/02/27,37239
2016/02/28,27318
2016/02/29,76048
2016/03/01,62428
2016/03/02,9448
2016/03/03,60519
2016/03/04,81155
2016/03/05,29945
2016/03/06,63691
2016/03/07,67280
2016/03/08,36861
2016/03/09,26317
2016/03/10,17323
2016/03/11,5041
2016/03/12,30616
2016/03/13,26339
2016/03/14,38025
2016/03/15,40442
2016/03/16,19579
2016/03/17,15750
2016/03/18,11337
2016/03/19,35538
2016/03/20,26074
2016/03/21,14077
2016/03/22,23571
2016/03/23,20993
2016/03/24,22554
2016/03/25,16251
2016/03/26,29371
2016/03/27,15195
2016/03/28,35032
2016/03/29,39289
2016/03/30,8919
2016/03/31,8512
2016/04/01,16343
2016/04/02,24075
2016/04/03,26954
2016/04/04,28745
2016/04/05,26453
2016/04/06,6273
2016/04/07,9366
2016/04/08,14457
2016/04/09,19861
2016/04/10,16830
2016/04/11,25617
2016/04/12,41270
2016/04/13,18570
2016/04/14,11589
2016/04/15,18617
2016/04/16,37363
2016/04/17,23467
2016/04/18,32204
2016/04/19,21308
2016/04/20,9709
2016/04/21,8764
2016/04/22,12164
2016/04/23,29850
2016/04/24,19276
2016/04/25,34662
2016/04/26,56120
2016/04/27,28795
2016/04/28,33616
2016/04/29,20352
2016/04/30,31277
2016/05/01,52560
2016/05/02,25657
2016/05/03,27400
2016/05/04,1776
2016/05/05,2951
2016/05/06,2549
2016/05/07,28798
2016/05/08,30411
2016/05/09,40709
2016/05/10,44505
2016/05/11,9047
2016/05/12,15105
2016/05/13,6016
2016/05/14,17594
2016/05/15,27212
2016/05/16,41763
2016/05/17,42708
2016/05/18,7667
2016/05/19,14045
2016/05/20,23689
2016/05/21,20945
2016/05/22,18421
2016/05/23,42364
2016/05/24,52516
2016/05/25,11432
2016/05/26,19906
2016/05/27,17739
2016/05/28,20722
2016/05/29,44262
2016/05/30,37021
2016/05/31,40074
2016/06/01,12266
2016/06/02,12323
2016/06/03,8562
2016/06/04,36341
2016/06/05,39153
2016/06/06,44143
2016/06/07,48730
2016/06/08,8077
2016/06/09,16111
2016/06/10,16405
2016/06/11,32776
2016/06/12,22671
2016/06/13,45339
2016/06/14,38744
2016/06/15,21461
2016/06/16,26299
2016/06/17,5833
2016/06/18,32357
2016/06/19,40406
2016/06/20,32270
2016/06/21,38943
2016/06/22,15411
2016/06/23,15015
2016/06/24,10730
2016/06/25,35245
2016/06/26,47843
2016/06/27,19119
2016/06/28,23732
2016/06/29,14744
2016/06/30,12388
2016/07/01,21183
2016/07/02,37849
2016/07/03,29055
2016/07/04,35610
2016/07/05,38715
2016/07/06,6106
2016/07/07,3321
2016/07/08,10043
2016/07/09,26352
2016/07/10,30868
2016/07/11,43496
2016/07/12,50757
2016/07/13,5140
2016/07/14,6539
2016/07/15,957.029
2016/07/16,29368
2016/07/17,40095
2016/07/18,43186
2016/07/19,47415
2016/07/20,5924
2016/07/21,9724
2016/07/22,9783
2016/07/23,25856
2016/07/24,32624
2016/07/25,51045
2016/07/26,54909
2016/07/27,7350
2016/07/28,7114
2016/07/29,13119
2016/07/30,34526
2016/07/31,28042
2016/08/01,38973
2016/08/02,56528
2016/08/03,20349
2016/08/04,18031
2016/08/05,12863
2016/08/06,34520
2016/08/07,42600
2016/08/08,46167
2016/08/09,53411
2016/08/10,13947
2016/08/11,19259
2016/08/12,18728
2016/08/13,45555
2016/08/14,33213
2016/08/15,5538
2016/08/16,59286
2016/08/17,50796
2016/08/18,13774
2016/08/19,2947
2016/08/20,30045
2016/08/21,45805
2016/08/22,39966
2016/08/23,47920
2016/08/24,3769
2016/08/25,8277
2016/08/26,6744
2016/08/27,31973
2016/08/28,45615
2016/08/29,39993
2016/08/30,75011
2016/08/31,35884
2016/09/01,25443
2016/09/02,8664
2016/09/03,34882
2016/09/04,38277
2016/09/05,45438
2016/09/06,54074
2016/09/07,11670
2016/09/08,11243
2016/09/09,18275
2016/09/10,28334
2016/09/11,31796
2016/09/12,27815
2016/09/13,47805
2016/09/14,19992
2016/09/15,10071
2016/09/16,23895
2016/09/17,21751
2016/09/18,30947
2016/09/19,35832
2016/09/20,47555
2016/09/21,15967
2016/09/22,14223
2016/09/23,10645
2016/09/24,19011
2016/09/25,21362
2016/09/26,45089
2016/09/27,52951
2016/09/28,9375
2016/09/29,8475
2016/09/30,13858
2016/10/01,39966
2016/10/02,62927
2016/10/03,78041
2016/10/04,90374
2016/10/05,3595
2016/10/06,15690
2016/10/07,17364
2016/10/08,31522
2016/10/09,67123
2016/10/10,50955
2016/10/11,55881
2016/10/12,42794
2016/10/13,30164
2016/10/14,13482
2016/10/15,25546
2016/10/16,42253
2016/10/17,40507
2016/10/18,55856
2016/10/19,64091
2016/10/20,87729
2016/10/21,92176
2016/10/22,64136
2016/10/23,77801
2016/10/24,37221
2016/10/25,50742
2016/10/26,18674
2016/10/27,94246
2016/10/28,91759
2016/10/29,91221
2016/10/30,57431
2016/10/31,52643
2016/11/01,60114
2016/11/02,20993
2016/11/03,24385
2016/11/04,22677
2016/11/05,29335
2016/11/06,26968
2016/11/07,53885
2016/11/08,71665
2016/11/09,23329
2016/11/10,24094
2016/11/11,22141
2016/11/12,33006
2016/11/13,31387
2016/11/14,53346
2016/11/15,68268
2016/11/16,11780
2016/11/17,8993
2016/11/18,4460
2016/11/19,28607
2016/11/20,33517
2016/11/21,43373
2016/11/22,48724
2016/11/23,8433
2016/11/24,47353
2016/11/25,44598
2016/11/26,44205
2016/11/27,68609
2016/11/28,68223
2016/11/29,71440
2016/11/30,12900
2016/12/01,61790
2016/12/02,101674
2016/12/03,101515
2016/12/04,98257
2016/12/05,58008
2016/12/06,83471
2016/12/07,33769
2016/12/08,43296
2016/12/09,43974
2016/12/10,32833
2016/12/11,42318
2016/12/12,42181
2016/12/13,61380
2016/12/14,17617
2016/12/15,11916
2016/12/16,5024
2016/12/17,37356
2016/12/18,51897
2016/12/19,56700
2016/12/20,67876
2016/12/21,29593
2016/12/22,23057
2016/12/23,16975
2016/12/24,80942
2016/12/25,113873
2016/12/26,62865
2016/12/27,110132
2016/12/28,65506
2016/12/29,9364
2016/12/30,17137
2016/12/31,52116
2017/01/01,112178
2017/01/02,113923
2017/01/03,132440
2017/01/04,29546
2017/01/05,34100
2017/01/06,44301
2017/01/07,53981
2017/01/08,80745
2017/01/09,29974
2017/01/10,53156
2017/01/11,33500
2017/01/12,26792
2017/01/13,12770
2017/01/14,36562
2017/01/15,42725
2017/01/16,44423
2017/01/17,66544
2017/01/18,23264
2017/01/19,13109
2017/01/20,14029
2017/01/21,35203
2017/01/22,66099
2017/01/23,38697
2017/01/24,65304
2017/01/25,67043
2017/01/26,12923
2017/01/27,36355
2017/01/28,47539
2017/01/29,27169
2017/01/30,17523
2017/01/31,76258
2017/02/01,95603
2017/02/02,89325
2017/02/03,94139
2017/02/04,71493
2017/02/05,49258
2017/02/06,56477
2017/02/07,83917
2017/02/08,85013
2017/02/09,38284
2017/02/10,43597
2017/02/11,72602
2017/02/12,64260
2017/02/13,57390
2017/02/14,80574
2017/02/15,22824
2017/02/16,25897
2017/02/17,35616
2017/02/18,36487
2017/02/19,60877
2017/02/20,38260
2017/02/21,38390
2017/02/22,3762
2017/02/23,46353
2017/02/24,60279
2017/02/25,31670
2017/02/26,90754
2017/02/27,58048
2017/02/28,60938
2017/03/01,35173
2017/03/02,20537
2017/03/03,28074
2017/03/04,65973
2017/03/05,65224
2017/03/06,31921
2017/03/07,51624
2017/03/08,35265
2017/03/09,33714
2017/03/10,14522
2017/03/11,26228
2017/03/12,90895
2017/03/13,71383
2017/03/14,93511
2017/03/15,31327
2017/03/16,42305
2017/03/17,47258
2017/03/18,65019
2017/03/19,30822
2017/03/20,10618
2017/03/21,32375
2017/03/22,42759
2017/03/23,26045
2017/03/24,25640
2017/03/25,38412
2017/03/26,59043
2017/03/27,24219
2017/03/28,77007
2017/03/29,64454
2017/03/30,22050
2017/03/31,15665
2017/04/01,11696
2017/04/02,22029
2017/04/03,45899
2017/04/04,45548
2017/04/05,48639
2017/04/06,49392
2017/04/07,21998
2017/04/08,67601
2017/04/09,64962
2017/04/10,56254
2017/04/11,77792
2017/04/12,28832
2017/04/13,80221
2017/04/14,66896
2017/04/15,57713
2017/04/16,89559
2017/04/17,62447
2017/04/18,94105
2017/04/19,68396
2017/04/20,46269
2017/04/21,70447
2017/04/22,76064
2017/04/23,90959
2017/04/24,40399
2017/04/25,101523
2017/04/26,109622
2017/04/27,30736
2017/04/28,28439
2017/04/29,34640
2017/04/30,71654
2017/05/01,72514
2017/05/02,62158
2017/05/03,45623
2017/05/04,69814
2017/05/05,92132
2017/05/06,97637
2017/05/07,84566
2017/05/08,73306
2017/05/09,67515
2017/05/10,47307
2017/05/11,38026
2017/05/12,27379
2017/05/13,33420
2017/05/14,31923
2017/05/15,28033
2017/05/16,132612
2017/05/17,115063
2017/05/18,101943
2017/05/19,40307
2017/05/20,45643
2017/05/21,43215
2017/05/22,37225
2017/05/23,59682
2017/05/24,47403
2017/05/25,37097
2017/05/26,16454
2017/05/27,12733
2017/05/28,55024
2017/05/29,47166
2017/05/30,53195
2017/05/31,36040
2017/06/01,23361
2017/06/02,53884
2017/06/03,47151
2017/06/04,46914
2017/06/05,52171
2017/06/06,69823
2017/06/07,49183
2017/06/08,40510
2017/06/09,56595
2017/06/10,55306
2017/06/11,74479
2017/06/12,61220
2017/06/13,105076
2017/06/14,44736
2017/06/15,33248
2017/06/16,29984
2017/06/17,67310
2017/06/18,73361
2017/06/19,79180
2017/06/20,113342
2017/06/21,31688
2017/06/22,37133
2017/06/23,34993
2017/06/24,44404
2017/06/25,79024
2017/06/26,94116
2017/06/27,123846
2017/06/28,26557
2017/06/29,54560
2017/06/30,48027
2017/07/01,66241
2017/07/02,93919
2017/07/03,70342
2017/07/04,96387
2017/07/05,42246
2017/07/06,52331
2017/07/07,47477
2017/07/08,67483
2017/07/09,109626
2017/07/10,81385
2017/07/11,122443
2017/07/12,40291
2017/07/13,42949
2017/07/14,19997
2017/07/15,24777
2017/07/16,42504
2017/07/17,48289
2017/07/18,102835
2017/07/19,54506
2017/07/20,48909
2017/07/21,34141
2017/07/22,68193
2017/07/23,119786
2017/07/24,78926
2017/07/25,106258
2017/07/26,30824
2017/07/27,43782
2017/07/28,25011
2017/07/29,50137
2017/07/30,67434
2017/07/31,44021
2017/08/01,110630
2017/08/02,112629
2017/08/03,100442
2017/08/04,35612
2017/08/05,20667
2017/08/06,42123
2017/08/07,69175
2017/08/08,110952
2017/08/09,41999
2017/08/10,29935
2017/08/11,37618
2017/08/12,44665
2017/08/13,54973
2017/08/14,20029
2017/08/15,77748
2017/08/16,61630
2017/08/17,54919
2017/08/18,44520
2017/08/19,69537
2017/08/20,93241
2017/08/21,57455
2017/08/22,50054
2017/08/23,129284
2017/08/24,140835
2017/08/25,122859
2017/08/26,27923
2017/08/27,5180
2017/08/28,17054
2017/08/29,77661
2017/08/30,60703
2017/08/31,21546
2017/09/01,20791
2017/09/02,49463
2017/09/03,106388
2017/09/04,94538
2017/09/05,120644
2017/09/06,20636
2017/09/07,48099
2017/09/08,44263
2017/09/09,93804
2017/09/10,126151
2017/09/11,74428
2017/09/12,91791
2017/09/13,11110
2017/09/14,9440
2017/09/15,61621
2017/09/16,100628
2017/09/17,136924
2017/09/18,38627
2017/09/19,88654
2017/09/20,58267
2017/09/21,48724
2017/09/22,27813
2017/09/23,74144
2017/09/24,81407
2017/09/25,73723
2017/09/26,100510
2017/09/27,28435
2017/09/28,6665
2017/09/29,7376
2017/09/30,68303
2017/10/01,86160
2017/10/02,120187
2017/10/03,127106
2017/10/04,66617
2017/10/05,54351
2017/10/06,62908
2017/10/07,76502
2017/10/08,84265
2017/10/09,77901
2017/10/10,81991
2017/10/11,12407
2017/10/12,13492
2017/10/13,37824
2017/10/14,54419
2017/10/15,68206
2017/10/16,51676
2017/10/17,69105
2017/10/18,20071
2017/10/19,29175
2017/10/20,34762
2017/10/21,63517
2017/10/22,65336
2017/10/23,37215
2017/10/24,132861
2017/10/25,95986
2017/10/26,74396
2017/10/27,72301
2017/10/28,73287
2017/10/29,103224
2017/10/30,105841
2017/10/31,35234
2017/11/01,49787
2017/11/02,51570
2017/11/03,51967
2017/11/04,70514
2017/11/05,73490
2017/11/06,45460
2017/11/07,95890
2017/11/08,58740
2017/11/09,39459
2017/11/10,46346
2017/11/11,138979
2017/11/12,104868
2017/11/13,155241
2017/11/14,133982
2017/11/15,60153
2017/11/16,58387
2017/11/17,19619
2017/11/18,54665
2017/11/19,55548
2017/11/20,91634
2017/11/21,105152
2017/11/22,41213
2017/11/23,47313
2017/11/24,42108
2017/11/25,33590
2017/11/26,4701
2017/11/27,80746
2017/11/28,74277
2017/11/29,43902
2017/11/30,44933
2017/12/01,37647
2017/12/02,116034
2017/12/03,103862
2017/12/04,114839
2017/12/05,86432
2017/12/06,50926
2017/12/07,70344
2017/12/08,84739
2017/12/09,23595
2017/12/10,90236
2017/12/11,76758
2017/12/12,94454
2017/12/13,79215
2017/12/14,145953
2017/12/15,119089
2017/12/16,178308
2017/12/17,67705
2017/12/18,52793
2017/12/19,45938
2017/12/20,12359
2017/12/21,14524
2017/12/22,27576
2017/12/23,114373
2017/12/24,176907
2017/12/25,108923
2017/12/26,43309
2017/12/27,137554
2017/12/28,117449
2017/12/29,75416
2017/12/30,79323
2017/12/31,147645
2018/01/01,191348
2018/01/02,140397
2018/01/03,193206
2018/01/04,103702
2018/01/05,77786
2018/01/06,92065
2018/01/07,38599
2018/01/08,38263
2018/01/09,30446
2018/01/10,31347
2018/01/11,47754
2018/01/12,75098
2018/01/13,93793
2018/01/14,99171
2018/01/15,65363
2018/01/16,122427
2018/01/17,88470
2018/01/18,23220
2018/01/19,134973
