Date,mining_profitability30var
2014/03/22,116.519
2014/03/23,119.237
2014/03/24,106.288
2014/03/25,121.749
2014/03/26,122.066
2014/03/27,132.152
2014/03/28,139.863
2014/03/29,144.575
2014/03/30,174.181
2014/03/31,187.9
2014/04/01,210.622
2014/04/02,216.49
2014/04/03,222.021
2014/04/04,229.492
2014/04/05,226.726
2014/04/06,238.568
2014/04/07,249.881
2014/04/08,247.035
2014/04/09,254.169
2014/04/10,250.84
2014/04/11,225.09
2014/04/12,231.391
2014/04/13,235.838
2014/04/14,222.252
2014/04/15,197.878
2014/04/16,190.389
2014/04/17,177.81
2014/04/18,152.17
2014/04/19,132.737
2014/04/20,107.739
2014/04/21,99.914
2014/04/22,74.537
2014/04/23,56.999
2014/04/24,54.21
2014/04/25,42.99
2014/04/26,33.142
2014/04/27,31.021
2014/04/28,28.166
2014/04/29,27.968
2014/04/30,27.283
2014/05/01,25.069
2014/05/02,18.681
2014/05/03,19.767
2014/05/04,18.343
2014/05/05,20.814
2014/05/06,20.128
2014/05/07,22.46
2014/05/08,23.004
2014/05/09,22.576
2014/05/10,22.939
2014/05/11,24.417
2014/05/12,24.76
2014/05/13,26.51
2014/05/14,26.789
2014/05/15,25.634
2014/05/16,23.196
2014/05/17,20.556
2014/05/18,19.633
2014/05/19,19.403
2014/05/20,16.691
2014/05/21,15.63
2014/05/22,14.755
2014/05/23,13.416
2014/05/24,12.871
2014/05/25,8.97
2014/05/26,8.713
2014/05/27,7.072
2014/05/28,7.137
2014/05/29,5.385
2014/05/30,5.464
2014/05/31,4.277
2014/06/01,4.923
2014/06/02,6.012
2014/06/03,6.205
2014/06/04,6.217
2014/06/05,5.687
2014/06/06,5.376
2014/06/07,5.432
2014/06/08,5.603
2014/06/09,5.745
2014/06/10,5.387
2014/06/11,5.405
2014/06/12,4.986
2014/06/13,4.829
2014/06/14,4.977
2014/06/15,5.206
2014/06/16,4.984
2014/06/17,5.171
2014/06/18,6.442
2014/06/19,6.781
2014/06/20,7.326
2014/06/21,8.289
2014/06/22,9.56
2014/06/23,9.911
2014/06/24,10.559
2014/06/25,11.568
2014/06/26,12.631
2014/06/27,12.602
2014/06/28,13.166
2014/06/29,14.974
2014/06/30,16.251
2014/07/01,15.734
2014/07/02,14.036
2014/07/03,13.565
2014/07/04,12.391
2014/07/05,12.123
2014/07/06,12.457
2014/07/07,11.334
2014/07/08,11.585
2014/07/09,9.646
2014/07/10,8.911
2014/07/11,8.215
2014/07/12,6.696
2014/07/13,6.289
2014/07/14,6.13
2014/07/15,5.504
2014/07/16,5.249
2014/07/17,4.365
2014/07/18,4.365
2014/07/19,3.814
2014/07/20,3.623
2014/07/21,3.418
2014/07/22,3.534
2014/07/23,2.931
2014/07/24,2.758
2014/07/25,2.593
2014/07/26,2.958
2014/07/27,2.281
2014/07/28,1.891
2014/07/29,2.078
2014/07/30,2.166
2014/07/31,2.46
2014/08/01,2.483
2014/08/02,2.466
2014/08/03,2.357
2014/08/04,2.633
2014/08/05,2.66
2014/08/06,2.509
2014/08/07,2.552
2014/08/08,2.496
2014/08/09,2.48
2014/08/10,2.546
2014/08/11,2.443
2014/08/12,2.609
2014/08/13,3.102
2014/08/14,2.629
2014/08/15,3.052
2014/08/16,3.098
2014/08/17,2.977
2014/08/18,2.856
2014/08/19,3.506
2014/08/20,3.819
2014/08/21,4.229
2014/08/22,4.416
2014/08/23,4.628
2014/08/24,4.693
2014/08/25,5.05
2014/08/26,4.993
2014/08/27,4.911
2014/08/28,5.078
2014/08/29,4.997
2014/08/30,5.048
2014/08/31,4.974
2014/09/01,5.573
2014/09/02,5.826
2014/09/03,5.972
2014/09/04,6.016
2014/09/05,5.315
2014/09/06,4.926
2014/09/07,4.801
2014/09/08,4.301
2014/09/09,3.96
2014/09/10,3.33
2014/09/11,3.072
2014/09/12,3.133
2014/09/13,2.406
2014/09/14,2.429
2014/09/15,2.363
2014/09/16,1.983
2014/09/17,1.596
2014/09/18,1.688
2014/09/19,1.864
2014/09/20,1.905
2014/09/21,2.095
2014/09/22,2.054
2014/09/23,2.216
2014/09/24,2.164
2014/09/25,1.854
2014/09/26,1.968
2014/09/27,1.94
2014/09/28,1.965
2014/09/29,1.753
2014/09/30,1.624
2014/10/01,1.77
2014/10/02,1.856
2014/10/03,1.83
2014/10/04,1.926
2014/10/05,2.083
2014/10/06,1.965
2014/10/07,2.154
2014/10/08,2.175
2014/10/09,2.024
2014/10/10,1.843
2014/10/11,1.592
2014/10/12,1.527
2014/10/13,1.221
2014/10/14,1.172
2014/10/15,0.984
2014/10/16,0.813
2014/10/17,0.68
2014/10/18,0.604
2014/10/19,0.579
2014/10/20,0.493
2014/10/21,0.484
2014/10/22,0.405
2014/10/23,0.38
2014/10/24,0.284
2014/10/25,0.195
2014/10/26,0.233
2014/10/27,0.218
2014/10/28,0.237
2014/10/29,0.233
2014/10/30,0.217
2014/10/31,0.217
2014/11/01,0.24
2014/11/02,0.259
2014/11/03,0.259
2014/11/04,0.265
2014/11/05,0.328
2014/11/06,0.299
2014/11/07,0.32
2014/11/08,0.309
2014/11/09,0.312
2014/11/10,0.324
2014/11/11,0.335
2014/11/12,0.326
2014/11/13,0.338
2014/11/14,0.314
2014/11/15,0.305
2014/11/16,0.294
2014/11/17,0.268
2014/11/18,0.267
2014/11/19,0.254
2014/11/20,0.196
2014/11/21,0.195
2014/11/22,0.187
2014/11/23,0.189
2014/11/24,0.186
2014/11/25,0.182
2014/11/26,0.157
2014/11/27,0.157
2014/11/28,0.148
2014/11/29,0.15
2014/11/30,0.148
2014/12/01,0.155
2014/12/02,0.158
2014/12/03,0.157
2014/12/04,0.156
2014/12/05,0.12
2014/12/06,0.125
2014/12/07,0.12
2014/12/08,0.13
2014/12/09,0.133
2014/12/10,0.15
2014/12/11,0.143
2014/12/12,0.139
2014/12/13,0.107
2014/12/14,0.101
2014/12/15,0.107
2014/12/16,0.101
2014/12/17,0.116
2014/12/18,0.126
2014/12/19,0.127
2014/12/20,0.139
2014/12/21,0.147
2014/12/22,0.157
2014/12/23,0.167
2014/12/24,0.166
2014/12/25,0.176
2014/12/26,0.175
2014/12/27,0.181
2014/12/28,0.181
2014/12/29,0.175
2014/12/30,0.173
2014/12/31,0.185
2015/01/01,0.162
2015/01/02,0.164
2015/01/03,0.158
2015/01/04,0.154
2015/01/05,0.186
2015/01/06,0.195
2015/01/07,0.165
2015/01/08,0.162
2015/01/09,0.18
2015/01/10,0.162
2015/01/11,0.166
2015/01/12,0.182
2015/01/13,0.208
2015/01/14,0.278
2015/01/15,0.309
2015/01/16,0.376
2015/01/17,0.429
2015/01/18,0.449
2015/01/19,0.5
2015/01/20,0.537
2015/01/21,0.454
2015/01/22,0.473
2015/01/23,0.46
2015/01/24,0.45
2015/01/25,0.414
2015/01/26,0.398
2015/01/27,0.353
2015/01/28,0.332
2015/01/29,0.304
2015/01/30,0.297
2015/01/31,0.26
2015/02/01,0.236
2015/02/02,0.215
2015/02/03,0.203
2015/02/04,0.199
2015/02/05,0.187
2015/02/06,0.181
2015/02/07,0.148
2015/02/08,0.141
2015/02/09,0.119
2015/02/10,0.099
2015/02/11,0.096
2015/02/12,0.105
2015/02/13,0.103
2015/02/14,0.103
2015/02/15,0.097
2015/02/16,0.093
2015/02/17,0.091
2015/02/18,0.083
2015/02/19,0.076
2015/02/20,0.077
2015/02/21,0.071
2015/02/22,0.069
2015/02/23,0.072
2015/02/24,0.075
2015/02/25,0.065
2015/02/26,0.056
2015/02/27,0.045
2015/02/28,0.044
2015/03/01,0.044
2015/03/02,0.044
2015/03/03,0.043
2015/03/04,0.041
2015/03/05,0.043
2015/03/06,0.044
2015/03/07,0.045
2015/03/08,0.048
2015/03/09,0.049
2015/03/10,0.06
2015/03/11,0.061
2015/03/12,0.055
2015/03/13,0.062
2015/03/14,0.045
2015/03/15,0.048
2015/03/16,0.049
2015/03/17,0.049
2015/03/18,0.051
2015/03/19,0.052
2015/03/20,0.052
2015/03/21,0.051
2015/03/22,0.049
2015/03/23,0.049
2015/03/24,0.049
2015/03/25,0.047
2015/03/26,0.044
2015/03/27,0.044
2015/03/28,0.042
2015/03/29,0.042
2015/03/30,0.042
2015/03/31,0.041
2015/04/01,0.044
2015/04/02,0.045
2015/04/03,0.047
2015/04/04,0.047
2015/04/05,0.048
2015/04/06,0.055
2015/04/07,0.053
2015/04/08,0.058
2015/04/09,0.052
2015/04/10,0.051
2015/04/11,0.056
2015/04/12,0.055
2015/04/13,0.054
2015/04/14,0.059
2015/04/15,0.063
2015/04/16,0.063
2015/04/17,0.057
2015/04/18,0.058
2015/04/19,0.059
2015/04/20,0.055
2015/04/21,0.052
2015/04/22,0.05
2015/04/23,0.047
2015/04/24,0.047
2015/04/25,0.048
2015/04/26,0.049
2015/04/27,0.049
2015/04/28,0.048
2015/04/29,0.048
2015/04/30,0.047
2015/05/01,0.047
2015/05/02,0.037
2015/05/03,0.036
2015/05/04,0.033
2015/05/05,0.034
2015/05/06,0.036
2015/05/07,0.033
2015/05/08,0.034
2015/05/09,0.034
2015/05/10,0.032
2015/05/11,0.036
2015/05/12,0.034
2015/05/13,0.033
2015/05/14,0.03
2015/05/15,0.026
2015/05/16,0.026
2015/05/17,0.025
2015/05/18,0.025
2015/05/19,0.026
2015/05/20,0.027
2015/05/21,0.025
2015/05/22,0.025
2015/05/23,0.029
2015/05/24,0.035
2015/05/25,0.034
2015/05/26,0.031
2015/05/27,0.031
2015/05/28,0.031
2015/05/29,0.028
2015/05/30,0.029
2015/05/31,0.028
2015/06/01,0.031
2015/06/02,0.031
2015/06/03,0.032
2015/06/04,0.031
2015/06/05,0.031
2015/06/06,0.032
2015/06/07,0.034
2015/06/08,0.035
2015/06/09,0.035
2015/06/10,0.032
2015/06/11,0.037
2015/06/12,0.036
2015/06/13,0.036
2015/06/14,0.037
2015/06/15,0.037
2015/06/16,0.036
2015/06/17,0.049
2015/06/18,0.048
2015/06/19,0.047
2015/06/20,0.047
2015/06/21,0.047
2015/06/22,0.046
2015/06/23,0.039
2015/06/24,0.039
2015/06/25,0.038
2015/06/26,0.038
2015/06/27,0.039
2015/06/28,0.039
2015/06/29,0.04
2015/06/30,0.042
2015/07/01,0.04
2015/07/02,0.047
2015/07/03,0.046
2015/07/04,0.047
2015/07/05,0.045
2015/07/06,0.055
2015/07/07,0.05
2015/07/08,0.056
2015/07/09,0.055
2015/07/10,0.066
2015/07/11,0.058
2015/07/12,0.061
2015/07/13,0.07
2015/07/14,0.067
2015/07/15,0.068
2015/07/16,0.061
2015/07/17,0.058
2015/07/18,0.057
2015/07/19,0.054
2015/07/20,0.052
2015/07/21,0.05
2015/07/22,0.052
2015/07/23,0.05
2015/07/24,0.052
2015/07/25,0.05
2015/07/26,0.047
2015/07/27,0.042
2015/07/28,0.041
2015/07/29,0.043
2015/07/30,0.044
2015/07/31,0.041
2015/08/01,0.041
2015/08/02,0.041
2015/08/03,0.041
2015/08/04,0.044
2015/08/05,0.041
2015/08/06,0.039
2015/08/07,0.04
2015/08/08,0.038
2015/08/09,0.037
2015/08/10,0.037
2015/08/11,0.041
2015/08/12,0.04
2015/08/13,0.04
2015/08/14,0.039
2015/08/15,0.04
2015/08/16,0.041
2015/08/17,0.041
2015/08/18,0.044
2015/08/19,0.048
2015/08/20,0.056
2015/08/21,0.053
2015/08/22,0.062
2015/08/23,0.067
2015/08/24,0.073
2015/08/25,0.088
2015/08/26,0.087
2015/08/27,0.098
2015/08/28,0.088
2015/08/29,0.091
2015/08/30,0.084
2015/08/31,0.086
2015/09/01,0.085
2015/09/02,0.075
2015/09/03,0.078
2015/09/04,0.065
2015/09/05,0.063
2015/09/06,0.063
2015/09/07,0.051
2015/09/08,0.051
2015/09/09,0.044
2015/09/10,0.044
2015/09/11,0.044
2015/09/12,0.039
2015/09/13,0.036
2015/09/14,0.033
2015/09/15,0.031
2015/09/16,0.024
2015/09/17,0.022
2015/09/18,0.022
2015/09/19,0.024
2015/09/20,0.02
2015/09/21,0.02
2015/09/22,0.02
2015/09/23,0.02
2015/09/24,0.019
2015/09/25,0.017
2015/09/26,0.018
2015/09/27,0.016
2015/09/28,0.016
2015/09/29,0.016
2015/09/30,0.018
2015/10/01,0.017
2015/10/02,0.016
2015/10/03,0.016
2015/10/04,0.016
2015/10/05,0.016
2015/10/06,0.016
2015/10/07,0.014
2015/10/08,0.014
2015/10/09,0.012
2015/10/10,0.016
2015/10/11,0.017
2015/10/12,0.017
2015/10/13,0.015
2015/10/14,0.015
2015/10/15,0.016
2015/10/16,0.015
2015/10/17,0.016
2015/10/18,0.018
2015/10/19,0.018
2015/10/20,0.018
2015/10/21,0.021
2015/10/22,0.021
2015/10/23,0.024
2015/10/24,0.024
2015/10/25,0.028
2015/10/26,0.032
2015/10/27,0.032
2015/10/28,0.035
2015/10/29,0.046
2015/10/30,0.056
2015/10/31,0.055
2015/11/01,0.06
2015/11/02,0.066
2015/11/03,0.084
2015/11/04,0.149
2015/11/05,0.168
2015/11/06,0.175
2015/11/07,0.185
2015/11/08,0.18
2015/11/09,0.2
2015/11/10,0.189
2015/11/11,0.18
2015/11/12,0.171
2015/11/13,0.164
2015/11/14,0.161
2015/11/15,0.148
2015/11/16,0.143
2015/11/17,0.144
2015/11/18,0.141
2015/11/19,0.132
2015/11/20,0.129
2015/11/21,0.119
2015/11/22,0.118
2015/11/23,0.115
2015/11/24,0.119
2015/11/25,0.128
2015/11/26,0.122
2015/11/27,0.131
2015/11/28,0.131
2015/11/29,0.133
2015/11/30,0.131
2015/12/01,0.135
2015/12/02,0.135
2015/12/03,0.133
2015/12/04,0.091
2015/12/05,0.081
2015/12/06,0.075
2015/12/07,0.067
2015/12/08,0.064
2015/12/09,0.045
2015/12/10,0.053
2015/12/11,0.054
2015/12/12,0.056
2015/12/13,0.056
2015/12/14,0.071
2015/12/15,0.072
2015/12/16,0.073
2015/12/17,0.072
2015/12/18,0.074
2015/12/19,0.071
2015/12/20,0.072
2015/12/21,0.077
2015/12/22,0.076
2015/12/23,0.077
2015/12/24,0.077
2015/12/25,0.073
2015/12/26,0.076
2015/12/27,0.069
2015/12/28,0.082
2015/12/29,0.083
2015/12/30,0.081
2015/12/31,0.088
2016/01/01,0.096
2016/01/02,0.098
2016/01/03,0.106
2016/01/04,0.103
2016/01/05,0.11
2016/01/06,0.116
2016/01/07,0.113
2016/01/08,0.113
2016/01/09,0.102
2016/01/10,0.103
2016/01/11,0.1
2016/01/12,0.101
2016/01/13,0.084
2016/01/14,0.081
2016/01/15,0.084
2016/01/16,0.078
2016/01/17,0.062
2016/01/18,0.066
2016/01/19,0.074
2016/01/20,0.077
2016/01/21,0.073
2016/01/22,0.072
2016/01/23,0.073
2016/01/24,0.052
2016/01/25,0.055
2016/01/26,0.053
2016/01/27,0.056
2016/01/28,0.055
2016/01/29,0.053
2016/01/30,0.054
2016/01/31,0.055
2016/02/01,0.058
2016/02/02,0.057
2016/02/03,0.052
2016/02/04,0.056
2016/02/05,0.054
2016/02/06,0.049
2016/02/07,0.047
2016/02/08,0.054
2016/02/09,0.045
2016/02/10,0.045
2016/02/11,0.038
2016/02/12,0.041
2016/02/13,0.041
2016/02/14,0.041
2016/02/15,0.042
2016/02/16,0.041
2016/02/17,0.041
2016/02/18,0.041
2016/02/19,0.041
2016/02/20,0.038
2016/02/21,0.033
2016/02/22,0.031
2016/02/23,0.028
2016/02/24,0.03
2016/02/25,0.028
2016/02/26,0.028
2016/02/27,0.028
2016/02/28,0.028
2016/02/29,0.025
2016/03/01,0.024
2016/03/02,0.024
2016/03/03,0.021
2016/03/04,0.019
2016/03/05,0.02
2016/03/06,0.015
2016/03/07,0.011
2016/03/08,0.013
2016/03/09,0.011
2016/03/10,0.011
2016/03/11,0.011
2016/03/12,0.011
2016/03/13,0.011
2016/03/14,0.011
2016/03/15,0.011
2016/03/16,0.011
2016/03/17,0.011
2016/03/18,0.009
2016/03/19,0.008
2016/03/20,0.008
2016/03/21,0.008
2016/03/22,0.008
2016/03/23,0.008
2016/03/24,0.008
2016/03/25,0.008
2016/03/26,0.007
2016/03/27,0.007
2016/03/28,0.007
2016/03/29,0.007
2016/03/30,0.007
2016/03/31,0.007
2016/04/01,0.007
2016/04/02,0.008
2016/04/03,0.008
2016/04/04,0.007
2016/04/05,0.007
2016/04/06,0.007
2016/04/07,0.005
2016/04/08,0.005
2016/04/09,0.005
2016/04/10,0.005
2016/04/11,0.005
2016/04/12,0.005
2016/04/13,0.004
2016/04/14,0.004
2016/04/15,0.005
2016/04/16,0.005
2016/04/17,0.005
2016/04/18,0.006
2016/04/19,0.006
2016/04/20,0.006
2016/04/21,0.006
2016/04/22,0.006
2016/04/23,0.006
2016/04/24,0.006
2016/04/25,0.006
2016/04/26,0.008
2016/04/27,0.007
2016/04/28,0.007
2016/04/29,0.007
2016/04/30,0.007
2016/05/01,0.006
2016/05/02,0.006
2016/05/03,0.006
2016/05/04,0.006
2016/05/05,0.006
2016/05/06,0.006
2016/05/07,0.006
2016/05/08,0.006
2016/05/09,0.006
2016/05/10,0.006
2016/05/11,0.007
2016/05/12,0.007
2016/05/13,0.007
2016/05/14,0.007
2016/05/15,0.007
2016/05/16,0.007
2016/05/17,0.007
2016/05/18,0.007
2016/05/19,0.008
2016/05/20,0.007
2016/05/21,0.007
2016/05/22,0.007
2016/05/23,0.008
2016/05/24,0.008
2016/05/25,0.008
2016/05/26,0.006
2016/05/27,0.006
2016/05/28,0.006
2016/05/29,0.005
2016/05/30,0.007
2016/05/31,0.007
2016/06/01,0.01
2016/06/02,0.01
2016/06/03,0.011
2016/06/04,0.011
2016/06/05,0.019
2016/06/06,0.021
2016/06/07,0.021
2016/06/08,0.023
2016/06/09,0.025
2016/06/10,0.025
2016/06/11,0.027
2016/06/12,0.029
2016/06/13,0.039
2016/06/14,0.039
2016/06/15,0.05
2016/06/16,0.056
2016/06/17,0.065
2016/06/18,0.076
2016/06/19,0.081
2016/06/20,0.083
2016/06/21,0.081
2016/06/22,0.075
2016/06/23,0.069
2016/06/24,0.064
2016/06/25,0.059
2016/06/26,0.057
2016/06/27,0.051
2016/06/28,0.048
2016/06/29,0.048
2016/06/30,0.042
2016/07/01,0.042
2016/07/02,0.039
2016/07/03,0.037
2016/07/04,0.033
2016/07/05,0.033
2016/07/06,0.032
2016/07/07,0.031
2016/07/08,0.03
2016/07/09,0.034
2016/07/10,0.057
2016/07/11,0.081
2016/07/12,0.103
2016/07/13,0.122
2016/07/14,0.137
2016/07/15,0.145
2016/07/16,0.153
2016/07/17,0.158
2016/07/18,0.151
2016/07/19,0.151
2016/07/20,0.147
2016/07/21,0.15
2016/07/22,0.156
2016/07/23,0.159
2016/07/24,0.16
2016/07/25,0.152
2016/07/26,0.152
2016/07/27,0.149
2016/07/28,0.144
2016/07/29,0.137
2016/07/30,0.131
2016/07/31,0.123
2016/08/01,0.106
2016/08/02,0.092
2016/08/03,0.078
2016/08/04,0.057
2016/08/05,0.044
2016/08/06,0.031
2016/08/07,0.011
2016/08/08,0.002
2016/08/09,0.002
2016/08/10,0.002
2016/08/11,0.002
2016/08/12,0.002
2016/08/13,0.002
2016/08/14,0.002
2016/08/15,0.003
2016/08/16,0.003
2016/08/17,0.003
2016/08/18,0.003
2016/08/19,0.003
2016/08/20,0.003
2016/08/21,0.003
2016/08/22,0.003
2016/08/23,0.003
2016/08/24,0.003
2016/08/25,0.004
2016/08/26,0.004
2016/08/27,0.003
2016/08/28,0.003
2016/08/29,0.003
2016/08/30,0.003
2016/08/31,0.003
2016/09/01,0.003
2016/09/02,0.003
2016/09/03,0.003
2016/09/04,0.003
2016/09/05,0.003
2016/09/06,0.003
2016/09/07,0.003
2016/09/08,0.003
2016/09/09,0.003
2016/09/10,0.002
2016/09/11,0.002
2016/09/12,0.002
2016/09/13,0.002
2016/09/14,0.002
2016/09/15,0.002
2016/09/16,0.002
2016/09/17,0.002
2016/09/18,0.002
2016/09/19,0.002
2016/09/20,0.002
2016/09/21,0.003
2016/09/22,0.003
2016/09/23,0.003
2016/09/24,0.003
2016/09/25,0.003
2016/09/26,0.003
2016/09/27,0.003
2016/09/28,0.004
2016/09/29,0.004
2016/09/30,0.003
2016/10/01,0.004
2016/10/02,0.004
2016/10/03,0.004
2016/10/04,0.003
2016/10/05,0.003
2016/10/06,0.003
2016/10/07,0.003
2016/10/08,0.003
2016/10/09,0.003
2016/10/10,0.004
2016/10/11,0.003
2016/10/12,0.003
2016/10/13,0.003
2016/10/14,0.003
2016/10/15,0.003
2016/10/16,0.003
2016/10/17,0.003
2016/10/18,0.003
2016/10/19,0.003
2016/10/20,0.003
2016/10/21,0.003
2016/10/22,0.003
2016/10/23,0.003
2016/10/24,0.002
2016/10/25,0.002
2016/10/26,0.003
2016/10/27,0.003
2016/10/28,0.003
2016/10/29,0.003
2016/10/30,0.004
2016/10/31,0.004
2016/11/01,0.004
2016/11/02,0.004
2016/11/03,0.004
2016/11/04,0.004
2016/11/05,0.005
2016/11/06,0.005
2016/11/07,0.005
2016/11/08,0.005
2016/11/09,0.004
2016/11/10,0.004
2016/11/11,0.004
2016/11/12,0.004
2016/11/13,0.004
2016/11/14,0.004
2016/11/15,0.004
2016/11/16,0.004
2016/11/17,0.004
2016/11/18,0.003
2016/11/19,0.003
2016/11/20,0.003
2016/11/21,0.002
2016/11/22,0.002
2016/11/23,0.002
2016/11/24,0.002
2016/11/25,0.002
2016/11/26,0.002
2016/11/27,0.002
2016/11/28,0.002
2016/11/29,0.002
2016/11/30,0.002
2016/12/01,0.002
2016/12/02,0.002
2016/12/03,0.002
2016/12/04,0.002
2016/12/05,0.002
2016/12/06,0.002
2016/12/07,0.002
2016/12/08,0.002
2016/12/09,0.002
2016/12/10,0.002
2016/12/11,0.002
2016/12/12,0.002
2016/12/13,0.002
2016/12/14,0.002
2016/12/15,0.002
2016/12/16,0.002
2016/12/17,0.002
2016/12/18,0.002
2016/12/19,0.002
2016/12/20,0.002
2016/12/21,0.002
2016/12/22,0.002
2016/12/23,0.002
2016/12/24,0.002
2016/12/25,0.002
2016/12/26,0.002
2016/12/27,0.003
2016/12/28,0.003
2016/12/29,0.003
2016/12/30,0.003
2016/12/31,0.003
2017/01/01,0.004
2017/01/02,0.005
2017/01/03,0.005
2017/01/04,0.006
2017/01/05,0.006
2017/01/06,0.007
2017/01/07,0.006
2017/01/08,0.007
2017/01/09,0.007
2017/01/10,0.007
2017/01/11,0.007
2017/01/12,0.008
2017/01/13,0.009
2017/01/14,0.008
2017/01/15,0.009
2017/01/16,0.009
2017/01/17,0.008
2017/01/18,0.009
2017/01/19,0.009
2017/01/20,0.009
2017/01/21,0.009
2017/01/22,0.009
2017/01/23,0.01
2017/01/24,0.01
2017/01/25,0.011
2017/01/26,0.011
2017/01/27,0.011
2017/01/28,0.011
2017/01/29,0.011
2017/01/30,0.011
2017/01/31,0.011
2017/02/01,0.009
2017/02/02,0.009
2017/02/03,0.007
2017/02/04,0.007
2017/02/05,0.006
2017/02/06,0.006
2017/02/07,0.005
2017/02/08,0.005
2017/02/09,0.004
2017/02/10,0.004
2017/02/11,0.004
2017/02/12,0.004
2017/02/13,0.004
2017/02/14,0.004
2017/02/15,0.004
2017/02/16,0.004
2017/02/17,0.004
2017/02/18,0.003
2017/02/19,0.003
2017/02/20,0.003
2017/02/21,0.003
2017/02/22,0.003
2017/02/23,0.003
2017/02/24,0.004
2017/02/25,0.004
2017/02/26,0.004
2017/02/27,0.004
2017/02/28,0.004
2017/03/01,0.004
2017/03/02,0.004
2017/03/03,0.005
2017/03/04,0.005
2017/03/05,0.005
2017/03/06,0.005
2017/03/07,0.006
2017/03/08,0.005
2017/03/09,0.005
2017/03/10,0.005
2017/03/11,0.005
2017/03/12,0.005
2017/03/13,0.004
2017/03/14,0.004
2017/03/15,0.004
2017/03/16,0.004
2017/03/17,0.004
2017/03/18,0.004
2017/03/19,0.004
2017/03/20,0.005
2017/03/21,0.004
2017/03/22,0.004
2017/03/23,0.005
2017/03/24,0.005
2017/03/25,0.007
2017/03/26,0.007
2017/03/27,0.008
2017/03/28,0.008
2017/03/29,0.009
2017/03/30,0.009
2017/03/31,0.009
2017/04/01,0.009
2017/04/02,0.008
2017/04/03,0.008
2017/04/04,0.007
2017/04/05,0.007
2017/04/06,0.006
2017/04/07,0.006
2017/04/08,0.006
2017/04/09,0.006
2017/04/10,0.006
2017/04/11,0.006
2017/04/12,0.005
2017/04/13,0.004
2017/04/14,0.004
2017/04/15,0.003
2017/04/16,0.003
2017/04/17,0.003
2017/04/18,0.003
2017/04/19,0.003
2017/04/20,0.003
2017/04/21,0.004
2017/04/22,0.004
2017/04/23,0.004
2017/04/24,0.003
2017/04/25,0.004
2017/04/26,0.003
2017/04/27,0.003
2017/04/28,0.003
2017/04/29,0.004
2017/04/30,0.004
2017/05/01,0.004
2017/05/02,0.004
2017/05/03,0.004
2017/05/04,0.006
2017/05/05,0.006
2017/05/06,0.007
2017/05/07,0.008
2017/05/08,0.009
2017/05/09,0.01
2017/05/10,0.011
2017/05/11,0.011
2017/05/12,0.013
2017/05/13,0.013
2017/05/14,0.014
2017/05/15,0.014
2017/05/16,0.013
2017/05/17,0.015
2017/05/18,0.015
2017/05/19,0.019
2017/05/20,0.019
2017/05/21,0.02
2017/05/22,0.022
2017/05/23,0.025
2017/05/24,0.025
2017/05/25,0.031
2017/05/26,0.032
2017/05/27,0.032
2017/05/28,0.03
2017/05/29,0.03
2017/05/30,0.029
2017/05/31,0.027
2017/06/01,0.029
2017/06/02,0.026
2017/06/03,0.031
2017/06/04,0.027
2017/06/05,0.027
2017/06/06,0.025
2017/06/07,0.029
2017/06/08,0.028
2017/06/09,0.027
2017/06/10,0.024
2017/06/11,0.024
2017/06/12,0.022
2017/06/13,0.02
2017/06/14,0.017
2017/06/15,0.012
2017/06/16,0.013
2017/06/17,0.011
2017/06/18,0.011
2017/06/19,0.01
2017/06/20,0.01
2017/06/21,0.01
2017/06/22,0.01
2017/06/23,0.011
2017/06/24,0.01
2017/06/25,0.013
2017/06/26,0.013
2017/06/27,0.014
2017/06/28,0.014
2017/06/29,0.016
2017/06/30,0.016
2017/07/01,0.016
2017/07/02,0.017
2017/07/03,0.016
2017/07/04,0.016
2017/07/05,0.017
2017/07/06,0.018
2017/07/07,0.014
2017/07/08,0.013
2017/07/09,0.014
2017/07/10,0.014
2017/07/11,0.013
2017/07/12,0.013
2017/07/13,0.013
2017/07/14,0.014
2017/07/15,0.015
2017/07/16,0.018
2017/07/17,0.021
2017/07/18,0.022
2017/07/19,0.023
2017/07/20,0.023
2017/07/21,0.021
2017/07/22,0.018
2017/07/23,0.017
2017/07/24,0.017
2017/07/25,0.017
2017/07/26,0.015
2017/07/27,0.015
2017/07/28,0.013
2017/07/29,0.013
2017/07/30,0.01
2017/07/31,0.01
2017/08/01,0.01
2017/08/02,0.01
2017/08/03,0.009
2017/08/04,0.009
2017/08/05,0.009
2017/08/06,0.008
2017/08/07,0.007
2017/08/08,0.009
2017/08/09,0.007
2017/08/10,0.008
2017/08/11,0.009
2017/08/12,0.012
2017/08/13,0.015
2017/08/14,0.018
2017/08/15,0.024
2017/08/16,0.026
2017/08/17,0.036
2017/08/18,0.036
2017/08/19,0.037
2017/08/20,0.037
2017/08/21,0.039
2017/08/22,0.04
2017/08/23,0.059
2017/08/24,0.057
2017/08/25,0.064
2017/08/26,0.073
2017/08/27,0.078
2017/08/28,0.075
2017/08/29,0.082
2017/08/30,0.082
2017/08/31,0.081
2017/09/01,0.079
2017/09/02,0.072
2017/09/03,0.068
2017/09/04,0.063
2017/09/05,0.057
2017/09/06,0.054
2017/09/07,0.051
2017/09/08,0.045
2017/09/09,0.041
2017/09/10,0.042
2017/09/11,0.04
2017/09/12,0.039
