Date,transactions30var
2012/01/22,564961
2012/01/23,499286
2012/01/24,518992
2012/01/25,611665
2012/01/26,579501
2012/01/27,522367
2012/01/28,486924
2012/01/29,429423
2012/01/30,377784
2012/01/31,313656
2012/02/01,273163
2012/02/02,264519
2012/02/03,246115
2012/02/04,253727
2012/02/05,254496
2012/02/06,243169
2012/02/07,245529
2012/02/08,238406
2012/02/09,258973
2012/02/10,353024
2012/02/11,379599
2012/02/12,381126
2012/02/13,427651
2012/02/14,642822
2012/02/15,828983
2012/02/16,1029145
2012/02/17,1026275
2012/02/18,1037705
2012/02/19,1078428
2012/02/20,1078575
2012/02/21,989431
2012/02/22,952031
2012/02/23,974460
2012/02/24,955084
2012/02/25,969808
2012/02/26,1006393
2012/02/27,962294
2012/02/28,950251
2012/02/29,922069
2012/03/01,924420
2012/03/02,916339
2012/03/03,1043641
2012/03/04,1052865
2012/03/05,1053202
2012/03/06,1067510
2012/03/07,1043525
2012/03/08,1051191
2012/03/09,1063823
2012/03/10,1154399
2012/03/11,1179481
2012/03/12,1178269
2012/03/13,1186328
2012/03/14,1142574
2012/03/15,904494
2012/03/16,670596
2012/03/17,384345
2012/03/18,391728
2012/03/19,392121
2012/03/20,382138
2012/03/21,385862
2012/03/22,385065
2012/03/23,378344
2012/03/24,308564
2012/03/25,305181
2012/03/26,304376
2012/03/27,289252
2012/03/28,304549
2012/03/29,335170
2012/03/30,336831
2012/03/31,339880
2012/04/01,326119
2012/04/02,271526
2012/04/03,320345
2012/04/04,326119
2012/04/05,332484
2012/04/06,332914
2012/04/07,340682
2012/04/08,354642
2012/04/09,304750
2012/04/10,348038
2012/04/11,378116
2012/04/12,444159
2012/04/13,446168
2012/04/14,485780
2012/04/15,495586
2012/04/16,588744
2012/04/17,584137
2012/04/18,662322
2012/04/19,682494
2012/04/20,727330
2012/04/21,716679
2012/04/22,705787
2012/04/23,682658
2012/04/24,655778
2012/04/25,645848
2012/04/26,886205
2012/04/27,886513
2012/04/28,885871
2012/04/29,878129
2012/04/30,945646
2012/05/01,1033774
2012/05/02,1152748
2012/05/03,2394579
2012/05/04,3555360
2012/05/05,4225293
2012/05/06,4351668
2012/05/07,7093977
2012/05/08,9162089
2012/05/09,10846474
2012/05/10,10926761
2012/05/11,13502779
2012/05/12,15482205
2012/05/13,15605351
2012/05/14,25177509
2012/05/15,28259309
2012/05/16,29031959
2012/05/17,29005925
2012/05/18,32912363
2012/05/19,47716142
2012/05/20,56147952
2012/05/21,62982144
2012/05/22,61873027
2012/05/23,62891371
2012/05/24,62833493
2012/05/25,63465494
2012/05/26,61927322
2012/05/27,59164002
2012/05/28,57644688
2012/05/29,55211945
2012/05/30,51357153
2012/05/31,47093287
2012/06/01,43161393
2012/06/02,43872020
2012/06/03,45561565
2012/06/04,58828113
2012/06/05,65984926
2012/06/06,67201156
2012/06/07,67404360
2012/06/08,65152171
2012/06/09,59950197
2012/06/10,64392971
2012/06/11,62539191
2012/06/12,59931836
2012/06/13,87127124
2012/06/14,120793985
2012/06/15,135297577
2012/06/16,132540808
2012/06/17,134784726
2012/06/18,135849116
2012/06/19,136071504
2012/06/20,136024911
2012/06/21,134281414
2012/06/22,136245259
2012/06/23,138704257
2012/06/24,141826577
2012/06/25,139376002
2012/06/26,138212750
2012/06/27,138043275
2012/06/28,139097376
2012/06/29,140661355
2012/06/30,139477562
2012/07/01,144445407
2012/07/02,133030527
2012/07/03,136474887
2012/07/04,133043371
2012/07/05,130804487
2012/07/06,124762415
2012/07/07,125718647
2012/07/08,127534957
2012/07/09,128513592
2012/07/10,125817149
2012/07/11,125705245
2012/07/12,121905165
2012/07/13,99462590
2012/07/14,64708508
2012/07/15,40369631
2012/07/16,32365211
2012/07/17,25017506
2012/07/18,21064010
2012/07/19,18751235
2012/07/20,21199622
2012/07/21,23307311
2012/07/22,24998309
2012/07/23,25116009
2012/07/24,24237129
2012/07/25,24205967
2012/07/26,24290354
2012/07/27,23944821
2012/07/28,25794227
2012/07/29,26293661
2012/07/30,26361282
2012/07/31,28471673
2012/08/01,27896991
2012/08/02,26644618
2012/08/03,25264841
2012/08/04,22894479
2012/08/05,21745281
2012/08/06,21578461
2012/08/07,18133295
2012/08/08,19303330
2012/08/09,19004304
2012/08/10,19328700
2012/08/11,17633390
2012/08/12,16069788
2012/08/13,21817925
2012/08/14,20375242
2012/08/15,32723652
2012/08/16,37767351
2012/08/17,38898782
2012/08/18,38663325
2012/08/19,38680300
2012/08/20,38712425
2012/08/21,40555532
2012/08/22,40596986
2012/08/23,39395841
2012/08/24,37526406
2012/08/25,36879910
2012/08/26,35720651
2012/08/27,35933913
2012/08/28,36984635
2012/08/29,36998827
2012/08/30,35794080
2012/08/31,35933139
2012/09/01,36588096
2012/09/02,34562551
2012/09/03,33001886
2012/09/04,33090221
2012/09/05,33710046
2012/09/06,33041791
2012/09/07,33148448
2012/09/08,32611949
2012/09/09,31147622
2012/09/10,31021131
2012/09/11,30845877
2012/09/12,28624049
2012/09/13,30319479
2012/09/14,20811859
2012/09/15,19016356
2012/09/16,19384567
2012/09/17,22550599
2012/09/18,22381039
2012/09/19,22402187
2012/09/20,20205369
2012/09/21,19934767
2012/09/22,24092015
2012/09/23,24921223
2012/09/24,25368810
2012/09/25,27452742
2012/09/26,27446974
2012/09/27,27798367
2012/09/28,27709999
2012/09/29,29973928
2012/09/30,31591570
2012/10/01,29997220
2012/10/02,29893646
2012/10/03,28600952
2012/10/04,25763217
2012/10/05,23094602
2012/10/06,17908370
2012/10/07,18271685
2012/10/08,20453533
2012/10/09,21324741
2012/10/10,20970252
2012/10/11,18891472
2012/10/12,18833388
2012/10/13,19144634
2012/10/14,18027113
2012/10/15,17868441
2012/10/16,18499784
2012/10/17,17504005
2012/10/18,17402359
2012/10/19,17951096
2012/10/20,17895606
2012/10/21,21772136
2012/10/22,24613117
2012/10/23,24353232
2012/10/24,24270520
2012/10/25,23219006
2012/10/26,25951784
2012/10/27,32682119
2012/10/28,37509764
2012/10/29,38704853
2012/10/30,35759861
2012/10/31,34946330
2012/11/01,36134554
2012/11/02,35789371
2012/11/03,36782658
2012/11/04,36208075
2012/11/05,36109403
2012/11/06,35373919
2012/11/07,34457579
2012/11/08,33498008
2012/11/09,33849239
2012/11/10,33908977
2012/11/11,34842530
2012/11/12,34908286
2012/11/13,34931321
2012/11/14,34787805
2012/11/15,36354614
2012/11/16,39910296
2012/11/17,40355683
2012/11/18,40760111
2012/11/19,42648990
2012/11/20,40144991
2012/11/21,36911114
2012/11/22,36732445
2012/11/23,36764230
2012/11/24,36618137
2012/11/25,36484323
2012/11/26,31327797
2012/11/27,26335600
2012/11/28,24673104
2012/11/29,25897308
2012/11/30,25534296
2012/12/01,23504396
2012/12/02,27350640
2012/12/03,28654426
2012/12/04,26893913
2012/12/05,27022233
2012/12/06,27956188
2012/12/07,27260277
2012/12/08,27309956
2012/12/09,25764381
2012/12/10,25423423
2012/12/11,23277518
2012/12/12,20966434
2012/12/13,22328834
2012/12/14,22672915
2012/12/15,22316614
2012/12/16,21358556
2012/12/17,22999995
2012/12/18,31033737
2012/12/19,34248575
2012/12/20,34153479
2012/12/21,36715495
2012/12/22,44518500
2012/12/23,44166412
2012/12/24,42884283
2012/12/25,44553880
2012/12/26,44575137
2012/12/27,44200329
2012/12/28,47925042
2012/12/29,47976869
2012/12/30,48675153
2012/12/31,49900511
2013/01/01,41617215
2013/01/02,33076374
2013/01/03,32500691
2013/01/04,35018643
2013/01/05,34933415
2013/01/06,34565893
2013/01/07,33443693
2013/01/08,31708198
2013/01/09,31783495
2013/01/10,36749349
2013/01/11,41346745
2013/01/12,42049526
2013/01/13,44300179
2013/01/14,41940871
2013/01/15,41008717
2013/01/16,45402429
2013/01/17,44645306
2013/01/18,46000700
2013/01/19,50460186
2013/01/20,50468779
2013/01/21,48271529
2013/01/22,47116109
2013/01/23,45975647
2013/01/24,38987399
2013/01/25,37843143
2013/01/26,39981154
2013/01/27,43664003
2013/01/28,43816161
2013/01/29,45167890
2013/01/30,37742398
2013/01/31,31969942
2013/02/01,35449495
2013/02/02,36302843
2013/02/03,42254384
2013/02/04,41324523
2013/02/05,33741385
2013/02/06,32556647
2013/02/07,33074958
2013/02/08,35200669
2013/02/09,36766160
2013/02/10,37693893
2013/02/11,38160352
2013/02/12,39742526
2013/02/13,39756236
2013/02/14,38131444
2013/02/15,38442117
2013/02/16,37880510
2013/02/17,37793754
2013/02/18,37430827
2013/02/19,33497037
2013/02/20,29768787
2013/02/21,26786984
2013/02/22,27256754
2013/02/23,25408226
2013/02/24,24303458
2013/02/25,28796370
2013/02/26,30872704
2013/02/27,31301226
2013/02/28,32211545
2013/03/01,26236098
2013/03/02,25255857
2013/03/03,25338047
2013/03/04,26608819
2013/03/05,26135211
2013/03/06,26902743
2013/03/07,28985856
2013/03/08,21027909
2013/03/09,21002270
2013/03/10,28679419
2013/03/11,28663582
2013/03/12,31889712
2013/03/13,31966944
2013/03/14,31970201
2013/03/15,32575569
2013/03/16,50105965
2013/03/17,66582733
2013/03/18,71733835
2013/03/19,73864106
2013/03/20,76223544
2013/03/21,76107491
2013/03/22,76283851
2013/03/23,76769185
2013/03/24,76628613
2013/03/25,78264173
2013/03/26,79780443
2013/03/27,75522870
2013/03/28,74386932
2013/03/29,74946002
2013/03/30,73447391
2013/03/31,74218159
2013/04/01,74247499
2013/04/02,76789294
2013/04/03,76727861
2013/04/04,81439397
2013/04/05,80782038
2013/04/06,76225007
2013/04/07,78845320
2013/04/08,80403360
2013/04/09,73273707
2013/04/10,75345573
2013/04/11,79710752
2013/04/12,79995518
2013/04/13,79907573
2013/04/14,78047862
2013/04/15,62905985
2013/04/16,52394940
2013/04/17,46149014
2013/04/18,45748251
2013/04/19,41551302
2013/04/20,44338031
2013/04/21,49731354
2013/04/22,52343484
2013/04/23,51962594
2013/04/24,51472378
2013/04/25,49536226
2013/04/26,49001091
2013/04/27,54868952
2013/04/28,62086958
2013/04/29,62794121
2013/04/30,60118962
2013/05/01,59614011
2013/05/02,58314583
2013/05/03,57346461
2013/05/04,54521077
2013/05/05,54314897
2013/05/06,54003032
2013/05/07,51821744
2013/05/08,51046838
2013/05/09,50892041
2013/05/10,53828612
2013/05/11,59081498
2013/05/12,62140101
2013/05/13,63019790
2013/05/14,66823363
2013/05/15,68896602
2013/05/16,65253171
2013/05/17,65470589
2013/05/18,62939387
2013/05/19,64852413
2013/05/20,64585198
2013/05/21,60012472
2013/05/22,57851058
2013/05/23,57309780
2013/05/24,54749654
2013/05/25,53964172
2013/05/26,61186278
2013/05/27,57410475
2013/05/28,51060198
2013/05/29,50483147
2013/05/30,48035497
2013/05/31,48140626
2013/06/01,48261074
2013/06/02,48836141
2013/06/03,47596045
2013/06/04,46315161
2013/06/05,45922361
2013/06/06,46080090
2013/06/07,45440029
2013/06/08,44230947
2013/06/09,43664766
2013/06/10,35641253
2013/06/11,32145753
2013/06/12,32417107
2013/06/13,29668535
2013/06/14,25231841
2013/06/15,30780263
2013/06/16,31045956
2013/06/17,31726369
2013/06/18,32161866
2013/06/19,32470090
2013/06/20,32206639
2013/06/21,32491635
2013/06/22,30316522
2013/06/23,33185345
2013/06/24,33808393
2013/06/25,32146929
2013/06/26,32058252
2013/06/27,29936009
2013/06/28,28510188
2013/06/29,29907270
2013/06/30,37063029
2013/07/01,36964283
2013/07/02,37914972
2013/07/03,37915243
2013/07/04,35726061
2013/07/05,32451046
2013/07/06,31878877
2013/07/07,34210606
2013/07/08,33324290
2013/07/09,33203878
2013/07/10,33163288
2013/07/11,31195831
2013/07/12,32050874
2013/07/13,32434849
2013/07/14,31218383
2013/07/15,30917372
2013/07/16,30891826
2013/07/17,30044686
2013/07/18,29115007
2013/07/19,28141968
2013/07/20,24248654
2013/07/21,22913728
2013/07/22,21976354
2013/07/23,21978625
2013/07/24,21449029
2013/07/25,20816736
2013/07/26,19378139
2013/07/27,17581111
2013/07/28,13338942
2013/07/29,13709783
2013/07/30,12334635
2013/07/31,16185446
2013/08/01,20807339
2013/08/02,25136947
2013/08/03,25494732
2013/08/04,25375768
2013/08/05,27133160
2013/08/06,28697827
2013/08/07,36528444
2013/08/08,44254143
2013/08/09,45164480
2013/08/10,47423184
2013/08/11,47468966
2013/08/12,47996627
2013/08/13,48068849
2013/08/14,47791771
2013/08/15,52428380
2013/08/16,72764850
2013/08/17,75033836
2013/08/18,74181215
2013/08/19,85028729
2013/08/20,85132476
2013/08/21,85375969
2013/08/22,88646549
2013/08/23,86262197
2013/08/24,83330708
2013/08/25,78000079
2013/08/26,70115840
2013/08/27,64089875
2013/08/28,62707786
2013/08/29,57873386
2013/08/30,58481616
2013/08/31,59933902
2013/09/01,62064697
2013/09/02,59554270
2013/09/03,54604821
2013/09/04,54095970
2013/09/05,54776768
2013/09/06,55451696
2013/09/07,55874270
2013/09/08,57531155
2013/09/09,57015349
2013/09/10,46624921
2013/09/11,47081793
2013/09/12,47288516
2013/09/13,51008329
2013/09/14,56059819
2013/09/15,48003464
2013/09/16,48277310
2013/09/17,53613295
2013/09/18,45943424
2013/09/19,44462815
2013/09/20,43967355
2013/09/21,39229230
2013/09/22,39607155
2013/09/23,43252120
2013/09/24,41432427
2013/09/25,41431144
2013/09/26,39984462
2013/09/27,38782704
2013/09/28,42577519
2013/09/29,45057817
2013/09/30,45172363
2013/10/01,44059135
2013/10/02,46061814
2013/10/03,46922417
2013/10/04,47044172
2013/10/05,47899975
2013/10/06,49725405
2013/10/07,52033994
2013/10/08,52651277
2013/10/09,51952780
2013/10/10,52535983
2013/10/11,52143873
2013/10/12,52493507
2013/10/13,50457550
2013/10/14,48003745
2013/10/15,48188459
2013/10/16,48339780
2013/10/17,42182691
2013/10/18,41727016
2013/10/19,40222643
2013/10/20,39036055
2013/10/21,41232564
2013/10/22,46181823
2013/10/23,41135851
2013/10/24,41862725
2013/10/25,42502839
2013/10/26,42425473
2013/10/27,43935247
2013/10/28,40774602
2013/10/29,36614554
2013/10/30,36190219
2013/10/31,36502976
2013/11/01,35385271
2013/11/02,39020833
2013/11/03,47000339
2013/11/04,46974606
2013/11/05,44600275
2013/11/06,43332275
2013/11/07,44166911
2013/11/08,45612351
2013/11/09,45240731
2013/11/10,46028743
2013/11/11,46325860
2013/11/12,47105811
2013/11/13,50996461
2013/11/14,59080599
2013/11/15,60270749
2013/11/16,60136354
2013/11/17,59389973
2013/11/18,79633720
2013/11/19,125028560
2013/11/20,139285631
2013/11/21,144545888
2013/11/22,157132434
2013/11/23,163198611
2013/11/24,163433822
2013/11/25,165342265
2013/11/26,175674710
2013/11/27,212035157
2013/11/28,250658666
2013/11/29,264951564
2013/11/30,266745578
2013/12/01,254088174
2013/12/02,231009230
2013/12/03,199339811
2013/12/04,183703623
2013/12/05,177170271
2013/12/06,168300972
2013/12/07,164680204
2013/12/08,179094255
2013/12/09,172274561
2013/12/10,166001804
2013/12/11,159451696
2013/12/12,159498912
2013/12/13,162623477
2013/12/14,173163594
2013/12/15,181775376
2013/12/16,161683192
2013/12/17,147510166
2013/12/18,148724330
2013/12/19,134922445
2013/12/20,135372479
2013/12/21,143165964
2013/12/22,152471485
2013/12/23,160532707
2013/12/24,164286525
2013/12/25,170461650
2013/12/26,172900879
2013/12/27,153252760
2013/12/28,126750261
2013/12/29,109849641
2013/12/30,106970132
2013/12/31,110076321
2014/01/01,114931244
2014/01/02,106409370
2014/01/03,93521516
2014/01/04,75671753
2014/01/05,69414596
2014/01/06,69198701
2014/01/07,65900695
2014/01/08,65325396
2014/01/09,62526792
2014/01/10,60182276
2014/01/11,60307093
2014/01/12,61775664
2014/01/13,61914859
2014/01/14,61013226
2014/01/15,56870135
2014/01/16,53159193
2014/01/17,32705249
2014/01/18,26497427
2014/01/19,25094981
2014/01/20,27113345
2014/01/21,36506531
2014/01/22,39537888
2014/01/23,41229989
2014/01/24,43792312
2014/01/25,43034853
2014/01/26,42792868
2014/01/27,41616334
2014/01/28,42348342
2014/01/29,42226541
2014/01/30,39391065
2014/01/31,31113372
2014/02/01,31109619
2014/02/02,32400949
2014/02/03,30889664
2014/02/04,34601211
2014/02/05,34702250
2014/02/06,38075313
2014/02/07,41816757
2014/02/08,42588936
2014/02/09,41796648
2014/02/10,42465224
2014/02/11,40202857
2014/02/12,38166677
2014/02/13,38650656
2014/02/14,44151130
2014/02/15,43099220
2014/02/16,43520529
2014/02/17,39618142
2014/02/18,32366732
2014/02/19,33877936
2014/02/20,33069620
2014/02/21,34055197
2014/02/22,34827194
