Date,transactionvalue7rocUSD
2010/10/20,-9.878
2010/10/21,-31.153
2010/10/22,-50.559
2010/10/23,-80.276
2010/10/24,-12.58
2010/10/25,5.28
2010/10/26,75.122
2010/10/27,116.003
2010/10/28,100.313
2010/10/29,50.64
2010/10/30,197.843
2010/10/31,93.007
2010/11/01,-42.508
2010/11/02,-14.957
2010/11/03,-47.219
2010/11/04,42.436
2010/11/05,-34.465
2010/11/06,294.579
2010/11/07,97.269
2010/11/08,1123
2010/11/09,-28.87
2010/11/10,4.454
2010/11/11,-75.727
2010/11/12,31.056
2010/11/13,-70.129
2010/11/14,-70.687
2010/11/15,-94.846
2010/11/16,-66
2010/11/17,-2.598
2010/11/18,-59.123
2010/11/19,-94.712
2010/11/20,-85.283
2010/11/21,-85.313
2010/11/22,74.283
2010/11/23,246.563
2010/11/24,-91.411
2010/11/25,-70.722
2010/11/26,1134
2010/11/27,236.315
2010/11/28,326.209
2010/11/29,-24.197
2010/11/30,-18.439
2010/12/01,746.295
2010/12/02,1026
2010/12/03,-5.797
2010/12/04,131.792
2010/12/05,-31.566
2010/12/06,127.841
2010/12/07,12.198
2010/12/08,-42.229
2010/12/09,-42.089
2010/12/10,-19.822
2010/12/11,-12.825
2010/12/12,57.155
2010/12/13,37.382
2010/12/14,30.953
2010/12/15,213.753
2010/12/16,109.075
2010/12/17,131.406
2010/12/18,30.492
2010/12/19,172.959
2010/12/20,-62.839
2010/12/21,-4.66
2010/12/22,-27.291
2010/12/23,-22.484
2010/12/24,-15.161
2010/12/25,8.216
2010/12/26,-28.882
2010/12/27,98.491
2010/12/28,-42.305
2010/12/29,99.268
2010/12/30,6.657
2010/12/31,13.383
2011/01/01,-43.818
2011/01/02,-21.209
2011/01/03,-60.948
2011/01/04,-47.586
2011/01/05,-81.99
2011/01/06,-57.265
2011/01/07,-46.704
2011/01/08,-47.691
2011/01/09,-58.445
2011/01/10,15.992
2011/01/11,104.822
2011/01/12,47.893
2011/01/13,119.148
2011/01/14,41.624
2011/01/15,79.556
2011/01/16,170.77
2011/01/17,27.296
2011/01/18,69.8
2011/01/19,24.225
2011/01/20,-34.194
2011/01/21,-12.652
2011/01/22,-10.198
2011/01/23,20.042
2011/01/24,-13.139
2011/01/25,-39.979
2011/01/26,32.582
2011/01/27,2477
2011/01/28,-12.676
2011/01/29,6.009
2011/01/30,111.971
2011/01/31,202.086
2011/02/01,194.02
2011/02/02,234.671
2011/02/03,-88.497
2011/02/04,130.648
2011/02/05,231.696
2011/02/06,11.833
2011/02/07,128.596
2011/02/08,-4.938
2011/02/09,15.056
2011/02/10,87.13
2011/02/11,157.087
2011/02/12,-2.191
2011/02/13,-22.852
2011/02/14,-55.905
2011/02/15,-39.025
2011/02/16,-70.45
2011/02/17,-60.579
2011/02/18,-49.304
2011/02/19,39.107
2011/02/20,66.59
2011/02/21,41.599
2011/02/22,213.193
2011/02/23,366.93
2011/02/24,131.913
2011/02/25,44.277
2011/02/26,-21.115
2011/02/27,-22.82
2011/02/28,-34.462
2011/03/01,147.706
2011/03/02,684.278
2011/03/03,-34.312
2011/03/04,72.326
2011/03/05,-27.869
2011/03/06,5.519
2011/03/07,48.585
2011/03/08,-80.134
2011/03/09,-89.856
2011/03/10,177.202
2011/03/11,-15.822
2011/03/12,-16.462
2011/03/13,-16.807
2011/03/14,-25.623
2011/03/15,-43.884
2011/03/16,-63.56
2011/03/17,-78.265
2011/03/18,-48.432
2011/03/19,-39.507
2011/03/20,-62.159
2011/03/21,-71.991
2011/03/22,90.847
2011/03/23,10.887
2011/03/24,148.213
2011/03/25,108.171
2011/03/26,189.066
2011/03/27,89.333
2011/03/28,90.295
2011/03/29,-55.051
2011/03/30,19.08
2011/03/31,-47.84
2011/04/01,-69.136
2011/04/02,-49.845
2011/04/03,-27.562
2011/04/04,21.388
2011/04/05,22.903
2011/04/06,-37.638
2011/04/07,-3.918
2011/04/08,41.258
2011/04/09,44.843
2011/04/10,2.945
2011/04/11,-25.768
2011/04/12,37.754
2011/04/13,94.909
2011/04/14,-0.925
2011/04/15,-8.462
2011/04/16,168.411
2011/04/17,1617
2011/04/18,44.306
2011/04/19,1492
2011/04/20,2699
2011/04/21,440.264
2011/04/22,97.651
2011/04/23,-31.529
2011/04/24,-87.674
2011/04/25,23.835
2011/04/26,-89.984
2011/04/27,-94.688
2011/04/28,-62.177
2011/04/29,467.864
2011/04/30,161.444
2011/05/01,75.08
2011/05/02,101.848
2011/05/03,143.26
2011/05/04,245.643
2011/05/05,54.02
2011/05/06,-48.232
2011/05/07,-30.293
2011/05/08,411.079
2011/05/09,36.887
2011/05/10,309.421
2011/05/11,-6.283
2011/05/12,136.085
2011/05/13,179.274
2011/05/14,1431
2011/05/15,-15.754
2011/05/16,188.543
2011/05/17,-57.874
2011/05/18,-29.194
2011/05/19,-27.856
2011/05/20,-44.799
2011/05/21,-74.683
2011/05/22,84.554
2011/05/23,14.887
2011/05/24,20.586
2011/05/25,112.401
2011/05/26,92.041
2011/05/27,112.882
2011/05/28,-51.846
2011/05/29,-56.213
2011/05/30,-21.191
2011/05/31,-7.952
2011/06/01,-21.552
2011/06/02,-0.871
2011/06/03,-5.039
2011/06/04,135.881
2011/06/05,145.886
2011/06/06,245.516
2011/06/07,204.067
2011/06/08,369.91
2011/06/09,272.137
2011/06/10,139.557
2011/06/11,193.014
2011/06/12,112.974
2011/06/13,43.947
2011/06/14,72.139
2011/06/15,264.012
2011/06/16,573.151
2011/06/17,4.855
2011/06/18,-31.567
2011/06/19,179.24
2011/06/20,-6.756
2011/06/21,173.513
2011/06/22,-69.997
2011/06/23,-78.89
2011/06/24,227.845
2011/06/25,951.181
2011/06/26,0.649
2011/06/27,30.915
2011/06/28,86.012
2011/06/29,140.447
2011/06/30,-3.371
2011/07/01,-77.852
2011/07/02,-91.155
2011/07/03,-84.713
2011/07/04,-21.743
2011/07/05,-94.356
2011/07/06,-84.032
2011/07/07,-70.785
2011/07/08,-68.422
2011/07/09,128.139
2011/07/10,302.369
2011/07/11,-32.64
2011/07/12,203.581
2011/07/13,189.73
2011/07/14,312.984
2011/07/15,99.63
2011/07/16,-48.978
2011/07/17,-78.67
2011/07/18,251.922
2011/07/19,120.002
2011/07/20,-61.069
2011/07/21,-27.74
2011/07/22,127.042
2011/07/23,-42.38
2011/07/24,1.031
2011/07/25,-56.763
2011/07/26,-51.634
2011/07/27,161.093
2011/07/28,156.42
2011/07/29,-46.008
2011/07/30,-36.635
2011/07/31,8.203
2011/08/01,-58.808
2011/08/02,-71.18
2011/08/03,-74.533
2011/08/04,-93.279
2011/08/05,-45.898
2011/08/06,-36.013
2011/08/07,-60.257
2011/08/08,28.476
2011/08/09,322.225
2011/08/10,142.924
2011/08/11,62.106
2011/08/12,-35.027
2011/08/13,-10.908
2011/08/14,60.213
2011/08/15,-61.047
2011/08/16,-82.698
2011/08/17,-66.485
2011/08/18,-5.558
2011/08/19,83.601
2011/08/20,-10.402
2011/08/21,-42.588
2011/08/22,-11.104
2011/08/23,59.405
2011/08/24,80.947
2011/08/25,-10.116
2011/08/26,-59.355
2011/08/27,888.082
2011/08/28,-19.626
2011/08/29,-31.915
2011/08/30,-59.166
2011/08/31,-62.823
2011/09/01,-29.207
2011/09/02,-8.754
2011/09/03,-90.933
2011/09/04,587.699
2011/09/05,857.38
2011/09/06,979.399
2011/09/07,102.632
2011/09/08,9.56
2011/09/09,3.071
2011/09/10,-32.995
2011/09/11,-58.016
2011/09/12,-77.578
2011/09/13,-89.022
2011/09/14,-56.31
2011/09/15,-42.632
2011/09/16,65.751
2011/09/17,41.004
2011/09/18,-71.069
2011/09/19,-53.621
2011/09/20,-22.922
2011/09/21,9.068
2011/09/22,16.319
2011/09/23,-43.573
2011/09/24,-28.997
2011/09/25,12.265
2011/09/26,-4.291
2011/09/27,37.936
2011/09/28,-5.067
2011/09/29,2.29
2011/09/30,-17.69
2011/10/01,80.229
2011/10/02,16.219
2011/10/03,22.83
2011/10/04,4.703
2011/10/05,20.86
2011/10/06,53.394
2011/10/07,23.73
2011/10/08,-45.401
2011/10/09,-29.956
2011/10/10,-29.915
2011/10/11,-37.764
2011/10/12,-37.094
2011/10/13,-42.532
2011/10/14,-40.46
2011/10/15,23.712
2011/10/16,-14.266
2011/10/17,17.167
2011/10/18,-22.148
2011/10/19,-35.677
2011/10/20,-41.373
2011/10/21,49.125
2011/10/22,19.542
2011/10/23,66.063
2011/10/24,-31.599
2011/10/25,10.264
2011/10/26,61.106
2011/10/27,116.095
2011/10/28,2.744
2011/10/29,-17.086
2011/10/30,-54.777
2011/10/31,38.689
2011/11/01,55.376
2011/11/02,-3.485
2011/11/03,-42.81
2011/11/04,-30.796
2011/11/05,-44.233
2011/11/06,-8.022
2011/11/07,-40.84
2011/11/08,90.106
2011/11/09,111.444
2011/11/10,-11.835
2011/11/11,-7.771
2011/11/12,5.902
2011/11/13,3.941
2011/11/14,8.326
2011/11/15,-76.621
2011/11/16,80.56
2011/11/17,908.395
2011/11/18,1115
2011/11/19,1089
2011/11/20,383.299
2011/11/21,415.169
2011/11/22,1050
2011/11/23,-20.537
2011/11/24,-54.94
2011/11/25,-76.955
2011/11/26,-54.868
2011/11/27,33.361
2011/11/28,113.618
2011/11/29,7.917
2011/11/30,321.513
2011/12/01,40.689
2011/12/02,449.626
2011/12/03,121.175
2011/12/04,75.007
2011/12/05,-20.3
2011/12/06,56.904
2011/12/07,0.191
2011/12/08,133.233
2011/12/09,-60.113
2011/12/10,-67.584
2011/12/11,-66.346
2011/12/12,-64.358
2011/12/13,-91.909
2011/12/14,-91.284
2011/12/15,-87.548
2011/12/16,-72.287
2011/12/17,-61.537
2011/12/18,-56.652
2011/12/19,-43.204
2011/12/20,50.909
2011/12/21,67.289
2011/12/22,-2.441
2011/12/23,-38.384
2011/12/24,13.589
2011/12/25,2.679
2011/12/26,85.415
2011/12/27,66.101
2011/12/28,-43.212
2011/12/29,41.069
2011/12/30,27.003
2011/12/31,-11.638
2012/01/01,47.196
2012/01/02,-51.415
2012/01/03,-55.634
2012/01/04,57.581
2012/01/05,51.75
2012/01/06,167.764
2012/01/07,54.459
2012/01/08,12.179
2012/01/09,95.766
2012/01/10,59.654
2012/01/11,0.316
2012/01/12,-40.463
2012/01/13,-37.4
2012/01/14,-7.823
2012/01/15,-22.933
2012/01/16,-13.182
2012/01/17,7.55
2012/01/18,-10.953
2012/01/19,-3.306
2012/01/20,-12.909
2012/01/21,-8.886
2012/01/22,8.149
2012/01/23,-30.619
2012/01/24,-16.725
2012/01/25,-1.94
2012/01/26,-0.613
2012/01/27,-12.275
2012/01/28,-23.254
2012/01/29,-7.281
2012/01/30,-1.442
2012/01/31,-18.556
2012/02/01,21.753
2012/02/02,-10.511
2012/02/03,8.913
2012/02/04,28.117
2012/02/05,-1.464
2012/02/06,0.157
2012/02/07,-6.418
2012/02/08,-36.452
2012/02/09,-34.352
2012/02/10,-32.041
2012/02/11,15.279
2012/02/12,-12.784
2012/02/13,-1.054
2012/02/14,175.34
2012/02/15,159.109
2012/02/16,249.946
2012/02/17,182.523
2012/02/18,36.302
2012/02/19,11.141
2012/02/20,3.856
2012/02/21,-62.117
2012/02/22,-25.177
2012/02/23,-43.841
2012/02/24,-32.847
2012/02/25,-30.097
2012/02/26,0.851
2012/02/27,-8.323
2012/02/28,3.623
2012/02/29,-49.379
2012/03/01,16.937
2012/03/02,-15.377
2012/03/03,6.677
2012/03/04,71.75
2012/03/05,-3.055
2012/03/06,2.812
2012/03/07,17.327
2012/03/08,-18.081
2012/03/09,25.887
2012/03/10,1.166
2012/03/11,-18.458
2012/03/12,81.659
2012/03/13,29.965
2012/03/14,67.09
2012/03/15,7.296
2012/03/16,-13.055
2012/03/17,1.676
2012/03/18,-18.51
2012/03/19,-29.169
2012/03/20,-4.788
2012/03/21,-25.181
2012/03/22,30.928
2012/03/23,77.003
2012/03/24,68.962
2012/03/25,-4.271
2012/03/26,8.167
2012/03/27,16.576
2012/03/28,29.73
2012/03/29,40.348
2012/03/30,1.626
2012/03/31,15.616
2012/04/01,73.878
2012/04/02,43.781
2012/04/03,30.57
2012/04/04,15.697
2012/04/05,-13.946
2012/04/06,-37.928
2012/04/07,-60.805
2012/04/08,87.279
2012/04/09,127.126
2012/04/10,-10.031
2012/04/11,78.859
2012/04/12,15.734
2012/04/13,34.658
2012/04/14,126
2012/04/15,-14.81
2012/04/16,-22.035
2012/04/17,52.866
2012/04/18,-35.28
2012/04/19,-41.384
2012/04/20,211.517
2012/04/21,47.847
2012/04/22,-8.972
2012/04/23,-40.206
2012/04/24,-32.356
2012/04/25,12.73
2012/04/26,110.365
2012/04/27,-42.674
2012/04/28,-33.751
2012/04/29,-19.69
2012/04/30,3.168
2012/05/01,8.156
2012/05/02,-20.697
2012/05/03,-52.964
2012/05/04,-61.049
2012/05/05,-21.973
2012/05/06,-52.84
2012/05/07,5.428
2012/05/08,110.975
2012/05/09,26.467
2012/05/10,13.955
2012/05/11,-2.32
2012/05/12,84.871
2012/05/13,70.44
2012/05/14,-33.263
2012/05/15,-24.069
2012/05/16,39.87
2012/05/17,106.662
2012/05/18,-1.098
2012/05/19,-79.501
2012/05/20,-35.187
2012/05/21,52.313
2012/05/22,4.264
2012/05/23,-65.053
2012/05/24,-79.138
2012/05/25,10.356
2012/05/26,498.626
2012/05/27,19.477
2012/05/28,-40.54
2012/05/29,-38.053
2012/05/30,42.706
2012/05/31,442.351
2012/06/01,33.149
2012/06/02,-23.015
2012/06/03,-31.252
2012/06/04,44.696
2012/06/05,0.097
2012/06/06,78.487
2012/06/07,-31.444
2012/06/08,123.556
2012/06/09,-71.218
2012/06/10,65.857
2012/06/11,-2.611
2012/06/12,46.311
2012/06/13,-70.916
2012/06/14,-42.446
2012/06/15,-69.409
2012/06/16,147.211
2012/06/17,-54.556
2012/06/18,-22.073
2012/06/19,-52.94
2012/06/20,40.195
2012/06/21,-44.08
2012/06/22,62.476
2012/06/23,51.236
2012/06/24,167.196
2012/06/25,-0.637
2012/06/26,-3.708
2012/06/27,20.472
2012/06/28,234.415
2012/06/29,14.555
2012/06/30,-53.31
2012/07/01,-14.3
2012/07/02,-21.218
2012/07/03,15.238
2012/07/04,51.232
2012/07/05,-29.379
2012/07/06,-47.566
2012/07/07,164.269
2012/07/08,-42.301
2012/07/09,85.696
2012/07/10,5.067
2012/07/11,-58.518
2012/07/12,-30.42
2012/07/13,101.964
2012/07/14,-24.309
2012/07/15,46.162
2012/07/16,-7.129
2012/07/17,41.449
2012/07/18,65.916
2012/07/19,-16.904
2012/07/20,-49.832
2012/07/21,-27.118
2012/07/22,8.414
2012/07/23,2.941
2012/07/24,-15.618
2012/07/25,-26.212
2012/07/26,88.181
2012/07/27,83.677
2012/07/28,-26.668
2012/07/29,-33.571
2012/07/30,-54.989
2012/07/31,25.88
2012/08/01,117.255
2012/08/02,-18.967
2012/08/03,-22.293
2012/08/04,21.512
2012/08/05,129.958
2012/08/06,142.816
2012/08/07,10.293
2012/08/08,-34.891
2012/08/09,-0.907
2012/08/10,20.389
2012/08/11,2.254
2012/08/12,-16.867
2012/08/13,-25.656
2012/08/14,-26.997
2012/08/15,-6.31
2012/08/16,11.32
2012/08/17,28.521
2012/08/18,24.35
2012/08/19,191.987
2012/08/20,433.707
2012/08/21,142.93
2012/08/22,371.597
2012/08/23,299.347
2012/08/24,314.291
2012/08/25,105.118
2012/08/26,-23.921
2012/08/27,-15.181
2012/08/28,93.326
2012/08/29,132.581
2012/08/30,54.873
2012/08/31,-34.765
2012/09/01,55.33
2012/09/02,50.171
2012/09/03,-51.05
2012/09/04,-31.941
2012/09/05,-48.652
2012/09/06,53.994
2012/09/07,163.728
2012/09/08,24.795
2012/09/09,-23.861
2012/09/10,519.626
2012/09/11,250.698
2012/09/12,81.722
2012/09/13,55.063
2012/09/14,-5.357
2012/09/15,10.872
2012/09/16,326.35
2012/09/17,1.851
2012/09/18,-19.611
2012/09/19,175.251
2012/09/20,-28.078
2012/09/21,83.027
2012/09/22,177.487
2012/09/23,-41.452
2012/09/24,-46.893
2012/09/25,-81.39
2012/09/26,-94.58
2012/09/27,-90.559
2012/09/28,-90.775
2012/09/29,-91.914
2012/09/30,-74.818
2012/10/01,-75.954
2012/10/02,-13.629
2012/10/03,-7.466
2012/10/04,-21.392
2012/10/05,-5.46
2012/10/06,13.95
2012/10/07,-27.357
2012/10/08,-32.39
2012/10/09,-41.127
2012/10/10,-44.543
2012/10/11,15.276
2012/10/12,18.824
2012/10/13,27.843
2012/10/14,-4.667
2012/10/15,-40.952
2012/10/16,107.836
2012/10/17,268.766
2012/10/18,163.428
2012/10/19,14.538
2012/10/20,6.321
2012/10/21,13.034
2012/10/22,88.987
2012/10/23,1.028
2012/10/24,-44.48
2012/10/25,-57.4
2012/10/26,-60.636
2012/10/27,1.366
2012/10/28,-18.903
2012/10/29,-18.332
2012/10/30,53.074
2012/10/31,119.097
2012/11/01,97.747
2012/11/02,-35.96
2012/11/03,-19.905
2012/11/04,81.475
2012/11/05,53.914
2012/11/06,-56.072
2012/11/07,-63.276
2012/11/08,-62.876
2012/11/09,18.15
2012/11/10,-79.478
2012/11/11,-80.553
2012/11/12,-71.505
2012/11/13,-46.31
2012/11/14,-14.074
2012/11/15,75.738
2012/11/16,187.943
2012/11/17,453.231
2012/11/18,267.393
2012/11/19,100.938
2012/11/20,45.069
2012/11/21,-41.812
2012/11/22,-28.304
2012/11/23,-59.797
2012/11/24,-48.849
2012/11/25,-61.463
2012/11/26,-11.76
2012/11/27,26.592
2012/11/28,124.829
2012/11/29,-28.782
2012/11/30,-23.277
2012/12/01,-52.08
2012/12/02,125.464
2012/12/03,158.893
2012/12/04,58.995
2012/12/05,80.185
2012/12/06,191.445
2012/12/07,161.34
2012/12/08,74.074
2012/12/09,-4.353
2012/12/10,-61.905
2012/12/11,-40.839
2012/12/12,18.6
2012/12/13,6.077
2012/12/14,18.093
2012/12/15,69.836
2012/12/16,14.512
2012/12/17,51.892
2012/12/18,6.615
2012/12/19,-74.322
2012/12/20,-71.465
2012/12/21,-50.706
2012/12/22,-47.037
2012/12/23,-53.002
2012/12/24,-32.299
2012/12/25,-55.633
2012/12/26,-32.367
2012/12/27,-29.438
2012/12/28,-39.419
2012/12/29,-4.678
2012/12/30,-28.84
2012/12/31,55.262
2013/01/01,123.21
2013/01/02,182.426
2013/01/03,118.081
2013/01/04,106.84
2013/01/05,99.548
2013/01/06,94.049
2013/01/07,-20.438
2013/01/08,19.018
2013/01/09,-16.89
2013/01/10,-35.792
2013/01/11,-44.259
2013/01/12,-57.105
2013/01/13,-43.002
2013/01/14,-28.001
2013/01/15,-12.909
2013/01/16,9.273
2013/01/17,61.848
2013/01/18,45.937
2013/01/19,40.074
2013/01/20,78.397
2013/01/21,28.462
2013/01/22,-14.331
2013/01/23,48.756
2013/01/24,4.804
2013/01/25,5.225
2013/01/26,4.826
2013/01/27,3.259
2013/01/28,27.31
2013/01/29,56.419
2013/01/30,40.791
2013/01/31,2.374
2013/02/01,13.839
2013/02/02,12.99
2013/02/03,-1.035
2013/02/04,28.283
2013/02/05,-13.224
2013/02/06,-27.803
2013/02/07,-1.236
2013/02/08,28.054
2013/02/09,44.136
2013/02/10,24.276
2013/02/11,-25.792
2013/02/12,-30.617
2013/02/13,-44.105
2013/02/14,23.897
2013/02/15,-23.098
2013/02/16,-8.87
2013/02/17,8.332
2013/02/18,19.098
2013/02/19,41.057
2013/02/20,16.006
2013/02/21,-26.051
2013/02/22,22.082
2013/02/23,-1.655
2013/02/24,40.539
2013/02/25,23.211
2013/02/26,1.427
2013/02/27,29.538
2013/02/28,34.671
2013/03/01,14.283
2013/03/02,38.082
2013/03/03,-35.348
2013/03/04,-36.543
2013/03/05,66.573
2013/03/06,92.067
2013/03/07,34.459
2013/03/08,5.213
2013/03/09,-10.498
2013/03/10,34.243
2013/03/11,50.452
2013/03/12,8.643
2013/03/13,-21.348
2013/03/14,-10.914
2013/03/15,316.452
2013/03/16,275.431
2013/03/17,49.639
2013/03/18,424.671
2013/03/19,59.679
2013/03/20,107.286
2013/03/21,165.504
2013/03/22,-55.707
2013/03/23,-42.095
2013/03/24,12.273
2013/03/25,-45.701
2013/03/26,24.706
2013/03/27,73.318
2013/03/28,9.241
2013/03/29,23.243
2013/03/30,55.968
2013/03/31,148.838
2013/04/01,19.15
2013/04/02,63.172
2013/04/03,9.947
2013/04/04,65.847
2013/04/05,114.707
2013/04/06,28.681
2013/04/07,-21.419
2013/04/08,56.008
2013/04/09,38.023
2013/04/10,81.449
2013/04/11,-5.201
2013/04/12,-35.861
2013/04/13,-30.735
2013/04/14,-43.026
2013/04/15,-58.664
2013/04/16,-67.337
2013/04/17,-70.772
2013/04/18,194.542
2013/04/19,20.216
2013/04/20,8.626
2013/04/21,81.62
2013/04/22,136.886
2013/04/23,60.12
2013/04/24,92.253
2013/04/25,-69.047
2013/04/26,-13.698
2013/04/27,-11.954
2013/04/28,-32.67
2013/04/29,20.304
2013/04/30,-11.095
2013/05/01,-33.1
2013/05/02,-50.683
2013/05/03,-44.366
2013/05/04,-54.308
2013/05/05,-15.765
2013/05/06,-62.008
2013/05/07,-32.359
2013/05/08,-41.1
2013/05/09,-37.323
2013/05/10,-7.65
2013/05/11,0.692
2013/05/12,-33.182
2013/05/13,14.603
2013/05/14,-31.779
2013/05/15,-31.752
2013/05/16,10.94
2013/05/17,8.974
2013/05/18,53.56
2013/05/19,4.58
2013/05/20,-39.103
2013/05/21,10.405
2013/05/22,35.975
2013/05/23,11.616
2013/05/24,5.344
2013/05/25,12.589
2013/05/26,21.295
2013/05/27,27.555
2013/05/28,8.384
2013/05/29,11.207
2013/05/30,-1.446
2013/05/31,-8.092
2013/06/01,-37.686
2013/06/02,-12.411
2013/06/03,4.035
2013/06/04,-12.531
2013/06/05,-22.514
2013/06/06,19.046
2013/06/07,-5.28
2013/06/08,-19.869
2013/06/09,50.108
2013/06/10,-32.922
2013/06/11,-6.582
2013/06/12,-7.189
2013/06/13,-9.129
2013/06/14,0.202
2013/06/15,26.948
2013/06/16,-24.611
2013/06/17,12.303
2013/06/18,13.106
2013/06/19,-3.055
2013/06/20,0.476
2013/06/21,8.601
2013/06/22,-12.499
2013/06/23,-26.217
2013/06/24,6.879
2013/06/25,7.864
2013/06/26,4.141
2013/06/27,-21.774
2013/06/28,-24.052
2013/06/29,28.147
2013/06/30,33.949
2013/07/01,40.245
2013/07/02,-0.894
2013/07/03,38.188
2013/07/04,61.999
2013/07/05,71.786
2013/07/06,6.273
2013/07/07,23.297
2013/07/08,-18.325
2013/07/09,33.257
2013/07/10,13.236
2013/07/11,4.962
2013/07/12,-15.024
2013/07/13,47.182
2013/07/14,-0.696
2013/07/15,9.819
2013/07/16,5.339
2013/07/17,11.457
2013/07/18,5.084
2013/07/19,3.726
2013/07/20,-39.656
2013/07/21,-20.224
2013/07/22,11.431
2013/07/23,3.809
2013/07/24,-21.58
2013/07/25,-20.192
2013/07/26,0.67
2013/07/27,-9.945
2013/07/28,25.128
2013/07/29,-14.059
2013/07/30,-1.404
2013/07/31,-9.682
2013/08/01,28.158
2013/08/02,-10.291
2013/08/03,27.364
2013/08/04,-23.459
2013/08/05,-2.485
2013/08/06,-39.124
2013/08/07,-17.358
2013/08/08,-44.673
2013/08/09,-30.341
2013/08/10,-34.06
2013/08/11,-7.837
2013/08/12,-0.61
2013/08/13,72.172
2013/08/14,81.192
2013/08/15,14.456
2013/08/16,24.991
2013/08/17,85.44
2013/08/18,30.996
2013/08/19,-3.132
2013/08/20,-33.314
2013/08/21,-11.503
2013/08/22,-3.25
2013/08/23,8.041
2013/08/24,-32.907
2013/08/25,-0.644
2013/08/26,-9.721
2013/08/27,5.368
2013/08/28,-36.759
2013/08/29,292.069
2013/08/30,-0.403
2013/08/31,95.052
2013/09/01,63.905
2013/09/02,44.045
2013/09/03,38.764
2013/09/04,50.489
2013/09/05,-67.012
2013/09/06,-16.229
2013/09/07,-37.732
2013/09/08,-54.56
2013/09/09,5.619
2013/09/10,-35.379
2013/09/11,-2.452
2013/09/12,-2.761
2013/09/13,37.117
2013/09/14,17.779
2013/09/15,-7.069
2013/09/16,-20.964
2013/09/17,-20.139
2013/09/18,-15.479
2013/09/19,2.533
2013/09/20,-16.081
2013/09/21,-37.282
2013/09/22,26.532
2013/09/23,12
2013/09/24,58.712
2013/09/25,9.709
2013/09/26,-5.645
2013/09/27,18.554
2013/09/28,54.271
2013/09/29,41.613
2013/09/30,18.247
2013/10/01,26.197
2013/10/02,15.467
2013/10/03,5.232
2013/10/04,1.053
2013/10/05,-26.49
2013/10/06,-29.832
2013/10/07,-14.769
2013/10/08,-16.461
2013/10/09,-0.234
2013/10/10,-2.644
2013/10/11,8.303
2013/10/12,48.494
2013/10/13,52.964
2013/10/14,10.753
2013/10/15,15.475
2013/10/16,25.504
2013/10/17,53.59
2013/10/18,16.786
2013/10/19,60.887
2013/10/20,28.747
2013/10/21,40.13
2013/10/22,49.182
2013/10/23,37.738
2013/10/24,21.106
2013/10/25,262.297
2013/10/26,-11.216
2013/10/27,-9.551
2013/10/28,-17.567
2013/10/29,94.043
2013/10/30,-21.151
2013/10/31,-23.895
2013/11/01,-66.242
2013/11/02,32.883
2013/11/03,61.544
2013/11/04,100.592
2013/11/05,-22.695
2013/11/06,39.742
2013/11/07,145.928
2013/11/08,98.813
2013/11/09,67.058
2013/11/10,21.86
2013/11/11,-14.151
2013/11/12,28.901
2013/11/13,74.088
2013/11/14,16.746
2013/11/15,212.808
2013/11/16,147.602
2013/11/17,158.221
2013/11/18,259.165
