Date,transactions30std
2010/11/22,6383
2010/11/23,6387
2010/11/24,6410
2010/11/25,6478
2010/11/26,6460
2010/11/27,6460
2010/11/28,6459
2010/11/29,6456
2010/11/30,6452
2010/12/01,6447
2010/12/02,6441
2010/12/03,6439
2010/12/04,6438
2010/12/05,6439
2010/12/06,6437
2010/12/07,6433
2010/12/08,6431
2010/12/09,6429
2010/12/10,6427
2010/12/11,6421
2010/12/12,6408
2010/12/13,6395
2010/12/14,6384
2010/12/15,6327
2010/12/16,5774
2010/12/17,5770
2010/12/18,5786
2010/12/19,4986
2010/12/20,3893
2010/12/21,2013
2010/12/22,2007
2010/12/23,2003
2010/12/24,1633
2010/12/25,369.659
2010/12/26,247.145
2010/12/27,245.029
2010/12/28,248.241
2010/12/29,244.483
2010/12/30,241.605
2010/12/31,241.071
2011/01/01,240.832
2011/01/02,230.778
2011/01/03,301.499
2011/01/04,326.749
2011/01/05,407.867
2011/01/06,406.007
2011/01/07,422.171
2011/01/08,496.604
2011/01/09,519.277
2011/01/10,556.962
2011/01/11,596.769
2011/01/12,611.769
2011/01/13,631.032
2011/01/14,646.097
2011/01/15,638.075
2011/01/16,622.812
2011/01/17,609.186
2011/01/18,596.552
2011/01/19,596.276
2011/01/20,587.395
2011/01/21,589.405
2011/01/22,601.998
2011/01/23,586.802
2011/01/24,587.303
2011/01/25,572.077
2011/01/26,546.433
2011/01/27,534.863
2011/01/28,503.567
2011/01/29,490.332
2011/01/30,715.364
2011/01/31,699.575
2011/02/01,667.495
2011/02/02,673.619
2011/02/03,683.71
2011/02/04,684.572
2011/02/05,677.5
2011/02/06,681.632
2011/02/07,678.765
2011/02/08,683.786
2011/02/09,680.085
2011/02/10,751.431
2011/02/11,870.079
2011/02/12,908.283
2011/02/13,934.616
2011/02/14,971.779
2011/02/15,1021
2011/02/16,1042
2011/02/17,1073
2011/02/18,1085
2011/02/19,1072
2011/02/20,1082
2011/02/21,1097
2011/02/22,1116
2011/02/23,1141
2011/02/24,1133
2011/02/25,1124
2011/02/26,1092
2011/02/27,1092
2011/02/28,1086
2011/03/01,1106
2011/03/02,1106
2011/03/03,1197
2011/03/04,1154
2011/03/05,1091
2011/03/06,1037
2011/03/07,959.306
2011/03/08,898.011
2011/03/09,800.023
2011/03/10,685.392
2011/03/11,614.918
2011/03/12,699.637
2011/03/13,735.776
2011/03/14,761.761
2011/03/15,801.121
2011/03/16,881.982
2011/03/17,979.621
2011/03/18,978.042
2011/03/19,1039
2011/03/20,1220
2011/03/21,1724
2011/03/22,1711
2011/03/23,1850
2011/03/24,1849
2011/03/25,1856
2011/03/26,1865
2011/03/27,1851
2011/03/28,1828
2011/03/29,1818
2011/03/30,1816
2011/03/31,1831
2011/04/01,1859
2011/04/02,1877
2011/04/03,1885
2011/04/04,1871
2011/04/05,1864
2011/04/06,1864
2011/04/07,1893
2011/04/08,1897
2011/04/09,1896
2011/04/10,1906
2011/04/11,1915
2011/04/12,1922
2011/04/13,1922
2011/04/14,1922
2011/04/15,1913
2011/04/16,1888
2011/04/17,1889
2011/04/18,1880
2011/04/19,1830
2011/04/20,1331
2011/04/21,1339
2011/04/22,1046
2011/04/23,1046
2011/04/24,1042
2011/04/25,965.342
2011/04/26,1054
2011/04/27,1322
2011/04/28,1339
2011/04/29,1387
2011/04/30,1567
2011/05/01,1617
2011/05/02,1601
2011/05/03,1577
2011/05/04,1573
2011/05/05,1584
2011/05/06,1567
2011/05/07,1569
2011/05/08,1521
2011/05/09,1481
2011/05/10,1420
2011/05/11,1372
2011/05/12,1337
2011/05/13,1360
2011/05/14,1432
2011/05/15,1390
2011/05/16,1389
2011/05/17,1394
2011/05/18,1588
2011/05/19,1650
2011/05/20,1706
2011/05/21,1678
2011/05/22,1678
2011/05/23,1734
2011/05/24,1771
2011/05/25,1866
2011/05/26,2103
2011/05/27,2113
2011/05/28,2093
2011/05/29,2083
2011/05/30,2118
2011/05/31,2207
2011/06/01,2281
2011/06/02,2390
2011/06/03,2649
2011/06/04,2949
2011/06/05,3138
2011/06/06,3482
2011/06/07,3588
2011/06/08,4140
2011/06/09,4588
2011/06/10,4787
2011/06/11,4898
2011/06/12,5205
2011/06/13,5327
2011/06/14,5716
2011/06/15,5853
2011/06/16,5971
2011/06/17,5997
2011/06/18,5953
2011/06/19,5874
2011/06/20,5762
2011/06/21,5597
2011/06/22,5507
2011/06/23,5360
2011/06/24,5240
2011/06/25,5140
2011/06/26,4819
2011/06/27,4517
2011/06/28,4064
2011/06/29,3634
2011/06/30,3274
2011/07/01,2914
2011/07/02,2782
2011/07/03,2786
2011/07/04,2723
2011/07/05,2680
2011/07/06,2650
2011/07/07,2631
2011/07/08,2724
2011/07/09,2848
2011/07/10,2934
2011/07/11,2931
2011/07/12,2948
2011/07/13,2956
2011/07/14,2632
2011/07/15,2568
2011/07/16,2366
2011/07/17,2348
2011/07/18,2256
2011/07/19,2154
2011/07/20,2076
2011/07/21,2124
2011/07/22,1988
2011/07/23,2059
2011/07/24,1993
2011/07/25,1985
2011/07/26,1975
2011/07/27,1740
2011/07/28,1630
2011/07/29,1662
2011/07/30,1864
2011/07/31,1726
2011/08/01,1720
2011/08/02,1721
2011/08/03,1704
2011/08/04,1696
2011/08/05,1565
2011/08/06,1626
2011/08/07,1718
2011/08/08,1747
2011/08/09,1783
2011/08/10,1573
2011/08/11,1586
2011/08/12,1580
2011/08/13,1580
2011/08/14,1593
2011/08/15,1569
2011/08/16,1670
2011/08/17,1640
2011/08/18,1594
2011/08/19,1563
2011/08/20,1581
2011/08/21,1529
2011/08/22,1521
2011/08/23,1530
2011/08/24,1409
2011/08/25,1403
2011/08/26,1404
2011/08/27,1471
2011/08/28,1637
2011/08/29,1564
2011/08/30,1557
2011/08/31,1549
2011/09/01,1489
2011/09/02,1500
2011/09/03,1577
2011/09/04,1578
2011/09/05,1570
2011/09/06,1552
2011/09/07,1557
2011/09/08,1455
2011/09/09,1413
2011/09/10,1491
2011/09/11,1521
2011/09/12,1540
2011/09/13,1560
2011/09/14,1540
2011/09/15,1251
2011/09/16,1258
2011/09/17,1362
2011/09/18,1378
2011/09/19,1375
2011/09/20,1424
2011/09/21,1416
2011/09/22,1432
2011/09/23,1428
2011/09/24,1466
2011/09/25,1489
2011/09/26,1532
2011/09/27,1496
2011/09/28,1419
2011/09/29,1393
2011/09/30,1384
2011/10/01,1413
2011/10/02,1479
2011/10/03,1471
2011/10/04,1446
2011/10/05,1437
2011/10/06,1326
2011/10/07,1301
2011/10/08,1323
2011/10/09,1265
2011/10/10,1266
2011/10/11,1259
2011/10/12,1244
2011/10/13,1284
2011/10/14,1282
2011/10/15,1278
2011/10/16,1320
2011/10/17,1309
2011/10/18,1362
2011/10/19,1358
2011/10/20,1128
2011/10/21,879.811
2011/10/22,878.418
2011/10/23,837.234
2011/10/24,845.306
2011/10/25,853.919
2011/10/26,859.883
2011/10/27,889.146
2011/10/28,880.301
2011/10/29,880.63
2011/10/30,885.75
2011/10/31,890.782
2011/11/01,883.751
2011/11/02,818.965
2011/11/03,858.384
2011/11/04,932.868
2011/11/05,932.75
2011/11/06,946.148
2011/11/07,945.849
2011/11/08,962.248
2011/11/09,1008
2011/11/10,1061
2011/11/11,1060
2011/11/12,1054
2011/11/13,1032
2011/11/14,1042
2011/11/15,1045
2011/11/16,1057
2011/11/17,1051
2011/11/18,1049
2011/11/19,1041
2011/11/20,1046
2011/11/21,1073
2011/11/22,1072
2011/11/23,1062
2011/11/24,1071
2011/11/25,1068
2011/11/26,1062
2011/11/27,1066
2011/11/28,1076
2011/11/29,1102
2011/11/30,1180
2011/12/01,1204
2011/12/02,1222
2011/12/03,1201
2011/12/04,1158
2011/12/05,1173
2011/12/06,1421
2011/12/07,1426
2011/12/08,1424
2011/12/09,1400
2011/12/10,1365
2011/12/11,1359
2011/12/12,1375
2011/12/13,1374
2011/12/14,1371
2011/12/15,1390
2011/12/16,1388
2011/12/17,1387
2011/12/18,1422
2011/12/19,1391
2011/12/20,1400
2011/12/21,1364
2011/12/22,1364
2011/12/23,1363
2011/12/24,1395
2011/12/25,1402
2011/12/26,1362
2011/12/27,1355
2011/12/28,1376
2011/12/29,1357
2011/12/30,1295
2011/12/31,1274
2012/01/01,1254
2012/01/02,1254
2012/01/03,1257
2012/01/04,1231
2012/01/05,1000
2012/01/06,1057
2012/01/07,1060
2012/01/08,1110
2012/01/09,1130
2012/01/10,1201
2012/01/11,1301
2012/01/12,1352
2012/01/13,1417
2012/01/14,1436
2012/01/15,1432
2012/01/16,1454
2012/01/17,1410
2012/01/18,1432
2012/01/19,1466
2012/01/20,1484
2012/01/21,1487
2012/01/22,1503
2012/01/23,1413
2012/01/24,1441
2012/01/25,1564
2012/01/26,1522
2012/01/27,1446
2012/01/28,1396
2012/01/29,1311
2012/01/30,1229
2012/01/31,1120
2012/02/01,1045
2012/02/02,1029
2012/02/03,992.199
2012/02/04,1007
2012/02/05,1009
2012/02/06,986.243
2012/02/07,991.017
2012/02/08,976.538
2012/02/09,1018
2012/02/10,1188
2012/02/11,1232
2012/02/12,1235
2012/02/13,1308
2012/02/14,1604
2012/02/15,1821
2012/02/16,2029
2012/02/17,2026
2012/02/18,2037
2012/02/19,2077
2012/02/20,2077
2012/02/21,1989
2012/02/22,1951
2012/02/23,1974
2012/02/24,1955
2012/02/25,1970
2012/02/26,2006
2012/02/27,1962
2012/02/28,1950
2012/02/29,1920
2012/03/01,1923
2012/03/02,1915
2012/03/03,2043
2012/03/04,2052
2012/03/05,2053
2012/03/06,2066
2012/03/07,2043
2012/03/08,2051
2012/03/09,2063
2012/03/10,2149
2012/03/11,2172
2012/03/12,2171
2012/03/13,2178
2012/03/14,2138
2012/03/15,1902
2012/03/16,1638
2012/03/17,1240
2012/03/18,1252
2012/03/19,1252
2012/03/20,1236
2012/03/21,1242
2012/03/22,1241
2012/03/23,1230
2012/03/24,1111
2012/03/25,1105
2012/03/26,1103
2012/03/27,1076
2012/03/28,1104
2012/03/29,1158
2012/03/30,1161
2012/03/31,1166
2012/04/01,1142
2012/04/02,1042
2012/04/03,1132
2012/04/04,1142
2012/04/05,1153
2012/04/06,1154
2012/04/07,1167
2012/04/08,1191
2012/04/09,1104
2012/04/10,1180
2012/04/11,1230
2012/04/12,1333
2012/04/13,1336
2012/04/14,1394
2012/04/15,1408
2012/04/16,1535
2012/04/17,1529
2012/04/18,1628
2012/04/19,1652
2012/04/20,1706
2012/04/21,1693
2012/04/22,1680
2012/04/23,1652
2012/04/24,1620
2012/04/25,1607
2012/04/26,1883
2012/04/27,1883
2012/04/28,1882
2012/04/29,1874
2012/04/30,1945
2012/05/01,2033
2012/05/02,2147
2012/05/03,3095
2012/05/04,3771
2012/05/05,4111
2012/05/06,4172
2012/05/07,5327
2012/05/08,6054
2012/05/09,6587
2012/05/10,6611
2012/05/11,7349
2012/05/12,7869
2012/05/13,7901
2012/05/14,10035
2012/05/15,10632
2012/05/16,10776
2012/05/17,10771
2012/05/18,11474
2012/05/19,13815
2012/05/20,14986
2012/05/21,15872
2012/05/22,15732
2012/05/23,15861
2012/05/24,15854
2012/05/25,15933
2012/05/26,15739
2012/05/27,15384
2012/05/28,15185
2012/05/29,14861
2012/05/30,14333
2012/05/31,13725
2012/06/01,13139
2012/06/02,13247
2012/06/03,13500
2012/06/04,15340
2012/06/05,16246
2012/06/06,16395
2012/06/07,16420
2012/06/08,16143
2012/06/09,15486
2012/06/10,16049
2012/06/11,15816
2012/06/12,15483
2012/06/13,18668
2012/06/14,21981
2012/06/15,23263
2012/06/16,23025
2012/06/17,23219
2012/06/18,23311
2012/06/19,23330
2012/06/20,23326
2012/06/21,23176
2012/06/22,23345
2012/06/23,23555
2012/06/24,23818
2012/06/25,23612
2012/06/26,23513
2012/06/27,23498
2012/06/28,23588
2012/06/29,23720
2012/06/30,23620
2012/07/01,24037
2012/07/02,23068
2012/07/03,23364
2012/07/04,23069
2012/07/05,22874
2012/07/06,22339
2012/07/07,22425
2012/07/08,22586
2012/07/09,22673
2012/07/10,22434
2012/07/11,22424
2012/07/12,22082
2012/07/13,19946
2012/07/14,16088
2012/07/15,12707
2012/07/16,11378
2012/07/17,10004
2012/07/18,9179
2012/07/19,8661
2012/07/20,9209
2012/07/21,9656
2012/07/22,10000
2012/07/23,10023
2012/07/24,9846
2012/07/25,9840
2012/07/26,9857
2012/07/27,9787
2012/07/28,10158
2012/07/29,10255
2012/07/30,10269
2012/07/31,10672
2012/08/01,10564
2012/08/02,10324
2012/08/03,10053
2012/08/04,9570
2012/08/05,9326
2012/08/06,9291
2012/08/07,8517
2012/08/08,8787
2012/08/09,8719
2012/08/10,8793
2012/08/11,8398
2012/08/12,8017
2012/08/13,9342
2012/08/14,9028
2012/08/15,11441
2012/08/16,12291
2012/08/17,12474
2012/08/18,12436
2012/08/19,12439
2012/08/20,12444
2012/08/21,12737
2012/08/22,12743
2012/08/23,12553
2012/08/24,12252
2012/08/25,12146
2012/08/26,11953
2012/08/27,11989
2012/08/28,12163
2012/08/29,12165
2012/08/30,11966
2012/08/31,11989
2012/09/01,12098
2012/09/02,11758
2012/09/03,11489
2012/09/04,11505
2012/09/05,11612
2012/09/06,11496
2012/09/07,11515
2012/09/08,11421
2012/09/09,11162
2012/09/10,11139
2012/09/11,11108
2012/09/12,10700
2012/09/13,11013
2012/09/14,9124
2012/09/15,8722
2012/09/16,8806
2012/09/17,9497
2012/09/18,9462
2012/09/19,9466
2012/09/20,8990
2012/09/21,8930
2012/09/22,9817
2012/09/23,9984
2012/09/24,10073
2012/09/25,10479
2012/09/26,10478
2012/09/27,10545
2012/09/28,10528
2012/09/29,10950
2012/09/30,11241
2012/10/01,10954
2012/10/02,10935
2012/10/03,10696
2012/10/04,10151
2012/10/05,9611
2012/10/06,8464
2012/10/07,8549
2012/10/08,9045
2012/10/09,9236
2012/10/10,9159
2012/10/11,8693
2012/10/12,8679
2012/10/13,8751
2012/10/14,8492
2012/10/15,8454
2012/10/16,8602
2012/10/17,8368
2012/10/18,8343
2012/10/19,8474
2012/10/20,8461
2012/10/21,9332
2012/10/22,9922
2012/10/23,9870
2012/10/24,9853
2012/10/25,9637
2012/10/26,10189
2012/10/27,11434
2012/10/28,12249
2012/10/29,12443
2012/10/30,11960
2012/10/31,11823
2012/11/01,12022
2012/11/02,11965
2012/11/03,12130
2012/11/04,12035
2012/11/05,12018
2012/11/06,11895
2012/11/07,11740
2012/11/08,11575
2012/11/09,11636
2012/11/10,11646
2012/11/11,11806
2012/11/12,11817
2012/11/13,11821
2012/11/14,11796
2012/11/15,12059
2012/11/16,12635
2012/11/17,12705
2012/11/18,12769
2012/11/19,13061
2012/11/20,12672
2012/11/21,12151
2012/11/22,12121
2012/11/23,12127
2012/11/24,12103
2012/11/25,12080
2012/11/26,11194
2012/11/27,10264
2012/11/28,9934
2012/11/29,10178
2012/11/30,10106
2012/12/01,9696
2012/12/02,10460
2012/12/03,10706
2012/12/04,10372
2012/12/05,10397
2012/12/06,10575
2012/12/07,10442
2012/12/08,10452
2012/12/09,10152
2012/12/10,10084
2012/12/11,9649
2012/12/12,9158
2012/12/13,9451
2012/12/14,9523
2012/12/15,9448
2012/12/16,9243
2012/12/17,9592
2012/12/18,11142
2012/12/19,11704
2012/12/20,11688
2012/12/21,12119
2012/12/22,13344
2012/12/23,13292
2012/12/24,13097
2012/12/25,13350
2012/12/26,13353
2012/12/27,13297
2012/12/28,13846
2012/12/29,13853
2012/12/30,13954
2012/12/31,14128
2013/01/01,12902
2013/01/02,11502
2013/01/03,11402
2013/01/04,11835
2013/01/05,11821
2013/01/06,11759
2013/01/07,11566
2013/01/08,11262
2013/01/09,11275
2013/01/10,12124
2013/01/11,12860
2013/01/12,12969
2013/01/13,13312
2013/01/14,12952
2013/01/15,12808
2013/01/16,13476
2013/01/17,13363
2013/01/18,13565
2013/01/19,14207
2013/01/20,14208
2013/01/21,13896
2013/01/22,13728
2013/01/23,13561
2013/01/24,12488
2013/01/25,12303
2013/01/26,12646
2013/01/27,13216
2013/01/28,13239
2013/01/29,13441
2013/01/30,12287
2013/01/31,11308
2013/02/01,11908
2013/02/02,12050
2013/02/03,13001
2013/02/04,12857
2013/02/05,11617
2013/02/06,11412
2013/02/07,11502
2013/02/08,11866
2013/02/09,12127
2013/02/10,12279
2013/02/11,12355
2013/02/12,12608
2013/02/13,12611
2013/02/14,12350
2013/02/15,12400
2013/02/16,12309
2013/02/17,12295
2013/02/18,12236
2013/02/19,11575
2013/02/20,10912
2013/02/21,10351
2013/02/22,10442
2013/02/23,10081
2013/02/24,9860
2013/02/25,10732
2013/02/26,11113
2013/02/27,11190
2013/02/28,11351
2013/03/01,10244
2013/03/02,10051
2013/03/03,10067
2013/03/04,10317
2013/03/05,10225
2013/03/06,10374
2013/03/07,10768
2013/03/08,9171
2013/03/09,9166
2013/03/10,10711
2013/03/11,10708
2013/03/12,11294
2013/03/13,11308
2013/03/14,11308
2013/03/15,11415
2013/03/16,14157
2013/03/17,16320
2013/03/18,16939
2013/03/19,17189
2013/03/20,17461
2013/03/21,17448
2013/03/22,17468
2013/03/23,17524
2013/03/24,17508
2013/03/25,17693
2013/03/26,17864
2013/03/27,17381
2013/03/28,17250
2013/03/29,17314
2013/03/30,17140
2013/03/31,17230
2013/04/01,17233
2013/04/02,17526
2013/04/03,17519
2013/04/04,18049
2013/04/05,17976
2013/04/06,17461
2013/04/07,17759
2013/04/08,17934
2013/04/09,17120
2013/04/10,17360
2013/04/11,17856
2013/04/12,17888
2013/04/13,17878
2013/04/14,17669
2013/04/15,15863
2013/04/16,14477
2013/04/17,13587
2013/04/18,13527
2013/04/19,12892
2013/04/20,13317
2013/04/21,14104
2013/04/22,14470
2013/04/23,14417
2013/04/24,14349
2013/04/25,14076
2013/04/26,14000
2013/04/27,14815
2013/04/28,15759
2013/04/29,15849
2013/04/30,15507
2013/05/01,15442
2013/05/02,15273
2013/05/03,15145
2013/05/04,14768
2013/05/05,14740
2013/05/06,14697
2013/05/07,14397
2013/05/08,14289
2013/05/09,14268
2013/05/10,14674
2013/05/11,15373
2013/05/12,15766
2013/05/13,15877
2013/05/14,16349
2013/05/15,16601
2013/05/16,16156
2013/05/17,16183
2013/05/18,15867
2013/05/19,16106
2013/05/20,16073
2013/05/21,15494
2013/05/22,15212
2013/05/23,15141
2013/05/24,14799
2013/05/25,14692
2013/05/26,15644
2013/05/27,15154
2013/05/28,14291
2013/05/29,14210
2013/05/30,13862
2013/05/31,13877
2013/06/01,13894
2013/06/02,13977
2013/06/03,13798
2013/06/04,13611
2013/06/05,13553
2013/06/06,13576
2013/06/07,13482
2013/06/08,13301
2013/06/09,13216
2013/06/10,11940
2013/06/11,11339
2013/06/12,11387
2013/06/13,10894
2013/06/14,10046
2013/06/15,11096
2013/06/16,11144
2013/06/17,11265
2013/06/18,11342
2013/06/19,11397
2013/06/20,11350
2013/06/21,11400
2013/06/22,11012
2013/06/23,11521
2013/06/24,11629
2013/06/25,11340
2013/06/26,11324
2013/06/27,10943
2013/06/28,10679
2013/06/29,10938
2013/06/30,12176
2013/07/01,12160
2013/07/02,12315
2013/07/03,12315
2013/07/04,11954
2013/07/05,11393
2013/07/06,11292
2013/07/07,11698
2013/07/08,11545
2013/07/09,11525
2013/07/10,11518
2013/07/11,11171
2013/07/12,11323
2013/07/13,11390
2013/07/14,11175
2013/07/15,11121
2013/07/16,11116
2013/07/17,10963
2013/07/18,10792
2013/07/19,10610
2013/07/20,9849
2013/07/21,9574
2013/07/22,9376
2013/07/23,9376
2013/07/24,9263
2013/07/25,9125
2013/07/26,8804
2013/07/27,8386
2013/07/28,7305
2013/07/29,7405
2013/07/30,7024
2013/07/31,8046
2013/08/01,9123
2013/08/02,10027
2013/08/03,10098
2013/08/04,10075
2013/08/05,10418
2013/08/06,10714
2013/08/07,12088
2013/08/08,13305
2013/08/09,13441
2013/08/10,13773
2013/08/11,13780
2013/08/12,13856
2013/08/13,13866
2013/08/14,13826
2013/08/15,14481
2013/08/16,17060
2013/08/17,17324
2013/08/18,17226
2013/08/19,18442
2013/08/20,18453
2013/08/21,18480
2013/08/22,18830
2013/08/23,18575
2013/08/24,18257
2013/08/25,17664
2013/08/26,16747
2013/08/27,16011
2013/08/28,15838
2013/08/29,15215
2013/08/30,15295
2013/08/31,15483
2013/09/01,15756
2013/09/02,15434
2013/09/03,14779
2013/09/04,14710
2013/09/05,14802
2013/09/06,14893
2013/09/07,14950
2013/09/08,15170
2013/09/09,15102
2013/09/10,13656
2013/09/11,13723
2013/09/12,13753
2013/09/13,14284
2013/09/14,14975
2013/09/15,13857
2013/09/16,13896
2013/09/17,14644
2013/09/18,13556
2013/09/19,13336
2013/09/20,13262
2013/09/21,12527
2013/09/22,12587
2013/09/23,13153
2013/09/24,12874
2013/09/25,12873
2013/09/26,12647
2013/09/27,12455
2013/09/28,13050
2013/09/29,13425
2013/09/30,13442
2013/10/01,13275
2013/10/02,13574
2013/10/03,13700
2013/10/04,13718
2013/10/05,13842
2013/10/06,14103
2013/10/07,14427
2013/10/08,14512
2013/10/09,14416
2013/10/10,14496
2013/10/11,14442
2013/10/12,14490
2013/10/13,14207
2013/10/14,13857
2013/10/15,13884
2013/10/16,13905
2013/10/17,12990
2013/10/18,12919
2013/10/19,12684
2013/10/20,12496
2013/10/21,12843
2013/10/22,13591
2013/10/23,12827
2013/10/24,12940
2013/10/25,13039
2013/10/26,13027
2013/10/27,13257
2013/10/28,12771
2013/10/29,12102
2013/10/30,12032
2013/10/31,12084
2013/11/01,11897
2013/11/02,12493
2013/11/03,13711
2013/11/04,13708
2013/11/05,13357
2013/11/06,13165
2013/11/07,13292
2013/11/08,13507
2013/11/09,13452
2013/11/10,13569
2013/11/11,13613
2013/11/12,13727
2013/11/13,14282
2013/11/14,15373
2013/11/15,15527
2013/11/16,15510
2013/11/17,15413
2013/11/18,17848
2013/11/19,22363
2013/11/20,23604
2013/11/21,24045
2013/11/22,25070
2013/11/23,25550
2013/11/24,25568
2013/11/25,25717
2013/11/26,26508
2013/11/27,29123
2013/11/28,31664
2013/11/29,32555
2013/11/30,32665
2013/12/01,31880
2013/12/02,30398
2013/12/03,28238
2013/12/04,27107
2013/12/05,26621
2013/12/06,25946
2013/12/07,25666
2013/12/08,26765
2013/12/09,26251
2013/12/10,25768
2013/12/11,25255
2013/12/12,25259
2013/12/13,25505
2013/12/14,26318
2013/12/15,26965
2013/12/16,25431
2013/12/17,24291
2013/12/18,24391
2013/12/19,23231
2013/12/20,23270
2013/12/21,23930
2013/12/22,24696
2013/12/23,25340
2013/12/24,25635
2013/12/25,26112
2013/12/26,26298
2013/12/27,24759
2013/12/28,22517
2013/12/29,20962
2013/12/30,20685
2013/12/31,20983
2014/01/01,21441
2014/01/02,20631
2014/01/03,19341
2014/01/04,17398
2014/01/05,16663
2014/01/06,16637
2014/01/07,16236
2014/01/08,16165
2014/01/09,15815
2014/01/10,15515
2014/01/11,15532
2014/01/12,15719
2014/01/13,15737
2014/01/14,15622
2014/01/15,15082
2014/01/16,14582
2014/01/17,11438
2014/01/18,10295
2014/01/19,10019
2014/01/20,10414
2014/01/21,12084
2014/01/22,12576
2014/01/23,12842
2014/01/24,13235
2014/01/25,13120
2014/01/26,13083
2014/01/27,12902
2014/01/28,13015
2014/01/29,12996
2014/01/30,12552
2014/01/31,11156
2014/02/01,11155
2014/02/02,11384
2014/02/03,11116
2014/02/04,11765
2014/02/05,11782
2014/02/06,12341
2014/02/07,12933
2014/02/08,13052
2014/02/09,12930
2014/02/10,13033
2014/02/11,12681
2014/02/12,12356
2014/02/13,12434
2014/02/14,13289
2014/02/15,13130
2014/02/16,13194
2014/02/17,12589
2014/02/18,11378
2014/02/19,11641
2014/02/20,11501
2014/02/21,11671
2014/02/22,11803
2014/02/23,11832
2014/02/24,11895
2014/02/25,12624
2014/02/26,12977
2014/02/27,13141
2014/02/28,13098
2014/03/01,13003
2014/03/02,13264
2014/03/03,13804
2014/03/04,14288
2014/03/05,13903
2014/03/06,13918
2014/03/07,14003
2014/03/08,14041
2014/03/09,14160
2014/03/10,14168
2014/03/11,13828
2014/03/12,14088
2014/03/13,14144
2014/03/14,13915
2014/03/15,14274
2014/03/16,14526
2014/03/17,14337
2014/03/18,14731
2014/03/19,14553
2014/03/20,14504
2014/03/21,14566
2014/03/22,14582
2014/03/23,15147
2014/03/24,14685
2014/03/25,14312
2014/03/26,14234
2014/03/27,13706
2014/03/28,13643
2014/03/29,14734
2014/03/30,15277
2014/03/31,15225
2014/04/01,14713
2014/04/02,13893
2014/04/03,12399
2014/04/04,12254
2014/04/05,12806
2014/04/06,13894
2014/04/07,13888
2014/04/08,13843
2014/04/09,13720
2014/04/10,13192
2014/04/11,12562
2014/04/12,13686
2014/04/13,14253
2014/04/14,14388
2014/04/15,14621
2014/04/16,14683
2014/04/17,14175
2014/04/18,14041
2014/04/19,14325
2014/04/20,14819
2014/04/21,14847
2014/04/22,15725
2014/04/23,15955
2014/04/24,16016
2014/04/25,16265
2014/04/26,16470
