Date,top100cap90ema
2010/10/16,27.103
2010/10/17,27.176
2010/10/18,27.25
2010/10/19,27.319
2010/10/20,27.387
2010/10/21,27.454
2010/10/22,27.52
2010/10/23,27.584
2010/10/24,27.647
2010/10/25,27.708
2010/10/26,27.771
2010/10/27,27.835
2010/10/28,27.896
2010/10/29,27.953
2010/10/30,28.008
2010/10/31,28.064
2010/11/01,28.118
2010/11/02,28.171
2010/11/03,28.222
2010/11/04,28.272
2010/11/05,28.322
2010/11/06,28.372
2010/11/07,28.419
2010/11/08,28.48
2010/11/09,28.539
2010/11/10,28.593
2010/11/11,28.644
2010/11/12,28.693
2010/11/13,28.739
2010/11/14,28.785
2010/11/15,28.829
2010/11/16,28.872
2010/11/17,28.915
2010/11/18,28.956
2010/11/19,28.995
2010/11/20,29.036
2010/11/21,29.075
2010/11/22,29.114
2010/11/23,29.153
2010/11/24,29.194
2010/11/25,29.236
2010/11/26,29.276
2010/11/27,29.315
2010/11/28,29.353
2010/11/29,29.39
2010/11/30,29.428
2010/12/01,29.47
2010/12/02,29.516
2010/12/03,29.567
2010/12/04,29.617
2010/12/05,29.667
2010/12/06,29.711
2010/12/07,29.753
2010/12/08,29.793
2010/12/09,29.831
2010/12/10,29.87
2010/12/11,29.907
2010/12/12,29.943
2010/12/13,29.984
2010/12/14,30.023
2010/12/15,30.06
2010/12/16,30.095
2010/12/17,30.129
2010/12/18,30.161
2010/12/19,30.189
2010/12/20,30.217
2010/12/21,30.239
2010/12/22,30.262
2010/12/23,30.283
2010/12/24,30.303
2010/12/25,30.323
2010/12/26,30.342
2010/12/27,30.363
2010/12/28,30.382
2010/12/29,30.396
2010/12/30,30.408
2010/12/31,30.417
2011/01/01,30.425
2011/01/02,30.432
2011/01/03,30.438
2011/01/04,30.444
2011/01/05,30.45
2011/01/06,30.455
2011/01/07,30.459
2011/01/08,30.463
2011/01/09,30.467
2011/01/10,30.467
2011/01/11,30.47
2011/01/12,30.472
2011/01/13,30.476
2011/01/14,30.48
2011/01/15,30.483
2011/01/16,30.488
2011/01/17,30.493
2011/01/18,30.497
2011/01/19,30.498
2011/01/20,30.499
2011/01/21,30.5
2011/01/22,30.501
2011/01/23,30.506
2011/01/24,30.51
2011/01/25,30.513
2011/01/26,30.513
2011/01/27,30.576
2011/01/28,30.636
2011/01/29,30.695
2011/01/30,30.751
2011/01/31,30.804
2011/02/01,30.859
2011/02/02,30.909
2011/02/03,30.958
2011/02/04,31.006
2011/02/05,31.053
2011/02/06,31.096
2011/02/07,31.142
2011/02/08,31.184
2011/02/09,31.228
2011/02/10,31.269
2011/02/11,31.308
2011/02/12,31.344
2011/02/13,31.378
2011/02/14,31.411
2011/02/15,31.443
2011/02/16,31.472
2011/02/17,31.501
2011/02/18,31.526
2011/02/19,31.55
2011/02/20,31.576
2011/02/21,31.599
2011/02/22,31.619
2011/02/23,31.638
2011/02/24,31.654
2011/02/25,31.67
2011/02/26,31.684
2011/02/27,31.709
2011/02/28,31.729
2011/03/01,31.753
2011/03/02,31.72
2011/03/03,31.686
2011/03/04,31.651
2011/03/05,31.616
2011/03/06,31.583
2011/03/07,31.55
2011/03/08,31.516
2011/03/09,31.482
2011/03/10,31.446
2011/03/11,31.407
2011/03/12,31.366
2011/03/13,31.324
2011/03/14,31.285
2011/03/15,31.246
2011/03/16,31.209
2011/03/17,31.174
2011/03/18,31.141
2011/03/19,31.108
2011/03/20,31.075
2011/03/21,31.044
2011/03/22,31.012
2011/03/23,30.98
2011/03/24,30.948
2011/03/25,30.916
2011/03/26,30.884
2011/03/27,30.851
2011/03/28,30.817
2011/03/29,30.784
2011/03/30,30.749
2011/03/31,30.714
2011/04/01,30.678
2011/04/02,30.639
2011/04/03,30.6
2011/04/04,30.559
2011/04/05,30.519
2011/04/06,30.48
2011/04/07,30.442
2011/04/08,30.404
2011/04/09,30.363
2011/04/10,30.323
2011/04/11,30.284
2011/04/12,30.243
2011/04/13,30.202
2011/04/14,30.172
2011/04/15,30.142
2011/04/16,30.112
2011/04/17,30.075
2011/04/18,30.037
2011/04/19,30.028
2011/04/20,30.017
2011/04/21,30
2011/04/22,29.983
2011/04/23,29.957
2011/04/24,29.93
2011/04/25,29.903
2011/04/26,29.876
2011/04/27,29.849
2011/04/28,29.82
2011/04/29,29.783
2011/04/30,29.772
2011/05/01,29.762
2011/05/02,29.75
2011/05/03,29.741
2011/05/04,29.736
2011/05/05,29.73
2011/05/06,29.718
2011/05/07,29.707
2011/05/08,29.693
2011/05/09,29.678
2011/05/10,29.663
2011/05/11,29.656
2011/05/12,29.652
2011/05/13,29.656
2011/05/14,29.66
2011/05/15,29.672
2011/05/16,29.686
2011/05/17,29.698
2011/05/18,29.713
2011/05/19,29.725
2011/05/20,29.734
2011/05/21,29.761
2011/05/22,29.785
2011/05/23,29.802
2011/05/24,29.817
2011/05/25,29.83
2011/05/26,29.841
2011/05/27,29.855
2011/05/28,29.868
2011/05/29,29.881
2011/05/30,29.895
2011/05/31,29.908
2011/06/01,29.92
2011/06/02,29.935
2011/06/03,29.951
2011/06/04,29.965
2011/06/05,29.98
2011/06/06,29.988
2011/06/07,29.993
2011/06/08,29.982
2011/06/09,29.969
2011/06/10,29.951
2011/06/11,29.936
2011/06/12,29.966
2011/06/13,29.998
2011/06/14,30.014
2011/06/15,30.026
2011/06/16,30.032
2011/06/17,30.033
2011/06/18,30.032
2011/06/19,30.048
2011/06/20,30.061
2011/06/21,30.072
2011/06/22,30.082
2011/06/23,30.106
2011/06/24,30.126
2011/06/25,30.139
2011/06/26,30.149
2011/06/27,30.165
2011/06/28,30.174
2011/06/29,30.177
2011/06/30,30.174
2011/07/01,30.173
2011/07/02,30.171
2011/07/03,30.167
2011/07/04,30.162
2011/07/05,30.158
2011/07/06,30.154
2011/07/07,30.15
2011/07/08,30.144
2011/07/09,30.137
2011/07/10,30.129
2011/07/11,30.12
2011/07/12,30.11
2011/07/13,30.098
2011/07/14,30.087
2011/07/15,30.074
2011/07/16,30.062
2011/07/17,30.048
2011/07/18,30.04
2011/07/19,30.031
2011/07/20,30.021
2011/07/21,30.009
2011/07/22,29.996
2011/07/23,29.983
2011/07/24,29.969
2011/07/25,29.954
2011/07/26,29.939
2011/07/27,29.921
2011/07/28,29.901
2011/07/29,29.881
2011/07/30,29.86
2011/07/31,29.836
2011/08/01,29.81
2011/08/02,29.784
2011/08/03,29.758
2011/08/04,29.736
2011/08/05,29.712
2011/08/06,29.697
2011/08/07,29.685
2011/08/08,29.68
2011/08/09,29.673
2011/08/10,29.664
2011/08/11,29.656
2011/08/12,29.647
2011/08/13,29.637
2011/08/14,29.624
2011/08/15,29.612
2011/08/16,29.599
2011/08/17,29.595
2011/08/18,29.59
2011/08/19,29.584
2011/08/20,29.578
2011/08/21,29.572
2011/08/22,29.565
2011/08/23,29.558
2011/08/24,29.553
2011/08/25,29.533
2011/08/26,29.514
2011/08/27,29.504
2011/08/28,29.494
2011/08/29,29.483
2011/08/30,29.471
2011/08/31,29.46
2011/09/01,29.449
2011/09/02,29.438
2011/09/03,29.426
2011/09/04,29.414
2011/09/05,29.402
2011/09/06,29.389
2011/09/07,29.386
2011/09/08,29.383
2011/09/09,29.381
2011/09/10,29.38
2011/09/11,29.4
2011/09/12,29.424
2011/09/13,29.446
2011/09/14,29.467
2011/09/15,29.486
2011/09/16,29.505
2011/09/17,29.523
2011/09/18,29.541
2011/09/19,29.556
2011/09/20,29.57
2011/09/21,29.594
2011/09/22,29.616
2011/09/23,29.636
2011/09/24,29.655
2011/09/25,29.672
2011/09/26,29.688
2011/09/27,29.702
2011/09/28,29.716
2011/09/29,29.729
2011/09/30,29.742
2011/10/01,29.753
2011/10/02,29.764
2011/10/03,29.773
2011/10/04,29.782
2011/10/05,29.791
2011/10/06,29.798
2011/10/07,29.807
2011/10/08,29.815
2011/10/09,29.823
2011/10/10,29.83
2011/10/11,29.836
2011/10/12,29.841
2011/10/13,29.846
2011/10/14,29.85
2011/10/15,29.854
2011/10/16,29.857
2011/10/17,29.858
2011/10/18,29.856
2011/10/19,29.855
2011/10/20,29.853
2011/10/21,29.851
2011/10/22,29.848
2011/10/23,29.844
2011/10/24,29.84
2011/10/25,29.835
2011/10/26,29.831
2011/10/27,29.825
2011/10/28,29.82
2011/10/29,29.82
2011/10/30,29.821
2011/10/31,29.82
2011/11/01,29.819
2011/11/02,29.816
2011/11/03,29.817
2011/11/04,29.817
2011/11/05,29.816
2011/11/06,29.814
2011/11/07,29.812
2011/11/08,29.807
2011/11/09,29.8
2011/11/10,29.793
2011/11/11,29.786
2011/11/12,29.779
2011/11/13,29.771
2011/11/14,29.763
2011/11/15,29.754
2011/11/16,29.747
2011/11/17,29.738
2011/11/18,29.725
2011/11/19,29.715
2011/11/20,29.702
2011/11/21,29.689
2011/11/22,29.675
2011/11/23,29.661
2011/11/24,29.647
2011/11/25,29.632
2011/11/26,29.618
2011/11/27,29.602
2011/11/28,29.598
2011/11/29,29.593
2011/11/30,29.585
2011/12/01,29.576
2011/12/02,29.566
2011/12/03,29.555
2011/12/04,29.543
2011/12/05,29.529
2011/12/06,29.514
2011/12/07,29.496
2011/12/08,29.435
2011/12/09,29.307
2011/12/10,29.179
2011/12/11,29.048
2011/12/12,28.917
2011/12/13,28.788
2011/12/14,28.661
2011/12/15,28.537
2011/12/16,28.415
2011/12/17,28.295
2011/12/18,28.178
2011/12/19,28.062
2011/12/20,27.957
2011/12/21,27.854
2011/12/22,27.753
2011/12/23,27.653
2011/12/24,27.554
2011/12/25,27.458
2011/12/26,27.363
2011/12/27,27.269
2011/12/28,27.177
2011/12/29,27.086
2011/12/30,26.997
2011/12/31,26.91
2012/01/01,26.824
2012/01/02,26.739
2012/01/03,26.656
2012/01/04,26.574
2012/01/05,26.495
2012/01/06,26.416
2012/01/07,26.338
2012/01/08,26.261
2012/01/09,26.194
2012/01/10,26.128
2012/01/11,26.063
2012/01/12,25.999
2012/01/13,25.937
2012/01/14,25.878
2012/01/15,25.82
2012/01/16,25.762
2012/01/17,25.706
2012/01/18,25.651
2012/01/19,25.604
2012/01/20,25.558
2012/01/21,25.513
2012/01/22,25.469
2012/01/23,25.426
2012/01/24,25.383
2012/01/25,25.342
2012/01/26,25.302
2012/01/27,25.262
2012/01/28,25.224
2012/01/29,25.187
2012/01/30,25.152
2012/01/31,25.117
2012/02/01,25.083
2012/02/02,25.05
2012/02/03,25.017
2012/02/04,24.987
2012/02/05,24.957
2012/02/06,24.927
2012/02/07,24.897
2012/02/08,24.868
2012/02/09,24.839
2012/02/10,24.81
2012/02/11,24.779
2012/02/12,24.749
2012/02/13,24.725
2012/02/14,24.713
2012/02/15,24.676
2012/02/16,24.634
2012/02/17,24.592
2012/02/18,24.548
2012/02/19,24.505
2012/02/20,24.463
2012/02/21,24.423
2012/02/22,24.383
2012/02/23,24.343
2012/02/24,24.303
2012/02/25,24.275
2012/02/26,24.248
2012/02/27,24.221
2012/02/28,24.197
2012/02/29,24.171
2012/03/01,24.145
2012/03/02,24.121
2012/03/03,24.094
2012/03/04,24.067
2012/03/05,24.04
2012/03/06,24.014
2012/03/07,23.988
2012/03/08,23.963
2012/03/09,23.937
2012/03/10,23.912
2012/03/11,23.888
2012/03/12,23.862
2012/03/13,23.836
2012/03/14,23.812
2012/03/15,23.791
2012/03/16,23.771
2012/03/17,23.75
2012/03/18,23.729
2012/03/19,23.709
2012/03/20,23.689
2012/03/21,23.669
2012/03/22,23.647
2012/03/23,23.628
2012/03/24,23.607
2012/03/25,23.596
2012/03/26,23.586
2012/03/27,23.574
2012/03/28,23.565
2012/03/29,23.556
2012/03/30,23.546
2012/03/31,23.535
2012/04/01,23.525
2012/04/02,23.517
2012/04/03,23.506
2012/04/04,23.501
2012/04/05,23.498
2012/04/06,23.503
2012/04/07,23.507
2012/04/08,23.51
2012/04/09,23.504
2012/04/10,23.497
2012/04/11,23.491
2012/04/12,23.485
2012/04/13,23.477
2012/04/14,23.469
2012/04/15,23.462
2012/04/16,23.463
2012/04/17,23.469
2012/04/18,23.474
2012/04/19,23.481
2012/04/20,23.493
2012/04/21,23.504
2012/04/22,23.517
2012/04/23,23.53
2012/04/24,23.541
2012/04/25,23.55
2012/04/26,23.561
2012/04/27,23.571
2012/04/28,23.58
2012/04/29,23.585
2012/04/30,23.59
2012/05/01,23.594
2012/05/02,23.598
2012/05/03,23.601
2012/05/04,23.602
2012/05/05,23.605
2012/05/06,23.621
2012/05/07,23.637
2012/05/08,23.653
2012/05/09,23.67
2012/05/10,23.688
2012/05/11,23.714
2012/05/12,23.737
2012/05/13,23.76
2012/05/14,23.781
2012/05/15,23.804
2012/05/16,23.83
2012/05/17,23.861
2012/05/18,23.891
2012/05/19,23.919
2012/05/20,23.948
2012/05/21,23.976
2012/05/22,24.009
2012/05/23,24.043
2012/05/24,24.077
2012/05/25,24.112
2012/05/26,24.145
2012/05/27,24.178
2012/05/28,24.209
2012/05/29,24.241
2012/05/30,24.272
2012/05/31,24.297
2012/06/01,24.31
2012/06/02,24.321
2012/06/03,24.333
2012/06/04,24.343
2012/06/05,24.351
2012/06/06,24.36
2012/06/07,24.368
2012/06/08,24.375
2012/06/09,24.39
2012/06/10,24.403
2012/06/11,24.413
2012/06/12,24.422
2012/06/13,24.436
2012/06/14,24.448
2012/06/15,24.458
2012/06/16,24.468
2012/06/17,24.476
2012/06/18,24.485
2012/06/19,24.494
2012/06/20,24.503
2012/06/21,24.512
2012/06/22,24.52
2012/06/23,24.527
2012/06/24,24.537
2012/06/25,24.543
2012/06/26,24.545
2012/06/27,24.551
2012/06/28,24.562
2012/06/29,24.57
2012/06/30,24.578
2012/07/01,24.587
2012/07/02,24.592
2012/07/03,24.598
2012/07/04,24.608
2012/07/05,24.616
2012/07/06,24.625
2012/07/07,24.633
2012/07/08,24.641
2012/07/09,24.647
2012/07/10,24.653
2012/07/11,24.66
2012/07/12,24.675
2012/07/13,24.687
2012/07/14,24.698
2012/07/15,24.709
2012/07/16,24.716
2012/07/17,24.721
2012/07/18,24.725
2012/07/19,24.726
2012/07/20,24.727
2012/07/21,24.728
2012/07/22,24.728
2012/07/23,24.728
2012/07/24,24.726
2012/07/25,24.725
2012/07/26,24.726
2012/07/27,24.727
2012/07/28,24.727
2012/07/29,24.729
2012/07/30,24.73
2012/07/31,24.73
2012/08/01,24.732
2012/08/02,24.73
2012/08/03,24.728
2012/08/04,24.726
2012/08/05,24.724
2012/08/06,24.723
2012/08/07,24.721
2012/08/08,24.718
2012/08/09,24.712
2012/08/10,24.707
2012/08/11,24.7
2012/08/12,24.693
2012/08/13,24.683
2012/08/14,24.675
2012/08/15,24.667
2012/08/16,24.661
2012/08/17,24.653
2012/08/18,24.645
2012/08/19,24.627
2012/08/20,24.6
2012/08/21,24.569
2012/08/22,24.533
2012/08/23,24.497
2012/08/24,24.457
2012/08/25,24.416
2012/08/26,24.376
2012/08/27,24.332
2012/08/28,24.288
2012/08/29,24.242
2012/08/30,24.19
2012/08/31,24.138
2012/09/01,24.083
2012/09/02,24.027
2012/09/03,23.972
2012/09/04,23.917
2012/09/05,23.857
2012/09/06,23.796
2012/09/07,23.733
2012/09/08,23.67
2012/09/09,23.607
2012/09/10,23.543
2012/09/11,23.474
2012/09/12,23.403
2012/09/13,23.33
2012/09/14,23.254
2012/09/15,23.176
2012/09/16,23.097
2012/09/17,23.017
2012/09/18,22.938
2012/09/19,22.853
2012/09/20,22.769
2012/09/21,22.694
2012/09/22,22.618
2012/09/23,22.541
2012/09/24,22.465
2012/09/25,22.39
2012/09/26,22.316
2012/09/27,22.243
2012/09/28,22.172
2012/09/29,22.103
2012/09/30,22.035
2012/10/01,21.968
2012/10/02,21.903
2012/10/03,21.839
2012/10/04,21.778
2012/10/05,21.718
2012/10/06,21.659
2012/10/07,21.601
2012/10/08,21.541
2012/10/09,21.483
2012/10/10,21.428
2012/10/11,21.375
2012/10/12,21.322
2012/10/13,21.27
2012/10/14,21.219
2012/10/15,21.169
2012/10/16,21.123
2012/10/17,21.077
2012/10/18,21.032
2012/10/19,20.988
2012/10/20,20.946
2012/10/21,20.91
2012/10/22,20.881
2012/10/23,20.852
2012/10/24,20.823
2012/10/25,20.793
2012/10/26,20.765
2012/10/27,20.737
2012/10/28,20.708
2012/10/29,20.68
2012/10/30,20.659
2012/10/31,20.636
2012/11/01,20.614
2012/11/02,20.59
2012/11/03,20.568
2012/11/04,20.548
2012/11/05,20.526
2012/11/06,20.506
2012/11/07,20.484
2012/11/08,20.463
2012/11/09,20.441
2012/11/10,20.42
2012/11/11,20.4
2012/11/12,20.38
2012/11/13,20.359
2012/11/14,20.339
2012/11/15,20.32
2012/11/16,20.303
2012/11/17,20.29
2012/11/18,20.276
2012/11/19,20.264
2012/11/20,20.252
2012/11/21,20.244
2012/11/22,20.237
2012/11/23,20.23
2012/11/24,20.221
2012/11/25,20.212
2012/11/26,20.197
2012/11/27,20.191
2012/11/28,20.187
2012/11/29,20.183
2012/11/30,20.18
2012/12/01,20.177
2012/12/02,20.174
2012/12/03,20.173
2012/12/04,20.17
2012/12/05,20.166
2012/12/06,20.161
2012/12/07,20.157
2012/12/08,20.153
2012/12/09,20.147
2012/12/10,20.142
2012/12/11,20.136
2012/12/12,20.129
2012/12/13,20.119
2012/12/14,20.107
2012/12/15,20.095
2012/12/16,20.083
2012/12/17,20.072
2012/12/18,20.058
2012/12/19,20.047
2012/12/20,20.035
2012/12/21,20.021
2012/12/22,20.007
2012/12/23,19.994
2012/12/24,19.98
2012/12/25,19.966
2012/12/26,19.954
2012/12/27,19.942
2012/12/28,19.931
2012/12/29,19.921
2012/12/30,19.913
2012/12/31,19.904
2013/01/01,19.896
2013/01/02,19.889
2013/01/03,19.883
2013/01/04,19.876
2013/01/05,19.869
2013/01/06,19.863
2013/01/07,19.858
2013/01/08,19.847
2013/01/09,19.837
2013/01/10,19.827
2013/01/11,19.817
2013/01/12,19.807
2013/01/13,19.796
2013/01/14,19.783
2013/01/15,19.771
2013/01/16,19.759
2013/01/17,19.746
2013/01/18,19.734
2013/01/19,19.723
2013/01/20,19.711
2013/01/21,19.7
2013/01/22,19.689
2013/01/23,19.68
2013/01/24,19.668
2013/01/25,19.658
2013/01/26,19.652
2013/01/27,19.645
2013/01/28,19.639
2013/01/29,19.634
2013/01/30,19.631
2013/01/31,19.627
2013/02/01,19.623
2013/02/02,19.619
2013/02/03,19.614
2013/02/04,19.609
2013/02/05,19.605
2013/02/06,19.6
2013/02/07,19.595
2013/02/08,19.59
2013/02/09,19.585
2013/02/10,19.579
2013/02/11,19.574
2013/02/12,19.571
2013/02/13,19.568
2013/02/14,19.565
2013/02/15,19.561
2013/02/16,19.557
2013/02/17,19.549
2013/02/18,19.541
2013/02/19,19.534
2013/02/20,19.53
2013/02/21,19.526
2013/02/22,19.523
2013/02/23,19.519
2013/02/24,19.513
2013/02/25,19.507
2013/02/26,19.501
2013/02/27,19.495
2013/02/28,19.49
2013/03/01,19.484
2013/03/02,19.479
2013/03/03,19.477
2013/03/04,19.475
2013/03/05,19.472
2013/03/06,19.47
2013/03/07,19.468
2013/03/08,19.469
2013/03/09,19.47
2013/03/10,19.469
2013/03/11,19.468
2013/03/12,19.468
2013/03/13,19.468
2013/03/14,19.469
2013/03/15,19.467
2013/03/16,19.466
2013/03/17,19.464
2013/03/18,19.462
2013/03/19,19.459
2013/03/20,19.458
2013/03/21,19.457
2013/03/22,19.454
2013/03/23,19.452
2013/03/24,19.451
2013/03/25,19.45
2013/03/26,19.453
2013/03/27,19.458
2013/03/28,19.464
2013/03/29,19.472
2013/03/30,19.483
2013/03/31,19.491
2013/04/01,19.501
2013/04/02,19.513
2013/04/03,19.523
2013/04/04,19.534
2013/04/05,19.54
2013/04/06,19.547
2013/04/07,19.551
2013/04/08,19.554
2013/04/09,19.558
2013/04/10,19.562
2013/04/11,19.576
2013/04/12,19.589
2013/04/13,19.601
2013/04/14,19.613
2013/04/15,19.63
2013/04/16,19.649
2013/04/17,19.665
2013/04/18,19.682
2013/04/19,19.698
2013/04/20,19.717
2013/04/21,19.735
2013/04/22,19.752
2013/04/23,19.769
2013/04/24,19.781
2013/04/25,19.794
2013/04/26,19.808
2013/04/27,19.816
2013/04/28,19.824
2013/04/29,19.829
2013/04/30,19.835
2013/05/01,19.842
2013/05/02,19.85
2013/05/03,19.858
2013/05/04,19.866
2013/05/05,19.872
2013/05/06,19.877
2013/05/07,19.882
2013/05/08,19.888
2013/05/09,19.893
2013/05/10,19.897
2013/05/11,19.9
2013/05/12,19.902
2013/05/13,19.904
2013/05/14,19.907
2013/05/15,19.91
2013/05/16,19.915
2013/05/17,19.919
2013/05/18,19.924
2013/05/19,19.927
2013/05/20,19.931
2013/05/21,19.935
2013/05/22,19.939
2013/05/23,19.943
2013/05/24,19.947
2013/05/25,19.946
2013/05/26,19.945
2013/05/27,19.946
2013/05/28,19.947
2013/05/29,19.946
2013/05/30,19.946
2013/05/31,19.945
2013/06/01,19.943
2013/06/02,19.942
2013/06/03,19.939
2013/06/04,19.936
2013/06/05,19.934
2013/06/06,19.932
2013/06/07,19.929
2013/06/08,19.927
2013/06/09,19.927
2013/06/10,19.927
2013/06/11,19.926
2013/06/12,19.927
2013/06/13,19.928
2013/06/14,19.929
2013/06/15,19.931
2013/06/16,19.933
2013/06/17,19.936
2013/06/18,19.938
2013/06/19,19.941
2013/06/20,19.944
2013/06/21,19.947
2013/06/22,19.949
2013/06/23,19.952
2013/06/24,19.955
2013/06/25,19.956
2013/06/26,19.959
2013/06/27,19.961
2013/06/28,19.964
2013/06/29,19.968
2013/06/30,19.972
2013/07/01,19.978
2013/07/02,19.984
2013/07/03,19.99
2013/07/04,19.997
2013/07/05,20.007
2013/07/06,20.019
2013/07/07,20.03
2013/07/08,20.042
2013/07/09,20.055
2013/07/10,20.066
2013/07/11,20.078
2013/07/12,20.087
2013/07/13,20.094
2013/07/14,20.1
2013/07/15,20.105
2013/07/16,20.109
2013/07/17,20.114
2013/07/18,20.126
2013/07/19,20.136
2013/07/20,20.144
2013/07/21,20.153
2013/07/22,20.161
2013/07/23,20.168
2013/07/24,20.175
2013/07/25,20.183
2013/07/26,20.189
2013/07/27,20.196
2013/07/28,20.202
2013/07/29,20.211
2013/07/30,20.22
2013/07/31,20.232
2013/08/01,20.241
2013/08/02,20.251
2013/08/03,20.258
2013/08/04,20.266
2013/08/05,20.271
2013/08/06,20.278
2013/08/07,20.285
2013/08/08,20.292
2013/08/09,20.298
2013/08/10,20.303
2013/08/11,20.31
2013/08/12,20.323
2013/08/13,20.337
2013/08/14,20.349
2013/08/15,20.358
2013/08/16,20.366
2013/08/17,20.37
2013/08/18,20.375
2013/08/19,20.379
2013/08/20,20.38
2013/08/21,20.38
2013/08/22,20.38
2013/08/23,20.377
2013/08/24,20.374
2013/08/25,20.372
2013/08/26,20.368
2013/08/27,20.364
2013/08/28,20.36
2013/08/29,20.353
2013/08/30,20.345
2013/08/31,20.338
2013/09/01,20.329
2013/09/02,20.32
2013/09/03,20.31
2013/09/04,20.303
2013/09/05,20.292
2013/09/06,20.282
2013/09/07,20.272
2013/09/08,20.261
2013/09/09,20.248
2013/09/10,20.235
2013/09/11,20.222
2013/09/12,20.208
2013/09/13,20.193
2013/09/14,20.179
2013/09/15,20.164
2013/09/16,20.148
2013/09/17,20.133
2013/09/18,20.117
2013/09/19,20.105
2013/09/20,20.093
2013/09/21,20.081
2013/09/22,20.066
2013/09/23,20.051
2013/09/24,20.037
2013/09/25,20.022
2013/09/26,20.008
2013/09/27,19.995
2013/09/28,19.982
2013/09/29,19.97
2013/09/30,19.959
2013/10/01,19.948
2013/10/02,19.942
2013/10/03,19.941
2013/10/04,19.939
2013/10/05,19.937
2013/10/06,19.935
2013/10/07,19.932
2013/10/08,19.93
2013/10/09,19.926
2013/10/10,19.923
2013/10/11,19.921
2013/10/12,19.92
2013/10/13,19.92
2013/10/14,19.918
2013/10/15,19.917
2013/10/16,19.914
2013/10/17,19.911
2013/10/18,19.91
2013/10/19,19.91
2013/10/20,19.909
2013/10/21,19.906
2013/10/22,19.901
2013/10/23,19.897
2013/10/24,19.891
2013/10/25,19.909
2013/10/26,19.927
2013/10/27,19.945
2013/10/28,19.962
2013/10/29,19.979
2013/10/30,19.996
2013/10/31,20.013
2013/11/01,20.03
2013/11/02,20.047
2013/11/03,20.064
2013/11/04,20.092
2013/11/05,20.12
2013/11/06,20.149
2013/11/07,20.177
2013/11/08,20.205
2013/11/09,20.233
2013/11/10,20.26
2013/11/11,20.285
2013/11/12,20.31
2013/11/13,20.333
2013/11/14,20.356
2013/11/15,20.377
2013/11/16,20.398
2013/11/17,20.42
2013/11/18,20.441
2013/11/19,20.462
2013/11/20,20.483
2013/11/21,20.502
2013/11/22,20.537
2013/11/23,20.564
2013/11/24,20.59
2013/11/25,20.615
2013/11/26,20.637
2013/11/27,20.657
2013/11/28,20.679
2013/11/29,20.696
2013/11/30,20.711
2013/12/01,20.726
2013/12/02,20.74
2013/12/03,20.754
2013/12/04,20.767
2013/12/05,20.779
2013/12/06,20.793
2013/12/07,20.807
2013/12/08,20.821
2013/12/09,20.834
2013/12/10,20.852
2013/12/11,20.873
2013/12/12,20.895
2013/12/13,20.917
2013/12/14,20.938
2013/12/15,20.958
2013/12/16,20.977
2013/12/17,20.995
2013/12/18,21.014
2013/12/19,21.032
2013/12/20,21.049
2013/12/21,21.064
2013/12/22,21.077
2013/12/23,21.09
2013/12/24,21.104
2013/12/25,21.109
2013/12/26,21.113
2013/12/27,21.118
2013/12/28,21.122
2013/12/29,21.125
2013/12/30,21.13
2013/12/31,21.133
2014/01/01,21.132
2014/01/02,21.131
2014/01/03,21.13
2014/01/04,21.13
2014/01/05,21.129
2014/01/06,21.129
