Date,mediantransactionvalue3rsiUSD
2014/01/01,37.866
2014/01/02,71.144
2014/01/03,79.762
2014/01/04,54.888
2014/01/05,68.376
2014/01/06,77.176
2014/01/07,43.476
2014/01/08,32.896
2014/01/09,34.916
2014/01/10,31.427
2014/01/11,30.578
2014/01/12,14.089
2014/01/13,51.676
2014/01/14,59.932
2014/01/15,46.573
2014/01/16,40.116
2014/01/17,33.217
2014/01/18,15.659
2014/01/19,22.697
2014/01/20,75.12
2014/01/21,44.145
2014/01/22,54.104
2014/01/23,64.249
2014/01/24,79.067
2014/01/25,37.921
2014/01/26,54.978
2014/01/27,61.735
2014/01/28,67.535
2014/01/29,39.694
2014/01/30,36.316
2014/01/31,70.244
2014/02/01,29.588
2014/02/02,25.309
2014/02/03,21.365
2014/02/04,47.868
2014/02/05,54.7
2014/02/06,64.468
2014/02/07,89.813
2014/02/08,34.515
2014/02/09,30.903
2014/02/10,64.067
2014/02/11,46.152
2014/02/12,34.575
2014/02/13,49.28
2014/02/14,54.21
2014/02/15,30.581
2014/02/16,25.38
2014/02/17,31.448
2014/02/18,27.716
2014/02/19,60.879
2014/02/20,78.955
2014/02/21,92.05
2014/02/22,42.597
2014/02/23,46.111
2014/02/24,62.169
2014/02/25,79.79
2014/02/26,52.407
2014/02/27,30.395
2014/02/28,48.399
2014/03/01,36.65
2014/03/02,27.415
2014/03/03,67.997
2014/03/04,68.969
2014/03/05,39.262
2014/03/06,32.459
2014/03/07,26.91
2014/03/08,58.976
2014/03/09,44.309
2014/03/10,39.987
2014/03/11,29.992
2014/03/12,40.814
2014/03/13,26.115
2014/03/14,12.013
2014/03/15,11.045
2014/03/16,7.144
2014/03/17,51.449
2014/03/18,60.919
2014/03/19,37.792
2014/03/20,58.543
2014/03/21,39.542
2014/03/22,34.727
2014/03/23,20.597
2014/03/24,56.508
2014/03/25,74.291
2014/03/26,60.096
2014/03/27,67.043
2014/03/28,39.482
2014/03/29,25.695
2014/03/30,34.761
2014/03/31,60.785
2014/04/01,79.185
2014/04/02,55.114
2014/04/03,40.997
2014/04/04,49.512
2014/04/05,21.53
2014/04/06,20.743
2014/04/07,49.043
2014/04/08,68.311
2014/04/09,49.679
2014/04/10,72.538
2014/04/11,51.307
2014/04/12,27.766
2014/04/13,19.539
2014/04/14,66.124
2014/04/15,70.528
2014/04/16,74.743
2014/04/17,39.852
2014/04/18,47.028
2014/04/19,26.491
2014/04/20,32.517
2014/04/21,28.149
2014/04/22,40.707
2014/04/23,16.06
2014/04/24,52.106
2014/04/25,38.668
2014/04/26,46.989
2014/04/27,30.551
2014/04/28,65.538
2014/04/29,52.531
2014/04/30,70.474
2014/05/01,45.562
2014/05/02,33.749
2014/05/03,22.232
2014/05/04,27.771
2014/05/05,56.157
2014/05/06,59.765
2014/05/07,73.79
2014/05/08,46.498
2014/05/09,58.784
2014/05/10,26.492
2014/05/11,19.782
2014/05/12,57.883
2014/05/13,65.516
2014/05/14,59.36
2014/05/15,32.718
2014/05/16,65.886
2014/05/17,45.193
2014/05/18,42.498
2014/05/19,78.413
2014/05/20,86.93
2014/05/21,88.524
2014/05/22,73.328
2014/05/23,85.242
2014/05/24,38.217
2014/05/25,54.519
2014/05/26,67.955
2014/05/27,72.751
2014/05/28,44.876
2014/05/29,48.228
2014/05/30,82.428
2014/05/31,47.191
2014/06/01,71.296
2014/06/02,65.038
2014/06/03,75.63
2014/06/04,62.803
2014/06/05,35.117
2014/06/06,30.908
2014/06/07,26.384
2014/06/08,31.627
2014/06/09,65.41
2014/06/10,45.434
2014/06/11,72.004
2014/06/12,66.753
2014/06/13,21.582
2014/06/14,12.752
2014/06/15,8.227
2014/06/16,44.38
2014/06/17,61.008
2014/06/18,59.776
2014/06/19,40.716
2014/06/20,58.461
2014/06/21,36.969
2014/06/22,26.771
2014/06/23,73.2
2014/06/24,58.305
2014/06/25,39.176
2014/06/26,42.862
2014/06/27,55.569
2014/06/28,26.749
2014/06/29,20.718
2014/06/30,71.007
2014/07/01,78.497
2014/07/02,64.449
2014/07/03,55.925
2014/07/04,25.326
2014/07/05,14.988
2014/07/06,14.898
2014/07/07,55.2
2014/07/08,47.012
2014/07/09,51.494
2014/07/10,74.931
2014/07/11,85.353
2014/07/12,37.796
2014/07/13,30.38
2014/07/14,62.142
2014/07/15,47.464
2014/07/16,57.49
2014/07/17,48.073
2014/07/18,58.295
2014/07/19,19.816
2014/07/20,34.616
2014/07/21,64.102
2014/07/22,71.904
2014/07/23,78.505
2014/07/24,81.467
2014/07/25,60.882
2014/07/26,20.509
2014/07/27,18.865
2014/07/28,63.736
2014/07/29,64.292
2014/07/30,70.854
2014/07/31,41.582
2014/08/01,57.988
2014/08/02,33.941
2014/08/03,20.787
2014/08/04,60.689
2014/08/05,67.354
2014/08/06,40.559
2014/08/07,48.389
2014/08/08,44.724
2014/08/09,22.174
2014/08/10,31.182
2014/08/11,56.967
2014/08/12,67.658
2014/08/13,71.918
2014/08/14,85.13
2014/08/15,36.073
2014/08/16,20.986
2014/08/17,53.342
2014/08/18,69.458
2014/08/19,70.443
2014/08/20,74.997
2014/08/21,75.815
2014/08/22,40.698
2014/08/23,22.925
2014/08/24,37.238
2014/08/25,63.999
2014/08/26,73.226
2014/08/27,73.902
2014/08/28,36.547
2014/08/29,52.177
2014/08/30,17.03
2014/08/31,39.713
2014/09/01,46.707
2014/09/02,55.804
2014/09/03,63.312
2014/09/04,80.454
2014/09/05,49.55
2014/09/06,24.446
2014/09/07,16.772
2014/09/08,56.894
2014/09/09,58.346
2014/09/10,72.784
2014/09/11,62.685
2014/09/12,76.101
2014/09/13,36.768
2014/09/14,21.12
2014/09/15,55.824
2014/09/16,42.276
2014/09/17,63.697
2014/09/18,76.836
2014/09/19,75.696
2014/09/20,31.243
2014/09/21,23.479
2014/09/22,58.883
2014/09/23,63.995
2014/09/24,49.503
2014/09/25,37.81
2014/09/26,46.187
2014/09/27,20.012
2014/09/28,15.81
2014/09/29,68.247
2014/09/30,71.278
2014/10/01,50.38
2014/10/02,51.624
2014/10/03,34.931
2014/10/04,23.893
2014/10/05,23.62
2014/10/06,63.782
2014/10/07,70.917
2014/10/08,72.022
2014/10/09,82.68
2014/10/10,56.723
2014/10/11,23.736
2014/10/12,13.392
2014/10/13,57.357
2014/10/14,74.382
2014/10/15,72.883
2014/10/16,41.356
2014/10/17,52.471
2014/10/18,24.537
2014/10/19,19.891
2014/10/20,59.285
2014/10/21,69.829
2014/10/22,47.209
2014/10/23,53.83
2014/10/24,30.056
2014/10/25,59.08
2014/10/26,24.65
2014/10/27,52.928
2014/10/28,53.568
2014/10/29,45.93
2014/10/30,31.005
2014/10/31,40.764
2014/11/01,38.892
2014/11/02,16.515
2014/11/03,50.901
2014/11/04,67.757
2014/11/05,77.6
2014/11/06,44.813
2014/11/07,49.805
2014/11/08,26.024
2014/11/09,20.767
2014/11/10,69.765
2014/11/11,62.77
2014/11/12,79.913
2014/11/13,86.662
2014/11/14,47.54
2014/11/15,33.723
2014/11/16,25.924
2014/11/17,61.68
2014/11/18,58.209
2014/11/19,66.01
2014/11/20,54.059
2014/11/21,49.508
2014/11/22,51.375
2014/11/23,11.309
2014/11/24,55.665
2014/11/25,68.492
2014/11/26,70.753
2014/11/27,53.436
2014/11/28,71.815
2014/11/29,51.046
2014/11/30,28.17
2014/12/01,61.073
2014/12/02,78.48
2014/12/03,46.094
2014/12/04,42.514
2014/12/05,43.357
2014/12/06,27.373
2014/12/07,24.911
2014/12/08,69.569
2014/12/09,72.499
2014/12/10,79.84
2014/12/11,45.274
2014/12/12,28.095
2014/12/13,31.821
2014/12/14,15.351
2014/12/15,58.967
2014/12/16,69.319
2014/12/17,48.842
2014/12/18,76.167
2014/12/19,77.21
2014/12/20,56.473
2014/12/21,20.419
2014/12/22,58.427
2014/12/23,52.988
2014/12/24,37.003
2014/12/25,33.344
2014/12/26,59.081
2014/12/27,52.566
2014/12/28,26.302
2014/12/29,48.467
2014/12/30,72.419
2014/12/31,53.438
2015/01/01,26.968
2015/01/02,59.123
2015/01/03,42.695
2015/01/04,47.491
2015/01/05,37.128
2015/01/06,49.78
2015/01/07,64.516
2015/01/08,52.128
2015/01/09,46.961
2015/01/10,64.296
2015/01/11,18.963
2015/01/12,17.503
2015/01/13,66.112
2015/01/14,56.748
2015/01/15,70.164
2015/01/16,58.711
2015/01/17,27.784
2015/01/18,22.677
2015/01/19,38.694
2015/01/20,39.107
2015/01/21,32.952
2015/01/22,65.624
2015/01/23,45.319
2015/01/24,26.943
2015/01/25,16.082
2015/01/26,71.28
2015/01/27,49.706
2015/01/28,47.809
2015/01/29,53.308
2015/01/30,72.484
2015/01/31,30.607
2015/02/01,32.678
2015/02/02,66.004
2015/02/03,74.149
2015/02/04,44.439
2015/02/05,39.955
2015/02/06,51.792
2015/02/07,21.029
2015/02/08,17.565
2015/02/09,26.688
2015/02/10,50.089
2015/02/11,50.843
2015/02/12,77.237
2015/02/13,38.853
2015/02/14,26.418
2015/02/15,41.826
2015/02/16,45.872
2015/02/17,65.613
2015/02/18,54.206
2015/02/19,50.557
2015/02/20,48.039
2015/02/21,32.834
2015/02/22,15.477
2015/02/23,57.064
2015/02/24,82.197
2015/02/25,55.951
2015/02/26,44.84
2015/02/27,69.576
2015/02/28,35.97
2015/03/01,31.729
2015/03/02,70.929
2015/03/03,77.747
2015/03/04,59.651
2015/03/05,53.042
2015/03/06,48.044
2015/03/07,15.039
2015/03/08,19.763
2015/03/09,63.294
2015/03/10,72.553
2015/03/11,51.331
2015/03/12,67.344
2015/03/13,45.938
2015/03/14,28.289
2015/03/15,21.395
2015/03/16,64.051
2015/03/17,65.336
2015/03/18,60.676
2015/03/19,30.425
2015/03/20,34.751
2015/03/21,23.922
2015/03/22,19.155
2015/03/23,66.115
2015/03/24,77.501
2015/03/25,54.067
2015/03/26,36.386
2015/03/27,56.683
2015/03/28,30.888
2015/03/29,24.026
2015/03/30,60.408
2015/03/31,69.722
2015/04/01,71.266
2015/04/02,43.833
2015/04/03,28.897
2015/04/04,18.33
2015/04/05,13.35
2015/04/06,57.487
2015/04/07,73.42
2015/04/08,65.45
2015/04/09,43.667
2015/04/10,44.735
2015/04/11,26.778
2015/04/12,43.368
2015/04/13,52.186
2015/04/14,75.951
2015/04/15,47.422
2015/04/16,74.408
2015/04/17,78.988
2015/04/18,31.376
2015/04/19,53.744
2015/04/20,66.423
2015/04/21,86.411
2015/04/22,82.35
2015/04/23,86.374
2015/04/24,60.173
2015/04/25,29.435
2015/04/26,25.753
2015/04/27,40.439
2015/04/28,35.764
2015/04/29,28.444
2015/04/30,56.551
2015/05/01,32.246
2015/05/02,12.836
2015/05/03,55.244
2015/05/04,54.182
2015/05/05,57.263
2015/05/06,71.466
2015/05/07,72.183
2015/05/08,37.764
2015/05/09,18.292
2015/05/10,65.408
2015/05/11,83.158
2015/05/12,76.039
2015/05/13,41.168
2015/05/14,32.972
2015/05/15,26.39
2015/05/16,16.328
2015/05/17,20.554
2015/05/18,60.833
2015/05/19,87.087
2015/05/20,71.179
2015/05/21,68.961
2015/05/22,55.402
2015/05/23,32.159
2015/05/24,14.608
2015/05/25,46.238
2015/05/26,54.441
2015/05/27,54.005
2015/05/28,53.078
2015/05/29,19.149
2015/05/30,10.202
2015/05/31,63.832
2015/06/01,76.774
2015/06/02,71.451
2015/06/03,48.079
2015/06/04,40.339
2015/06/05,66.671
2015/06/06,61.994
2015/06/07,27.037
2015/06/08,44.058
2015/06/09,72.016
2015/06/10,61.134
2015/06/11,53.55
2015/06/12,42.285
2015/06/13,27.752
2015/06/14,17.629
2015/06/15,58.342
2015/06/16,67.587
2015/06/17,82.217
2015/06/18,57.059
2015/06/19,32.514
2015/06/20,27.388
2015/06/21,19.807
2015/06/22,54.387
2015/06/23,38.89
2015/06/24,37.593
2015/06/25,34.694
2015/06/26,62.012
2015/06/27,31.459
2015/06/28,45.981
2015/06/29,83.484
2015/06/30,94.689
2015/07/01,40.474
2015/07/02,55.57
2015/07/03,43.787
2015/07/04,33.204
2015/07/05,65.577
2015/07/06,56.876
2015/07/07,54.791
2015/07/08,63.612
2015/07/09,32.218
2015/07/10,22.275
2015/07/11,18.12
2015/07/12,11.491
2015/07/13,38.997
2015/07/14,69.354
2015/07/15,63.19
2015/07/16,68.249
2015/07/17,38.844
2015/07/18,20.743
2015/07/19,19.752
2015/07/20,61.452
2015/07/21,50.997
2015/07/22,58.548
2015/07/23,79.519
2015/07/24,72.962
2015/07/25,37.778
2015/07/26,50.434
2015/07/27,67.84
2015/07/28,67.225
2015/07/29,76.227
2015/07/30,71.781
2015/07/31,43.174
2015/08/01,14.38
2015/08/02,12.743
2015/08/03,50.842
2015/08/04,80.322
2015/08/05,73.331
2015/08/06,38.42
2015/08/07,52.059
2015/08/08,33.572
2015/08/09,33.585
2015/08/10,62.736
2015/08/11,67.937
2015/08/12,56.516
2015/08/13,31.712
2015/08/14,36.876
2015/08/15,20.115
2015/08/16,52.013
2015/08/17,75.563
2015/08/18,77.246
2015/08/19,58.693
2015/08/20,55.031
2015/08/21,26.293
2015/08/22,13.312
2015/08/23,18.6
2015/08/24,66.322
2015/08/25,68.672
2015/08/26,50.539
2015/08/27,52.366
2015/08/28,65.512
2015/08/29,20.237
2015/08/30,40.856
2015/08/31,51.043
2015/09/01,58.351
2015/09/02,91.948
2015/09/03,43.745
2015/09/04,41.943
2015/09/05,24.567
2015/09/06,40.933
2015/09/07,53.854
2015/09/08,67.864
2015/09/09,72.426
2015/09/10,46.285
2015/09/11,18.747
2015/09/12,26.626
2015/09/13,20.008
2015/09/14,37.245
2015/09/15,50.591
2015/09/16,38.752
2015/09/17,18.134
2015/09/18,57.489
2015/09/19,71.546
2015/09/20,72.923
2015/09/21,82.934
2015/09/22,88.813
2015/09/23,85.406
2015/09/24,89.709
2015/09/25,78.345
2015/09/26,28.614
2015/09/27,31.401
2015/09/28,75.54
2015/09/29,79.11
2015/09/30,53.935
2015/10/01,70.224
2015/10/02,48.474
2015/10/03,23.97
2015/10/04,27.329
2015/10/05,57.615
2015/10/06,72.958
2015/10/07,54.692
2015/10/08,42.946
2015/10/09,39.185
2015/10/10,13.784
2015/10/11,44.579
2015/10/12,67.303
2015/10/13,48.189
2015/10/14,62.826
2015/10/15,74.064
2015/10/16,61.771
2015/10/17,29.73
2015/10/18,26.211
2015/10/19,67.109
2015/10/20,55.166
2015/10/21,52.407
2015/10/22,69.585
2015/10/23,33.946
2015/10/24,19.796
2015/10/25,48.826
2015/10/26,67.436
2015/10/27,68.618
2015/10/28,61.254
2015/10/29,51.593
2015/10/30,77.138
2015/10/31,30.283
2015/11/01,55.619
2015/11/02,58.704
2015/11/03,80.511
2015/11/04,89.787
2015/11/05,54.723
2015/11/06,37.802
2015/11/07,22.291
2015/11/08,31.041
2015/11/09,45.068
2015/11/10,55.792
2015/11/11,56.853
2015/11/12,69.113
2015/11/13,54.075
2015/11/14,22.477
2015/11/15,40.453
2015/11/16,66.441
2015/11/17,45.727
2015/11/18,44.101
2015/11/19,33.082
2015/11/20,25.094
2015/11/21,12.386
2015/11/22,21.336
2015/11/23,71.624
2015/11/24,60.015
2015/11/25,77.158
2015/11/26,85.61
2015/11/27,85.816
2015/11/28,20.383
2015/11/29,41.028
2015/11/30,69.457
2015/12/01,65.26
2015/12/02,65.867
2015/12/03,35.111
2015/12/04,37.865
2015/12/05,55.16
2015/12/06,85.704
2015/12/07,87.341
2015/12/08,59.843
2015/12/09,85.04
2015/12/10,87.864
2015/12/11,87.065
2015/12/12,30.935
2015/12/13,61.567
2015/12/14,45.116
2015/12/15,40.578
2015/12/16,43.672
2015/12/17,60.519
2015/12/18,69.303
2015/12/19,19.777
2015/12/20,55.733
2015/12/21,64.803
2015/12/22,60.994
2015/12/23,68.02
2015/12/24,80.605
2015/12/25,85.225
2015/12/26,16.867
2015/12/27,14.748
2015/12/28,34.814
2015/12/29,34.446
2015/12/30,28.297
2015/12/31,26.879
2016/01/01,24.031
2016/01/02,13.369
2016/01/03,40.614
2016/01/04,43.136
2016/01/05,66.202
2016/01/06,70.075
2016/01/07,75.128
2016/01/08,60.31
2016/01/09,15.959
2016/01/10,35.115
2016/01/11,63.104
2016/01/12,62.336
2016/01/13,75.262
2016/01/14,73.117
2016/01/15,57.885
2016/01/16,15.361
2016/01/17,19.905
2016/01/18,47.356
2016/01/19,75.248
2016/01/20,53.383
2016/01/21,68.418
2016/01/22,68.152
2016/01/23,63.592
2016/01/24,90.009
2016/01/25,38.811
2016/01/26,65.247
2016/01/27,61.729
2016/01/28,33.257
2016/01/29,42.414
2016/01/30,60.125
2016/01/31,49.787
2016/02/01,68.965
2016/02/02,34.355
2016/02/03,26.341
2016/02/04,63.869
2016/02/05,56.31
2016/02/06,63.884
2016/02/07,51.138
2016/02/08,78.904
2016/02/09,85.632
2016/02/10,85.928
2016/02/11,31.801
2016/02/12,27.62
2016/02/13,32.104
2016/02/14,48.957
2016/02/15,79.149
2016/02/16,80.893
2016/02/17,47.813
2016/02/18,47.847
2016/02/19,61.584
2016/02/20,77.175
2016/02/21,86.163
2016/02/22,57.079
2016/02/23,32.029
2016/02/24,23.221
2016/02/25,21.103
2016/02/26,41.773
2016/02/27,10.155
2016/02/28,74.77
2016/02/29,83.515
2016/03/01,63.137
2016/03/02,63.289
2016/03/03,32.739
2016/03/04,27.262
2016/03/05,80.481
2016/03/06,33.866
2016/03/07,36.043
2016/03/08,35.52
2016/03/09,33.671
2016/03/10,30.071
2016/03/11,32.549
2016/03/12,28.198
2016/03/13,24.348
2016/03/14,55.257
2016/03/15,57.151
2016/03/16,88.669
2016/03/17,52.646
2016/03/18,39.268
2016/03/19,29.001
2016/03/20,28.658
2016/03/21,49.575
2016/03/22,36.604
2016/03/23,45.481
2016/03/24,63.605
2016/03/25,45.401
2016/03/26,27.996
2016/03/27,30.242
2016/03/28,68.337
2016/03/29,71.767
2016/03/30,66.059
2016/03/31,67.98
2016/04/01,62.007
2016/04/02,22.894
2016/04/03,16.201
2016/04/04,66.262
2016/04/05,60.534
2016/04/06,73.809
2016/04/07,59.309
2016/04/08,73.178
2016/04/09,20.931
2016/04/10,26.19
2016/04/11,66.564
2016/04/12,67.904
2016/04/13,74.879
2016/04/14,60.376
2016/04/15,79.36
2016/04/16,27.367
2016/04/17,37.353
2016/04/18,57.492
2016/04/19,63.273
2016/04/20,64.847
2016/04/21,61.631
2016/04/22,71.576
2016/04/23,16.739
2016/04/24,13.976
2016/04/25,61.762
2016/04/26,61.46
2016/04/27,46.469
2016/04/28,33.811
2016/04/29,21.656
2016/04/30,16.555
2016/05/01,10.021
2016/05/02,72.347
2016/05/03,76.653
2016/05/04,80.858
2016/05/05,55.612
2016/05/06,51.271
2016/05/07,38.285
2016/05/08,27.682
2016/05/09,65.378
2016/05/10,73.602
2016/05/11,76.074
2016/05/12,85.927
2016/05/13,89.29
2016/05/14,23.577
2016/05/15,49.143
2016/05/16,74.638
2016/05/17,59.29
2016/05/18,39.046
2016/05/19,45.97
2016/05/20,35.652
2016/05/21,20.365
2016/05/22,16.82
2016/05/23,57.663
2016/05/24,41.614
2016/05/25,41.568
2016/05/26,72.28
2016/05/27,80.478
2016/05/28,54
2016/05/29,56.877
2016/05/30,32.678
2016/05/31,69.596
2016/06/01,35.134
2016/06/02,31.383
2016/06/03,52.215
2016/06/04,46.433
2016/06/05,52.217
2016/06/06,77.967
2016/06/07,76.901
2016/06/08,78.482
2016/06/09,89.497
2016/06/10,93.82
2016/06/11,52.391
2016/06/12,52.125
2016/06/13,83.714
2016/06/14,56.295
2016/06/15,53.317
2016/06/16,84.808
2016/06/17,59.447
2016/06/18,31.176
2016/06/19,26.604
2016/06/20,65.221
2016/06/21,73.47
2016/06/22,82.921
2016/06/23,40.56
2016/06/24,60.398
2016/06/25,33.853
2016/06/26,25.55
2016/06/27,43.573
2016/06/28,42.957
2016/06/29,63.052
2016/06/30,70.97
2016/07/01,55.32
2016/07/02,57.803
2016/07/03,21.944
2016/07/04,65.957
2016/07/05,49.405
2016/07/06,41.051
2016/07/07,49.73
2016/07/08,58.513
2016/07/09,21.39
2016/07/10,17.213
2016/07/11,71.128
2016/07/12,47.004
2016/07/13,63.176
2016/07/14,57.445
2016/07/15,72.104
2016/07/16,36.889
2016/07/17,33.188
2016/07/18,71.653
2016/07/19,74.759
2016/07/20,51.53
2016/07/21,65.565
2016/07/22,71.993
2016/07/23,38.505
2016/07/24,32.251
2016/07/25,44.841
2016/07/26,65.421
2016/07/27,72.83
2016/07/28,57.663
2016/07/29,79.88
2016/07/30,49.516
2016/07/31,30.24
2016/08/01,29.293
2016/08/02,75.778
2016/08/03,40.831
2016/08/04,36.888
2016/08/05,26.327
2016/08/06,22.764
2016/08/07,55.121
2016/08/08,36.033
2016/08/09,56.29
2016/08/10,34.288
2016/08/11,37.297
2016/08/12,69.632
2016/08/13,62.678
2016/08/14,45.754
2016/08/15,63.484
2016/08/16,46.177
2016/08/17,26.324
2016/08/18,44.66
2016/08/19,69.247
2016/08/20,28.2
2016/08/21,22.271
2016/08/22,51.416
2016/08/23,45.619
2016/08/24,35.83
2016/08/25,65.707
2016/08/26,61.284
2016/08/27,22.339
2016/08/28,24.224
2016/08/29,67.508
2016/08/30,62.536
2016/08/31,56.508
2016/09/01,74.895
2016/09/02,68.108
2016/09/03,22.489
2016/09/04,17.197
2016/09/05,60.456
2016/09/06,46.298
2016/09/07,48.845
2016/09/08,47.389
2016/09/09,72.981
2016/09/10,35.902
2016/09/11,32.247
2016/09/12,57.739
2016/09/13,74.746
2016/09/14,55.076
2016/09/15,56.07
2016/09/16,66.962
2016/09/17,22.157
2016/09/18,32.851
2016/09/19,69.739
2016/09/20,66.387
2016/09/21,60.804
2016/09/22,73.282
2016/09/23,73.755
2016/09/24,47.333
2016/09/25,15.441
2016/09/26,29.4
2016/09/27,27.196
2016/09/28,50.877
2016/09/29,40.06
2016/09/30,47.881
2016/10/01,12.462
2016/10/02,10.172
2016/10/03,48.6
2016/10/04,49.803
2016/10/05,37.293
2016/10/06,25.599
2016/10/07,53.036
2016/10/08,31.356
2016/10/09,51.262
2016/10/10,81.539
2016/10/11,71.249
2016/10/12,81.804
2016/10/13,57.27
2016/10/14,34.087
2016/10/15,24.917
2016/10/16,17.939
2016/10/17,42.462
2016/10/18,60.711
2016/10/19,68.355
2016/10/20,33.073
2016/10/21,57.474
2016/10/22,49.085
2016/10/23,28.618
2016/10/24,70.532
2016/10/25,70.479
2016/10/26,54.015
2016/10/27,37.931
2016/10/28,50.436
2016/10/29,35.997
2016/10/30,18.07
2016/10/31,68.557
2016/11/01,72.478
2016/11/02,51.266
2016/11/03,53.139
2016/11/04,41.004
2016/11/05,15.732
2016/11/06,22.122
2016/11/07,42.935
2016/11/08,27.433
2016/11/09,63.155
2016/11/10,49.144
2016/11/11,42.581
2016/11/12,30.767
2016/11/13,23.179
2016/11/14,66.455
2016/11/15,73.865
2016/11/16,42.317
2016/11/17,57.013
2016/11/18,59.035
2016/11/19,35.448
2016/11/20,20.24
2016/11/21,50.301
2016/11/22,51.316
2016/11/23,61.926
2016/11/24,36.46
2016/11/25,48.587
2016/11/26,30.75
2016/11/27,24.71
2016/11/28,74.75
2016/11/29,71.22
2016/11/30,56.235
2016/12/01,64.438
2016/12/02,66.061
2016/12/03,24.784
2016/12/04,20.874
2016/12/05,75.189
2016/12/06,57.73
2016/12/07,59.629
2016/12/08,74.638
2016/12/09,59.307
2016/12/10,24.845
2016/12/11,16.19
2016/12/12,66.249
2016/12/13,52.871
2016/12/14,46.162
2016/12/15,66.319
2016/12/16,48.959
2016/12/17,29.139
2016/12/18,59.016
2016/12/19,76.814
2016/12/20,62.883
2016/12/21,64.815
2016/12/22,74.315
2016/12/23,85.089
2016/12/24,39.087
2016/12/25,30.526
2016/12/26,73.811
2016/12/27,68.505
2016/12/28,75.757
2016/12/29,67.992
2016/12/30,45.56
2016/12/31,26.455
2017/01/01,32.88
2017/01/02,45.412
2017/01/03,64.22
2017/01/04,86.558
2017/01/05,94.598
2017/01/06,38.634
2017/01/07,29.156
2017/01/08,35.296
2017/01/09,66.733
2017/01/10,38.373
2017/01/11,58.779
2017/01/12,45.62
2017/01/13,45.863
2017/01/14,23.739
2017/01/15,16.659
2017/01/16,54.298
2017/01/17,54.036
2017/01/18,48.049
2017/01/19,66.35
2017/01/20,57.225
2017/01/21,29.159
2017/01/22,25.058
2017/01/23,74.382
2017/01/24,52.213
2017/01/25,42.018
2017/01/26,30.18
2017/01/27,55.983
2017/01/28,34.239
2017/01/29,24.72
2017/01/30,76.414
2017/01/31,60.746
2017/02/01,41.714
2017/02/02,70.6
2017/02/03,53.441
2017/02/04,52.779
2017/02/05,33.873
2017/02/06,81.85
2017/02/07,43.09
2017/02/08,54.502
2017/02/09,41.437
2017/02/10,47.053
2017/02/11,32.915
2017/02/12,32.546
2017/02/13,62.734
2017/02/14,64.929
2017/02/15,67.877
2017/02/16,83.053
2017/02/17,50.145
2017/02/18,23.903
2017/02/19,38.257
2017/02/20,70.61
2017/02/21,80.134
2017/02/22,73.348
2017/02/23,42.548
2017/02/24,38.778
2017/02/25,14.718
2017/02/26,36.168
2017/02/27,71.315
2017/02/28,73.525
2017/03/01,78.817
2017/03/02,82.711
2017/03/03,81.443
2017/03/04,37.561
2017/03/05,14.762
2017/03/06,67.107
2017/03/07,46.429
2017/03/08,36.761
2017/03/09,35.395
2017/03/10,58.525
2017/03/11,29.84
2017/03/12,40.995
2017/03/13,66.44
2017/03/14,52.852
2017/03/15,68.894
2017/03/16,70.917
2017/03/17,82.397
2017/03/18,35.179
2017/03/19,22.688
2017/03/20,56.604
2017/03/21,54.693
2017/03/22,38.77
2017/03/23,53.41
2017/03/24,65.41
2017/03/25,39.661
2017/03/26,32.045
2017/03/27,72.443
2017/03/28,45.869
2017/03/29,37.035
2017/03/30,52.8
2017/03/31,64.665
2017/04/01,30.121
2017/04/02,30.006
2017/04/03,63.856
2017/04/04,69.12
2017/04/05,44.278
2017/04/06,51.487
2017/04/07,61.667
2017/04/08,24.304
2017/04/09,16.778
2017/04/10,60.463
2017/04/11,65.474
2017/04/12,59.629
2017/04/13,69.986
2017/04/14,32.207
2017/04/15,25.736
2017/04/16,31.088
2017/04/17,66.516
2017/04/18,79.383
2017/04/19,45.393
2017/04/20,65.335
2017/04/21,39.715
2017/04/22,38.906
2017/04/23,43.026
2017/04/24,80.765
2017/04/25,78.058
2017/04/26,47.182
2017/04/27,71.55
2017/04/28,71.401
2017/04/29,30.679
2017/04/30,30.272
2017/05/01,70.37
2017/05/02,76.671
2017/05/03,83.504
2017/05/04,70.967
2017/05/05,90.303
2017/05/06,29.893
2017/05/07,35.925
2017/05/08,59.999
2017/05/09,73.171
2017/05/10,79.466
2017/05/11,67.687
2017/05/12,62.979
2017/05/13,45.906
2017/05/14,14.5
2017/05/15,52.45
2017/05/16,64.196
2017/05/17,79.651
2017/05/18,57.085
2017/05/19,67.402
2017/05/20,28.263
2017/05/21,35.962
2017/05/22,64.307
2017/05/23,64.213
2017/05/24,68.921
2017/05/25,81.311
2017/05/26,49.739
2017/05/27,23.062
2017/05/28,20.141
2017/05/29,42.673
2017/05/30,58.597
2017/05/31,44.064
2017/06/01,39.547
2017/06/02,51.139
2017/06/03,23.321
2017/06/04,27.894
2017/06/05,78.17
2017/06/06,63.227
2017/06/07,59.355
2017/06/08,29.065
2017/06/09,64.302
2017/06/10,48.838
2017/06/11,53.924
2017/06/12,80.054
2017/06/13,60.779
2017/06/14,62.236
2017/06/15,32.855
2017/06/16,30.746
2017/06/17,24.836
2017/06/18,14.221
2017/06/19,63.193
2017/06/20,67.898
2017/06/21,79.924
2017/06/22,58.947
2017/06/23,29.222
2017/06/24,37.475
