Date,sentbyaddress90mom
2010/11/27,233
2010/11/28,164
2010/11/29,82
2010/11/30,133
2010/12/01,330
2010/12/02,162
2010/12/03,168
2010/12/04,163
2010/12/05,194
2010/12/06,248
2010/12/07,338
2010/12/08,262
2010/12/09,212
2010/12/10,150
2010/12/11,335
2010/12/12,290
2010/12/13,378
2010/12/14,364
2010/12/15,409
2010/12/16,287
2010/12/17,176
2010/12/18,278
2010/12/19,162
2010/12/20,128
2010/12/21,-20
2010/12/22,136
2010/12/23,178
2010/12/24,63
2010/12/25,444
2010/12/26,124
2010/12/27,199
2010/12/28,-123
2010/12/29,243
2010/12/30,105
2010/12/31,107
2011/01/01,368
2011/01/02,229
2011/01/03,502
2011/01/04,410
2011/01/05,688
2011/01/06,383
2011/01/07,495
2011/01/08,803
2011/01/09,697
2011/01/10,730
2011/01/11,766
2011/01/12,586
2011/01/13,711
2011/01/14,586
2011/01/15,628
2011/01/16,486
2011/01/17,-88
2011/01/18,212
2011/01/19,518
2011/01/20,427
2011/01/21,793
2011/01/22,968
2011/01/23,856
2011/01/24,965
2011/01/25,380
2011/01/26,578
2011/01/27,564
2011/01/28,922
2011/01/29,1315
2011/01/30,2448
2011/01/31,1396
2011/02/01,912
2011/02/02,740
2011/02/03,509
2011/02/04,713
2011/02/05,571
2011/02/06,570
2011/02/07,653
2011/02/08,628
2011/02/09,1209
2011/02/10,2354
2011/02/11,2630
2011/02/12,2055
2011/02/13,-1810
2011/02/14,-490
2011/02/15,2228
2011/02/16,1995
2011/02/17,2396
2011/02/18,2030
2011/02/19,1502
2011/02/20,2071
2011/02/21,2153
2011/02/22,2259
2011/02/23,2294
2011/02/24,1877
2011/02/25,2124
2011/02/26,1952
2011/02/27,2293
2011/02/28,1698
2011/03/01,3032
2011/03/02,2097
2011/03/03,3520
2011/03/04,2049
2011/03/05,2168
2011/03/06,2072
2011/03/07,1887
2011/03/08,2680
2011/03/09,2137
2011/03/10,1922
2011/03/11,1698
2011/03/12,1809
2011/03/13,1563
2011/03/14,1212
2011/03/15,1914
2011/03/16,1802
2011/03/17,2103
2011/03/18,1829
2011/03/19,2000
2011/03/20,2869
2011/03/21,2870
2011/03/22,2214
2011/03/23,4419
2011/03/24,2568
2011/03/25,2247
2011/03/26,3061
2011/03/27,3197
2011/03/28,3131
2011/03/29,3086
2011/03/30,2114
2011/03/31,2656
2011/04/01,1660
2011/04/02,2020
2011/04/03,1835
2011/04/04,2624
2011/04/05,2206
2011/04/06,2157
2011/04/07,1657
2011/04/08,1538
2011/04/09,1692
2011/04/10,1558
2011/04/11,1803
2011/04/12,2175
2011/04/13,2354
2011/04/14,3970
2011/04/15,1926
2011/04/16,2014
2011/04/17,2387
2011/04/18,3227
2011/04/19,3821
2011/04/20,2940
2011/04/21,1687
2011/04/22,1617
2011/04/23,2292
2011/04/24,1833
2011/04/25,2864
2011/04/26,3686
2011/04/27,4961
2011/04/28,3349
2011/04/29,3652
2011/04/30,3665
2011/05/01,4152
2011/05/02,3348
2011/05/03,3617
2011/05/04,3784
2011/05/05,4340
2011/05/06,4442
2011/05/07,4749
2011/05/08,3783
2011/05/09,4627
2011/05/10,3666
2011/05/11,2557
2011/05/12,2396
2011/05/13,4126
2011/05/14,4721
2011/05/15,3836
2011/05/16,5082
2011/05/17,5346
2011/05/18,6480
2011/05/19,5577
2011/05/20,6277
2011/05/21,6060
2011/05/22,6293
2011/05/23,6544
2011/05/24,7017
2011/05/25,7904
2011/05/26,8635
2011/05/27,5765
2011/05/28,5883
2011/05/29,6084
2011/05/30,5895
2011/05/31,7699
2011/06/01,7126
2011/06/02,9454
2011/06/03,11253
2011/06/04,12345
2011/06/05,11803
2011/06/06,13033
2011/06/07,12214
2011/06/08,17230
2011/06/09,18298
2011/06/10,16596
2011/06/11,16336
2011/06/12,19191
2011/06/13,17019
2011/06/14,21266
2011/06/15,19136
2011/06/16,19934
2011/06/17,17358
2011/06/18,15978
2011/06/19,17073
2011/06/20,16529
2011/06/21,12939
2011/06/22,17226
2011/06/23,15479
2011/06/24,15306
2011/06/25,13587
2011/06/26,13444
2011/06/27,17759
2011/06/28,16614
2011/06/29,14482
2011/06/30,14921
2011/07/01,15090
2011/07/02,11690
2011/07/03,11940
2011/07/04,14009
2011/07/05,13785
2011/07/06,15961
2011/07/07,12876
2011/07/08,12881
2011/07/09,11217
2011/07/10,11446
2011/07/11,14571
2011/07/12,11338
2011/07/13,11551
2011/07/14,13198
2011/07/15,11304
2011/07/16,12244
2011/07/17,10341
2011/07/18,10927
2011/07/19,11818
2011/07/20,12666
2011/07/21,11280
2011/07/22,12301
2011/07/23,10243
2011/07/24,10594
2011/07/25,11685
2011/07/26,9095
2011/07/27,9992
2011/07/28,9740
2011/07/29,7211
2011/07/30,5600
2011/07/31,10170
2011/08/01,9993
2011/08/02,11082
2011/08/03,8188
2011/08/04,8807
2011/08/05,7599
2011/08/06,7012
2011/08/07,6630
2011/08/08,7798
2011/08/09,11001
2011/08/10,9738
2011/08/11,7291
2011/08/12,5788
2011/08/13,7331
2011/08/14,6223
2011/08/15,6848
2011/08/16,6911
2011/08/17,5236
2011/08/18,5572
2011/08/19,4913
2011/08/20,4171
2011/08/21,4154
2011/08/22,4192
2011/08/23,2544
2011/08/24,1969
2011/08/25,4731
2011/08/26,4420
2011/08/27,3443
2011/08/28,932
2011/08/29,3263
2011/08/30,2803
2011/08/31,1360
2011/09/01,-986
2011/09/02,-2322
2011/09/03,-3097
2011/09/04,-3204
2011/09/05,-2126
2011/09/06,-5122
2011/09/07,-7818
2011/09/08,-7174
2011/09/09,-5618
2011/09/10,-9914
2011/09/11,-7810
2011/09/12,-11446
2011/09/13,-10218
2011/09/14,-11116
2011/09/15,-8127
2011/09/16,-8868
2011/09/17,-10621
2011/09/18,-8430
2011/09/19,-6188
2011/09/20,-7164
2011/09/21,-5815
2011/09/22,-8343
2011/09/23,-6409
2011/09/24,-7068
2011/09/25,-11574
2011/09/26,-9288
2011/09/27,-7146
2011/09/28,-6690
2011/09/29,-7804
2011/09/30,-4080
2011/10/01,-5716
2011/10/02,-8132
2011/10/03,-5687
2011/10/04,-8419
2011/10/05,-5030
2011/10/06,-4900
2011/10/07,-3431
2011/10/08,-4889
2011/10/09,-8107
2011/10/10,-4419
2011/10/11,-5934
2011/10/12,-5776
2011/10/13,-5472
2011/10/14,-5012
2011/10/15,-4519
2011/10/16,-7027
2011/10/17,-5551
2011/10/18,-6891
2011/10/19,-5319
2011/10/20,-7541
2011/10/21,-4476
2011/10/22,-5399
2011/10/23,-6674
2011/10/24,-4678
2011/10/25,-4929
2011/10/26,-5717
2011/10/27,-5229
2011/10/28,-2403
2011/10/29,-4975
2011/10/30,-6063
2011/10/31,-6571
2011/11/01,-3910
2011/11/02,-4280
2011/11/03,-3420
2011/11/04,-319
2011/11/05,-2091
2011/11/06,-4142
2011/11/07,-6787
2011/11/08,-4668
2011/11/09,-2804
2011/11/10,-1729
2011/11/11,-4659
2011/11/12,-4773
2011/11/13,-5355
2011/11/14,-5932
2011/11/15,-2829
2011/11/16,-3791
2011/11/17,-4524
2011/11/18,-3610
2011/11/19,-6091
2011/11/20,-6336
2011/11/21,-5865
2011/11/22,-5027
2011/11/23,-4784
2011/11/24,-5478
2011/11/25,-3385
2011/11/26,-3120
2011/11/27,-5764
2011/11/28,-4636
2011/11/29,-2915
2011/11/30,-2577
2011/12/01,-2755
2011/12/02,-1530
2011/12/03,-4324
2011/12/04,-4298
2011/12/05,-5095
2011/12/06,-1375
2011/12/07,-2806
2011/12/08,-4265
2011/12/09,-2649
2011/12/10,-3162
2011/12/11,-4120
2011/12/12,-3701
2011/12/13,-3200
2011/12/14,-3170
2011/12/15,-3794
2011/12/16,-2440
2011/12/17,-3637
2011/12/18,-4491
2011/12/19,-4027
2011/12/20,-3101
2011/12/21,-2357
2011/12/22,-2129
2011/12/23,-1472
2011/12/24,-2609
2011/12/25,-1784
2011/12/26,-1939
2011/12/27,-2480
2011/12/28,-2266
2011/12/29,-2147
2011/12/30,-2009
2011/12/31,-1511
2012/01/01,-3178
2012/01/02,-1853
2012/01/03,-1730
2012/01/04,-1949
2012/01/05,339
2012/01/06,710
2012/01/07,-440
2012/01/08,-519
2012/01/09,-1128
2012/01/10,-137
2012/01/11,1917
2012/01/12,-780
2012/01/13,254
2012/01/14,1635
2012/01/15,-841
2012/01/16,1769
2012/01/17,1149
2012/01/18,1980
2012/01/19,1261
2012/01/20,1083
2012/01/21,-269
2012/01/22,-2339
2012/01/23,-140
2012/01/24,1403
2012/01/25,3528
2012/01/26,1100
2012/01/27,36
2012/01/28,741
2012/01/29,590
2012/01/30,40
2012/01/31,1021
2012/02/01,547
2012/02/02,-42
2012/02/03,1219
2012/02/04,2293
2012/02/05,1214
2012/02/06,-623
2012/02/07,-454
2012/02/08,-288
2012/02/09,2256
2012/02/10,2686
2012/02/11,1664
2012/02/12,216
2012/02/13,1286
2012/02/14,3441
2012/02/15,4256
2012/02/16,3991
2012/02/17,2681
2012/02/18,2618
2012/02/19,1981
2012/02/20,1957
2012/02/21,2015
2012/02/22,3798
2012/02/23,4070
2012/02/24,3883
2012/02/25,2422
2012/02/26,285
2012/02/27,341
2012/02/28,1006
2012/02/29,1238
2012/03/01,1448
2012/03/02,3404
2012/03/03,327
2012/03/04,1768
2012/03/05,95
2012/03/06,1569
2012/03/07,2270
2012/03/08,2732
2012/03/09,2339
2012/03/10,1127
2012/03/11,1302
2012/03/12,2420
2012/03/13,3330
2012/03/14,4039
2012/03/15,2661
2012/03/16,3522
2012/03/17,3884
2012/03/18,408
2012/03/19,1051
2012/03/20,2762
2012/03/21,2628
2012/03/22,2322
2012/03/23,2553
2012/03/24,1751
2012/03/25,1014
2012/03/26,2519
2012/03/27,3134
2012/03/28,3322
2012/03/29,4272
2012/03/30,3203
2012/03/31,2242
2012/04/01,689
2012/04/02,1490
2012/04/03,3562
2012/04/04,656
2012/04/05,704
2012/04/06,1618
2012/04/07,-19
2012/04/08,271
2012/04/09,227
2012/04/10,1576
2012/04/11,3113
2012/04/12,2718
2012/04/13,583
2012/04/14,2933
2012/04/15,669
2012/04/16,3215
2012/04/17,2258
2012/04/18,3152
2012/04/19,2211
2012/04/20,3974
2012/04/21,3423
2012/04/22,891
2012/04/23,1053
2012/04/24,347
2012/04/25,2373
2012/04/26,4132
2012/04/27,2489
2012/04/28,1567
2012/04/29,1747
2012/04/30,3300
2012/05/01,4021
2012/05/02,3086
2012/05/03,5125
2012/05/04,5446
2012/05/05,4599
2012/05/06,4301
2012/05/07,8540
2012/05/08,7692
2012/05/09,7911
2012/05/10,3268
2012/05/11,9087
2012/05/12,7501
2012/05/13,3960
2012/05/14,13132
2012/05/15,8291
2012/05/16,5822
2012/05/17,7176
2012/05/18,10400
2012/05/19,16420
2012/05/20,13480
2012/05/21,13935
2012/05/22,9791
2012/05/23,10434
2012/05/24,10821
2012/05/25,13093
2012/05/26,10237
2012/05/27,9848
2012/05/28,11718
2012/05/29,14043
2012/05/30,10712
2012/05/31,9361
2012/06/01,13598
2012/06/02,3909
2012/06/03,13391
2012/06/04,21592
2012/06/05,22144
2012/06/06,6551
2012/06/07,14711
2012/06/08,11649
2012/06/09,14824
2012/06/10,16627
2012/06/11,12766
2012/06/12,5430
2012/06/13,26785
2012/06/14,27490
2012/06/15,25398
2012/06/16,21540
2012/06/17,20540
2012/06/18,19054
2012/06/19,15253
2012/06/20,12986
2012/06/21,12280
2012/06/22,11727
2012/06/23,11963
2012/06/24,10493
2012/06/25,14611
2012/06/26,16125
2012/06/27,17486
2012/06/28,14123
2012/06/29,15008
2012/06/30,15271
2012/07/01,11864
2012/07/02,15417
2012/07/03,13939
2012/07/04,12136
2012/07/05,10019
2012/07/06,11821
2012/07/07,14947
2012/07/08,9984
2012/07/09,11840
2012/07/10,16319
2012/07/11,13613
2012/07/12,14644
2012/07/13,10563
2012/07/14,11519
2012/07/15,9693
2012/07/16,16396
2012/07/17,17797
2012/07/18,13787
2012/07/19,12576
2012/07/20,17343
2012/07/21,17653
2012/07/22,19265
2012/07/23,19742
2012/07/24,14625
2012/07/25,10084
2012/07/26,11906
2012/07/27,13582
2012/07/28,18397
2012/07/29,12129
2012/07/30,13308
2012/07/31,29250
2012/08/01,13975
2012/08/02,14836
2012/08/03,12542
2012/08/04,12489
2012/08/05,9457
2012/08/06,14560
2012/08/07,11698
2012/08/08,22535
2012/08/09,8904
2012/08/10,11077
2012/08/11,12991
2012/08/12,3452
2012/08/13,16286
2012/08/14,12213
2012/08/15,18438
2012/08/16,24895
2012/08/17,16364
2012/08/18,14565
2012/08/19,8922
2012/08/20,10990
2012/08/21,16699
2012/08/22,14483
2012/08/23,9859
2012/08/24,13526
2012/08/25,7056
2012/08/26,2921
2012/08/27,4052
2012/08/28,7287
2012/08/29,9065
2012/08/30,4633
2012/08/31,22261
2012/09/01,9842
2012/09/02,-5198
2012/09/03,-7143
2012/09/04,13515
2012/09/05,7236
2012/09/06,15028
2012/09/07,7489
2012/09/08,-1065
2012/09/09,5287
2012/09/10,12000
2012/09/11,-2766
2012/09/12,-11878
2012/09/13,-10836
2012/09/14,-2149
2012/09/15,-7980
2012/09/16,-6717
2012/09/17,-2486
2012/09/18,6085
2012/09/19,8794
2012/09/20,11679
2012/09/21,4415
2012/09/22,-1305
2012/09/23,-4114
2012/09/24,-2906
2012/09/25,2231
2012/09/26,9095
2012/09/27,4463
2012/09/28,9397
2012/09/29,3191
2012/09/30,-5853
2012/10/01,-359
2012/10/02,12310
2012/10/03,8993
2012/10/04,11713
2012/10/05,7805
2012/10/06,7904
2012/10/07,5473
2012/10/08,5049
2012/10/09,7450
2012/10/10,6241
2012/10/11,5852
2012/10/12,6684
2012/10/13,4267
2012/10/14,-2774
2012/10/15,185
2012/10/16,2685
2012/10/17,4229
2012/10/18,2668
2012/10/19,-1359
2012/10/20,-1802
2012/10/21,-4050
2012/10/22,2971
2012/10/23,3530
2012/10/24,5096
2012/10/25,1993
2012/10/26,-3725
2012/10/27,-5777
2012/10/28,-7984
2012/10/29,-22792
2012/10/30,-4607
2012/10/31,-6957
2012/11/01,-5525
2012/11/02,-2848
2012/11/03,-6119
2012/11/04,-11736
2012/11/05,-5795
2012/11/06,-10204
2012/11/07,1317
2012/11/08,-3162
2012/11/09,-3465
2012/11/10,-8003
2012/11/11,-16648
2012/11/12,-9340
2012/11/13,-11902
2012/11/14,-18878
2012/11/15,-8858
2012/11/16,-3916
2012/11/17,-1694
2012/11/18,-1029
2012/11/19,-8723
2012/11/20,-4758
2012/11/21,-2363
2012/11/22,-3853
2012/11/23,-4318
2012/11/24,-854
2012/11/25,-4297
2012/11/26,-570
2012/11/27,-3730
2012/11/28,3116
2012/11/29,-9131
2012/11/30,-9666
2012/12/01,-3299
2012/12/02,-7251
2012/12/03,-10470
2012/12/04,-5945
2012/12/05,-6379
2012/12/06,-2475
2012/12/07,2311
2012/12/08,-2108
2012/12/09,-1953
2012/12/10,-10145
2012/12/11,573
2012/12/12,3643
2012/12/13,3726
2012/12/14,7021
2012/12/15,2298
2012/12/16,2294
2012/12/17,1194
2012/12/18,5938
2012/12/19,-1691
2012/12/20,1493
2012/12/21,13082
2012/12/22,19994
2012/12/23,2468
2012/12/24,-5139
2012/12/25,-11621
2012/12/26,-6857
2012/12/27,-7908
2012/12/28,5777
2012/12/29,4916
2012/12/30,9644
2012/12/31,-10049
2013/01/01,-3629
2013/01/02,-1543
2013/01/03,5674
2013/01/04,6557
2013/01/05,8226
2013/01/06,-4324
2013/01/07,2586
2013/01/08,4198
2013/01/09,9592
2013/01/10,12835
2013/01/11,17905
2013/01/12,8714
2013/01/13,7197
2013/01/14,2857
2013/01/15,11996
2013/01/16,12064
2013/01/17,13875
2013/01/18,11600
2013/01/19,7269
2013/01/20,2821
2013/01/21,3719
2013/01/22,7263
2013/01/23,7666
2013/01/24,11656
2013/01/25,16377
2013/01/26,19044
2013/01/27,17854
2013/01/28,11654
2013/01/29,13885
2013/01/30,9854
2013/01/31,11156
2013/02/01,24199
2013/02/02,18882
2013/02/03,15437
2013/02/04,11828
2013/02/05,14865
2013/02/06,12952
2013/02/07,16850
2013/02/08,20392
2013/02/09,17784
2013/02/10,19772
2013/02/11,13412
2013/02/12,11557
2013/02/13,4713
2013/02/14,1613
2013/02/15,4845
2013/02/16,1512
2013/02/17,2736
2013/02/18,3883
2013/02/19,5806
2013/02/20,7233
2013/02/21,14951
2013/02/22,15540
2013/02/23,13985
2013/02/24,10721
2013/02/25,13862
2013/02/26,12192
2013/02/27,10482
2013/02/28,15563
2013/03/01,20865
2013/03/02,14406
2013/03/03,10234
2013/03/04,9766
2013/03/05,10754
2013/03/06,17645
2013/03/07,16307
2013/03/08,11726
2013/03/09,8231
2013/03/10,15367
2013/03/11,8449
2013/03/12,9754
2013/03/13,11634
2013/03/14,11272
2013/03/15,19736
2013/03/16,6866
2013/03/17,2814
2013/03/18,3919
2013/03/19,14557
2013/03/20,15052
2013/03/21,11996
2013/03/22,9356
2013/03/23,15696
2013/03/24,22837
2013/03/25,22860
2013/03/26,25934
2013/03/27,24975
2013/03/28,25096
2013/03/29,30622
2013/03/30,17035
2013/03/31,14138
2013/04/01,22635
2013/04/02,30467
2013/04/03,30977
2013/04/04,36763
2013/04/05,31302
2013/04/06,22041
2013/04/07,14758
2013/04/08,30614
2013/04/09,36197
2013/04/10,41427
2013/04/11,30919
2013/04/12,30524
2013/04/13,16055
2013/04/14,13160
2013/04/15,16624
2013/04/16,23525
2013/04/17,20713
2013/04/18,13687
2013/04/19,32051
2013/04/20,16404
2013/04/21,14662
2013/04/22,17905
2013/04/23,28753
2013/04/24,25513
2013/04/25,25638
2013/04/26,19487
2013/04/27,7314
2013/04/28,7724
2013/04/29,16017
2013/04/30,12229
2013/05/01,19203
2013/05/02,5637
2013/05/03,8974
2013/05/04,1024
2013/05/05,4608
2013/05/06,4949
2013/05/07,19144
2013/05/08,13456
2013/05/09,14363
2013/05/10,17285
2013/05/11,12220
2013/05/12,9106
2013/05/13,13844
2013/05/14,17957
2013/05/15,20220
2013/05/16,18999
2013/05/17,18014
2013/05/18,11055
2013/05/19,6099
2013/05/20,10076
2013/05/21,18148
2013/05/22,11449
2013/05/23,16732
2013/05/24,16208
2013/05/25,3966
2013/05/26,-201
2013/05/27,3583
2013/05/28,11970
2013/05/29,13272
2013/05/30,7160
2013/05/31,18040
2013/06/01,13832
2013/06/02,4468
2013/06/03,9798
2013/06/04,5575
2013/06/05,4242
2013/06/06,10940
2013/06/07,16409
2013/06/08,-655
2013/06/09,1483
2013/06/10,2943
2013/06/11,1034
2013/06/12,1808
2013/06/13,665
2013/06/14,22388
2013/06/15,3140
2013/06/16,-6733
2013/06/17,-5296
2013/06/18,2237
2013/06/19,3651
2013/06/20,-3682
2013/06/21,6168
2013/06/22,-9361
2013/06/23,-10898
2013/06/24,-3943
2013/06/25,-7028
2013/06/26,-11093
2013/06/27,-13997
2013/06/28,-1930
2013/06/29,-518
2013/06/30,-14514
2013/07/01,-14073
2013/07/02,-24172
2013/07/03,-25090
2013/07/04,-27234
2013/07/05,-9426
2013/07/06,-16489
2013/07/07,-35964
2013/07/08,-29429
2013/07/09,-36119
2013/07/10,-29838
2013/07/11,-10524
2013/07/12,5411
2013/07/13,-2018
2013/07/14,-27032
2013/07/15,-25562
2013/07/16,-13049
2013/07/17,-8793
2013/07/18,-22230
2013/07/19,-5797
2013/07/20,-12990
2013/07/21,-18224
2013/07/22,-20119
2013/07/23,-17339
2013/07/24,-16302
2013/07/25,-11221
2013/07/26,-1463
2013/07/27,-9416
2013/07/28,-19716
2013/07/29,3882
2013/07/30,-2340
2013/07/31,7030
2013/08/01,13622
2013/08/02,16959
2013/08/03,101
2013/08/04,-9222
2013/08/05,-2824
2013/08/06,-1204
2013/08/07,-1095
2013/08/08,-2427
2013/08/09,-6262
2013/08/10,-806
2013/08/11,-14655
2013/08/12,24390
2013/08/13,-4404
2013/08/14,230
2013/08/15,3738
2013/08/16,16984
2013/08/17,2994
2013/08/18,-6129
2013/08/19,6377
2013/08/20,8144
2013/08/21,1088
2013/08/22,7059
2013/08/23,10025
2013/08/24,3400
2013/08/25,-6111
2013/08/26,1869
2013/08/27,5862
2013/08/28,8565
2013/08/29,2366
2013/08/30,18379
2013/08/31,17059
2013/09/01,-15015
2013/09/02,-12684
2013/09/03,-4218
2013/09/04,-1609
2013/09/05,-3793
2013/09/06,7556
2013/09/07,2985
2013/09/08,-7915
2013/09/09,-947
2013/09/10,-167
2013/09/11,2570
2013/09/12,-6020
2013/09/13,7830
2013/09/14,388
2013/09/15,-7839
2013/09/16,482
2013/09/17,-322
2013/09/18,3801
2013/09/19,3070
2013/09/20,9048
2013/09/21,6564
2013/09/22,-8031
2013/09/23,6985
2013/09/24,5980
2013/09/25,4090
2013/09/26,1099
2013/09/27,10377
2013/09/28,7353
2013/09/29,-7473
2013/09/30,5959
2013/10/01,10372
2013/10/02,17663
2013/10/03,6565
2013/10/04,10871
2013/10/05,5906
2013/10/06,-9544
2013/10/07,-2056
2013/10/08,1576
2013/10/09,-4179
2013/10/10,-8865
2013/10/11,6226
2013/10/12,9490
2013/10/13,114
2013/10/14,2131
2013/10/15,7615
2013/10/16,11251
2013/10/17,4801
2013/10/18,19427
2013/10/19,17259
2013/10/20,-2358
2013/10/21,7560
2013/10/22,11263
2013/10/23,12565
2013/10/24,24484
2013/10/25,25859
2013/10/26,9280
2013/10/27,-7966
2013/10/28,424
2013/10/29,-6014
2013/10/30,-4025
2013/10/31,563
2013/11/01,10708
2013/11/02,7687
2013/11/03,-5799
2013/11/04,9955
2013/11/05,20543
2013/11/06,21997
2013/11/07,39245
2013/11/08,37181
2013/11/09,40969
2013/11/10,-10830
2013/11/11,12121
2013/11/12,17099
2013/11/13,23051
2013/11/14,24556
2013/11/15,33420
2013/11/16,24942
2013/11/17,6616
2013/11/18,53323
2013/11/19,74729
2013/11/20,44221
2013/11/21,45094
2013/11/22,60264
2013/11/23,59985
2013/11/24,24847
2013/11/25,33061
2013/11/26,58457
2013/11/27,80205
2013/11/28,69089
2013/11/29,63715
2013/11/30,65662
2013/12/01,62630
2013/12/02,60804
2013/12/03,62700
2013/12/04,68722
2013/12/05,74762
2013/12/06,63650
2013/12/07,60375
2013/12/08,23492
2013/12/09,50713
2013/12/10,45195
2013/12/11,44327
2013/12/12,37283
2013/12/13,54415
2013/12/14,50194
2013/12/15,32987
2013/12/16,52207
2013/12/17,48941
2013/12/18,64002
2013/12/19,50003
2013/12/20,47188
2013/12/21,41246
2013/12/22,20918
2013/12/23,26885
2013/12/24,36226
2013/12/25,34553
2013/12/26,28871
2013/12/27,38130
2013/12/28,29137
2013/12/29,15976
2013/12/30,28548
2013/12/31,14068
2014/01/01,11923
2014/01/02,38816
2014/01/03,54631
2014/01/04,38144
2014/01/05,39178
2014/01/06,51095
2014/01/07,34485
2014/01/08,32319
2014/01/09,34723
2014/01/10,37415
2014/01/11,37013
2014/01/12,19241
2014/01/13,24477
2014/01/14,21912
2014/01/15,34753
2014/01/16,23232
2014/01/17,24752
2014/01/18,26314
2014/01/19,15331
2014/01/20,38633
2014/01/21,43402
2014/01/22,26160
2014/01/23,25761
2014/01/24,45059
2014/01/25,35319
2014/01/26,26797
2014/01/27,40600
2014/01/28,40282
2014/01/29,28620
2014/01/30,39869
2014/01/31,47843
2014/02/01,39357
2014/02/02,20315
2014/02/03,20762
2014/02/04,35027
2014/02/05,13305
2014/02/06,24006
2014/02/07,31830
2014/02/08,26231
2014/02/09,15629
2014/02/10,23403
2014/02/11,18656
2014/02/12,3983
2014/02/13,19208
2014/02/14,41546
2014/02/15,29343
2014/02/16,-34033
2014/02/17,-43060
2014/02/18,-8098
2014/02/19,21311
2014/02/20,20059
2014/02/21,24610
2014/02/22,25328
2014/02/23,19950
2014/02/24,17548
2014/02/25,13213
2014/02/26,1516
2014/02/27,-4678
2014/02/28,12575
2014/03/01,17842
2014/03/02,-4372
2014/03/03,35735
2014/03/04,40445
2014/03/05,15095
2014/03/06,26717
2014/03/07,29582
2014/03/08,50859
2014/03/09,19047
2014/03/10,20659
2014/03/11,24835
2014/03/12,48344
2014/03/13,36510
2014/03/14,20607
2014/03/15,8733
2014/03/16,-16581
2014/03/17,7563
2014/03/18,-31190
2014/03/19,-698
2014/03/20,11645
2014/03/21,44226
2014/03/22,27260
2014/03/23,10181
2014/03/24,25613
2014/03/25,24692
2014/03/26,34103
2014/03/27,48296
2014/03/28,50482
2014/03/29,23815
2014/03/30,-1389
2014/03/31,40845
2014/04/01,57974
2014/04/02,35415
2014/04/03,-1086
2014/04/04,47505
2014/04/05,16886
2014/04/06,3210
2014/04/07,21796
2014/04/08,28529
2014/04/09,38553
2014/04/10,45427
2014/04/11,39241
2014/04/12,18121
2014/04/13,17033
2014/04/14,49700
2014/04/15,40035
2014/04/16,38671
2014/04/17,24786
2014/04/18,33397
2014/04/19,24239
2014/04/20,-7547
2014/04/21,-9259
2014/04/22,30149
2014/04/23,16327
2014/04/24,14586
2014/04/25,41381
2014/04/26,8296
2014/04/27,-8773
2014/04/28,12397
2014/04/29,23039
2014/04/30,14895
2014/05/01,5083
2014/05/02,3931
2014/05/03,-13866
2014/05/04,-23315
2014/05/05,-14531
2014/05/06,10072
