Date,sentbyaddress30rsi
2010/12/08,49.951
2010/12/09,49.533
2010/12/10,48.757
2010/12/11,51.102
2010/12/12,51.424
2010/12/13,51.585
2010/12/14,51.829
2010/12/15,51.618
2010/12/16,50.029
2010/12/17,49.161
2010/12/18,49.894
2010/12/19,50.201
2010/12/20,54.026
2010/12/21,51.368
2010/12/22,51.711
2010/12/23,50.8
2010/12/24,49.978
2010/12/25,51.986
2010/12/26,51.383
2010/12/27,49.884
2010/12/28,51.508
2010/12/29,49.788
2010/12/30,50.761
2010/12/31,50.231
2011/01/01,51.845
2011/01/02,50.341
2011/01/03,53.104
2011/01/04,51.881
2011/01/05,53.766
2011/01/06,50.941
2011/01/07,52.529
2011/01/08,55.014
2011/01/09,53.585
2011/01/10,54.126
2011/01/11,54.587
2011/01/12,52.321
2011/01/13,53.411
2011/01/14,52.929
2011/01/15,53.61
2011/01/16,53.851
2011/01/17,52.563
2011/01/18,52.885
2011/01/19,54.031
2011/01/20,53.768
2011/01/21,56.749
2011/01/22,58.594
2011/01/23,54.938
2011/01/24,57.586
2011/01/25,51.595
2011/01/26,52.556
2011/01/27,51.315
2011/01/28,54.103
2011/01/29,56.626
2011/01/30,65.15
2011/01/31,54.586
2011/02/01,51.483
2011/02/02,50.104
2011/02/03,49.221
2011/02/04,50.462
2011/02/05,49.623
2011/02/06,49.988
2011/02/07,49.903
2011/02/08,49.838
2011/02/09,54.051
2011/02/10,60.519
2011/02/11,62.313
2011/02/12,58.205
2011/02/13,57.103
2011/02/14,58.267
2011/02/15,59.188
2011/02/16,57.025
2011/02/17,58.983
2011/02/18,58.089
2011/02/19,53.555
2011/02/20,55.951
2011/02/21,56.41
2011/02/22,57.98
2011/02/23,58.54
2011/02/24,57.315
2011/02/25,56.168
2011/02/26,54.901
2011/02/27,56.9
2011/02/28,52.752
2011/03/01,60.291
2011/03/02,53.77
2011/03/03,59.621
2011/03/04,52.423
2011/03/05,52.895
2011/03/06,52.625
2011/03/07,52.46
2011/03/08,55.534
2011/03/09,52.645
2011/03/10,51.211
2011/03/11,51.45
2011/03/12,52.124
2011/03/13,51.015
2011/03/14,49.467
2011/03/15,52.601
2011/03/16,51.256
2011/03/17,52.206
2011/03/18,51.223
2011/03/19,52.169
2011/03/20,57.549
2011/03/21,56.196
2011/03/22,53.165
2011/03/23,60.662
2011/03/24,52.684
2011/03/25,52.258
2011/03/26,54.729
2011/03/27,54.695
2011/03/28,55.008
2011/03/29,54.148
2011/03/30,50.739
2011/03/31,52.475
2011/04/01,49.396
2011/04/02,50.194
2011/04/03,50.507
2011/04/04,52.919
2011/04/05,52.037
2011/04/06,50.848
2011/04/07,49.56
2011/04/08,50.118
2011/04/09,50.212
2011/04/10,49.899
2011/04/11,51.098
2011/04/12,51.799
2011/04/13,52.966
2011/04/14,58.631
2011/04/15,50.694
2011/04/16,51.078
2011/04/17,52.013
2011/04/18,54.903
2011/04/19,57.049
2011/04/20,53.636
2011/04/21,50.256
2011/04/22,50.627
2011/04/23,51.938
2011/04/24,51.261
2011/04/25,52.983
2011/04/26,55.827
2011/04/27,59.069
2011/04/28,54.343
2011/04/29,55.93
2011/04/30,58.986
2011/05/01,56.802
2011/05/02,52.984
2011/05/03,53.197
2011/05/04,53.318
2011/05/05,55.297
2011/05/06,55.261
2011/05/07,56.232
2011/05/08,52.958
2011/05/09,55.264
2011/05/10,53.919
2011/05/11,53.683
2011/05/12,54.197
2011/05/13,57.541
2011/05/14,58.693
2011/05/15,56.31
2011/05/16,59.813
2011/05/17,59.778
2011/05/18,63.098
2011/05/19,59.604
2011/05/20,59.808
2011/05/21,60.255
2011/05/22,60.983
2011/05/23,62.195
2011/05/24,63.464
2011/05/25,65.005
2011/05/26,66.183
2011/05/27,56.009
2011/05/28,57.018
2011/05/29,55.937
2011/05/30,58.681
2011/05/31,60.249
2011/06/01,61.801
2011/06/02,63.506
2011/06/03,66.748
2011/06/04,68.323
2011/06/05,66.509
2011/06/06,69.363
2011/06/07,65.206
2011/06/08,71.162
2011/06/09,72.33
2011/06/10,68.368
2011/06/11,67.173
2011/06/12,69.993
2011/06/13,66.511
2011/06/14,70.544
2011/06/15,66.532
2011/06/16,67.135
2011/06/17,62.518
2011/06/18,62.323
2011/06/19,63.267
2011/06/20,61.054
2011/06/21,58.373
2011/06/22,61.185
2011/06/23,57.978
2011/06/24,58.679
2011/06/25,55.823
2011/06/26,55.746
2011/06/27,60.611
2011/06/28,57.395
2011/06/29,54.948
2011/06/30,54.361
2011/07/01,54.847
2011/07/02,50.165
2011/07/03,51.368
2011/07/04,53.662
2011/07/05,52.915
2011/07/06,55.142
2011/07/07,51.135
2011/07/08,51.171
2011/07/09,48.92
2011/07/10,49.607
2011/07/11,53.681
2011/07/12,49.95
2011/07/13,52.043
2011/07/14,51.629
2011/07/15,49.439
2011/07/16,50.899
2011/07/17,49.63
2011/07/18,51.192
2011/07/19,51.179
2011/07/20,51.006
2011/07/21,49.333
2011/07/22,51.181
2011/07/23,48.293
2011/07/24,49.437
2011/07/25,51.969
2011/07/26,50.123
2011/07/27,49.57
2011/07/28,50
2011/07/29,48.268
2011/07/30,45.503
2011/07/31,49.927
2011/08/01,49.805
2011/08/02,51.23
2011/08/03,48.503
2011/08/04,49.286
2011/08/05,48.222
2011/08/06,46.325
2011/08/07,46.951
2011/08/08,47.999
2011/08/09,52.049
2011/08/10,50.635
2011/08/11,49.077
2011/08/12,47.772
2011/08/13,48.924
2011/08/14,49.33
2011/08/15,50.162
2011/08/16,52.2
2011/08/17,48.614
2011/08/18,49.186
2011/08/19,48.576
2011/08/20,48.009
2011/08/21,48.753
2011/08/22,49.642
2011/08/23,48.342
2011/08/24,48.353
2011/08/25,47.953
2011/08/26,48.175
2011/08/27,46.179
2011/08/28,44.373
2011/08/29,49.338
2011/08/30,49.823
2011/08/31,49.016
2011/09/01,48.363
2011/09/02,47.904
2011/09/03,45.883
2011/09/04,48.931
2011/09/05,48.419
2011/09/06,51.12
2011/09/07,48.693
2011/09/08,47.352
2011/09/09,49.061
2011/09/10,46.486
2011/09/11,47.475
2011/09/12,48.016
2011/09/13,46.974
2011/09/14,46.524
2011/09/15,47.593
2011/09/16,46.278
2011/09/17,44.878
2011/09/18,46.736
2011/09/19,48.086
2011/09/20,50.423
2011/09/21,49.562
2011/09/22,46.457
2011/09/23,46.822
2011/09/24,45.715
2011/09/25,45.088
2011/09/26,45.595
2011/09/27,46.565
2011/09/28,46.671
2011/09/29,45.425
2011/09/30,46.267
2011/10/01,45.026
2011/10/02,44.035
2011/10/03,47.976
2011/10/04,46.392
2011/10/05,47.294
2011/10/06,47.617
2011/10/07,47.107
2011/10/08,45.374
2011/10/09,45.549
2011/10/10,47.193
2011/10/11,47.791
2011/10/12,47.438
2011/10/13,44.529
2011/10/14,48.232
2011/10/15,47.175
2011/10/16,44.873
2011/10/17,48.014
2011/10/18,45.333
2011/10/19,45.967
2011/10/20,44.533
2011/10/21,46.295
2011/10/22,46.2
2011/10/23,47.794
2011/10/24,49.004
2011/10/25,47.627
2011/10/26,46.713
2011/10/27,45.08
2011/10/28,46.399
2011/10/29,48.171
2011/10/30,45.812
2011/10/31,47.221
2011/11/01,48.316
2011/11/02,48.847
2011/11/03,48.863
2011/11/04,52.251
2011/11/05,49.35
2011/11/06,46.716
2011/11/07,47.799
2011/11/08,50.033
2011/11/09,51.362
2011/11/10,51.41
2011/11/11,47.074
2011/11/12,47.493
2011/11/13,47.568
2011/11/14,49.74
2011/11/15,50.643
2011/11/16,49.448
2011/11/17,46.89
2011/11/18,48.019
2011/11/19,44.098
2011/11/20,44.968
2011/11/21,44.103
2011/11/22,46.124
2011/11/23,46.061
2011/11/24,44.917
2011/11/25,46.761
2011/11/26,44.68
2011/11/27,45.778
2011/11/28,49.186
2011/11/29,51.746
2011/11/30,51.531
2011/12/01,50.435
2011/12/02,50.145
2011/12/03,47.998
2011/12/04,47.315
2011/12/05,49.515
2011/12/06,54.165
2011/12/07,49.069
2011/12/08,48.286
2011/12/09,47.985
2011/12/10,48.208
2011/12/11,46.893
2011/12/12,46.321
2011/12/13,46.816
2011/12/14,48.39
2011/12/15,45.236
2011/12/16,46.301
2011/12/17,45.94
2011/12/18,45.747
2011/12/19,50.257
2011/12/20,51.196
2011/12/21,48.439
2011/12/22,49.456
2011/12/23,49.34
2011/12/24,45.911
2011/12/25,48.53
2011/12/26,49.338
2011/12/27,48.238
2011/12/28,47.103
2011/12/29,48.408
2011/12/30,47.112
2011/12/31,46.936
2012/01/01,47.58
2012/01/02,48.706
2012/01/03,50.183
2012/01/04,50.026
2012/01/05,54.907
2012/01/06,53.395
2012/01/07,50.66
2012/01/08,52.229
2012/01/09,51.371
2012/01/10,53.298
2012/01/11,54.605
2012/01/12,51.914
2012/01/13,53.061
2012/01/14,53.424
2012/01/15,50.79
2012/01/16,53.467
2012/01/17,52.632
2012/01/18,52.701
2012/01/19,52.936
2012/01/20,52.295
2012/01/21,50.586
2012/01/22,46.745
2012/01/23,50.652
2012/01/24,53.191
2012/01/25,55.972
2012/01/26,51.405
2012/01/27,50.768
2012/01/28,49.659
2012/01/29,50.756
2012/01/30,50.616
2012/01/31,53.404
2012/02/01,52.235
2012/02/02,54.334
2012/02/03,54.186
2012/02/04,53.602
2012/02/05,52.04
2012/02/06,50
2012/02/07,51.958
2012/02/08,52.41
2012/02/09,53.55
2012/02/10,54.998
2012/02/11,52.304
2012/02/12,51.043
2012/02/13,54.529
2012/02/14,57.915
2012/02/15,56.878
2012/02/16,57.334
2012/02/17,49.337
2012/02/18,50.008
2012/02/19,47.682
2012/02/20,49.52
2012/02/21,49.581
2012/02/22,52.258
2012/02/23,54.35
2012/02/24,51.612
2012/02/25,49.424
2012/02/26,48.004
2012/02/27,50.655
2012/02/28,51.823
2012/02/29,51.279
2012/03/01,51.458
2012/03/02,53.581
2012/03/03,46.518
2012/03/04,51.151
2012/03/05,52.015
2012/03/06,50.332
2012/03/07,50.922
2012/03/08,51.525
2012/03/09,50.919
2012/03/10,47.326
2012/03/11,47.141
2012/03/12,49.851
2012/03/13,52.801
2012/03/14,51.276
2012/03/15,49.438
2012/03/16,50.773
2012/03/17,51.3
2012/03/18,48.122
2012/03/19,50.183
2012/03/20,51.154
2012/03/21,51.726
2012/03/22,50.993
2012/03/23,48.385
2012/03/24,48.978
2012/03/25,48.2
2012/03/26,50.329
2012/03/27,50.548
2012/03/28,52.027
2012/03/29,52.802
2012/03/30,50.271
2012/03/31,48.76
2012/04/01,46.491
2012/04/02,49.463
2012/04/03,53.387
2012/04/04,51.555
2012/04/05,50.513
2012/04/06,50.195
2012/04/07,48.244
2012/04/08,48.151
2012/04/09,49.808
2012/04/10,53.62
2012/04/11,54.563
2012/04/12,54.746
2012/04/13,50.486
2012/04/14,53.045
2012/04/15,50.766
2012/04/16,54.744
2012/04/17,52.9
2012/04/18,54.588
2012/04/19,52.297
2012/04/20,54.242
2012/04/21,50.428
2012/04/22,48.673
2012/04/23,50.836
2012/04/24,51.812
2012/04/25,52.102
2012/04/26,54.564
2012/04/27,50.702
2012/04/28,49.931
2012/04/29,50.145
2012/04/30,54.688
2012/05/01,55.076
2012/05/02,55.097
2012/05/03,58.092
2012/05/04,58.239
2012/05/05,55.377
2012/05/06,53.305
2012/05/07,60.341
2012/05/08,59.137
2012/05/09,60.009
2012/05/10,53.218
2012/05/11,58.982
2012/05/12,55.93
2012/05/13,53.1
2012/05/14,63.196
2012/05/15,57.046
2012/05/16,54.677
2012/05/17,52.741
2012/05/18,55.72
2012/05/19,59.421
2012/05/20,57.294
2012/05/21,57.65
2012/05/22,54.785
2012/05/23,56.074
2012/05/24,55.281
2012/05/25,56.272
2012/05/26,52.852
2012/05/27,53.554
2012/05/28,55.517
2012/05/29,57.115
2012/05/30,53.981
2012/05/31,53.661
2012/06/01,54.359
2012/06/02,47.922
2012/06/03,55.347
2012/06/04,59.724
2012/06/05,60.198
2012/06/06,49.509
2012/06/07,53.871
2012/06/08,51.031
2012/06/09,52.652
2012/06/10,54.244
2012/06/11,52.886
2012/06/12,48.479
2012/06/13,57.677
2012/06/14,58.205
2012/06/15,57.243
2012/06/16,54.431
2012/06/17,54.455
2012/06/18,53.951
2012/06/19,52.161
2012/06/20,50.853
2012/06/21,49.86
2012/06/22,49.727
2012/06/23,49.648
2012/06/24,49.409
2012/06/25,51.656
2012/06/26,52.802
2012/06/27,53.687
2012/06/28,51.117
2012/06/29,51.208
2012/06/30,50.712
2012/07/01,49.542
2012/07/02,52.637
2012/07/03,51.253
2012/07/04,49.923
2012/07/05,48.642
2012/07/06,49.134
2012/07/07,50.94
2012/07/08,48.516
2012/07/09,50.705
2012/07/10,53.409
2012/07/11,51.87
2012/07/12,51.314
2012/07/13,49.72
2012/07/14,49.621
2012/07/15,49.864
2012/07/16,53.23
2012/07/17,54.538
2012/07/18,51.322
2012/07/19,51.282
2012/07/20,52.84
2012/07/21,52.388
2012/07/22,54.029
2012/07/23,54.627
2012/07/24,51.386
2012/07/25,49.508
2012/07/26,49.324
2012/07/27,50.105
2012/07/28,53.109
2012/07/29,50.865
2012/07/30,51.73
2012/07/31,59.866
2012/08/01,52.272
2012/08/02,52.721
2012/08/03,50.803
2012/08/04,50.218
2012/08/05,51.231
2012/08/06,53.395
2012/08/07,52.227
2012/08/08,55.403
2012/08/09,50.882
2012/08/10,50.932
2012/08/11,50.859
2012/08/12,51.48
2012/08/13,55.057
2012/08/14,51.777
2012/08/15,53.719
2012/08/16,57.798
2012/08/17,55.96
2012/08/18,54.025
2012/08/19,51.593
2012/08/20,51.2
2012/08/21,54.321
2012/08/22,52.885
2012/08/23,51.324
2012/08/24,51.379
2012/08/25,48.809
2012/08/26,48.058
2012/08/27,49.576
2012/08/28,49.571
2012/08/29,50.267
2012/08/30,48.539
2012/08/31,53.311
2012/09/01,52.114
2012/09/02,48.587
2012/09/03,48.113
2012/09/04,50.588
2012/09/05,51.297
2012/09/06,52.58
2012/09/07,50.459
2012/09/08,48.02
2012/09/09,49.887
2012/09/10,49.261
2012/09/11,51.812
2012/09/12,48.372
2012/09/13,48.041
2012/09/14,49.516
2012/09/15,47.019
2012/09/16,47.156
2012/09/17,47.513
2012/09/18,50.341
2012/09/19,50.662
2012/09/20,51.876
2012/09/21,48.388
2012/09/22,45.741
2012/09/23,46.436
2012/09/24,48.107
2012/09/25,51.253
2012/09/26,52.278
2012/09/27,50.209
2012/09/28,52.002
2012/09/29,48.357
2012/09/30,46.92
2012/10/01,48.346
2012/10/02,52.7
2012/10/03,50.329
2012/10/04,51.754
2012/10/05,51.398
2012/10/06,49.653
2012/10/07,50.23
2012/10/08,52.147
2012/10/09,52.053
2012/10/10,51.06
2012/10/11,49.638
2012/10/12,49.943
2012/10/13,49.007
2012/10/14,48.418
2012/10/15,50.993
2012/10/16,49.707
2012/10/17,50.42
2012/10/18,50.981
2012/10/19,48.643
2012/10/20,49.856
2012/10/21,49.261
2012/10/22,50.326
2012/10/23,49.043
2012/10/24,49.714
2012/10/25,48.729
2012/10/26,48.316
2012/10/27,45.487
2012/10/28,45.106
2012/10/29,45.802
2012/10/30,48.675
2012/10/31,47.929
2012/11/01,46.702
2012/11/02,47.62
2012/11/03,46.929
2012/11/04,46.282
2012/11/05,48.641
2012/11/06,50.085
2012/11/07,51.676
2012/11/08,49.075
2012/11/09,48.814
2012/11/10,46.925
2012/11/11,46.341
2012/11/12,46.992
2012/11/13,48.14
2012/11/14,50.075
2012/11/15,53.873
2012/11/16,54.445
2012/11/17,52.513
2012/11/18,52.392
2012/11/19,52.177
2012/11/20,52.766
2012/11/21,52.078
2012/11/22,51.112
2012/11/23,47.082
2012/11/24,48.308
2012/11/25,48.155
2012/11/26,50.713
2012/11/27,49.54
2012/11/28,51.728
2012/11/29,50.376
2012/11/30,48.368
2012/12/01,47.495
2012/12/02,44.376
2012/12/03,45.952
2012/12/04,50.09
2012/12/05,51.632
2012/12/06,51.259
2012/12/07,50.822
2012/12/08,50.564
2012/12/09,49.704
2012/12/10,47.953
2012/12/11,50.096
2012/12/12,51.668
2012/12/13,53.819
2012/12/14,52.007
2012/12/15,48.958
2012/12/16,49.459
2012/12/17,52.672
2012/12/18,55.924
2012/12/19,52.488
2012/12/20,49.812
2012/12/21,52.984
2012/12/22,57.279
2012/12/23,49.385
2012/12/24,49.023
2012/12/25,47.007
2012/12/26,47.171
2012/12/27,48.815
2012/12/28,51.622
2012/12/29,49.389
2012/12/30,53.181
2012/12/31,48.691
2013/01/01,49.085
2013/01/02,51.697
2013/01/03,54.438
2013/01/04,52.88
2013/01/05,54.157
2013/01/06,50.415
2013/01/07,53.221
2013/01/08,52.969
2013/01/09,53.907
2013/01/10,55.492
2013/01/11,56.696
2013/01/12,51.737
2013/01/13,53.286
2013/01/14,50.231
2013/01/15,54.328
2013/01/16,54.771
2013/01/17,53.486
2013/01/18,53.539
2013/01/19,51.117
2013/01/20,50.109
2013/01/21,49.43
2013/01/22,51.475
2013/01/23,50.824
2013/01/24,52.188
2013/01/25,51.805
2013/01/26,52.628
2013/01/27,52.607
2013/01/28,51.951
2013/01/29,52.347
2013/01/30,49.195
2013/01/31,50.569
2013/02/01,55.733
2013/02/02,52.602
2013/02/03,52.742
2013/02/04,52.162
2013/02/05,54.63
2013/02/06,51.621
2013/02/07,53.088
2013/02/08,53.197
2013/02/09,51.439
2013/02/10,52.757
2013/02/11,50.552
2013/02/12,51.081
2013/02/13,50.876
2013/02/14,49.855
2013/02/15,50.001
2013/02/16,48.249
2013/02/17,48.727
2013/02/18,49.833
2013/02/19,50.336
2013/02/20,50.37
2013/02/21,51.271
2013/02/22,52.557
2013/02/23,51.49
2013/02/24,51.746
2013/02/25,52.557
2013/02/26,53.469
2013/02/27,51.135
2013/02/28,52.358
2013/03/01,54.596
2013/03/02,47.855
2013/03/03,46.808
2013/03/04,49.983
2013/03/05,51.8
2013/03/06,54.913
2013/03/07,53.788
2013/03/08,51.082
2013/03/09,48.667
2013/03/10,50.995
2013/03/11,49.032
2013/03/12,50.832
2013/03/13,53.278
2013/03/14,51.808
2013/03/15,53.681
2013/03/16,47.878
2013/03/17,48.258
2013/03/18,51.273
2013/03/19,53.674
2013/03/20,51.916
2013/03/21,52.923
2013/03/22,55.259
2013/03/23,51.648
2013/03/24,54.21
2013/03/25,52.373
2013/03/26,53.708
2013/03/27,54.514
2013/03/28,56.622
2013/03/29,57.061
2013/03/30,54.314
2013/03/31,49.093
2013/04/01,52.678
2013/04/02,57.182
2013/04/03,59.238
2013/04/04,59.981
2013/04/05,58.929
2013/04/06,52.233
2013/04/07,52.027
2013/04/08,56.684
2013/04/09,58.805
2013/04/10,61.098
2013/04/11,58.355
2013/04/12,54.661
2013/04/13,51.363
2013/04/14,48.54
2013/04/15,52.385
2013/04/16,54.418
2013/04/17,52.772
2013/04/18,50.861
2013/04/19,54.068
2013/04/20,49.388
2013/04/21,48.581
2013/04/22,50.592
2013/04/23,52.816
2013/04/24,52.808
2013/04/25,52.618
2013/04/26,51.458
2013/04/27,48.298
2013/04/28,48.074
2013/04/29,50.496
2013/04/30,47.934
2013/05/01,50.451
2013/05/02,49.997
2013/05/03,49.185
2013/05/04,47.267
2013/05/05,47.923
2013/05/06,49.586
2013/05/07,51.657
2013/05/08,51.043
2013/05/09,51.354
2013/05/10,51.146
2013/05/11,50.531
2013/05/12,48.31
2013/05/13,50.041
2013/05/14,51.103
2013/05/15,51.157
2013/05/16,50.867
2013/05/17,49.458
2013/05/18,47.623
2013/05/19,46.772
2013/05/20,48.409
2013/05/21,50.984
2013/05/22,49.396
2013/05/23,51.741
2013/05/24,51.001
2013/05/25,47.423
2013/05/26,46.633
2013/05/27,48.372
2013/05/28,49.857
2013/05/29,50.903
2013/05/30,50.215
2013/05/31,50.016
2013/06/01,48.013
2013/06/02,46.852
2013/06/03,49.814
2013/06/04,50.499
2013/06/05,49.402
2013/06/06,49.993
2013/06/07,50.25
2013/06/08,46.142
2013/06/09,45.593
2013/06/10,47.436
2013/06/11,48.592
2013/06/12,47.898
2013/06/13,48.95
2013/06/14,52.261
2013/06/15,46.28
2013/06/16,45.312
2013/06/17,47.713
2013/06/18,48.957
2013/06/19,50.178
2013/06/20,49.643
2013/06/21,50.343
2013/06/22,47.387
2013/06/23,45.67
2013/06/24,49.159
2013/06/25,48.838
2013/06/26,49.341
2013/06/27,48.773
2013/06/28,50.925
2013/06/29,47.403
2013/06/30,45.985
2013/07/01,50.545
2013/07/02,49.549
2013/07/03,50.077
2013/07/04,48.623
2013/07/05,48.811
2013/07/06,46.417
2013/07/07,45.168
2013/07/08,49.976
2013/07/09,50.736
2013/07/10,50.356
2013/07/11,52.981
2013/07/12,54.538
2013/07/13,49.039
2013/07/14,46.014
2013/07/15,48.876
2013/07/16,50.784
2013/07/17,50.034
2013/07/18,49.861
2013/07/19,49.391
2013/07/20,46.394
2013/07/21,47.279
2013/07/22,49.566
2013/07/23,50.385
2013/07/24,50.486
2013/07/25,50.741
2013/07/26,49.945
2013/07/27,47.186
2013/07/28,46.834
2013/07/29,51.194
2013/07/30,52.269
2013/07/31,54.47
2013/08/01,55.433
2013/08/02,53.962
2013/08/03,49.38
2013/08/04,48.433
2013/08/05,52.606
2013/08/06,52.417
2013/08/07,52.779
2013/08/08,52.116
2013/08/09,50.234
2013/08/10,49.522
2013/08/11,47.111
2013/08/12,58.373
2013/08/13,50.872
2013/08/14,51.704
2013/08/15,51.462
2013/08/16,53.103
2013/08/17,49.079
2013/08/18,48.14
2013/08/19,52.742
2013/08/20,51.979
2013/08/21,52.106
2013/08/22,52.912
2013/08/23,50.78
2013/08/24,48.626
2013/08/25,47.704
2013/08/26,50.679
2013/08/27,52.309
2013/08/28,52.432
2013/08/29,50.778
2013/08/30,52.984
2013/08/31,51.749
2013/09/01,46.561
2013/09/02,47.596
2013/09/03,48.788
2013/09/04,49.786
2013/09/05,49.456
2013/09/06,49.192
2013/09/07,47.709
2013/09/08,46.378
2013/09/09,48.955
2013/09/10,48.65
2013/09/11,50.054
2013/09/12,50.302
2013/09/13,49.13
2013/09/14,46.508
2013/09/15,46.233
2013/09/16,49.46
2013/09/17,50.218
2013/09/18,50.854
2013/09/19,51.211
2013/09/20,50.346
2013/09/21,48.165
2013/09/22,47.059
2013/09/23,50.889
2013/09/24,51.019
2013/09/25,50.023
2013/09/26,50.941
2013/09/27,50.496
2013/09/28,48.329
2013/09/29,48.074
2013/09/30,51.048
2013/10/01,52.711
2013/10/02,53.439
2013/10/03,50.314
2013/10/04,49.369
2013/10/05,46.875
2013/10/06,46.59
2013/10/07,49.54
2013/10/08,50.243
2013/10/09,51.021
2013/10/10,51.2
2013/10/11,50.499
2013/10/12,48.178
2013/10/13,48.247
2013/10/14,51.007
2013/10/15,51.868
2013/10/16,52.783
2013/10/17,50.174
2013/10/18,51.438
2013/10/19,51.639
2013/10/20,47.805
2013/10/21,51.679
2013/10/22,52.833
2013/10/23,53.439
2013/10/24,56.038
2013/10/25,53.592
2013/10/26,48.405
2013/10/27,47.397
2013/10/28,50.765
2013/10/29,51.077
2013/10/30,52.543
2013/10/31,52.625
2013/11/01,51.314
2013/11/02,49.476
2013/11/03,49.721
2013/11/04,53.975
2013/11/05,56.929
2013/11/06,56.738
2013/11/07,59.392
2013/11/08,57.982
2013/11/09,56.645
2013/11/10,53.854
2013/11/11,52.193
2013/11/12,54.425
2013/11/13,55.648
2013/11/14,57.708
2013/11/15,55.267
2013/11/16,51.682
2013/11/17,52.267
2013/11/18,61.345
2013/11/19,64.849
2013/11/20,58.187
2013/11/21,56.412
2013/11/22,57.392
2013/11/23,56.394
2013/11/24,51.665
2013/11/25,54.413
2013/11/26,58.478
2013/11/27,60.572
2013/11/28,60.293
2013/11/29,58.117
2013/11/30,53.985
2013/12/01,54.207
2013/12/02,54.74
2013/12/03,55.743
2013/12/04,56.475
2013/12/05,57.259
2013/12/06,53.704
2013/12/07,51.961
2013/12/08,47.316
2013/12/09,51.663
2013/12/10,51.68
2013/12/11,51.7
2013/12/12,49.664
2013/12/13,50.759
2013/12/14,49.81
2013/12/15,48.915
2013/12/16,52.743
2013/12/17,52.598
2013/12/18,55.249
2013/12/19,52.106
2013/12/20,50.219
2013/12/21,48.523
2013/12/22,47.494
2013/12/23,48.644
2013/12/24,49.656
2013/12/25,49.953
2013/12/26,48.666
2013/12/27,48.96
2013/12/28,47.188
2013/12/29,46.671
2013/12/30,50.257
2013/12/31,48.142
2014/01/01,45.986
2014/01/02,50.266
2014/01/03,51.396
2014/01/04,48.407
2014/01/05,50.276
2014/01/06,52.604
