Date,confirmationtime90var
2010/10/29,2.712
2010/10/30,2.726
2010/10/31,2.683
2010/11/01,2.654
2010/11/02,2.608
2010/11/03,2.588
2010/11/04,2.559
2010/11/05,2.561
2010/11/06,2.575
2010/11/07,2.616
2010/11/08,2.694
2010/11/09,2.679
2010/11/10,2.668
2010/11/11,2.672
2010/11/12,2.589
2010/11/13,2.602
2010/11/14,2.621
2010/11/15,2.505
2010/11/16,2.407
2010/11/17,2.357
2010/11/18,2.406
2010/11/19,2.441
2010/11/20,2.67
2010/11/21,2.724
2010/11/22,2.72
2010/11/23,2.768
2010/11/24,2.756
2010/11/25,2.753
2010/11/26,2.752
2010/11/27,2.741
2010/11/28,2.709
2010/11/29,2.72
2010/11/30,2.706
2010/12/01,2.685
2010/12/02,2.675
2010/12/03,2.676
2010/12/04,2.691
2010/12/05,2.705
2010/12/06,2.722
2010/12/07,2.742
2010/12/08,2.67
2010/12/09,2.683
2010/12/10,2.714
2010/12/11,2.715
2010/12/12,2.715
2010/12/13,2.785
2010/12/14,2.783
2010/12/15,2.771
2010/12/16,2.769
2010/12/17,2.751
2010/12/18,2.759
2010/12/19,2.755
2010/12/20,2.769
2010/12/21,2.768
2010/12/22,2.759
2010/12/23,2.786
2010/12/24,2.817
2010/12/25,2.815
2010/12/26,2.833
2010/12/27,2.825
2010/12/28,2.821
2010/12/29,2.787
2010/12/30,2.768
2010/12/31,2.305
2011/01/01,2.129
2011/01/02,2.102
2011/01/03,1.977
2011/01/04,2.039
2011/01/05,2.05
2011/01/06,2.088
2011/01/07,2.079
2011/01/08,2.084
2011/01/09,2.078
2011/01/10,2.066
2011/01/11,2.068
2011/01/12,2.069
2011/01/13,2.068
2011/01/14,2.013
2011/01/15,1.962
2011/01/16,1.915
2011/01/17,1.857
2011/01/18,1.844
2011/01/19,1.847
2011/01/20,1.826
2011/01/21,1.827
2011/01/22,1.823
2011/01/23,1.816
2011/01/24,1.772
2011/01/25,1.769
2011/01/26,1.745
2011/01/27,1.725
2011/01/28,1.672
2011/01/29,1.68
2011/01/30,1.693
2011/01/31,1.694
2011/02/01,1.694
2011/02/02,1.692
2011/02/03,1.67
2011/02/04,1.648
2011/02/05,1.591
2011/02/06,1.49
2011/02/07,1.475
2011/02/08,1.46
2011/02/09,1.434
2011/02/10,1.437
2011/02/11,1.402
2011/02/12,1.332
2011/02/13,1.33
2011/02/14,1.329
2011/02/15,1.301
2011/02/16,1.268
2011/02/17,1.299
2011/02/18,1.135
2011/02/19,1.094
2011/02/20,1.1
2011/02/21,1.059
2011/02/22,1.079
2011/02/23,1.134
2011/02/24,1.144
2011/02/25,1.178
2011/02/26,1.27
2011/02/27,1.307
2011/02/28,1.322
2011/03/01,1.416
2011/03/02,1.415
2011/03/03,1.414
2011/03/04,1.405
2011/03/05,1.452
2011/03/06,1.492
2011/03/07,1.462
2011/03/08,1.414
2011/03/09,1.388
2011/03/10,1.624
2011/03/11,1.713
2011/03/12,1.757
2011/03/13,1.895
2011/03/14,2.122
2011/03/15,2.331
2011/03/16,2.382
2011/03/17,2.416
2011/03/18,2.551
2011/03/19,2.723
2011/03/20,2.763
2011/03/21,2.761
2011/03/22,2.894
2011/03/23,2.878
2011/03/24,2.873
2011/03/25,2.874
2011/03/26,2.891
2011/03/27,2.914
2011/03/28,2.914
2011/03/29,2.914
2011/03/30,2.918
2011/03/31,2.941
2011/04/01,2.939
2011/04/02,2.941
2011/04/03,2.939
2011/04/04,2.913
2011/04/05,2.921
2011/04/06,2.906
2011/04/07,2.922
2011/04/08,2.922
2011/04/09,2.926
2011/04/10,2.926
2011/04/11,2.926
2011/04/12,2.927
2011/04/13,2.932
2011/04/14,2.93
2011/04/15,2.97
2011/04/16,2.97
2011/04/17,2.969
2011/04/18,2.955
2011/04/19,2.961
2011/04/20,2.973
2011/04/21,2.986
2011/04/22,2.989
2011/04/23,2.989
2011/04/24,2.979
2011/04/25,2.99
2011/04/26,3.003
2011/04/27,3.007
2011/04/28,3.005
2011/04/29,3.026
2011/04/30,3.032
2011/05/01,3.035
2011/05/02,3.052
2011/05/03,3.064
2011/05/04,3.079
2011/05/05,3.107
2011/05/06,3.145
2011/05/07,3.178
2011/05/08,3.197
2011/05/09,3.263
2011/05/10,3.256
2011/05/11,3.26
2011/05/12,3.255
2011/05/13,3.266
2011/05/14,3.32
2011/05/15,3.346
2011/05/16,3.375
2011/05/17,3.409
2011/05/18,3.486
2011/05/19,3.457
2011/05/20,3.492
2011/05/21,3.516
2011/05/22,3.585
2011/05/23,3.681
2011/05/24,3.754
2011/05/25,3.88
2011/05/26,3.971
2011/05/27,3.866
2011/05/28,3.809
2011/05/29,3.794
2011/05/30,3.722
2011/05/31,3.739
2011/06/01,3.74
2011/06/02,3.709
2011/06/03,3.615
2011/06/04,3.549
2011/06/05,3.545
2011/06/06,3.594
2011/06/07,3.59
2011/06/08,3.342
2011/06/09,3.291
2011/06/10,3.279
2011/06/11,3.157
2011/06/12,2.947
2011/06/13,2.72
2011/06/14,2.694
2011/06/15,2.72
2011/06/16,2.53
2011/06/17,2.284
2011/06/18,2.202
2011/06/19,2.176
2011/06/20,1.985
2011/06/21,2.001
2011/06/22,2.008
2011/06/23,2.028
2011/06/24,1.942
2011/06/25,1.942
2011/06/26,1.981
2011/06/27,1.973
2011/06/28,1.965
2011/06/29,1.972
2011/06/30,1.967
2011/07/01,1.971
2011/07/02,1.977
2011/07/03,1.989
2011/07/04,1.999
2011/07/05,2.034
2011/07/06,2.007
2011/07/07,2.125
2011/07/08,2.109
2011/07/09,2.151
2011/07/10,2.229
2011/07/11,2.24
2011/07/12,2.315
2011/07/13,2.294
2011/07/14,2.259
2011/07/15,2.271
2011/07/16,2.296
2011/07/17,2.255
2011/07/18,2.229
2011/07/19,2.237
2011/07/20,2.231
2011/07/21,2.266
2011/07/22,2.3
2011/07/23,2.338
2011/07/24,2.35
2011/07/25,2.362
2011/07/26,2.364
2011/07/27,2.354
2011/07/28,2.381
2011/07/29,2.394
2011/07/30,2.427
2011/07/31,2.428
2011/08/01,2.438
2011/08/02,2.464
2011/08/03,2.47
2011/08/04,2.578
2011/08/05,2.629
2011/08/06,2.777
2011/08/07,2.868
2011/08/08,2.941
2011/08/09,2.975
2011/08/10,2.995
2011/08/11,3.046
2011/08/12,3.084
2011/08/13,3.147
2011/08/14,3.162
2011/08/15,3.172
2011/08/16,3.07
2011/08/17,3.123
2011/08/18,3.111
2011/08/19,3.14
2011/08/20,3.063
2011/08/21,2.928
2011/08/22,2.768
2011/08/23,2.599
2011/08/24,2.481
2011/08/25,2.522
2011/08/26,2.53
2011/08/27,2.624
2011/08/28,2.764
2011/08/29,2.786
2011/08/30,2.781
2011/08/31,2.764
2011/09/01,2.784
2011/09/02,2.714
2011/09/03,2.676
2011/09/04,2.619
2011/09/05,2.615
2011/09/06,2.599
2011/09/07,2.547
2011/09/08,2.511
2011/09/09,2.376
2011/09/10,2.299
2011/09/11,2.256
2011/09/12,2.142
2011/09/13,1.946
2011/09/14,1.925
2011/09/15,1.892
2011/09/16,1.913
2011/09/17,1.822
2011/09/18,1.693
2011/09/19,1.551
2011/09/20,1.362
2011/09/21,1.206
2011/09/22,1.098
2011/09/23,1.108
2011/09/24,1.128
2011/09/25,1.114
2011/09/26,1.114
2011/09/27,1.098
2011/09/28,1.036
2011/09/29,1.034
2011/09/30,1.048
2011/10/01,1.03
2011/10/02,1.041
2011/10/03,1.04
2011/10/04,1.118
2011/10/05,1.109
2011/10/06,1.104
2011/10/07,1.103
2011/10/08,1.144
2011/10/09,1.15
2011/10/10,1.176
2011/10/11,1.406
2011/10/12,1.438
2011/10/13,1.644
2011/10/14,1.628
2011/10/15,1.59
2011/10/16,1.58
2011/10/17,1.614
2011/10/18,1.633
2011/10/19,1.623
2011/10/20,1.658
2011/10/21,1.673
2011/10/22,1.821
2011/10/23,1.862
2011/10/24,1.797
2011/10/25,1.733
2011/10/26,1.737
2011/10/27,1.836
2011/10/28,1.906
2011/10/29,1.865
2011/10/30,1.856
2011/10/31,1.826
2011/11/01,1.811
2011/11/02,1.84
2011/11/03,1.838
2011/11/04,1.846
2011/11/05,1.857
2011/11/06,1.865
2011/11/07,1.852
2011/11/08,1.846
2011/11/09,1.889
2011/11/10,1.894
2011/11/11,1.909
2011/11/12,1.918
2011/11/13,1.927
2011/11/14,1.921
2011/11/15,1.972
2011/11/16,1.964
2011/11/17,1.967
2011/11/18,1.944
2011/11/19,1.91
2011/11/20,1.852
2011/11/21,1.837
2011/11/22,1.842
2011/11/23,1.842
2011/11/24,1.859
2011/11/25,1.854
2011/11/26,1.843
2011/11/27,1.868
2011/11/28,1.853
2011/11/29,1.823
2011/11/30,1.875
2011/12/01,1.947
2011/12/02,1.948
2011/12/03,1.974
2011/12/04,1.94
2011/12/05,1.956
2011/12/06,2.029
2011/12/07,2.032
2011/12/08,2.056
2011/12/09,2.071
2011/12/10,2.078
2011/12/11,2.101
2011/12/12,2.096
2011/12/13,2.083
2011/12/14,2.076
2011/12/15,2.102
2011/12/16,2.118
2011/12/17,2.1
2011/12/18,2.11
2011/12/19,2.145
2011/12/20,2.132
2011/12/21,2.134
2011/12/22,2.151
2011/12/23,2.158
2011/12/24,2.167
2011/12/25,2.245
2011/12/26,2.329
2011/12/27,2.326
2011/12/28,2.349
2011/12/29,2.341
2011/12/30,2.34
2011/12/31,2.346
2012/01/01,2.359
2012/01/02,2.33
2012/01/03,2.355
2012/01/04,2.365
2012/01/05,2.374
2012/01/06,2.412
2012/01/07,2.498
2012/01/08,2.522
2012/01/09,2.293
2012/01/10,2.27
2012/01/11,2.075
2012/01/12,2.09
2012/01/13,2.089
2012/01/14,2.067
2012/01/15,2.032
2012/01/16,2.055
2012/01/17,2.068
2012/01/18,2.024
2012/01/19,2.003
2012/01/20,1.788
2012/01/21,1.705
2012/01/22,1.692
2012/01/23,1.714
2012/01/24,1.663
2012/01/25,1.461
2012/01/26,1.316
2012/01/27,1.235
2012/01/28,1.138
2012/01/29,1.147
2012/01/30,1.174
2012/01/31,1.171
2012/02/01,1.145
2012/02/02,1.153
2012/02/03,1.161
2012/02/04,1.167
2012/02/05,1.156
2012/02/06,1.156
2012/02/07,1.149
2012/02/08,1.148
2012/02/09,1.095
2012/02/10,1.098
2012/02/11,1.099
2012/02/12,1.105
2012/02/13,1.094
2012/02/14,1.091
2012/02/15,1.096
2012/02/16,1.09
2012/02/17,1.056
2012/02/18,1.079
2012/02/19,1.023
2012/02/20,1.023
2012/02/21,1.034
2012/02/22,0.945
2012/02/23,0.95
2012/02/24,0.894
2012/02/25,0.812
2012/02/26,0.782
2012/02/27,0.776
2012/02/28,0.775
2012/02/29,0.77
2012/03/01,0.769
2012/03/02,0.782
2012/03/03,0.876
2012/03/04,0.879
2012/03/05,0.86
2012/03/06,0.861
2012/03/07,0.853
2012/03/08,0.856
2012/03/09,0.87
2012/03/10,0.88
2012/03/11,0.863
2012/03/12,0.858
2012/03/13,0.863
2012/03/14,0.758
2012/03/15,0.742
2012/03/16,0.742
2012/03/17,0.756
2012/03/18,0.757
2012/03/19,0.745
2012/03/20,0.749
2012/03/21,0.752
2012/03/22,0.752
2012/03/23,0.787
2012/03/24,0.803
2012/03/25,0.781
2012/03/26,0.78
2012/03/27,0.78
2012/03/28,0.773
2012/03/29,0.774
2012/03/30,0.774
2012/03/31,0.788
2012/04/01,0.791
2012/04/02,0.874
2012/04/03,0.89
2012/04/04,0.897
2012/04/05,0.956
2012/04/06,0.925
2012/04/07,0.937
2012/04/08,0.927
2012/04/09,0.925
2012/04/10,0.923
2012/04/11,0.923
2012/04/12,0.947
2012/04/13,0.987
2012/04/14,0.987
2012/04/15,1.102
2012/04/16,1.098
2012/04/17,1.084
2012/04/18,1.099
2012/04/19,1.104
2012/04/20,1.094
2012/04/21,1.091
2012/04/22,1.071
2012/04/23,1.075
2012/04/24,1.078
2012/04/25,1.098
2012/04/26,1.101
2012/04/27,1.107
2012/04/28,1.091
2012/04/29,1.103
2012/04/30,1.141
2012/05/01,1.162
2012/05/02,1.156
2012/05/03,1.155
2012/05/04,1.159
2012/05/05,1.176
2012/05/06,1.189
2012/05/07,1.205
2012/05/08,1.235
2012/05/09,1.249
2012/05/10,1.265
2012/05/11,1.265
2012/05/12,1.282
2012/05/13,1.279
2012/05/14,1.278
2012/05/15,1.286
2012/05/16,1.329
2012/05/17,1.399
2012/05/18,1.375
2012/05/19,1.368
2012/05/20,1.37
2012/05/21,1.378
2012/05/22,1.444
2012/05/23,1.439
2012/05/24,1.464
2012/05/25,1.484
2012/05/26,1.482
2012/05/27,1.488
2012/05/28,1.476
2012/05/29,1.451
2012/05/30,1.456
2012/05/31,1.453
2012/06/01,1.378
2012/06/02,1.388
2012/06/03,1.393
2012/06/04,1.396
2012/06/05,1.392
2012/06/06,1.389
2012/06/07,1.366
2012/06/08,1.346
2012/06/09,1.371
2012/06/10,1.371
2012/06/11,1.359
2012/06/12,1.364
2012/06/13,1.328
2012/06/14,1.331
2012/06/15,1.314
2012/06/16,1.31
2012/06/17,1.327
2012/06/18,1.351
2012/06/19,1.342
2012/06/20,1.333
2012/06/21,1.315
2012/06/22,1.263
2012/06/23,1.272
2012/06/24,1.279
2012/06/25,1.277
2012/06/26,1.276
2012/06/27,1.292
2012/06/28,1.289
2012/06/29,1.262
2012/06/30,1.269
2012/07/01,1.208
2012/07/02,1.205
2012/07/03,1.214
2012/07/04,1.157
2012/07/05,1.153
2012/07/06,1.143
2012/07/07,1.16
2012/07/08,1.163
2012/07/09,1.176
2012/07/10,1.177
2012/07/11,1.162
2012/07/12,1.127
2012/07/13,1.137
2012/07/14,1.003
2012/07/15,1.004
2012/07/16,0.997
2012/07/17,1.003
2012/07/18,1.001
2012/07/19,1.007
2012/07/20,1.005
2012/07/21,1.004
2012/07/22,0.999
2012/07/23,0.996
2012/07/24,0.977
2012/07/25,0.982
2012/07/26,0.989
2012/07/27,1.019
2012/07/28,0.988
2012/07/29,0.969
2012/07/30,0.978
2012/07/31,0.997
2012/08/01,1.003
2012/08/02,1.008
2012/08/03,1.002
2012/08/04,0.994
2012/08/05,0.978
2012/08/06,0.95
2012/08/07,0.948
2012/08/08,0.942
2012/08/09,0.961
2012/08/10,0.94
2012/08/11,0.953
2012/08/12,0.954
2012/08/13,0.939
2012/08/14,0.888
2012/08/15,0.816
2012/08/16,0.816
2012/08/17,0.823
2012/08/18,0.816
2012/08/19,0.812
2012/08/20,0.733
2012/08/21,0.723
2012/08/22,0.679
2012/08/23,0.619
2012/08/24,0.615
2012/08/25,0.624
2012/08/26,0.64
2012/08/27,0.599
2012/08/28,0.571
2012/08/29,0.567
2012/08/30,0.567
2012/08/31,0.574
2012/09/01,0.576
2012/09/02,0.58
2012/09/03,0.579
2012/09/04,0.579
2012/09/05,0.589
2012/09/06,0.59
2012/09/07,0.587
2012/09/08,0.586
2012/09/09,0.577
2012/09/10,0.578
2012/09/11,0.581
2012/09/12,0.581
2012/09/13,0.613
2012/09/14,0.615
2012/09/15,0.616
2012/09/16,0.603
2012/09/17,0.608
2012/09/18,0.611
2012/09/19,0.602
2012/09/20,0.589
2012/09/21,0.593
2012/09/22,0.563
2012/09/23,0.563
2012/09/24,0.562
2012/09/25,0.571
2012/09/26,0.566
2012/09/27,0.564
2012/09/28,0.536
2012/09/29,0.534
2012/09/30,0.534
2012/10/01,0.566
2012/10/02,0.568
2012/10/03,0.588
2012/10/04,0.619
2012/10/05,0.632
2012/10/06,0.632
2012/10/07,0.68
2012/10/08,0.698
2012/10/09,0.683
2012/10/10,0.684
2012/10/11,0.693
2012/10/12,0.692
2012/10/13,0.684
2012/10/14,0.726
2012/10/15,0.723
2012/10/16,0.723
2012/10/17,0.711
2012/10/18,0.71
2012/10/19,0.721
2012/10/20,0.722
2012/10/21,0.716
2012/10/22,0.715
2012/10/23,0.745
2012/10/24,0.739
2012/10/25,0.724
2012/10/26,0.729
2012/10/27,0.739
2012/10/28,0.728
2012/10/29,0.698
2012/10/30,0.683
2012/10/31,0.682
2012/11/01,0.692
2012/11/02,0.696
2012/11/03,0.689
2012/11/04,0.681
2012/11/05,0.679
2012/11/06,0.689
2012/11/07,0.68
2012/11/08,0.679
2012/11/09,0.671
2012/11/10,0.672
2012/11/11,0.671
2012/11/12,0.692
2012/11/13,0.69
2012/11/14,0.693
2012/11/15,0.697
2012/11/16,0.698
2012/11/17,0.675
2012/11/18,0.658
2012/11/19,0.641
2012/11/20,0.64
2012/11/21,0.631
2012/11/22,0.633
2012/11/23,0.632
2012/11/24,0.605
2012/11/25,0.605
2012/11/26,0.607
2012/11/27,0.595
2012/11/28,0.611
2012/11/29,0.615
2012/11/30,0.651
2012/12/01,0.654
2012/12/02,0.655
2012/12/03,0.654
2012/12/04,0.738
2012/12/05,0.769
2012/12/06,0.761
2012/12/07,0.783
2012/12/08,0.782
2012/12/09,0.812
2012/12/10,0.813
2012/12/11,0.81
2012/12/12,0.81
2012/12/13,0.816
2012/12/14,0.972
2012/12/15,1.033
2012/12/16,1.116
2012/12/17,1.103
2012/12/18,1.129
2012/12/19,1.126
2012/12/20,1.242
2012/12/21,1.253
2012/12/22,1.248
2012/12/23,1.275
2012/12/24,1.282
2012/12/25,1.306
2012/12/26,1.297
2012/12/27,1.295
2012/12/28,1.297
2012/12/29,1.284
2012/12/30,1.299
2012/12/31,1.31
2013/01/01,1.32
2013/01/02,1.316
2013/01/03,1.328
2013/01/04,1.326
2013/01/05,1.302
2013/01/06,1.26
2013/01/07,1.284
2013/01/08,1.289
2013/01/09,1.299
2013/01/10,1.298
2013/01/11,1.352
2013/01/12,1.367
2013/01/13,1.345
2013/01/14,1.347
2013/01/15,1.382
2013/01/16,1.379
2013/01/17,1.463
2013/01/18,1.482
2013/01/19,1.473
2013/01/20,1.468
2013/01/21,1.465
2013/01/22,1.446
2013/01/23,1.46
2013/01/24,1.446
2013/01/25,1.399
2013/01/26,1.383
2013/01/27,1.373
2013/01/28,1.376
2013/01/29,1.39
2013/01/30,1.398
2013/01/31,1.486
2013/02/01,1.486
2013/02/02,1.481
2013/02/03,1.534
2013/02/04,1.555
2013/02/05,1.571
2013/02/06,1.564
2013/02/07,1.567
2013/02/08,1.571
2013/02/09,1.569
2013/02/10,1.582
2013/02/11,1.596
2013/02/12,1.596
2013/02/13,1.628
2013/02/14,1.632
2013/02/15,1.681
2013/02/16,1.75
2013/02/17,1.815
2013/02/18,1.829
2013/02/19,1.836
2013/02/20,1.911
2013/02/21,1.933
2013/02/22,1.957
2013/02/23,1.974
2013/02/24,1.973
2013/02/25,2.068
2013/02/26,2.058
2013/02/27,2.11
2013/02/28,2.104
2013/03/01,2.087
2013/03/02,2.087
2013/03/03,2.098
2013/03/04,2.04
2013/03/05,2.001
2013/03/06,2
2013/03/07,1.989
2013/03/08,1.992
2013/03/09,1.981
2013/03/10,2.02
2013/03/11,2.029
2013/03/12,2.019
2013/03/13,2.005
2013/03/14,1.866
2013/03/15,1.798
2013/03/16,1.691
2013/03/17,1.753
2013/03/18,1.748
2013/03/19,1.754
2013/03/20,1.636
2013/03/21,1.672
2013/03/22,1.773
2013/03/23,1.778
2013/03/24,1.774
2013/03/25,1.716
2013/03/26,1.718
2013/03/27,1.754
2013/03/28,1.768
2013/03/29,1.77
2013/03/30,1.775
2013/03/31,1.78
2013/04/01,1.818
2013/04/02,1.833
2013/04/03,1.841
2013/04/04,1.841
2013/04/05,1.828
2013/04/06,1.821
2013/04/07,1.819
2013/04/08,1.786
2013/04/09,1.75
2013/04/10,1.768
2013/04/11,1.647
2013/04/12,1.563
2013/04/13,1.524
2013/04/14,1.526
2013/04/15,1.427
2013/04/16,1.383
2013/04/17,1.195
2013/04/18,1.099
2013/04/19,1.129
2013/04/20,1.074
2013/04/21,1.027
2013/04/22,1.014
2013/04/23,0.934
2013/04/24,0.931
2013/04/25,0.896
2013/04/26,0.893
2013/04/27,0.899
2013/04/28,0.888
2013/04/29,0.887
2013/04/30,0.892
2013/05/01,0.884
2013/05/02,0.918
2013/05/03,0.949
2013/05/04,0.94
2013/05/05,0.94
2013/05/06,0.94
2013/05/07,0.925
2013/05/08,0.92
2013/05/09,0.913
2013/05/10,0.892
2013/05/11,0.897
2013/05/12,0.896
2013/05/13,0.864
2013/05/14,0.869
2013/05/15,0.888
2013/05/16,0.897
2013/05/17,0.885
2013/05/18,0.884
2013/05/19,0.886
2013/05/20,0.952
2013/05/21,0.941
2013/05/22,0.94
2013/05/23,0.941
2013/05/24,0.942
2013/05/25,0.939
2013/05/26,0.907
2013/05/27,0.911
2013/05/28,0.893
2013/05/29,0.893
2013/05/30,0.894
2013/05/31,0.881
2013/06/01,0.924
2013/06/02,0.944
2013/06/03,0.954
2013/06/04,0.99
2013/06/05,0.996
2013/06/06,1
2013/06/07,1.001
2013/06/08,0.999
2013/06/09,1.001
2013/06/10,0.956
2013/06/11,0.956
2013/06/12,0.978
2013/06/13,0.985
2013/06/14,0.987
2013/06/15,0.956
2013/06/16,0.952
2013/06/17,0.972
2013/06/18,0.966
2013/06/19,0.96
2013/06/20,0.9
2013/06/21,0.851
2013/06/22,0.841
2013/06/23,0.823
2013/06/24,0.824
2013/06/25,0.769
2013/06/26,0.764
2013/06/27,0.761
2013/06/28,0.76
2013/06/29,0.76
2013/06/30,0.741
2013/07/01,0.736
2013/07/02,0.737
2013/07/03,0.743
2013/07/04,0.742
2013/07/05,0.753
2013/07/06,0.765
2013/07/07,0.772
2013/07/08,0.785
2013/07/09,0.78
2013/07/10,0.798
2013/07/11,0.798
2013/07/12,0.803
2013/07/13,0.8
2013/07/14,0.801
2013/07/15,0.798
2013/07/16,0.797
2013/07/17,0.792
2013/07/18,0.755
2013/07/19,0.75
2013/07/20,0.757
2013/07/21,0.772
2013/07/22,0.772
2013/07/23,0.799
2013/07/24,0.8
2013/07/25,0.816
2013/07/26,0.802
2013/07/27,0.804
2013/07/28,0.803
2013/07/29,0.795
2013/07/30,0.805
2013/07/31,0.765
2013/08/01,0.725
2013/08/02,0.734
2013/08/03,0.733
2013/08/04,0.736
2013/08/05,0.745
2013/08/06,0.754
2013/08/07,0.759
2013/08/08,0.783
2013/08/09,0.792
2013/08/10,0.821
2013/08/11,0.855
2013/08/12,0.88
2013/08/13,0.846
2013/08/14,0.826
2013/08/15,0.822
2013/08/16,0.803
2013/08/17,0.801
2013/08/18,0.719
2013/08/19,0.701
2013/08/20,0.696
2013/08/21,0.705
2013/08/22,0.731
2013/08/23,0.737
2013/08/24,0.734
2013/08/25,0.753
2013/08/26,0.747
2013/08/27,0.746
2013/08/28,0.746
2013/08/29,0.75
2013/08/30,0.742
2013/08/31,0.766
2013/09/01,0.774
2013/09/02,0.776
2013/09/03,0.781
2013/09/04,0.785
2013/09/05,0.779
2013/09/06,0.78
2013/09/07,0.806
2013/09/08,0.816
2013/09/09,0.829
2013/09/10,0.821
2013/09/11,0.829
2013/09/12,0.851
2013/09/13,0.865
2013/09/14,0.89
2013/09/15,0.855
2013/09/16,0.819
2013/09/17,0.751
2013/09/18,0.738
2013/09/19,0.738
2013/09/20,0.746
2013/09/21,0.743
2013/09/22,0.726
2013/09/23,0.725
2013/09/24,0.74
2013/09/25,0.746
2013/09/26,0.752
2013/09/27,0.749
2013/09/28,0.726
2013/09/29,0.712
2013/09/30,0.697
2013/10/01,0.697
2013/10/02,0.691
2013/10/03,0.696
2013/10/04,0.696
2013/10/05,0.715
2013/10/06,0.714
2013/10/07,0.733
2013/10/08,0.741
2013/10/09,0.74
2013/10/10,0.719
2013/10/11,0.702
2013/10/12,0.714
2013/10/13,0.725
2013/10/14,0.763
2013/10/15,0.82
2013/10/16,0.815
2013/10/17,0.818
2013/10/18,0.819
2013/10/19,0.835
2013/10/20,0.828
2013/10/21,0.768
2013/10/22,0.784
2013/10/23,0.745
2013/10/24,0.739
2013/10/25,0.762
2013/10/26,0.753
2013/10/27,0.752
2013/10/28,0.756
2013/10/29,0.777
2013/10/30,0.775
2013/10/31,0.781
2013/11/01,0.778
2013/11/02,0.777
2013/11/03,0.777
2013/11/04,0.778
2013/11/05,0.783
2013/11/06,0.797
2013/11/07,0.86
2013/11/08,0.96
2013/11/09,0.996
2013/11/10,0.989
2013/11/11,0.989
2013/11/12,0.984
2013/11/13,0.986
2013/11/14,0.978
2013/11/15,0.988
2013/11/16,0.988
2013/11/17,0.986
2013/11/18,1.011
2013/11/19,1.026
2013/11/20,1.025
2013/11/21,1.06
2013/11/22,1.064
2013/11/23,1.035
2013/11/24,1.033
2013/11/25,1.03
2013/11/26,1.047
2013/11/27,1.05
2013/11/28,1.044
2013/11/29,1.026
2013/11/30,1.008
2013/12/01,0.996
2013/12/02,1.009
2013/12/03,1.004
2013/12/04,1.007
2013/12/05,1.011
2013/12/06,0.972
2013/12/07,0.954
2013/12/08,0.95
2013/12/09,0.951
2013/12/10,0.948
2013/12/11,0.944
2013/12/12,0.947
2013/12/13,0.931
2013/12/14,0.935
2013/12/15,0.912
2013/12/16,0.917
2013/12/17,0.914
2013/12/18,0.918
2013/12/19,0.937
2013/12/20,0.937
2013/12/21,0.945
2013/12/22,0.938
2013/12/23,0.929
2013/12/24,0.924
2013/12/25,0.924
2013/12/26,0.924
2013/12/27,0.923
2013/12/28,0.951
2013/12/29,0.947
2013/12/30,0.948
2013/12/31,0.947
2014/01/01,0.95
2014/01/02,1.038
2014/01/03,1.028
2014/01/04,1.083
2014/01/05,1.069
2014/01/06,1.059
