Date,mining_profitability30mom
2013/12/31,-321.478
2014/01/01,-239.428
2014/01/02,-562.045
2014/01/03,-377.542
2014/01/04,-432.54
2014/01/05,-355.302
2014/01/06,-159.921
2014/01/07,-240.149
2014/01/08,-233.812
2014/01/09,-263.667
2014/01/10,-209.943
2014/01/11,-131.866
2014/01/12,-161.123
2014/01/13,-311.86
2014/01/14,-186.317
2014/01/15,-202.822
2014/01/16,-144.287
2014/01/17,-93.899
2014/01/18,-96.008
2014/01/19,-85.109
2014/01/20,-14.505
2014/01/21,-63.269
2014/01/22,-24.26
2014/01/23,-61.133
2014/01/24,-65.09
2014/01/25,-139.488
2014/01/26,-138.243
2014/01/27,-68.639
2014/01/28,-167.177
2014/01/29,-134.16
2014/01/30,-119.959
2014/01/31,-157.725
2014/02/01,-34.469
2014/02/02,-110.294
2014/02/03,-98.246
2014/02/04,-169.857
2014/02/05,-176.285
2014/02/06,-140.454
2014/02/07,-180.926
2014/02/08,-189.894
2014/02/09,-167.59
2014/02/10,-190.303
2014/02/11,-210.636
2014/02/12,-73.419
2014/02/13,-130.254
2014/02/14,-153.797
2014/02/15,-116.754
2014/02/16,-85.051
2014/02/17,-165.002
2014/02/18,-125.003
2014/02/19,-165.972
2014/02/20,-123.569
2014/02/21,-174.457
2014/02/22,-117.391
2014/02/23,-118.364
2014/02/24,-93.246
2014/02/25,-116.328
2014/02/26,-113.513
2014/02/27,-72.46
2014/02/28,-101.113
2014/03/01,-142.83
2014/03/02,-120.888
2014/03/03,-106.689
2014/03/04,-102.373
2014/03/05,-89.101
2014/03/06,-92.678
2014/03/07,-81.773
2014/03/08,-88.226
2014/03/09,-39.9
2014/03/10,-66.545
2014/03/11,-23.008
2014/03/12,-48.425
2014/03/13,-54.75
2014/03/14,-62.304
2014/03/15,-31.224
2014/03/16,-29.331
2014/03/17,-47.455
2014/03/18,-50.712
2014/03/19,-12.548
2014/03/20,-31.453
2014/03/21,-32.879
2014/03/22,-32.423
2014/03/23,-9.166
2014/03/24,-39.07
2014/03/25,-40.172
2014/03/26,-37.779
2014/03/27,-13.537
2014/03/28,-51.428
2014/03/29,-41.776
2014/03/30,-40.252
2014/03/31,-15.822
2014/04/01,-25.219
2014/04/02,-29.324
2014/04/03,-50.217
2014/04/04,-41.607
2014/04/05,-59.778
2014/04/06,-42.639
2014/04/07,-43.171
2014/04/08,-53.976
2014/04/09,-35.812
2014/04/10,-54.156
2014/04/11,-53.399
2014/04/12,-35.246
2014/04/13,-35.184
2014/04/14,-39.223
2014/04/15,-42.125
2014/04/16,-27.51
2014/04/17,-29.313
2014/04/18,-42.104
2014/04/19,-38.89
2014/04/20,-34.766
2014/04/21,-27.981
2014/04/22,-38.539
2014/04/23,-30.916
2014/04/24,-20.285
2014/04/25,-20.086
2014/04/26,-28.548
2014/04/27,-13.308
2014/04/28,-23.292
2014/04/29,-7.281
2014/04/30,-27.098
2014/05/01,-11.678
2014/05/02,-26.513
2014/05/03,-16.322
2014/05/04,-16.249
2014/05/05,-11.482
2014/05/06,-6.43
2014/05/07,-12.809
2014/05/08,-6.065
2014/05/09,-10.286
2014/05/10,-2.613
2014/05/11,-12.332
2014/05/12,-6.345
2014/05/13,-9.871
2014/05/14,-13.614
2014/05/15,-12.434
2014/05/16,-13.966
2014/05/17,-16.393
2014/05/18,-9.346
2014/05/19,-9.434
2014/05/20,-12.808
2014/05/21,-5.841
2014/05/22,-5.06
2014/05/23,-4.831
2014/05/24,-7.357
2014/05/25,-10.309
2014/05/26,-3.209
2014/05/27,-8.482
2014/05/28,0.667
2014/05/29,-8.251
2014/05/30,6.699
2014/05/31,-4.254
2014/06/01,5.505
2014/06/02,7.329
2014/06/03,2.205
2014/06/04,5.133
2014/06/05,-2.437
2014/06/06,1.963
2014/06/07,0.618
2014/06/08,-3.033
2014/06/09,1.005
2014/06/10,3.353
2014/06/11,-1.16
2014/06/12,4.024
2014/06/13,0.735
2014/06/14,-1.005
2014/06/15,-1.453
2014/06/16,1.113
2014/06/17,-1.358
2014/06/18,-3.994
2014/06/19,-1.795
2014/06/20,-5.053
2014/06/21,-6.681
2014/06/22,-9.822
2014/06/23,-2.167
2014/06/24,-6.28
2014/06/25,-6.191
2014/06/26,-5.364
2014/06/27,-5.621
2014/06/28,-4.32
2014/06/29,-13.814
2014/06/30,-11.274
2014/07/01,-12.356
2014/07/02,-14.053
2014/07/03,-10.52
2014/07/04,-9.389
2014/07/05,-12.169
2014/07/06,-7.886
2014/07/07,-10.065
2014/07/08,-6.935
2014/07/09,-11.115
2014/07/10,-9.868
2014/07/11,-8.607
2014/07/12,-9.376
2014/07/13,-6.479
2014/07/14,-8.537
2014/07/15,-4.573
2014/07/16,-9.644
2014/07/17,-5.456
2014/07/18,-2.368
2014/07/19,-5.551
2014/07/20,-7.067
2014/07/21,-3.183
2014/07/22,-3.177
2014/07/23,-5.065
2014/07/24,-5.377
2014/07/25,-2.558
2014/07/26,-5.995
2014/07/27,-7.3
2014/07/28,-5.098
2014/07/29,-1.426
2014/07/30,-1.541
2014/07/31,-4.706
2014/08/01,-3.102
2014/08/02,-3.372
2014/08/03,-6.193
2014/08/04,-3.108
2014/08/05,-2.624
2014/08/06,-1.843
2014/08/07,-3.023
2014/08/08,-3.948
2014/08/09,-1.85
2014/08/10,-3.667
2014/08/11,-3.582
2014/08/12,-5.095
2014/08/13,-4.128
2014/08/14,-5.197
2014/08/15,-3.251
2014/08/16,-7.649
2014/08/17,-5.159
2014/08/18,-5.003
2014/08/19,-5.514
2014/08/20,-8.239
2014/08/21,-6.299
2014/08/22,-8.035
2014/08/23,-5.647
2014/08/24,-8.753
2014/08/25,-4.085
2014/08/26,-4.199
2014/08/27,-5.824
2014/08/28,-4.863
2014/08/29,-5.775
2014/08/30,-3.403
2014/08/31,-5.885
2014/09/01,-8.706
2014/09/02,-5.686
2014/09/03,-5.151
2014/09/04,-7.547
2014/09/05,-8.986
2014/09/06,-5.422
2014/09/07,-7.158
2014/09/08,-8.081
2014/09/09,-5.852
2014/09/10,-6.179
2014/09/11,-4.018
2014/09/12,-4.682
2014/09/13,-5.82
2014/09/14,-5.111
2014/09/15,-3.677
2014/09/16,-5.325
2014/09/17,-5.597
2014/09/18,-3.619
2014/09/19,-3.726
2014/09/20,-3.545
2014/09/21,-3.938
2014/09/22,-3.938
2014/09/23,-3.289
2014/09/24,-3.423
2014/09/25,-4.902
2014/09/26,-5.791
2014/09/27,-4.524
2014/09/28,-5.353
2014/09/29,-5.649
2014/09/30,-4.236
2014/10/01,-1.896
2014/10/02,-3.748
2014/10/03,-3.751
2014/10/04,-3.008
2014/10/05,-3.988
2014/10/06,-5.347
2014/10/07,-3.966
2014/10/08,-2.885
2014/10/09,-3.037
2014/10/10,-3.963
2014/10/11,-4.727
2014/10/12,-2.502
2014/10/13,-3.563
2014/10/14,-2.065
2014/10/15,-2.52
2014/10/16,-2.633
2014/10/17,-2.311
2014/10/18,-1.464
2014/10/19,-1.638
2014/10/20,-1.735
2014/10/21,-0.209
2014/10/22,-1.82
2014/10/23,-1.179
2014/10/24,-2.236
2014/10/25,-1.998
2014/10/26,-0.929
2014/10/27,-0.464
2014/10/28,-0.753
2014/10/29,-0.372
2014/10/30,-1.145
2014/10/31,-0.553
2014/11/01,-0.926
2014/11/02,-1.315
2014/11/03,-0.32
2014/11/04,-0.134
2014/11/05,-0.995
2014/11/06,0.775
2014/11/07,-0.876
2014/11/08,-1.311
2014/11/09,-0.534
2014/11/10,-0.414
2014/11/11,-1.085
2014/11/12,-0.245
2014/11/13,0.319
2014/11/14,-0.692
2014/11/15,-0.88
2014/11/16,-0.45
2014/11/17,-0.895
2014/11/18,-0.126
2014/11/19,-0.836
2014/11/20,-1.542
2014/11/21,-1.005
2014/11/22,-0.582
2014/11/23,-0.611
2014/11/24,-0.267
2014/11/25,0.149
2014/11/26,-0.861
2014/11/27,0.281
2014/11/28,-0.679
2014/11/29,0.139
2014/11/30,-0.146
2014/12/01,-0.223
2014/12/02,0.899
2014/12/03,-0.441
2014/12/04,0.529
2014/12/05,1.279
2014/12/06,-0.626
2014/12/07,0.28
2014/12/08,0.808
2014/12/09,-0.238
2014/12/10,-0.421
2014/12/11,0.536
2014/12/12,-1.221
2014/12/13,-1.21
2014/12/14,-0.687
2014/12/15,-0.424
2014/12/16,-0.57
2014/12/17,-0.996
2014/12/18,-1.098
2014/12/19,-0.303
2014/12/20,-0.695
2014/12/21,-0.331
2014/12/22,0.421
2014/12/23,-0.411
2014/12/24,-0.549
2014/12/25,-0.488
2014/12/26,-0.417
2014/12/27,-0.947
2014/12/28,-0.251
2014/12/29,-1.106
2014/12/30,-0.774
2014/12/31,-0.411
2015/01/01,-1.121
2015/01/02,-0.562
2015/01/03,-1.242
2015/01/04,-1.33
2015/01/05,-1.091
2015/01/06,-1.101
2015/01/07,-2.079
2015/01/08,-0.612
2015/01/09,-0.678
2015/01/10,-1.246
2015/01/11,-0.599
2015/01/12,-1.452
2015/01/13,-1.627
2015/01/14,-1.926
2015/01/15,-1.961
2015/01/16,-1.612
2015/01/17,-1.527
2015/01/18,-1.884
2015/01/19,-1.687
2015/01/20,-1.67
2015/01/21,-2.244
2015/01/22,-1.598
2015/01/23,-1.678
2015/01/24,-1.102
2015/01/25,-1.484
2015/01/26,-0.597
2015/01/27,-0.98
2015/01/28,-0.643
2015/01/29,-1.188
2015/01/30,-1.171
2015/01/31,-0.916
2015/02/01,-1.523
2015/02/02,-0.741
2015/02/03,-1.052
2015/02/04,-0.26
2015/02/05,-0.575
2015/02/06,-0.455
2015/02/07,-1.22
2015/02/08,-0.705
2015/02/09,-0.748
2015/02/10,-1.255
2015/02/11,-0.374
2015/02/12,-0.702
2015/02/13,0.596
2015/02/14,0.349
2015/02/15,0.591
2015/02/16,0.343
2015/02/17,0.137
2015/02/18,0.68
2015/02/19,0.347
2015/02/20,-0.172
2015/02/21,0.422
2015/02/22,0.249
2015/02/23,-0.337
2015/02/24,-0.314
2015/02/25,-0.478
2015/02/26,-0.808
2015/02/27,-0.589
2015/02/28,-0.164
2015/03/01,0.063
2015/03/02,-0.004
2015/03/03,0.531
2015/03/04,-0.228
2015/03/05,0.455
2015/03/06,0.067
2015/03/07,0.041
2015/03/08,0.259
2015/03/09,0.325
2015/03/10,0.799
2015/03/11,0.118
2015/03/12,0.64
2015/03/13,0.614
2015/03/14,0.723
2015/03/15,0.222
2015/03/16,0.172
2015/03/17,0.042
2015/03/18,0.49
2015/03/19,-0.034
2015/03/20,-0.158
2015/03/21,0.31
2015/03/22,0.269
2015/03/23,0.024
2015/03/24,0.103
2015/03/25,0.104
2015/03/26,0.127
2015/03/27,-0.045
2015/03/28,0.074
2015/03/29,0.017
2015/03/30,-0.019
2015/03/31,0.062
2015/04/01,-0.652
2015/04/02,0.055
2015/04/03,-0.18
2015/04/04,-0.236
2015/04/05,-0.372
2015/04/06,-0.558
2015/04/07,-0.3
2015/04/08,-0.493
2015/04/09,-0.968
2015/04/10,-0.23
2015/04/11,-0.656
2015/04/12,-1.043
2015/04/13,-0.059
2015/04/14,-0.997
2015/04/15,-0.928
2015/04/16,-0.548
2015/04/17,-0.941
2015/04/18,-0.128
2015/04/19,-0.428
2015/04/20,-0.463
2015/04/21,-0.674
2015/04/22,-0.211
2015/04/23,-0.63
2015/04/24,-0.145
2015/04/25,0.113
2015/04/26,-0.558
2015/04/27,-0.243
2015/04/28,-0.239
2015/04/29,-0.419
2015/04/30,-0.155
2015/05/01,0.097
2015/05/02,-0.528
2015/05/03,-0.055
2015/05/04,-0.38
2015/05/05,0.077
2015/05/06,0.282
2015/05/07,-0.523
2015/05/08,0.173
2015/05/09,0.084
2015/05/10,-0.175
2015/05/11,0.498
2015/05/12,0.183
2015/05/13,-0.078
2015/05/14,0.414
2015/05/15,0.255
2015/05/16,0.049
2015/05/17,0.461
2015/05/18,-0.009
2015/05/19,-0.078
2015/05/20,0.086
2015/05/21,0.19
2015/05/22,-0.202
2015/05/23,-0.193
2015/05/24,0.471
2015/05/25,-0.397
2015/05/26,0.401
2015/05/27,0.075
2015/05/28,-0.053
2015/05/29,0.276
2015/05/30,0.024
2015/05/31,-0.097
2015/06/01,-0.28
2015/06/02,0.076
2015/06/03,-0.098
2015/06/04,-0.282
2015/06/05,-0.378
2015/06/06,0.503
2015/06/07,-0.456
2015/06/08,0.09
2015/06/09,-0.188
2015/06/10,-0.192
2015/06/11,-0.365
2015/06/12,-0.132
2015/06/13,0.064
2015/06/14,-0.108
2015/06/15,-0.044
2015/06/16,-0.461
2015/06/17,0.602
2015/06/18,0.281
2015/06/19,-0.195
2015/06/20,-0.07
2015/06/21,0.009
2015/06/22,0.674
2015/06/23,-0.496
2015/06/24,0.2
2015/06/25,-0.122
2015/06/26,0.052
2015/06/27,-0.033
2015/06/28,0.06
2015/06/29,0.122
2015/06/30,0.222
2015/07/01,0.243
2015/07/02,0.371
2015/07/03,0.342
2015/07/04,0.241
2015/07/05,0.239
2015/07/06,0.372
2015/07/07,0.349
2015/07/08,0.399
2015/07/09,0.16
2015/07/10,0.52
2015/07/11,0.811
2015/07/12,0.345
2015/07/13,0.539
2015/07/14,0.542
2015/07/15,0.659
2015/07/16,0.377
2015/07/17,-0.179
2015/07/18,0.143
2015/07/19,0.396
2015/07/20,0.493
2015/07/21,0.096
2015/07/22,0.23
2015/07/23,0.151
2015/07/24,0.531
2015/07/25,0.238
2015/07/26,0.336
2015/07/27,0.432
2015/07/28,0.067
2015/07/29,0.408
2015/07/30,-0.081
2015/07/31,0.544
2015/08/01,-0.312
2015/08/02,-0.005
2015/08/03,0.29
2015/08/04,-0.096
2015/08/05,-0.123
2015/08/06,0.23
2015/08/07,-0.442
2015/08/08,0.355
2015/08/09,-0.622
2015/08/10,-0.17
2015/08/11,-0.517
2015/08/12,-0.775
2015/08/13,-0.149
2015/08/14,-0.507
2015/08/15,-0.055
2015/08/16,-0.427
2015/08/17,0.001
2015/08/18,-0.4
2015/08/19,-0.585
2015/08/20,-0.352
2015/08/21,-0.512
2015/08/22,-0.447
2015/08/23,-1.072
2015/08/24,-0.574
2015/08/25,-0.985
2015/08/26,-0.472
2015/08/27,-0.707
2015/08/28,-0.788
2015/08/29,-0.525
2015/08/30,-0.891
2015/08/31,-0.524
2015/09/01,-0.38
2015/09/02,-0.777
2015/09/03,-0.362
2015/09/04,-0.892
2015/09/05,-0.741
2015/09/06,-0.49
2015/09/07,-0.543
2015/09/08,-0.459
2015/09/09,-0.396
2015/09/10,-0.196
2015/09/11,-0.355
2015/09/12,-0.686
2015/09/13,-0.245
2015/09/14,-0.628
2015/09/15,-0.284
2015/09/16,-0.823
2015/09/17,-0.223
2015/09/18,-0.276
2015/09/19,-0.32
2015/09/20,-0.422
2015/09/21,-0.175
2015/09/22,0.074
2015/09/23,-0.107
2015/09/24,0.081
2015/09/25,-0.209
2015/09/26,-0.078
2015/09/27,-0.231
2015/09/28,0
2015/09/29,0.044
2015/09/30,-0.255
2015/10/01,-0.258
2015/10/02,-0.079
2015/10/03,-0.074
2015/10/04,-0.122
2015/10/05,0.02
2015/10/06,-0.074
2015/10/07,-0.339
2015/10/08,0.027
2015/10/09,-0.437
2015/10/10,0.202
2015/10/11,-0.129
2015/10/12,0.076
2015/10/13,-0.202
2015/10/14,0.22
2015/10/15,0.083
2015/10/16,0.147
2015/10/17,0.08
2015/10/18,0.291
2015/10/19,0.45
2015/10/20,-0.027
2015/10/21,0.429
2015/10/22,0.069
2015/10/23,0.327
2015/10/24,0.425
2015/10/25,0.304
2015/10/26,0.7
2015/10/27,0.221
2015/10/28,0.338
2015/10/29,0.591
2015/10/30,0.956
2015/10/31,0.37
2015/11/01,0.518
2015/11/02,0.762
2015/11/03,1.084
2015/11/04,1.742
2015/11/05,1.254
2015/11/06,1.042
2015/11/07,1.024
2015/11/08,1.118
2015/11/09,0.895
2015/11/10,0.972
2015/11/11,0.549
2015/11/12,0.525
2015/11/13,0.415
2015/11/14,0.152
2015/11/15,0.74
2015/11/16,0.263
2015/11/17,-0.042
2015/11/18,0.629
2015/11/19,0.28
2015/11/20,0.322
2015/11/21,0.436
2015/11/22,0.044
2015/11/23,0.121
2015/11/24,-0.147
2015/11/25,-0.411
2015/11/26,0.4
2015/11/27,-0.328
2015/11/28,-0.089
2015/11/29,-0.406
2015/11/30,0.541
2015/12/01,-0.264
2015/12/02,-0.166
2015/12/03,-0.696
2015/12/04,-1.145
2015/12/05,-0.348
2015/12/06,-0.463
2015/12/07,-0.718
2015/12/08,-0.118
2015/12/09,-0.745
2015/12/10,0.248
2015/12/11,-0.259
2015/12/12,0.201
2015/12/13,-0.015
2015/12/14,0.857
2015/12/15,0.091
2015/12/16,0.224
2015/12/17,0.638
2015/12/18,0.088
2015/12/19,0.195
2015/12/20,-0.213
2015/12/21,-0.356
2015/12/22,0.117
2015/12/23,-0.097
2015/12/24,-0.029
2015/12/25,0.752
2015/12/26,-0.379
2015/12/27,0.308
2015/12/28,-0.671
2015/12/29,-0.032
2015/12/30,-0.559
2015/12/31,-0.292
2016/01/01,-0.516
2016/01/02,-0.107
2016/01/03,-0.579
2016/01/04,-0.545
2016/01/05,-0.532
2016/01/06,-0.326
2016/01/07,-0.647
2016/01/08,-0.212
2016/01/09,-1.025
2016/01/10,-0.025
2016/01/11,-0.649
2016/01/12,-0.385
2016/01/13,-1.445
2016/01/14,-0.902
2016/01/15,-0.962
2016/01/16,-1.15
2016/01/17,-1.099
2016/01/18,-0.803
2016/01/19,-0.936
2016/01/20,-0.392
2016/01/21,-0.621
2016/01/22,-0.377
2016/01/23,-0.452
2016/01/24,-1.082
2016/01/25,-0.67
2016/01/26,-0.723
2016/01/27,-0.298
2016/01/28,-0.792
2016/01/29,-0.685
2016/01/30,-0.339
2016/01/31,-0.437
2016/02/01,-0.813
2016/02/02,-0.286
2016/02/03,-0.712
2016/02/04,-0.591
2016/02/05,-0.289
2016/02/06,-0.48
2016/02/07,-1.058
2016/02/08,-0.9
2016/02/09,-0.866
2016/02/10,-0.879
2016/02/11,-0.69
2016/02/12,-0.508
2016/02/13,-0.553
2016/02/14,-0.324
2016/02/15,-0.365
2016/02/16,-0.574
2016/02/17,-0.085
2016/02/18,-0.033
2016/02/19,-0.518
2016/02/20,-0.521
2016/02/21,-0.668
2016/02/22,-0.437
2016/02/23,-0.463
2016/02/24,-0.395
2016/02/25,-0.186
2016/02/26,-0.466
2016/02/27,-0.105
2016/02/28,-0.429
2016/02/29,-0.392
2016/03/01,-0.162
2016/03/02,-0.015
2016/03/03,-0.464
2016/03/04,-0.258
2016/03/05,-0.199
2016/03/06,-0.436
2016/03/07,-0.547
2016/03/08,0.264
2016/03/09,0.176
2016/03/10,-0.141
2016/03/11,0.074
2016/03/12,-0.18
2016/03/13,0.012
2016/03/14,0.065
2016/03/15,-0.05
2016/03/16,-0.121
2016/03/17,0.006
2016/03/18,-0.37
2016/03/19,-0.247
2016/03/20,-0.009
2016/03/21,-0.09
2016/03/22,0.011
2016/03/23,-0.058
2016/03/24,-0.087
2016/03/25,0.051
2016/03/26,-0.204
2016/03/27,0.002
2016/03/28,0.033
2016/03/29,-0.006
2016/03/30,-0.11
2016/03/31,-0.266
2016/04/01,-0.006
2016/04/02,-0.107
2016/04/03,-0.032
2016/04/04,0.074
2016/04/05,-0.06
2016/04/06,0.158
2016/04/07,-0.318
2016/04/08,-0.057
2016/04/09,0.032
2016/04/10,-0.049
2016/04/11,-0.036
2016/04/12,-0.036
2016/04/13,-0.096
2016/04/14,-0.093
2016/04/15,-0.149
2016/04/16,-0.114
2016/04/17,0.039
2016/04/18,-0.111
2016/04/19,-0.029
2016/04/20,0.092
2016/04/21,-0.129
2016/04/22,-0.02
2016/04/23,-0.019
2016/04/24,-0.042
2016/04/25,-0.008
2016/04/26,0.311
2016/04/27,-0.321
2016/04/28,0.092
2016/04/29,0.182
2016/04/30,0.052
2016/05/01,-0.124
2016/05/02,0.142
2016/05/03,-0.083
2016/05/04,0.011
2016/05/05,-0.009
2016/05/06,-0.017
2016/05/07,0.068
2016/05/08,0.06
2016/05/09,-0.057
2016/05/10,-0.006
2016/05/11,-0.151
2016/05/12,-0.047
2016/05/13,-0.108
2016/05/14,-0.077
2016/05/15,0.031
2016/05/16,0.041
2016/05/17,-0.141
2016/05/18,0.149
2016/05/19,-0.179
2016/05/20,-0.177
2016/05/21,0.027
2016/05/22,-0.04
2016/05/23,-0.11
2016/05/24,-0.115
2016/05/25,-0.136
2016/05/26,-0.388
2016/05/27,0.097
2016/05/28,-0.12
2016/05/29,-0.068
2016/05/30,0.217
2016/05/31,-0.077
2016/06/01,0.238
2016/06/02,0.048
2016/06/03,0.109
2016/06/04,0.03
2016/06/05,0.43
2016/06/06,0.204
2016/06/07,0.052
2016/06/08,0.193
2016/06/09,0.296
2016/06/10,0.344
2016/06/11,0.329
2016/06/12,0.373
2016/06/13,0.688
2016/06/14,0.426
2016/06/15,0.712
2016/06/16,0.724
2016/06/17,0.654
2016/06/18,1.039
2016/06/19,0.75
2016/06/20,0.666
2016/06/21,0.421
2016/06/22,0.356
2016/06/23,0.362
2016/06/24,0.436
2016/06/25,0.646
2016/06/26,0.228
2016/06/27,0.358
2016/06/28,0.264
2016/06/29,0.13
2016/06/30,0.349
2016/07/01,-0.006
2016/07/02,0.446
2016/07/03,0.229
2016/07/04,0.326
2016/07/05,-0.034
2016/07/06,0.023
2016/07/07,0.09
2016/07/08,0.123
2016/07/09,-0.242
2016/07/10,-0.658
2016/07/11,-0.778
2016/07/12,-0.812
2016/07/13,-1.146
2016/07/14,-0.712
2016/07/15,-1.125
2016/07/16,-1.04
2016/07/17,-1.165
2016/07/18,-1.314
2016/07/19,-1.186
2016/07/20,-1.01
2016/07/21,-0.868
2016/07/22,-0.692
2016/07/23,-0.64
2016/07/24,-0.826
2016/07/25,-0.976
2016/07/26,-0.704
2016/07/27,-0.726
2016/07/28,-0.754
2016/07/29,-0.771
2016/07/30,-0.844
2016/07/31,-0.667
2016/08/01,-0.928
2016/08/02,-0.95
2016/08/03,-0.854
2016/08/04,-0.977
2016/08/05,-0.75
2016/08/06,-0.781
2016/08/07,-0.841
2016/08/08,-0.535
2016/08/09,-0.132
2016/08/10,0.031
2016/08/11,0.054
2016/08/12,0.005
2016/08/13,-0.096
2016/08/14,-0.069
2016/08/15,-0.162
2016/08/16,-0.088
2016/08/17,-0.133
2016/08/18,0.003
2016/08/19,-0.137
2016/08/20,-0.117
2016/08/21,-0.072
2016/08/22,-0.148
2016/08/23,-0.103
2016/08/24,-0.073
2016/08/25,-0.186
2016/08/26,-0.106
2016/08/27,-0.087
2016/08/28,-0.141
2016/08/29,-0.091
2016/08/30,-0.116
2016/08/31,-0.162
2016/09/01,-0.027
2016/09/02,-0.076
2016/09/03,-0.091
2016/09/04,0.061
2016/09/05,-0.083
2016/09/06,-0.034
2016/09/07,-0.049
2016/09/08,0.064
2016/09/09,-0.064
2016/09/10,-0.077
2016/09/11,0.006
2016/09/12,-0.101
2016/09/13,-0.006
2016/09/14,0.016
2016/09/15,0.008
2016/09/16,-0.043
2016/09/17,-0.019
2016/09/18,-0.031
2016/09/19,-0.003
2016/09/20,0.02
2016/09/21,0.066
2016/09/22,-0.07
2016/09/23,-0.034
2016/09/24,0.2
2016/09/25,-0.079
2016/09/26,-0.142
2016/09/27,0.031
2016/09/28,-0.028
2016/09/29,-0.11
2016/09/30,0.046
2016/10/01,-0.037
2016/10/02,-0.088
2016/10/03,0.113
2016/10/04,-0.168
2016/10/05,0.055
2016/10/06,-0.056
2016/10/07,-0.113
2016/10/08,-0.032
2016/10/09,-0.126
2016/10/10,-0.225
2016/10/11,-0.082
2016/10/12,0.021
2016/10/13,-0.124
2016/10/14,-0.041
2016/10/15,-0.028
2016/10/16,-0.014
2016/10/17,-0.109
2016/10/18,0.003
2016/10/19,-0.127
2016/10/20,-0.01
2016/10/21,-0.023
2016/10/22,-0.027
2016/10/23,-0.011
2016/10/24,-0.159
2016/10/25,0.038
2016/10/26,0.123
2016/10/27,0.081
2016/10/28,0.084
2016/10/29,0.08
2016/10/30,0.097
2016/10/31,-0.01
2016/11/01,0.146
2016/11/02,0.031
2016/11/03,0.109
2016/11/04,-0.038
2016/11/05,0.141
2016/11/06,0.113
2016/11/07,0.025
2016/11/08,0.171
2016/11/09,0.218
2016/11/10,0.086
2016/11/11,0.033
2016/11/12,0.116
2016/11/13,0.015
2016/11/14,0.105
2016/11/15,0.101
2016/11/16,0.115
2016/11/17,0.027
2016/11/18,0.163
2016/11/19,-0.032
2016/11/20,-0.077
2016/11/21,0.165
2016/11/22,0.011
2016/11/23,0.041
2016/11/24,0.113
2016/11/25,-0.051
2016/11/26,-0.099
2016/11/27,-0.042
2016/11/28,0.022
2016/11/29,-0.105
2016/11/30,0.038
2016/12/01,-0.071
2016/12/02,-0.027
2016/12/03,-0.007
2016/12/04,-0.007
2016/12/05,-0.092
2016/12/06,-0.001
2016/12/07,0.037
2016/12/08,-0.124
2016/12/09,-0.079
2016/12/10,-0.046
2016/12/11,0.097
2016/12/12,-0.094
2016/12/13,0.094
2016/12/14,-0.134
2016/12/15,-0.064
2016/12/16,-0.069
2016/12/17,0.032
2016/12/18,-0.103
2016/12/19,0.015
2016/12/20,0.014
2016/12/21,0.006
2016/12/22,0.032
2016/12/23,0.062
2016/12/24,-0.035
2016/12/25,0.102
2016/12/26,-0.006
2016/12/27,0.187
2016/12/28,0.065
2016/12/29,0.121
2016/12/30,0.132
2016/12/31,0.06
2017/01/01,0.067
2017/01/02,0.17
2017/01/03,0.196
2017/01/04,0.23
2017/01/05,0.044
2017/01/06,0.107
2017/01/07,0.017
2017/01/08,0.174
2017/01/09,-0.072
2017/01/10,0.049
2017/01/11,-0.026
2017/01/12,-0.088
2017/01/13,-0.09
2017/01/14,0.053
2017/01/15,-0.046
2017/01/16,-0.107
2017/01/17,0.079
2017/01/18,-0.051
2017/01/19,0.101
2017/01/20,0.008
2017/01/21,-0.043
2017/01/22,-0.057
2017/01/23,-0.209
2017/01/24,-0.106
2017/01/25,-0.064
2017/01/26,-0.225
2017/01/27,-0.172
2017/01/28,-0.198
2017/01/29,-0.136
2017/01/30,-0.149
2017/01/31,-0.181
2017/02/01,-0.202
2017/02/02,-0.242
2017/02/03,-0.159
2017/02/04,-0.152
2017/02/05,-0.163
2017/02/06,-0.088
2017/02/07,-0.077
2017/02/08,0.005
2017/02/09,-0.15
2017/02/10,-0.029
2017/02/11,-0.04
2017/02/12,0.082
2017/02/13,-0.033
2017/02/14,-0.015
2017/02/15,-0.025
2017/02/16,-0.006
2017/02/17,0.041
2017/02/18,-0.114
2017/02/19,-0.152
2017/02/20,0.029
2017/02/21,-0.037
2017/02/22,0.162
2017/02/23,0.116
2017/02/24,0.139
2017/02/25,0.127
2017/02/26,0.088
2017/02/27,0.063
2017/02/28,0.116
2017/03/01,0.162
2017/03/02,0.176
2017/03/03,0.128
2017/03/04,0.103
2017/03/05,0.039
2017/03/06,0.154
2017/03/07,0.125
2017/03/08,0.103
2017/03/09,-0.034
2017/03/10,0.125
2017/03/11,0.024
2017/03/12,0.108
2017/03/13,0.097
2017/03/14,0.169
2017/03/15,0.072
2017/03/16,0.178
2017/03/17,0.041
2017/03/18,-0.092
2017/03/19,-0.034
2017/03/20,-0.071
2017/03/21,0.066
2017/03/22,-0.027
2017/03/23,-0.052
2017/03/24,-0.074
2017/03/25,-0.323
2017/03/26,-0.132
2017/03/27,-0.224
2017/03/28,-0.075
2017/03/29,-0.06
2017/03/30,-0.153
2017/03/31,-0.19
2017/04/01,-0.214
2017/04/02,-0.216
2017/04/03,-0.029
2017/04/04,-0.259
2017/04/05,-0.074
2017/04/06,-0.168
2017/04/07,0.028
2017/04/08,-0.172
